,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_180_after,direction_agg_0_180_after
1685,2010-04-23 08:30:00,14_20,0.30000000000000004,0,2.12,0,0,1,1,0,2,0,1,0,1,2010,17,4,2,17,2,18,-7,9,-9,19,-19,13,-15,13,-10,34,-15,36,-16,45,-13,76,2
1686,2010-04-23 10:00:00,47,2.1,0,0.92,0,0,1,0,0,1,0,1,0,0,2010,17,4,1,21,-9,11,-10,34,17,16,12,12,13,11,6,82,23,82,57,54,28,54,2
1687,2010-04-27 09:00:00,65,-6.14,0,0.04,0,0,0,1,1,0,0,0,0,1,2010,18,1,1,13,-7,15,-8,12,-13,15,-4,14,-2,13,-10,35,-7,39,7,23,0,-56,0
1688,2010-04-27 09:59:00,64,4.54,1,0.0,0,0,1,0,1,0,0,0,1,0,2010,18,1,1,16,2,13,8,11,2,9,6,14,3,13,14,42,30,55,0,39,13,-62,0
1689,2010-04-27 10:00:00,6,0.89,0,-0.69,0,0,1,0,1,0,0,1,0,0,2010,18,1,1,16,2,13,8,11,2,9,6,14,3,13,14,42,30,55,0,39,13,-62,0
1690,2010-04-28 10:30:00,18,0.29,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,18,2,1,15,-7,15,-14,16,-5,16,5,15,13,16,10,42,-3,85,9,51,-25,-37,0
1691,2010-04-28 14:14:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2010,18,2,1,20,7,21,18,18,28,14,33,16,42,13,33,48,36,48,30,27,0,55,2
1692,2010-04-29 08:30:00,69,0.27,0,1.02,0,0,0,1,1,0,0,1,0,0,2010,18,3,1,13,2,11,6,11,-2,20,-15,12,-10,10,-10,29,5,54,-17,21,2,-39,0
1693,2010-04-29 10:30:00,46,2.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,18,3,1,9,0,10,2,12,7,11,7,11,2,10,2,26,-6,46,-19,39,8,2,1
1694,2010-04-30 08:30:00,2_1_22,0.7600000000000001,0,-0.33,0,2,0,1,2,0,1,1,0,2,2010,18,4,3,15,12,11,16,9,18,12,22,10,16,13,21,36,22,39,32,27,-19,-21,0
1695,2010-04-30 09:45:00,10,1.28,0,0.0,0,0,1,0,1,0,0,0,0,1,2010,18,4,1,15,2,12,-3,20,-16,34,-45,19,-31,15,-26,57,-21,57,-19,25,3,-59,0
1696,2010-04-30 09:55:00,63,0.95,0,-1.07,0,0,1,0,1,0,0,0,0,1,2010,18,4,1,20,-13,34,-42,19,-28,15,-23,14,-30,21,-18,47,-15,47,-20,32,2,-54,0
1697,2010-05-03 01:00:00,67,-0.93,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,19,0,1,12,13,7,10,7,10,7,11,9,8,9,4,22,16,22,15,29,10,9,1
1698,2010-05-03 08:30:00,15_52_51,-0.3699999999999999,0,2.23,0,0,1,2,1,2,0,0,1,2,2010,19,0,3,7,3,7,3,7,4,8,3,11,-2,9,-2,20,-7,20,-6,14,-1,-57,0
1699,2010-05-03 10:00:00,11_38_39,2.1999999999999997,0,-0.88,0,0,3,0,2,0,1,1,2,0,2010,19,0,3,14,-4,11,-4,9,-1,10,-5,12,-12,15,-21,55,-40,68,-58,23,-3,-37,0
1700,2010-05-04 10:00:00,50_24,6.82,0,2.35,0,0,2,0,1,1,0,1,0,1,2010,19,1,2,14,1,10,-1,13,2,16,-7,16,5,11,3,26,-8,39,-12,40,-18,-25,0
1701,2010-05-05 08:15:00,0,0.11,0,1.65,0,1,0,0,0,1,0,1,0,0,2010,19,2,1,19,-11,13,-3,19,-19,14,-26,17,-35,13,-26,72,-42,125,-95,34,-11,-69,0
1702,2010-05-05 10:00:00,40,-0.37,0,0.0,0,0,0,1,1,0,0,1,0,0,2010,19,2,1,29,16,11,15,12,9,17,20,15,22,18,8,31,6,34,22,66,0,38,2
1703,2010-05-05 10:30:00,18,1.03,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,19,2,1,10,-4,16,1,20,13,13,17,7,17,10,15,34,4,34,16,56,26,24,2
1704,2010-05-06 08:30:00,69_56_57,0.3400000000000001,0,0.6399999999999999,0,1,0,2,1,0,2,1,0,2,2010,19,3,3,21,-12,19,-1,15,-6,18,1,19,-8,24,-27,43,-10,54,-37,55,-19,-36,0
1705,2010-05-06 10:30:00,46,0.48,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,19,3,1,13,2,11,-3,21,-20,22,-13,14,-23,22,-22,43,-22,44,-27,54,9,-25,0
1706,2010-05-07 08:30:00,48_70_3,1.4100000000000001,0,1.36,0,0,1,2,2,1,0,2,0,1,2010,19,4,3,49,-41,37,-54,30,-29,25,-23,32,-41,20,-41,78,-48,83,-59,61,-15,-29,0
1707,2010-05-07 15:00:00,12,0.45,0,1.11,0,0,1,0,0,1,0,0,1,0,2010,19,4,1,10,-3,15,-12,9,-15,15,-13,10,-20,10,-22,30,-21,31,-13,33,0,16,1
1708,2010-05-11 07:30:00,45,1.0,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,20,1,1,11,0,11,2,20,12,11,6,16,11,17,-2,38,28,38,17,39,-9,51,2
1709,2010-05-11 10:00:00,37_31,-0.21,0,-0.2,0,1,1,0,2,0,0,0,2,0,2010,20,1,2,20,0,15,-5,15,4,12,-2,13,4,15,-4,48,-21,58,-42,55,31,19,2
1710,2010-05-12 08:30:00,68,-0.11,0,0.73,0,1,0,0,1,0,0,1,0,0,2010,20,2,1,14,-3,14,-9,13,-6,14,0,10,-3,11,-8,31,3,35,2,26,2,-38,0
1711,2010-05-12 10:30:00,18,0.38,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,20,2,1,17,-12,26,-26,13,-27,21,-18,12,-23,12,-17,40,-18,76,-57,47,31,-55,0
1712,2010-05-12 14:00:00,25,-4.98,2,0.0,0,0,0,1,1,0,0,0,1,0,2010,20,2,1,10,3,12,3,12,9,13,9,15,13,11,15,23,6,23,2,41,-32,-10,1
1713,2010-05-13 08:30:00,69_41,0.51,0,-0.18999999999999995,0,2,0,0,1,0,1,1,0,1,2010,20,3,2,15,-12,14,-11,25,-32,21,-15,10,-14,17,-26,45,-28,45,-18,41,-26,2,1
1714,2010-05-13 10:30:00,46,-1.29,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,20,3,1,19,7,20,18,12,16,9,17,11,13,13,6,30,20,37,27,36,16,25,2
1715,2010-05-14 08:30:00,17_60,-0.020000000000000018,0,3.0,0,0,1,1,0,2,0,2,0,0,2010,20,4,2,28,-6,34,19,16,26,24,37,13,37,15,30,61,0,61,17,30,16,-122,0
1716,2010-05-14 09:15:00,9_42,-0.19000000000000006,0,0.12,0,1,1,0,1,1,0,0,0,2,2010,20,4,2,10,2,26,22,16,12,14,4,30,-21,26,-28,75,-33,90,-47,61,-4,-118,0
1717,2010-05-14 09:55:00,58,-0.06,0,2.51,0,1,0,0,0,1,0,1,0,0,2010,20,4,1,15,-10,23,-22,20,-16,14,-1,21,-6,19,-3,41,-13,43,-12,83,-63,-50,0
1718,2010-05-14 10:00:00,5,-0.4,0,-0.66,0,1,0,0,0,1,0,0,0,1,2010,20,4,1,23,-12,20,-6,14,9,21,4,19,7,16,-3,43,-15,43,-12,90,-53,-33,0
1719,2010-05-17 08:30:00,21,-0.88,0,0.0,0,0,0,1,1,0,0,0,0,1,2010,21,0,1,14,5,12,2,13,9,14,11,15,18,16,5,36,25,70,54,41,-1,-15,1
1720,2010-05-17 09:00:00,66,1.81,0,1.73,0,0,1,0,1,0,0,1,0,0,2010,21,0,1,23,21,13,18,16,16,19,28,31,49,16,39,76,68,76,36,35,-16,-29,0
1721,2010-05-17 13:00:00,44,0.87,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,21,0,1,14,2,9,-1,10,3,21,19,12,17,12,18,42,24,43,17,51,32,67,2
1722,2010-05-18 08:30:00,49_16_4_36,-1.81,0,0.68,0,2,0,2,4,0,0,2,0,2,2010,21,1,4,20,-8,16,-6,16,3,13,10,14,6,19,-3,30,-6,36,9,48,-3,-52,0
1723,2010-05-19 08:30:00,13_8,-6.300000000000001,0,0.04,0,0,0,2,2,0,0,2,0,0,2010,21,2,2,20,8,15,3,30,29,41,43,23,30,63,80,94,62,94,43,89,47,69,2
1724,2010-05-19 10:30:00,18,-0.21,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,21,2,1,46,27,17,21,35,12,28,8,20,-3,19,6,47,7,64,-25,110,51,9,1
1725,2010-05-20 08:30:00,69,1.75,0,0.61,0,0,0,1,1,0,0,1,0,0,2010,21,3,1,15,-6,35,16,17,21,14,17,29,42,23,31,79,63,79,44,43,-2,31,2
1726,2010-05-20 10:00:00,53_7,-1.56,0,-0.82,0,0,0,2,1,0,1,1,1,0,2010,21,3,2,21,7,17,7,29,-16,22,-2,32,-28,31,-20,69,2,69,-8,57,-29,1,1
1727,2010-05-20 10:30:00,46,-0.36,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,21,3,1,34,24,11,21,31,11,25,-3,18,11,14,11,58,39,61,29,79,-44,96,2
1728,2010-05-24 10:00:00,23,0.45,0,0.01,0,0,1,0,1,0,0,1,0,0,2010,22,0,1,31,-14,27,5,16,12,13,14,18,-2,15,0,45,19,45,-2,51,-19,44,2
1729,2010-05-25 09:00:00,65,-0.68,0,2.24,0,0,0,1,1,0,0,0,0,1,2010,22,1,1,26,-14,19,-6,17,3,26,20,18,18,13,11,50,6,55,28,57,-22,67,2
1730,2010-05-25 09:59:00,64,0.09,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,22,1,1,28,25,23,17,14,14,20,14,15,18,15,13,48,8,49,0,75,41,52,2
1731,2010-05-25 10:00:00,6_35,1.08,0,-1.6199999999999999,0,0,2,0,1,0,1,1,1,0,2010,22,1,2,28,25,23,17,14,14,20,14,15,18,15,13,48,8,49,0,75,41,52,2
1732,2010-05-26 08:30:00,14_20,0.09999999999999987,0,5.109999999999999,0,0,1,1,0,2,0,1,0,1,2010,22,2,2,15,-7,16,-19,13,-22,23,-43,23,-53,20,-42,64,-31,64,-45,32,-9,-98,0
1733,2010-05-26 10:00:00,47,1.24,0,1.49,0,0,1,0,0,1,0,1,0,0,2010,22,2,1,17,-5,34,-33,15,-30,15,-25,15,-37,9,-39,50,-16,57,-31,41,-5,-45,0
1734,2010-05-26 10:30:00,18,2.12,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,22,2,1,19,14,23,23,17,18,18,6,10,9,21,-11,63,-18,69,-23,69,-48,-5,1
1735,2010-05-27 08:30:00,69_55_54,0.020000000000000018,2,0.32,0,1,0,2,3,0,0,2,0,1,2010,22,3,3,36,-24,20,-38,13,-35,14,-25,18,-25,16,-22,43,-25,43,-37,49,4,30,2
1736,2010-05-27 10:30:00,46,0.36,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,22,3,1,14,6,15,3,11,5,14,11,18,23,14,16,58,41,78,52,57,9,128,2
1737,2010-05-28 08:30:00,15_52_51,-3.87,0,0.76,0,1,0,2,2,1,0,0,0,3,2010,22,4,3,16,-3,12,-9,16,-2,14,0,13,2,12,7,34,0,37,-1,69,-30,-35,0
1738,2010-05-28 09:45:00,10,-0.79,0,0.0,0,0,0,1,1,0,0,0,0,1,2010,22,4,1,19,10,20,21,18,30,19,30,14,34,20,27,50,14,50,26,59,-32,-26,0
1739,2010-05-28 09:55:00,63,0.18,0,0.3,0,1,0,0,1,0,0,0,0,1,2010,22,4,1,18,9,19,9,14,13,20,6,16,6,23,-8,35,6,47,-9,59,-13,-38,0
1740,2010-06-01 10:00:00,11_38_39,6.53,1,0.61,0,0,3,0,3,0,0,1,2,0,2010,23,1,3,27,16,15,20,14,20,19,34,44,64,63,103,140,97,140,68,64,34,61,2
1741,2010-06-02 01:00:00,67,0.64,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,23,2,1,11,-3,23,-22,14,-12,11,-12,15,-5,10,-1,36,6,47,16,29,1,29,2
1742,2010-06-02 10:00:00,50,0.12,0,7.35,1,0,1,0,0,1,0,1,0,0,2010,23,2,1,20,7,16,7,19,7,14,11,9,13,15,6,30,12,30,2,41,12,59,2
1743,2010-06-03 08:15:00,0,-0.45,0,1.06,0,0,0,1,0,1,0,1,0,0,2010,23,3,1,17,-7,10,-6,14,-10,19,-16,12,-19,10,-17,31,-7,31,-11,43,19,-62,0
1744,2010-06-03 08:30:00,69_61_62,-0.4799999999999999,0,4.09,1,2,1,0,3,0,0,1,1,1,2010,23,3,3,19,-6,12,-9,10,-7,16,5,11,8,11,6,30,5,30,-3,31,10,-60,0
1745,2010-06-03 10:00:00,24_40,-1.3,0,1.08,0,1,0,1,1,1,0,1,0,1,2010,23,3,2,36,-26,14,-27,16,-36,22,-44,12,-49,13,-53,67,-61,67,-53,46,-10,-85,0
1746,2010-06-03 10:30:00,46,-0.25,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,23,3,1,14,4,15,-6,12,-2,14,6,15,1,13,6,28,11,28,-3,67,-49,-28,0
1747,2010-06-03 11:00:00,18,-1.34,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,23,3,1,10,4,11,5,12,4,13,0,17,-10,12,-13,30,-6,31,-8,39,-19,-30,0
1748,2010-06-04 08:30:00,48_70_3,-0.3999999999999999,0,-46.550000000000004,0,0,2,1,2,1,0,2,0,1,2010,23,4,3,50,-42,32,-18,25,-20,22,-25,18,-31,23,-17,52,-26,52,-11,94,-50,-60,0
1749,2010-06-07 15:00:00,12,-0.01,0,-1.6,1,1,0,0,0,0,1,0,1,0,2010,24,0,1,13,7,9,9,10,5,12,-2,7,-3,8,-9,32,-13,35,-19,20,-5,-19,0
1750,2010-06-08 07:30:00,45,1.0,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,24,1,1,15,6,11,9,10,12,12,8,11,-1,11,6,22,10,30,14,30,4,-9,1
1751,2010-06-08 10:00:00,37,-1.8,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,24,1,1,17,8,12,16,23,-3,14,-14,16,-9,16,-6,37,-12,39,1,29,-2,45,2
1752,2010-06-09 10:00:00,31,-0.18,0,1.41,0,0,1,0,0,0,1,0,1,0,2010,24,2,1,18,-5,17,-15,12,-10,13,-4,14,0,8,2,28,-8,39,17,31,16,3,1
1753,2010-06-09 10:30:00,18,-0.43,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,24,2,1,15,-4,12,-10,11,-13,22,2,20,14,12,17,50,31,50,25,28,0,-6,1
1754,2010-06-10 08:30:00,68_69,0.89,0,9.98,0,1,0,1,1,0,1,2,0,0,2010,24,3,2,12,4,20,-7,15,-20,13,-18,19,1,29,25,69,30,79,47,34,23,68,2
1755,2010-06-10 10:30:00,46,1.64,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,24,3,1,15,8,12,4,19,19,17,5,13,1,11,-1,30,15,30,14,42,-2,-17,1
1756,2010-06-10 14:00:00,25,0.12,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,24,3,1,7,-1,11,-10,9,-11,10,-8,10,-5,7,-2,24,4,27,-2,42,30,16,1
1757,2010-06-11 08:30:00,17_60,-5.710000000000001,0,1.1,0,0,0,2,0,2,0,2,0,0,2010,24,4,2,31,-19,20,-19,13,-17,16,-8,15,-19,24,-37,48,-29,49,-40,58,-12,-67,0
1758,2010-06-11 09:55:00,58,0.41,0,0.21,0,0,1,0,1,0,0,1,0,0,2010,24,4,1,27,18,19,12,24,20,20,14,14,16,15,9,31,6,38,4,49,21,-29,0
1759,2010-06-11 10:00:00,5,-0.62,0,1.98,1,0,1,0,0,0,1,0,0,1,2010,24,4,1,19,-6,24,2,20,-4,14,-2,15,-9,9,-9,30,-10,41,-22,49,32,-48,0
1760,2010-06-15 08:30:00,41_21,1.68,0,1.22,0,0,1,1,1,1,0,0,0,2,2010,25,1,2,17,1,12,0,12,7,15,-3,10,-4,11,0,38,16,45,22,36,-1,48,2
1761,2010-06-15 09:00:00,66,0.1,0,1.73,0,0,1,0,1,0,0,1,0,0,2010,25,1,1,21,15,11,17,14,25,18,27,13,23,12,25,38,15,38,17,46,15,58,2
1762,2010-06-15 10:00:00,44,-2.17,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,25,1,1,16,-5,12,-4,23,-18,11,-18,12,-12,12,-13,46,8,52,18,29,5,41,2
1763,2010-06-16 08:30:00,49_16_4_36,-2.54,0,-0.8099999999999999,0,0,2,2,4,0,0,2,0,2,2010,25,2,4,18,-2,16,0,10,2,13,5,12,13,12,18,43,20,46,28,32,-15,69,2
1764,2010-06-16 09:15:00,9_42,2.24,0,-0.47000000000000003,0,1,1,0,1,0,1,0,0,2,2010,25,2,2,11,1,6,-1,9,1,15,0,15,8,13,15,37,12,45,23,46,18,40,2
1765,2010-06-16 10:30:00,18,2.18,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,25,2,1,21,-14,16,-6,10,2,12,-9,16,-3,14,4,36,10,46,23,39,17,-3,1
1766,2010-06-17 08:30:00,69_13_8_19,3.2,0,4.09,1,2,1,1,3,1,0,2,0,2,2010,25,3,4,16,-3,16,-1,13,6,16,0,11,6,18,17,45,15,56,30,31,-14,-4,1
1767,2010-06-17 10:00:00,53_7,-7.7700000000000005,0,0.67,0,1,0,1,1,1,0,1,1,0,2010,25,3,2,19,-7,27,8,24,-3,18,-7,11,-7,16,-11,58,-31,73,-39,39,14,-43,0
1768,2010-06-17 10:30:00,46,0.16,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,25,3,1,17,-9,19,-18,11,-21,22,-32,13,-28,9,-28,47,-37,47,-23,46,-8,-25,0
1769,2010-06-22 09:59:00,64,0.2,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,26,1,1,16,-12,13,-8,9,-2,21,-15,12,-15,15,-16,28,-20,28,-5,28,-1,13,1
1770,2010-06-22 10:00:00,23_35,-1.0899999999999999,1,-1.33,1,0,1,1,1,0,1,1,1,0,2010,26,1,2,16,-12,13,-8,9,-2,21,-15,12,-15,15,-16,28,-20,28,-5,28,-1,13,1
1771,2010-06-23 10:00:00,47,-2.01,0,-6.4,1,0,0,1,0,0,1,1,0,0,2010,26,2,1,28,-22,11,-22,15,-10,14,-5,10,-3,11,-12,31,-3,34,3,78,-50,11,1
1772,2010-06-23 10:30:00,18,1.57,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,26,2,1,13,11,11,7,9,5,8,9,10,14,7,14,25,-2,31,-6,48,-24,29,2
1773,2010-06-23 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2010,26,2,1,17,4,17,-3,29,21,29,42,24,46,11,38,74,42,74,24,41,29,25,2
1774,2010-06-24 08:30:00,69_14_20,-0.41000000000000003,0,3.0300000000000002,0,2,0,1,2,1,0,2,0,1,2010,26,3,3,17,9,16,16,10,14,13,21,11,15,9,15,26,11,48,36,31,-9,44,2
1775,2010-06-24 10:30:00,46,0.23,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,26,3,1,11,-6,11,-6,13,-14,11,-15,14,-22,17,-12,32,-23,32,-9,44,11,20,2
1776,2010-06-25 08:30:00,28_27,0.7499999999999999,0,-0.41000000000000003,0,1,0,1,2,0,0,0,1,1,2010,26,4,2,14,-5,13,3,9,4,15,14,14,5,14,1,34,11,34,13,41,-11,13,1
1777,2010-06-25 09:55:00,63,0.75,0,0.96,0,1,0,0,1,0,0,0,0,1,2010,26,4,1,9,4,9,5,9,10,9,8,9,5,9,4,25,4,28,-7,28,1,54,2
1778,2010-06-28 08:30:00,15_52_51,1.25,0,1.04,0,0,2,1,2,1,0,0,1,2,2010,27,0,3,11,1,13,5,13,-1,14,-9,11,-1,8,-3,21,-7,21,2,21,1,-8,1
1779,2010-06-29 09:00:00,65,1.02,0,0.04,0,0,1,0,1,0,0,0,0,1,2010,27,1,1,16,-3,11,-3,12,-10,11,-15,11,-9,10,-10,47,-27,51,-34,27,5,-19,0
1780,2010-06-29 10:00:00,6,-1.77,0,-1.38,0,0,0,1,0,0,1,1,0,0,2010,27,1,1,28,-21,13,-23,13,-15,20,-25,15,-17,15,-26,35,-15,35,-12,53,-18,17,1
1781,2010-06-30 08:15:00,0,-1.6,0,0.06,0,0,0,1,1,0,0,1,0,0,2010,27,2,1,20,-9,15,-8,13,-3,9,-4,13,-2,8,-1,26,-14,42,-26,38,-16,-7,1
1782,2010-06-30 09:45:00,10,-3.43,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,27,2,1,13,10,14,13,10,6,24,22,16,30,9,29,43,29,43,17,35,-4,18,2
1783,2010-06-30 10:30:00,18,-0.49,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,27,2,1,10,-2,15,-8,21,-19,13,-27,19,-19,21,-30,37,-15,49,8,55,32,-10,1
1784,2010-07-01 01:00:00,67,-1.04,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,27,3,1,12,10,8,15,8,18,11,23,8,19,8,15,25,13,25,7,24,10,23,2
1785,2010-07-01 08:30:00,69,1.99,0,1.63,0,0,0,1,1,0,0,1,0,0,2010,27,3,1,14,-8,23,4,6,2,39,27,14,22,12,20,52,22,52,16,60,51,99,2
1786,2010-07-01 10:00:00,11_38_50_39,-9.0,3,0.050000000000000044,0,0,1,3,3,0,1,2,2,0,2010,27,3,4,33,12,13,12,9,9,11,12,9,13,13,19,59,47,59,29,67,31,22,2
1787,2010-07-01 10:30:00,46,-1.35,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,27,3,1,16,9,28,28,15,16,16,11,9,11,14,15,40,17,47,27,58,46,34,2
1788,2010-07-02 08:30:00,48_70_3,-2.9699999999999998,0,-1.79,0,0,1,2,2,0,1,2,0,1,2010,27,4,3,50,20,32,36,18,32,33,57,25,50,28,33,76,28,76,47,72,34,44,2
1789,2010-07-02 10:00:00,24,-1.39,0,-0.57,0,0,0,1,0,0,1,0,0,1,2010,27,4,1,14,0,9,-1,16,8,13,9,16,13,9,11,24,6,25,9,34,1,-48,0
1790,2010-07-06 10:00:00,40,-1.06,0,0.0,0,0,0,1,1,0,0,1,0,0,2010,28,1,1,51,41,18,40,23,54,16,48,16,39,17,47,68,51,77,68,61,-6,62,2
1791,2010-07-08 08:30:00,69,-0.68,0,2.02,0,0,1,0,1,0,0,1,0,0,2010,28,3,1,14,10,19,18,14,19,12,13,19,26,12,29,36,24,41,25,33,11,8,1
1792,2010-07-08 10:30:00,46,1.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,28,3,1,9,0,13,-9,15,-12,9,-9,10,-9,9,-4,23,-10,27,-16,36,-6,-6,1
1793,2010-07-08 11:00:00,18,-1.35,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,28,3,1,12,-9,8,-7,10,-3,10,-6,12,-15,11,-22,27,-14,32,-23,24,4,-9,1
1794,2010-07-08 15:00:00,12,-0.87,0,-2.7,2,0,0,1,0,0,1,0,1,0,2010,28,3,1,8,-2,10,-7,6,-8,10,-4,8,0,6,0,29,11,30,12,19,5,16,1
1795,2010-07-09 10:00:00,31,0.18,0,-0.94,0,0,0,1,0,1,0,0,1,0,2010,28,4,1,14,4,9,4,18,12,9,14,15,22,11,14,31,20,31,22,24,-4,24,2
1796,2010-07-13 07:30:00,45,-2.3,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,29,1,1,11,2,8,6,11,-2,10,-8,12,1,11,-4,22,-11,24,-8,18,1,84,2
1797,2010-07-13 08:30:00,68,-1.04,0,0.15,0,0,0,1,1,0,0,1,0,0,2010,29,1,1,13,8,13,15,11,22,12,30,9,29,28,46,72,67,72,61,25,-19,128,2
1798,2010-07-13 10:00:00,37,-0.66,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,29,1,1,24,18,9,17,10,23,7,21,14,21,12,25,34,16,34,27,46,23,64,2
1799,2010-07-13 14:00:00,25,0.07,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,29,1,1,7,3,9,3,7,5,8,2,12,-6,13,-14,23,-4,23,-5,21,-2,17,1
1800,2010-07-14 08:30:00,17_60_41,-3.94,0,0.48000000000000004,0,1,0,2,1,1,1,2,0,1,2010,29,2,3,19,12,9,13,14,7,21,23,15,10,10,10,47,-18,47,-2,27,-4,59,2
1801,2010-07-14 10:00:00,5,-0.77,0,-0.18,0,0,1,0,1,0,0,0,0,1,2010,29,2,1,12,-4,14,3,8,2,9,1,12,3,7,0,19,-3,33,12,35,13,42,2
1802,2010-07-14 10:30:00,18,-1.41,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,29,2,1,12,-3,9,-1,11,8,9,8,11,13,14,23,62,37,72,54,20,5,47,2
1803,2010-07-15 08:30:00,69_21_49_16,-3.9800000000000004,0,2.7,0,1,1,2,4,0,0,2,0,2,2010,29,3,4,14,-4,17,-2,14,7,11,3,22,15,7,14,44,24,46,22,41,28,68,2
1804,2010-07-15 09:15:00,9_42,-0.8899999999999999,0,-2.58,1,1,1,0,0,1,1,0,0,2,2010,29,3,2,10,1,12,-4,10,-10,13,-5,16,5,7,3,34,14,41,-7,50,40,7,1
1805,2010-07-15 10:00:00,53,-0.84,0,0.0,0,0,0,1,1,0,0,1,0,0,2010,29,3,1,16,5,32,-19,18,-12,12,-12,14,-8,12,-5,41,5,44,14,36,15,-8,1
1806,2010-07-15 10:30:00,46,0.76,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,29,3,1,19,-11,23,7,14,3,16,15,13,17,10,14,51,32,56,38,41,10,26,2
1807,2010-07-16 08:30:00,13_8,0.0,0,0.04,0,0,1,1,2,0,0,1,0,1,2010,29,4,2,15,-6,10,-6,15,-5,13,-15,11,-19,8,-22,45,-28,45,-21,28,15,-64,0
1808,2010-07-16 09:00:00,66,-0.07,0,-0.83,0,0,0,1,1,0,0,1,0,0,2010,29,4,1,16,-6,9,-7,17,-16,17,-3,13,0,14,-9,28,0,31,-11,39,-17,-61,0
1809,2010-07-16 09:55:00,58,-3.38,0,0.45,0,0,0,1,1,0,0,1,0,0,2010,29,4,1,15,-6,20,-21,24,-27,11,-25,18,-16,15,-17,52,-35,52,-28,31,-11,-45,0
1810,2010-07-19 10:00:00,44,-0.61,0,-1.0,2,0,0,1,0,0,1,0,1,0,2010,30,0,1,14,6,15,15,8,15,9,18,10,15,11,16,24,5,33,-3,37,21,-7,1
1811,2010-07-20 08:30:00,4_36,-0.49,0,-0.54,0,1,0,1,2,0,0,1,0,1,2010,30,1,2,15,5,13,11,10,14,15,21,13,15,13,19,26,10,33,14,62,-47,65,2
1812,2010-07-21 10:30:00,18,0.44,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,30,2,1,14,-8,8,-11,11,-2,11,-5,9,-3,13,-6,26,-12,28,-18,40,11,-9,1
1813,2010-07-22 08:30:00,69,0.89,0,-2.24,0,0,0,1,1,0,0,1,0,0,2010,30,3,1,14,-5,14,-12,13,-4,10,-6,8,-4,11,-1,25,-12,38,-19,33,1,50,2
1814,2010-07-22 10:00:00,7_23_35,1.64,0,1.35,0,0,3,0,1,2,0,1,2,0,2010,30,3,3,15,1,18,-6,13,0,40,28,10,26,9,29,51,20,51,21,62,26,8,1
