,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
6,clf,ada,all,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.49,0.36,0.59,0.39,303.00,686.00,303.00,"{'0': {'precision': 0.3609022556390977, 'recall': 0.15841584158415842, 'f1-score': 0.2201834862385321, 'support': 303}, '1': {'precision': 0.5884615384615385, 'recall': 0.892128279883382, 'f1-score': 0.709154113557358, 'support': 686}, '2': {'precision': 0.3865546218487395, 'recall': 0.15181518151815182, 'f1-score': 0.21800947867298578, 'support': 303}, 'micro avg': {'precision': 0.5464396284829721, 'recall': 0.5464396284829721, 'f1-score': 0.5464396284829721, 'support': 1292}, 'macro avg': {'precision': 0.4453061386497919, 'recall': 0.4007864343285641, 'f1-score': 0.382449026156292, 'support': 1292}, 'weighted avg': {'precision': 0.48774307218531743, 'recall': 0.5464396284829721, 'f1-score': 0.47929736088896097, 'support': 1292}}",0.49
0,reg,kn,all,ALL_NO_3_2_1,0_30,included,basic,19.97,{'n_neighbors': 191},,,,,,,,,20.36,1.90
1,reg,svr-rbf,all,ALL_NO_3_2_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 4}",,,,,,,,,20.34,4.18
2,reg,dtree,all,ALL_NO_3_2_1,0_30,included,basic,19.89,"{'max_depth': 6, 'min_samples_leaf': 100}",,,,,,,,,20.36,0.28
3,reg,rforest,all,ALL_NO_3_2_1,0_30,included,basic,19.70,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,20.27,27.10
4,reg,xgb,all,ALL_NO_3_2_1,0_30,included,basic,19.89,{'n_estimators': 10},,,,,,,,,20.60,0.16
5,reg,gboosting,all,ALL_NO_3_2_1,0_30,included,basic,19.99,{'n_estimators': 10},,,,,,,,,20.48,0.31
6,reg,ada,all,ALL_NO_3_2_1,0_30,included,basic,20.39,{'n_estimators': 10},,,,,,,,,20.85,0.42
0,clf,kn,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_neighbors': 151},0.60,0.57,0.28,0.61,0.75,194.00,550.00,173.00,"{'0': {'precision': 0.28205128205128205, 'recall': 0.05670103092783505, 'f1-score': 0.09442060085836909, 'support': 194}, '1': {'precision': 0.6103448275862069, 'recall': 0.9654545454545455, 'f1-score': 0.7478873239436619, 'support': 550}, '2': {'precision': 0.75, 'recall': 0.03468208092485549, 'f1-score': 0.06629834254143646, 'support': 173}, 'micro avg': {'precision': 0.5976008724100327, 'recall': 0.5976008724100327, 'f1-score': 0.5976008724100327, 'support': 917}, 'macro avg': {'precision': 0.547465369879163, 'recall': 0.352279219102412, 'f1-score': 0.3028687557811558, 'support': 917}, 'weighted avg': {'precision': 0.5672383902839285, 'recall': 0.5976008724100327, 'f1-score': 0.48105260413871986, 'support': 917}}",1.30
1,clf,svc-rbf,basic,ALL_YES_1_1_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",2.96
2,clf,dtree,basic,ALL_YES_1_1_1,0_30,included,basic,0.57,"{'max_depth': 4, 'min_samples_leaf': 250}",0.60,0.44,0.33,0.61,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.3333333333333333, 'recall': 0.10309278350515463, 'f1-score': 0.1574803149606299, 'support': 194}, '1': {'precision': 0.6149358226371062, 'recall': 0.9581818181818181, 'f1-score': 0.7491115849324803, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5965103598691385, 'recall': 0.5965103598691385, 'f1-score': 0.5965103598691385, 'support': 917}, 'macro avg': {'precision': 0.3160897186568132, 'recall': 0.35375820056232427, 'f1-score': 0.30219729996437006, 'support': 917}, 'weighted avg': {'precision': 0.43934718551480384, 'recall': 0.5965103598691385, 'f1-score': 0.4826200139751651, 'support': 917}}",0.18
3,clf,rforest,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.60,0.55,0.22,0.61,0.75,194.00,550.00,173.00,"{'0': {'precision': 0.21739130434782608, 'recall': 0.02577319587628866, 'f1-score': 0.04608294930875576, 'support': 194}, '1': {'precision': 0.6101123595505618, 'recall': 0.9872727272727273, 'f1-score': 0.7541666666666667, 'support': 550}, '2': {'precision': 0.75, 'recall': 0.017341040462427744, 'f1-score': 0.033898305084745756, 'support': 173}, 'micro avg': {'precision': 0.6008724100327154, 'recall': 0.6008724100327154, 'f1-score': 0.6008724100327154, 'support': 917}, 'macro avg': {'precision': 0.5258345546327959, 'recall': 0.34346232120381454, 'f1-score': 0.2780493070200561, 'support': 917}, 'weighted avg': {'precision': 0.5534195319479686, 'recall': 0.6008724100327154, 'f1-score': 0.46848000612020313, 'support': 917}}",10.94
4,clf,xgb,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 50},0.61,0.54,0.35,0.63,0.44,194.00,550.00,173.00,"{'0': {'precision': 0.3548387096774194, 'recall': 0.1134020618556701, 'f1-score': 0.171875, 'support': 194}, '1': {'precision': 0.6316425120772947, 'recall': 0.9509090909090909, 'f1-score': 0.7590711175616836, 'support': 550}, '2': {'precision': 0.4444444444444444, 'recall': 0.06936416184971098, 'f1-score': 0.12, 'support': 173}, 'micro avg': {'precision': 0.6074154852780806, 'recall': 0.6074154852780806, 'f1-score': 0.6074154852780806, 'support': 917}, 'macro avg': {'precision': 0.47697522206638615, 'recall': 0.37789177153815734, 'f1-score': 0.3503153725205612, 'support': 917}, 'weighted avg': {'precision': 0.5377655182211781, 'recall': 0.6074154852780806, 'f1-score': 0.5142779331067895, 'support': 917}}",0.35
5,clf,gboosting,basic,ALL_YES_1_1_1,0_30,included,basic,0.57,{'n_estimators': 50},0.60,0.50,0.29,0.63,0.34,194.00,550.00,173.00,"{'0': {'precision': 0.2878787878787879, 'recall': 0.0979381443298969, 'f1-score': 0.14615384615384616, 'support': 194}, '1': {'precision': 0.63003663003663, 'recall': 0.9381818181818182, 'f1-score': 0.7538349159970782, 'support': 550}, '2': {'precision': 0.34375, 'recall': 0.06358381502890173, 'f1-score': 0.10731707317073169, 'support': 173}, 'micro avg': {'precision': 0.5954198473282443, 'recall': 0.5954198473282443, 'f1-score': 0.5954198473282443, 'support': 917}, 'macro avg': {'precision': 0.42055513930513927, 'recall': 0.3665679258468723, 'f1-score': 0.33576861177388534, 'support': 917}, 'weighted avg': {'precision': 0.5036394562362393, 'recall': 0.5954198473282443, 'f1-score': 0.5033030573727107, 'support': 917}}",1.04
6,clf,ada,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 10},0.59,0.50,0.26,0.63,0.33,194.00,550.00,173.00,"{'0': {'precision': 0.2638888888888889, 'recall': 0.0979381443298969, 'f1-score': 0.14285714285714288, 'support': 194}, '1': {'precision': 0.6282208588957056, 'recall': 0.9309090909090909, 'f1-score': 0.7501831501831502, 'support': 550}, '2': {'precision': 0.3333333333333333, 'recall': 0.057803468208092484, 'f1-score': 0.09852216748768472, 'support': 173}, 'micro avg': {'precision': 0.5899672846237731, 'recall': 0.5899672846237731, 'f1-score': 0.5899672846237731, 'support': 917}, 'macro avg': {'precision': 0.4084810270393093, 'recall': 0.3622169011490268, 'f1-score': 0.3305208201759926, 'support': 917}, 'weighted avg': {'precision': 0.4955099056747537, 'recall': 0.5899672846237731, 'f1-score': 0.49875611045843815, 'support': 917}}",0.36
0,reg,kn,basic,ALL_YES_1_1_1,0_30,included,basic,18.74,{'n_neighbors': 181},,,,,,,,,16.47,1.28
1,reg,svr-rbf,basic,ALL_YES_1_1_1,0_30,included,basic,18.74,"{'C': 1, 'gamma': 1}",,,,,,,,,16.54,2.18
2,reg,dtree,basic,ALL_YES_1_1_1,0_30,included,basic,18.79,"{'max_depth': 2, 'min_samples_leaf': 250}",,,,,,,,,16.56,0.18
3,reg,rforest,basic,ALL_YES_1_1_1,0_30,included,basic,18.69,"{'max_depth': 3, 'min_samples_leaf': 50, 'n_estimators': 50}",,,,,,,,,16.35,16.45
4,reg,xgb,basic,ALL_YES_1_1_1,0_30,included,basic,18.79,{'n_estimators': 10},,,,,,,,,16.46,0.11
5,reg,gboosting,basic,ALL_YES_1_1_1,0_30,included,basic,18.84,{'n_estimators': 10},,,,,,,,,16.48,0.20
6,reg,ada,basic,ALL_YES_1_1_1,0_30,included,basic,19.16,{'n_estimators': 10},,,,,,,,,16.76,0.31
0,clf,kn,all,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_neighbors': 151},0.60,0.57,0.28,0.61,0.75,194.00,550.00,173.00,"{'0': {'precision': 0.28205128205128205, 'recall': 0.05670103092783505, 'f1-score': 0.09442060085836909, 'support': 194}, '1': {'precision': 0.6103448275862069, 'recall': 0.9654545454545455, 'f1-score': 0.7478873239436619, 'support': 550}, '2': {'precision': 0.75, 'recall': 0.03468208092485549, 'f1-score': 0.06629834254143646, 'support': 173}, 'micro avg': {'precision': 0.5976008724100327, 'recall': 0.5976008724100327, 'f1-score': 0.5976008724100327, 'support': 917}, 'macro avg': {'precision': 0.547465369879163, 'recall': 0.352279219102412, 'f1-score': 0.3028687557811558, 'support': 917}, 'weighted avg': {'precision': 0.5672383902839285, 'recall': 0.5976008724100327, 'f1-score': 0.48105260413871986, 'support': 917}}",1.24
1,clf,svc-rbf,all,ALL_YES_1_1_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",2.92
2,clf,dtree,all,ALL_YES_1_1_1,0_30,included,basic,0.57,"{'max_depth': 4, 'min_samples_leaf': 250}",0.60,0.44,0.33,0.61,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.3333333333333333, 'recall': 0.10309278350515463, 'f1-score': 0.1574803149606299, 'support': 194}, '1': {'precision': 0.6149358226371062, 'recall': 0.9581818181818181, 'f1-score': 0.7491115849324803, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5965103598691385, 'recall': 0.5965103598691385, 'f1-score': 0.5965103598691385, 'support': 917}, 'macro avg': {'precision': 0.3160897186568132, 'recall': 0.35375820056232427, 'f1-score': 0.30219729996437006, 'support': 917}, 'weighted avg': {'precision': 0.43934718551480384, 'recall': 0.5965103598691385, 'f1-score': 0.4826200139751651, 'support': 917}}",0.18
3,clf,rforest,all,ALL_YES_1_1_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.60,0.55,0.22,0.61,0.75,194.00,550.00,173.00,"{'0': {'precision': 0.21739130434782608, 'recall': 0.02577319587628866, 'f1-score': 0.04608294930875576, 'support': 194}, '1': {'precision': 0.6101123595505618, 'recall': 0.9872727272727273, 'f1-score': 0.7541666666666667, 'support': 550}, '2': {'precision': 0.75, 'recall': 0.017341040462427744, 'f1-score': 0.033898305084745756, 'support': 173}, 'micro avg': {'precision': 0.6008724100327154, 'recall': 0.6008724100327154, 'f1-score': 0.6008724100327154, 'support': 917}, 'macro avg': {'precision': 0.5258345546327959, 'recall': 0.34346232120381454, 'f1-score': 0.2780493070200561, 'support': 917}, 'weighted avg': {'precision': 0.5534195319479686, 'recall': 0.6008724100327154, 'f1-score': 0.46848000612020313, 'support': 917}}",10.53
4,clf,xgb,all,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 50},0.61,0.54,0.35,0.63,0.44,194.00,550.00,173.00,"{'0': {'precision': 0.3548387096774194, 'recall': 0.1134020618556701, 'f1-score': 0.171875, 'support': 194}, '1': {'precision': 0.6316425120772947, 'recall': 0.9509090909090909, 'f1-score': 0.7590711175616836, 'support': 550}, '2': {'precision': 0.4444444444444444, 'recall': 0.06936416184971098, 'f1-score': 0.12, 'support': 173}, 'micro avg': {'precision': 0.6074154852780806, 'recall': 0.6074154852780806, 'f1-score': 0.6074154852780806, 'support': 917}, 'macro avg': {'precision': 0.47697522206638615, 'recall': 0.37789177153815734, 'f1-score': 0.3503153725205612, 'support': 917}, 'weighted avg': {'precision': 0.5377655182211781, 'recall': 0.6074154852780806, 'f1-score': 0.5142779331067895, 'support': 917}}",0.34
5,clf,gboosting,all,ALL_YES_1_1_1,0_30,included,basic,0.57,{'n_estimators': 50},0.60,0.50,0.29,0.63,0.34,194.00,550.00,173.00,"{'0': {'precision': 0.2878787878787879, 'recall': 0.0979381443298969, 'f1-score': 0.14615384615384616, 'support': 194}, '1': {'precision': 0.63003663003663, 'recall': 0.9381818181818182, 'f1-score': 0.7538349159970782, 'support': 550}, '2': {'precision': 0.34375, 'recall': 0.06358381502890173, 'f1-score': 0.10731707317073169, 'support': 173}, 'micro avg': {'precision': 0.5954198473282443, 'recall': 0.5954198473282443, 'f1-score': 0.5954198473282443, 'support': 917}, 'macro avg': {'precision': 0.42055513930513927, 'recall': 0.3665679258468723, 'f1-score': 0.33576861177388534, 'support': 917}, 'weighted avg': {'precision': 0.5036394562362393, 'recall': 0.5954198473282443, 'f1-score': 0.5033030573727107, 'support': 917}}",1.01
6,clf,ada,all,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 10},0.59,0.50,0.26,0.63,0.33,194.00,550.00,173.00,"{'0': {'precision': 0.2638888888888889, 'recall': 0.0979381443298969, 'f1-score': 0.14285714285714288, 'support': 194}, '1': {'precision': 0.6282208588957056, 'recall': 0.9309090909090909, 'f1-score': 0.7501831501831502, 'support': 550}, '2': {'precision': 0.3333333333333333, 'recall': 0.057803468208092484, 'f1-score': 0.09852216748768472, 'support': 173}, 'micro avg': {'precision': 0.5899672846237731, 'recall': 0.5899672846237731, 'f1-score': 0.5899672846237731, 'support': 917}, 'macro avg': {'precision': 0.4084810270393093, 'recall': 0.3622169011490268, 'f1-score': 0.3305208201759926, 'support': 917}, 'weighted avg': {'precision': 0.4955099056747537, 'recall': 0.5899672846237731, 'f1-score': 0.49875611045843815, 'support': 917}}",0.34
0,reg,kn,all,ALL_YES_1_1_1,0_30,included,basic,18.74,{'n_neighbors': 181},,,,,,,,,16.47,1.20
1,reg,svr-rbf,all,ALL_YES_1_1_1,0_30,included,basic,18.74,"{'C': 1, 'gamma': 1}",,,,,,,,,16.54,2.11
2,reg,dtree,all,ALL_YES_1_1_1,0_30,included,basic,18.79,"{'max_depth': 2, 'min_samples_leaf': 250}",,,,,,,,,16.56,0.18
3,reg,rforest,all,ALL_YES_1_1_1,0_30,included,basic,18.69,"{'max_depth': 3, 'min_samples_leaf': 50, 'n_estimators': 50}",,,,,,,,,16.35,16.44
4,reg,xgb,all,ALL_YES_1_1_1,0_30,included,basic,18.79,{'n_estimators': 10},,,,,,,,,16.46,0.11
5,reg,gboosting,all,ALL_YES_1_1_1,0_30,included,basic,18.84,{'n_estimators': 10},,,,,,,,,16.48,0.20
6,reg,ada,all,ALL_YES_1_1_1,0_30,included,basic,19.16,{'n_estimators': 10},,,,,,,,,16.76,0.30
0,clf,kn,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_neighbors': 141},0.60,0.55,0.31,0.61,0.60,194.00,550.00,173.00,"{'0': {'precision': 0.3055555555555556, 'recall': 0.05670103092783505, 'f1-score': 0.09565217391304347, 'support': 194}, '1': {'precision': 0.6130884041331802, 'recall': 0.9709090909090909, 'f1-score': 0.7515833919774805, 'support': 550}, '2': {'precision': 0.6, 'recall': 0.03468208092485549, 'f1-score': 0.06557377049180327, 'support': 173}, 'micro avg': {'precision': 0.6008724100327154, 'recall': 0.6008724100327154, 'f1-score': 0.6008724100327154, 'support': 917}, 'macro avg': {'precision': 0.5062146532295786, 'recall': 0.3540974009205939, 'f1-score': 0.30426977879410905, 'support': 917}, 'weighted avg': {'precision': 0.5455576881690588, 'recall': 0.6008724100327154, 'f1-score': 0.48339329293547073, 'support': 917}}",1.94
1,clf,svc-rbf,basic,ALL_YES_3_2_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",3.01
2,clf,dtree,basic,ALL_YES_3_2_1,0_30,included,basic,0.57,"{'max_depth': 4, 'min_samples_leaf': 50}",0.59,0.51,0.42,0.62,0.26,194.00,550.00,173.00,"{'0': {'precision': 0.4230769230769231, 'recall': 0.05670103092783505, 'f1-score': 0.09999999999999999, 'support': 194}, '1': {'precision': 0.6155660377358491, 'recall': 0.9490909090909091, 'f1-score': 0.7467811158798283, 'support': 550}, '2': {'precision': 0.2558139534883721, 'recall': 0.06358381502890173, 'f1-score': 0.10185185185185183, 'support': 173}, 'micro avg': {'precision': 0.5932388222464559, 'recall': 0.5932388222464559, 'f1-score': 0.5932388222464559, 'support': 917}, 'macro avg': {'precision': 0.4314856381003814, 'recall': 0.3564585850158819, 'f1-score': 0.3162109892438934, 'support': 917}, 'weighted avg': {'precision': 0.5069728002018848, 'recall': 0.5932388222464559, 'f1-score': 0.4882769728509007, 'support': 917}}",0.19
3,clf,rforest,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.61,0.54,0.37,0.62,0.45,194.00,550.00,173.00,"{'0': {'precision': 0.37209302325581395, 'recall': 0.08247422680412371, 'f1-score': 0.1350210970464135, 'support': 194}, '1': {'precision': 0.6199304750869061, 'recall': 0.9727272727272728, 'f1-score': 0.7572540693559802, 'support': 550}, '2': {'precision': 0.45454545454545453, 'recall': 0.028901734104046242, 'f1-score': 0.05434782608695652, 'support': 173}, 'micro avg': {'precision': 0.6063249727371864, 'recall': 0.6063249727371864, 'f1-score': 0.6063249727371864, 'support': 917}, 'macro avg': {'precision': 0.48218965096272487, 'recall': 0.3613677445451476, 'f1-score': 0.3155409974964501, 'support': 917}, 'weighted avg': {'precision': 0.5362968063749072, 'recall': 0.6063249727371864, 'f1-score': 0.49300545789077077, 'support': 917}}",12.03
4,clf,xgb,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_estimators': 50},0.60,0.54,0.34,0.63,0.47,194.00,550.00,173.00,"{'0': {'precision': 0.34285714285714286, 'recall': 0.12371134020618557, 'f1-score': 0.18181818181818182, 'support': 194}, '1': {'precision': 0.6292270531400966, 'recall': 0.9472727272727273, 'f1-score': 0.7561683599419449, 'support': 550}, '2': {'precision': 0.47368421052631576, 'recall': 0.05202312138728324, 'f1-score': 0.09375000000000001, 'support': 173}, 'micro avg': {'precision': 0.604143947655398, 'recall': 0.604143947655398, 'f1-score': 0.604143947655398, 'support': 917}, 'macro avg': {'precision': 0.4819228021745184, 'recall': 0.37433572962206535, 'f1-score': 0.3439121805867089, 'support': 917}, 'weighted avg': {'precision': 0.5392982915620409, 'recall': 0.604143947655398, 'f1-score': 0.5096881954643369, 'support': 917}}",0.36
5,clf,gboosting,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_estimators': 50},0.59,0.51,0.29,0.63,0.36,194.00,550.00,173.00,"{'0': {'precision': 0.2923076923076923, 'recall': 0.0979381443298969, 'f1-score': 0.14671814671814673, 'support': 194}, '1': {'precision': 0.6263736263736264, 'recall': 0.9327272727272727, 'f1-score': 0.7494521548575603, 'support': 550}, '2': {'precision': 0.36363636363636365, 'recall': 0.06936416184971098, 'f1-score': 0.11650485436893203, 'support': 173}, 'micro avg': {'precision': 0.5932388222464559, 'recall': 0.5932388222464559, 'f1-score': 0.5932388222464559, 'support': 917}, 'macro avg': {'precision': 0.4274392274392274, 'recall': 0.3666765263022935, 'f1-score': 0.33755838531487975, 'support': 917}, 'weighted avg': {'precision': 0.5061311643645341, 'recall': 0.5932388222464559, 'f1-score': 0.5025270942647807, 'support': 917}}",1.14
6,clf,ada,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_estimators': 10},0.59,0.49,0.25,0.63,0.32,194.00,550.00,173.00,"{'0': {'precision': 0.25316455696202533, 'recall': 0.10309278350515463, 'f1-score': 0.14652014652014653, 'support': 194}, '1': {'precision': 0.6308641975308642, 'recall': 0.9290909090909091, 'f1-score': 0.7514705882352942, 'support': 550}, '2': {'precision': 0.32142857142857145, 'recall': 0.05202312138728324, 'f1-score': 0.08955223880597016, 'support': 173}, 'micro avg': {'precision': 0.5888767720828789, 'recall': 0.5888767720828789, 'f1-score': 0.5888767720828789, 'support': 917}, 'macro avg': {'precision': 0.401819108640487, 'recall': 0.3614022713277823, 'f1-score': 0.329180991187137, 'support': 917}, 'weighted avg': {'precision': 0.492580562213469, 'recall': 0.5888767720828789, 'f1-score': 0.4986109806627624, 'support': 917}}",0.37
0,reg,kn,basic,ALL_YES_3_2_1,0_30,included,basic,18.73,{'n_neighbors': 171},,,,,,,,,16.46,1.96
1,reg,svr-rbf,basic,ALL_YES_3_2_1,0_30,included,basic,18.74,"{'C': 1, 'gamma': 1}",,,,,,,,,16.54,2.09
2,reg,dtree,basic,ALL_YES_3_2_1,0_30,included,basic,18.77,"{'max_depth': 2, 'min_samples_leaf': 250}",,,,,,,,,16.62,0.18
3,reg,rforest,basic,ALL_YES_3_2_1,0_30,included,basic,18.67,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 50}",,,,,,,,,16.38,16.83
4,reg,xgb,basic,ALL_YES_3_2_1,0_30,included,basic,18.80,{'n_estimators': 10},,,,,,,,,16.45,0.11
5,reg,gboosting,basic,ALL_YES_3_2_1,0_30,included,basic,18.76,{'n_estimators': 10},,,,,,,,,16.49,0.22
6,reg,ada,basic,ALL_YES_3_2_1,0_30,included,basic,18.89,{'n_estimators': 10},,,,,,,,,16.42,0.31
0,clf,kn,all,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_neighbors': 141},0.60,0.55,0.31,0.61,0.60,194.00,550.00,173.00,"{'0': {'precision': 0.3055555555555556, 'recall': 0.05670103092783505, 'f1-score': 0.09565217391304347, 'support': 194}, '1': {'precision': 0.6130884041331802, 'recall': 0.9709090909090909, 'f1-score': 0.7515833919774805, 'support': 550}, '2': {'precision': 0.6, 'recall': 0.03468208092485549, 'f1-score': 0.06557377049180327, 'support': 173}, 'micro avg': {'precision': 0.6008724100327154, 'recall': 0.6008724100327154, 'f1-score': 0.6008724100327154, 'support': 917}, 'macro avg': {'precision': 0.5062146532295786, 'recall': 0.3540974009205939, 'f1-score': 0.30426977879410905, 'support': 917}, 'weighted avg': {'precision': 0.5455576881690588, 'recall': 0.6008724100327154, 'f1-score': 0.48339329293547073, 'support': 917}}",2.00
1,clf,svc-rbf,all,ALL_YES_3_2_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",3.06
2,clf,dtree,all,ALL_YES_3_2_1,0_30,included,basic,0.57,"{'max_depth': 4, 'min_samples_leaf': 50}",0.59,0.51,0.42,0.62,0.26,194.00,550.00,173.00,"{'0': {'precision': 0.4230769230769231, 'recall': 0.05670103092783505, 'f1-score': 0.09999999999999999, 'support': 194}, '1': {'precision': 0.6155660377358491, 'recall': 0.9490909090909091, 'f1-score': 0.7467811158798283, 'support': 550}, '2': {'precision': 0.2558139534883721, 'recall': 0.06358381502890173, 'f1-score': 0.10185185185185183, 'support': 173}, 'micro avg': {'precision': 0.5932388222464559, 'recall': 0.5932388222464559, 'f1-score': 0.5932388222464559, 'support': 917}, 'macro avg': {'precision': 0.4314856381003814, 'recall': 0.3564585850158819, 'f1-score': 0.3162109892438934, 'support': 917}, 'weighted avg': {'precision': 0.5069728002018848, 'recall': 0.5932388222464559, 'f1-score': 0.4882769728509007, 'support': 917}}",0.19
3,clf,rforest,all,ALL_YES_3_2_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.61,0.54,0.37,0.62,0.45,194.00,550.00,173.00,"{'0': {'precision': 0.37209302325581395, 'recall': 0.08247422680412371, 'f1-score': 0.1350210970464135, 'support': 194}, '1': {'precision': 0.6199304750869061, 'recall': 0.9727272727272728, 'f1-score': 0.7572540693559802, 'support': 550}, '2': {'precision': 0.45454545454545453, 'recall': 0.028901734104046242, 'f1-score': 0.05434782608695652, 'support': 173}, 'micro avg': {'precision': 0.6063249727371864, 'recall': 0.6063249727371864, 'f1-score': 0.6063249727371864, 'support': 917}, 'macro avg': {'precision': 0.48218965096272487, 'recall': 0.3613677445451476, 'f1-score': 0.3155409974964501, 'support': 917}, 'weighted avg': {'precision': 0.5362968063749072, 'recall': 0.6063249727371864, 'f1-score': 0.49300545789077077, 'support': 917}}",11.86
