,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
6,clf,ada,all,ALL_NO_3_2_1,60_180,included,basic,0.64,{'n_estimators': 50},0.63,0.63,0.61,0.64,0.64,316.00,624.00,352.00,"{'0': {'precision': 0.6121673003802282, 'recall': 0.509493670886076, 'f1-score': 0.5561312607944733, 'support': 316}, '1': {'precision': 0.6376021798365122, 'recall': 0.75, 'f1-score': 0.6892488954344625, 'support': 624}, '2': {'precision': 0.6440677966101694, 'recall': 0.5397727272727273, 'f1-score': 0.5873261205564142, 'support': 352}, 'micro avg': {'precision': 0.6339009287925697, 'recall': 0.6339009287925697, 'f1-score': 0.6339009287925697, 'support': 1292}, 'macro avg': {'precision': 0.6312790922756366, 'recall': 0.5997554660529344, 'f1-score': 0.6109020922617834, 'support': 1292}, 'weighted avg': {'precision': 0.633142795313402, 'recall': 0.6339009287925697, 'f1-score': 0.6289222783266377, 'support': 1292}}",0.85
0,reg,kn,all,ALL_NO_3_2_1,60_180,included,basic,31.53,{'n_neighbors': 11},,,,,,,,,31.01,6.71
1,reg,svr-rbf,all,ALL_NO_3_2_1,60_180,included,basic,38.42,"{'C': 5, 'gamma': 1}",,,,,,,,,37.48,6.28
2,reg,dtree,all,ALL_NO_3_2_1,60_180,included,basic,28.80,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,27.43,0.58
3,reg,rforest,all,ALL_NO_3_2_1,60_180,included,basic,28.42,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,26.82,56.58
4,reg,xgb,all,ALL_NO_3_2_1,60_180,included,basic,28.32,{'n_estimators': 50},,,,,,,,,27.38,0.33
5,reg,gboosting,all,ALL_NO_3_2_1,60_180,included,basic,28.26,{'n_estimators': 50},,,,,,,,,27.46,0.78
6,reg,ada,all,ALL_NO_3_2_1,60_180,included,basic,29.22,{'n_estimators': 10},,,,,,,,,27.89,0.68
0,clf,kn,basic,ALL_YES_1_1_1,60_180,included,basic,0.66,{'n_neighbors': 41},0.66,0.66,0.65,0.66,0.68,196.00,507.00,214.00,"{'0': {'precision': 0.6528925619834711, 'recall': 0.4030612244897959, 'f1-score': 0.49842271293375395, 'support': 196}, '1': {'precision': 0.6586466165413534, 'recall': 0.863905325443787, 'f1-score': 0.7474402730375427, 'support': 507}, '2': {'precision': 0.6793893129770993, 'recall': 0.4158878504672897, 'f1-score': 0.5159420289855072, 'support': 214}, 'micro avg': {'precision': 0.6608505997818975, 'recall': 0.6608505997818975, 'f1-score': 0.6608505997818975, 'support': 917}, 'macro avg': {'precision': 0.6636428305006413, 'recall': 0.560951466800291, 'f1-score': 0.5872683383189347, 'support': 917}, 'weighted avg': {'precision': 0.6622574587920673, 'recall': 0.6608505997818975, 'f1-score': 0.6401904736836952, 'support': 917}}",3.80
1,clf,svc-rbf,basic,ALL_YES_1_1_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,0.31,0.00,0.55,0.00,196.00,507.00,214.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 196}, '1': {'precision': 0.5528898582333697, 'recall': 1.0, 'f1-score': 0.7120786516853932, 'support': 507}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 214}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.1842966194111232, 'recall': 0.3333333333333333, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 0.30568719533731564, 'recall': 0.5528898582333697, 'f1-score': 0.39370106478134603, 'support': 917}}",3.68
2,clf,dtree,basic,ALL_YES_1_1_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.66,0.62,0.67,0.68,196.00,507.00,214.00,"{'0': {'precision': 0.61875, 'recall': 0.5051020408163265, 'f1-score': 0.5561797752808988, 'support': 196}, '1': {'precision': 0.6698564593301436, 'recall': 0.8284023668639053, 'f1-score': 0.7407407407407407, 'support': 507}, '2': {'precision': 0.6846153846153846, 'recall': 0.4158878504672897, 'f1-score': 0.5174418604651162, 'support': 214}, 'micro avg': {'precision': 0.6630316248636859, 'recall': 0.6630316248636859, 'f1-score': 0.6630316248636859, 'support': 917}, 'macro avg': {'precision': 0.6577406146485094, 'recall': 0.5831307527158405, 'f1-score': 0.6047874588289185, 'support': 917}, 'weighted avg': {'precision': 0.6623772270317069, 'recall': 0.6630316248636859, 'f1-score': 0.6491814063796583, 'support': 917}}",0.33
3,clf,rforest,basic,ALL_YES_1_1_1,60_180,included,basic,0.68,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",0.65,0.65,0.60,0.67,0.64,196.00,507.00,214.00,"{'0': {'precision': 0.6027397260273972, 'recall': 0.4489795918367347, 'f1-score': 0.5146198830409356, 'support': 196}, '1': {'precision': 0.6693548387096774, 'recall': 0.8185404339250493, 'f1-score': 0.7364685004436555, 'support': 507}, '2': {'precision': 0.6357615894039735, 'recall': 0.4485981308411215, 'f1-score': 0.526027397260274, 'support': 214}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.6359520513803494, 'recall': 0.5720393855343019, 'f1-score': 0.5923719269149551, 'support': 917}, 'weighted avg': {'precision': 0.6472768480475753, 'recall': 0.653217011995638, 'f1-score': 0.6399399016517507, 'support': 917}}",13.52
4,clf,xgb,basic,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.66,0.59,0.68,0.65,196.00,507.00,214.00,"{'0': {'precision': 0.5900621118012422, 'recall': 0.4846938775510204, 'f1-score': 0.5322128851540616, 'support': 196}, '1': {'precision': 0.6815181518151815, 'recall': 0.814595660749507, 'f1-score': 0.7421383647798742, 'support': 507}, '2': {'precision': 0.6533333333333333, 'recall': 0.45794392523364486, 'f1-score': 0.5384615384615385, 'support': 214}, 'micro avg': {'precision': 0.6608505997818975, 'recall': 0.6608505997818975, 'f1-score': 0.6608505997818975, 'support': 917}, 'macro avg': {'precision': 0.641637865649919, 'recall': 0.5857444878447241, 'f1-score': 0.6042709294651581, 'support': 917}, 'weighted avg': {'precision': 0.6553928137586411, 'recall': 0.6608505997818975, 'f1-score': 0.6497368000701871, 'support': 917}}",0.54
5,clf,gboosting,basic,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.66,0.61,0.67,0.66,196.00,507.00,214.00,"{'0': {'precision': 0.609271523178808, 'recall': 0.46938775510204084, 'f1-score': 0.5302593659942363, 'support': 196}, '1': {'precision': 0.6720257234726688, 'recall': 0.8244575936883629, 'f1-score': 0.7404782993799822, 'support': 507}, '2': {'precision': 0.6597222222222222, 'recall': 0.4439252336448598, 'f1-score': 0.5307262569832403, 'support': 214}, 'micro avg': {'precision': 0.6597600872410033, 'recall': 0.6597600872410033, 'f1-score': 0.6597600872410033, 'support': 917}, 'macro avg': {'precision': 0.6470064896245663, 'recall': 0.5792568608117545, 'f1-score': 0.6004879741191529, 'support': 917}, 'weighted avg': {'precision': 0.6557413477636259, 'recall': 0.6597600872410033, 'f1-score': 0.6465962404743018, 'support': 917}}",1.54
6,clf,ada,basic,ALL_YES_1_1_1,60_180,included,basic,0.67,{'n_estimators': 50},0.67,0.66,0.60,0.70,0.63,196.00,507.00,214.00,"{'0': {'precision': 0.6046511627906976, 'recall': 0.5306122448979592, 'f1-score': 0.5652173913043479, 'support': 196}, '1': {'precision': 0.6998223801065719, 'recall': 0.777120315581854, 'f1-score': 0.7364485981308412, 'support': 507}, '2': {'precision': 0.6263736263736264, 'recall': 0.5327102803738317, 'f1-score': 0.5757575757575758, 'support': 214}, 'micro avg': {'precision': 0.6673936750272628, 'recall': 0.6673936750272628, 'f1-score': 0.6673936750272628, 'support': 917}, 'macro avg': {'precision': 0.6436157230902987, 'recall': 0.613480946951215, 'f1-score': 0.625807855064255, 'support': 917}, 'weighted avg': {'precision': 0.6623397280970172, 'recall': 0.6673936750272628, 'f1-score': 0.6623491484843074, 'support': 917}}",0.51
0,reg,kn,basic,ALL_YES_1_1_1,60_180,included,basic,27.54,{'n_neighbors': 21},,,,,,,,,28.07,3.51
1,reg,svr-rbf,basic,ALL_YES_1_1_1,60_180,included,basic,36.14,"{'C': 1, 'gamma': 1}",,,,,,,,,36.01,2.74
2,reg,dtree,basic,ALL_YES_1_1_1,60_180,included,basic,26.56,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,27.71,0.33
3,reg,rforest,basic,ALL_YES_1_1_1,60_180,included,basic,26.17,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,27.07,27.77
4,reg,xgb,basic,ALL_YES_1_1_1,60_180,included,basic,26.16,{'n_estimators': 50},,,,,,,,,27.15,0.14
5,reg,gboosting,basic,ALL_YES_1_1_1,60_180,included,basic,26.19,{'n_estimators': 50},,,,,,,,,27.18,0.31
6,reg,ada,basic,ALL_YES_1_1_1,60_180,included,basic,27.07,{'n_estimators': 10},,,,,,,,,27.98,0.33
0,clf,kn,all,ALL_YES_1_1_1,60_180,included,basic,0.67,{'n_neighbors': 31},0.65,0.65,0.62,0.66,0.66,196.00,507.00,214.00,"{'0': {'precision': 0.6209677419354839, 'recall': 0.39285714285714285, 'f1-score': 0.48125, 'support': 196}, '1': {'precision': 0.6569678407350689, 'recall': 0.8461538461538461, 'f1-score': 0.7396551724137931, 'support': 507}, '2': {'precision': 0.6642857142857143, 'recall': 0.43457943925233644, 'f1-score': 0.5254237288135593, 'support': 214}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.6474070989854224, 'recall': 0.5578634760877752, 'f1-score': 0.5821096337424508, 'support': 917}, 'weighted avg': {'precision': 0.6509809329652972, 'recall': 0.653217011995638, 'f1-score': 0.6344284082659704, 'support': 917}}",3.36
1,clf,svc-rbf,all,ALL_YES_1_1_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,0.31,0.00,0.55,0.00,196.00,507.00,214.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 196}, '1': {'precision': 0.5528898582333697, 'recall': 1.0, 'f1-score': 0.7120786516853932, 'support': 507}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 214}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.1842966194111232, 'recall': 0.3333333333333333, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 0.30568719533731564, 'recall': 0.5528898582333697, 'f1-score': 0.39370106478134603, 'support': 917}}",3.03
2,clf,dtree,all,ALL_YES_1_1_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.66,0.62,0.67,0.68,196.00,507.00,214.00,"{'0': {'precision': 0.61875, 'recall': 0.5051020408163265, 'f1-score': 0.5561797752808988, 'support': 196}, '1': {'precision': 0.6698564593301436, 'recall': 0.8284023668639053, 'f1-score': 0.7407407407407407, 'support': 507}, '2': {'precision': 0.6846153846153846, 'recall': 0.4158878504672897, 'f1-score': 0.5174418604651162, 'support': 214}, 'micro avg': {'precision': 0.6630316248636859, 'recall': 0.6630316248636859, 'f1-score': 0.6630316248636859, 'support': 917}, 'macro avg': {'precision': 0.6577406146485094, 'recall': 0.5831307527158405, 'f1-score': 0.6047874588289185, 'support': 917}, 'weighted avg': {'precision': 0.6623772270317069, 'recall': 0.6630316248636859, 'f1-score': 0.6491814063796583, 'support': 917}}",0.29
3,clf,rforest,all,ALL_YES_1_1_1,60_180,included,basic,0.67,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",0.65,0.64,0.59,0.67,0.62,196.00,507.00,214.00,"{'0': {'precision': 0.593103448275862, 'recall': 0.4387755102040816, 'f1-score': 0.504398826979472, 'support': 196}, '1': {'precision': 0.667741935483871, 'recall': 0.8165680473372781, 'f1-score': 0.7346938775510203, 'support': 507}, '2': {'precision': 0.625, 'recall': 0.4439252336448598, 'f1-score': 0.5191256830601093, 'support': 214}, 'micro avg': {'precision': 0.648854961832061, 'recall': 0.648854961832061, 'f1-score': 0.648854961832061, 'support': 917}, 'macro avg': {'precision': 0.628615127919911, 'recall': 0.5664229303954065, 'f1-score': 0.5860727958635339, 'support': 917}, 'weighted avg': {'precision': 0.6418139990756724, 'recall': 0.648854961832061, 'f1-score': 0.6351634265880123, 'support': 917}}",9.76
4,clf,xgb,all,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.65,0.57,0.68,0.65,196.00,507.00,214.00,"{'0': {'precision': 0.573170731707317, 'recall': 0.47959183673469385, 'f1-score': 0.5222222222222221, 'support': 196}, '1': {'precision': 0.6799336650082919, 'recall': 0.8086785009861933, 'f1-score': 0.7387387387387389, 'support': 507}, '2': {'precision': 0.6533333333333333, 'recall': 0.45794392523364486, 'f1-score': 0.5384615384615385, 'support': 214}, 'micro avg': {'precision': 0.6564885496183206, 'recall': 0.6564885496183206, 'f1-score': 0.6564885496183206, 'support': 917}, 'macro avg': {'precision': 0.6354792433496473, 'recall': 0.582071420984844, 'f1-score': 0.5998074998074998, 'support': 917}, 'weighted avg': {'precision': 0.6509063957548217, 'recall': 0.6564885496183206, 'f1-score': 0.6457217724393298, 'support': 917}}",0.43
5,clf,gboosting,all,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.66,0.60,0.67,0.66,196.00,507.00,214.00,"{'0': {'precision': 0.6026490066225165, 'recall': 0.4642857142857143, 'f1-score': 0.5244956772334294, 'support': 196}, '1': {'precision': 0.6736334405144695, 'recall': 0.8264299802761341, 'f1-score': 0.7422497785651019, 'support': 507}, '2': {'precision': 0.6597222222222222, 'recall': 0.4439252336448598, 'f1-score': 0.5307262569832403, 'support': 214}, 'micro avg': {'precision': 0.6597600872410033, 'recall': 0.6597600872410033, 'f1-score': 0.6597600872410033, 'support': 917}, 'macro avg': {'precision': 0.6453348897864027, 'recall': 0.5782136427355694, 'f1-score': 0.5991572375939238, 'support': 917}, 'weighted avg': {'precision': 0.655214738488991, 'recall': 0.6597600872410033, 'f1-score': 0.6463437398742337, 'support': 917}}",1.22
6,clf,ada,all,ALL_YES_1_1_1,60_180,included,basic,0.66,{'n_estimators': 10},0.67,0.66,0.63,0.70,0.60,196.00,507.00,214.00,"{'0': {'precision': 0.6296296296296297, 'recall': 0.5204081632653061, 'f1-score': 0.5698324022346369, 'support': 196}, '1': {'precision': 0.6954225352112676, 'recall': 0.7790927021696252, 'f1-score': 0.7348837209302325, 'support': 507}, '2': {'precision': 0.6042780748663101, 'recall': 0.5280373831775701, 'f1-score': 0.5635910224438903, 'support': 214}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.6431100799024024, 'recall': 0.6091794162041672, 'f1-score': 0.6227690485362533, 'support': 917}, 'weighted avg': {'precision': 0.6600895755517017, 'recall': 0.6652126499454744, 'f1-score': 0.6596310536015367, 'support': 917}}",0.39
0,reg,kn,all,ALL_YES_1_1_1,60_180,included,basic,27.54,{'n_neighbors': 21},,,,,,,,,28.02,3.22
1,reg,svr-rbf,all,ALL_YES_1_1_1,60_180,included,basic,36.14,"{'C': 1, 'gamma': 1}",,,,,,,,,36.01,2.16
2,reg,dtree,all,ALL_YES_1_1_1,60_180,included,basic,26.53,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,27.71,0.28
3,reg,rforest,all,ALL_YES_1_1_1,60_180,included,basic,26.19,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,27.09,26.28
4,reg,xgb,all,ALL_YES_1_1_1,60_180,included,basic,26.21,{'n_estimators': 50},,,,,,,,,27.14,0.16
5,reg,gboosting,all,ALL_YES_1_1_1,60_180,included,basic,26.08,{'n_estimators': 50},,,,,,,,,27.25,0.34
6,reg,ada,all,ALL_YES_1_1_1,60_180,included,basic,27.17,{'n_estimators': 10},,,,,,,,,28.43,0.49
0,clf,kn,basic,ALL_YES_3_2_1,60_180,included,basic,0.66,{'n_neighbors': 31},0.65,0.65,0.63,0.65,0.68,196.00,507.00,214.00,"{'0': {'precision': 0.6260162601626016, 'recall': 0.39285714285714285, 'f1-score': 0.4827586206896552, 'support': 196}, '1': {'precision': 0.653555219364599, 'recall': 0.8520710059171598, 'f1-score': 0.7397260273972602, 'support': 507}, '2': {'precision': 0.6766917293233082, 'recall': 0.4205607476635514, 'f1-score': 0.5187319884726224, 'support': 214}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.6520877362835029, 'recall': 0.5551629654792847, 'f1-score': 0.5804055455198459, 'support': 917}, 'weighted avg': {'precision': 0.6530683896236745, 'recall': 0.653217011995638, 'f1-score': 0.6332283872178021, 'support': 917}}",3.12
1,clf,svc-rbf,basic,ALL_YES_3_2_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,0.31,0.00,0.55,0.00,196.00,507.00,214.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 196}, '1': {'precision': 0.5528898582333697, 'recall': 1.0, 'f1-score': 0.7120786516853932, 'support': 507}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 214}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.1842966194111232, 'recall': 0.3333333333333333, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 0.30568719533731564, 'recall': 0.5528898582333697, 'f1-score': 0.39370106478134603, 'support': 917}}",2.70
2,clf,dtree,basic,ALL_YES_3_2_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.66,0.62,0.67,0.68,196.00,507.00,214.00,"{'0': {'precision': 0.61875, 'recall': 0.5051020408163265, 'f1-score': 0.5561797752808988, 'support': 196}, '1': {'precision': 0.6698564593301436, 'recall': 0.8284023668639053, 'f1-score': 0.7407407407407407, 'support': 507}, '2': {'precision': 0.6846153846153846, 'recall': 0.4158878504672897, 'f1-score': 0.5174418604651162, 'support': 214}, 'micro avg': {'precision': 0.6630316248636859, 'recall': 0.6630316248636859, 'f1-score': 0.6630316248636859, 'support': 917}, 'macro avg': {'precision': 0.6577406146485094, 'recall': 0.5831307527158405, 'f1-score': 0.6047874588289185, 'support': 917}, 'weighted avg': {'precision': 0.6623772270317069, 'recall': 0.6630316248636859, 'f1-score': 0.6491814063796583, 'support': 917}}",0.25
3,clf,rforest,basic,ALL_YES_3_2_1,60_180,included,basic,0.68,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",0.65,0.64,0.60,0.67,0.62,196.00,507.00,214.00,"{'0': {'precision': 0.5986394557823129, 'recall': 0.4489795918367347, 'f1-score': 0.5131195335276968, 'support': 196}, '1': {'precision': 0.6672051696284329, 'recall': 0.814595660749507, 'f1-score': 0.7335701598579041, 'support': 507}, '2': {'precision': 0.6225165562913907, 'recall': 0.4392523364485981, 'f1-score': 0.5150684931506848, 'support': 214}, 'micro avg': {'precision': 0.648854961832061, 'recall': 0.648854961832061, 'f1-score': 0.648854961832061, 'support': 917}, 'macro avg': {'precision': 0.6294537272340456, 'recall': 0.5676091963449466, 'f1-score': 0.5872527288454286, 'support': 917}, 'weighted avg': {'precision': 0.642120934985067, 'recall': 0.648854961832061, 'f1-score': 0.6354592771577235, 'support': 917}}",9.72
4,clf,xgb,basic,ALL_YES_3_2_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.65,0.58,0.68,0.65,196.00,507.00,214.00,"{'0': {'precision': 0.5757575757575758, 'recall': 0.4846938775510204, 'f1-score': 0.5263157894736842, 'support': 196}, '1': {'precision': 0.6794019933554817, 'recall': 0.8067061143984221, 'f1-score': 0.7376014427412083, 'support': 507}, '2': {'precision': 0.6533333333333333, 'recall': 0.45794392523364486, 'f1-score': 0.5384615384615385, 'support': 214}, 'micro avg': {'precision': 0.6564885496183206, 'recall': 0.6564885496183206, 'f1-score': 0.6564885496183206, 'support': 917}, 'macro avg': {'precision': 0.6361643008154636, 'recall': 0.5831146390610291, 'f1-score': 0.6007929235588103, 'support': 917}, 'weighted avg': {'precision': 0.651165353122189, 'recall': 0.6564885496183206, 'f1-score': 0.6459679339557295, 'support': 917}}",0.39
5,clf,gboosting,basic,ALL_YES_3_2_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.66,0.61,0.67,0.66,196.00,507.00,214.00,"{'0': {'precision': 0.610738255033557, 'recall': 0.4642857142857143, 'f1-score': 0.527536231884058, 'support': 196}, '1': {'precision': 0.6714743589743589, 'recall': 0.8264299802761341, 'f1-score': 0.7409372236958442, 'support': 507}, '2': {'precision': 0.6597222222222222, 'recall': 0.4439252336448598, 'f1-score': 0.5307262569832403, 'support': 214}, 'micro avg': {'precision': 0.6597600872410033, 'recall': 0.6597600872410033, 'f1-score': 0.6597600872410033, 'support': 917}, 'macro avg': {'precision': 0.6473116120767127, 'recall': 0.5782136427355694, 'f1-score': 0.5997332375210475, 'support': 917}, 'weighted avg': {'precision': 0.6557500038627401, 'recall': 0.6597600872410033, 'f1-score': 0.646267931142292, 'support': 917}}",1.15
6,clf,ada,basic,ALL_YES_3_2_1,60_180,included,basic,0.66,{'n_estimators': 10},0.67,0.66,0.63,0.70,0.60,196.00,507.00,214.00,"{'0': {'precision': 0.6296296296296297, 'recall': 0.5204081632653061, 'f1-score': 0.5698324022346369, 'support': 196}, '1': {'precision': 0.6954225352112676, 'recall': 0.7790927021696252, 'f1-score': 0.7348837209302325, 'support': 507}, '2': {'precision': 0.6042780748663101, 'recall': 0.5280373831775701, 'f1-score': 0.5635910224438903, 'support': 214}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.6431100799024024, 'recall': 0.6091794162041672, 'f1-score': 0.6227690485362533, 'support': 917}, 'weighted avg': {'precision': 0.6600895755517017, 'recall': 0.6652126499454744, 'f1-score': 0.6596310536015367, 'support': 917}}",0.37
0,reg,kn,basic,ALL_YES_3_2_1,60_180,included,basic,27.51,{'n_neighbors': 21},,,,,,,,,28.00,3.71
1,reg,svr-rbf,basic,ALL_YES_3_2_1,60_180,included,basic,36.14,"{'C': 1, 'gamma': 1}",,,,,,,,,36.01,2.12
2,reg,dtree,basic,ALL_YES_3_2_1,60_180,included,basic,26.57,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,27.71,0.26
3,reg,rforest,basic,ALL_YES_3_2_1,60_180,included,basic,26.17,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,27.08,23.25
4,reg,xgb,basic,ALL_YES_3_2_1,60_180,included,basic,26.09,{'n_estimators': 50},,,,,,,,,27.14,0.14
5,reg,gboosting,basic,ALL_YES_3_2_1,60_180,included,basic,26.20,{'n_estimators': 50},,,,,,,,,27.22,0.29
6,reg,ada,basic,ALL_YES_3_2_1,60_180,included,basic,26.99,{'n_estimators': 10},,,,,,,,,28.30,0.30
0,clf,kn,all,ALL_YES_3_2_1,60_180,included,basic,0.67,{'n_neighbors': 31},0.65,0.65,0.63,0.65,0.67,196.00,507.00,214.00,"{'0': {'precision': 0.6341463414634146, 'recall': 0.3979591836734694, 'f1-score': 0.48902821316614425, 'support': 196}, '1': {'precision': 0.65402124430956, 'recall': 0.8500986193293886, 'f1-score': 0.7392795883361922, 'support': 507}, '2': {'precision': 0.6666666666666666, 'recall': 0.4205607476635514, 'f1-score': 0.5157593123209169, 'support': 214}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.6516114174798804, 'recall': 0.5562061835554698, 'f1-score': 0.5813557046077511, 'support': 917}, 'weighted avg': {'precision': 0.6527242316885964, 'recall': 0.653217011995638, 'f1-score': 0.6336278886626935, 'support': 917}}",3.68
1,clf,svc-rbf,all,ALL_YES_3_2_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,0.31,0.00,0.55,0.00,196.00,507.00,214.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 196}, '1': {'precision': 0.5528898582333697, 'recall': 1.0, 'f1-score': 0.7120786516853932, 'support': 507}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 214}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.1842966194111232, 'recall': 0.3333333333333333, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 0.30568719533731564, 'recall': 0.5528898582333697, 'f1-score': 0.39370106478134603, 'support': 917}}",3.01
2,clf,dtree,all,ALL_YES_3_2_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.66,0.62,0.67,0.68,196.00,507.00,214.00,"{'0': {'precision': 0.61875, 'recall': 0.5051020408163265, 'f1-score': 0.5561797752808988, 'support': 196}, '1': {'precision': 0.6698564593301436, 'recall': 0.8284023668639053, 'f1-score': 0.7407407407407407, 'support': 507}, '2': {'precision': 0.6846153846153846, 'recall': 0.4158878504672897, 'f1-score': 0.5174418604651162, 'support': 214}, 'micro avg': {'precision': 0.6630316248636859, 'recall': 0.6630316248636859, 'f1-score': 0.6630316248636859, 'support': 917}, 'macro avg': {'precision': 0.6577406146485094, 'recall': 0.5831307527158405, 'f1-score': 0.6047874588289185, 'support': 917}, 'weighted avg': {'precision': 0.6623772270317069, 'recall': 0.6630316248636859, 'f1-score': 0.6491814063796583, 'support': 917}}",0.29
3,clf,rforest,all,ALL_YES_3_2_1,60_180,included,basic,0.67,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.65,0.65,0.60,0.67,0.64,196.00,507.00,214.00,"{'0': {'precision': 0.5960264900662252, 'recall': 0.45918367346938777, 'f1-score': 0.5187319884726225, 'support': 196}, '1': {'precision': 0.6672051696284329, 'recall': 0.814595660749507, 'f1-score': 0.7335701598579041, 'support': 507}, '2': {'precision': 0.6394557823129252, 'recall': 0.4392523364485981, 'f1-score': 0.5207756232686981, 'support': 214}, 'micro avg': {'precision': 0.6510359869138496, 'recall': 0.6510359869138496, 'f1-score': 0.6510359869138496, 'support': 917}, 'macro avg': {'precision': 0.6342291473358611, 'recall': 0.5710105568891642, 'f1-score': 0.5910259238664083, 'support': 917}, 'weighted avg': {'precision': 0.6455155403157705, 'recall': 0.6510359869138496, 'f1-score': 0.6379907569990106, 'support': 917}}",9.98
