,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
6923,-0.1%,GBP,"Thursday, February 25, 2016",0.4%,d,Low,GBP Exports (4Q P),-0.5%,d,09:30
6924,1.2%,GBP,"Thursday, February 25, 2016",1.3%,d,Low,GBP Imports (4Q P),2.7%,-,09:30
6925,0.2%,GBP,"Thursday, February 25, 2016",0.3%,d,Low,GBP Index of Services (MoM) (DEC),0.3%,u,09:30
6926,0.7%,GBP,"Thursday, February 25, 2016",0.7%,-,Low,GBP Index of Services (3Mo3M) (DEC),0.6%,-,09:30
6927,-2.1%,GBP,"Thursday, February 25, 2016",0.9%,d,Low,GBP Total Business Investment (QoQ) (4Q P),1.2%,d,09:30
6928,2.4%,GBP,"Thursday, February 25, 2016",6.4%,d,Low,GBP Total Business Investment (YoY) (4Q P),4.5%,d,09:30
6929,-0.7%,CHF,"Thursday, February 25, 2016",-0.5%,d,Low,CHF CPI EU Harmonized (MoM) (JAN),-0.2%,-,10:00
6930,-1.4%,EUR,"Thursday, February 25, 2016",-1.4%,-,Medium,EUR Euro-Zone Consumer Price Index (MoM) (JAN),0.0%,-,10:00
6931,-1.5%,CHF,"Thursday, February 25, 2016",-1.3%,d,Medium,CHF CPI EU Harmonized (YoY) (JAN),-1.4%,-,10:00
6932,0.3%,EUR,"Thursday, February 25, 2016",0.4%,d,Medium,EUR Euro-Zone Consumer Price Index (YoY) (JAN F),0.2%,d,10:00
6933,1.0%,EUR,"Thursday, February 25, 2016",1.0%,-,Medium,EUR Euro-Zone Consumer Price Index - Core (YoY) (JAN F),1.0%,-,10:00
6934,,USD,"Thursday, February 25, 2016",,-,Low,USD Fed's Lockhart to Give Opening Remarks at Banking Conference,,-,13:15
6935,272k,USD,"Thursday, February 25, 2016",270k,d,Medium,USD Initial Jobless Claims (FEB 20),262k,-,13:30
6936,2253k,USD,"Thursday, February 25, 2016",2253k,-,Medium,USD Continuing Claims (FEB 13),2272k,u,13:30
6937,4.9%,USD,"Thursday, February 25, 2016",2.9%,u,High,USD Durable Goods Orders (JAN P),-4.6%,u,13:30
6938,1.8%,USD,"Thursday, February 25, 2016",0.3%,u,Medium,USD Durables Ex Transportation (JAN P),-0.7%,u,13:30
6939,3.9%,USD,"Thursday, February 25, 2016",1.0%,u,Low,USD Cap Goods Orders Nondef Ex Air (JAN P),-3.7%,u,13:30
6940,-0.4%,USD,"Thursday, February 25, 2016",-0.5%,u,Low,USD Cap Goods Ship Nondef Ex Air (JAN P),0.9%,u,13:30
6941,1.4%,USD,"Thursday, February 25, 2016",,-,Medium,USD House Price Purchase Index (QoQ) (4Q),1.3%,-,14:00
6942,0.4%,USD,"Thursday, February 25, 2016",0.5%,d,Medium,USD House Price Index (MoM) (DEC),0.5%,-,14:00
6943,-117,USD,"Thursday, February 25, 2016",-136,u,Low,USD EIA Natural Gas Storage Change (FEB 19),-158,-,15:30
6944,-117,USD,"Thursday, February 25, 2016",-136,u,Low,USD EIA Working Natural Gas Implied Flow (FEB 19),-158,-,15:30
6945,-12,USD,"Thursday, February 25, 2016",-6,d,Low,USD Kansas City Fed Manf. Activity (FEB),-9,-,16:00
6946,,USD,"Thursday, February 25, 2016",,-,Low,USD Fed's Williams Speaks in New York,,-,17:00
6947,,USD,"Thursday, February 25, 2016",,-,Low,USD U.S. to Sell 7-Year Notes,,-,18:00
6948,8m,NZD,"Thursday, February 25, 2016",-271m,u,Medium,NZD Trade Balance (New Zealand dollars) (JAN),-38m,u,21:45
6949,3.90b,NZD,"Thursday, February 25, 2016",3.71b,u,Low,NZD Exports (New Zealand dollars) (JAN),4.43b,-,21:45
6950,3.89b,NZD,"Thursday, February 25, 2016",3.95b,d,Low,NZD Imports (New Zealand dollars) (JAN),4.46b,d,21:45
6951,-3578m,NZD,"Thursday, February 25, 2016",-3871m,u,Medium,NZD Balance (YTD) (New Zealand dollars) (JAN),-3534m,u,21:45
6952,0.0%,JPY,"Thursday, February 25, 2016",0.0%,-,High,JPY National Consumer Price Index (YoY) (JAN),0.2%,-,23:30
6953,0.0%,JPY,"Thursday, February 25, 2016",0.0%,-,Medium,JPY National Consumer Price Index Ex-Fresh Food (YoY) (JAN),0.1%,-,23:30
6954,0.7%,JPY,"Thursday, February 25, 2016",0.7%,-,Medium,"JPY National Consumer Price Index Ex Food, Energy (YoY) (JAN)",0.8%,-,23:30
6955,0.1%,JPY,"Thursday, February 25, 2016",-0.3%,u,Low,JPY Tokyo Consumer Price Index (YoY) (FEB),-0.3%,-,23:30
6956,-0.1%,JPY,"Thursday, February 25, 2016",-0.2%,u,Low,JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY) (FEB),-0.1%,-,23:30
6957,0.5%,JPY,"Thursday, February 25, 2016",0.4%,u,Low,"JPY Tokyo Consumer Price Index Ex Food, Energy (YoY) (FEB)",0.4%,-,23:30
6958,0.4%,AUD,"Wednesday, February 24, 2016",,-,Low,AUD Skilled Vacancies (MoM) (JAN),1.0%,u,00:00
6959,0.5%,AUD,"Wednesday, February 24, 2016",0.6%,d,Low,AUD Wage Cost Index (QoQ) (4Q),0.6%,-,00:30
6960,2.2%,AUD,"Wednesday, February 24, 2016",2.3%,d,Medium,AUD Wage Cost Index (YoY) (4Q),2.3%,-,00:30
6961,-3.6%,AUD,"Wednesday, February 24, 2016",-2.0%,d,Low,AUD Construction Work Done (4Q),-1.8%,u,00:30
6962,111.3,Westpac-MNI,"Wednesday, February 24, 2016",,-,Medium,Westpac-MNI Consumer Sentiment (FEB),114.9,-,01:45
6963,47.9,JPY,"Wednesday, February 24, 2016",47.1,u,Medium,JPY Small Business Confidence (FEB),47.2,-,05:00
6964,102.1,JPY,"Wednesday, February 24, 2016",,-,Low,JPY Leading Index (DEC F),102.0,-,05:00
6965,110.9,JPY,"Wednesday, February 24, 2016",,-,Low,JPY Coincident Index (DEC F),111.2,-,05:00
6966,1.66,CHF,"Wednesday, February 24, 2016",,-,Medium,CHF UBS Consumption Indicator (JAN),1.61,d,07:00
6967,47509,GBP,"Wednesday, February 24, 2016",44800,u,Medium,GBP BBA Loans for House Purchase (JAN),43660,d,09:30
6968,10,GBP,"Wednesday, February 24, 2016",12,d,Medium,GBP CBI Reported Sales (FEB),16,-,11:00
6969,-4.3%,USD,"Wednesday, February 24, 2016",,-,Medium,USD MBA Mortgage Applications (FEB 19),8.2%,-,12:00
6970,49.8,USD,"Wednesday, February 24, 2016",53.5,d,Medium,USD Markit US Services PMI (FEB P),53.2,-,14:45
6971,50.1,USD,"Wednesday, February 24, 2016",,-,Medium,USD Markit US Composite PMI (FEB P),53.2,-,14:45
6972,494k,USD,"Wednesday, February 24, 2016",520k,d,Low,USD New Home Sales (JAN),544k,-,15:00
6973,-9.2%,USD,"Wednesday, February 24, 2016",-4.4%,d,Medium,USD New Home Sales (MoM) (JAN),8.2%,d,15:00
6974,3502k,USD,"Wednesday, February 24, 2016",3250k,u,Medium,USD DOE U.S. Crude Oil Inventories (FEB 19),2147k,-,15:30
6975,333k,USD,"Wednesday, February 24, 2016",-100k,u,Low,USD DOE Cushing OK Crude Inventory (FEB 19),36k,-,15:30
6976,-2236k,USD,"Wednesday, February 24, 2016",-1000k,d,Low,USD DOE U.S. Gasoline Inventories (FEB 19),3036k,-,15:30
6977,-1660k,USD,"Wednesday, February 24, 2016",-1150k,d,Low,USD DOE U.S. Distillate Inventory (FEB 19),1399k,-,15:30
6978,,USD,"Wednesday, February 24, 2016",,-,Low,USD U.S. to Sell 2-Year Floating Rate Notes Reopening,,-,16:30
6979,,CAD,"Wednesday, February 24, 2016",,-,Low,"CAD Bank of Canada's Schembri speaks in Guelph, Ontario",,-,17:35
6980,,USD,"Wednesday, February 24, 2016",,-,Low,USD U.S. to Sell 5-Year Notes,,-,18:00
6981,6130,NZD,"Wednesday, February 24, 2016",,-,Low,NZD Net Migration s.a. (JAN),5570,u,21:45
6982,¥1974.3b,JPY,"Wednesday, February 24, 2016",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (FEB 19),-¥1315.2b,u,23:50
6983,¥449.2b,JPY,"Wednesday, February 24, 2016",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (FEB 19),¥81.8b,-,23:50
6984,¥664.1b,JPY,"Wednesday, February 24, 2016",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (FEB 19),¥1146.5b,-,23:50
6985,¥441.0b,JPY,"Wednesday, February 24, 2016",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (FEB 19),-¥562.5b,u,23:50
6986,0.3%,EUR,"Tuesday, February 23, 2016",0.3%,-,Low,EUR German Private Consumption (4Q),0.6%,-,07:00
6987,1.0%,EUR,"Tuesday, February 23, 2016",1.2%,d,Low,EUR German Government Spending (4Q),0.5%,d,07:00
6988,1.5%,EUR,"Tuesday, February 23, 2016",0.1%,u,Low,EUR German Capital Investment (4Q),0.1%,u,07:00
6989,2.2%,EUR,"Tuesday, February 23, 2016",0.8%,u,Low,EUR German Construction Investment (4Q),-0.2%,u,07:00
6990,0.8%,EUR,"Tuesday, February 23, 2016",0.5%,u,Low,EUR German Domestic Demand (4Q),0.6%,d,07:00
6991,-0.6%,EUR,"Tuesday, February 23, 2016",-0.3%,d,Low,EUR German Exports (4Q),0.3%,u,07:00
6992,0.5%,EUR,"Tuesday, February 23, 2016",0.3%,u,Low,EUR German Imports (4Q),1.1%,-,07:00
6993,0.3%,EUR,"Tuesday, February 23, 2016",0.3%,-,Low,EUR German Gross Domestic Product s.a. (QoQ) (4Q F),0.3%,-,07:00
6994,1.3%,EUR,"Tuesday, February 23, 2016",1.3%,-,Medium,EUR German Gross Domestic Product w.d.a. (YoY) (4Q F),1.3%,-,07:00
6995,2.1%,EUR,"Tuesday, February 23, 2016",2.1%,-,Medium,EUR German Gross Domestic Product n.s.a. (YoY) (4Q F),2.1%,-,07:00
6996,105.7,EUR,"Tuesday, February 23, 2016",106.8,d,Medium,EUR German IFO - Business Climate (FEB),107.3,-,09:00
6997,112.9,EUR,"Tuesday, February 23, 2016",112.0,u,Medium,EUR German IFO - Current Assessment (FEB),112.5,-,09:00
6998,98.8,EUR,"Tuesday, February 23, 2016",101.6,d,Medium,EUR German IFO - Expectations (FEB),102.4,-,09:00
6999,,GBP,"Tuesday, February 23, 2016",,-,High,"GBP BOE's Carney, Shafik, Vlieghe and Weale Testify to Lawmakers",,-,10:00
7000,,CHF,"Tuesday, February 23, 2016",,-,Low,CHF SNB's Jordan Speaks in Frankfurt,,-,11:15
7001,,EUR,"Tuesday, February 23, 2016",,-,Low,EUR ECB's Danièle Nouy Speaks in London,,-,13:30
7002,0.78%,USD,"Tuesday, February 23, 2016",,-,Low,USD S&P/Case-Shiller US HPI (MoM) (DEC),0.83%,d,14:00
7003,182.75,USD,"Tuesday, February 23, 2016",183.07,d,Low,USD S&P/Case-Shiller Home Price Index (DEC),182.71,d,14:00
7004,0.80%,USD,"Tuesday, February 23, 2016",0.85%,d,Low,USD S&P/CS 20 City (MoM) s.a. (DEC),0.96%,u,14:00
7005,5.74%,USD,"Tuesday, February 23, 2016",5.80%,d,Medium,USD S&P/Case-Shiller Composite-20 (YoY) (DEC),5.74%,d,14:00
7006,175.65,USD,"Tuesday, February 23, 2016",,-,Low,USD S&P/Case-Shiller US Home Price Index (DEC),175.50,d,14:00
7007,5.43%,USD,"Tuesday, February 23, 2016",,-,Low,USD S&P/Case-Shiller US Home Price Index (YoY) (DEC),5.22%,d,14:00
7008,92.2,USD,"Tuesday, February 23, 2016",97.3,d,High,USD Consumer Confidence (FEB),98.1,-,15:00
7009,-4,USD,"Tuesday, February 23, 2016",2,d,Low,USD Richmond Fed Manufacturing Index (FEB),2,-,15:00
7010,,USD,"Tuesday, February 23, 2016",,-,Low,USD Revisions: Existing Home Sales,,-,15:00
7011,5.47m,USD,"Tuesday, February 23, 2016",5.33m,u,Low,USD Existing Home Sales (JAN),5.45m,d,15:00
7012,0.4%,USD,"Tuesday, February 23, 2016",-2.5%,u,Medium,USD Existing Home Sales (MoM) (JAN),12.1%,d,15:00
7013,,USD,"Tuesday, February 23, 2016",,-,Low,USD U.S. to Sell 4-Week Bills,,-,16:30
7014,,USD,"Tuesday, February 23, 2016",,-,Low,USD U.S. to Sell 2-Year Notes,,-,18:00
7015,0.2%,JPY,"Tuesday, February 23, 2016",0.3%,d,Low,JPY Corporate Service Price (YoY) (JAN),0.4%,-,23:50
7016,49.9,CNY,"Monday, February 22, 2016",,-,Low,CNY MNI February Business Indicator,52.3,-,01:45
7017,2.3%,NZD,"Monday, February 22, 2016",,-,Low,NZD Credit Card Spending (MoM) (JAN),-0.8%,-,02:00
7018,8.9%,NZD,"Monday, February 22, 2016",,-,Medium,NZD Credit Card Spending (YoY) (JAN),7.4%,-,02:00
7019,50.2,JPY,"Monday, February 22, 2016",52.0,d,Medium,JPY Nikkei Japan PMI Manufacturing (FEB P),52.3,-,02:00
7020,2.3%,JPY,"Monday, February 22, 2016",,-,Low,JPY Supermarket Sales (YoY) (JAN),0.0%,-,05:00
7021,1.0%,JPY,"Monday, February 22, 2016",,-,Low,JPY Convenience Store Sales (YoY) (JAN),1.4%,-,07:00
7022,50.3,EUR,"Monday, February 22, 2016",49.9,u,Low,EUR Markit France Manufacturing PMI (FEB P),50.0,-,08:00
7023,49.8,EUR,"Monday, February 22, 2016",50.3,d,Low,EUR Markit France Services PMI (FEB P),50.3,-,08:00
7024,49.8,EUR,"Monday, February 22, 2016",50.3,d,Low,EUR Markit France Composite PMI (FEB P),50.2,-,08:00
7025,1.4%,CHF,"Monday, February 22, 2016",,-,Low,CHF Money Supply M3 (YoY) (JAN),1.7%,u,08:00
7026,476.2b,CHF,"Monday, February 22, 2016",,-,Low,CHF Total Sight Deposits (FEB 19),473.4b,-,08:00
7027,411.6b,CHF,"Monday, February 22, 2016",,-,Low,CHF Domestic Sight Deposits (FEB 19),409.2b,-,08:00
7028,-0.4%,CHF,"Monday, February 22, 2016",-0.3%,d,Low,CHF Producer & Import Prices (MoM) (JAN),-0.4%,-,08:15
7029,-5.3%,CHF,"Monday, February 22, 2016",-5.2%,d,Low,CHF Producer & Import Prices (YoY) (JAN),-5.5%,-,08:15
7030,50.2,EUR,"Monday, February 22, 2016",51.9,d,Medium,EUR Markit/BME Germany Manufacturing PMI (FEB P),52.3,-,08:30
7031,55.1,EUR,"Monday, February 22, 2016",54.7,u,Medium,EUR Markit Germany Services PMI (FEB P),55.0,-,08:30
7032,53.8,EUR,"Monday, February 22, 2016",54.1,d,Medium,EUR Markit/BME Germany Composite PMI (FEB P),54.5,-,08:30
7033,51.0,EUR,"Monday, February 22, 2016",52.0,d,Medium,EUR Markit Eurozone Manufacturing PMI (FEB P),52.3,-,09:00
7034,53.0,EUR,"Monday, February 22, 2016",53.4,d,Medium,EUR Markit Eurozone Services PMI (FEB P),53.6,-,09:00
7035,52.7,EUR,"Monday, February 22, 2016",53.3,d,Medium,EUR Markit Eurozone Composite PMI (FEB P),53.6,-,09:00
7036,-17,GBP,"Monday, February 22, 2016",-12,d,Low,GBP CBI Trends Total Orders (FEB),-15,-,11:00
7037,-3,GBP,"Monday, February 22, 2016",0,d,Low,GBP CBI Trends Selling Prices (FEB),1,-,11:00
7038,0.28,USD,"Monday, February 22, 2016",-0.05,u,Low,USD Chicago Fed Nat Activity Index (JAN),-0.34,d,13:30
7039,51.0,USD,"Monday, February 22, 2016",52.4,d,Medium,USD Markit US Manufacturing PMI (FEB P),52.4,-,14:45
7040,,USD,"Monday, February 22, 2016",,-,Low,USD U.S. to Sell 3-Month Bills,,-,16:30
7041,,USD,"Monday, February 22, 2016",,-,Low,USD U.S. to Sell 6-Month Bills,,-,16:30
7042,,EUR,"Monday, February 22, 2016",,-,Low,EUR ECB's Sabine Lautenschläger Speaks in Stuttgart,,-,18:00
7043,114.3,AUD,"Monday, February 22, 2016",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (FEB 21),113.6,-,22:30
7044,,AUD,"Sunday, February 21, 2016",,-,Low,AUD RBA's Debelle Speech in Sydney,,-,22:10
7045,119.7,NZD,"Thursday, February 18, 2016",,-,Low,NZD ANZ Consumer Confidence Index (FEB),121.4,-,00:00
7046,-1.4%,NZD,"Thursday, February 18, 2016",,-,Low,NZD ANZ Consumer Confidence (MoM) (FEB),2.3%,-,00:00
7047,6.0%,AUD,"Thursday, February 18, 2016",5.8%,d,High,AUD Unemployment Rate (JAN),5.8%,-,00:30
7048,-7.9k,AUD,"Thursday, February 18, 2016",13.0k,d,High,AUD Employment Change (JAN),-0.8k,u,00:30
7049,-40.6k,AUD,"Thursday, February 18, 2016",,-,Medium,AUD Full Time Employment Change (JAN),17.0k,d,00:30
7050,32.7k,AUD,"Thursday, February 18, 2016",,-,Low,AUD Part Time Employment Change (JAN),-17.8k,u,00:30
7051,65.2%,AUD,"Thursday, February 18, 2016",65.2%,-,Low,AUD Participation Rate (JAN),65.2%,u,00:30
7052,-749m,AUD,"Thursday, February 18, 2016",,-,Low,AUD RBA FX Transactions Government (JAN),-1308m,-,00:30
7053,728m,AUD,"Thursday, February 18, 2016",,-,Low,AUD RBA Foreign Exchange Transaction (Australian dollar) (JAN),1175m,-,00:30
7054,44m,AUD,"Thursday, February 18, 2016",,-,Low,AUD RBA FX Transactions Other (JAN),140m,-,00:30
7055,,AUD,"Thursday, February 18, 2016",,-,Low,AUD RBA's Edey Speech in Sydney,,-,01:00
7056,,USD,"Thursday, February 18, 2016",,-,Low,USD Fed's Bullard Speaks to CFA Society St. Louis,,-,01:00
7057,1.8%,CNY,"Thursday, February 18, 2016",1.9%,d,High,CNY Consumer Price Index (YoY) (JAN),1.6%,-,01:30
7058,-5.3%,CNY,"Thursday, February 18, 2016",-5.4%,u,High,CNY Producer Price Index (YoY) (JAN),-5.9%,-,01:30
7059,,JPY,"Thursday, February 18, 2016",,-,Low,JPY BOJ Ishida speaks in Fukuoka,,-,01:30
7060,3.51b,CHF,"Thursday, February 18, 2016",,-,Medium,CHF Trade Balance (Swiss franc) (JAN),2.54b,-,07:00
7061,-1.1%,CHF,"Thursday, February 18, 2016",,-,Low,CHF Exports (MoM) (JAN),-1.5%,d,07:00
7062,2.5%,CHF,"Thursday, February 18, 2016",,-,Low,CHF Imports (MoM) (JAN),-8.4%,d,07:00
7063,25.5b,EUR,"Thursday, February 18, 2016",,-,Low,EUR Euro-Zone Current Account s.a. (euros) (DEC),26.9b,u,09:00
7064,41.4b,EUR,"Thursday, February 18, 2016",,-,Low,EUR Euro-Zone Current Account n.s.a. (euros) (DEC),30.3b,u,09:00
7065,,EUR,"Thursday, February 18, 2016",,-,Medium,EUR ECB account of the monetary policy meeting,,-,12:30
7066,2.0%,CAD,"Thursday, February 18, 2016",0.2%,u,Low,CAD Wholesale Sales (MoM) (DEC),1.9%,u,13:30
7067,-2.8,USD,"Thursday, February 18, 2016",-3.0,u,Medium,USD Philadelphia Fed. (FEB),-3.5,-,13:30
7068,262k,USD,"Thursday, February 18, 2016",275k,u,Medium,USD Initial Jobless Claims (FEB 13),269k,-,13:30
7069,2273k,USD,"Thursday, February 18, 2016",2250k,d,Medium,USD Continuing Claims (FEB 6),2243k,d,13:30
7070,-0.2%,USD,"Thursday, February 18, 2016",-0.2%,-,Medium,USD Leading Indicators (JAN),-0.3%,d,15:00
7071,-158,USD,"Thursday, February 18, 2016",-152,d,Low,USD EIA Natural Gas Storage Change (FEB 12),-70,-,15:30
7072,-158,USD,"Thursday, February 18, 2016",-152,d,Low,USD EIA Working Natural Gas Implied Flow (FEB 12),-70,-,15:30
7073,2147k,USD,"Thursday, February 18, 2016",3500k,d,Medium,USD DOE U.S. Crude Oil Inventories (FEB 12),-754k,-,16:00
7074,36k,USD,"Thursday, February 18, 2016",500k,d,Low,USD DOE Cushing OK Crude Inventory (FEB 12),523k,-,16:00
7075,3036k,USD,"Thursday, February 18, 2016",400k,u,Low,USD DOE U.S. Gasoline Inventories (FEB 12),1258k,-,16:00
7076,1399k,USD,"Thursday, February 18, 2016",-1500k,u,Low,USD DOE U.S. Distillate Inventory (FEB 12),1281k,-,16:00
7077,,USD,"Thursday, February 18, 2016",,-,Low,USD U.S. to Sell 30-Year TIPS,,-,18:00
7078,,USD,"Thursday, February 18, 2016",,-,Low,USD Fed's Williams Gives Outlook Speech in L.A.,,-,20:30
7079,,USD,"Wednesday, February 17, 2016",,-,Low,USD MBA Mortgage Foreclosures (4Q),1.88%,-,
7080,,USD,"Wednesday, February 17, 2016",,-,Low,USD Mortgage Delinquencies (4Q),4.99%,-,
7081,,USD,"Wednesday, February 17, 2016",,-,Low,USD Fed's Rosengren Speaks at Colby College,,-,00:40
7082,-17.2%,JPY,"Wednesday, February 17, 2016",,-,Medium,JPY Machine Tool Orders (YoY) (JAN F),-17.2%,-,06:00
7083,2.2%,GBP,"Wednesday, February 17, 2016",2.3%,u,Medium,GBP Claimant Count Rate (JAN),2.3%,-,09:30
7084,-14.8k,GBP,"Wednesday, February 17, 2016",-3.0k,u,Medium,GBP Jobless Claims Change (JAN),-15.2k,u,09:30
7085,1.9%,GBP,"Wednesday, February 17, 2016",1.9%,-,Medium,GBP Average Weekly Earnings (3M/YoY) (DEC),2.0%,-,09:30
7086,2.0%,GBP,"Wednesday, February 17, 2016",1.8%,u,Medium,GBP Weekly Earnings ex Bonus (3M/YoY) (DEC),1.9%,-,09:30
7087,5.1%,GBP,"Wednesday, February 17, 2016",5.0%,d,Medium,GBP ILO Unemployment Rate (3M) (DEC),5.1%,-,09:30
7088,205k,GBP,"Wednesday, February 17, 2016",225k,d,Medium,GBP Employment Change (3M/3M) (DEC),267k,-,09:30
7089,-0.6%,EUR,"Wednesday, February 17, 2016",,-,Low,EUR Euro-Zone Construction Output s.a. (MoM) (DEC),0.9%,u,10:00
7090,-0.4%,EUR,"Wednesday, February 17, 2016",,-,Medium,EUR Euro-Zone Construction Output w.d.a. (YoY) (DEC),0.3%,d,10:00
7091,-5.9,CHF,"Wednesday, February 17, 2016",,-,Medium,CHF ZEW Survey (Expectations) (FEB),-3,-,10:00
7092,8.2%,USD,"Wednesday, February 17, 2016",,-,Medium,USD MBA Mortgage Applications (FEB 12),9.3%,-,12:00
7093,1099k,USD,"Wednesday, February 17, 2016",1173k,d,Low,USD Housing Starts (JAN),1143k,d,13:30
7094,-3.8%,USD,"Wednesday, February 17, 2016",2.0%,d,Medium,USD Housing Starts (MoM) (JAN),-2.8%,d,13:30
7095,1202k,USD,"Wednesday, February 17, 2016",1200k,u,Low,USD Building Permits (JAN),1204k,d,13:30
7096,-0.2%,USD,"Wednesday, February 17, 2016",-0.3%,u,Medium,USD Building Permits (MoM) (JAN),-6.1%,d,13:30
7097,0.1%,USD,"Wednesday, February 17, 2016",-0.2%,u,Low,USD PPI Final Demand (MoM) (JAN),-0.2%,-,13:30
7098,0.4%,USD,"Wednesday, February 17, 2016",0.1%,u,Low,USD PPI Ex Food and Energy (MoM) (JAN),0.2%,u,13:30
7099,0.2%,USD,"Wednesday, February 17, 2016",0.1%,u,Low,"USD PPI Ex Food, Energy, Trade (MoM) (JAN)",0.2%,-,13:30
7100,-0.2%,USD,"Wednesday, February 17, 2016",-0.6%,u,Low,USD PPI Final Demand (YoY) (JAN),-1.0%,-,13:30
7101,0.6%,USD,"Wednesday, February 17, 2016",0.4%,u,Low,USD PPI Ex Food and Energy (YoY) (JAN),0.3%,-,13:30
7102,0.8%,USD,"Wednesday, February 17, 2016",,-,Low,"USD PPI Ex Food, Energy, Trade (YoY) (JAN)",0.3%,-,13:30
7103,-1.41b,CAD,"Wednesday, February 17, 2016",,-,Low,CAD International Securities Transactions (Canadian dollar) (DEC),2.94b,u,13:30
7104,0.9%,USD,"Wednesday, February 17, 2016",0.4%,u,Medium,USD Industrial Production (JAN),-0.7%,d,14:15
7105,77.1%,USD,"Wednesday, February 17, 2016",76.7%,u,Low,USD Capacity Utilization (JAN),76.4%,d,14:15
7106,0.5%,USD,"Wednesday, February 17, 2016",0.2%,u,Medium,USD Manufacturing (SIC) Production (JAN),-0.2%,d,14:15
7107,,USD,"Wednesday, February 17, 2016",,-,Low,USD U.S. to Sell 4-Week Bills,,-,16:30
7108,,USD,"Wednesday, February 17, 2016",,-,Medium,USD U.S. Fed Releases Minutes from Jan. 26-27 FOMC Meeting,,-,19:00
7109,-3.2%,NZD,"Wednesday, February 17, 2016",,d,Low,NZD ANZ Job Advertisements (MoM) (JAN),0.7%,u,21:00
7110,-1.2%,NZD,"Wednesday, February 17, 2016",,-,Low,NZD Producer Prices- Inputs (QoQ) (4Q),1.6%,-,21:45
7111,-0.8%,NZD,"Wednesday, February 17, 2016",,-,Low,NZD Producer Prices- Outputs (QoQ) (4Q),1.3%,-,21:45
7112,-¥1318.3b,JPY,"Wednesday, February 17, 2016",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (FEB 12),¥1455.4b,u,23:50
7113,¥81.8b,JPY,"Wednesday, February 17, 2016",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (FEB 12),¥202.5b,u,23:50
7114,¥1146.5b,JPY,"Wednesday, February 17, 2016",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (FEB 12),¥12.9b,d,23:50
7115,-¥562.9b,JPY,"Wednesday, February 17, 2016",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (FEB 12),-¥610.7b,d,23:50
7116,-¥645.9b,JPY,"Wednesday, February 17, 2016",-¥658.5b,u,Medium,JPY Merchandise Trade Balance Total (Yen) (JAN),¥140.3b,u,23:50
7117,¥119.4b,JPY,"Wednesday, February 17, 2016",¥61.6b,u,Medium,JPY Adjusted Merchandise Trade Balance (Yen) (JAN),¥15.3b,d,23:50
7118,-12.9,JPY,"Wednesday, February 17, 2016",-10.9,d,Low,JPY Merchandise Trade Exports (YoY) (JAN),-8,-,23:50
7119,-18.0,JPY,"Wednesday, February 17, 2016",-15.9,d,Low,JPY Merchandise Trade Imports (YoY) (JAN),-18.0,-,23:50
7120,,AUD,"Tuesday, February 16, 2016",,-,Medium,AUD RBA Feb. Meeting Minutes,,-,00:30
7121,1.63%,NZD,"Tuesday, February 16, 2016",,-,Medium,NZD Reserve Bank of New Zealand 2-Year Inflation Expectation (1Q),1.85%,-,02:00
7122,3420.0b,CNY,"Tuesday, February 16, 2016",2200.0b,u,Medium,CNY Aggregate Financing CNY (JAN),1815.1b,d,02:00
7123,15.1%,CNY,"Tuesday, February 16, 2016",10.6%,u,Low,CNY Money Supply M0 (YoY) (JAN),4.9%,-,02:00
7124,18.6%,CNY,"Tuesday, February 16, 2016",14.7%,u,Low,CNY Money Supply M1 (YoY) (JAN),15.2%,-,02:00
7125,14.0%,CNY,"Tuesday, February 16, 2016",13.5%,u,Low,CNY Money Supply M2 (YoY) (JAN),13.3%,-,02:00
7126,2510.0b,CNY,"Tuesday, February 16, 2016",1900.0b,u,High,CNY New Yuan Loans CNY (JAN),597.8b,-,02:00
7127,-11.0%,JPY,"Tuesday, February 16, 2016",,-,Low,JPY Tokyo Condominium Sales (YoY) (JAN),-34.1%,-,04:00
7128,6.2%,EUR,"Tuesday, February 16, 2016",,-,Low,EUR EU 25 New Car Registrations (JAN),16.6%,-,07:00
7129,-0.8%,GBP,"Tuesday, February 16, 2016",-0.7%,d,Medium,GBP Consumer Price Index (MoM) (JAN),0.1%,-,09:30
7130,0.3%,GBP,"Tuesday, February 16, 2016",0.3%,-,High,GBP Consumer Price Index (YoY) (JAN),0.2%,-,09:30
7131,1.2%,GBP,"Tuesday, February 16, 2016",1.3%,d,High,GBP Core Consumer Price Index (YoY) (JAN),1.4%,-,09:30
7132,258.8,GBP,"Tuesday, February 16, 2016",259.0,d,Low,GBP Retail Price Index (JAN),260.6,-,09:30
