,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
1733,-322K,USD,"Wednesday, September 19, 2012",1000K,d,Low,USD DOE U.S. Distillate Inventory (SEP 14),1476K,-,14:30
1734,-1407K,USD,"Wednesday, September 19, 2012",1000K,d,Low,USD DOE U.S. Gasoline Inventories (SEP 14),-1177K,-,14:30
1735,0.9%,NZD,"Wednesday, September 19, 2012",,-,Low,NZD ANZ NZ Job Ads (MoM) (AUG),0.7%,-,22:00
1736,0.6%,NZD,"Wednesday, September 19, 2012",0.4%,u,High,NZD Gross Domestic Product (QoQ) (2Q),1.0%,d,22:45
1737,2.6%,NZD,"Wednesday, September 19, 2012",2.4%,u,High,NZD Gross Domestic Product (YoY) (2Q),2.3%,d,22:45
1738,,USD,"Wednesday, September 19, 2012",,-,Low,USD Fed's Fisher Speaks on Economy and Policy in New York,,-,23:00
1739,-754.1B,JPY,"Wednesday, September 19, 2012",-829.3B,u,Medium,JPY Merchandise Trade Balance Total (¥) (AUG),-518.9B,d,23:50
1740,-472.8B,JPY,"Wednesday, September 19, 2012",-384.6B,d,Low,JPY Adjusted Merchandise Trade Balance (¥) (AUG),-371.9B,d,23:50
1741,-5.8%,JPY,"Wednesday, September 19, 2012",-7.5%,u,Low,JPY Merchandise Trade Exports (YoY) (AUG),-8.1%,-,23:50
1742,-5.4%,JPY,"Wednesday, September 19, 2012",-5.5%,u,Low,JPY Merchandise Trade Imports (YoY) (AUG),2.1%,-,23:50
1743,,CNY,"Tuesday, September 18, 2012",,-,Medium,CNY China August Property Price,,-,01:30
1744,,AUD,"Tuesday, September 18, 2012",,-,High,AUD Reserve Bank Board - September Minutes,,-,01:30
1745,,CHF,"Tuesday, September 18, 2012",,-,Medium,CHF SECO September 2012 Economic Forecasts,,-,05:45
1746,-8.9%,EUR,"Tuesday, September 18, 2012",,-,Low,EUR EU 25 New Car Registrations (AUG),-2.9%,-,06:00
1747,,EUR,"Tuesday, September 18, 2012",,-,Medium,EUR Spain to Sell 518- and 364- Day Bills,,-,08:30
1748,,GBP,"Tuesday, September 18, 2012",2.1%,-,Low,GBP DCLG UK House Prices (YoY) (JUL),2.3%,-,08:30
1749,0.5%,GBP,"Tuesday, September 18, 2012",0.5%,-,Medium,GBP Consumer Price Index (MoM) (AUG),0.1%,-,08:30
1750,2.5%,GBP,"Tuesday, September 18, 2012",2.5%,-,High,GBP Consumer Price Index (YoY) (AUG),2.6%,-,08:30
1751,2.1%,GBP,"Tuesday, September 18, 2012",2.1%,-,High,GBP Core Consumer Price Index (YoY) (AUG),2.3%,-,08:30
1752,243.0,GBP,"Tuesday, September 18, 2012",243.3,-,Low,GBP Retail Price Index (AUG),242.1,-,08:30
1753,0.4%,GBP,"Tuesday, September 18, 2012",0.5%,-,Low,GBP Retail Price Index (MoM) (AUG),0.1%,-,08:30
1754,2.9%,GBP,"Tuesday, September 18, 2012",3.1%,-,Medium,GBP Retail Price Index (YoY) (AUG),3.2%,-,08:30
1755,3.0%,GBP,"Tuesday, September 18, 2012",3.0%,-,Low,GBP Retail Price Index Ex Mort Int.Payments (YoY) (AUG),3.2%,-,08:30
1756,,EUR,"Tuesday, September 18, 2012",,-,Medium,EUR Greece to Sell EUR1 Bln 91- Day Bills,,-,09:00
1757,12.6,EUR,"Tuesday, September 18, 2012",18.0,d,Medium,EUR German ZEW Survey (Current Situation) (SEP),18.2,-,09:00
1758,-18.2,EUR,"Tuesday, September 18, 2012",-20.0,u,High,EUR German ZEW Survey (Economic Sentiment) (SEP),-25.5,-,09:00
1759,-3.8,EUR,"Tuesday, September 18, 2012",,u,Medium,EUR Euro-Zone ZEW Survey (Economic Sentiment) (SEP),-21.2,-,09:00
1760,,USD,"Tuesday, September 18, 2012",,-,Low,USD Fed's Evans Speaks on the Economy in Michigan,,-,12:00
1761,-$117.4B,USD,"Tuesday, September 18, 2012",-$125.0B,u,Medium,USD Current Account Balance (2Q),-$133.6B,u,12:30
1762,$73.7B,USD,"Tuesday, September 18, 2012",,-,Low,USD Total Net TIC Flows (JUL),$15.1B,d,13:00
1763,$67.8B,USD,"Tuesday, September 18, 2012",$27.5B,u,Medium,USD Net Long-term TIC Flows (JUL),$9.3B,-,13:00
1764,40,USD,"Tuesday, September 18, 2012",38,u,Medium,USD NAHB Housing Market Index (SEP),37,-,14:00
1765,,USD,"Tuesday, September 18, 2012",,-,Low,USD New York Fed President Dudley to Speak on Economy in NJ,,-,16:45
1766,,USD,"Tuesday, September 18, 2012",,-,Low,USD New York Fed President Dudley to Speak on Economy in NJ,,-,20:30
1767,-1.797B,NZD,"Tuesday, September 18, 2012",-1.620B,d,Medium,NZD Current Account Balance (2Q),-1.072B,u,22:45
1768,-4.9%,NZD,"Tuesday, September 18, 2012",-5.2%,u,Low,NZD Current Account Deficit-GDP Ratio (2Q),-4.5%,u,22:45
1769,,USD,"Tuesday, September 18, 2012",,-,Low,USD Fed's Lacker Speaks on Monetary Policy in New York,,-,23:15
1770,3.6%,AUD,"Monday, September 17, 2012",,-,Low,AUD New Motor Vehicle Sales (MoM) (AUG),-1.1%,d,01:30
1771,6.4%,AUD,"Monday, September 17, 2012",,-,Low,AUD New Motor Vehicle Sales (YoY) (AUG),5.1%,u,01:30
1772,2653M,EUR,"Monday, September 17, 2012",,u,Low,EUR Italian Trade Balance Eu (€) (JUL),995M,u,08:00
1773,4490M,EUR,"Monday, September 17, 2012",2115M,u,Low,EUR Italian Trade Balance (Total) (€) (JUL),2516M,u,08:00
1774,15.9B,EUR,"Monday, September 17, 2012",,d,Low,EUR Euro-Zone Current Account n.s.a. (euros) (JUL),17.4B,u,08:00
1775,9.7B,EUR,"Monday, September 17, 2012",,d,Low,EUR Euro-Zone Current Account s.a. (euros) (JUL),14.3B,u,08:00
1776,1.6%,EUR,"Monday, September 17, 2012",1.6%,u,Low,EUR Euro-Zone Labor Costs (YoY) (2Q),1.5%,u,09:00
1777,7.9B,EUR,"Monday, September 17, 2012",9.8B,d,Low,EUR Euro-Zone Trade Balance s.a. (euros) (JUL),9.3B,u,09:00
1778,15.6B,EUR,"Monday, September 17, 2012",15.0B,u,Low,EUR Euro-Zone Trade Balance (euros) (JUL),13.6B,u,09:00
1779,6.67B,CAD,"Monday, September 17, 2012",,-,Low,CAD International Securities Transactions (Canadian dollar) (JUL),-7.89B,-,12:30
1780,-10.41,USD,"Monday, September 17, 2012",-2.00,d,Low,USD Empire Manufacturing (SEP),-5.85,-,12:30
1781,-5.8%,CAD,"Monday, September 17, 2012",,-,Medium,CAD Existing Home Sales (MoM) (AUG),0.0%,-,13:00
1782,,EUR,"Monday, September 17, 2012",,-,Medium,EUR ECB Announces Bond Purchases,,-,13:30
1783,102.5,NZD,"Sunday, September 16, 2012",,-,Medium,NZD Westpac NZ Consumer Confidence (3Q),99.9,-,22:00
1784,50,NZD,"Sunday, September 16, 2012",,-,Low,NZD Performance Services Index (AUG),52.4,-,22:30
1785,-0.6%,GBP,"Sunday, September 16, 2012",,-,Low,GBP Rightmove House Prices (MoM) (SEP),-2.4%,-,23:01
1786,0.7%,GBP,"Sunday, September 16, 2012",,-,Medium,GBP Rightmove House Prices (YoY) (SEP),2.0%,-,23:01
1787,2.4%,AUD,"Thursday, September 13, 2012",,-,Medium,AUD Consumer Inflation Expectation (SEP),2.4%,-,01:00
1788,17.3%,JPY,"Thursday, September 13, 2012",,-,Low,JPY Tokyo Condominium Sales (YoY) (AUG),-1.0%,-,04:00
1789,0.5%,CHF,"Thursday, September 13, 2012",-0.1%,u,Low,CHF Producer & Import Prices (MoM) (AUG),-0.3%,-,07:15
1790,-0.1%,CHF,"Thursday, September 13, 2012",-0.7%,u,Low,CHF Producer & Import Prices (YoY) (AUG),-1.8%,-,07:15
1791,0.0%,CHF,"Thursday, September 13, 2012",0.0%,-,High,CHF Swiss National Bank Rate Decision (SEP 13),0.0%,-,07:30
1792,0.0%,EUR,"Thursday, September 13, 2012",0.2%,d,Medium,EUR Italian CPI - EU Harmonized (MoM) (AUG F),0.2%,-,08:00
1793,3.3%,EUR,"Thursday, September 13, 2012",3.5%,d,Medium,EUR Italian CPI - EU Harmonized (YoY) (AUG F),3.5%,-,08:00
1794,0.4%,EUR,"Thursday, September 13, 2012",0.4%,-,Medium,EUR Italian NIC incl. tobacco (MoM) (AUG F),0.4%,-,08:00
1795,3.2%,EUR,"Thursday, September 13, 2012",3.2%,-,Medium,EUR Italian CPI NIC incl. tobacco (YoY) (AUG F),3.2%,-,08:00
1796,,ECB,"Thursday, September 13, 2012",,-,Medium,ECB Publishes Sept. Monthly Report,,-,08:00
1797,1967.5B,EUR,"Thursday, September 13, 2012",,-,Medium,EUR Italian General Government Debt (JUL),1972.9B,-,08:30
1798,,EUR,"Thursday, September 13, 2012",,-,Medium,"EUR Italy to Sell 2015, 2016, and 2017 Bonds",,-,09:00
1799,50.4,USD,"Thursday, September 13, 2012",,-,Low,USD RBC Consumer Outlook Index (SEP),46.4,-,12:00
1800,81.0%,CAD,"Thursday, September 13, 2012",81.0%,-,Low,CAD Capacity Utilization Rate (2Q),80.5%,d,12:30
1801,0.1%,CAD,"Thursday, September 13, 2012",0.1%,-,Low,CAD New Housing Price Index (MoM) (JUL),0.2%,-,12:30
1802,2.3%,CAD,"Thursday, September 13, 2012",2.3%,-,Low,CAD New Housing Price Index (YoY) (JUL),2.3%,-,12:30
1803,1.7%,USD,"Thursday, September 13, 2012",1.2%,u,Medium,USD Producer Price Index (MoM) (AUG),0.3%,-,12:30
1804,0.2%,USD,"Thursday, September 13, 2012",0.2%,-,Medium,USD Producer Price Index Ex Food & Energy (MoM) (AUG),0.4%,d,12:30
1805,2.0%,USD,"Thursday, September 13, 2012",1.6%,u,High,USD Producer Price Index (YoY) (AUG),0.5%,-,12:30
1806,2.5%,USD,"Thursday, September 13, 2012",2.6%,d,High,USD Producer Price Index Ex Food & Energy (YoY) (AUG),2.5%,-,12:30
1807,382K,USD,"Thursday, September 13, 2012",370K,d,High,USD Initial Jobless Claims (SEP 8),367K,u,12:30
1808,3283K,USD,"Thursday, September 13, 2012",3318K,u,Low,USD Continuing Claims (SEP 1),3332K,u,12:30
1809,27,USD,"Thursday, September 13, 2012",26,u,Low,USD EIA Natural Gas Storage Change (SEP 7),28,-,14:30
1810,0.25%,USD,"Thursday, September 13, 2012",0.25%,-,High,USD Federal Open Market Committee Rate Decision (SEP 13),0.25%,-,16:30
1811,,USD,"Thursday, September 13, 2012",,-,High,USD FOMC to Release Projections of Economy and Fed Funds Rate,,-,18:00
1812,-$190.5B,USD,"Thursday, September 13, 2012",-$170.0B,d,Medium,USD Monthly Budget Statement (AUG),-$134.1B,-,18:00
1813,,USD,"Thursday, September 13, 2012",,-,High,USD Fed's Bernanke Holds Press Conference,,-,18:15
1814,0.1%,NZD,"Thursday, September 13, 2012",,-,Low,NZD Food Prices (MoM) (AUG),0.2%,-,22:45
1815,1.6%,AUD,"Wednesday, September 12, 2012",,-,Medium,AUD Westpac Consumer Confidence (SEP),-2.5%,-,00:30
1816,98.2,AUD,"Wednesday, September 12, 2012",,-,Low,AUD Westpac Consumer Confidence Index (SEP),96.6,-,00:30
1817,4.6%,AUD,"Wednesday, September 12, 2012",3.0%,u,Medium,AUD Dwelling Starts (2Q),-7.8%,u,01:30
1818,0.7%,EUR,"Wednesday, September 12, 2012",0.6%,-,Low,EUR French CPI - EU Harmonised (MoM) (AUG),-0.5%,-,05:30
1819,2.4%,EUR,"Wednesday, September 12, 2012",2.3%,u,Medium,EUR French CPI - EU Harmonised (YoY) (AUG),2.2%,-,05:30
1820,125.06,EUR,"Wednesday, September 12, 2012",125.04,u,Medium,EUR French CPI Ex Tobacco Index (AUG),124.22,-,05:30
1821,0.7%,EUR,"Wednesday, September 12, 2012",0.6%,u,Medium,EUR French Consumer Price Index (MoM) (AUG),-0.5%,-,05:30
1822,2.1%,EUR,"Wednesday, September 12, 2012",2.0%,u,Medium,EUR French Consumer Price Index (YoY) (AUG),1.9%,-,05:30
1823,0.4%,EUR,"Wednesday, September 12, 2012",0.3%,u,Medium,EUR German Consumer Price Index (MoM) (AUG F),0.3%,-,06:00
1824,2.1%,EUR,"Wednesday, September 12, 2012",2.0%,u,High,EUR German Consumer Price Index (YoY) (AUG F),2.0%,-,06:00
1825,0.4%,EUR,"Wednesday, September 12, 2012",0.3%,u,Medium,EUR German Consumer Price Index - EU Harmonised (MoM) (AUG F),0.3%,-,06:00
1826,2.2%,EUR,"Wednesday, September 12, 2012",2.2%,-,High,EUR German Consumer Price Index - EU Harmonised (YoY) (AUG F),2.2%,-,06:00
1827,-2.5B,EUR,"Wednesday, September 12, 2012",,-,Low,EUR French Current Account (€) (JUL),-4.8B,u,06:45
1828,,EUR,"Wednesday, September 12, 2012",,-,High,EUR EU to Announce Details of Banking Union,,-,07:00
1829,-4.4%,EUR,"Wednesday, September 12, 2012",,-,Low,EUR Italian Industrial Production nsa (YoY) (JUL),-7.9%,u,08:00
1830,-0.2%,EUR,"Wednesday, September 12, 2012",-0.4%,u,Low,EUR Italian Industrial Production sa (MoM) (JUL),-1.3%,u,08:00
1831,-7.3%,EUR,"Wednesday, September 12, 2012",-7.6%,u,Low,EUR Italian Industrial Production wda (YoY) (JUL),-7.9%,u,08:00
1832,,EUR,"Wednesday, September 12, 2012",,-,High,EUR German Constitutional Court Announces ESM Ruling,,-,08:00
1833,4.8%,GBP,"Wednesday, September 12, 2012",4.9%,-,Medium,GBP Claimant Count Rate (AUG),4.8%,-,08:30
1834,-15.0K,GBP,"Wednesday, September 12, 2012",0.0K,u,High,GBP Jobless Claims Change (AUG),-13.6K,d,08:30
1835,1.5%,GBP,"Wednesday, September 12, 2012",1.6%,d,Medium,GBP Average Weekly Earnings (3M/YoY) (JUL),1.8%,d,08:30
1836,1.9%,GBP,"Wednesday, September 12, 2012",1.8%,u,Low,GBP Weekly Earnings exBonus (3M/YoY) (JUL),1.8%,-,08:30
1837,8.1%,GBP,"Wednesday, September 12, 2012",8.0%,d,Medium,GBP ILO Unemployment Rate (3M) (JUL),8.0%,-,08:30
1838,236K,GBP,"Wednesday, September 12, 2012",169K,u,Medium,GBP Employment Change (3M/3M) (JUL),201K,-,08:30
1839,0.6%,EUR,"Wednesday, September 12, 2012",0.1%,u,Low,EUR Euro-Zone Industrial Production s.a. (MoM) (JUL),-0.6%,-,09:00
1840,-2.3%,EUR,"Wednesday, September 12, 2012",-3.3%,u,Medium,EUR Euro-Zone Industrial Production w.d.a. (YoY) (JUL),-2.1%,-,09:00
1841,11.1%,USD,"Wednesday, September 12, 2012",,-,Low,USD MBA Mortgage Applications (SEP 7),-2.4%,u,11:00
1842,0.7%,USD,"Wednesday, September 12, 2012",1.5%,d,Low,USD Import Price Index (MoM) (AUG),-0.7%,d,12:30
1843,-2.2%,USD,"Wednesday, September 12, 2012",-1.5%,d,Low,USD Import Price Index (YoY) (AUG),-3.2%,-,12:30
1844,0.7%,USD,"Wednesday, September 12, 2012",0.3%,u,Low,USD Wholesale Inventories (JUL),-0.2%,-,14:00
1845,1994K,USD,"Wednesday, September 12, 2012",-2900K,u,Low,USD DOE U.S. Crude Oil Inventories (SEP 7),-7426K,-,14:30
1846,-828K,USD,"Wednesday, September 12, 2012",,-,Low,USD DOE Cushing OK Crude Inventory (SEP 7),94K,-,14:30
1847,1476K,USD,"Wednesday, September 12, 2012",-500K,u,Low,USD DOE U.S. Distillate Inventory (SEP 7),993K,-,14:30
1848,-1177K,USD,"Wednesday, September 12, 2012",-1700K,u,Low,USD DOE U.S. Gasoline Inventories (SEP 7),-2334K,-,14:30
1849,2.50%,NZD,"Wednesday, September 12, 2012",2.50%,-,High,NZD Reserve Bank of New Zealand Rate Decision (SEP 13),2.50%,-,21:00
1850,47.2,NZD,"Wednesday, September 12, 2012",,-,Medium,NZD Business NZ Performance of Manufacturing Index (AUG),49.4,-,22:30
1851,788.3B,JPY,"Wednesday, September 12, 2012",,-,Low,JPY Japan Buying Foreign Bonds (¥) (SEP 7),875.4B,-,23:50
1852,-76.9B,JPY,"Wednesday, September 12, 2012",,-,Low,JPY Japan Buying Foreign Stocks (¥) (SEP 7),-34.6B,-,23:50
1853,264.4B,JPY,"Wednesday, September 12, 2012",,-,Low,JPY Foreign Buying Japan Bonds (¥) (SEP 7),395.4B,-,23:50
1854,65.9B,JPY,"Wednesday, September 12, 2012",,-,Low,JPY Foreign Buying Japan Stocks (¥) (SEP 7),-44.8B,-,23:50
1855,10,JPY,"Tuesday, September 11, 2012",,-,Low,JPY Japan Manpower Survey (4Q),11,d,
1856,4.8%,NZD,"Tuesday, September 11, 2012",,-,Low,NZD QV House Prices (YoY) (AUG),4.6%,-,00:00
1857,6%,EUR,"Tuesday, September 11, 2012",,-,Low,EUR Germany Fourth Quarter Manpower Employment Outlook (Table),3%,-,00:01
1858,16%,CNY,"Tuesday, September 11, 2012",,-,Low,CNY China Manpower Survey (4Q),17%,-,00:01
1859,1,AUD,"Tuesday, September 11, 2012",,-,Low,AUD NAB Business Conditions (AUG),-3,-,01:30
1860,-2,AUD,"Tuesday, September 11, 2012",,-,Medium,AUD NAB Business Confidence (AUG),3,d,01:30
1861,703.9B,CNY,"Tuesday, September 11, 2012",600.0B,u,High,CNY New Yuan Loans (AUG),540.1B,-,02:00
1862,-0.1%,EUR,"Tuesday, September 11, 2012",-0.1%,-,Medium,EUR French Non Farm Payrolls (Q/Q) (2Q F),-0.1%,-,05:30
1863,1.1%,EUR,"Tuesday, September 11, 2012",,-,Low,EUR German Wholesale Price Index (MoM) (AUG),0.3%,-,06:00
1864,3.1%,EUR,"Tuesday, September 11, 2012",,-,Low,EUR German Wholesale Price Index (YoY) (AUG),2.0%,-,06:00
1865,-2.6%,JPY,"Tuesday, September 11, 2012",,-,Medium,JPY Machine Tool Orders (YoY) (AUG P),-6.7%,-,06:00
1866,-£7149,GBP,"Tuesday, September 11, 2012",-£9000,-,Medium,GBP Visible Trade Balance (Pounds) (JUL),-£10068,u,08:30
1867,-£2877,GBP,"Tuesday, September 11, 2012",-£4500,-,Low,GBP Trade Balance Non EU (Pounds) (Million) (JUL),-£5077,u,08:30
1868,-£1517,GBP,"Tuesday, September 11, 2012",-£3200,-,Low,GBP Total Trade Balance (Pounds) (Million) (JUL),-£4333,d,08:30
1869,92.9,USD,"Tuesday, September 11, 2012",91.4,u,Low,USD NFIB Small Business Optimism (AUG),91.2,-,11:30
1870,224.9K,CAD,"Tuesday, September 11, 2012",200.0K,u,Medium,CAD Housing Starts (AUG),208.0K,d,12:15
1871,-2.34B,CAD,"Tuesday, September 11, 2012",-1.45B,-,Low,CAD International Merchandise Trade (Canadian dollar) (JUL),-1.93B,d,12:30
1872,-$42.0B,USD,"Tuesday, September 11, 2012",-$44.2B,-,Medium,USD Trade Balance (JUL),-$41.9B,u,12:30
1873,51.8,USD,"Tuesday, September 11, 2012",46.4,-,Low,USD IBD/TIPP Economic Optimism (SEP),45.6,-,14:00
1874,3664,USD,"Tuesday, September 11, 2012",3740,d,Low,USD JOLTs Job Openings (JUL),3722,u,14:00
1875,4.6%,JPY,"Tuesday, September 11, 2012",2.0%,u,Low,JPY Machine Orders (MoM) (JUL),5.6%,-,23:50
1876,1.7%,JPY,"Tuesday, September 11, 2012",-3.6%,u,Medium,JPY Machine Orders (YoY) (JUL),-9.9%,-,23:50
1877,-0.8%,JPY,"Tuesday, September 11, 2012",-0.5%,d,Medium,JPY Tertiary Industry Index (MoM) (JUL),0.2%,u,23:50
1878,-1.8%,JPY,"Tuesday, September 11, 2012",-1.9%,u,Low,JPY Domestic Corporate Goods Price Index (YoY) (AUG),-2.2%,d,23:50
1879,0.3%,JPY,"Tuesday, September 11, 2012",0.1%,u,Low,JPY Domestic Corporate Goods Price Index (MoM) (AUG),-0.5%,d,23:50
1880,,CNY,"Monday, September 10, 2012",9.7%,-,Low,CNY Money Supply - M0 (YoY) (AUG),10.0%,-,
1881,,CNY,"Monday, September 10, 2012",4.7%,-,Low,CNY Money Supply - M1 (YoY) (AUG),4.6%,-,
1882,,CNY,"Monday, September 10, 2012",14.0%,-,Low,CNY Money Supply - M2 (YoY) (AUG),13.9%,-,
1883,-1.0%,AUD,"Monday, September 10, 2012",0.0%,d,Medium,AUD Home Loans (JUL),1.0%,d,01:30
1884,-2.7%,AUD,"Monday, September 10, 2012",,-,Low,AUD Investment Lending (JUL),4.4%,d,01:30
1885,-1.4%,AUD,"Monday, September 10, 2012",,-,Low,AUD Value of Loans (MoM) (JUL),0.9%,d,01:30
1886,3420.1,NZD,"Monday, September 10, 2012",,-,Low,NZD REINZ Housing Price Index (AUG),3377.1,-,01:35
1887,1.3%,NZD,"Monday, September 10, 2012",,-,Low,NZD REINZ Housing Price Index (MoM) (AUG),-0.7%,-,01:35
1888,16.2%,NZD,"Monday, September 10, 2012",,-,Low,NZD REINZ House Sales (YoY) (AUG),19.9%,-,01:35
1889,$26.66B,CNY,"Monday, September 10, 2012",$19.50B,u,Medium,CNY Trade Balance (USD) (AUG),$25.15B,-,03:02
1890,2.7%,CNY,"Monday, September 10, 2012",2.9%,d,Low,CNY Exports (YoY) (AUG),1.0%,-,03:02
1891,-2.6%,CNY,"Monday, September 10, 2012",3.5%,d,Low,CNY Imports (YoY) (AUG),4.7%,-,03:02
1892,-5.8%,JPY,"Monday, September 10, 2012",,-,Medium,JPY Bankruptcies (YoY) (AUG),-5.1%,-,04:30
1893,40.5,JPY,"Monday, September 10, 2012",39.4,u,Medium,JPY Consumer Confidence (AUG),39.7,-,05:00
1894,43.6,JPY,"Monday, September 10, 2012",43.4,u,Medium,JPY Eco Watchers Survey: Current (AUG),44.2,-,06:00
1895,43.6,JPY,"Monday, September 10, 2012",44.4,d,Medium,JPY Eco Watchers Survey: Outlook (AUG),44.9,-,06:00
1896,93,EUR,"Monday, September 10, 2012",89,u,Low,EUR Bank of France Business Sentiment (AUG),90,-,06:30
1897,0.2%,EUR,"Monday, September 10, 2012",-0.5%,u,Low,EUR French Industrial Production (MoM) (JUL),0.0%,-,06:45
1898,-3.1%,EUR,"Monday, September 10, 2012",-3.7%,u,Low,EUR French Industrial Production (YoY) (JUL),-2.5%,d,06:45
1899,-2.8%,EUR,"Monday, September 10, 2012",-4.2%,u,Low,EUR French Manufacturing Production (YoY) (JUL),-2.9%,d,06:45
1900,0.9%,EUR,"Monday, September 10, 2012",-0.5%,u,Low,EUR French Manufacturing Production (MoM) (JUL),0.0%,d,06:45
1901,-0.8%,EUR,"Monday, September 10, 2012",-0.7%,d,Medium,EUR Italian GDP sa and wda (QoQ) (2Q F),-0.7%,-,08:00
1902,-2.6%,EUR,"Monday, September 10, 2012",-2.5%,d,Medium,EUR Italian GDP sa and wda (YoY) (2Q F),-2.5%,-,08:00
1903,-23.2,EUR,"Monday, September 10, 2012",-30.5,u,Medium,EUR Euro-Zone Sentix Investor Confidence (SEP),-30.3,-,08:30
1904,,EUR,"Monday, September 10, 2012",,-,Medium,EUR Greek PM Samaras Meets with Troika Delegation,,-,08:45
1905,19%,NZD,"Monday, September 10, 2012",,-,Low,NZD New Zealand Manpower Survey (4Q),16%,-,14:01
1906,9%,AUD,"Monday, September 10, 2012",,-,Low,AUD Australia Manpower Survey (4Q),9%,-,14:01
1907,-$3.276B,USD,"Monday, September 10, 2012",$9.200B,d,Medium,USD Consumer Credit (JUL),$11.823B,u,19:00
1908,3.0%,NZD,"Monday, September 10, 2012",0.8%,u,Medium,NZD NZ Card Spending - Retail (MoM) (AUG),1.1%,d,22:45
1909,2.4%,NZD,"Monday, September 10, 2012",1.0%,u,Medium,NZD NZ Card Spending (MoM) (AUG),-1.4%,d,22:45
1910,-19%,GBP,"Monday, September 10, 2012",-23%,u,Medium,GBP RICS House Price Balance (AUG),-23%,u,23:01
1911,2.2,JPY,"Monday, September 10, 2012",,-,Medium,JPY BSI Large All Industry (QoQ) (3Q),-3.1,-,23:50
1912,2.5,JPY,"Monday, September 10, 2012",,-,Medium,JPY BSI Large Manufacturing (QoQ) (3Q),-5.7,-,23:50
1913,2.4%,JPY,"Monday, September 10, 2012",2.3%,u,Low,JPY Japan Money Stock M2+CD (YoY) (AUG),2.2%,-,23:50
1914,2.1%,JPY,"Monday, September 10, 2012",1.9%,u,Low,JPY Japan Money Stock M3 (YoY) (AUG),1.9%,-,23:50
1915,2.0%,CNY,"Sunday, September 9, 2012",2.0%,-,High,CNY Consumer Price Index (YoY) (AUG),1.8%,-,01:30
1916,-3.5%,CNY,"Sunday, September 9, 2012",-3.2%,d,Medium,CNY Produce Price Index (YoY) (AUG),-2.9%,-,01:30
1917,10.1%,CNY,"Sunday, September 9, 2012",10.2%,d,Medium,CNY Industrial Production YTD (YoY) (AUG),10.3%,-,05:30
1918,8.9%,CNY,"Sunday, September 9, 2012",9.0%,d,Medium,CNY Industrial Production (YoY) (AUG),9.2%,-,05:30
1919,20.2%,CNY,"Sunday, September 9, 2012",20.4%,d,Medium,CNY Fixed Assets Inv Excl. Rural YTD (YoY) (AUG),20.4%,-,05:30
1920,14.1%,CNY,"Sunday, September 9, 2012",14.1%,-,Medium,CNY Retail Sales YTD (YoY) (AUG),14.2%,-,05:30
1921,13.2%,CNY,"Sunday, September 9, 2012",13.2%,-,Medium,CNY Retail Sales (YoY) (AUG),13.1%,-,05:30
1922,0.3%,NZD,"Sunday, September 9, 2012",,-,Low,NZD Manufacturing Activity Volume s.a. (QoQ) (2Q),1.2%,u,22:45
1923,-1.1%,NZD,"Sunday, September 9, 2012",,-,Medium,NZD Manufacturing Activity (2Q),-1.5%,u,22:45
1924,-43,GBP,"Sunday, September 9, 2012",,-,Low,GBP Lloyds Employment Confidence (AUG),-51,-,23:01
1925,0.7%,JPY,"Sunday, September 9, 2012",1.0%,d,High,JPY Gross Domestic Product Annualized (2Q F),1.4%,-,23:50
1926,0.2%,JPY,"Sunday, September 9, 2012",0.3%,d,High,JPY Gross Domestic Product (QoQ) (2Q F),0.3%,-,23:50
1927,-0.3%,JPY,"Sunday, September 9, 2012",-0.2%,d,High,JPY Nominal Gross Domestic Product (QoQ) (2Q F),-0.1%,-,23:50
1928,-0.9%,JPY,"Sunday, September 9, 2012",-1.1%,d,Low,JPY Gross Domestic Product Deflator (YoY) (2Q F),-1.1%,-,23:50
1929,625.4B,JPY,"Sunday, September 9, 2012",485.6B,u,Low,JPY Current Account Total (¥) (JUL),433.3B,-,23:50
1930,335.4B,JPY,"Sunday, September 9, 2012",389.0B,d,Low,JPY Adjusted Current Account Total (¥) (JUL),773.6B,-,23:50
1931,-373.6B,JPY,"Sunday, September 9, 2012",-439.5B,u,Medium,JPY Trade Balance - BOP Basis (¥) (JUL),112.0B,-,23:50
1932,-40.6%,JPY,"Sunday, September 9, 2012",-52.0%,u,Low,JPY Current Account Balance (YoY) (JUL),-19.6%,-,23:50
1933,1.1%,JPY,"Sunday, September 9, 2012",1.1%,-,Low,JPY Bank Lending ex-Trust (AUG),0.9%,d,23:50
