,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
5299,2016-10-18 08:30:00,13_8,-3.9899999999999993,0,0.0,0,3,0,3,6,0,0,2,0,0,2016,42,1,2,12,12,12,10,11,-1,8,8,-3,8,4,-4,13,-6,-10,9,-14,-8,17,-6,-10,1
5300,2016-10-18 10:00:00,44,-0.4,0,0.55,0,0,0,1,1,0,0,0,1,0,2016,42,1,1,9,-7,-7,8,-2,5,6,-3,-1,7,3,6,6,-2,-5,3,-1,1,18,-4,8,1
5301,2016-10-18 16:00:00,66,0.36,0,-0.21,0,0,1,0,1,0,0,0,1,0,2016,42,1,1,2,-2,-2,2,-1,1,3,-2,-1,1,-1,1,1,-2,-1,0,-2,0,6,2,-2,1
5302,2016-10-19 08:30:00,4_36,9.540000000000001,0,1.85,0,0,3,2,5,0,0,1,0,1,2016,42,2,2,6,6,4,2,4,-2,4,1,-3,5,4,3,4,3,-1,8,3,0,20,-10,-1,1
5303,2016-10-19 10:30:00,18,-4.4399999999999995,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,42,2,1,4,2,2,4,0,-2,2,-1,-1,7,-8,-7,3,-7,1,12,2,9,14,4,-2,1
5304,2016-10-20 08:30:00,69_53,12.57,0,2.31,0,0,3,3,6,0,0,2,0,0,2016,42,3,2,17,5,5,23,-10,-15,55,39,49,31,36,-3,27,20,-16,27,-1,-21,17,-5,-29,0
5305,2016-10-20 10:00:00,7_23,1.9700000000000002,0,-2.79,0,1,2,0,1,0,2,0,1,1,2016,42,3,2,10,-6,-6,6,-10,-4,3,-11,-1,5,-15,-4,4,-17,-2,11,-26,-9,36,-11,-24,0
5306,2016-10-20 10:30:00,46,0.55,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,42,3,1,7,-1,-1,5,2,3,5,3,1,5,1,-2,9,-7,-8,11,1,8,33,-26,10,1
5307,2016-10-24 09:45:00,32,1.7,0,0.82,0,0,1,0,1,0,0,0,1,0,2016,43,0,1,5,-3,-3,8,-8,-5,3,-7,1,6,-7,0,3,-10,-3,6,-15,-6,12,3,-8,1
5308,2016-10-25 09:00:00,65_35,0.94,0,0.1,0,1,1,0,2,0,0,0,2,0,2016,43,1,2,7,-3,-3,3,0,3,6,3,3,6,0,-3,6,5,5,4,4,-1,23,-12,-4,1
5309,2016-10-25 09:59:00,64,0.09,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,43,1,1,7,7,6,5,4,-3,9,-3,-7,3,0,3,3,0,0,2,-1,-1,10,0,29,2
5310,2016-10-25 10:00:00,37_6,-0.9800000000000004,0,-2.94,0,0,1,3,1,0,3,1,1,0,2016,43,1,2,7,7,6,5,4,-3,9,-3,-7,3,0,3,3,0,0,2,-1,-1,10,0,29,2
5311,2016-10-26 08:30:00,34_59,2.83,0,-1.37,1,0,1,1,0,1,1,0,2,0,2016,43,2,2,7,0,0,6,-3,-3,4,-4,-1,4,-1,3,5,0,1,9,-7,-7,16,9,8,1
5312,2016-10-26 09:45:00,33,2.43,1,1.41,0,0,1,0,0,1,0,0,1,0,2016,43,2,1,24,-11,-11,9,-9,2,7,-12,-3,8,-17,-6,8,-19,-2,9,-23,-4,30,18,-27,0
5313,2016-10-26 10:00:00,47,-0.36,0,-3.0,0,0,0,2,0,0,2,0,0,1,2016,43,2,1,8,-5,-6,8,-7,-2,9,-11,-4,3,-12,-1,3,-11,1,2,-12,-1,29,8,-14,1
5314,2016-10-26 10:30:00,18,-0.72,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,43,2,1,7,6,5,6,2,-4,4,6,4,5,10,4,6,7,-3,8,0,-7,31,-23,-3,1
5315,2016-10-27 08:30:00,69_14_20,-3.55,0,5.17,0,6,0,2,5,3,0,2,0,1,2016,43,3,3,9,4,4,8,-3,-7,9,-6,-3,3,-7,-1,4,-5,1,5,-2,2,9,-1,-4,1
5316,2016-10-27 10:00:00,50,0.2,0,-0.32,0,0,2,0,2,0,0,0,0,1,2016,43,3,1,4,-4,-3,8,-8,-4,5,-5,3,3,-4,1,4,-2,2,3,-1,1,15,0,1,1
5317,2016-10-27 10:30:00,46,0.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,43,3,1,12,11,11,8,14,3,7,19,5,4,20,1,6,16,-4,18,-1,-17,22,1,-14,1
5318,2016-10-28 08:30:00,2_1_22,3.54,0,1.9600000000000002,0,2,5,0,4,3,0,1,0,2,2016,43,4,3,23,-2,-3,10,-8,-7,16,3,11,6,1,-2,8,6,4,7,2,-4,23,5,4,1
5319,2016-10-28 10:00:00,63,-2.36,0,-1.7,0,0,0,2,2,0,0,0,0,1,2016,43,4,1,11,-5,-5,6,-4,1,4,-4,0,7,0,4,7,4,4,16,9,5,21,15,2,1
5320,2016-10-31 08:30:00,15_52_51,0.41,0,-2.1900000000000004,0,5,0,0,3,0,2,0,1,2,2016,44,0,3,4,1,1,2,1,0,3,3,2,3,5,2,2,6,1,8,-1,-7,8,-2,2,1
5321,2016-10-31 09:45:00,10,-2.02,0,0.0,0,0,0,2,2,0,0,0,0,1,2016,44,0,1,9,-5,-5,7,0,5,5,0,0,7,-4,-4,3,-1,3,4,-3,-2,13,-3,-8,1
5322,2016-11-01 01:00:00,67,1.48,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,44,1,1,1,1,1,1,2,1,0,2,0,0,2,0,1,3,1,2,4,1,7,1,5,1
5323,2016-11-01 09:45:00,29,0.77,0,1.69,0,1,0,0,1,0,0,0,1,0,2016,44,1,1,7,-1,-1,8,-8,-7,8,-5,3,11,-7,-1,5,-5,2,7,0,5,18,12,13,1
5324,2016-11-01 10:00:00,37_11_38_39,-0.22999999999999993,0,0.25,0,3,2,1,6,0,0,1,3,0,2016,44,1,4,11,-2,-1,5,0,2,7,5,5,9,10,5,6,10,0,9,16,6,13,1,23,2
5325,2016-11-02 08:15:00,0,-5.82,0,17.43,3,0,0,3,0,3,0,1,0,0,2016,44,2,1,15,-3,-5,6,0,2,7,-5,-5,7,-4,1,7,-3,1,8,4,7,21,14,-14,1
5326,2016-11-02 10:30:00,18,8.58,3,0.0,0,3,0,0,3,0,0,1,0,0,2016,44,2,1,7,3,3,7,8,5,5,6,-2,4,7,1,6,6,-1,11,4,-2,28,20,6,1
5327,2016-11-02 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,44,2,1,26,6,6,12,16,10,16,2,-14,13,-3,-5,15,-9,-6,12,0,9,28,-16,-9,1
5328,2016-11-03 08:30:00,69_56_57,2.55,0,8.05,0,0,0,7,5,2,0,1,0,2,2016,44,3,3,7,-4,-4,5,-5,-1,10,1,6,7,5,4,6,3,-3,7,-2,-5,18,-8,4,1
5329,2016-11-03 09:45:00,30,-0.28,0,2.76,0,1,0,0,1,0,0,0,1,0,2016,44,3,1,3,1,1,6,-1,-2,2,-1,0,6,4,5,8,-4,-8,8,-11,-7,15,-1,11,1
5330,2016-11-03 10:00:00,24_40,-0.6200000000000002,0,1.18,0,2,0,3,3,2,0,1,0,1,2016,44,3,2,6,5,5,8,-3,-8,8,-10,-7,9,-5,5,5,-2,3,7,2,4,17,4,17,2
5331,2016-11-03 10:30:00,46,-0.12,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,44,3,1,4,3,3,4,6,3,5,6,0,4,7,1,3,7,0,4,10,3,17,5,18,2
5332,2016-11-04 08:30:00,68_48_70_3,3.59,0,10.950000000000001,0,3,5,3,5,6,0,3,0,1,2016,44,4,4,25,-14,-15,14,-16,-2,15,-9,7,6,-13,-4,13,-1,12,14,-5,-4,35,2,-2,1
5333,2016-11-07 15:00:00,12,0.3,0,0.68,0,0,1,0,0,1,0,0,1,0,2016,45,0,1,2,1,1,2,2,1,2,2,0,2,3,1,2,5,2,4,7,2,6,0,5,1
5334,2016-11-08 06:00:00,45,0.51,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,1,1,4,0,0,2,1,1,2,0,-1,2,-1,-1,3,1,1,3,2,1,8,-4,-7,1
5335,2016-11-08 10:00:00,43,-1.34,0,0.34,0,0,0,2,2,0,0,0,0,1,2016,45,1,1,3,0,0,3,2,2,3,-1,-3,3,1,2,2,2,1,2,3,2,12,6,-1,1
5336,2016-11-09 10:00:00,31,-0.35,0,2.24,0,0,1,0,1,0,0,0,1,0,2016,45,2,1,9,6,6,16,5,-1,10,11,6,7,9,-2,8,15,6,10,6,-9,56,-39,-9,1
5337,2016-11-09 10:30:00,18,0.42000000000000004,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,45,2,1,10,-2,-2,27,-14,-11,7,-14,0,13,-24,-10,5,-20,4,14,-9,11,39,-18,-12,1
5338,2016-11-10 08:30:00,69,-5.1899999999999995,0,4.92,0,0,3,0,3,0,0,1,0,0,2016,45,3,1,10,-3,-3,6,-3,0,5,-3,0,6,-3,0,8,-8,-5,8,-3,5,33,23,-30,0
5339,2016-11-10 10:30:00,46,0.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,3,1,11,-7,-7,11,-8,-1,13,-17,-9,12,-12,5,6,-16,-4,19,-25,-9,41,17,-28,0
5340,2016-11-10 14:00:00,25,3.64,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,45,3,1,6,-6,-6,3,-7,-1,7,-2,6,5,1,2,8,-5,-7,3,-5,0,20,13,-8,1
5341,2016-11-11 10:00:00,58,6.33,0,-2.0100000000000002,0,0,3,0,0,0,3,1,0,0,2016,45,4,1,9,-2,-2,9,-5,-3,6,-2,3,7,1,3,5,-1,-2,5,0,1,42,-25,-19,0
5342,2016-11-15 08:30:00,17_60_41_21,5.79,0,12.049999999999999,0,2,8,0,4,6,0,2,0,2,2016,46,1,4,25,-5,-5,20,-19,-14,9,-18,1,11,-25,-7,11,-20,5,9,-24,-4,39,-8,-30,0
5343,2016-11-15 10:00:00,5,-0.91,0,0.04,0,0,1,0,1,0,0,0,1,0,2016,46,1,1,6,2,2,8,7,5,16,20,13,11,21,1,7,23,2,6,17,-6,22,-2,10,1
5344,2016-11-16 08:30:00,49_16,-5.77,0,0.0,0,0,0,5,5,0,0,1,0,1,2016,46,2,2,11,0,0,12,8,7,8,3,-4,7,7,4,5,4,-3,11,-1,-5,27,12,-12,1
5345,2016-11-16 09:15:00,9_42,-2.66,0,-5.300000000000001,0,0,0,4,2,0,2,0,0,2,2016,46,2,2,9,-3,-4,14,7,10,6,4,-3,6,4,0,13,10,6,8,7,-3,21,0,-8,1
5346,2016-11-16 10:00:00,44,2.49,0,0.55,0,1,0,0,1,0,0,0,1,0,2016,46,2,1,9,-1,-1,8,-4,-3,18,10,14,6,12,2,11,4,-9,7,-1,-5,24,-8,-24,0
5347,2016-11-16 10:30:00,18,1.98,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,46,2,1,10,-6,-6,8,-2,4,8,-9,-7,15,-19,-10,6,-20,-1,11,-28,-8,26,-9,-4,1
5348,2016-11-16 16:00:00,66,-0.84,0,-0.51,2,0,0,1,0,0,1,0,1,0,2016,46,2,1,2,-1,-1,3,0,1,2,2,2,2,4,2,1,4,0,2,4,0,12,1,9,1
5349,2016-11-17 08:30:00,69_13_4_8_36_53,-2.329999999999999,2,4.9399999999999995,0,3,8,6,17,0,0,5,0,1,2016,46,3,6,32,-13,-12,7,-15,-2,8,-21,-5,17,-35,-13,7,-30,4,9,-31,-1,34,-16,-28,0
5350,2016-11-17 10:30:00,46,-1.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,3,1,16,1,1,12,-7,-8,10,-4,3,14,-11,-7,8,-12,-1,9,-5,7,35,-25,-24,0
5351,2016-11-18 10:00:00,7,0.22,0,0.04,0,1,0,0,1,0,0,0,1,0,2016,46,4,1,9,5,5,7,1,-4,8,5,4,4,4,-1,5,3,-1,6,2,-1,28,-14,-21,0
5352,2016-11-22 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,47,1,1,6,-1,-1,4,-2,-1,6,-5,-3,6,-11,-6,7,-14,-3,11,-21,-7,13,8,-12,1
5353,2016-11-22 10:00:00,23,3.02,0,3.5,0,0,2,0,2,0,0,0,0,1,2016,47,1,1,6,-1,-1,4,-2,-1,6,-5,-3,6,-11,-6,7,-14,-3,11,-21,-7,13,8,-12,1
5354,2016-11-23 08:30:00,69_14_20,9.84,0,-13.0,0,0,5,3,6,0,2,2,0,1,2016,47,2,3,16,-15,-15,14,-25,-9,13,-23,2,7,-20,3,11,-28,-8,7,-34,-6,48,-21,-35,0
5355,2016-11-23 09:00:00,35,0.38,0,0.05,0,0,1,0,1,0,0,0,1,0,2016,47,2,1,8,-6,-6,6,-4,2,13,-7,-3,7,-6,1,6,-7,0,7,-3,4,59,-52,-16,0
5356,2016-11-23 09:45:00,32,0.26,0,1.53,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,7,2,2,4,3,1,7,0,-3,10,1,1,10,-4,-5,14,-16,-12,33,-18,-13,1
5357,2016-11-23 10:00:00,47_63,3.68,0,2.74,0,0,2,2,2,0,2,0,0,2,2016,47,2,2,10,1,1,10,-4,-5,14,-16,-12,13,-5,11,9,-12,-7,10,-17,-5,19,2,-11,1
5358,2016-11-23 10:30:00,18,-0.63,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,47,2,1,10,-3,-3,7,0,4,8,-2,-2,7,-6,-4,7,-2,4,9,-3,-1,34,-8,24,2
5359,2016-11-23 12:00:00,46,-2.68,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,8,-5,-5,8,-2,3,6,-6,-4,6,-5,1,5,-5,0,10,4,9,32,20,0,1
5360,2016-11-25 08:30:00,34_59,-1.7,0,-0.6,0,0,1,1,2,0,0,0,2,0,2016,47,4,2,6,0,0,4,0,0,5,4,4,7,1,-2,8,8,6,3,7,0,12,5,15,2
5361,2016-11-25 09:45:00,33,-0.14,0,-0.19,0,1,0,0,1,0,0,0,1,0,2016,47,4,1,10,-4,-4,10,-9,-5,4,-10,-1,6,-13,-3,5,-10,3,5,-10,0,30,22,-18,0
5362,2016-11-29 08:30:00,55_54,0.9499999999999997,0,2.1,0,1,3,0,4,0,0,1,1,0,2016,48,1,2,12,-9,-8,10,0,9,10,6,6,7,7,1,8,11,4,19,-2,-13,25,-8,33,2
5363,2016-11-29 09:00:00,65,-1.15,0,0.05,0,0,0,1,1,0,0,0,1,0,2016,48,1,1,13,9,9,11,2,-7,8,10,8,12,20,10,10,11,-8,5,11,0,29,-6,42,2
5364,2016-11-29 10:00:00,6,5.13,0,11.7,0,0,3,0,0,3,0,1,0,0,2016,48,1,1,10,-3,-4,16,8,11,9,12,4,8,17,4,8,18,1,10,13,-5,36,16,9,1
5365,2016-11-30 08:15:00,0,11.91,0,-3.9000000000000004,0,0,3,0,0,0,3,1,0,0,2016,48,2,1,21,-15,-15,9,-11,4,9,-8,3,12,-3,5,14,8,11,11,11,3,32,1,-38,0
5366,2016-11-30 08:30:00,15_52_51,-0.010000000000000231,0,6.3100000000000005,0,2,1,2,2,3,0,0,1,2,2016,48,2,3,12,5,5,14,16,11,11,19,3,6,16,-2,9,11,-5,14,3,-8,32,-9,-24,0
5367,2016-11-30 09:45:00,10,2.8,0,0.0,0,0,2,0,2,0,0,0,0,1,2016,48,2,1,11,7,7,8,11,4,6,6,-4,8,2,-4,13,-10,-12,10,-5,5,59,-50,-11,1
5368,2016-11-30 10:00:00,50,-0.26,0,-0.34,0,0,0,2,2,0,0,0,0,1,2016,48,2,1,8,-4,-4,13,-16,-12,10,-11,5,10,-4,7,7,0,4,6,-5,-5,38,-25,-32,0
5369,2016-11-30 10:30:00,18,-0.81,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,48,2,1,9,1,1,19,17,16,6,17,0,14,7,-10,8,0,-7,19,15,15,25,-14,-11,1
5370,2016-12-01 00:00:00,67,-0.62,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,6,5,5,4,3,-2,2,4,1,3,5,1,5,9,4,8,7,-2,13,2,27,2
5371,2016-12-01 08:30:00,69,3.51,0,3.3000000000000003,0,0,0,3,3,0,0,1,0,0,2016,48,3,1,12,10,10,6,12,2,4,11,-1,9,14,3,5,16,2,7,13,-3,21,-13,-23,0
5372,2016-12-01 09:45:00,29,2.0,0,0.42,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,8,-3,-2,9,-10,-7,7,-5,5,17,0,5,7,-1,-1,11,-4,-3,36,-28,12,1
5373,2016-12-01 10:00:00,11_38_39,2.55,0,0.54,0,1,4,0,4,1,0,1,2,0,2016,48,3,3,17,5,5,7,4,-1,11,1,-3,9,0,-1,13,-12,-12,12,0,12,40,-28,26,2
5374,2016-12-01 10:30:00,46,0.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,8,-5,-5,10,-6,-1,5,-6,0,8,-1,5,5,0,1,18,15,15,24,-10,31,2
5375,2016-12-02 08:30:00,48_70_3,-29.07,0,-2.34,0,3,3,3,6,0,3,3,0,0,2016,48,4,3,29,13,13,20,1,-12,12,0,-1,16,-12,-12,14,-8,4,6,-8,0,42,-7,6,1
5376,2016-12-05 09:45:00,30,-1.06,0,-0.08,0,1,0,0,1,0,0,0,1,0,2016,49,0,1,15,13,13,5,10,-3,7,13,3,14,19,8,15,5,-14,13,16,11,48,26,11,1
5377,2016-12-05 10:00:00,40,1.71,0,0.0,0,0,3,0,3,0,0,1,0,0,2016,49,0,1,14,6,8,15,-8,-14,13,3,11,6,3,0,11,-4,-7,8,1,5,42,34,-9,1
5378,2016-12-06 08:30:00,68_61_62,-1.24,0,3.74,0,2,1,2,5,0,0,0,1,2,2016,49,1,3,11,3,3,8,-1,-4,4,-4,-3,14,-11,-8,8,-11,0,4,-8,3,24,5,-3,1
5379,2016-12-06 10:00:00,37_24,1.93,0,2.32,0,0,3,0,1,2,0,0,1,1,2016,49,1,2,10,-8,-8,7,-6,2,8,-2,3,6,3,5,5,3,0,11,14,11,21,-1,-3,1
5380,2016-12-07 10:00:00,43,0.52,0,7.86,2,2,0,0,0,2,0,0,0,1,2016,49,2,1,6,3,3,7,2,-1,7,3,1,7,7,4,18,22,15,7,22,0,16,7,15,2
5381,2016-12-07 10:30:00,18,-0.51,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,49,2,1,6,-3,-4,7,0,3,6,-4,-4,5,-4,0,4,-5,-1,9,2,7,30,25,-8,1
5382,2016-12-07 15:00:00,12,-0.34,0,2.26,0,0,0,1,0,1,0,0,1,0,2016,49,2,1,2,1,1,3,2,1,2,2,0,6,7,6,6,3,-4,5,7,4,12,2,0,1
5383,2016-12-08 08:30:00,69,-49.14,0,2.67,0,3,0,0,3,0,0,1,0,0,2016,49,3,1,56,-36,-36,42,-60,-24,31,-79,-19,21,-80,0,31,-99,-20,29,-73,26,186,-52,-106,0
5384,2016-12-08 10:30:00,46,0.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,49,3,1,13,5,5,9,3,-2,6,4,1,11,1,-3,11,-7,-8,9,0,7,60,-49,7,1
5385,2016-12-09 10:00:00,31_58,3.4200000000000004,0,4.95,0,1,3,0,1,3,0,1,1,0,2016,49,4,2,8,-6,-7,8,-10,-4,6,-4,5,9,-10,-6,5,-7,3,5,-6,1,27,-20,-17,0
5386,2016-12-12 14:00:00,25,-1.76,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,50,0,1,4,2,2,3,2,0,4,0,-2,5,5,5,7,3,-2,7,-3,-6,10,-1,-6,1
5387,2016-12-13 06:00:00,45,2.69,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,1,1,2,0,0,2,-2,-2,2,-2,0,2,-2,0,4,-6,-4,4,-6,0,17,-6,-3,1
5388,2016-12-13 08:30:00,41,0.52,0,-1.16,0,2,0,0,2,0,0,0,0,1,2016,50,1,1,15,12,12,6,9,-3,4,10,1,4,7,-3,2,8,1,4,6,-2,30,9,11,1
5389,2016-12-14 08:30:00,17_60_49_16,1.0600000000000003,0,-6.3,0,0,5,6,5,0,6,3,0,1,2016,50,2,4,11,7,3,8,5,-1,6,8,3,12,-1,-9,4,-1,0,7,-5,-4,16,5,-11,1
5390,2016-12-14 09:15:00,9_42,-1.96,0,3.58,0,2,0,2,2,2,0,0,0,2,2016,50,2,2,9,-6,-6,5,-11,-5,8,-12,-1,5,-10,2,5,-7,3,3,-8,-1,23,8,3,1
5391,2016-12-14 10:00:00,5,-0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,2,1,9,6,5,6,7,1,4,8,1,11,15,7,9,19,4,9,19,0,16,4,16,2
5392,2016-12-14 10:30:00,18,-1.29,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,50,2,1,8,-2,-2,5,-5,-3,5,-2,3,8,2,4,7,-3,-5,7,-8,-5,23,18,-1,1
5393,2016-12-14 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,50,2,1,71,-54,-54,22,-70,-16,20,-83,-13,29,-67,16,12,-68,-1,13,-62,6,79,-3,-113,0
5394,2016-12-15 08:30:00,69_21_13_8_53_19,6.9300000000000015,0,3.19,0,11,5,0,16,0,0,4,0,2,2016,50,3,6,11,0,0,16,11,11,12,5,-7,12,10,5,6,9,-1,8,16,7,35,0,20,2
5395,2016-12-15 09:45:00,32,-1.1,0,1.53,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,8,4,3,14,9,5,14,-5,-14,14,-15,-10,9,-21,-6,12,-18,3,22,2,-27,0
5396,2016-12-15 10:00:00,44,2.79,1,0.55,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,14,-10,-10,9,-16,-6,12,-13,3,17,-21,-8,10,-13,8,9,-9,5,36,-9,-29,0
5397,2016-12-15 10:30:00,46,-4.35,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,10,7,6,13,-3,-10,16,12,15,11,3,-9,7,-1,-4,5,-3,-2,44,-20,-46,0
5398,2016-12-15 16:00:00,66,0.77,0,5.98,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,4,0,-1,4,2,2,1,1,-1,4,1,0,3,-2,-3,1,-2,0,16,-7,4,1
5399,2016-12-16 08:30:00,4_36,-5.84,0,3.75,3,0,0,5,2,3,0,1,0,1,2016,50,4,2,10,11,10,7,11,0,9,18,7,8,23,5,10,13,-10,5,14,1,33,-31,-13,1
5400,2016-12-19 09:45:00,33,-1.37,0,-0.46,0,0,0,1,1,0,0,0,1,0,2016,51,0,1,6,3,3,5,2,-1,10,-5,-7,7,-2,4,9,4,6,9,6,2,26,18,2,1
5401,2016-12-21 10:00:00,23,1.3,0,-3.12,0,0,2,0,0,0,2,0,0,1,2016,51,2,1,10,1,1,7,-3,-4,6,1,4,5,3,2,7,0,-3,6,-3,-3,15,-4,-9,1
5402,2016-12-21 10:30:00,18,5.01,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,51,2,1,6,4,4,7,8,4,4,9,1,6,4,-6,2,4,0,11,-6,-10,15,-5,-8,1
5403,2016-12-22 08:30:00,69_14_20_28_27,10.28,0,-0.29000000000000015,0,1,8,3,7,0,5,3,1,1,2016,51,3,5,15,5,5,8,10,5,9,3,-7,11,-5,-8,5,-5,0,12,1,6,21,-13,24,2
5404,2016-12-22 09:00:00,35,-0.18,0,0.05,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,8,3,3,6,7,4,7,12,5,7,15,3,7,18,3,6,21,3,24,-10,38,2
5405,2016-12-22 10:00:00,7_15_52_51,-7.55,0,-0.030000000000000027,0,0,0,6,3,2,1,0,2,2,2016,51,3,4,19,19,19,24,31,12,16,28,-2,8,24,-4,8,18,-6,11,25,7,36,17,-5,1
5406,2016-12-22 10:30:00,46,-0.84,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,7,-1,0,5,0,1,6,-4,-4,6,-5,-2,14,-18,-13,11,-26,-8,48,30,-34,0
5407,2016-12-23 10:00:00,47_63,3.54,0,45.04,0,2,2,0,4,0,0,0,0,2,2016,51,4,2,7,4,4,3,7,3,4,6,-1,8,11,5,4,13,2,6,17,4,15,4,20,2
5408,2016-12-27 09:00:00,65,0.56,0,-2.24,2,1,0,0,1,0,0,0,1,0,2016,52,1,1,9,7,7,2,6,-1,2,5,-1,3,7,2,3,8,1,1,9,1,10,0,11,1
5409,2016-12-27 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,52,1,1,3,-1,-1,6,3,4,2,2,-1,5,1,-1,3,3,2,4,4,2,7,2,10,1
5410,2016-12-27 10:00:00,6,4.0200000000000005,0,5.550000000000001,0,0,3,0,0,3,0,1,0,0,2016,52,1,1,3,-1,-1,6,3,4,2,2,-1,5,1,-1,3,3,2,4,4,2,7,2,10,1
5411,2016-12-28 10:00:00,50,-4.86,0,0.84,0,0,0,2,2,0,0,0,0,1,2016,52,2,1,9,1,1,8,6,4,4,8,2,3,11,3,6,14,3,10,6,-8,15,-3,5,1
5412,2016-12-29 08:30:00,69_34_59,-3.99,0,3.83,0,0,3,2,4,0,1,1,2,0,2016,52,3,3,7,1,1,4,2,1,5,-2,-4,7,5,7,14,19,14,11,16,-3,14,-7,4,1
5413,2016-12-29 10:30:00,46,-1.89,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,52,3,1,3,1,1,3,3,2,7,7,4,8,13,6,6,12,-1,20,27,15,17,8,25,2
5414,2016-12-29 11:00:00,18,2.0999999999999996,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,52,3,1,11,-4,-4,7,-8,-4,8,-15,-7,11,-6,9,6,-3,3,10,1,4,35,31,-3,1
5415,2016-12-30 09:45:00,10,-1.04,0,0.0,0,0,0,2,2,0,0,0,0,1,2016,52,4,1,6,4,3,11,12,8,4,12,0,6,9,-3,14,17,8,9,13,-4,28,-5,17,2
5416,2017-01-03 09:45:00,29,0.88,0,0.08,0,1,0,0,1,0,0,0,1,0,2017,1,1,1,6,4,4,6,6,2,15,-9,-15,30,-38,-29,13,-36,2,22,-53,-17,17,12,-11,1
5417,2017-01-03 10:00:00,11_38_39,6.1,0,0.15,0,0,5,0,5,0,0,1,2,0,2017,1,1,3,30,-29,-29,13,-27,2,22,-44,-17,17,-28,16,12,-34,-6,12,-26,8,48,0,20,2
5418,2017-01-04 00:00:00,67,1.32,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,1,2,1,2,1,1,2,2,1,1,3,1,3,1,-2,1,2,1,2,3,1,7,-4,6,1
5419,2017-01-05 08:15:00,0,-1.8599999999999999,0,-0.12,0,0,0,3,3,0,0,1,0,0,2017,1,3,1,15,9,8,19,17,8,7,17,-1,23,28,10,12,32,4,11,40,8,24,-3,35,2
5420,2017-01-05 08:30:00,69,-6.1499999999999995,0,-6.0,0,0,3,0,3,0,0,1,0,0,2017,1,3,1,23,11,10,12,15,4,11,23,8,8,17,-7,9,12,-6,10,13,1,38,6,29,2
5421,2017-01-05 09:45:00,30,1.52,0,-0.94,0,0,1,0,1,0,0,0,1,0,2017,1,3,1,7,-5,-5,12,3,8,10,0,-3,19,7,7,12,9,2,8,9,1,26,9,64,2
