,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
1279,2012-12-03 10:00:00,17,-1.35,-1.35,0,0,1,1,0,0,1,2012,49,0,1,19,-8,19,1
1280,2012-12-05 08:15:00,0,-1.37,-1.34,0,0,1,1,0,0,1,2012,49,2,1,14,-4,-1,0
1281,2012-12-05 10:00:00,18,0.26,0.26,0,1,0,1,0,0,1,2012,49,2,1,18,8,-8,0
1282,2012-12-06 08:30:00,32,0.5,0.57,0,1,0,1,0,0,1,2012,49,3,1,29,6,-43,-2
1283,2012-12-07 08:30:00,22_33,1.27,0.6200000000000001,0,2,0,1,0,1,2,2012,49,4,2,39,-9,3,0
1284,2012-12-07 09:55:00,28,-1.68,-1.7,0,0,1,0,0,1,1,2012,49,4,1,25,-9,40,2
1285,2012-12-11 08:30:00,31,-1.17,-1.04,1,0,0,0,1,0,1,2012,50,1,1,12,1,0,0
1286,2012-12-13 08:30:00,32_10_29_23,-0.45999999999999996,-0.3400000000000001,1,1,2,4,0,0,4,2012,50,3,4,26,14,-6,0
1287,2012-12-14 08:30:00,7,-0.45,-0.45,0,0,1,1,0,0,1,2012,50,4,1,14,2,10,1
1288,2012-12-19 08:30:00,3,-0.89,-0.89,1,0,0,1,0,0,1,2012,51,2,1,20,8,-11,-1
1289,2012-12-20 08:30:00,32,-0.87,-0.54,1,0,0,1,0,0,1,2012,51,3,1,23,-4,17,1
1290,2012-12-20 10:00:00,25_14,1.48,1.3900000000000001,0,2,0,1,0,1,2,2012,51,3,2,30,-16,-34,-2
1291,2012-12-21 08:30:00,8,1.25,1.22,0,1,0,0,1,0,1,2012,51,4,1,19,-5,-20,-1
1292,2012-12-27 08:30:00,32,0.55,0.62,0,1,0,1,0,0,1,2012,52,3,1,20,-6,3,0
1293,2012-12-27 10:00:00,21_4,-0.98,-1.15,0,0,2,0,0,2,2,2012,52,3,2,15,-9,-34,-2
1294,2012-12-28 10:00:00,24,1.13,1.16,0,1,0,0,0,1,1,2012,52,4,1,30,17,-4,0
1295,2013-01-02 10:00:00,17,0.32,0.32,0,1,0,1,0,0,1,2013,1,2,1,22,10,-11,-1
1296,2013-01-03 08:15:00,0,1.35,1.37,0,1,0,0,1,0,1,2013,1,3,1,21,18,11,1
1297,2013-01-03 08:30:00,32,-1.38,-1.55,0,0,1,0,0,1,1,2013,1,3,1,24,2,9,0
1298,2013-01-04 08:30:00,22_33,-1.79,-1.73,1,0,1,1,1,0,2,2013,1,4,2,32,-3,33,2
1299,2013-01-04 10:00:00,18,0.79,0.79,0,1,0,1,0,0,1,2013,1,4,1,31,21,-21,-2
1300,2013-01-10 08:30:00,32,-0.7,-0.25,0,0,1,0,1,0,1,2013,2,3,1,30,13,78,2
1301,2013-01-11 08:30:00,31,-1.68,-1.73,0,0,1,1,0,0,1,2013,2,4,1,92,63,32,2
1302,2013-01-15 08:30:00,10_29_23,1.63,0.44,0,2,1,1,1,1,3,2013,3,1,3,23,4,19,1
1303,2013-01-16 08:30:00,7,-0.45,-0.45,0,0,1,1,0,0,1,2013,3,2,1,49,-28,7,0
1304,2013-01-17 08:30:00,32_3,1.38,1.26,1,1,0,2,0,0,2,2013,3,3,2,20,4,-32,-2
1305,2013-01-17 10:00:00,25,-0.17,-0.17,0,0,1,1,0,0,1,2013,3,3,1,22,0,10,1
1306,2013-01-18 09:55:00,28,-0.73,-0.77,0,0,1,0,0,1,1,2013,3,4,1,25,1,-14,-1
1307,2013-01-22 10:00:00,14,-1.27,-1.26,0,0,1,0,0,1,1,2013,4,1,1,20,0,-24,-2
1308,2013-01-24 08:30:00,32,0.84,0.82,0,1,0,1,0,0,1,2013,4,3,1,35,19,3,0
1309,2013-01-25 10:00:00,21,-0.93,0.96,0,0,1,0,1,0,1,2013,4,4,1,23,18,4,0
1310,2013-01-28 08:30:00,8,-0.08,-0.03,0,1,0,0,0,1,1,2013,5,0,1,12,2,29,2
1311,2013-01-28 10:00:00,24,-1.27,-1.28,0,0,1,1,0,0,1,2013,5,0,1,26,4,-11,-1
1312,2013-01-29 10:00:00,4,-1.05,-0.68,0,0,1,0,1,0,1,2013,5,1,1,50,40,3,0
1313,2013-01-30 08:15:00,0,-0.08,-0.6,0,1,0,0,0,1,1,2013,5,2,1,16,-3,8,0
1314,2013-01-30 08:30:00,1,-1.77,-1.5,0,0,1,0,1,0,1,2013,5,2,1,16,-5,2,0
1315,2013-01-31 08:30:00,32,-0.52,-0.4,0,0,1,1,0,0,1,2013,5,3,1,13,-6,15,1
1316,2013-02-01 08:30:00,22_33,-1.44,-1.3,1,0,1,1,1,0,2,2013,5,4,2,24,-10,-12,-1
1317,2013-02-01 10:00:00,17,1.03,1.03,0,1,0,1,0,0,1,2013,5,4,1,67,-54,84,2
1318,2013-02-05 10:00:00,18,-0.85,-0.85,1,0,0,1,0,0,1,2013,6,1,1,47,5,2,0
1319,2013-02-07 08:30:00,32,-0.63,-0.81,0,0,1,1,0,0,1,2013,6,3,1,36,-19,-105,-2
1320,2013-02-08 08:30:00,31,1.18,1.13,0,1,0,1,0,0,1,2013,6,4,1,44,-38,22,2
1321,2013-02-13 08:30:00,10_29,0.63,0.55,1,1,0,2,0,0,2,2013,7,2,2,50,-40,0,0
1322,2013-02-14 08:30:00,32,0.31,0.26,0,1,0,1,0,0,1,2013,7,3,1,18,-1,-6,0
1323,2013-02-15 09:55:00,28,0.42,0.5,0,1,0,1,0,0,1,2013,7,4,1,18,-13,12,1
1324,2013-02-20 08:30:00,23_3,-0.11000000000000004,-0.26999999999999996,1,0,1,2,0,0,2,2013,8,2,2,17,-2,16,1
1325,2013-02-21 08:30:00,32_7,-0.15000000000000002,-0.12,0,1,1,2,0,0,2,2013,8,3,2,23,6,21,2
1326,2013-02-21 10:00:00,25_14,-0.9699999999999999,-0.9899999999999999,0,1,1,1,0,1,2,2013,8,3,2,34,-2,25,2
1327,2013-02-26 10:00:00,21_4,3.27,3.1900000000000004,0,2,0,1,1,0,2,2013,9,1,2,38,13,-28,-2
1328,2013-02-27 08:30:00,8,0.4,0.35,0,1,0,0,0,1,1,2013,9,2,1,37,-34,12,1
1329,2013-02-27 10:00:00,24,0.18,0.26,0,1,0,0,1,0,1,2013,9,2,1,29,8,11,1
1330,2013-02-28 08:30:00,32_26,-0.8,1.6099999999999999,0,1,1,2,0,0,2,2013,9,3,2,21,-4,-11,-1
1331,2013-03-01 10:00:00,17,0.56,0.56,0,1,0,1,0,0,1,2013,9,4,1,40,-15,-13,-1
1332,2013-03-05 10:00:00,18,0.29,0.29,0,1,0,1,0,0,1,2013,10,1,1,27,4,-20,-1
1333,2013-03-06 08:15:00,0,-0.18,-0.09,0,1,0,0,1,0,1,2013,10,2,1,18,-3,-8,0
1334,2013-03-07 08:30:00,31_32,0.22000000000000003,0.10999999999999999,0,1,1,2,0,0,2,2013,10,3,2,46,-12,58,2
1335,2013-03-08 08:30:00,22_33,1.61,0.51,0,2,0,1,0,1,2,2013,10,4,2,72,-15,-116,-2
1336,2013-03-13 08:30:00,10_29,1.74,2.66,0,2,0,0,2,0,2,2013,11,2,2,37,7,-31,-2
1337,2013-03-14 08:30:00,32_23,1.43,1.48,1,1,0,2,0,0,2,2013,11,3,2,22,8,14,1
1338,2013-03-15 08:30:00,7,-0.15,-0.15,1,0,0,1,0,0,1,2013,11,4,1,45,4,29,2
1339,2013-03-15 09:55:00,28,-0.8,-0.36,0,0,1,0,1,0,1,2013,11,4,1,44,-37,11,1
1340,2013-03-19 08:30:00,3,-0.88,-1.46,1,0,0,0,0,1,1,2013,12,1,1,20,3,-9,0
1341,2013-03-21 08:30:00,32,-0.17,-0.15,0,1,0,1,0,0,1,2013,12,3,1,16,6,-9,0
1342,2013-03-21 10:00:00,25_14,0.34,0.53,0,1,1,2,0,0,2,2013,12,3,2,30,-14,-3,0
1343,2013-03-26 08:30:00,8,-1.22,-1.15,0,0,1,0,1,0,1,2013,13,1,1,28,-1,0,0
1344,2013-03-26 10:00:00,21_4,-1.3,-1.45,0,0,2,0,0,2,2,2013,13,1,2,25,8,0,0
1345,2013-03-27 10:00:00,24,-0.07,-0.1,1,0,0,0,0,1,1,2013,13,2,1,25,-9,2,0
1346,2013-03-28 08:30:00,32,-1.73,-1.74,0,0,1,0,0,1,1,2013,13,3,1,22,7,5,0
1347,2013-04-01 10:00:00,17,-1.21,-1.21,0,0,1,1,0,0,1,2013,14,0,1,18,0,28,2
1348,2013-04-03 08:15:00,0,-1.1,-0.61,0,0,1,0,1,0,1,2013,14,2,1,33,12,-4,0
1349,2013-04-03 10:00:00,18,-1.52,-1.52,0,0,1,1,0,0,1,2013,14,2,1,35,24,-4,0
1350,2013-04-04 08:30:00,32,-1.4,-1.31,0,0,1,1,0,0,1,2013,14,3,1,35,20,-30,-2
1351,2013-04-05 08:30:00,31_22_33,-0.76,-0.9799999999999998,0,2,1,2,1,0,3,2013,14,4,3,97,29,39,2
1352,2013-04-11 08:30:00,32,0.82,0.81,0,1,0,1,0,0,1,2013,15,3,1,24,-5,-26,-2
1353,2013-04-12 08:30:00,10_29_23,-4.97,-4.71,0,0,3,2,0,1,3,2013,15,4,3,21,6,8,0
1354,2013-04-12 09:55:00,28,-0.57,0.92,0,0,1,0,1,0,1,2013,15,4,1,16,7,9,0
1355,2013-04-16 08:30:00,7_3,-1.96,-1.02,0,0,2,2,0,0,2,2013,16,1,2,36,24,-16,-1
1356,2013-04-18 08:30:00,32,0.16,0.19,1,0,0,1,0,0,1,2013,16,3,1,27,-14,9,0
1357,2013-04-18 10:00:00,25,0.16,0.16,0,0,1,1,0,0,1,2013,16,3,1,24,-10,32,2
1358,2013-04-22 10:00:00,14,-0.66,-0.61,0,0,1,0,0,1,1,2013,17,0,1,21,8,2,0
1359,2013-04-23 10:00:00,21,-0.16,-0.25,1,0,0,1,0,0,1,2013,17,1,1,34,26,-1,0
1360,2013-04-24 08:30:00,8,-1.09,-1.12,0,0,1,0,0,1,1,2013,17,2,1,23,-16,-11,-1
1361,2013-04-25 08:30:00,32,0.88,0.88,0,1,0,1,0,0,1,2013,17,3,1,26,20,-49,-2
1362,2013-04-26 08:30:00,1,0.18,1.78,0,0,1,0,1,0,1,2013,17,4,1,36,4,5,0
1363,2013-04-29 10:00:00,24,0.08,-0.14,0,1,0,0,0,1,1,2013,18,0,1,11,-2,12,1
1364,2013-04-30 10:00:00,4,0.94,1.07,0,1,0,0,1,0,1,2013,18,1,1,79,65,36,2
1365,2013-05-01 08:15:00,0,-0.94,-1.18,0,0,1,0,0,1,1,2013,18,2,1,25,11,-3,0
1366,2013-05-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2013,18,2,1,19,-12,-14,-1
1367,2013-05-02 08:30:00,31_32,1.4,1.49,0,2,0,2,0,0,2,2013,18,3,2,74,33,-108,-2
1368,2013-05-03 08:30:00,22_33,0.81,1.78,0,2,0,1,1,0,2,2013,18,4,2,57,0,-59,-2
1369,2013-05-03 10:00:00,18,-0.79,-0.79,0,0,1,1,0,0,1,2013,18,4,1,81,53,9,0
1370,2013-05-09 08:30:00,32,-0.12,-0.18,0,1,0,1,0,0,1,2013,19,3,1,23,-8,-19,-1
1371,2013-05-13 08:30:00,10_29,0.6299999999999999,0.39999999999999997,1,1,0,1,0,1,2,2013,20,0,2,52,-10,8,0
1372,2013-05-15 08:30:00,23,0.65,0.65,0,0,1,1,0,0,1,2013,20,2,1,44,5,-3,0
1373,2013-05-16 08:30:00,32_7_3,-0.6300000000000001,-0.6599999999999999,0,1,2,2,0,1,3,2013,20,3,3,46,6,9,0
1374,2013-05-16 10:00:00,25,0.0,0.0,0,0,1,1,0,0,1,2013,20,3,1,38,7,16,1
1375,2013-05-17 09:55:00,28,1.42,1.54,0,1,0,0,1,0,1,2013,20,4,1,34,-15,22,2
1376,2013-05-22 10:00:00,14,0.88,0.95,1,0,0,1,0,0,1,2013,21,2,1,47,7,-46,-2
1377,2013-05-23 08:30:00,32,0.12,0.15,0,1,0,1,0,0,1,2013,21,3,1,31,20,13,1
1378,2013-05-23 10:00:00,21,0.43,0.78,0,1,0,0,1,0,1,2013,21,3,1,21,1,-4,0
1379,2013-05-24 08:30:00,8,0.25,0.3,0,1,0,1,0,0,1,2013,21,4,1,57,-23,-13,-1
1380,2013-05-28 10:00:00,4,0.45,0.43,0,1,0,0,1,0,1,2013,22,1,1,30,-16,-43,-2
1381,2013-05-30 08:30:00,32_26,-0.18999999999999995,-2.36,0,0,2,2,0,0,2,2013,22,3,2,32,-9,55,2
1382,2013-05-30 10:00:00,24,0.18,0.23,0,0,1,1,0,0,1,2013,22,3,1,73,56,13,1
1383,2013-06-03 10:00:00,17,-0.74,-0.74,0,0,1,1,0,0,1,2013,23,0,1,53,-37,70,2
1384,2013-06-04 08:30:00,31,-0.44,0.03,0,1,0,0,1,0,1,2013,23,1,1,30,1,-27,-2
1385,2013-06-05 08:15:00,0,-0.68,-0.42,0,0,1,1,0,0,1,2013,23,2,1,53,0,12,1
1386,2013-06-05 10:00:00,18,0.05,0.05,1,0,0,1,0,0,1,2013,23,2,1,27,-3,10,1
1387,2013-06-06 08:30:00,32,0.25,0.28,1,0,0,1,0,0,1,2013,23,3,1,33,-3,28,2
1388,2013-06-07 08:30:00,22_33,-0.99,-1.53,0,1,1,1,0,1,2,2013,23,4,2,56,-1,-66,-2
1389,2013-06-13 08:30:00,32_10_29,1.66,1.91,1,2,0,2,1,0,3,2013,24,3,3,35,-5,-21,-2
1390,2013-06-14 08:30:00,23,1.67,1.67,0,1,0,1,0,0,1,2013,24,4,1,20,-5,-1,0
1391,2013-06-14 09:55:00,28,-0.09,-0.44,0,0,1,0,1,0,1,2013,24,4,1,22,3,19,1
1392,2013-06-18 08:30:00,7_3,0.36,0.55,2,0,0,2,0,0,2,2013,25,1,2,29,0,-21,-2
1393,2013-06-20 08:30:00,32,-0.87,-0.78,0,0,1,1,0,0,1,2013,25,3,1,27,-3,13,1
1394,2013-06-20 10:00:00,25_14,3.14,3.2,0,2,0,2,0,0,2,2013,25,3,2,58,-21,-14,-1
1395,2013-06-25 08:30:00,8,1.18,1.2,0,1,0,0,1,0,1,2013,26,1,1,41,-12,-14,-1
1396,2013-06-25 10:00:00,21_4,0.1,-0.06,0,2,0,0,1,1,2,2013,26,1,2,38,2,-12,-1
1397,2013-06-27 08:30:00,32,0.14,0.2,1,0,0,1,0,0,1,2013,26,3,1,21,-10,7,0
1398,2013-06-27 10:00:00,24,1.66,1.11,0,1,0,0,0,1,1,2013,26,3,1,39,1,-14,-1
1399,2013-07-01 10:00:00,17,0.17,0.17,1,0,0,1,0,0,1,2013,27,0,1,18,1,-4,0
1400,2013-07-03 08:15:00,0,1.13,0.76,0,1,0,1,0,0,1,2013,27,2,1,26,-8,1,0
1401,2013-07-03 08:30:00,31_32,-1.5,-1.48,1,0,1,2,0,0,2,2013,27,2,2,39,16,-15,-1
1402,2013-07-03 10:00:00,18,-1.12,-1.12,0,0,1,1,0,0,1,2013,27,2,1,31,10,1,0
1403,2013-07-05 08:30:00,22_33,-0.67,-0.67,0,1,1,1,1,0,2,2013,27,4,2,83,-3,-51,-2
1404,2013-07-11 08:30:00,32,-1.17,-1.11,0,0,1,1,0,0,1,2013,28,3,1,32,-10,-7,0
1405,2013-07-12 08:30:00,23,0.05,0.05,0,1,0,1,0,0,1,2013,28,4,1,26,9,-36,-2
1406,2013-07-12 09:55:00,28,0.16,-0.16,0,0,1,0,1,0,1,2013,28,4,1,42,-6,31,2
1407,2013-07-15 08:30:00,10_29,-0.33,-0.59,0,0,2,1,0,1,2,2013,29,0,2,48,-14,37,2
1408,2013-07-16 08:30:00,7,0.73,0.73,1,0,0,1,0,0,1,2013,29,1,1,33,-4,-7,0
1409,2013-07-17 08:30:00,3,-1.2,-1.21,0,0,1,1,0,0,1,2013,29,2,1,53,-11,32,2
1410,2013-07-18 08:30:00,32,1.18,1.31,0,1,0,1,0,0,1,2013,29,3,1,35,-15,-6,0
1411,2013-07-18 10:00:00,25,-0.3,-0.3,0,1,0,1,0,0,1,2013,29,3,1,20,13,2,0
1412,2013-07-22 10:00:00,14,-1.17,-1.17,0,0,1,0,0,1,1,2013,30,0,1,48,29,1,0
1413,2013-07-24 10:00:00,21,0.41,-0.44,0,1,0,0,0,1,1,2013,30,2,1,27,8,8,0
1414,2013-07-25 08:30:00,32_8,-0.53,-0.6699999999999999,1,0,1,1,0,1,2,2013,30,3,2,25,18,6,0
1415,2013-07-29 10:00:00,24,-0.22,0.19,0,1,0,0,0,1,1,2013,31,0,1,23,-15,8,0
1416,2013-07-30 10:00:00,4,-0.4,-0.28,0,0,1,0,1,0,1,2013,31,1,1,29,-25,-24,-2
1417,2013-07-31 08:15:00,0,0.96,0.9,0,1,0,0,1,0,1,2013,31,2,1,32,21,-53,-2
1418,2013-07-31 08:30:00,1,1.14,-0.27,0,1,0,0,0,1,1,2013,31,2,1,62,-5,-22,-2
1419,2013-08-01 08:30:00,32,1.25,1.16,0,1,0,1,0,0,1,2013,31,3,1,52,1,2,0
1420,2013-08-01 10:00:00,17,1.53,1.53,0,1,0,1,0,0,1,2013,31,3,1,51,20,-24,-2
1421,2013-08-02 08:30:00,22_33,0.54,0.20999999999999996,0,1,1,1,0,1,2,2013,31,4,2,90,-13,53,2
1422,2013-08-05 10:00:00,18,1.68,1.68,0,1,0,1,0,0,1,2013,32,0,1,28,0,-7,0
1423,2013-08-06 08:30:00,31,1.39,1.33,0,1,0,0,1,0,1,2013,32,1,1,21,18,1,0
1424,2013-08-08 08:30:00,32,0.06,-0.01,1,0,0,1,0,0,1,2013,32,3,1,14,-5,8,0
1425,2013-08-13 08:30:00,10_29,0.99,1.42,1,1,0,0,2,0,2,2013,33,1,2,35,1,-32,-2
1426,2013-08-14 08:30:00,23,-0.56,-0.56,0,0,1,1,0,0,1,2013,33,2,1,15,-5,18,1
1427,2013-08-15 08:30:00,32_7,1.3399999999999999,1.24,1,1,0,2,0,0,2,2013,33,3,2,44,2,-54,-2
1428,2013-08-15 10:00:00,25,-0.42,-0.42,0,0,1,1,0,0,1,2013,33,3,1,35,-6,21,2
1429,2013-08-16 08:30:00,3,0.24,0.06,1,0,0,1,0,0,1,2013,33,4,1,15,-6,39,2
1430,2013-08-16 09:55:00,28,-0.67,-0.95,0,0,1,0,1,0,1,2013,33,4,1,21,-1,-35,-2
1431,2013-08-21 10:00:00,14,1.17,1.2,0,1,0,1,0,0,1,2013,34,2,1,20,3,-3,0
1432,2013-08-22 08:30:00,32,-1.07,-1.12,0,0,1,1,0,0,1,2013,34,3,1,27,3,19,1
1433,2013-08-23 10:00:00,21,-1.75,-1.68,0,0,1,0,0,1,1,2013,34,4,1,41,-2,48,2
1434,2013-08-26 08:30:00,8,-0.55,-0.66,0,0,1,1,0,0,1,2013,35,0,1,35,-7,16,1
1435,2013-08-27 10:00:00,4,-0.68,-0.58,0,1,0,0,1,0,1,2013,35,1,1,56,39,-6,0
1436,2013-08-28 10:00:00,24,-1.56,-1.66,0,0,1,1,0,0,1,2013,35,2,1,63,-50,12,1
1437,2013-08-29 08:30:00,32_26,0.16000000000000003,-0.040000000000000036,1,1,0,2,0,0,2,2013,35,3,2,28,5,-18,-1
1438,2013-09-03 10:00:00,17,0.44,0.44,0,1,0,1,0,0,1,2013,36,1,1,33,-9,-11,-1
1439,2013-09-04 08:30:00,31,-0.25,-0.29,1,0,0,1,0,0,1,2013,36,2,1,14,-9,-7,0
1440,2013-09-05 08:15:00,0,0.14,0.19,1,0,0,1,0,0,1,2013,36,3,1,23,-2,-62,-2
1441,2013-09-05 08:30:00,32,0.66,0.72,0,1,0,1,0,0,1,2013,36,3,1,32,7,-58,-2
1442,2013-09-05 10:00:00,18,1.15,1.15,0,1,0,1,0,0,1,2013,36,3,1,44,11,-33,-2
1443,2013-09-06 08:30:00,22_33,0.030000000000000027,-0.3899999999999999,0,1,1,1,0,1,2,2013,36,4,2,67,-1,32,2
1444,2013-09-12 08:30:00,32,1.6,1.6,0,1,0,1,0,0,1,2013,37,3,1,43,-12,-11,-1
1445,2013-09-13 08:30:00,10_29_23,-1.8499999999999999,-0.76,0,1,2,1,2,0,3,2013,37,4,3,36,5,0,0
1446,2013-09-13 09:55:00,28,-0.85,-0.65,0,0,1,0,1,0,1,2013,37,4,1,52,-43,-6,0
1447,2013-09-17 08:30:00,7,0.45,0.45,1,0,0,1,0,0,1,2013,38,1,1,19,-5,-3,0
1448,2013-09-18 08:30:00,3,-0.44,-0.45,0,0,1,1,0,0,1,2013,38,2,1,8,-4,-5,0
1449,2013-09-19 08:30:00,32,0.5,0.44,0,1,0,1,0,0,1,2013,38,3,1,34,-11,14,1
1450,2013-09-19 10:00:00,25_14,0.35000000000000003,0.32,0,2,0,2,0,0,2,2013,38,3,2,25,-7,9,0
1451,2013-09-24 10:00:00,4,-0.77,-0.93,1,0,0,1,0,0,1,2013,39,1,1,21,16,3,0
1452,2013-09-25 08:30:00,8,-0.52,-0.49,0,0,1,0,0,1,1,2013,39,2,1,15,-6,-9,0
1453,2013-09-25 10:00:00,21,0.16,0.09,1,0,0,0,0,1,1,2013,39,2,1,14,1,8,0
1454,2013-09-26 08:30:00,32,-0.15,-0.15,0,1,0,1,0,0,1,2013,39,3,1,14,-1,-3,0
1455,2013-09-26 10:00:00,24,-0.03,0.14,0,0,1,1,0,0,1,2013,39,3,1,19,2,-15,-1
1456,2013-10-01 10:00:00,17,0.07,0.07,0,1,0,1,0,0,1,2013,40,1,1,45,-23,-6,0
1457,2013-10-02 08:15:00,0,-0.42,-0.99,0,0,1,0,0,1,1,2013,40,2,1,21,-6,69,2
1458,2013-10-03 08:30:00,32,-0.85,-0.87,0,1,0,1,0,0,1,2013,40,3,1,14,-7,-4,0
1459,2013-10-03 10:00:00,18,-1.04,-1.04,0,0,1,1,0,0,1,2013,40,3,1,41,10,19,1
1460,2013-10-10 08:30:00,32,-1.72,-1.71,0,0,1,1,0,0,1,2013,41,3,1,17,1,-20,-1
1461,2013-10-11 09:55:00,28,0.59,0.41,0,0,1,0,1,0,1,2013,41,4,1,16,-5,3,0
1462,2013-10-17 08:30:00,32,0.13,0.18,1,0,0,1,0,0,1,2013,42,3,1,31,12,9,0
1463,2013-10-17 10:00:00,25,-0.48,-0.48,0,1,0,1,0,0,1,2013,42,3,1,34,26,0,0
1464,2013-10-21 10:00:00,14,-0.4,-0.65,1,0,0,0,0,1,1,2013,43,0,1,18,-7,15,1
1465,2013-10-22 08:30:00,22_33,-0.3500000000000001,0.84,0,1,1,1,1,0,2,2013,43,1,2,78,5,56,2
1466,2013-10-24 08:30:00,31_32,-0.16999999999999998,-0.39999999999999997,1,0,1,2,0,0,2,2013,43,3,2,12,6,7,0
1467,2013-10-25 08:30:00,8,-0.41,-0.81,0,0,1,0,0,1,1,2013,43,4,1,22,-14,14,1
1468,2013-10-28 10:00:00,24,-1.35,-1.42,0,0,1,1,0,0,1,2013,44,0,1,17,-4,7,0
1469,2013-10-29 08:30:00,10_29_23,-1.8699999999999999,-2.63,1,0,2,3,0,0,3,2013,44,1,3,19,9,-4,0
1470,2013-10-29 10:00:00,4,-1.25,-1.39,0,0,1,0,1,0,1,2013,44,1,1,14,2,41,2
1471,2013-10-30 08:15:00,0,-1.22,-1.28,0,0,1,0,0,1,1,2013,44,2,1,21,5,-14,-1
1472,2013-10-30 08:30:00,7,-1.79,-1.79,0,0,1,1,0,0,1,2013,44,2,1,21,4,-15,-1
1473,2013-10-31 08:30:00,32,0.47,0.5,1,0,0,1,0,0,1,2013,44,3,1,26,-14,9,0
1474,2013-11-01 10:00:00,17,-0.17,-0.17,0,1,0,1,0,0,1,2013,44,4,1,33,-17,0,0
1475,2013-11-05 10:00:00,18,0.24,0.24,0,1,0,1,0,0,1,2013,45,1,1,28,-2,-8,0
1476,2013-11-07 08:30:00,32_1,1.21,0.31000000000000005,1,1,0,0,1,1,2,2013,45,3,2,212,-149,-12,-1
1477,2013-11-08 08:30:00,22_33,1.18,1.04,1,1,0,1,1,0,2,2013,45,4,2,83,-3,-62,-2
1478,2013-11-08 09:55:00,28,0.32,-1.05,0,0,1,0,0,1,1,2013,45,4,1,53,-42,-5,0
1479,2013-11-14 08:30:00,31_32,-1.88,-1.8399999999999999,0,0,2,1,0,1,2,2013,46,3,2,24,7,1,0
1480,2013-11-20 08:30:00,10_29_7,3.5300000000000002,2.81,1,2,0,1,1,1,3,2013,47,2,3,16,4,13,1
1481,2013-11-20 10:00:00,14,-0.54,-0.37,0,0,1,1,0,0,1,2013,47,2,1,22,4,-68,-2
1482,2013-11-21 08:30:00,32_23,1.79,1.56,1,1,0,1,0,1,2,2013,47,3,2,17,1,-5,0
1483,2013-11-21 10:00:00,25,-1.08,-1.08,0,0,1,1,0,0,1,2013,47,3,1,25,-15,16,1
1484,2013-11-25 10:00:00,24,0.54,0.57,0,0,1,0,1,0,1,2013,48,0,1,19,-9,7,0
1485,2013-11-26 08:30:00,3,1.33,1.35,0,1,0,1,0,0,1,2013,48,1,1,15,-5,-14,-1
1486,2013-11-26 10:00:00,4,-0.43,-0.11,0,0,1,0,1,0,1,2013,48,1,1,30,-14,27,2
1487,2013-11-27 08:30:00,32_8,1.5,2.41,0,1,1,2,0,0,2,2013,48,2,2,14,-1,-1,0
1488,2013-12-02 10:00:00,17,0.26,0.26,0,1,0,1,0,0,1,2013,49,0,1,26,6,7,0
1489,2013-12-04 08:15:00,0,1.42,1.6,0,1,0,0,1,0,1,2013,49,2,1,32,3,-54,-2
1490,2013-12-04 08:30:00,31,-0.17,-0.37,1,0,0,0,0,1,1,2013,49,2,1,35,-15,-39,-2
1491,2013-12-04 10:00:00,21_18,-0.010000000000000009,0.07999999999999996,0,1,1,2,0,0,2,2013,49,2,2,33,1,5,0
1492,2013-12-05 08:30:00,32_26,2.19,1.81,0,2,0,1,0,1,2,2013,49,3,2,49,-15,59,2
1493,2013-12-06 08:30:00,22_33,1.54,1.6199999999999999,0,2,0,2,0,0,2,2013,49,4,2,57,-21,30,2
1494,2013-12-06 09:55:00,28,1.7,1.75,0,1,0,0,1,0,1,2013,49,4,1,37,18,15,1
1495,2013-12-12 08:30:00,32_10_29,-0.6600000000000001,-0.1800000000000001,0,2,1,1,2,0,3,2013,50,3,3,26,-9,-13,-1
1496,2013-12-13 08:30:00,23,-0.49,-0.49,0,0,1,1,0,0,1,2013,50,4,1,17,3,11,1
1497,2013-12-17 08:30:00,7,1.64,1.64,0,1,0,1,0,0,1,2013,51,1,1,20,-5,-9,0
1498,2013-12-18 08:30:00,3,-0.74,-0.71,1,0,0,1,0,0,1,2013,51,2,1,20,-8,8,0
1499,2013-12-19 08:30:00,32,-0.98,-0.96,0,0,1,1,0,0,1,2013,51,3,1,20,-13,10,1
1500,2013-12-19 10:00:00,25_14,-1.69,-1.52,0,0,2,2,0,0,2,2013,51,3,2,18,-11,-2,0
1501,2013-12-24 08:30:00,8,1.61,1.63,0,1,0,0,1,0,1,2013,52,1,1,13,-1,-17,-1
1502,2013-12-24 10:00:00,21,0.83,1.06,0,1,0,0,1,0,1,2013,52,1,1,14,-3,4,0
1503,2013-12-26 08:30:00,32,0.43,0.49,0,1,0,1,0,0,1,2013,52,3,1,11,1,-14,-1
1504,2013-12-30 10:00:00,24,0.72,0.56,0,0,1,0,0,1,1,2013,52,0,1,17,1,15,1
1505,2013-12-31 10:00:00,4,0.83,1.1,0,1,0,0,1,0,1,2013,52,1,1,14,-4,1,0
1506,2014-01-02 08:30:00,32,0.2,0.19,0,0,1,1,0,0,1,2014,1,3,1,31,-26,9,0
