,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,pips_agg_0_60_after,direction_agg_0_60_after
3781,2014-03-11 10:00:00,31_43,2.94,-2.7399999999999998,3,0,1,0,0,4,1,1,0,2014,11,1,2,11,1
3782,2014-03-12 10:30:00,18,-3.02,-3.02,2,0,0,2,0,0,0,0,1,2014,11,2,1,12,1
3783,2014-03-13 08:30:00,69_17_60_41,4.72,2.0,3,8,0,3,2,6,3,0,1,2014,11,3,4,-6,0
3784,2014-03-13 10:00:00,5,1.76,1.82,2,0,0,2,0,0,0,0,1,2014,11,3,1,-17,-1
3785,2014-03-13 10:30:00,46,-0.15,-0.15,1,0,0,1,0,0,0,1,0,2014,11,3,1,-13,-1
3786,2014-03-13 13:52:00,25,-0.7,-0.82,0,2,0,2,0,0,0,0,1,2014,11,3,1,-5,0
3787,2014-03-14 08:30:00,49_16,-7.46,-7.1,0,0,5,5,0,0,1,0,1,2014,11,4,2,8,0
3788,2014-03-14 09:55:00,58,-1.41,-1.32,0,0,3,3,0,0,1,0,0,2014,11,4,1,21,2
3789,2014-03-17 08:30:00,21,-0.18,-0.18,0,0,2,2,0,0,0,0,1,2014,12,0,1,11,1
3790,2014-03-17 09:15:00,9_42,2.66,2.34,2,2,0,2,2,0,0,0,2,2014,12,0,2,29,2
3791,2014-03-17 10:00:00,44,-0.22,-0.04,0,0,2,2,0,0,0,0,1,2014,12,0,1,-5,0
3792,2014-03-18 08:30:00,13_4_8_36,1.82,2.09,7,3,0,8,2,0,2,0,2,2014,12,1,4,-29,-2
3793,2014-03-18 09:00:00,66,0.4,0.34,0,0,2,2,0,0,0,0,1,2014,12,1,1,-3,0
3794,2014-03-19 08:30:00,19,2.26,1.66,0,2,0,2,0,0,0,0,1,2014,12,2,1,-9,0
3795,2014-03-19 10:30:00,18,-1.54,-1.54,2,0,0,2,0,0,0,0,1,2014,12,2,1,3,0
3796,2014-03-19 14:00:00,26,0.0,0.0,2,0,0,2,0,0,0,0,1,2014,12,2,1,-73,-2
3797,2014-03-20 08:30:00,69,0.5700000000000001,0.63,0,3,0,3,0,0,1,0,0,2014,12,3,1,2,0
3798,2014-03-20 10:00:00,53_7_23,7.28,7.29,0,4,3,6,0,1,2,1,0,2014,12,3,3,6,0
3799,2014-03-20 10:30:00,46,-1.08,-1.08,1,0,0,1,0,0,0,1,0,2014,12,3,1,-1,0
3800,2014-03-24 09:45:00,32,-1.44,-1.34,0,0,2,0,2,0,0,0,1,2014,13,0,1,2,0
3801,2014-03-25 09:00:00,65_35,-0.32,0.26,2,0,1,2,0,1,0,1,1,2014,13,1,2,-10,-1
3802,2014-03-25 09:59:00,64,-1.52,-1.52,0,0,1,1,0,0,0,1,0,2014,13,1,1,13,1
3803,2014-03-25 10:00:00,47_6,2.1,0.8399999999999999,0,3,3,3,0,3,2,0,0,2014,13,1,2,13,1
3804,2014-03-26 08:30:00,14_20,0.92,-0.16999999999999993,3,2,0,0,0,5,1,0,1,2014,13,2,2,3,0
3805,2014-03-26 09:45:00,33,0.85,0.92,0,1,0,0,1,0,0,1,0,2014,13,2,1,0,0
3806,2014-03-26 10:30:00,18,-0.74,-0.74,2,0,0,2,0,0,0,0,1,2014,13,2,1,-3,0
3807,2014-03-27 08:30:00,69_28_27,3.15,3.1900000000000004,1,3,2,6,0,0,1,1,1,2014,13,3,3,1,0
3808,2014-03-27 10:00:00,50,0.8400000000000001,0.6900000000000001,0,0,3,0,0,3,1,0,0,2014,13,3,1,-6,0
3809,2014-03-27 10:30:00,46,1.11,1.11,1,0,0,1,0,0,0,1,0,2014,13,3,1,7,0
3810,2014-03-28 08:30:00,15_52_51,-1.08,-2.06,4,0,1,3,0,2,0,1,2,2014,13,4,3,26,2
3811,2014-03-28 09:55:00,63,-1.7,0.62,0,0,2,2,0,0,0,0,1,2014,13,4,1,-1,0
3812,2014-03-31 09:45:00,10,-2.52,-2.52,0,0,2,2,0,0,0,0,1,2014,14,0,1,10,1
3813,2014-04-01 01:00:00,67,1.01,1.01,0,1,0,1,0,0,0,1,0,2014,14,1,1,1,0
3814,2014-04-01 09:45:00,29,-1.59,0.72,0,0,1,1,0,0,0,1,0,2014,14,1,1,-7,0
3815,2014-04-01 10:00:00,37_11_38_39,0.32999999999999996,0.35,2,1,3,5,0,1,1,3,0,2014,14,1,4,-4,0
3816,2014-04-02 08:15:00,0,-0.78,1.08,3,0,0,0,3,0,1,0,0,2014,14,2,1,-4,0
3817,2014-04-02 10:00:00,24,1.46,-0.1,0,2,0,0,0,2,0,0,1,2014,14,2,1,-11,-1
3818,2014-04-02 10:30:00,18,3.46,3.46,2,0,0,2,0,0,0,0,1,2014,14,2,1,-12,-1
3819,2014-04-03 08:30:00,68_69,-7.86,-7.59,0,0,6,6,0,0,2,0,0,2014,14,3,2,-34,-2
3820,2014-04-03 09:45:00,30,0.33,-0.84,1,0,0,1,0,0,0,1,0,2014,14,3,1,-8,0
3821,2014-04-03 10:00:00,40,1.8599999999999999,1.8599999999999999,0,0,3,3,0,0,1,0,0,2014,14,3,1,-5,0
3822,2014-04-03 10:30:00,46,-0.23,-0.23,1,0,0,1,0,0,0,1,0,2014,14,3,1,4,0
3823,2014-04-04 08:30:00,48_70_3,-4.43,-3.3600000000000003,0,0,8,5,3,0,2,0,1,2014,14,4,3,9,0
3824,2014-04-07 15:00:00,12,0.11,0.06,0,1,0,1,0,0,0,1,0,2014,15,0,1,6,0
3825,2014-04-08 07:30:00,45,0.99,0.99,0,1,0,1,0,0,0,1,0,2014,15,1,1,3,0
3826,2014-04-08 10:00:00,43,4.86,3.51,0,3,0,0,0,3,1,0,0,2014,15,1,1,-8,0
3827,2014-04-09 10:00:00,31,0.45,0.34,1,0,0,0,0,1,0,1,0,2014,15,2,1,-1,0
3828,2014-04-09 10:30:00,18,-1.82,-1.82,2,0,0,2,0,0,0,0,1,2014,15,2,1,22,2
3829,2014-04-10 08:30:00,69_41,3.44,0.5,0,5,0,2,0,3,1,0,1,2014,15,3,2,-4,0
3830,2014-04-10 10:30:00,46,1.68,1.68,1,0,0,1,0,0,0,1,0,2014,15,3,1,27,2
3831,2014-04-10 13:59:00,25,2.82,2.82,0,2,0,2,0,0,0,0,1,2014,15,3,1,9,0
3832,2014-04-11 08:30:00,49_16,6.92,6.489999999999999,0,5,0,5,0,0,1,0,1,2014,15,4,2,3,0
3833,2014-04-11 09:55:00,58,0.51,-0.12,0,3,0,3,0,0,1,0,0,2014,15,4,1,7,0
3834,2014-04-14 08:30:00,17_60,1.98,3.7199999999999998,0,6,0,3,3,0,2,0,0,2014,16,0,2,-4,0
3835,2014-04-14 10:00:00,5,1.96,2.18,0,2,0,2,0,0,0,0,1,2014,16,0,1,-12,-1
3836,2014-04-15 08:30:00,21_13_8,4.92,4.92,0,5,2,7,0,0,1,0,2,2014,16,1,3,4,0
3837,2014-04-15 09:00:00,66,2.82,2.68,0,2,0,2,0,0,0,0,1,2014,16,1,1,4,0
3838,2014-04-15 10:00:00,44,-0.1,-0.44,0,0,2,0,0,2,0,0,1,2014,16,1,1,23,2
3839,2014-04-16 08:30:00,4_36,0.55,1.1799999999999997,5,0,0,5,0,0,1,0,1,2014,16,2,2,-17,-1
3840,2014-04-16 09:15:00,9_42,1.88,2.2,0,4,0,2,2,0,0,0,2,2014,16,2,2,-17,-1
3841,2014-04-16 10:30:00,18,-2.78,-2.78,2,0,0,2,0,0,0,0,1,2014,16,2,1,-15,-1
3842,2014-04-17 08:30:00,69,1.32,1.3800000000000001,0,3,0,3,0,0,1,0,0,2014,16,3,1,-7,0
3843,2014-04-17 10:00:00,53,2.04,2.04,0,3,0,3,0,0,1,0,0,2014,16,3,1,-1,0
3844,2014-04-17 10:30:00,46,0.31,0.31,1,0,0,1,0,0,0,1,0,2014,16,3,1,4,0
3845,2014-04-21 10:00:00,7,0.04,0.69,1,0,0,1,0,0,0,1,0,2014,17,0,1,-1,0
3846,2014-04-22 09:04:00,35,0.01,1.03,1,0,0,0,0,1,0,1,0,2014,17,1,1,-8,0
3847,2014-04-22 09:59:00,64,1.53,1.53,0,1,0,1,0,0,0,1,0,2014,17,1,1,-19,-1
3848,2014-04-22 10:00:00,23,3.7199999999999998,3.99,3,0,0,3,0,0,1,0,0,2014,17,1,1,-19,-1
3849,2014-04-23 09:45:00,32,-0.68,-0.88,0,0,2,2,0,0,0,0,1,2014,17,2,1,3,0
3850,2014-04-23 10:00:00,47,-3.54,-2.7,0,0,3,0,3,0,1,0,0,2014,17,2,1,-5,0
3851,2014-04-23 10:30:00,18,0.76,0.76,2,0,0,2,0,0,0,0,1,2014,17,2,1,-15,-1
3852,2014-04-24 08:30:00,69_14_20,-3.83,-4.41,0,5,3,8,0,0,2,0,1,2014,17,3,3,-20,-1
3853,2014-04-24 10:30:00,46,-1.16,-1.16,1,0,0,1,0,0,0,1,0,2014,17,3,1,18,1
3854,2014-04-25 09:45:00,33,-0.48,-0.5,0,0,1,1,0,0,0,1,0,2014,17,4,1,0,0
3855,2014-04-25 09:55:00,63,2.82,-0.24,0,2,0,2,0,0,0,0,1,2014,17,4,1,-1,0
3856,2014-04-28 10:00:00,50,1.6800000000000002,1.77,0,3,0,0,3,0,1,0,0,2014,18,0,1,-8,0
3857,2014-04-29 09:00:00,65,-0.7,-0.7,2,0,0,2,0,0,0,0,1,2014,18,1,1,-9,0
3858,2014-04-29 10:00:00,6,-2.07,-0.33,0,0,3,0,3,0,1,0,0,2014,18,1,1,3,0
3859,2014-04-30 08:15:00,0,1.59,1.41,0,3,0,0,3,0,1,0,0,2014,18,2,1,18,1
3860,2014-04-30 08:30:00,2_1_22,-7.440000000000001,-5.17,0,0,7,2,2,3,1,0,2,2014,18,2,3,16,1
3861,2014-04-30 09:41:00,10,3.06,3.06,0,2,0,2,0,0,0,0,1,2014,18,2,1,5,0
3862,2014-04-30 10:30:00,18,0.66,0.66,2,0,0,2,0,0,0,0,1,2014,18,2,1,10,1
3863,2014-04-30 14:00:00,26,0.0,0.0,2,0,0,2,0,0,0,0,1,2014,18,2,1,10,1
3864,2014-05-01 01:00:00,67,-0.17,-0.17,0,0,1,1,0,0,0,1,0,2014,18,3,1,-1,0
3865,2014-05-01 08:30:00,69_15_52_51,0.2000000000000003,2.5600000000000005,0,5,3,5,3,0,1,1,2,2014,18,3,4,-3,0
3866,2014-05-01 09:45:00,29,-1.01,-0.23,0,0,1,1,0,0,0,1,0,2014,18,3,1,-2,0
3867,2014-05-01 10:00:00,11_38_39,-1.08,-0.17000000000000015,0,3,2,4,0,1,1,2,0,2014,18,3,3,-4,0
3868,2014-05-01 10:30:00,46,-0.61,-0.61,1,0,0,1,0,0,0,1,0,2014,18,3,1,-9,0
3869,2014-05-02 08:30:00,48_70_3,4.83,6.96,0,6,2,3,5,0,2,0,1,2014,18,4,3,-44,-2
3870,2014-05-02 10:00:00,24,-0.74,-0.02,0,0,2,2,0,0,0,0,1,2014,18,4,1,41,2
3871,2014-05-05 09:45:00,30,1.24,0.46,0,1,0,1,0,0,0,1,0,2014,19,0,1,-7,0
3872,2014-05-05 10:00:00,40,3.3899999999999997,3.3899999999999997,0,3,0,3,0,0,1,0,0,2014,19,0,1,3,0
3873,2014-05-06 08:30:00,68,0.42000000000000004,-0.12,3,0,0,3,0,0,1,0,0,2014,19,1,1,-13,-1
3874,2014-05-06 10:00:00,37,-1.06,-1.06,0,0,1,1,0,0,0,1,0,2014,19,1,1,2,0
3875,2014-05-07 08:30:00,56_57,5.140000000000001,4.58,0,4,0,0,4,0,0,0,2,2014,19,2,2,-3,0
3876,2014-05-07 10:30:00,18,2.48,2.48,2,0,0,2,0,0,0,0,1,2014,19,2,1,-7,0
3877,2014-05-07 15:00:00,12,0.07,-0.38,0,1,0,0,0,1,0,1,0,2014,19,2,1,-2,0
3878,2014-05-08 08:30:00,69,1.71,2.04,0,3,0,3,0,0,1,0,0,2014,19,3,1,-58,-2
3879,2014-05-08 10:30:00,46,-0.46,-0.46,1,0,0,1,0,0,0,1,0,2014,19,3,1,5,0
3880,2014-05-09 10:00:00,31_43,-6.08,-6.1000000000000005,0,0,4,3,0,1,1,1,0,2014,19,4,2,-17,-1
3881,2014-05-12 13:59:00,25,-2.6,-2.58,0,0,2,2,0,0,0,0,1,2014,20,0,1,-2,0
3882,2014-05-13 07:30:00,45,0.17,0.17,1,0,0,1,0,0,0,1,0,2014,20,1,1,-7,0
3883,2014-05-13 08:30:00,17_60_41,-5.67,-1.0499999999999998,0,0,8,0,6,2,2,0,1,2014,20,1,3,24,2
3884,2014-05-13 10:00:00,5,0.12,-1.68,2,0,0,0,0,2,0,0,1,2014,20,1,1,-19,-1
3885,2014-05-14 08:30:00,49_16,2.5300000000000002,2.17,0,5,0,5,0,0,1,0,1,2014,20,2,2,-13,-1
3886,2014-05-14 10:30:00,18,-0.96,-0.96,2,0,0,2,0,0,0,0,1,2014,20,2,1,-1,0
3887,2014-05-15 08:30:00,69_21_13_8,7.630000000000001,7.6,2,8,0,10,0,0,2,0,2,2014,20,3,4,12,1
3888,2014-05-15 09:00:00,66,-0.06,0.06,0,0,2,0,2,0,0,0,1,2014,20,3,1,15,1
3889,2014-05-15 09:15:00,9_42,-3.4,-3.0,0,0,4,2,2,0,0,0,2,2014,20,3,2,19,1
3890,2014-05-15 10:00:00,44_53,0.13,-0.23,0,3,2,3,0,2,1,0,1,2014,20,3,2,35,2
3891,2014-05-15 10:30:00,46,-0.2,-0.2,1,0,0,1,0,0,0,1,0,2014,20,3,1,16,1
3892,2014-05-16 08:30:00,4_36,6.18,6.17,0,5,0,5,0,0,1,0,1,2014,20,4,2,17,1
3893,2014-05-16 09:55:00,58,-2.46,-0.78,0,0,3,0,3,0,1,0,0,2014,20,4,1,-2,0
3894,2014-05-21 10:30:00,18,3.56,3.56,2,0,0,2,0,0,0,0,1,2014,21,2,1,-3,0
3895,2014-05-22 08:30:00,69,-1.17,-1.17,0,0,3,3,0,0,1,0,0,2014,21,3,1,-11,-1
3896,2014-05-22 09:45:00,32,0.54,0.46,0,2,0,2,0,0,0,0,1,2014,21,3,1,4,0
3897,2014-05-22 10:00:00,7_23,0.28,1.8599999999999999,1,0,3,3,1,0,1,1,0,2014,21,3,2,9,0
3898,2014-05-22 10:30:00,46,0.85,0.85,1,0,0,1,0,0,0,1,0,2014,21,3,1,5,0
3899,2014-05-23 10:00:00,47,0.8999999999999999,1.8599999999999999,0,3,0,0,3,0,1,0,0,2014,21,4,1,2,0
3900,2014-05-27 08:30:00,14_20,1.39,1.44,3,2,0,0,5,0,1,0,1,2014,22,1,2,3,0
3901,2014-05-27 09:00:00,65,3.44,3.44,0,2,0,2,0,0,0,0,1,2014,22,1,1,-2,0
3902,2014-05-27 09:05:00,35,0.49,1.47,0,1,0,1,0,0,0,1,0,2014,22,1,1,0,0
3903,2014-05-27 09:45:00,33,1.14,1.15,0,1,0,0,1,0,0,1,0,2014,22,1,1,-8,0
3904,2014-05-27 09:59:00,64,0.09,0.09,0,1,0,1,0,0,0,1,0,2014,22,1,1,-18,-1
3905,2014-05-27 10:00:00,6,-0.6900000000000001,-1.0499999999999998,3,0,0,0,0,3,1,0,0,2014,22,1,1,-18,-1
3906,2014-05-29 08:30:00,69_55_54,-2.72,4.29,1,3,3,7,0,0,2,1,0,2014,22,3,3,-16,-1
3907,2014-05-29 10:00:00,50,1.44,1.47,0,0,3,3,0,0,1,0,0,2014,22,3,1,13,1
3908,2014-05-29 10:30:00,46,0.5,0.5,1,0,0,1,0,0,0,1,0,2014,22,3,1,6,0
3909,2014-05-29 11:00:00,18,-1.64,-1.64,2,0,0,2,0,0,0,0,1,2014,22,3,1,-5,0
3910,2014-05-30 08:30:00,15_52_51,-3.9700000000000006,-3.65,3,0,2,3,2,0,0,1,2,2014,22,4,3,21,2
3911,2014-05-30 09:43:00,10,1.32,1.32,0,2,0,2,0,0,0,0,1,2014,22,4,1,-2,0
3912,2014-05-30 09:55:00,63,-2.24,1.04,0,0,2,2,0,0,0,0,1,2014,22,4,1,14,1
3913,2014-06-02 09:45:00,29,-0.29,-0.42,1,0,0,1,0,0,0,1,0,2014,23,0,1,2,0
3914,2014-06-02 10:00:00,11_38_39,0.4400000000000001,1.47,3,1,1,4,1,0,1,2,0,2014,23,0,3,-5,0
3915,2014-06-03 01:00:00,67,1.23,1.23,0,1,0,1,0,0,0,1,0,2014,23,1,1,2,0
3916,2014-06-03 10:00:00,37_24,0.77,2.67,2,1,0,1,2,0,0,1,1,2014,23,1,2,-16,-1
3917,2014-06-04 08:15:00,0,-3.3600000000000003,-1.17,0,0,3,3,0,0,1,0,0,2014,23,2,1,3,0
3918,2014-06-04 08:30:00,68_61_62,-1.46,-3.42,0,3,3,3,0,3,1,1,1,2014,23,2,3,-5,0
3919,2014-06-04 09:45:00,30,-0.23,-1.01,1,0,0,1,0,0,0,1,0,2014,23,2,1,-2,0
3920,2014-06-04 10:00:00,40,1.92,1.92,0,3,0,3,0,0,1,0,0,2014,23,2,1,2,0
3921,2014-06-04 10:30:00,18,0.14,0.14,2,0,0,2,0,0,0,0,1,2014,23,2,1,4,0
3922,2014-06-05 08:30:00,69,-1.92,-2.31,3,0,0,3,0,0,1,0,0,2014,23,3,1,-24,-2
3923,2014-06-05 10:30:00,46,0.69,0.69,1,0,0,1,0,0,0,1,0,2014,23,3,1,-3,0
3924,2014-06-06 08:30:00,48_70_3,0.99,0.57,5,3,0,8,0,0,2,0,1,2014,23,4,3,12,1
3925,2014-06-06 15:00:00,12,1.38,1.4,0,1,0,0,1,0,0,1,0,2014,23,4,1,-1,0
3926,2014-06-10 07:30:00,45,0.21,0.21,1,0,0,1,0,0,0,1,0,2014,24,1,1,13,1
3927,2014-06-10 10:00:00,31_43,2.12,3.05,0,2,1,1,2,0,0,1,1,2014,24,1,2,-11,-1
3928,2014-06-11 10:30:00,18,-0.72,-0.72,2,0,0,2,0,0,0,0,1,2014,24,2,1,-1,0
3929,2014-06-11 14:00:00,25,-1.7,-1.68,2,0,0,2,0,0,0,0,1,2014,24,2,1,-1,0
3930,2014-06-12 08:30:00,69_17_60_41,-3.0900000000000003,5.1,2,0,9,5,6,0,3,0,1,2014,24,3,4,16,1
3931,2014-06-12 10:00:00,5,-2.88,-2.54,0,0,2,2,0,0,0,0,1,2014,24,3,1,8,0
3932,2014-06-12 10:30:00,46,1.61,1.61,1,0,0,1,0,0,0,1,0,2014,24,3,1,9,0
3933,2014-06-13 08:30:00,49_16,-4.83,-5.119999999999999,0,0,5,5,0,0,1,0,1,2014,24,4,2,11,1
3934,2014-06-13 09:55:00,58,-1.6500000000000001,-2.37,0,0,3,3,0,0,1,0,0,2014,24,4,1,-10,-1
3935,2014-06-16 08:30:00,21,0.04,0.04,0,2,0,2,0,0,0,0,1,2014,25,0,1,18,1
3936,2014-06-16 09:00:00,66,-0.98,-1.0,0,0,2,2,0,0,0,0,1,2014,25,0,1,2,0
3937,2014-06-16 09:15:00,9_42,2.0,2.54,2,2,0,0,4,0,0,0,2,2014,25,0,2,5,0
3938,2014-06-16 10:00:00,44,2.8,2.96,0,2,0,2,0,0,0,0,1,2014,25,0,1,3,0
3939,2014-06-17 08:30:00,13_4_8_36,-2.9399999999999995,-3.4999999999999996,0,5,5,10,0,0,2,0,2,2014,25,1,4,-30,-2
3940,2014-06-18 08:30:00,19,-3.22,-3.24,0,0,2,0,0,2,0,0,1,2014,25,2,1,3,0
3941,2014-06-18 10:30:00,18,-0.82,-0.82,2,0,0,2,0,0,0,0,1,2014,25,2,1,-5,0
3942,2014-06-18 14:00:00,26,0.0,0.0,2,0,0,2,0,0,0,0,1,2014,25,2,1,-3,0
3943,2014-06-19 08:30:00,69,1.02,1.1400000000000001,3,0,0,3,0,0,1,0,0,2014,25,3,1,8,0
3944,2014-06-19 10:00:00,53_7,-0.07999999999999996,0.23,0,3,1,3,0,1,1,1,0,2014,25,3,2,2,0
3945,2014-06-19 10:30:00,46,0.07,0.07,1,0,0,1,0,0,0,1,0,2014,25,3,1,-9,0
3946,2014-06-23 09:45:00,32,0.82,0.6,0,2,0,2,0,0,0,0,1,2014,26,0,1,-2,0
3947,2014-06-23 10:00:00,23,5.07,5.04,0,3,0,3,0,0,1,0,0,2014,26,0,1,7,0
3948,2014-06-24 09:00:00,65,-3.22,-3.22,0,0,2,2,0,0,0,0,1,2014,26,1,1,0,0
3949,2014-06-24 09:03:00,35,-1.37,-0.95,0,0,1,1,0,0,0,1,0,2014,26,1,1,1,0
3950,2014-06-24 09:59:00,64,-0.08,-0.08,0,0,1,1,0,0,0,1,0,2014,26,1,1,-16,-1
3951,2014-06-24 10:00:00,47_6,4.02,2.46,0,6,0,0,0,6,2,0,0,2014,26,1,2,-16,-1
3952,2014-06-25 08:30:00,14_20_28_27,-9.819999999999999,-2.34,1,0,8,4,3,2,2,1,1,2014,26,2,4,21,2
3953,2014-06-25 09:45:00,33,0.78,0.69,0,1,0,1,0,0,0,1,0,2014,26,2,1,2,0
3954,2014-06-25 10:30:00,18,-0.28,-0.28,2,0,0,2,0,0,0,0,1,2014,26,2,1,-4,0
3955,2014-06-26 08:30:00,69_15_52_51,-2.61,-0.7200000000000001,5,0,3,6,2,0,1,1,2,2014,26,3,4,-1,0
3956,2014-06-26 10:30:00,46,-1.42,-1.42,1,0,0,1,0,0,0,1,0,2014,26,3,1,-1,0
3957,2014-06-27 09:55:00,63,-0.14,0.4,2,0,0,2,0,0,0,0,1,2014,26,4,1,6,0
3958,2014-06-30 09:45:00,10,-1.22,-1.22,0,0,2,2,0,0,0,0,1,2014,27,0,1,10,1
3959,2014-06-30 10:00:00,50,2.67,2.25,0,3,0,3,0,0,1,0,0,2014,27,0,1,20,1
3960,2014-07-01 01:00:00,67,0.35,0.35,0,1,0,1,0,0,0,1,0,2014,27,1,1,-2,0
3961,2014-07-01 09:45:00,29,0.77,-0.1,1,0,0,1,0,0,0,1,0,2014,27,1,1,3,0
3962,2014-07-01 10:00:00,37_11_38_39,-3.12,-2.35,3,0,3,5,1,0,1,3,0,2014,27,1,4,-5,0
3963,2014-07-02 08:15:00,0,4.68,2.8499999999999996,0,3,0,3,0,0,1,0,0,2014,27,2,1,-9,0
3964,2014-07-02 10:00:00,24,1.9,1.36,2,0,0,2,0,0,0,0,1,2014,27,2,1,0,0
3965,2014-07-02 10:30:00,18,-0.7,-0.7,2,0,0,2,0,0,0,0,1,2014,27,2,1,-4,0
3966,2014-07-03 08:30:00,68_69_48_70_3,7.709999999999999,6.8999999999999995,8,6,0,11,3,0,4,0,1,2014,27,3,5,-37,-2
3967,2014-07-03 09:45:00,30,-1.02,-0.75,1,0,0,1,0,0,0,1,0,2014,27,3,1,0,0
3968,2014-07-03 10:00:00,40,0.8699999999999999,0.8699999999999999,3,0,0,3,0,0,1,0,0,2014,27,3,1,7,0
3969,2014-07-03 10:30:00,46,0.38,0.38,1,0,0,1,0,0,0,1,0,2014,27,3,1,-8,0
3970,2014-07-08 07:30:00,45,-0.54,-0.54,0,0,1,1,0,0,0,1,0,2014,28,1,1,-3,0
3971,2014-07-08 10:00:00,43,-0.12,-0.12,0,2,0,2,0,0,0,0,1,2014,28,1,1,2,0
3972,2014-07-08 15:00:00,12,-0.78,-0.53,0,0,1,0,0,1,0,1,0,2014,28,1,1,0,0
3973,2014-07-09 10:30:00,18,0.78,0.78,2,0,0,2,0,0,0,0,1,2014,28,2,1,0,0
3974,2014-07-10 08:30:00,69,3.84,4.050000000000001,0,3,0,3,0,0,1,0,0,2014,28,3,1,3,0
3975,2014-07-10 10:00:00,31,1.0,1.27,0,1,0,0,1,0,0,1,0,2014,28,3,1,-5,0
3976,2014-07-10 10:30:00,46,0.08,0.08,1,0,0,1,0,0,0,1,0,2014,28,3,1,8,0
3977,2014-07-11 13:01:00,25,-0.81,-0.81,0,0,1,1,0,0,0,1,0,2014,28,4,1,3,0
3978,2014-07-15 08:30:00,17_60_41_21,-3.2900000000000005,1.44,0,2,8,2,8,0,2,0,2,2014,29,1,4,-6,0
3979,2014-07-15 10:00:00,5,1.38,1.64,0,2,0,2,0,0,0,0,1,2014,29,1,1,-27,-2
3980,2014-07-16 08:30:00,49_16,0.74,0.74,2,3,0,5,0,0,1,0,1,2014,29,2,2,4,0
3981,2014-07-16 09:00:00,66,0.08,-0.8,0,0,2,0,0,2,0,0,1,2014,29,2,1,-1,0
3982,2014-07-16 09:15:00,9_42,-1.56,-2.1,0,0,4,2,0,2,0,0,2,2014,29,2,2,2,0
3983,2014-07-16 10:00:00,44,2.1,2.08,0,2,0,2,0,0,0,0,1,2014,29,2,1,9,0
3984,2014-07-16 10:30:00,18,2.66,2.66,2,0,0,2,0,0,0,0,1,2014,29,2,1,-3,0
3985,2014-07-17 08:30:00,69_4_36,-4.29,-5.28,0,3,5,8,0,0,2,0,1,2014,29,3,3,5,0
3986,2014-07-17 10:00:00,53,-0.15000000000000002,-0.15000000000000002,0,3,0,3,0,0,1,0,0,2014,29,3,1,-5,0
3987,2014-07-17 10:30:00,46,-0.99,-0.99,1,0,0,1,0,0,0,1,0,2014,29,3,1,-5,0
3988,2014-07-18 09:55:00,58,-1.17,0.44999999999999996,0,0,3,0,3,0,1,0,0,2014,29,4,1,8,0
3989,2014-07-18 10:00:00,7,-1.18,-0.19,0,0,1,0,1,0,0,1,0,2014,29,4,1,5,0
3990,2014-07-22 08:30:00,13_8,-5.6,-5.6,2,0,3,5,0,0,1,0,1,2014,30,1,2,-1,0
3991,2014-07-22 09:02:00,35,0.34,1.36,1,0,0,0,1,0,0,1,0,2014,30,1,1,-17,-1
3992,2014-07-22 09:59:00,64,0.03,0.03,0,1,0,1,0,0,0,1,0,2014,30,1,1,-4,0
3993,2014-07-22 10:00:00,23,1.44,1.0499999999999998,0,3,0,3,0,0,1,0,0,2014,30,1,1,-4,0
3994,2014-07-23 10:30:00,18,0.58,0.58,2,0,0,2,0,0,0,0,1,2014,30,2,1,-1,0
3995,2014-07-24 08:30:00,69,4.74,4.62,0,3,0,3,0,0,1,0,0,2014,30,3,1,-6,0
3996,2014-07-24 09:45:00,32,-1.68,-1.74,0,0,2,2,0,0,0,0,1,2014,30,3,1,5,0
3997,2014-07-24 10:00:00,47,-3.0,-4.2299999999999995,0,0,3,0,0,3,1,0,0,2014,30,3,1,4,0
3998,2014-07-24 10:30:00,46,1.32,1.32,1,0,0,1,0,0,0,1,0,2014,30,3,1,-1,0
3999,2014-07-25 08:30:00,14_20,0.45999999999999996,-2.54,0,5,0,5,0,0,1,0,1,2014,30,4,2,-5,0
4000,2014-07-28 09:45:00,33,-0.86,-0.85,0,0,1,1,0,0,0,1,0,2014,31,0,1,1,0
4001,2014-07-28 10:00:00,50,-1.6500000000000001,-1.08,0,0,3,3,0,0,1,0,0,2014,31,0,1,2,0
4002,2014-07-29 09:00:00,65,-1.48,-1.48,0,0,2,2,0,0,0,0,1,2014,31,1,1,-4,0
4003,2014-07-29 10:00:00,6,3.93,4.5600000000000005,0,3,0,0,3,0,1,0,0,2014,31,1,1,-3,0
4004,2014-07-30 08:15:00,0,-1.62,-2.55,0,0,3,3,0,0,1,0,0,2014,31,2,1,-20,-1
4005,2014-07-30 08:30:00,2_1,2.5200000000000005,-4.69,0,5,0,2,0,3,1,0,1,2014,31,2,2,-28,-2
4006,2014-07-30 10:30:00,18,3.36,3.36,2,0,0,2,0,0,0,0,1,2014,31,2,1,3,0
4007,2014-07-30 14:00:00,26,0.0,0.0,2,0,0,2,0,0,0,0,1,2014,31,2,1,16,1
4008,2014-07-31 08:30:00,69_22,-0.28000000000000025,1.04,3,2,0,2,3,0,1,0,1,2014,31,3,2,3,0
