,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
99,2007-07-26 10:00:00,21,-0.48,-0.35,0,0,1,0,0,1,1,2007,30,3,1,21,13,11,1,1,19,3,-10,-1,0,13,2,0,0,0,8,2,-2,0,0,13,8,5,0,0,12,2,-5,0,0,39,4,-2,0
100,2007-07-27 08:30:00,1,0.36,-0.3,0,1,0,0,0,1,1,2007,30,4,1,14,4,3,0,0,18,15,10,1,1,10,18,4,0,1,10,18,0,0,1,12,13,-4,0,1,12,6,-7,0,0,23,11,4,0
101,2007-07-31 08:30:00,9,-0.35,-0.29,0,0,1,1,0,0,1,2007,31,1,1,10,-3,-1,0,0,9,-5,-3,0,0,10,-10,-4,0,-1,7,-10,-1,0,-1,8,-13,-3,0,-1,10,-10,2,0,-1,22,8,-27,-2
102,2007-07-31 10:00:00,4,1.52,1.36,0,1,0,0,1,0,1,2007,31,1,1,10,-3,-2,0,0,9,-7,-5,0,0,12,-14,-7,0,-1,12,-13,-2,0,-1,12,-13,-1,0,-1,12,-17,-1,0,-1,20,-1,-3,0
103,2007-08-01 10:00:00,17_24,-0.26,-0.26,0,1,1,1,0,1,2,2007,31,2,2,9,-6,-6,0,0,12,3,9,0,0,12,4,2,0,0,14,10,6,0,1,11,14,5,0,1,12,10,-4,0,1,14,7,-21,-2
104,2007-08-03 08:30:00,22_33,-2.3600000000000003,-2.23,0,0,2,2,0,0,2,2007,31,4,2,29,24,23,2,2,10,21,-4,0,2,15,11,-10,-1,1,20,11,0,0,1,8,13,2,0,1,10,15,1,0,1,39,2,65,2
105,2007-08-03 10:00:00,18,-1.21,-1.21,0,0,1,1,0,0,1,2007,31,4,1,11,1,-1,0,0,10,-2,-3,0,0,9,-3,0,0,0,9,2,3,0,0,20,16,13,1,1,21,31,15,1,2,39,26,36,2
106,2007-08-07 14:15:00,15,0.0,0.0,1,0,0,1,0,0,1,2007,32,1,1,19,-3,-2,0,0,13,2,7,0,0,17,11,8,0,1,15,19,8,0,1,17,28,8,0,2,10,20,-8,0,1,20,-3,7,0
107,2007-08-13 08:30:00,10_29,0.99,0.16,1,1,0,0,2,0,2,2007,33,0,2,20,6,7,0,0,12,2,-3,0,0,8,5,1,0,0,8,4,4,0,0,9,6,3,0,0,8,2,-3,0,0,20,4,-22,-2
108,2007-08-14 08:30:00,31_23,2.1799999999999997,2.2,0,2,0,1,1,0,2,2007,33,1,2,12,-7,-7,0,0,13,-10,-3,0,-1,9,-5,4,0,0,10,-5,0,0,0,12,-14,-9,0,-1,13,-14,-3,0,-1,22,4,-7,0
109,2007-08-15 08:30:00,7,0.73,0.73,1,0,0,1,0,0,1,2007,33,2,1,11,-4,-4,0,0,9,-3,2,0,0,8,-6,-3,0,0,11,-5,1,0,0,17,-16,-10,-1,-1,13,-13,5,0,-1,19,8,15,1
110,2007-08-15 09:00:00,30,1.13,1.2,0,1,0,1,0,0,1,2007,33,2,1,12,-5,-4,0,0,15,-2,2,0,0,16,7,9,0,0,12,9,1,0,0,14,1,-8,0,0,12,6,6,0,0,25,-9,8,0
111,2007-08-17 10:00:00,28,-0.9,-1.1,0,0,1,0,0,1,1,2007,33,4,1,14,10,11,1,1,10,13,4,0,1,8,14,3,0,1,9,11,-3,0,1,13,16,5,0,1,9,16,1,0,1,36,-7,4,0
112,2007-08-24 08:30:00,8,1.25,1.32,0,1,0,0,0,1,1,2007,34,4,1,12,-7,-7,0,0,24,2,9,0,0,14,2,-1,0,0,14,6,3,0,0,16,14,8,0,1,12,18,3,0,1,26,1,22,2
113,2007-08-24 10:00:00,21,0.45,0.75,0,1,0,0,1,0,1,2007,34,4,1,15,11,11,1,1,16,15,3,0,1,13,4,-9,0,0,13,10,6,0,1,13,6,-3,0,0,12,4,-2,0,0,37,-5,8,0
114,2007-08-27 10:00:00,14,0.76,0.72,1,0,0,1,0,0,1,2007,35,0,1,12,-3,-2,0,0,11,-4,0,0,0,8,-4,-3,0,0,7,-5,-1,0,0,6,-3,1,0,0,6,-3,1,0,0,16,-1,-6,0
115,2007-08-28 10:00:00,4,-0.48,-0.75,1,0,0,0,0,1,1,2007,35,1,1,10,1,2,0,0,16,-10,-11,-1,-1,11,-5,3,0,0,11,-3,-2,0,0,13,-8,-6,0,0,13,-6,2,0,0,23,-14,-25,-2
116,2007-08-30 08:30:00,26,1.05,-1.15,1,0,0,1,0,0,1,2007,35,3,1,14,2,2,0,0,15,-6,-7,0,0,11,-3,3,0,0,11,5,5,0,0,16,8,4,0,0,9,9,1,0,0,39,25,6,0
117,2007-08-31 08:30:00,9,0.0,1.4,0,0,1,0,1,0,1,2007,35,4,1,8,1,0,0,0,11,-2,-3,0,0,9,-2,0,0,0,10,-4,-1,0,0,13,-9,-5,0,0,10,-8,1,0,0,28,-1,-67,-2
118,2007-09-04 10:00:00,17,-0.28,-0.28,1,0,0,1,0,0,1,2007,36,1,1,12,-1,-3,0,0,11,2,3,0,0,8,5,0,0,0,11,-1,-5,0,0,8,3,2,0,0,14,-3,-6,0,0,27,20,34,2
119,2007-09-05 10:00:00,24,0.33,0.33,0,0,1,1,0,0,1,2007,36,2,1,11,9,4,0,0,32,30,24,2,2,37,60,30,2,2,14,57,-3,0,2,11,55,0,0,2,13,57,2,0,2,25,11,77,2
120,2007-09-06 10:00:00,18,-0.07,-0.07,0,1,0,1,0,0,1,2007,36,3,1,11,-6,-7,0,0,11,-5,1,0,0,16,1,6,0,0,12,5,3,0,0,11,3,-3,0,0,12,1,-2,0,0,29,20,23,2
121,2007-09-07 08:30:00,22_33,-1.19,-1.23,1,0,1,1,0,1,2,2007,36,4,2,76,64,62,2,2,16,56,-9,0,2,22,72,15,1,2,19,77,4,0,2,15,69,-8,0,2,14,65,-2,0,2,88,12,77,2
122,2007-09-11 08:30:00,31,-0.17,-0.49,1,0,0,0,0,1,1,2007,37,1,1,15,-10,-10,-1,-1,8,-6,3,0,0,9,-4,2,0,0,12,-2,2,0,0,7,-1,1,0,0,6,3,3,0,0,20,7,5,0
123,2007-09-14 08:30:00,10_29,-0.67,-0.43,0,0,2,0,2,0,2,2007,37,4,2,17,7,9,0,0,12,8,0,0,0,9,7,-2,0,0,16,-7,-12,-1,0,14,-1,7,0,0,8,-4,-3,0,0,42,7,-27,-2
124,2007-09-14 10:00:00,28,-0.01,-0.09,1,0,0,1,0,0,1,2007,37,4,1,11,0,0,0,0,14,-7,-8,0,0,20,-22,-14,-1,-2,12,-23,-3,0,-2,10,-24,0,0,-2,13,-22,7,0,-2,22,1,-32,-2
125,2007-09-18 08:30:00,23,-1.38,-1.38,0,0,1,1,0,0,1,2007,38,1,1,16,7,8,0,0,19,16,8,0,1,14,8,-6,0,0,9,6,-1,0,0,6,8,1,0,0,7,6,-2,0,0,28,9,8,0
126,2007-09-18 09:00:00,30,-1.45,-1.45,0,0,1,0,0,1,1,2007,38,1,1,20,15,12,1,1,10,12,-3,0,1,11,13,2,0,1,9,10,-2,0,1,10,4,-5,0,0,9,1,-2,0,0,35,15,-9,0
127,2007-09-18 14:15:00,15,-1.79,-1.79,0,0,1,1,0,0,1,2007,38,1,1,75,41,39,2,2,24,32,-9,0,2,23,50,19,1,2,21,68,16,1,2,22,70,1,0,2,15,67,-3,0,2,91,12,79,2
128,2007-09-19 08:30:00,7,0.45,0.45,1,0,0,1,0,0,1,2007,38,2,1,18,-3,-3,0,0,24,-20,-17,-1,-1,11,-18,1,0,-1,13,-6,8,0,0,10,-9,-3,0,0,12,0,6,0,0,29,17,-8,0
129,2007-09-25 10:00:00,14_4,-0.59,-0.3500000000000001,1,0,1,1,1,0,2,2007,39,1,2,24,1,-2,0,0,14,1,-1,0,0,16,-8,-13,-1,0,14,-2,6,0,0,10,-2,1,0,0,11,1,5,0,0,49,27,-10,-1
130,2007-09-26 08:30:00,8,-0.11,-0.12,0,0,1,0,0,1,1,2007,39,2,1,14,-5,-6,0,0,11,-9,-4,0,0,6,-8,-1,0,0,6,-12,-4,0,-1,8,-12,-1,0,-1,8,-11,1,0,-1,29,14,-6,0
131,2007-09-27 10:00:00,21,-0.62,-0.42,0,0,1,0,0,1,1,2007,39,3,1,17,-11,-12,-1,-1,13,-13,-2,0,-1,9,-10,2,0,-1,12,-16,-6,0,-1,17,-22,-6,0,-2,9,-22,-1,0,-2,18,3,-37,-2
132,2007-09-28 08:30:00,9,1.1,0.24,1,0,0,1,0,0,1,2007,39,4,1,13,-9,-7,0,0,13,-2,6,0,0,9,1,5,0,0,14,0,-1,0,0,25,19,18,1,1,10,14,-5,0,1,25,-5,21,2
133,2007-10-01 10:00:00,17,-0.6,-0.6,0,0,1,1,0,0,1,2007,40,0,1,14,9,8,0,0,13,14,3,0,1,8,13,0,0,1,14,12,-3,0,1,9,11,1,0,1,14,4,-7,0,0,19,0,10,1
134,2007-10-02 10:00:00,24,0.08,0.1,0,0,1,0,1,0,1,2007,40,1,1,18,-6,-8,0,0,12,-14,-7,0,-1,13,-17,-3,0,-1,7,-18,-2,0,-1,8,-19,1,0,-1,9,-18,-1,0,-1,29,20,-15,-1
135,2007-10-03 08:15:00,0,0.21,-0.14,1,0,0,0,0,1,1,2007,40,2,1,11,-5,-7,0,0,10,0,4,0,0,9,-1,0,0,0,6,-4,-1,0,0,10,-6,-2,0,0,8,-7,-5,0,0,29,14,-27,-2
136,2007-10-03 10:00:00,18,-0.27,-0.27,1,0,0,1,0,0,1,2007,40,2,1,13,-11,-11,-1,-1,13,-16,-7,0,-1,11,-11,5,0,-1,16,-19,-9,0,-1,9,-19,1,0,-1,10,-21,-2,0,-2,18,1,-53,-2
137,2007-10-05 08:30:00,22_33,1.06,2.24,1,1,0,1,1,0,2,2007,40,4,2,62,-68,-61,-2,-2,28,-76,-9,0,-2,34,-56,18,1,-2,24,-53,3,0,-2,21,-58,-7,0,-2,17,-65,-7,0,-2,82,-11,25,2
138,2007-10-11 08:30:00,31,-0.29,-0.27,0,1,0,1,0,0,1,2007,41,3,1,20,-18,-18,-1,-1,15,-3,10,1,0,26,-19,-16,-1,-1,10,-23,-2,0,-2,11,-26,-4,0,-2,14,-19,7,0,-1,30,6,21,2
139,2007-10-12 08:30:00,10_29_23,1.5699999999999998,1.21,0,3,0,3,0,0,3,2007,41,4,3,24,-18,-18,-1,-1,20,-10,6,0,-1,39,12,25,2,1,17,23,10,1,2,19,11,-12,-1,1,17,14,1,0,1,24,6,-7,0
140,2007-10-12 10:00:00,28,-0.2,-0.11,0,0,1,1,0,0,1,2007,41,4,1,14,4,3,0,0,22,-7,-12,-1,0,13,0,7,0,0,14,0,3,0,0,12,-1,-1,0,0,8,-2,0,0,0,48,-28,-13,-1
141,2007-10-16 09:00:00,30,-1.52,-1.44,0,0,1,1,0,0,1,2007,42,1,1,33,23,23,2,2,13,23,2,0,2,16,13,-9,0,1,13,15,2,0,1,11,11,-4,0,1,19,7,-6,0,0,55,4,-7,0
142,2007-10-17 08:30:00,7,0.45,0.45,1,0,0,1,0,0,1,2007,42,2,1,20,-2,-2,0,0,17,-4,-3,0,0,19,5,10,1,0,12,4,1,0,0,11,6,3,0,0,11,10,4,0,1,32,15,21,2
143,2007-10-24 10:00:00,14,-1.53,-1.55,0,0,1,1,0,0,1,2007,43,2,1,20,-4,-7,0,0,14,-8,-4,0,0,13,-15,-5,0,-1,10,-12,4,0,-1,10,-6,6,0,0,10,-8,-3,0,0,27,4,-26,-2
144,2007-10-25 08:30:00,8,0.07,0.34,0,0,1,0,1,0,1,2007,43,3,1,13,2,2,0,0,24,21,19,1,2,24,27,4,0,2,12,24,-2,0,2,10,24,1,0,2,10,27,2,0,2,22,3,12,1
145,2007-10-25 10:00:00,21,0.27,-0.54,1,0,0,0,0,1,1,2007,43,3,1,13,-7,-6,0,0,12,-2,5,0,0,17,6,9,0,0,13,-2,-7,0,0,14,1,2,0,0,11,-4,-6,0,0,27,-15,-15,-1
146,2007-10-30 10:00:00,4,-0.64,-0.61,0,0,1,1,0,0,1,2007,44,1,1,21,18,17,1,1,8,18,0,0,1,11,11,-6,0,1,7,10,0,0,1,10,12,3,0,1,11,15,5,0,1,30,3,13,1
147,2007-10-31 08:30:00,1,0.85,1.06,0,1,0,0,1,0,1,2007,44,2,1,14,-8,-6,0,0,24,-21,-12,-1,-2,12,-24,-3,0,-2,15,-19,3,0,-1,15,-12,8,0,-1,13,-15,-2,0,-1,27,-8,0,0
148,2007-10-31 14:15:00,15,0.45,0.45,1,0,0,1,0,0,1,2007,44,2,1,25,1,3,0,0,19,-1,-4,0,0,9,-1,0,0,0,12,6,7,0,0,21,14,8,0,1,27,40,25,2,2,41,-4,32,2
149,2007-11-01 08:30:00,9,0.73,0.0,1,0,0,1,0,0,1,2007,44,3,1,16,-7,-6,0,0,10,-4,4,0,0,13,1,5,0,0,12,-1,-3,0,0,20,-15,-13,-1,-1,16,-7,7,0,0,22,8,-19,-1
150,2007-11-01 10:00:00,17,-0.36,-0.36,0,0,1,1,0,0,1,2007,44,3,1,20,-12,-13,-1,-1,11,-12,0,0,-1,12,-6,3,0,0,13,-13,-7,0,-1,14,-10,4,0,-1,16,-1,6,0,0,28,-3,9,0
151,2007-11-02 08:30:00,22_33,1.8699999999999999,0.10000000000000003,1,1,0,1,0,1,2,2007,44,4,2,37,-21,-16,-1,-2,25,-8,12,1,0,46,15,21,2,1,22,7,-8,0,0,33,-13,-20,-1,-1,21,-10,3,0,-1,44,2,0,0
152,2007-11-05 10:00:00,18,0.58,0.58,0,1,0,1,0,0,1,2007,45,0,1,10,2,3,0,0,10,-1,-3,0,0,8,1,5,0,0,13,-4,-4,0,0,10,-6,-3,0,0,9,-5,-1,0,0,18,0,-7,0
153,2007-11-09 08:30:00,31,0.9,0.93,0,1,0,0,1,0,1,2007,45,4,1,14,-3,-3,0,0,18,-14,-9,0,-1,11,-10,3,0,-1,9,-8,3,0,0,6,-10,-2,0,-1,10,-8,2,0,0,23,-9,-10,-1
154,2007-11-09 10:00:00,28,-0.86,-0.83,0,0,1,0,0,1,1,2007,45,4,1,15,4,8,0,0,18,-8,-12,-1,0,11,-5,5,0,0,15,0,4,0,0,11,-1,-1,0,0,11,0,2,0,0,31,-9,-9,0
155,2007-11-13 15:00:00,24,0.21,0.21,0,1,0,1,0,0,1,2007,46,1,1,20,10,11,1,1,10,6,-4,0,0,9,2,-4,0,0,6,4,1,0,0,10,-2,-5,0,0,7,-3,-1,0,0,27,-1,5,0
156,2007-11-14 08:30:00,10_29_23,0.83,0.54,1,0,2,1,1,1,3,2007,46,2,3,17,-5,-6,0,0,12,-1,4,0,0,25,9,13,1,0,11,6,1,0,0,7,8,3,0,0,9,6,1,0,0,34,12,7,0
157,2007-11-15 08:30:00,7,0.0,0.0,1,0,0,1,0,0,1,2007,46,3,1,19,-15,-14,-1,-1,13,-16,-2,0,-1,17,-24,-4,0,-2,11,-28,-3,0,-2,12,-23,7,0,-2,20,-36,-13,-1,-2,21,8,-9,0
158,2007-11-16 09:00:00,30,-0.2,-0.15,0,0,1,1,0,0,1,2007,46,4,1,16,4,4,0,0,13,6,2,0,0,12,9,4,0,0,15,15,7,0,1,17,23,5,0,2,15,18,-6,0,1,30,8,-11,-1
159,2007-11-27 10:00:00,4,-0.7,-0.75,0,0,1,0,0,1,1,2007,48,1,1,10,2,2,0,0,10,3,6,0,0,10,2,-2,0,0,8,0,-3,0,0,9,-3,-3,0,0,17,-12,-8,0,-1,19,-5,-56,-2
160,2007-11-28 08:30:00,8,-0.82,-0.25,0,0,1,0,1,0,1,2007,48,2,1,17,8,7,0,0,15,5,-5,0,0,12,-1,-4,0,0,14,-4,-10,-1,0,8,-4,2,0,0,16,5,7,0,0,63,28,-10,-1
161,2007-11-28 10:00:00,14,0.43,0.53,0,0,1,1,0,0,1,2007,48,2,1,10,1,3,0,0,10,-2,-3,0,0,14,-5,-3,0,0,13,-8,-5,0,0,11,-7,-2,0,0,10,-9,1,0,0,23,-8,-9,0
162,2007-11-29 08:30:00,26,0.81,0.48,1,0,0,1,0,0,1,2007,48,3,1,19,-7,-6,0,0,9,-6,0,0,0,10,-5,2,0,0,9,-13,-8,0,-1,9,-9,2,0,0,8,-9,0,0,0,39,22,21,2
163,2007-11-29 10:00:00,21,-0.26,-0.73,0,0,1,0,0,1,1,2007,48,3,1,10,-2,-4,0,0,12,7,8,0,0,15,13,6,0,1,26,32,19,1,2,9,30,-3,0,2,10,25,-6,0,2,25,1,25,2
164,2007-12-03 10:00:00,17,0.49,0.49,1,0,0,1,0,0,1,2007,49,0,1,9,2,0,0,0,10,2,-1,0,0,16,9,6,0,0,7,6,-3,0,0,11,6,0,0,0,8,3,-3,0,0,22,-1,8,0
165,2007-12-05 08:15:00,0,1.65,1.65,0,1,0,0,1,0,1,2007,49,2,1,21,-10,-7,0,-1,43,-45,-39,-2,-2,17,-39,6,0,-2,17,-40,1,0,-2,22,-50,-11,-1,-2,16,-40,9,0,-2,25,7,-54,-2
166,2007-12-05 10:00:00,18,-0.34,-0.34,0,0,1,1,0,0,1,2007,49,2,1,21,-2,0,0,0,8,-1,4,0,0,17,4,4,0,0,8,6,1,0,0,18,-4,-7,0,0,9,-2,3,0,0,38,-16,3,0
167,2007-12-07 08:30:00,22_33,1.72,0.98,0,2,0,2,0,0,2,2007,49,4,2,38,-8,-4,0,0,16,-6,3,0,0,42,27,35,2,2,19,14,-12,-1,1,15,8,-8,0,0,15,16,7,0,1,44,3,22,2
168,2007-12-07 10:00:00,28,1.12,1.19,1,0,0,0,1,0,1,2007,49,4,1,13,-1,0,0,0,10,1,0,0,0,14,3,3,0,0,22,14,11,1,1,13,12,-4,0,1,8,12,1,0,1,29,-9,14,1
169,2007-12-10 10:00:00,24,0.06,0.77,0,1,0,0,1,0,1,2007,50,0,1,11,-7,-5,0,0,9,-12,-4,0,-1,8,-13,-3,0,-1,9,-9,4,0,0,6,-12,-3,0,-1,11,-17,-5,0,-1,22,4,-10,-1
170,2007-12-11 14:15:00,15,0.45,0.45,1,0,0,1,0,0,1,2007,50,1,1,50,-14,-11,-1,-1,29,-35,-21,-2,-2,23,-21,12,1,-2,33,-32,-9,0,-2,15,-31,1,0,-2,15,-22,7,0,-2,50,5,-68,-2
171,2007-12-12 08:30:00,31,-0.8,-0.25,1,0,0,1,0,0,1,2007,50,2,1,20,8,11,1,0,12,8,2,0,0,21,-5,-16,-1,0,13,2,7,0,0,18,10,9,0,1,24,21,12,1,2,46,3,-8,0
172,2007-12-13 08:30:00,10_29_23,2.68,3.0500000000000003,0,3,0,2,1,0,3,2007,50,3,3,22,-15,-14,-1,-1,12,-14,0,0,-1,11,-14,1,0,-1,13,-9,6,0,0,12,-8,2,0,0,14,-4,4,0,0,30,7,-25,-2
173,2007-12-14 08:30:00,7,1.79,1.79,0,1,0,1,0,0,1,2007,50,4,1,47,-37,-36,-2,-2,19,-26,11,1,-2,15,-16,9,0,-1,14,-21,-4,0,-2,15,-12,9,0,-1,16,-25,-11,-1,-2,64,9,-77,-2
174,2007-12-17 09:00:00,30,1.14,0.99,0,1,0,0,0,1,1,2007,51,0,1,23,6,6,0,0,10,8,3,0,0,7,8,0,0,0,8,6,-1,0,0,10,4,-2,0,0,13,-6,-9,0,0,23,-3,-14,-1
175,2007-12-18 08:30:00,3,0.65,0.58,1,0,0,1,0,0,1,2007,51,1,1,24,10,10,1,1,10,9,-2,0,0,7,7,0,0,0,6,6,-3,0,0,5,8,0,0,0,7,7,-2,0,0,33,9,0,0
176,2007-12-27 08:30:00,8,-0.67,-1.19,0,0,1,0,0,1,1,2007,52,3,1,18,3,6,0,0,35,33,28,2,2,16,35,2,0,2,10,38,2,0,2,8,40,3,0,2,18,53,13,1,2,26,1,52,2
177,2007-12-27 10:00:00,4,1.46,1.56,0,1,0,0,1,0,1,2007,52,3,1,12,0,0,0,0,9,-3,-2,0,0,14,5,7,0,0,8,1,-5,0,0,9,-4,-5,0,0,6,-2,2,0,0,18,-8,31,2
178,2007-12-28 10:00:00,21,-1.38,-0.92,0,0,1,0,0,1,1,2007,52,4,1,26,22,22,2,2,19,24,1,0,2,13,22,-1,0,2,13,25,0,0,2,9,21,-4,0,2,9,21,0,0,2,39,8,26,2
179,2007-12-31 10:00:00,14,0.76,0.71,0,1,0,1,0,0,1,2007,52,0,1,18,-12,-12,-1,-1,28,-24,-12,-1,-2,21,-40,-15,-1,-2,37,-11,29,2,-1,17,-21,-9,0,-2,18,-35,-13,-1,-2,63,-41,-84,-2
180,2008-01-02 10:00:00,17,-1.68,-1.68,0,0,1,1,0,0,1,2008,1,2,1,37,37,35,2,2,14,38,1,0,2,19,49,10,1,2,14,54,6,0,2,11,49,-5,0,2,20,34,-15,-1,2,49,-5,85,2
181,2008-01-03 08:15:00,0,-0.38,-0.34,1,0,0,0,0,1,1,2008,1,3,1,21,-4,2,0,0,34,-26,-21,-2,-2,16,-17,9,0,-1,39,-44,-26,-2,-2,14,-47,-2,0,-2,10,-46,1,0,-2,42,-20,-33,-2
182,2008-01-04 08:30:00,22_33,-2.44,-2.12,0,0,2,1,1,0,2,2008,1,4,2,97,89,86,2,2,26,71,-17,-1,2,25,65,-6,0,2,20,67,3,0,2,33,78,12,1,2,16,77,2,0,2,126,20,37,2
183,2008-01-04 10:00:00,18,-0.15,-0.15,0,1,0,1,0,0,1,2008,1,4,1,35,-12,-11,-1,-1,20,-20,-6,0,-1,21,-25,2,0,-2,15,-23,3,0,-2,11,-18,2,0,-1,15,-19,-1,0,-1,77,-23,1,0
184,2008-01-08 10:00:00,24,-0.44,0.35,0,0,1,0,1,0,1,2008,2,1,1,24,-5,-7,0,0,16,-7,-3,0,0,9,-6,3,0,0,9,-12,-6,0,-1,15,-23,-12,-1,-2,13,-15,8,0,-1,36,20,-15,-1
185,2008-01-11 08:30:00,31,-1.65,-1.43,0,0,1,1,0,0,1,2008,2,4,1,28,-3,-5,0,0,14,1,4,0,0,12,1,0,0,0,14,10,6,0,1,13,13,2,0,1,18,16,2,0,1,34,0,4,0
186,2008-01-15 08:30:00,10_29_23,-2.7899999999999996,-2.92,0,0,3,1,0,2,3,2008,3,1,3,21,14,14,1,1,20,19,3,0,1,23,3,-16,-1,0,11,10,3,0,1,17,7,-1,0,0,15,10,5,0,1,44,17,4,0
187,2008-01-16 08:30:00,7,-0.45,-0.45,1,0,0,1,0,0,1,2008,3,2,1,27,1,2,0,0,26,-12,-14,-1,-1,17,-8,5,0,0,16,3,8,0,0,18,-9,-12,-1,0,14,-6,1,0,0,42,18,5,0
188,2008-01-16 09:00:00,30,0.53,0.68,0,1,0,1,0,0,1,2008,3,2,1,11,-4,-5,0,0,15,7,11,1,0,13,9,3,0,0,11,5,-4,0,0,21,17,11,1,1,15,11,-5,0,1,39,1,-98,-2
189,2008-01-17 08:30:00,3,-1.15,-0.99,0,0,1,1,0,0,1,2008,3,3,1,26,-20,-22,-2,-1,15,-26,-1,0,-2,21,-18,8,0,-1,21,-30,-15,-1,-2,17,-22,5,0,-2,21,-14,3,0,-1,42,8,-31,-2
190,2008-01-18 10:00:00,28,1.53,1.45,0,1,0,0,1,0,1,2008,3,4,1,16,-6,-6,0,0,9,-6,-1,0,0,12,-5,-2,0,0,10,-11,-5,0,-1,10,-8,2,0,0,11,-12,-5,0,-1,40,-24,-39,-2
191,2008-01-24 08:30:00,32,0.45,0.49,0,1,0,1,0,0,1,2008,4,3,1,25,10,12,1,1,10,10,-2,0,1,10,14,2,0,1,16,19,6,0,1,15,24,3,0,2,12,24,1,0,2,38,-22,69,2
192,2008-01-24 10:00:00,14,-0.09,-0.15,0,0,1,1,0,0,1,2008,4,3,1,17,8,6,0,0,19,23,13,1,2,25,9,-14,-1,0,10,12,1,0,1,12,13,1,0,1,15,20,5,0,1,35,13,28,2
193,2008-01-28 10:00:00,21,-0.48,0.01,0,0,1,0,0,1,1,2008,5,0,1,18,-8,-8,0,0,12,-7,-2,0,0,14,-2,7,0,0,12,1,3,0,0,14,3,5,0,0,13,-3,-5,0,0,62,42,8,0
194,2008-01-29 08:30:00,8,1.6,1.47,0,1,0,0,1,0,1,2008,5,1,1,13,-6,-5,0,0,8,-6,1,0,0,14,-7,-1,0,0,11,-11,-5,0,-1,11,-12,-2,0,-1,13,-15,-5,0,-1,28,-12,-22,-2
195,2008-01-29 10:00:00,4,0.86,1.12,0,1,0,0,1,0,1,2008,5,1,1,10,-2,-3,0,0,16,-15,-11,-1,-1,20,-16,-1,0,-1,12,-17,0,0,-1,11,-13,3,0,-1,18,1,14,1,0,18,-1,4,0
196,2008-01-30 08:15:00,0,0.84,0.84,0,1,0,1,0,0,1,2008,5,2,1,39,-22,-24,-2,-2,22,-35,-13,-1,-2,20,-40,-5,0,-2,32,-13,29,2,-1,17,-11,3,0,-1,16,-21,-12,-1,-2,42,8,-25,-2
197,2008-01-30 08:30:00,1,-1.33,-0.26,0,0,1,0,1,0,1,2008,5,2,1,32,27,29,2,2,17,29,3,0,2,16,19,-12,-1,1,12,13,-7,0,1,10,16,3,0,1,16,17,4,0,1,52,-37,17,1
198,2008-01-30 14:15:00,15,0.45,1.73,1,0,0,1,0,0,1,2008,5,2,1,51,54,51,2,2,34,49,-6,0,2,23,58,10,1,2,13,53,-4,0,2,19,62,7,0,2,20,61,-1,0,2,80,9,61,2
199,2008-02-01 08:30:00,22_33,-0.47,0.51,0,1,1,1,1,0,2,2008,5,4,2,59,21,16,1,2,33,35,14,1,2,21,30,-5,0,2,13,29,-1,0,2,11,22,-7,0,2,21,16,-4,0,1,71,1,-67,-2
200,2008-02-01 10:00:00,17,1.61,1.61,0,1,0,1,0,0,1,2008,5,4,1,38,-15,-16,-1,-1,34,-42,-29,-2,-2,27,-29,13,1,-2,24,-11,18,1,-1,16,-12,-1,0,-1,17,-10,1,0,-1,115,-72,8,0
201,2008-02-05 10:00:00,18,-1.73,-1.72,0,0,1,1,0,0,1,2008,6,1,1,15,-3,-2,0,0,14,-4,0,0,0,18,7,11,1,0,15,-4,-10,-1,0,21,-6,-2,0,0,13,-6,-1,0,0,70,-36,-16,-1
202,2008-02-07 08:30:00,32,-0.41,-0.4,0,0,1,1,0,0,1,2008,6,3,1,16,-1,1,0,0,43,-34,-34,-2,-2,27,-41,-3,0,-2,12,-43,1,0,-2,41,-87,-38,-2,-2,24,-70,18,1,-2,47,-12,-37,-2
203,2008-02-07 10:00:00,24,0.03,-0.62,0,0,1,0,0,1,1,2008,6,3,1,19,14,16,1,1,18,13,-3,0,1,18,14,4,0,1,20,24,12,1,2,18,14,-10,-1,1,9,18,5,0,1,34,8,-26,-2
204,2008-02-13 08:30:00,10_29,1.26,1.2,0,2,0,1,1,0,2,2008,7,2,2,22,1,2,0,0,19,-10,-11,-1,-1,16,-6,2,0,0,15,-10,-4,0,-1,10,-4,5,0,0,10,-6,-1,0,0,23,7,-34,-2
