,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
3638,2016-06-16 10:00:00,44,1.65,1.79,0,1,0,1,0,0,0,1,0,2016,24,3,1,30,-15,-14,-1
3639,2016-06-16 10:30:00,46,-0.71,-0.71,1,0,0,1,0,0,0,1,0,2016,24,3,1,30,-24,3,0
3640,2016-06-22 09:00:00,35,-1.26,-1.21,0,0,1,1,0,0,0,1,0,2016,25,2,1,45,33,3,0
3641,2016-06-22 10:00:00,23,0.08,0.11,1,0,0,1,0,0,0,0,1,2016,25,2,1,40,-6,-25,-2
3642,2016-06-22 10:30:00,18,-0.66,-0.66,1,0,0,1,0,0,1,0,0,2016,25,2,1,40,7,-31,-2
3643,2016-06-23 08:30:00,69,1.05,1.08,0,1,0,1,0,0,1,0,0,2016,25,3,1,23,12,-16,-1
3644,2016-06-23 09:45:00,32,1.39,1.33,0,1,0,1,0,0,0,1,0,2016,25,3,1,22,-6,-17,-1
3645,2016-06-23 10:30:00,46,-0.57,-0.57,1,0,0,1,0,0,0,1,0,2016,25,3,1,35,-20,-11,-1
3646,2016-06-24 10:00:00,63,-0.18,0.18,0,0,1,1,0,0,0,0,1,2016,25,4,1,69,21,61,2
3647,2016-06-27 08:30:00,34,-0.87,-0.89,0,0,1,1,0,0,0,1,0,2016,26,0,1,33,-29,35,2
3648,2016-06-27 09:45:00,33,0.26,0.19,0,0,1,1,0,0,0,1,0,2016,26,0,1,44,27,-13,-1
3649,2016-06-28 09:00:00,65,-0.2,-1.17,1,0,0,1,0,0,0,1,0,2016,26,1,1,22,7,-9,0
3650,2016-06-28 09:59:00,64,-0.65,-0.65,0,0,1,1,0,0,0,1,0,2016,26,1,1,20,-5,9,0
3651,2016-06-28 10:00:00,6,1.33,1.16,0,1,0,1,0,0,1,0,0,2016,26,1,1,20,-5,9,0
3652,2016-06-29 10:00:00,50,-0.79,-1.48,0,0,1,0,0,1,0,0,1,2016,26,2,1,44,32,-25,-2
3653,2016-06-29 10:30:00,18,-0.01,-0.01,1,0,0,1,0,0,1,0,0,2016,26,2,1,31,-10,12,1
3654,2016-06-30 08:30:00,69,-0.34,-0.22,1,0,0,1,0,0,1,0,0,2016,26,3,1,55,-35,6,0
3655,2016-06-30 09:45:00,10,1.38,1.38,0,1,0,1,0,0,0,0,1,2016,26,3,1,28,-14,2,0
3656,2016-06-30 10:30:00,46,1.23,1.23,1,0,0,1,0,0,0,1,0,2016,26,3,1,31,-2,9,0
3657,2016-07-01 01:00:00,67,-0.65,-0.65,0,0,1,1,0,0,0,1,0,2016,26,4,1,11,11,-14,-1
3658,2016-07-01 09:45:00,29,0.67,-1.26,1,0,0,1,0,0,0,1,0,2016,26,4,1,37,26,-42,-2
3659,2016-07-06 08:30:00,68,-0.69,-0.59,0,0,1,1,0,0,0,0,1,2016,27,2,1,29,16,11,1
3660,2016-07-06 09:45:00,30,0.0,-0.28,1,0,0,1,0,0,0,1,0,2016,27,2,1,15,-7,-18,-1
3661,2016-07-06 10:00:00,40,1.41,1.41,0,1,0,1,0,0,1,0,0,2016,27,2,1,30,-6,-9,0
3662,2016-07-07 08:15:00,0,0.61,0.84,0,1,0,1,0,0,1,0,0,2016,27,3,1,18,-11,19,1
3663,2016-07-07 08:30:00,69,1.07,0.98,0,1,0,1,0,0,1,0,0,2016,27,3,1,21,4,10,1
3664,2016-07-07 10:30:00,46,-0.05,-0.05,1,0,0,1,0,0,0,1,0,2016,27,3,1,35,-11,-10,-1
3665,2016-07-07 11:00:00,18,-0.48,-0.48,1,0,0,1,0,0,1,0,0,2016,27,3,1,22,-13,-7,0
3666,2016-07-08 15:00:00,12,0.06,-0.02,0,1,0,1,0,0,0,1,0,2016,27,4,1,9,5,7,0
3667,2016-07-12 06:00:00,45,0.5,0.5,1,0,0,1,0,0,0,1,0,2016,28,1,1,12,-6,-9,0
3668,2016-07-13 08:30:00,41,-0.74,-0.6,0,0,1,1,0,0,0,0,1,2016,28,2,1,11,-1,16,1
3669,2016-07-13 10:30:00,18,-0.47,-0.47,1,0,0,1,0,0,1,0,0,2016,28,2,1,37,17,0,0
3670,2016-07-13 14:00:00,25,-1.76,-1.76,0,0,1,1,0,0,0,1,0,2016,28,2,1,7,-4,1,0
3671,2016-07-14 10:30:00,46,-0.66,-0.66,1,0,0,1,0,0,0,1,0,2016,28,3,1,17,1,-4,0
3672,2016-07-18 10:00:00,44,-0.44,-0.44,0,0,1,1,0,0,0,1,0,2016,29,0,1,21,13,2,0
3673,2016-07-18 16:00:00,66,0.51,0.55,0,1,0,0,1,0,0,1,0,2016,29,0,1,5,-1,3,0
3674,2016-07-20 10:30:00,18,1.02,1.02,1,0,0,1,0,0,1,0,0,2016,29,2,1,35,22,-11,-1
3675,2016-07-21 09:00:00,35,-0.75,-0.12,0,0,1,0,1,0,0,1,0,2016,29,3,1,51,33,-31,-2
3676,2016-07-21 10:30:00,46,0.65,0.65,1,0,0,1,0,0,0,1,0,2016,29,3,1,33,-14,7,0
3677,2016-07-22 09:45:00,32,0.99,1.12,0,1,0,1,0,0,0,1,0,2016,29,4,1,13,4,-3,0
3678,2016-07-26 09:00:00,65,-1.6,-1.59,0,0,1,1,0,0,0,1,0,2016,30,1,1,15,-1,9,0
3679,2016-07-26 09:45:00,33,0.7,0.75,1,0,0,1,0,0,0,1,0,2016,30,1,1,20,13,-10,-1
3680,2016-07-26 09:59:00,64,-0.07,-0.07,0,1,0,1,0,0,0,1,0,2016,30,1,1,17,8,-18,-1
3681,2016-07-27 10:00:00,50,-0.66,-0.63,0,0,1,1,0,0,0,0,1,2016,30,2,1,12,1,-6,0
3682,2016-07-27 10:30:00,18,-1.69,-1.69,1,0,0,1,0,0,1,0,0,2016,30,2,1,13,7,-8,0
3683,2016-07-27 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2016,30,2,1,39,6,12,1
3684,2016-07-28 10:30:00,46,1.44,1.44,1,0,0,1,0,0,0,1,0,2016,30,3,1,13,2,-13,-1
3685,2016-07-29 09:45:00,10,0.02,0.02,0,1,0,1,0,0,0,0,1,2016,30,4,1,21,8,13,1
3686,2016-07-29 10:00:00,63,1.45,1.05,1,0,0,1,0,0,0,0,1,2016,30,4,1,18,4,9,0
3687,2016-08-01 09:45:00,29,-0.12,-1.45,1,0,0,1,0,0,0,1,0,2016,31,0,1,9,-3,1,0
3688,2016-08-02 01:00:00,67,1.36,1.36,0,1,0,1,0,0,0,1,0,2016,31,1,1,10,4,5,0
3689,2016-08-03 08:15:00,0,0.56,0.28,0,1,0,1,0,0,1,0,0,2016,31,2,1,15,2,-15,-1
3690,2016-08-03 09:45:00,30,0.62,0.65,0,1,0,1,0,0,0,1,0,2016,31,2,1,20,-16,-11,-1
3691,2016-08-03 10:00:00,40,-0.38,-0.38,0,0,1,1,0,0,1,0,0,2016,31,2,1,20,-14,-13,-1
3692,2016-08-03 10:30:00,18,-1.09,-1.09,1,0,0,1,0,0,1,0,0,2016,31,2,1,23,-11,9,0
3693,2016-08-04 08:30:00,69,-1.0,-1.04,1,0,0,1,0,0,1,0,0,2016,31,3,1,31,16,5,0
3694,2016-08-04 10:00:00,24,0.33,-0.18,0,1,0,0,0,1,0,0,1,2016,31,3,1,13,-1,-7,0
3695,2016-08-04 10:30:00,46,1.77,1.77,1,0,0,1,0,0,0,1,0,2016,31,3,1,13,3,-10,-1
3696,2016-08-05 15:00:00,12,-0.73,-0.87,0,0,1,0,0,1,0,1,0,2016,31,4,1,7,-1,-2,0
3697,2016-08-09 06:00:00,45,0.66,0.66,1,0,0,1,0,0,0,1,0,2016,32,1,1,10,-6,-2,0
3698,2016-08-10 10:03:00,43,0.46,0.33,0,1,0,1,0,0,0,0,1,2016,32,2,1,14,-7,-12,-1
3699,2016-08-10 10:30:00,18,-0.72,-0.72,1,0,0,1,0,0,1,0,0,2016,32,2,1,16,-7,-1,0
3700,2016-08-10 14:00:00,25,0.56,0.56,0,1,0,1,0,0,0,1,0,2016,32,2,1,16,9,-4,0
3701,2016-08-11 10:30:00,46,-0.65,-0.65,1,0,0,1,0,0,0,1,0,2016,32,3,1,20,14,6,0
3702,2016-08-15 08:30:00,21,-1.02,-1.02,0,0,1,1,0,0,0,0,1,2016,33,0,1,19,6,-2,0
3703,2016-08-15 10:00:00,44,0.45,-0.45,1,0,0,0,0,1,0,1,0,2016,33,0,1,23,15,10,1
3704,2016-08-15 16:00:00,66,-0.33,-0.34,0,0,1,1,0,0,0,1,0,2016,33,0,1,4,3,-5,0
3705,2016-08-17 10:30:00,18,1.74,1.74,1,0,0,1,0,0,1,0,0,2016,33,2,1,12,-2,-4,0
3706,2016-08-18 10:00:00,7,0.53,0.86,0,1,0,1,0,0,0,1,0,2016,33,3,1,14,-2,8,0
3707,2016-08-18 10:30:00,46,-0.42,-0.42,1,0,0,1,0,0,0,1,0,2016,33,3,1,20,12,8,0
3708,2016-08-23 09:45:00,32,-0.82,-0.78,0,0,1,1,0,0,0,1,0,2016,34,1,1,16,-10,-3,0
3709,2016-08-23 09:59:00,64,-0.62,-0.62,0,0,1,1,0,0,0,1,0,2016,34,1,1,15,-9,-6,0
3710,2016-08-23 10:00:00,47,0.74,0.41,0,1,0,0,0,1,0,0,1,2016,34,1,1,15,-9,-6,0
3711,2016-08-24 09:00:00,35,-0.33,-0.47,0,0,1,1,0,0,0,1,0,2016,34,2,1,18,-7,6,0
3712,2016-08-24 10:00:00,23,-1.66,-1.67,0,0,1,1,0,0,0,0,1,2016,34,2,1,17,9,-15,-1
3713,2016-08-24 10:30:00,18,-0.97,-0.97,1,0,0,1,0,0,1,0,0,2016,34,2,1,21,-12,-5,0
3714,2016-08-25 09:45:00,33,-0.44,-0.04,0,0,1,0,1,0,0,1,0,2016,34,3,1,9,-1,-5,0
3715,2016-08-25 10:30:00,46,-0.21,-0.21,1,0,0,1,0,0,0,1,0,2016,34,3,1,8,-2,-11,-1
3716,2016-08-26 10:00:00,63,-0.17,-0.03,0,0,1,1,0,0,0,0,1,2016,34,4,1,64,10,-30,-2
3717,2016-08-30 09:00:00,65,-0.1,-0.34,1,0,0,1,0,0,0,1,0,2016,35,1,1,18,-8,-6,0
3718,2016-08-30 10:00:00,6,0.77,0.67,0,1,0,0,0,1,1,0,0,2016,35,1,1,23,-15,3,0
3719,2016-08-31 08:15:00,0,0.05,0.41,1,0,0,0,1,0,1,0,0,2016,35,2,1,12,-4,3,0
3720,2016-08-31 09:45:00,10,-0.72,-0.72,0,0,1,1,0,0,0,0,1,2016,35,2,1,22,17,-10,-1
3721,2016-08-31 10:00:00,50,-0.18,-0.95,0,1,0,0,0,1,0,0,1,2016,35,2,1,20,11,-12,-1
3722,2016-08-31 10:30:00,18,-0.14,-0.14,1,0,0,1,0,0,1,0,0,2016,35,2,1,18,9,8,0
3723,2016-09-01 01:00:00,67,-0.42,-0.42,0,0,1,1,0,0,0,1,0,2016,35,3,1,4,-3,-1,0
3724,2016-09-01 09:45:00,29,0.39,0.89,1,0,0,1,0,0,0,1,0,2016,35,3,1,11,-3,48,2
3725,2016-09-01 10:30:00,46,-0.7,-0.7,1,0,0,1,0,0,0,1,0,2016,35,3,1,64,48,8,0
3726,2016-09-02 10:00:00,24,-0.51,-1.06,0,0,1,0,0,1,0,0,1,2016,35,4,1,27,9,-38,-2
3727,2016-09-03 06:55:00,30,-0.19,0.15,1,0,0,1,0,0,0,1,0,2016,35,5,1,0,0,0,0
3728,2016-09-06 09:59:00,37,-0.57,-0.57,0,0,1,1,0,0,0,1,0,2016,36,1,1,54,0,81,2
3729,2016-09-06 10:00:00,40,-1.2,-1.2,0,0,1,1,0,0,1,0,0,2016,36,1,1,54,0,81,2
3730,2016-09-07 10:00:00,43,0.96,0.68,0,1,0,1,0,0,0,0,1,2016,36,2,1,13,5,-11,-1
3731,2016-09-08 08:30:00,69,0.14,-0.06,0,1,0,1,0,0,1,0,0,2016,36,3,1,37,6,20,1
3732,2016-09-08 10:30:00,46,0.37,0.37,1,0,0,1,0,0,0,1,0,2016,36,3,1,50,-41,6,0
3733,2016-09-08 11:00:00,18,1.6,1.6,1,0,0,1,0,0,1,0,0,2016,36,3,1,24,-11,-14,-1
3734,2016-09-08 15:00:00,12,0.02,0.5,0,1,0,0,1,0,0,1,0,2016,36,3,1,12,8,-6,0
3735,2016-09-09 10:00:00,31,0.83,0.99,0,1,0,1,0,0,0,1,0,2016,36,4,1,37,-27,10,1
3736,2016-09-13 06:00:00,45,1.56,1.56,1,0,0,1,0,0,0,1,0,2016,37,1,1,12,-8,11,1
3737,2016-09-13 14:00:00,25,0.2,0.2,0,0,1,1,0,0,0,1,0,2016,37,1,1,15,6,-19,-1
3738,2016-09-14 08:30:00,41,0.61,0.01,1,0,0,1,0,0,0,0,1,2016,37,2,1,11,-7,-3,0
3739,2016-09-14 10:30:00,18,-0.37,-0.37,1,0,0,1,0,0,1,0,0,2016,37,2,1,26,13,29,2
3740,2016-09-15 10:00:00,5,1.33,1.21,0,1,0,1,0,0,0,1,0,2016,37,3,1,33,-10,12,1
3741,2016-09-15 10:30:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2016,37,3,1,21,-9,1,0
3742,2016-09-16 10:00:00,58,-0.29,-0.26,0,0,1,0,0,1,1,0,0,2016,37,4,1,17,-12,1,0
3743,2016-09-16 16:00:00,66,1.12,1.26,0,1,0,0,1,0,0,1,0,2016,37,4,1,9,4,2,0
3744,2016-09-19 10:00:00,44,1.68,1.64,0,1,0,0,0,1,0,1,0,2016,38,0,1,17,8,13,1
3745,2016-09-21 10:30:00,18,-0.13,-0.13,1,0,0,1,0,0,1,0,0,2016,38,2,1,8,-2,8,0
3746,2016-09-21 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2016,38,2,1,53,0,8,0
3747,2016-09-22 08:30:00,69,1.6,1.6,0,1,0,1,0,0,1,0,0,2016,38,3,1,12,2,2,0
3748,2016-09-22 09:00:00,35,1.02,1.15,0,1,0,0,1,0,0,1,0,2016,38,3,1,17,12,9,0
3749,2016-09-22 10:30:00,46,0.14,0.14,1,0,0,1,0,0,0,1,0,2016,38,3,1,17,-6,-3,0
3750,2016-09-23 09:45:00,32,-0.69,-0.6,0,0,1,1,0,0,0,1,0,2016,38,4,1,25,-19,2,0
3751,2016-09-26 10:00:00,47,-0.69,-0.48,0,1,0,0,1,0,0,0,1,2016,39,0,1,15,-12,6,0
3752,2016-09-27 09:00:00,65,-0.02,0.14,1,0,0,1,0,0,0,1,0,2016,39,1,1,30,-22,14,1
3753,2016-09-27 09:45:00,33,1.23,1.34,0,1,0,1,0,0,0,1,0,2016,39,1,1,18,12,-17,-1
3754,2016-09-27 09:59:00,64,-0.46,-0.46,0,0,1,1,0,0,0,1,0,2016,39,1,1,22,12,-18,-1
3755,2016-09-27 10:00:00,6,0.8,0.97,0,1,0,0,1,0,1,0,0,2016,39,1,1,22,12,-18,-1
3756,2016-09-28 10:30:00,18,-0.39,-0.39,1,0,0,1,0,0,1,0,0,2016,39,2,1,14,0,-19,-1
3757,2016-09-29 10:00:00,50,-1.68,-1.63,0,0,1,1,0,0,0,0,1,2016,39,3,1,27,16,22,2
3758,2016-09-29 10:30:00,46,0.63,0.63,1,0,0,1,0,0,0,1,0,2016,39,3,1,30,22,0,0
3759,2016-09-30 09:45:00,10,0.26,0.26,0,1,0,1,0,0,0,0,1,2016,39,4,1,56,49,1,0
3760,2016-09-30 10:00:00,63,1.53,0.44,0,1,0,1,0,0,0,0,1,2016,39,4,1,51,39,17,1
3761,2016-10-03 01:00:00,67,0.51,0.51,0,1,0,1,0,0,0,1,0,2016,40,0,1,4,1,-4,0
3762,2016-10-03 09:45:00,29,-0.58,0.66,1,0,0,1,0,0,0,1,0,2016,40,0,1,16,-12,-13,-1
3763,2016-10-05 08:15:00,0,-1.35,-1.55,0,0,1,1,0,0,1,0,0,2016,40,2,1,18,-12,1,0
3764,2016-10-05 08:30:00,68,-0.38,-0.45,1,0,0,1,0,0,0,0,1,2016,40,2,1,19,-14,4,0
3765,2016-10-05 09:45:00,30,0.93,-1.37,0,1,0,1,0,0,0,1,0,2016,40,2,1,10,1,-13,-1
3766,2016-10-05 10:30:00,18,-0.32,-0.32,1,0,0,1,0,0,1,0,0,2016,40,2,1,29,-10,9,0
3767,2016-10-06 08:30:00,69,0.2,0.12,0,1,0,1,0,0,1,0,0,2016,40,3,1,13,-6,-2,0
3768,2016-10-06 10:30:00,46,-1.38,-1.38,1,0,0,1,0,0,0,1,0,2016,40,3,1,14,-6,-4,0
3769,2016-10-07 10:00:00,31,0.76,0.46,0,1,0,1,0,0,0,1,0,2016,40,4,1,40,14,-1,0
3770,2016-10-07 15:00:00,12,1.47,1.25,0,1,0,1,0,0,0,1,0,2016,40,4,1,15,8,15,1
3771,2016-10-11 06:00:00,45,-1.49,-1.49,0,0,1,1,0,0,0,1,0,2016,41,1,1,7,-7,-26,-2
3772,2016-10-12 10:00:00,43,-1.24,-1.04,0,0,1,1,0,0,0,0,1,2016,41,2,1,34,15,-10,-1
3773,2016-10-13 10:30:00,46,0.36,0.36,1,0,0,1,0,0,0,1,0,2016,41,3,1,19,4,4,0
3774,2016-10-13 11:00:00,18,-1.77,-1.77,1,0,0,1,0,0,1,0,0,2016,41,3,1,22,1,14,1
3775,2016-10-14 16:00:00,25,0.66,0.66,0,1,0,1,0,0,0,1,0,2016,41,4,1,13,-11,-1,0
3776,2016-10-17 08:30:00,21,-1.46,-1.46,0,0,1,1,0,0,0,0,1,2016,42,0,1,13,2,2,0
3777,2016-10-18 10:00:00,44,-0.71,-0.62,0,0,1,1,0,0,0,1,0,2016,42,1,1,18,-4,-2,0
3778,2016-10-18 16:00:00,66,0.58,0.45,0,1,0,1,0,0,0,1,0,2016,42,1,1,6,2,-2,0
3779,2016-10-19 10:30:00,18,0.51,0.51,1,0,0,1,0,0,1,0,0,2016,42,2,1,14,4,-4,0
3780,2016-10-20 10:30:00,46,-0.57,-0.57,1,0,0,1,0,0,0,1,0,2016,42,3,1,33,-26,2,0
3781,2016-10-24 09:45:00,32,1.09,1.07,0,1,0,1,0,0,0,1,0,2016,43,0,1,12,3,-11,-1
3782,2016-10-25 09:59:00,64,0.48,0.48,0,1,0,1,0,0,0,1,0,2016,43,1,1,10,0,3,0
3783,2016-10-26 09:45:00,33,1.5,1.62,0,1,0,0,1,0,0,1,0,2016,43,2,1,30,18,-22,-2
3784,2016-10-26 10:00:00,47,-0.78,-1.0,0,0,1,0,0,1,0,0,1,2016,43,2,1,29,8,-6,0
3785,2016-10-26 10:30:00,18,0.31,0.31,1,0,0,1,0,0,1,0,0,2016,43,2,1,31,-23,-2,0
3786,2016-10-27 10:00:00,50,0.54,0.68,0,1,0,1,0,0,0,0,1,2016,43,3,1,15,0,16,1
3787,2016-10-27 10:30:00,46,-0.08,-0.08,1,0,0,1,0,0,0,1,0,2016,43,3,1,22,1,1,0
3788,2016-10-28 10:00:00,63,-0.89,0.51,0,0,1,1,0,0,0,0,1,2016,43,4,1,21,15,8,0
3789,2016-10-31 09:45:00,10,-1.07,-1.07,0,0,1,1,0,0,0,0,1,2016,44,0,1,13,-3,-4,0
3790,2016-11-01 01:00:00,67,0.88,0.88,0,1,0,1,0,0,0,1,0,2016,44,1,1,7,1,5,0
3791,2016-11-01 09:45:00,29,-1.0,-1.05,1,0,0,1,0,0,0,1,0,2016,44,1,1,18,12,11,1
3792,2016-11-02 08:15:00,0,-1.21,1.32,0,0,1,0,1,0,1,0,0,2016,44,2,1,21,14,-2,0
3793,2016-11-02 10:30:00,18,-0.84,-0.84,1,0,0,1,0,0,1,0,0,2016,44,2,1,28,20,6,0
3794,2016-11-02 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2016,44,2,1,28,-16,-3,0
3795,2016-11-03 09:45:00,30,-1.23,-1.63,1,0,0,1,0,0,0,1,0,2016,44,3,1,15,-1,7,0
3796,2016-11-03 10:30:00,46,0.63,0.63,1,0,0,1,0,0,0,1,0,2016,44,3,1,17,5,15,1
3797,2016-11-07 15:00:00,12,-0.14,-0.13,0,1,0,0,1,0,0,1,0,2016,45,0,1,6,0,6,0
3798,2016-11-08 06:00:00,45,-0.04,-0.04,1,0,0,1,0,0,0,1,0,2016,45,1,1,8,-4,-4,0
3799,2016-11-08 10:00:00,43,-0.41,-0.41,0,0,1,1,0,0,0,0,1,2016,45,1,1,12,6,1,0
3800,2016-11-09 10:00:00,31,0.29,-0.38,0,1,0,1,0,0,0,1,0,2016,45,2,1,56,-39,-14,-1
3801,2016-11-09 10:30:00,18,0.33,0.33,1,0,0,1,0,0,1,0,0,2016,45,2,1,39,-18,-15,-1
3802,2016-11-10 08:30:00,69,1.25,1.13,0,1,0,1,0,0,1,0,0,2016,45,3,1,33,23,-14,-1
3803,2016-11-10 10:30:00,46,-0.23,-0.23,1,0,0,1,0,0,0,1,0,2016,45,3,1,41,17,-31,-2
3804,2016-11-10 14:00:00,25,1.14,1.14,0,1,0,1,0,0,0,1,0,2016,45,3,1,20,13,-10,-1
3805,2016-11-11 10:00:00,58,1.62,1.63,0,1,0,0,0,1,1,0,0,2016,45,4,1,42,-25,-17,-1
3806,2016-11-15 10:00:00,5,0.82,0.82,0,1,0,1,0,0,0,1,0,2016,46,1,1,22,-2,5,0
3807,2016-11-16 10:00:00,44,-0.24,-0.1,1,0,0,1,0,0,0,1,0,2016,46,2,1,24,-8,-21,-2
3808,2016-11-16 10:30:00,18,-1.36,-1.36,1,0,0,1,0,0,1,0,0,2016,46,2,1,26,-9,-23,-2
3809,2016-11-16 16:00:00,66,-1.18,-1.12,0,0,1,0,0,1,0,1,0,2016,46,2,1,12,1,5,0
3810,2016-11-17 10:30:00,46,1.61,1.61,1,0,0,1,0,0,0,1,0,2016,46,3,1,35,-25,-16,-1
3811,2016-11-18 10:00:00,7,0.23,0.2,1,0,0,1,0,0,0,1,0,2016,46,4,1,28,-14,-23,-2
3812,2016-11-22 09:59:00,64,0.92,0.92,0,1,0,1,0,0,0,1,0,2016,47,1,1,13,8,-32,-2
3813,2016-11-22 10:00:00,23,1.05,1.0,0,1,0,1,0,0,0,0,1,2016,47,1,1,13,8,-32,-2
3814,2016-11-23 09:00:00,35,0.23,-0.15,0,1,0,1,0,0,0,1,0,2016,47,2,1,59,-52,-1,0
3815,2016-11-23 09:45:00,32,-0.37,-0.54,1,0,0,1,0,0,0,1,0,2016,47,2,1,33,-18,-17,-1
3816,2016-11-23 10:30:00,18,1.13,1.13,1,0,0,1,0,0,1,0,0,2016,47,2,1,34,-8,6,0
3817,2016-11-23 12:00:00,46,1.78,1.78,1,0,0,1,0,0,0,1,0,2016,47,2,1,32,20,1,0
3818,2016-11-25 09:45:00,33,-0.29,-0.39,1,0,0,1,0,0,0,1,0,2016,47,4,1,30,22,-16,-1
3819,2016-11-29 09:00:00,65,-0.49,-0.4,0,0,1,1,0,0,0,1,0,2016,48,1,1,29,-6,34,2
3820,2016-11-29 10:00:00,6,0.81,1.09,0,1,0,0,1,0,1,0,0,2016,48,1,1,36,16,28,2
3821,2016-11-30 08:15:00,0,1.69,0.74,0,1,0,0,0,1,1,0,0,2016,48,2,1,32,1,-30,-2
3822,2016-11-30 09:45:00,10,1.35,1.35,0,1,0,1,0,0,0,0,1,2016,48,2,1,59,-50,18,1
3823,2016-11-30 10:00:00,50,0.39,0.52,0,0,1,1,0,0,0,0,1,2016,48,2,1,38,-25,-5,0
3824,2016-11-30 10:30:00,18,0.68,0.68,1,0,0,1,0,0,1,0,0,2016,48,2,1,25,-14,-27,-2
3825,2016-12-01 00:00:00,67,-0.79,-0.79,1,0,0,1,0,0,0,1,0,2016,48,3,1,13,2,13,1
3826,2016-12-01 08:30:00,69,-0.99,-1.03,0,0,1,1,0,0,1,0,0,2016,48,3,1,21,-13,-7,0
3827,2016-12-01 09:45:00,29,-1.21,-0.11,1,0,0,1,0,0,0,1,0,2016,48,3,1,36,-28,-10,-1
3828,2016-12-01 10:30:00,46,-0.55,-0.55,1,0,0,1,0,0,0,1,0,2016,48,3,1,24,-10,26,2
3829,2016-12-05 09:45:00,30,0.16,0.42,1,0,0,1,0,0,0,1,0,2016,49,0,1,48,26,19,1
3830,2016-12-05 10:00:00,40,0.6,0.6,0,1,0,1,0,0,1,0,0,2016,49,0,1,42,34,-1,0
3831,2016-12-07 10:00:00,43,0.1,0.58,1,0,0,0,1,0,0,0,1,2016,49,2,1,16,7,17,1
3832,2016-12-07 10:30:00,18,0.25,0.25,1,0,0,1,0,0,1,0,0,2016,49,2,1,30,25,-8,0
3833,2016-12-07 15:00:00,12,-0.63,-0.38,0,0,1,0,1,0,0,1,0,2016,49,2,1,12,2,6,0
3834,2016-12-08 08:30:00,69,-0.09,-0.13,1,0,0,1,0,0,1,0,0,2016,49,3,1,186,-52,-119,-2
3835,2016-12-08 10:30:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2016,49,3,1,60,-49,1,0
3836,2016-12-12 14:00:00,25,-1.33,-1.33,0,0,1,1,0,0,0,1,0,2016,50,0,1,10,-1,-6,0
3837,2016-12-13 06:00:00,45,1.49,1.49,0,1,0,1,0,0,0,1,0,2016,50,1,1,17,-6,-11,-1
3838,2016-12-13 08:30:00,41,-0.59,-0.28,1,0,0,1,0,0,0,0,1,2016,50,1,1,30,9,-2,0
3839,2016-12-14 10:00:00,5,0.88,0.88,0,1,0,1,0,0,0,1,0,2016,50,2,1,16,4,15,1
3840,2016-12-14 10:30:00,18,0.22,0.22,1,0,0,1,0,0,1,0,0,2016,50,2,1,23,18,-2,0
3841,2016-12-14 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2016,50,2,1,79,-3,-73,-2
3842,2016-12-15 09:45:00,32,0.07,-0.05,1,0,0,1,0,0,0,1,0,2016,50,3,1,22,2,-18,-1
3843,2016-12-15 10:00:00,44,1.31,1.43,0,1,0,1,0,0,0,1,0,2016,50,3,1,36,-9,-10,-1
3844,2016-12-15 10:30:00,46,-0.23,-0.23,1,0,0,1,0,0,0,1,0,2016,50,3,1,44,-20,-21,-2
3845,2016-12-15 16:00:00,66,0.5,0.35,0,1,0,1,0,0,0,1,0,2016,50,3,1,16,-7,-1,0
3846,2016-12-19 09:45:00,33,-1.15,-1.18,0,0,1,1,0,0,0,1,0,2016,51,0,1,26,18,7,0
3847,2016-12-21 10:00:00,23,0.46,0.4,0,1,0,0,0,1,0,0,1,2016,51,2,1,15,-4,1,0
3848,2016-12-21 10:30:00,18,-1.28,-1.28,1,0,0,1,0,0,1,0,0,2016,51,2,1,15,-5,-6,0
3849,2016-12-22 09:00:00,35,-0.49,-0.51,1,0,0,1,0,0,0,1,0,2016,51,3,1,24,-10,23,2
3850,2016-12-22 10:30:00,46,-0.43,-0.43,1,0,0,1,0,0,0,1,0,2016,51,3,1,48,30,-29,-2
3851,2016-12-27 09:00:00,65,-0.5,0.66,1,0,0,1,0,0,0,1,0,2016,52,1,1,10,0,6,0
3852,2016-12-27 09:59:00,64,0.4,0.4,0,1,0,1,0,0,0,1,0,2016,52,1,1,7,2,3,0
3853,2016-12-27 10:00:00,6,0.29,0.53,0,1,0,0,1,0,1,0,0,2016,52,1,1,7,2,3,0
3854,2016-12-28 10:00:00,50,0.04,0.14,0,0,1,1,0,0,0,0,1,2016,52,2,1,15,-3,10,1
3855,2016-12-29 10:30:00,46,0.47,0.47,1,0,0,1,0,0,0,1,0,2016,52,3,1,17,8,24,2
