,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
1240,2012-09-26 10:00:00,21,-0.58,-0.99,0,0,1,1,0,0,1,2012,39,2,1,14,13,13,8,10,-3,7,8,-2,5,10,3,19,-5,-15,6,-7,-2,19,-10,-3,0
1241,2012-09-27 08:30:00,32_8,0.78,0.45999999999999996,0,1,1,1,0,1,2,2012,39,3,2,16,-1,0,11,3,4,7,6,3,6,7,0,9,13,6,12,3,-10,28,10,-4,0
1242,2012-09-27 10:00:00,24,-0.87,-0.84,0,0,1,0,1,0,1,2012,39,3,1,11,-4,-4,11,-11,-7,10,-8,3,8,-13,-5,5,-13,0,8,-18,-5,16,1,-21,-2
1243,2012-10-01 10:00:00,17,1.48,1.48,0,1,0,1,0,0,1,2012,40,0,1,25,19,18,12,25,6,12,15,-10,6,17,2,18,3,-14,6,3,0,34,-15,-4,0
1244,2012-10-03 08:15:00,0,-0.61,-0.85,0,1,0,0,0,1,1,2012,40,2,1,17,8,7,11,10,3,6,10,0,9,4,-6,10,1,-3,15,-12,-13,21,-3,-7,0
1245,2012-10-03 10:00:00,18,1.24,1.24,0,1,0,1,0,0,1,2012,40,2,1,18,-4,-4,11,-1,3,18,15,16,7,21,6,10,17,-4,6,14,-3,18,-2,-1,0
1246,2012-10-04 08:30:00,32,0.22,0.13,1,0,0,1,0,0,1,2012,40,3,1,28,20,20,12,16,-4,15,19,3,18,4,-15,13,15,10,15,23,8,48,19,19,1
1247,2012-10-05 08:30:00,22_33,1.63,2.4699999999999998,1,1,0,1,1,0,2,2012,40,4,2,26,4,4,16,10,6,15,13,4,15,14,1,9,8,-6,12,14,6,28,-1,31,2
1248,2012-10-11 08:30:00,31_32,0.53,0.7600000000000001,1,1,0,2,0,0,2,2012,41,3,2,11,-2,-3,9,1,3,7,3,2,8,-5,-8,4,-5,0,6,0,6,18,3,10,1
1249,2012-10-12 08:30:00,23,0.12,0.12,0,1,0,1,0,0,1,2012,41,4,1,18,13,13,13,5,-9,5,8,3,9,5,-3,8,11,6,9,15,4,22,-3,8,0
1250,2012-10-12 09:55:00,28,0.95,0.74,0,1,0,0,0,1,1,2012,41,4,1,7,3,3,6,3,0,10,-6,-9,6,-3,3,4,-3,0,11,-11,-8,21,-11,-16,-1
1251,2012-10-15 08:30:00,10_29,1.27,1.6,0,2,0,0,2,0,2,2012,42,0,2,7,1,1,8,-4,-5,4,-1,3,5,-5,-4,12,-13,-8,6,-12,1,8,-8,-14,-1
1252,2012-10-16 08:30:00,7,-0.73,-0.73,0,0,1,1,0,0,1,2012,42,1,1,8,0,0,7,-5,-5,4,-6,-1,3,-7,-1,5,-3,4,4,-4,-1,49,42,-7,0
1253,2012-10-17 08:30:00,3,1.24,1.24,0,1,0,1,0,0,1,2012,42,2,1,10,-6,-6,10,-10,-4,7,-5,5,7,0,5,10,-3,-3,6,-5,-2,19,8,-12,-1
1254,2012-10-18 08:30:00,32,-1.28,-1.26,0,0,1,1,0,0,1,2012,42,3,1,10,-8,-7,7,-7,1,4,-6,1,7,-6,0,4,-9,-3,3,-10,-1,19,7,-10,-1
1255,2012-10-18 10:00:00,25,0.68,0.68,0,1,0,1,0,0,1,2012,42,3,1,13,-4,-3,11,-7,-3,7,-10,-2,15,-20,-10,8,-22,-2,6,-20,2,20,7,-15,-1
1256,2012-10-19 10:00:00,14,0.02,-0.11,1,0,0,1,0,0,1,2012,42,4,1,9,-4,-4,6,-1,3,15,-16,-15,8,-18,-2,6,-16,2,7,-11,5,26,-16,-14,-1
1257,2012-10-24 10:00:00,21,0.1,-0.45,0,1,0,0,0,1,1,2012,43,2,1,13,-7,-7,10,-13,-6,7,-16,-3,8,-16,0,5,-13,3,6,-15,-2,18,-1,-8,0
1258,2012-10-25 08:30:00,32_8,0.77,0.77,1,1,0,1,0,1,2,2012,43,3,2,18,-7,-7,7,-14,-6,8,-12,2,8,-9,3,4,-7,2,4,-8,-1,27,-10,-8,0
1259,2012-10-25 10:00:00,24,0.01,0.01,0,0,1,1,0,0,1,2012,43,3,1,6,0,0,7,0,0,6,-1,-1,7,2,3,8,-3,-4,2,-3,0,25,-5,-13,-1
1260,2012-10-26 08:30:00,1,0.91,0.28,0,1,0,0,0,1,1,2012,43,4,1,12,-6,-6,19,4,10,15,12,8,10,11,-2,7,11,0,8,6,-5,21,8,19,1
1261,2012-11-01 08:15:00,0,-0.84,0.15,0,1,0,1,0,0,1,2012,44,3,1,7,-3,-3,6,1,4,4,-2,-3,13,8,10,4,7,-1,9,15,8,19,11,11,1
1262,2012-11-01 08:30:00,32,0.2,0.21,0,1,0,1,0,0,1,2012,44,3,1,13,10,10,4,9,-1,9,17,8,4,20,3,4,21,1,6,16,-5,15,1,12,1
1263,2012-11-01 10:00:00,4_17,0.29999999999999993,0.06,1,1,0,1,0,1,2,2012,44,3,2,11,-5,-5,4,-3,2,11,4,7,5,4,0,6,1,-3,4,-2,-3,14,2,-9,0
1264,2012-11-02 08:30:00,22_33,0.22999999999999998,0.56,1,1,0,1,1,0,2,2012,44,4,2,24,-15,-15,25,-33,-18,10,-31,2,13,-27,3,13,-14,13,11,-21,-7,29,7,-27,-2
1265,2012-11-05 10:00:00,18,-0.71,-0.71,0,0,1,1,0,0,1,2012,45,0,1,13,10,9,6,5,-5,6,6,1,10,-1,-7,7,4,5,8,-3,-7,17,-6,4,0
1266,2012-11-08 08:30:00,31_32,1.06,0.97,0,2,0,2,0,0,2,2012,45,3,2,18,-6,-6,21,12,18,11,10,-2,21,14,4,11,20,6,16,28,7,35,-15,12,1
1267,2012-11-09 09:55:00,28,-0.09,0.12,0,1,0,1,0,0,1,2012,45,4,1,4,2,2,10,9,7,11,15,6,5,13,-2,11,5,-7,6,6,1,16,10,0,0
1268,2012-11-14 08:30:00,10_29_23,-1.65,-1.49,0,0,3,1,2,0,3,2012,46,2,3,10,0,0,15,-9,-9,7,-12,-3,7,-11,2,5,-8,2,3,-8,0,30,11,2,0
1269,2012-11-15 08:30:00,32_7,0.050000000000000044,0.050000000000000044,0,1,1,1,0,1,2,2012,46,3,2,8,-4,-5,8,1,4,4,2,1,6,-2,-4,5,0,2,4,-2,-2,13,-1,17,1
1270,2012-11-15 10:00:00,25,-1.71,-1.71,0,0,1,1,0,0,1,2012,46,3,1,19,9,8,11,14,5,5,17,3,6,21,4,5,20,0,6,15,-5,32,16,14,1
1271,2012-11-19 10:00:00,14,0.22,-0.11,0,1,0,0,0,1,1,2012,47,0,1,9,-1,-1,8,-7,-6,5,-5,2,17,9,14,5,8,-1,7,7,-1,21,9,29,2
1272,2012-11-20 08:30:00,3,-0.67,-0.67,1,0,0,1,0,0,1,2012,47,1,1,7,-1,-1,6,-2,-1,3,-3,-1,5,1,4,7,-4,-5,4,-5,-1,35,6,-17,-1
1273,2012-11-21 08:30:00,32,0.38,0.2,0,1,0,0,0,1,1,2012,47,2,1,6,-5,-5,4,-4,1,7,3,7,7,2,-1,11,8,6,5,9,1,19,7,16,1
1274,2012-11-27 08:30:00,8,1.05,1.1,0,1,0,0,0,1,1,2012,48,1,1,9,-2,-2,9,-7,-5,7,-7,0,3,-4,2,6,-6,-2,6,-10,-4,18,-6,-21,-2
1275,2012-11-27 10:00:00,4,-0.21,-0.04,0,1,0,0,1,0,1,2012,48,1,1,20,-14,-14,5,-12,2,6,-13,-1,5,-15,-2,7,-18,-3,8,-14,4,23,-2,-11,-1
1276,2012-11-28 10:00:00,21,-0.83,-1.47,0,0,1,0,0,1,1,2012,48,2,1,16,-12,-12,9,-6,6,7,-2,4,5,-4,-2,14,7,11,7,6,-1,19,1,21,2
1277,2012-11-29 08:30:00,32_26,0.12000000000000001,0.38,1,0,1,1,0,1,2,2012,48,3,2,8,2,2,7,-3,-5,3,-1,2,9,-8,-7,6,-9,-1,5,-9,0,16,10,-1,0
1278,2012-11-29 10:00:00,24,1.39,1.36,0,1,0,1,0,0,1,2012,48,3,1,12,-2,-2,17,-14,-12,18,-24,-10,8,-26,-2,7,-27,-2,4,-26,1,28,17,-28,-2
1279,2012-12-03 10:00:00,17,-1.35,-1.35,0,0,1,1,0,0,1,2012,49,0,1,10,2,2,7,0,-2,5,1,1,4,1,0,7,4,3,5,4,-1,19,-8,19,1
1280,2012-12-05 08:15:00,0,-1.37,-1.34,0,0,1,1,0,0,1,2012,49,2,1,7,-4,-4,8,2,7,7,0,-1,8,-2,-2,5,-2,0,6,-2,0,14,-4,-1,0
1281,2012-12-05 10:00:00,18,0.26,0.26,0,1,0,1,0,0,1,2012,49,2,1,12,-5,-6,7,-3,2,5,-1,2,5,-1,0,5,0,1,4,0,0,18,8,-8,0
1282,2012-12-06 08:30:00,32,0.5,0.57,0,1,0,1,0,0,1,2012,49,3,1,13,-9,-9,16,-3,6,15,-11,-8,8,-15,-3,27,-37,-22,10,-39,-2,29,6,-43,-2
1283,2012-12-07 08:30:00,22_33,1.27,0.6200000000000001,0,2,0,1,0,1,2,2012,49,4,2,31,-14,-13,16,-23,-9,14,-23,0,13,-21,2,10,-15,6,10,-8,7,39,-9,3,0
1284,2012-12-07 09:55:00,28,-1.68,-1.7,0,0,1,0,0,1,1,2012,49,4,1,7,4,5,10,8,4,6,11,3,6,8,-3,8,5,-3,7,9,4,25,-9,40,2
1285,2012-12-11 08:30:00,31,-1.17,-1.04,1,0,0,0,1,0,1,2012,50,1,1,3,0,1,8,-5,-5,3,-5,0,7,-2,3,5,2,4,7,3,1,12,1,0,0
1286,2012-12-13 08:30:00,32_10_29_23,-0.45999999999999996,-0.3400000000000001,1,1,2,4,0,0,4,2012,50,3,4,18,-8,-9,7,-13,-5,5,-8,4,5,-10,-2,6,-7,3,5,-3,4,26,14,-6,0
1287,2012-12-14 08:30:00,7,-0.45,-0.45,0,0,1,1,0,0,1,2012,50,4,1,10,-7,-7,11,-12,-5,6,-12,0,4,-10,2,3,-11,-2,8,-5,6,14,2,10,1
1288,2012-12-19 08:30:00,3,-0.89,-0.89,1,0,0,1,0,0,1,2012,51,2,1,5,0,0,6,-3,-3,4,-3,0,4,-3,0,4,-5,-2,4,-7,-2,20,8,-11,-1
1289,2012-12-20 08:30:00,32,-0.87,-0.54,1,0,0,1,0,0,1,2012,51,3,1,12,10,10,7,11,1,16,22,11,13,34,12,7,33,0,5,32,-1,23,-4,17,1
1290,2012-12-20 10:00:00,25_14,1.48,1.3900000000000001,0,2,0,1,0,1,2,2012,51,3,2,10,-4,-4,6,-4,0,24,-23,-19,18,-36,-14,8,-31,5,6,-31,1,30,-16,-34,-2
1291,2012-12-21 08:30:00,8,1.25,1.22,0,1,0,0,1,0,1,2012,51,4,1,9,1,1,11,3,2,11,-3,-6,8,-1,2,5,-4,-3,8,-1,3,19,-5,-20,-1
1292,2012-12-27 08:30:00,32,0.55,0.62,0,1,0,1,0,0,1,2012,52,3,1,8,1,1,6,5,4,4,9,4,5,7,-2,4,11,4,5,10,-1,20,-6,3,0
1293,2012-12-27 10:00:00,21_4,-0.98,-1.15,0,0,2,0,0,2,2,2012,52,3,2,8,5,5,6,6,1,7,3,-3,12,-7,-10,25,-29,-21,17,-31,-2,15,-9,-34,-2
1294,2012-12-28 10:00:00,24,1.13,1.16,0,1,0,0,0,1,1,2012,52,4,1,3,2,2,9,-4,-5,4,-6,-2,8,-1,5,5,-3,-2,9,-11,-8,30,17,-4,0
1295,2013-01-02 10:00:00,17,0.32,0.32,0,1,0,1,0,0,1,2013,1,2,1,5,4,4,6,-1,-4,7,2,3,10,-7,-9,5,-8,-1,9,0,8,22,10,-11,-1
1296,2013-01-03 08:15:00,0,1.35,1.37,0,1,0,0,1,0,1,2013,1,3,1,16,-11,-11,7,-12,-2,8,-5,7,14,2,7,7,0,-2,6,5,5,21,18,11,1
1297,2013-01-03 08:30:00,32,-1.38,-1.55,0,0,1,0,0,1,1,2013,1,3,1,14,7,7,7,5,-2,6,10,5,4,12,2,5,11,-1,4,14,3,24,2,9,0
1298,2013-01-04 08:30:00,22_33,-1.79,-1.73,1,0,1,1,1,0,2,2013,1,4,2,28,16,16,23,4,-11,15,14,10,9,20,6,21,28,8,8,30,2,32,-3,33,2
1299,2013-01-04 10:00:00,18,0.79,0.79,0,1,0,1,0,0,1,2013,1,4,1,15,-12,-12,8,-12,-1,6,-15,-3,6,-17,-2,6,-15,2,3,-17,-2,31,21,-21,-2
1300,2013-01-10 08:30:00,32,-0.7,-0.25,0,0,1,0,1,0,1,2013,2,3,1,21,-12,-12,15,1,13,37,31,30,20,48,17,16,55,7,19,70,15,30,13,78,2
1301,2013-01-11 08:30:00,31,-1.68,-1.73,0,0,1,1,0,0,1,2013,2,4,1,29,25,25,8,22,-3,14,17,-5,7,17,0,9,22,5,7,17,-5,92,63,32,2
1302,2013-01-15 08:30:00,10_29_23,1.63,0.44,0,2,1,1,1,1,3,2013,3,1,3,20,12,12,10,5,-7,6,7,2,6,3,-4,4,4,1,16,16,13,23,4,19,1
1303,2013-01-16 08:30:00,7,-0.45,-0.45,0,0,1,1,0,0,1,2013,3,2,1,8,6,6,13,-2,-8,7,1,3,6,0,-1,9,-3,-3,11,-3,0,49,-28,7,0
1304,2013-01-17 08:30:00,32_3,1.38,1.26,1,1,0,2,0,0,2,2013,3,3,2,20,-14,-14,6,-15,-1,8,-20,-5,10,-16,4,8,-21,-4,10,-29,-8,20,4,-32,-2
1305,2013-01-17 10:00:00,25,-0.17,-0.17,0,0,1,1,0,0,1,2013,3,3,1,14,9,9,7,9,0,6,10,1,8,10,0,6,4,-5,7,8,4,22,0,10,1
1306,2013-01-18 09:55:00,28,-0.73,-0.77,0,0,1,0,0,1,1,2013,3,4,1,8,5,6,11,-5,-10,9,-6,-1,8,-12,-6,6,-12,0,5,-13,-1,25,1,-14,-1
1307,2013-01-22 10:00:00,14,-1.27,-1.26,0,0,1,0,0,1,1,2013,4,1,1,8,-1,-1,11,-4,-2,7,-7,-3,11,-12,-5,10,-7,5,22,-26,-19,20,0,-24,-2
1308,2013-01-24 08:30:00,32,0.84,0.82,0,1,0,1,0,0,1,2013,4,3,1,21,-16,-16,10,-10,6,17,3,13,10,-2,-5,12,3,5,8,5,2,35,19,3,0
1309,2013-01-25 10:00:00,21,-0.93,0.96,0,0,1,0,1,0,1,2013,4,4,1,13,-5,-5,4,-6,-1,7,-11,-5,6,-12,-2,5,-15,-3,6,-16,-1,23,18,4,0
1310,2013-01-28 08:30:00,8,-0.08,-0.03,0,1,0,0,0,1,1,2013,5,0,1,6,-4,-4,9,-6,-2,7,-1,5,17,12,13,9,15,3,17,23,8,12,2,29,2
1311,2013-01-28 10:00:00,24,-1.27,-1.28,0,0,1,1,0,0,1,2013,5,0,1,14,-9,-9,18,-25,-16,12,-30,-5,8,-32,-2,15,-18,14,5,-19,0,26,4,-11,-1
1312,2013-01-29 10:00:00,4,-1.05,-0.68,0,0,1,0,1,0,1,2013,5,1,1,12,3,3,13,-6,-9,10,-4,2,6,-1,2,7,6,7,16,-4,-11,50,40,3,0
1313,2013-01-30 08:15:00,0,-0.08,-0.6,0,1,0,0,0,1,1,2013,5,2,1,13,-5,-5,6,-2,2,6,0,2,11,1,1,15,6,5,11,7,1,16,-3,8,0
1314,2013-01-30 08:30:00,1,-1.77,-1.5,0,0,1,0,1,0,1,2013,5,2,1,11,1,1,15,6,5,11,7,1,11,13,5,9,6,-7,8,-1,-8,16,-5,2,0
1315,2013-01-31 08:30:00,32,-0.52,-0.4,0,0,1,1,0,0,1,2013,5,3,1,4,3,2,8,1,-2,6,3,2,10,-1,-4,6,2,3,14,14,12,13,-6,15,1
1316,2013-02-01 08:30:00,22_33,-1.44,-1.3,1,0,1,1,1,0,2,2013,5,4,2,21,9,9,23,28,19,11,29,1,9,29,0,13,20,-9,9,20,0,24,-10,-12,-1
1317,2013-02-01 10:00:00,17,1.03,1.03,0,1,0,1,0,0,1,2013,5,4,1,25,12,12,16,21,9,12,28,7,13,38,10,21,49,11,10,44,-5,67,-54,84,2
1318,2013-02-05 10:00:00,18,-0.85,-0.85,1,0,0,1,0,0,1,2013,6,1,1,19,15,15,11,22,7,9,15,-7,16,3,-11,9,0,-3,9,-1,-1,47,5,2,0
1319,2013-02-07 08:30:00,32,-0.63,-0.81,0,0,1,1,0,0,1,2013,6,3,1,8,-3,-2,29,-24,-21,25,-34,-10,36,-56,-22,25,-64,-8,22,-83,-19,36,-19,-105,-2
1320,2013-02-08 08:30:00,31,1.18,1.13,0,1,0,1,0,0,1,2013,6,4,1,9,3,3,9,7,4,10,16,9,7,11,-5,5,14,3,7,11,-3,44,-38,22,2
1321,2013-02-13 08:30:00,10_29,0.63,0.55,1,1,0,2,0,0,2,2013,7,2,2,11,3,2,6,0,-3,11,-8,-8,5,-5,3,11,1,6,6,4,3,50,-40,0,0
1322,2013-02-14 08:30:00,32,0.31,0.26,0,1,0,1,0,0,1,2013,7,3,1,12,8,8,4,8,0,4,7,-1,7,3,-4,10,-1,-4,8,-2,-1,18,-1,-6,0
1323,2013-02-15 09:55:00,28,0.42,0.5,0,1,0,1,0,0,1,2013,7,4,1,8,0,0,10,7,7,6,9,2,10,8,-1,7,11,3,9,11,0,18,-13,12,1
1324,2013-02-20 08:30:00,23_3,-0.11000000000000004,-0.26999999999999996,1,0,1,2,0,0,2,2013,8,2,2,11,10,10,3,8,-2,6,7,-1,6,10,3,4,11,1,7,10,-1,17,-2,16,1
1325,2013-02-21 08:30:00,32_7,-0.15000000000000002,-0.12,0,1,1,2,0,0,2,2013,8,3,2,10,3,3,6,6,3,5,6,0,7,2,-4,5,2,0,6,6,4,23,6,21,2
1326,2013-02-21 10:00:00,25_14,-0.9699999999999999,-0.9899999999999999,0,1,1,1,0,1,2,2013,8,3,2,34,29,29,15,19,-9,10,16,-3,5,13,-3,6,16,3,6,18,2,34,-2,25,2
1327,2013-02-26 10:00:00,21_4,3.27,3.1900000000000004,0,2,0,1,1,0,2,2013,9,1,2,32,-16,-16,27,-43,-27,19,-51,-8,20,-37,14,14,-43,-6,18,-49,-5,38,13,-28,-2
1328,2013-02-27 08:30:00,8,0.4,0.35,0,1,0,0,0,1,1,2013,9,2,1,10,1,1,12,3,2,9,8,4,8,16,8,7,10,-6,7,6,-4,37,-34,12,1
1329,2013-02-27 10:00:00,24,0.18,0.26,0,1,0,0,1,0,1,2013,9,2,1,12,-5,-5,10,-2,3,21,17,19,11,11,-7,13,23,12,22,16,-7,29,8,11,1
1330,2013-02-28 08:30:00,32_26,-0.8,1.6099999999999999,0,1,1,2,0,0,2,2013,9,3,2,11,2,2,10,11,9,9,10,-1,19,-5,-15,8,-4,0,6,-5,-1,21,-4,-11,-1
1331,2013-03-01 10:00:00,17,0.56,0.56,0,1,0,1,0,0,1,2013,9,4,1,21,-9,-9,15,3,12,13,-4,-7,16,-17,-13,9,-18,-1,13,-9,9,40,-15,-13,-1
1332,2013-03-05 10:00:00,18,0.29,0.29,0,1,0,1,0,0,1,2013,10,1,1,17,-12,-12,8,-17,-5,11,-20,-4,11,-29,-9,8,-25,4,5,-27,-2,27,4,-20,-1
1333,2013-03-06 08:15:00,0,-0.18,-0.09,0,1,0,0,1,0,1,2013,10,2,1,11,-7,-7,12,-14,-6,8,-7,7,5,-5,2,7,-8,-3,8,-11,-3,18,-3,-8,0
1334,2013-03-07 08:30:00,31_32,0.22000000000000003,0.10999999999999999,0,1,1,2,0,0,2,2013,10,3,2,39,9,9,34,41,31,11,37,-4,32,43,6,19,48,5,23,52,4,46,-12,58,2
1335,2013-03-08 08:30:00,22_33,1.61,0.51,0,2,0,1,0,1,2,2013,10,4,2,58,-55,-55,27,-64,-9,16,-68,-4,17,-71,-3,11,-77,-6,17,-91,-14,72,-15,-116,-2
1336,2013-03-13 08:30:00,10_29,1.74,2.66,0,2,0,0,2,0,2,2013,11,2,2,33,-28,-28,13,-25,3,13,-36,-11,11,-36,0,7,-31,5,9,-36,-5,37,7,-31,-2
1337,2013-03-14 08:30:00,32_23,1.43,1.48,1,1,0,2,0,0,2,2013,11,3,2,16,-9,-10,10,-2,7,8,3,5,9,6,3,5,9,3,5,11,2,22,8,14,1
1338,2013-03-15 08:30:00,7,-0.15,-0.15,1,0,0,1,0,0,1,2013,11,4,1,44,34,34,8,31,-3,9,35,4,8,28,-7,16,44,15,11,37,-7,45,4,29,2
1339,2013-03-15 09:55:00,28,-0.8,-0.36,0,0,1,0,1,0,1,2013,11,4,1,15,3,3,8,-1,-4,4,0,1,7,3,3,9,11,8,12,22,11,44,-37,11,1
1340,2013-03-19 08:30:00,3,-0.88,-1.46,1,0,0,0,0,1,1,2013,12,1,1,9,-8,-8,6,-6,2,9,-12,-5,3,-10,2,5,-7,3,5,-5,2,20,3,-9,0
1341,2013-03-21 08:30:00,32,-0.17,-0.15,0,1,0,1,0,0,1,2013,12,3,1,7,2,3,11,10,8,9,6,-4,4,8,2,6,8,0,7,2,-6,16,6,-9,0
1342,2013-03-21 10:00:00,25_14,0.34,0.53,0,1,1,2,0,0,2,2013,12,3,2,15,-14,-14,9,-15,-1,7,-15,0,9,-22,-7,5,-23,-1,13,-13,10,30,-14,-3,0
1343,2013-03-26 08:30:00,8,-1.22,-1.15,0,0,1,0,1,0,1,2013,13,1,1,11,0,0,11,-5,-5,7,-7,-2,9,-7,0,7,-3,4,9,-1,2,28,-1,0,0
1344,2013-03-26 10:00:00,21_4,-1.3,-1.45,0,0,2,0,0,2,2,2013,13,1,2,7,2,1,9,3,1,6,4,1,8,6,2,3,5,0,7,11,6,25,8,0,0
1345,2013-03-27 10:00:00,24,-0.07,-0.1,1,0,0,0,0,1,1,2013,13,2,1,4,1,1,6,0,-1,18,-9,-9,6,-9,0,7,-7,2,9,-1,6,25,-9,2,0
1346,2013-03-28 08:30:00,32,-1.73,-1.74,0,0,1,0,0,1,1,2013,13,3,1,11,-5,-6,8,-1,4,5,0,0,6,-4,-4,4,-3,1,7,-10,-6,22,7,5,0
1347,2013-04-01 10:00:00,17,-1.21,-1.21,0,0,1,1,0,0,1,2013,14,0,1,14,13,13,18,26,13,7,28,2,8,29,1,4,26,-3,7,24,-2,18,0,28,2
1348,2013-04-03 08:15:00,0,-1.1,-0.61,0,0,1,0,1,0,1,2013,14,2,1,13,7,7,7,5,-2,8,5,0,6,9,4,6,10,1,8,11,1,33,12,-4,0
1349,2013-04-03 10:00:00,18,-1.52,-1.52,0,0,1,1,0,0,1,2013,14,2,1,9,5,5,7,6,1,6,5,-1,8,5,0,6,2,-3,10,-8,-9,35,24,-4,0
1350,2013-04-04 08:30:00,32,-1.4,-1.31,0,0,1,1,0,0,1,2013,14,3,1,15,14,14,75,-56,-70,27,-55,1,23,-53,3,14,-58,-5,21,-45,13,35,20,-30,-2
1351,2013-04-05 08:30:00,31_22_33,-0.76,-0.9799999999999998,0,2,1,2,1,0,3,2013,14,4,3,67,63,62,15,48,-15,19,29,-19,15,38,9,13,47,9,18,34,-13,97,29,39,2
1352,2013-04-11 08:30:00,32,0.82,0.81,0,1,0,1,0,0,1,2013,15,3,1,10,1,2,10,-4,-4,8,-7,-3,9,-10,-2,6,-8,2,5,-12,-4,24,-5,-26,-2
1353,2013-04-12 08:30:00,10_29_23,-4.97,-4.71,0,0,3,2,0,1,3,2013,15,4,3,10,0,0,10,-6,-6,15,-22,-15,11,-18,4,13,-9,9,16,3,12,21,6,8,0
1354,2013-04-12 09:55:00,28,-0.57,0.92,0,0,1,0,1,0,1,2013,15,4,1,7,5,5,12,11,6,10,6,-5,6,10,4,9,2,-8,10,9,7,16,7,9,0
1355,2013-04-16 08:30:00,7_3,-1.96,-1.02,0,0,2,2,0,0,2,2013,16,1,2,9,-3,-2,9,-7,-5,8,-3,4,7,-7,-4,3,-8,-1,5,-5,3,36,24,-16,-1
1356,2013-04-18 08:30:00,32,0.16,0.19,1,0,0,1,0,0,1,2013,16,3,1,9,1,1,12,7,6,15,18,11,11,18,0,5,17,-1,12,14,-3,27,-14,9,0
1357,2013-04-18 10:00:00,25,0.16,0.16,0,0,1,1,0,0,1,2013,16,3,1,15,-13,-13,15,-25,-12,11,-16,9,6,-19,-3,11,-11,8,10,-8,3,24,-10,32,2
1358,2013-04-22 10:00:00,14,-0.66,-0.61,0,0,1,0,0,1,1,2013,17,0,1,11,4,4,8,5,0,6,6,1,6,2,-4,6,-3,-5,9,0,3,21,8,2,0
1359,2013-04-23 10:00:00,21,-0.16,-0.25,1,0,0,1,0,0,1,2013,17,1,1,8,-3,-3,5,-3,0,10,0,3,8,4,4,6,2,-2,8,4,2,34,26,-1,0
1360,2013-04-24 08:30:00,8,-1.09,-1.12,0,0,1,0,0,1,1,2013,17,2,1,6,2,2,13,-10,-12,6,-7,3,7,-3,4,5,-2,1,7,-9,-7,23,-16,-11,-1
1361,2013-04-25 08:30:00,32,0.88,0.88,0,1,0,1,0,0,1,2013,17,3,1,13,-11,-11,8,-15,-4,6,-11,5,4,-14,-3,6,-17,-3,4,-19,-2,26,20,-49,-2
1362,2013-04-26 08:30:00,1,0.18,1.78,0,0,1,0,1,0,1,2013,17,4,1,20,14,13,11,20,6,10,21,2,11,14,-7,6,17,3,7,17,0,36,4,5,0
1363,2013-04-29 10:00:00,24,0.08,-0.14,0,1,0,0,0,1,1,2013,18,0,1,7,2,2,3,1,-1,5,3,2,3,3,0,3,3,0,6,2,-1,11,-2,12,1
1364,2013-04-30 10:00:00,4,0.94,1.07,0,1,0,0,1,0,1,2013,18,1,1,20,10,10,10,16,6,9,22,6,8,18,-4,6,20,2,14,31,11,79,65,36,2
1365,2013-05-01 08:15:00,0,-0.94,-1.18,0,0,1,0,0,1,1,2013,18,2,1,11,10,9,10,16,5,6,18,2,8,11,-7,6,8,-3,5,6,-2,25,11,-3,0
1366,2013-05-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2013,18,2,1,17,7,7,13,-3,-10,17,-18,-15,7,-17,2,6,-16,1,5,-18,-2,19,-12,-14,-1
1367,2013-05-02 08:30:00,31_32,1.4,1.49,0,2,0,2,0,0,2,2013,18,3,2,34,19,20,30,-4,-23,28,1,5,28,-13,-14,24,-34,-21,22,-16,19,74,33,-108,-2
1368,2013-05-03 08:30:00,22_33,0.81,1.78,0,2,0,1,1,0,2,2013,18,4,2,52,-51,-52,27,-67,-16,18,-81,-15,19,-75,6,17,-73,1,13,-78,-5,57,0,-59,-2
1369,2013-05-03 10:00:00,18,-0.79,-0.79,0,0,1,1,0,0,1,2013,18,4,1,19,10,10,25,27,17,11,30,3,17,22,-8,7,26,4,8,32,6,81,53,9,0
1370,2013-05-09 08:30:00,32,-0.12,-0.18,0,1,0,1,0,0,1,2013,19,3,1,9,0,0,8,-5,-6,10,0,5,7,-5,-5,8,-1,4,4,1,2,23,-8,-19,-1
1371,2013-05-13 08:30:00,10_29,0.6299999999999999,0.39999999999999997,1,1,0,1,0,1,2,2013,20,0,2,31,-22,-22,13,-16,6,19,-1,15,8,2,3,11,12,10,11,8,-4,52,-10,8,0
1372,2013-05-15 08:30:00,23,0.65,0.65,0,0,1,1,0,0,1,2013,20,2,1,19,17,16,8,13,-4,10,5,-8,9,1,-4,8,8,7,10,4,-3,44,5,-3,0
