,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
1816,2012-01-11 10:30:00,18,0.75,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,2,2,1,10,1,15,16,5,14,6,12,5,13,8,7,23,13,37,-6,4,1
1817,2012-01-12 10:00:00,5,-0.55,0,0.1,0,0,1,0,1,0,0,0,0,1,2012,2,3,1,19,4,14,5,16,-5,7,-2,9,-5,7,-7,33,-5,59,53,-6,1
1818,2012-01-12 10:30:00,46,-0.91,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,2,3,1,5,-4,10,-14,9,-19,9,-19,8,-13,5,-14,22,-13,53,9,6,1
1819,2012-01-12 13:57:00,25,-1.15,1,0.0,0,0,0,1,1,0,0,0,0,1,2012,2,3,1,5,3,2,2,9,-6,3,-6,5,-8,3,-4,12,-7,21,-2,-4,1
1820,2012-01-13 09:55:00,58,0.61,1,1.51,1,0,1,0,0,1,0,1,0,0,2012,2,4,1,22,-13,10,-11,24,-32,18,-28,25,-53,15,-55,66,-53,56,-39,-13,1
1821,2012-01-17 08:30:00,21,0.45,0,0.0,0,0,1,0,1,0,0,0,0,1,2012,3,1,1,11,-4,13,-13,10,-21,15,-34,13,-41,15,-49,54,-41,26,0,-59,0
1822,2012-01-18 08:56:00,66,1.07,1,8.41,2,0,1,0,0,1,0,1,0,0,2012,3,2,1,13,-11,16,0,14,-4,6,-4,14,1,9,8,24,2,42,2,10,1
1823,2012-01-18 10:00:00,44,1.6,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,3,2,1,6,4,13,-5,13,-14,9,-11,17,4,8,-2,24,5,38,21,-17,0
1824,2012-01-19 10:00:00,53,-0.38,0,0.0,0,0,0,1,1,0,0,1,0,0,2012,3,3,1,8,-6,13,-12,5,-12,6,-9,8,-6,4,-6,18,-6,24,-8,6,1
1825,2012-01-19 10:30:00,46,0.12,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,3,3,1,8,4,7,-1,14,9,6,7,8,9,8,4,18,9,19,-6,49,2
1826,2012-01-19 11:00:00,18,-1.12,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,3,3,1,4,1,10,-5,6,-3,8,2,7,8,6,12,20,8,27,3,32,2
1827,2012-01-20 10:00:00,23,-0.21,0,-1.98,1,0,0,1,0,0,1,1,0,0,2012,3,4,1,9,-4,9,-5,12,4,8,7,14,13,14,20,37,12,28,8,2,1
1828,2012-01-24 09:59:00,64,1.43,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,4,1,1,16,7,8,7,11,15,8,17,6,16,8,12,25,17,25,7,28,2
1829,2012-01-25 10:30:00,18,0.41,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,4,2,1,7,-5,8,-1,5,3,9,7,4,6,5,8,17,6,20,6,2,1
1830,2012-01-25 12:28:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,4,2,1,31,17,12,15,13,9,20,25,16,27,18,34,53,27,71,37,68,2
1831,2012-01-26 10:30:00,46,-18.29,3,0.0,0,1,0,0,1,0,0,0,1,0,2012,4,3,1,10,-6,8,-10,12,-17,9,-13,13,-1,8,3,23,0,33,-11,1,1
1832,2012-01-27 09:55:00,63,0.54,0,0.79,1,0,1,0,1,0,0,0,0,1,2012,4,4,1,12,-1,15,-14,10,-19,8,-21,7,-17,10,-13,35,-17,49,37,29,2
1833,2012-01-31 08:30:00,22,0.11,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,5,1,1,5,1,14,-8,7,-7,7,-9,10,-3,5,-5,17,-3,19,-10,-42,0
1834,2012-01-31 09:00:00,65,-1.11,1,0.08,0,0,0,1,1,0,0,0,0,1,2012,5,1,1,7,1,7,4,6,6,7,4,6,0,11,-6,20,0,17,-3,-47,0
1835,2012-01-31 09:45:00,10,-1.36,1,0.0,0,0,0,1,1,0,0,0,0,1,2012,5,1,1,8,-5,6,-2,12,4,21,-15,7,-20,10,-13,29,-22,49,-30,-48,0
1836,2012-01-31 10:00:00,6,-0.85,1,0.36,0,0,0,1,1,0,0,1,0,0,2012,5,1,1,21,-19,7,-24,10,-17,11,-18,7,-16,8,-12,26,-16,61,-32,-56,0
1837,2012-02-01 00:00:00,67,2.56,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,5,2,1,2,-1,3,2,4,2,3,0,3,0,2,-1,6,0,11,-4,-14,1
1838,2012-02-01 08:15:00,0,-0.57,0,-2.34,1,0,0,1,0,0,1,1,0,0,2012,5,2,1,6,-3,8,-1,14,7,11,0,6,-6,8,-1,19,-6,75,44,7,1
1839,2012-02-01 10:30:00,18,0.2,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,5,2,1,10,-3,11,5,8,8,12,12,15,22,15,30,36,22,43,-4,35,2
1840,2012-02-02 10:30:00,46,-0.55,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,5,3,1,5,4,10,11,29,31,17,47,10,45,14,39,54,45,19,-7,28,2
1841,2012-02-07 10:00:00,37,0.49,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,6,1,1,14,-12,15,-1,23,16,7,13,10,21,13,17,43,21,25,12,67,2
1842,2012-02-07 15:00:00,12,2.18,1,1.72,0,0,1,0,1,0,0,0,1,0,2012,6,1,1,5,5,5,7,3,7,3,6,2,6,3,5,9,5,18,4,15,2
1843,2012-02-08 10:30:00,18,-0.61,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,6,2,1,14,-12,13,-24,15,-33,10,-23,5,-23,13,-17,37,-23,34,15,-13,1
1844,2012-02-09 08:30:00,69,-0.5,1,3.96,1,0,1,0,0,0,1,1,0,0,2012,6,3,1,27,-11,20,-13,24,7,19,4,22,16,14,5,52,16,70,34,33,2
1845,2012-02-09 10:00:00,31,0.85,1,-0.46,0,0,0,1,0,1,0,0,1,0,2012,6,3,1,19,-10,15,-17,14,-5,8,-8,16,-23,10,-27,34,-22,43,28,-14,1
1846,2012-02-09 10:30:00,46,0.96,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,6,3,1,14,-5,10,-1,13,-12,15,1,4,1,23,19,36,1,48,-12,12,1
1847,2012-02-10 08:30:00,68,-0.21,0,0.94,1,1,0,0,1,0,0,1,0,0,2012,6,4,1,10,7,6,9,13,0,17,-16,11,-7,8,-1,28,-7,38,-30,15,2
1848,2012-02-10 09:55:00,58,-0.81,0,0.75,0,0,0,1,0,1,0,1,0,0,2012,6,4,1,10,-9,8,-11,8,-12,9,-14,12,-3,6,0,17,-3,25,16,-10,1
1849,2012-02-10 13:59:00,25,4.85,1,0.0,0,0,1,0,1,0,0,0,0,1,2012,6,4,1,6,4,1,3,4,5,4,2,2,3,6,8,9,3,24,-18,-4,1
1850,2012-02-14 07:30:00,45,-6.61,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,7,1,1,6,-5,3,-3,7,-9,13,-20,4,-18,3,-17,23,-18,15,4,-47,0
1851,2012-02-14 10:00:00,5,0.13,0,0.08,0,1,0,0,1,0,0,0,0,1,2012,7,1,1,10,-3,7,-8,10,-1,6,-4,8,3,6,4,16,3,31,12,-24,0
1852,2012-02-15 08:30:00,21,0.96,0,0.0,0,0,1,0,1,0,0,0,0,1,2012,7,2,1,15,-9,11,-15,15,-12,11,-19,14,-10,6,-7,26,-10,82,-60,3,1
1853,2012-02-15 08:54:00,66,-0.79,0,6.92,1,0,0,1,1,0,0,1,0,0,2012,7,2,1,6,3,10,8,11,14,10,20,8,14,14,19,26,14,58,-42,-19,0
1854,2012-02-15 10:00:00,44,1.54,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,7,2,1,17,-11,7,-8,16,-22,7,-24,11,-22,15,-12,32,-22,32,-3,-22,0
1855,2012-02-15 10:30:00,18,-0.47,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,7,2,1,5,-1,9,-2,8,5,7,2,11,-7,9,-15,23,-7,39,-13,6,1
1856,2012-02-16 10:00:00,53,0.13,0,0.0,0,0,1,0,1,0,0,1,0,0,2012,7,3,1,12,4,9,1,8,1,8,1,5,0,10,9,15,0,46,34,13,1
1857,2012-02-16 10:30:00,46,-0.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,7,3,1,7,7,12,10,4,11,9,3,8,0,6,-1,25,0,40,17,40,2
1858,2012-02-17 10:00:00,7,-0.74,1,0.66,0,0,0,1,0,1,0,0,1,0,2012,7,4,1,21,-17,15,-26,7,-28,12,-18,5,-15,9,-13,33,-16,44,-6,-26,0
1859,2012-02-22 10:00:00,23,-0.65,0,-10.61,3,0,0,1,0,0,1,1,0,0,2012,8,2,1,15,-9,9,-2,14,5,9,6,7,5,6,7,23,5,30,-15,29,2
1860,2012-02-23 08:30:00,69,-0.07,0,1.98,0,1,0,0,1,0,0,1,0,0,2012,8,3,1,9,-6,8,-12,5,-11,12,-2,7,-6,5,-6,15,-6,22,10,-24,0
1861,2012-02-23 10:00:00,35,0.8,0,-1.08,0,0,1,0,0,0,1,0,1,0,2012,8,3,1,7,2,8,10,6,11,6,11,5,10,5,14,16,10,31,-11,31,2
1862,2012-02-23 10:30:00,46,-7.67,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,8,3,1,11,5,7,2,5,0,4,0,19,17,6,16,23,17,37,12,13,1
1863,2012-02-23 11:00:00,18,0.2,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,8,3,1,10,-9,5,-6,9,0,8,-4,8,1,4,0,14,1,33,28,-7,1
1864,2012-02-24 09:55:00,63,2.04,1,-1.03,0,0,1,0,1,0,0,0,0,1,2012,8,4,1,8,3,9,-3,20,16,12,21,5,21,12,10,30,21,52,39,13,1
1865,2012-02-24 10:00:00,47,0.54,0,3.04,1,0,1,0,0,1,0,1,0,0,2012,8,4,1,9,-6,20,13,12,18,5,18,12,7,7,11,30,7,52,45,9,1
1866,2012-02-27 10:00:00,50,0.16,0,1.6,2,0,1,0,0,1,0,1,0,0,2012,9,0,1,6,0,8,8,6,6,6,10,11,19,8,13,23,19,22,-3,24,2
1867,2012-02-28 09:00:00,65,-1.2,1,-2.39,2,0,0,1,0,0,1,0,0,1,2012,9,1,1,12,-5,6,1,7,1,9,-1,6,2,6,-1,19,2,32,-12,-37,0
1868,2012-02-28 09:59:00,64,1.67,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,9,1,1,11,-5,32,-33,13,-35,14,-30,13,-30,12,-31,46,-30,27,-2,32,2
1869,2012-02-28 10:00:00,6,0.94,1,0.52,0,0,1,0,0,1,0,1,0,0,2012,9,1,1,11,-5,32,-33,13,-35,14,-30,13,-30,12,-31,46,-30,27,-2,32,2
1870,2012-02-29 09:45:00,10,0.75,0,0.0,0,0,1,0,1,0,0,0,0,1,2012,9,2,1,18,15,11,6,13,3,21,-11,46,-40,14,-40,73,-41,27,8,-64,0
1871,2012-02-29 10:30:00,18,1.27,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,9,2,1,15,-8,13,-12,16,-15,27,-40,17,-35,16,-23,51,-36,82,-52,-35,0
1872,2012-03-01 00:00:00,67,3.15,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,9,3,1,11,8,4,4,4,2,6,7,3,7,3,5,11,8,21,11,-4,1
1873,2012-03-01 10:30:00,46,0.74,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,9,3,1,6,0,7,-1,11,-9,10,-2,8,-4,14,6,19,-4,40,13,-8,1
1874,2012-03-07 08:15:00,0,0.34,0,0.13,0,0,1,0,1,0,0,1,0,0,2012,10,2,1,6,-2,7,-4,7,-2,7,-2,8,3,10,10,20,4,19,-13,-16,0
1875,2012-03-07 10:30:00,18,-0.09,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,10,2,1,9,7,5,7,7,3,9,11,3,10,9,17,17,10,23,-6,49,2
1876,2012-03-07 15:00:00,12,1.25,1,-4.59,1,0,1,0,0,0,1,0,1,0,2012,10,2,1,4,0,5,-4,3,-4,9,2,6,-2,6,-4,9,-2,20,8,4,1
1877,2012-03-08 08:30:00,69,1.42,0,1.83,0,0,0,1,1,0,0,1,0,0,2012,10,3,1,8,-6,33,27,17,15,12,16,17,9,11,4,36,9,19,-4,-8,1
1878,2012-03-08 10:30:00,46,0.48,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,10,3,1,9,6,10,11,10,20,6,22,7,27,17,37,45,26,18,3,24,2
1879,2012-03-09 10:00:00,31,-0.4,0,0.48,0,0,1,0,0,0,1,0,1,0,2012,10,4,1,20,14,18,8,15,-5,18,9,10,3,8,-1,27,3,31,-16,-9,1
1880,2012-03-12 13:59:00,25,-0.17,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,11,0,1,3,0,1,1,4,3,3,4,3,2,2,3,7,2,11,-1,2,1
1881,2012-03-13 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,11,1,1,23,-13,27,-20,20,-33,20,-43,11,-36,8,-33,52,-36,26,-1,-44,0
1882,2012-03-14 10:30:00,18,-0.18,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,11,2,1,8,6,5,7,9,15,7,10,7,3,4,2,16,3,34,-9,-34,0
1883,2012-03-15 09:00:00,66,1.74,1,1.57,1,0,1,0,1,0,0,1,0,0,2012,11,3,1,6,-3,5,1,8,-3,5,-2,4,-2,3,-3,8,-2,23,3,-3,1
1884,2012-03-15 10:00:00,53,0.07,0,0.0,0,0,1,0,1,0,0,1,0,0,2012,11,3,1,7,5,10,8,7,5,10,13,5,12,11,14,23,12,19,-12,26,2
1885,2012-03-15 10:30:00,46,-0.54,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,11,3,1,10,6,5,9,12,16,8,21,8,17,6,12,23,16,27,7,14,1
1886,2012-03-16 09:55:00,58,-0.55,0,2.14,1,0,0,1,0,1,0,1,0,0,2012,11,4,1,14,8,16,19,6,14,9,20,9,15,7,20,23,15,57,26,21,2
1887,2012-03-19 10:00:00,44,-1.49,0,-1.0,3,0,0,1,0,0,1,0,1,0,2012,12,0,1,8,7,7,1,4,1,9,8,6,4,8,9,13,4,13,2,79,2
1888,2012-03-21 10:00:00,23,-0.22,0,2.77,2,1,0,0,0,1,0,1,0,0,2012,12,2,1,6,1,10,-8,21,9,19,21,6,26,10,20,40,28,17,-5,-40,0
1889,2012-03-21 10:30:00,18,-2.05,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,12,2,1,5,-3,6,2,10,-5,7,-11,16,-25,24,-46,51,-26,40,18,-50,0
1890,2012-03-22 08:30:00,69,-0.52,0,4.47,0,0,1,0,1,0,0,1,0,0,2012,12,3,1,18,-13,18,1,10,8,5,6,9,5,6,5,31,5,21,5,-9,1
1891,2012-03-22 10:30:00,46,0.09,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,12,3,1,12,-5,6,-4,10,-1,7,-3,5,-1,7,-1,14,-2,24,13,24,2
1892,2012-03-23 10:00:00,47,-1.34,0,-0.31,0,0,0,1,0,0,1,1,0,0,2012,12,4,1,14,8,24,-11,12,-13,23,8,9,11,10,11,33,11,30,-16,35,2
1893,2012-03-26 10:00:00,50,-0.26,0,0.0,0,0,0,1,1,0,0,1,0,0,2012,13,0,1,15,12,5,13,6,8,18,23,10,14,6,17,27,14,17,-3,10,1
1894,2012-03-27 09:00:00,65,0.17,0,-1.41,2,1,0,0,1,0,0,0,0,1,2012,13,1,1,5,-3,6,-4,6,2,3,1,12,-8,8,-8,18,-9,28,7,-20,0
1895,2012-03-27 09:59:00,64,-1.61,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,13,1,1,16,-9,7,-8,7,-4,8,-2,9,-11,8,-3,18,-11,25,-5,0,1
1896,2012-03-27 10:00:00,6,-0.01,0,1.06,0,1,0,0,0,1,0,1,0,0,2012,13,1,1,16,-9,7,-8,7,-4,8,-2,9,-11,8,-3,18,-11,25,-5,0,1
1897,2012-03-28 10:30:00,18,1.86,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,13,2,1,18,-11,5,-15,8,-17,9,-15,9,-13,6,-11,23,-13,41,-21,-6,1
1898,2012-03-29 10:30:00,46,0.73,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,13,3,1,9,-1,10,-10,11,0,11,5,9,3,11,12,24,3,23,-14,0,1
1899,2012-03-30 09:45:00,10,-0.36,0,0.0,0,0,0,1,1,0,0,0,0,1,2012,13,4,1,6,3,7,4,9,-3,15,-11,5,-10,8,-5,23,-9,20,1,-22,0
1900,2012-03-30 09:55:00,63,0.96,1,-0.31,0,0,1,0,1,0,0,0,0,1,2012,13,4,1,9,-7,15,-15,5,-14,8,-9,6,-13,14,-1,20,-13,20,10,-17,0
1901,2012-04-03 01:00:00,67,-0.45,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,14,1,1,4,-3,5,-5,2,-4,4,-3,4,0,3,0,9,0,17,1,6,1
1902,2012-04-03 10:00:00,24,-0.64,0,-0.31,0,0,0,1,1,0,0,0,0,1,2012,14,1,1,10,5,3,4,12,-6,8,-10,13,-5,5,-5,23,-5,12,-3,17,2
1903,2012-04-04 08:15:00,0,0.11,0,0.61,1,1,0,0,0,1,0,1,0,0,2012,14,2,1,10,-2,15,-13,11,-11,10,-10,28,-26,9,-26,36,-25,19,-2,-6,1
1904,2012-04-04 10:00:00,40,-0.43,0,0.0,0,0,0,1,1,0,0,1,0,0,2012,14,2,1,13,4,7,1,9,5,7,1,8,4,14,-2,20,3,38,19,-5,1
1905,2012-04-04 10:30:00,18,2.24,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,14,2,1,10,-5,10,-1,7,0,11,-10,10,-13,7,-15,21,-13,23,4,-3,1
1906,2012-04-05 08:30:00,69,0.27,0,4.78,0,1,0,0,1,0,0,1,0,0,2012,14,3,1,10,-9,18,-16,7,-12,9,-7,4,-8,6,-15,23,-9,30,-11,1,1
1907,2012-04-05 10:30:00,46,1.23,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,14,3,1,6,-4,9,3,7,5,6,8,5,8,7,2,18,8,19,8,3,1
1908,2012-04-06 15:00:00,12,-0.68,1,0.64,0,0,0,1,0,1,0,0,1,0,2012,14,4,1,2,1,1,1,2,0,2,-1,3,1,3,0,4,1,6,-2,3,1
1909,2012-04-10 07:30:00,45,-3.88,2,0.0,0,0,0,1,1,0,0,0,1,0,2012,15,1,1,8,-5,8,1,3,0,12,9,6,9,8,17,23,9,15,8,42,2
1910,2012-04-11 08:30:00,41,1.85,0,-2.44,1,0,1,0,0,0,1,0,0,1,2012,15,2,1,11,11,7,6,8,9,5,10,7,14,6,17,19,13,29,-19,12,1
1911,2012-04-11 10:30:00,18,0.17,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,15,2,1,9,1,8,-5,14,-8,9,-17,8,-14,4,-18,28,-15,25,0,-36,0
1912,2012-04-11 13:54:00,25,0.29,0,0.0,0,0,1,0,1,0,0,0,0,1,2012,15,2,1,4,-2,7,-5,4,-5,6,-8,3,-7,7,-9,13,-7,14,-10,-5,1
1913,2012-04-12 10:30:00,46,-2.46,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,15,3,1,11,7,5,7,9,1,6,2,6,-1,4,1,15,-1,27,14,-5,1
1914,2012-04-13 09:55:00,58,-0.29,0,1.35,1,0,0,1,0,1,0,1,0,0,2012,15,4,1,10,1,10,-9,13,-10,13,-9,15,-22,9,-28,39,-22,32,-27,-37,0
1915,2012-04-16 08:56:00,66,-0.69,1,1.76,1,0,0,1,1,0,0,1,0,0,2012,16,0,1,4,0,8,-3,7,0,4,0,6,-1,6,-2,9,-1,39,27,-17,0
1916,2012-04-18 10:30:00,18,0.59,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,16,2,1,9,0,32,27,12,34,12,32,7,35,7,28,47,34,27,19,29,2
1917,2012-04-19 08:30:00,69,1.27,1,6.14,2,0,0,1,0,0,1,1,0,0,2012,16,3,1,13,-4,7,-7,12,-4,10,-6,8,0,6,2,22,0,25,6,47,2
1918,2012-04-19 10:30:00,46,1.62,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,16,3,1,7,4,9,5,8,7,11,5,4,6,7,3,14,6,50,41,-2,1
1919,2012-04-24 09:00:00,65,0.23,0,-2.24,2,1,0,0,1,0,0,0,0,1,2012,17,1,1,8,0,17,17,4,16,10,19,7,22,13,30,36,22,23,-14,42,2
1920,2012-04-24 09:59:00,64,0.89,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,17,1,1,20,17,9,14,7,7,8,4,7,1,8,4,24,1,58,41,12,1
1921,2012-04-25 10:30:00,18,0.33,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,17,2,1,7,-3,9,2,4,3,7,-2,6,3,15,-9,16,3,38,-24,17,2
1922,2012-04-25 12:30:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,17,2,1,18,-14,14,-14,7,-10,6,-13,4,-13,11,-8,23,-13,26,3,-7,1
1923,2012-04-26 08:30:00,69,1.19,1,2.3,0,0,0,1,1,0,0,1,0,0,2012,17,3,1,7,2,5,0,9,5,16,-4,6,-2,8,5,19,-1,19,-2,4,1
1924,2012-04-26 10:00:00,50,0.58,0,0.9,1,0,1,0,0,1,0,1,0,0,2012,17,3,1,10,6,15,20,5,20,18,38,12,29,5,30,43,29,19,-2,22,2
1925,2012-04-26 10:30:00,46,0.09,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,17,3,1,15,-11,7,-9,8,-7,5,-6,3,-8,8,-15,16,-8,46,21,-9,1
1926,2012-04-27 09:55:00,63,0.53,0,-0.17,0,0,1,0,1,0,0,0,0,1,2012,17,4,1,8,6,9,1,9,5,12,2,10,5,5,5,15,5,21,-13,10,1
1927,2012-04-30 09:45:00,10,-1.66,1,0.0,0,0,0,1,1,0,0,0,0,1,2012,18,0,1,9,4,7,-1,6,2,4,3,6,2,10,10,13,2,14,6,1,1
1928,2012-05-01 01:00:00,67,-0.19,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,18,1,1,3,1,8,-4,1,-4,5,-6,4,-7,1,-6,11,-7,22,7,1,1
1929,2012-05-02 08:15:00,0,-1.66,1,-0.39,0,0,0,1,0,0,1,1,0,0,2012,18,2,1,18,6,6,6,7,7,11,1,9,1,4,0,18,2,23,-13,2,1
1930,2012-05-02 10:00:00,24,0.26,0,-0.61,0,1,0,0,0,0,1,0,0,1,2012,18,2,1,15,-9,20,6,6,2,8,1,6,3,6,-1,20,3,27,15,-3,1
1931,2012-05-02 10:30:00,18,0.2,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,18,2,1,8,4,6,7,7,9,2,8,6,11,10,2,16,11,27,12,4,1
1932,2012-05-03 10:00:00,40,-0.95,1,0.0,0,0,0,1,1,0,0,1,0,0,2012,18,3,1,14,4,10,-3,9,-7,5,-7,8,-15,7,-13,32,-15,24,-7,-15,0
1933,2012-05-03 10:30:00,46,-0.27,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,18,3,1,5,0,6,5,5,3,6,0,4,-1,5,0,12,-1,32,-11,-4,1
1934,2012-05-07 15:00:00,12,1.62,1,0.41,0,0,1,0,0,1,0,0,1,0,2012,19,0,1,4,-1,3,-3,4,-1,5,-3,3,-2,3,-1,6,-1,11,-7,-1,1
1935,2012-05-08 07:30:00,45,2.38,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,19,1,1,9,-5,5,-1,8,-7,4,-7,11,1,5,0,13,1,17,6,-31,0
1936,2012-05-08 10:00:00,37,-0.58,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,19,1,1,8,-4,7,-5,6,-7,11,1,5,-2,5,-1,14,-2,21,3,-9,1
1937,2012-05-09 10:00:00,31,-0.45,0,-0.24,0,0,1,0,1,0,0,0,1,0,2012,19,2,1,8,6,28,-13,11,-13,9,-19,8,-22,6,-18,35,-22,19,3,9,1
1938,2012-05-09 10:30:00,18,0.64,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,19,2,1,11,10,9,10,16,21,7,17,4,17,6,13,25,17,40,-23,36,2
1939,2012-05-10 10:30:00,46,-0.28,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,19,3,1,6,-1,4,1,5,3,4,2,8,-3,5,-5,14,-3,20,-1,-9,1
1940,2012-05-10 13:59:00,25,1.91,1,0.0,0,0,1,0,1,0,0,0,0,1,2012,19,3,1,5,-4,1,-4,2,-3,5,-1,4,1,4,5,10,1,12,-4,-13,1
1941,2012-05-11 09:55:00,58,0.65,0,0.62,0,0,1,0,0,1,0,1,0,0,2012,19,4,1,11,-6,14,2,10,-5,8,-6,10,1,8,6,17,2,29,15,-2,1
1942,2012-05-15 09:00:00,66,0.36,0,-0.84,0,0,1,0,1,0,0,0,0,1,2012,20,1,1,14,-7,9,-16,18,-23,9,-18,7,-18,7,-15,40,-18,51,-43,-6,1
1943,2012-05-16 10:30:00,18,0.78,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,20,2,1,7,1,5,1,5,0,6,-4,8,-7,7,-5,15,-7,37,15,-19,0
1944,2012-05-17 08:30:00,69,0.12,0,2.24,0,1,0,0,1,0,0,1,0,0,2012,20,3,1,10,-2,10,-2,14,8,10,8,11,13,12,24,33,13,23,15,0,1
1945,2012-05-17 10:30:00,46,3.45,3,0.0,0,1,0,0,1,0,0,0,1,0,2012,20,3,1,15,-8,12,0,9,5,13,1,15,9,8,2,25,8,55,-3,0,1
1946,2012-05-23 10:30:00,18,0.13,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,21,2,1,23,-17,16,-27,14,-19,17,-30,17,-16,10,-15,39,-16,90,-67,-24,0
1947,2012-05-24 10:30:00,46,-7.43,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,21,3,1,10,7,9,12,7,7,6,3,6,0,4,0,18,0,31,-7,6,1
1948,2012-05-25 09:55:00,63,2.07,1,0.48,0,0,1,0,1,0,0,0,0,1,2012,21,4,1,14,-4,8,-5,8,-9,5,-10,11,-3,6,-5,23,-3,49,29,-11,1
1949,2012-05-29 09:00:00,65,0.5,0,0.04,0,1,0,0,1,0,0,0,0,1,2012,22,1,1,7,2,13,13,6,15,5,16,12,10,6,7,24,10,20,10,7,1
1950,2012-05-29 10:00:00,6,-0.83,1,-0.7,1,0,0,1,0,0,1,1,0,0,2012,22,1,1,12,5,9,6,8,8,10,11,5,8,12,1,19,8,36,-3,-8,1
1951,2012-05-30 10:00:00,50,-1.62,1,-0.75,1,0,0,1,0,0,1,1,0,0,2012,22,2,1,12,7,7,14,10,5,10,1,11,7,8,0,18,7,28,-16,-22,0
1952,2012-05-31 08:15:00,0,-0.42,0,-0.34,0,0,0,1,1,0,0,1,0,0,2012,22,3,1,11,5,8,-1,9,-5,13,4,11,-3,23,-17,33,-2,19,1,-14,1
1953,2012-05-31 09:45:00,10,-1.29,1,0.0,0,0,0,1,1,0,0,0,0,1,2012,22,3,1,7,-1,9,-8,13,-6,8,-10,10,-9,5,-6,24,-9,20,-1,-36,0
1954,2012-05-31 10:30:00,46,-1.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,22,3,1,5,1,11,-7,13,-14,10,-21,6,-21,7,-19,28,-21,26,-15,-23,0
