,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
2044,2012-08-16 10:00:00,53,1.41,1.41,0,0,3,3,0,0,1,0,0,2012,33,3,1,9,-5,-5,0,0,8,2,7,0,0,6,3,1,0,0,6,9,6,0,0,12,14,5,0,1,9,20,6,0,1,21,10,37,2
2045,2012-08-16 10:30:00,46,0.68,0.68,1,0,0,1,0,0,0,1,0,2012,33,3,1,10,6,6,0,0,4,9,3,0,0,10,9,0,0,0,8,16,7,0,1,7,17,1,0,1,7,14,-3,0,1,37,14,12,1
2046,2012-08-17 09:55:00,58,2.7,1.29,0,3,0,3,0,0,1,0,0,2012,33,4,1,8,7,7,0,0,22,-7,-15,-1,0,8,-9,-2,0,0,16,-19,-10,-1,-1,14,-16,3,0,-1,7,-20,-5,0,-1,43,-32,-26,-2
2047,2012-08-17 10:00:00,7,0.95,0.81,0,1,0,0,0,1,0,1,0,2012,33,4,1,22,-14,-15,-1,-1,8,-16,-2,0,-1,16,-26,-10,-1,-2,14,-23,3,0,-2,7,-27,-5,0,-2,9,-30,-3,0,-2,54,-28,-35,-2
2048,2012-08-22 09:20:00,23,1.29,1.1400000000000001,0,0,3,3,0,0,1,0,0,2012,34,2,1,7,3,2,0,0,9,7,4,0,0,11,4,-3,0,0,8,10,6,0,1,9,16,6,0,1,18,32,16,1,2,28,-15,34,2
2049,2012-08-22 10:30:00,18,3.18,3.18,2,0,0,2,0,0,0,0,1,2012,34,2,1,7,-2,-2,0,0,7,-6,-4,0,0,4,-5,1,0,0,6,-7,-2,0,0,4,-6,1,0,0,5,-2,4,0,0,44,30,-8,0
2050,2012-08-23 08:30:00,69,-3.42,-3.24,0,0,3,3,0,0,1,0,0,2012,34,3,1,18,-3,-3,0,0,13,-9,-6,0,0,6,-8,1,0,0,8,-5,3,0,0,5,-7,-2,0,0,5,-9,-2,0,0,28,6,-10,-1
2051,2012-08-23 09:00:00,32,1.66,1.9,0,2,0,0,0,2,0,0,1,2012,34,3,1,7,-1,-1,0,0,7,-4,-3,0,0,9,0,4,0,0,6,-3,-3,0,0,4,-1,2,0,0,4,-1,0,0,0,27,2,-10,-1
2052,2012-08-23 10:30:00,46,-0.77,-0.77,1,0,0,1,0,0,0,1,0,2012,34,3,1,17,4,4,0,0,6,0,-4,0,0,10,6,6,0,0,13,12,6,0,1,12,21,9,0,2,5,20,0,0,1,39,18,19,1
2053,2012-08-28 09:00:00,65,3.5,3.52,0,2,0,2,0,0,0,0,1,2012,35,1,1,8,-1,-1,0,0,5,4,5,0,0,18,18,14,1,1,7,18,0,0,1,9,21,3,0,2,10,22,1,0,2,20,-8,15,1
2054,2012-08-28 09:59:00,64,0.5,0.5,0,1,0,1,0,0,0,1,0,2012,35,1,1,13,12,12,1,1,11,5,-6,0,0,14,15,10,1,1,8,14,-1,0,1,7,16,2,0,1,5,13,-3,0,1,29,6,16,1
2055,2012-08-28 10:00:00,6,-2.79,-2.64,0,0,3,0,0,3,1,0,0,2012,35,1,1,13,12,12,1,1,11,5,-6,0,0,14,15,10,1,1,8,14,-1,0,1,7,16,2,0,1,5,13,-3,0,1,29,6,16,1
2056,2012-08-29 10:00:00,50,1.08,0.75,0,3,0,3,0,0,1,0,0,2012,35,2,1,7,-1,-1,0,0,5,3,4,0,0,5,6,3,0,0,15,-5,-11,-1,0,7,-4,1,0,0,8,0,5,0,0,36,-21,-2,0
2057,2012-08-29 10:30:00,18,-1.36,-1.36,2,0,0,2,0,0,0,0,1,2012,35,2,1,6,-4,-4,0,0,7,-2,2,0,0,4,-2,0,0,0,5,-5,-3,0,0,4,-2,3,0,0,6,-1,1,0,0,30,-14,4,0
2058,2012-08-30 10:30:00,46,-0.01,-0.01,1,0,0,1,0,0,0,1,0,2012,35,3,1,7,-4,-4,0,0,20,-21,-17,-1,-2,11,-27,-6,0,-2,10,-33,-6,0,-2,12,-39,-6,0,-2,6,-36,3,0,-2,34,-13,-30,-2
2059,2012-08-31 09:45:00,10,0.78,0.78,0,0,2,2,0,0,0,0,1,2012,35,4,1,8,-2,-2,0,0,13,-8,-6,0,0,9,-8,0,0,0,23,-18,-10,-1,-1,25,-38,-20,-1,-2,20,-24,13,1,-2,18,-11,-17,-1
2060,2012-08-31 09:55:00,63,0.66,-2.08,0,2,0,2,0,0,0,0,1,2012,35,4,1,9,0,0,0,0,23,-10,-10,-1,-1,25,-30,-20,-1,-2,20,-16,13,1,-1,44,23,39,2,2,20,23,-1,0,2,28,-12,-8,0
2061,2012-08-31 10:00:00,24,0.2,0.26,0,2,0,2,0,0,0,0,1,2012,35,4,1,23,-10,-10,-1,-1,25,-30,-20,-1,-2,20,-16,13,1,-1,44,23,39,2,2,20,23,-1,0,2,35,-9,-32,-2,0,42,-11,-14,-1
2062,2012-09-04 01:00:00,67,1.27,1.27,0,1,0,1,0,0,0,1,0,2012,36,1,1,5,3,3,0,0,3,2,-1,0,0,3,0,-2,0,0,2,1,1,0,0,2,2,1,0,0,5,6,4,0,0,14,-7,4,0
2063,2012-09-04 09:00:00,29,1.15,-0.91,0,0,1,1,0,0,0,1,0,2012,36,1,1,8,-4,-4,0,0,7,1,5,0,0,9,9,8,0,0,5,8,-1,0,0,4,7,-1,0,0,3,8,0,0,0,35,-27,9,0
2064,2012-09-06 08:15:00,0,1.47,1.77,0,3,0,0,3,0,1,0,0,2012,36,3,1,15,-7,-7,0,0,15,-4,3,0,0,17,-16,-11,-1,-1,26,-20,-4,0,-1,28,-39,-19,-1,-2,19,-36,3,0,-2,38,28,-40,-2
2065,2012-09-06 08:30:00,69,1.62,1.3800000000000001,3,0,0,3,0,0,1,0,0,2012,36,3,1,26,-4,-4,0,0,28,-23,-19,-1,-2,19,-20,3,0,-1,29,-36,-16,-1,-2,10,-39,-3,0,-2,14,-33,6,0,-2,38,6,-45,-2
2066,2012-09-06 10:00:00,40,3.5999999999999996,3.5999999999999996,0,3,0,3,0,0,1,0,0,2012,36,3,1,15,10,10,1,1,10,10,0,0,1,6,10,0,0,1,13,3,-8,0,0,12,10,7,0,1,8,15,5,0,1,46,-14,55,2
2067,2012-09-06 10:30:00,46,1.03,1.03,1,0,0,1,0,0,0,1,0,2012,36,3,1,14,13,13,1,1,14,26,12,1,2,12,25,-1,0,2,7,26,1,0,2,15,40,14,1,2,12,40,0,0,2,45,9,36,2
2068,2012-09-06 11:00:00,18,-0.88,-0.88,2,0,0,2,0,0,0,0,1,2012,36,3,1,7,-4,-4,0,0,11,1,5,0,0,12,0,-1,0,0,14,-12,-12,-1,-1,9,-4,8,0,0,5,-4,0,0,0,66,45,-7,0
2069,2012-09-10 15:00:00,12,-1.26,-0.84,0,0,1,0,1,0,0,1,0,2012,37,0,1,12,-8,-8,0,0,7,-4,4,0,0,1,-3,1,0,0,4,0,3,0,0,4,0,0,0,0,2,0,0,0,0,25,-16,-9,0
2070,2012-09-11 07:30:00,45,0.87,0.87,0,1,0,1,0,0,0,1,0,2012,37,1,1,8,-6,-6,0,0,5,-4,2,0,0,4,-8,-4,0,0,10,-15,-7,0,-1,6,-12,3,0,-1,4,-9,3,0,0,20,-9,3,0
2071,2012-09-11 08:30:00,68,1.5,2.73,0,3,0,0,3,0,1,0,0,2012,37,1,1,8,-6,-6,0,0,5,-3,3,0,0,9,6,9,0,0,8,5,-1,0,0,18,20,14,1,1,14,27,7,0,2,22,5,39,2
2072,2012-09-12 08:30:00,41,1.32,1.2,0,0,2,2,0,0,0,0,1,2012,37,2,1,12,-6,-6,0,0,5,-9,-3,0,0,5,-10,-1,0,-1,11,-3,7,0,0,5,-5,-2,0,0,10,-2,3,0,0,27,-8,4,0
2073,2012-09-12 10:00:00,31,-1.39,-1.2,0,0,1,1,0,0,0,1,0,2012,37,2,1,9,-4,-4,0,0,12,7,11,1,0,10,3,-3,0,0,10,11,7,0,1,8,4,-7,0,0,8,0,-4,0,0,26,4,-6,0
2074,2012-09-12 10:30:00,18,-0.96,-0.96,2,0,0,2,0,0,0,0,1,2012,37,2,1,19,-14,-15,-1,-1,7,-14,0,0,-1,8,-11,3,0,-1,4,-10,2,0,-1,8,-6,4,0,0,8,-6,0,0,0,32,-8,9,0
2075,2012-09-13 10:30:00,46,-0.48,-0.48,1,0,0,1,0,0,0,1,0,2012,37,3,1,10,8,7,0,0,5,5,-2,0,0,7,8,3,0,0,4,12,4,0,1,6,14,3,0,1,4,15,1,0,1,23,5,16,1
2076,2012-09-13 12:30:00,26,0.0,0.0,2,0,0,2,0,0,0,0,1,2012,37,3,1,47,27,27,2,2,43,5,-21,-2,0,35,25,20,1,2,22,13,-12,-1,1,18,4,-9,0,0,23,21,18,1,2,47,-20,58,2
2077,2012-09-13 13:54:00,25,-2.08,-2.08,0,0,2,2,0,0,0,0,1,2012,37,3,1,5,0,0,0,0,11,5,5,0,0,11,14,9,0,1,17,28,14,1,2,6,25,-3,0,2,10,32,7,0,2,60,53,34,2
2078,2012-09-14 09:55:00,58,4.29,4.47,0,3,0,0,3,0,1,0,0,2012,37,4,1,19,14,14,1,1,26,32,18,1,2,9,28,-4,0,2,8,30,1,0,2,11,27,-3,0,2,10,20,-6,0,1,60,40,3,0
2079,2012-09-14 10:00:00,5,-3.2,-3.36,0,0,2,2,0,0,0,0,1,2012,37,4,1,26,18,18,1,1,9,14,-4,0,1,8,16,1,0,1,11,13,-3,0,1,10,6,-6,0,0,7,2,-4,0,0,72,49,-12,-1
2080,2012-09-17 08:30:00,21,-3.04,-3.04,0,0,2,2,0,0,0,0,1,2012,38,0,1,11,7,6,0,0,9,12,5,0,1,8,18,6,0,1,5,19,1,0,1,10,28,9,0,2,9,30,2,0,2,32,-20,40,2
2081,2012-09-18 08:30:00,19,2.3,2.5,0,2,0,0,2,0,0,0,1,2012,38,1,1,5,0,0,0,0,10,8,8,0,0,4,5,-3,0,0,12,16,10,1,1,8,19,3,0,1,6,15,-4,0,1,29,-11,1,0
2082,2012-09-18 08:38:00,66,1.82,1.86,0,2,0,2,0,0,0,0,1,2012,38,1,1,4,-3,-3,0,0,12,8,10,1,0,8,11,3,0,1,6,7,-4,0,0,8,3,-4,0,0,7,5,3,0,0,29,-7,-19,-1
2083,2012-09-18 10:00:00,44,-0.75,-0.4,0,1,0,1,0,0,0,1,0,2012,38,1,1,7,-2,-2,0,0,9,-7,-5,0,0,6,-4,3,0,0,7,-4,0,0,0,8,1,6,0,0,16,-12,-13,-1,-1,31,-2,-7,0
2084,2012-09-19 10:00:00,23,4.41,4.71,0,3,0,3,0,0,1,0,0,2012,38,2,1,25,23,23,2,2,10,22,0,0,2,13,33,11,1,2,8,29,-4,0,2,9,27,-2,0,2,9,31,5,0,2,36,-4,31,2
2085,2012-09-19 10:30:00,18,-2.54,-2.54,2,0,0,2,0,0,0,0,1,2012,38,2,1,10,-5,-4,0,0,5,-5,1,0,0,7,-6,-2,0,0,12,2,8,0,0,6,0,-2,0,0,8,5,5,0,0,46,26,19,1
2086,2012-09-20 08:30:00,69,-1.26,-1.59,0,0,3,3,0,0,1,0,0,2012,38,3,1,9,4,4,0,0,10,-5,-9,0,0,11,-14,-10,-1,-1,9,-12,1,0,-1,7,-11,1,0,-1,5,-9,2,0,0,19,8,-11,-1
2087,2012-09-20 09:00:00,32,-0.14,-0.88,2,0,0,0,0,2,0,0,1,2012,38,3,1,5,0,0,0,0,11,-9,-9,0,0,6,-9,0,0,0,3,-9,0,0,0,8,-2,6,0,0,17,-16,-14,-1,-1,25,-15,-24,-2
2088,2012-09-20 10:30:00,46,-0.15,-0.15,1,0,0,1,0,0,0,1,0,2012,38,3,1,6,5,5,0,0,10,12,7,0,1,8,18,6,0,1,7,15,-3,0,1,6,19,4,0,1,8,11,-8,0,1,29,4,5,0
2089,2012-09-25 09:00:00,65,-1.08,-1.32,2,0,0,2,0,0,0,0,1,2012,39,1,1,10,6,6,0,0,15,-5,-11,-1,0,6,-5,0,0,0,5,-10,-5,0,-1,4,-8,2,0,0,5,-11,-3,0,-1,34,16,-7,0
2090,2012-09-25 09:59:00,64,0.67,0.67,0,1,0,1,0,0,0,1,0,2012,39,1,1,13,11,12,1,1,16,16,5,0,1,7,16,0,0,1,12,13,-3,0,1,6,15,2,0,1,9,12,-3,0,1,22,-19,23,2
2091,2012-09-26 10:00:00,47,-1.7399999999999998,-2.9699999999999998,0,0,3,3,0,0,1,0,0,2012,39,2,1,14,13,13,1,1,8,10,-3,0,1,7,8,-2,0,0,5,10,3,0,1,19,-5,-15,-1,0,6,-7,-2,0,0,19,-10,-3,0
2092,2012-09-26 10:30:00,18,1.24,1.24,2,0,0,2,0,0,0,0,1,2012,39,2,1,6,-1,-2,0,0,8,1,3,0,0,7,6,4,0,0,11,2,-5,0,0,7,3,2,0,0,7,-1,-5,0,0,24,-14,13,1
2093,2012-09-27 10:00:00,50,-2.61,-2.52,0,0,3,0,3,0,1,0,0,2012,39,3,1,11,-4,-4,0,0,11,-11,-7,0,-1,10,-8,3,0,0,8,-13,-5,0,-1,5,-13,0,0,-1,8,-18,-5,0,-1,16,1,-21,-2
2094,2012-09-27 10:30:00,46,-0.66,-0.66,1,0,0,1,0,0,0,1,0,2012,39,3,1,6,-3,-3,0,0,7,-6,-3,0,0,6,-6,0,0,0,7,-3,2,0,0,5,-2,1,0,0,9,6,9,0,0,26,-16,-6,0
2095,2012-09-28 09:45:00,10,-1.82,-1.82,0,0,2,2,0,0,0,0,1,2012,39,4,1,14,-8,-8,0,0,14,-19,-11,-1,-1,8,-23,-4,0,-2,7,-23,1,0,-2,8,-29,-6,0,-2,11,-37,-8,0,-2,33,-3,-57,-2
2096,2012-09-28 09:55:00,63,-1.34,-3.08,0,0,2,2,0,0,0,0,1,2012,39,4,1,8,-4,-4,0,0,7,-4,1,0,0,8,-10,-6,0,-1,11,-18,-8,0,-1,23,-38,-20,-1,-2,12,-34,4,0,-2,45,-29,-34,-2
2097,2012-10-01 09:00:00,29,0.81,-0.01,0,0,1,1,0,0,0,1,0,2012,40,0,1,8,0,0,0,0,4,-1,-1,0,0,5,0,1,0,0,5,-1,-2,0,0,6,-6,-4,0,0,6,-10,-5,0,-1,51,40,-21,-2
2098,2012-10-02 01:00:00,67,1.18,1.18,0,1,0,1,0,0,0,1,0,2012,40,1,1,10,7,7,0,0,2,7,0,0,0,5,10,3,0,1,6,7,-3,0,0,3,9,2,0,0,4,11,2,0,1,23,6,11,1
2099,2012-10-03 08:15:00,0,-1.83,-2.55,0,3,0,0,0,3,1,0,0,2012,40,2,1,17,8,7,0,0,11,10,3,0,1,6,10,0,0,1,9,4,-6,0,0,10,1,-3,0,0,15,-12,-13,-1,-1,21,-3,-7,0
2100,2012-10-03 10:00:00,40,3.7199999999999998,3.7199999999999998,0,3,0,3,0,0,1,0,0,2012,40,2,1,18,-4,-4,0,0,11,-1,3,0,0,18,15,16,1,1,7,21,6,0,2,10,17,-4,0,1,6,14,-3,0,1,18,-2,-1,0
2101,2012-10-03 10:30:00,18,0.98,0.98,2,0,0,2,0,0,0,0,1,2012,40,2,1,7,-2,-2,0,0,6,4,5,0,0,9,0,-4,0,0,9,-4,-4,0,0,13,-15,-11,-1,-1,5,-10,5,0,-1,35,9,-3,0
2102,2012-10-04 08:30:00,69,0.66,0.39,3,0,0,3,0,0,1,0,0,2012,40,3,1,28,20,20,1,1,12,16,-4,0,1,15,19,3,0,1,18,4,-15,-1,0,13,15,10,1,1,15,23,8,0,2,48,19,19,1
2103,2012-10-04 10:00:00,24,-0.1,-0.04,0,2,0,2,0,0,0,0,1,2012,40,3,1,14,7,8,0,0,13,17,10,1,1,11,13,-4,0,1,10,16,3,0,1,5,13,-3,0,1,5,11,-2,0,1,24,-15,18,1
2104,2012-10-04 10:30:00,46,-0.58,-0.58,1,0,0,1,0,0,0,1,0,2012,40,3,1,6,-2,-1,0,0,7,2,4,0,0,4,0,-2,0,0,8,3,3,0,0,6,6,3,0,0,17,19,13,1,1,27,4,10,1
2105,2012-10-05 15:00:00,12,1.3,1.23,0,1,0,0,1,0,0,1,0,2012,40,4,1,9,-3,-3,0,0,5,-6,-3,0,0,12,-15,-9,0,-1,4,-15,0,0,-1,3,-15,0,0,-1,5,-10,5,0,-1,14,2,-11,-1
2106,2012-10-09 07:30:00,45,0.55,0.55,1,0,0,1,0,0,0,1,0,2012,41,1,1,5,2,2,0,0,12,6,4,0,0,3,6,0,0,0,6,9,3,0,0,4,10,1,0,1,6,9,0,0,0,26,14,12,1
2107,2012-10-09 10:00:00,37,0.42,0.42,0,1,0,1,0,0,0,1,0,2012,41,1,1,7,1,1,0,0,7,-4,-5,0,0,7,-3,1,0,0,10,1,4,0,0,4,1,0,0,0,5,2,1,0,0,33,-14,-15,-1
2108,2012-10-11 10:30:00,46,1.68,1.68,1,0,0,1,0,0,0,1,0,2012,41,3,1,5,-1,-1,0,0,7,6,7,0,0,8,6,0,0,0,8,3,-3,0,0,5,2,-1,0,0,3,3,1,0,0,19,3,-9,0
2109,2012-10-11 11:00:00,18,0.82,0.82,2,0,0,2,0,0,0,0,1,2012,41,3,1,2,-1,-1,0,0,7,-7,-6,0,0,4,-7,0,0,0,12,-15,-8,0,-1,4,-13,2,0,-1,4,-11,1,0,-1,16,0,-16,-1
2110,2012-10-12 09:55:00,58,2.8499999999999996,2.2199999999999998,0,3,0,0,0,3,1,0,0,2012,41,4,1,7,3,3,0,0,6,3,0,0,0,10,-6,-9,0,0,6,-3,3,0,0,4,-3,0,0,0,11,-11,-8,0,-1,21,-11,-16,-1
2111,2012-10-12 14:54:00,25,1.1,1.1,0,2,0,2,0,0,0,0,1,2012,41,4,1,3,-2,-2,0,0,5,1,3,0,0,3,1,0,0,0,2,1,0,0,0,3,1,0,0,0,3,-1,-3,0,0,11,6,-5,0
2112,2012-10-15 10:00:00,5,0.42,0.3,0,0,2,2,0,0,0,0,1,2012,42,0,1,7,1,1,0,0,5,2,1,0,0,8,-2,-5,0,0,3,-3,-1,0,0,5,-3,0,0,0,8,-9,-6,0,0,21,-10,-8,0
2113,2012-10-16 09:00:00,66,2.18,2.2,0,2,0,2,0,0,0,0,1,2012,42,1,1,5,1,1,0,0,5,2,1,0,0,6,-2,-4,0,0,5,-3,-1,0,0,5,-3,0,0,0,2,-1,2,0,0,16,0,8,0
2114,2012-10-16 10:00:00,44,-1.08,-0.89,1,0,0,1,0,0,0,1,0,2012,42,1,1,14,-12,-12,-1,-1,5,-12,0,0,-1,12,-20,-8,0,-1,12,-26,-6,0,-2,6,-25,1,0,-2,15,-28,-4,0,-2,21,9,-38,-2
2115,2012-10-17 10:30:00,18,0.72,0.72,2,0,0,2,0,0,0,0,1,2012,42,2,1,9,-4,-4,0,0,6,0,4,0,0,6,-1,-1,0,0,4,0,1,0,0,4,-2,-2,0,0,7,-3,-1,0,0,32,17,-3,0
2116,2012-10-18 08:30:00,69,-3.84,-3.7800000000000002,0,0,3,3,0,0,1,0,0,2012,42,3,1,10,-8,-7,0,0,7,-7,1,0,0,4,-6,1,0,0,7,-6,0,0,0,4,-9,-3,0,0,3,-10,-1,0,-1,19,7,-10,-1
2117,2012-10-18 10:30:00,46,-0.98,-0.98,1,0,0,1,0,0,0,1,0,2012,42,3,1,6,2,2,0,0,5,4,2,0,0,4,5,1,0,0,5,7,2,0,0,5,4,-3,0,0,5,7,3,0,0,32,-17,12,1
2118,2012-10-19 10:00:00,23,0.06,-0.33,3,0,0,3,0,0,1,0,0,2012,42,4,1,9,-4,-4,0,0,6,-1,3,0,0,15,-16,-15,-1,-1,8,-18,-2,0,-1,6,-16,2,0,-1,7,-11,5,0,-1,26,-16,-14,-1
2119,2012-10-23 09:59:00,64,0.09,0.09,0,0,1,1,0,0,0,1,0,2012,43,1,1,6,4,4,0,0,6,2,-2,0,0,5,3,1,0,0,6,2,-1,0,0,5,0,-2,0,0,6,2,2,0,0,18,-2,-5,0
2120,2012-10-23 20:25:00,35,0.84,0.3,0,1,0,0,0,1,0,1,0,2012,43,1,1,4,-2,-2,0,0,4,-1,1,0,0,5,-4,-3,0,0,4,-6,-2,0,0,2,-4,2,0,0,4,-1,3,0,0,9,3,0,0
2121,2012-10-24 09:00:00,32,0.68,0.4,2,0,0,0,0,2,0,0,1,2012,43,2,1,21,20,20,1,1,7,21,1,0,2,8,23,2,0,2,6,18,-5,0,1,4,19,1,0,1,7,13,-6,0,1,36,8,16,1
2122,2012-10-24 10:00:00,47,0.30000000000000004,-1.35,0,3,0,0,0,3,1,0,0,2012,43,2,1,13,-7,-7,0,0,10,-13,-6,0,-1,7,-16,-3,0,-1,8,-16,0,0,-1,5,-13,3,0,-1,6,-15,-2,0,-1,18,-1,-8,0
2123,2012-10-24 10:30:00,18,-2.3,-2.3,2,0,0,2,0,0,0,0,1,2012,43,2,1,12,7,7,0,0,5,7,0,0,0,6,9,2,0,0,3,7,-2,0,0,6,7,0,0,0,7,10,3,0,1,23,-16,3,0
2124,2012-10-24 14:15:00,26,0.0,0.0,2,0,0,2,0,0,0,0,1,2012,43,2,1,16,-5,-5,0,0,9,-3,2,0,0,10,5,8,0,0,8,3,-2,0,0,7,6,3,0,0,5,7,2,0,0,21,9,8,0
2125,2012-10-25 10:00:00,50,0.03,0.03,0,0,3,3,0,0,1,0,0,2012,43,3,1,6,0,0,0,0,7,0,0,0,0,6,-1,-1,0,0,7,2,3,0,0,8,-3,-4,0,0,2,-3,0,0,0,25,-5,-13,-1
2126,2012-10-25 10:30:00,46,0.25,0.25,1,0,0,1,0,0,0,1,0,2012,43,3,1,5,2,2,0,0,8,-5,-7,0,0,4,-7,-2,0,0,10,-15,-8,0,-1,5,-10,5,0,-1,5,-10,0,0,-1,21,-16,-19,-1
2127,2012-10-26 09:55:00,63,1.1,-1.68,2,0,0,2,0,0,0,0,1,2012,43,4,1,8,-3,-3,0,0,19,1,4,0,0,17,13,12,1,1,12,17,4,0,1,11,21,4,0,2,13,13,-8,0,1,28,18,5,0
2128,2012-10-29 08:32:00,15,1.34,0.26,2,0,0,2,0,0,0,0,1,2012,44,0,1,7,-6,-6,0,0,7,-2,4,0,0,4,-2,0,0,0,5,-5,-3,0,0,5,-1,5,0,0,4,-1,0,0,0,18,4,4,0
2129,2012-10-30 09:00:00,65,-1.32,-1.18,2,0,0,2,0,0,0,0,1,2012,44,1,1,7,-6,-6,0,0,7,-7,-1,0,0,7,-1,7,0,0,11,9,10,1,0,9,8,0,0,0,4,5,-3,0,0,16,15,5,0
2130,2012-10-31 08:30:00,22,-0.2,-0.2,0,0,2,2,0,0,0,0,1,2012,44,2,1,3,1,1,0,0,4,3,2,0,0,3,2,-1,0,0,6,7,5,0,0,6,11,4,0,1,9,5,-7,0,0,17,-16,-13,-1
2131,2012-10-31 09:45:00,10,-0.46,-0.46,0,0,2,2,0,0,0,0,1,2012,44,2,1,8,5,5,0,0,7,3,-2,0,0,6,4,0,0,0,6,6,2,0,0,11,-1,-7,0,0,9,-8,-7,0,0,26,-19,-1,0
2132,2012-11-01 01:00:00,67,-1.4,-1.4,0,0,1,1,0,0,0,1,0,2012,44,3,1,2,0,0,0,0,3,-3,-3,0,0,3,-3,0,0,0,2,-4,-1,0,0,2,-6,-2,0,0,4,-7,-1,0,0,8,-1,-8,0
2133,2012-11-01 08:15:00,0,-2.52,0.44999999999999996,0,3,0,3,0,0,1,0,0,2012,44,3,1,7,-3,-3,0,0,6,1,4,0,0,4,-2,-3,0,0,13,8,10,1,0,4,7,-1,0,0,9,15,8,0,1,19,11,11,1
2134,2012-11-01 09:00:00,29,-0.86,-0.59,0,0,1,1,0,0,0,1,0,2012,44,3,1,5,-2,-2,0,0,3,-3,-1,0,0,5,0,3,0,0,6,-2,-3,0,0,3,-4,-2,0,0,5,-1,3,0,0,26,13,-1,0
2135,2012-11-01 10:30:00,46,0.7,0.7,1,0,0,1,0,0,0,1,0,2012,44,3,1,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,1,1,0,0,9,-7,-8,0,0,6,-9,-2,0,0,17,-2,-29,-2
2136,2012-11-01 11:00:00,18,2.46,2.46,2,0,0,2,0,0,0,0,1,2012,44,3,1,8,-4,-4,0,0,6,-2,2,0,0,12,-11,-9,0,-1,13,-18,-7,0,-1,7,-20,-2,0,-1,6,-24,-4,0,-2,26,-6,-26,-2
2137,2012-11-02 10:00:00,24,-0.6,-0.58,2,0,0,2,0,0,0,0,1,2012,44,4,1,8,-3,-3,0,0,11,0,3,0,0,7,1,1,0,0,5,4,3,0,0,6,1,-3,0,0,4,0,-1,0,0,27,-15,-5,0
2138,2012-11-05 10:00:00,40,-2.13,-2.13,0,0,3,3,0,0,1,0,0,2012,45,0,1,13,10,9,0,1,6,5,-5,0,0,6,6,1,0,0,10,-1,-7,0,0,7,4,5,0,0,8,-3,-7,0,0,17,-6,4,0
2139,2012-11-06 10:00:00,43,-0.2,2.0,0,0,2,0,2,0,0,0,1,2012,45,1,1,6,-4,-5,0,0,4,-5,-1,0,0,7,-9,-4,0,0,4,-7,2,0,0,3,-7,0,0,0,5,-9,-1,0,0,15,4,-4,0
2140,2012-11-07 10:30:00,18,0.34,0.34,2,0,0,2,0,0,0,0,1,2012,45,2,1,12,7,8,0,0,8,11,4,0,1,5,6,-5,0,0,8,2,-4,0,0,7,-1,-3,0,0,4,-2,-1,0,0,19,-2,11,1
2141,2012-11-07 15:00:00,12,-0.05,-0.25,0,1,0,0,1,0,0,1,0,2012,45,2,1,4,-2,-2,0,0,4,-3,-1,0,0,3,-2,1,0,0,2,-1,1,0,0,3,0,1,0,0,4,1,1,0,0,8,4,0,0
2142,2012-11-08 10:30:00,46,1.43,1.43,1,0,0,1,0,0,0,1,0,2012,45,3,1,9,6,6,0,0,7,4,-2,0,0,22,-8,-12,-1,0,7,-11,-3,0,-1,6,-10,1,0,-1,6,-10,0,0,-1,23,-8,4,0
2143,2012-11-09 08:30:00,41,2.58,2.52,0,2,0,2,0,0,0,0,1,2012,45,4,1,10,6,6,0,0,5,5,-1,0,0,6,3,-2,0,0,4,1,-2,0,0,4,0,-1,0,0,5,3,3,0,0,28,-15,12,1
2144,2012-11-09 09:55:00,58,-0.27,0.36,0,3,0,3,0,0,1,0,0,2012,45,4,1,4,2,2,0,0,10,9,7,0,0,11,15,6,0,1,5,13,-2,0,1,11,5,-7,0,0,6,6,1,0,0,16,10,0,0
2145,2012-11-09 10:00:00,31,-1.11,-1.18,0,0,1,0,0,1,0,1,0,2012,45,4,1,10,7,7,0,0,11,13,6,0,1,5,11,-2,0,1,11,3,-7,0,0,6,4,1,0,0,5,4,0,0,0,23,8,0,0
2146,2012-11-13 07:30:00,45,-0.2,-0.2,1,0,0,1,0,0,0,1,0,2012,46,1,1,6,-2,-2,0,0,4,-2,0,0,0,7,-1,2,0,0,7,-6,-5,0,0,4,-3,3,0,0,7,-8,-5,0,0,39,18,-14,-1
