,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
1516,2016-03-02 10:30:00,11,-1.48,-1.48,1,0,0,1,0,0,1,2016,9,2,1,6,-2,-3,6,-2,0,6,-5,-3,6,-8,-3,8,-12,-4,5,-13,-1,18,4,1,0
1517,2016-03-03 08:30:00,32,-0.92,-0.96,0,0,1,1,0,0,1,2016,9,3,1,13,8,8,7,8,0,7,14,6,8,8,-6,8,14,7,7,12,-2,18,3,26,2
1518,2016-03-03 10:00:00,18,0.12,0.12,1,0,0,1,0,0,1,2016,9,3,1,20,8,8,16,-5,-13,11,2,7,7,-2,-4,13,8,10,14,-1,-9,43,16,17,1
1519,2016-03-09 10:30:00,11,0.13,0.13,1,0,0,1,0,0,1,2016,10,2,1,25,19,19,17,30,12,10,24,-6,5,21,-3,12,25,4,12,26,1,56,25,42,2
1520,2016-03-10 08:30:00,32,0.58,0.65,0,1,0,1,0,0,1,2016,10,3,1,24,-6,-6,27,-24,-18,28,2,26,21,11,8,39,45,34,93,74,29,155,-119,187,2
1521,2016-03-16 10:30:00,11,0.82,0.82,1,0,0,1,0,0,1,2016,11,2,1,7,-5,-5,6,-9,-4,4,-9,0,5,-7,2,5,-6,1,3,-6,0,15,1,-7,0
1522,2016-03-16 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,11,2,1,82,55,54,39,77,22,24,81,4,13,87,6,20,101,14,19,106,5,100,3,128,2
1523,2016-03-18 10:00:00,28,-1.1,-0.12,0,0,1,0,1,0,1,2016,11,4,1,15,-3,-4,10,-2,1,7,-4,-2,6,-2,2,4,-4,-2,5,1,5,24,8,1,0
1524,2016-03-23 10:30:00,11,-0.92,-0.92,1,0,0,1,0,0,1,2016,12,2,1,7,0,0,7,4,4,4,3,-1,6,4,1,7,6,2,7,6,0,26,-17,6,0
1525,2016-03-25 08:30:00,16,1.71,0.46,0,1,0,1,0,0,1,2016,12,4,1,6,-5,-5,4,-1,4,1,-1,0,0,-1,0,1,-2,-1,1,-2,0,10,-3,4,0
1526,2016-03-29 10:00:00,4,0.74,0.81,0,1,0,0,1,0,1,2016,13,1,1,7,-1,-1,5,-5,-4,3,-3,1,4,-2,1,2,-1,1,10,6,7,19,-10,-14,-1
1527,2016-03-30 08:15:00,0,-1.19,-1.32,1,0,0,0,0,1,1,2016,13,2,1,17,10,11,20,-8,-19,8,-10,-2,10,-15,-5,6,-10,5,6,-9,1,17,-3,-7,0
1528,2016-03-30 10:30:00,11,0.77,0.77,1,0,0,1,0,0,1,2016,13,2,1,12,3,3,7,2,-1,9,6,4,8,0,-6,5,-2,-2,7,-2,0,53,42,-28,-2
1529,2016-03-31 08:30:00,32,-1.12,-1.16,0,0,1,1,0,0,1,2016,13,3,1,9,1,1,6,3,2,6,7,4,5,3,-4,5,0,-3,4,-1,-1,17,11,15,1
1530,2016-04-01 10:00:00,17,0.97,0.97,0,1,0,1,0,0,1,2016,13,4,1,20,-18,-18,19,-35,-17,13,-40,-5,9,-36,4,8,-31,5,9,-32,-1,48,-25,-24,-2
1531,2016-04-05 10:00:00,18,1.23,1.23,0,1,0,1,0,0,1,2016,14,1,1,18,-13,-13,11,-10,4,8,-5,5,5,-5,0,7,-3,2,8,2,5,34,-13,19,1
1532,2016-04-06 10:30:00,11,1.31,1.31,1,0,0,1,0,0,1,2016,14,2,1,7,-3,-3,7,-7,-4,6,-6,1,5,-7,-1,8,-4,3,10,-10,-6,22,-9,38,2
1533,2016-04-07 08:30:00,32,0.22,0.02,1,0,0,1,0,0,1,2016,14,3,1,7,2,2,5,5,3,5,9,4,8,5,-3,8,13,8,5,13,0,43,-35,-10,-1
1534,2016-04-13 10:30:00,11,-1.5,-1.5,1,0,0,1,0,0,1,2016,15,2,1,7,-2,-2,7,2,4,6,6,5,4,3,-2,7,5,2,13,-4,-9,36,-21,-8,0
1535,2016-04-15 10:00:00,28,-0.82,-0.07,0,0,1,0,1,0,1,2016,15,4,1,22,19,19,10,13,-6,13,22,9,5,25,3,8,23,-2,5,20,-3,38,15,1,0
1536,2016-04-19 08:30:00,3,-1.31,-1.32,0,0,1,1,0,0,1,2016,16,1,1,11,5,5,8,12,7,7,14,2,3,14,0,4,11,-3,3,11,-1,21,12,26,2
1537,2016-04-20 10:30:00,11,0.38,0.38,1,0,0,1,0,0,1,2016,16,2,1,9,-3,-3,11,7,10,7,2,-5,2,3,1,4,5,2,9,6,1,43,-36,6,0
1538,2016-04-26 08:30:00,8,0.11,0.1,0,0,1,0,0,1,1,2016,17,1,1,20,19,18,13,25,6,10,32,7,11,26,-6,6,24,-2,10,23,-1,34,4,35,2
1539,2016-04-26 10:00:00,4,-0.47,-0.59,0,0,1,1,0,0,1,2016,17,1,1,9,5,5,8,6,1,6,5,-1,6,2,-3,7,-2,-4,11,-5,-3,36,21,-16,-1
1540,2016-04-27 10:30:00,11,0.1,0.1,1,0,0,1,0,0,1,2016,17,2,1,10,1,1,6,-2,-3,7,3,5,2,3,0,3,2,0,19,-16,-18,16,5,-5,0
1541,2016-04-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,17,2,1,72,-20,-20,53,-23,-3,17,-22,0,14,-20,2,12,-19,1,12,-21,-2,72,15,-23,-2
1542,2016-05-02 10:00:00,17,-0.8,-0.8,0,0,1,1,0,0,1,2016,18,0,1,26,-5,-5,11,-14,-9,7,-14,0,15,-29,-15,6,-25,4,6,-23,2,66,45,-8,0
1543,2016-05-04 08:15:00,0,-1.4,-1.25,0,0,1,1,0,0,1,2016,18,2,1,22,12,12,15,19,7,12,14,-5,25,-9,-23,20,5,14,15,1,-4,36,13,2,0
1544,2016-05-04 10:00:00,18,1.13,1.13,0,1,0,1,0,0,1,2016,18,2,1,26,-21,-21,14,-25,-4,12,-29,-5,11,-23,6,10,-26,-3,30,3,29,42,8,-10,-1
1545,2016-05-04 10:30:00,11,-0.61,-0.61,1,0,0,1,0,0,1,2016,18,2,1,11,-10,-9,8,-13,-3,13,-20,-7,11,-26,-6,8,-21,5,15,-13,8,52,10,-15,-1
1546,2016-05-05 08:30:00,32,-1.45,-1.41,0,0,1,1,0,0,1,2016,18,3,1,6,3,3,9,-1,-4,10,1,2,10,-5,-6,6,-2,3,8,3,5,23,12,-13,-1
1547,2016-05-11 10:30:00,11,1.77,1.77,1,0,0,1,0,0,1,2016,19,2,1,10,-9,-9,4,-7,2,7,-1,6,7,5,6,12,0,-5,6,-1,-1,22,20,8,0
1548,2016-05-12 08:30:00,32,-1.09,-1.07,0,0,1,1,0,0,1,2016,19,3,1,8,6,6,4,8,2,7,12,4,5,12,-1,6,17,5,4,20,3,15,-6,28,2
1549,2016-05-13 10:00:00,28,1.69,1.55,0,1,0,0,0,1,1,2016,19,4,1,16,-14,-14,12,-12,2,11,-3,9,5,2,5,5,-3,-5,6,-1,2,45,-14,-17,-1
1550,2016-05-18 10:30:00,11,-0.45,-0.45,1,0,0,1,0,0,1,2016,20,2,1,5,-3,-2,4,-5,-2,4,-6,-1,9,-9,-3,6,-3,6,10,-8,-5,29,20,-13,-1
1551,2016-05-25 10:30:00,11,-0.29,-0.29,1,0,0,1,0,0,1,2016,21,2,1,4,0,0,4,0,0,8,4,4,4,7,3,5,7,0,9,11,4,24,-15,22,2
1552,2016-05-27 08:30:00,26,-0.58,0.19,1,0,0,1,0,0,1,2016,21,4,1,10,1,1,7,2,1,5,1,-1,15,-5,-6,8,-8,-3,7,-11,-3,14,-3,-19,-1
1553,2016-05-31 10:00:00,4,-0.7,-0.63,0,0,1,0,1,0,1,2016,22,1,1,6,3,2,7,-2,-5,6,-7,-5,9,2,9,4,-1,-3,6,1,2,17,15,-40,-2
1554,2016-06-01 10:00:00,17,0.55,0.55,0,1,0,1,0,0,1,2016,22,2,1,28,-20,-20,10,-27,-7,11,-20,7,13,-12,8,13,-5,7,8,0,5,31,0,-5,0
1555,2016-06-02 08:15:00,0,0.09,0.53,1,0,0,0,1,0,1,2016,22,3,1,11,-3,-3,5,-2,1,11,-1,1,13,5,6,29,-15,-20,49,21,36,17,-12,-23,-2
1556,2016-06-02 08:30:00,32,0.73,0.73,1,0,0,1,0,0,1,2016,22,3,1,13,6,6,29,-14,-20,49,22,36,17,14,-8,10,15,1,24,4,-11,18,-6,-25,-2
1557,2016-06-02 11:00:00,11,-0.41,-0.41,1,0,0,1,0,0,1,2016,22,3,1,5,-2,-2,8,-7,-5,8,-6,1,6,-2,5,5,-3,-1,3,-3,0,23,-8,-5,0
1558,2016-06-03 10:00:00,18,-1.35,-1.35,0,0,1,1,0,0,1,2016,22,4,1,23,18,18,16,9,-9,5,11,3,12,23,12,15,10,-13,7,10,0,57,34,6,0
1559,2016-06-08 10:30:00,11,-0.44,-0.44,1,0,0,1,0,0,1,2016,23,2,1,7,-2,-2,5,2,4,4,2,0,5,1,-1,6,-2,-3,9,-8,-6,16,-4,4,0
1560,2016-06-09 08:30:00,32,0.61,0.53,0,1,0,1,0,0,1,2016,23,3,1,4,-4,-4,9,-8,-4,8,-15,-7,8,-20,-5,6,-15,5,11,-23,-8,17,10,-23,-2
1561,2016-06-10 10:00:00,28,-0.04,-0.3,1,0,0,0,0,1,1,2016,23,4,1,12,7,7,8,12,5,6,9,-3,9,3,-6,5,3,0,10,-2,-5,23,-12,9,0
1562,2016-06-15 08:30:00,23,0.29,0.29,0,1,0,1,0,0,1,2016,24,2,1,9,2,2,3,4,2,4,5,1,4,4,-1,5,0,-4,6,-5,-5,10,1,-4,0
1563,2016-06-15 10:30:00,11,1.56,1.56,1,0,0,1,0,0,1,2016,24,2,1,5,1,1,9,-4,-5,9,-9,-5,6,-5,4,7,-11,-6,8,-3,8,34,27,3,0
1564,2016-06-15 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,24,2,1,40,8,9,20,2,-6,18,7,5,14,17,10,13,16,-1,12,14,-3,60,31,-5,0
1565,2016-06-17 08:30:00,3,0.62,0.54,1,0,0,1,0,0,1,2016,24,4,1,10,-8,-9,7,-4,4,4,-2,2,7,-7,-4,5,-4,3,8,-12,-8,20,-3,18,1
1566,2016-06-22 10:30:00,11,-0.66,-0.66,1,0,0,1,0,0,1,2016,25,2,1,9,-5,-5,5,-6,-1,8,-12,-6,15,-17,-5,8,-22,-5,11,-30,-8,40,7,-27,-2
1567,2016-06-23 08:30:00,32,1.05,1.08,0,1,0,1,0,0,1,2016,25,3,1,9,4,3,17,-11,-15,6,-9,1,7,-9,-1,7,-14,-5,9,-7,7,23,12,-30,-2
1568,2016-06-24 08:30:00,8,-0.74,-0.81,0,0,1,1,0,0,1,2016,25,4,1,25,-11,-11,19,-8,2,6,-10,-2,28,-24,-14,16,-29,-5,9,-32,-3,54,28,-1,0
1569,2016-06-28 08:30:00,16,-0.13,0.42,0,1,0,1,0,0,1,2016,26,1,1,9,-3,-3,8,-1,2,6,3,4,6,0,-3,9,-7,-7,3,-7,0,21,-1,-16,-1
1570,2016-06-28 10:00:00,4,1.33,1.16,0,1,0,1,0,0,1,2016,26,1,1,6,1,1,5,1,0,10,1,0,6,5,4,10,12,8,10,3,-9,20,-5,-1,0
1571,2016-06-29 10:30:00,11,-0.01,-0.01,1,0,0,1,0,0,1,2016,26,2,1,10,-1,0,15,7,8,14,-4,-11,9,-5,-1,10,-9,-4,15,2,11,31,-10,15,1
1572,2016-06-30 08:30:00,32,-0.34,-0.22,1,0,0,1,0,0,1,2016,26,3,1,23,-8,-7,6,-6,2,13,6,12,7,8,2,9,14,6,7,15,1,55,-35,3,0
1573,2016-07-01 10:00:00,17,1.12,1.12,0,1,0,1,0,0,1,2016,26,4,1,16,-3,-3,10,-2,1,17,-15,-13,8,-10,5,13,-20,-9,6,-17,3,34,16,-6,0
1574,2016-07-06 10:00:00,18,1.41,1.41,0,1,0,1,0,0,1,2016,27,2,1,12,-10,-10,8,-13,-3,16,-25,-12,15,-23,2,11,-15,8,7,-14,1,30,-6,5,0
1575,2016-07-07 08:15:00,0,0.61,0.84,0,1,0,1,0,0,1,2016,27,3,1,8,2,2,9,11,9,6,9,-2,16,3,-6,6,1,-2,5,3,2,18,-11,18,1
1576,2016-07-07 08:30:00,32,1.07,0.98,0,1,0,1,0,0,1,2016,27,3,1,16,-6,-6,6,-8,-2,5,-6,2,6,-5,1,16,5,10,5,5,0,21,4,16,1
1577,2016-07-07 11:00:00,11,-0.48,-0.48,1,0,0,1,0,0,1,2016,27,3,1,11,-3,-3,6,1,4,11,-5,-6,9,-9,-4,7,-5,4,7,-7,-2,22,-13,-10,-1
1578,2016-07-13 10:30:00,11,-0.47,-0.47,1,0,0,1,0,0,1,2016,28,2,1,13,9,9,6,11,2,7,10,-1,8,5,-5,9,7,2,13,-3,-10,37,17,5,0
1579,2016-07-15 10:00:00,28,-0.92,-1.16,0,0,1,0,0,1,1,2016,28,4,1,8,7,5,7,7,0,4,5,-1,5,4,-1,8,1,-3,5,-3,-4,44,-31,-13,-1
1580,2016-07-19 08:30:00,3,0.47,0.46,1,0,0,1,0,0,1,2016,29,1,1,8,-2,-2,10,-8,-6,10,-16,-8,6,-14,2,8,-14,0,8,-8,6,23,-15,-9,0
1581,2016-07-20 10:30:00,11,1.02,1.02,1,0,0,1,0,0,1,2016,29,2,1,8,-2,-2,5,-5,-3,4,-5,0,4,-5,0,6,-11,-6,5,-12,-1,35,22,-13,-1
1582,2016-07-26 10:00:00,4,0.28,-0.02,0,1,0,0,0,1,1,2016,30,1,1,14,-11,-11,8,-6,5,8,-7,-1,4,-8,-1,3,-10,-2,4,-12,-2,17,8,-19,-1
1583,2016-07-27 08:30:00,8,-0.12,-0.06,0,0,1,1,0,0,1,2016,30,2,1,8,9,6,6,6,-3,5,3,-3,3,4,1,3,6,2,2,6,0,16,4,2,0
1584,2016-07-27 10:30:00,11,-1.69,-1.69,1,0,0,1,0,0,1,2016,30,2,1,3,1,1,3,0,-1,3,-2,-2,7,-5,-3,4,-8,-3,11,-17,-9,13,7,-15,-1
1585,2016-07-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,-24,21,-18,6,12,-20,-2,20,-7,13,24,10,17,13,4,-5,39,6,51,2
1586,2016-07-28 08:30:00,32,-1.24,-1.24,0,0,1,1,0,0,1,2016,30,3,1,3,-1,-1,8,3,4,3,1,-2,6,6,5,5,7,1,4,5,-2,16,13,7,0
1587,2016-07-29 08:30:00,1,-1.61,0.53,0,0,1,0,1,0,1,2016,30,4,1,32,17,18,10,19,2,15,34,15,11,39,5,8,45,6,6,41,-4,34,-2,53,2
1588,2016-08-01 10:00:00,17,-0.87,-0.87,0,0,1,1,0,0,1,2016,31,0,1,5,1,0,3,2,1,3,0,-2,4,2,2,4,4,2,4,5,1,10,2,12,1
1589,2016-08-03 08:15:00,0,0.56,0.28,0,1,0,1,0,0,1,2016,31,2,1,13,-9,-9,5,-6,3,3,-4,2,6,-2,2,3,-3,-1,4,-5,-2,15,2,-21,-2
1590,2016-08-03 10:00:00,18,-0.38,-0.38,0,0,1,1,0,0,1,2016,31,2,1,7,-2,-2,8,-7,-5,8,-14,-7,6,-17,-3,5,-15,2,4,-15,0,20,-14,-6,0
1591,2016-08-03 10:30:00,11,-1.09,-1.09,1,0,0,1,0,0,1,2016,31,2,1,6,1,1,3,2,1,2,2,0,2,2,0,3,1,-1,7,6,4,23,-11,9,0
1592,2016-08-04 08:30:00,32,-1.0,-1.04,1,0,0,1,0,0,1,2016,31,3,1,8,8,7,9,6,-2,3,4,-2,4,4,0,5,7,3,2,8,2,31,16,8,0
1593,2016-08-10 10:30:00,11,-0.72,-0.72,1,0,0,1,0,0,1,2016,32,2,1,3,0,0,5,5,5,6,0,-5,6,-6,-6,4,-7,-1,6,-4,3,16,-7,5,0
1594,2016-08-11 08:30:00,32,0.12,0.27,0,1,0,1,0,0,1,2016,32,3,1,4,0,0,5,0,0,4,0,0,3,-2,-2,3,1,3,2,0,-1,17,8,6,0
1595,2016-08-12 10:00:00,28,-0.21,-0.24,0,0,1,1,0,0,1,2016,32,4,1,9,1,1,12,-9,-10,16,-18,-9,7,-20,-1,8,-20,0,5,-22,-2,20,0,-19,-1
1596,2016-08-17 10:30:00,11,1.74,1.74,1,0,0,1,0,0,1,2016,33,2,1,7,-5,-6,6,-2,3,3,-1,1,5,2,3,2,3,1,6,5,2,12,-2,-11,-1
1597,2016-08-24 10:30:00,11,-0.97,-0.97,1,0,0,1,0,0,1,2016,34,2,1,5,1,1,6,-3,-5,8,4,7,7,-3,-7,5,-3,0,3,-3,0,21,-12,-2,0
1598,2016-08-26 08:30:00,26,-0.52,-0.1,1,0,0,1,0,0,1,2016,34,4,1,8,0,0,11,10,10,12,17,7,5,16,-1,4,14,-2,8,11,-3,12,1,11,1
1599,2016-08-30 10:00:00,4,0.77,0.67,0,1,0,0,0,1,1,2016,35,1,1,5,-3,-3,8,-8,-5,7,-3,5,8,-8,-5,7,-1,7,5,1,2,23,-15,-3,0
1600,2016-08-31 08:15:00,0,0.05,0.41,1,0,0,0,1,0,1,2016,35,2,1,8,0,0,6,-3,-3,3,-2,1,3,1,3,4,-3,-4,5,-1,2,12,-4,0,0
1601,2016-08-31 10:30:00,11,-0.14,-0.14,1,0,0,1,0,0,1,2016,35,2,1,6,-5,-5,8,-7,-2,9,-7,0,3,-8,-1,5,-9,-1,9,-5,4,18,9,8,0
1602,2016-09-01 08:30:00,32,-0.22,-0.29,1,0,0,1,0,0,1,2016,35,3,1,7,-5,-5,4,-3,2,5,-6,-3,3,-6,0,3,-6,0,3,-3,3,16,-5,-12,-1
1603,2016-09-01 10:00:00,17,-1.38,-1.38,0,0,1,1,0,0,1,2016,35,3,1,31,27,27,18,34,7,12,27,-7,5,29,2,22,50,21,14,47,-3,38,-1,55,2
1604,2016-09-06 10:00:00,18,-1.2,-1.2,0,0,1,1,0,0,1,2016,36,1,1,50,49,48,10,46,-3,8,51,5,19,63,12,8,62,-1,10,68,6,54,0,65,2
1605,2016-09-08 08:30:00,32,0.14,-0.06,0,1,0,1,0,0,1,2016,36,3,1,22,-10,-10,24,-2,8,25,8,10,26,19,11,17,17,-2,12,11,-6,37,6,11,1
1606,2016-09-08 11:00:00,11,1.6,1.6,1,0,0,1,0,0,1,2016,36,3,1,8,-4,-4,5,-4,0,13,7,11,7,9,2,6,5,-4,7,-2,-7,24,-11,-24,-2
1607,2016-09-14 10:30:00,11,-0.37,-0.37,1,0,0,1,0,0,1,2016,37,2,1,10,8,8,10,7,-1,5,3,-4,2,3,0,4,5,2,11,1,-4,26,13,20,1
1608,2016-09-16 10:00:00,28,-0.29,-0.26,0,0,1,0,0,1,1,2016,37,4,1,6,4,4,14,-6,-10,6,-4,2,4,-4,0,3,-5,-1,5,-6,-1,17,-12,-14,-1
1609,2016-09-20 08:30:00,3,-1.73,-1.46,0,0,1,1,0,0,1,2016,38,1,1,8,4,4,6,-1,-5,4,-1,0,3,0,1,3,-1,-1,3,0,1,13,2,-5,0
1610,2016-09-21 10:30:00,11,-0.13,-0.13,1,0,0,1,0,0,1,2016,38,2,1,2,1,1,4,3,2,2,4,1,4,2,-2,2,0,-2,5,-3,-3,8,-2,21,2
1611,2016-09-21 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,-6,41,25,31,17,26,1,17,22,-4,18,7,-15,7,8,1,53,0,28,2
1612,2016-09-22 08:30:00,32,1.6,1.6,0,1,0,1,0,0,1,2016,38,3,1,8,6,6,3,6,0,8,1,-5,5,6,5,6,11,5,4,8,-3,12,2,17,1
1613,2016-09-27 10:00:00,4,0.8,0.97,0,1,0,0,1,0,1,2016,39,1,1,8,4,4,7,-2,-6,6,-2,0,8,-9,-7,5,-11,-2,6,-9,2,22,12,-15,-1
1614,2016-09-28 08:30:00,8,0.27,0.11,1,0,0,0,0,1,1,2016,39,2,1,16,1,1,7,-3,-4,7,2,5,4,2,0,10,-1,-3,3,1,2,31,17,-11,-1
1615,2016-09-28 10:30:00,11,-0.39,-0.39,1,0,0,1,0,0,1,2016,39,2,1,4,-1,-1,6,-6,-5,6,-10,-4,6,-12,-2,3,-11,1,14,-21,-10,14,0,-14,-1
1616,2016-10-03 10:00:00,17,0.55,0.55,0,1,0,1,0,0,1,2016,40,0,1,11,-6,-6,5,-11,-5,4,-12,-1,7,-15,-3,3,-13,2,3,-12,1,17,-5,-10,-1
1617,2016-10-05 08:15:00,0,-1.35,-1.55,0,0,1,1,0,0,1,2016,40,2,1,11,-4,-3,7,2,6,7,-3,-5,6,-5,-2,3,-7,-2,5,-4,3,18,-12,-2,0
1618,2016-10-05 10:00:00,18,1.14,1.14,0,1,0,1,0,0,1,2016,40,2,1,22,-20,-20,10,-25,-5,7,-24,1,5,-27,-3,4,-24,3,8,-19,5,24,8,-10,-1
1619,2016-10-05 10:30:00,11,-0.32,-0.32,1,0,0,1,0,0,1,2016,40,2,1,6,-3,-3,5,0,3,4,-2,-2,5,-1,1,4,-2,-1,6,2,4,29,-10,-1,0
1620,2016-10-06 08:30:00,32,0.2,0.12,0,1,0,1,0,0,1,2016,40,3,1,4,-1,-2,6,2,3,5,3,1,6,0,-3,5,-1,-1,3,0,1,13,-6,-1,0
1621,2016-10-13 08:30:00,32,0.14,0.89,0,1,0,1,0,0,1,2016,41,3,1,9,1,1,9,-5,-6,6,-5,0,9,-1,4,5,-4,-3,7,1,5,18,6,-4,0
1622,2016-10-13 11:00:00,11,-1.77,-1.77,1,0,0,1,0,0,1,2016,41,3,1,3,-1,-1,9,3,4,8,10,6,7,12,2,5,11,-1,5,9,-2,22,1,15,1
1623,2016-10-14 10:00:00,28,-1.09,-0.2,0,0,1,0,1,0,1,2016,41,4,1,18,19,18,8,16,-3,5,13,-3,9,15,2,7,10,-5,5,11,1,28,-1,-13,-1
1624,2016-10-19 08:30:00,3,1.54,1.62,0,1,0,1,0,0,1,2016,42,2,1,6,6,4,2,4,-2,4,1,-3,5,4,3,4,3,-1,8,3,0,20,-10,-1,0
1625,2016-10-19 10:30:00,11,0.51,0.51,1,0,0,1,0,0,1,2016,42,2,1,4,2,2,4,0,-2,2,-1,-1,7,-8,-7,3,-7,1,12,2,9,14,4,-2,0
1626,2016-10-25 10:00:00,4,-1.62,-1.54,0,0,1,0,0,1,1,2016,43,1,1,7,7,6,5,4,-3,9,-3,-7,3,0,3,3,0,0,2,-1,-1,10,0,29,2
1627,2016-10-26 10:30:00,11,0.31,0.31,1,0,0,1,0,0,1,2016,43,2,1,7,6,5,6,2,-4,4,6,4,5,10,4,6,7,-3,8,0,-7,31,-23,-3,0
1628,2016-10-28 08:30:00,1,1.27,-0.81,0,1,0,0,1,0,1,2016,43,4,1,23,-2,-3,10,-8,-7,16,3,11,6,1,-2,8,6,4,7,2,-4,23,5,4,0
1629,2016-11-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2016,44,1,1,11,-2,-1,5,0,2,7,5,5,9,10,5,6,10,0,9,16,6,13,1,23,2
1630,2016-11-02 08:15:00,0,-1.21,1.32,0,0,1,0,1,0,1,2016,44,2,1,15,-3,-5,6,0,2,7,-5,-5,7,-4,1,7,-3,1,8,4,7,21,14,-14,-1
1631,2016-11-02 10:30:00,11,-0.84,-0.84,1,0,0,1,0,0,1,2016,44,2,1,7,3,3,7,8,5,5,6,-2,4,7,1,6,6,-1,11,4,-2,28,20,6,0
1632,2016-11-02 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,44,2,1,26,6,6,12,16,10,16,2,-14,13,-3,-5,15,-9,-6,12,0,9,28,-16,-9,0
1633,2016-11-03 08:30:00,32,-1.0,-0.91,0,0,1,1,0,0,1,2016,44,3,1,7,-4,-4,5,-5,-1,10,1,6,7,5,4,6,3,-3,7,-2,-5,18,-8,4,0
1634,2016-11-03 10:00:00,18,-0.5,-0.5,0,0,1,1,0,0,1,2016,44,3,1,6,5,5,8,-3,-8,8,-10,-7,9,-5,5,5,-2,3,7,2,4,17,4,17,1
1635,2016-11-09 10:30:00,11,0.33,0.33,1,0,0,1,0,0,1,2016,45,2,1,10,-2,-2,27,-14,-11,7,-14,0,13,-24,-10,5,-20,4,14,-9,11,39,-18,-12,-1
1636,2016-11-10 08:30:00,32,1.25,1.13,0,1,0,1,0,0,1,2016,45,3,1,10,-3,-3,6,-3,0,5,-3,0,6,-3,0,8,-8,-5,8,-3,5,33,23,-30,-2
1637,2016-11-11 10:00:00,28,1.62,1.63,0,1,0,0,0,1,1,2016,45,4,1,9,-2,-2,9,-5,-3,6,-2,3,7,1,3,5,-1,-2,5,0,1,42,-25,-19,-1
1638,2016-11-16 08:30:00,23,0.07,0.07,0,0,1,1,0,0,1,2016,46,2,1,11,0,0,12,8,7,8,3,-4,7,7,4,5,4,-3,11,-1,-5,27,12,-12,-1
1639,2016-11-16 10:30:00,11,-1.36,-1.36,1,0,0,1,0,0,1,2016,46,2,1,10,-6,-6,8,-2,4,8,-9,-7,15,-19,-10,6,-20,-1,11,-28,-8,26,-9,-4,0
1640,2016-11-23 10:30:00,11,1.13,1.13,1,0,0,1,0,0,1,2016,47,2,1,10,-3,-3,7,0,4,8,-2,-2,7,-6,-4,7,-2,4,9,-3,-1,34,-8,24,2
1641,2016-11-29 08:30:00,26,-0.39,-1.3,0,1,0,1,0,0,1,2016,48,1,1,12,-9,-8,10,0,9,10,6,6,7,7,1,8,11,4,19,-2,-13,25,-8,33,2
1642,2016-11-29 10:00:00,4,0.81,1.09,0,1,0,0,1,0,1,2016,48,1,1,10,-3,-4,16,8,11,9,12,4,8,17,4,8,18,1,10,13,-5,36,16,9,0
1643,2016-11-30 08:15:00,0,1.69,0.74,0,1,0,0,0,1,1,2016,48,2,1,21,-15,-15,9,-11,4,9,-8,3,12,-3,5,14,8,11,11,11,3,32,1,-38,-2
1644,2016-11-30 10:30:00,11,0.68,0.68,1,0,0,1,0,0,1,2016,48,2,1,9,1,1,19,17,16,6,17,0,14,7,-10,8,0,-7,19,15,15,25,-14,-11,-1
1645,2016-12-01 08:30:00,32,-0.99,-1.03,0,0,1,1,0,0,1,2016,48,3,1,12,10,10,6,12,2,4,11,-1,9,14,3,5,16,2,7,13,-3,21,-13,-23,-2
1646,2016-12-01 10:00:00,17,0.84,0.84,0,1,0,1,0,0,1,2016,48,3,1,17,5,5,7,4,-1,11,1,-3,9,0,-1,13,-12,-12,12,0,12,40,-28,26,2
1647,2016-12-05 10:00:00,18,0.6,0.6,0,1,0,1,0,0,1,2016,49,0,1,14,6,8,15,-8,-14,13,3,11,6,3,0,11,-4,-7,8,1,5,42,34,-9,0
1648,2016-12-07 10:30:00,11,0.25,0.25,1,0,0,1,0,0,1,2016,49,2,1,6,-3,-4,7,0,3,6,-4,-4,5,-4,0,4,-5,-1,9,2,7,30,25,-8,0
1649,2016-12-08 08:30:00,32,-0.09,-0.13,1,0,0,1,0,0,1,2016,49,3,1,56,-36,-36,42,-60,-24,31,-79,-19,21,-80,0,31,-99,-20,29,-73,26,186,-52,-106,-2
1650,2016-12-09 10:00:00,28,0.91,1.34,0,1,0,0,1,0,1,2016,49,4,1,8,-6,-7,8,-10,-4,6,-4,5,9,-10,-6,5,-7,3,5,-6,1,27,-20,-17,-1
