,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_0_30_after,reaction_min_0_30_after
3906,2014-05-29 08:30:00,69_55_54,-0.029999999999999805,6,-12.950000000000001,4,1,3,3,7,0,0,2,1,0,2014,22,3,3,14,5,-23,1
3907,2014-05-29 10:00:00,50,-0.51,0,0.0,0,0,0,3,3,0,0,1,0,0,2014,22,3,1,14,-7,-2,0
3908,2014-05-29 10:30:00,46,-1.39,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,22,3,1,19,7,-3,0
3909,2014-05-29 11:00:00,18,-1.32,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,22,3,1,23,14,-8,0
3910,2014-05-30 08:30:00,15_52_51,-5.48,2,0.92,0,3,0,2,3,2,0,0,1,2,2014,22,4,3,7,-5,-3,0
3911,2014-05-30 09:43:00,10,2.44,2,0.0,0,0,2,0,2,0,0,0,0,1,2014,22,4,1,23,10,-3,0
3912,2014-05-30 09:55:00,63,-3.44,2,-1.66,0,0,0,2,2,0,0,0,0,1,2014,22,4,1,23,0,-2,0
3913,2014-06-02 09:45:00,29,-0.43,0,-0.69,0,1,0,0,1,0,0,0,1,0,2014,23,0,1,15,-14,-3,0
3914,2014-06-02 10:00:00,11_38_39,-2.09,1,0.55,0,3,1,1,4,1,0,1,2,0,2014,23,0,3,12,-5,-4,0
3915,2014-06-03 01:00:00,67,1.74,1,0.0,0,0,1,0,1,0,0,0,1,0,2014,23,1,1,3,0,-1,0
3916,2014-06-03 10:00:00,37_24,0.33999999999999997,0,2.32,0,2,1,0,1,2,0,0,1,1,2014,23,1,2,11,2,-6,0
3917,2014-06-04 08:15:00,0,-4.65,3,-0.44999999999999996,0,0,0,3,3,0,0,1,0,0,2014,23,2,1,16,3,-7,0
3918,2014-06-04 08:30:00,68_61_62,-0.9899999999999997,6,-20.759999999999998,12,0,3,3,3,0,3,1,1,1,2014,23,2,3,16,1,-2,0
3919,2014-06-04 09:45:00,30,-0.6,1,-2.26,2,1,0,0,1,0,0,0,1,0,2014,23,2,1,25,-19,-10,0
3920,2014-06-04 10:00:00,40,1.59,0,0.0,0,0,3,0,3,0,0,1,0,0,2014,23,2,1,22,-10,-3,0
3921,2014-06-04 10:30:00,18,-2.44,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,23,2,1,13,-4,-5,0
3922,2014-06-05 08:30:00,69,-0.39,0,-26.82,0,3,0,0,3,0,0,1,0,0,2014,23,3,1,125,-36,-24,1
3923,2014-06-05 10:30:00,46,-1.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,23,3,1,96,61,-10,0
3924,2014-06-06 08:30:00,48_70_3,1.38,0,-1.26,0,5,3,0,8,0,0,2,0,1,2014,23,4,3,46,-4,-43,1
3925,2014-06-06 15:00:00,12,3.36,1,1.19,1,0,1,0,0,1,0,0,1,0,2014,23,4,1,12,6,0,0
3926,2014-06-10 07:30:00,45,-0.27,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,24,1,1,14,7,-3,0
3927,2014-06-10 10:00:00,31_43,4.4799999999999995,7,8.0,6,0,2,1,1,2,0,0,1,1,2014,24,1,2,14,9,-2,0
3928,2014-06-11 10:30:00,18,-1.14,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,24,2,1,20,-13,-5,0
3929,2014-06-11 14:00:00,25,-0.3,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,24,2,1,5,0,-2,0
3930,2014-06-12 08:30:00,69_17_60_41,-7.0,0,4.3500000000000005,9,2,0,9,5,6,0,3,0,1,2014,24,3,4,17,-3,-10,0
3931,2014-06-12 10:00:00,5,-5.66,0,0.0,0,0,0,2,2,0,0,0,0,1,2014,24,3,1,12,3,-3,0
3932,2014-06-12 10:30:00,46,-2.64,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,24,3,1,10,5,-3,0
3933,2014-06-13 08:30:00,49_16,-5.04,5,0.0,0,0,0,5,5,0,0,1,0,1,2014,24,4,2,9,2,-4,0
3934,2014-06-13 09:55:00,58,-2.94,0,-0.39,0,0,0,3,3,0,0,1,0,0,2014,24,4,1,10,-3,-4,0
3935,2014-06-16 08:30:00,21,0.9,0,0.0,0,0,2,0,2,0,0,0,0,1,2014,25,0,1,11,-7,-7,0
3936,2014-06-16 09:00:00,66,-2.5,2,-0.04,0,0,0,2,2,0,0,0,0,1,2014,25,0,1,34,15,-7,0
3937,2014-06-16 09:15:00,9_42,0.78,0,7.120000000000001,6,2,2,0,0,4,0,0,0,2,2014,25,0,2,33,24,-2,0
3938,2014-06-16 10:00:00,44,1.24,2,0.0,0,0,2,0,2,0,0,0,0,1,2014,25,0,1,13,2,-3,0
3939,2014-06-17 08:30:00,13_4_8_36,7.9799999999999995,8,-3.06,3,0,5,5,10,0,0,2,0,2,2014,25,1,4,19,2,-20,1
3940,2014-06-18 08:30:00,19,-6.82,4,-2.58,4,0,0,2,0,0,2,0,0,1,2014,25,2,1,8,0,-6,0
3941,2014-06-18 10:30:00,18,0.0,2,0.0,0,2,0,0,2,0,0,0,0,1,2014,25,2,1,12,4,-7,0
3942,2014-06-18 14:00:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,25,2,1,47,1,-13,0
3943,2014-06-19 08:30:00,69,-0.66,0,-2.31,3,3,0,0,3,0,0,1,0,0,2014,25,3,1,14,-10,-2,0
3944,2014-06-19 10:00:00,53_7,0.4999999999999999,0,-0.56,0,0,3,1,3,0,1,1,1,0,2014,25,3,2,14,8,-10,0
3945,2014-06-19 10:30:00,46,-0.67,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,25,3,1,13,-2,-6,0
3946,2014-06-23 09:45:00,32,1.5,2,-2.24,0,0,2,0,2,0,0,0,0,1,2014,26,0,1,20,-4,-5,0
3947,2014-06-23 10:00:00,23,13.77,3,-0.8400000000000001,0,0,3,0,3,0,0,1,0,0,2014,26,0,1,15,-9,-2,0
3948,2014-06-24 09:00:00,65,-7.18,2,0.0,0,0,0,2,2,0,0,0,0,1,2014,26,1,1,7,-2,0,0
3949,2014-06-24 09:03:00,35,-2.1,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,26,1,1,7,0,-2,0
3950,2014-06-24 09:59:00,64,-0.3,0,0.0,0,0,0,1,1,0,0,0,1,0,2014,26,1,1,13,1,-19,1
3951,2014-06-24 10:00:00,47_6,5.73,3,-3.54,3,0,6,0,0,0,6,2,0,0,2014,26,1,2,13,1,-19,1
3952,2014-06-25 08:30:00,14_20_28_27,-9.760000000000002,6,-13.33,4,1,0,8,4,3,2,2,1,1,2014,26,2,4,36,9,-21,1
3953,2014-06-25 09:45:00,33,0.94,1,-0.63,1,0,1,0,1,0,0,0,1,0,2014,26,2,1,19,-9,-4,0
3954,2014-06-25 10:30:00,18,-2.12,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,26,2,1,13,4,-5,0
3955,2014-06-26 08:30:00,69_15_52_51,-3.04,2,-3.55,0,5,0,3,6,2,0,1,1,2,2014,26,3,4,10,-5,-5,0
3956,2014-06-26 10:30:00,46,-6.9,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,26,3,1,28,-10,-6,0
3957,2014-06-27 09:55:00,63,-0.84,0,-1.36,2,2,0,0,2,0,0,0,0,1,2014,26,4,1,8,4,-3,0
3958,2014-06-30 09:45:00,10,-0.32,0,0.0,0,0,0,2,2,0,0,0,0,1,2014,27,0,1,9,4,-3,0
3959,2014-06-30 10:00:00,50,3.4499999999999997,3,-0.21000000000000002,0,0,3,0,3,0,0,1,0,0,2014,27,0,1,12,6,-3,0
3960,2014-07-01 01:00:00,67,0.97,1,0.0,0,0,1,0,1,0,0,0,1,0,2014,27,1,1,6,-2,-2,0
3961,2014-07-01 09:45:00,29,-0.61,0,-1.02,0,1,0,0,1,0,0,0,1,0,2014,27,1,1,8,0,-6,0
3962,2014-07-01 10:00:00,37_11_38_39,-5.07,1,0.82,1,3,0,3,5,1,0,1,3,0,2014,27,1,4,18,-3,-8,0
3963,2014-07-02 08:15:00,0,10.709999999999999,3,0.0,0,0,3,0,3,0,0,1,0,0,2014,27,2,1,30,-6,-10,0
3964,2014-07-02 10:00:00,24,-0.56,0,-0.58,0,2,0,0,2,0,0,0,0,1,2014,27,2,1,16,8,-5,0
3965,2014-07-02 10:30:00,18,-1.56,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,27,2,1,16,4,-2,0
3966,2014-07-03 08:30:00,68_69_48_70_3,6.809999999999999,6,-0.9000000000000004,3,8,6,0,11,3,0,4,0,1,2014,27,3,5,38,-7,-17,0
3967,2014-07-03 09:45:00,30,-0.2,0,-2.26,1,1,0,0,1,0,0,0,1,0,2014,27,3,1,21,-4,-13,0
3968,2014-07-03 10:00:00,40,-0.48,0,0.0,0,3,0,0,3,0,0,1,0,0,2014,27,3,1,22,3,-9,0
3969,2014-07-03 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,27,3,1,18,6,-8,0
3970,2014-07-08 07:30:00,45,-1.26,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,28,1,1,7,2,-4,0
3971,2014-07-08 10:00:00,43,0.9,4,0.0,0,0,2,0,2,0,0,0,0,1,2014,28,1,1,22,17,-4,0
3972,2014-07-08 15:00:00,12,-0.35,0,-0.31,0,0,0,1,0,0,1,0,1,0,2014,28,1,1,3,-1,-1,0
3973,2014-07-09 10:30:00,18,-1.04,2,0.0,0,2,0,0,2,0,0,0,0,1,2014,28,2,1,35,27,-4,0
3974,2014-07-10 08:30:00,69,9.09,3,0.0,3,0,3,0,3,0,0,1,0,0,2014,28,3,1,11,-7,-7,0
3975,2014-07-10 10:00:00,31,0.29,0,1.0,0,0,1,0,0,1,0,0,1,0,2014,28,3,1,21,-10,-3,0
3976,2014-07-10 10:30:00,46,-0.29,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,28,3,1,21,-13,-3,0
3977,2014-07-11 13:01:00,25,-0.45,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,28,4,1,6,5,-3,0
3978,2014-07-15 08:30:00,17_60_41_21,-4.6000000000000005,7,6.15,5,0,2,8,2,8,0,2,0,2,2014,29,1,4,10,-3,-16,0
3979,2014-07-15 10:00:00,5,1.76,0,0.0,0,0,2,0,2,0,0,0,0,1,2014,29,1,1,23,-11,-26,1
3980,2014-07-16 08:30:00,49_16,1.71,0,0.0,0,2,3,0,5,0,0,1,0,1,2014,29,2,2,12,-3,-1,0
3981,2014-07-16 09:00:00,66,-0.32,0,-14.68,6,0,0,2,0,0,2,0,0,1,2014,29,2,1,11,-7,-2,0
3982,2014-07-16 09:15:00,9_42,-1.8,0,-0.86,0,0,0,4,2,0,2,0,0,2,2014,29,2,2,10,-2,-6,0
3983,2014-07-16 10:00:00,44,0.94,2,0.0,0,0,2,0,2,0,0,0,0,1,2014,29,2,1,9,3,-3,0
3984,2014-07-16 10:30:00,18,-10.04,2,0.0,0,2,0,0,2,0,0,0,0,1,2014,29,2,1,10,2,-2,0
3985,2014-07-17 08:30:00,69_4_36,-5.29,7,-8.09,6,0,3,5,8,0,0,2,0,1,2014,29,3,3,8,-2,-3,0
3986,2014-07-17 10:00:00,53,2.7600000000000002,3,0.0,0,0,3,0,3,0,0,1,0,0,2014,29,3,1,11,-6,-3,0
3987,2014-07-17 10:30:00,46,-2.18,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,29,3,1,8,1,-11,0
3988,2014-07-18 09:55:00,58,-3.54,0,4.949999999999999,0,0,0,3,0,3,0,1,0,0,2014,29,4,1,29,-14,-4,0
3989,2014-07-18 10:00:00,7,-2.02,1,1.32,1,0,0,1,0,1,0,0,1,0,2014,29,4,1,29,-12,-10,0
3990,2014-07-22 08:30:00,13_8,-5.49,0,0.0,0,2,0,3,5,0,0,1,0,1,2014,30,1,2,34,-3,-7,0
3991,2014-07-22 09:02:00,35,0.0,0,1.2,1,1,0,0,0,1,0,0,1,0,2014,30,1,1,34,2,-20,1
3992,2014-07-22 09:59:00,64,0.2,0,0.0,0,0,1,0,1,0,0,0,1,0,2014,30,1,1,34,-20,-7,0
3993,2014-07-22 10:00:00,23,1.7999999999999998,0,-3.06,0,0,3,0,3,0,0,1,0,0,2014,30,1,1,34,-20,-7,0
3994,2014-07-23 10:30:00,18,-1.74,0,0.0,0,2,0,0,2,0,0,0,0,1,2014,30,2,1,11,-2,-8,0
3995,2014-07-24 08:30:00,69,11.16,3,-4.2299999999999995,3,0,3,0,3,0,0,1,0,0,2014,30,3,1,18,-1,-8,0
3996,2014-07-24 09:45:00,32,-1.4,2,-1.82,0,0,0,2,2,0,0,0,0,1,2014,30,3,1,15,-2,-4,0
3997,2014-07-24 10:00:00,47,-4.29,3,-12.419999999999998,6,0,0,3,0,0,3,1,0,0,2014,30,3,1,16,-8,-3,0
3998,2014-07-24 10:30:00,46,-1.16,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,30,3,1,16,0,-2,0
3999,2014-07-25 08:30:00,14_20,1.3599999999999999,0,-2.05,0,0,5,0,5,0,0,1,0,1,2014,30,4,2,17,-9,-13,0
4000,2014-07-28 09:45:00,33,-0.42,1,-0.42,0,0,0,1,1,0,0,0,1,0,2014,31,0,1,5,-2,-3,0
4001,2014-07-28 10:00:00,50,-0.8999999999999999,0,-0.24,0,0,0,3,3,0,0,1,0,0,2014,31,0,1,4,0,-2,0
4002,2014-07-29 09:00:00,65,-2.0,2,0.0,0,0,0,2,2,0,0,0,0,1,2014,31,1,1,22,-17,-6,0
