,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_30_after,direction_agg_0_30_after
437,2009-09-25 10:00:00,21,-0.51,0,-0.59,0,0,0,1,0,0,1,1,2009,39,4,1,57,32,24,2
438,2009-09-29 10:00:00,4,-0.5,0,0.57,0,0,0,1,0,1,0,1,2009,40,1,1,53,-17,1,1
439,2009-09-30 08:15:00,0,-0.59,1,2.84,1,0,0,1,0,1,0,1,2009,40,2,1,41,-24,-23,0
440,2009-10-01 08:30:00,32,-1.66,1,-2.98,0,0,0,1,1,0,0,1,2009,40,3,1,36,1,23,2
441,2009-10-05 10:00:00,18,0.7,0,0.0,0,0,1,0,1,0,0,1,2009,41,0,1,32,21,5,1
442,2009-10-08 08:30:00,32,1.47,1,-2.24,0,0,1,0,1,0,0,1,2009,41,3,1,21,-6,12,2
443,2009-10-09 08:30:00,31,0.63,0,-0.28,0,0,1,0,1,0,0,1,2009,41,4,1,33,-23,-11,0
444,2009-10-16 09:00:00,30,-0.03,0,0.0,0,1,0,0,1,0,0,1,2009,42,4,1,40,-20,9,1
445,2009-10-22 08:30:00,32,-0.93,1,-3.3,1,0,0,1,0,0,1,1,2009,43,3,1,29,15,-15,0
446,2009-10-23 10:00:00,14,1.15,1,-0.49,0,0,1,0,1,0,0,1,2009,43,4,1,32,-18,-9,1
447,2009-10-27 10:00:00,4,-0.78,1,-0.43,1,0,0,1,1,0,0,1,2009,44,1,1,81,-40,-42,0
448,2009-10-28 08:30:00,8,0.31,0,-0.32,0,0,1,0,0,0,1,1,2009,44,2,1,46,32,7,1
449,2009-10-28 10:00:00,21,-1.5,1,-1.46,0,0,0,1,0,0,1,1,2009,44,2,1,42,10,-1,1
450,2009-11-04 08:15:00,0,-0.49,0,2.63,2,0,0,1,0,1,0,1,2009,45,2,1,33,2,23,2
451,2009-11-04 10:00:00,18,-0.82,0,0.0,0,0,0,1,1,0,0,1,2009,45,2,1,48,17,21,2
452,2009-11-04 14:19:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2009,45,2,1,58,43,8,1
453,2009-11-05 08:30:00,32,0.63,1,-0.92,0,0,1,0,1,0,0,1,2009,45,3,1,25,-3,26,2
454,2009-11-12 08:30:00,32,0.66,1,-0.92,0,0,1,0,1,0,0,1,2009,46,3,1,33,11,6,1
455,2009-11-13 08:30:00,31,-1.39,1,-0.28,0,0,0,1,1,0,0,1,2009,46,4,1,38,-2,1,1
456,2009-11-13 09:55:00,28,-1.29,1,1.24,0,0,0,1,0,1,0,1,2009,46,4,1,53,-30,1,1
457,2009-11-17 08:30:00,23,-0.37,1,0.0,0,0,0,1,1,0,0,1,2009,47,1,1,34,13,3,1
458,2009-11-17 09:00:00,30,0.26,0,29.11,3,0,1,0,0,1,0,1,2009,47,1,1,32,1,-2,1
459,2009-11-19 08:30:00,32,-0.16,0,-1.37,0,1,0,0,1,0,0,1,2009,47,3,1,34,15,15,2
460,2009-11-23 10:00:00,14,1.99,2,-1.45,1,0,1,0,0,0,1,1,2009,48,0,1,19,4,-11,0
461,2009-11-24 08:30:00,26,-1.12,0,-2.35,1,0,0,1,1,0,0,1,2009,48,1,1,19,0,2,1
462,2009-11-24 10:00:00,4,0.38,0,2.28,1,0,1,0,0,1,0,1,2009,48,1,1,41,-31,-9,1
463,2009-11-25 10:00:00,21,0.64,1,0.31,0,0,1,0,0,1,0,1,2009,48,2,1,34,-4,-2,1
464,2009-11-30 09:45:00,6,0.64,1,0.0,0,0,1,0,1,0,0,1,2009,49,0,1,34,-7,8,1
465,2009-12-02 08:15:00,0,-0.71,0,0.78,1,0,0,1,0,1,0,1,2009,49,2,1,18,3,-8,1
466,2009-12-03 08:30:00,32,1.36,1,-2.7,0,0,1,0,1,0,0,1,2009,49,3,1,21,-2,-27,0
467,2009-12-03 10:00:00,18,-2.41,1,0.0,0,0,0,1,1,0,0,1,2009,49,3,1,48,-14,-7,1
468,2009-12-11 09:55:00,28,1.25,1,1.62,1,0,1,0,0,1,0,1,2009,50,4,1,80,-64,-31,0
469,2009-12-15 08:30:00,23,1.26,1,0.0,0,0,1,0,1,0,0,1,2009,51,1,1,22,1,13,2
470,2009-12-15 09:00:00,30,-0.36,0,0.0,0,0,0,1,1,0,0,1,2009,51,1,1,33,-3,21,2
471,2009-12-16 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2009,51,2,1,44,6,-28,0
472,2009-12-17 08:30:00,32,-0.78,1,-0.6,0,0,0,1,1,0,0,1,2009,51,3,1,39,-24,-2,1
473,2009-12-17 10:00:00,25,1.04,0,0.0,0,0,1,0,1,0,0,1,2009,51,3,1,27,2,6,1
474,2009-12-22 10:00:00,14,1.3,1,-0.46,0,0,1,0,1,0,0,1,2009,52,1,1,53,-31,2,1
475,2009-12-23 10:00:00,21,-2.57,1,-3.26,1,0,0,1,0,0,1,1,2009,52,2,1,46,2,39,2
476,2009-12-29 10:00:00,4,-0.02,0,2.04,1,1,0,0,0,1,0,1,2009,52,1,1,38,-12,2,1
477,2009-12-30 09:45:00,6,1.12,1,0.0,0,0,1,0,1,0,0,1,2009,52,2,1,46,-31,-1,1
478,2009-12-31 08:30:00,32,1.31,1,-0.98,0,0,1,0,1,0,0,1,2009,52,3,1,43,-11,-17,0
479,2010-01-04 10:00:00,17,0.88,1,0.0,0,0,1,0,1,0,0,1,2010,2,0,1,37,-15,-12,0
480,2010-01-05 10:00:00,24,-7.56,2,0.61,0,0,0,1,0,1,0,1,2010,2,1,1,41,-5,11,2
481,2010-01-06 08:15:00,0,-0.55,0,2.8,1,0,0,1,0,1,0,1,2010,2,2,1,24,0,19,2
482,2010-01-06 10:00:00,18,-0.27,0,0.0,0,0,0,1,1,0,0,1,2010,2,2,1,34,-7,24,2
483,2010-01-07 08:30:00,32,0.76,1,-0.6,0,0,1,0,1,0,0,1,2010,2,3,1,42,-20,18,2
484,2010-01-12 08:30:00,31,-0.36,0,-1.56,0,0,0,1,1,0,0,1,2010,3,1,1,40,-6,-3,1
485,2010-01-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,3,4,1,26,-17,4,1
486,2010-01-15 09:55:00,28,-0.2,0,-0.99,1,0,0,1,0,0,1,1,2010,3,4,1,34,14,-21,0
487,2010-01-19 09:00:00,30,2.12,1,-5.97,0,0,1,0,1,0,0,1,2010,4,1,1,32,10,-2,1
488,2010-01-21 08:30:00,32,-2.32,1,-2.83,0,0,0,1,1,0,0,1,2010,4,3,1,28,-7,13,2
489,2010-01-21 10:00:00,25,-1.03,0,0.0,0,0,0,1,1,0,0,1,2010,4,3,1,30,15,-29,0
490,2010-01-25 10:00:00,14,-2.32,2,0.0,0,0,0,1,1,0,0,1,2010,5,0,1,23,0,-5,1
491,2010-01-26 10:00:00,4,0.49,0,1.23,0,0,1,0,0,1,0,1,2010,5,1,1,22,-8,8,1
492,2010-01-27 10:00:00,21,-0.59,0,0.96,1,0,0,1,0,1,0,1,2010,5,2,1,33,9,-4,1
493,2010-01-27 14:16:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,5,2,1,37,13,-18,0
494,2010-01-29 08:30:00,1,1.16,1,-3.13,1,0,1,0,0,0,1,1,2010,5,4,1,37,6,-14,0
495,2010-02-01 10:00:00,17,1.5,1,0.0,0,0,1,0,1,0,0,1,2010,6,0,1,37,8,-2,1
496,2010-02-02 10:00:00,24,0.23,0,-3.65,1,0,1,0,0,0,1,1,2010,6,1,1,23,15,-8,1
497,2010-02-03 08:15:00,0,0.45,0,2.13,1,0,1,0,0,1,0,1,2010,6,2,1,21,-12,-19,0
498,2010-02-03 10:00:00,18,-0.43,0,0.0,0,0,0,1,1,0,0,1,2010,6,2,1,20,1,-21,0
499,2010-02-04 08:30:00,32,-0.7,1,-1.63,0,0,0,1,1,0,0,1,2010,6,3,1,14,-6,-12,0
500,2010-02-10 08:30:00,31,-1.1,1,0.0,0,0,0,1,1,0,0,1,2010,7,2,1,56,-21,-17,0
501,2010-02-11 08:30:00,32,0.97,1,-2.45,0,0,1,0,1,0,0,1,2010,7,3,1,34,2,-15,0
502,2010-02-12 09:55:00,28,-0.25,0,1.01,1,0,0,1,0,1,0,1,2010,7,4,1,77,0,47,2
503,2010-02-16 09:00:00,30,0.24,0,-0.67,0,0,1,0,1,0,0,1,2010,8,1,1,37,28,-22,0
504,2010-02-17 08:30:00,3,-0.27,0,0.0,0,1,0,0,1,0,0,1,2010,8,2,1,34,-18,-2,1
505,2010-02-18 10:00:00,25,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,8,3,1,89,50,-14,0
506,2010-02-19 08:30:00,7,-3.59,2,0.0,0,0,0,1,1,0,0,1,2010,8,4,1,38,12,-1,1
507,2010-02-23 10:00:00,4,-2.46,1,1.07,0,0,0,1,0,1,0,1,2010,9,1,1,34,8,-18,0
508,2010-02-24 10:00:00,21,-1.13,1,0.36,1,0,0,1,0,1,0,1,2010,9,2,1,58,23,-7,1
509,2010-02-26 08:30:00,26,3.35,2,-1.57,0,0,1,0,1,0,0,1,2010,9,4,1,46,-26,15,2
510,2010-02-26 10:00:00,14,-2.26,2,-0.82,0,0,0,1,1,0,0,1,2010,9,4,1,35,12,1,1
511,2010-03-01 10:00:00,17,-0.58,1,0.0,0,0,0,1,1,0,0,1,2010,10,0,1,43,-35,-12,0
512,2010-03-03 08:15:00,0,-0.22,0,-3.23,1,1,0,0,0,0,1,1,2010,10,2,1,48,5,10,2
513,2010-03-03 10:00:00,18,1.46,1,0.0,0,0,1,0,1,0,0,1,2010,10,2,1,32,10,-4,1
514,2010-03-04 08:30:00,32,-0.14,0,-1.75,0,1,0,0,1,0,0,1,2010,10,3,1,34,-16,5,1
515,2010-03-04 10:00:00,24,-3.2,1,-0.91,1,0,0,1,0,0,1,1,2010,10,3,1,47,-28,-32,0
516,2010-03-12 09:55:00,28,-0.39,0,-0.07,0,0,0,1,1,0,0,1,2010,11,4,1,28,-13,-11,0
517,2010-03-15 08:58:00,30,-0.71,0,0.0,0,0,0,1,1,0,0,1,2010,12,0,1,20,-4,-10,0
518,2010-03-16 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,25,-1,1,1
519,2010-03-16 14:13:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,61,7,-13,0
520,2010-03-17 08:30:00,23,-0.59,1,0.0,0,0,0,1,1,0,0,1,2010,12,2,1,25,-17,-11,0
521,2010-03-18 10:00:00,25,0.41,0,0.0,0,0,1,0,1,0,0,1,2010,12,3,1,41,20,5,1
522,2010-03-23 10:00:00,14,-0.07,0,0.0,0,1,0,0,1,0,0,1,2010,13,1,1,36,-7,34,2
523,2010-03-24 08:30:00,8,0.22,0,2.48,1,0,1,0,0,1,0,1,2010,13,2,1,30,-15,3,1
524,2010-03-24 10:00:00,21,-0.26,0,0.34,1,0,0,1,0,1,0,1,2010,13,2,1,34,11,12,2
525,2010-03-25 08:30:00,32,0.59,1,-1.2,0,0,1,0,1,0,0,1,2010,13,3,1,34,-20,5,1
526,2010-03-30 10:00:00,4,0.47,1,0.72,0,0,1,0,0,1,0,1,2010,14,1,1,41,-31,-8,1
527,2010-03-31 08:15:00,0,-5.66,1,-0.16,0,0,0,1,1,0,0,1,2010,14,2,1,27,4,6,1
528,2010-04-01 08:30:00,32,-0.06,0,-4.24,0,1,0,0,1,0,0,1,2010,14,3,1,42,-32,23,2
529,2010-04-01 10:00:00,17,1.28,1,0.0,0,0,1,0,1,0,0,1,2010,14,3,1,38,23,-14,0
530,2010-04-08 08:30:00,32,-4.29,1,-2.63,0,0,0,1,1,0,0,1,2010,15,3,1,22,-1,12,2
531,2010-04-13 08:30:00,31,-0.29,0,-2.3,0,0,0,1,1,0,0,1,2010,16,1,1,21,-3,20,2
532,2010-04-15 08:30:00,32,-3.4,1,0.0,1,0,0,1,1,0,0,1,2010,16,3,1,27,15,2,1
533,2010-04-15 09:00:00,30,0.26,0,-6.91,2,0,1,0,0,0,1,1,2010,16,3,1,29,11,1,1
534,2010-04-15 10:00:00,25,0.13,0,0.0,0,0,1,0,1,0,0,1,2010,16,3,1,28,2,6,1
535,2010-04-16 08:30:00,3,1.65,1,1.03,2,0,1,0,0,1,0,1,2010,16,4,1,23,7,-15,0
536,2010-04-16 09:55:00,28,-1.46,1,1.01,0,0,0,1,0,1,0,1,2010,16,4,1,26,-8,35,2
537,2010-04-22 10:00:00,14,0.58,0,-0.82,0,0,1,0,1,0,0,1,2010,17,3,1,58,-25,8,1
538,2010-04-23 08:30:00,8,1.56,1,1.27,1,0,1,0,0,1,0,1,2010,17,4,1,45,-13,-15,0
539,2010-04-23 10:00:00,21,2.1,1,0.92,1,0,1,0,0,1,0,1,2010,17,4,1,54,28,12,2
540,2010-04-27 10:00:00,4,0.89,1,-0.69,1,0,1,0,1,0,0,1,2010,18,1,1,39,13,1,1
541,2010-04-28 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,18,2,1,27,0,42,2
542,2010-04-29 08:30:00,32,-0.27,0,-1.83,0,0,0,1,1,0,0,1,2010,18,3,1,21,2,-8,1
543,2010-04-30 08:30:00,1,-0.18,0,-0.14,0,0,0,1,0,0,1,1,2010,18,4,1,27,-19,14,2
544,2010-05-03 10:00:00,17,0.2,0,0.0,0,0,1,0,1,0,0,1,2010,19,0,1,23,-3,-10,0
545,2010-05-04 10:00:00,24,0.21,0,-0.46,0,0,1,0,1,0,0,1,2010,19,1,1,40,-18,4,1
546,2010-05-05 08:15:00,0,-0.11,0,1.65,1,1,0,0,0,1,0,1,2010,19,2,1,34,-11,-32,0
547,2010-05-05 10:00:00,18,-0.37,0,0.0,0,0,0,1,1,0,0,1,2010,19,2,1,66,0,16,2
548,2010-05-06 08:30:00,32,-0.16,0,-1.98,0,1,0,0,1,0,0,1,2010,19,3,1,55,-19,-7,1
549,2010-05-12 08:30:00,31,-0.11,0,-2.3,0,1,0,0,1,0,0,1,2010,20,2,1,26,2,-6,1
550,2010-05-13 08:30:00,32,-0.22,0,-2.64,0,1,0,0,1,0,0,1,2010,20,3,1,41,-26,-14,0
551,2010-05-14 09:55:00,28,-0.06,0,2.51,1,1,0,0,0,1,0,1,2010,20,4,1,83,-63,-9,1
552,2010-05-17 09:00:00,30,1.81,1,0.0,0,0,1,0,1,0,0,1,2010,21,0,1,35,-16,45,2
553,2010-05-20 08:30:00,32,-1.75,1,-1.22,0,0,0,1,1,0,0,1,2010,21,3,1,43,-2,43,2
554,2010-05-20 10:00:00,25,-0.2,0,0.0,0,0,0,1,1,0,0,1,2010,21,3,1,57,-29,-29,0
555,2010-05-24 10:00:00,14,1.29,1,-1.01,0,0,1,0,1,0,0,1,2010,22,0,1,51,-19,-1,1
556,2010-05-25 10:00:00,4,0.8,1,-0.42,1,0,1,0,1,0,0,1,2010,22,1,1,75,41,18,2
557,2010-05-26 08:30:00,8,-1.09,1,3.18,1,0,0,1,0,1,0,1,2010,22,2,1,32,-9,-54,0
558,2010-05-26 10:00:00,21,1.24,1,1.49,1,0,1,0,0,1,0,1,2010,22,2,1,41,-5,-38,0
559,2010-06-01 10:00:00,17,0.24,0,0.0,0,0,1,0,1,0,0,1,2010,23,1,1,64,34,64,2
560,2010-06-02 10:00:00,24,0.17,0,8.22,2,0,1,0,0,1,0,1,2010,23,2,1,41,12,13,2
561,2010-06-03 08:15:00,0,-0.46,0,1.06,1,0,0,1,0,1,0,1,2010,23,3,1,43,19,-20,0
562,2010-06-03 08:30:00,32,-0.17,0,-4.24,0,1,0,0,1,0,0,1,2010,23,3,1,31,10,9,1
563,2010-06-03 10:00:00,18,-0.24,0,0.0,0,1,0,0,1,0,0,1,2010,23,3,1,46,-10,-49,0
564,2010-06-11 09:55:00,28,0.41,0,-0.21,0,0,1,0,1,0,0,1,2010,24,4,1,49,21,11,2
565,2010-06-15 09:00:00,30,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,25,1,1,46,15,22,2
566,2010-06-17 10:00:00,25,-8.15,1,0.0,0,0,0,1,1,0,0,1,2010,25,3,1,39,14,-7,1
567,2010-06-22 10:00:00,14,-6.8,2,-1.02,0,0,0,1,1,0,0,1,2010,26,1,1,28,-1,-13,0
568,2010-06-23 10:00:00,21,-2.01,1,-6.4,2,0,0,1,0,0,1,1,2010,26,2,1,78,-50,-3,1
569,2010-06-23 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,26,2,1,41,29,44,2
570,2010-06-29 10:00:00,4,-1.77,1,-1.38,1,0,0,1,0,0,1,1,2010,27,1,1,53,-18,-23,0
571,2010-06-30 08:15:00,0,-1.64,0,-0.06,0,0,0,1,1,0,0,1,2010,27,2,1,38,-16,-6,1
572,2010-07-01 08:30:00,32,-2.57,1,-1.63,0,0,0,1,1,0,0,1,2010,27,3,1,60,51,24,2
573,2010-07-06 10:00:00,18,-1.06,1,0.0,0,0,0,1,1,0,0,1,2010,28,1,1,61,-6,37,2
574,2010-07-08 08:30:00,32,0.86,0,-2.02,0,0,1,0,1,0,0,1,2010,28,3,1,33,11,24,2
575,2010-07-13 08:30:00,31,-1.05,1,0.0,0,0,0,1,1,0,0,1,2010,29,1,1,25,-19,32,2
576,2010-07-15 10:00:00,25,-0.84,1,0.0,0,0,0,1,1,0,0,1,2010,29,3,1,36,15,-7,1
577,2010-07-16 08:30:00,7,1.83,1,0.0,0,0,1,0,1,0,0,1,2010,29,4,1,28,15,-19,0
578,2010-07-16 09:00:00,30,-0.07,0,-8.66,1,0,0,1,1,0,0,1,2010,29,4,1,39,-17,-2,1
579,2010-07-16 09:55:00,28,-3.38,1,-0.4,0,0,0,1,1,0,0,1,2010,29,4,1,31,-11,-16,0
580,2010-07-20 08:30:00,3,-0.38,0,0.0,0,1,0,0,1,0,0,1,2010,30,1,1,62,-47,15,2
581,2010-07-22 08:30:00,32,-0.91,1,-2.24,0,0,0,1,1,0,0,1,2010,30,3,1,33,1,-3,1
582,2010-07-22 10:00:00,14,2.53,1,0.0,0,0,1,0,1,0,0,1,2010,30,3,1,62,26,25,2
583,2010-07-26 10:00:00,21,0.15,0,-2.93,1,0,1,0,0,0,1,1,2010,31,0,1,27,15,3,1
584,2010-07-27 10:00:00,4,-0.12,0,2.86,1,0,0,1,0,1,0,1,2010,31,1,1,29,1,-14,0
585,2010-07-28 08:30:00,8,-0.78,1,0.43,0,0,0,1,0,1,0,1,2010,31,2,1,28,-14,-8,1
586,2010-07-29 08:30:00,32,0.0,0,-4.0,0,1,0,0,1,0,0,1,2010,31,3,1,23,-9,12,2
587,2010-07-30 08:30:00,1,-0.11,0,-0.68,1,0,0,1,0,0,1,1,2010,31,4,1,37,16,-11,0
588,2010-08-02 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2010,32,0,1,39,18,24,2
589,2010-08-03 10:00:00,24,-0.49,1,-1.12,0,0,0,1,1,0,0,1,2010,32,1,1,37,-27,-11,0
590,2010-08-04 08:15:00,0,-0.15,0,-0.19,0,1,0,0,1,0,0,1,2010,32,2,1,29,-14,-14,0
591,2010-08-04 10:00:00,18,0.79,0,0.0,0,0,1,0,1,0,0,1,2010,32,2,1,30,12,-47,0
592,2010-08-05 08:30:00,32,-1.49,1,-3.0,0,0,0,1,1,0,0,1,2010,32,3,1,42,-9,27,2
593,2010-08-10 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,33,1,1,84,3,86,2
594,2010-08-11 08:30:00,31,-3.27,1,-1.98,0,0,0,1,1,0,0,1,2010,33,2,1,34,19,-14,0
595,2010-08-12 08:30:00,32,-1.13,1,-3.59,0,0,0,1,1,0,0,1,2010,33,3,1,44,4,4,1
596,2010-08-13 09:55:00,28,-0.06,0,0.97,0,1,0,0,0,1,0,1,2010,33,4,1,30,-1,-2,1
597,2010-08-16 09:00:00,30,0.18,0,-0.15,0,0,1,0,1,0,0,1,2010,34,0,1,51,33,-11,0
598,2010-08-19 08:30:00,32,-1.28,1,-4.78,0,0,0,1,1,0,0,1,2010,34,3,1,30,-13,45,2
599,2010-08-19 10:00:00,25,-2.48,1,0.0,0,0,0,1,1,0,0,1,2010,34,3,1,37,-18,3,1
600,2010-08-24 10:00:00,14,-9.07,2,-1.11,3,0,0,1,0,0,1,1,2010,35,1,1,68,28,71,2
601,2010-08-25 08:30:00,8,-3.08,1,1.01,1,0,0,1,0,1,0,1,2010,35,2,1,32,6,17,2
602,2010-08-25 10:00:00,21,-0.67,1,-0.65,0,0,0,1,0,0,1,1,2010,35,2,1,48,12,-8,1
603,2010-08-26 08:30:00,32,1.6,1,-4.78,0,0,1,0,1,0,0,1,2010,35,3,1,29,2,-19,0
604,2010-08-27 08:30:00,26,1.12,1,-0.32,0,0,1,0,1,0,0,1,2010,35,4,1,26,-1,7,1
605,2010-08-31 10:00:00,4,0.47,0,0.77,0,0,1,0,0,1,0,1,2010,36,1,1,26,-9,-4,1
606,2010-09-01 08:15:00,0,-1.1,0,-0.22,0,0,0,1,1,0,0,1,2010,36,2,1,29,-5,27,2
607,2010-09-01 10:00:00,17,1.59,1,0.0,0,0,1,0,1,0,0,1,2010,36,2,1,35,6,-24,0
608,2010-09-02 08:30:00,32,-0.24,0,-9.13,1,1,0,0,0,0,1,1,2010,36,3,1,35,-17,25,2
609,2010-09-02 10:00:00,24,1.49,1,-2.7,1,0,1,0,0,0,1,1,2010,36,3,1,33,-1,1,1
610,2010-09-03 10:00:00,18,-1.85,1,0.0,0,0,0,1,1,0,0,1,2010,36,4,1,52,25,5,1
611,2010-09-16 09:00:00,30,0.61,1,0.0,0,0,1,0,1,0,0,1,2010,38,3,1,51,-28,24,2
612,2010-09-16 10:00:00,25,-0.23,0,0.0,0,0,0,1,1,0,0,1,2010,38,3,1,43,-9,48,2
613,2010-09-17 08:30:00,7,-1.2,0,0.0,0,0,0,1,1,0,0,1,2010,38,4,1,50,-20,-15,0
614,2010-09-17 09:55:00,28,-0.96,0,-0.54,1,0,0,1,0,0,1,1,2010,38,4,1,59,18,-15,0
615,2010-09-21 08:30:00,3,-0.19,0,-1.01,0,1,0,0,1,0,0,1,2010,39,1,1,35,-19,3,1
616,2010-09-21 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,39,1,1,81,-1,117,2
617,2010-09-23 08:30:00,32,-0.82,0,-2.02,0,0,0,1,1,0,0,1,2010,39,3,1,30,7,15,2
618,2010-09-23 10:00:00,14,-0.21,0,-1.01,0,1,0,0,1,0,0,1,2010,39,3,1,75,-44,9,1
619,2010-09-24 08:30:00,8,0.47,0,1.4,1,0,1,0,0,1,0,1,2010,39,4,1,30,-3,26,2
620,2010-09-24 10:00:00,21,-0.04,0,0.5,1,0,0,1,0,1,0,1,2010,39,4,1,35,18,5,1
621,2010-09-28 10:00:00,4,-0.67,0,-0.38,1,0,0,1,1,0,0,1,2010,40,1,1,68,-19,57,2
622,2010-09-30 08:30:00,32,0.35,0,-2.53,0,0,1,0,1,0,0,1,2010,40,3,1,53,26,7,1
623,2010-10-01 10:00:00,17,-0.1,0,0.0,0,1,0,0,1,0,0,1,2010,40,4,1,35,11,15,2
624,2010-10-04 10:00:00,24,0.43,0,-9.44,1,0,1,0,0,0,1,1,2010,41,0,1,37,12,-3,1
625,2010-10-05 10:00:00,18,0.92,0,0.0,0,0,1,0,1,0,0,1,2010,41,1,1,39,5,-8,1
626,2010-10-06 08:15:00,0,-3.35,1,0.86,1,0,0,1,0,1,0,1,2010,41,2,1,77,50,-5,1
627,2010-10-07 08:30:00,32,0.68,0,-1.9,0,0,1,0,1,0,0,1,2010,41,3,1,35,-10,25,2
628,2010-10-15 09:55:00,28,-0.26,0,1.09,1,0,0,1,0,1,0,1,2010,42,4,1,67,-42,-41,0
629,2010-10-18 09:00:00,30,2.15,1,0.0,0,0,1,0,1,0,0,1,2010,43,0,1,48,31,11,2
630,2010-10-19 08:30:00,3,-1.39,0,0.0,0,0,0,1,1,0,0,1,2010,43,1,1,49,-21,-24,0
631,2010-10-21 08:30:00,32,-0.15,0,-15.54,2,1,0,0,0,0,1,1,2010,43,3,1,29,-8,-27,0
632,2010-10-21 10:00:00,25,-0.2,0,0.0,0,0,0,1,1,0,0,1,2010,43,3,1,50,30,21,2
633,2010-10-25 10:00:00,14,2.29,1,-1.01,0,0,1,0,1,0,0,1,2010,44,0,1,38,8,-14,0
634,2010-10-26 10:00:00,4,0.16,0,-0.12,0,0,1,0,1,0,0,1,2010,44,1,1,40,-18,24,2
635,2010-10-27 08:30:00,8,-0.59,0,-0.14,0,0,0,1,1,0,0,1,2010,44,2,1,34,4,7,1
636,2010-10-27 10:00:00,21,0.08,0,0.0,0,0,1,0,1,0,0,1,2010,44,2,1,53,-13,-34,0
637,2010-10-28 08:30:00,32,1.79,1,-3.59,0,0,1,0,1,0,0,1,2010,44,3,1,54,29,-8,1
638,2010-10-29 08:30:00,1,-0.18,0,-0.94,1,0,0,1,0,0,1,1,2010,44,4,1,48,-2,52,2
639,2010-11-01 10:00:00,17,1.27,1,0.0,0,0,1,0,1,0,0,1,2010,45,0,1,49,-5,-35,0
640,2010-11-03 08:15:00,0,0.93,1,2.11,1,0,1,0,0,1,0,1,2010,45,2,1,26,-5,-13,0
641,2010-11-03 10:00:00,18,0.56,0,0.0,0,0,1,0,1,0,0,1,2010,45,2,1,24,0,-11,0
642,2010-11-03 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,45,2,1,84,-8,15,2
643,2010-11-04 08:30:00,32,-1.62,1,-3.59,0,0,0,1,1,0,0,1,2010,45,3,1,46,13,14,2
644,2010-11-05 12:30:00,24,-1.43,1,-0.35,0,0,0,1,1,0,0,1,2010,45,4,1,43,-25,8,1
645,2010-11-12 09:55:00,28,-0.06,0,-0.18,0,1,0,0,1,0,0,1,2010,46,4,1,43,16,-26,0
646,2010-11-16 08:30:00,23,-1.45,1,0.0,0,0,0,1,1,0,0,1,2010,47,1,1,31,8,-24,0
647,2010-11-16 09:00:00,30,-0.57,0,0.0,0,0,0,1,1,0,0,1,2010,47,1,1,52,-26,-8,1
648,2010-11-18 08:30:00,32,-0.17,0,-2.39,0,1,0,0,1,0,0,1,2010,47,3,1,28,-15,6,1
649,2010-11-18 10:00:00,25,2.72,2,0.0,0,0,1,0,1,0,0,1,2010,47,3,1,41,-17,-31,0
650,2010-11-23 08:30:00,26,2.83,1,-0.24,0,0,1,0,1,0,0,1,2010,48,1,1,41,-15,-25,0
651,2010-11-23 10:00:00,14,-0.62,0,-1.03,1,0,0,1,1,0,0,1,2010,48,1,1,69,-55,-20,0
652,2010-11-24 10:00:00,21,-0.48,0,-0.06,0,0,0,1,1,0,0,1,2010,48,2,1,45,12,-10,0
653,2010-11-30 10:00:00,4,0.28,0,-0.37,1,0,1,0,1,0,0,1,2010,49,1,1,49,22,3,1
654,2010-12-01 08:15:00,0,0.69,1,2.05,1,0,1,0,0,1,0,1,2010,49,2,1,24,-5,20,2
655,2010-12-01 10:00:00,17,-0.08,0,0.0,0,1,0,0,1,0,0,1,2010,49,2,1,32,-26,-22,0
656,2010-12-02 08:30:00,32,-0.58,0,-5.48,0,0,0,1,1,0,0,1,2010,49,3,1,36,11,-79,0
657,2010-12-02 10:00:00,24,2.5,1,0.0,0,0,1,0,1,0,0,1,2010,49,3,1,116,88,17,2
658,2010-12-03 10:00:00,18,-0.2,0,0.0,0,1,0,0,1,0,0,1,2010,49,4,1,50,13,-16,0
659,2010-12-09 08:30:00,32,0.26,0,-3.65,0,0,1,0,1,0,0,1,2010,50,3,1,39,6,13,2
