,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_120_after,reaction_max_60_120_after
2657,2012-02-29 08:30:00,55_54,9.82,4,-4.35,0,0,2,0,2,0,0,1,1,0,2012,9,2,2,14,-3,7,-5,8,7,5,-1,6,1,4,-4,15,8,21,-5,15,0
2658,2012-02-29 09:45:00,10,0.75,0,0.0,0,0,1,0,1,0,0,0,0,1,2012,9,2,1,18,14,11,-9,13,-3,21,-14,46,-29,14,0,53,-39,16,7,32,1
2659,2012-02-29 10:30:00,18,-3.06,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,9,2,1,15,-9,13,-5,16,-3,27,-25,17,5,16,12,46,-25,75,-47,14,0
2660,2012-03-01 00:00:00,67,2.73,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,9,3,1,11,8,4,-4,4,-2,6,5,3,0,3,-3,6,1,14,10,1,0
2661,2012-03-01 08:30:00,69_15_52_51,-2.67,2,-3.5600000000000005,3,2,0,2,3,0,1,1,1,2,2012,9,3,4,15,-8,13,-8,8,0,12,-6,10,5,5,-2,25,12,25,-13,23,1
2662,2012-03-01 10:00:00,11_38_39,-3.4899999999999998,2,-0.22,0,0,1,2,3,0,0,1,2,0,2012,9,3,3,10,0,14,14,12,4,14,8,9,0,11,-7,19,-1,33,16,12,0
2663,2012-03-01 10:30:00,46,-0.16,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,9,3,1,6,0,7,-1,11,-8,10,7,8,-2,14,10,19,6,40,21,6,0
2664,2012-03-05 10:00:00,24_40,1.62,0,0.82,0,0,2,0,1,1,0,1,0,1,2012,10,0,2,11,6,17,-16,5,0,9,-4,7,2,7,2,31,12,22,-9,15,0
2665,2012-03-07 08:15:00,0,0.18,0,-0.13,0,0,1,0,1,0,0,1,0,0,2012,10,2,1,6,-2,7,-2,7,2,7,0,8,5,10,6,13,-5,21,-13,6,0
2666,2012-03-07 08:30:00,61_62,2.46,1,-2.8200000000000003,0,1,1,0,2,0,0,0,1,1,2012,10,2,2,7,0,8,5,10,6,10,-3,7,-1,6,5,28,-21,18,-10,10,0
2667,2012-03-07 10:30:00,18,-0.21,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,10,2,1,9,7,5,0,7,-4,9,8,3,-1,9,7,22,12,23,-8,15,0
2668,2012-03-07 15:00:00,12,0.64,1,-4.59,1,0,1,0,0,0,1,0,1,0,2012,10,2,1,4,0,5,-4,3,0,9,6,6,-4,6,-2,5,-1,20,13,8,0
2669,2012-03-08 08:30:00,69,-1.34,0,-1.83,0,0,0,1,1,0,0,1,0,0,2012,10,3,1,8,-6,33,33,17,-12,12,1,17,-7,11,-5,27,-16,22,-13,14,0
2670,2012-03-08 10:30:00,46,-0.66,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,10,3,1,9,6,10,5,10,9,6,1,7,5,17,11,16,-4,19,8,8,0
2671,2012-03-09 08:30:00,68_48_70_3,-2.07,1,-4.65,4,1,1,2,1,1,2,3,0,1,2012,10,4,4,32,-16,14,-1,23,-15,13,-10,17,-10,12,3,16,1,32,-24,11,0
2672,2012-03-09 10:00:00,31,0.4,0,-0.48,0,0,1,0,0,0,1,0,1,0,2012,10,4,1,20,14,18,-6,15,-13,18,14,10,-6,8,-4,19,-1,33,-29,4,0
2673,2012-03-12 13:59:00,25,-0.17,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,11,0,1,3,0,1,1,4,2,3,2,3,-2,2,1,8,6,11,0,1,0
2674,2012-03-13 08:30:00,17_60_45,-0.19,0,2.81,1,2,1,0,1,2,0,2,1,0,2012,11,1,3,8,-1,6,1,10,-2,10,-6,21,-21,8,1,15,5,36,-20,12,0
2675,2012-03-13 10:00:00,37_5,-4.21,1,-2.83,1,0,0,2,1,0,1,0,1,1,2012,11,1,2,10,6,8,2,4,-2,6,-5,5,2,7,2,18,14,18,5,35,1
2676,2012-03-13 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,11,1,1,23,-13,27,-7,20,-13,20,-10,11,7,8,3,31,1,11,-1,8,0
2677,2012-03-14 08:30:00,41_19,-2.87,1,-2.36,1,0,0,2,1,0,1,0,0,2,2012,11,2,2,14,-9,9,6,9,6,5,-2,7,0,15,11,15,-4,38,-31,11,0
2678,2012-03-14 10:30:00,18,-0.35,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,11,2,1,8,6,5,2,9,8,7,-5,7,-7,4,-1,18,-2,34,-7,4,0
2679,2012-03-15 08:30:00,69_21_49_16,0.9099999999999999,0,-1.98,0,1,2,1,4,0,0,2,0,2,2012,11,3,4,11,2,12,-3,9,0,9,0,7,4,11,6,9,-4,26,-10,17,0
2680,2012-03-15 09:00:00,66,1.74,1,-0.63,0,0,1,0,1,0,0,1,0,0,2012,11,3,1,6,-3,5,4,8,-4,5,1,4,0,3,-1,13,-3,23,3,33,1
2681,2012-03-15 10:00:00,53,0.07,0,0.0,0,0,1,0,1,0,0,1,0,0,2012,11,3,1,7,5,10,3,7,-3,10,8,5,-1,11,2,19,0,19,-15,19,0
2682,2012-03-15 10:30:00,46,-0.81,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,11,3,1,10,5,5,3,12,7,8,5,8,-4,6,-5,17,4,25,3,18,0
2683,2012-03-16 08:30:00,13_8,-1.41,0,0.0,0,1,0,1,2,0,0,1,0,1,2012,11,4,2,41,32,17,14,14,-12,14,10,14,-3,10,5,23,-4,23,11,59,1
2684,2012-03-16 09:15:00,9_42,-2.49,0,2.3099999999999996,3,0,0,2,0,2,0,0,0,2,2012,11,4,2,8,-3,12,6,6,6,6,1,20,15,8,2,28,20,64,43,17,0
2685,2012-03-16 09:55:00,58,-0.55,0,2.14,1,0,0,1,0,1,0,1,0,0,2012,11,4,1,14,8,16,11,6,-5,9,6,9,-5,7,5,15,-4,48,31,9,0
2686,2012-03-19 10:00:00,44,-1.49,0,-1.83,3,0,0,1,0,0,1,0,1,0,2012,12,0,1,8,7,7,-6,4,0,9,6,6,-4,8,5,47,35,13,-1,62,1
2687,2012-03-20 08:30:00,4_36,0.93,1,-0.47,0,1,1,0,2,0,0,1,0,1,2012,12,1,2,11,5,5,-1,7,3,9,4,5,-2,8,-5,13,-2,36,-18,55,1
2688,2012-03-21 10:00:00,23,-0.07,0,0.19,2,1,0,0,0,1,0,1,0,0,2012,12,2,1,6,2,10,-9,21,17,19,12,6,5,10,-7,60,-47,15,1,4,0
2689,2012-03-21 10:30:00,18,-3.19,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,12,2,1,5,-3,6,5,10,-7,7,-6,16,-14,24,-20,18,-4,40,15,21,1
2690,2012-03-22 08:30:00,69,0.52,0,-4.47,0,0,1,0,1,0,0,1,0,0,2012,12,3,1,18,-13,18,14,10,7,5,-2,9,-1,6,0,30,-15,11,6,16,0
2691,2012-03-22 10:00:00,7_35,-0.009999999999999953,0,-3.62,2,0,1,1,0,0,2,0,2,0,2012,12,3,2,17,10,9,-5,9,2,12,-3,8,5,8,5,14,0,32,-18,39,1
2692,2012-03-22 10:30:00,46,-0.14,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,12,3,1,12,-5,6,1,10,3,7,-2,5,2,7,1,34,23,24,20,18,0
2693,2012-03-23 10:00:00,47,-1.34,0,-0.3,0,0,0,1,0,0,1,1,0,0,2012,12,4,1,14,8,24,-20,12,-3,23,21,9,4,10,0,32,11,30,-13,19,0
2694,2012-03-26 10:00:00,50,-0.26,0,0.0,0,0,0,1,1,0,0,1,0,0,2012,13,0,1,15,12,5,1,6,-5,18,15,10,-9,6,3,13,4,16,-1,3,0
2695,2012-03-27 09:00:00,65,0.0,0,-1.2,0,1,0,0,1,0,0,0,0,1,2012,13,1,1,5,-4,6,-1,6,6,3,-1,12,-8,8,0,22,-8,28,12,20,1
2696,2012-03-27 09:59:00,64,-1.61,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,13,1,1,16,-9,7,1,7,4,8,2,9,-8,8,8,31,-6,19,-9,11,0
2697,2012-03-27 10:00:00,6,-0.01,0,0.97,0,1,0,0,0,1,0,1,0,0,2012,13,1,1,16,-9,7,1,7,4,8,2,9,-8,8,8,31,-6,19,-9,11,0
2698,2012-03-28 08:30:00,14_20,-0.43,0,0.95,0,1,0,1,0,2,0,1,0,1,2012,13,2,2,7,4,6,0,13,-9,6,-1,8,-5,19,-19,26,17,28,-22,2,0
2699,2012-03-28 10:30:00,18,-2.77,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,13,2,1,18,-11,5,-4,8,-2,9,2,9,2,6,2,15,12,33,-24,12,0
2700,2012-03-29 08:30:00,69_28_27,-1.25,0,-34.5,3,2,0,1,2,0,1,1,1,1,2012,13,3,3,15,8,6,3,8,0,6,3,9,-6,12,12,21,0,33,-18,5,0
2701,2012-03-29 10:30:00,46,-1.11,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,13,3,1,9,-1,10,-9,11,9,11,5,9,-3,11,9,23,-11,23,-2,11,0
2702,2012-03-30 08:30:00,15_52_51,0.76,2,3.3699999999999997,1,1,1,1,1,1,1,0,1,2,2012,13,4,3,13,6,15,8,10,-6,11,-8,6,-1,6,-4,12,6,16,-2,8,0
2703,2012-03-30 09:45:00,10,-0.36,0,0.0,0,0,0,1,1,0,0,0,0,1,2012,13,4,1,6,3,7,1,9,-7,15,-8,5,1,8,4,35,-17,20,-7,15,0
2704,2012-03-30 09:55:00,63,0.96,1,-1.14,1,0,1,0,1,0,0,0,0,1,2012,13,4,1,9,-7,15,-8,5,1,8,4,6,-4,14,12,29,-22,20,6,20,1
2705,2012-04-02 10:00:00,11_38_39,-2.58,2,-1.56,1,1,0,2,2,0,1,1,2,0,2012,14,0,3,13,5,7,0,3,0,7,5,10,-9,5,3,23,18,32,-17,22,1
2706,2012-04-03 01:00:00,67,-0.41,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,14,1,1,4,-3,5,-3,2,1,4,1,4,3,3,0,11,0,17,-2,14,0
2707,2012-04-03 10:00:00,24,-0.64,0,-0.31,0,0,0,1,1,0,0,0,0,1,2012,14,1,1,10,5,3,-1,12,-10,8,-4,13,5,5,0,29,19,11,-1,5,0
2708,2012-04-04 08:15:00,0,-0.06,0,0.61,1,1,0,0,0,1,0,1,0,0,2012,14,2,1,10,-1,15,-12,11,2,10,1,28,-17,9,0,20,-5,14,-13,30,1
2709,2012-04-04 10:00:00,40,-0.43,0,0.0,0,0,0,1,1,0,0,1,0,0,2012,14,2,1,13,3,7,-3,9,4,7,-4,8,3,14,-6,21,-4,34,15,18,0
2710,2012-04-04 10:30:00,18,-3.69,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,14,2,1,10,-5,10,4,7,1,11,-10,10,-3,7,-2,13,11,27,7,7,0
2711,2012-04-05 08:30:00,69,-0.27,0,-0.66,0,1,0,0,1,0,0,1,0,0,2012,14,3,1,10,-9,18,-7,7,4,9,5,4,-1,6,-6,18,1,24,-14,17,0
2712,2012-04-05 10:30:00,46,-2.59,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,14,3,1,6,-4,9,7,7,3,6,3,5,0,7,-6,16,-1,24,15,7,0
2713,2012-04-06 08:30:00,48_70_3,-1.29,1,2.25,1,1,1,1,1,2,0,2,0,1,2012,14,4,3,49,32,27,12,17,11,24,-19,17,15,7,-4,22,-17,21,-18,13,0
2714,2012-04-06 15:00:00,12,-0.68,1,0.64,0,0,0,1,0,1,0,0,1,0,2012,14,4,1,2,1,1,0,2,-1,2,-1,3,2,3,-1,8,2,6,-2,5,0
2715,2012-04-10 07:30:00,45,-5.34,2,0.0,0,0,0,1,1,0,0,0,1,0,2012,15,1,1,8,-5,8,6,3,-2,12,9,6,-1,8,8,34,26,15,6,0,0
2716,2012-04-10 10:00:00,37_31,-0.5800000000000001,0,-0.88,1,1,0,1,1,0,1,0,2,0,2012,15,1,2,5,-3,12,-10,7,4,7,2,7,-4,13,10,35,-15,37,-22,0,0
2717,2012-04-11 08:30:00,41,1.85,0,-3.73,1,0,1,0,0,0,1,0,0,1,2012,15,2,1,11,10,7,-5,8,4,5,1,7,4,6,3,22,14,29,-20,15,0
2718,2012-04-11 10:30:00,18,-0.25,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,15,2,1,9,0,8,-6,14,-3,9,-9,8,3,4,-4,14,-8,25,-2,8,0
2719,2012-04-11 13:54:00,25,0.28,0,0.0,0,0,1,0,1,0,0,0,0,1,2012,15,2,1,4,-2,7,-3,4,0,6,-3,3,1,7,-2,6,2,14,-8,7,0
2720,2012-04-12 08:30:00,68_69_49_16,-4.010000000000001,3,-1.9,2,0,2,2,3,0,1,3,0,1,2012,15,3,4,18,4,16,-16,10,0,9,-2,9,7,9,-3,22,20,30,8,25,1
2721,2012-04-12 10:30:00,46,-5.18,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,15,3,1,11,7,5,0,9,-6,6,1,6,-3,4,2,11,0,34,19,11,0
2722,2012-04-13 08:30:00,13_8,2.24,0,0.0,0,1,1,0,2,0,0,1,0,1,2012,15,4,2,12,-8,6,1,6,-1,16,-13,8,3,7,7,29,-24,33,-22,6,0
2723,2012-04-13 09:55:00,58,-0.29,0,1.35,1,0,0,1,0,1,0,1,0,0,2012,15,4,1,10,1,10,-10,13,-1,13,1,15,-13,9,-6,18,-7,32,-20,6,0
2724,2012-04-16 08:30:00,17_60_21,-4.59,2,-0.77,0,0,2,1,2,0,1,2,0,1,2012,16,0,3,14,4,15,13,7,-1,12,5,7,-1,4,0,23,17,15,-1,2,0
2725,2012-04-16 08:56:00,66,-0.69,1,-0.7,1,0,0,1,1,0,0,1,0,0,2012,16,0,1,4,0,8,-2,7,3,4,0,6,-1,6,-1,26,-9,39,26,35,1
2726,2012-04-16 10:00:00,5_44,-0.67,1,-0.91,0,0,1,1,1,0,1,0,1,1,2012,16,0,2,7,-2,7,-2,9,-7,5,2,9,8,13,8,28,13,26,-7,20,1
2727,2012-04-17 08:30:00,4_36,-0.28,2,-0.46,0,0,1,1,2,0,0,1,0,1,2012,16,1,2,8,4,8,2,5,0,11,-5,8,5,3,-1,16,9,27,-18,11,0
2728,2012-04-17 09:15:00,9_42,-1.03,0,-1.26,2,1,0,1,1,0,1,0,0,2,2012,16,1,2,10,-3,7,4,7,-2,4,2,9,-5,12,-7,28,6,16,2,28,1
2729,2012-04-18 10:30:00,18,-0.89,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,16,2,1,9,0,32,27,12,7,12,-2,7,3,7,-6,19,-19,36,28,17,0
2730,2012-04-19 08:30:00,69,-1.27,1,-1.35,2,0,0,1,0,0,1,1,0,0,2012,16,3,1,13,-4,7,-3,12,3,10,-2,8,6,6,2,12,2,25,-2,48,1
2731,2012-04-19 10:00:00,53_7_23,-1.02,1,-0.03,0,0,1,2,3,0,0,2,1,0,2012,16,3,3,14,-9,9,1,14,9,10,5,11,8,9,-6,16,-6,51,43,3,0
2732,2012-04-19 10:30:00,46,-3.22,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,16,3,1,7,4,9,1,8,3,11,-2,4,1,7,-3,9,-6,50,34,9,0
2733,2012-04-24 09:00:00,65,0.0,0,-1.2,0,1,0,0,1,0,0,0,0,1,2012,17,1,1,8,0,17,17,4,-1,10,3,7,3,13,8,24,19,23,-14,4,0
2734,2012-04-24 09:59:00,64,0.89,1,0.0,0,0,1,0,1,0,0,0,1,0,2012,17,1,1,20,17,9,-3,7,-7,8,-3,7,-3,8,3,13,-8,54,41,15,0
2735,2012-04-24 10:00:00,47_6_35,1.13,0,0.6099999999999999,4,0,2,1,0,1,2,2,1,0,2012,17,1,3,20,17,9,-3,7,-7,8,-3,7,-3,8,3,13,-8,54,41,15,0
2736,2012-04-25 08:30:00,14_20,-2.4299999999999997,2,-0.23000000000000004,0,0,0,2,0,1,1,1,0,1,2012,17,2,2,12,5,7,-3,9,-3,12,-6,8,7,3,1,18,9,17,-6,8,0
2737,2012-04-25 10:30:00,18,-0.56,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,17,2,1,7,-3,9,6,4,1,7,-5,6,5,15,-12,23,20,33,-28,13,0
2738,2012-04-25 12:30:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,17,2,1,18,-14,14,0,7,4,6,-3,4,0,11,5,10,4,15,4,17,0
2739,2012-04-26 08:30:00,69,-1.19,1,-0.55,0,0,0,1,1,0,0,1,0,0,2012,17,3,1,7,2,5,-2,9,5,16,-8,6,2,8,6,19,9,22,4,30,1
2740,2012-04-26 10:00:00,50,0.58,0,1.26,1,0,1,0,0,1,0,1,0,0,2012,17,3,1,10,7,15,14,5,0,18,18,12,-9,5,2,13,-3,19,0,9,0
2741,2012-04-26 10:30:00,46,-0.18,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,17,3,1,15,-11,7,1,8,2,5,1,3,-1,8,-7,13,4,46,26,3,0
2742,2012-04-27 08:30:00,2_1_22,-3.56,2,3.73,1,0,0,3,1,2,0,1,0,2,2012,17,4,3,23,6,7,0,8,3,19,18,11,3,10,-10,13,-8,16,3,7,0
2743,2012-04-27 09:55:00,63,0.53,0,-0.41,1,0,1,0,1,0,0,0,0,1,2012,17,4,1,8,6,9,-5,9,4,12,-3,10,4,5,0,13,9,27,-23,0,0
2744,2012-04-30 08:30:00,15_52_51,0.09999999999999998,0,3.3600000000000003,0,1,1,1,1,2,0,0,1,2,2012,18,0,3,8,-1,8,3,9,6,4,0,8,2,6,2,8,0,13,-6,17,0
2745,2012-04-30 09:45:00,10,-1.66,1,0.0,0,0,0,1,1,0,0,0,0,1,2012,18,0,1,9,4,7,-5,6,3,4,1,6,-1,10,8,12,-7,10,6,5,0
2746,2012-05-01 01:00:00,67,-0.18,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,18,1,1,3,1,8,-5,1,0,5,-2,4,-1,1,1,13,4,22,7,8,0
2747,2012-05-01 10:00:00,11_38_39,1.65,2,-0.68,0,0,2,1,2,0,1,1,2,0,2012,18,1,3,37,-32,18,-12,11,-7,9,0,11,-4,12,-8,17,8,20,8,8,0
2748,2012-05-02 08:15:00,0,-0.85,1,-0.39,0,0,0,1,0,0,1,1,0,0,2012,18,2,1,18,7,6,0,7,1,11,-6,9,0,4,-1,13,7,21,-13,17,0
2749,2012-05-02 10:00:00,24,0.0,0,-0.61,0,1,0,0,0,0,1,0,0,1,2012,18,2,1,15,-9,20,15,6,-3,8,-1,6,1,6,-4,11,-1,27,18,5,0
2750,2012-05-02 10:30:00,18,-0.2,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,18,2,1,8,4,6,3,7,2,2,-1,6,3,10,-9,11,2,27,10,6,0
2751,2012-05-03 08:30:00,69_56_57,0.7100000000000001,1,1.7200000000000002,1,1,1,1,1,1,1,1,0,2,2012,18,3,3,26,-14,25,17,27,14,13,7,23,13,16,6,17,-8,19,-8,15,0
2752,2012-05-03 10:00:00,40,-0.95,1,0.0,0,0,0,1,1,0,0,1,0,0,2012,18,3,1,14,4,10,-7,9,-4,5,0,8,-8,7,2,16,-5,24,-4,6,0
2753,2012-05-03 10:30:00,46,-0.53,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,18,3,1,5,0,6,5,5,-2,6,-3,4,-1,5,1,9,4,32,-12,2,0
2754,2012-05-04 08:30:00,48_70_3,-1.72,1,1.47,1,0,1,2,2,1,0,2,0,1,2012,18,4,3,28,-6,15,7,27,14,19,-10,7,3,9,6,26,13,19,3,14,0
2755,2012-05-07 15:00:00,12,1.62,1,0.41,0,0,1,0,0,1,0,0,1,0,2012,19,0,1,4,-1,3,-2,4,2,5,-2,3,0,3,0,11,-5,12,-5,0,0
2756,2012-05-08 07:30:00,45,1.45,2,0.0,0,0,1,0,1,0,0,0,1,0,2012,19,1,1,9,-5,5,4,8,-6,4,0,11,8,5,-1,40,-35,16,7,20,1
2757,2012-05-08 10:00:00,37,-0.59,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,19,1,1,8,-4,7,-1,6,-2,11,8,5,-3,5,1,13,-3,19,-4,37,1
2758,2012-05-09 10:00:00,31,0.45,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,19,2,1,8,6,28,-19,11,0,9,-7,8,-3,6,4,20,3,20,-3,27,1
2759,2012-05-09 10:30:00,18,-0.64,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,19,2,1,11,10,9,0,16,11,7,-4,4,1,6,-4,21,13,40,-24,14,0
2760,2012-05-10 08:30:00,68_69_41,-2.06,1,-0.95,2,1,0,2,2,1,0,2,0,1,2012,19,3,3,10,-5,4,2,7,-3,6,-2,6,0,8,0,20,4,28,21,12,0
2761,2012-05-10 10:30:00,46,-0.47,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,19,3,1,6,-1,4,2,5,2,4,-1,8,-5,5,-2,16,11,20,-1,14,0
2762,2012-05-10 13:59:00,25,1.89,1,0.0,0,0,1,0,1,0,0,0,0,1,2012,19,3,1,5,-4,1,0,2,1,5,2,4,2,4,4,10,-7,10,-5,1,0
2763,2012-05-11 08:30:00,49_16,-1.75,0,0.0,0,1,0,1,2,0,0,1,0,1,2012,19,4,2,12,-1,5,1,11,-10,6,2,8,-6,5,3,8,3,16,2,33,1
2764,2012-05-11 09:55:00,58,0.65,0,0.62,0,0,1,0,0,1,0,1,0,0,2012,19,4,1,11,-5,14,9,10,-7,8,-1,10,8,8,5,15,-1,29,18,3,0
2765,2012-05-15 08:30:00,17_60_21_13_8,-0.99,1,-0.66,0,1,1,3,4,0,1,3,0,2,2012,20,1,5,12,-1,6,-1,7,-5,7,6,4,-4,36,-33,27,-2,16,-5,5,0
2766,2012-05-15 09:00:00,66,0.36,0,0.0,0,0,1,0,1,0,0,0,0,1,2012,20,1,1,14,-7,9,-9,18,-7,9,5,7,0,7,3,21,-11,46,-43,16,0
2767,2012-05-15 10:00:00,5_44,2.6100000000000003,1,-1.83,3,0,2,0,1,0,1,0,1,1,2012,20,1,2,17,-10,12,6,4,-1,5,1,9,9,11,-5,22,-16,40,-10,0,0
2768,2012-05-16 08:30:00,4_36,0.3,1,2.02,3,1,1,0,1,1,0,1,0,1,2012,20,2,2,9,6,20,13,12,-12,10,-3,6,0,8,3,27,-13,30,14,26,1
2769,2012-05-16 09:15:00,9_42,6.550000000000001,2,-2.64,2,0,2,0,0,0,2,0,0,2,2012,20,2,2,16,-12,7,6,11,-7,9,-8,9,-8,7,4,20,10,24,14,7,0
2770,2012-05-16 10:30:00,18,-0.78,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,20,2,1,7,1,5,1,5,-1,6,-4,8,-3,7,2,42,-25,37,7,37,1
2771,2012-05-17 08:30:00,69,-0.13,0,-0.93,0,1,0,0,1,0,0,1,0,0,2012,20,3,1,10,-2,10,0,14,10,10,0,11,5,12,11,17,1,25,17,28,1
2772,2012-05-17 10:00:00,53_7,-5.33,2,0.0,0,0,0,2,2,0,0,1,1,0,2012,20,3,2,21,3,35,32,20,-11,12,-3,8,1,17,-12,21,11,34,-17,9,0
2773,2012-05-17 10:30:00,46,-5.35,3,0.0,0,1,0,0,1,0,0,0,1,0,2012,20,3,1,15,-9,12,8,9,5,13,-4,15,9,8,-7,20,-10,55,-4,23,1
2774,2012-05-22 10:00:00,64_23,-0.95,1,-0.03,0,1,0,1,2,0,0,1,1,0,2012,21,1,2,15,10,10,7,6,1,7,5,8,-8,6,1,21,-12,22,3,3,0
2775,2012-05-23 10:00:00,47_35,3.65,1,0.22,1,0,2,0,1,1,0,1,1,0,2012,21,2,2,16,-7,10,-5,10,-6,33,-19,18,-13,23,6,29,1,46,-32,10,0
2776,2012-05-23 10:30:00,18,-0.13,1,0.0,0,1,0,0,1,0,0,0,0,1,2012,21,2,1,23,-17,16,-10,14,8,17,-11,17,15,10,1,16,-5,90,-69,6,0
2777,2012-05-24 08:30:00,69_14_20,-1.2999999999999998,1,0.97,0,1,0,2,1,2,0,2,0,1,2012,21,3,3,9,-2,8,3,18,15,8,-3,14,7,17,9,24,-3,29,-18,5,0
2778,2012-05-24 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2012,21,3,1,10,7,9,5,7,-5,6,-4,6,-3,4,0,27,1,37,-11,4,0
2779,2012-05-25 09:55:00,63,2.07,1,-0.89,0,0,1,0,1,0,0,0,0,1,2012,21,4,1,14,-4,8,-1,8,-4,5,-1,11,7,6,-2,31,-20,43,20,22,1
2780,2012-05-29 09:00:00,65,-0.5,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,22,1,1,7,2,13,11,6,2,5,1,12,-6,6,-3,18,16,20,7,10,0
2781,2012-05-29 10:00:00,6,-0.83,1,-0.72,1,0,0,1,0,0,1,1,0,0,2012,22,1,1,12,5,9,1,8,3,10,3,5,-3,12,-7,16,-8,36,-1,2,0
2782,2012-05-30 10:00:00,50,-1.62,1,-0.41,1,0,0,1,0,0,1,1,0,0,2012,22,2,1,12,7,7,7,10,-8,10,-4,11,6,8,-7,28,-22,37,-25,19,0
2783,2012-05-31 08:15:00,0,-0.15,0,-0.35,0,0,0,1,1,0,0,1,0,0,2012,22,3,1,11,6,8,-7,9,-3,13,9,11,-7,23,-14,18,13,19,-1,0,0
2784,2012-05-31 08:30:00,69_55_54,-0.49,3,-6.99,0,1,1,1,3,0,0,2,1,0,2012,22,3,3,13,9,11,-7,23,-14,6,3,14,8,11,6,13,1,22,-5,0,0
2785,2012-05-31 09:45:00,10,-1.29,1,0.0,0,0,0,1,1,0,0,0,0,1,2012,22,3,1,7,-1,9,-7,13,2,8,-4,10,1,5,3,32,-30,22,3,6,0
2786,2012-05-31 10:30:00,46,-0.26,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,22,3,1,5,1,11,-8,13,-8,10,-6,6,0,7,2,28,26,26,-14,29,1
2787,2012-05-31 11:00:00,18,-3.09,0,0.0,0,1,0,0,1,0,0,0,0,1,2012,22,3,1,29,-26,23,16,10,-6,8,4,8,3,13,-4,15,-7,35,-20,36,1
2788,2012-06-01 01:00:00,67,-0.99,1,0.0,0,0,0,1,1,0,0,0,1,0,2012,22,4,1,3,3,5,3,4,2,6,4,7,-4,7,5,10,-4,9,0,6,0
2789,2012-06-01 08:30:00,15_52_51_48_70_3,-6.880000000000001,2,-1.85,2,1,0,5,3,1,2,2,1,3,2012,22,4,6,43,8,26,4,15,-7,38,-15,16,8,17,12,97,84,22,-7,12,0
2790,2012-06-01 10:00:00,11_38_39,-3.41,1,-0.54,0,1,0,2,3,0,0,1,2,0,2012,22,4,3,24,19,11,2,18,-11,19,-11,20,-7,10,-7,27,-15,109,66,51,1
2791,2012-06-04 10:00:00,24,-3.48,1,-2.32,1,0,0,1,0,0,1,0,0,1,2012,23,0,1,8,4,8,3,12,8,13,-7,6,-1,7,-2,27,5,62,51,15,0
2792,2012-06-05 10:00:00,40,-0.05,0,0.0,0,1,0,0,1,0,0,1,0,0,2012,23,1,1,8,1,6,-4,7,-3,14,-10,9,5,9,-2,19,6,37,33,7,0
2793,2012-06-06 08:30:00,61_62,0.41000000000000014,2,-1.44,1,0,1,1,2,0,0,0,1,1,2012,23,2,2,17,-2,20,-16,12,-2,12,0,18,-7,17,-13,24,10,32,-29,50,1
