,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,1.00,0.00,0.00,956.00,336.00,"{'0': {'precision': 0.739938080495356, 'recall': 1.0, 'f1-score': 0.8505338078291814, 'support': 956}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 336}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.369969040247678, 'recall': 0.5, 'f1-score': 0.4252669039145907, 'support': 1292}, 'weighted avg': {'precision': 0.547508362967152, 'recall': 0.739938080495356, 'f1-score': 0.6293423531615305, 'support': 1292}}",9.97
2,clf,dtree,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 200}",0.75,0.71,0.76,0.97,0.56,0.12,956.00,336.00,"{'0': {'precision': 0.7579983593109105, 'recall': 0.9665271966527197, 'f1-score': 0.8496551724137931, 'support': 956}, '1': {'precision': 0.5616438356164384, 'recall': 0.12202380952380952, 'f1-score': 0.2004889975550122, 'support': 336}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6598210974636745, 'recall': 0.5442755030882646, 'f1-score': 0.5250720849844026, 'support': 1292}, 'weighted avg': {'precision': 0.7069340249755061, 'recall': 0.7469040247678018, 'f1-score': 0.6808317709025312, 'support': 1292}}",0.76
3,clf,rforest,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.75,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",0.75,0.71,0.75,0.98,0.59,0.07,956.00,336.00,"{'0': {'precision': 0.750599520383693, 'recall': 0.9822175732217573, 'f1-score': 0.8509288627095605, 'support': 956}, '1': {'precision': 0.5853658536585366, 'recall': 0.07142857142857142, 'f1-score': 0.1273209549071618, 'support': 336}, 'micro avg': {'precision': 0.7453560371517027, 'recall': 0.7453560371517027, 'f1-score': 0.7453560371517026, 'support': 1292}, 'macro avg': {'precision': 0.6679826870211147, 'recall': 0.5268230723251643, 'f1-score': 0.4891249088083611, 'support': 1292}, 'weighted avg': {'precision': 0.7076285358483582, 'recall': 0.7453560371517027, 'f1-score': 0.6627460012377292, 'support': 1292}}",27.50
4,clf,xgb,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.76,0.95,0.48,0.13,956.00,336.00,"{'0': {'precision': 0.7564422277639236, 'recall': 0.9518828451882845, 'f1-score': 0.842982862436313, 'support': 956}, '1': {'precision': 0.48314606741573035, 'recall': 0.12797619047619047, 'f1-score': 0.20235294117647054, 'support': 336}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.619794147589827, 'recall': 0.5399295178322374, 'f1-score': 0.5226679018063918, 'support': 1292}, 'weighted avg': {'precision': 0.6853683037105235, 'recall': 0.7376160990712074, 'f1-score': 0.6763794154213695, 'support': 1292}}",0.46
5,clf,gboosting,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.74,{'n_estimators': 50},0.74,0.69,0.76,0.95,0.51,0.15,956.00,336.00,"{'0': {'precision': 0.7598326359832636, 'recall': 0.9497907949790795, 'f1-score': 0.8442584844258484, 'support': 956}, '1': {'precision': 0.5051546391752577, 'recall': 0.14583333333333334, 'f1-score': 0.22632794457274827, 'support': 336}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.6324936375792607, 'recall': 0.5478120641562064, 'f1-score': 0.5352932144992983, 'support': 1292}, 'weighted avg': {'precision': 0.693600587277776, 'recall': 0.7407120743034056, 'f1-score': 0.6835582821111102, 'support': 1292}}",1.11
6,clf,ada,max,basic,ALL_NO_3_2_1,60_240,included,basic,0.74,{'n_estimators': 50},0.73,0.69,0.76,0.93,0.47,0.18,956.00,336.00,"{'0': {'precision': 0.7637931034482759, 'recall': 0.9267782426778243, 'f1-score': 0.837429111531191, 'support': 956}, '1': {'precision': 0.4696969696969697, 'recall': 0.18452380952380953, 'f1-score': 0.26495726495726496, 'support': 336}, 'micro avg': {'precision': 0.7337461300309598, 'recall': 0.7337461300309598, 'f1-score': 0.7337461300309598, 'support': 1292}, 'macro avg': {'precision': 0.6167450365726228, 'recall': 0.555651026100817, 'f1-score': 0.551193188244228, 'support': 1292}, 'weighted avg': {'precision': 0.6873098983860166, 'recall': 0.7337461300309598, 'f1-score': 0.6885509842488078, 'support': 1292}}",1.11
0,reg,kn,max,basic,ALL_NO_3_2_1,60_240,included,basic,22.79,{'n_neighbors': 61},,,,,,,,,23.27,7.39
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,60_240,included,basic,24.84,"{'C': 5, 'gamma': 1}",,,,,,,,,25.08,9.16
2,reg,dtree,max,basic,ALL_NO_3_2_1,60_240,included,basic,22.53,"{'max_depth': 4, 'min_samples_leaf': 200}",,,,,,,,,22.90,0.75
3,reg,rforest,max,basic,ALL_NO_3_2_1,60_240,included,basic,22.05,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,22.85,75.80
4,reg,xgb,max,basic,ALL_NO_3_2_1,60_240,included,basic,22.29,{'n_estimators': 50},,,,,,,,,22.82,0.46
5,reg,gboosting,max,basic,ALL_NO_3_2_1,60_240,included,basic,22.31,{'n_estimators': 50},,,,,,,,,22.82,0.99
6,reg,ada,max,basic,ALL_NO_3_2_1,60_240,included,basic,24.80,{'n_estimators': 10},,,,,,,,,25.49,1.42
0,clf,kn,min,basic,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_neighbors': 61},0.76,0.76,0.76,1.00,0.75,0.01,982.00,310.00,"{'0': {'precision': 0.7616459627329193, 'recall': 0.9989816700610998, 'f1-score': 0.86431718061674, 'support': 982}, '1': {'precision': 0.75, 'recall': 0.00967741935483871, 'f1-score': 0.019108280254777073, 'support': 310}, 'micro avg': {'precision': 0.7616099071207431, 'recall': 0.7616099071207431, 'f1-score': 0.7616099071207431, 'support': 1292}, 'macro avg': {'precision': 0.7558229813664596, 'recall': 0.5043295447079693, 'f1-score': 0.44171273043575854, 'support': 1292}, 'weighted avg': {'precision': 0.7588516527892621, 'recall': 0.7616099071207431, 'f1-score': 0.6615193794462999, 'support': 1292}}",7.74
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,60_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,982.00,310.00,"{'0': {'precision': 0.760061919504644, 'recall': 1.0, 'f1-score': 0.8636763412489007, 'support': 982}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 310}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.380030959752322, 'recall': 0.5, 'f1-score': 0.43183817062445035, 'support': 1292}, 'weighted avg': {'precision': 0.5776941214810839, 'recall': 0.760061919504644, 'f1-score': 0.6564474977603874, 'support': 1292}}",8.98
2,clf,dtree,min,basic,ALL_NO_3_2_1,60_240,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 200}",0.74,0.65,0.76,0.96,0.30,0.05,982.00,310.00,"{'0': {'precision': 0.7624798711755234, 'recall': 0.9643584521384929, 'f1-score': 0.8516187050359714, 'support': 982}, '1': {'precision': 0.3, 'recall': 0.04838709677419355, 'f1-score': 0.08333333333333333, 'support': 310}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.5312399355877617, 'recall': 0.5063727744563432, 'f1-score': 0.46747601918465237, 'support': 1292}, 'weighted avg': {'precision': 0.6515133386179288, 'recall': 0.7445820433436533, 'f1-score': 0.6672777876769793, 'support': 1292}}",0.63
3,clf,rforest,min,basic,ALL_NO_3_2_1,60_240,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",0.76,0.69,0.77,0.98,0.47,0.05,982.00,310.00,"{'0': {'precision': 0.7654516640253566, 'recall': 0.9837067209775967, 'f1-score': 0.8609625668449198, 'support': 982}, '1': {'precision': 0.4666666666666667, 'recall': 0.04516129032258064, 'f1-score': 0.08235294117647057, 'support': 310}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6160591653460117, 'recall': 0.5144340056500887, 'f1-score': 0.4716577540106952, 'support': 1292}, 'weighted avg': {'precision': 0.6937617652783025, 'recall': 0.7585139318885449, 'f1-score': 0.6741444678068244, 'support': 1292}}",17.10
4,clf,xgb,min,basic,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_estimators': 50},0.76,0.70,0.77,0.97,0.46,0.08,982.00,310.00,"{'0': {'precision': 0.7697899838449112, 'recall': 0.9704684317718941, 'f1-score': 0.8585585585585587, 'support': 982}, '1': {'precision': 0.46296296296296297, 'recall': 0.08064516129032258, 'f1-score': 0.13736263736263735, 'support': 310}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.6163764734039371, 'recall': 0.5255567965311083, 'f1-score': 0.497960597960598, 'support': 1292}, 'weighted avg': {'precision': 0.6961704974103881, 'recall': 0.7569659442724458, 'f1-score': 0.6855161935657291, 'support': 1292}}",0.29
5,clf,gboosting,min,basic,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_estimators': 50},0.76,0.72,0.77,0.97,0.54,0.09,982.00,310.00,"{'0': {'precision': 0.7730210016155089, 'recall': 0.9745417515274949, 'f1-score': 0.8621621621621622, 'support': 982}, '1': {'precision': 0.5370370370370371, 'recall': 0.0935483870967742, 'f1-score': 0.15934065934065936, 'support': 310}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.655029019326273, 'recall': 0.5340450693121346, 'f1-score': 0.5107514107514108, 'support': 1292}, 'weighted avg': {'precision': 0.7163994621268662, 'recall': 0.7631578947368421, 'f1-score': 0.6935285198443094, 'support': 1292}}",0.71
6,clf,ada,min,basic,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_estimators': 10},0.74,0.68,0.77,0.94,0.40,0.13,982.00,310.00,"{'0': {'precision': 0.7739495798319328, 'recall': 0.9378818737270875, 'f1-score': 0.8480662983425414, 'support': 982}, '1': {'precision': 0.4019607843137255, 'recall': 0.13225806451612904, 'f1-score': 0.19902912621359226, 'support': 310}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.5879551820728292, 'recall': 0.5350699691216083, 'f1-score': 0.5235477122780668, 'support': 1292}, 'weighted avg': {'precision': 0.6846953022695147, 'recall': 0.7445820433436533, 'f1-score': 0.6923375650917875, 'support': 1292}}",0.69
0,reg,kn,min,basic,ALL_NO_3_2_1,60_240,included,basic,21.97,{'n_neighbors': 61},,,,,,,,,20.62,5.03
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,60_240,included,basic,24.04,"{'C': 5, 'gamma': 1}",,,,,,,,,22.20,5.88
2,reg,dtree,min,basic,ALL_NO_3_2_1,60_240,included,basic,21.43,"{'max_depth': 7, 'min_samples_leaf': 150}",,,,,,,,,20.49,0.49
3,reg,rforest,min,basic,ALL_NO_3_2_1,60_240,included,basic,21.04,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,,,20.09,46.04
4,reg,xgb,min,basic,ALL_NO_3_2_1,60_240,included,basic,21.18,{'n_estimators': 50},,,,,,,,,20.08,0.27
5,reg,gboosting,min,basic,ALL_NO_3_2_1,60_240,included,basic,21.32,{'n_estimators': 50},,,,,,,,,20.40,0.58
6,reg,ada,min,basic,ALL_NO_3_2_1,60_240,included,basic,23.37,{'n_estimators': 10},,,,,,,,,23.09,0.81
0,clf,kn,max,all,ALL_NO_3_2_1,60_240,included,basic,0.74,{'n_neighbors': 31},0.74,0.68,0.75,0.98,0.49,0.05,956.00,336.00,"{'0': {'precision': 0.7462211614956245, 'recall': 0.9811715481171548, 'f1-score': 0.8477180298237685, 'support': 956}, '1': {'precision': 0.4857142857142857, 'recall': 0.050595238095238096, 'f1-score': 0.09164420485175202, 'support': 336}, 'micro avg': {'precision': 0.7391640866873065, 'recall': 0.7391640866873065, 'f1-score': 0.7391640866873065, 'support': 1292}, 'macro avg': {'precision': 0.6159677236049551, 'recall': 0.5158833931061965, 'f1-score': 0.4696811173377603, 'support': 1292}, 'weighted avg': {'precision': 0.6784732433357716, 'recall': 0.7391640866873065, 'f1-score': 0.6510920196143277, 'support': 1292}}",5.13
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,60_240,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,1.00,0.00,0.00,956.00,336.00,"{'0': {'precision': 0.739938080495356, 'recall': 1.0, 'f1-score': 0.8505338078291814, 'support': 956}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 336}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.369969040247678, 'recall': 0.5, 'f1-score': 0.4252669039145907, 'support': 1292}, 'weighted avg': {'precision': 0.547508362967152, 'recall': 0.739938080495356, 'f1-score': 0.6293423531615305, 'support': 1292}}",6.30
2,clf,dtree,max,all,ALL_NO_3_2_1,60_240,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 200}",0.75,0.71,0.76,0.97,0.56,0.12,956.00,336.00,"{'0': {'precision': 0.7579983593109105, 'recall': 0.9665271966527197, 'f1-score': 0.8496551724137931, 'support': 956}, '1': {'precision': 0.5616438356164384, 'recall': 0.12202380952380952, 'f1-score': 0.2004889975550122, 'support': 336}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6598210974636745, 'recall': 0.5442755030882646, 'f1-score': 0.5250720849844026, 'support': 1292}, 'weighted avg': {'precision': 0.7069340249755061, 'recall': 0.7469040247678018, 'f1-score': 0.6808317709025312, 'support': 1292}}",0.49
3,clf,rforest,max,all,ALL_NO_3_2_1,60_240,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.75,0.70,0.75,0.97,0.56,0.10,956.00,336.00,"{'0': {'precision': 0.7546709991876523, 'recall': 0.9717573221757322, 'f1-score': 0.8495656149977138, 'support': 956}, '1': {'precision': 0.5573770491803278, 'recall': 0.10119047619047619, 'f1-score': 0.1712846347607053, 'support': 336}, 'micro avg': {'precision': 0.7453560371517027, 'recall': 0.7453560371517027, 'f1-score': 0.7453560371517026, 'support': 1292}, 'macro avg': {'precision': 0.6560240241839901, 'recall': 0.5364738991831042, 'f1-score': 0.5104251248792095, 'support': 1292}, 'weighted avg': {'precision': 0.7033623558420943, 'recall': 0.7453560371517027, 'f1-score': 0.6731705613137859, 'support': 1292}}",17.38
4,clf,xgb,max,all,ALL_NO_3_2_1,60_240,included,basic,0.75,{'n_estimators': 50},0.74,0.70,0.76,0.96,0.53,0.14,956.00,336.00,"{'0': {'precision': 0.7597672485453034, 'recall': 0.9560669456066946, 'f1-score': 0.8466882816118573, 'support': 956}, '1': {'precision': 0.5280898876404494, 'recall': 0.13988095238095238, 'f1-score': 0.2211764705882353, 'support': 336}, 'micro avg': {'precision': 0.7438080495356038, 'recall': 0.7438080495356038, 'f1-score': 0.7438080495356038, 'support': 1292}, 'macro avg': {'precision': 0.6439285680928764, 'recall': 0.5479739489938235, 'f1-score': 0.5339323761000463, 'support': 1292}, 'weighted avg': {'precision': 0.6995167893626169, 'recall': 0.7438080495356038, 'f1-score': 0.684016479364228, 'support': 1292}}",0.28
5,clf,gboosting,max,all,ALL_NO_3_2_1,60_240,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.76,0.94,0.48,0.15,956.00,336.00,"{'0': {'precision': 0.7588235294117647, 'recall': 0.944560669456067, 'f1-score': 0.8415657036346692, 'support': 956}, '1': {'precision': 0.4803921568627451, 'recall': 0.14583333333333334, 'f1-score': 0.22374429223744294, 'support': 336}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6196078431372549, 'recall': 0.5451970013947002, 'f1-score': 0.5326549979360561, 'support': 1292}, 'weighted avg': {'precision': 0.686414132216354, 'recall': 0.7368421052631579, 'f1-score': 0.6808938814756382, 'support': 1292}}",0.69
6,clf,ada,max,all,ALL_NO_3_2_1,60_240,included,basic,0.74,{'n_estimators': 50},0.73,0.68,0.76,0.92,0.46,0.18,956.00,336.00,"{'0': {'precision': 0.7625215889464594, 'recall': 0.9236401673640168, 'f1-score': 0.835383159886471, 'support': 956}, '1': {'precision': 0.4552238805970149, 'recall': 0.18154761904761904, 'f1-score': 0.25957446808510637, 'support': 336}, 'micro avg': {'precision': 0.7306501547987616, 'recall': 0.7306501547987616, 'f1-score': 0.7306501547987616, 'support': 1292}, 'macro avg': {'precision': 0.6088727347717371, 'recall': 0.5525938932058179, 'f1-score': 0.5474788139857887, 'support': 1292}, 'weighted avg': {'precision': 0.6826051570537246, 'recall': 0.7306501547987616, 'f1-score': 0.6856372462291501, 'support': 1292}}",0.70
0,reg,kn,max,all,ALL_NO_3_2_1,60_240,included,basic,22.77,{'n_neighbors': 51},,,,,,,,,23.25,5.45
1,reg,svr-rbf,max,all,ALL_NO_3_2_1,60_240,included,basic,24.84,"{'C': 5, 'gamma': 1}",,,,,,,,,25.08,6.10
2,reg,dtree,max,all,ALL_NO_3_2_1,60_240,included,basic,22.53,"{'max_depth': 4, 'min_samples_leaf': 200}",,,,,,,,,22.90,0.53
3,reg,rforest,max,all,ALL_NO_3_2_1,60_240,included,basic,22.06,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,22.85,47.59
4,reg,xgb,max,all,ALL_NO_3_2_1,60_240,included,basic,22.27,{'n_estimators': 50},,,,,,,,,22.90,0.28
5,reg,gboosting,max,all,ALL_NO_3_2_1,60_240,included,basic,22.34,{'n_estimators': 50},,,,,,,,,22.94,0.64
6,reg,ada,max,all,ALL_NO_3_2_1,60_240,included,basic,24.93,{'n_estimators': 10},,,,,,,,,26.08,0.79
0,clf,kn,min,all,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_neighbors': 101},0.76,0.70,0.76,1.00,0.50,0.00,982.00,310.00,"{'0': {'precision': 0.7604651162790698, 'recall': 0.9989816700610998, 'f1-score': 0.863556338028169, 'support': 982}, '1': {'precision': 0.5, 'recall': 0.0032258064516129032, 'f1-score': 0.006410256410256411, 'support': 310}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.6302325581395349, 'recall': 0.5011037382563563, 'f1-score': 0.4349832972192127, 'support': 1292}, 'weighted avg': {'precision': 0.6979696162430701, 'recall': 0.760061919504644, 'f1-score': 0.6578943525006512, 'support': 1292}}",5.05
1,clf,svc-rbf,min,all,ALL_NO_3_2_1,60_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,982.00,310.00,"{'0': {'precision': 0.760061919504644, 'recall': 1.0, 'f1-score': 0.8636763412489007, 'support': 982}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 310}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.380030959752322, 'recall': 0.5, 'f1-score': 0.43183817062445035, 'support': 1292}, 'weighted avg': {'precision': 0.5776941214810839, 'recall': 0.760061919504644, 'f1-score': 0.6564474977603874, 'support': 1292}}",6.06
2,clf,dtree,min,all,ALL_NO_3_2_1,60_240,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 200}",0.74,0.65,0.76,0.96,0.30,0.05,982.00,310.00,"{'0': {'precision': 0.7624798711755234, 'recall': 0.9643584521384929, 'f1-score': 0.8516187050359714, 'support': 982}, '1': {'precision': 0.3, 'recall': 0.04838709677419355, 'f1-score': 0.08333333333333333, 'support': 310}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.5312399355877617, 'recall': 0.5063727744563432, 'f1-score': 0.46747601918465237, 'support': 1292}, 'weighted avg': {'precision': 0.6515133386179288, 'recall': 0.7445820433436533, 'f1-score': 0.6672777876769793, 'support': 1292}}",0.48
3,clf,rforest,min,all,ALL_NO_3_2_1,60_240,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 50}",0.76,0.72,0.77,0.98,0.55,0.08,982.00,310.00,"{'0': {'precision': 0.7708333333333334, 'recall': 0.9796334012219959, 'f1-score': 0.862780269058296, 'support': 982}, '1': {'precision': 0.5454545454545454, 'recall': 0.07741935483870968, 'f1-score': 0.13559322033898308, 'support': 310}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6581439393939394, 'recall': 0.5285263780303529, 'f1-score': 0.49918674469863955, 'support': 1292}, 'weighted avg': {'precision': 0.716756379585327, 'recall': 0.7631578947368421, 'f1-score': 0.6883004044275011, 'support': 1292}}",17.71
4,clf,xgb,min,all,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_estimators': 50},0.76,0.71,0.77,0.97,0.49,0.10,982.00,310.00,"{'0': {'precision': 0.7734311328443357, 'recall': 0.9663951120162932, 'f1-score': 0.8592123132639203, 'support': 982}, '1': {'precision': 0.49230769230769234, 'recall': 0.1032258064516129, 'f1-score': 0.17066666666666663, 'support': 310}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.632869412576014, 'recall': 0.5348104592339531, 'f1-score': 0.5149394899652935, 'support': 1292}, 'weighted avg': {'precision': 0.7059789141397231, 'recall': 0.7592879256965944, 'f1-score': 0.6940039924859416, 'support': 1292}}",0.30
5,clf,gboosting,min,all,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_estimators': 50},0.76,0.72,0.77,0.97,0.53,0.10,982.00,310.00,"{'0': {'precision': 0.7743506493506493, 'recall': 0.9714867617107943, 'f1-score': 0.8617886178861789, 'support': 982}, '1': {'precision': 0.5333333333333333, 'recall': 0.1032258064516129, 'f1-score': 0.17297297297297295, 'support': 310}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6538419913419913, 'recall': 0.5373562840812036, 'f1-score': 0.5173807954295759, 'support': 1292}, 'weighted avg': {'precision': 0.716521417179312, 'recall': 0.7631578947368421, 'f1-score': 0.6965155142305335, 'support': 1292}}",0.76
6,clf,ada,min,all,ALL_NO_3_2_1,60_240,included,basic,0.76,{'n_estimators': 10},0.74,0.68,0.77,0.94,0.40,0.13,982.00,310.00,"{'0': {'precision': 0.7739495798319328, 'recall': 0.9378818737270875, 'f1-score': 0.8480662983425414, 'support': 982}, '1': {'precision': 0.4019607843137255, 'recall': 0.13225806451612904, 'f1-score': 0.19902912621359226, 'support': 310}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.5879551820728292, 'recall': 0.5350699691216083, 'f1-score': 0.5235477122780668, 'support': 1292}, 'weighted avg': {'precision': 0.6846953022695147, 'recall': 0.7445820433436533, 'f1-score': 0.6923375650917875, 'support': 1292}}",0.70
0,reg,kn,min,all,ALL_NO_3_2_1,60_240,included,basic,21.96,{'n_neighbors': 61},,,,,,,,,20.56,5.62
1,reg,svr-rbf,min,all,ALL_NO_3_2_1,60_240,included,basic,24.04,"{'C': 5, 'gamma': 1}",,,,,,,,,22.20,5.65
2,reg,dtree,min,all,ALL_NO_3_2_1,60_240,included,basic,21.46,"{'max_depth': 7, 'min_samples_leaf': 150}",,,,,,,,,20.46,0.48
3,reg,rforest,min,all,ALL_NO_3_2_1,60_240,included,basic,21.05,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,,,20.08,46.77
4,reg,xgb,min,all,ALL_NO_3_2_1,60_240,included,basic,21.17,{'n_estimators': 50},,,,,,,,,20.15,0.28
5,reg,gboosting,min,all,ALL_NO_3_2_1,60_240,included,basic,21.31,{'n_estimators': 50},,,,,,,,,20.45,0.62
6,reg,ada,min,all,ALL_NO_3_2_1,60_240,included,basic,23.59,{'n_estimators': 10},,,,,,,,,23.00,0.99
0,clf,kn,max,basic,ALL_YES_1_1_1,60_240,included,basic,0.77,{'n_neighbors': 41},0.74,0.70,0.75,1.00,0.57,0.02,682.00,235.00,"{'0': {'precision': 0.7461538461538462, 'recall': 0.9956011730205279, 'f1-score': 0.8530150753768844, 'support': 682}, '1': {'precision': 0.5714285714285714, 'recall': 0.01702127659574468, 'f1-score': 0.033057851239669415, 'support': 235}, 'micro avg': {'precision': 0.7448200654307524, 'recall': 0.7448200654307524, 'f1-score': 0.7448200654307524, 'support': 917}, 'macro avg': {'precision': 0.6587912087912088, 'recall': 0.5063112248081363, 'f1-score': 0.4430364633082769, 'support': 917}, 'weighted avg': {'precision': 0.7013769218785577, 'recall': 0.7448200654307524, 'f1-score': 0.6428842709360495, 'support': 917}}",3.81
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,60_240,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,1.00,0.00,0.00,682.00,235.00,"{'0': {'precision': 0.7437295528898582, 'recall': 1.0, 'f1-score': 0.8530331457160725, 'support': 682}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 235}, 'micro avg': {'precision': 0.7437295528898582, 'recall': 0.7437295528898582, 'f1-score': 0.7437295528898581, 'support': 917}, 'macro avg': {'precision': 0.3718647764449291, 'recall': 0.5, 'f1-score': 0.42651657285803624, 'support': 917}, 'weighted avg': {'precision': 0.5531336478417485, 'recall': 0.7437295528898582, 'f1-score': 0.6344259600636438, 'support': 917}}",2.94
