,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_30_120_after,reaction_max_30_120_after
2429,2013-08-08 10:30:00,46,-19.3,2,0.0,0,1,0,0,1,0,0,0,1,0,2013,32,3,1,4,2,10,-10,10,9,5,-2,6,-3,8,-3,36,30,14,0
2430,2013-08-09 10:00:00,31,1.02,1,0.42,0,0,1,0,0,1,0,0,1,0,2013,32,4,1,4,2,4,3,2,0,8,-7,4,3,5,0,17,-6,3,0
2431,2013-08-12 13:54:00,25,-0.12,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,33,0,1,2,1,13,-13,3,-3,3,-1,10,9,6,4,7,-3,6,0
2432,2013-08-13 07:30:00,45,-0.59,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,33,1,1,4,2,2,0,3,1,4,0,3,-3,4,-3,16,-11,4,0
2433,2013-08-13 10:00:00,5,1.82,2,2.98,2,0,2,0,0,2,0,0,0,1,2013,33,1,1,13,-9,7,-1,10,6,7,3,6,-1,6,-1,18,-7,6,0
2434,2013-08-14 10:30:00,18,-0.94,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,33,2,1,8,5,5,2,3,1,4,0,5,1,6,-3,13,2,3,0
2435,2013-08-15 09:00:00,66,-8.94,2,-0.06,0,0,0,2,2,0,0,0,0,1,2013,33,3,1,7,-1,5,-1,7,3,11,6,10,-4,6,-5,78,-64,20,0
2436,2013-08-15 10:30:00,46,-0.96,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,33,3,1,6,-2,3,1,9,8,6,0,7,3,5,4,34,6,18,0
2437,2013-08-16 09:55:00,58,-3.3000000000000003,3,1.41,0,0,0,3,0,3,0,1,0,0,2013,33,4,1,18,1,12,-6,6,-4,5,2,8,-4,15,-12,21,-3,2,0
2438,2013-08-21 10:00:00,23,5.43,3,-4.050000000000001,0,0,3,0,3,0,0,1,0,0,2013,34,2,1,12,0,7,3,6,-1,4,3,5,2,6,-4,20,-3,3,0
2439,2013-08-21 10:30:00,18,-0.2,2,0.0,0,2,0,0,2,0,0,0,0,1,2013,34,2,1,4,-2,3,-1,2,1,3,1,9,-5,4,-3,18,4,5,0
2440,2013-08-22 08:30:00,69,-1.98,0,4.5,0,0,0,3,3,0,0,1,0,0,2013,34,3,1,14,14,14,8,10,-6,9,3,5,0,10,4,19,6,13,0
2441,2013-08-22 10:00:00,7,0.39,0,0.0,0,0,1,0,1,0,0,0,1,0,2013,34,3,1,7,-5,8,8,5,-2,12,-11,5,-2,3,1,17,0,45,1
2442,2013-08-22 10:30:00,46,-1.4,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,34,3,1,6,-3,2,0,2,0,8,6,3,3,12,8,23,-8,27,1
2443,2013-08-23 10:00:00,47,-17.79,6,-7.4399999999999995,3,0,0,3,0,0,3,1,0,0,2013,34,4,1,26,22,11,-7,10,6,9,2,19,16,6,-1,25,-9,15,0
2444,2013-08-27 09:00:00,65,0.62,0,0.0,0,0,2,0,2,0,0,0,0,1,2013,35,1,1,8,6,7,-3,4,1,4,3,8,5,16,12,15,8,24,0
2445,2013-08-27 09:59:00,64,2.23,2,0.0,0,0,1,0,1,0,0,0,1,0,2013,35,1,1,10,-6,14,-5,10,7,13,3,4,-4,11,-3,57,45,23,0
2446,2013-08-27 10:00:00,6,0.8999999999999999,0,1.2000000000000002,0,0,3,0,0,3,0,1,0,0,2013,35,1,1,10,-6,14,-5,10,7,13,3,4,-4,11,-3,57,45,23,0
2447,2013-08-28 10:00:00,50,-1.7399999999999998,0,0.0,0,0,0,3,3,0,0,1,0,0,2013,35,2,1,10,4,9,-3,10,6,9,7,9,4,18,-14,68,-51,19,0
2448,2013-08-28 10:30:00,18,-4.82,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,35,2,1,13,4,8,-4,3,1,5,5,4,0,16,13,45,-28,4,0
2449,2013-08-29 10:30:00,46,-0.26,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,35,3,1,4,2,4,2,10,-9,5,1,3,1,7,-3,22,-9,10,0
2450,2013-08-30 09:45:00,10,-0.08,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,35,4,1,6,2,6,3,10,-6,6,-2,4,0,4,-4,17,-11,7,0
2451,2013-08-30 09:55:00,63,0.8,0,-3.3,2,0,2,0,2,0,0,0,0,1,2013,35,4,1,10,-6,6,-2,4,0,4,-4,6,2,4,-1,14,-1,5,0
2452,2013-09-03 09:00:00,29,-1.8,1,-0.19,0,0,0,1,1,0,0,0,1,0,2013,36,1,1,5,3,3,-2,2,1,8,-8,5,4,4,-1,11,4,8,0
2453,2013-09-04 01:00:00,67,0.78,0,0.0,0,0,1,0,1,0,0,0,1,0,2013,36,2,1,5,2,1,0,2,-1,2,1,2,-2,2,2,4,-2,13,0
2454,2013-09-04 08:30:00,68,-0.24,0,-0.96,0,3,0,0,3,0,0,1,0,0,2013,36,2,1,6,0,3,-2,3,0,2,-1,3,2,3,1,16,-9,5,0
2455,2013-09-04 10:00:00,37,-0.19,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,36,2,1,4,-3,4,0,4,0,6,-5,5,-1,3,0,13,4,45,1
2456,2013-09-05 08:15:00,0,-0.09,0,-0.24,0,3,0,0,3,0,0,1,0,0,2013,36,3,1,23,16,6,-1,4,-2,24,-19,24,-14,15,-5,11,-8,3,0
2457,2013-09-05 10:30:00,46,-0.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,36,3,1,10,-1,13,-8,7,-3,10,10,5,-1,5,-1,53,-39,6,0
2458,2013-09-05 11:00:00,18,-0.18,2,0.0,0,2,0,0,2,0,0,0,0,1,2013,36,3,1,7,2,7,1,5,5,6,-5,4,1,7,-5,42,-34,13,0
2459,2013-09-09 15:00:00,12,-0.42,0,-1.08,1,0,0,1,0,0,1,0,1,0,2013,37,0,1,3,-1,5,5,5,-5,2,2,1,1,3,-2,12,-10,3,0
2460,2013-09-10 07:30:00,45,-0.31,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,37,1,1,6,-2,5,0,3,1,12,-11,4,4,3,1,14,0,33,1
2461,2013-09-10 10:00:00,43,-4.64,4,-2.32,2,0,0,2,0,0,2,0,0,1,2013,37,1,1,12,8,7,-5,6,1,3,-2,6,0,10,6,25,16,8,0
2462,2013-09-11 10:00:00,31,0.42,0,0.0,0,0,1,0,1,0,0,0,1,0,2013,37,2,1,7,1,6,2,8,-6,3,0,6,-5,6,3,40,30,21,0
2463,2013-09-11 10:30:00,18,-3.74,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,37,2,1,8,4,8,0,3,1,5,-1,5,2,8,6,36,23,11,0
2464,2013-09-12 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,37,3,1,11,-3,8,-3,4,-1,11,7,9,-5,8,-6,54,47,13,0
2465,2013-09-12 13:38:00,25,0.38,0,0.0,0,0,2,0,2,0,0,0,0,1,2013,37,3,1,3,-2,7,-7,3,3,7,4,3,-2,3,-1,14,-10,9,0
2466,2013-09-13 09:55:00,58,-3.54,3,2.46,3,0,0,3,0,3,0,1,0,0,2013,37,4,1,22,8,18,-11,6,4,14,-4,9,0,6,2,52,-39,16,0
2467,2013-09-13 10:00:00,5,0.0,0,-4.48,0,2,0,0,0,0,2,0,0,1,2013,37,4,1,18,-11,6,4,14,-4,9,0,6,2,6,4,52,-35,21,0
2468,2013-09-16 08:30:00,21,-1.06,0,0.0,0,0,0,2,2,0,0,0,0,1,2013,38,0,1,10,9,5,0,5,2,5,2,3,1,6,4,14,9,2,0
2469,2013-09-17 09:00:00,66,6.76,2,-0.02,0,0,2,0,2,0,0,0,0,1,2013,38,1,1,10,-4,5,-3,3,0,3,0,3,0,2,1,16,8,0,0
2470,2013-09-17 10:00:00,44,-0.5,0,-3.66,6,0,0,2,0,0,2,0,0,1,2013,38,1,1,7,-2,7,-4,6,-5,5,0,5,5,7,3,17,-10,15,0
2471,2013-09-18 10:30:00,18,-5.98,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,38,2,1,4,-3,3,-2,4,-2,5,3,3,1,5,2,11,1,7,0
2472,2013-09-18 14:00:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,38,2,1,93,72,44,25,38,-28,20,15,11,9,19,-9,26,20,49,1
2473,2013-09-19 10:30:00,46,-3.08,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,38,3,1,7,-6,6,-5,8,-3,8,8,5,-3,8,-7,30,5,1,0
2474,2013-09-23 09:00:00,32,-3.12,2,-4.16,2,0,0,2,0,0,2,0,0,1,2013,39,0,1,7,5,8,-6,4,1,15,-10,10,-3,25,16,26,6,7,0
2475,2013-09-24 09:59:00,64,-1.12,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,39,1,1,7,-1,6,-3,8,-4,9,2,6,-3,8,-3,21,16,18,0
2476,2013-09-24 10:00:00,6,-0.18,0,-0.6000000000000001,0,3,0,0,3,0,0,1,0,0,2013,39,1,1,7,-1,6,-3,8,-4,9,2,6,-3,8,-3,21,16,18,0
2477,2013-09-25 10:00:00,47,-0.06,0,-0.44999999999999996,0,3,0,0,0,0,3,1,0,0,2013,39,2,1,8,4,11,-5,6,2,4,2,4,2,7,6,14,-4,27,1
2478,2013-09-25 10:30:00,18,-5.18,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,39,2,1,6,-1,3,-2,4,3,3,-3,2,1,6,-2,17,15,22,0
2479,2013-09-26 10:00:00,50,-0.75,0,-0.6900000000000001,0,0,0,3,3,0,0,1,0,0,2013,39,3,1,10,7,17,-14,13,-11,7,5,12,-5,10,6,13,-2,4,0
2480,2013-09-26 10:30:00,46,-4.41,3,0.0,0,1,0,0,1,0,0,0,1,0,2013,39,3,1,5,1,5,1,4,1,6,-5,6,-1,8,-7,30,-2,5,0
2481,2013-09-27 09:55:00,63,-1.12,2,-3.5,2,0,0,2,2,0,0,0,0,1,2013,39,4,1,7,0,13,10,7,3,8,-6,14,-10,8,-1,16,8,4,0
2482,2013-09-30 09:45:00,10,0.48,0,0.0,0,0,2,0,2,0,0,0,0,1,2013,40,0,1,5,2,7,-1,6,-3,7,-7,6,5,4,-1,25,-7,18,0
2483,2013-10-01 01:00:00,67,-2.0,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,40,1,1,5,1,4,-2,2,0,3,-2,2,1,2,-2,20,11,47,1
2484,2013-10-01 09:00:00,29,0.0,1,-0.28,0,1,0,0,1,0,0,0,1,0,2013,40,1,1,14,9,5,0,6,3,7,-6,5,1,3,3,17,5,1,0
2485,2013-10-02 08:15:00,0,-1.1099999999999999,0,-3.75,3,0,0,3,0,0,3,1,0,0,2013,40,2,1,19,15,6,-2,7,-3,11,-9,48,25,18,7,18,-5,38,1
2486,2013-10-02 10:30:00,18,-4.54,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,40,2,1,5,-1,6,-4,5,3,5,5,5,-4,5,3,26,-9,10,0
2487,2013-10-03 08:30:00,69,1.35,0,-8.49,0,0,3,0,3,0,0,1,0,0,2013,40,3,1,10,8,9,4,6,-2,5,-4,4,-1,9,-4,14,-5,34,1
2488,2013-10-03 10:00:00,40,-3.4799999999999995,3,0.0,0,0,0,3,3,0,0,1,0,0,2013,40,3,1,25,23,11,-10,9,-3,9,-6,7,0,8,-1,19,4,39,1
2489,2013-10-03 10:30:00,46,-0.44,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,40,3,1,9,0,9,3,8,4,5,-1,12,8,8,2,41,14,25,0
2490,2013-10-07 15:00:00,12,0.19,0,0.0,0,0,1,0,1,0,0,0,1,0,2013,41,0,1,1,0,1,0,1,-1,1,-1,2,1,2,1,5,-1,5,0
2491,2013-10-08 07:30:00,45,-0.67,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,41,1,1,2,0,3,-1,3,-2,6,0,3,1,5,-3,11,8,22,0
2492,2013-10-08 10:00:00,37,-7.75,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,41,1,1,5,1,7,-5,5,-2,4,0,4,3,4,2,26,10,10,0
2493,2013-10-09 10:30:00,18,-8.34,2,0.0,0,2,0,0,2,0,0,0,0,1,2013,41,2,1,6,3,5,-3,3,0,4,-2,2,2,5,3,15,11,7,0
2494,2013-10-10 08:30:00,69,-15.0,6,0.0,3,0,0,3,3,0,0,1,0,0,2013,41,3,1,14,6,8,-5,3,0,6,-3,12,-10,8,-4,14,0,9,0
2495,2013-10-10 10:30:00,46,-0.55,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,41,3,1,7,-2,7,3,3,2,5,-4,5,4,6,3,19,6,18,0
2496,2013-10-11 09:55:00,58,-1.29,0,1.62,0,0,0,3,0,3,0,1,0,0,2013,41,4,1,5,-1,6,3,7,-6,3,1,6,5,5,-1,14,-6,21,0
2497,2013-10-15 08:30:00,21,-2.56,0,0.0,0,0,0,2,2,0,0,0,0,1,2013,42,1,1,6,-3,4,2,4,-3,4,-3,5,3,4,4,8,1,13,0
2498,2013-10-16 10:00:00,44,-1.76,2,-4.48,6,0,0,2,0,0,2,0,0,1,2013,42,2,1,8,-5,17,0,11,-7,8,1,4,-3,4,1,24,-20,3,0
2499,2013-10-17 08:30:00,69,-0.06,0,-3.0,3,3,0,0,3,0,0,1,0,0,2013,42,3,1,17,-9,8,-4,11,7,7,-3,9,6,4,-4,31,6,32,1
2500,2013-10-17 10:00:00,53,1.26,0,0.0,0,0,3,0,3,0,0,1,0,0,2013,42,3,1,14,3,9,-5,8,5,7,-5,9,-8,4,3,33,28,12,0
2501,2013-10-21 10:00:00,23,-0.33,0,-16.14,9,3,0,0,0,0,3,1,0,0,2013,43,0,1,10,-2,5,3,3,-1,15,14,5,1,5,-2,18,-3,5,0
2502,2013-10-21 10:30:00,18,-0.84,2,0.0,0,2,0,0,2,0,0,0,0,1,2013,43,0,1,4,-2,3,1,3,-2,3,2,4,3,3,-1,23,15,4,0
2503,2013-10-22 09:00:00,66,-1.18,2,-0.02,0,0,0,2,2,0,0,0,0,1,2013,43,1,1,14,8,7,-1,5,-4,4,4,5,4,5,1,78,49,42,1
2504,2013-10-22 09:59:00,64,0.06,0,0.0,0,0,1,0,1,0,0,0,1,0,2013,43,1,1,12,9,5,-1,6,1,4,1,5,3,6,5,35,32,16,0
2505,2013-10-22 10:00:00,11,-0.1,0,1.66,1,1,0,0,0,1,0,0,1,0,2013,43,1,1,12,9,5,-1,6,1,4,1,5,3,6,5,35,32,16,0
2506,2013-10-22 10:30:00,46,-0.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,43,1,1,7,-4,7,5,8,7,4,1,4,-1,11,-8,40,37,7,0
2507,2013-10-23 08:30:00,41,-0.7,0,1.92,2,2,0,0,0,2,0,0,0,1,2013,43,2,1,6,-4,5,5,4,-2,6,3,3,2,2,-1,12,9,31,1
2508,2013-10-23 09:00:00,35,-1.46,1,-1.2,0,0,0,1,0,0,1,0,1,0,2013,43,2,1,3,-2,4,1,2,1,7,5,4,2,4,0,16,9,21,0
2509,2013-10-23 10:30:00,18,-2.66,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,43,2,1,3,3,4,2,6,3,9,-7,3,1,7,6,30,6,12,0
2510,2013-10-24 09:00:00,32,-4.56,2,0.0,2,0,0,2,2,0,0,0,0,1,2013,43,3,1,22,18,17,6,11,-3,8,-2,9,5,6,1,32,-16,3,0
2511,2013-10-24 10:00:00,43,2.12,2,4.14,6,0,2,0,0,2,0,0,0,1,2013,43,3,1,10,-4,8,0,5,-1,10,8,5,2,6,-3,35,9,7,0
2512,2013-10-24 10:30:00,46,-0.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,43,3,1,4,3,3,-2,3,1,5,-3,3,-1,5,3,25,-14,8,0
2513,2013-10-25 09:55:00,63,-6.06,2,-1.6,0,0,0,2,2,0,0,0,0,1,2013,43,4,1,8,-2,11,7,5,-1,9,6,3,0,4,1,23,7,7,0
2514,2013-10-25 10:00:00,31,-0.46,0,-0.82,0,0,0,1,0,0,1,0,1,0,2013,43,4,1,11,7,5,-1,9,6,3,0,4,1,4,-4,23,9,2,0
2515,2013-10-28 10:00:00,50,-6.300000000000001,3,0.0,0,0,0,3,3,0,0,1,0,0,2013,44,0,1,7,4,6,0,4,-2,5,-4,5,3,5,3,18,-3,6,0
2516,2013-10-29 09:00:00,65,1.14,2,-4.48,0,0,2,0,2,0,0,0,0,1,2013,44,1,1,5,2,5,0,9,5,5,-3,2,0,5,3,18,2,44,1
2517,2013-10-30 08:15:00,0,-2.4899999999999998,0,-6.48,3,0,0,3,0,0,3,1,0,0,2013,44,2,1,14,-2,7,-3,5,4,7,2,7,-4,5,-5,13,6,21,0
2518,2013-10-30 10:30:00,18,-2.3,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,44,2,1,6,-1,4,1,2,-2,5,-4,5,4,5,-3,24,17,9,0
2519,2013-10-30 14:00:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,44,2,1,56,-20,25,-8,23,-16,14,-7,11,-1,22,-9,22,5,22,0
2520,2013-10-30 16:30:00,25,0.68,2,0.0,0,0,2,0,2,0,0,0,0,1,2013,44,2,1,2,-1,1,1,2,1,1,0,3,-2,1,1,14,11,2,0
2521,2013-10-31 08:30:00,69,-0.09,0,0.0,3,3,0,0,3,0,0,1,0,0,2013,44,3,1,8,4,7,-3,7,2,4,2,4,1,5,-5,28,-17,20,0
2522,2013-10-31 09:45:00,10,4.66,4,0.0,0,0,2,0,2,0,0,0,0,1,2013,44,3,1,16,-10,10,-7,11,3,12,7,12,-10,10,-5,28,-9,11,0
2523,2013-10-31 10:30:00,46,-0.31,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,44,3,1,12,-5,7,1,6,3,6,2,5,1,5,5,48,-41,2,0
2524,2013-11-01 01:00:00,67,-0.54,0,0.0,0,0,0,1,1,0,0,0,1,0,2013,44,4,1,3,-2,1,-1,3,-3,2,2,2,1,3,-1,7,1,7,0
2525,2013-11-01 09:00:00,29,1.31,1,-3.42,1,0,1,0,1,0,0,0,1,0,2013,44,4,1,6,5,13,-11,3,-1,4,-1,3,-2,6,0,16,-1,1,0
2526,2013-11-04 00:00:00,24,-0.35,0,-0.48,1,0,0,1,0,0,1,0,1,0,2013,45,0,1,1,-1,3,1,2,1,1,0,9,5,2,0,7,2,10,0
2527,2013-11-04 10:00:00,24,-0.56,0,0.0,0,0,0,2,2,0,0,0,0,1,2013,45,0,1,12,5,5,2,5,2,3,-1,3,-1,6,-6,19,15,15,0
2528,2013-11-06 10:00:00,7,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,45,2,1,9,1,8,-2,5,0,7,5,5,-3,9,-7,46,36,0,0
2529,2013-11-06 10:30:00,18,-0.1,2,0.0,0,2,0,0,2,0,0,0,0,1,2013,45,2,1,10,7,4,-4,3,0,7,-4,12,-8,4,1,36,20,4,0
2530,2013-11-07 10:30:00,46,-3.16,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,45,3,1,12,7,9,-2,4,0,6,2,8,6,8,4,26,4,45,1
2531,2013-11-07 15:00:00,12,0.19,0,0.52,0,0,1,0,0,1,0,0,1,0,2013,45,3,1,4,-1,3,0,5,-3,4,-3,2,2,3,0,24,0,5,0
2532,2013-11-08 09:55:00,58,-3.69,0,-10.709999999999999,3,0,0,3,0,0,3,1,0,0,2013,45,4,1,9,5,13,10,14,-11,18,-13,8,-5,13,-7,55,-20,39,1
2533,2013-11-11 14:25:00,45,-1.42,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,46,0,1,2,2,2,-1,2,0,2,0,1,1,2,-1,6,1,7,0
2534,2013-11-13 14:00:00,25,0.66,2,0.0,0,0,2,0,2,0,0,0,0,1,2013,46,2,1,2,1,3,2,2,0,3,1,3,-1,5,-1,13,1,3,0
2535,2013-11-14 10:30:00,46,-0.63,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,46,3,1,21,-5,9,-3,22,17,13,6,6,1,9,-8,31,5,37,1
2536,2013-11-14 11:00:00,18,-1.66,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,46,3,1,8,-5,10,8,8,3,22,20,10,2,12,-8,38,1,8,0
2537,2013-11-15 10:00:00,31,0.22,0,-2.02,1,0,1,0,0,0,1,0,1,0,2013,46,4,1,12,-9,2,1,7,-4,3,-1,12,-7,3,-1,25,16,8,0
2538,2013-11-18 09:00:00,66,0.12,0,-0.26,0,0,2,0,2,0,0,0,0,1,2013,47,0,1,3,2,13,11,5,-2,5,-4,6,6,4,-1,11,6,12,0
2539,2013-11-18 10:00:00,44,-0.92,0,-4.48,6,0,0,2,0,0,2,0,0,1,2013,47,0,1,5,2,6,-4,7,-4,6,1,3,-2,5,-1,26,20,1,0
2540,2013-11-19 08:30:00,22,-1.76,0,0.0,0,0,0,2,2,0,0,0,0,1,2013,47,1,1,10,9,8,-2,4,-2,4,-3,6,-1,7,4,10,1,35,1
2541,2013-11-20 10:30:00,18,-1.14,2,0.0,0,2,0,0,2,0,0,0,0,1,2013,47,2,1,29,-26,10,-2,10,6,16,9,14,-12,8,1,74,-48,5,0
2542,2013-11-21 09:00:00,32,3.5,2,2.64,4,0,2,0,0,2,0,0,0,1,2013,47,3,1,14,3,8,-2,10,4,9,-6,9,-7,7,7,20,-4,18,0
2543,2013-11-21 10:00:00,53,-3.42,3,0.0,0,0,0,3,3,0,0,1,0,0,2013,47,3,1,19,13,11,10,8,-3,10,-9,4,-2,10,-8,25,-12,20,0
2544,2013-11-21 10:30:00,46,-4.92,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,47,3,1,13,9,7,4,12,-9,7,6,6,5,8,-3,32,-11,17,0
2545,2013-11-22 10:00:00,43,-0.28,0,-0.94,0,2,0,0,2,0,0,0,0,1,2013,47,4,1,7,-2,8,-1,4,-2,4,1,6,-4,7,-1,20,10,29,1
2546,2013-11-25 10:00:00,50,-1.98,3,6.66,6,0,0,3,0,3,0,1,0,0,2013,48,0,1,13,-1,8,-5,7,-5,4,-1,9,9,8,2,19,-10,4,0
2547,2013-11-26 00:00:00,4,0.49,1,0.83,0,0,1,0,1,0,0,0,1,0,2013,48,1,1,2,-1,2,0,2,-1,2,-1,2,-1,2,-2,6,3,5,0
2548,2013-11-26 08:30:00,4,6.1499999999999995,3,0.0,0,0,3,0,3,0,0,1,0,0,2013,48,1,1,8,-1,3,-1,4,2,6,3,2,1,2,-1,10,-2,14,0
2549,2013-11-26 09:59:00,64,0.6,1,0.0,0,0,1,0,1,0,0,0,1,0,2013,48,1,1,18,17,14,-9,7,2,7,5,14,12,9,-7,30,-25,23,0
2550,2013-11-26 10:00:00,6,-1.44,0,3.24,3,0,0,3,0,3,0,1,0,0,2013,48,1,1,18,17,14,-9,7,2,7,5,14,12,9,-7,30,-25,23,0
2551,2013-11-27 09:45:00,10,0.86,0,0.0,0,0,2,0,2,0,0,0,0,1,2013,48,2,1,8,1,5,3,15,-11,11,6,6,-4,6,3,24,-13,1,0
2552,2013-11-27 09:55:00,63,2.5,2,-1.08,2,0,2,0,2,0,0,0,0,1,2013,48,2,1,15,-11,11,6,6,-4,6,3,4,4,8,-5,24,-10,6,0
2553,2013-11-27 10:00:00,7,0.6,0,1.75,1,0,1,0,0,1,0,0,1,0,2013,48,2,1,11,6,6,-4,6,3,4,4,8,-5,7,-5,32,-21,9,0
2554,2013-11-27 10:30:00,18,-4.76,0,0.0,0,2,0,0,2,0,0,0,0,1,2013,48,2,1,10,-3,7,4,4,2,4,3,10,-9,5,-3,19,-9,5,0
2555,2013-11-27 12:00:00,46,-0.52,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,48,2,1,6,1,2,1,2,0,4,-1,3,1,3,1,19,-10,10,0
2556,2013-12-02 00:00:00,11,-1.53,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,49,0,1,2,1,1,0,1,0,1,1,3,1,2,-1,6,1,1,0
2557,2013-12-02 09:00:00,29,0.61,1,-3.43,1,0,1,0,1,0,0,0,1,0,2013,49,0,1,4,2,4,2,3,0,3,1,8,-7,4,3,14,1,16,0
2558,2013-12-03 00:00:00,67,1.05,1,0.0,0,0,1,0,1,0,0,0,1,0,2013,49,1,1,2,0,1,0,2,0,0,0,3,1,3,3,9,3,10,0
2559,2013-12-03 10:00:00,37,-0.03,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,49,1,1,9,5,4,-3,4,0,7,-2,3,0,6,-1,16,-2,34,1
2560,2013-12-04 00:00:00,47,-1.51,1,-1.58,1,0,0,1,0,0,1,0,1,0,2013,49,2,1,1,0,4,2,3,-1,2,0,2,-2,1,0,5,4,1,0
2561,2013-12-04 08:15:00,0,6.27,3,12.78,6,0,3,0,0,3,0,1,0,0,2013,49,2,1,21,-3,4,-3,10,-8,15,-6,13,-9,13,-12,15,2,15,0
2562,2013-12-04 08:30:00,68,-0.18,0,-6.6000000000000005,3,3,0,0,0,0,3,1,0,0,2013,49,2,1,15,-6,13,-9,13,-12,8,-3,9,6,8,-5,32,-13,19,0
2563,2013-12-04 09:00:00,30,1.0,0,0.0,0,0,0,1,1,0,0,0,1,0,2013,49,2,1,9,-5,9,-6,7,2,6,0,3,0,9,-7,57,-52,24,0
2564,2013-12-04 10:30:00,18,-9.72,2,0.0,0,2,0,0,2,0,0,0,0,1,2013,49,2,1,8,4,7,-1,8,-3,6,6,4,0,9,9,33,12,38,1
2565,2013-12-05 10:00:00,24,0.0,0,-0.4,0,2,0,0,2,0,0,0,0,1,2013,49,3,1,29,20,13,-4,8,-3,10,-1,6,1,10,-8,36,24,26,1
2566,2013-12-05 10:30:00,46,-5.28,2,0.0,0,1,0,0,1,0,0,0,1,0,2013,49,3,1,5,2,11,10,7,-2,8,2,7,-1,6,0,45,13,20,0
2567,2013-12-06 09:55:00,58,9.120000000000001,3,5.88,3,0,3,0,0,3,0,1,0,0,2013,49,4,1,9,-2,7,-1,10,7,9,-1,10,2,8,-2,41,22,16,0
2568,2013-12-06 15:00:00,12,1.06,0,2.15,1,0,1,0,0,1,0,0,1,0,2013,49,4,1,3,0,1,0,1,1,1,0,4,3,5,4,7,3,3,0
2569,2013-12-10 07:30:00,45,-0.26,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,50,1,1,6,6,2,1,2,0,3,0,7,1,5,4,8,-3,23,0
2570,2013-12-11 10:30:00,18,-8.56,4,0.0,0,2,0,0,2,0,0,0,0,1,2013,50,2,1,6,-4,4,1,9,8,21,12,15,-14,14,13,35,-15,22,0
2571,2013-12-11 13:59:00,25,0.48,0,0.0,0,0,2,0,2,0,0,0,0,1,2013,50,2,1,2,2,2,0,2,-1,5,-4,4,2,2,-1,16,-10,1,0
2572,2013-12-12 10:00:00,5,-2.76,2,0.0,0,0,0,2,2,0,0,0,0,1,2013,50,3,1,24,-22,11,5,8,5,8,-3,11,4,5,-3,29,18,5,0
2573,2013-12-12 10:30:00,46,-0.49,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,50,3,1,7,-3,8,0,5,3,15,-8,6,-1,10,1,31,-4,2,0
2574,2013-12-17 10:00:00,44,1.64,2,0.0,0,0,2,0,2,0,0,0,0,1,2013,51,1,1,15,6,9,1,5,-1,11,-10,6,2,13,-2,25,-21,28,1
