,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_0_30_after,reaction_max_0_30_after
2623,2014-01-31 09:45:00,10,-0.04,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,5,4,1,25,-11,8,0
2624,2014-01-31 09:55:00,63,-0.06,0,-0.84,0,1,0,0,1,0,0,0,0,1,2014,5,4,1,38,-18,12,0
2625,2014-02-03 00:00:00,67,-0.67,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,6,0,1,5,-4,1,0
2626,2014-02-03 09:00:00,29,-0.16,0,-1.25,0,1,0,0,1,0,0,0,1,0,2014,6,0,1,12,2,3,0
2627,2014-02-05 08:15:00,0,-0.54,0,-0.36,1,0,0,1,0,0,1,1,0,0,2014,6,2,1,37,28,13,0
2628,2014-02-05 09:00:00,30,1.0,0,1.0,0,1,0,0,1,0,0,0,1,0,2014,6,2,1,42,-10,2,0
2629,2014-02-05 10:00:00,40,0.16,0,0.0,0,0,1,0,1,0,0,1,0,0,2014,6,2,1,16,4,40,1
2630,2014-02-05 10:30:00,18,-0.66,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,6,2,1,43,22,6,0
2631,2014-02-06 10:30:00,46,-0.84,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,6,3,1,17,-2,3,0
2632,2014-02-07 15:00:00,12,2.51,1,-0.06,0,0,1,0,1,0,0,0,1,0,2014,6,4,1,12,8,7,0
2633,2014-02-11 07:30:00,45,-0.76,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,7,1,1,12,0,3,0
2634,2014-02-12 10:30:00,18,-0.29,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,7,2,1,20,12,10,0
2635,2014-02-12 13:59:00,25,2.14,0,0.0,0,0,1,0,1,0,0,0,0,1,2014,7,2,1,12,9,0,0
2636,2014-02-13 10:00:00,5,-0.61,0,0.0,0,0,0,1,1,0,0,0,0,1,2014,7,3,1,16,2,4,0
2637,2014-02-13 10:30:00,46,-1.3,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,7,3,1,18,-4,3,0
2638,2014-02-14 08:30:00,41,0.98,0,1.12,1,0,1,0,0,1,0,0,0,1,2014,7,4,1,10,-6,5,0
2639,2014-02-14 09:55:00,58,0.13,0,0.41,0,0,1,0,0,1,0,1,0,0,2014,7,4,1,23,3,8,0
2640,2014-02-18 08:30:00,21,-0.8,0,0.0,0,0,0,1,1,0,0,0,0,1,2014,8,1,1,24,7,2,0
2641,2014-02-18 09:00:00,66,-1.34,1,-0.29,0,0,0,1,1,0,0,0,0,1,2014,8,1,1,21,13,25,1
2642,2014-02-18 10:00:00,44,-4.26,2,0.0,0,0,0,1,1,0,0,0,0,1,2014,8,1,1,25,16,10,0
2643,2014-02-20 09:00:00,32,2.2,2,0.0,0,0,1,0,1,0,0,0,0,1,2014,8,3,1,22,9,6,0
2644,2014-02-20 10:30:00,46,-2.04,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,8,3,1,16,3,2,0
2645,2014-02-20 11:00:00,18,-0.4,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,8,3,1,14,-3,5,0
2646,2014-02-21 10:00:00,23,-0.83,0,0.0,0,0,0,1,1,0,0,1,0,0,2014,8,4,1,49,31,7,0
2647,2014-02-24 09:00:00,33,1.0,0,1.0,0,0,0,1,1,0,0,0,1,0,2014,9,0,1,19,-3,2,0
2648,2014-02-25 09:59:00,64,-1.95,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,9,1,1,17,1,9,0
2649,2014-02-25 10:00:00,6,-0.81,0,-1.38,1,0,0,1,0,0,1,1,0,0,2014,9,1,1,17,1,9,0
2650,2014-02-26 10:00:00,47,1.61,1,0.49,1,0,1,0,0,1,0,1,0,0,2014,9,2,1,52,-38,5,0
2651,2014-02-26 10:30:00,18,-0.65,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,9,2,1,31,-24,2,0
2652,2014-02-27 10:30:00,46,-8.39,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,9,3,1,14,7,4,0
2653,2014-02-28 09:45:00,10,0.38,0,0.0,0,0,1,0,1,0,0,1,0,0,2014,9,4,1,30,-10,0,0
2654,2014-02-28 09:55:00,63,-0.12,0,0.0,1,1,0,0,1,0,0,0,0,1,2014,9,4,1,31,-6,9,0
2655,2014-02-28 10:00:00,50,-0.81,1,4.57,3,0,0,1,0,1,0,1,0,0,2014,9,4,1,31,-16,9,0
2656,2014-03-03 00:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,10,0,1,5,3,5,0
2657,2014-03-03 09:00:00,29,1.12,0,-3.18,1,0,1,0,1,0,0,0,1,0,2014,10,0,1,13,3,0,0
2658,2014-03-04 10:00:00,37,-0.15,0,0.0,0,0,0,1,1,0,0,0,1,0,2014,10,1,1,13,-8,4,0
2659,2014-03-05 08:15:00,0,-0.64,0,-1.54,2,0,0,1,0,0,1,1,0,0,2014,10,2,1,23,4,9,0
2660,2014-03-05 09:00:00,30,1.0,0,1.0,0,0,1,0,1,0,0,0,1,0,2014,10,2,1,42,-13,8,0
2661,2014-03-05 09:57:00,40,-1.35,1,0.0,0,0,0,1,1,0,0,1,0,0,2014,10,2,1,24,-7,4,0
2662,2014-03-05 10:30:00,18,-0.36,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,10,2,1,27,16,12,0
2663,2014-03-06 10:00:00,24,-1.12,0,-1.61,1,0,0,1,0,0,1,0,0,1,2014,10,3,1,46,30,11,0
2664,2014-03-06 10:30:00,46,-3.82,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,10,3,1,22,9,7,0
2665,2014-03-07 15:00:00,12,-0.27,0,-2.44,1,0,0,1,0,0,1,0,1,0,2014,10,4,1,8,-3,3,0
2666,2014-03-11 07:30:00,45,-5.74,2,0.0,0,0,0,1,1,0,0,0,1,0,2014,11,1,1,14,-2,9,0
2667,2014-03-12 10:30:00,18,-8.49,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,11,2,1,18,-4,2,0
2668,2014-03-13 10:00:00,5,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,11,3,1,18,6,5,0
2669,2014-03-13 10:30:00,46,-0.62,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,11,3,1,24,-1,7,0
2670,2014-03-13 13:52:00,25,9.37,1,-1.1,3,0,1,0,1,0,0,0,0,1,2014,11,3,1,60,-54,4,0
2671,2014-03-14 09:55:00,58,-0.52,0,-0.22,0,0,0,1,1,0,0,1,0,0,2014,11,4,1,34,24,24,1
2672,2014-03-17 08:30:00,21,-0.14,0,0.0,0,0,0,1,1,0,0,0,0,1,2014,12,0,1,15,6,9,0
2673,2014-03-17 10:00:00,44,-0.64,1,0.0,0,0,0,1,1,0,0,0,0,1,2014,12,0,1,41,32,8,0
2674,2014-03-18 09:00:00,66,-0.42,0,0.0,0,0,0,1,1,0,0,0,0,1,2014,12,1,1,33,-27,5,0
2675,2014-03-19 08:30:00,19,1.68,1,-0.22,0,0,1,0,1,0,0,0,0,1,2014,12,2,1,5,2,1,0
2676,2014-03-19 10:30:00,18,-2.38,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,12,2,1,19,-11,8,0
2677,2014-03-19 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,12,2,1,53,0,44,1
2678,2014-03-20 08:30:00,69,0.49,0,0.0,1,0,1,0,1,0,0,1,0,0,2014,12,3,1,15,-3,11,0
2679,2014-03-20 10:30:00,46,-1.44,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,12,3,1,28,1,8,0
2680,2014-03-24 09:45:00,32,-0.52,1,1.25,1,0,0,1,0,1,0,0,0,1,2014,13,0,1,13,8,1,0
2681,2014-03-25 09:59:00,64,-0.57,0,0.0,0,0,0,1,1,0,0,0,1,0,2014,13,1,1,16,-10,11,0
2682,2014-03-26 09:45:00,33,1.0,0,1.0,0,0,1,0,0,1,0,0,1,0,2014,13,2,1,18,-3,2,0
2683,2014-03-26 10:30:00,18,-2.26,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,13,2,1,17,4,5,0
2684,2014-03-27 10:00:00,50,-0.29,0,-0.21,1,0,0,1,0,0,1,1,0,0,2014,13,3,1,24,9,8,0
2685,2014-03-27 10:30:00,46,-1.31,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,13,3,1,19,-3,1,0
2686,2014-03-28 09:55:00,63,-0.37,1,-0.6,0,0,0,1,1,0,0,0,0,1,2014,13,4,1,33,16,17,0
2687,2014-03-31 09:45:00,10,-0.66,1,0.0,0,0,0,1,1,0,0,0,0,1,2014,14,0,1,16,-9,21,1
2688,2014-04-01 01:00:00,67,1.29,1,0.0,0,0,1,0,1,0,0,0,1,0,2014,14,1,1,5,0,1,0
2689,2014-04-01 09:45:00,29,-1.3,0,-1.52,1,0,0,1,1,0,0,0,1,0,2014,14,1,1,13,-6,2,0
2690,2014-04-02 08:15:00,0,-0.03,0,1.01,1,1,0,0,0,1,0,1,0,0,2014,14,2,1,16,4,13,0
2691,2014-04-02 10:00:00,24,1.12,0,-0.88,0,0,1,0,0,0,1,0,0,1,2014,14,2,1,18,-6,7,0
2692,2014-04-02 10:30:00,18,-2.21,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,14,2,1,23,-6,1,0
2693,2014-04-03 09:45:00,30,1.0,0,1.0,0,1,0,0,1,0,0,0,1,0,2014,14,3,1,60,-41,1,0
2694,2014-04-03 10:00:00,40,-0.27,0,0.0,0,0,0,1,1,0,0,1,0,0,2014,14,3,1,39,-41,6,0
2695,2014-04-03 10:30:00,46,-0.18,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,14,3,1,30,-14,11,0
2696,2014-04-07 15:00:00,12,0.67,0,-0.05,0,0,1,0,1,0,0,0,1,0,2014,15,0,1,5,-2,1,0
2697,2014-04-08 07:30:00,45,0.72,1,0.0,0,0,1,0,1,0,0,0,1,0,2014,15,1,1,22,10,5,0
2698,2014-04-08 10:00:00,43,13.42,3,-3.47,2,0,1,0,0,0,1,1,0,0,2014,15,1,1,15,2,8,0
2699,2014-04-09 10:00:00,31,0.0,0,-1.35,1,1,0,0,0,0,1,0,1,0,2014,15,2,1,18,13,2,0
2700,2014-04-09 10:30:00,18,-2.04,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,15,2,1,18,-6,26,1
2701,2014-04-10 10:30:00,46,-1.69,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,15,3,1,21,7,15,0
2702,2014-04-10 13:59:00,25,4.08,2,0.0,0,0,1,0,1,0,0,0,0,1,2014,15,3,1,10,-3,9,0
2703,2014-04-11 09:55:00,58,0.36,0,-0.05,0,0,1,0,1,0,0,1,0,0,2014,15,4,1,15,8,11,0
2704,2014-04-14 10:00:00,5,0.66,0,0.0,0,0,1,0,1,0,0,0,0,1,2014,16,0,1,16,8,3,0
2705,2014-04-15 09:00:00,66,1.37,1,-0.09,0,0,1,0,1,0,0,0,0,1,2014,16,1,1,20,4,0,0
2706,2014-04-15 10:00:00,44,-0.64,1,-1.83,3,0,0,1,0,0,1,0,0,1,2014,16,1,1,17,1,18,1
2707,2014-04-16 10:30:00,18,-21.75,2,0.0,0,1,0,0,1,0,0,0,0,1,2014,16,2,1,10,6,5,0
2708,2014-04-17 08:30:00,69,1.17,1,-0.84,0,0,1,0,1,0,0,1,0,0,2014,16,3,1,22,-11,1,0
2709,2014-04-17 10:00:00,53,0.87,1,0.0,0,0,1,0,1,0,0,1,0,0,2014,16,3,1,18,-7,6,0
2710,2014-04-17 10:30:00,46,-2.61,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,16,3,1,19,-13,4,0
2711,2014-04-21 10:00:00,7,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,17,0,1,10,-7,0,0
2712,2014-04-22 09:04:00,35,0.0,0,-0.88,0,1,0,0,0,0,1,0,1,0,2014,17,1,1,12,5,6,0
2713,2014-04-22 09:59:00,64,0.67,1,0.0,0,0,1,0,1,0,0,0,1,0,2014,17,1,1,11,-8,1,0
2714,2014-04-22 10:00:00,23,-0.5,0,0.0,0,1,0,0,1,0,0,1,0,0,2014,17,1,1,11,-8,1,0
2715,2014-04-23 09:45:00,32,-0.4,1,0.0,0,0,0,1,1,0,0,0,0,1,2014,17,2,1,17,-9,16,0
2716,2014-04-23 10:00:00,47,-1.86,1,0.45,0,0,0,1,0,1,0,1,0,0,2014,17,2,1,15,-12,8,0
2717,2014-04-23 10:30:00,18,-0.38,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,17,2,1,21,9,3,0
2718,2014-04-24 10:30:00,46,-2.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,17,3,1,19,5,13,0
2719,2014-04-25 09:45:00,33,1.0,0,0.0,0,0,0,1,1,0,0,0,1,0,2014,17,4,1,8,6,4,0
2720,2014-04-25 09:55:00,63,0.85,0,-0.91,0,0,1,0,1,0,0,0,0,1,2014,17,4,1,8,-3,3,0
2721,2014-04-28 10:00:00,50,0.76,0,0.2,1,0,1,0,0,1,0,1,0,0,2014,18,0,1,12,-9,3,0
2722,2014-04-29 09:00:00,65,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,18,1,1,21,-29,5,0
2723,2014-04-29 10:00:00,6,-0.23,0,1.31,1,0,0,1,0,1,0,1,0,0,2014,18,1,1,9,-7,5,0
2724,2014-04-30 08:15:00,0,0.56,0,0.44,1,0,1,0,0,1,0,1,0,0,2014,18,2,1,13,5,25,1
2725,2014-04-30 09:41:00,10,2.57,1,0.0,0,0,1,0,1,0,0,0,0,1,2014,18,2,1,18,0,5,0
2726,2014-04-30 10:30:00,18,-0.14,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,18,2,1,13,-6,4,0
2727,2014-04-30 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,18,2,1,20,-2,7,0
2728,2014-05-01 01:00:00,67,-0.36,0,0.0,0,0,0,1,1,0,0,0,1,0,2014,18,3,1,4,3,1,0
2729,2014-05-01 09:45:00,29,-0.96,0,-0.09,1,0,0,1,1,0,0,0,1,0,2014,18,3,1,11,-8,6,0
2730,2014-05-01 10:30:00,46,-1.7,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,18,3,1,11,1,6,0
2731,2014-05-02 10:00:00,24,-1.44,0,-0.29,0,0,0,1,1,0,0,0,0,1,2014,18,4,1,12,-8,20,1
2732,2014-05-05 09:45:00,30,1.24,3,-0.65,0,0,1,0,1,0,0,0,1,0,2014,19,0,1,8,7,5,0
2733,2014-05-05 10:00:00,40,0.86,0,0.0,0,0,1,0,1,0,0,1,0,0,2014,19,0,1,12,-7,5,0
2734,2014-05-06 08:30:00,68,-0.08,0,-0.44,0,1,0,0,1,0,0,1,0,0,2014,19,1,1,18,7,3,0
2735,2014-05-06 10:00:00,37,-1.68,0,0.0,0,0,0,1,1,0,0,0,1,0,2014,19,1,1,11,-11,3,0
2736,2014-05-07 10:30:00,18,-0.82,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,19,2,1,26,-10,3,0
2737,2014-05-07 15:00:00,12,0.59,0,-1.8,1,0,1,0,0,0,1,0,1,0,2014,19,2,1,5,1,1,0
2738,2014-05-08 08:30:00,69,0.49,0,-0.46,1,0,1,0,1,0,0,1,0,0,2014,19,3,1,55,9,19,1
2739,2014-05-08 10:30:00,46,-0.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,19,3,1,45,-33,5,0
2740,2014-05-12 13:59:00,25,-0.37,0,0.0,0,0,0,1,1,0,0,0,0,1,2014,20,0,1,6,1,1,0
2741,2014-05-13 07:30:00,45,-0.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,20,1,1,19,-2,5,0
2742,2014-05-13 10:00:00,5,0.0,0,-2.24,0,1,0,0,0,0,1,0,0,1,2014,20,1,1,14,1,9,0
2743,2014-05-14 10:30:00,18,-0.39,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,20,2,1,12,7,3,0
2744,2014-05-15 09:00:00,66,-0.52,0,1.03,3,0,0,1,0,1,0,0,0,1,2014,20,3,1,24,-3,12,0
2745,2014-05-15 10:30:00,46,-1.79,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,20,3,1,40,29,21,1
2746,2014-05-16 09:55:00,58,-0.8,0,1.05,0,0,0,1,0,1,0,1,0,0,2014,20,4,1,18,14,4,0
2747,2014-05-21 10:30:00,18,-2.08,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,21,2,1,16,8,2,0
2748,2014-05-22 08:30:00,69,-0.64,1,-1.83,1,0,0,1,1,0,0,1,0,0,2014,21,3,1,9,-5,3,0
2749,2014-05-22 09:45:00,32,0.32,0,0.0,0,0,1,0,1,0,0,0,0,1,2014,21,3,1,19,-11,15,0
2750,2014-05-22 10:30:00,46,-0.66,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,21,3,1,16,1,3,0
2751,2014-05-23 10:00:00,47,0.14,0,1.15,1,0,1,0,0,1,0,1,0,0,2014,21,4,1,7,2,11,0
2752,2014-05-27 09:00:00,65,4.08,1,0.0,0,0,1,0,1,0,0,0,0,1,2014,22,1,1,15,-4,3,0
2753,2014-05-27 09:05:00,35,0.75,0,0.0,0,0,1,0,1,0,0,0,1,0,2014,22,1,1,15,-2,1,0
2754,2014-05-27 09:45:00,33,1.29,1,2.38,3,0,1,0,0,1,0,0,1,0,2014,22,1,1,15,-8,6,0
2755,2014-05-27 09:59:00,64,0.21,0,0.0,0,0,1,0,1,0,0,0,1,0,2014,22,1,1,14,-1,1,0
2756,2014-05-27 10:00:00,6,-0.09,0,-0.45,1,1,0,0,0,0,1,1,0,0,2014,22,1,1,14,-1,1,0
2757,2014-05-29 10:00:00,50,-0.17,0,0.0,0,0,0,1,1,0,0,1,0,0,2014,22,3,1,14,-2,14,0
2758,2014-05-29 10:30:00,46,-1.39,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,22,3,1,19,8,12,0
2759,2014-05-29 11:00:00,18,-0.66,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,22,3,1,23,14,4,0
2760,2014-05-30 09:43:00,10,1.22,1,0.0,0,0,1,0,1,0,0,0,0,1,2014,22,4,1,23,10,10,0
2761,2014-05-30 09:55:00,63,-1.72,1,-0.83,0,0,0,1,1,0,0,0,0,1,2014,22,4,1,23,1,10,0
2762,2014-06-02 09:45:00,29,-0.43,0,-0.69,0,1,0,0,1,0,0,0,1,0,2014,23,0,1,15,-18,11,0
2763,2014-06-03 01:00:00,67,1.74,1,0.0,0,0,1,0,1,0,0,0,1,0,2014,23,1,1,3,1,0,0
2764,2014-06-04 08:15:00,0,-1.55,1,-0.15,0,0,0,1,1,0,0,1,0,0,2014,23,2,1,16,4,6,0
2765,2014-06-04 09:45:00,30,-0.6,1,-2.26,2,1,0,0,1,0,0,0,1,0,2014,23,2,1,25,-9,3,0
2766,2014-06-04 10:00:00,40,0.53,0,0.0,0,0,1,0,1,0,0,1,0,0,2014,23,2,1,22,-11,6,0
2767,2014-06-04 10:30:00,18,-1.22,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,23,2,1,13,-6,8,0
2768,2014-06-05 08:30:00,69,-0.13,0,-8.94,0,1,0,0,1,0,0,1,0,0,2014,23,3,1,125,-35,43,1
2769,2014-06-05 10:30:00,46,-1.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,23,3,1,96,61,8,0
2770,2014-06-06 15:00:00,12,3.36,1,1.19,1,0,1,0,0,1,0,0,1,0,2014,23,4,1,12,7,5,0
2771,2014-06-10 07:30:00,45,-0.27,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,24,1,1,14,4,4,0
2772,2014-06-11 10:30:00,18,-0.57,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,24,2,1,20,-17,4,0
2773,2014-06-11 14:00:00,25,-0.15,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,24,2,1,5,-4,2,0
2774,2014-06-12 10:00:00,5,-2.83,0,0.0,0,0,0,1,1,0,0,0,0,1,2014,24,3,1,12,-1,5,0
2775,2014-06-12 10:30:00,46,-2.64,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,24,3,1,10,4,12,0
2776,2014-06-13 09:55:00,58,-0.98,0,-0.13,0,0,0,1,1,0,0,1,0,0,2014,24,4,1,10,-2,5,0
2777,2014-06-16 08:30:00,21,0.45,0,0.0,0,0,1,0,1,0,0,0,0,1,2014,25,0,1,11,-8,26,1
2778,2014-06-16 09:00:00,66,-1.25,1,-0.02,0,0,0,1,1,0,0,0,0,1,2014,25,0,1,34,20,4,0
2779,2014-06-16 10:00:00,44,0.62,1,0.0,0,0,1,0,1,0,0,0,0,1,2014,25,0,1,13,6,8,0
2780,2014-06-18 08:30:00,19,-3.41,2,-1.29,2,0,0,1,0,0,1,0,0,1,2014,25,2,1,8,-2,1,0
2781,2014-06-18 10:30:00,18,0.0,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,25,2,1,12,7,2,0
2782,2014-06-18 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,25,2,1,47,2,38,1
2783,2014-06-19 08:30:00,69,-0.22,0,-0.77,1,1,0,0,1,0,0,1,0,0,2014,25,3,1,14,-7,7,0
2784,2014-06-19 10:30:00,46,-0.67,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,25,3,1,13,0,6,0
2785,2014-06-23 09:45:00,32,0.75,1,-1.12,0,0,1,0,1,0,0,0,0,1,2014,26,0,1,20,-3,7,0
2786,2014-06-23 10:00:00,23,4.59,1,-0.28,0,0,1,0,1,0,0,1,0,0,2014,26,0,1,15,-12,6,0
2787,2014-06-24 09:00:00,65,-3.59,1,0.0,0,0,0,1,1,0,0,0,0,1,2014,26,1,1,7,-5,6,0
2788,2014-06-24 09:03:00,35,-2.1,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,26,1,1,7,-3,4,0
2789,2014-06-24 09:59:00,64,-0.3,0,0.0,0,0,0,1,1,0,0,0,1,0,2014,26,1,1,13,0,3,0
2790,2014-06-25 09:45:00,33,0.94,1,-0.63,1,0,1,0,1,0,0,0,1,0,2014,26,2,1,19,-5,4,0
2791,2014-06-25 10:30:00,18,-1.06,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,26,2,1,13,3,3,0
2792,2014-06-26 10:30:00,46,-6.9,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,26,3,1,28,-8,1,0
2793,2014-06-27 09:55:00,63,-0.42,0,-0.68,1,1,0,0,1,0,0,0,0,1,2014,26,4,1,8,3,7,0
2794,2014-06-30 09:45:00,10,-0.16,0,0.0,0,0,0,1,1,0,0,0,0,1,2014,27,0,1,9,6,7,0
2795,2014-06-30 10:00:00,50,1.15,1,-0.07,0,0,1,0,1,0,0,1,0,0,2014,27,0,1,12,4,7,0
2796,2014-07-01 01:00:00,67,0.97,1,0.0,0,0,1,0,1,0,0,0,1,0,2014,27,1,1,6,-2,1,0
2797,2014-07-01 09:45:00,29,-0.61,0,-1.02,0,1,0,0,1,0,0,0,1,0,2014,27,1,1,8,0,15,0
2798,2014-07-02 08:15:00,0,3.57,1,0.0,0,0,1,0,1,0,0,1,0,0,2014,27,2,1,30,-6,6,0
2799,2014-07-02 10:00:00,24,-0.28,0,-0.29,0,1,0,0,1,0,0,0,0,1,2014,27,2,1,16,5,6,0
2800,2014-07-02 10:30:00,18,-0.78,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,27,2,1,16,8,6,0
2801,2014-07-03 09:45:00,30,-0.2,0,-2.26,1,1,0,0,1,0,0,0,1,0,2014,27,3,1,21,1,3,0
2802,2014-07-03 10:00:00,40,-0.16,0,0.0,0,1,0,0,1,0,0,1,0,0,2014,27,3,1,22,1,9,0
2803,2014-07-03 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,27,3,1,18,6,2,0
2804,2014-07-08 07:30:00,45,-1.26,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,28,1,1,7,3,1,0
2805,2014-07-08 10:00:00,43,0.45,2,0.0,0,0,1,0,1,0,0,0,0,1,2014,28,1,1,22,15,3,0
2806,2014-07-08 15:00:00,12,-0.35,0,-0.31,0,0,0,1,0,0,1,0,1,0,2014,28,1,1,3,-1,1,0
2807,2014-07-09 10:30:00,18,-0.52,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,28,2,1,35,25,5,0
2808,2014-07-10 08:30:00,69,3.03,1,0.0,1,0,1,0,1,0,0,1,0,0,2014,28,3,1,11,-4,4,0
2809,2014-07-10 10:00:00,31,0.29,0,1.0,0,0,1,0,0,1,0,0,1,0,2014,28,3,1,21,-10,10,0
2810,2014-07-10 10:30:00,46,-0.29,1,0.0,0,1,0,0,1,0,0,0,1,0,2014,28,3,1,21,-14,5,0
2811,2014-07-11 13:01:00,25,-0.45,1,0.0,0,0,0,1,1,0,0,0,1,0,2014,28,4,1,6,5,1,0
2812,2014-07-15 10:00:00,5,0.88,0,0.0,0,0,1,0,1,0,0,0,0,1,2014,29,1,1,23,-12,6,0
2813,2014-07-16 09:00:00,66,-0.16,0,-7.34,3,0,0,1,0,0,1,0,0,1,2014,29,2,1,11,-9,8,0
2814,2014-07-16 10:00:00,44,0.47,1,0.0,0,0,1,0,1,0,0,0,0,1,2014,29,2,1,9,2,5,0
2815,2014-07-16 10:30:00,18,-5.02,1,0.0,0,1,0,0,1,0,0,0,0,1,2014,29,2,1,10,2,8,0
2816,2014-07-17 10:00:00,53,0.92,1,0.0,0,0,1,0,1,0,0,1,0,0,2014,29,3,1,11,-6,4,0
2817,2014-07-17 10:30:00,46,-2.18,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,29,3,1,8,-2,2,0
2818,2014-07-18 09:55:00,58,-1.18,0,1.65,0,0,0,1,0,1,0,1,0,0,2014,29,4,1,29,-18,12,0
2819,2014-07-18 10:00:00,7,-2.02,1,1.32,1,0,0,1,0,1,0,0,1,0,2014,29,4,1,29,-11,2,0
2820,2014-07-22 09:02:00,35,0.0,0,1.2,1,1,0,0,0,1,0,0,1,0,2014,30,1,1,34,1,6,0
2821,2014-07-22 09:59:00,64,0.2,0,0.0,0,0,1,0,1,0,0,0,1,0,2014,30,1,1,34,-16,3,0
2822,2014-07-22 10:00:00,23,0.6,0,-1.02,0,0,1,0,1,0,0,1,0,0,2014,30,1,1,34,-16,3,0
2823,2014-07-23 10:30:00,18,-0.87,0,0.0,0,1,0,0,1,0,0,0,0,1,2014,30,2,1,11,-2,3,0
2824,2014-07-24 08:30:00,69,3.72,1,-1.41,1,0,1,0,1,0,0,1,0,0,2014,30,3,1,18,2,2,0
2825,2014-07-24 09:45:00,32,-0.7,1,-0.91,0,0,0,1,1,0,0,0,0,1,2014,30,3,1,15,-3,9,0
2826,2014-07-24 10:00:00,47,-1.43,1,-4.14,2,0,0,1,0,0,1,1,0,0,2014,30,3,1,16,-8,7,0
2827,2014-07-24 10:30:00,46,-1.16,0,0.0,0,1,0,0,1,0,0,0,1,0,2014,30,3,1,16,-1,6,0
2828,2014-07-28 09:45:00,33,-0.42,1,-0.42,0,0,0,1,1,0,0,0,1,0,2014,31,0,1,5,-2,2,0
2829,2014-07-28 10:00:00,50,-0.3,0,-0.08,0,0,0,1,1,0,0,1,0,0,2014,31,0,1,4,-1,3,0
2830,2014-07-29 09:00:00,65,-1.0,1,0.0,0,0,0,1,1,0,0,0,0,1,2014,31,1,1,22,-15,1,0
