,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,1.00,0.00,0.00,944.00,348.00,"{'0': {'precision': 0.7306501547987616, 'recall': 1.0, 'f1-score': 0.8443649373881932, 'support': 944}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 348}, 'micro avg': {'precision': 0.7306501547987616, 'recall': 0.7306501547987616, 'f1-score': 0.7306501547987616, 'support': 1292}, 'macro avg': {'precision': 0.3653250773993808, 'recall': 0.5, 'f1-score': 0.4221824686940966, 'support': 1292}, 'weighted avg': {'precision': 0.5338496487074542, 'recall': 0.7306501547987616, 'f1-score': 0.61693537220933, 'support': 1292}}",9.83
2,clf,dtree,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 200}",0.75,0.72,0.76,0.95,0.59,0.20,944.00,348.00,"{'0': {'precision': 0.7632027257240205, 'recall': 0.9491525423728814, 'f1-score': 0.8460812086874411, 'support': 944}, '1': {'precision': 0.5932203389830508, 'recall': 0.20114942528735633, 'f1-score': 0.30042918454935624, 'support': 348}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6782115323535356, 'recall': 0.5751509838301189, 'f1-score': 0.5732551966183986, 'support': 1292}, 'weighted avg': {'precision': 0.7174179961684033, 'recall': 0.7476780185758514, 'f1-score': 0.6991099204521055, 'support': 1292}}",0.78
3,clf,rforest,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 100}",0.75,0.75,0.76,0.98,0.71,0.15,944.00,348.00,"{'0': {'precision': 0.7571780147662018, 'recall': 0.9777542372881356, 'f1-score': 0.8534442903374942, 'support': 944}, '1': {'precision': 0.7123287671232876, 'recall': 0.14942528735632185, 'f1-score': 0.2470308788598575, 'support': 348}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.7347533909447448, 'recall': 0.5635897623222287, 'f1-score': 0.5502375845986759, 'support': 1292}, 'weighted avg': {'precision': 0.7450978768561909, 'recall': 0.7546439628482973, 'f1-score': 0.690106931828038, 'support': 1292}}",27.50
4,clf,xgb,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 50},0.75,0.72,0.76,0.95,0.59,0.21,944.00,348.00,"{'0': {'precision': 0.7647562018819504, 'recall': 0.9470338983050848, 'f1-score': 0.8461902508282063, 'support': 944}, '1': {'precision': 0.5934959349593496, 'recall': 0.20977011494252873, 'f1-score': 0.3099787685774947, 'support': 348}, 'micro avg': {'precision': 0.7484520123839009, 'recall': 0.7484520123839009, 'f1-score': 0.7484520123839009, 'support': 1292}, 'macro avg': {'precision': 0.6791260684206499, 'recall': 0.5784020066238067, 'f1-score': 0.5780845097028505, 'support': 1292}, 'weighted avg': {'precision': 0.718627275497225, 'recall': 0.7484520123839009, 'f1-score': 0.7017617710888505, 'support': 1292}}",0.46
5,clf,gboosting,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 100},0.75,0.72,0.76,0.95,0.60,0.21,944.00,348.00,"{'0': {'precision': 0.7643040136635354, 'recall': 0.948093220338983, 'f1-score': 0.8463356973995271, 'support': 944}, '1': {'precision': 0.5950413223140496, 'recall': 0.20689655172413793, 'f1-score': 0.3070362473347548, 'support': 348}, 'micro avg': {'precision': 0.7484520123839009, 'recall': 0.7484520123839009, 'f1-score': 0.7484520123839009, 'support': 1292}, 'macro avg': {'precision': 0.6796726679887926, 'recall': 0.5774948860315605, 'f1-score': 0.5766859723671409, 'support': 1292}, 'weighted avg': {'precision': 0.7187131339502065, 'recall': 0.7484520123839009, 'f1-score': 0.7010754740074676, 'support': 1292}}",1.14
6,clf,ada,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 10},0.76,0.74,0.76,0.96,0.66,0.20,944.00,348.00,"{'0': {'precision': 0.7645079899074853, 'recall': 0.9629237288135594, 'f1-score': 0.8523206751054853, 'support': 944}, '1': {'precision': 0.6601941747572816, 'recall': 0.19540229885057472, 'f1-score': 0.30155210643015523, 'support': 348}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.7123510823323834, 'recall': 0.579163013832067, 'f1-score': 0.5769363907678202, 'support': 1292}, 'weighted avg': {'precision': 0.7364110799444272, 'recall': 0.7561919504643962, 'f1-score': 0.7039712463910774, 'support': 1292}}",1.08
0,reg,kn,max,basic,ALL_NO_3_2_1,60_120,included,basic,14.16,{'n_neighbors': 41},,,,,,,,,13.95,7.39
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,60_120,included,basic,15.44,"{'C': 5, 'gamma': 1}",,,,,,,,,15.40,9.32
2,reg,dtree,max,basic,ALL_NO_3_2_1,60_120,included,basic,13.84,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,13.93,0.76
3,reg,rforest,max,basic,ALL_NO_3_2_1,60_120,included,basic,13.57,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,13.57,75.80
4,reg,xgb,max,basic,ALL_NO_3_2_1,60_120,included,basic,13.66,{'n_estimators': 50},,,,,,,,,13.68,0.45
5,reg,gboosting,max,basic,ALL_NO_3_2_1,60_120,included,basic,13.62,{'n_estimators': 50},,,,,,,,,13.81,0.98
6,reg,ada,max,basic,ALL_NO_3_2_1,60_120,included,basic,15.28,{'n_estimators': 10},,,,,,,,,15.89,1.63
0,clf,kn,min,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_neighbors': 91},0.76,0.76,0.76,1.00,0.75,0.02,983.00,309.00,"{'0': {'precision': 0.764018691588785, 'recall': 0.9979654120040692, 'f1-score': 0.8654609616232906, 'support': 983}, '1': {'precision': 0.75, 'recall': 0.019417475728155338, 'f1-score': 0.03785488958990536, 'support': 309}, 'micro avg': {'precision': 0.7639318885448917, 'recall': 0.7639318885448917, 'f1-score': 0.7639318885448917, 'support': 1292}, 'macro avg': {'precision': 0.7570093457943925, 'recall': 0.5086914438661123, 'f1-score': 0.45165792560659795, 'support': 1292}, 'weighted avg': {'precision': 0.7606659240184022, 'recall': 0.7639318885448917, 'f1-score': 0.6675273112685568, 'support': 1292}}",7.67
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,983.00,309.00,"{'0': {'precision': 0.7608359133126935, 'recall': 1.0, 'f1-score': 0.8641758241758242, 'support': 983}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.38041795665634676, 'recall': 0.5, 'f1-score': 0.4320879120879121, 'support': 1292}, 'weighted avg': {'precision': 0.5788712869863605, 'recall': 0.7608359133126935, 'f1-score': 0.6574960024495629, 'support': 1292}}",8.91
2,clf,dtree,min,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 200}",0.76,0.70,0.77,0.96,0.47,0.11,983.00,309.00,"{'0': {'precision': 0.7741407528641571, 'recall': 0.9623601220752798, 'f1-score': 0.8580498866213152, 'support': 983}, '1': {'precision': 0.4714285714285714, 'recall': 0.10679611650485436, 'f1-score': 0.1741424802110818, 'support': 309}, 'micro avg': {'precision': 0.7577399380804953, 'recall': 0.7577399380804953, 'f1-score': 0.7577399380804952, 'support': 1292}, 'macro avg': {'precision': 0.6227846621463642, 'recall': 0.534578119290067, 'f1-score': 0.5160961834161986, 'support': 1292}, 'weighted avg': {'precision': 0.701742870461993, 'recall': 0.7577399380804953, 'f1-score': 0.6944837963885272, 'support': 1292}}",0.64
3,clf,rforest,min,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 10}",0.76,0.69,0.77,0.97,0.44,0.08,983.00,309.00,"{'0': {'precision': 0.7697899838449112, 'recall': 0.9694811800610377, 'f1-score': 0.8581719945970284, 'support': 983}, '1': {'precision': 0.4444444444444444, 'recall': 0.07766990291262135, 'f1-score': 0.1322314049586777, 'support': 309}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.6071172141446778, 'recall': 0.5235755414868295, 'f1-score': 0.49520169977785305, 'support': 1292}, 'weighted avg': {'precision': 0.6919790150564095, 'recall': 0.7561919504643962, 'f1-score': 0.6845530764869275, 'support': 1292}}",17.23
4,clf,xgb,min,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 50},0.77,0.74,0.79,0.96,0.58,0.16,983.00,309.00,"{'0': {'precision': 0.785240464344942, 'recall': 0.9633774160732451, 'f1-score': 0.8652352672453175, 'support': 983}, '1': {'precision': 0.5813953488372093, 'recall': 0.16181229773462782, 'f1-score': 0.25316455696202533, 'support': 309}, 'micro avg': {'precision': 0.771671826625387, 'recall': 0.771671826625387, 'f1-score': 0.771671826625387, 'support': 1292}, 'macro avg': {'precision': 0.6833179065910757, 'recall': 0.5625948569039365, 'f1-score': 0.5591999121036715, 'support': 1292}, 'weighted avg': {'precision': 0.7364880334688667, 'recall': 0.771671826625387, 'f1-score': 0.718849934832363, 'support': 1292}}",0.28
5,clf,gboosting,min,basic,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 50},0.77,0.73,0.78,0.96,0.55,0.16,983.00,309.00,"{'0': {'precision': 0.7832225913621262, 'recall': 0.9593082400813835, 'f1-score': 0.8623685413808871, 'support': 983}, '1': {'precision': 0.5454545454545454, 'recall': 0.1553398058252427, 'f1-score': 0.24181360201511337, 'support': 309}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6643385684083358, 'recall': 0.5573240229533131, 'f1-score': 0.5520910716980003, 'support': 1292}, 'weighted avg': {'precision': 0.726357013819214, 'recall': 0.7670278637770898, 'f1-score': 0.7139540860681749, 'support': 1292}}",0.70
6,clf,ada,min,basic,ALL_NO_3_2_1,60_120,included,basic,0.74,{'n_estimators': 10},0.75,0.71,0.78,0.93,0.46,0.18,983.00,309.00,"{'0': {'precision': 0.7839453458582408, 'recall': 0.9338758901322483, 'f1-score': 0.8523676880222841, 'support': 983}, '1': {'precision': 0.4628099173553719, 'recall': 0.18122977346278318, 'f1-score': 0.26046511627906976, 'support': 309}, 'micro avg': {'precision': 0.7538699690402477, 'recall': 0.7538699690402477, 'f1-score': 0.7538699690402476, 'support': 1292}, 'macro avg': {'precision': 0.6233776316068064, 'recall': 0.5575528317975157, 'f1-score': 0.556416402150677, 'support': 1292}, 'weighted avg': {'precision': 0.7071412843974154, 'recall': 0.7538699690402477, 'f1-score': 0.7108058500434503, 'support': 1292}}",0.68
0,reg,kn,min,basic,ALL_NO_3_2_1,60_120,included,basic,13.94,{'n_neighbors': 41},,,,,,,,,12.67,4.95
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,60_120,included,basic,15.40,"{'C': 5, 'gamma': 1}",,,,,,,,,14.03,6.13
2,reg,dtree,min,basic,ALL_NO_3_2_1,60_120,included,basic,13.75,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,,,12.67,0.48
3,reg,rforest,min,basic,ALL_NO_3_2_1,60_120,included,basic,13.39,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,12.34,46.19
4,reg,xgb,min,basic,ALL_NO_3_2_1,60_120,included,basic,13.50,{'n_estimators': 50},,,,,,,,,12.38,0.26
5,reg,gboosting,min,basic,ALL_NO_3_2_1,60_120,included,basic,13.48,{'n_estimators': 50},,,,,,,,,12.38,0.58
6,reg,ada,min,basic,ALL_NO_3_2_1,60_120,included,basic,14.85,{'n_estimators': 10},,,,,,,,,14.86,0.73
0,clf,kn,max,all,ALL_NO_3_2_1,60_120,included,basic,0.74,{'n_neighbors': 61},0.73,0.66,0.73,0.99,0.47,0.02,944.00,348.00,"{'0': {'precision': 0.7329678935003915, 'recall': 0.9915254237288136, 'f1-score': 0.8428635749662314, 'support': 944}, '1': {'precision': 0.4666666666666667, 'recall': 0.020114942528735632, 'f1-score': 0.03856749311294766, 'support': 348}, 'micro avg': {'precision': 0.7298761609907121, 'recall': 0.7298761609907121, 'f1-score': 0.7298761609907122, 'support': 1292}, 'macro avg': {'precision': 0.5998172800835291, 'recall': 0.5058201831287746, 'f1-score': 0.4407155340395895, 'support': 1292}, 'weighted avg': {'precision': 0.6612396992758278, 'recall': 0.7298761609907121, 'f1-score': 0.6262265498230868, 'support': 1292}}",5.09
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,60_120,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,1.00,0.00,0.00,944.00,348.00,"{'0': {'precision': 0.7306501547987616, 'recall': 1.0, 'f1-score': 0.8443649373881932, 'support': 944}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 348}, 'micro avg': {'precision': 0.7306501547987616, 'recall': 0.7306501547987616, 'f1-score': 0.7306501547987616, 'support': 1292}, 'macro avg': {'precision': 0.3653250773993808, 'recall': 0.5, 'f1-score': 0.4221824686940966, 'support': 1292}, 'weighted avg': {'precision': 0.5338496487074542, 'recall': 0.7306501547987616, 'f1-score': 0.61693537220933, 'support': 1292}}",6.19
2,clf,dtree,max,all,ALL_NO_3_2_1,60_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 200}",0.75,0.72,0.76,0.95,0.59,0.20,944.00,348.00,"{'0': {'precision': 0.7632027257240205, 'recall': 0.9491525423728814, 'f1-score': 0.8460812086874411, 'support': 944}, '1': {'precision': 0.5932203389830508, 'recall': 0.20114942528735633, 'f1-score': 0.30042918454935624, 'support': 348}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6782115323535356, 'recall': 0.5751509838301189, 'f1-score': 0.5732551966183986, 'support': 1292}, 'weighted avg': {'precision': 0.7174179961684033, 'recall': 0.7476780185758514, 'f1-score': 0.6991099204521055, 'support': 1292}}",0.49
3,clf,rforest,max,all,ALL_NO_3_2_1,60_120,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.75,0.73,0.76,0.96,0.65,0.18,944.00,348.00,"{'0': {'precision': 0.7615062761506276, 'recall': 0.9639830508474576, 'f1-score': 0.8508648901355774, 'support': 944}, '1': {'precision': 0.6494845360824743, 'recall': 0.1810344827586207, 'f1-score': 0.28314606741573034, 'support': 348}, 'micro avg': {'precision': 0.7530959752321982, 'recall': 0.7530959752321982, 'f1-score': 0.7530959752321982, 'support': 1292}, 'macro avg': {'precision': 0.7054954061165509, 'recall': 0.5725087668030392, 'f1-score': 0.5670054787756539, 'support': 1292}, 'weighted avg': {'precision': 0.7313332378040971, 'recall': 0.7530959752321982, 'f1-score': 0.6979499131181574, 'support': 1292}}",17.36
4,clf,xgb,max,all,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 50},0.74,0.71,0.76,0.95,0.58,0.19,944.00,348.00,"{'0': {'precision': 0.7610544217687075, 'recall': 0.948093220338983, 'f1-score': 0.8443396226415094, 'support': 944}, '1': {'precision': 0.5775862068965517, 'recall': 0.1925287356321839, 'f1-score': 0.28879310344827586, 'support': 348}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6693203143326296, 'recall': 0.5703109779855835, 'f1-score': 0.5665663630448926, 'support': 1292}, 'weighted avg': {'precision': 0.7116372864935449, 'recall': 0.7445820433436533, 'f1-score': 0.6947032536947252, 'support': 1292}}",0.28
5,clf,gboosting,max,all,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 50},0.76,0.74,0.77,0.96,0.65,0.21,944.00,348.00,"{'0': {'precision': 0.7669491525423728, 'recall': 0.9586864406779662, 'f1-score': 0.8521657250470809, 'support': 944}, '1': {'precision': 0.6517857142857143, 'recall': 0.20977011494252873, 'f1-score': 0.3173913043478261, 'support': 348}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.7093674334140436, 'recall': 0.5842282778102474, 'f1-score': 0.5847785146974535, 'support': 1292}, 'weighted avg': {'precision': 0.7359298982750995, 'recall': 0.7569659442724458, 'f1-score': 0.7081243176141546, 'support': 1292}}",0.69
6,clf,ada,max,all,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 10},0.76,0.74,0.76,0.96,0.66,0.20,944.00,348.00,"{'0': {'precision': 0.7645079899074853, 'recall': 0.9629237288135594, 'f1-score': 0.8523206751054853, 'support': 944}, '1': {'precision': 0.6601941747572816, 'recall': 0.19540229885057472, 'f1-score': 0.30155210643015523, 'support': 348}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.7123510823323834, 'recall': 0.579163013832067, 'f1-score': 0.5769363907678202, 'support': 1292}, 'weighted avg': {'precision': 0.7364110799444272, 'recall': 0.7561919504643962, 'f1-score': 0.7039712463910774, 'support': 1292}}",0.67
0,reg,kn,max,all,ALL_NO_3_2_1,60_120,included,basic,14.16,{'n_neighbors': 61},,,,,,,,,13.93,5.40
1,reg,svr-rbf,max,all,ALL_NO_3_2_1,60_120,included,basic,15.44,"{'C': 5, 'gamma': 1}",,,,,,,,,15.40,6.20
2,reg,dtree,max,all,ALL_NO_3_2_1,60_120,included,basic,13.84,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,13.93,0.53
3,reg,rforest,max,all,ALL_NO_3_2_1,60_120,included,basic,13.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,13.58,47.65
4,reg,xgb,max,all,ALL_NO_3_2_1,60_120,included,basic,13.65,{'n_estimators': 50},,,,,,,,,13.72,0.28
5,reg,gboosting,max,all,ALL_NO_3_2_1,60_120,included,basic,13.66,{'n_estimators': 50},,,,,,,,,14.01,0.63
6,reg,ada,max,all,ALL_NO_3_2_1,60_120,included,basic,15.27,{'n_estimators': 10},,,,,,,,,15.86,1.02
0,clf,kn,min,all,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_neighbors': 51},0.76,0.69,0.76,0.99,0.44,0.03,983.00,309.00,"{'0': {'precision': 0.7637362637362637, 'recall': 0.9898270600203459, 'f1-score': 0.8622064687638458, 'support': 983}, '1': {'precision': 0.4444444444444444, 'recall': 0.025889967637540454, 'f1-score': 0.04892966360856269, 'support': 309}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.604090354090354, 'recall': 0.5078585138289432, 'f1-score': 0.4555680661862042, 'support': 1292}, 'weighted avg': {'precision': 0.6873731273886072, 'recall': 0.7592879256965944, 'f1-score': 0.6676998644349119, 'support': 1292}}",5.05
1,clf,svc-rbf,min,all,ALL_NO_3_2_1,60_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,983.00,309.00,"{'0': {'precision': 0.7608359133126935, 'recall': 1.0, 'f1-score': 0.8641758241758242, 'support': 983}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.38041795665634676, 'recall': 0.5, 'f1-score': 0.4320879120879121, 'support': 1292}, 'weighted avg': {'precision': 0.5788712869863605, 'recall': 0.7608359133126935, 'f1-score': 0.6574960024495629, 'support': 1292}}",5.92
2,clf,dtree,min,all,ALL_NO_3_2_1,60_120,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 200}",0.76,0.70,0.77,0.96,0.47,0.11,983.00,309.00,"{'0': {'precision': 0.7741407528641571, 'recall': 0.9623601220752798, 'f1-score': 0.8580498866213152, 'support': 983}, '1': {'precision': 0.4714285714285714, 'recall': 0.10679611650485436, 'f1-score': 0.1741424802110818, 'support': 309}, 'micro avg': {'precision': 0.7577399380804953, 'recall': 0.7577399380804953, 'f1-score': 0.7577399380804952, 'support': 1292}, 'macro avg': {'precision': 0.6227846621463642, 'recall': 0.534578119290067, 'f1-score': 0.5160961834161986, 'support': 1292}, 'weighted avg': {'precision': 0.701742870461993, 'recall': 0.7577399380804953, 'f1-score': 0.6944837963885272, 'support': 1292}}",0.48
3,clf,rforest,min,all,ALL_NO_3_2_1,60_120,included,basic,0.75,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.77,0.73,0.78,0.97,0.56,0.13,983.00,309.00,"{'0': {'precision': 0.7801476620180475, 'recall': 0.9674465920651069, 'f1-score': 0.8637602179836511, 'support': 983}, '1': {'precision': 0.5616438356164384, 'recall': 0.13268608414239483, 'f1-score': 0.21465968586387438, 'support': 309}, 'micro avg': {'precision': 0.7678018575851393, 'recall': 0.7678018575851393, 'f1-score': 0.7678018575851393, 'support': 1292}, 'macro avg': {'precision': 0.6708957488172429, 'recall': 0.5500663381037508, 'f1-score': 0.5392099519237628, 'support': 1292}, 'weighted avg': {'precision': 0.7278893939390249, 'recall': 0.7678018575851393, 'f1-score': 0.70851868205098, 'support': 1292}}",17.72
4,clf,xgb,min,all,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 50},0.77,0.73,0.78,0.96,0.54,0.16,983.00,309.00,"{'0': {'precision': 0.7839866555462885, 'recall': 0.9562563580874873, 'f1-score': 0.8615948670944088, 'support': 983}, '1': {'precision': 0.5376344086021505, 'recall': 0.16181229773462782, 'f1-score': 0.24875621890547261, 'support': 309}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.6608105320742195, 'recall': 0.5590343279110576, 'f1-score': 0.5551755429999408, 'support': 1292}, 'weighted avg': {'precision': 0.725068045402528, 'recall': 0.7662538699690402, 'f1-score': 0.7150258715136183, 'support': 1292}}",0.29
5,clf,gboosting,min,all,ALL_NO_3_2_1,60_120,included,basic,0.75,{'n_estimators': 200},0.76,0.73,0.79,0.93,0.51,0.22,983.00,309.00,"{'0': {'precision': 0.7925669835782195, 'recall': 0.9328585961342828, 'f1-score': 0.8570093457943925, 'support': 983}, '1': {'precision': 0.5111111111111111, 'recall': 0.22330097087378642, 'f1-score': 0.3108108108108108, 'support': 309}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6518390473446654, 'recall': 0.5780797835040346, 'f1-score': 0.5839100783026017, 'support': 1292}, 'weighted avg': {'precision': 0.7252528468968444, 'recall': 0.7631578947368421, 'f1-score': 0.7263782720250993, 'support': 1292}}",0.82
6,clf,ada,min,all,ALL_NO_3_2_1,60_120,included,basic,0.74,{'n_estimators': 50},0.76,0.72,0.79,0.93,0.49,0.20,983.00,309.00,"{'0': {'precision': 0.7881646655231561, 'recall': 0.9348931841302136, 'f1-score': 0.8552815262912982, 'support': 983}, '1': {'precision': 0.49206349206349204, 'recall': 0.20064724919093851, 'f1-score': 0.2850574712643678, 'support': 309}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.640114078793324, 'recall': 0.567770216660576, 'f1-score': 0.570169498777833, 'support': 1292}, 'weighted avg': {'precision': 0.7173478988056358, 'recall': 0.7592879256965944, 'f1-score': 0.71890441096365, 'support': 1292}}",0.72
0,reg,kn,min,all,ALL_NO_3_2_1,60_120,included,basic,13.93,{'n_neighbors': 41},,,,,,,,,12.66,5.60
1,reg,svr-rbf,min,all,ALL_NO_3_2_1,60_120,included,basic,15.40,"{'C': 5, 'gamma': 1}",,,,,,,,,14.03,5.78
2,reg,dtree,min,all,ALL_NO_3_2_1,60_120,included,basic,13.76,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,,,12.67,0.47
3,reg,rforest,min,all,ALL_NO_3_2_1,60_120,included,basic,13.39,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,12.34,46.86
4,reg,xgb,min,all,ALL_NO_3_2_1,60_120,included,basic,13.47,{'n_estimators': 50},,,,,,,,,12.39,0.28
5,reg,gboosting,min,all,ALL_NO_3_2_1,60_120,included,basic,13.48,{'n_estimators': 50},,,,,,,,,12.44,0.62
6,reg,ada,min,all,ALL_NO_3_2_1,60_120,included,basic,14.84,{'n_estimators': 10},,,,,,,,,14.32,0.91
0,clf,kn,max,basic,ALL_YES_1_1_1,60_120,included,basic,0.76,{'n_neighbors': 51},0.75,0.73,0.76,0.99,0.65,0.05,686.00,231.00,"{'0': {'precision': 0.7555555555555555, 'recall': 0.9912536443148688, 'f1-score': 0.8575031525851198, 'support': 686}, '1': {'precision': 0.6470588235294118, 'recall': 0.047619047619047616, 'f1-score': 0.08870967741935484, 'support': 231}, 'micro avg': {'precision': 0.7535441657579062, 'recall': 0.7535441657579062, 'f1-score': 0.7535441657579061, 'support': 917}, 'macro avg': {'precision': 0.7013071895424836, 'recall': 0.5194363459669582, 'f1-score': 0.4731064150022373, 'support': 917}, 'weighted avg': {'precision': 0.7282243177169087, 'recall': 0.7535441657579062, 'f1-score': 0.6638376206731332, 'support': 917}}",3.66
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,60_120,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,1.00,0.00,0.00,686.00,231.00,"{'0': {'precision': 0.7480916030534351, 'recall': 1.0, 'f1-score': 0.8558951965065502, 'support': 686}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 231}, 'micro avg': {'precision': 0.7480916030534351, 'recall': 0.7480916030534351, 'f1-score': 0.7480916030534351, 'support': 917}, 'macro avg': {'precision': 0.37404580152671757, 'recall': 0.5, 'f1-score': 0.4279475982532751, 'support': 917}, 'weighted avg': {'precision': 0.5596410465590583, 'recall': 0.7480916030534351, 'f1-score': 0.64028800960032, 'support': 917}}",2.95
