,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_180_after,reaction_max_60_180_after
1518,2016-03-03 10:00:00,18,-0.11,0,0.0,0,1,0,0,1,0,0,1,2016,9,3,1,20,8,16,-13,11,7,7,-4,13,10,14,-9,17,2,35,19,42,1
1519,2016-03-09 10:30:00,11,-0.33,1,0.0,0,1,0,0,1,0,0,1,2016,10,2,1,25,19,17,12,10,-6,5,-3,12,4,12,1,18,4,40,32,18,0
1520,2016-03-10 08:30:00,32,1.14,1,-2.24,0,0,1,0,1,0,0,1,2016,10,3,1,24,-6,27,-18,28,26,21,8,39,34,93,29,173,93,154,-133,147,1
1521,2016-03-16 10:30:00,11,-0.54,0,0.0,0,1,0,0,1,0,0,1,2016,11,2,1,7,-5,6,-4,4,0,5,2,5,1,3,0,9,0,16,-2,24,0
1522,2016-03-16 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,11,2,1,82,54,39,22,24,4,13,6,20,14,19,5,54,23,21,10,41,1
1523,2016-03-18 10:00:00,28,-1.04,0,0.62,0,0,0,1,0,1,0,1,2016,11,4,1,15,-4,10,1,7,-2,6,2,4,-2,5,5,17,-1,24,9,4,0
1524,2016-03-23 10:30:00,11,-2.32,1,0.0,0,1,0,0,1,0,0,1,2016,12,2,1,7,0,7,4,4,-1,6,1,7,2,7,0,12,3,26,-14,2,0
1525,2016-03-25 08:30:00,16,1.19,1,-0.82,0,0,1,0,1,0,0,1,2016,12,4,1,6,-5,4,4,1,0,0,0,1,-1,1,0,9,2,6,-5,7,0
1526,2016-03-29 10:00:00,4,0.47,0,1.49,1,0,1,0,0,1,0,1,2016,13,1,1,7,-1,5,-4,3,1,4,1,2,1,10,7,36,-20,28,-11,82,1
1527,2016-03-30 08:15:00,0,-0.21,0,-0.75,1,1,0,0,0,0,1,1,2016,13,2,1,17,11,20,-19,8,-2,10,-5,6,5,6,1,17,-9,15,-3,56,1
1528,2016-03-30 10:30:00,11,-0.24,1,0.0,0,1,0,0,1,0,0,1,2016,13,2,1,12,3,7,-1,9,4,8,-6,5,-2,7,0,22,-13,52,48,0,0
1529,2016-03-31 08:30:00,32,-1.33,0,0.0,1,0,0,1,1,0,0,1,2016,13,3,1,9,1,6,2,6,4,5,-4,5,-3,4,-1,13,8,17,11,19,0
1530,2016-04-01 10:00:00,17,0.91,0,0.0,0,0,1,0,1,0,0,1,2016,13,4,1,20,-18,19,-17,13,-5,9,4,8,5,9,-1,27,-4,43,-17,53,1
1531,2016-04-05 10:00:00,18,0.22,0,0.0,0,0,1,0,1,0,0,1,2016,14,1,1,18,-13,11,4,8,5,5,0,7,2,8,5,15,1,21,-16,30,1
1532,2016-04-06 10:30:00,11,-2.3,1,0.0,0,1,0,0,1,0,0,1,2016,14,2,1,7,-3,7,-4,6,1,5,-1,8,3,10,-6,25,22,21,1,39,1
1533,2016-04-07 08:30:00,32,-0.45,0,0.0,1,1,0,0,1,0,0,1,2016,14,3,1,7,2,5,3,5,4,8,-3,8,8,5,0,25,-7,48,-33,45,1
1534,2016-04-13 10:30:00,11,-1.62,1,0.0,0,1,0,0,1,0,0,1,2016,15,2,1,7,-2,7,4,6,5,4,-2,7,2,13,-9,15,-10,43,-28,17,0
1535,2016-04-15 10:00:00,28,-1.33,0,0.68,0,0,0,1,0,1,0,1,2016,15,4,1,22,19,10,-6,13,9,5,3,8,-2,5,-3,16,-7,21,13,13,0
1536,2016-04-19 08:30:00,3,-1.74,1,-0.91,0,0,0,1,1,0,0,1,2016,16,1,1,11,5,8,7,7,2,3,0,4,-3,3,-1,17,14,21,12,13,0
1537,2016-04-20 10:30:00,11,-0.03,1,0.0,0,1,0,0,1,0,0,1,2016,16,2,1,9,-3,11,10,7,-5,2,1,4,2,9,1,17,-9,40,-31,6,0
1538,2016-04-26 08:30:00,8,-0.76,0,-2.24,0,0,0,1,0,0,1,1,2016,17,1,1,20,18,13,6,10,7,11,-6,6,-2,10,-1,36,23,24,5,8,0
1539,2016-04-26 10:00:00,4,-0.31,0,-0.09,0,0,0,1,1,0,0,1,2016,17,1,1,9,5,8,1,6,-1,6,-3,7,-4,11,-3,17,-10,36,21,13,0
1540,2016-04-27 10:30:00,11,-0.17,1,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,10,1,6,-3,7,5,2,0,3,0,19,-18,13,2,19,12,36,1
1541,2016-04-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,72,-20,53,-3,17,0,14,2,12,1,12,-2,26,-5,27,12,6,0
1542,2016-05-02 10:00:00,17,-0.62,0,0.0,0,0,0,1,1,0,0,1,2016,18,0,1,26,-5,11,-9,7,0,15,-15,6,4,6,2,19,13,56,38,22,0
1543,2016-05-04 08:15:00,0,-1.92,1,-0.51,0,0,0,1,1,0,0,1,2016,18,2,1,22,12,15,7,12,-5,25,-23,20,14,15,-4,14,0,25,5,25,0
1544,2016-05-04 10:00:00,18,0.76,0,0.0,0,0,1,0,1,0,0,1,2016,18,2,1,26,-21,14,-4,12,-5,11,6,10,-3,30,29,23,-4,30,9,16,0
1545,2016-05-04 10:30:00,11,-0.61,0,0.0,0,1,0,0,1,0,0,1,2016,18,2,1,11,-9,8,-3,13,-7,11,-6,8,5,15,8,22,8,52,7,2,0
1546,2016-05-05 08:30:00,32,-1.02,1,0.0,1,0,0,1,1,0,0,1,2016,18,3,1,6,3,9,-4,10,2,10,-6,6,3,8,5,13,0,24,9,2,0
1547,2016-05-11 10:30:00,11,-1.03,0,0.0,0,1,0,0,1,0,0,1,2016,19,2,1,10,-9,4,2,7,6,7,6,12,-5,6,-1,17,11,25,24,9,0
1548,2016-05-12 08:30:00,32,-1.25,1,0.0,1,0,0,1,1,0,0,1,2016,19,3,1,8,6,4,2,7,4,5,-1,6,5,4,3,12,2,17,-10,13,0
1549,2016-05-13 10:00:00,28,4.81,1,-0.51,1,0,1,0,0,0,1,1,2016,19,4,1,16,-14,12,2,11,9,5,5,5,-5,6,2,10,-2,31,-14,8,0
1550,2016-05-18 10:30:00,11,-1.94,1,0.0,0,1,0,0,1,0,0,1,2016,20,2,1,5,-2,4,-2,4,-1,9,-3,6,6,10,-5,12,2,29,13,9,0
1551,2016-05-25 10:30:00,11,-1.36,0,0.0,0,1,0,0,1,0,0,1,2016,21,2,1,4,0,4,0,8,4,4,3,5,0,9,4,24,20,24,-15,4,0
1552,2016-05-27 08:30:00,26,0.0,0,-0.73,0,1,0,0,1,0,0,1,2016,21,4,1,10,1,7,1,5,-1,15,-6,8,-3,7,-3,7,-2,12,-8,3,0
1553,2016-05-31 10:00:00,4,-1.06,0,0.41,0,0,0,1,0,1,0,1,2016,22,1,1,6,2,7,-5,6,-5,9,9,4,-3,6,2,45,-33,17,17,15,0
1554,2016-06-01 10:00:00,17,0.84,0,0.0,0,0,1,0,1,0,0,1,2016,22,2,1,28,-20,10,-7,11,7,13,8,13,7,8,5,21,9,17,0,0,0
1555,2016-06-02 08:15:00,0,-0.02,0,1.17,0,1,0,0,0,1,0,1,2016,22,3,1,11,-3,5,1,11,1,13,6,29,-20,49,36,35,-22,15,-12,14,0
1556,2016-06-02 08:30:00,32,-0.31,0,0.0,1,1,0,0,1,0,0,1,2016,22,3,1,13,6,29,-20,49,36,17,-8,10,1,24,-11,17,-1,18,-7,1,0
1557,2016-06-02 11:00:00,11,-0.91,0,0.0,0,1,0,0,1,0,0,1,2016,22,3,1,5,-2,8,-5,8,1,6,5,5,-1,3,0,8,-4,23,-3,8,0
1558,2016-06-03 10:00:00,18,-2.65,1,0.0,0,0,0,1,1,0,0,1,2016,22,4,1,23,18,16,-9,5,3,12,12,15,-13,7,0,14,3,47,39,10,0
1559,2016-06-08 10:30:00,11,0.0,1,0.0,0,1,0,0,1,0,0,1,2016,23,2,1,7,-2,5,4,4,0,5,-1,6,-3,9,-6,13,7,15,2,11,0
1560,2016-06-09 08:30:00,32,0.52,0,-2.0,0,0,1,0,1,0,0,1,2016,23,3,1,4,-4,9,-4,8,-7,8,-5,6,5,11,-8,19,12,17,9,7,0
1561,2016-06-10 10:00:00,28,-0.06,0,-1.02,1,1,0,0,0,0,1,1,2016,23,4,1,12,7,8,5,6,-3,9,-6,5,0,10,-5,17,5,23,-16,11,0
1562,2016-06-15 08:30:00,23,0.4,0,0.0,0,0,1,0,1,0,0,1,2016,24,2,1,9,2,3,2,4,1,4,-1,5,-4,6,-5,18,-17,10,0,41,1
1563,2016-06-15 10:30:00,11,-0.69,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,5,1,9,-5,9,-5,6,4,7,-6,8,8,18,12,34,21,4,0
1564,2016-06-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,40,9,20,-6,18,5,14,10,13,-1,12,-3,39,-19,45,33,16,0
1565,2016-06-17 08:30:00,3,-0.19,0,-0.91,0,1,0,0,1,0,0,1,2016,24,4,1,10,-9,7,4,4,2,7,-4,5,3,8,-8,24,18,18,1,31,1
1566,2016-06-22 10:30:00,11,-0.24,1,0.0,0,1,0,0,1,0,0,1,2016,25,2,1,9,-5,5,-1,8,-6,15,-5,8,-5,11,-8,22,-5,40,5,39,1
1567,2016-06-23 08:30:00,32,1.76,1,0.0,1,0,1,0,1,0,0,1,2016,25,3,1,9,3,17,-15,6,1,7,-1,7,-5,9,7,11,4,19,5,4,0
1568,2016-06-24 08:30:00,8,-0.37,0,-0.41,0,0,0,1,1,0,0,1,2016,25,4,1,25,-11,19,2,6,-2,28,-14,16,-5,9,-3,31,9,44,21,88,1
1569,2016-06-28 08:30:00,16,0.45,0,-0.54,1,0,1,0,1,0,0,1,2016,26,1,1,9,-3,8,2,6,4,6,-3,9,-7,3,0,20,-2,23,-8,11,0
1570,2016-06-28 10:00:00,4,1.5,1,-0.23,0,0,1,0,1,0,0,1,2016,26,1,1,6,1,5,0,10,0,6,4,10,8,10,-9,24,-19,20,-14,19,0
1571,2016-06-29 10:30:00,11,-1.87,0,0.0,0,1,0,0,1,0,0,1,2016,26,2,1,10,0,15,8,14,-11,9,-1,10,-4,15,11,22,9,31,-3,7,0
1572,2016-06-30 08:30:00,32,-0.11,0,-2.24,0,1,0,0,1,0,0,1,2016,26,3,1,23,-7,6,2,13,12,7,2,9,6,7,1,16,-8,52,-46,23,0
1573,2016-07-01 10:00:00,17,2.22,1,0.0,0,0,1,0,1,0,0,1,2016,26,4,1,16,-3,10,1,17,-13,8,5,13,-9,6,3,26,14,37,21,17,0
1574,2016-07-06 10:00:00,18,2.3,1,0.0,0,0,1,0,1,0,0,1,2016,27,2,1,12,-10,8,-3,16,-12,15,2,11,8,7,1,32,19,19,-7,22,0
1575,2016-07-07 08:15:00,0,0.48,0,-0.47,0,0,1,0,1,0,0,1,2016,27,3,1,8,2,9,9,6,-2,16,-6,6,-2,5,2,22,19,18,-9,4,0
1576,2016-07-07 08:30:00,32,1.8,1,-3.65,0,0,1,0,1,0,0,1,2016,27,3,1,16,-6,6,-2,5,2,6,1,16,10,5,0,12,2,18,4,13,0
1577,2016-07-07 11:00:00,11,-0.14,1,0.0,0,1,0,0,1,0,0,1,2016,27,3,1,11,-3,6,4,11,-6,9,-4,7,4,7,-2,11,-8,31,-25,8,0
1578,2016-07-13 10:30:00,11,-0.26,1,0.0,0,1,0,0,1,0,0,1,2016,28,2,1,13,9,6,2,7,-1,8,-5,9,2,13,-10,11,4,30,17,6,0
1579,2016-07-15 10:00:00,28,-1.22,1,-0.71,1,0,0,1,0,0,1,1,2016,28,4,1,8,5,7,0,4,-1,5,-1,8,-3,5,-4,12,-4,46,-34,3,0
1580,2016-07-19 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,29,1,1,8,-2,10,-6,10,-8,6,2,8,0,8,6,17,8,29,-20,2,0
1581,2016-07-20 10:30:00,11,-1.36,0,0.0,0,1,0,0,1,0,0,1,2016,29,2,1,8,-2,5,-3,4,0,4,0,6,-6,5,-1,10,-5,35,21,7,0
1582,2016-07-26 10:00:00,4,0.41,0,-0.69,1,0,1,0,0,0,1,1,2016,30,1,1,14,-11,8,5,8,-1,4,-1,3,-2,4,-2,14,-5,15,7,2,0
1583,2016-07-27 08:30:00,8,-0.8,0,-0.41,0,0,0,1,1,0,0,1,2016,30,2,1,8,6,6,-3,5,-3,3,1,3,2,2,0,11,-4,9,0,11,0
1584,2016-07-27 10:30:00,11,-5.37,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,3,1,3,-1,3,-2,7,-3,4,-3,11,-9,7,0,14,6,5,0
1585,2016-07-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,21,6,12,-2,20,13,24,17,13,-5,44,43,10,6,26,0
1586,2016-07-28 08:30:00,32,-0.68,0,-1.12,0,0,0,1,1,0,0,1,2016,30,3,1,3,-1,8,4,3,-2,6,5,5,1,4,-2,14,0,15,13,7,0
1587,2016-07-29 08:30:00,1,-4.8,1,0.71,0,0,0,1,0,1,0,1,2016,30,4,1,32,18,10,2,15,15,11,5,8,6,6,-4,17,1,10,-3,38,1
1588,2016-08-01 10:00:00,17,-0.51,0,0.0,0,0,0,1,1,0,0,1,2016,31,0,1,5,0,3,1,3,-2,4,2,4,2,4,1,10,2,10,1,6,0
1589,2016-08-03 08:15:00,0,0.27,0,-0.47,0,0,1,0,1,0,0,1,2016,31,2,1,13,-9,5,3,3,2,6,2,3,-1,4,-2,17,-12,8,0,2,0
1590,2016-08-03 10:00:00,18,-0.24,0,0.0,0,0,0,1,1,0,0,1,2016,31,2,1,7,-2,8,-5,8,-7,6,-3,5,2,4,0,10,6,20,-12,7,0
1591,2016-08-03 10:30:00,11,-1.98,0,0.0,0,1,0,0,1,0,0,1,2016,31,2,1,6,1,3,1,2,0,2,0,3,-1,7,4,4,3,23,-10,4,0
1592,2016-08-04 08:30:00,32,-0.4,0,0.0,1,1,0,0,1,0,0,1,2016,31,3,1,8,7,9,-2,3,-2,4,0,5,3,2,2,9,-3,24,4,7,0
1593,2016-08-10 10:30:00,11,-1.42,0,0.0,0,1,0,0,1,0,0,1,2016,32,2,1,3,0,5,5,6,-5,6,-6,4,-1,6,3,9,5,15,-8,7,0
1594,2016-08-11 08:30:00,32,0.56,0,-2.24,0,0,1,0,1,0,0,1,2016,32,3,1,4,0,5,0,4,0,3,-2,3,3,2,-1,7,-2,17,9,26,0
1595,2016-08-12 10:00:00,28,-0.28,0,-0.48,0,0,0,1,1,0,0,1,2016,32,4,1,9,1,12,-10,16,-9,7,-1,8,0,5,-2,13,9,26,-13,3,0
1596,2016-08-17 10:30:00,11,-1.91,0,0.0,0,1,0,0,1,0,0,1,2016,33,2,1,7,-6,6,3,3,1,5,3,2,1,6,2,11,-2,12,-2,5,0
1597,2016-08-24 10:30:00,11,-2.91,0,0.0,0,1,0,0,1,0,0,1,2016,34,2,1,5,1,6,-5,8,7,7,-7,5,0,3,0,7,-2,20,-13,22,0
1598,2016-08-26 08:30:00,26,0.0,0,-0.43,1,1,0,0,1,0,0,1,2016,34,4,1,8,0,11,10,12,7,5,-1,4,-2,8,-3,13,-1,10,-1,47,1
1599,2016-08-30 10:00:00,4,1.19,1,-0.64,1,0,1,0,0,0,1,1,2016,35,1,1,5,-3,8,-5,7,5,8,-5,7,7,5,2,12,-6,19,-12,10,0
1600,2016-08-31 08:15:00,0,-0.12,0,2.03,1,1,0,0,0,1,0,1,2016,35,2,1,8,0,6,-3,3,1,3,3,4,-4,5,2,13,8,10,-6,16,0
1601,2016-08-31 10:30:00,11,-2.35,0,0.0,0,1,0,0,1,0,0,1,2016,35,2,1,6,-5,8,-2,9,0,3,-1,5,-1,9,4,11,3,20,10,20,0
1602,2016-09-01 08:30:00,32,-0.34,0,0.0,1,1,0,0,1,0,0,1,2016,35,3,1,7,-5,4,2,5,-3,3,0,3,0,3,3,10,-2,13,-9,63,1
1603,2016-09-01 10:00:00,17,-2.33,1,0.0,0,0,0,1,1,0,0,1,2016,35,3,1,31,27,18,7,12,-7,5,2,22,21,14,-3,19,11,13,-4,7,0
1604,2016-09-06 10:00:00,18,-1.93,1,0.0,0,0,0,1,1,0,0,1,2016,36,1,1,50,48,10,-3,8,5,19,12,8,-1,10,6,26,8,10,4,10,0
1605,2016-09-08 08:30:00,32,0.92,0,0.0,1,0,1,0,1,0,0,1,2016,36,3,1,22,-10,24,8,25,10,26,11,17,-2,12,-6,40,12,35,8,1,0
1606,2016-09-08 11:00:00,11,-19.97,3,0.0,0,1,0,0,1,0,0,1,2016,36,3,1,8,-4,5,0,13,11,7,2,6,-4,7,-7,19,-6,29,-12,0,0
1607,2016-09-14 10:30:00,11,-0.59,0,0.0,0,1,0,0,1,0,0,1,2016,37,2,1,10,8,10,-1,5,-4,2,0,4,2,11,-4,21,5,23,12,9,0
1608,2016-09-16 10:00:00,28,-0.32,0,-0.73,1,0,0,1,0,0,1,1,2016,37,4,1,6,4,14,-10,6,2,4,0,3,-1,5,-1,19,-9,20,-12,7,0
1609,2016-09-20 08:30:00,3,-0.65,0,-1.01,0,0,0,1,1,0,0,1,2016,38,1,1,8,4,6,-5,4,0,3,1,3,-1,3,1,10,-1,13,-2,8,0
1610,2016-09-21 10:30:00,11,-1.66,2,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,2,1,4,2,2,1,4,-2,2,-2,5,-3,13,11,8,-3,18,0
1611,2016-09-21 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,41,31,17,1,17,-4,18,-15,7,1,36,25,18,-1,19,0
1612,2016-09-22 08:30:00,32,1.85,0,0.0,1,0,1,0,1,0,0,1,2016,38,3,1,8,6,3,0,8,-5,5,5,6,5,4,-3,15,7,12,3,6,0
1613,2016-09-27 10:00:00,4,1.55,1,1.55,0,0,1,0,0,1,0,1,2016,39,1,1,8,4,7,-6,6,0,8,-7,5,-2,6,2,11,-5,22,8,30,1
1614,2016-09-28 08:30:00,8,-0.13,0,-0.91,0,1,0,0,0,0,1,1,2016,39,2,1,16,1,7,-4,7,5,4,0,10,-3,3,2,18,-13,27,15,6,0
1615,2016-09-28 10:30:00,11,-0.75,1,0.0,0,1,0,0,1,0,0,1,2016,39,2,1,4,-1,6,-5,6,-4,6,-2,3,1,14,-10,10,5,14,0,17,0
1616,2016-10-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2016,40,0,1,11,-6,5,-5,4,-1,7,-3,3,2,3,1,11,3,14,-10,3,0
1617,2016-10-05 08:15:00,0,-0.48,0,-0.2,0,0,0,1,1,0,0,1,2016,40,2,1,11,-3,7,6,7,-5,6,-2,3,-2,5,3,9,1,17,-15,8,0
1618,2016-10-05 10:00:00,18,1.42,1,0.0,0,0,1,0,1,0,0,1,2016,40,2,1,22,-20,10,-5,7,1,5,-3,4,3,8,5,7,5,13,7,12,0
1619,2016-10-05 10:30:00,11,-0.73,1,0.0,0,1,0,0,1,0,0,1,2016,40,2,1,6,-3,5,3,4,-2,5,1,4,-1,6,4,13,7,29,-12,5,0
1620,2016-10-06 08:30:00,32,1.21,0,0.0,1,0,1,0,1,0,0,1,2016,40,3,1,4,-2,6,3,5,1,6,-3,5,-1,3,1,14,4,13,-4,7,0
1621,2016-10-13 08:30:00,32,1.47,0,-6.71,0,0,1,0,1,0,0,1,2016,41,3,1,9,1,9,-6,6,0,9,4,5,-3,7,5,10,5,18,4,13,0
1622,2016-10-13 11:00:00,11,-0.9,1,0.0,0,1,0,0,1,0,0,1,2016,41,3,1,3,-1,9,4,8,6,7,2,5,-1,5,-2,10,4,22,-3,11,0
1623,2016-10-14 10:00:00,28,-1.13,1,6.08,0,0,0,1,0,1,0,1,2016,41,4,1,18,18,8,-3,5,-3,9,2,7,-5,5,1,18,-12,20,-2,0,0
1624,2016-10-19 08:30:00,3,5.48,1,-1.01,0,0,1,0,1,0,0,1,2016,42,2,1,6,4,2,-2,4,-3,5,3,4,-1,8,0,12,-2,20,-6,13,0
1625,2016-10-19 10:30:00,11,-3.06,1,0.0,0,1,0,0,1,0,0,1,2016,42,2,1,4,2,4,-2,2,-1,7,-7,3,1,12,9,14,-10,14,-1,8,0
1626,2016-10-25 10:00:00,4,-0.8,0,-0.98,1,0,0,1,0,0,1,1,2016,43,1,1,7,6,5,-3,9,-7,3,3,3,0,2,-1,12,8,11,-3,31,1
1627,2016-10-26 10:30:00,11,-0.55,0,0.0,0,1,0,0,1,0,0,1,2016,43,2,1,7,5,6,-4,4,4,5,4,6,-3,8,-7,6,1,31,-18,2,0
1628,2016-10-28 08:30:00,1,0.72,1,0.28,0,0,1,0,0,1,0,1,2016,43,4,1,23,-3,10,-7,16,11,6,-2,8,4,7,-4,17,16,13,8,21,0
1629,2016-11-01 10:00:00,17,-0.06,0,0.0,0,1,0,0,1,0,0,1,2016,44,1,1,11,-1,5,2,7,5,9,5,6,0,9,6,9,4,14,3,16,0
1630,2016-11-02 08:15:00,0,-1.88,0,5.28,2,0,0,1,0,1,0,1,2016,44,2,1,15,-5,6,2,7,-5,7,1,7,1,8,7,18,-2,19,17,18,0
1631,2016-11-02 10:30:00,11,-5.92,2,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,7,3,7,5,5,-2,4,1,6,-1,11,-2,9,2,28,17,14,0
1632,2016-11-02 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,26,6,12,10,16,-14,13,-5,15,-6,12,9,9,-7,22,-18,5,0
1633,2016-11-03 08:30:00,32,-1.16,0,0.0,1,0,0,1,1,0,0,1,2016,44,3,1,7,-4,5,-1,10,6,7,4,6,-3,7,-5,9,1,18,-8,23,0
1634,2016-11-03 10:00:00,18,-0.4,1,0.0,0,0,0,1,1,0,0,1,2016,44,3,1,6,5,8,-8,8,-7,9,5,5,3,7,4,11,8,14,6,17,0
1635,2016-11-09 10:30:00,11,-0.25,0,0.0,0,1,0,0,1,0,0,1,2016,45,2,1,10,-2,27,-11,7,0,13,-10,5,4,14,11,21,-7,39,-14,10,0
1636,2016-11-10 08:30:00,32,1.78,1,0.0,1,0,1,0,1,0,0,1,2016,45,3,1,10,-3,6,0,5,0,6,0,8,-5,8,5,16,-4,37,27,19,0
1637,2016-11-11 10:00:00,28,2.23,1,-0.71,1,0,1,0,0,0,1,1,2016,45,4,1,9,-2,9,-3,6,3,7,3,5,-2,5,1,28,-17,38,-25,8,0
1638,2016-11-16 08:30:00,23,-1.07,1,0.0,0,0,0,1,1,0,0,1,2016,46,2,1,11,0,12,7,8,-4,7,4,5,-3,11,-5,14,0,21,17,10,0
1639,2016-11-16 10:30:00,11,-1.01,1,0.0,0,1,0,0,1,0,0,1,2016,46,2,1,10,-6,8,4,8,-7,15,-10,6,-1,11,-8,17,13,26,-9,32,1
1640,2016-11-23 10:30:00,11,-0.33,0,0.0,0,1,0,0,1,0,0,1,2016,47,2,1,10,-3,7,4,8,-2,7,-4,7,4,9,-1,26,20,28,-18,7,0
1641,2016-11-29 08:30:00,26,0.69,0,-1.62,0,0,1,0,1,0,0,1,2016,48,1,1,12,-8,10,9,10,6,7,1,8,4,19,-13,22,10,17,-10,39,1
1642,2016-11-29 10:00:00,4,1.71,1,3.9,1,0,1,0,0,1,0,1,2016,48,1,1,10,-4,16,11,9,4,8,4,8,1,10,-5,21,-2,39,25,32,1
1643,2016-11-30 08:15:00,0,4.03,1,-1.24,1,0,1,0,0,0,1,1,2016,48,2,1,21,-15,9,4,9,3,12,5,14,11,11,3,55,-50,21,-6,23,0
1644,2016-11-30 10:30:00,11,-0.32,0,0.0,0,1,0,0,1,0,0,1,2016,48,2,1,9,1,19,16,6,0,14,-10,8,-7,19,15,34,-15,31,-15,33,1
1645,2016-12-01 08:30:00,32,-1.14,1,0.0,1,0,0,1,1,0,0,1,2016,48,3,1,12,10,6,2,4,-1,9,3,5,2,7,-3,26,-18,21,-14,27,1
1646,2016-12-01 10:00:00,17,0.64,0,0.0,0,0,1,0,1,0,0,1,2016,48,3,1,17,5,7,-1,11,-3,9,-1,13,-12,12,12,29,15,38,-31,29,1
1647,2016-12-05 10:00:00,18,0.57,1,0.0,0,0,1,0,1,0,0,1,2016,49,0,1,14,8,15,-14,13,11,6,0,11,-7,8,5,22,-12,48,43,48,1
1648,2016-12-07 10:30:00,11,-0.2,0,0.0,0,1,0,0,1,0,0,1,2016,49,2,1,6,-4,7,3,6,-4,5,0,4,-1,9,7,21,-8,30,23,6,0
1649,2016-12-08 08:30:00,32,0.0,0,0.0,1,1,0,0,1,0,0,1,2016,49,3,1,56,-36,42,-24,31,-19,21,0,31,-20,29,26,58,-9,149,-52,10,0
1650,2016-12-09 10:00:00,28,1.08,1,2.38,1,0,1,0,0,1,0,1,2016,49,4,1,8,-7,8,-4,6,5,9,-6,5,3,5,1,15,1,26,-21,6,0
1651,2016-12-14 10:30:00,11,-0.74,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,8,-2,5,-3,5,3,8,4,7,-5,7,-5,11,-2,23,20,15,0
1652,2016-12-14 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,71,-54,22,-16,20,-13,29,16,12,-1,13,6,44,-30,20,-8,3,0
1653,2016-12-16 08:30:00,3,-1.08,0,1.03,2,0,0,1,0,1,0,1,2016,50,4,1,10,10,7,0,9,7,8,5,10,-10,5,1,33,-25,38,-23,42,1
1654,2016-12-21 10:30:00,11,-2.92,1,0.0,0,1,0,0,1,0,0,1,2016,51,2,1,6,4,7,4,4,1,6,-6,2,0,11,-10,11,-6,15,-3,14,0
1655,2016-12-27 10:00:00,4,1.34,1,1.85,1,0,1,0,0,1,0,1,2016,52,1,1,3,-1,6,4,2,-1,5,-1,3,2,4,2,6,1,12,9,4,0
1656,2016-12-29 08:30:00,32,1.35,1,0.0,1,0,1,0,1,0,0,1,2016,52,3,1,7,1,4,1,5,-4,7,7,14,14,11,-3,11,-4,16,-11,39,1
1657,2016-12-29 11:00:00,11,-1.25,0,0.0,0,1,0,0,1,0,0,1,2016,52,3,1,11,-4,7,-4,8,-7,11,9,6,3,10,4,11,2,36,30,0,0
1658,2017-01-03 10:00:00,17,0.66,0,0.0,0,0,1,0,1,0,0,1,2017,1,1,1,30,-29,13,2,22,-17,17,16,12,-6,12,8,26,18,23,-2,51,1
1659,2017-01-05 08:15:00,0,-0.61,0,-0.04,0,0,0,1,1,0,0,1,2017,1,3,1,15,8,19,8,7,-1,23,10,12,4,11,8,26,13,24,-3,67,1
1660,2017-01-05 08:30:00,32,2.08,1,-3.0,0,0,1,0,1,0,0,1,2017,1,3,1,23,10,12,4,11,8,8,-7,9,-6,10,1,21,5,29,9,77,1
1661,2017-01-05 10:00:00,18,0.2,0,0.0,0,0,1,0,1,0,0,1,2017,1,3,1,19,7,12,2,8,1,8,1,12,-6,36,19,45,36,23,15,11,0
1662,2017-01-05 11:00:00,11,-3.52,1,0.0,0,1,0,0,1,0,0,1,2017,1,3,1,10,1,13,5,11,-1,7,0,20,-20,6,0,20,-3,73,58,15,0
1663,2017-01-11 10:30:00,11,-1.58,0,0.0,0,1,0,0,1,0,0,1,2017,2,2,1,7,7,7,2,10,6,5,0,9,3,7,1,59,44,43,-36,117,1
