,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,1.00,0.00,0.00,971.00,321.00,"{'0': {'precision': 0.7515479876160991, 'recall': 1.0, 'f1-score': 0.8581528943879806, 'support': 971}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.37577399380804954, 'recall': 0.5, 'f1-score': 0.4290764471939903, 'support': 1292}, 'weighted avg': {'precision': 0.5648243776898082, 'recall': 0.7515479876160991, 'f1-score': 0.6449430808442176, 'support': 1292}}",9.62
2,clf,dtree,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 250}",0.75,0.69,0.77,0.96,0.47,0.12,971.00,321.00,"{'0': {'precision': 0.7663088356729976, 'recall': 0.9557157569515963, 'f1-score': 0.8505957836846929, 'support': 971}, '1': {'precision': 0.4691358024691358, 'recall': 0.11838006230529595, 'f1-score': 0.1890547263681592, 'support': 321}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6177223190710667, 'recall': 0.5370479096284461, 'f1-score': 0.5198252550264261, 'support': 1292}, 'weighted avg': {'precision': 0.6924755975472704, 'recall': 0.7476780185758514, 'f1-score': 0.6862345767198266, 'support': 1292}}",0.76
3,clf,rforest,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 10}",0.75,0.71,0.77,0.97,0.53,0.11,971.00,321.00,"{'0': {'precision': 0.7671568627450981, 'recall': 0.9670442842430484, 'f1-score': 0.8555808656036447, 'support': 971}, '1': {'precision': 0.5294117647058824, 'recall': 0.11214953271028037, 'f1-score': 0.18508997429305912, 'support': 321}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.6482843137254902, 'recall': 0.5395969084766644, 'f1-score': 0.5203354199483519, 'support': 1292}, 'weighted avg': {'precision': 0.7080886147028471, 'recall': 0.7546439628482973, 'f1-score': 0.6889960543724543, 'support': 1292}}",27.63
4,clf,xgb,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 100},0.76,0.71,0.77,0.95,0.53,0.16,971.00,321.00,"{'0': {'precision': 0.7740585774058577, 'recall': 0.952626158599382, 'f1-score': 0.8541089566020313, 'support': 971}, '1': {'precision': 0.5257731958762887, 'recall': 0.1588785046728972, 'f1-score': 0.24401913875598086, 'support': 321}, 'micro avg': {'precision': 0.7554179566563467, 'recall': 0.7554179566563467, 'f1-score': 0.7554179566563468, 'support': 1292}, 'macro avg': {'precision': 0.6499158866410732, 'recall': 0.5557523316361396, 'f1-score': 0.5490640476790061, 'support': 1292}, 'weighted avg': {'precision': 0.7123715747193317, 'recall': 0.7554179566563467, 'f1-score': 0.7025309136232525, 'support': 1292}}",0.49
5,clf,gboosting,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.77,0.96,0.51,0.14,971.00,321.00,"{'0': {'precision': 0.7701244813278009, 'recall': 0.9557157569515963, 'f1-score': 0.8529411764705882, 'support': 971}, '1': {'precision': 0.5057471264367817, 'recall': 0.13707165109034267, 'f1-score': 0.2156862745098039, 'support': 321}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.6379358038822913, 'recall': 0.5463937040209694, 'f1-score': 0.5343137254901961, 'support': 1292}, 'weighted avg': {'precision': 0.7044393954763943, 'recall': 0.7523219814241486, 'f1-score': 0.6946139136769258, 'support': 1292}}",1.11
6,clf,ada,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.74,{'n_estimators': 100},0.75,0.69,0.77,0.94,0.46,0.16,971.00,321.00,"{'0': {'precision': 0.7711148648648649, 'recall': 0.9402677651905252, 'f1-score': 0.8473317865429235, 'support': 971}, '1': {'precision': 0.46296296296296297, 'recall': 0.1557632398753894, 'f1-score': 0.23310023310023312, 'support': 321}, 'micro avg': {'precision': 0.7453560371517027, 'recall': 0.7453560371517027, 'f1-score': 0.7453560371517026, 'support': 1292}, 'macro avg': {'precision': 0.617038913913914, 'recall': 0.5480155025329573, 'f1-score': 0.5402160098215784, 'support': 1292}, 'weighted avg': {'precision': 0.694553904717411, 'recall': 0.7453560371517027, 'f1-score': 0.6947247210203975, 'support': 1292}}",1.15
0,reg,kn,max,basic,ALL_NO_3_2_1,60_180,included,basic,19.10,{'n_neighbors': 61},,,,,,,,,18.92,7.49
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 1}",,,,,,,,,20.73,9.22
2,reg,dtree,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.70,"{'max_depth': 5, 'min_samples_leaf': 150}",,,,,,,,,18.80,0.74
3,reg,rforest,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.42,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,18.52,75.90
4,reg,xgb,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.58,{'n_estimators': 50},,,,,,,,,18.58,0.46
5,reg,gboosting,max,basic,ALL_NO_3_2_1,60_180,included,basic,18.63,{'n_estimators': 50},,,,,,,,,18.54,1.00
6,reg,ada,max,basic,ALL_NO_3_2_1,60_180,included,basic,21.06,{'n_estimators': 10},,,,,,,,,21.20,1.39
0,clf,kn,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_neighbors': 51},0.77,0.68,0.77,0.99,0.39,0.02,993.00,299.00,"{'0': {'precision': 0.7708006279434851, 'recall': 0.9889224572004028, 'f1-score': 0.8663431848257609, 'support': 993}, '1': {'precision': 0.3888888888888889, 'recall': 0.023411371237458192, 'f1-score': 0.044164037854889586, 'support': 299}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.579844758416187, 'recall': 0.5061669142189306, 'f1-score': 0.4552536113403252, 'support': 1292}, 'weighted avg': {'precision': 0.6824170288898287, 'recall': 0.7654798761609907, 'f1-score': 0.6760710757357528, 'support': 1292}}",7.78
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",8.95
2,clf,dtree,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 150}",0.76,0.71,0.78,0.95,0.46,0.13,993.00,299.00,"{'0': {'precision': 0.7841191066997518, 'recall': 0.9546827794561934, 'f1-score': 0.8610354223433243, 'support': 993}, '1': {'precision': 0.4578313253012048, 'recall': 0.12709030100334448, 'f1-score': 0.19895287958115185, 'support': 299}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6209752160004783, 'recall': 0.5408865402297689, 'f1-score': 0.5299941509622381, 'support': 1292}, 'weighted avg': {'precision': 0.7086082346887878, 'recall': 0.7631578947368421, 'f1-score': 0.7078135335771558, 'support': 1292}}",0.50
3,clf,rforest,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 10}",0.76,0.69,0.77,0.97,0.39,0.06,993.00,299.00,"{'0': {'precision': 0.7747385358004827, 'recall': 0.9697885196374623, 'f1-score': 0.8613595706618962, 'support': 993}, '1': {'precision': 0.3877551020408163, 'recall': 0.06354515050167224, 'f1-score': 0.10919540229885058, 'support': 299}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.5812468189206494, 'recall': 0.5166668350695672, 'f1-score': 0.4852774864803734, 'support': 1292}, 'weighted avg': {'precision': 0.6851812241177117, 'recall': 0.760061919504644, 'f1-score': 0.6872906183859281, 'support': 1292}}",17.17
4,clf,xgb,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 50},0.78,0.74,0.79,0.96,0.56,0.15,993.00,299.00,"{'0': {'precision': 0.7904290429042904, 'recall': 0.9647532729103726, 'f1-score': 0.8689342403628119, 'support': 993}, '1': {'precision': 0.5625, 'recall': 0.1505016722408027, 'f1-score': 0.23746701846965704, 'support': 299}, 'micro avg': {'precision': 0.7763157894736842, 'recall': 0.7763157894736842, 'f1-score': 0.7763157894736842, 'support': 1292}, 'macro avg': {'precision': 0.6764645214521452, 'recall': 0.5576274725755876, 'f1-score': 0.5532006294162345, 'support': 1292}, 'weighted avg': {'precision': 0.7376807582073996, 'recall': 0.7763157894736842, 'f1-score': 0.7227974761630802, 'support': 1292}}",0.29
5,clf,gboosting,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 50},0.77,0.73,0.79,0.96,0.53,0.15,993.00,299.00,"{'0': {'precision': 0.7902155887230514, 'recall': 0.959718026183283, 'f1-score': 0.8667576170986813, 'support': 993}, '1': {'precision': 0.5348837209302325, 'recall': 0.15384615384615385, 'f1-score': 0.23896103896103896, 'support': 299}, 'micro avg': {'precision': 0.7732198142414861, 'recall': 0.7732198142414861, 'f1-score': 0.7732198142414861, 'support': 1292}, 'macro avg': {'precision': 0.662549654826642, 'recall': 0.5567820900147185, 'f1-score': 0.5528593280298602, 'support': 1292}, 'weighted avg': {'precision': 0.7311256286069115, 'recall': 0.7732198142414861, 'f1-score': 0.721470328504908, 'support': 1292}}",0.71
6,clf,ada,min,basic,ALL_NO_3_2_1,60_180,included,basic,0.76,{'n_estimators': 50},0.77,0.73,0.80,0.93,0.50,0.22,993.00,299.00,"{'0': {'precision': 0.7986230636833046, 'recall': 0.9345417925478349, 'f1-score': 0.8612529002320185, 'support': 993}, '1': {'precision': 0.5, 'recall': 0.21739130434782608, 'f1-score': 0.30303030303030304, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.6493115318416522, 'recall': 0.5759665484478305, 'f1-score': 0.5821416016311608, 'support': 1292}, 'weighted avg': {'precision': 0.7295144754160383, 'recall': 0.7685758513931888, 'f1-score': 0.7320667109415286, 'support': 1292}}",0.72
0,reg,kn,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.95,{'n_neighbors': 61},,,,,,,,,16.95,5.20
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,60_180,included,basic,20.88,"{'C': 5, 'gamma': 1}",,,,,,,,,18.54,5.86
2,reg,dtree,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.67,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,17.12,0.49
3,reg,rforest,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.17,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,16.56,45.94
4,reg,xgb,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.34,{'n_estimators': 50},,,,,,,,,16.59,0.27
5,reg,gboosting,min,basic,ALL_NO_3_2_1,60_180,included,basic,18.47,{'n_estimators': 50},,,,,,,,,16.68,0.57
6,reg,ada,min,basic,ALL_NO_3_2_1,60_180,included,basic,19.95,{'n_estimators': 10},,,,,,,,,19.69,0.98
0,clf,kn,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_neighbors': 31},0.75,0.69,0.76,0.99,0.50,0.04,971.00,321.00,"{'0': {'precision': 0.757120253164557, 'recall': 0.9855818743563337, 'f1-score': 0.8563758389261745, 'support': 971}, '1': {'precision': 0.5, 'recall': 0.04361370716510903, 'f1-score': 0.08022922636103151, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.6285601265822784, 'recall': 0.5145977907607213, 'f1-score': 0.468302532643603, 'support': 1292}, 'weighted avg': {'precision': 0.6932382088411647, 'recall': 0.7515479876160991, 'f1-score': 0.6635406511294168, 'support': 1292}}",5.18
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,1.00,0.00,0.00,971.00,321.00,"{'0': {'precision': 0.7515479876160991, 'recall': 1.0, 'f1-score': 0.8581528943879806, 'support': 971}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.37577399380804954, 'recall': 0.5, 'f1-score': 0.4290764471939903, 'support': 1292}, 'weighted avg': {'precision': 0.5648243776898082, 'recall': 0.7515479876160991, 'f1-score': 0.6449430808442176, 'support': 1292}}",6.06
2,clf,dtree,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 250}",0.75,0.69,0.77,0.96,0.47,0.12,971.00,321.00,"{'0': {'precision': 0.7663088356729976, 'recall': 0.9557157569515963, 'f1-score': 0.8505957836846929, 'support': 971}, '1': {'precision': 0.4691358024691358, 'recall': 0.11838006230529595, 'f1-score': 0.1890547263681592, 'support': 321}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6177223190710667, 'recall': 0.5370479096284461, 'f1-score': 0.5198252550264261, 'support': 1292}, 'weighted avg': {'precision': 0.6924755975472704, 'recall': 0.7476780185758514, 'f1-score': 0.6862345767198266, 'support': 1292}}",0.48
3,clf,rforest,max,all,ALL_NO_3_2_1,60_180,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.75,0.69,0.76,0.98,0.49,0.07,971.00,321.00,"{'0': {'precision': 0.7602245388933441, 'recall': 0.976313079299691, 'f1-score': 0.8548241659152389, 'support': 971}, '1': {'precision': 0.4888888888888889, 'recall': 0.06853582554517133, 'f1-score': 0.12021857923497267, 'support': 321}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6245567138911164, 'recall': 0.5224244524224312, 'f1-score': 0.4875213725751058, 'support': 1292}, 'weighted avg': {'precision': 0.6928106506182434, 'recall': 0.7507739938080495, 'f1-score': 0.6723099295960705, 'support': 1292}}",17.38
4,clf,xgb,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.77,0.96,0.50,0.12,971.00,321.00,"{'0': {'precision': 0.7681518151815182, 'recall': 0.9588053553038105, 'f1-score': 0.8529546495648191, 'support': 971}, '1': {'precision': 0.5, 'recall': 0.12461059190031153, 'f1-score': 0.19950124688279303, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.6340759075907592, 'recall': 0.541707973602061, 'f1-score': 0.5262279482238061, 'support': 1292}, 'weighted avg': {'precision': 0.7015289570752741, 'recall': 0.7515479876160991, 'f1-score': 0.6906028366693621, 'support': 1292}}",0.29
5,clf,gboosting,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.77,0.95,0.49,0.14,971.00,321.00,"{'0': {'precision': 0.7695507487520798, 'recall': 0.952626158599382, 'f1-score': 0.8513575701794754, 'support': 971}, '1': {'precision': 0.4888888888888889, 'recall': 0.13707165109034267, 'f1-score': 0.2141119221411192, 'support': 321}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.6292198188204844, 'recall': 0.5448489048448624, 'f1-score': 0.5327347461602974, 'support': 1292}, 'weighted avg': {'precision': 0.6998197448696616, 'recall': 0.75, 'f1-score': 0.6930326065414628, 'support': 1292}}",0.70
6,clf,ada,max,all,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_estimators': 10},0.76,0.72,0.77,0.96,0.54,0.16,971.00,321.00,"{'0': {'precision': 0.773978315262719, 'recall': 0.9557157569515963, 'f1-score': 0.8552995391705069, 'support': 971}, '1': {'precision': 0.5376344086021505, 'recall': 0.1557632398753894, 'f1-score': 0.24154589371980673, 'support': 321}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.6558063619324348, 'recall': 0.5557394984134928, 'f1-score': 0.5484227164451568, 'support': 1292}, 'weighted avg': {'precision': 0.7152581960382279, 'recall': 0.7569659442724458, 'f1-score': 0.7028112108503253, 'support': 1292}}",0.70
0,reg,kn,max,all,ALL_NO_3_2_1,60_180,included,basic,19.08,{'n_neighbors': 51},,,,,,,,,18.86,5.71
1,reg,svr-rbf,max,all,ALL_NO_3_2_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 1}",,,,,,,,,20.73,6.16
2,reg,dtree,max,all,ALL_NO_3_2_1,60_180,included,basic,18.70,"{'max_depth': 5, 'min_samples_leaf': 150}",,,,,,,,,18.82,0.51
3,reg,rforest,max,all,ALL_NO_3_2_1,60_180,included,basic,18.41,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,18.57,47.59
4,reg,xgb,max,all,ALL_NO_3_2_1,60_180,included,basic,18.56,{'n_estimators': 50},,,,,,,,,18.61,0.28
5,reg,gboosting,max,all,ALL_NO_3_2_1,60_180,included,basic,18.69,{'n_estimators': 50},,,,,,,,,18.55,0.65
6,reg,ada,max,all,ALL_NO_3_2_1,60_180,included,basic,20.87,{'n_estimators': 10},,,,,,,,,21.29,0.87
0,clf,kn,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_neighbors': 61},0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7680372381691234, 'recall': 0.9969788519637462, 'f1-score': 0.8676599474145485, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.3840186190845617, 'recall': 0.4984894259818731, 'f1-score': 0.4338299737072743, 'support': 1292}, 'weighted avg': {'precision': 0.5902948742275074, 'recall': 0.7662538699690402, 'f1-score': 0.666862482803906, 'support': 1292}}",5.15
1,clf,svc-rbf,min,all,ALL_NO_3_2_1,60_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",6.06
2,clf,dtree,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 150}",0.76,0.71,0.78,0.95,0.46,0.13,993.00,299.00,"{'0': {'precision': 0.7841191066997518, 'recall': 0.9546827794561934, 'f1-score': 0.8610354223433243, 'support': 993}, '1': {'precision': 0.4578313253012048, 'recall': 0.12709030100334448, 'f1-score': 0.19895287958115185, 'support': 299}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6209752160004783, 'recall': 0.5408865402297689, 'f1-score': 0.5299941509622381, 'support': 1292}, 'weighted avg': {'precision': 0.7086082346887878, 'recall': 0.7631578947368421, 'f1-score': 0.7078135335771558, 'support': 1292}}",0.48
3,clf,rforest,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 10}",0.77,0.73,0.79,0.96,0.53,0.15,993.00,299.00,"{'0': {'precision': 0.7890818858560794, 'recall': 0.9607250755287009, 'f1-score': 0.8664850136239783, 'support': 993}, '1': {'precision': 0.5301204819277109, 'recall': 0.14715719063545152, 'f1-score': 0.23036649214659688, 'support': 299}, 'micro avg': {'precision': 0.7724458204334366, 'recall': 0.7724458204334366, 'f1-score': 0.7724458204334366, 'support': 1292}, 'macro avg': {'precision': 0.6596011838918951, 'recall': 0.5539411330820763, 'f1-score': 0.5484257528852876, 'support': 1292}, 'weighted avg': {'precision': 0.7291519634299322, 'recall': 0.7724458204334366, 'f1-score': 0.7192718263780518, 'support': 1292}}",17.78
4,clf,xgb,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 50},0.77,0.73,0.79,0.96,0.55,0.15,993.00,299.00,"{'0': {'precision': 0.7900826446280992, 'recall': 0.9627391742195368, 'f1-score': 0.8679073990013618, 'support': 993}, '1': {'precision': 0.5487804878048781, 'recall': 0.1505016722408027, 'f1-score': 0.23622047244094488, 'support': 299}, 'micro avg': {'precision': 0.7747678018575851, 'recall': 0.7747678018575851, 'f1-score': 0.7747678018575851, 'support': 1292}, 'macro avg': {'precision': 0.6694315662164887, 'recall': 0.5566204232301697, 'f1-score': 0.5520639357211533, 'support': 1292}, 'weighted avg': {'precision': 0.734239498428298, 'recall': 0.7747678018575851, 'f1-score': 0.721719789836064, 'support': 1292}}",0.29
5,clf,gboosting,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 100},0.78,0.74,0.79,0.95,0.55,0.18,993.00,299.00,"{'0': {'precision': 0.7946353730092205, 'recall': 0.9546827794561934, 'f1-score': 0.867337602927722, 'support': 993}, '1': {'precision': 0.5454545454545454, 'recall': 0.1806020066889632, 'f1-score': 0.27135678391959794, 'support': 299}, 'micro avg': {'precision': 0.7755417956656346, 'recall': 0.7755417956656346, 'f1-score': 0.7755417956656346, 'support': 1292}, 'macro avg': {'precision': 0.6700449592318829, 'recall': 0.5676423930725782, 'f1-score': 0.56934719342366, 'support': 1292}, 'weighted avg': {'precision': 0.7369689121432392, 'recall': 0.7755417956656346, 'f1-score': 0.7294132493027768, 'support': 1292}}",0.79
6,clf,ada,min,all,ALL_NO_3_2_1,60_180,included,basic,0.77,{'n_estimators': 100},0.76,0.72,0.80,0.93,0.46,0.21,993.00,299.00,"{'0': {'precision': 0.7956709956709956, 'recall': 0.9254783484390735, 'f1-score': 0.855679702048417, 'support': 993}, '1': {'precision': 0.45985401459854014, 'recall': 0.21070234113712374, 'f1-score': 0.28899082568807344, 'support': 299}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.627762505134768, 'recall': 0.5680903447880986, 'f1-score': 0.5723352638682453, 'support': 1292}, 'weighted avg': {'precision': 0.7179548367385931, 'recall': 0.760061919504644, 'f1-score': 0.724534211311774, 'support': 1292}}",0.76
0,reg,kn,min,all,ALL_NO_3_2_1,60_180,included,basic,18.95,{'n_neighbors': 61},,,,,,,,,16.90,5.60
1,reg,svr-rbf,min,all,ALL_NO_3_2_1,60_180,included,basic,20.88,"{'C': 5, 'gamma': 1}",,,,,,,,,18.54,5.65
2,reg,dtree,min,all,ALL_NO_3_2_1,60_180,included,basic,18.68,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,17.12,0.47
3,reg,rforest,min,all,ALL_NO_3_2_1,60_180,included,basic,18.17,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,16.52,46.70
4,reg,xgb,min,all,ALL_NO_3_2_1,60_180,included,basic,18.32,{'n_estimators': 50},,,,,,,,,16.57,0.28
5,reg,gboosting,min,all,ALL_NO_3_2_1,60_180,included,basic,18.41,{'n_estimators': 50},,,,,,,,,16.72,0.62
6,reg,ada,min,all,ALL_NO_3_2_1,60_180,included,basic,20.02,{'n_estimators': 10},,,,,,,,,19.47,1.00
0,clf,kn,max,basic,ALL_YES_1_1_1,60_180,included,basic,0.78,{'n_neighbors': 41},0.75,0.71,0.75,1.00,0.57,0.02,688.00,229.00,"{'0': {'precision': 0.7527472527472527, 'recall': 0.9956395348837209, 'f1-score': 0.8573216520650814, 'support': 688}, '1': {'precision': 0.5714285714285714, 'recall': 0.017467248908296942, 'f1-score': 0.033898305084745756, 'support': 229}, 'micro avg': {'precision': 0.7513631406761178, 'recall': 0.7513631406761178, 'f1-score': 0.7513631406761178, 'support': 917}, 'macro avg': {'precision': 0.6620879120879121, 'recall': 0.5065533918960089, 'f1-score': 0.4456099785749136, 'support': 917}, 'weighted avg': {'precision': 0.7074670149915515, 'recall': 0.7513631406761178, 'f1-score': 0.6516903036915843, 'support': 917}}",3.97
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,60_180,included,basic,0.78,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,1.00,0.00,0.00,688.00,229.00,"{'0': {'precision': 0.7502726281352236, 'recall': 1.0, 'f1-score': 0.8573208722741432, 'support': 688}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 229}, 'micro avg': {'precision': 0.7502726281352236, 'recall': 0.7502726281352236, 'f1-score': 0.7502726281352236, 'support': 917}, 'macro avg': {'precision': 0.3751363140676118, 'recall': 0.5, 'f1-score': 0.4286604361370716, 'support': 917}, 'weighted avg': {'precision': 0.5629090165289354, 'recall': 0.7502726281352236, 'f1-score': 0.6432243839963038, 'support': 917}}",2.95
