,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.62,0.79,1.00,0.00,0.00,720.00,197.00,"{'0': {'precision': 0.7851690294438386, 'recall': 1.0, 'f1-score': 0.8796579108124618, 'support': 720}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 197}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.3925845147219193, 'recall': 0.5, 'f1-score': 0.4398289554062309, 'support': 917}, 'weighted avg': {'precision': 0.6164904047977795, 'recall': 0.7851690294438386, 'f1-score': 0.6906801480752154, 'support': 917}}",3.95
2,clf,dtree,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.78,"{'max_depth': 6, 'min_samples_leaf': 50}",0.80,0.77,0.83,0.94,0.56,0.28,720.00,197.00,"{'0': {'precision': 0.8266178266178266, 'recall': 0.9402777777777778, 'f1-score': 0.8797920727745289, 'support': 720}, '1': {'precision': 0.5612244897959183, 'recall': 0.27918781725888325, 'f1-score': 0.37288135593220345, 'support': 197}, 'micro avg': {'precision': 0.7982551799345693, 'recall': 0.7982551799345693, 'f1-score': 0.7982551799345693, 'support': 917}, 'macro avg': {'precision': 0.6939211582068725, 'recall': 0.6097327975183305, 'f1-score': 0.6263367143533661, 'support': 917}, 'weighted avg': {'precision': 0.7696031184892378, 'recall': 0.7982551799345693, 'f1-score': 0.7708919514899725, 'support': 917}}",0.31
3,clf,rforest,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.80,0.80,0.80,0.99,0.82,0.09,720.00,197.00,"{'0': {'precision': 0.8, 'recall': 0.9944444444444445, 'f1-score': 0.8866873065015479, 'support': 720}, '1': {'precision': 0.8181818181818182, 'recall': 0.09137055837563451, 'f1-score': 0.1643835616438356, 'support': 197}, 'micro avg': {'precision': 0.8004362050163577, 'recall': 0.8004362050163577, 'f1-score': 0.8004362050163577, 'support': 917}, 'macro avg': {'precision': 0.8090909090909091, 'recall': 0.5429075014100395, 'f1-score': 0.5255354340726918, 'support': 917}, 'weighted avg': {'precision': 0.8039060176464757, 'recall': 0.8004362050163577, 'f1-score': 0.7315140919574157, 'support': 917}}",17.96
4,clf,xgb,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_estimators': 100},0.81,0.80,0.82,0.98,0.72,0.21,720.00,197.00,"{'0': {'precision': 0.819557625145518, 'recall': 0.9777777777777777, 'f1-score': 0.8917036098796707, 'support': 720}, '1': {'precision': 0.7241379310344828, 'recall': 0.2131979695431472, 'f1-score': 0.32941176470588235, 'support': 197}, 'micro avg': {'precision': 0.8135223555070883, 'recall': 0.8135223555070883, 'f1-score': 0.8135223555070883, 'support': 917}, 'macro avg': {'precision': 0.7718477780900004, 'recall': 0.5954878736604625, 'f1-score': 0.6105576872927765, 'support': 917}, 'weighted avg': {'precision': 0.7990585196494723, 'recall': 0.8135223555070883, 'f1-score': 0.7709059070451708, 'support': 917}}",0.23
5,clf,gboosting,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.78,{'n_estimators': 50},0.81,0.80,0.81,0.99,0.77,0.17,720.00,197.00,"{'0': {'precision': 0.8123569794050344, 'recall': 0.9861111111111112, 'f1-score': 0.8908406524466751, 'support': 720}, '1': {'precision': 0.7674418604651163, 'recall': 0.16751269035532995, 'f1-score': 0.27499999999999997, 'support': 197}, 'micro avg': {'precision': 0.8102508178844057, 'recall': 0.8102508178844057, 'f1-score': 0.8102508178844056, 'support': 917}, 'macro avg': {'precision': 0.7898994199350753, 'recall': 0.5768119007332205, 'f1-score': 0.5829203262233376, 'support': 917}, 'weighted avg': {'precision': 0.8027078208105264, 'recall': 0.8102508178844057, 'f1-score': 0.7585390073736161, 'support': 917}}",0.50
6,clf,ada,max,basic,ALL_YES_1_1_1,0_30,included,basic,0.78,{'n_estimators': 50},0.81,0.79,0.83,0.96,0.64,0.27,720.00,197.00,"{'0': {'precision': 0.8283313325330132, 'recall': 0.9583333333333334, 'f1-score': 0.8886027044430135, 'support': 720}, '1': {'precision': 0.6428571428571429, 'recall': 0.27411167512690354, 'f1-score': 0.38434163701067614, 'support': 197}, 'micro avg': {'precision': 0.8113413304252999, 'recall': 0.8113413304252999, 'f1-score': 0.8113413304253, 'support': 917}, 'macro avg': {'precision': 0.735594237695078, 'recall': 0.6162225042301185, 'f1-score': 0.6364721707268448, 'support': 917}, 'weighted avg': {'precision': 0.7884857323518284, 'recall': 0.8113413304252999, 'f1-score': 0.7802718099128385, 'support': 917}}",0.61
0,reg,kn,max,basic,ALL_YES_1_1_1,0_30,included,basic,10.91,{'n_neighbors': 21},,,,,,,,,10.22,1.87
1,reg,svr-rbf,max,basic,ALL_YES_1_1_1,0_30,included,basic,12.82,"{'C': 5, 'gamma': 1}",,,,,,,,,11.68,3.82
2,reg,dtree,max,basic,ALL_YES_1_1_1,0_30,included,basic,11.19,"{'max_depth': 6, 'min_samples_leaf': 30}",,,,,,,,,9.90,0.30
3,reg,rforest,max,basic,ALL_YES_1_1_1,0_30,included,basic,10.71,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,9.68,27.77
4,reg,xgb,max,basic,ALL_YES_1_1_1,0_30,included,basic,10.63,{'n_estimators': 100},,,,,,,,,9.85,0.22
5,reg,gboosting,max,basic,ALL_YES_1_1_1,0_30,included,basic,10.68,{'n_estimators': 100},,,,,,,,,9.73,0.39
6,reg,ada,max,basic,ALL_YES_1_1_1,0_30,included,basic,12.01,{'n_estimators': 10},,,,,,,,,10.70,0.29
0,clf,kn,min,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_neighbors': 91},0.78,0.77,0.79,0.99,0.70,0.10,706.00,211.00,"{'0': {'precision': 0.7857948139797069, 'recall': 0.9872521246458924, 'f1-score': 0.8750784682988072, 'support': 706}, '1': {'precision': 0.7, 'recall': 0.0995260663507109, 'f1-score': 0.17427385892116182, 'support': 211}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.7428974069898534, 'recall': 0.5433890954983016, 'f1-score': 0.5246761636099845, 'support': 917}, 'weighted avg': {'precision': 0.7660535863355213, 'recall': 0.7829880043620502, 'f1-score': 0.7138246268825769, 'support': 917}}",1.96
1,clf,svc-rbf,min,basic,ALL_YES_1_1_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,706.00,211.00,"{'0': {'precision': 0.7699018538713195, 'recall': 1.0, 'f1-score': 0.8699938385705484, 'support': 706}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 211}, 'micro avg': {'precision': 0.7699018538713195, 'recall': 0.7699018538713195, 'f1-score': 0.7699018538713195, 'support': 917}, 'macro avg': {'precision': 0.38495092693565974, 'recall': 0.5, 'f1-score': 0.4349969192852742, 'support': 917}, 'weighted avg': {'precision': 0.5927488645944946, 'recall': 0.7699018538713195, 'f1-score': 0.6698098691720907, 'support': 917}}",3.97
2,clf,dtree,min,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,"{'max_depth': 5, 'min_samples_leaf': 30}",0.77,0.74,0.81,0.92,0.52,0.29,706.00,211.00,"{'0': {'precision': 0.8122653316645807, 'recall': 0.9192634560906515, 'f1-score': 0.8624584717607973, 'support': 706}, '1': {'precision': 0.5169491525423728, 'recall': 0.2890995260663507, 'f1-score': 0.37082066869300906, 'support': 211}, 'micro avg': {'precision': 0.7742639040348964, 'recall': 0.7742639040348964, 'f1-score': 0.7742639040348964, 'support': 917}, 'macro avg': {'precision': 0.6646072421034768, 'recall': 0.604181491078501, 'f1-score': 0.6166395702269032, 'support': 917}, 'weighted avg': {'precision': 0.7443136263267552, 'recall': 0.7742639040348964, 'f1-score': 0.7493335247081219, 'support': 917}}",0.31
3,clf,rforest,min,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 10}",0.78,0.74,0.80,0.95,0.56,0.19,706.00,211.00,"{'0': {'precision': 0.7985781990521327, 'recall': 0.9546742209631728, 'f1-score': 0.8696774193548387, 'support': 706}, '1': {'precision': 0.5616438356164384, 'recall': 0.1943127962085308, 'f1-score': 0.2887323943661972, 'support': 211}, 'micro avg': {'precision': 0.7797164667393675, 'recall': 0.7797164667393675, 'f1-score': 0.7797164667393675, 'support': 917}, 'macro avg': {'precision': 0.6801110173342855, 'recall': 0.5744935085858518, 'f1-score': 0.579204906860518, 'support': 917}, 'weighted avg': {'precision': 0.7440600412714004, 'recall': 0.7797164667393675, 'f1-score': 0.7360030461022723, 'support': 917}}",19.04
4,clf,xgb,min,basic,ALL_YES_1_1_1,0_30,included,basic,0.80,{'n_estimators': 50},0.78,0.75,0.81,0.94,0.57,0.25,706.00,211.00,"{'0': {'precision': 0.8072727272727273, 'recall': 0.943342776203966, 'f1-score': 0.8700195950359242, 'support': 706}, '1': {'precision': 0.5652173913043478, 'recall': 0.24644549763033174, 'f1-score': 0.34323432343234317, 'support': 211}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.6862450592885375, 'recall': 0.5948941369171489, 'f1-score': 0.6066269592341337, 'support': 917}, 'weighted avg': {'precision': 0.7515762432058481, 'recall': 0.7829880043620502, 'f1-score': 0.7488072806320467, 'support': 917}}",0.23
5,clf,gboosting,min,basic,ALL_YES_1_1_1,0_30,included,basic,0.80,{'n_estimators': 50},0.79,0.76,0.81,0.95,0.60,0.25,706.00,211.00,"{'0': {'precision': 0.808433734939759, 'recall': 0.9504249291784702, 'f1-score': 0.8736979166666665, 'support': 706}, '1': {'precision': 0.5977011494252874, 'recall': 0.24644549763033174, 'f1-score': 0.348993288590604, 'support': 211}, 'micro avg': {'precision': 0.7884405670665212, 'recall': 0.7884405670665212, 'f1-score': 0.7884405670665212, 'support': 917}, 'macro avg': {'precision': 0.7030674421825232, 'recall': 0.598435213404401, 'f1-score': 0.6113456026286352, 'support': 917}, 'weighted avg': {'precision': 0.7599445576839755, 'recall': 0.7884405670665212, 'f1-score': 0.7529643544812257, 'support': 917}}",0.56
6,clf,ada,min,basic,ALL_YES_1_1_1,0_30,included,basic,0.79,{'n_estimators': 50},0.79,0.76,0.81,0.94,0.59,0.27,706.00,211.00,"{'0': {'precision': 0.8124238733252132, 'recall': 0.9447592067988668, 'f1-score': 0.8736083824492468, 'support': 706}, '1': {'precision': 0.59375, 'recall': 0.27014218009478674, 'f1-score': 0.3713355048859935, 'support': 211}, 'micro avg': {'precision': 0.7895310796074155, 'recall': 0.7895310796074155, 'f1-score': 0.7895310796074155, 'support': 917}, 'macro avg': {'precision': 0.7030869366626066, 'recall': 0.6074506934468268, 'f1-score': 0.6224719436676202, 'support': 917}, 'weighted avg': {'precision': 0.7621074204663036, 'recall': 0.7895310796074155, 'f1-score': 0.7580363244712246, 'support': 917}}",0.72
0,reg,kn,min,basic,ALL_YES_1_1_1,0_30,included,basic,11.42,{'n_neighbors': 41},,,,,,,,,10.30,2.49
1,reg,svr-rbf,min,basic,ALL_YES_1_1_1,0_30,included,basic,13.50,"{'C': 5, 'gamma': 1}",,,,,,,,,11.95,3.83
2,reg,dtree,min,basic,ALL_YES_1_1_1,0_30,included,basic,11.40,"{'max_depth': 6, 'min_samples_leaf': 20}",,,,,,,,,10.85,0.31
3,reg,rforest,min,basic,ALL_YES_1_1_1,0_30,included,basic,11.02,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,10.19,27.19
4,reg,xgb,min,basic,ALL_YES_1_1_1,0_30,included,basic,11.16,{'n_estimators': 100},,,,,,,,,10.07,0.22
5,reg,gboosting,min,basic,ALL_YES_1_1_1,0_30,included,basic,11.33,{'n_estimators': 50},,,,,,,,,10.15,0.39
6,reg,ada,min,basic,ALL_YES_1_1_1,0_30,included,basic,12.53,{'n_estimators': 10},,,,,,,,,11.61,0.23
0,clf,kn,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_neighbors': 51},0.79,0.76,0.79,0.99,0.62,0.07,720.00,197.00,"{'0': {'precision': 0.7946428571428571, 'recall': 0.9888888888888889, 'f1-score': 0.8811881188118811, 'support': 720}, '1': {'precision': 0.6190476190476191, 'recall': 0.06598984771573604, 'f1-score': 0.11926605504587157, 'support': 197}, 'micro avg': {'precision': 0.7906215921483097, 'recall': 0.7906215921483097, 'f1-score': 0.7906215921483097, 'support': 917}, 'macro avg': {'precision': 0.7068452380952381, 'recall': 0.5274393683023125, 'f1-score': 0.5002270869288763, 'support': 917}, 'weighted avg': {'precision': 0.7569195617178168, 'recall': 0.7906215921483097, 'f1-score': 0.7175036623648756, 'support': 917}}",2.46
1,clf,svc-rbf,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.62,0.79,1.00,0.00,0.00,720.00,197.00,"{'0': {'precision': 0.7851690294438386, 'recall': 1.0, 'f1-score': 0.8796579108124618, 'support': 720}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 197}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.3925845147219193, 'recall': 0.5, 'f1-score': 0.4398289554062309, 'support': 917}, 'weighted avg': {'precision': 0.6164904047977795, 'recall': 0.7851690294438386, 'f1-score': 0.6906801480752154, 'support': 917}}",4.04
2,clf,dtree,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.78,"{'max_depth': 6, 'min_samples_leaf': 50}",0.80,0.77,0.83,0.94,0.56,0.28,720.00,197.00,"{'0': {'precision': 0.8266178266178266, 'recall': 0.9402777777777778, 'f1-score': 0.8797920727745289, 'support': 720}, '1': {'precision': 0.5612244897959183, 'recall': 0.27918781725888325, 'f1-score': 0.37288135593220345, 'support': 197}, 'micro avg': {'precision': 0.7982551799345693, 'recall': 0.7982551799345693, 'f1-score': 0.7982551799345693, 'support': 917}, 'macro avg': {'precision': 0.6939211582068725, 'recall': 0.6097327975183305, 'f1-score': 0.6263367143533661, 'support': 917}, 'weighted avg': {'precision': 0.7696031184892378, 'recall': 0.7982551799345693, 'f1-score': 0.7708919514899725, 'support': 917}}",0.32
3,clf,rforest,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.79,0.78,0.80,0.99,0.71,0.08,720.00,197.00,"{'0': {'precision': 0.796875, 'recall': 0.9916666666666667, 'f1-score': 0.8836633663366337, 'support': 720}, '1': {'precision': 0.7142857142857143, 'recall': 0.07614213197969544, 'f1-score': 0.13761467889908258, 'support': 197}, 'micro avg': {'precision': 0.7949836423118866, 'recall': 0.7949836423118866, 'f1-score': 0.7949836423118866, 'support': 917}, 'macro avg': {'precision': 0.7555803571428572, 'recall': 0.5339043993231811, 'f1-score': 0.5106390226178581, 'support': 917}, 'weighted avg': {'precision': 0.7791322635924599, 'recall': 0.7949836423118866, 'f1-score': 0.7233890027322742, 'support': 917}}",18.78
4,clf,xgb,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_estimators': 100},0.81,0.79,0.82,0.98,0.71,0.19,720.00,197.00,"{'0': {'precision': 0.815028901734104, 'recall': 0.9791666666666666, 'f1-score': 0.889589905362776, 'support': 720}, '1': {'precision': 0.7115384615384616, 'recall': 0.18781725888324874, 'f1-score': 0.29718875502008035, 'support': 197}, 'micro avg': {'precision': 0.8091603053435115, 'recall': 0.8091603053435115, 'f1-score': 0.8091603053435116, 'support': 917}, 'macro avg': {'precision': 0.7632836816362828, 'recall': 0.5834919627749577, 'f1-score': 0.5933893301914281, 'support': 917}, 'weighted avg': {'precision': 0.7927959500235898, 'recall': 0.8091603053435115, 'f1-score': 0.7623237912760682, 'support': 917}}",0.23
5,clf,gboosting,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.78,{'n_estimators': 50},0.81,0.80,0.81,0.99,0.75,0.15,720.00,197.00,"{'0': {'precision': 0.8095781071835804, 'recall': 0.9861111111111112, 'f1-score': 0.8891671884783969, 'support': 720}, '1': {'precision': 0.75, 'recall': 0.15228426395939088, 'f1-score': 0.25316455696202533, 'support': 197}, 'micro avg': {'precision': 0.806979280261723, 'recall': 0.806979280261723, 'f1-score': 0.806979280261723, 'support': 917}, 'macro avg': {'precision': 0.7797890535917902, 'recall': 0.569197687535251, 'f1-score': 0.5711658727202111, 'support': 917}, 'weighted avg': {'precision': 0.7967788845934327, 'recall': 0.806979280261723, 'f1-score': 0.7525341258734621, 'support': 917}}",0.52
6,clf,ada,max,basic,ALL_YES_3_2_1,0_30,included,basic,0.78,{'n_estimators': 50},0.80,0.77,0.82,0.96,0.59,0.22,720.00,197.00,"{'0': {'precision': 0.8185053380782918, 'recall': 0.9583333333333334, 'f1-score': 0.8829174664107488, 'support': 720}, '1': {'precision': 0.5945945945945946, 'recall': 0.2233502538071066, 'f1-score': 0.3247232472324723, 'support': 197}, 'micro avg': {'precision': 0.8004362050163577, 'recall': 0.8004362050163577, 'f1-score': 0.8004362050163577, 'support': 917}, 'macro avg': {'precision': 0.7065499663364432, 'recall': 0.5908417935702199, 'f1-score': 0.6038203568216105, 'support': 917}, 'weighted avg': {'precision': 0.7704023757377374, 'recall': 0.8004362050163577, 'f1-score': 0.7630000605458409, 'support': 917}}",0.63
0,reg,kn,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.95,{'n_neighbors': 21},,,,,,,,,10.17,2.30
1,reg,svr-rbf,max,basic,ALL_YES_3_2_1,0_30,included,basic,12.82,"{'C': 5, 'gamma': 4}",,,,,,,,,11.68,3.75
2,reg,dtree,max,basic,ALL_YES_3_2_1,0_30,included,basic,11.16,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,10.16,0.30
3,reg,rforest,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.69,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,9.73,29.09
4,reg,xgb,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.59,{'n_estimators': 100},,,,,,,,,9.93,0.23
5,reg,gboosting,max,basic,ALL_YES_3_2_1,0_30,included,basic,10.59,{'n_estimators': 100},,,,,,,,,9.76,0.41
6,reg,ada,max,basic,ALL_YES_3_2_1,0_30,included,basic,11.92,{'n_estimators': 10},,,,,,,,,10.82,0.42
0,clf,kn,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_neighbors': 21},0.78,0.75,0.80,0.96,0.59,0.17,706.00,211.00,"{'0': {'precision': 0.7955607476635514, 'recall': 0.9645892351274787, 'f1-score': 0.8719590268886045, 'support': 706}, '1': {'precision': 0.5901639344262295, 'recall': 0.17061611374407584, 'f1-score': 0.2647058823529412, 'support': 211}, 'micro avg': {'precision': 0.781897491821156, 'recall': 0.781897491821156, 'f1-score': 0.7818974918211559, 'support': 917}, 'macro avg': {'precision': 0.6928623410448904, 'recall': 0.5676026744357773, 'f1-score': 0.5683324546207729, 'support': 917}, 'weighted avg': {'precision': 0.7482993217169049, 'recall': 0.781897491821156, 'f1-score': 0.7322312041001368, 'support': 917}}",2.42
1,clf,svc-rbf,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,706.00,211.00,"{'0': {'precision': 0.7699018538713195, 'recall': 1.0, 'f1-score': 0.8699938385705484, 'support': 706}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 211}, 'micro avg': {'precision': 0.7699018538713195, 'recall': 0.7699018538713195, 'f1-score': 0.7699018538713195, 'support': 917}, 'macro avg': {'precision': 0.38495092693565974, 'recall': 0.5, 'f1-score': 0.4349969192852742, 'support': 917}, 'weighted avg': {'precision': 0.5927488645944946, 'recall': 0.7699018538713195, 'f1-score': 0.6698098691720907, 'support': 917}}",3.94
2,clf,dtree,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,"{'max_depth': 5, 'min_samples_leaf': 10}",0.77,0.74,0.81,0.92,0.51,0.29,706.00,211.00,"{'0': {'precision': 0.8120300751879699, 'recall': 0.9178470254957507, 'f1-score': 0.8617021276595744, 'support': 706}, '1': {'precision': 0.5126050420168067, 'recall': 0.2890995260663507, 'f1-score': 0.3696969696969697, 'support': 211}, 'micro avg': {'precision': 0.7731733914940022, 'recall': 0.7731733914940022, 'f1-score': 0.7731733914940022, 'support': 917}, 'macro avg': {'precision': 0.6623175586023883, 'recall': 0.6034732757810507, 'f1-score': 0.615699548678272, 'support': 917}, 'weighted avg': {'precision': 0.7431329301507665, 'recall': 0.7731733914940022, 'f1-score': 0.7484926529266305, 'support': 917}}",0.31
3,clf,rforest,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.79,0.76,0.80,0.96,0.61,0.20,706.00,211.00,"{'0': {'precision': 0.8007075471698113, 'recall': 0.9617563739376771, 'f1-score': 0.8738738738738739, 'support': 706}, '1': {'precision': 0.6086956521739131, 'recall': 0.1990521327014218, 'f1-score': 0.3, 'support': 211}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.7047015996718622, 'recall': 0.5804042533195495, 'f1-score': 0.5869369369369369, 'support': 917}, 'weighted avg': {'precision': 0.7565259660966002, 'recall': 0.7862595419847328, 'f1-score': 0.7418265593838114, 'support': 917}}",18.35
4,clf,xgb,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.80,{'n_estimators': 100},0.79,0.76,0.81,0.95,0.59,0.26,706.00,211.00,"{'0': {'precision': 0.8099273607748184, 'recall': 0.9475920679886686, 'f1-score': 0.8733681462140993, 'support': 706}, '1': {'precision': 0.5934065934065934, 'recall': 0.2559241706161137, 'f1-score': 0.3576158940397351, 'support': 211}, 'micro avg': {'precision': 0.7884405670665212, 'recall': 0.7884405670665212, 'f1-score': 0.7884405670665212, 'support': 917}, 'macro avg': {'precision': 0.7016669770907059, 'recall': 0.6017581193023911, 'f1-score': 0.6154920201269172, 'support': 917}, 'weighted avg': {'precision': 0.7601063336050307, 'recall': 0.7884405670665212, 'f1-score': 0.7546945091270864, 'support': 917}}",0.24
5,clf,gboosting,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.80,{'n_estimators': 100},0.78,0.75,0.81,0.94,0.57,0.26,706.00,211.00,"{'0': {'precision': 0.8090024330900243, 'recall': 0.9419263456090652, 'f1-score': 0.8704188481675392, 'support': 706}, '1': {'precision': 0.5684210526315789, 'recall': 0.2559241706161137, 'f1-score': 0.35294117647058826, 'support': 211}, 'micro avg': {'precision': 0.7840785169029444, 'recall': 0.7840785169029444, 'f1-score': 0.7840785169029444, 'support': 917}, 'macro avg': {'precision': 0.6887117428608016, 'recall': 0.5989252581125895, 'f1-score': 0.6116800123190638, 'support': 917}, 'weighted avg': {'precision': 0.7536451034534573, 'recall': 0.7840785169029444, 'f1-score': 0.7513481952470848, 'support': 917}}",0.54
6,clf,ada,min,basic,ALL_YES_3_2_1,0_30,included,basic,0.79,{'n_estimators': 100},0.78,0.75,0.81,0.93,0.55,0.27,706.00,211.00,"{'0': {'precision': 0.8108108108108109, 'recall': 0.9348441926345609, 'f1-score': 0.868421052631579, 'support': 706}, '1': {'precision': 0.5533980582524272, 'recall': 0.27014218009478674, 'f1-score': 0.3630573248407643, 'support': 211}, 'micro avg': {'precision': 0.781897491821156, 'recall': 0.781897491821156, 'f1-score': 0.7818974918211559, 'support': 917}, 'macro avg': {'precision': 0.682104434531619, 'recall': 0.6024931863646739, 'f1-score': 0.6157391887361716, 'support': 917}, 'weighted avg': {'precision': 0.751580613657246, 'recall': 0.781897491821156, 'f1-score': 0.7521377957462334, 'support': 917}}",0.66
0,reg,kn,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.42,{'n_neighbors': 41},,,,,,,,,10.32,2.42
1,reg,svr-rbf,min,basic,ALL_YES_3_2_1,0_30,included,basic,13.50,"{'C': 5, 'gamma': 1}",,,,,,,,,11.95,3.83
2,reg,dtree,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.39,"{'max_depth': 4, 'min_samples_leaf': 20}",,,,,,,,,10.66,0.32
3,reg,rforest,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.01,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,10.08,29.45
4,reg,xgb,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.19,{'n_estimators': 50},,,,,,,,,10.13,0.21
5,reg,gboosting,min,basic,ALL_YES_3_2_1,0_30,included,basic,11.25,{'n_estimators': 50},,,,,,,,,10.17,0.39
6,reg,ada,min,basic,ALL_YES_3_2_1,0_30,included,basic,12.74,{'n_estimators': 10},,,,,,,,,12.36,0.30
0,clf,kn,max,basic,High_NO_1_1_1,0_30,included,basic,0.69,{'n_neighbors': 11},0.68,0.67,0.71,0.82,0.60,0.44,314.00,190.00,"{'0': {'precision': 0.7068493150684931, 'recall': 0.821656050955414, 'f1-score': 0.7599410898379971, 'support': 314}, '1': {'precision': 0.5971223021582733, 'recall': 0.4368421052631579, 'f1-score': 0.5045592705167172, 'support': 190}, 'micro avg': {'precision': 0.6765873015873016, 'recall': 0.6765873015873016, 'f1-score': 0.6765873015873016, 'support': 504}, 'macro avg': {'precision': 0.6519858086133832, 'recall': 0.629249078109286, 'f1-score': 0.6322501801773572, 'support': 504}, 'weighted avg': {'precision': 0.6654839728999579, 'recall': 0.6765873015873016, 'f1-score': 0.6636661976335464, 'support': 504}}",0.72
1,clf,svc-rbf,max,basic,High_NO_1_1_1,0_30,included,basic,0.63,"{'C': 1, 'gamma': 1}",0.62,0.39,0.62,1.00,0.00,0.00,314.00,190.00,"{'0': {'precision': 0.623015873015873, 'recall': 1.0, 'f1-score': 0.7677261613691931, 'support': 314}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 190}, 'micro avg': {'precision': 0.623015873015873, 'recall': 0.623015873015873, 'f1-score': 0.623015873015873, 'support': 504}, 'macro avg': {'precision': 0.3115079365079365, 'recall': 0.5, 'f1-score': 0.38386308068459657, 'support': 504}, 'weighted avg': {'precision': 0.3881487780297304, 'recall': 0.623015873015873, 'f1-score': 0.4783055846625529, 'support': 504}}",1.09
