,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_0_30_after,reaction_min_0_30_after
1253,2012-10-17 08:30:00,3,2.64,1,0.0,0,0,1,0,1,0,0,1,2012,42,2,1,19,10,-8,0
1254,2012-10-18 08:30:00,32,-1.16,1,-3.59,0,0,0,1,1,0,0,1,2012,42,3,1,19,7,-6,0
1255,2012-10-18 10:00:00,25,0.51,1,0.0,0,0,1,0,1,0,0,1,2012,42,3,1,20,4,-21,1
1256,2012-10-19 10:00:00,14,-0.11,0,-0.31,0,1,0,0,1,0,0,1,2012,42,4,1,26,-14,-20,1
1257,2012-10-24 10:00:00,21,0.18,0,-0.72,0,0,1,0,0,0,1,1,2012,43,2,1,18,19,-11,0
1258,2012-10-25 08:30:00,32_8,2.1,1,-6.38,1,1,1,0,1,0,1,2,2012,43,3,2,27,-12,-12,0
1259,2012-10-25 10:00:00,24,-0.52,0,0.0,0,0,0,1,1,0,0,1,2012,43,3,1,25,-11,-5,0
1260,2012-10-26 08:30:00,1,0.44,0,-0.55,0,0,1,0,0,0,1,1,2012,43,4,1,21,5,-7,0
1261,2012-11-01 08:15:00,0,0.59,0,-5.95,2,0,1,0,1,0,0,1,2012,44,3,1,19,11,-1,0
1262,2012-11-01 08:30:00,32,0.4,0,-3.59,0,0,1,0,1,0,0,1,2012,44,3,1,15,-3,-11,0
1263,2012-11-01 10:00:00,4_17,0.30000000000000004,0,-2.89,1,1,1,0,1,0,1,2,2012,44,3,2,14,0,-1,0
1264,2012-11-02 08:30:00,22_33,0.93,1,1.04,1,1,1,0,1,1,0,2,2012,44,4,2,29,6,-23,1
1265,2012-11-05 10:00:00,18,-0.36,0,0.0,0,0,0,1,1,0,0,1,2012,45,0,1,17,-11,-14,0
1266,2012-11-08 08:30:00,31_32,2.2,2,-0.54,1,0,2,0,2,0,0,2,2012,45,3,2,35,-16,-3,0
1267,2012-11-09 09:55:00,28,0.6,1,-0.47,1,0,1,0,1,0,0,1,2012,45,4,1,16,13,-3,0
1268,2012-11-14 08:30:00,10_29_23,-1.5899999999999999,1,1.21,0,0,0,3,1,2,0,3,2012,46,2,3,30,13,-14,0
1269,2012-11-15 08:30:00,32_7,-1.81,3,-3.96,1,0,1,1,1,0,1,2,2012,46,3,2,13,5,-3,0
1270,2012-11-15 10:00:00,25,-1.39,1,0.0,0,0,0,1,1,0,0,1,2012,46,3,1,32,21,-14,0
1271,2012-11-19 10:00:00,14,0.16,0,-1.83,2,0,1,0,0,0,1,1,2012,47,0,1,21,15,-6,0
1272,2012-11-20 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2012,47,1,1,35,4,-7,0
1273,2012-11-21 08:30:00,32,0.16,0,-5.54,3,0,1,0,0,0,1,1,2012,47,2,1,19,10,-2,0
1274,2012-11-27 08:30:00,8,1.85,1,-0.48,0,0,1,0,0,0,1,1,2012,48,1,1,18,-3,-9,0
1275,2012-11-27 10:00:00,4,0.12,0,0.84,0,0,1,0,0,1,0,1,2012,48,1,1,23,-6,-6,0
1276,2012-11-28 10:00:00,21,-1.14,0,-2.22,1,0,0,1,0,0,1,1,2012,48,2,1,19,-2,-1,0
1277,2012-11-29 08:30:00,32_26,-0.49,0,-2.04,2,1,0,1,1,0,1,2,2012,48,3,2,16,10,-13,0
1278,2012-11-29 10:00:00,24,1.42,1,-0.38,0,0,1,0,1,0,0,1,2012,48,3,1,28,20,-28,1
1279,2012-12-03 10:00:00,17,-1.33,1,0.0,0,0,0,1,1,0,0,1,2012,49,0,1,19,-9,-6,0
1280,2012-12-05 08:15:00,0,-0.45,0,-0.05,0,0,0,1,1,0,0,1,2012,49,2,1,14,-3,-2,0
1281,2012-12-05 10:00:00,18,0.94,0,0.0,0,0,1,0,1,0,0,1,2012,49,2,1,18,8,-2,0
1282,2012-12-06 08:30:00,32,0.24,0,-0.45,0,0,1,0,1,0,0,1,2012,49,3,1,29,4,-38,1
1283,2012-12-07 08:30:00,22_33,2.44,2,-1.1,1,0,2,0,1,0,1,2,2012,49,4,2,39,-17,-20,1
1284,2012-12-07 09:55:00,28,-2.84,1,-3.35,1,0,0,1,0,0,1,1,2012,49,4,1,25,-2,-6,0
1285,2012-12-11 08:30:00,31,-0.24,0,1.74,2,1,0,0,0,1,0,1,2012,50,1,1,12,0,-8,0
1286,2012-12-13 08:30:00,32_10_29_23,-0.38999999999999996,2,-0.43,0,1,1,2,4,0,0,4,2012,50,3,4,26,11,-5,0
1287,2012-12-14 08:30:00,7,-1.12,0,0.0,0,0,0,1,1,0,0,1,2012,50,4,1,14,-7,-11,0
1288,2012-12-19 08:30:00,3,-0.51,0,0.0,0,1,0,0,1,0,0,1,2012,51,2,1,20,9,-9,0
1289,2012-12-20 08:30:00,32,-0.08,0,-0.24,1,1,0,0,1,0,0,1,2012,51,3,1,23,-2,-11,0
1290,2012-12-20 10:00:00,25_14,2.48,2,-0.65,1,0,2,0,1,0,1,2,2012,51,3,2,30,-13,-32,1
1291,2012-12-21 08:30:00,8,1.07,1,0.68,0,0,1,0,0,1,0,1,2012,51,4,1,19,-9,-8,0
1292,2012-12-27 08:30:00,32,1.35,1,-0.22,1,0,1,0,1,0,0,1,2012,52,3,1,20,-8,-2,0
1293,2012-12-27 10:00:00,21_4,-1.4700000000000002,1,-2.39,2,0,0,2,0,0,2,2,2012,52,3,2,15,-14,-46,1
1294,2012-12-28 10:00:00,24,0.7,0,-0.77,0,0,1,0,0,0,1,1,2012,52,4,1,30,16,-14,0
1295,2013-01-02 10:00:00,17,0.37,0,0.0,0,0,1,0,1,0,0,1,2013,1,2,1,22,6,-13,0
1296,2013-01-03 08:15:00,0,3.05,1,1.36,1,0,1,0,0,1,0,1,2013,1,3,1,21,-2,-5,0
1297,2013-01-03 08:30:00,32,-1.38,1,-5.79,3,0,0,1,0,0,1,1,2013,1,3,1,24,1,-8,0
1298,2013-01-04 08:30:00,22_33,-0.64,0,0.42,0,1,0,1,1,1,0,2,2013,1,4,2,32,0,-18,1
1299,2013-01-04 10:00:00,18,2.2,1,0.0,0,0,1,0,1,0,0,1,2013,1,4,1,31,22,-9,0
1300,2013-01-10 08:30:00,32,-0.63,0,1.06,3,0,0,1,0,1,0,1,2013,2,3,1,30,16,-5,0
1301,2013-01-11 08:30:00,31,-3.5,1,-0.11,0,0,0,1,1,0,0,1,2013,2,4,1,92,66,-25,1
1302,2013-01-15 08:30:00,10_29_23,1.09,0,0.0,0,0,2,1,1,1,1,3,2013,3,1,3,23,-3,-20,1
1303,2013-01-16 08:30:00,7,-1.12,0,0.0,0,0,0,1,1,0,0,1,2013,3,2,1,49,-27,-18,1
1304,2013-01-17 08:30:00,32_3,1.73,1,-0.16,1,1,1,0,2,0,0,2,2013,3,3,2,20,6,-16,0
1305,2013-01-17 10:00:00,25,-1.56,1,0.0,0,0,0,1,1,0,0,1,2013,3,3,1,22,1,-12,0
1306,2013-01-18 09:55:00,28,-0.71,1,-1.52,1,0,0,1,0,0,1,1,2013,3,4,1,25,-9,-19,1
1307,2013-01-22 10:00:00,14,-1.18,1,-1.96,1,0,0,1,0,0,1,1,2013,4,1,1,20,1,-28,1
1308,2013-01-24 08:30:00,32,1.42,1,0.0,1,0,1,0,1,0,0,1,2013,4,3,1,35,19,-4,0
1309,2013-01-25 10:00:00,21,-1.68,0,2.02,1,0,0,1,0,1,0,1,2013,4,4,1,23,18,-12,0
1310,2013-01-28 08:30:00,8,0.29,0,-0.68,0,0,1,0,0,0,1,1,2013,5,0,1,12,2,-8,0
1311,2013-01-28 10:00:00,24,-1.73,1,-0.67,0,0,0,1,1,0,0,1,2013,5,0,1,26,2,-26,1
1312,2013-01-29 10:00:00,4,-1.21,1,1.12,1,0,0,1,0,1,0,1,2013,5,1,1,50,42,-13,0
1313,2013-01-30 08:15:00,0,0.77,0,-1.03,1,0,1,0,0,0,1,1,2013,5,2,1,16,-9,-2,0
1314,2013-01-30 08:30:00,1,-5.54,1,3.24,1,0,0,1,0,1,0,1,2013,5,2,1,16,-1,-5,0
1315,2013-01-31 08:30:00,32,-0.27,0,0.0,1,0,0,1,1,0,0,1,2013,5,3,1,13,-8,-7,0
1316,2013-02-01 08:30:00,22_33,-0.62,0,1.19,1,1,0,1,1,1,0,2,2013,5,4,2,24,-8,-9,0
1317,2013-02-01 10:00:00,17,1.68,1,0.0,0,0,1,0,1,0,0,1,2013,5,4,1,67,-59,-22,1
1318,2013-02-05 10:00:00,18,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,6,1,1,47,12,-20,1
1319,2013-02-07 08:30:00,32,-0.21,0,-0.48,0,0,0,1,1,0,0,1,2013,6,3,1,36,-24,-80,1
1320,2013-02-08 08:30:00,31,1.68,1,-0.12,0,0,1,0,1,0,0,1,2013,6,4,1,44,-41,-3,0
1321,2013-02-13 08:30:00,10_29,0.39,0,0.0,0,1,1,0,2,0,0,2,2013,7,2,2,50,-33,-14,0
1322,2013-02-14 08:30:00,32,0.94,1,-0.68,0,0,1,0,1,0,0,1,2013,7,3,1,18,-2,-15,0
1323,2013-02-15 09:55:00,28,0.26,0,0.0,0,0,1,0,1,0,0,1,2013,7,4,1,18,-18,-2,0
1324,2013-02-20 08:30:00,23_3,-0.48,0,-1.01,0,1,0,1,2,0,0,2,2013,8,2,2,17,-1,-11,0
1325,2013-02-21 08:30:00,32_7,0.6400000000000001,1,-0.77,1,0,1,1,2,0,0,2,2013,8,3,2,23,6,-6,0
1326,2013-02-21 10:00:00,25_14,-1.1300000000000001,1,-1.57,1,0,1,1,1,0,1,2,2013,8,3,2,34,2,-33,1
1327,2013-02-26 10:00:00,21_4,7.699999999999999,2,0.49,0,0,2,0,1,1,0,2,2013,9,1,2,38,31,-38,1
1328,2013-02-27 08:30:00,8,1.03,1,-0.64,0,0,1,0,0,0,1,1,2013,9,2,1,37,-33,-9,0
1329,2013-02-27 10:00:00,24,0.77,0,15.83,3,0,1,0,0,1,0,1,2013,9,2,1,29,14,-4,0
1330,2013-02-28 08:30:00,32_26,-0.8500000000000001,2,-9.0,0,0,1,1,2,0,0,2,2013,9,3,2,21,10,-10,0
1331,2013-03-01 10:00:00,17,0.91,0,0.0,0,0,1,0,1,0,0,1,2013,9,4,1,40,-16,-15,0
1332,2013-03-05 10:00:00,18,0.94,0,0.0,0,0,1,0,1,0,0,1,2013,10,1,1,27,2,-21,1
1333,2013-03-06 08:15:00,0,0.77,0,0.78,1,0,1,0,0,1,0,1,2013,10,2,1,18,1,-12,0
1334,2013-03-07 08:30:00,31_32,0.72,1,-2.4899999999999998,0,0,1,1,2,0,0,2,2013,10,3,2,46,-4,-38,1
1335,2013-03-08 08:30:00,22_33,3.34,2,-1.18,1,0,2,0,1,0,1,2,2013,10,4,2,72,-12,-39,1
1336,2013-03-13 08:30:00,10_29,4.279999999999999,2,2.52,0,0,2,0,0,2,0,2,2013,11,2,2,37,10,-18,1
1337,2013-03-14 08:30:00,32_23,1.19,1,-1.75,0,1,1,0,2,0,0,2,2013,11,3,2,22,9,-6,0
1338,2013-03-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,11,4,1,45,1,-40,1
1339,2013-03-15 09:55:00,28,-1.23,1,1.49,0,0,0,1,0,1,0,1,2013,11,4,1,44,-43,-8,0
1340,2013-03-19 08:30:00,3,-0.49,0,-1.03,2,1,0,0,0,0,1,1,2013,12,1,1,20,5,-5,0
1341,2013-03-21 08:30:00,32,0.6,0,-1.75,0,0,1,0,1,0,0,1,2013,12,3,1,16,6,-7,0
1342,2013-03-21 10:00:00,25_14,-0.03999999999999998,0,-1.04,0,0,1,1,2,0,0,2,2013,12,3,2,30,-11,-11,0
1343,2013-03-26 08:30:00,8,-1.94,0,1.12,0,0,0,1,0,1,0,1,2013,13,1,1,28,-3,-9,0
1344,2013-03-26 10:00:00,21_4,-1.86,1,-1.3399999999999999,1,0,0,2,0,0,2,2,2013,13,1,2,25,-3,-6,0
1345,2013-03-27 10:00:00,24,-0.03,0,-0.62,1,1,0,0,0,0,1,1,2013,13,2,1,25,-9,-15,0
1346,2013-03-28 08:30:00,32,-1.58,1,-4.39,1,0,0,1,0,0,1,1,2013,13,3,1,22,4,-5,0
1347,2013-04-01 10:00:00,17,-1.79,1,0.0,0,0,0,1,1,0,0,1,2013,14,0,1,18,-2,-13,0
1348,2013-04-03 08:15:00,0,-1.36,1,1.16,1,0,0,1,0,1,0,1,2013,14,2,1,33,11,-7,0
1349,2013-04-03 10:00:00,18,-1.63,1,0.0,0,0,0,1,1,0,0,1,2013,14,2,1,35,14,-13,0
1350,2013-04-04 08:30:00,32,-2.33,1,0.0,1,0,0,1,1,0,0,1,2013,14,3,1,35,22,-85,1
1351,2013-04-05 08:30:00,31_22_33,-2.04,1,0.71,1,0,2,1,2,1,0,3,2013,14,4,3,97,30,-63,1
1352,2013-04-11 08:30:00,32,0.74,1,-1.65,0,0,1,0,1,0,0,1,2013,15,3,1,24,-9,-13,0
1353,2013-04-12 08:30:00,10_29_23,-4.83,2,-1.2,0,0,0,3,2,0,1,3,2013,15,4,3,21,4,-27,1
1354,2013-04-12 09:55:00,28,-1.48,1,4.95,2,0,0,1,0,1,0,1,2013,15,4,1,16,19,-5,0
1355,2013-04-16 08:30:00,7_3,2.33,0,-0.77,0,0,0,2,2,0,0,2,2013,16,1,2,36,24,-6,0
1356,2013-04-18 08:30:00,32,-0.14,0,-1.1,0,1,0,0,1,0,0,1,2013,16,3,1,27,-12,-6,0
1357,2013-04-18 10:00:00,25,-0.13,0,0.0,0,0,0,1,1,0,0,1,2013,16,3,1,24,-9,-15,0
1358,2013-04-22 10:00:00,14,-0.88,0,-1.9,1,0,0,1,0,0,1,1,2013,17,0,1,21,3,-13,0
1359,2013-04-23 10:00:00,21,-0.03,0,0.0,0,1,0,0,1,0,0,1,2013,17,1,1,34,38,-2,0
1360,2013-04-24 08:30:00,8,-1.41,1,-0.5,0,0,0,1,0,0,1,1,2013,17,2,1,23,-14,-14,0
1361,2013-04-25 08:30:00,32,0.67,1,-1.65,0,0,1,0,1,0,0,1,2013,17,3,1,26,22,-8,0
1362,2013-04-26 08:30:00,1,-1.16,1,0.73,1,0,0,1,0,1,0,1,2013,17,4,1,36,8,-13,0
1363,2013-04-29 10:00:00,24,0.11,0,-0.49,1,0,1,0,0,0,1,1,2013,18,0,1,11,-3,-6,0
1364,2013-04-30 10:00:00,4,0.97,1,1.37,1,0,1,0,0,1,0,1,2013,18,1,1,79,67,-18,1
1365,2013-05-01 08:15:00,0,-0.74,0,-0.97,1,0,0,1,0,0,1,1,2013,18,2,1,25,12,-9,0
1366,2013-05-01 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2013,18,2,1,19,-15,-29,1
1367,2013-05-02 08:30:00,31_32,1.6800000000000002,2,-2.5999999999999996,1,0,2,0,2,0,0,2,2013,18,3,2,74,34,-56,1
1368,2013-05-03 08:30:00,22_33,0.92,0,1.36,1,0,2,0,1,1,0,2,2013,18,4,2,57,-1,-36,1
1369,2013-05-03 10:00:00,18,-0.77,0,0.0,0,0,0,1,1,0,0,1,2013,18,4,1,81,68,-10,0
1370,2013-05-09 08:30:00,32,0.45,0,-2.3,0,0,1,0,1,0,0,1,2013,19,3,1,23,-9,-10,0
1371,2013-05-13 08:30:00,10_29,1.01,1,-1.2,0,1,1,0,1,0,1,2,2013,20,0,2,52,-11,-9,0
1372,2013-05-15 08:30:00,23,-0.61,0,0.0,0,0,0,1,1,0,0,1,2013,20,2,1,44,2,-18,1
1373,2013-05-16 08:30:00,32_7_3,2.4000000000000004,2,-12.0,1,0,1,2,2,0,1,3,2013,20,3,3,46,2,-27,1
1374,2013-05-16 10:00:00,25,-0.74,1,0.0,0,0,0,1,1,0,0,1,2013,20,3,1,38,5,-18,1
1375,2013-05-17 09:55:00,28,1.54,1,1.14,1,0,1,0,0,1,0,1,2013,20,4,1,34,-18,-28,1
1376,2013-05-22 10:00:00,14,-0.17,0,-1.75,0,1,0,0,1,0,0,1,2013,21,2,1,47,13,-32,1
1377,2013-05-23 08:30:00,32,0.36,0,-2.74,0,0,1,0,1,0,0,1,2013,21,3,1,31,22,-8,0
1378,2013-05-23 10:00:00,21,0.83,1,2.3,1,0,1,0,0,1,0,1,2013,21,3,1,21,6,-8,0
1379,2013-05-24 08:30:00,8,0.42,0,-0.26,0,0,1,0,1,0,0,1,2013,21,4,1,57,-24,-12,0
1380,2013-05-28 10:00:00,4,0.69,1,0.47,0,0,1,0,0,1,0,1,2013,22,1,1,30,-19,-49,1
1381,2013-05-30 08:30:00,32_26,-1.09,0,-6.82,0,0,0,2,2,0,0,2,2013,22,3,2,32,-18,-15,0
1382,2013-05-30 10:00:00,24,-0.34,0,0.0,0,0,0,1,1,0,0,1,2013,22,3,1,73,43,-7,0
1383,2013-06-03 10:00:00,17,-0.8,1,0.0,0,0,0,1,1,0,0,1,2013,23,0,1,53,-36,-38,1
1384,2013-06-04 08:30:00,31,0.14,0,7.38,2,0,1,0,0,1,0,1,2013,23,1,1,30,0,-12,0
1385,2013-06-05 08:15:00,0,-0.7,0,-0.18,0,0,0,1,1,0,0,1,2013,23,2,1,53,1,-42,1
1386,2013-06-05 10:00:00,18,-0.21,0,0.0,0,1,0,0,1,0,0,1,2013,23,2,1,27,2,-8,0
1387,2013-06-06 08:30:00,32,-0.05,0,-3.35,0,1,0,0,1,0,0,1,2013,23,3,1,33,-4,-13,0
1388,2013-06-07 08:30:00,22_33,-0.63,0,-0.46,1,0,1,1,1,0,1,2,2013,23,4,2,56,-7,-73,1
1389,2013-06-13 08:30:00,32_10_29,1.8,1,0.91,1,1,2,0,2,1,0,3,2013,24,3,3,35,-4,-13,0
1390,2013-06-14 08:30:00,23,2.64,1,0.0,0,0,1,0,1,0,0,1,2013,24,4,1,20,-7,-10,0
1391,2013-06-14 09:55:00,28,-0.4,0,0.24,0,0,0,1,0,1,0,1,2013,24,4,1,22,7,-10,0
1392,2013-06-18 08:30:00,7_3,-0.22,0,-0.91,0,2,0,0,2,0,0,2,2013,25,1,2,29,1,-45,1
1393,2013-06-20 08:30:00,32,-0.6,0,-1.07,0,0,0,1,1,0,0,1,2013,25,3,1,27,-11,-20,1
1394,2013-06-20 10:00:00,25_14,4.18,2,0.0,0,0,2,0,2,0,0,2,2013,25,3,2,58,2,-7,0
1395,2013-06-25 08:30:00,8,0.49,0,0.64,0,0,1,0,0,1,0,1,2013,26,1,1,41,-7,-24,1
1396,2013-06-25 10:00:00,21_4,1.23,2,-0.39,2,0,2,0,0,1,1,2,2013,26,1,2,38,2,-14,0
1397,2013-06-27 08:30:00,32,-0.07,0,-0.66,1,1,0,0,1,0,0,1,2013,26,3,1,21,-10,-14,0
1398,2013-06-27 10:00:00,24,2.02,1,-0.63,1,0,1,0,0,0,1,1,2013,26,3,1,39,2,-15,0
1399,2013-07-01 10:00:00,17,-0.14,0,0.0,0,1,0,0,1,0,0,1,2013,27,0,1,18,4,-12,0
1400,2013-07-03 08:15:00,0,0.75,0,-0.03,0,0,1,0,1,0,0,1,2013,27,2,1,26,-6,-10,0
1401,2013-07-03 08:30:00,31_32,-1.5999999999999999,1,-1.48,0,1,0,1,2,0,0,2,2013,27,2,2,39,13,0,0
1402,2013-07-03 10:00:00,18,-2.19,1,0.0,0,0,0,1,1,0,0,1,2013,27,2,1,31,-3,-10,0
1403,2013-07-05 08:30:00,22_33,-0.27,1,0.52,0,0,1,1,1,1,0,2,2013,27,4,2,83,-1,-23,1
1404,2013-07-11 08:30:00,32,-1.58,1,-0.88,1,0,0,1,1,0,0,1,2013,28,3,1,32,-16,-36,1
1405,2013-07-12 08:30:00,23,1.04,0,0.0,0,0,1,0,1,0,0,1,2013,28,4,1,26,4,-8,0
1406,2013-07-12 09:55:00,28,-0.26,0,0.5,0,0,0,1,0,1,0,1,2013,28,4,1,42,-8,-11,0
1407,2013-07-15 08:30:00,10_29,-2.52,1,-1.2,0,0,0,2,1,0,1,2,2013,29,0,2,48,-15,-28,1
1408,2013-07-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,29,1,1,33,-6,-12,0
1409,2013-07-17 08:30:00,3,-1.94,1,1.43,1,0,0,1,1,0,0,1,2013,29,2,1,53,-9,-22,1
1410,2013-07-18 08:30:00,32,0.7,0,-2.39,0,0,1,0,1,0,0,1,2013,29,3,1,35,-15,-13,0
1411,2013-07-18 10:00:00,25,1.1,1,0.0,0,0,1,0,1,0,0,1,2013,29,3,1,20,10,-9,0
1412,2013-07-22 10:00:00,14,-1.87,1,-2.7,1,0,0,1,0,0,1,1,2013,30,0,1,48,32,-13,0
1413,2013-07-24 10:00:00,21,0.55,1,-1.35,1,0,1,0,0,0,1,1,2013,30,2,1,27,14,-3,0
1414,2013-07-25 08:30:00,32_8,-0.72,0,-4.34,0,1,0,1,1,0,1,2,2013,30,3,2,25,16,-11,0
1415,2013-07-29 10:00:00,24,0.26,0,-0.67,2,0,1,0,0,0,1,1,2013,31,0,1,23,-12,-4,0
1416,2013-07-30 10:00:00,4,-0.12,0,0.41,0,0,0,1,0,1,0,1,2013,31,1,1,29,-17,-40,1
1417,2013-07-31 08:15:00,0,0.58,0,0.39,0,0,1,0,0,1,0,1,2013,31,2,1,32,19,-35,1
1418,2013-07-31 08:30:00,1,1.15,1,-1.23,1,0,1,0,0,0,1,1,2013,31,2,1,62,-3,-20,1
1419,2013-08-01 08:30:00,32,2.0,1,-3.65,0,0,1,0,1,0,0,1,2013,31,3,1,52,-2,-19,1
1420,2013-08-01 10:00:00,17,2.01,1,0.0,0,0,1,0,1,0,0,1,2013,31,3,1,51,9,-14,0
1421,2013-08-02 08:30:00,22_33,0.43,0,-0.19,0,0,1,1,1,0,1,2,2013,31,4,2,90,-11,-55,1
1422,2013-08-05 10:00:00,18,2.34,1,0.0,0,0,1,0,1,0,0,1,2013,32,0,1,28,3,-5,0
1423,2013-08-06 08:30:00,31,2.84,1,0.97,2,0,1,0,0,1,0,1,2013,32,1,1,21,19,-6,0
1424,2013-08-08 08:30:00,32,-0.21,0,-4.47,0,1,0,0,1,0,0,1,2013,32,3,1,14,-6,-7,0
1425,2013-08-13 08:30:00,10_29,0.26,0,3.3600000000000003,0,1,1,0,0,2,0,2,2013,33,1,2,35,3,-12,0
1426,2013-08-14 08:30:00,23,-1.25,1,0.0,0,0,0,1,1,0,0,1,2013,33,2,1,15,-5,-12,0
1427,2013-08-15 08:30:00,32_7,0.96,1,-4.47,0,1,1,0,2,0,0,2,2013,33,3,2,44,2,-41,1
1428,2013-08-15 10:00:00,25,-0.72,1,0.0,0,0,0,1,1,0,0,1,2013,33,3,1,35,-7,-11,0
1429,2013-08-16 08:30:00,3,-0.16,0,0.63,0,1,0,0,1,0,0,1,2013,33,4,1,15,-3,-15,0
1430,2013-08-16 09:55:00,28,-1.1,1,0.47,0,0,0,1,0,1,0,1,2013,33,4,1,21,-3,-26,1
1431,2013-08-21 10:00:00,14,1.81,1,-1.35,0,0,1,0,1,0,0,1,2013,34,2,1,20,-3,-7,0
1432,2013-08-22 08:30:00,32,-0.66,0,1.5,0,0,0,1,1,0,0,1,2013,34,3,1,27,6,-14,0
1433,2013-08-23 10:00:00,21,-5.93,2,-2.48,1,0,0,1,0,0,1,1,2013,34,4,1,41,-9,-22,1
1434,2013-08-26 08:30:00,8,-1.04,0,-0.37,0,0,0,1,1,0,0,1,2013,35,0,1,35,-7,-21,1
1435,2013-08-27 10:00:00,4,0.3,0,0.4,0,0,1,0,0,1,0,1,2013,35,1,1,56,45,-11,0
1436,2013-08-28 10:00:00,24,-0.58,0,0.0,0,0,0,1,1,0,0,1,2013,35,2,1,63,-51,-8,0
1437,2013-08-29 08:30:00,32_26,1.75,1,-2.8400000000000003,1,1,1,0,2,0,0,2,2013,35,3,2,28,4,-10,0
1438,2013-09-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2013,36,1,1,33,-6,-6,0
1439,2013-09-04 08:30:00,31,-0.08,0,-0.32,0,1,0,0,1,0,0,1,2013,36,2,1,14,-9,-4,0
1440,2013-09-05 08:15:00,0,-0.03,0,-0.08,0,1,0,0,1,0,0,1,2013,36,3,1,23,-8,-48,1
1441,2013-09-05 08:30:00,32,0.77,0,-1.41,1,0,1,0,1,0,0,1,2013,36,3,1,32,4,-59,1
1442,2013-09-05 10:00:00,18,1.77,1,0.0,0,0,1,0,1,0,0,1,2013,36,3,1,44,-2,-30,1
1443,2013-09-06 08:30:00,22_33,0.75,0,-2.12,1,0,1,1,1,0,1,2,2013,36,4,2,67,-5,-48,1
1444,2013-09-12 08:30:00,32,4.56,1,0.0,1,0,1,0,1,0,0,1,2013,37,3,1,43,-13,-17,0
1445,2013-09-13 08:30:00,10_29_23,-1.4400000000000002,0,3.3600000000000003,0,0,1,2,1,2,0,3,2013,37,4,3,36,8,-18,1
1446,2013-09-13 09:55:00,28,-1.18,1,0.82,1,0,0,1,0,1,0,1,2013,37,4,1,52,-39,-21,1
1447,2013-09-17 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,38,1,1,19,-2,-7,0
1448,2013-09-18 08:30:00,3,-0.48,0,0.83,0,0,0,1,1,0,0,1,2013,38,2,1,8,-2,-5,0
1449,2013-09-19 08:30:00,32,1.21,1,-1.75,0,0,1,0,1,0,0,1,2013,38,3,1,34,-15,-24,1
1450,2013-09-19 10:00:00,25_14,2.3899999999999997,2,0.0,0,0,2,0,2,0,0,2,2013,38,3,2,25,-1,-4,0
1451,2013-09-24 10:00:00,4,-0.06,0,-0.2,0,1,0,0,1,0,0,1,2013,39,1,1,21,16,-16,0
1452,2013-09-25 08:30:00,8,-1.04,0,-1.22,0,0,0,1,0,0,1,1,2013,39,2,1,15,-6,-5,0
1453,2013-09-25 10:00:00,21,-0.02,0,-0.15,0,1,0,0,0,0,1,1,2013,39,2,1,14,-4,-7,0
1454,2013-09-26 08:30:00,32,0.74,1,-0.88,1,0,1,0,1,0,0,1,2013,39,3,1,14,-1,-3,0
1455,2013-09-26 10:00:00,24,-0.25,0,-0.23,0,0,0,1,1,0,0,1,2013,39,3,1,19,-2,-28,1
1456,2013-10-01 10:00:00,17,0.47,0,0.0,0,0,1,0,1,0,0,1,2013,40,1,1,45,-14,-21,1
1457,2013-10-02 08:15:00,0,-0.37,0,-1.25,1,0,0,1,0,0,1,1,2013,40,2,1,21,-5,-26,1
1458,2013-10-03 08:30:00,32,0.45,0,-2.83,0,0,1,0,1,0,0,1,2013,40,3,1,14,-5,-10,0
1459,2013-10-03 10:00:00,18,-1.16,1,0.0,0,0,0,1,1,0,0,1,2013,40,3,1,41,4,-24,1
1460,2013-10-10 08:30:00,32,-5.0,2,0.0,1,0,0,1,1,0,0,1,2013,41,3,1,17,0,-27,1
1461,2013-10-11 09:55:00,28,-0.43,0,0.54,0,0,0,1,0,1,0,1,2013,41,4,1,16,-6,-4,0
1462,2013-10-17 08:30:00,32,-0.02,0,-1.0,1,1,0,0,1,0,0,1,2013,42,3,1,31,6,-6,0
1463,2013-10-17 10:00:00,25,0.42,0,0.0,0,0,1,0,1,0,0,1,2013,42,3,1,34,28,-14,0
1464,2013-10-21 10:00:00,14,-0.11,0,-5.38,3,1,0,0,0,0,1,1,2013,43,0,1,18,-3,0,0
1465,2013-10-22 08:30:00,22_33,-0.67,0,0.59,0,0,1,1,1,1,0,2,2013,43,1,2,78,4,-68,1
1466,2013-10-24 08:30:00,31_32,-0.32,0,-5.300000000000001,0,1,0,1,2,0,0,2,2013,43,3,2,12,6,-25,1
