,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_0_60_after,reaction_min_0_60_after
580,2008-09-04 10:35:00,46,-0.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,36,3,1,89,-69,-68,1
581,2008-09-04 11:00:00,18,-0.55,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,36,3,1,86,-81,-54,1
582,2008-09-08 15:00:00,12,-0.92,1,-1.52,1,0,0,1,0,0,1,0,1,0,2008,37,0,1,37,30,-13,0
583,2008-09-10 10:35:00,18,-0.38,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,37,2,1,39,-19,-79,1
584,2008-09-11 10:35:00,46,-0.31,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,37,3,1,50,11,-11,0
585,2008-09-11 14:00:00,25,-0.33,0,0.0,0,0,0,1,1,0,0,0,0,1,2008,37,3,1,42,-2,-11,0
586,2008-09-12 09:55:00,58,3.45,1,0.56,1,0,1,0,0,1,0,1,0,0,2008,37,4,1,55,14,-11,0
587,2008-09-12 10:00:00,5,-2.63,1,-1.12,0,0,0,1,0,0,1,0,0,1,2008,37,4,1,55,-26,-4,0
588,2008-09-15 08:30:00,21,-0.92,1,0.0,0,0,0,1,1,0,0,0,0,1,2008,38,0,1,89,1,-1,0
589,2008-09-16 09:00:00,66,-2.1,1,0.0,0,0,0,1,1,0,0,1,0,0,2008,38,1,1,61,28,-56,1
590,2008-09-16 13:00:00,44,1.2,1,0.0,0,0,1,0,1,0,0,0,1,0,2008,38,1,1,51,2,-27,1
591,2008-09-16 14:14:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2008,38,1,1,64,-49,-29,1
592,2008-09-17 10:35:00,18,-0.58,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,38,2,1,81,40,-73,1
593,2008-09-18 08:30:00,69,-1.25,1,0.0,1,0,0,1,1,0,0,0,0,1,2008,38,3,1,47,11,-93,1
594,2008-09-18 10:35:00,46,-0.88,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,38,3,1,67,-41,-9,0
595,2008-09-24 10:00:00,23,-0.37,0,-1.02,1,1,0,0,1,0,0,1,0,0,2008,39,2,1,43,-17,-83,1
596,2008-09-24 10:35:00,18,-0.16,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,39,2,1,73,-45,-36,1
597,2008-09-25 10:00:00,47,-1.69,1,0.27,1,0,0,1,0,1,0,1,0,0,2008,39,3,1,47,22,-91,1
598,2008-09-25 10:35:00,46,-1.67,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,39,3,1,107,-48,-36,1
599,2008-09-26 09:55:00,63,-0.17,0,-4.09,1,1,0,0,1,0,0,0,0,1,2008,39,4,1,78,-3,-33,1
600,2008-09-30 09:00:00,65,-0.41,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,40,1,1,92,-49,-105,1
601,2008-09-30 09:45:00,10,1.06,1,0.0,0,0,1,0,1,0,0,0,0,1,2008,40,1,1,100,-90,-87,1
602,2008-09-30 10:00:00,6,1.34,1,3.1,1,0,1,0,0,1,0,1,0,0,2008,40,1,1,124,-80,-142,1
603,2008-10-01 01:00:00,67,-1.8,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,40,2,1,24,-13,-26,1
604,2008-10-01 08:15:00,0,0.81,0,-0.77,0,0,1,0,1,0,0,1,0,0,2008,40,2,1,101,-73,-87,1
605,2008-10-01 10:35:00,18,-3.99,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,40,2,1,53,22,-28,1
606,2008-10-02 08:30:00,69,-1.34,1,-1.1,0,0,0,1,1,0,0,1,0,0,2008,40,3,1,45,9,-120,1
607,2008-10-02 10:00:00,24,-2.96,1,-2.89,1,0,0,1,0,0,1,0,0,1,2008,40,3,1,63,30,-1,0
608,2008-10-02 10:35:00,46,-1.77,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,40,3,1,58,36,-64,1
609,2008-10-03 10:00:00,40,-0.09,0,0.0,0,1,0,0,1,0,0,1,0,0,2008,40,4,1,65,1,-34,1
610,2008-10-07 15:00:00,12,-2.5,1,0.32,0,0,0,1,0,1,0,0,1,0,2008,41,1,1,84,60,-20,0
611,2008-10-08 10:00:00,50,1.99,1,0.76,1,0,1,0,0,1,0,1,0,0,2008,41,2,1,92,38,-45,1
612,2008-10-08 10:35:00,18,-7.96,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,41,2,1,66,41,-32,1
613,2008-10-09 08:30:00,69,-0.22,0,-0.37,0,1,0,0,1,0,0,1,0,0,2008,41,3,1,44,9,-43,1
614,2008-10-09 10:00:00,31,-0.5,0,-0.53,0,0,0,1,0,0,1,0,1,0,2008,41,3,1,37,-15,-44,1
615,2008-10-09 10:35:00,46,-0.42,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,41,3,1,57,-27,-37,1
616,2008-10-14 10:00:00,37,-1.33,1,0.0,0,0,0,1,1,0,0,0,1,0,2008,42,1,1,50,-33,-75,1
617,2008-10-14 16:00:00,25,-0.09,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,42,1,1,28,7,-44,1
618,2008-10-15 10:00:00,5,0.55,0,0.0,0,0,1,0,1,0,0,0,0,1,2008,42,2,1,46,4,-23,0
619,2008-10-16 09:00:00,66,-0.38,0,0.28,1,0,0,1,0,1,0,1,0,0,2008,42,3,1,39,8,-59,1
620,2008-10-16 10:00:00,53,-3.72,2,0.0,0,0,0,1,1,0,0,0,0,1,2008,42,3,1,68,-61,-54,1
621,2008-10-16 10:35:00,46,-0.63,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,42,3,1,87,-55,-14,0
622,2008-10-16 11:00:00,18,-1.67,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,42,3,1,66,-43,-17,0
623,2008-10-16 13:00:00,44,-2.63,2,-2.0,3,0,0,1,0,0,1,0,1,0,2008,42,3,1,52,-16,-24,1
624,2008-10-17 09:55:00,58,-1.75,1,-1.29,1,0,0,1,0,0,1,1,0,0,2008,42,4,1,48,35,-51,1
625,2008-10-20 10:00:00,7,1.86,2,-2.64,1,0,1,0,0,0,1,0,1,0,2008,43,0,1,95,-58,-76,1
626,2008-10-22 10:35:00,18,-0.43,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,43,2,1,100,-13,-37,1
627,2008-10-23 08:30:00,69,-0.41,0,-0.84,0,0,0,1,1,0,0,1,0,0,2008,43,3,1,79,-61,-24,1
628,2008-10-23 10:00:00,35,-0.28,0,-1.49,0,0,0,1,0,0,1,0,1,0,2008,43,3,1,47,-21,-23,0
629,2008-10-23 10:35:00,46,-1.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,43,3,1,45,18,0,0
630,2008-10-24 10:00:00,23,4.39,2,0.0,0,0,1,0,1,0,0,1,0,0,2008,43,4,1,131,57,-67,1
631,2008-10-27 10:00:00,47,0.43,1,-0.43,0,0,1,0,0,0,1,1,0,0,2008,44,0,1,75,-10,-58,1
632,2008-10-28 09:00:00,65,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,44,1,1,68,-14,-24,1
633,2008-10-28 10:00:00,6,-3.01,2,2.72,1,0,0,1,0,1,0,1,0,0,2008,44,1,1,51,6,-87,1
634,2008-10-28 10:03:00,64,-4.08,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,44,1,1,51,-7,-93,1
635,2008-10-29 10:35:00,18,-0.4,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,44,2,1,202,169,-49,1
636,2008-10-29 14:18:00,26,0.0,0,-1.5,3,1,0,0,1,0,0,1,0,0,2008,44,2,1,89,27,-61,1
637,2008-10-30 10:35:00,46,-1.1,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,44,3,1,101,-95,-86,1
638,2008-10-31 09:45:00,10,-3.73,2,0.0,0,0,0,1,1,0,0,0,0,1,2008,44,4,1,51,-17,-57,1
639,2008-10-31 09:55:00,63,-0.04,0,-3.21,2,1,0,0,1,0,0,0,0,1,2008,44,4,1,59,-33,-40,1
640,2008-11-03 00:00:00,67,-1.93,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,45,0,1,32,-21,-3,0
641,2008-11-04 10:00:00,24,-1.5,1,-0.74,1,0,0,1,0,0,1,0,0,1,2008,45,1,1,80,44,-5,0
642,2008-11-05 08:15:00,0,-1.04,1,-3.38,1,0,0,1,0,0,1,1,0,0,2008,45,2,1,89,-82,-10,0
643,2008-11-05 10:00:00,40,-1.74,1,0.0,0,0,0,1,1,0,0,1,0,0,2008,45,2,1,60,53,-10,0
644,2008-11-05 10:35:00,18,-0.51,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,45,2,1,207,176,-79,1
645,2008-11-06 10:35:00,46,-3.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,45,3,1,82,-11,-112,1
646,2008-11-07 10:00:00,31,1.57,1,1.32,1,0,1,0,0,1,0,0,1,0,2008,45,4,1,83,-52,-1,0
647,2008-11-07 11:30:00,50,-0.23,0,-0.24,0,0,0,1,1,0,0,1,0,0,2008,45,4,1,81,-41,-43,1
648,2008-11-07 15:00:00,12,0.91,1,0.97,1,0,1,0,0,1,0,0,1,0,2008,45,4,1,45,1,-11,0
649,2008-11-11 10:00:00,37,3.39,2,0.0,0,0,1,0,1,0,0,0,1,0,2008,46,1,1,104,-93,-104,1
650,2008-11-13 11:00:00,18,-0.43,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,46,3,1,88,67,-52,1
651,2008-11-13 14:00:00,25,-9.72,3,0.0,0,0,0,1,1,0,0,0,0,1,2008,46,3,1,108,83,-21,0
652,2008-11-14 09:55:00,58,0.3,1,-0.04,0,0,1,0,1,0,0,1,0,0,2008,46,4,1,58,16,-75,1
653,2008-11-14 10:00:00,5,0.9,1,1.83,1,0,1,0,0,1,0,0,0,1,2008,46,4,1,84,34,-56,1
654,2008-11-14 10:35:00,46,-3.93,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,46,4,1,79,-11,-9,0
655,2008-11-17 08:30:00,21,0.07,0,0.0,0,0,1,0,1,0,0,0,0,1,2008,47,0,1,38,10,-36,1
656,2008-11-18 09:00:00,66,1.33,1,0.91,2,0,1,0,0,1,0,1,0,0,2008,47,1,1,59,12,-2,0
657,2008-11-18 13:00:00,44,-3.16,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,47,1,1,52,-16,-85,1
658,2008-11-19 10:35:00,18,-0.59,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,47,2,1,102,-37,-130,1
659,2008-11-20 08:30:00,69,-2.2,1,-0.48,0,0,0,1,1,0,0,1,0,0,2008,47,3,1,38,-20,-1,0
660,2008-11-20 10:35:00,46,-2.87,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,47,3,1,89,-56,-7,0
661,2008-11-24 10:00:00,23,-0.33,0,-1.04,2,0,0,1,0,0,1,1,0,0,2008,48,0,1,82,28,-11,0
662,2008-11-25 09:00:00,65,-1.17,1,0.0,0,0,0,1,1,0,0,0,1,0,2008,48,1,1,227,178,-4,0
663,2008-11-25 10:38:00,35,-1.68,1,-1.49,0,0,0,1,0,0,1,0,1,0,2008,48,1,1,46,-23,-64,1
664,2008-11-26 09:45:00,10,-0.39,1,0.0,0,0,0,1,1,0,0,0,0,1,2008,48,2,1,46,-22,-64,1
665,2008-11-26 09:55:00,63,-0.74,1,-0.05,1,0,0,1,1,0,0,0,0,1,2008,48,2,1,36,-12,-76,1
666,2008-11-26 10:00:00,47,-0.41,0,-0.4,0,0,0,1,0,0,1,1,0,0,2008,48,2,1,36,5,-98,1
667,2008-11-26 10:35:00,18,-44.5,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,48,2,1,48,-2,-91,1
668,2008-11-26 12:00:00,46,-3.78,2,0.0,0,1,0,0,1,0,0,0,1,0,2008,48,2,1,77,-66,-12,0
669,2008-12-02 00:00:00,67,-0.36,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,49,1,1,31,27,-46,1
670,2008-12-03 08:15:00,0,-0.86,1,-3.18,1,0,0,1,0,0,1,1,0,0,2008,49,2,1,45,-25,-20,0
671,2008-12-03 10:00:00,40,-2.59,1,0.0,0,0,0,1,1,0,0,1,0,0,2008,49,2,1,37,-5,-24,1
672,2008-12-03 10:35:00,18,-0.87,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,49,2,1,40,-4,-2,0
673,2008-12-04 08:30:00,69,1.65,1,-0.46,0,0,1,0,1,0,0,1,0,0,2008,49,3,1,37,-13,-22,0
674,2008-12-04 10:00:00,24,-0.99,1,-1.39,1,0,0,1,0,0,1,0,0,1,2008,49,3,1,88,75,-23,0
675,2008-12-04 10:35:00,46,-0.79,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,49,3,1,31,-7,-3,0
676,2008-12-05 15:00:00,12,-0.63,1,-0.11,0,0,0,1,1,0,0,0,1,0,2008,49,4,1,79,49,0,0
677,2008-12-10 10:00:00,31,1.88,1,1.83,1,0,1,0,0,1,0,0,1,0,2008,50,2,1,52,26,-27,1
678,2008-12-10 10:35:00,18,-0.24,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,50,2,1,61,48,-54,1
679,2008-12-10 14:00:00,25,0.18,1,0.0,0,0,1,0,1,0,0,0,0,1,2008,50,2,1,62,7,-22,0
680,2008-12-11 10:35:00,46,-2.52,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,50,3,1,41,28,-34,1
681,2008-12-12 09:55:00,58,0.68,1,-0.96,1,0,1,0,0,0,1,1,0,0,2008,50,4,1,65,-11,-30,1
682,2008-12-12 10:00:00,5,0.8,1,2.39,2,0,1,0,0,1,0,0,0,1,2008,50,4,1,61,8,-52,1
683,2008-12-15 08:30:00,21,0.13,0,0.0,0,0,1,0,1,0,0,0,0,1,2008,51,0,1,76,52,0,0
684,2008-12-15 09:00:00,66,-1.11,1,-0.11,0,0,0,1,1,0,0,1,0,0,2008,51,0,1,70,46,-4,0
685,2008-12-15 13:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,51,0,1,34,-4,-14,0
686,2008-12-16 14:21:00,26,-1.25,3,0.0,0,0,0,1,1,0,0,1,0,0,2008,51,1,1,49,-33,-23,0
687,2008-12-17 08:30:00,19,1.03,0,-0.52,0,0,1,0,1,0,0,0,0,1,2008,51,2,1,79,25,-22,0
688,2008-12-17 10:35:00,18,-0.08,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,51,2,1,235,114,-5,0
689,2008-12-18 08:30:00,69,-0.13,0,-0.91,0,1,0,0,1,0,0,1,0,0,2008,51,3,1,93,-36,-166,1
690,2008-12-18 10:35:00,46,-1.91,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,51,3,1,97,-30,-204,1
691,2008-12-23 09:55:00,63,0.63,1,-0.62,0,0,1,0,1,0,0,0,0,1,2008,52,1,1,47,-21,-54,1
692,2008-12-23 10:02:00,35,0.46,0,0.0,0,0,1,0,1,0,0,0,1,0,2008,52,1,1,47,-25,-53,1
693,2008-12-24 10:35:00,18,-1.32,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,52,2,1,23,-3,-12,0
694,2008-12-24 12:00:00,46,-1.26,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,52,2,1,50,-23,-1,0
695,2008-12-30 09:00:00,65,-0.65,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,52,1,1,60,26,-29,1
696,2008-12-30 09:45:00,10,0.16,0,0.0,0,0,1,0,1,0,0,0,0,1,2008,52,1,1,66,28,-16,0
697,2008-12-30 10:00:00,6,-0.84,1,-0.29,1,0,0,1,1,0,0,1,0,0,2008,52,1,1,55,17,-30,1
698,2008-12-31 08:30:00,69,2.77,3,0.0,1,0,1,0,1,0,0,1,0,0,2008,52,2,1,112,-103,-8,0
699,2008-12-31 10:35:00,18,-0.74,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,52,2,1,42,2,-80,1
700,2008-12-31 12:00:00,46,-1.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,52,2,1,94,18,-3,0
701,2009-01-05 00:00:00,67,0.36,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,2,0,1,31,1,-1,0
702,2009-01-05 10:00:00,11,1.82,1,1.4,1,0,1,0,0,1,0,0,1,0,2009,2,0,1,68,49,-28,1
703,2009-01-07 08:15:00,0,-3.55,2,-25.72,3,0,0,1,0,0,1,1,0,0,2009,2,2,1,43,-22,-17,0
704,2009-01-07 10:30:00,18,-4.54,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,2,2,1,67,-40,-41,1
705,2009-01-08 08:30:00,69,1.51,3,-0.44,0,0,1,0,1,0,0,1,0,0,2009,2,3,1,87,57,-18,0
706,2009-01-08 10:30:00,46,-7.27,2,0.0,0,1,0,0,1,0,0,0,1,0,2009,2,3,1,73,-20,-21,0
707,2009-01-08 15:00:00,12,-0.87,1,0.38,0,0,0,1,0,1,0,0,1,0,2009,2,3,1,51,25,-37,1
708,2009-01-09 10:00:00,31,-0.28,0,0.53,0,0,0,1,0,1,0,0,1,0,2009,2,4,1,118,-94,-46,1
709,2009-01-13 08:30:00,68,2.99,2,-0.47,0,0,1,0,1,0,0,1,0,0,2009,3,1,1,60,-22,-64,1
710,2009-01-13 10:00:00,37,0.36,0,0.0,0,0,1,0,1,0,0,0,1,0,2009,3,1,1,56,18,-54,1
711,2009-01-13 14:00:00,25,-0.03,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,3,1,1,56,-35,-1,0
712,2009-01-14 10:00:00,5,0.51,0,0.0,0,0,1,0,1,0,0,0,0,1,2009,3,2,1,40,19,-20,0
713,2009-01-14 10:30:00,18,-0.38,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,3,2,1,51,29,-2,0
714,2009-01-15 10:00:00,53,0.66,1,0.0,0,0,1,0,1,0,0,0,0,1,2009,3,3,1,164,-103,-61,1
715,2009-01-15 10:30:00,46,-1.15,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,3,3,1,110,-101,-14,0
716,2009-01-16 09:00:00,66,-0.86,1,-0.27,0,0,0,1,1,0,0,1,0,0,2009,3,4,1,60,52,-49,1
717,2009-01-16 09:55:00,58,0.42,1,0.33,0,0,1,0,0,1,0,1,0,0,2009,3,4,1,69,-17,-70,1
718,2009-01-21 13:00:00,44,-0.4,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,4,2,1,59,3,-10,0
719,2009-01-22 10:00:00,35,-1.46,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,4,3,1,85,8,-26,1
720,2009-01-22 11:00:00,18,-2.16,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,4,3,1,40,-9,-9,0
721,2009-01-23 10:30:00,46,-0.21,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,4,4,1,75,-21,-33,1
722,2009-01-26 09:59:00,23,1.4,2,-1.44,1,0,1,0,0,0,1,1,0,0,2009,5,0,1,88,72,-36,1
723,2009-01-26 10:00:00,7,1.28,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,5,0,1,88,72,-36,1
724,2009-01-27 09:00:00,65,0.76,1,-1.1,0,0,1,0,1,0,0,0,1,0,2009,5,1,1,46,30,-57,1
725,2009-01-27 09:59:00,64,0.23,0,0.0,0,0,1,0,1,0,0,0,1,0,2009,5,1,1,49,-4,-36,1
726,2009-01-27 10:00:00,6,-0.11,0,0.7,0,0,0,1,0,1,0,1,0,0,2009,5,1,1,49,-4,-36,1
727,2009-01-28 10:30:00,18,-1.61,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,5,2,1,73,-38,-20,0
728,2009-01-28 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2009,5,2,1,48,26,-131,1
729,2009-01-29 10:00:00,47,-2.87,1,-1.63,0,0,0,1,0,0,1,1,0,0,2009,5,3,1,75,-59,-41,1
730,2009-01-29 10:30:00,46,-0.54,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,5,3,1,91,-65,-39,1
731,2009-01-30 09:45:00,10,-0.14,0,0.0,0,0,0,1,1,0,0,0,0,1,2009,5,4,1,67,25,-90,1
732,2009-01-30 09:55:00,63,-0.47,0,-0.32,0,0,0,1,1,0,0,0,0,1,2009,5,4,1,67,28,-75,1
733,2009-02-03 00:00:00,67,-0.67,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,6,1,1,43,-29,-43,1
734,2009-02-03 10:00:00,50,1.29,1,0.17,0,0,1,0,0,1,0,1,0,0,2009,6,1,1,73,37,0,0
735,2009-02-04 08:15:00,0,-0.07,0,0.36,2,1,0,0,0,1,0,1,0,0,2009,6,2,1,52,-45,-3,0
736,2009-02-04 10:00:00,40,1.09,1,0.0,0,0,1,0,1,0,0,1,0,0,2009,6,2,1,50,1,-23,0
737,2009-02-04 10:30:00,18,-2.09,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,6,2,1,93,29,-60,1
738,2009-02-05 10:00:00,24,-0.9,0,-3.84,3,0,0,1,0,0,1,0,0,1,2009,6,3,1,55,-9,-8,0
739,2009-02-05 10:30:00,46,-0.44,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,6,3,1,46,4,-9,0
740,2009-02-06 15:00:00,12,-0.32,0,-1.64,1,0,0,1,0,0,1,0,1,0,2009,6,4,1,53,-47,-15,0
741,2009-02-11 08:30:00,68,-0.47,1,-1.13,1,0,0,1,0,0,1,1,0,0,2009,7,2,1,50,-8,-37,1
742,2009-02-11 10:30:00,18,-0.82,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,7,2,1,99,-51,-21,0
743,2009-02-11 14:00:00,25,-0.06,0,0.0,0,0,0,1,1,0,0,0,0,1,2009,7,2,1,29,-7,-4,0
744,2009-02-12 10:00:00,5,1.3,1,3.51,3,0,1,0,0,1,0,0,0,1,2009,7,3,1,132,-118,-5,0
745,2009-02-12 10:30:00,46,-0.6,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,7,3,1,49,-10,-6,0
746,2009-02-13 09:55:00,58,-0.68,1,-0.36,0,0,0,1,0,0,1,1,0,0,2009,7,4,1,31,-14,-1,0
747,2009-02-17 08:30:00,21,-1.47,1,0.0,0,0,0,1,1,0,0,0,0,1,2009,8,1,1,28,-3,-44,1
748,2009-02-17 09:00:00,66,0.38,0,-1.1,1,0,1,0,0,0,1,1,0,0,2009,8,1,1,53,-33,-29,1
749,2009-02-17 13:00:00,44,0.42,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,8,1,1,25,18,-12,0
750,2009-02-19 10:30:00,46,-7.64,2,0.0,0,1,0,0,1,0,0,0,1,0,2009,8,3,1,72,-45,-18,0
751,2009-02-19 11:00:00,18,-1.76,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,8,3,1,74,-57,-34,1
752,2009-02-24 09:00:00,65,-0.88,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,9,1,1,53,-37,-38,1
753,2009-02-24 10:07:00,35,5.48,2,-2.98,1,0,1,0,0,0,1,0,1,0,2009,9,1,1,46,-28,-14,0
754,2009-02-25 10:00:00,23,-0.99,2,0.0,0,0,0,1,1,0,0,1,0,0,2009,9,2,1,49,-22,-83,1
755,2009-02-25 10:30:00,18,-0.15,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,9,2,1,74,-47,-46,1
756,2009-02-26 10:00:00,47,-0.51,0,1.44,1,0,0,1,0,1,0,1,0,0,2009,9,3,1,52,-27,-37,1
757,2009-02-26 10:30:00,46,-0.33,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,9,3,1,51,-33,-8,0
758,2009-02-27 09:45:00,10,0.22,0,0.0,0,0,1,0,1,0,0,0,0,1,2009,9,4,1,41,13,-14,0
759,2009-02-27 09:55:00,63,-0.25,0,-0.92,0,1,0,0,1,0,0,0,0,1,2009,9,4,1,41,14,-16,0
760,2009-03-03 00:00:00,67,-0.6,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,10,1,1,25,-8,0,0
761,2009-03-03 10:00:00,50,-0.94,1,-0.89,2,0,0,1,0,0,1,1,0,0,2009,10,1,1,67,-59,-37,1
762,2009-03-04 08:15:00,0,-0.84,1,-0.9,3,0,0,1,0,0,1,1,0,0,2009,10,2,1,29,16,-1,0
763,2009-03-04 10:00:00,40,0.1,0,0.0,0,0,1,0,1,0,0,1,0,0,2009,10,2,1,28,-1,-31,1
764,2009-03-04 10:30:00,18,-1.03,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,10,2,1,51,-18,-5,0
765,2009-03-05 10:00:00,24,3.29,1,-1.62,1,0,1,0,0,0,1,0,0,1,2009,10,3,1,53,29,-8,0
766,2009-03-05 10:30:00,46,-0.78,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,10,3,1,49,36,-46,1
767,2009-03-06 15:00:00,12,0.78,0,-0.5,0,0,1,0,0,0,1,0,1,0,2009,10,4,1,27,-3,-62,1
768,2009-03-11 10:30:00,18,-0.37,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,11,2,1,42,-1,-38,1
769,2009-03-11 14:00:00,25,0.16,1,0.0,0,0,1,0,1,0,0,0,0,1,2009,11,2,1,52,26,-16,0
770,2009-03-12 10:00:00,5,-0.82,0,1.79,3,0,0,1,0,1,0,0,0,1,2009,11,3,1,88,-61,-42,1
771,2009-03-12 10:30:00,46,-0.9,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,11,3,1,92,-48,-3,0
772,2009-03-13 09:55:00,58,0.29,0,-0.06,0,0,1,0,1,0,0,1,0,0,2009,11,4,1,35,0,-8,0
773,2009-03-16 08:30:00,21,-0.79,0,0.0,0,0,0,1,1,0,0,0,0,1,2009,12,0,1,54,30,-25,1
774,2009-03-16 09:00:00,66,-2.42,1,-0.02,0,0,0,1,1,0,0,1,0,0,2009,12,0,1,42,7,-37,1
775,2009-03-16 13:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,12,0,1,57,23,-32,1
776,2009-03-18 10:30:00,18,-0.71,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,12,2,1,43,11,-18,0
777,2009-03-18 14:17:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2009,12,2,1,31,-17,1,0
778,2009-03-19 08:30:00,69,0.35,0,-3.51,1,0,1,0,1,0,0,1,0,0,2009,12,3,1,182,134,-21,0
779,2009-03-19 10:30:00,46,-0.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,12,3,1,70,-1,-28,1
780,2009-03-23 10:00:00,23,0.83,2,0.0,0,0,1,0,1,0,0,1,0,0,2009,13,0,1,109,-76,-14,0
781,2009-03-24 09:59:00,64,4.87,3,0.0,0,0,1,0,1,0,0,0,1,0,2009,13,1,1,63,8,-25,1
782,2009-03-24 10:00:00,35,2.33,2,-1.79,1,0,1,0,0,0,1,0,1,0,2009,13,1,1,63,8,-25,1
783,2009-03-25 10:00:00,47,1.25,1,1.07,1,0,1,0,0,1,0,1,0,0,2009,13,2,1,149,95,-101,1
784,2009-03-25 10:30:00,18,-1.82,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,13,2,1,183,73,-7,0
785,2009-03-26 10:30:00,46,-1.45,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,13,3,1,77,-47,0,0
786,2009-03-27 09:55:00,63,0.5,1,-0.06,1,0,1,0,1,0,0,0,0,1,2009,13,4,1,47,-20,-37,1
787,2009-03-31 09:00:00,65,-2.19,1,-2.24,0,0,0,1,1,0,0,0,1,0,2009,14,1,1,43,30,-29,1
