,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_240_after,reaction_max_60_240_after
2199,2013-01-03 00:00:00,67,-0.17,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,1,3,1,5,-4,2,1,2,1,4,2,4,0,2,-2,5,5,4,-1,27,0
2200,2013-01-03 08:15:00,0,3.05,1,1.36,1,0,1,0,0,1,0,1,0,0,2013,1,3,1,16,-11,7,-2,8,7,14,7,7,-2,6,5,11,-1,23,-2,12,0
2201,2013-01-03 08:30:00,69,-1.38,1,-5.79,3,0,0,1,0,0,1,1,0,0,2013,1,3,1,14,7,7,-2,6,5,4,2,5,-1,4,3,13,-4,18,1,14,0
2202,2013-01-04 10:30:00,46,-1.68,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,1,4,1,6,-2,8,-6,6,-4,9,9,4,-2,6,3,13,4,31,4,30,0
2203,2013-01-04 11:00:00,18,-8.13,2,0.0,0,1,0,0,1,0,0,0,0,1,2013,1,4,1,4,-2,4,2,2,1,8,-3,7,-3,6,3,15,-1,30,-18,31,1
2204,2013-01-08 07:30:00,45,-0.33,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,2,1,1,4,3,4,-4,21,-14,11,-3,4,-1,7,5,12,-5,21,-3,9,0
2205,2013-01-08 10:00:00,37,-0.04,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,2,1,1,11,-9,6,4,13,-9,8,5,8,1,5,3,17,-9,29,3,16,0
2206,2013-01-08 15:00:00,12,0.35,0,-0.07,0,0,1,0,1,0,0,0,1,0,2013,2,1,1,5,-1,3,-1,2,1,2,0,4,2,2,0,5,-1,9,4,3,0
2207,2013-01-09 10:30:00,18,-0.1,1,0.0,0,1,0,0,1,0,0,0,0,1,2013,2,2,1,8,-6,8,-6,5,2,6,-1,4,2,6,-5,16,9,19,15,25,0
2208,2013-01-10 08:30:00,69,-0.63,0,1.06,3,0,0,1,0,1,0,1,0,0,2013,2,3,1,21,-12,15,13,37,30,20,17,16,7,19,15,30,16,30,16,47,1
2209,2013-01-10 10:30:00,46,-5.19,2,0.0,0,1,0,0,1,0,0,0,1,0,2013,2,3,1,4,-2,5,-3,6,2,6,-5,10,8,11,4,12,1,37,22,51,1
2210,2013-01-11 14:00:00,25,0.43,1,0.0,0,0,1,0,1,0,0,0,0,1,2013,2,4,1,3,-1,3,3,3,-2,2,-2,3,-2,2,0,10,-9,18,-11,10,0
2211,2013-01-15 10:00:00,5,0.0,0,1.1,0,1,0,0,0,1,0,0,0,1,2013,3,1,1,12,8,7,2,12,9,12,-8,7,-5,12,-7,22,16,22,-3,2,0
2212,2013-01-16 09:00:00,66,0.68,1,-6.51,1,0,1,0,0,0,1,0,0,1,2013,3,2,1,8,4,11,-5,8,-5,11,5,12,11,17,14,17,-3,24,7,29,0
2213,2013-01-16 10:00:00,44,-0.47,0,0.0,0,0,0,1,1,0,0,0,1,0,2013,3,2,1,17,6,7,5,10,4,10,3,9,2,7,-3,22,7,35,8,12,0
2214,2013-01-16 10:30:00,18,-0.7,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,3,2,1,7,-2,6,1,14,12,7,-2,9,4,12,-11,12,11,26,2,1,0
2215,2013-01-17 10:00:00,53,-1.56,1,0.0,0,0,0,1,1,0,0,1,0,0,2013,3,3,1,14,9,7,0,6,1,8,0,6,-5,7,4,17,11,13,1,30,0
2216,2013-01-17 10:30:00,46,-3.09,2,0.0,0,1,0,0,1,0,0,0,1,0,2013,3,3,1,7,-7,9,6,8,-4,9,5,5,2,6,2,10,-2,26,11,32,1
2217,2013-01-18 09:55:00,58,-0.71,1,-1.52,1,0,0,1,0,0,1,1,0,0,2013,3,4,1,8,6,11,-10,9,-1,8,-6,6,0,5,-1,28,-20,25,-9,41,1
2218,2013-01-22 09:59:00,64,-1.67,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,4,1,1,8,-1,11,-2,7,-3,11,-5,10,5,22,-19,15,3,20,1,34,1
2219,2013-01-22 10:00:00,23,-1.18,1,-1.96,1,0,0,1,0,0,1,1,0,0,2013,4,1,1,8,-1,11,-2,7,-3,11,-5,10,5,22,-19,15,3,20,1,34,1
2220,2013-01-23 09:00:00,35,-0.4,0,1.12,1,0,0,1,0,1,0,0,1,0,2013,4,2,1,19,-15,6,-2,7,4,6,-3,7,6,6,4,8,1,22,-2,10,0
2221,2013-01-24 08:30:00,69,1.42,1,0.0,1,0,1,0,1,0,0,1,0,0,2013,4,3,1,21,-16,10,6,17,13,10,-5,12,5,8,2,20,-3,35,19,37,1
2222,2013-01-24 09:00:00,32,3.56,2,-0.57,0,0,1,0,1,0,0,0,0,1,2013,4,3,1,14,6,15,-9,10,-5,4,1,7,4,9,-8,22,-6,31,27,43,1
2223,2013-01-24 10:00:00,7,0.46,0,1.2,1,0,1,0,0,1,0,0,1,0,2013,4,3,1,11,7,23,12,11,-7,9,5,6,-1,11,2,20,11,27,-10,15,0
2224,2013-01-24 10:30:00,46,-0.74,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,4,3,1,10,6,8,-5,11,7,8,6,6,-2,5,0,18,-3,35,18,5,0
2225,2013-01-24 11:00:00,18,-0.21,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,4,3,1,7,4,15,12,6,-1,9,-7,7,-6,5,2,10,-5,35,31,8,0
2226,2013-01-25 10:00:00,47,-1.68,0,2.02,1,0,0,1,0,1,0,1,0,0,2013,4,4,1,13,-5,4,-1,7,-5,6,-2,5,-3,6,-1,23,5,22,18,2,0
2227,2013-01-28 10:00:00,50,-1.73,1,-0.67,0,0,0,1,1,0,0,1,0,0,2013,5,0,1,14,-9,18,-16,12,-5,8,-2,15,14,5,0,15,9,26,2,11,0
2228,2013-01-29 09:00:00,65,0.0,0,-2.24,0,1,0,0,1,0,0,0,0,1,2013,5,1,1,4,2,7,5,5,4,5,3,16,8,11,6,15,2,24,11,8,0
2229,2013-01-29 10:00:00,6,-1.21,1,1.12,1,0,0,1,0,1,0,1,0,0,2013,5,1,1,12,3,13,-9,10,2,6,2,7,7,16,-11,15,-3,51,42,7,0
2230,2013-01-30 08:15:00,0,0.77,0,-1.03,1,0,1,0,0,0,1,1,0,0,2013,5,2,1,13,-5,6,2,6,2,11,1,15,5,11,1,17,-9,12,-9,34,1
2231,2013-01-30 10:30:00,18,-0.72,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,5,2,1,5,3,5,-1,9,-7,8,7,5,2,9,3,9,6,27,10,11,0
2232,2013-01-30 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,5,2,1,21,-1,16,-2,8,5,7,-1,5,-3,4,0,15,14,9,-2,3,0
2233,2013-01-31 09:45:00,10,3.3,1,0.0,0,0,1,0,1,0,0,0,0,1,2013,5,3,1,7,-6,7,4,7,0,9,-6,6,2,5,4,26,18,31,24,2,0
2234,2013-01-31 10:30:00,46,-1.13,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,5,3,1,4,3,8,-7,15,12,12,8,5,-2,15,-13,18,12,11,6,10,0
2235,2013-02-01 00:00:00,67,-0.17,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,5,4,1,3,2,3,-1,1,-1,9,7,3,-3,2,-2,8,-5,23,15,37,1
2236,2013-02-01 09:00:00,29,-0.39,0,-3.17,1,1,0,0,1,0,0,0,1,0,2013,5,4,1,10,-4,10,-7,22,-14,22,-11,8,6,5,2,31,1,37,1,101,1
2237,2013-02-01 09:55:00,63,2.25,1,-0.6,0,0,1,0,1,0,0,0,0,1,2013,5,4,1,10,8,25,12,16,9,12,7,13,10,21,11,58,53,74,-67,16,0
2238,2013-02-04 10:00:00,24,-0.81,0,-2.3,1,0,0,1,0,0,1,0,0,1,2013,6,0,1,11,-4,8,1,13,-9,11,-7,8,3,7,4,13,7,25,2,1,0
2239,2013-02-06 10:30:00,18,-0.02,1,0.0,0,1,0,0,1,0,0,0,0,1,2013,6,2,1,8,-3,8,8,5,3,4,0,13,8,6,-2,9,-9,27,13,7,0
2240,2013-02-07 10:30:00,46,-2.99,2,0.0,0,1,0,0,1,0,0,0,1,0,2013,6,3,1,15,3,21,-20,10,0,13,-1,18,-12,15,14,16,5,59,-41,10,0
2241,2013-02-07 15:00:00,12,0.06,0,-0.08,0,0,1,0,1,0,0,0,1,0,2013,6,3,1,8,-5,4,2,2,-1,5,5,2,-1,9,-7,7,4,15,5,2,0
2242,2013-02-08 08:30:00,68,1.68,1,-0.12,0,0,1,0,1,0,0,1,0,0,2013,6,4,1,9,3,9,4,10,9,7,-5,5,3,7,-3,24,21,46,-41,12,0
2243,2013-02-08 10:00:00,31,2.16,1,0.92,0,0,1,0,0,1,0,0,1,0,2013,6,4,1,9,6,13,-10,9,-1,11,-4,12,3,7,-3,14,2,40,9,3,0
2244,2013-02-12 07:30:00,45,-0.04,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,7,1,1,6,1,5,-1,5,-2,4,0,6,-4,4,0,24,19,21,-13,25,0
2245,2013-02-12 10:00:00,43,-1.8,0,1.71,3,0,0,1,0,1,0,0,0,1,2013,7,1,1,8,7,22,11,6,-1,6,3,11,5,8,-1,40,30,23,-6,1,0
2246,2013-02-12 13:46:00,25,0.37,0,-10.06,3,0,1,0,1,0,0,0,0,1,2013,7,1,1,3,2,1,0,10,-9,4,-1,3,-1,3,0,6,-2,12,-1,6,0
2247,2013-02-13 10:00:00,5,0.96,0,2.24,0,0,1,0,0,1,0,0,0,1,2013,7,2,1,11,-7,6,1,4,1,5,0,18,-14,7,1,20,-9,19,1,23,0
2248,2013-02-13 10:30:00,18,-1.27,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,7,2,1,19,-15,13,-6,10,-4,9,4,12,-10,12,6,10,2,32,-13,21,0
2249,2013-02-14 08:30:00,69,0.94,1,-0.68,0,0,1,0,1,0,0,1,0,0,2013,7,3,1,12,8,4,0,4,-1,7,-4,10,-4,8,-1,13,4,18,-2,14,0
2250,2013-02-14 10:30:00,46,-1.58,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,7,3,1,5,3,10,-9,10,10,7,-6,8,-6,11,8,15,-7,31,5,21,0
2251,2013-02-15 08:30:00,21,2.42,1,0.0,0,0,1,0,1,0,0,0,0,1,2013,7,4,1,13,6,8,2,16,13,13,4,9,5,6,-5,16,4,41,23,19,0
2252,2013-02-15 09:00:00,66,0.61,1,-0.1,0,0,1,0,1,0,0,0,0,1,2013,7,4,1,10,-6,5,-3,4,1,9,1,6,1,7,4,16,-4,59,43,23,0
2253,2013-02-15 09:55:00,58,0.26,0,0.0,0,0,1,0,1,0,0,1,0,0,2013,7,4,1,8,0,10,7,6,2,10,-1,7,3,9,0,29,-23,20,-18,15,0
2254,2013-02-19 10:00:00,44,-0.84,0,0.0,0,0,0,1,1,0,0,0,1,0,2013,8,1,1,3,-2,3,3,7,-6,6,4,4,-1,5,2,10,-5,28,20,39,1
2255,2013-02-21 09:00:00,32,-0.3,1,-0.9,0,0,0,1,1,0,0,0,0,1,2013,8,3,1,9,3,8,5,9,2,4,0,6,4,5,1,34,17,19,-1,7,0
2256,2013-02-21 10:30:00,46,-1.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,8,3,1,8,4,4,-3,4,0,8,5,4,2,6,1,23,-17,37,4,1,0
2257,2013-02-21 11:00:00,18,-1.72,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,8,3,1,8,6,5,0,5,1,9,-6,10,-8,5,-1,8,-4,37,26,0,0
2258,2013-02-26 09:59:00,64,0.82,1,0.0,0,0,1,0,1,0,0,0,1,0,2013,9,1,1,32,-16,27,-27,19,-8,20,14,14,-6,18,-5,43,30,39,31,2,0
2259,2013-02-27 10:00:00,50,0.77,0,15.83,3,0,1,0,0,1,0,1,0,0,2013,9,2,1,12,-5,10,3,21,19,11,-7,13,12,22,-7,25,-13,29,14,0,0
2260,2013-02-27 10:30:00,18,-1.15,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,9,2,1,15,11,12,-7,9,-3,9,-5,5,-2,11,3,17,-7,55,30,33,1
2261,2013-02-28 09:45:00,10,0.78,0,0.0,0,0,1,0,1,0,0,0,0,1,2013,9,3,1,10,-5,9,-4,9,-1,20,-12,7,3,4,1,34,-25,33,-21,28,0
2262,2013-02-28 10:30:00,46,-1.33,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,9,3,1,15,-13,7,-4,7,5,20,-18,4,-1,16,9,11,-1,33,-14,14,0
2263,2013-03-01 00:00:00,67,0.52,0,0.0,0,0,1,0,1,0,0,0,1,0,2013,9,4,1,2,1,0,0,8,8,4,0,4,-3,2,0,8,0,4,-2,23,0
2264,2013-03-01 09:00:00,29,-1.2,1,-0.67,0,0,0,1,1,0,0,0,1,0,2013,9,4,1,4,-1,8,-3,6,2,14,-13,8,2,7,6,27,-10,21,9,59,1
2265,2013-03-01 09:55:00,63,0.75,1,-0.96,0,0,1,0,1,0,0,0,0,1,2013,9,4,1,6,3,21,-9,15,12,13,-7,16,-13,9,-1,18,2,26,-22,57,1
2266,2013-03-06 08:15:00,0,0.77,0,0.78,1,0,1,0,0,1,0,1,0,0,2013,10,2,1,11,-7,12,-6,8,7,5,2,7,-3,8,-3,10,0,14,1,0,0
2267,2013-03-06 10:00:00,24,0.32,0,-3.3,1,0,1,0,0,0,1,0,0,1,2013,10,2,1,11,-10,8,-1,10,-2,6,-1,8,-2,5,4,14,5,27,-23,9,0
2268,2013-03-06 10:30:00,18,-2.68,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,10,2,1,8,-3,9,4,6,2,6,1,7,-3,4,0,15,-4,37,-23,7,0
2269,2013-03-07 10:30:00,46,-2.57,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,10,3,1,4,-1,8,-6,5,-2,5,-3,12,-12,5,0,19,5,45,26,28,0
2270,2013-03-07 15:00:00,12,0.23,0,1.11,0,0,1,0,0,1,0,0,1,0,2013,10,3,1,4,-2,7,5,3,-1,2,0,2,0,1,0,9,-6,14,-9,12,0
2271,2013-03-08 10:00:00,31,-1.64,1,-0.87,1,0,0,1,0,0,1,0,1,0,2013,10,4,1,20,15,9,-6,6,3,11,7,7,-1,12,-4,22,-9,46,-25,27,0
2272,2013-03-12 07:30:00,45,-0.24,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,11,1,1,7,4,3,3,3,-3,3,-2,4,-2,5,0,40,34,14,2,32,1
2273,2013-03-12 11:00:00,43,-0.32,1,-0.13,0,1,0,0,1,0,0,0,0,1,2013,11,1,1,5,-2,8,-5,6,1,6,-2,7,-4,15,-12,15,4,34,-25,7,0
2274,2013-03-13 10:00:00,5,-3.37,1,-3.65,1,0,0,1,0,0,1,0,0,1,2013,11,2,1,6,-4,10,-7,9,1,9,2,5,-1,6,-1,12,9,54,-32,25,0
2275,2013-03-13 10:30:00,18,-0.29,1,0.0,0,1,0,0,1,0,0,0,0,1,2013,11,2,1,7,6,7,5,6,0,7,-6,4,2,4,-1,15,2,58,-45,23,0
2276,2013-03-13 13:20:00,25,-0.29,0,0.0,0,0,0,1,1,0,0,0,0,1,2013,11,2,1,3,2,5,2,7,4,6,-1,3,1,3,1,8,0,17,6,3,0
2277,2013-03-14 10:30:00,46,-2.14,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,11,3,1,9,5,5,0,5,0,7,-5,8,0,7,-3,14,3,32,26,62,1
2278,2013-03-15 09:00:00,66,-0.28,0,0.0,0,0,0,1,1,0,0,0,0,1,2013,11,4,1,6,-2,10,-8,10,-3,9,1,9,2,9,-6,27,-20,52,38,27,0
2279,2013-03-15 09:55:00,58,-1.23,1,1.49,0,0,0,1,0,1,0,1,0,0,2013,11,4,1,15,3,8,-4,4,1,7,3,9,8,12,11,30,-24,48,-43,28,0
2280,2013-03-18 10:00:00,44,-1.48,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,12,0,1,5,2,5,-3,21,21,18,12,7,-4,8,4,20,-9,24,-7,41,1
2281,2013-03-20 10:30:00,18,-3.17,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,12,2,1,4,-2,14,-13,8,3,8,7,8,-6,8,6,17,-3,31,-1,27,0
2282,2013-03-20 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,12,2,1,34,17,30,-20,20,16,13,13,12,-1,13,4,23,-6,17,-8,9,0
2283,2013-03-21 08:30:00,69,0.6,0,-1.75,0,0,1,0,1,0,0,1,0,0,2013,12,3,1,7,3,11,8,9,-4,4,2,6,0,7,-6,28,-22,16,6,41,1
2284,2013-03-21 10:30:00,46,-4.4,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,12,3,1,7,5,9,-7,10,5,11,7,4,-1,4,0,29,21,27,-9,16,0
2285,2013-03-26 09:00:00,65,0.92,0,0.0,0,0,1,0,1,0,0,0,0,1,2013,13,1,1,14,-11,9,-3,16,8,13,6,6,1,7,-6,17,4,28,14,25,0
2286,2013-03-26 09:59:00,64,-0.41,0,0.0,0,0,0,1,1,0,0,0,1,0,2013,13,1,1,7,1,9,1,6,1,8,2,3,0,7,6,50,1,25,-3,13,0
2287,2013-03-27 10:00:00,50,-0.03,0,-0.62,1,1,0,0,0,0,1,1,0,0,2013,13,2,1,4,1,6,-1,18,-9,6,0,7,2,9,6,13,8,25,-9,19,0
2288,2013-03-27 10:30:00,18,-1.54,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,13,2,1,8,-6,11,8,7,1,3,2,5,-2,5,0,17,11,22,2,8,0
2289,2013-03-28 09:45:00,10,-1.83,1,0.0,0,0,0,1,1,0,0,0,0,1,2013,13,3,1,5,3,12,10,8,4,12,4,6,-2,3,-1,16,-7,25,7,20,0
2290,2013-03-28 10:30:00,46,-5.5,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,13,3,1,6,-5,7,-6,3,1,5,-4,5,3,6,0,32,11,30,30,3,0
2291,2013-03-29 09:55:00,63,2.88,2,-2.15,1,0,1,0,1,0,0,0,0,1,2013,13,4,1,2,-1,3,1,2,2,2,1,1,0,2,2,6,-3,7,-3,1,0
2292,2013-04-01 09:00:00,29,-0.46,0,-0.8,0,0,0,1,1,0,0,0,1,0,2013,14,0,1,3,-2,5,1,3,-1,3,-2,2,0,4,3,18,15,22,7,36,1
2293,2013-04-02 01:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,14,1,1,3,2,3,2,2,-1,2,1,1,-1,6,-5,10,-3,11,-6,17,0
2294,2013-04-03 08:15:00,0,-1.36,1,1.16,1,0,0,1,0,1,0,1,0,0,2013,14,2,1,13,7,7,-2,8,0,6,4,6,1,8,1,14,-10,27,11,37,1
2295,2013-04-03 10:00:00,40,-1.63,1,0.0,0,0,0,1,1,0,0,1,0,0,2013,14,2,1,9,5,7,1,6,-1,8,0,6,-3,10,-9,15,3,29,14,8,0
2296,2013-04-03 10:30:00,18,-0.78,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,14,2,1,4,-1,8,-3,8,6,3,1,3,1,5,0,8,-1,32,12,9,0
2297,2013-04-04 08:30:00,69,-2.33,1,0.0,1,0,0,1,1,0,0,1,0,0,2013,14,3,1,15,14,75,-70,27,1,23,3,14,-5,21,13,26,18,31,22,86,1
2298,2013-04-04 10:30:00,46,-2.6,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,14,3,1,9,3,6,-4,12,11,6,-2,6,4,12,-6,17,7,93,58,91,1
2299,2013-04-05 15:00:00,12,1.82,0,-8.98,1,0,1,0,0,0,1,0,1,0,2013,14,4,1,9,-9,6,5,4,0,5,2,3,0,3,-3,20,-8,8,-4,11,0
2300,2013-04-09 07:30:00,45,-1.34,2,0.0,0,0,0,1,1,0,0,0,1,0,2013,15,1,1,5,0,6,1,3,1,6,1,7,-7,5,-4,24,16,17,1,42,1
2301,2013-04-10 10:30:00,18,-1.07,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,15,2,1,5,0,6,1,8,8,4,-2,4,-2,9,1,9,1,27,-10,0,0
2302,2013-04-10 15:50:00,25,0.39,0,0.0,0,0,1,0,1,0,0,0,0,1,2013,15,2,1,1,1,5,3,5,-3,2,1,2,1,4,2,6,0,13,2,3,0
2303,2013-04-11 10:30:00,46,-0.87,1,0.0,0,1,0,0,1,0,0,0,1,0,2013,15,3,1,5,-3,4,1,7,4,4,2,8,3,9,3,19,-6,35,25,9,0
2304,2013-04-12 09:55:00,58,-1.48,1,4.95,2,0,0,1,0,1,0,1,0,0,2013,15,4,1,7,5,12,6,10,-5,6,4,9,-8,10,7,19,15,31,19,4,0
2305,2013-04-12 10:00:00,5,1.13,1,0.82,0,0,1,0,0,1,0,0,0,1,2013,15,4,1,12,6,10,-5,6,4,9,-8,10,7,4,-2,17,2,16,12,9,0
2306,2013-04-15 08:30:00,21,-0.48,0,0.0,0,0,0,1,1,0,0,0,0,1,2013,16,0,1,8,0,14,12,5,-1,4,-2,5,-5,4,1,19,12,30,19,4,0
2307,2013-04-15 09:00:00,66,-1.38,1,0.0,0,0,0,1,1,0,0,0,0,1,2013,16,0,1,18,-16,7,3,9,7,5,1,7,3,9,-5,16,-4,31,19,4,0
2308,2013-04-15 10:00:00,44,-0.89,1,0.0,0,0,0,1,1,0,0,0,1,0,2013,16,0,1,8,3,13,-6,9,0,10,5,6,-2,5,4,11,0,19,-11,2,0
2309,2013-04-17 10:30:00,18,-2.27,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,16,2,1,17,-11,14,-6,13,-8,6,1,11,0,9,1,13,-10,91,-81,18,0
2310,2013-04-18 08:30:00,69,-0.14,0,-1.1,0,1,0,0,1,0,0,1,0,0,2013,16,3,1,9,1,12,6,15,11,11,0,5,-1,12,-3,12,-11,31,-12,43,1
2311,2013-04-18 10:30:00,46,-1.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,16,3,1,38,30,10,-5,8,-3,7,-3,21,20,9,-6,21,-4,33,-8,23,0
2312,2013-04-22 10:00:00,23,-0.88,0,-1.9,1,0,0,1,0,0,1,1,0,0,2013,17,0,1,11,4,8,0,6,1,6,-4,6,-5,9,3,13,-3,17,3,26,0
2313,2013-04-24 10:30:00,18,-1.03,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,17,2,1,6,-4,11,-9,8,-2,5,-1,6,2,8,3,12,-4,38,19,32,1
2314,2013-04-25 08:30:00,69,0.67,1,-1.65,0,0,1,0,1,0,0,1,0,0,2013,17,3,1,13,-11,8,-4,6,5,4,-3,6,-3,4,-2,39,-34,26,22,1,0
2315,2013-04-25 10:30:00,46,-0.94,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,17,3,1,9,7,6,2,6,2,6,-2,8,4,7,0,9,1,48,-43,10,0
2316,2013-04-26 09:55:00,63,1.02,1,-2.24,1,0,1,0,1,0,0,0,0,1,2013,17,4,1,18,-14,5,1,9,3,10,0,6,-1,13,-11,25,14,20,1,9,0
2317,2013-04-29 10:00:00,50,0.11,0,-0.49,1,0,1,0,0,0,1,1,0,0,2013,18,0,1,7,2,3,-1,5,2,3,0,3,0,6,-1,14,1,14,-3,16,0
2318,2013-04-30 08:30:00,22,-3.65,1,0.0,0,0,0,1,1,0,0,0,0,1,2013,18,1,1,9,4,2,-1,4,-3,4,1,2,1,4,1,35,28,12,-4,80,1
2319,2013-04-30 09:00:00,65,0.92,0,0.0,0,0,1,0,1,0,0,0,0,1,2013,18,1,1,6,2,8,6,4,1,5,4,11,6,12,11,49,47,12,1,33,1
2320,2013-04-30 09:45:00,10,-1.1,1,0.0,0,0,0,1,1,0,0,0,0,1,2013,18,1,1,13,3,17,8,7,-1,20,10,10,6,9,6,24,19,72,61,6,0
2321,2013-04-30 10:00:00,6,0.97,1,1.37,1,0,1,0,0,1,0,1,0,0,2013,18,1,1,20,10,10,6,9,6,8,-4,6,2,14,11,20,4,77,67,4,0
2322,2013-05-01 01:00:00,67,-0.87,0,0.0,0,0,0,1,1,0,0,0,1,0,2013,18,2,1,1,1,1,0,2,1,3,2,3,2,1,-1,5,3,3,-1,25,0
2323,2013-05-01 08:15:00,0,-0.74,0,-0.97,1,0,0,1,0,0,1,1,0,0,2013,18,2,1,11,9,10,5,6,2,8,-7,6,-3,5,-2,23,-18,18,12,14,0
2324,2013-05-01 09:00:00,29,0.0,2,-4.1,2,1,0,0,1,0,0,0,1,0,2013,18,2,1,6,-3,3,-3,14,-12,9,-1,2,0,6,6,17,0,26,7,0,0
2325,2013-05-01 10:30:00,18,-8.56,1,0.0,0,1,0,0,1,0,0,0,0,1,2013,18,2,1,6,1,7,-4,4,2,4,2,8,3,7,-4,8,7,32,-21,21,0
2326,2013-05-01 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,18,2,1,28,-16,27,20,22,10,10,3,9,2,12,-11,17,7,10,3,-1,0
2327,2013-05-02 10:30:00,46,-5.14,2,0.0,0,1,0,0,1,0,0,0,1,0,2013,18,3,1,11,4,5,-1,11,8,12,-11,9,8,9,-2,24,-5,35,-9,23,0
2328,2013-05-07 15:00:00,12,-5.85,1,0.29,0,0,0,1,0,1,0,0,1,0,2013,19,1,1,3,-3,2,1,3,-1,1,1,4,-3,2,-1,5,0,6,0,3,0
2329,2013-05-08 10:30:00,18,-0.98,0,0.0,0,1,0,0,1,0,0,0,0,1,2013,19,2,1,8,-5,3,0,6,6,13,12,9,-8,9,-1,23,4,22,3,7,0
2330,2013-05-09 08:30:00,69,0.45,0,-2.3,0,0,1,0,1,0,0,1,0,0,2013,19,3,1,9,0,8,-6,10,5,7,-5,8,4,4,2,44,-37,21,-9,13,0
2331,2013-05-09 10:00:00,31,-0.15,0,0.0,0,0,0,1,1,0,0,0,1,0,2013,19,3,1,8,6,9,0,9,-4,8,-5,8,-4,6,2,15,-1,48,-36,24,0
2332,2013-05-09 10:30:00,46,-1.4,0,0.0,0,1,0,0,1,0,0,0,1,0,2013,19,3,1,5,0,4,1,3,2,3,2,4,-3,6,1,14,11,28,-23,13,0
2333,2013-05-10 13:59:00,25,0.49,0,0.0,0,0,1,0,1,0,0,0,0,1,2013,19,4,1,3,1,7,7,7,4,6,-4,4,1,2,0,11,-10,14,3,11,0
2334,2013-05-13 10:00:00,5,0.97,1,0.77,0,0,1,0,0,1,0,0,0,1,2013,20,0,1,15,-4,9,5,5,0,8,-2,3,0,5,4,14,-3,26,7,9,0
2335,2013-05-14 07:30:00,45,1.07,3,0.0,0,0,1,0,1,0,0,0,1,0,2013,20,1,1,11,9,7,2,7,4,5,-5,10,3,6,-2,15,-5,27,-22,28,0
2336,2013-05-14 08:30:00,41,0.0,0,1.45,1,1,0,0,0,1,0,0,0,1,2013,20,1,1,10,-7,9,-6,11,0,7,2,9,5,13,7,15,7,25,20,19,0
2337,2013-05-15 09:00:00,66,-1.23,1,4.47,3,0,0,1,0,1,0,0,0,1,2013,20,2,1,10,7,11,-6,11,0,12,9,16,-16,10,-7,28,9,46,15,4,0
2338,2013-05-15 10:00:00,44,0.63,0,-2.24,3,0,1,0,0,0,1,0,1,0,2013,20,2,1,10,0,7,-4,6,3,7,-2,6,-4,4,2,20,5,29,-3,9,0
