,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",9.20
2,clf,dtree,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 150}",0.73,0.68,0.75,0.96,0.49,0.11,947.00,345.00,"{'0': {'precision': 0.7475247524752475, 'recall': 0.9567053854276664, 'f1-score': 0.8392774432607689, 'support': 947}, '1': {'precision': 0.4875, 'recall': 0.11304347826086956, 'f1-score': 0.18352941176470589, 'support': 345}, 'micro avg': {'precision': 0.7314241486068112, 'recall': 0.7314241486068112, 'f1-score': 0.7314241486068112, 'support': 1292}, 'macro avg': {'precision': 0.6175123762376238, 'recall': 0.534874431844268, 'f1-score': 0.5114034275127374, 'support': 1292}, 'weighted avg': {'precision': 0.6780908982926156, 'recall': 0.7314241486068112, 'f1-score': 0.6641744472343435, 'support': 1292}}",0.72
3,clf,rforest,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 10}",0.73,0.67,0.74,0.98,0.49,0.06,947.00,345.00,"{'0': {'precision': 0.7398244213886672, 'recall': 0.9788806758183738, 'f1-score': 0.8427272727272728, 'support': 947}, '1': {'precision': 0.48717948717948717, 'recall': 0.05507246376811594, 'f1-score': 0.09895833333333333, 'support': 345}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.6135019542840772, 'recall': 0.5169765697932449, 'f1-score': 0.47084280303030307, 'support': 1292}, 'weighted avg': {'precision': 0.6723611843126865, 'recall': 0.7321981424148607, 'f1-score': 0.6441202416971574, 'support': 1292}}",27.36
4,clf,xgb,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.75,0.97,0.55,0.10,947.00,345.00,"{'0': {'precision': 0.7479608482871125, 'recall': 0.9683210137275607, 'f1-score': 0.8439944776806257, 'support': 947}, '1': {'precision': 0.5454545454545454, 'recall': 0.10434782608695652, 'f1-score': 0.17518248175182483, 'support': 345}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.646707696870829, 'recall': 0.5363344199072586, 'f1-score': 0.5095884797162253, 'support': 1292}, 'weighted avg': {'precision': 0.6938860228403356, 'recall': 0.7376160990712074, 'f1-score': 0.6654030391392664, 'support': 1292}}",0.45
5,clf,gboosting,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_estimators': 10},0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7327652982184353, 'recall': 0.9989440337909187, 'f1-score': 0.8453976764968721, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.36638264910921764, 'recall': 0.49947201689545934, 'f1-score': 0.42269883824843607, 'support': 1292}, 'weighted avg': {'precision': 0.5370965459851844, 'recall': 0.7321981424148607, 'f1-score': 0.6196529408997972, 'support': 1292}}",1.05
6,clf,ada,max,basic,ALL_NO_3_2_1,30_120,included,basic,0.74,{'n_estimators': 50},0.73,0.69,0.75,0.95,0.50,0.15,947.00,345.00,"{'0': {'precision': 0.7533670033670034, 'recall': 0.9450897571277719, 'f1-score': 0.838407494145199, 'support': 947}, '1': {'precision': 0.5, 'recall': 0.15072463768115943, 'f1-score': 0.2316258351893096, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.6266835016835017, 'recall': 0.5479071974044657, 'f1-score': 0.5350166646672543, 'support': 1292}, 'weighted avg': {'precision': 0.6857109537063097, 'recall': 0.7329721362229102, 'f1-score': 0.6763798839750892, 'support': 1292}}",1.12
0,reg,kn,max,basic,ALL_NO_3_2_1,30_120,included,basic,18.61,{'n_neighbors': 41},,,,,,,,,18.24,7.04
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,30_120,included,basic,20.21,"{'C': 5, 'gamma': 1}",,,,,,,,,20.20,9.27
2,reg,dtree,max,basic,ALL_NO_3_2_1,30_120,included,basic,18.33,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,,,18.09,0.71
3,reg,rforest,max,basic,ALL_NO_3_2_1,30_120,included,basic,17.91,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,17.71,69.59
4,reg,xgb,max,basic,ALL_NO_3_2_1,30_120,included,basic,18.02,{'n_estimators': 50},,,,,,,,,17.75,0.44
5,reg,gboosting,max,basic,ALL_NO_3_2_1,30_120,included,basic,18.23,{'n_estimators': 50},,,,,,,,,18.02,0.92
6,reg,ada,max,basic,ALL_NO_3_2_1,30_120,included,basic,19.97,{'n_estimators': 10},,,,,,,,,20.29,1.30
0,clf,kn,min,basic,ALL_NO_3_2_1,30_120,included,basic,0.76,{'n_neighbors': 41},0.77,0.70,0.77,0.98,0.47,0.05,993.00,299.00,"{'0': {'precision': 0.7741679873217115, 'recall': 0.9838872104733132, 'f1-score': 0.8665188470066518, 'support': 993}, '1': {'precision': 0.4666666666666667, 'recall': 0.046822742474916385, 'f1-score': 0.0851063829787234, 'support': 299}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6204173269941891, 'recall': 0.5153549764741148, 'f1-score': 0.4758126149926876, 'support': 1292}, 'weighted avg': {'precision': 0.7030047559936478, 'recall': 0.7670278637770898, 'f1-score': 0.6856811328082381, 'support': 1292}}",6.89
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",9.64
2,clf,dtree,min,basic,ALL_NO_3_2_1,30_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 150}",0.76,0.71,0.79,0.94,0.44,0.15,993.00,299.00,"{'0': {'precision': 0.7868576242628476, 'recall': 0.9405840886203424, 'f1-score': 0.8568807339449541, 'support': 993}, '1': {'precision': 0.4380952380952381, 'recall': 0.15384615384615385, 'f1-score': 0.22772277227722776, 'support': 299}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6124764311790428, 'recall': 0.5472151212332481, 'f1-score': 0.542301753111091, 'support': 1292}, 'weighted avg': {'precision': 0.7061455859779286, 'recall': 0.7585139318885449, 'f1-score': 0.7112783883268039, 'support': 1292}}",0.71
3,clf,rforest,min,basic,ALL_NO_3_2_1,30_120,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.77,0.71,0.78,0.97,0.48,0.10,993.00,299.00,"{'0': {'precision': 0.7817589576547231, 'recall': 0.9667673716012085, 'f1-score': 0.8644754615038271, 'support': 993}, '1': {'precision': 0.484375, 'recall': 0.10367892976588629, 'f1-score': 0.17079889807162532, 'support': 299}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6330669788273615, 'recall': 0.5352231506835474, 'f1-score': 0.5176371797877263, 'support': 1292}, 'weighted avg': {'precision': 0.7129371284451548, 'recall': 0.7670278637770898, 'f1-score': 0.7039419534030312, 'support': 1292}}",27.13
4,clf,xgb,min,basic,ALL_NO_3_2_1,30_120,included,basic,0.76,{'n_estimators': 10},0.77,0.72,0.78,0.96,0.51,0.12,993.00,299.00,"{'0': {'precision': 0.7846027846027847, 'recall': 0.9647532729103726, 'f1-score': 0.865401987353207, 'support': 993}, '1': {'precision': 0.5070422535211268, 'recall': 0.12040133779264214, 'f1-score': 0.19459459459459458, 'support': 299}, 'micro avg': {'precision': 0.7693498452012384, 'recall': 0.7693498452012384, 'f1-score': 0.7693498452012384, 'support': 1292}, 'macro avg': {'precision': 0.6458225190619558, 'recall': 0.5425773053515074, 'f1-score': 0.5299982909739007, 'support': 1292}, 'weighted avg': {'precision': 0.7203685750103577, 'recall': 0.7693498452012384, 'f1-score': 0.7101609576048903, 'support': 1292}}",0.42
5,clf,gboosting,min,basic,ALL_NO_3_2_1,30_120,included,basic,0.76,{'n_estimators': 100},0.76,0.71,0.79,0.94,0.44,0.16,993.00,299.00,"{'0': {'precision': 0.7883149872988993, 'recall': 0.9375629405840886, 'f1-score': 0.8564857405703772, 'support': 993}, '1': {'precision': 0.44144144144144143, 'recall': 0.16387959866220736, 'f1-score': 0.23902439024390243, 'support': 299}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6148782143701703, 'recall': 0.550721269623148, 'f1-score': 0.5477550654071398, 'support': 1292}, 'weighted avg': {'precision': 0.7080400722746114, 'recall': 0.7585139318885449, 'f1-score': 0.7135902732734608, 'support': 1292}}",1.10
6,clf,ada,min,basic,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.79,0.92,0.42,0.19,993.00,299.00,"{'0': {'precision': 0.7904761904761904, 'recall': 0.919436052366566, 'f1-score': 0.8500931098696461, 'support': 993}, '1': {'precision': 0.41605839416058393, 'recall': 0.19063545150501673, 'f1-score': 0.26146788990825687, 'support': 299}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6032672923183872, 'recall': 0.5550357519357914, 'f1-score': 0.5557804998889515, 'support': 1292}, 'weighted avg': {'precision': 0.7038268707406127, 'recall': 0.7507739938080495, 'f1-score': 0.7138710194915847, 'support': 1292}}",1.07
0,reg,kn,min,basic,ALL_NO_3_2_1,30_120,included,basic,17.68,{'n_neighbors': 41},,,,,,,,,16.69,6.75
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,30_120,included,basic,19.61,"{'C': 5, 'gamma': 1}",,,,,,,,,18.46,8.99
2,reg,dtree,min,basic,ALL_NO_3_2_1,30_120,included,basic,17.49,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,16.66,0.70
3,reg,rforest,min,basic,ALL_NO_3_2_1,30_120,included,basic,16.97,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,16.27,51.39
4,reg,xgb,min,basic,ALL_NO_3_2_1,30_120,included,basic,17.08,{'n_estimators': 50},,,,,,,,,16.49,0.27
5,reg,gboosting,min,basic,ALL_NO_3_2_1,30_120,included,basic,17.09,{'n_estimators': 50},,,,,,,,,16.57,0.59
6,reg,ada,min,basic,ALL_NO_3_2_1,30_120,included,basic,18.45,{'n_estimators': 10},,,,,,,,,18.14,0.94
0,clf,kn,max,all,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_neighbors': 71},0.73,0.74,0.73,1.00,0.75,0.01,947.00,345.00,"{'0': {'precision': 0.734472049689441, 'recall': 0.9989440337909187, 'f1-score': 0.8465324384787473, 'support': 947}, '1': {'precision': 0.75, 'recall': 0.008695652173913044, 'f1-score': 0.0171919770773639, 'support': 345}, 'micro avg': {'precision': 0.7345201238390093, 'recall': 0.7345201238390093, 'f1-score': 0.7345201238390094, 'support': 1292}, 'macro avg': {'precision': 0.7422360248447205, 'recall': 0.5038198429824159, 'f1-score': 0.43186220777805556, 'support': 1292}, 'weighted avg': {'precision': 0.7386184450897063, 'recall': 0.7345201238390093, 'f1-score': 0.6250754267268298, 'support': 1292}}",4.64
1,clf,svc-rbf,max,all,ALL_NO_3_2_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",5.95
2,clf,dtree,max,all,ALL_NO_3_2_1,30_120,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 150}",0.73,0.68,0.75,0.96,0.49,0.11,947.00,345.00,"{'0': {'precision': 0.7475247524752475, 'recall': 0.9567053854276664, 'f1-score': 0.8392774432607689, 'support': 947}, '1': {'precision': 0.4875, 'recall': 0.11304347826086956, 'f1-score': 0.18352941176470589, 'support': 345}, 'micro avg': {'precision': 0.7314241486068112, 'recall': 0.7314241486068112, 'f1-score': 0.7314241486068112, 'support': 1292}, 'macro avg': {'precision': 0.6175123762376238, 'recall': 0.534874431844268, 'f1-score': 0.5114034275127374, 'support': 1292}, 'weighted avg': {'precision': 0.6780908982926156, 'recall': 0.7314241486068112, 'f1-score': 0.6641744472343435, 'support': 1292}}",0.45
3,clf,rforest,max,all,ALL_NO_3_2_1,30_120,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 10}",0.73,0.67,0.74,0.98,0.49,0.06,947.00,345.00,"{'0': {'precision': 0.7398244213886672, 'recall': 0.9788806758183738, 'f1-score': 0.8427272727272728, 'support': 947}, '1': {'precision': 0.48717948717948717, 'recall': 0.05507246376811594, 'f1-score': 0.09895833333333333, 'support': 345}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.6135019542840772, 'recall': 0.5169765697932449, 'f1-score': 0.47084280303030307, 'support': 1292}, 'weighted avg': {'precision': 0.6723611843126865, 'recall': 0.7321981424148607, 'f1-score': 0.6441202416971574, 'support': 1292}}",16.12
4,clf,xgb,max,all,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.75,0.97,0.55,0.10,947.00,345.00,"{'0': {'precision': 0.7479608482871125, 'recall': 0.9683210137275607, 'f1-score': 0.8439944776806257, 'support': 947}, '1': {'precision': 0.5454545454545454, 'recall': 0.10434782608695652, 'f1-score': 0.17518248175182483, 'support': 345}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.646707696870829, 'recall': 0.5363344199072586, 'f1-score': 0.5095884797162253, 'support': 1292}, 'weighted avg': {'precision': 0.6938860228403356, 'recall': 0.7376160990712074, 'f1-score': 0.6654030391392664, 'support': 1292}}",0.26
5,clf,gboosting,max,all,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_estimators': 10},0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7327652982184353, 'recall': 0.9989440337909187, 'f1-score': 0.8453976764968721, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.36638264910921764, 'recall': 0.49947201689545934, 'f1-score': 0.42269883824843607, 'support': 1292}, 'weighted avg': {'precision': 0.5370965459851844, 'recall': 0.7321981424148607, 'f1-score': 0.6196529408997972, 'support': 1292}}",0.61
6,clf,ada,max,all,ALL_NO_3_2_1,30_120,included,basic,0.74,{'n_estimators': 50},0.73,0.69,0.75,0.95,0.50,0.15,947.00,345.00,"{'0': {'precision': 0.7533670033670034, 'recall': 0.9450897571277719, 'f1-score': 0.838407494145199, 'support': 947}, '1': {'precision': 0.5, 'recall': 0.15072463768115943, 'f1-score': 0.2316258351893096, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.6266835016835017, 'recall': 0.5479071974044657, 'f1-score': 0.5350166646672543, 'support': 1292}, 'weighted avg': {'precision': 0.6857109537063097, 'recall': 0.7329721362229102, 'f1-score': 0.6763798839750892, 'support': 1292}}",0.65
0,reg,kn,max,all,ALL_NO_3_2_1,30_120,included,basic,18.61,{'n_neighbors': 41},,,,,,,,,18.24,4.26
1,reg,svr-rbf,max,all,ALL_NO_3_2_1,30_120,included,basic,20.21,"{'C': 5, 'gamma': 1}",,,,,,,,,20.20,5.48
2,reg,dtree,max,all,ALL_NO_3_2_1,30_120,included,basic,18.33,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,,,18.09,0.41
3,reg,rforest,max,all,ALL_NO_3_2_1,30_120,included,basic,17.91,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,17.71,41.20
4,reg,xgb,max,all,ALL_NO_3_2_1,30_120,included,basic,18.02,{'n_estimators': 50},,,,,,,,,17.75,0.27
5,reg,gboosting,max,all,ALL_NO_3_2_1,30_120,included,basic,18.23,{'n_estimators': 50},,,,,,,,,18.02,0.56
6,reg,ada,max,all,ALL_NO_3_2_1,30_120,included,basic,19.97,{'n_estimators': 10},,,,,,,,,20.29,0.81
0,clf,kn,min,all,ALL_NO_3_2_1,30_120,included,basic,0.76,{'n_neighbors': 41},0.77,0.70,0.77,0.98,0.47,0.05,993.00,299.00,"{'0': {'precision': 0.7741679873217115, 'recall': 0.9838872104733132, 'f1-score': 0.8665188470066518, 'support': 993}, '1': {'precision': 0.4666666666666667, 'recall': 0.046822742474916385, 'f1-score': 0.0851063829787234, 'support': 299}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6204173269941891, 'recall': 0.5153549764741148, 'f1-score': 0.4758126149926876, 'support': 1292}, 'weighted avg': {'precision': 0.7030047559936478, 'recall': 0.7670278637770898, 'f1-score': 0.6856811328082381, 'support': 1292}}",5.56
1,clf,svc-rbf,min,all,ALL_NO_3_2_1,30_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",5.99
2,clf,dtree,min,all,ALL_NO_3_2_1,30_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 150}",0.76,0.71,0.79,0.94,0.44,0.15,993.00,299.00,"{'0': {'precision': 0.7868576242628476, 'recall': 0.9405840886203424, 'f1-score': 0.8568807339449541, 'support': 993}, '1': {'precision': 0.4380952380952381, 'recall': 0.15384615384615385, 'f1-score': 0.22772277227722776, 'support': 299}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6124764311790428, 'recall': 0.5472151212332481, 'f1-score': 0.542301753111091, 'support': 1292}, 'weighted avg': {'precision': 0.7061455859779286, 'recall': 0.7585139318885449, 'f1-score': 0.7112783883268039, 'support': 1292}}",0.42
3,clf,rforest,min,all,ALL_NO_3_2_1,30_120,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.77,0.71,0.78,0.97,0.48,0.10,993.00,299.00,"{'0': {'precision': 0.7817589576547231, 'recall': 0.9667673716012085, 'f1-score': 0.8644754615038271, 'support': 993}, '1': {'precision': 0.484375, 'recall': 0.10367892976588629, 'f1-score': 0.17079889807162532, 'support': 299}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6330669788273615, 'recall': 0.5352231506835474, 'f1-score': 0.5176371797877263, 'support': 1292}, 'weighted avg': {'precision': 0.7129371284451548, 'recall': 0.7670278637770898, 'f1-score': 0.7039419534030312, 'support': 1292}}",16.05
4,clf,xgb,min,all,ALL_NO_3_2_1,30_120,included,basic,0.76,{'n_estimators': 10},0.77,0.72,0.78,0.96,0.51,0.12,993.00,299.00,"{'0': {'precision': 0.7846027846027847, 'recall': 0.9647532729103726, 'f1-score': 0.865401987353207, 'support': 993}, '1': {'precision': 0.5070422535211268, 'recall': 0.12040133779264214, 'f1-score': 0.19459459459459458, 'support': 299}, 'micro avg': {'precision': 0.7693498452012384, 'recall': 0.7693498452012384, 'f1-score': 0.7693498452012384, 'support': 1292}, 'macro avg': {'precision': 0.6458225190619558, 'recall': 0.5425773053515074, 'f1-score': 0.5299982909739007, 'support': 1292}, 'weighted avg': {'precision': 0.7203685750103577, 'recall': 0.7693498452012384, 'f1-score': 0.7101609576048903, 'support': 1292}}",0.25
5,clf,gboosting,min,all,ALL_NO_3_2_1,30_120,included,basic,0.76,{'n_estimators': 100},0.76,0.71,0.79,0.94,0.44,0.16,993.00,299.00,"{'0': {'precision': 0.7883149872988993, 'recall': 0.9375629405840886, 'f1-score': 0.8564857405703772, 'support': 993}, '1': {'precision': 0.44144144144144143, 'recall': 0.16387959866220736, 'f1-score': 0.23902439024390243, 'support': 299}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6148782143701703, 'recall': 0.550721269623148, 'f1-score': 0.5477550654071398, 'support': 1292}, 'weighted avg': {'precision': 0.7080400722746114, 'recall': 0.7585139318885449, 'f1-score': 0.7135902732734608, 'support': 1292}}",0.66
6,clf,ada,min,all,ALL_NO_3_2_1,30_120,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.79,0.92,0.42,0.19,993.00,299.00,"{'0': {'precision': 0.7904761904761904, 'recall': 0.919436052366566, 'f1-score': 0.8500931098696461, 'support': 993}, '1': {'precision': 0.41605839416058393, 'recall': 0.19063545150501673, 'f1-score': 0.26146788990825687, 'support': 299}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6032672923183872, 'recall': 0.5550357519357914, 'f1-score': 0.5557804998889515, 'support': 1292}, 'weighted avg': {'precision': 0.7038268707406127, 'recall': 0.7507739938080495, 'f1-score': 0.7138710194915847, 'support': 1292}}",0.65
0,reg,kn,min,all,ALL_NO_3_2_1,30_120,included,basic,17.68,{'n_neighbors': 41},,,,,,,,,16.69,4.42
1,reg,svr-rbf,min,all,ALL_NO_3_2_1,30_120,included,basic,19.61,"{'C': 5, 'gamma': 1}",,,,,,,,,18.46,5.44
2,reg,dtree,min,all,ALL_NO_3_2_1,30_120,included,basic,17.49,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,16.66,0.41
3,reg,rforest,min,all,ALL_NO_3_2_1,30_120,included,basic,16.97,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,16.27,40.97
4,reg,xgb,min,all,ALL_NO_3_2_1,30_120,included,basic,17.08,{'n_estimators': 50},,,,,,,,,16.49,0.27
5,reg,gboosting,min,all,ALL_NO_3_2_1,30_120,included,basic,17.09,{'n_estimators': 50},,,,,,,,,16.57,0.55
6,reg,ada,min,all,ALL_NO_3_2_1,30_120,included,basic,18.45,{'n_estimators': 10},,,,,,,,,18.14,0.90
0,clf,kn,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_neighbors': 91},0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",3.36
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",2.86
