,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_0_120_after,reaction_max_0_120_after
141,2007-10-16 09:00:00,30,-2.31,1,-0.03,0,0,0,1,1,0,0,1,2007,42,1,1,24,14,9,0
142,2007-10-17 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,42,2,1,21,9,35,1
143,2007-10-24 10:00:00,14,-2.59,1,-1.04,1,0,0,1,1,0,0,1,2007,43,2,1,23,3,3,0
144,2007-10-25 08:30:00,8,-0.22,0,2.0,2,0,0,1,0,1,0,1,2007,43,3,1,17,-5,37,1
145,2007-10-25 10:00:00,21,0.0,0,-2.55,2,1,0,0,0,0,1,1,2007,43,3,1,24,-17,18,0
146,2007-10-30 10:00:00,4,-0.71,1,-0.27,1,0,0,1,1,0,0,1,2007,44,1,1,12,7,13,0
147,2007-10-31 08:30:00,1,1.0,0,1.0,0,0,1,0,0,1,0,1,2007,44,2,1,21,-4,16,0
148,2007-10-31 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,44,2,1,21,-4,50,1
149,2007-11-01 08:30:00,9,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,44,3,1,22,13,13,0
150,2007-11-01 10:00:00,17,-0.65,0,0.0,0,0,0,1,1,0,0,1,2007,44,3,1,26,-4,29,0
151,2007-11-02 08:30:00,22_33,1.49,2,-0.3,1,1,1,0,1,0,1,2,2007,44,4,2,20,8,57,1
152,2007-11-05 10:00:00,18,0.59,0,0.0,0,0,1,0,1,0,0,1,2007,45,0,1,18,4,3,0
153,2007-11-09 08:30:00,31,1.15,1,0.75,3,0,1,0,0,1,0,1,2007,45,4,1,27,8,17,0
154,2007-11-09 10:00:00,28,-1.06,1,-0.86,1,0,0,1,0,0,1,1,2007,45,4,1,31,-4,10,0
155,2007-11-13 15:00:00,24,0.5,1,0.0,0,0,1,0,1,0,0,1,2007,46,1,1,18,-3,3,0
156,2007-11-14 08:30:00,10_29_23,-0.45,1,0.42999999999999994,1,1,0,2,1,1,1,3,2007,46,2,3,34,13,37,1
157,2007-11-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,46,3,1,21,13,10,0
158,2007-11-16 09:00:00,30,-0.54,1,-0.12,0,0,0,1,1,0,0,1,2007,46,4,1,41,21,25,0
159,2007-11-27 10:00:00,4,-0.87,1,-0.49,1,0,0,1,0,0,1,1,2007,48,1,1,23,-12,6,0
160,2007-11-28 08:30:00,8,-0.61,0,0.77,1,0,0,1,0,1,0,1,2007,48,2,1,54,31,9,0
161,2007-11-28 10:00:00,14,-0.29,0,0.83,0,0,0,1,1,0,0,1,2007,48,2,1,23,-3,8,0
162,2007-11-29 08:30:00,26,0.0,0,1.0,0,1,0,0,1,0,0,1,2007,48,3,1,35,23,33,1
163,2007-11-29 10:00:00,21,-0.54,0,-1.76,1,0,0,1,0,0,1,1,2007,48,3,1,25,-2,43,1
164,2007-12-03 10:00:00,17,-0.29,0,0.0,0,1,0,0,1,0,0,1,2007,49,0,1,21,-1,14,0
165,2007-12-05 08:15:00,0,2.92,2,0.78,2,0,1,0,0,1,0,1,2007,49,2,1,21,5,4,0
166,2007-12-05 10:00:00,18,-0.36,0,0.0,0,0,0,1,1,0,0,1,2007,49,2,1,27,-13,14,0
167,2007-12-07 08:30:00,22_33,2.5,4,-0.08,0,0,2,0,2,0,0,2,2007,49,4,2,28,6,40,1
168,2007-12-07 10:00:00,28,-0.11,0,0.82,1,1,0,0,0,1,0,1,2007,49,4,1,30,-10,21,0
169,2007-12-10 10:00:00,24,0.26,0,1.66,2,0,1,0,0,1,0,1,2007,50,0,1,22,2,6,0
170,2007-12-11 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,50,1,1,21,9,4,0
171,2007-12-12 08:30:00,31,-0.35,1,-0.69,1,1,0,0,1,0,0,1,2007,50,2,1,41,1,49,1
172,2007-12-13 08:30:00,10_29_23,7.09,5,1.1,1,0,3,0,2,1,0,3,2007,50,3,3,21,4,17,0
173,2007-12-14 08:30:00,7,1.1,3,0.0,0,0,1,0,1,0,0,1,2007,50,4,1,47,10,30,0
174,2007-12-17 09:00:00,30,0.78,1,-1.09,3,0,1,0,0,0,1,1,2007,51,0,1,21,5,6,0
175,2007-12-18 08:30:00,3,0.0,0,-0.48,0,1,0,0,1,0,0,1,2007,51,1,1,33,9,21,0
176,2007-12-27 08:30:00,8,-0.68,1,-0.19,0,0,0,1,0,0,1,1,2007,52,3,1,18,0,61,1
177,2007-12-27 10:00:00,4,0.41,1,0.58,0,0,1,0,0,1,0,1,2007,52,3,1,16,-2,47,1
178,2007-12-28 10:00:00,21,-1.75,1,-0.54,0,0,0,1,0,0,1,1,2007,52,4,1,30,8,16,0
179,2007-12-31 10:00:00,14,0.33,1,-1.01,0,0,1,0,1,0,0,1,2007,52,0,1,51,-45,7,0
180,2008-01-02 10:00:00,17,-4.59,1,0.0,0,0,0,1,1,0,0,1,2008,1,2,1,33,-8,60,1
181,2008-01-03 08:15:00,0,-0.06,0,-0.8,1,1,0,0,0,0,1,1,2008,1,3,1,30,-20,0,0
182,2008-01-04 08:30:00,22_33,-3.5300000000000002,4,0.44,0,0,0,2,1,1,0,2,2008,1,4,2,39,18,12,0
183,2008-01-04 10:00:00,18,0.18,0,0.0,0,0,1,0,1,0,0,1,2008,1,4,1,48,-22,25,0
184,2008-01-08 10:00:00,24,-0.3,0,3.94,3,0,0,1,0,1,0,1,2008,2,1,1,28,19,8,0
185,2008-01-11 08:30:00,31,-2.34,1,0.0,0,0,0,1,1,0,0,1,2008,2,4,1,35,9,31,0
186,2008-01-15 08:30:00,10_29_23,-1.81,2,-2.61,2,0,0,3,1,0,2,3,2008,3,1,3,33,25,23,0
187,2008-01-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,3,2,1,35,26,33,1
188,2008-01-16 09:00:00,30,0.25,0,0.0,1,0,1,0,1,0,0,1,2008,3,2,1,40,17,44,1
189,2008-01-17 08:30:00,3,-3.13,1,-0.52,0,0,0,1,1,0,0,1,2008,3,3,1,46,24,42,1
190,2008-01-18 10:00:00,28,2.4,1,0.87,1,0,1,0,0,1,0,1,2008,3,4,1,42,-32,7,0
191,2008-01-24 08:30:00,32,1.1,1,-0.31,0,0,1,0,1,0,0,1,2008,4,3,1,34,-22,75,1
192,2008-01-24 10:00:00,14,-0.62,0,0.0,0,0,0,1,1,0,0,1,2008,4,3,1,49,28,30,0
193,2008-01-28 10:00:00,21,-0.97,0,-0.41,0,0,0,1,0,0,1,1,2008,5,0,1,62,43,26,0
194,2008-01-29 08:30:00,8,1.44,1,0.29,0,0,1,0,0,1,0,1,2008,5,1,1,22,-9,4,0
