,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,30_60,included,basic,9.42,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 100}",,,,,,,,,9.94,68.22
4,reg,xgb,max,basic,ALL_NO_1_1_1,30_60,included,basic,9.53,{'n_estimators': 50},,,,,,,,,9.89,0.44
5,reg,gboosting,max,basic,ALL_NO_1_1_1,30_60,included,basic,9.56,{'n_estimators': 50},,,,,,,,,9.68,0.94
6,reg,ada,max,basic,ALL_NO_1_1_1,30_60,included,basic,10.45,{'n_estimators': 10},,,,,,,,,10.98,1.33
0,clf,kn,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_neighbors': 31},0.73,0.71,0.73,0.99,0.65,0.07,934.00,358.00,"{'0': {'precision': 0.7348242811501597, 'recall': 0.9850107066381156, 'f1-score': 0.8417200365965234, 'support': 934}, '1': {'precision': 0.65, 'recall': 0.07262569832402235, 'f1-score': 0.1306532663316583, 'support': 358}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.6924121405750798, 'recall': 0.528818202481069, 'f1-score': 0.48618665146409085, 'support': 1292}, 'weighted avg': {'precision': 0.7113203394692331, 'recall': 0.7321981424148607, 'f1-score': 0.6446906993249896, 'support': 1292}}",6.72
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,1.00,0.00,0.00,934.00,358.00,"{'0': {'precision': 0.7229102167182663, 'recall': 1.0, 'f1-score': 0.8391734052111411, 'support': 934}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 358}, 'micro avg': {'precision': 0.7229102167182663, 'recall': 0.7229102167182663, 'f1-score': 0.7229102167182664, 'support': 1292}, 'macro avg': {'precision': 0.36145510835913314, 'recall': 0.5, 'f1-score': 0.41958670260557057, 'support': 1292}, 'weighted avg': {'precision': 0.5225991814356508, 'recall': 0.7229102167182663, 'f1-score': 0.6066470282253915, 'support': 1292}}",9.61
2,clf,dtree,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 250}",0.74,0.71,0.75,0.96,0.60,0.16,934.00,358.00,"{'0': {'precision': 0.7479131886477463, 'recall': 0.9593147751605996, 'f1-score': 0.8405253283302064, 'support': 934}, '1': {'precision': 0.5957446808510638, 'recall': 0.1564245810055866, 'f1-score': 0.247787610619469, 'support': 358}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6718289347494051, 'recall': 0.5578696780830931, 'f1-score': 0.5441564694748378, 'support': 1292}, 'weighted avg': {'precision': 0.7057488498000586, 'recall': 0.7368421052631579, 'f1-score': 0.6762837625868288, 'support': 1292}}",0.71
3,clf,rforest,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 100, 'n_estimators': 10}",0.74,0.71,0.75,0.96,0.62,0.18,934.00,358.00,"{'0': {'precision': 0.7521008403361344, 'recall': 0.9582441113490364, 'f1-score': 0.8427495291902072, 'support': 934}, '1': {'precision': 0.6176470588235294, 'recall': 0.17597765363128492, 'f1-score': 0.2739130434782609, 'support': 358}, 'micro avg': {'precision': 0.7414860681114551, 'recall': 0.7414860681114551, 'f1-score': 0.7414860681114552, 'support': 1292}, 'macro avg': {'precision': 0.6848739495798319, 'recall': 0.5671108824901607, 'f1-score': 0.558331286334234, 'support': 1292}, 'weighted avg': {'precision': 0.7148450711553972, 'recall': 0.7414860681114551, 'f1-score': 0.685130750641541, 'support': 1292}}",27.09
4,clf,xgb,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.75,0.72,0.77,0.92,0.58,0.28,934.00,358.00,"{'0': {'precision': 0.7703306523681859, 'recall': 0.9229122055674518, 'f1-score': 0.8397467121285922, 'support': 934}, '1': {'precision': 0.5838150289017341, 'recall': 0.28212290502793297, 'f1-score': 0.3804143126177024, 'support': 358}, 'micro avg': {'precision': 0.7453560371517027, 'recall': 0.7453560371517027, 'f1-score': 0.7453560371517026, 'support': 1292}, 'macro avg': {'precision': 0.67707284063496, 'recall': 0.6025175552976924, 'f1-score': 0.6100805123731473, 'support': 1292}, 'weighted avg': {'precision': 0.7186490786832093, 'recall': 0.7453560371517027, 'f1-score': 0.712470397093841, 'support': 1292}}",0.44
5,clf,gboosting,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.75,0.72,0.77,0.92,0.59,0.29,934.00,358.00,"{'0': {'precision': 0.7717099373321397, 'recall': 0.9229122055674518, 'f1-score': 0.840565577766943, 'support': 934}, '1': {'precision': 0.5885714285714285, 'recall': 0.2877094972067039, 'f1-score': 0.38649155722326456, 'support': 358}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6801406829517841, 'recall': 0.6053108513870779, 'f1-score': 0.6135285674951038, 'support': 1292}, 'weighted avg': {'precision': 0.7209641276290942, 'recall': 0.7469040247678018, 'f1-score': 0.7147463058206296, 'support': 1292}}",1.08
6,clf,ada,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.73,0.69,0.76,0.90,0.52,0.27,934.00,358.00,"{'0': {'precision': 0.7635869565217391, 'recall': 0.9025695931477516, 'f1-score': 0.8272816486751717, 'support': 934}, '1': {'precision': 0.5159574468085106, 'recall': 0.2709497206703911, 'f1-score': 0.3553113553113553, 'support': 358}, 'micro avg': {'precision': 0.7275541795665634, 'recall': 0.7275541795665634, 'f1-score': 0.7275541795665634, 'support': 1292}, 'macro avg': {'precision': 0.6397722016651248, 'recall': 0.5867596569090714, 'f1-score': 0.5912965019932636, 'support': 1292}, 'weighted avg': {'precision': 0.6949713493411387, 'recall': 0.7275541795665634, 'f1-score': 0.6965035023715755, 'support': 1292}}",1.07
0,reg,kn,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.56,{'n_neighbors': 41},,,,,,,,,9.81,7.45
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.67,"{'C': 5, 'gamma': 1}",,,,,,,,,10.97,9.74
2,reg,dtree,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.37,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,,,9.57,0.70
3,reg,rforest,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.09,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,9.26,66.83
4,reg,xgb,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.15,{'n_estimators': 50},,,,,,,,,9.44,0.43
5,reg,gboosting,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.16,{'n_estimators': 50},,,,,,,,,9.43,0.89
6,reg,ada,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.11,{'n_estimators': 10},,,,,,,,,10.20,1.42
0,clf,kn,max,all,ALL_NO_1_1_1,30_60,included,basic,0.74,{'n_neighbors': 31},0.74,0.72,0.74,0.99,0.69,0.09,934.00,358.00,"{'0': {'precision': 0.7377706495589414, 'recall': 0.9850107066381156, 'f1-score': 0.8436497019715727, 'support': 934}, '1': {'precision': 0.6888888888888889, 'recall': 0.08659217877094973, 'f1-score': 0.15384615384615385, 'support': 358}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.7133297692239151, 'recall': 0.5358014427045327, 'f1-score': 0.4987479279088633, 'support': 1292}, 'weighted avg': {'precision': 0.724226013088447, 'recall': 0.7360681114551083, 'f1-score': 0.6525121863145295, 'support': 1292}}",6.73
1,clf,svc-rbf,max,all,ALL_NO_1_1_1,30_60,included,basic,0.73,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,1.00,0.00,0.00,934.00,358.00,"{'0': {'precision': 0.7229102167182663, 'recall': 1.0, 'f1-score': 0.8391734052111411, 'support': 934}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 358}, 'micro avg': {'precision': 0.7229102167182663, 'recall': 0.7229102167182663, 'f1-score': 0.7229102167182664, 'support': 1292}, 'macro avg': {'precision': 0.36145510835913314, 'recall': 0.5, 'f1-score': 0.41958670260557057, 'support': 1292}, 'weighted avg': {'precision': 0.5225991814356508, 'recall': 0.7229102167182663, 'f1-score': 0.6066470282253915, 'support': 1292}}",10.04
2,clf,dtree,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,"{'max_depth': 3, 'min_samples_leaf': 250}",0.75,0.73,0.76,0.96,0.64,0.20,934.00,358.00,"{'0': {'precision': 0.7576271186440678, 'recall': 0.9571734475374732, 'f1-score': 0.8457899716177862, 'support': 934}, '1': {'precision': 0.6428571428571429, 'recall': 0.2011173184357542, 'f1-score': 0.30638297872340425, 'support': 358}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.7002421307506054, 'recall': 0.5791453829866138, 'f1-score': 0.5760864751705952, 'support': 1292}, 'weighted avg': {'precision': 0.725825530926019, 'recall': 0.7476780185758514, 'f1-score': 0.6963258048560302, 'support': 1292}}",0.70
3,clf,rforest,max,all,ALL_NO_1_1_1,30_60,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.75,0.73,0.76,0.95,0.64,0.22,934.00,358.00,"{'0': {'precision': 0.7608881298035867, 'recall': 0.9539614561027837, 'f1-score': 0.8465558194774346, 'support': 934}, '1': {'precision': 0.6446280991735537, 'recall': 0.21787709497206703, 'f1-score': 0.32567849686847594, 'support': 358}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.7027581144885702, 'recall': 0.5859192755374254, 'f1-score': 0.5861171581729553, 'support': 1292}, 'weighted avg': {'precision': 0.7286736631119831, 'recall': 0.75, 'f1-score': 0.7022260350393487, 'support': 1292}}",27.72
4,clf,xgb,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_estimators': 50},0.75,0.72,0.76,0.94,0.61,0.25,934.00,358.00,"{'0': {'precision': 0.764808362369338, 'recall': 0.9400428265524625, 'f1-score': 0.8434197886647454, 'support': 934}, '1': {'precision': 0.6111111111111112, 'recall': 0.24581005586592178, 'f1-score': 0.350597609561753, 'support': 358}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6879597367402246, 'recall': 0.5929264412091921, 'f1-score': 0.5970086991132493, 'support': 1292}, 'weighted avg': {'precision': 0.7222204243271978, 'recall': 0.7476780185758514, 'f1-score': 0.7068637978606656, 'support': 1292}}",0.45
5,clf,gboosting,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_estimators': 50},0.75,0.72,0.77,0.94,0.60,0.25,934.00,358.00,"{'0': {'precision': 0.7655293088363955, 'recall': 0.936830835117773, 'f1-score': 0.8425613866153105, 'support': 934}, '1': {'precision': 0.6040268456375839, 'recall': 0.25139664804469275, 'f1-score': 0.3550295857988166, 'support': 358}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6847780772369897, 'recall': 0.5941137415812329, 'f1-score': 0.5987954862070636, 'support': 1292}, 'weighted avg': {'precision': 0.7207786263091706, 'recall': 0.7469040247678018, 'f1-score': 0.7074713055841148, 'support': 1292}}",1.06
6,clf,ada,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_estimators': 50},0.74,0.72,0.77,0.92,0.58,0.29,934.00,358.00,"{'0': {'precision': 0.7720720720720721, 'recall': 0.917558886509636, 'f1-score': 0.8385518590998045, 'support': 934}, '1': {'precision': 0.5769230769230769, 'recall': 0.29329608938547486, 'f1-score': 0.3888888888888889, 'support': 358}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6744975744975745, 'recall': 0.6054274879475554, 'f1-score': 0.6137203739943466, 'support': 1292}, 'weighted avg': {'precision': 0.717998279298589, 'recall': 0.7445820433436533, 'f1-score': 0.7139548441342412, 'support': 1292}}",1.11
0,reg,kn,max,all,ALL_NO_1_1_1,30_60,included,basic,9.92,{'n_neighbors': 41},,,,,,,,,10.41,7.37
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,30_60,included,basic,10.87,"{'C': 5, 'gamma': 1}",,,,,,,,,11.52,9.60
2,reg,dtree,max,all,ALL_NO_1_1_1,30_60,included,basic,9.62,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,10.24,0.69
3,reg,rforest,max,all,ALL_NO_1_1_1,30_60,included,basic,9.42,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 100}",,,,,,,,,9.94,67.01
4,reg,xgb,max,all,ALL_NO_1_1_1,30_60,included,basic,9.53,{'n_estimators': 50},,,,,,,,,9.89,0.43
5,reg,gboosting,max,all,ALL_NO_1_1_1,30_60,included,basic,9.56,{'n_estimators': 50},,,,,,,,,9.68,0.88
6,reg,ada,max,all,ALL_NO_1_1_1,30_60,included,basic,10.45,{'n_estimators': 10},,,,,,,,,10.98,1.26
0,clf,kn,min,all,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_neighbors': 31},0.73,0.71,0.73,0.99,0.65,0.07,934.00,358.00,"{'0': {'precision': 0.7348242811501597, 'recall': 0.9850107066381156, 'f1-score': 0.8417200365965234, 'support': 934}, '1': {'precision': 0.65, 'recall': 0.07262569832402235, 'f1-score': 0.1306532663316583, 'support': 358}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.6924121405750798, 'recall': 0.528818202481069, 'f1-score': 0.48618665146409085, 'support': 1292}, 'weighted avg': {'precision': 0.7113203394692331, 'recall': 0.7321981424148607, 'f1-score': 0.6446906993249896, 'support': 1292}}",6.59
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,30_60,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,1.00,0.00,0.00,934.00,358.00,"{'0': {'precision': 0.7229102167182663, 'recall': 1.0, 'f1-score': 0.8391734052111411, 'support': 934}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 358}, 'micro avg': {'precision': 0.7229102167182663, 'recall': 0.7229102167182663, 'f1-score': 0.7229102167182664, 'support': 1292}, 'macro avg': {'precision': 0.36145510835913314, 'recall': 0.5, 'f1-score': 0.41958670260557057, 'support': 1292}, 'weighted avg': {'precision': 0.5225991814356508, 'recall': 0.7229102167182663, 'f1-score': 0.6066470282253915, 'support': 1292}}",9.27
2,clf,dtree,min,all,ALL_NO_1_1_1,30_60,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 250}",0.74,0.71,0.75,0.96,0.60,0.16,934.00,358.00,"{'0': {'precision': 0.7479131886477463, 'recall': 0.9593147751605996, 'f1-score': 0.8405253283302064, 'support': 934}, '1': {'precision': 0.5957446808510638, 'recall': 0.1564245810055866, 'f1-score': 0.247787610619469, 'support': 358}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6718289347494051, 'recall': 0.5578696780830931, 'f1-score': 0.5441564694748378, 'support': 1292}, 'weighted avg': {'precision': 0.7057488498000586, 'recall': 0.7368421052631579, 'f1-score': 0.6762837625868288, 'support': 1292}}",0.70
3,clf,rforest,min,all,ALL_NO_1_1_1,30_60,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 100, 'n_estimators': 10}",0.74,0.71,0.75,0.96,0.62,0.18,934.00,358.00,"{'0': {'precision': 0.7521008403361344, 'recall': 0.9582441113490364, 'f1-score': 0.8427495291902072, 'support': 934}, '1': {'precision': 0.6176470588235294, 'recall': 0.17597765363128492, 'f1-score': 0.2739130434782609, 'support': 358}, 'micro avg': {'precision': 0.7414860681114551, 'recall': 0.7414860681114551, 'f1-score': 0.7414860681114552, 'support': 1292}, 'macro avg': {'precision': 0.6848739495798319, 'recall': 0.5671108824901607, 'f1-score': 0.558331286334234, 'support': 1292}, 'weighted avg': {'precision': 0.7148450711553972, 'recall': 0.7414860681114551, 'f1-score': 0.685130750641541, 'support': 1292}}",26.82
4,clf,xgb,min,all,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.75,0.72,0.77,0.92,0.58,0.28,934.00,358.00,"{'0': {'precision': 0.7703306523681859, 'recall': 0.9229122055674518, 'f1-score': 0.8397467121285922, 'support': 934}, '1': {'precision': 0.5838150289017341, 'recall': 0.28212290502793297, 'f1-score': 0.3804143126177024, 'support': 358}, 'micro avg': {'precision': 0.7453560371517027, 'recall': 0.7453560371517027, 'f1-score': 0.7453560371517026, 'support': 1292}, 'macro avg': {'precision': 0.67707284063496, 'recall': 0.6025175552976924, 'f1-score': 0.6100805123731473, 'support': 1292}, 'weighted avg': {'precision': 0.7186490786832093, 'recall': 0.7453560371517027, 'f1-score': 0.712470397093841, 'support': 1292}}",0.45
5,clf,gboosting,min,all,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.75,0.72,0.77,0.92,0.59,0.29,934.00,358.00,"{'0': {'precision': 0.7717099373321397, 'recall': 0.9229122055674518, 'f1-score': 0.840565577766943, 'support': 934}, '1': {'precision': 0.5885714285714285, 'recall': 0.2877094972067039, 'f1-score': 0.38649155722326456, 'support': 358}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6801406829517841, 'recall': 0.6053108513870779, 'f1-score': 0.6135285674951038, 'support': 1292}, 'weighted avg': {'precision': 0.7209641276290942, 'recall': 0.7469040247678018, 'f1-score': 0.7147463058206296, 'support': 1292}}",1.06
6,clf,ada,min,all,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.73,0.69,0.76,0.90,0.52,0.27,934.00,358.00,"{'0': {'precision': 0.7635869565217391, 'recall': 0.9025695931477516, 'f1-score': 0.8272816486751717, 'support': 934}, '1': {'precision': 0.5159574468085106, 'recall': 0.2709497206703911, 'f1-score': 0.3553113553113553, 'support': 358}, 'micro avg': {'precision': 0.7275541795665634, 'recall': 0.7275541795665634, 'f1-score': 0.7275541795665634, 'support': 1292}, 'macro avg': {'precision': 0.6397722016651248, 'recall': 0.5867596569090714, 'f1-score': 0.5912965019932636, 'support': 1292}, 'weighted avg': {'precision': 0.6949713493411387, 'recall': 0.7275541795665634, 'f1-score': 0.6965035023715755, 'support': 1292}}",1.08
0,reg,kn,min,all,ALL_NO_1_1_1,30_60,included,basic,9.56,{'n_neighbors': 41},,,,,,,,,9.81,7.72
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,30_60,included,basic,10.67,"{'C': 5, 'gamma': 1}",,,,,,,,,10.97,9.80
2,reg,dtree,min,all,ALL_NO_1_1_1,30_60,included,basic,9.37,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,,,9.57,0.69
3,reg,rforest,min,all,ALL_NO_1_1_1,30_60,included,basic,9.09,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,9.26,66.70
4,reg,xgb,min,all,ALL_NO_1_1_1,30_60,included,basic,9.15,{'n_estimators': 50},,,,,,,,,9.44,0.43
5,reg,gboosting,min,all,ALL_NO_1_1_1,30_60,included,basic,9.16,{'n_estimators': 50},,,,,,,,,9.43,0.88
6,reg,ada,min,all,ALL_NO_1_1_1,30_60,included,basic,10.11,{'n_estimators': 10},,,,,,,,,10.20,1.39
0,clf,kn,max,basic,ALL_NO_3_2_1,30_60,included,basic,0.74,{'n_neighbors': 51},0.74,0.75,0.74,0.99,0.79,0.09,934.00,358.00,"{'0': {'precision': 0.7390263367916999, 'recall': 0.9914346895074947, 'f1-score': 0.846822130772748, 'support': 934}, '1': {'precision': 0.7948717948717948, 'recall': 0.08659217877094973, 'f1-score': 0.1561712846347607, 'support': 358}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.7669490658317474, 'recall': 0.5390134341392222, 'f1-score': 0.5014967077037544, 'support': 1292}, 'weighted avg': {'precision': 0.7545005426683826, 'recall': 0.7407120743034056, 'f1-score': 0.6554498374930271, 'support': 1292}}",6.72
