,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_YES_1_1_1,0_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.78,0.60,0.78,1.00,0.00,0.00,712.00,205.00,"{'0': {'precision': 0.7764449291166848, 'recall': 1.0, 'f1-score': 0.8741559238796808, 'support': 712}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 205}, 'micro avg': {'precision': 0.7764449291166848, 'recall': 0.7764449291166848, 'f1-score': 0.7764449291166848, 'support': 917}, 'macro avg': {'precision': 0.3882224645583424, 'recall': 0.5, 'f1-score': 0.4370779619398404, 'support': 917}, 'weighted avg': {'precision': 0.6028667279510137, 'recall': 0.7764449291166848, 'f1-score': 0.6787339343536889, 'support': 917}}",3.91
2,clf,dtree,max,basic,ALL_YES_1_1_1,0_240,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 20}",0.78,0.74,0.79,0.98,0.57,0.08,712.00,205.00,"{'0': {'precision': 0.7880496054114995, 'recall': 0.9817415730337079, 'f1-score': 0.874296435272045, 'support': 712}, '1': {'precision': 0.5666666666666667, 'recall': 0.08292682926829269, 'f1-score': 0.1446808510638298, 'support': 205}, 'micro avg': {'precision': 0.7808069792802618, 'recall': 0.7808069792802618, 'f1-score': 0.7808069792802618, 'support': 917}, 'macro avg': {'precision': 0.677358136039083, 'recall': 0.5323342011510003, 'f1-score': 0.5094886431679374, 'support': 917}, 'weighted avg': {'precision': 0.7385583268480417, 'recall': 0.7808069792802618, 'f1-score': 0.7111871716268061, 'support': 917}}",0.31
3,clf,rforest,max,basic,ALL_YES_1_1_1,0_240,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 10}",0.78,0.72,0.78,0.99,0.50,0.02,712.00,205.00,"{'0': {'precision': 0.7788778877887789, 'recall': 0.9943820224719101, 'f1-score': 0.8735348550277606, 'support': 712}, '1': {'precision': 0.5, 'recall': 0.01951219512195122, 'f1-score': 0.03755868544600939, 'support': 205}, 'micro avg': {'precision': 0.7764449291166848, 'recall': 0.7764449291166848, 'f1-score': 0.7764449291166848, 'support': 917}, 'macro avg': {'precision': 0.6394389438943895, 'recall': 0.5069471087969306, 'f1-score': 0.455546770236885, 'support': 917}, 'weighted avg': {'precision': 0.7165333218163692, 'recall': 0.7764449291166848, 'f1-score': 0.6866481431801499, 'support': 917}}",17.90
4,clf,xgb,max,basic,ALL_YES_1_1_1,0_240,included,basic,0.76,{'n_estimators': 50},0.78,0.74,0.79,0.98,0.57,0.08,712.00,205.00,"{'0': {'precision': 0.7874015748031497, 'recall': 0.9831460674157303, 'f1-score': 0.8744534665833854, 'support': 712}, '1': {'precision': 0.5714285714285714, 'recall': 0.07804878048780488, 'f1-score': 0.13733905579399144, 'support': 205}, 'micro avg': {'precision': 0.7808069792802618, 'recall': 0.7808069792802618, 'f1-score': 0.7808069792802618, 'support': 917}, 'macro avg': {'precision': 0.6794150731158606, 'recall': 0.5305974239517676, 'f1-score': 0.5058962611886885, 'support': 917}, 'weighted avg': {'precision': 0.7391197147248634, 'recall': 0.7808069792802618, 'f1-score': 0.7096678022302494, 'support': 917}}",0.21
5,clf,gboosting,max,basic,ALL_YES_1_1_1,0_240,included,basic,0.76,{'n_estimators': 200},0.79,0.76,0.81,0.96,0.58,0.22,712.00,205.00,"{'0': {'precision': 0.8095238095238095, 'recall': 0.9550561797752809, 'f1-score': 0.8762886597938143, 'support': 712}, '1': {'precision': 0.5844155844155844, 'recall': 0.21951219512195122, 'f1-score': 0.3191489361702128, 'support': 205}, 'micro avg': {'precision': 0.7906215921483097, 'recall': 0.7906215921483097, 'f1-score': 0.7906215921483097, 'support': 917}, 'macro avg': {'precision': 0.696969696969697, 'recall': 0.5872841874486161, 'f1-score': 0.5977187979820135, 'support': 917}, 'weighted avg': {'precision': 0.759199724303323, 'recall': 0.7906215921483097, 'f1-score': 0.7517372493872295, 'support': 917}}",0.54
6,clf,ada,max,basic,ALL_YES_1_1_1,0_240,included,basic,0.76,{'n_estimators': 10},0.77,0.71,0.79,0.96,0.46,0.10,712.00,205.00,"{'0': {'precision': 0.7887485648679678, 'recall': 0.9648876404494382, 'f1-score': 0.8679722046746684, 'support': 712}, '1': {'precision': 0.45652173913043476, 'recall': 0.1024390243902439, 'f1-score': 0.16733067729083662, 'support': 205}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.6226351519992013, 'recall': 0.5336633324198411, 'f1-score': 0.5176514409827525, 'support': 917}, 'weighted avg': {'precision': 0.7144775732908749, 'recall': 0.772082878953108, 'f1-score': 0.7113402383565817, 'support': 917}}",0.59
0,reg,kn,max,basic,ALL_YES_1_1_1,0_240,included,basic,27.09,{'n_neighbors': 41},,,,,,,,,30.49,1.87
1,reg,svr-rbf,max,basic,ALL_YES_1_1_1,0_240,included,basic,30.09,"{'C': 5, 'gamma': 4}",,,,,,,,,33.51,3.50
2,reg,dtree,max,basic,ALL_YES_1_1_1,0_240,included,basic,27.09,"{'max_depth': 3, 'min_samples_leaf': 200}",,,,,,,,,30.12,0.31
3,reg,rforest,max,basic,ALL_YES_1_1_1,0_240,included,basic,26.61,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,29.15,27.88
4,reg,xgb,max,basic,ALL_YES_1_1_1,0_240,included,basic,26.97,{'n_estimators': 50},,,,,,,,,29.28,0.20
5,reg,gboosting,max,basic,ALL_YES_1_1_1,0_240,included,basic,27.28,{'n_estimators': 10},,,,,,,,,30.35,0.37
6,reg,ada,max,basic,ALL_YES_1_1_1,0_240,included,basic,30.50,{'n_estimators': 10},,,,,,,,,32.35,0.59
0,clf,kn,min,basic,ALL_YES_1_1_1,0_240,included,basic,0.78,{'n_neighbors': 21},0.79,0.74,0.81,0.97,0.50,0.12,726.00,191.00,"{'0': {'precision': 0.8071182548794489, 'recall': 0.9683195592286501, 'f1-score': 0.8804007514088917, 'support': 726}, '1': {'precision': 0.5, 'recall': 0.12041884816753927, 'f1-score': 0.19409282700421943, 'support': 191}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.6535591274397244, 'recall': 0.5443692036980947, 'f1-score': 0.5372467892065556, 'support': 917}, 'weighted avg': {'precision': 0.7431492399590839, 'recall': 0.7917121046892039, 'f1-score': 0.7374511182995216, 'support': 917}}",1.98
1,clf,svc-rbf,min,basic,ALL_YES_1_1_1,0_240,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.63,0.79,1.00,0.00,0.00,726.00,191.00,"{'0': {'precision': 0.7917121046892039, 'recall': 1.0, 'f1-score': 0.8837492391965917, 'support': 726}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 191}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.39585605234460197, 'recall': 0.5, 'f1-score': 0.4418746195982958, 'support': 917}, 'weighted avg': {'precision': 0.626808056711409, 'recall': 0.7917121046892039, 'f1-score': 0.6996749701818163, 'support': 917}}",3.81
2,clf,dtree,min,basic,ALL_YES_1_1_1,0_240,included,basic,0.78,"{'max_depth': 6, 'min_samples_leaf': 20}",0.78,0.73,0.81,0.95,0.43,0.15,726.00,191.00,"{'0': {'precision': 0.8086854460093896, 'recall': 0.9490358126721763, 'f1-score': 0.8732572877059569, 'support': 726}, '1': {'precision': 0.4307692307692308, 'recall': 0.14659685863874344, 'f1-score': 0.21875, 'support': 191}, 'micro avg': {'precision': 0.781897491821156, 'recall': 0.781897491821156, 'f1-score': 0.7818974918211559, 'support': 917}, 'macro avg': {'precision': 0.6197273383893103, 'recall': 0.5478163356554598, 'f1-score': 0.5460036438529785, 'support': 917}, 'weighted avg': {'precision': 0.7299700729331952, 'recall': 0.781897491821156, 'f1-score': 0.7369313422841055, 'support': 917}}",0.31
3,clf,rforest,min,basic,ALL_YES_1_1_1,0_240,included,basic,0.78,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.79,0.74,0.80,0.98,0.52,0.07,726.00,191.00,"{'0': {'precision': 0.8004484304932735, 'recall': 0.9834710743801653, 'f1-score': 0.8825710754017305, 'support': 726}, '1': {'precision': 0.52, 'recall': 0.06806282722513089, 'f1-score': 0.12037037037037038, 'support': 191}, 'micro avg': {'precision': 0.7928026172300982, 'recall': 0.7928026172300982, 'f1-score': 0.7928026172300982, 'support': 917}, 'macro avg': {'precision': 0.6602242152466368, 'recall': 0.5257669508026481, 'f1-score': 0.5014707228860504, 'support': 917}, 'weighted avg': {'precision': 0.7420344171626135, 'recall': 0.7928026172300982, 'f1-score': 0.7238138947463436, 'support': 917}}",18.82
4,clf,xgb,min,basic,ALL_YES_1_1_1,0_240,included,basic,0.78,{'n_estimators': 100},0.80,0.76,0.82,0.96,0.54,0.18,726.00,191.00,"{'0': {'precision': 0.8161592505854801, 'recall': 0.9600550964187328, 'f1-score': 0.8822784810126583, 'support': 726}, '1': {'precision': 0.5396825396825397, 'recall': 0.17801047120418848, 'f1-score': 0.2677165354330709, 'support': 191}, 'micro avg': {'precision': 0.797164667393675, 'recall': 0.797164667393675, 'f1-score': 0.7971646673936749, 'support': 917}, 'macro avg': {'precision': 0.6779208951340099, 'recall': 0.5690327838114606, 'f1-score': 0.5749975082228646, 'support': 917}, 'weighted avg': {'precision': 0.7585724983690552, 'recall': 0.797164667393675, 'f1-score': 0.7542726668297779, 'support': 917}}",0.24
5,clf,gboosting,min,basic,ALL_YES_1_1_1,0_240,included,basic,0.78,{'n_estimators': 100},0.79,0.75,0.81,0.95,0.50,0.17,726.00,191.00,"{'0': {'precision': 0.8143360752056404, 'recall': 0.9545454545454546, 'f1-score': 0.8788839568801523, 'support': 726}, '1': {'precision': 0.5, 'recall': 0.17277486910994763, 'f1-score': 0.25680933852140075, 'support': 191}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.6571680376028202, 'recall': 0.5636601618277011, 'f1-score': 0.5678466477007765, 'support': 917}, 'weighted avg': {'precision': 0.7488636756808015, 'recall': 0.7917121046892039, 'f1-score': 0.7493133438959413, 'support': 917}}",0.54
6,clf,ada,min,basic,ALL_YES_1_1_1,0_240,included,basic,0.78,{'n_estimators': 100},0.79,0.75,0.82,0.94,0.49,0.20,726.00,191.00,"{'0': {'precision': 0.8183990442054958, 'recall': 0.9435261707988981, 'f1-score': 0.8765195137555981, 'support': 726}, '1': {'precision': 0.4875, 'recall': 0.20418848167539266, 'f1-score': 0.2878228782287823, 'support': 191}, 'micro avg': {'precision': 0.7895310796074155, 'recall': 0.7895310796074155, 'f1-score': 0.7895310796074155, 'support': 917}, 'macro avg': {'precision': 0.6529495221027479, 'recall': 0.5738573262371454, 'f1-score': 0.5821711959921902, 'support': 917}, 'weighted avg': {'precision': 0.749476778727579, 'recall': 0.7895310796074155, 'f1-score': 0.7539011305651708, 'support': 917}}",0.70
0,reg,kn,min,basic,ALL_YES_1_1_1,0_240,included,basic,25.64,{'n_neighbors': 41},,,,,,,,,23.86,2.42
1,reg,svr-rbf,min,basic,ALL_YES_1_1_1,0_240,included,basic,29.07,"{'C': 5, 'gamma': 4}",,,,,,,,,26.56,3.71
2,reg,dtree,min,basic,ALL_YES_1_1_1,0_240,included,basic,25.58,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,24.80,0.32
3,reg,rforest,min,basic,ALL_YES_1_1_1,0_240,included,basic,25.00,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,23.51,27.32
4,reg,xgb,min,basic,ALL_YES_1_1_1,0_240,included,basic,25.25,{'n_estimators': 50},,,,,,,,,23.64,0.20
5,reg,gboosting,min,basic,ALL_YES_1_1_1,0_240,included,basic,25.61,{'n_estimators': 50},,,,,,,,,23.56,0.38
6,reg,ada,min,basic,ALL_YES_1_1_1,0_240,included,basic,28.69,{'n_estimators': 10},,,,,,,,,27.49,0.38
0,clf,kn,max,basic,ALL_YES_3_2_1,0_240,included,basic,0.77,{'n_neighbors': 41},0.78,0.73,0.78,0.99,0.53,0.05,712.00,205.00,"{'0': {'precision': 0.7828507795100222, 'recall': 0.9873595505617978, 'f1-score': 0.8732919254658384, 'support': 712}, '1': {'precision': 0.5263157894736842, 'recall': 0.04878048780487805, 'f1-score': 0.08928571428571427, 'support': 205}, 'micro avg': {'precision': 0.777535441657579, 'recall': 0.777535441657579, 'f1-score': 0.777535441657579, 'support': 917}, 'macro avg': {'precision': 0.6545832844918532, 'recall': 0.518070019183338, 'f1-score': 0.4812888198757764, 'support': 917}, 'weighted avg': {'precision': 0.7255010816283982, 'recall': 0.777535441657579, 'f1-score': 0.6980233613525064, 'support': 917}}",2.46
1,clf,svc-rbf,max,basic,ALL_YES_3_2_1,0_240,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.78,0.60,0.78,1.00,0.00,0.00,712.00,205.00,"{'0': {'precision': 0.7764449291166848, 'recall': 1.0, 'f1-score': 0.8741559238796808, 'support': 712}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 205}, 'micro avg': {'precision': 0.7764449291166848, 'recall': 0.7764449291166848, 'f1-score': 0.7764449291166848, 'support': 917}, 'macro avg': {'precision': 0.3882224645583424, 'recall': 0.5, 'f1-score': 0.4370779619398404, 'support': 917}, 'weighted avg': {'precision': 0.6028667279510137, 'recall': 0.7764449291166848, 'f1-score': 0.6787339343536889, 'support': 917}}",4.00
2,clf,dtree,max,basic,ALL_YES_3_2_1,0_240,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 20}",0.77,0.72,0.79,0.96,0.46,0.13,712.00,205.00,"{'0': {'precision': 0.7925407925407926, 'recall': 0.9550561797752809, 'f1-score': 0.8662420382165605, 'support': 712}, '1': {'precision': 0.4576271186440678, 'recall': 0.13170731707317074, 'f1-score': 0.20454545454545456, 'support': 205}, 'micro avg': {'precision': 0.7709923664122137, 'recall': 0.7709923664122137, 'f1-score': 0.7709923664122138, 'support': 917}, 'macro avg': {'precision': 0.6250839555924301, 'recall': 0.5433817484242258, 'f1-score': 0.5353937463810076, 'support': 917}, 'weighted avg': {'precision': 0.7176691424330188, 'recall': 0.7709923664122137, 'f1-score': 0.718316411550719, 'support': 917}}",0.33
3,clf,rforest,max,basic,ALL_YES_3_2_1,0_240,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 10}",0.77,0.70,0.78,0.99,0.41,0.03,712.00,205.00,"{'0': {'precision': 0.78, 'recall': 0.9859550561797753, 'f1-score': 0.8709677419354839, 'support': 712}, '1': {'precision': 0.4117647058823529, 'recall': 0.03414634146341464, 'f1-score': 0.06306306306306307, 'support': 205}, 'micro avg': {'precision': 0.7731733914940022, 'recall': 0.7731733914940022, 'f1-score': 0.7731733914940022, 'support': 917}, 'macro avg': {'precision': 0.5958823529411765, 'recall': 0.5100506988215949, 'f1-score': 0.4670154024992735, 'support': 917}, 'weighted avg': {'precision': 0.6976791327217909, 'recall': 0.7731733914940022, 'f1-score': 0.6903565541831979, 'support': 917}}",18.72
4,clf,xgb,max,basic,ALL_YES_3_2_1,0_240,included,basic,0.76,{'n_estimators': 50},0.78,0.73,0.78,0.98,0.54,0.06,712.00,205.00,"{'0': {'precision': 0.7849944008958567, 'recall': 0.9845505617977528, 'f1-score': 0.8735202492211839, 'support': 712}, '1': {'precision': 0.5416666666666666, 'recall': 0.06341463414634146, 'f1-score': 0.11353711790393015, 'support': 205}, 'micro avg': {'precision': 0.7786259541984732, 'recall': 0.7786259541984732, 'f1-score': 0.7786259541984732, 'support': 917}, 'macro avg': {'precision': 0.6633305337812616, 'recall': 0.5239825979720472, 'f1-score': 0.493528683562557, 'support': 917}, 'weighted avg': {'precision': 0.7305972520223736, 'recall': 0.7786259541984732, 'f1-score': 0.7036221664294313, 'support': 917}}",0.22
5,clf,gboosting,max,basic,ALL_YES_3_2_1,0_240,included,basic,0.76,{'n_estimators': 50},0.78,0.73,0.79,0.98,0.54,0.07,712.00,205.00,"{'0': {'precision': 0.7856341189674523, 'recall': 0.9831460674157303, 'f1-score': 0.873362445414847, 'support': 712}, '1': {'precision': 0.5384615384615384, 'recall': 0.06829268292682927, 'f1-score': 0.12121212121212123, 'support': 205}, 'micro avg': {'precision': 0.7786259541984732, 'recall': 0.7786259541984732, 'f1-score': 0.7786259541984732, 'support': 917}, 'macro avg': {'precision': 0.6620478287144953, 'recall': 0.5257193751712798, 'f1-score': 0.4972872833134841, 'support': 917}, 'weighted avg': {'precision': 0.7303774352120407, 'recall': 0.7786259541984732, 'f1-score': 0.7052154263727981, 'support': 917}}",0.51
6,clf,ada,max,basic,ALL_YES_3_2_1,0_240,included,basic,0.76,{'n_estimators': 50},0.77,0.71,0.79,0.95,0.42,0.12,712.00,205.00,"{'0': {'precision': 0.7902097902097902, 'recall': 0.952247191011236, 'f1-score': 0.8636942675159236, 'support': 712}, '1': {'precision': 0.423728813559322, 'recall': 0.12195121951219512, 'f1-score': 0.1893939393939394, 'support': 205}, 'micro avg': {'precision': 0.7666303162486369, 'recall': 0.7666303162486369, 'f1-score': 0.7666303162486369, 'support': 917}, 'macro avg': {'precision': 0.6069693018845561, 'recall': 0.5370992052617156, 'f1-score': 0.5265441034549315, 'support': 917}, 'weighted avg': {'precision': 0.7082811094973084, 'recall': 0.7666303162486369, 'f1-score': 0.7129510098659708, 'support': 917}}",0.62
0,reg,kn,max,basic,ALL_YES_3_2_1,0_240,included,basic,27.12,{'n_neighbors': 51},,,,,,,,,30.63,2.31
1,reg,svr-rbf,max,basic,ALL_YES_3_2_1,0_240,included,basic,30.09,"{'C': 5, 'gamma': 4}",,,,,,,,,33.51,3.49
2,reg,dtree,max,basic,ALL_YES_3_2_1,0_240,included,basic,26.98,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,29.82,0.31
3,reg,rforest,max,basic,ALL_YES_3_2_1,0_240,included,basic,26.59,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,29.24,29.09
4,reg,xgb,max,basic,ALL_YES_3_2_1,0_240,included,basic,26.85,{'n_estimators': 100},,,,,,,,,29.42,0.22
5,reg,gboosting,max,basic,ALL_YES_3_2_1,0_240,included,basic,27.00,{'n_estimators': 50},,,,,,,,,29.18,0.39
6,reg,ada,max,basic,ALL_YES_3_2_1,0_240,included,basic,30.51,{'n_estimators': 10},,,,,,,,,32.36,0.61
0,clf,kn,min,basic,ALL_YES_3_2_1,0_240,included,basic,0.78,{'n_neighbors': 31},0.79,0.74,0.80,0.98,0.52,0.09,726.00,191.00,"{'0': {'precision': 0.8031674208144797, 'recall': 0.977961432506887, 'f1-score': 0.8819875776397516, 'support': 726}, '1': {'precision': 0.5151515151515151, 'recall': 0.08900523560209424, 'f1-score': 0.15178571428571427, 'support': 191}, 'micro avg': {'precision': 0.7928026172300982, 'recall': 0.7928026172300982, 'f1-score': 0.7928026172300982, 'support': 917}, 'macro avg': {'precision': 0.6591594679829974, 'recall': 0.5334833340544907, 'f1-score': 0.5168866459627329, 'support': 917}, 'weighted avg': {'precision': 0.743177194007908, 'recall': 0.7928026172300982, 'f1-score': 0.7298953683697177, 'support': 917}}",2.43
1,clf,svc-rbf,min,basic,ALL_YES_3_2_1,0_240,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.63,0.79,1.00,0.00,0.00,726.00,191.00,"{'0': {'precision': 0.7917121046892039, 'recall': 1.0, 'f1-score': 0.8837492391965917, 'support': 726}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 191}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.39585605234460197, 'recall': 0.5, 'f1-score': 0.4418746195982958, 'support': 917}, 'weighted avg': {'precision': 0.626808056711409, 'recall': 0.7917121046892039, 'f1-score': 0.6996749701818163, 'support': 917}}",3.79
2,clf,dtree,min,basic,ALL_YES_3_2_1,0_240,included,basic,0.78,"{'max_depth': 7, 'min_samples_leaf': 50}",0.78,0.75,0.82,0.92,0.45,0.26,726.00,191.00,"{'0': {'precision': 0.8244746600741656, 'recall': 0.918732782369146, 'f1-score': 0.8690553745928339, 'support': 726}, '1': {'precision': 0.4537037037037037, 'recall': 0.25654450261780104, 'f1-score': 0.3277591973244147, 'support': 191}, 'micro avg': {'precision': 0.7808069792802618, 'recall': 0.7808069792802618, 'f1-score': 0.7808069792802618, 'support': 917}, 'macro avg': {'precision': 0.6390891818889346, 'recall': 0.5876386424934735, 'f1-score': 0.5984072859586242, 'support': 917}, 'weighted avg': {'precision': 0.747247557929391, 'recall': 0.7808069792802618, 'f1-score': 0.7563099330898153, 'support': 917}}",0.32
3,clf,rforest,min,basic,ALL_YES_3_2_1,0_240,included,basic,0.78,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 10}",0.79,0.74,0.80,0.99,0.50,0.04,726.00,191.00,"{'0': {'precision': 0.7968923418423973, 'recall': 0.9889807162534435, 'f1-score': 0.8826060233558697, 'support': 726}, '1': {'precision': 0.5, 'recall': 0.041884816753926704, 'f1-score': 0.07729468599033816, 'support': 191}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.6484461709211986, 'recall': 0.5154327665036851, 'f1-score': 0.47995035467310393, 'support': 917}, 'weighted avg': {'precision': 0.735053260826151, 'recall': 0.7917121046892039, 'f1-score': 0.7148694198260807, 'support': 917}}",18.28
4,clf,xgb,min,basic,ALL_YES_3_2_1,0_240,included,basic,0.78,{'n_estimators': 50},0.79,0.75,0.81,0.98,0.53,0.10,726.00,191.00,"{'0': {'precision': 0.8054607508532423, 'recall': 0.9752066115702479, 'f1-score': 0.8822429906542056, 'support': 726}, '1': {'precision': 0.5263157894736842, 'recall': 0.10471204188481675, 'f1-score': 0.17467248908296942, 'support': 191}, 'micro avg': {'precision': 0.7938931297709924, 'recall': 0.7938931297709924, 'f1-score': 0.7938931297709924, 'support': 917}, 'macro avg': {'precision': 0.6658882701634632, 'recall': 0.5399593267275323, 'f1-score': 0.5284577398685876, 'support': 917}, 'weighted avg': {'precision': 0.7473182343608806, 'recall': 0.7938931297709924, 'f1-score': 0.7348646200979285, 'support': 917}}",0.21
5,clf,gboosting,min,basic,ALL_YES_3_2_1,0_240,included,basic,0.78,{'n_estimators': 50},0.79,0.74,0.81,0.96,0.49,0.13,726.00,191.00,"{'0': {'precision': 0.8083140877598153, 'recall': 0.9641873278236914, 'f1-score': 0.879396984924623, 'support': 726}, '1': {'precision': 0.49019607843137253, 'recall': 0.13089005235602094, 'f1-score': 0.20661157024793386, 'support': 191}, 'micro avg': {'precision': 0.7906215921483097, 'recall': 0.7906215921483097, 'f1-score': 0.7906215921483097, 'support': 917}, 'macro avg': {'precision': 0.6492550830955939, 'recall': 0.5475386900898562, 'f1-score': 0.5430042775862784, 'support': 917}, 'weighted avg': {'precision': 0.7420539571363337, 'recall': 0.7906215921483097, 'f1-score': 0.7392639269058142, 'support': 917}}",0.51
6,clf,ada,min,basic,ALL_YES_3_2_1,0_240,included,basic,0.78,{'n_estimators': 100},0.79,0.75,0.82,0.93,0.47,0.22,726.00,191.00,"{'0': {'precision': 0.8198307134220073, 'recall': 0.9338842975206612, 'f1-score': 0.8731487443657437, 'support': 726}, '1': {'precision': 0.4666666666666667, 'recall': 0.2198952879581152, 'f1-score': 0.29893238434163705, 'support': 191}, 'micro avg': {'precision': 0.7851690294438386, 'recall': 0.7851690294438386, 'f1-score': 0.7851690294438386, 'support': 917}, 'macro avg': {'precision': 0.643248690044337, 'recall': 0.5768897927393881, 'f1-score': 0.5860405643536903, 'support': 917}, 'weighted avg': {'precision': 0.7462709174238938, 'recall': 0.7851690294438386, 'f1-score': 0.7535464272832962, 'support': 917}}",0.65
0,reg,kn,min,basic,ALL_YES_3_2_1,0_240,included,basic,25.64,{'n_neighbors': 41},,,,,,,,,23.88,2.37
1,reg,svr-rbf,min,basic,ALL_YES_3_2_1,0_240,included,basic,29.07,"{'C': 5, 'gamma': 4}",,,,,,,,,26.56,3.62
2,reg,dtree,min,basic,ALL_YES_3_2_1,0_240,included,basic,25.57,"{'max_depth': 5, 'min_samples_leaf': 50}",,,,,,,,,23.98,0.32
3,reg,rforest,min,basic,ALL_YES_3_2_1,0_240,included,basic,25.05,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,23.53,29.49
4,reg,xgb,min,basic,ALL_YES_3_2_1,0_240,included,basic,25.53,{'n_estimators': 50},,,,,,,,,23.82,0.21
5,reg,gboosting,min,basic,ALL_YES_3_2_1,0_240,included,basic,25.74,{'n_estimators': 50},,,,,,,,,23.54,0.39
6,reg,ada,min,basic,ALL_YES_3_2_1,0_240,included,basic,27.85,{'n_estimators': 10},,,,,,,,,27.90,0.37
0,clf,kn,max,basic,High_NO_1_1_1,0_240,included,basic,0.69,{'n_neighbors': 51},0.72,0.69,0.75,0.93,0.55,0.21,360.00,144.00,"{'0': {'precision': 0.7461024498886414, 'recall': 0.9305555555555556, 'f1-score': 0.8281829419035847, 'support': 360}, '1': {'precision': 0.5454545454545454, 'recall': 0.20833333333333334, 'f1-score': 0.3015075376884422, 'support': 144}, 'micro avg': {'precision': 0.7242063492063492, 'recall': 0.7242063492063492, 'f1-score': 0.7242063492063492, 'support': 504}, 'macro avg': {'precision': 0.6457784976715935, 'recall': 0.5694444444444444, 'f1-score': 0.5648452397960134, 'support': 504}, 'weighted avg': {'precision': 0.6887744771931853, 'recall': 0.7242063492063492, 'f1-score': 0.6777042549849726, 'support': 504}}",0.72
1,clf,svc-rbf,max,basic,High_NO_1_1_1,0_240,included,basic,0.68,"{'C': 1, 'gamma': 1}",0.71,0.51,0.71,1.00,0.00,0.00,360.00,144.00,"{'0': {'precision': 0.7142857142857143, 'recall': 1.0, 'f1-score': 0.8333333333333333, 'support': 360}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 144}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 504}, 'macro avg': {'precision': 0.35714285714285715, 'recall': 0.5, 'f1-score': 0.41666666666666663, 'support': 504}, 'weighted avg': {'precision': 0.5102040816326531, 'recall': 0.7142857142857143, 'f1-score': 0.5952380952380952, 'support': 504}}",1.16
