actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
47,USD,2014-04-15 10:00:00,50,worse,Medium,NAHB Housing Market Index,46,worse,16,2014-04-15 14:00:00+00:00,6.0,2014,2,4,Tuesday,13806,13807,13802,13803,13812,13803,13812,9,up,9,9,13821,13809,13820,12,up,17,8,13830,13820,13829,10,up,26,9,13826,13822,13825,4,down,22,1,13830,13824,13824,6,down,21,2,13813,13809,13811,4,down,8,0,13809,13805,13806,4,down,3,0,13821,13814,13819,7,up,16,4,13813,13810,13813,3,down,10,1
0.99M,USD,2014-04-16 08:30:00,1.00M,accurate,High,Building Permits,1.01M,accurate,16,2014-04-16 12:30:00+00:00,1.0,2014,2,4,Wednesday,13840,13842,13839,13839,13842,13839,13841,3,up,2,2,13841,13836,13838,5,down,1,3,13839,13837,13838,2,down,1,0,13835,13833,13833,2,down,6,2,13822,13817,13818,5,down,21,4,13824,13821,13822,3,up,17,2,13825,13823,13824,2,up,15,1,13815,13809,13812,6,down,27,3,13831,13819,13819,12,up,20,9
0.95M,USD,2014-04-16 08:30:00,0.97M,accurate,Medium,Housing Starts,0.92M,accurate,16,2014-04-16 12:30:00+00:00,2.06,2014,2,4,Wednesday,13840,13842,13839,13839,13842,13839,13841,3,up,2,2,13841,13836,13838,5,down,1,3,13839,13837,13838,2,down,1,0,13835,13833,13833,2,down,6,2,13822,13817,13818,5,down,21,4,13824,13821,13822,3,up,17,2,13825,13823,13824,2,up,15,1,13815,13809,13812,6,down,27,3,13831,13819,13819,12,up,20,9
79.2%,USD,2014-04-16 09:15:00,78.8%,better,Medium,Capacity Utilization Rate,78.8%,accurate,16,2014-04-16 13:15:00+00:00,-0.51,2014,2,4,Wednesday,13836,13836,13833,13835,13835,13822,13822,13,down,13,13,13823,13821,13822,2,down,13,0,13822,13817,13818,5,down,17,4,13821,13817,13820,4,up,15,1,13822,13816,13819,6,down,16,1,13827,13823,13823,4,up,12,3,13816,13806,13814,10,down,21,7,13827,13822,13826,5,up,9,4,13828,13826,13827,2,up,8,1
0.7%,USD,2014-04-16 09:15:00,0.5%,better,Medium,Industrial Production m/m,1.2%,better,16,2014-04-16 13:15:00+00:00,-40.0,2014,2,4,Wednesday,13836,13836,13833,13835,13835,13822,13822,13,down,13,13,13823,13821,13822,2,down,13,0,13822,13817,13818,5,down,17,4,13821,13817,13820,4,up,15,1,13822,13816,13819,6,down,16,1,13827,13823,13823,4,up,12,3,13816,13806,13814,10,down,21,7,13827,13822,13826,5,up,9,4,13828,13826,13827,2,up,8,1
10.0M,USD,2014-04-16 10:30:00,1.3M,accurate,Medium,Crude Oil Inventories,4.0M,accurate,16,2014-04-16 14:30:00+00:00,-669.23,2014,2,4,Wednesday,13823,13825,13823,13824,13824,13821,13823,3,down,1,1,13828,13822,13826,6,up,2,3,13827,13823,13823,4,down,1,3,13821,13806,13807,15,down,17,11,13815,13809,13812,6,up,12,3,13822,13820,13820,2,up,4,1,13831,13819,13819,12,down,5,9,13826,13825,13825,1,up,1,1,13823,13821,13823,2,down,1,1
304K,USD,2014-04-17 08:30:00,316K,better,High,Unemployment Claims,302K,accurate,16,2014-04-17 12:30:00+00:00,3.8,2014,2,4,Thursday,13852,13852,13848,13848,13849,13841,13848,8,down,0,0,13848,13841,13842,7,down,6,5,13847,13842,13846,5,up,2,3,13849,13846,13846,3,down,2,1,13845,13840,13845,5,down,3,4,13842,13837,13839,5,down,9,3,13834,13830,13832,4,down,16,1,13838,13836,13838,2,up,10,2,13819,13813,13815,6,down,33,2
16.6,USD,2014-04-17 10:00:00,9.6,better,High,Philly Fed Manufacturing Index,9.0,accurate,16,2014-04-17 14:00:00+00:00,-72.92,2014,2,4,Thursday,13842,13842,13837,13839,13839,13832,13834,7,down,5,5,13839,13834,13839,5,up,0,5,13840,13834,13834,6,down,5,5,13834,13830,13832,4,down,7,1,13839,13834,13835,5,up,4,3,13838,13836,13838,2,up,1,2,13833,13830,13831,3,down,8,2,13820,13818,13819,2,down,20,0,13820,13817,13818,3,down,21,2
24B,USD,2014-04-17 10:30:00,35B,accurate,Low,Natural Gas Storage,4B,accurate,16,2014-04-17 14:30:00+00:00,31.43,2014,2,4,Thursday,13833,13834,13830,13832,13836,13831,13835,5,up,3,3,13838,13835,13836,3,up,4,1,13838,13836,13836,2,down,4,0,13839,13834,13835,5,down,3,3,13838,13836,13838,2,up,6,2,13833,13830,13831,3,down,1,2,13819,13813,13815,6,down,17,2,13819,13816,13819,3,up,13,3,13816,13813,13814,3,down,18,2
0.8%,USD,2014-04-21 10:00:00,0.8%,accurate,Low,CB Leading Index m/m,0.5%,accurate,17,2014-04-21 14:00:00+00:00,0.0,2014,2,4,Monday,13809,13812,13809,13811,13813,13811,13813,2,up,2,2,13813,13809,13810,4,down,1,3,13810,13808,13809,2,down,2,1,13811,13809,13810,2,up,1,0,13810,13803,13803,7,down,8,7,13795,13792,13793,3,down,18,2,13790,13788,13790,2,down,21,1,13792,13791,13792,1,up,19,0,13793,13792,13793,1,up,18,0
0.6%,USD,2014-04-22 09:04:00,0.6%,accurate,Low,HPI m/m,0.4%,worse,17,2014-04-22 13:05:00+00:00,0.0,2014,2,4,Tuesday,13819,13820,13817,13819,13820,13814,13814,6,down,5,5,13814,13811,13813,3,down,6,1,13814,13813,13814,1,up,5,1,13817,13812,13813,5,down,6,4,13816,13809,13815,7,up,4,4,13801,13792,13794,9,down,25,7,13798,13795,13797,3,up,22,1,13804,13797,13797,7,down,22,7,13800,13799,13800,1,up,19,0
7,USD,2014-04-22 09:59:00,0,better,Low,Richmond Manufacturing Index,-7,accurate,17,2014-04-22 14:00:00+00:00,700.0,2014,2,4,Tuesday,13811,13814,13810,13811,13816,13809,13815,7,up,4,4,13815,13813,13814,2,down,3,1,13815,13812,13812,3,down,1,2,13807,13797,13801,10,down,10,5,13799,13791,13796,8,down,15,4,13796,13794,13795,2,down,16,1,13804,13801,13803,3,up,8,0,13802,13800,13800,2,down,11,1,13802,13800,13802,2,up,9,1
4.59M,USD,2014-04-22 10:00:00,4.57M,accurate,High,Existing Home Sales,4.60M,accurate,17,2014-04-22 14:00:00+00:00,-0.44,2014,2,4,Tuesday,13811,13814,13810,13811,13816,13809,13815,7,up,4,4,13815,13813,13814,2,down,3,1,13815,13812,13812,3,down,1,2,13807,13797,13801,10,down,10,5,13799,13791,13796,8,down,15,4,13796,13794,13795,2,down,16,1,13804,13801,13803,3,up,8,0,13802,13800,13800,2,down,11,1,13802,13800,13802,2,up,9,1
55.4,USD,2014-04-23 09:45:00,56.2,worse,Medium,Flash Manufacturing PMI,55.5,accurate,17,2014-04-23 13:45:00+00:00,1.42,2014,2,4,Wednesday,13828,13831,13826,13830,13831,13828,13829,3,down,1,1,13830,13824,13825,6,down,5,4,13830,13825,13828,5,up,2,3,13844,13838,13838,6,up,8,6,13833,13827,13828,6,down,2,5,13822,13820,13821,2,down,9,1,13816,13815,13816,1,down,14,0,13819,13817,13818,2,up,12,1,13815,13814,13815,1,down,15,0
384K,USD,2014-04-23 10:00:00,455K,worse,High,New Home Sales,449K,better,17,2014-04-23 14:00:00+00:00,15.6,2014,2,4,Wednesday,13825,13830,13825,13828,13839,13827,13837,12,up,9,9,13845,13836,13844,9,up,16,7,13844,13838,13838,6,down,10,6,13837,13833,13836,4,down,8,3,13829,13819,13828,10,down,0,5,13822,13814,13814,8,down,14,7,13816,13813,13814,3,down,14,1,13820,13817,13819,3,up,9,0,13816,13815,13815,1,down,13,0
3.5M,USD,2014-04-23 10:30:00,2.6M,accurate,Medium,Crude Oil Inventories,10.0M,accurate,17,2014-04-23 14:30:00+00:00,-34.62,2014,2,4,Wednesday,13833,13837,13833,13836,13837,13833,13834,4,down,2,2,13835,13831,13833,4,down,3,1,13833,13827,13828,6,down,8,5,13829,13819,13828,10,down,8,5,13822,13814,13814,8,down,22,7,13816,13813,13814,3,down,22,1,13817,13816,13817,1,up,19,1,13819,13817,13819,2,up,17,2,13815,13815,13815,0,down,21,0
2.0%,USD,2014-04-24 08:30:00,0.6%,better,High,Core Durable Goods Orders m/m,0.1%,accurate,17,2014-04-24 12:30:00+00:00,-233.33,2014,2,4,Thursday,13821,13823,13820,13821,13822,13816,13821,6,down,0,1,13821,13796,13798,25,down,23,23,13801,13797,13799,4,up,22,2,13798,13793,13793,5,down,28,2,13806,13802,13804,4,up,17,2,13820,13812,13815,8,up,6,3,13813,13807,13809,6,down,12,4,13831,13827,13828,4,up,7,1,13826,13825,13826,1,down,5,0
329K,USD,2014-04-24 08:30:00,309K,worse,High,Unemployment Claims,305K,accurate,17,2014-04-24 12:30:00+00:00,-6.47,2014,2,4,Thursday,13821,13823,13820,13821,13822,13816,13821,6,down,0,1,13821,13796,13798,25,down,23,23,13801,13797,13799,4,up,22,2,13798,13793,13793,5,down,28,2,13806,13802,13804,4,up,17,2,13820,13812,13815,8,up,6,3,13813,13807,13809,6,down,12,4,13831,13827,13828,4,up,7,1,13826,13825,13826,1,down,5,0
2.6%,USD,2014-04-24 08:30:00,2.1%,better,Medium,Durable Goods Orders m/m,2.1%,accurate,17,2014-04-24 12:30:00+00:00,-23.81,2014,2,4,Thursday,13821,13823,13820,13821,13822,13816,13821,6,down,0,1,13821,13796,13798,25,down,23,23,13801,13797,13799,4,up,22,2,13798,13793,13793,5,down,28,2,13806,13802,13804,4,up,17,2,13820,13812,13815,8,up,6,3,13813,13807,13809,6,down,12,4,13831,13827,13828,4,up,7,1,13826,13825,13826,1,down,5,0
49B,USD,2014-04-24 10:30:00,40B,accurate,Low,Natural Gas Storage,24B,accurate,17,2014-04-24 14:30:00+00:00,-22.5,2014,2,4,Thursday,13813,13813,13807,13809,13813,13807,13812,6,up,3,3,13816,13810,13816,6,up,7,4,13819,13815,13819,4,up,10,3,13825,13817,13819,8,down,10,0,13831,13827,13828,4,up,19,1,13829,13826,13827,3,down,18,1,13826,13825,13826,1,down,17,0,13828,13826,13827,2,up,18,0,13829,13827,13829,2,up,20,2
54.2,USD,2014-04-25 09:45:00,56.2,worse,Low,Flash Services PMI,55.5,accurate,17,2014-04-25 13:45:00+00:00,3.56,2014,2,4,Friday,13841,13842,13839,13839,13845,13839,13843,6,up,4,4,13844,13839,13841,5,down,2,2,13845,13838,13844,7,up,5,3,13844,13841,13844,3,down,5,1,13840,13837,13839,3,down,0,0,13838,13836,13838,2,down,1,1,13842,13839,13841,3,up,2,2,13841,13840,13840,1,down,1,0,13839,13838,13838,1,down,1,1
84.1,USD,2014-04-25 09:55:00,83.2,better,Medium,Revised UoM Consumer Sentiment,82.6,accurate,17,2014-04-25 13:55:00+00:00,-1.08,2014,2,4,Friday,13843,13844,13839,13841,13845,13838,13844,7,up,3,3,13847,13843,13845,4,up,4,1,13846,13843,13843,3,down,2,2,13842,13836,13838,6,down,3,3,13841,13837,13839,4,up,2,1,13840,13838,13839,2,down,2,0,13841,13837,13837,4,down,4,4,13841,13840,13840,1,up,1,0,13839,13838,13839,1,down,2,0
3.4%,USD,2014-04-28 10:00:00,1.0%,better,High,Pending Home Sales m/m,-0.5%,better,18,2014-04-28 14:00:00+00:00,-240.0,2014,2,4,Monday,13865,13865,13861,13861,13867,13861,13864,6,up,3,3,13864,13854,13856,10,down,5,7,13858,13854,13856,4,down,5,1,13855,13852,13854,3,down,7,0,13854,13843,13845,11,down,16,8,13847,13845,13846,2,up,15,0,13845,13843,13843,2,down,18,2,13852,13846,13847,6,up,14,4,13851,13848,13851,3,up,10,2
12.9%,USD,2014-04-29 09:00:00,12.9%,accurate,Medium,S&P/CS Composite-20 HPI y/y,13.2%,accurate,18,2014-04-29 13:00:00+00:00,0.0,2014,2,4,Tuesday,13823,13829,13821,13829,13830,13825,13825,5,down,4,4,13826,13824,13825,2,down,4,0,13827,13824,13827,3,up,2,2,13824,13823,13824,1,down,5,1,13823,13820,13821,3,down,8,1,13823,13819,13823,4,up,6,3,13826,13816,13817,10,down,12,8,13809,13805,13807,4,down,22,1,13812,13809,13811,3,up,18,2
82.3,USD,2014-04-29 10:00:00,82.9,worse,High,CB Consumer Confidence,83.9,better,18,2014-04-29 14:00:00+00:00,0.72,2014,2,4,Tuesday,13820,13823,13820,13821,13827,13821,13822,6,up,1,0,13822,13820,13820,2,down,1,2,13823,13820,13822,3,up,1,2,13823,13819,13823,4,up,2,3,13826,13816,13817,10,down,4,8,13818,13813,13813,5,down,8,5,13809,13805,13807,4,down,14,1,13812,13809,13811,3,up,10,2,13810,13807,13810,3,down,11,1
220K,USD,2014-04-30 08:15:00,203K,better,High,ADP Non-Farm Employment Change,209K,better,18,2014-04-30 12:15:00+00:00,-8.37,2014,2,4,Wednesday,13850,13852,13847,13848,13850,13844,13846,6,down,2,1,13848,13845,13845,3,down,3,1,13848,13844,13846,4,up,2,1,13862,13856,13857,6,up,9,3,13866,13862,13863,4,up,15,2,13864,13857,13859,7,down,11,1,13861,13858,13858,3,down,10,2,13877,13870,13874,7,up,26,4,13869,13867,13868,2,down,20,1
0.1%,USD,2014-04-30 08:30:00,1.2%,worse,High,Advance GDP q/q,2.6%,worse,18,2014-04-30 12:30:00+00:00,91.67,2014,2,4,Wednesday,13845,13848,13844,13846,13871,13847,13865,24,up,19,18,13866,13858,13860,8,down,14,5,13862,13856,13857,6,down,11,3,13863,13858,13860,5,up,14,1,13870,13863,13868,7,up,22,5,13860,13853,13856,7,down,10,3,13861,13859,13861,2,up,15,2,13872,13864,13865,8,up,19,6,13870,13869,13869,1,up,23,0
1.3%,USD,2014-04-30 08:30:00,1.6%,worse,Medium,Advance GDP Price Index q/q,1.6%,better,18,2014-04-30 12:30:00+00:00,18.75,2014,2,4,Wednesday,13845,13848,13844,13846,13871,13847,13865,24,up,19,18,13866,13858,13860,8,down,14,5,13862,13856,13857,6,down,11,3,13863,13858,13860,5,up,14,1,13870,13863,13868,7,up,22,5,13860,13853,13856,7,down,10,3,13861,13859,13861,2,up,15,2,13872,13864,13865,8,up,19,6,13870,13869,13869,1,up,23,0
0.3%,USD,2014-04-30 08:30:00,0.5%,worse,Medium,Employment Cost Index q/q,0.5%,accurate,18,2014-04-30 12:30:00+00:00,40.0,2014,2,4,Wednesday,13845,13848,13844,13846,13871,13847,13865,24,up,19,18,13866,13858,13860,8,down,14,5,13862,13856,13857,6,down,11,3,13863,13858,13860,5,up,14,1,13870,13863,13868,7,up,22,5,13860,13853,13856,7,down,10,3,13861,13859,13861,2,up,15,2,13872,13864,13865,8,up,19,6,13870,13869,13869,1,up,23,0
63.0,USD,2014-04-30 09:41:00,56.6,better,Medium,Chicago PMI,55.9,accurate,18,2014-04-30 13:40:00+00:00,-11.31,2014,2,4,Wednesday,13864,13865,13857,13860,13864,13857,13859,7,down,1,1,13862,13856,13858,6,down,2,1,13861,13857,13860,4,up,0,2,13861,13858,13861,3,up,1,1,13866,13864,13865,2,up,5,0,13874,13870,13870,4,up,10,0,13867,13864,13866,3,down,6,2,13870,13869,13869,1,up,9,0,13867,13867,13867,0,down,7,0
1.7M,USD,2014-04-30 10:30:00,1.3M,accurate,Medium,Crude Oil Inventories,3.5M,accurate,18,2014-04-30 14:30:00+00:00,-30.77,2014,2,4,Wednesday,13859,13861,13859,13861,13866,13861,13865,5,up,4,4,13866,13864,13865,2,down,4,0,13866,13862,13864,4,down,3,1,13869,13861,13864,8,down,3,1,13872,13864,13865,8,up,4,6,13870,13868,13869,2,up,8,1,13870,13869,13869,1,down,8,0,13868,13867,13867,1,down,6,0,13871,13867,13870,4,up,9,1
<0.25%,USD,2014-04-30 14:00:00,<0.25%,accurate,Medium,Federal Funds Rate,<0.25%,accurate,18,2014-04-30 18:00:00+00:00,0.0,2014,2,4,Wednesday,13863,13868,13862,13864,13876,13856,13869,20,up,5,5,13872,13860,13862,12,down,2,7,13867,13861,13862,6,down,2,0,13871,13867,13870,4,up,6,1,13874,13870,13872,4,up,8,2,13872,13869,13872,3,down,8,3,13873,13871,13873,2,up,9,2,13868,13865,13867,3,down,3,0,13866,13865,13866,1,down,2,1
16.0M,USD,2014-05-01 01:00:00,16.2M,worse,Low,Total Vehicle Sales,16.4M,accurate,18,2014-05-01 05:00:00+00:00,1.23,2014,2,5,Thursday,13872,13873,13872,13873,13873,13873,13873,0,down,0,0,13873,13871,13871,2,down,2,2,13871,13871,13871,0,down,2,0,13874,13872,13874,2,up,1,2,13872,13869,13869,3,down,4,3,13888,13885,13886,3,up,13,1,13887,13884,13887,3,up,14,3,13886,13885,13885,1,down,12,1,13886,13885,13886,1,up,13,1
344K,USD,2014-05-01 08:30:00,317K,worse,High,Unemployment Claims,330K,accurate,18,2014-05-01 12:30:00+00:00,-8.52,2014,2,5,Thursday,13875,13875,13872,13873,13881,13873,13877,8,up,4,4,13877,13872,13875,5,down,2,1,13880,13875,13878,5,up,5,3,13877,13873,13874,4,down,1,3,13873,13870,13873,3,down,0,3,13872,13869,13870,3,down,3,1,13875,13872,13874,3,up,1,1,13865,13863,13863,2,down,10,2,13867,13866,13867,1,up,6,0
0.2%,USD,2014-05-01 08:30:00,0.1%,better,Medium,Core PCE Price Index m/m,0.1%,accurate,18,2014-05-01 12:30:00+00:00,-100.0,2014,2,5,Thursday,13875,13875,13872,13873,13881,13873,13877,8,up,4,4,13877,13872,13875,5,down,2,1,13880,13875,13878,5,up,5,3,13877,13873,13874,4,down,1,3,13873,13870,13873,3,down,0,3,13872,13869,13870,3,down,3,1,13875,13872,13874,3,up,1,1,13865,13863,13863,2,down,10,2,13867,13866,13867,1,up,6,0
0.9%,USD,2014-05-01 08:30:00,0.7%,better,Medium,Personal Spending m/m,0.5%,better,18,2014-05-01 12:30:00+00:00,-28.57,2014,2,5,Thursday,13875,13875,13872,13873,13881,13873,13877,8,up,4,4,13877,13872,13875,5,down,2,1,13880,13875,13878,5,up,5,3,13877,13873,13874,4,down,1,3,13873,13870,13873,3,down,0,3,13872,13869,13870,3,down,3,1,13875,13872,13874,3,up,1,1,13865,13863,13863,2,down,10,2,13867,13866,13867,1,up,6,0
0.5%,USD,2014-05-01 08:30:00,0.4%,better,Low,Personal Income m/m,0.4%,better,18,2014-05-01 12:30:00+00:00,-25.0,2014,2,5,Thursday,13875,13875,13872,13873,13881,13873,13877,8,up,4,4,13877,13872,13875,5,down,2,1,13880,13875,13878,5,up,5,3,13877,13873,13874,4,down,1,3,13873,13870,13873,3,down,0,3,13872,13869,13870,3,down,3,1,13875,13872,13874,3,up,1,1,13865,13863,13863,2,down,10,2,13867,13866,13867,1,up,6,0
55.4,USD,2014-05-01 09:45:00,55.8,worse,Low,Final Manufacturing PMI,55.4,accurate,18,2014-05-01 13:45:00+00:00,0.72,2014,2,5,Thursday,13872,13872,13870,13870,13872,13869,13871,3,up,1,1,13871,13870,13871,1,down,1,0,13872,13869,13870,3,down,0,1,13873,13871,13873,2,up,3,0,13869,13866,13867,3,down,3,1,13867,13865,13866,2,down,4,1,13866,13865,13866,1,down,4,0,13868,13866,13867,2,up,3,0,13867,13866,13866,1,down,4,1
54.9,USD,2014-05-01 10:00:00,54.3,better,High,ISM Manufacturing PMI,53.7,accurate,18,2014-05-01 14:00:00+00:00,-1.1,2014,2,5,Thursday,13871,13872,13869,13870,13877,13868,13875,9,up,5,5,13875,13872,13873,3,down,3,2,13873,13871,13873,2,down,3,0,13875,13872,13874,3,up,4,1,13869,13864,13865,5,down,5,1,13865,13863,13863,2,down,7,2,13867,13864,13866,3,up,4,1,13868,13865,13868,3,up,2,3,13871,13869,13871,2,up,1,2
0.2%,USD,2014-05-01 10:00:00,0.5%,worse,Low,Construction Spending m/m,-0.2%,worse,18,2014-05-01 14:00:00+00:00,60.0,2014,2,5,Thursday,13871,13872,13869,13870,13877,13868,13875,9,up,5,5,13875,13872,13873,3,down,3,2,13873,13871,13873,2,down,3,0,13875,13872,13874,3,up,4,1,13869,13864,13865,5,down,5,1,13865,13863,13863,2,down,7,2,13867,13864,13866,3,up,4,1,13868,13865,13868,3,up,2,3,13871,13869,13871,2,up,1,2
56.5,USD,2014-05-01 10:00:00,59.4,worse,Low,ISM Manufacturing Prices,59.0,accurate,18,2014-05-01 14:00:00+00:00,4.88,2014,2,5,Thursday,13871,13872,13869,13870,13877,13868,13875,9,up,5,5,13875,13872,13873,3,down,3,2,13873,13871,13873,2,down,3,0,13875,13872,13874,3,up,4,1,13869,13864,13865,5,down,5,1,13865,13863,13863,2,down,7,2,13867,13864,13866,3,up,4,1,13868,13865,13868,3,up,2,3,13871,13869,13871,2,up,1,2
82B,USD,2014-05-01 10:30:00,75B,accurate,Low,Natural Gas Storage,49B,accurate,18,2014-05-01 14:30:00+00:00,-9.33,2014,2,5,Thursday,13873,13875,13872,13874,13874,13866,13868,8,down,6,6,13870,13867,13868,3,down,6,0,13869,13866,13867,3,down,7,1,13869,13864,13865,5,down,9,1,13865,13863,13863,2,down,11,2,13867,13864,13866,3,up,8,1,13867,13866,13867,1,up,7,0,13867,13867,13867,0,down,7,0,13868,13868,13868,0,up,6,0
288K,USD,2014-05-02 08:30:00,216K,better,High,Non-Farm Employment Change,203K,better,18,2014-05-02 12:30:00+00:00,-33.33,2014,2,5,Friday,13862,13865,13855,13862,13863,13817,13829,46,down,33,34,13836,13827,13831,9,up,31,2,13831,13815,13819,16,down,43,12,13830,13818,13828,12,up,34,9,13820,13815,13815,5,down,47,4,13821,13817,13820,4,up,42,2,13839,13826,13838,13,up,24,11,13873,13865,13867,8,up,5,1,13864,13863,13863,1,down,1,0
6.3%,USD,2014-05-02 08:30:00,6.6%,better,High,Unemployment Rate,6.7%,accurate,18,2014-05-02 12:30:00+00:00,4.55,2014,2,5,Friday,13862,13865,13855,13862,13863,13817,13829,46,down,33,34,13836,13827,13831,9,up,31,2,13831,13815,13819,16,down,43,12,13830,13818,13828,12,up,34,9,13820,13815,13815,5,down,47,4,13821,13817,13820,4,up,42,2,13839,13826,13838,13,up,24,11,13873,13865,13867,8,up,5,1,13864,13863,13863,1,down,1,0
0.0%,USD,2014-05-02 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.1%,better,18,2014-05-02 12:30:00+00:00,100.0,2014,2,5,Friday,13862,13865,13855,13862,13863,13817,13829,46,down,33,34,13836,13827,13831,9,up,31,2,13831,13815,13819,16,down,43,12,13830,13818,13828,12,up,34,9,13820,13815,13815,5,down,47,4,13821,13817,13820,4,up,42,2,13839,13826,13838,13,up,24,11,13873,13865,13867,8,up,5,1,13864,13863,13863,1,down,1,0
1.1%,USD,2014-05-02 10:00:00,1.5%,worse,Medium,Factory Orders m/m,1.5%,accurate,18,2014-05-02 14:00:00+00:00,26.67,2014,2,5,Friday,13818,13821,13817,13820,13822,13818,13819,4,down,1,1,13827,13819,13822,8,up,2,3,13826,13821,13825,5,up,5,3,13839,13826,13838,13,up,18,11,13867,13858,13864,9,up,44,3,13873,13865,13867,8,up,47,1,13864,13859,13864,5,down,44,4,13866,13863,13864,3,down,44,1,13878,13875,13878,3,up,58,3
55.0,USD,2014-05-05 09:45:00,54.2,better,Low,Final Services PMI,54.2,accurate,19,2014-05-05 13:45:00+00:00,-1.48,2014,2,5,Monday,13882,13885,13882,13884,13884,13878,13879,6,down,5,5,13879,13875,13876,4,down,8,3,13878,13876,13876,2,down,8,0,13882,13879,13880,3,up,4,1,13877,13874,13874,3,down,10,3,13881,13877,13879,4,up,5,2,13881,13880,13881,1,up,3,1,13878,13877,13878,1,down,6,0,13878,13876,13878,2,down,6,1
55.2,USD,2014-05-05 10:00:00,54.3,better,High,ISM Non-Manufacturing PMI,53.1,accurate,19,2014-05-05 14:00:00+00:00,-1.66,2014,2,5,Monday,13876,13878,13876,13876,13878,13874,13877,4,up,1,1,13879,13877,13879,2,up,3,2,13882,13879,13880,3,up,4,1,13879,13877,13878,2,down,2,1,13880,13877,13878,3,down,2,1,13879,13878,13879,1,up,3,1,13884,13881,13883,3,up,7,1,13878,13876,13876,2,down,0,2,13880,13878,13878,2,up,2,1
-40.4B,USD,2014-05-06 08:30:00,-40.1B,accurate,High,Trade Balance,-41.9B,accurate,19,2014-05-06 12:30:00+00:00,0.75,2014,2,5,Tuesday,13950,13950,13944,13946,13949,13944,13946,5,down,0,0,13946,13942,13943,4,down,3,3,13945,13942,13943,3,down,3,0,13946,13940,13943,6,down,3,2,13936,13932,13935,4,down,11,2,13936,13932,13932,4,down,14,4,13934,13932,13933,2,up,13,0,13931,13929,13931,2,down,15,1,13923,13921,13921,2,down,25,1
45.8,USD,2014-05-06 10:00:00,47.6,worse,Low,IBD/TIPP Economic Optimism,48.0,accurate,19,2014-05-06 14:00:00+00:00,3.78,2014,2,5,Tuesday,13936,13936,13932,13932,13935,13932,13932,3,down,0,0,13933,13930,13932,3,down,0,0,13934,13930,13933,4,up,1,0,13934,13932,13933,2,down,1,0,13935,13931,13933,4,down,1,1,13931,13929,13931,2,down,1,1,13926,13922,13924,4,down,8,2,13927,13925,13925,2,up,7,1,13933,13930,13930,3,up,2,2
-1.7%,USD,2014-05-07 08:30:00,-0.9%,better,Medium,Prelim Nonfarm Productivity q/q,1.8%,better,19,2014-05-07 12:30:00+00:00,88.89,2014,2,5,Wednesday,13933,13937,13933,13934,13935,13927,13931,8,down,3,3,13932,13929,13930,3,down,4,1,13931,13930,13930,1,down,4,0,13932,13929,13929,3,down,5,2,13935,13926,13935,9,up,1,4,13931,13927,13928,4,down,6,3,13927,13921,13926,6,down,8,3,13923,13918,13921,5,down,13,3,13920,13918,13919,2,down,15,1
4.2%,USD,2014-05-07 08:30:00,2.3%,better,Medium,Prelim Unit Labor Costs q/q,-0.1%,better,19,2014-05-07 12:30:00+00:00,-82.61,2014,2,5,Wednesday,13933,13937,13933,13934,13935,13927,13931,8,down,3,3,13932,13929,13930,3,down,4,1,13931,13930,13930,1,down,4,0,13932,13929,13929,3,down,5,2,13935,13926,13935,9,up,1,4,13931,13927,13928,4,down,6,3,13927,13921,13926,6,down,8,3,13923,13918,13921,5,down,13,3,13920,13918,13919,2,down,15,1
-1.8M,USD,2014-05-07 10:30:00,0.9M,accurate,Medium,Crude Oil Inventories,1.7M,accurate,19,2014-05-07 14:30:00+00:00,300.0,2014,2,5,Wednesday,13923,13927,13921,13926,13926,13921,13925,5,down,1,0,13928,13922,13926,6,up,0,1,13928,13924,13927,4,up,1,1,13924,13921,13923,3,down,3,1,13923,13918,13921,5,down,5,3,13918,13915,13917,3,down,9,1,13920,13918,13919,2,up,7,1,13918,13915,13916,3,down,10,2,13920,13918,13918,2,up,8,1
17.5B,USD,2014-05-07 15:00:00,15.4B,better,Low,Consumer Credit m/m,13.0B,worse,19,2014-05-07 19:00:00+00:00,-13.64,2014,2,5,Wednesday,13916,13917,13915,13916,13916,13915,13915,1,down,1,1,13915,13913,13913,2,down,3,2,13913,13912,13912,1,down,4,1,13915,13914,13914,1,up,2,1,13915,13913,13913,2,down,3,1,13913,13912,13912,1,down,4,1,13910,13910,13910,0,down,6,0,13912,13911,13912,1,up,4,0,13912,13910,13911,2,down,5,0
