actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
68.0,USD,2007-07-02 10:00:00,69.0,worse,Low,ISM Manufacturing Prices,71.0,accurate,27,2007-07-02 14:00:00+00:00,1.45,2007,3,7,Monday,13597,13601,13596,13598,13599,13593,13598,6,down,0,1,13598,13596,13597,2,down,1,1,13610,13597,13608,13,up,10,10,13619,13611,13619,8,up,21,8,13629,13622,13627,7,up,29,5,13628,13622,13626,6,down,28,3,13628,13623,13625,5,down,27,1,13632,13630,13631,2,up,33,1,13622,13620,13622,2,down,24,1
15.7M,USD,2007-07-03 01:00:00,16.2M,worse,Low,Total Vehicle Sales,16.3M,accurate,27,2007-07-03 05:00:00+00:00,3.09,2007,3,7,Tuesday,13617,13618,13617,13618,13619,13617,13619,2,up,1,1,13620,13619,13620,1,up,2,1,13623,13620,13622,3,up,4,2,13626,13622,13623,4,up,5,1,13627,13619,13620,8,down,2,7,13629,13624,13627,5,up,9,2,13630,13628,13629,2,up,11,1,13601,13598,13600,3,down,18,1,13606,13600,13604,6,up,14,4
-3.5%,USD,2007-07-03 10:00:00,0.6%,worse,High,Pending Home Sales m/m,-3.4%,worse,27,2007-07-03 14:00:00+00:00,683.33,2007,3,7,Tuesday,13613,13613,13610,13611,13616,13608,13608,8,down,3,5,13607,13600,13600,7,down,11,6,13607,13600,13607,7,up,4,7,13604,13597,13599,7,down,12,5,13610,13602,13610,8,up,1,7,13614,13610,13612,4,up,1,2,13613,13611,13613,2,up,2,1,13617,13615,13616,2,up,5,0,13613,13610,13610,3,down,1,1
-0.5%,USD,2007-07-03 10:00:00,-0.9%,better,Medium,Factory Orders m/m,0.5%,better,27,2007-07-03 14:00:00+00:00,-44.44,2007,3,7,Tuesday,13613,13613,13610,13611,13616,13608,13608,8,down,3,5,13607,13600,13600,7,down,11,6,13607,13600,13607,7,up,4,7,13604,13597,13599,7,down,12,5,13610,13602,13610,8,up,1,7,13614,13610,13612,4,up,1,2,13613,13611,13613,2,up,2,1,13617,13615,13616,2,up,5,0,13613,13610,13610,3,down,1,1
150K,USD,2007-07-05 08:15:00,105K,better,Medium,ADP Non-Farm Employment Change,98K,accurate,27,2007-07-05 12:15:00+00:00,-42.86,2007,3,7,Thursday,13643,13643,13640,13641,13641,13635,13636,6,down,5,5,13639,13636,13639,3,up,2,3,13640,13638,13640,2,up,1,1,13637,13630,13635,7,down,6,0,13618,13612,13612,6,down,29,4,13607,13601,13604,6,down,37,3,13606,13601,13601,5,down,40,1,13605,13597,13598,8,down,43,6,13591,13589,13590,2,down,51,0
318K,USD,2007-07-05 08:30:00,315K,accurate,Medium,Unemployment Claims,316K,accurate,27,2007-07-05 12:30:00+00:00,-0.95,2007,3,7,Thursday,13639,13640,13638,13640,13643,13634,13635,9,down,5,5,13638,13629,13636,9,up,4,3,13637,13630,13635,7,down,5,0,13633,13625,13626,8,down,14,4,13612,13608,13610,4,down,30,0,13610,13606,13608,4,down,32,0,13593,13587,13589,6,down,51,4,13594,13591,13592,3,up,48,2,13592,13588,13591,4,down,49,3
60.7,USD,2007-07-05 10:00:00,58.1,better,High,ISM Non-Manufacturing PMI,59.7,accurate,27,2007-07-05 14:00:00+00:00,-4.48,2007,3,7,Thursday,13608,13610,13606,13608,13606,13598,13598,8,down,10,8,13601,13592,13601,9,up,7,4,13606,13601,13601,5,down,7,1,13593,13587,13589,6,down,19,4,13599,13595,13598,4,up,10,2,13594,13591,13592,3,down,16,2,13592,13589,13590,3,down,18,1,13598,13595,13597,3,up,11,0,13598,13597,13597,1,down,11,1
3.2M,USD,2007-07-05 10:30:00,-0.2M,accurate,Low,Crude Oil Inventories,1.6M,accurate,27,2007-07-05 14:30:00+00:00,-1700.0,2007,3,7,Thursday,13593,13593,13587,13589,13589,13580,13586,9,down,3,3,13588,13579,13581,9,down,8,4,13582,13578,13582,4,up,7,1,13599,13595,13598,4,up,9,2,13594,13591,13592,3,down,3,2,13592,13589,13590,3,down,1,1,13592,13588,13591,4,up,2,3,13601,13598,13600,3,up,11,1,13598,13596,13596,2,down,7,2
132K,USD,2007-07-06 08:30:00,125K,better,High,Non-Farm Employment Change,190K,better,27,2007-07-06 12:30:00+00:00,-5.6,2007,3,7,Friday,13598,13601,13596,13596,13597,13569,13570,28,down,26,27,13583,13568,13581,15,up,15,12,13585,13576,13577,9,down,19,4,13597,13578,13596,19,up,0,18,13605,13601,13603,4,up,7,2,13604,13602,13604,2,up,8,2,13640,13634,13635,6,up,39,4,13634,13631,13631,3,down,35,3,13621,13619,13619,2,down,23,0
4.5%,USD,2007-07-06 08:30:00,4.5%,accurate,High,Unemployment Rate,4.5%,accurate,27,2007-07-06 12:30:00+00:00,0.0,2007,3,7,Friday,13598,13601,13596,13596,13597,13569,13570,28,down,26,27,13583,13568,13581,15,up,15,12,13585,13576,13577,9,down,19,4,13597,13578,13596,19,up,0,18,13605,13601,13603,4,up,7,2,13604,13602,13604,2,up,8,2,13640,13634,13635,6,up,39,4,13634,13631,13631,3,down,35,3,13621,13619,13619,2,down,23,0
0.3%,USD,2007-07-06 08:30:00,0.4%,worse,Medium,Average Hourly Earnings m/m,0.4%,better,27,2007-07-06 12:30:00+00:00,25.0,2007,3,7,Friday,13598,13601,13596,13596,13597,13569,13570,28,down,26,27,13583,13568,13581,15,up,15,12,13585,13576,13577,9,down,19,4,13597,13578,13596,19,up,0,18,13605,13601,13603,4,up,7,2,13604,13602,13604,2,up,8,2,13640,13634,13635,6,up,39,4,13634,13631,13631,3,down,35,3,13621,13619,13619,2,down,23,0
78B,USD,2007-07-06 10:30:00,82B,accurate,Low,Natural Gas Storage,99B,accurate,27,2007-07-06 14:30:00+00:00,4.88,2007,3,7,Friday,13639,13640,13634,13635,13637,13633,13635,4,down,0,1,13635,13633,13633,2,down,2,0,13634,13626,13628,8,down,7,6,13631,13627,13631,4,up,4,3,13634,13631,13631,3,down,4,3,13625,13623,13624,2,down,11,1,13621,13619,13619,2,down,16,0,13622,13618,13621,4,up,14,1,13621,13620,13620,1,down,15,0
12.9B,USD,2007-07-09 15:00:00,6.4B,better,Low,Consumer Credit m/m,2.3B,worse,28,2007-07-09 19:00:00+00:00,-101.56,2007,3,7,Monday,13621,13623,13621,13622,13623,13621,13623,2,up,1,1,13624,13622,13622,2,down,0,1,13623,13621,13621,2,down,1,1,13622,13620,13621,2,down,1,1,13621,13619,13620,2,down,2,0,13619,13617,13619,2,down,3,0,13626,13624,13625,2,up,3,1,13631,13626,13626,5,up,4,4,13622,13620,13621,2,down,1,0
0.5%,USD,2007-07-10 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.3%,accurate,28,2007-07-10 14:00:00+00:00,-25.0,2007,3,7,Tuesday,13704,13707,13704,13706,13715,13706,13713,9,up,7,6,13714,13709,13712,5,down,6,1,13711,13704,13705,7,down,1,6,13712,13709,13709,3,up,3,3,13728,13718,13718,10,up,12,10,13718,13715,13718,3,down,12,3,13713,13711,13713,2,down,7,2,13709,13706,13708,3,down,2,2,13718,13715,13717,3,up,11,2
-1.5M,USD,2007-07-11 10:30:00,0.0M,accurate,Low,Crude Oil Inventories,3.2M,accurate,28,2007-07-11 14:30:00+00:00,-150.0,2007,3,7,Wednesday,13767,13772,13767,13771,13775,13770,13774,5,up,3,3,13779,13773,13776,6,up,5,2,13780,13774,13777,6,up,6,2,13776,13770,13776,6,down,5,6,13761,13757,13761,4,down,10,3,13755,13750,13755,5,down,16,4,13765,13763,13765,2,up,6,2,13763,13761,13763,2,down,8,1,13759,13756,13759,3,down,12,2
-60.0B,USD,2007-07-12 08:30:00,-60.0B,accurate,High,Trade Balance,-58.7B,accurate,28,2007-07-12 12:30:00+00:00,0.0,2007,3,7,Thursday,13786,13787,13785,13786,13794,13785,13793,9,up,7,7,13795,13790,13795,5,up,9,2,13794,13777,13780,17,down,6,14,13772,13766,13769,6,down,17,3,13779,13775,13778,4,up,8,2,13767,13763,13765,4,down,21,1,13774,13770,13771,4,up,15,3,13770,13767,13767,3,down,19,2,13787,13782,13784,5,up,2,1
308K,USD,2007-07-12 08:30:00,315K,better,Low,Unemployment Claims,320K,accurate,28,2007-07-12 12:30:00+00:00,2.22,2007,3,7,Thursday,13786,13787,13785,13786,13794,13785,13793,9,up,7,7,13795,13790,13795,5,up,9,2,13794,13777,13780,17,down,6,14,13772,13766,13769,6,down,17,3,13779,13775,13778,4,up,8,2,13767,13763,13765,4,down,21,1,13774,13770,13771,4,up,15,3,13770,13767,13767,3,down,19,2,13787,13782,13784,5,up,2,1
106B,USD,2007-07-12 10:30:00,97B,accurate,Low,Natural Gas Storage,78B,accurate,28,2007-07-12 14:30:00+00:00,-9.28,2007,3,7,Thursday,13774,13774,13770,13771,13772,13767,13767,5,down,4,5,13769,13765,13765,4,down,6,3,13766,13761,13764,5,down,7,0,13770,13765,13770,5,up,1,2,13770,13767,13767,3,down,4,2,13776,13773,13775,3,up,4,1,13787,13782,13784,5,up,13,1,13787,13785,13786,2,up,15,0,13785,13783,13784,2,down,13,1
27.5B,USD,2007-07-12 14:00:00,27.4B,accurate,Medium,Federal Budget Balance,-67.7B,accurate,28,2007-07-12 18:00:00+00:00,-0.36,2007,3,7,Thursday,13785,13785,13782,13782,13784,13782,13784,2,up,2,2,13785,13783,13785,2,up,3,1,13785,13783,13784,2,down,2,1,13785,13783,13784,2,down,2,1,13782,13781,13782,1,down,0,0,13777,13776,13777,1,down,5,0,13781,13779,13779,2,up,3,2,13788,13787,13788,1,up,6,1,13790,13786,13787,4,down,5,2
-0.4%,USD,2007-07-13 08:30:00,0.2%,worse,High,Core Retail Sales m/m,1.6%,better,28,2007-07-13 12:30:00+00:00,300.0,2007,3,7,Friday,13777,13778,13772,13774,13794,13777,13792,17,up,18,15,13808,13791,13807,17,up,33,13,13807,13794,13795,13,down,21,10,13797,13793,13796,4,up,22,0,13808,13798,13805,10,up,31,5,13801,13798,13799,3,down,25,1,13798,13796,13796,2,down,22,1,13788,13781,13786,7,down,12,3,13791,13786,13787,5,up,13,3
-0.9%,USD,2007-07-13 08:30:00,0.0%,worse,High,Retail Sales m/m,1.5%,better,28,2007-07-13 12:30:00+00:00,-900.0,2007,3,7,Friday,13777,13778,13772,13774,13794,13777,13792,17,up,18,15,13808,13791,13807,17,up,33,13,13807,13794,13795,13,down,21,10,13797,13793,13796,4,up,22,0,13808,13798,13805,10,up,31,5,13801,13798,13799,3,down,25,1,13798,13796,13796,2,down,22,1,13788,13781,13786,7,down,12,3,13791,13786,13787,5,up,13,3
1.0%,USD,2007-07-13 08:30:00,0.6%,better,Medium,Import Prices m/m,1.1%,better,28,2007-07-13 12:30:00+00:00,-66.67,2007,3,7,Friday,13777,13778,13772,13774,13794,13777,13792,17,up,18,15,13808,13791,13807,17,up,33,13,13807,13794,13795,13,down,21,10,13797,13793,13796,4,up,22,0,13808,13798,13805,10,up,31,5,13801,13798,13799,3,down,25,1,13798,13796,13796,2,down,22,1,13788,13781,13786,7,down,12,3,13791,13786,13787,5,up,13,3
92.4,USD,2007-07-13 10:00:00,86.0,better,High,Prelim UoM Consumer Sentiment,85.3,better,28,2007-07-13 14:00:00+00:00,-7.44,2007,3,7,Friday,13800,13801,13798,13799,13797,13788,13788,9,down,11,9,13795,13785,13794,10,up,5,6,13795,13791,13794,4,down,5,2,13798,13796,13796,2,up,3,1,13778,13772,13773,6,down,26,3,13788,13781,13786,7,up,13,3,13789,13785,13785,4,down,14,2,13793,13789,13789,4,up,10,3,13788,13785,13787,3,down,12,2
0.5%,USD,2007-07-13 10:00:00,0.3%,worse,Medium,Business Inventories m/m,0.4%,accurate,28,2007-07-13 14:00:00+00:00,-66.67,2007,3,7,Friday,13800,13801,13798,13799,13797,13788,13788,9,down,11,9,13795,13785,13794,10,up,5,6,13795,13791,13794,4,down,5,2,13798,13796,13796,2,up,3,1,13778,13772,13773,6,down,26,3,13788,13781,13786,7,up,13,3,13789,13785,13785,4,down,14,2,13793,13789,13789,4,up,10,3,13788,13785,13787,3,down,12,2
26.5,USD,2007-07-16 08:30:00,18.0,better,Medium,Empire State Manufacturing Index,25.8,accurate,29,2007-07-16 12:30:00+00:00,-47.22,2007,3,7,Monday,13782,13783,13782,13782,13782,13777,13780,5,down,2,0,13780,13777,13780,3,down,2,1,13781,13779,13781,2,up,1,2,13787,13783,13786,4,up,4,3,13781,13777,13778,4,down,4,2,13788,13785,13785,3,up,3,3,13784,13777,13777,7,down,5,6,13780,13776,13780,4,up,2,3,13781,13774,13778,7,down,4,2
-0.2%,USD,2007-07-17 08:30:00,0.2%,worse,High,PPI m/m,0.9%,accurate,29,2007-07-17 12:30:00+00:00,200.0,2007,3,7,Tuesday,13775,13775,13773,13775,13779,13768,13776,11,up,1,0,13777,13774,13775,3,down,0,1,13789,13775,13788,14,up,13,13,13785,13783,13783,2,down,8,1,13777,13773,13773,4,down,2,4,13780,13780,13780,0,up,5,0,13783,13781,13781,2,up,6,1,13782,13781,13782,1,up,7,0,13785,13782,13783,3,up,8,2
0.3%,USD,2007-07-17 08:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,accurate,29,2007-07-17 12:30:00+00:00,-50.0,2007,3,7,Tuesday,13775,13775,13773,13775,13779,13768,13776,11,up,1,0,13777,13774,13775,3,down,0,1,13789,13775,13788,14,up,13,13,13785,13783,13783,2,down,8,1,13777,13773,13773,4,down,2,4,13780,13780,13780,0,up,5,0,13783,13781,13781,2,up,6,1,13782,13781,13782,1,up,7,0,13785,13782,13783,3,up,8,2
126.1B,USD,2007-07-17 09:00:00,70.0B,better,High,TIC Long-Term Purchases,80.3B,worse,29,2007-07-17 13:00:00+00:00,-80.14,2007,3,7,Tuesday,13784,13785,13783,13783,13781,13777,13777,4,down,6,3,13782,13777,13780,5,up,3,3,13779,13775,13777,4,down,6,2,13777,13773,13773,4,down,10,4,13780,13780,13780,0,up,3,0,13783,13781,13781,2,up,2,1,13786,13783,13784,3,up,1,1,13782,13779,13781,3,down,2,0,13783,13781,13782,2,up,1,0
81.7%,USD,2007-07-17 09:15:00,81.5%,better,Medium,Capacity Utilization Rate,81.4%,accurate,29,2007-07-17 13:15:00+00:00,-0.25,2007,3,7,Tuesday,13779,13779,13775,13777,13778,13775,13776,3,down,1,1,13778,13775,13778,3,up,1,2,13777,13773,13773,4,down,4,4,13785,13779,13779,6,up,2,4,13782,13777,13781,5,up,4,3,13781,13778,13779,3,down,2,2,13786,13783,13785,3,up,8,2,13783,13781,13782,2,down,5,1,13781,13777,13780,4,down,3,3
0.5%,USD,2007-07-17 09:15:00,0.4%,better,Medium,Industrial Production m/m,-0.1%,worse,29,2007-07-17 13:15:00+00:00,-25.0,2007,3,7,Tuesday,13779,13779,13775,13777,13778,13775,13776,3,down,1,1,13778,13775,13778,3,up,1,2,13777,13773,13773,4,down,4,4,13785,13779,13779,6,up,2,4,13782,13777,13781,5,up,4,3,13781,13778,13779,3,down,2,2,13786,13783,13785,3,up,8,2,13783,13781,13782,2,down,5,1,13781,13777,13780,4,down,3,3
48.2,USD,2007-07-17 10:00:00,49.2,worse,Low,IBD/TIPP Economic Optimism,49.1,accurate,29,2007-07-17 14:00:00+00:00,2.03,2007,3,7,Tuesday,13780,13780,13780,13780,13781,13776,13781,5,up,1,2,13781,13778,13779,3,down,1,1,13782,13777,13781,5,up,1,3,13783,13781,13781,2,down,1,1,13786,13783,13784,3,up,4,1,13782,13781,13782,1,down,2,0,13782,13779,13781,3,down,1,0,13783,13781,13782,2,up,2,0,13782,13781,13782,1,down,2,1
24,USD,2007-07-17 13:00:00,28,worse,Low,NAHB Housing Market Index,28,accurate,29,2007-07-17 17:00:00+00:00,14.29,2007,3,7,Tuesday,13782,13783,13781,13782,13785,13781,13781,4,down,1,2,13781,13776,13777,5,down,5,3,13781,13777,13780,4,up,2,3,13782,13780,13781,2,up,1,1,13782,13781,13782,1,up,0,1,13781,13780,13780,1,down,2,1,13782,13780,13781,2,up,1,0,13781,13779,13779,2,down,3,1,13782,13780,13780,2,up,2,0
0.2%,USD,2007-07-18 08:30:00,0.2%,accurate,High,Core CPI m/m,0.1%,accurate,29,2007-07-18 12:30:00+00:00,0.0,2007,3,7,Wednesday,13780,13785,13779,13785,13784,13773,13773,11,down,12,11,13775,13763,13763,12,down,22,9,13767,13757,13759,10,down,26,1,13769,13762,13763,7,up,22,3,13776,13771,13776,5,up,9,3,13780,13777,13780,3,up,5,0,13801,13796,13797,5,up,12,1,13810,13807,13808,3,up,23,0,13814,13811,13811,3,up,26,0
1.41M,USD,2007-07-18 08:30:00,1.49M,worse,Medium,Building Permits,1.52M,accurate,29,2007-07-18 12:30:00+00:00,5.37,2007,3,7,Wednesday,13780,13785,13779,13785,13784,13773,13773,11,down,12,11,13775,13763,13763,12,down,22,9,13767,13757,13759,10,down,26,1,13769,13762,13763,7,up,22,3,13776,13771,13776,5,up,9,3,13780,13777,13780,3,up,5,0,13801,13796,13797,5,up,12,1,13810,13807,13808,3,up,23,0,13814,13811,13811,3,up,26,0
0.2%,USD,2007-07-18 08:30:00,0.1%,better,Medium,CPI m/m,0.7%,accurate,29,2007-07-18 12:30:00+00:00,-100.0,2007,3,7,Wednesday,13780,13785,13779,13785,13784,13773,13773,11,down,12,11,13775,13763,13763,12,down,22,9,13767,13757,13759,10,down,26,1,13769,13762,13763,7,up,22,3,13776,13771,13776,5,up,9,3,13780,13777,13780,3,up,5,0,13801,13796,13797,5,up,12,1,13810,13807,13808,3,up,23,0,13814,13811,13811,3,up,26,0
1.47M,USD,2007-07-18 08:30:00,1.45M,accurate,Medium,Housing Starts,1.43M,worse,29,2007-07-18 12:30:00+00:00,-1.38,2007,3,7,Wednesday,13780,13785,13779,13785,13784,13773,13773,11,down,12,11,13775,13763,13763,12,down,22,9,13767,13757,13759,10,down,26,1,13769,13762,13763,7,up,22,3,13776,13771,13776,5,up,9,3,13780,13777,13780,3,up,5,0,13801,13796,13797,5,up,12,1,13810,13807,13808,3,up,23,0,13814,13811,13811,3,up,26,0
-0.4M,USD,2007-07-18 10:30:00,-0.5M,accurate,Low,Crude Oil Inventories,-1.5M,accurate,29,2007-07-18 14:30:00+00:00,-20.0,2007,3,7,Wednesday,13796,13801,13796,13797,13804,13796,13803,8,up,6,5,13806,13801,13801,5,down,4,3,13806,13802,13805,4,up,8,3,13810,13806,13806,4,up,9,4,13810,13807,13808,3,up,11,0,13806,13804,13806,2,down,9,1,13814,13811,13811,3,up,14,0,13803,13801,13803,2,down,6,0,13805,13804,13804,1,up,7,1
301K,USD,2007-07-19 08:30:00,314K,better,Medium,Unemployment Claims,309K,accurate,29,2007-07-19 12:30:00+00:00,4.14,2007,3,7,Thursday,13821,13823,13819,13821,13820,13813,13813,7,down,8,7,13821,13813,13818,8,up,3,5,13820,13818,13818,2,down,3,0,13828,13822,13827,6,up,6,3,13820,13818,13818,2,down,3,1,13822,13820,13820,2,up,1,2,13818,13813,13817,5,down,4,0,13816,13809,13809,7,down,12,6,13810,13808,13809,2,down,12,0
-0.3%,USD,2007-07-19 10:00:00,0.0%,worse,Low,CB Leading Index m/m,0.2%,worse,29,2007-07-19 14:00:00+00:00,-300.0,2007,3,7,Thursday,13822,13822,13820,13820,13824,13819,13821,5,up,1,0,13821,13818,13820,3,down,0,0,13821,13815,13816,6,down,4,3,13818,13813,13817,5,up,3,0,13827,13819,13821,8,up,1,2,13816,13809,13809,7,down,11,6,13809,13802,13809,7,down,11,6,13818,13813,13818,5,up,2,4,13810,13806,13807,4,down,13,3
65B,USD,2007-07-19 10:30:00,69B,accurate,Low,Natural Gas Storage,106B,accurate,29,2007-07-19 14:30:00+00:00,5.8,2007,3,7,Thursday,13817,13818,13813,13817,13816,13815,13816,1,down,1,0,13817,13815,13816,2,down,1,1,13816,13813,13815,3,down,2,1,13827,13819,13821,8,up,4,2,13816,13809,13809,7,down,8,6,13809,13802,13809,7,down,8,6,13810,13808,13809,2,down,8,0,13817,13816,13816,1,up,1,1,13805,13796,13800,9,down,17,4
9.2,USD,2007-07-19 12:00:00,13.6,worse,Medium,Philly Fed Manufacturing Index,18.0,accurate,29,2007-07-19 16:00:00+00:00,32.35,2007,3,7,Thursday,13803,13809,13802,13809,13815,13809,13812,6,up,3,2,13812,13808,13808,4,down,1,4,13811,13808,13810,3,up,1,2,13810,13808,13809,2,down,0,0,13818,13813,13818,5,up,9,4,13817,13816,13816,1,down,7,1,13810,13806,13807,4,down,2,3,13805,13804,13804,1,down,5,0,13797,13795,13796,2,down,13,1
4,USD,2007-07-24 10:00:00,4,accurate,Low,Richmond Manufacturing Index,4,accurate,30,2007-07-24 14:00:00+00:00,0.0,2007,3,7,Tuesday,13834,13840,13830,13834,13838,13831,13832,7,down,2,3,13837,13829,13832,8,down,2,2,13839,13827,13834,12,up,0,0,13837,13830,13834,7,down,0,1,13827,13822,13824,5,down,10,2,13824,13818,13822,6,down,12,1,13825,13819,13822,6,down,12,2,13818,13808,13814,10,down,20,3,13825,13815,13822,10,up,12,3
5.75M,USD,2007-07-25 10:00:00,5.87M,worse,High,Existing Home Sales,5.98M,accurate,30,2007-07-25 14:00:00+00:00,2.04,2007,3,7,Wednesday,13729,13734,13723,13728,13735,13718,13725,17,down,3,2,13728,13706,13713,22,down,15,11,13721,13710,13718,11,up,10,5,13720,13709,13713,11,down,15,0,13709,13699,13705,10,down,23,2,13710,13699,13707,11,up,21,4,13711,13703,13708,8,up,20,2,13717,13709,13710,8,up,18,4,13708,13702,13706,6,down,22,1
-1.1M,USD,2007-07-25 10:30:00,-1.4M,accurate,Low,Crude Oil Inventories,-0.4M,accurate,30,2007-07-25 14:30:00+00:00,-21.43,2007,3,7,Wednesday,13713,13720,13709,13713,13720,13709,13715,11,up,2,2,13721,13712,13718,9,up,5,3,13720,13706,13709,14,down,4,6,13709,13699,13705,10,down,8,2,13710,13699,13707,11,up,6,4,13711,13703,13708,8,up,5,2,13712,13706,13709,6,up,4,1,13707,13700,13706,7,down,7,2,13714,13707,13712,7,up,1,2
-0.5%,USD,2007-07-26 08:30:00,0.5%,worse,High,Core Durable Goods Orders m/m,-0.2%,better,30,2007-07-26 12:30:00+00:00,200.0,2007,3,7,Thursday,13727,13729,13720,13726,13731,13716,13723,15,down,3,1,13725,13716,13721,9,down,5,0,13725,13716,13722,9,up,4,1,13724,13715,13720,9,down,6,2,13728,13714,13718,14,down,8,4,13726,13717,13723,9,up,3,0,13733,13721,13725,12,up,1,5,13719,13712,13717,7,down,9,1,13766,13729,13760,37,up,34,28
1.4%,USD,2007-07-26 08:30:00,1.9%,worse,Medium,Durable Goods Orders m/m,-2.3%,better,30,2007-07-26 12:30:00+00:00,26.32,2007,3,7,Thursday,13727,13729,13720,13726,13731,13716,13723,15,down,3,1,13725,13716,13721,9,down,5,0,13725,13716,13722,9,up,4,1,13724,13715,13720,9,down,6,2,13728,13714,13718,14,down,8,4,13726,13717,13723,9,up,3,0,13733,13721,13725,12,up,1,5,13719,13712,13717,7,down,9,1,13766,13729,13760,37,up,34,28
301K,USD,2007-07-26 08:30:00,310K,better,Low,Unemployment Claims,303K,accurate,30,2007-07-26 12:30:00+00:00,2.9,2007,3,7,Thursday,13727,13729,13720,13726,13731,13716,13723,15,down,3,1,13725,13716,13721,9,down,5,0,13725,13716,13722,9,up,4,1,13724,13715,13720,9,down,6,2,13728,13714,13718,14,down,8,4,13726,13717,13723,9,up,3,0,13733,13721,13725,12,up,1,5,13719,13712,13717,7,down,9,1,13766,13729,13760,37,up,34,28
834K,USD,2007-07-26 10:00:00,900K,worse,High,New Home Sales,893K,worse,30,2007-07-26 14:00:00+00:00,7.33,2007,3,7,Thursday,13723,13726,13717,13723,13744,13723,13736,21,up,13,11,13739,13720,13726,19,down,3,10,13730,13717,13725,13,down,2,0,13733,13721,13725,12,down,2,5,13730,13717,13719,13,down,4,9,13719,13712,13717,7,down,6,1,13733,13721,13728,12,up,5,5,13762,13750,13757,12,up,34,2,13759,13751,13755,8,down,32,0
71B,USD,2007-07-26 10:30:00,70B,accurate,Low,Natural Gas Storage,65B,accurate,30,2007-07-26 14:30:00+00:00,-1.43,2007,3,7,Thursday,13730,13733,13721,13725,13728,13721,13727,7,up,2,3,13730,13722,13726,8,down,1,1,13729,13722,13725,7,down,0,2,13730,13717,13719,13,down,6,9,13719,13712,13717,7,down,8,1,13733,13721,13728,12,up,3,5,13766,13729,13760,37,up,35,28,13756,13742,13752,14,down,27,10,13756,13741,13746,15,down,21,8
3.4%,USD,2007-07-27 08:30:00,3.2%,better,High,Advance GDP q/q,0.7%,worse,30,2007-07-27 12:30:00+00:00,-6.25,2007,3,7,Friday,13650,13651,13641,13646,13654,13640,13650,14,up,4,3,13663,13645,13661,18,up,15,10,13665,13655,13664,10,up,18,4,13662,13650,13652,12,down,6,7,13661,13652,13654,9,up,8,2,13661,13648,13653,13,down,7,1,13660,13647,13657,13,up,11,6,13657,13648,13655,9,down,9,0,13643,13627,13639,16,down,7,8
2.7%,USD,2007-07-27 08:30:00,3.4%,worse,Medium,Advance GDP Price Index q/q,4.2%,better,30,2007-07-27 12:30:00+00:00,20.59,2007,3,7,Friday,13650,13651,13641,13646,13654,13640,13650,14,up,4,3,13663,13645,13661,18,up,15,10,13665,13655,13664,10,up,18,4,13662,13650,13652,12,down,6,7,13661,13652,13654,9,up,8,2,13661,13648,13653,13,down,7,1,13660,13647,13657,13,up,11,6,13657,13648,13655,9,down,9,0,13643,13627,13639,16,down,7,8
90.4,USD,2007-07-27 10:00:00,91.5,worse,Medium,Revised UoM Consumer Sentiment,92.4,accurate,30,2007-07-27 14:00:00+00:00,1.2,2007,3,7,Friday,13654,13661,13648,13653,13659,13649,13651,10,down,2,4,13656,13644,13646,12,down,7,6,13660,13645,13651,15,up,2,3,13660,13647,13657,13,up,4,6,13665,13651,13655,14,down,2,7,13657,13648,13655,9,down,2,0,13656,13641,13644,15,down,9,10,13645,13631,13634,14,down,19,7,13649,13642,13648,7,up,5,1
0.1%,USD,2007-07-31 08:30:00,0.2%,worse,High,Core PCE Price Index m/m,0.1%,accurate,31,2007-07-31 12:30:00+00:00,50.0,2007,3,7,Tuesday,13715,13720,13711,13718,13722,13712,13715,10,down,3,1,13719,13710,13713,9,down,5,3,13717,13707,13708,10,down,10,4,13711,13701,13708,10,down,10,2,13708,13700,13704,8,down,14,0,13710,13703,13705,7,up,13,1,13694,13682,13688,12,down,30,1,13699,13692,13694,7,up,24,3,13708,13701,13707,7,up,11,3
0.9%,USD,2007-07-31 08:30:00,1.0%,worse,Medium,Employment Cost Index q/q,0.8%,accurate,31,2007-07-31 12:30:00+00:00,10.0,2007,3,7,Tuesday,13715,13720,13711,13718,13722,13712,13715,10,down,3,1,13719,13710,13713,9,down,5,3,13717,13707,13708,10,down,10,4,13711,13701,13708,10,down,10,2,13708,13700,13704,8,down,14,0,13710,13703,13705,7,up,13,1,13694,13682,13688,12,down,30,1,13699,13692,13694,7,up,24,3,13708,13701,13707,7,up,11,3
