actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
0.0%,USD,2010-08-03 08:30:00,0.2%,worse,Low,Personal Income m/m,0.3%,worse,32,2010-08-03 12:30:00+00:00,100.0,2010,3,8,Tuesday
-2.6%,USD,2010-08-03 10:00:00,0.5%,worse,High,Pending Home Sales m/m,-29.9%,accurate,32,2010-08-03 14:00:00+00:00,620.0,2010,3,8,Tuesday
-1.2%,USD,2010-08-03 10:00:00,-0.2%,worse,Medium,Factory Orders m/m,-1.8%,worse,32,2010-08-03 14:00:00+00:00,500.0,2010,3,8,Tuesday
12.1M,USD,2010-08-03 01:00:00,11.5M,better,Low,Total Vehicle Sales,11.1M,accurate,32,2010-08-03 05:00:00+00:00,-5.22,2010,3,8,Tuesday
42K,USD,2010-08-04 08:15:00,38K,accurate,High,ADP Non-Farm Employment Change,19K,accurate,32,2010-08-04 12:15:00+00:00,-10.53,2010,3,8,Wednesday
54.3,USD,2010-08-04 10:00:00,53.2,better,High,ISM Non-Manufacturing PMI,53.8,accurate,32,2010-08-04 14:00:00+00:00,-2.07,2010,3,8,Wednesday
-2.8M,USD,2010-08-04 10:30:00,-0.9M,accurate,Medium,Crude Oil Inventories,7.3M,accurate,32,2010-08-04 14:30:00+00:00,211.11,2010,3,8,Wednesday
479K,USD,2010-08-05 08:30:00,456K,worse,High,Unemployment Claims,460K,accurate,32,2010-08-05 12:30:00+00:00,-5.04,2010,3,8,Thursday
29B,USD,2010-08-05 10:30:00,32B,accurate,Low,Natural Gas Storage,28B,accurate,32,2010-08-05 14:30:00+00:00,9.38,2010,3,8,Thursday
-131K,USD,2010-08-06 08:30:00,-63K,worse,High,Non-Farm Employment Change,-221K,worse,32,2010-08-06 12:30:00+00:00,107.94,2010,3,8,Friday
9.5%,USD,2010-08-06 08:30:00,9.6%,better,High,Unemployment Rate,9.5%,accurate,32,2010-08-06 12:30:00+00:00,1.04,2010,3,8,Friday
0.2%,USD,2010-08-06 08:30:00,0.1%,better,Medium,Average Hourly Earnings m/m,0.0%,better,32,2010-08-06 12:30:00+00:00,-100.0,2010,3,8,Friday
-1.3B,USD,2010-08-06 15:00:00,-5.2B,better,Low,Consumer Credit m/m,-5.3B,better,32,2010-08-06 19:00:00+00:00,-75.0,2010,3,8,Friday
330K,USD,2010-07-26 10:00:00,317K,better,High,New Home Sales,267K,worse,31,2010-07-26 14:00:00+00:00,-4.1,2010,3,7,Monday
4.6%,USD,2010-07-27 09:00:00,3.9%,better,Medium,S&P/CS Composite-20 HPI y/y,3.8%,accurate,31,2010-07-27 13:00:00+00:00,-17.95,2010,3,7,Tuesday
50.4,USD,2010-07-27 10:00:00,51.3,worse,High,CB Consumer Confidence,54.3,better,31,2010-07-27 14:00:00+00:00,1.75,2010,3,7,Tuesday
16,USD,2010-07-27 10:00:00,14,better,Low,Richmond Manufacturing Index,23,accurate,31,2010-07-27 14:00:00+00:00,-14.29,2010,3,7,Tuesday
-0.6%,USD,2010-07-28 08:30:00,0.6%,worse,High,Core Durable Goods Orders m/m,1.2%,better,31,2010-07-28 12:30:00+00:00,200.0,2010,3,7,Wednesday
-1.0%,USD,2010-07-28 08:30:00,0.9%,worse,Medium,Durable Goods Orders m/m,-0.8%,better,31,2010-07-28 12:30:00+00:00,211.11,2010,3,7,Wednesday
7.3M,USD,2010-07-28 10:30:00,-1.4M,accurate,Medium,Crude Oil Inventories,0.4M,accurate,31,2010-07-28 14:30:00+00:00,-621.43,2010,3,7,Wednesday
457K,USD,2010-07-29 08:30:00,457K,accurate,High,Unemployment Claims,468K,accurate,31,2010-07-29 12:30:00+00:00,0.0,2010,3,7,Thursday
28B,USD,2010-07-29 10:30:00,31B,accurate,Low,Natural Gas Storage,51B,accurate,31,2010-07-29 14:30:00+00:00,9.68,2010,3,7,Thursday
2.4%,USD,2010-07-30 08:30:00,2.5%,worse,High,Advance GDP q/q,2.7%,worse,31,2010-07-30 12:30:00+00:00,4.0,2010,3,7,Friday
1.8%,USD,2010-07-30 08:30:00,1.1%,better,Medium,Advance GDP Price Index q/q,1.1%,better,31,2010-07-30 12:30:00+00:00,-63.64,2010,3,7,Friday
0.5%,USD,2010-07-30 08:30:00,0.5%,accurate,Medium,Employment Cost Index q/q,0.6%,accurate,31,2010-07-30 12:30:00+00:00,0.0,2010,3,7,Friday
62.3,USD,2010-07-30 09:45:00,56.3,better,Medium,Chicago PMI,59.1,accurate,31,2010-07-30 13:45:00+00:00,-10.66,2010,3,7,Friday
67.8,USD,2010-07-30 09:55:00,67.3,accurate,Medium,Revised UoM Consumer Sentiment,66.5,accurate,31,2010-07-30 13:55:00+00:00,-0.74,2010,3,7,Friday
14,USD,2010-07-19 10:00:00,16,worse,Low,NAHB Housing Market Index,16,worse,30,2010-07-19 14:00:00+00:00,12.5,2010,3,7,Monday
0.59M,USD,2010-07-20 08:30:00,0.57M,accurate,High,Building Permits,0.57M,accurate,30,2010-07-20 12:30:00+00:00,-3.51,2010,3,7,Tuesday
0.55M,USD,2010-07-20 08:30:00,0.58M,worse,Medium,Housing Starts,0.58M,accurate,30,2010-07-20 12:30:00+00:00,5.17,2010,3,7,Tuesday
0.4M,USD,2010-07-21 10:30:00,-1.1M,accurate,Medium,Crude Oil Inventories,-5.1M,accurate,30,2010-07-21 14:30:00+00:00,-136.36,2010,3,7,Wednesday
464K,USD,2010-07-22 08:30:00,449K,worse,High,Unemployment Claims,427K,accurate,30,2010-07-22 12:30:00+00:00,-3.34,2010,3,7,Thursday
5.37M,USD,2010-07-22 10:00:00,5.18M,better,High,Existing Home Sales,5.66M,accurate,30,2010-07-22 14:00:00+00:00,-3.67,2010,3,7,Thursday
-0.2%,USD,2010-07-22 10:00:00,-0.3%,better,Low,CB Leading Index m/m,0.5%,better,30,2010-07-22 14:00:00+00:00,-33.33,2010,3,7,Thursday
0.5%,USD,2010-07-22 10:00:00,-0.3%,better,Low,HPI m/m,0.9%,better,30,2010-07-22 14:00:00+00:00,-266.67,2010,3,7,Thursday
51B,USD,2010-07-22 10:30:00,53B,accurate,Low,Natural Gas Storage,78B,accurate,30,2010-07-22 14:30:00+00:00,3.77,2010,3,7,Thursday
89.0,USD,2010-07-13 07:30:00,91.3,worse,Low,NFIB Small Business Index,92.2,accurate,29,2010-07-13 11:30:00+00:00,2.52,2010,3,7,Tuesday
-42.3B,USD,2010-07-13 08:30:00,-39.3B,worse,High,Trade Balance,-40.3B,accurate,29,2010-07-13 12:30:00+00:00,7.63,2010,3,7,Tuesday
44.7,USD,2010-07-13 10:00:00,45.9,worse,Low,IBD/TIPP Economic Optimism,46.2,accurate,29,2010-07-13 14:00:00+00:00,2.61,2010,3,7,Tuesday
-68.4B,USD,2010-07-13 14:00:00,-70.0B,accurate,Medium,Federal Budget Balance,-135.9B,accurate,29,2010-07-13 18:00:00+00:00,-2.29,2010,3,7,Tuesday
-0.1%,USD,2010-07-14 08:30:00,-0.1%,accurate,High,Core Retail Sales m/m,-1.2%,worse,29,2010-07-14 12:30:00+00:00,0.0,2010,3,7,Wednesday
-0.5%,USD,2010-07-14 08:30:00,-0.2%,worse,High,Retail Sales m/m,-1.1%,better,29,2010-07-14 12:30:00+00:00,150.0,2010,3,7,Wednesday
-1.3%,USD,2010-07-14 08:30:00,-0.3%,worse,Medium,Import Prices m/m,-0.5%,accurate,29,2010-07-14 12:30:00+00:00,333.33,2010,3,7,Wednesday
0.1%,USD,2010-07-14 10:00:00,0.3%,better,Medium,Business Inventories m/m,0.4%,accurate,29,2010-07-14 14:00:00+00:00,66.67,2010,3,7,Wednesday
-5.1M,USD,2010-07-14 10:30:00,-1.1M,accurate,Medium,Crude Oil Inventories,-5.0M,accurate,29,2010-07-14 14:30:00+00:00,363.64,2010,3,7,Wednesday
-0.5%,USD,2010-07-15 08:30:00,-0.2%,worse,High,PPI m/m,-0.3%,accurate,29,2010-07-15 12:30:00+00:00,150.0,2010,3,7,Thursday
429K,USD,2010-07-15 08:30:00,448K,better,High,Unemployment Claims,458K,accurate,29,2010-07-15 12:30:00+00:00,4.24,2010,3,7,Thursday
0.1%,USD,2010-07-15 08:30:00,0.1%,accurate,Medium,Core PPI m/m,0.2%,accurate,29,2010-07-15 12:30:00+00:00,0.0,2010,3,7,Thursday
5.1,USD,2010-07-15 08:30:00,18.3,worse,Medium,Empire State Manufacturing Index,19.6,accurate,29,2010-07-15 12:30:00+00:00,72.13,2010,3,7,Thursday
74.1%,USD,2010-07-15 09:15:00,74.2%,accurate,Medium,Capacity Utilization Rate,74.1%,worse,29,2010-07-15 13:15:00+00:00,0.13,2010,3,7,Thursday
0.1%,USD,2010-07-15 09:15:00,0.0%,better,Medium,Industrial Production m/m,1.3%,better,29,2010-07-15 13:15:00+00:00,100.0,2010,3,7,Thursday
5.1,USD,2010-07-15 10:00:00,10.2,worse,High,Philly Fed Manufacturing Index,8.0,accurate,29,2010-07-15 14:00:00+00:00,50.0,2010,3,7,Thursday
78B,USD,2010-07-15 10:30:00,74B,accurate,Low,Natural Gas Storage,78B,accurate,29,2010-07-15 14:30:00+00:00,-5.41,2010,3,7,Thursday
0.2%,USD,2010-07-16 08:30:00,0.1%,better,High,Core CPI m/m,0.1%,accurate,29,2010-07-16 12:30:00+00:00,-100.0,2010,3,7,Friday
-0.1%,USD,2010-07-16 08:30:00,0.0%,worse,Medium,CPI m/m,-0.2%,accurate,29,2010-07-16 12:30:00+00:00,-100.0,2010,3,7,Friday
35.4B,USD,2010-07-16 09:00:00,38.7B,worse,High,TIC Long-Term Purchases,81.5B,accurate,29,2010-07-16 13:00:00+00:00,8.53,2010,3,7,Friday
66.5,USD,2010-07-16 09:55:00,74.2,worse,High,Prelim UoM Consumer Sentiment,76.0,accurate,29,2010-07-16 13:55:00+00:00,10.38,2010,3,7,Friday
53.8,USD,2010-07-06 10:00:00,55.1,worse,High,ISM Non-Manufacturing PMI,55.4,accurate,28,2010-07-06 14:00:00+00:00,2.36,2010,3,7,Tuesday
454K,USD,2010-07-08 08:30:00,461K,better,High,Unemployment Claims,475K,accurate,28,2010-07-08 12:30:00+00:00,1.52,2010,3,7,Thursday
78B,USD,2010-07-08 10:30:00,71B,accurate,Low,Natural Gas Storage,60B,accurate,28,2010-07-08 14:30:00+00:00,-9.86,2010,3,7,Thursday
-5.0M,USD,2010-07-08 11:00:00,-1.8M,accurate,Medium,Crude Oil Inventories,-2.0M,accurate,28,2010-07-08 15:00:00+00:00,177.78,2010,3,7,Thursday
-9.1B,USD,2010-07-08 15:00:00,-1.9B,worse,Low,Consumer Credit m/m,-14.9B,worse,28,2010-07-08 19:00:00+00:00,378.95,2010,3,7,Thursday
0.5%,USD,2010-07-09 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.2%,better,28,2010-07-09 14:00:00+00:00,-25.0,2010,3,7,Friday
0.2%,USD,2010-06-28 08:30:00,0.1%,better,Medium,Core PCE Price Index m/m,0.1%,accurate,27,2010-06-28 12:30:00+00:00,-100.0,2010,2,6,Monday
0.2%,USD,2010-06-28 08:30:00,0.1%,better,Medium,Personal Spending m/m,0.0%,accurate,27,2010-06-28 12:30:00+00:00,-100.0,2010,2,6,Monday
0.4%,USD,2010-06-28 08:30:00,0.5%,worse,Low,Personal Income m/m,0.5%,better,27,2010-06-28 12:30:00+00:00,20.0,2010,2,6,Monday
3.8%,USD,2010-06-29 09:00:00,3.5%,better,Medium,S&P/CS Composite-20 HPI y/y,2.3%,accurate,27,2010-06-29 13:00:00+00:00,-8.57,2010,2,6,Tuesday
52.9,USD,2010-06-29 10:00:00,62.8,worse,High,CB Consumer Confidence,62.7,worse,27,2010-06-29 14:00:00+00:00,15.76,2010,2,6,Tuesday
13K,USD,2010-06-30 08:15:00,59K,worse,High,ADP Non-Farm Employment Change,57K,accurate,27,2010-06-30 12:15:00+00:00,77.97,2010,2,6,Wednesday
59.1,USD,2010-06-30 09:45:00,59.1,accurate,Medium,Chicago PMI,59.7,accurate,27,2010-06-30 13:45:00+00:00,0.0,2010,2,6,Wednesday
-2.0M,USD,2010-06-30 10:30:00,-0.9M,accurate,Medium,Crude Oil Inventories,2.0M,accurate,27,2010-06-30 14:30:00+00:00,122.22,2010,2,6,Wednesday
472K,USD,2010-07-01 08:30:00,454K,worse,High,Unemployment Claims,459K,accurate,27,2010-07-01 12:30:00+00:00,-3.96,2010,3,7,Thursday
56.2,USD,2010-07-01 10:00:00,58.9,worse,High,ISM Manufacturing PMI,59.7,accurate,27,2010-07-01 14:00:00+00:00,4.58,2010,3,7,Thursday
-30.0%,USD,2010-07-01 10:00:00,-7.4%,worse,High,Pending Home Sales m/m,6.0%,accurate,27,2010-07-01 14:00:00+00:00,305.41,2010,3,7,Thursday
-0.2%,USD,2010-07-01 10:00:00,-0.7%,better,Low,Construction Spending m/m,2.3%,worse,27,2010-07-01 14:00:00+00:00,-71.43,2010,3,7,Thursday
57.0,USD,2010-07-01 10:00:00,72.2,worse,Low,ISM Manufacturing Prices,77.5,accurate,27,2010-07-01 14:00:00+00:00,21.05,2010,3,7,Thursday
60B,USD,2010-07-01 10:30:00,65B,accurate,Low,Natural Gas Storage,81B,accurate,27,2010-07-01 14:30:00+00:00,7.69,2010,3,7,Thursday
11.1M,USD,2010-07-01 01:00:00,11.4M,worse,Low,Total Vehicle Sales,11.6M,accurate,27,2010-07-01 05:00:00+00:00,2.63,2010,3,7,Thursday
-125K,USD,2010-07-02 08:30:00,-106K,worse,High,Non-Farm Employment Change,433K,accurate,27,2010-07-02 12:30:00+00:00,17.92,2010,3,7,Friday
9.5%,USD,2010-07-02 08:30:00,9.8%,better,High,Unemployment Rate,9.7%,accurate,27,2010-07-02 12:30:00+00:00,3.06,2010,3,7,Friday
-0.1%,USD,2010-07-02 08:30:00,0.1%,worse,Medium,Average Hourly Earnings m/m,0.2%,worse,27,2010-07-02 12:30:00+00:00,200.0,2010,3,7,Friday
-1.4%,USD,2010-07-02 10:00:00,-0.5%,worse,Medium,Factory Orders m/m,1.0%,worse,27,2010-07-02 14:00:00+00:00,180.0,2010,3,7,Friday
23,USD,2010-06-22 09:59:00,21,better,Low,Richmond Manufacturing Index,26,accurate,26,2010-06-22 14:00:00+00:00,-9.52,2010,2,6,Tuesday
5.66M,USD,2010-06-22 10:00:00,6.17M,worse,High,Existing Home Sales,5.79M,accurate,26,2010-06-22 14:00:00+00:00,8.27,2010,2,6,Tuesday
0.8%,USD,2010-06-22 10:00:00,0.2%,better,Low,HPI m/m,0.1%,worse,26,2010-06-22 14:00:00+00:00,-300.0,2010,2,6,Tuesday
300K,USD,2010-06-23 10:00:00,424K,worse,High,New Home Sales,446K,worse,26,2010-06-23 14:00:00+00:00,29.25,2010,2,6,Wednesday
2.0M,USD,2010-06-23 10:30:00,-1.2M,accurate,Medium,Crude Oil Inventories,1.7M,accurate,26,2010-06-23 14:30:00+00:00,-266.67,2010,2,6,Wednesday
<0.25%,USD,2010-06-23 14:15:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,26,2010-06-23 18:15:00+00:00,0.0,2010,2,6,Wednesday
0.9%,USD,2010-06-24 08:30:00,1.1%,worse,High,Core Durable Goods Orders m/m,-0.8%,better,26,2010-06-24 12:30:00+00:00,18.18,2010,2,6,Thursday
457K,USD,2010-06-24 08:30:00,461K,accurate,High,Unemployment Claims,476K,accurate,26,2010-06-24 12:30:00+00:00,0.87,2010,2,6,Thursday
-1.1%,USD,2010-06-24 08:30:00,-1.2%,accurate,Medium,Durable Goods Orders m/m,3.0%,accurate,26,2010-06-24 12:30:00+00:00,-8.33,2010,2,6,Thursday
81B,USD,2010-06-24 10:30:00,80B,accurate,Low,Natural Gas Storage,87B,accurate,26,2010-06-24 14:30:00+00:00,-1.25,2010,2,6,Thursday
2.7%,USD,2010-06-25 08:30:00,3.0%,worse,Medium,Final GDP q/q,3.0%,accurate,26,2010-06-25 12:30:00+00:00,10.0,2010,2,6,Friday
1.1%,USD,2010-06-25 08:30:00,1.0%,accurate,Low,Final GDP Price Index q/q,1.0%,accurate,26,2010-06-25 12:30:00+00:00,-10.0,2010,2,6,Friday
76.0,USD,2010-06-25 09:55:00,75.5,accurate,Medium,Revised UoM Consumer Sentiment,75.5,accurate,26,2010-06-25 13:55:00+00:00,-0.66,2010,2,6,Friday
19.6,USD,2010-06-15 08:30:00,20.1,worse,Medium,Empire State Manufacturing Index,19.1,accurate,25,2010-06-15 12:30:00+00:00,2.49,2010,2,6,Tuesday
-0.6%,USD,2010-06-15 08:30:00,-1.1%,better,Medium,Import Prices m/m,1.1%,better,25,2010-06-15 12:30:00+00:00,-45.45,2010,2,6,Tuesday
83.0B,USD,2010-06-15 09:00:00,77.3B,better,High,TIC Long-Term Purchases,140.5B,accurate,25,2010-06-15 13:00:00+00:00,-7.37,2010,2,6,Tuesday
17,USD,2010-06-15 10:00:00,22,worse,Low,NAHB Housing Market Index,22,accurate,25,2010-06-15 14:00:00+00:00,22.73,2010,2,6,Tuesday
0.57M,USD,2010-06-16 08:30:00,0.63M,worse,High,Building Permits,0.61M,accurate,25,2010-06-16 12:30:00+00:00,9.52,2010,2,6,Wednesday
-0.3%,USD,2010-06-16 08:30:00,-0.5%,better,High,PPI m/m,-0.1%,accurate,25,2010-06-16 12:30:00+00:00,-40.0,2010,2,6,Wednesday
0.2%,USD,2010-06-16 08:30:00,0.1%,better,Medium,Core PPI m/m,0.2%,accurate,25,2010-06-16 12:30:00+00:00,-100.0,2010,2,6,Wednesday
0.59M,USD,2010-06-16 08:30:00,0.65M,worse,Medium,Housing Starts,0.66M,accurate,25,2010-06-16 12:30:00+00:00,9.23,2010,2,6,Wednesday
74.7%,USD,2010-06-16 09:15:00,74.6%,accurate,Medium,Capacity Utilization Rate,73.7%,accurate,25,2010-06-16 13:15:00+00:00,-0.13,2010,2,6,Wednesday
1.2%,USD,2010-06-16 09:15:00,0.9%,better,Medium,Industrial Production m/m,0.7%,worse,25,2010-06-16 13:15:00+00:00,-33.33,2010,2,6,Wednesday
1.7M,USD,2010-06-16 10:30:00,-1.5M,accurate,Medium,Crude Oil Inventories,-1.8M,accurate,25,2010-06-16 14:30:00+00:00,-213.33,2010,2,6,Wednesday
0.1%,USD,2010-06-17 08:30:00,0.1%,accurate,High,Core CPI m/m,0.0%,accurate,25,2010-06-17 12:30:00+00:00,0.0,2010,2,6,Thursday
472K,USD,2010-06-17 08:30:00,452K,worse,High,Unemployment Claims,460K,accurate,25,2010-06-17 12:30:00+00:00,-4.42,2010,2,6,Thursday
-0.2%,USD,2010-06-17 08:30:00,-0.2%,accurate,Medium,CPI m/m,-0.1%,accurate,25,2010-06-17 12:30:00+00:00,0.0,2010,2,6,Thursday
-109B,USD,2010-06-17 08:30:00,-120B,better,Medium,Current Account,-101B,better,25,2010-06-17 12:30:00+00:00,-9.17,2010,2,6,Thursday
8.0,USD,2010-06-17 10:00:00,21.1,worse,High,Philly Fed Manufacturing Index,21.4,accurate,25,2010-06-17 14:00:00+00:00,62.09,2010,2,6,Thursday
0.4%,USD,2010-06-17 10:00:00,0.4%,accurate,Low,CB Leading Index m/m,0.0%,better,25,2010-06-17 14:00:00+00:00,0.0,2010,2,6,Thursday
87B,USD,2010-06-17 10:30:00,86B,accurate,Low,Natural Gas Storage,99B,accurate,25,2010-06-17 14:30:00+00:00,-1.16,2010,2,6,Thursday
1.0B,USD,2010-06-07 15:00:00,1.1B,accurate,Low,Consumer Credit m/m,-5.4B,worse,24,2010-06-07 19:00:00+00:00,9.09,2010,2,6,Monday
92.2,USD,2010-06-08 07:30:00,91.1,better,Low,NFIB Small Business Index,90.6,accurate,24,2010-06-08 11:30:00+00:00,-1.21,2010,2,6,Tuesday
46.2,USD,2010-06-08 10:00:00,49.3,worse,Low,IBD/TIPP Economic Optimism,48.7,accurate,24,2010-06-08 14:00:00+00:00,6.29,2010,2,6,Tuesday
0.4%,USD,2010-06-09 10:00:00,0.6%,better,Low,Final Wholesale Inventories m/m,0.7%,worse,24,2010-06-09 14:00:00+00:00,33.33,2010,2,6,Wednesday
-1.8M,USD,2010-06-09 10:30:00,-1.1M,accurate,Medium,Crude Oil Inventories,-1.9M,accurate,24,2010-06-09 14:30:00+00:00,63.64,2010,2,6,Wednesday
-40.3B,USD,2010-06-10 08:30:00,-40.8B,accurate,High,Trade Balance,-40.0B,accurate,24,2010-06-10 12:30:00+00:00,-1.23,2010,2,6,Thursday
456K,USD,2010-06-10 08:30:00,447K,worse,High,Unemployment Claims,459K,worse,24,2010-06-10 12:30:00+00:00,-2.01,2010,2,6,Thursday
99B,USD,2010-06-10 10:30:00,91B,accurate,Low,Natural Gas Storage,88B,accurate,24,2010-06-10 14:30:00+00:00,-8.79,2010,2,6,Thursday
-135.9B,USD,2010-06-10 14:00:00,-138.6B,accurate,Medium,Federal Budget Balance,-82.7B,accurate,24,2010-06-10 18:00:00+00:00,-1.95,2010,2,6,Thursday
-1.1%,USD,2010-06-11 08:30:00,0.1%,worse,High,Core Retail Sales m/m,0.6%,better,24,2010-06-11 12:30:00+00:00,1200.0,2010,2,6,Friday
-1.2%,USD,2010-06-11 08:30:00,0.2%,worse,High,Retail Sales m/m,0.6%,better,24,2010-06-11 12:30:00+00:00,700.0,2010,2,6,Friday
75.5,USD,2010-06-11 09:55:00,74.7,better,High,Prelim UoM Consumer Sentiment,73.6,accurate,24,2010-06-11 13:55:00+00:00,-1.07,2010,2,6,Friday
0.4%,USD,2010-06-11 10:00:00,0.6%,better,Medium,Business Inventories m/m,0.7%,worse,24,2010-06-11 14:00:00+00:00,33.33,2010,2,6,Friday
59.7,USD,2010-06-01 10:00:00,59.3,better,High,ISM Manufacturing PMI,60.4,accurate,23,2010-06-01 14:00:00+00:00,-0.67,2010,2,6,Tuesday
2.7%,USD,2010-06-01 10:00:00,0.1%,better,Low,Construction Spending m/m,0.4%,accurate,23,2010-06-01 14:00:00+00:00,-2600.0,2010,2,6,Tuesday
77.5,USD,2010-06-01 10:00:00,73.5,better,Low,ISM Manufacturing Prices,78.0,accurate,23,2010-06-01 14:00:00+00:00,-5.44,2010,2,6,Tuesday
6.0%,USD,2010-06-02 10:00:00,4.9%,better,High,Pending Home Sales m/m,7.1%,better,23,2010-06-02 14:00:00+00:00,-22.45,2010,2,6,Wednesday
11.6M,USD,2010-06-02 01:00:00,11.4M,better,Low,Total Vehicle Sales,11.2M,accurate,23,2010-06-02 05:00:00+00:00,-1.75,2010,2,6,Wednesday
55K,USD,2010-06-03 08:15:00,68K,worse,High,ADP Non-Farm Employment Change,65K,better,23,2010-06-03 12:15:00+00:00,19.12,2010,2,6,Thursday
453K,USD,2010-06-03 08:30:00,451K,accurate,High,Unemployment Claims,463K,accurate,23,2010-06-03 12:30:00+00:00,-0.44,2010,2,6,Thursday
2.8%,USD,2010-06-03 08:30:00,3.5%,better,Medium,Revised Nonfarm Productivity q/q,3.6%,accurate,23,2010-06-03 12:30:00+00:00,20.0,2010,2,6,Thursday
-1.3%,USD,2010-06-03 08:30:00,-1.4%,accurate,Low,Revised Unit Labor Costs q/q,-1.6%,accurate,23,2010-06-03 12:30:00+00:00,-7.14,2010,2,6,Thursday
55.4,USD,2010-06-03 10:00:00,55.7,accurate,High,ISM Non-Manufacturing PMI,55.4,accurate,23,2010-06-03 14:00:00+00:00,0.54,2010,2,6,Thursday
1.2%,USD,2010-06-03 10:00:00,1.7%,worse,Medium,Factory Orders m/m,1.7%,better,23,2010-06-03 14:00:00+00:00,29.41,2010,2,6,Thursday
88B,USD,2010-06-03 10:30:00,90B,accurate,Low,Natural Gas Storage,104B,accurate,23,2010-06-03 14:30:00+00:00,2.22,2010,2,6,Thursday
-1.9M,USD,2010-06-03 11:00:00,-0.4M,accurate,Medium,Crude Oil Inventories,2.4M,accurate,23,2010-06-03 15:00:00+00:00,375.0,2010,2,6,Thursday
431K,USD,2010-06-04 08:30:00,521K,worse,High,Non-Farm Employment Change,290K,accurate,23,2010-06-04 12:30:00+00:00,17.27,2010,2,6,Friday
9.7%,USD,2010-06-04 08:30:00,9.8%,better,High,Unemployment Rate,9.9%,accurate,23,2010-06-04 12:30:00+00:00,1.02,2010,2,6,Friday
0.3%,USD,2010-06-04 08:30:00,0.1%,better,Medium,Average Hourly Earnings m/m,0.1%,better,23,2010-06-04 12:30:00+00:00,-200.0,2010,2,6,Friday
5.77M,USD,2010-05-24 10:00:00,5.62M,better,High,Existing Home Sales,5.36M,accurate,22,2010-05-24 14:00:00+00:00,-2.67,2010,2,5,Monday
2.3%,USD,2010-05-25 09:00:00,2.5%,worse,Medium,S&P/CS Composite-20 HPI y/y,0.7%,accurate,22,2010-05-25 13:00:00+00:00,8.0,2010,2,5,Tuesday
26,USD,2010-05-25 09:59:00,25,better,Low,Richmond Manufacturing Index,30,accurate,22,2010-05-25 14:00:00+00:00,-4.0,2010,2,5,Tuesday
63.3,USD,2010-05-25 10:00:00,59.1,better,High,CB Consumer Confidence,57.7,accurate,22,2010-05-25 14:00:00+00:00,-7.11,2010,2,5,Tuesday
0.3%,USD,2010-05-25 10:00:00,0.0%,better,Low,HPI m/m,-0.4%,worse,22,2010-05-25 14:00:00+00:00,300.0,2010,2,5,Tuesday
-1.0%,USD,2010-05-26 08:30:00,0.5%,worse,High,Core Durable Goods Orders m/m,4.8%,better,22,2010-05-26 12:30:00+00:00,300.0,2010,2,5,Wednesday
2.9%,USD,2010-05-26 08:30:00,1.4%,better,Medium,Durable Goods Orders m/m,0.0%,better,22,2010-05-26 12:30:00+00:00,-107.14,2010,2,5,Wednesday
504K,USD,2010-05-26 10:00:00,425K,better,High,New Home Sales,439K,better,22,2010-05-26 14:00:00+00:00,-18.59,2010,2,5,Wednesday
2.4M,USD,2010-05-26 10:30:00,0.2M,accurate,Medium,Crude Oil Inventories,0.2M,accurate,22,2010-05-26 14:30:00+00:00,-1100.0,2010,2,5,Wednesday
3.0%,USD,2010-05-27 08:30:00,3.5%,worse,High,Prelim GDP q/q,3.2%,accurate,22,2010-05-27 12:30:00+00:00,14.29,2010,2,5,Thursday
460K,USD,2010-05-27 08:30:00,450K,worse,High,Unemployment Claims,474K,accurate,22,2010-05-27 12:30:00+00:00,-2.22,2010,2,5,Thursday
1.0%,USD,2010-05-27 08:30:00,0.9%,accurate,Medium,Prelim GDP Price Index q/q,0.9%,accurate,22,2010-05-27 12:30:00+00:00,-11.11,2010,2,5,Thursday
104B,USD,2010-05-27 10:30:00,101B,accurate,Low,Natural Gas Storage,76B,accurate,22,2010-05-27 14:30:00+00:00,-2.97,2010,2,5,Thursday
0.1%,USD,2010-05-28 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,22,2010-05-28 12:30:00+00:00,0.0,2010,2,5,Friday
0.4%,USD,2010-05-28 08:30:00,0.5%,worse,Medium,Personal Income m/m,0.4%,better,22,2010-05-28 12:30:00+00:00,20.0,2010,2,5,Friday
0.0%,USD,2010-05-28 08:30:00,0.3%,worse,Medium,Personal Spending m/m,0.6%,accurate,22,2010-05-28 12:30:00+00:00,100.0,2010,2,5,Friday
59.7,USD,2010-05-28 09:45:00,62.1,worse,Medium,Chicago PMI,63.8,accurate,22,2010-05-28 13:45:00+00:00,3.86,2010,2,5,Friday
73.6,USD,2010-05-28 09:55:00,73.4,accurate,Medium,Revised UoM Consumer Sentiment,73.3,accurate,22,2010-05-28 13:55:00+00:00,-0.27,2010,2,5,Friday
19.1,USD,2010-05-17 08:30:00,30.1,worse,Medium,Empire State Manufacturing Index,31.9,accurate,21,2010-05-17 12:30:00+00:00,36.54,2010,2,5,Monday
140.5B,USD,2010-05-17 09:00:00,50.5B,better,High,TIC Long-Term Purchases,47.1B,accurate,21,2010-05-17 13:00:00+00:00,-178.22,2010,2,5,Monday
