actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
49.3,USD,2008-03-05 10:00:00,47.6,better,High,ISM Non-Manufacturing PMI,44.6,accurate,10,2008-03-05 15:00:00+00:00,-3.57,2008,1,3,Wednesday,15228,15238,15226,15236,15238,15216,15219,22,down,17,17,15225,15214,15220,11,up,16,1,15227,15214,15220,13,down,16,0,15231,15211,15228,20,up,8,16,15270,15252,15267,18,up,31,5,15286,15272,15279,14,up,43,5,15287,15272,15276,15,down,40,5,15287,15278,15279,9,up,43,5,15268,15256,15266,12,down,30,2
-2.5%,USD,2008-03-05 10:00:00,-2.3%,worse,Medium,Factory Orders m/m,2.0%,worse,10,2008-03-05 15:00:00+00:00,8.7,2008,1,3,Wednesday,15228,15238,15226,15236,15238,15216,15219,22,down,17,17,15225,15214,15220,11,up,16,1,15227,15214,15220,13,down,16,0,15231,15211,15228,20,up,8,16,15270,15252,15267,18,up,31,5,15286,15272,15279,14,up,43,5,15287,15272,15276,15,down,40,5,15287,15278,15279,9,up,43,5,15268,15256,15266,12,down,30,2
-3.1M,USD,2008-03-05 10:30:00,2.4M,accurate,Low,Crude Oil Inventories,3.2M,accurate,10,2008-03-05 15:30:00+00:00,229.17,2008,1,3,Wednesday,15212,15231,15211,15228,15254,15226,15236,28,up,8,6,15247,15230,15244,17,up,16,9,15268,15237,15262,31,up,34,17,15270,15252,15267,18,up,39,5,15286,15272,15279,14,up,51,5,15287,15272,15276,15,down,48,5,15287,15277,15280,10,up,52,4,15287,15281,15286,6,up,58,2,15265,15254,15262,11,down,34,7
351K,USD,2008-03-06 08:30:00,363K,better,Medium,Unemployment Claims,359K,better,10,2008-03-06 13:30:00+00:00,3.31,2008,1,3,Thursday,15307,15315,15303,15304,15312,15289,15291,23,down,13,15,15318,15290,15307,28,up,3,16,15321,15294,15315,27,up,11,8,15358,15314,15349,44,up,45,32,15361,15344,15350,17,up,46,7,15345,15332,15339,13,down,35,3,15358,15345,15351,13,up,47,1,15377,15353,15370,24,up,66,13,15359,15344,15356,15,down,52,9
0.0%,USD,2008-03-06 10:00:00,-1.0%,better,High,Pending Home Sales m/m,-1.2%,better,10,2008-03-06 15:00:00+00:00,-100.0,2008,1,3,Thursday,15342,15345,15332,15339,15357,15339,15348,18,up,9,8,15363,15343,15350,20,up,11,0,15356,15343,15352,13,up,13,3,15358,15345,15351,13,down,12,1,15361,15345,15355,16,up,16,4,15377,15353,15370,24,up,31,13,15361,15346,15354,15,down,15,4,15370,15353,15369,17,up,30,2,15373,15365,15371,8,up,32,4
-135B,USD,2008-03-06 10:30:00,-143B,accurate,Low,Natural Gas Storage,-151B,accurate,10,2008-03-06 15:30:00+00:00,-5.59,2008,1,3,Thursday,15352,15358,15345,15351,15355,15344,15352,11,up,1,0,15356,15343,15350,13,down,1,2,15365,15347,15358,18,up,7,8,15361,15345,15355,16,down,4,4,15377,15353,15370,24,up,19,13,15361,15346,15354,15,down,3,4,15359,15344,15356,15,up,5,9,15370,15354,15365,16,up,14,9,15365,15355,15358,10,down,7,6
-63K,USD,2008-03-07 08:30:00,25K,worse,High,Non-Farm Employment Change,-22K,accurate,10,2008-03-07 13:30:00+00:00,352.0,2008,1,3,Friday,15417,15432,15409,15424,15459,15407,15419,52,down,5,7,15453,15417,15452,36,up,28,34,15453,15421,15427,32,down,3,25,15418,15399,15413,19,down,11,10,15393,15379,15381,14,down,43,10,15347,15332,15334,15,down,90,8,15354,15334,15343,20,up,81,6,15367,15354,15362,13,up,62,1,15339,15332,15334,7,down,90,0
4.8%,USD,2008-03-07 08:30:00,5.0%,better,High,Unemployment Rate,4.9%,accurate,10,2008-03-07 13:30:00+00:00,4.0,2008,1,3,Friday,15417,15432,15409,15424,15459,15407,15419,52,down,5,7,15453,15417,15452,36,up,28,34,15453,15421,15427,32,down,3,25,15418,15399,15413,19,down,11,10,15393,15379,15381,14,down,43,10,15347,15332,15334,15,down,90,8,15354,15334,15343,20,up,81,6,15367,15354,15362,13,up,62,1,15339,15332,15334,7,down,90,0
0.3%,USD,2008-03-07 08:30:00,0.3%,accurate,Medium,Average Hourly Earnings m/m,0.3%,better,10,2008-03-07 13:30:00+00:00,0.0,2008,1,3,Friday,15417,15432,15409,15424,15459,15407,15419,52,down,5,7,15453,15417,15452,36,up,28,34,15453,15421,15427,32,down,3,25,15418,15399,15413,19,down,11,10,15393,15379,15381,14,down,43,10,15347,15332,15334,15,down,90,8,15354,15334,15343,20,up,81,6,15367,15354,15362,13,up,62,1,15339,15332,15334,7,down,90,0
6.9B,USD,2008-03-07 15:00:00,7.0B,accurate,Low,Consumer Credit m/m,3.7B,worse,10,2008-03-07 20:00:00+00:00,1.43,2008,1,3,Friday,15346,15351,15344,15346,15349,15342,15346,7,down,0,1,15348,15342,15347,6,up,1,2,15350,15343,15345,7,down,1,1,15347,15343,15344,4,down,2,2,15346,15341,15344,5,down,2,0,15356,15347,15354,9,up,8,6,15357,15349,15354,8,down,8,1,15354,15354,15354,0,down,8,0,15354,15354,15354,0,down,8,0
0.8%,USD,2008-03-10 10:00:00,0.5%,worse,Low,Final Wholesale Inventories m/m,1.1%,accurate,11,2008-03-10 14:00:00+00:00,-60.0,2008,1,3,Monday,15333,15339,15330,15338,15343,15334,15342,9,up,4,4,15360,15342,15351,18,up,13,9,15358,15346,15350,12,down,12,2,15348,15339,15346,9,down,8,0,15358,15352,15355,6,up,17,0,15373,15355,15368,18,up,30,8,15369,15360,15367,9,down,29,3,15355,15339,15341,16,down,3,11,15339,15332,15336,7,down,2,3
-58.2B,USD,2008-03-11 08:30:00,-59.5B,better,High,Trade Balance,-57.9B,better,11,2008-03-11 12:30:00+00:00,-2.18,2008,1,3,Tuesday,15461,15464,15451,15457,15465,15416,15427,49,down,30,30,15445,15395,15403,50,down,54,23,15404,15377,15385,27,down,72,17,15361,15342,15353,19,down,104,7,15388,15376,15387,12,up,70,3,15367,15357,15361,10,down,96,1,15320,15295,15310,25,down,147,9,15308,15296,15304,12,down,153,1,15346,15336,15340,10,up,117,1
42.5,USD,2008-03-11 11:00:00,40.5,better,Low,IBD/TIPP Economic Optimism,44.5,accurate,11,2008-03-11 15:00:00+00:00,-4.94,2008,1,3,Tuesday,15304,15305,15281,15282,15297,15281,15295,16,up,13,14,15298,15285,15287,13,down,5,9,15293,15282,15290,11,up,8,1,15308,15296,15304,12,up,22,1,15340,15326,15328,14,up,46,5,15346,15336,15340,10,up,58,1,15346,15331,15335,15,down,53,6,15334,15323,15330,11,down,48,3,15319,15305,15315,14,down,33,5
6.2M,USD,2008-03-12 10:30:00,1.7M,accurate,Medium,Crude Oil Inventories,-3.1M,accurate,11,2008-03-12 14:30:00+00:00,-264.71,2008,1,3,Wednesday,15487,15490,15478,15481,15484,15465,15471,19,down,10,11,15477,15461,15470,16,down,11,1,15477,15466,15475,11,up,6,5,15472,15459,15461,13,down,20,7,15491,15474,15483,17,up,2,6,15501,15470,15492,31,up,11,4,15503,15493,15500,10,up,19,1,15502,15492,15500,10,down,19,3,15522,15508,15520,14,up,39,3
-175.6B,USD,2008-03-12 14:00:00,-160.0B,worse,Medium,Federal Budget Balance,17.8B,accurate,11,2008-03-12 18:00:00+00:00,9.75,2008,1,3,Wednesday,15502,15517,15499,15513,15522,15509,15519,13,up,6,6,15523,15513,15514,10,down,1,4,15525,15511,15521,14,up,8,6,15522,15508,15520,14,down,7,3,15523,15514,15521,9,up,8,4,15557,15542,15547,15,up,34,2,15560,15536,15555,24,up,42,16,15551,15541,15548,10,down,35,4,15566,15558,15564,8,up,51,5
-0.2%,USD,2008-03-13 08:30:00,0.2%,worse,High,Core Retail Sales m/m,0.5%,better,11,2008-03-13 12:30:00+00:00,200.0,2008,1,3,Thursday,15585,15588,15578,15583,15607,15559,15559,48,down,24,26,15575,15557,15572,18,up,11,12,15576,15548,15558,28,down,25,16,15578,15561,15568,17,up,15,2,15591,15577,15590,14,up,7,1,15606,15592,15598,14,up,15,5,15594,15579,15591,15,down,8,1,15582,15567,15573,15,down,10,3,15581,15573,15576,8,up,7,1
-0.6%,USD,2008-03-13 08:30:00,0.2%,worse,High,Retail Sales m/m,0.4%,better,11,2008-03-13 12:30:00+00:00,400.0,2008,1,3,Thursday,15585,15588,15578,15583,15607,15559,15559,48,down,24,26,15575,15557,15572,18,up,11,12,15576,15548,15558,28,down,25,16,15578,15561,15568,17,up,15,2,15591,15577,15590,14,up,7,1,15606,15592,15598,14,up,15,5,15594,15579,15591,15,down,8,1,15582,15567,15573,15,down,10,3,15581,15573,15576,8,up,7,1
0.2%,USD,2008-03-13 08:30:00,0.8%,worse,Medium,Import Prices m/m,1.6%,accurate,11,2008-03-13 12:30:00+00:00,75.0,2008,1,3,Thursday,15585,15588,15578,15583,15607,15559,15559,48,down,24,26,15575,15557,15572,18,up,11,12,15576,15548,15558,28,down,25,16,15578,15561,15568,17,up,15,2,15591,15577,15590,14,up,7,1,15606,15592,15598,14,up,15,5,15594,15579,15591,15,down,8,1,15582,15567,15573,15,down,10,3,15581,15573,15576,8,up,7,1
353K,USD,2008-03-13 08:30:00,355K,accurate,Medium,Unemployment Claims,344K,better,11,2008-03-13 12:30:00+00:00,0.56,2008,1,3,Thursday,15585,15588,15578,15583,15607,15559,15559,48,down,24,26,15575,15557,15572,18,up,11,12,15576,15548,15558,28,down,25,16,15578,15561,15568,17,up,15,2,15591,15577,15590,14,up,7,1,15606,15592,15598,14,up,15,5,15594,15579,15591,15,down,8,1,15582,15567,15573,15,down,10,3,15581,15573,15576,8,up,7,1
0.8%,USD,2008-03-13 10:00:00,0.5%,worse,Medium,Business Inventories m/m,0.7%,worse,11,2008-03-13 14:00:00+00:00,-60.0,2008,1,3,Thursday,15603,15606,15592,15598,15601,15587,15589,14,down,9,10,15593,15579,15588,14,down,10,2,15590,15580,15584,10,down,14,4,15594,15579,15591,15,up,7,1,15592,15582,15584,10,down,14,6,15582,15567,15573,15,down,25,3,15583,15570,15581,13,up,17,6,15599,15587,15591,12,up,7,5,15577,15564,15572,13,down,26,4
-86B,USD,2008-03-13 10:30:00,-85B,accurate,Low,Natural Gas Storage,-135B,accurate,11,2008-03-13 14:30:00+00:00,1.18,2008,1,3,Thursday,15590,15594,15579,15591,15594,15583,15588,11,down,3,1,15591,15583,15587,8,down,4,1,15594,15583,15589,11,up,2,2,15592,15582,15584,10,down,7,6,15582,15567,15573,15,down,18,3,15583,15570,15581,13,up,10,6,15581,15573,15576,8,down,15,1,15573,15563,15567,10,down,24,0,15571,15564,15566,7,down,25,2
0.0%,USD,2008-03-14 08:30:00,0.2%,worse,High,Core CPI m/m,0.3%,accurate,11,2008-03-14 12:30:00+00:00,100.0,2008,1,3,Friday,15571,15579,15567,15578,15593,15559,15568,34,down,10,14,15570,15544,15550,26,down,28,14,15554,15537,15549,17,down,29,2,15569,15547,15559,22,up,19,9,15566,15552,15562,14,up,16,8,15648,15613,15641,35,up,63,14,15643,15627,15637,16,down,59,7,15646,15625,15630,21,down,52,14,15622,15600,15619,22,down,41,16
0.0%,USD,2008-03-14 08:30:00,0.3%,worse,Medium,CPI m/m,0.4%,accurate,11,2008-03-14 12:30:00+00:00,100.0,2008,1,3,Friday,15571,15579,15567,15578,15593,15559,15568,34,down,10,14,15570,15544,15550,26,down,28,14,15554,15537,15549,17,down,29,2,15569,15547,15559,22,up,19,9,15566,15552,15562,14,up,16,8,15648,15613,15641,35,up,63,14,15643,15627,15637,16,down,59,7,15646,15625,15630,21,down,52,14,15622,15600,15619,22,down,41,16
70.5,USD,2008-03-14 09:55:00,69.0,better,High,Prelim UoM Consumer Sentiment,70.8,better,11,2008-03-14 13:55:00+00:00,-2.17,2008,1,3,Friday,15614,15632,15607,15622,15648,15613,15641,35,up,19,14,15682,15644,15680,38,up,58,34,15687,15640,15643,47,down,21,38,15655,15628,15630,27,down,8,21,15656,15640,15644,16,up,22,10,15644,15623,15643,21,down,21,14,15617,15606,15612,11,down,10,1,15629,15614,15617,15,up,5,9,15656,15643,15647,13,up,25,2
-173B,USD,2008-03-17 08:30:00,-184B,better,Medium,Current Account,-177B,accurate,12,2008-03-17 12:30:00+00:00,-5.98,2008,1,3,Monday,15781,15784,15771,15776,15782,15768,15772,14,down,4,5,15780,15769,15777,11,up,1,4,15781,15763,15767,18,down,9,8,15757,15725,15756,32,down,20,12,15748,15724,15729,24,down,47,17,15722,15713,15717,9,down,59,0,15747,15732,15740,15,up,36,1,15790,15774,15788,16,up,12,9,15763,15740,15752,23,down,24,3
-22.2,USD,2008-03-17 08:30:00,-7.5,worse,Medium,Empire State Manufacturing Index,-11.7,accurate,12,2008-03-17 12:30:00+00:00,196.0,2008,1,3,Monday,15781,15784,15771,15776,15782,15768,15772,14,down,4,5,15780,15769,15777,11,up,1,4,15781,15763,15767,18,down,9,8,15757,15725,15756,32,down,20,12,15748,15724,15729,24,down,47,17,15722,15713,15717,9,down,59,0,15747,15732,15740,15,up,36,1,15790,15774,15788,16,up,12,9,15763,15740,15752,23,down,24,3
62.0B,USD,2008-03-17 09:00:00,60.0B,better,High,TIC Long-Term Purchases,56.5B,accurate,12,2008-03-17 13:00:00+00:00,-3.33,2008,1,3,Monday,15744,15757,15725,15756,15766,15745,15760,21,up,4,3,15771,15754,15764,17,up,8,4,15768,15753,15764,15,down,8,1,15748,15724,15729,24,down,27,17,15722,15713,15717,9,down,39,0,15747,15732,15740,15,up,16,1,15767,15758,15762,9,up,6,0,15766,15751,15764,15,up,8,10,15756,15741,15755,15,down,1,9
80.9%,USD,2008-03-17 09:15:00,81.2%,worse,Medium,Capacity Utilization Rate,81.5%,accurate,12,2008-03-17 13:15:00+00:00,0.37,2008,1,3,Monday,15765,15768,15753,15764,15769,15717,15726,52,down,38,39,15746,15719,15746,27,up,18,20,15748,15724,15729,24,down,35,17,15720,15693,15715,27,down,49,20,15756,15734,15749,22,up,15,4,15766,15754,15756,12,up,8,1,15765,15754,15757,11,up,7,5,15771,15755,15767,16,up,3,8,15759,15743,15749,16,down,15,7
-0.5%,USD,2008-03-17 09:15:00,-0.1%,worse,Medium,Industrial Production m/m,0.1%,accurate,12,2008-03-17 13:15:00+00:00,400.0,2008,1,3,Monday,15765,15768,15753,15764,15769,15717,15726,52,down,38,39,15746,15719,15746,27,up,18,20,15748,15724,15729,24,down,35,17,15720,15693,15715,27,down,49,20,15756,15734,15749,22,up,15,4,15766,15754,15756,12,up,8,1,15765,15754,15757,11,up,7,5,15771,15755,15767,16,up,3,8,15759,15743,15749,16,down,15,7
20,USD,2008-03-17 13:00:00,20,accurate,Low,NAHB Housing Market Index,20,accurate,12,2008-03-17 17:00:00+00:00,0.0,2008,1,3,Monday,15746,15756,15741,15755,15763,15747,15760,16,up,5,7,15763,15744,15757,19,down,2,4,15759,15743,15749,16,down,6,7,15743,15736,15737,7,down,18,2,15731,15717,15720,14,down,35,9,15720,15707,15719,13,down,36,3,15730,15720,15728,10,up,27,5,15751,15739,15746,12,up,9,4,15729,15724,15728,5,down,27,3
0.98M,USD,2008-03-18 08:30:00,1.02M,worse,High,Building Permits,1.06M,accurate,12,2008-03-18 12:30:00+00:00,3.92,2008,1,3,Tuesday,15785,15798,15780,15792,15793,15776,15780,17,down,12,11,15801,15775,15794,26,up,2,15,15807,15792,15798,15,up,6,3,15792,15777,15784,15,down,8,4,15788,15769,15778,19,down,14,9,15781,15768,15780,13,up,12,7,15785,15777,15781,8,up,11,1,15764,15757,15760,7,down,32,1,15794,15784,15792,10,up,0,2
0.3%,USD,2008-03-18 08:30:00,0.3%,accurate,High,PPI m/m,1.0%,accurate,12,2008-03-18 12:30:00+00:00,0.0,2008,1,3,Tuesday,15785,15798,15780,15792,15793,15776,15780,17,down,12,11,15801,15775,15794,26,up,2,15,15807,15792,15798,15,up,6,3,15792,15777,15784,15,down,8,4,15788,15769,15778,19,down,14,9,15781,15768,15780,13,up,12,7,15785,15777,15781,8,up,11,1,15764,15757,15760,7,down,32,1,15794,15784,15792,10,up,0,2
0.5%,USD,2008-03-18 08:30:00,0.2%,better,Medium,Core PPI m/m,0.4%,accurate,12,2008-03-18 12:30:00+00:00,-150.0,2008,1,3,Tuesday,15785,15798,15780,15792,15793,15776,15780,17,down,12,11,15801,15775,15794,26,up,2,15,15807,15792,15798,15,up,6,3,15792,15777,15784,15,down,8,4,15788,15769,15778,19,down,14,9,15781,15768,15780,13,up,12,7,15785,15777,15781,8,up,11,1,15764,15757,15760,7,down,32,1,15794,15784,15792,10,up,0,2
1.07M,USD,2008-03-18 08:30:00,1.00M,better,Medium,Housing Starts,1.07M,better,12,2008-03-18 12:30:00+00:00,-7.0,2008,1,3,Tuesday,15785,15798,15780,15792,15793,15776,15780,17,down,12,11,15801,15775,15794,26,up,2,15,15807,15792,15798,15,up,6,3,15792,15777,15784,15,down,8,4,15788,15769,15778,19,down,14,9,15781,15768,15780,13,up,12,7,15785,15777,15781,8,up,11,1,15764,15757,15760,7,down,32,1,15794,15784,15792,10,up,0,2
2.25%,USD,2008-03-18 14:15:00,2.25%,accurate,High,Federal Funds Rate,3.00%,accurate,12,2008-03-18 18:15:00+00:00,0.0,2008,1,3,Tuesday,15786,15800,15760,15763,15793,15749,15760,44,down,3,9,15776,15730,15774,46,up,11,16,15780,15759,15769,21,down,6,6,15769,15753,15756,16,down,7,12,15699,15664,15673,35,down,90,25,15679,15645,15645,34,down,118,32,15652,15634,15641,18,down,122,2,15624,15616,15622,8,down,141,2,15625,15608,15612,17,down,151,12
0.1M,USD,2008-03-19 10:30:00,2.3M,accurate,Low,Crude Oil Inventories,6.2M,accurate,12,2008-03-19 14:30:00+00:00,95.65,2008,1,3,Wednesday,15710,15718,15708,15715,15724,15713,15722,11,up,7,5,15731,15717,15725,14,up,10,5,15727,15709,15712,18,down,3,14,15712,15694,15701,18,down,14,10,15685,15655,15656,30,down,59,25,15649,15634,15640,15,down,75,4,15649,15616,15622,33,down,93,3,15656,15646,15647,10,up,68,3,15652,15641,15643,11,down,72,4
378K,USD,2008-03-20 08:30:00,360K,worse,Medium,Unemployment Claims,356K,accurate,12,2008-03-20 12:30:00+00:00,-5.0,2008,1,3,Thursday,15440,15449,15436,15445,15452,15435,15440,17,down,5,6,15463,15439,15452,24,up,7,10,15457,15443,15453,14,up,8,3,15447,15433,15438,14,down,7,0,15442,15432,15438,10,down,7,3,15433,15420,15430,13,down,15,5,15409,15393,15404,16,down,41,1,15411,15402,15403,9,down,42,2,15428,15416,15422,12,up,23,3
-17.4,USD,2008-03-20 10:00:00,-19.0,better,Medium,Philly Fed Manufacturing Index,-24.0,accurate,12,2008-03-20 14:00:00+00:00,-8.42,2008,1,3,Thursday,15425,15433,15420,15430,15432,15405,15416,27,down,14,12,15421,15407,15408,14,down,22,9,15409,15396,15399,13,down,31,7,15409,15393,15404,16,up,26,1,15441,15425,15430,16,up,0,5,15411,15402,15403,9,down,27,2,15424,15409,15415,15,up,15,7,15432,15422,15428,10,up,2,3,15469,15456,15464,13,up,34,7
-0.3%,USD,2008-03-20 10:00:00,-0.3%,accurate,Low,CB Leading Index m/m,-0.4%,worse,12,2008-03-20 14:00:00+00:00,0.0,2008,1,3,Thursday,15425,15433,15420,15430,15432,15405,15416,27,down,14,12,15421,15407,15408,14,down,22,9,15409,15396,15399,13,down,31,7,15409,15393,15404,16,up,26,1,15441,15425,15430,16,up,0,5,15411,15402,15403,9,down,27,2,15424,15409,15415,15,up,15,7,15432,15422,15428,10,up,2,3,15469,15456,15464,13,up,34,7
-85B,USD,2008-03-20 10:30:00,-45B,accurate,Low,Natural Gas Storage,-86B,accurate,12,2008-03-20 14:30:00+00:00,88.89,2008,1,3,Thursday,15405,15409,15393,15404,15410,15400,15407,10,up,3,2,15408,15396,15405,12,down,1,2,15409,15398,15406,11,up,2,1,15441,15425,15430,16,up,26,5,15411,15402,15403,9,down,1,2,15424,15409,15415,15,up,11,7,15428,15416,15422,12,up,18,3,15468,15446,15462,22,up,58,13,15444,15436,15443,8,down,39,6
5.03M,USD,2008-03-24 10:00:00,4.85M,better,High,Existing Home Sales,4.89M,accurate,13,2008-03-24 14:00:00+00:00,-3.71,2008,1,3,Monday,15424,15425,15407,15421,15417,15384,15384,33,down,37,33,15388,15375,15381,13,down,40,5,15387,15372,15383,15,up,38,2,15389,15377,15381,12,down,40,6,15372,15363,15369,9,down,52,1,15374,15359,15372,15,up,49,8,15393,15379,15392,14,up,29,10,15423,15414,15418,9,up,3,2,15422,15416,15418,6,down,3,1
-10.7%,USD,2008-03-25 09:00:00,-10.5%,worse,Low,S&P/CS Composite-20 HPI y/y,-9.0%,accurate,13,2008-03-25 13:00:00+00:00,1.9,2008,1,3,Tuesday,15586,15596,15582,15590,15593,15577,15578,16,down,12,13,15582,15569,15574,13,down,16,4,15585,15569,15571,16,down,19,4,15572,15562,15568,10,down,22,3,15580,15570,15575,10,up,15,5,15592,15577,15583,15,up,7,4,15585,15575,15581,10,down,9,2,15596,15581,15592,15,up,2,1,15612,15598,15606,14,up,16,6
64.5,USD,2008-03-25 10:00:00,73.5,worse,High,CB Consumer Confidence,76.4,better,13,2008-03-25 14:00:00+00:00,12.24,2008,1,3,Tuesday,15570,15580,15570,15575,15590,15570,15580,20,up,5,3,15603,15580,15589,23,up,14,9,15596,15581,15586,15,down,11,1,15592,15577,15583,15,down,8,4,15585,15575,15581,10,down,6,2,15588,15574,15578,14,down,3,8,15596,15581,15592,15,up,17,1,15612,15598,15606,14,up,31,6,15611,15593,15595,18,down,20,14
-1.1%,USD,2008-03-25 10:00:00,-1.2%,better,Low,HPI m/m,-0.6%,accurate,13,2008-03-25 14:00:00+00:00,-8.33,2008,1,3,Tuesday,15570,15580,15570,15575,15590,15570,15580,20,up,5,3,15603,15580,15589,23,up,14,9,15596,15581,15586,15,down,11,1,15592,15577,15583,15,down,8,4,15585,15575,15581,10,down,6,2,15588,15574,15578,14,down,3,8,15596,15581,15592,15,up,17,1,15612,15598,15606,14,up,31,6,15611,15593,15595,18,down,20,14
6,USD,2008-03-25 10:00:00,-5,better,Low,Richmond Manufacturing Index,-5,accurate,13,2008-03-25 14:00:00+00:00,-220.0,2008,1,3,Tuesday,15570,15580,15570,15575,15590,15570,15580,20,up,5,3,15603,15580,15589,23,up,14,9,15596,15581,15586,15,down,11,1,15592,15577,15583,15,down,8,4,15585,15575,15581,10,down,6,2,15588,15574,15578,14,down,3,8,15596,15581,15592,15,up,17,1,15612,15598,15606,14,up,31,6,15611,15593,15595,18,down,20,14
-2.6%,USD,2008-03-26 08:30:00,-0.3%,worse,High,Core Durable Goods Orders m/m,-1.0%,better,13,2008-03-26 12:30:00+00:00,766.67,2008,1,3,Wednesday,15729,15736,15724,15735,15756,15731,15738,25,up,3,5,15740,15726,15737,14,down,2,2,15738,15720,15727,18,down,8,10,15728,15715,15725,13,down,10,5,15715,15707,15713,8,down,22,1,15728,15717,15723,11,up,12,1,15732,15719,15728,13,up,7,5,15742,15730,15740,12,up,5,5,15761,15752,15755,9,up,20,1
-1.7%,USD,2008-03-26 08:30:00,0.8%,worse,Medium,Durable Goods Orders m/m,-4.7%,better,13,2008-03-26 12:30:00+00:00,312.5,2008,1,3,Wednesday,15729,15736,15724,15735,15756,15731,15738,25,up,3,5,15740,15726,15737,14,down,2,2,15738,15720,15727,18,down,8,10,15728,15715,15725,13,down,10,5,15715,15707,15713,8,down,22,1,15728,15717,15723,11,up,12,1,15732,15719,15728,13,up,7,5,15742,15730,15740,12,up,5,5,15761,15752,15755,9,up,20,1
590K,USD,2008-03-26 10:00:00,578K,better,High,New Home Sales,601K,better,13,2008-03-26 14:00:00+00:00,-2.08,2008,1,3,Wednesday,15724,15728,15717,15723,15730,15715,15726,15,up,3,2,15727,15715,15717,12,down,6,8,15728,15715,15721,13,up,2,5,15732,15719,15728,13,up,5,5,15729,15722,15727,7,down,4,1,15742,15730,15740,12,up,17,5,15761,15751,15757,10,up,34,3,15773,15756,15767,17,up,44,4,15817,15803,15804,14,up,81,9
0.1M,USD,2008-03-26 10:30:00,1.7M,accurate,Low,Crude Oil Inventories,0.1M,accurate,13,2008-03-26 14:30:00+00:00,94.12,2008,1,3,Wednesday,15723,15732,15719,15728,15747,15725,15741,22,up,13,12,15742,15731,15737,11,down,9,4,15739,15731,15738,8,up,10,1,15729,15722,15727,7,down,1,1,15742,15730,15740,12,up,12,5,15761,15751,15757,10,up,29,3,15761,15752,15755,9,down,27,1,15773,15764,15766,9,up,38,6,15815,15806,15809,9,up,81,1
366K,USD,2008-03-27 08:30:00,370K,accurate,High,Unemployment Claims,375K,accurate,13,2008-03-27 12:30:00+00:00,1.08,2008,1,3,Thursday,15790,15797,15786,15792,15792,15751,15763,41,down,29,25,15773,15754,15760,19,down,32,4,15765,15736,15736,29,down,56,21,15754,15738,15743,16,up,49,4,15798,15780,15796,18,up,4,15,15786,15774,15785,12,down,7,4,15796,15774,15794,22,up,2,14,15790,15778,15780,12,down,12,7,15801,15784,15785,17,up,7,14
0.6%,USD,2008-03-27 08:30:00,0.6%,accurate,Medium,Final GDP q/q,0.6%,accurate,13,2008-03-27 12:30:00+00:00,0.0,2008,1,3,Thursday,15790,15797,15786,15792,15792,15751,15763,41,down,29,25,15773,15754,15760,19,down,32,4,15765,15736,15736,29,down,56,21,15754,15738,15743,16,up,49,4,15798,15780,15796,18,up,4,15,15786,15774,15785,12,down,7,4,15796,15774,15794,22,up,2,14,15790,15778,15780,12,down,12,7,15801,15784,15785,17,up,7,14
2.4%,USD,2008-03-27 08:30:00,2.7%,worse,Low,Final GDP Price Index q/q,2.7%,accurate,13,2008-03-27 12:30:00+00:00,11.11,2008,1,3,Thursday,15790,15797,15786,15792,15792,15751,15763,41,down,29,25,15773,15754,15760,19,down,32,4,15765,15736,15736,29,down,56,21,15754,15738,15743,16,up,49,4,15798,15780,15796,18,up,4,15,15786,15774,15785,12,down,7,4,15796,15774,15794,22,up,2,14,15790,15778,15780,12,down,12,7,15801,15784,15785,17,up,7,14
-36B,USD,2008-03-27 10:30:00,-33B,accurate,Low,Natural Gas Storage,-85B,accurate,13,2008-03-27 14:30:00+00:00,9.09,2008,1,3,Thursday,15780,15796,15774,15794,15810,15791,15800,19,up,6,6,15806,15782,15788,24,down,6,11,15793,15781,15784,12,down,10,4,15785,15774,15783,11,down,11,5,15790,15778,15780,12,down,14,7,15802,15788,15793,14,up,1,1,15801,15784,15785,17,down,9,14,15796,15787,15789,9,up,5,2,15794,15780,15782,14,down,12,10
0.1%,USD,2008-03-28 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.2%,worse,13,2008-03-28 12:30:00+00:00,0.0,2008,1,3,Friday,15812,15816,15807,15811,15811,15792,15803,19,down,8,7,15813,15800,15811,13,up,0,8,15825,15802,15818,23,up,7,8,15821,15810,15816,11,down,5,2,15781,15764,15772,17,down,39,7,15781,15765,15772,16,down,39,4,15768,15747,15756,21,down,55,9,15779,15759,15762,20,up,49,15,15760,15744,15752,16,down,59,4
