actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
-0.3%,USD,2012-06-14 08:30:00,-0.2%,worse,Medium,CPI m/m,0.0%,accurate,24,2012-06-14 12:30:00+00:00,50.0,2012,2,6,Thursday,12562,12566,12556,12558,12572,12558,12568,14,up,10,10,12576,12568,12572,8,up,14,4,12580,12569,12572,11,down,14,0,12589,12577,12578,12,up,20,3,12574,12567,12570,7,down,12,3,12600,12584,12599,16,up,41,10,12599,12594,12597,5,down,39,1,12609,12594,12604,15,up,46,10,12601,12595,12596,6,down,38,2
-137B,USD,2012-06-14 08:30:00,-132B,worse,Medium,Current Account,-119B,better,24,2012-06-14 12:30:00+00:00,3.79,2012,2,6,Thursday,12562,12566,12556,12558,12572,12558,12568,14,up,10,10,12576,12568,12572,8,up,14,4,12580,12569,12572,11,down,14,0,12589,12577,12578,12,up,20,3,12574,12567,12570,7,down,12,3,12600,12584,12599,16,up,41,10,12599,12594,12597,5,down,39,1,12609,12594,12604,15,up,46,10,12601,12595,12596,6,down,38,2
67B,USD,2012-06-14 10:30:00,55B,accurate,Low,Natural Gas Storage,62B,accurate,24,2012-06-14 14:30:00+00:00,-21.82,2012,2,6,Thursday,12598,12599,12594,12597,12599,12588,12595,11,down,2,2,12596,12591,12596,5,up,1,2,12598,12593,12594,5,down,3,2,12598,12592,12596,6,up,1,3,12609,12594,12604,15,up,7,10,12618,12607,12608,11,up,11,7,12601,12595,12596,6,down,1,2,12593,12587,12590,6,down,7,1,12604,12598,12602,6,up,5,0
2.3,USD,2012-06-15 08:30:00,13.6,worse,Medium,Empire State Manufacturing Index,17.1,accurate,24,2012-06-15 12:30:00+00:00,83.09,2012,2,6,Friday,12598,12608,12598,12607,12610,12606,12608,4,up,1,1,12615,12603,12613,12,up,6,5,12618,12612,12615,6,up,8,2,12613,12600,12600,13,down,7,11,12613,12606,12610,7,up,3,2,12620,12605,12618,15,up,11,7,12622,12615,12621,7,up,14,4,12643,12634,12638,9,up,31,4,12631,12624,12631,7,down,24,6
25.6B,USD,2012-06-15 08:56:00,45.3B,worse,Medium,TIC Long-Term Purchases,36.0B,accurate,24,2012-06-15 12:55:00+00:00,43.49,2012,2,6,Friday,12612,12613,12606,12611,12613,12600,12600,13,down,11,11,12602,12592,12593,10,down,18,7,12602,12592,12601,10,up,10,8,12610,12600,12608,10,up,3,6,12616,12608,12610,8,up,1,6,12624,12616,12617,8,up,6,7,12632,12626,12627,6,up,16,4,12637,12633,12633,4,up,22,1,12635,12628,12635,7,up,24,6
79.0%,USD,2012-06-15 09:15:00,79.2%,worse,Medium,Capacity Utilization Rate,79.2%,accurate,24,2012-06-15 13:15:00+00:00,0.25,2012,2,6,Friday,12601,12602,12598,12598,12604,12595,12602,9,up,4,4,12610,12600,12608,10,up,10,6,12613,12606,12610,7,up,12,2,12616,12599,12615,17,up,17,15,12624,12618,12622,6,up,24,2,12624,12616,12624,8,up,26,2,12634,12629,12634,5,up,36,2,12632,12626,12629,6,down,31,3,12650,12644,12644,6,up,46,3
-0.1%,USD,2012-06-15 09:15:00,0.1%,worse,Medium,Industrial Production m/m,1.0%,worse,24,2012-06-15 13:15:00+00:00,200.0,2012,2,6,Friday,12601,12602,12598,12598,12604,12595,12602,9,up,4,4,12610,12600,12608,10,up,10,6,12613,12606,12610,7,up,12,2,12616,12599,12615,17,up,17,15,12624,12618,12622,6,up,24,2,12624,12616,12624,8,up,26,2,12634,12629,12634,5,up,36,2,12632,12626,12629,6,down,31,3,12650,12644,12644,6,up,46,3
74.1,USD,2012-06-15 09:55:00,77.5,worse,High,Prelim UoM Consumer Sentiment,79.3,better,24,2012-06-15 13:55:00+00:00,4.39,2012,2,6,Friday,12616,12616,12608,12610,12620,12605,12618,15,up,8,7,12625,12618,12619,7,up,9,1,12623,12615,12620,8,up,10,1,12624,12616,12617,8,down,7,7,12632,12626,12627,6,up,17,4,12635,12630,12634,5,up,24,4,12637,12633,12633,4,down,23,1,12635,12628,12635,7,up,25,6,12637,12632,12634,5,down,24,3
29,USD,2012-06-18 10:00:00,28,better,Low,NAHB Housing Market Index,28,worse,25,2012-06-18 14:00:00+00:00,-3.57,2012,2,6,Monday,12591,12596,12588,12595,12600,12591,12600,9,up,5,5,12606,12597,12598,9,down,3,2,12598,12591,12594,7,down,1,4,12606,12600,12602,6,up,7,0,12592,12580,12580,12,down,15,11,12569,12564,12567,5,down,28,3,12578,12570,12577,8,up,18,3,12583,12561,12562,22,down,33,20,12578,12570,12576,8,up,19,5
0.78M,USD,2012-06-19 08:30:00,0.73M,better,High,Building Permits,0.72M,accurate,25,2012-06-19 12:30:00+00:00,-6.85,2012,2,6,Tuesday,12623,12625,12623,12623,12625,12613,12613,12,down,10,10,12617,12611,12611,6,down,12,2,12612,12607,12607,5,down,16,4,12619,12614,12614,5,up,9,2,12645,12641,12644,4,up,21,1,12649,12644,12647,5,up,24,2,12657,12654,12654,3,up,31,2,12697,12689,12690,8,up,67,1,12687,12682,12686,5,down,63,4
0.71M,USD,2012-06-19 08:30:00,0.72M,accurate,Medium,Housing Starts,0.74M,accurate,25,2012-06-19 12:30:00+00:00,1.39,2012,2,6,Tuesday,12623,12625,12623,12623,12625,12613,12613,12,down,10,10,12617,12611,12611,6,down,12,2,12612,12607,12607,5,down,16,4,12619,12614,12614,5,up,9,2,12645,12641,12644,4,up,21,1,12649,12644,12647,5,up,24,2,12657,12654,12654,3,up,31,2,12697,12689,12690,8,up,67,1,12687,12682,12686,5,down,63,4
3.42M,USD,2012-06-19 10:00:00,3.69M,worse,Low,JOLTS Job Openings,3.74M,accurate,25,2012-06-19 14:00:00+00:00,7.32,2012,2,6,Tuesday,12645,12649,12644,12647,12652,12647,12648,5,up,1,0,12653,12646,12652,7,up,5,4,12657,12651,12657,6,up,10,6,12657,12654,12654,3,down,7,2,12677,12668,12677,9,up,30,2,12697,12689,12690,8,up,43,1,12694,12688,12691,6,up,44,2,12693,12690,12692,3,up,45,0,12726,12720,12723,6,up,76,2
2.9M,USD,2012-06-20 10:30:00,-1.0M,accurate,Medium,Crude Oil Inventories,-0.2M,accurate,25,2012-06-20 14:30:00+00:00,-390.0,2012,2,6,Wednesday,12715,12719,12715,12717,12720,12714,12715,6,down,2,2,12715,12707,12708,8,down,9,7,12708,12702,12705,6,down,12,3,12703,12695,12702,8,down,15,0,12713,12705,12712,8,up,5,7,12706,12701,12702,5,down,15,2,12694,12683,12692,11,down,25,1,12708,12703,12707,5,up,10,2,12703,12678,12685,25,down,32,15
<0.25%,USD,2012-06-20 12:32:00,<0.25%,accurate,Medium,Federal Funds Rate,<0.25%,accurate,25,2012-06-20 16:30:00+00:00,0.0,2012,2,6,Wednesday,12693,12694,12683,12692,12699,12664,12685,35,down,7,6,12685,12638,12642,47,down,50,43,12668,12640,12666,28,up,26,24,12699,12686,12692,13,up,0,4,12708,12703,12707,5,up,15,2,12709,12698,12708,11,up,16,7,12703,12678,12685,25,down,7,15,12666,12657,12665,9,down,27,6,12703,12701,12701,2,up,9,1
387K,USD,2012-06-21 08:30:00,381K,worse,High,Unemployment Claims,389K,accurate,25,2012-06-21 12:30:00+00:00,-1.57,2012,2,6,Thursday,12661,12666,12655,12663,12679,12661,12677,18,up,14,13,12679,12668,12670,11,down,7,7,12674,12666,12672,8,up,9,2,12663,12657,12662,6,down,1,2,12661,12648,12651,13,down,12,8,12633,12624,12626,9,down,37,7,12604,12595,12603,9,down,60,1,12581,12571,12575,10,down,88,6,12574,12557,12557,17,down,106,16
52.9,USD,2012-06-21 09:00:00,53.4,worse,Medium,Flash Manufacturing PMI,54.0,accurate,25,2012-06-21 13:00:00+00:00,0.94,2012,2,6,Thursday,12660,12663,12657,12662,12665,12655,12657,10,down,5,5,12659,12647,12651,12,down,11,6,12665,12650,12663,15,up,1,12,12661,12648,12651,13,down,11,8,12633,12624,12626,9,down,36,7,12604,12595,12603,9,down,59,1,12616,12603,12607,13,up,55,7,12586,12578,12585,8,down,77,3,12569,12565,12566,4,down,96,2
4.55M,USD,2012-06-21 10:00:00,4.58M,worse,High,Existing Home Sales,4.62M,accurate,25,2012-06-21 14:00:00+00:00,0.66,2012,2,6,Thursday,12633,12633,12624,12626,12627,12613,12615,14,down,11,11,12617,12607,12613,10,down,13,2,12618,12603,12606,15,down,20,7,12604,12595,12603,9,down,23,1,12616,12603,12607,13,up,19,7,12581,12571,12575,10,down,51,6,12586,12578,12585,8,up,41,3,12569,12565,12566,4,down,60,2,12567,12563,12565,4,down,61,1
-16.6,USD,2012-06-21 10:00:00,0.7,worse,High,Philly Fed Manufacturing Index,-5.8,accurate,25,2012-06-21 14:00:00+00:00,2471.43,2012,2,6,Thursday,12633,12633,12624,12626,12627,12613,12615,14,down,11,11,12617,12607,12613,10,down,13,2,12618,12603,12606,15,down,20,7,12604,12595,12603,9,down,23,1,12616,12603,12607,13,up,19,7,12581,12571,12575,10,down,51,6,12586,12578,12585,8,up,41,3,12569,12565,12566,4,down,60,2,12567,12563,12565,4,down,61,1
0.3%,USD,2012-06-21 10:00:00,0.2%,better,Low,CB Leading Index m/m,-0.1%,accurate,25,2012-06-21 14:00:00+00:00,-50.0,2012,2,6,Thursday,12633,12633,12624,12626,12627,12613,12615,14,down,11,11,12617,12607,12613,10,down,13,2,12618,12603,12606,15,down,20,7,12604,12595,12603,9,down,23,1,12616,12603,12607,13,up,19,7,12581,12571,12575,10,down,51,6,12586,12578,12585,8,up,41,3,12569,12565,12566,4,down,60,2,12567,12563,12565,4,down,61,1
0.8%,USD,2012-06-21 10:00:00,0.5%,better,Low,HPI m/m,1.6%,worse,25,2012-06-21 14:00:00+00:00,-60.0,2012,2,6,Thursday,12633,12633,12624,12626,12627,12613,12615,14,down,11,11,12617,12607,12613,10,down,13,2,12618,12603,12606,15,down,20,7,12604,12595,12603,9,down,23,1,12616,12603,12607,13,up,19,7,12581,12571,12575,10,down,51,6,12586,12578,12585,8,up,41,3,12569,12565,12566,4,down,60,2,12567,12563,12565,4,down,61,1
62B,USD,2012-06-21 10:30:00,64B,accurate,Low,Natural Gas Storage,67B,accurate,25,2012-06-21 14:30:00+00:00,3.12,2012,2,6,Thursday,12602,12604,12595,12603,12611,12596,12610,15,up,7,8,12614,12603,12605,11,down,2,5,12610,12600,12607,10,up,4,2,12616,12603,12607,13,down,4,7,12581,12571,12575,10,down,28,6,12586,12578,12585,8,up,18,3,12574,12557,12557,17,down,46,16,12563,12557,12562,6,up,41,1,12556,12550,12556,6,down,47,4
369K,USD,2012-06-25 10:00:00,347K,better,High,New Home Sales,358K,better,26,2012-06-25 14:00:00+00:00,-6.34,2012,2,6,Monday,12486,12490,12485,12490,12494,12488,12491,6,up,1,1,12495,12488,12488,7,down,2,3,12490,12484,12486,6,down,4,2,12486,12476,12482,10,down,8,3,12489,12478,12479,11,down,11,8,12486,12481,12484,5,up,6,2,12489,12478,12478,11,down,12,9,12501,12496,12497,5,up,7,2,12500,12497,12499,3,up,9,2
-1.9%,USD,2012-06-26 09:00:00,-2.4%,better,Medium,S&P/CS Composite-20 HPI y/y,-2.6%,accurate,26,2012-06-26 13:00:00+00:00,-20.83,2012,2,6,Tuesday,12470,12471,12466,12470,12477,12469,12474,8,up,4,4,12477,12470,12471,7,down,1,3,12473,12465,12473,8,up,3,2,12479,12467,12478,12,up,8,9,12488,12483,12483,5,up,13,4,12483,12474,12475,9,down,5,6,12481,12470,12471,11,down,1,6,12474,12470,12471,4,down,1,1,12493,12491,12493,2,up,23,0
-3,USD,2012-06-26 09:59:00,5,worse,Low,Richmond Manufacturing Index,4,accurate,26,2012-06-26 14:00:00+00:00,160.0,2012,2,6,Tuesday,12487,12488,12483,12483,12493,12482,12492,11,up,9,9,12499,12489,12495,10,up,12,3,12496,12489,12492,7,down,9,3,12483,12474,12475,9,down,8,6,12481,12470,12471,11,down,12,6,12467,12458,12461,9,down,22,1,12474,12470,12471,4,up,12,1,12493,12491,12493,2,up,10,0,12492,12486,12488,6,down,5,0
62.0,USD,2012-06-26 10:00:00,63.8,worse,High,CB Consumer Confidence,64.4,worse,26,2012-06-26 14:00:00+00:00,2.82,2012,2,6,Tuesday,12487,12488,12483,12483,12493,12482,12492,11,up,9,9,12499,12489,12495,10,up,12,3,12496,12489,12492,7,down,9,3,12483,12474,12475,9,down,8,6,12481,12470,12471,11,down,12,6,12467,12458,12461,9,down,22,1,12474,12470,12471,4,up,12,1,12493,12491,12493,2,up,10,0,12492,12486,12488,6,down,5,0
0.4%,USD,2012-06-27 08:30:00,0.9%,worse,High,Core Durable Goods Orders m/m,-0.6%,accurate,26,2012-06-27 12:30:00+00:00,55.56,2012,2,6,Wednesday,12474,12476,12471,12473,12478,12472,12477,6,up,4,4,12486,12477,12484,9,up,11,7,12485,12474,12475,11,down,2,9,12472,12466,12471,6,down,2,1,12479,12470,12478,9,up,5,5,12464,12456,12462,8,down,11,2,12471,12465,12469,6,up,4,0,12453,12445,12447,8,down,26,6,12468,12464,12465,4,up,8,1
1.1%,USD,2012-06-27 08:30:00,0.5%,better,Medium,Durable Goods Orders m/m,-0.2%,worse,26,2012-06-27 12:30:00+00:00,-120.0,2012,2,6,Wednesday,12474,12476,12471,12473,12478,12472,12477,6,up,4,4,12486,12477,12484,9,up,11,7,12485,12474,12475,11,down,2,9,12472,12466,12471,6,down,2,1,12479,12470,12478,9,up,5,5,12464,12456,12462,8,down,11,2,12471,12465,12469,6,up,4,0,12453,12445,12447,8,down,26,6,12468,12464,12465,4,up,8,1
5.9%,USD,2012-06-27 10:00:00,1.2%,better,High,Pending Home Sales m/m,-5.5%,accurate,26,2012-06-27 14:00:00+00:00,-391.67,2012,2,6,Wednesday,12460,12464,12456,12462,12473,12461,12473,12,up,11,10,12474,12466,12468,8,down,6,5,12476,12466,12469,10,up,7,1,12471,12465,12469,6,down,7,0,12464,12453,12460,11,down,2,3,12453,12445,12447,8,down,15,6,12459,12456,12456,3,up,6,2,12477,12474,12474,3,up,12,1,12468,12462,12466,6,down,4,0
-0.1M,USD,2012-06-27 10:30:00,-0.5M,accurate,Medium,Crude Oil Inventories,2.9M,accurate,26,2012-06-27 14:30:00+00:00,-80.0,2012,2,6,Wednesday,12469,12471,12465,12469,12470,12466,12468,4,down,1,1,12471,12463,12467,8,down,2,1,12467,12460,12462,7,down,7,5,12464,12453,12460,11,down,9,3,12453,12445,12447,8,down,22,6,12459,12456,12456,3,up,13,2,12468,12464,12465,4,up,4,1,12474,12471,12474,3,up,5,1,12468,12464,12464,4,down,5,3
386K,USD,2012-06-28 08:30:00,385K,accurate,High,Unemployment Claims,392K,worse,26,2012-06-28 12:30:00+00:00,-0.26,2012,2,6,Thursday,12425,12429,12422,12424,12437,12423,12431,14,up,7,7,12434,12427,12429,7,down,5,3,12434,12427,12428,7,down,4,1,12436,12432,12433,4,up,9,0,12435,12432,12434,3,up,10,1,12441,12436,12437,5,up,13,1,12436,12429,12433,7,down,9,2,12442,12434,12437,8,up,13,3,12432,12428,12429,4,down,5,2
1.9%,USD,2012-06-28 08:30:00,1.9%,accurate,Medium,Final GDP q/q,1.9%,accurate,26,2012-06-28 12:30:00+00:00,0.0,2012,2,6,Thursday,12425,12429,12422,12424,12437,12423,12431,14,up,7,7,12434,12427,12429,7,down,5,3,12434,12427,12428,7,down,4,1,12436,12432,12433,4,up,9,0,12435,12432,12434,3,up,10,1,12441,12436,12437,5,up,13,1,12436,12429,12433,7,down,9,2,12442,12434,12437,8,up,13,3,12432,12428,12429,4,down,5,2
2.0%,USD,2012-06-28 08:30:00,1.7%,better,Low,Final GDP Price Index q/q,1.7%,accurate,26,2012-06-28 12:30:00+00:00,-17.65,2012,2,6,Thursday,12425,12429,12422,12424,12437,12423,12431,14,up,7,7,12434,12427,12429,7,down,5,3,12434,12427,12428,7,down,4,1,12436,12432,12433,4,up,9,0,12435,12432,12434,3,up,10,1,12441,12436,12437,5,up,13,1,12436,12429,12433,7,down,9,2,12442,12434,12437,8,up,13,3,12432,12428,12429,4,down,5,2
57B,USD,2012-06-28 10:30:00,55B,accurate,Low,Natural Gas Storage,62B,accurate,26,2012-06-28 14:30:00+00:00,-3.64,2012,2,6,Thursday,12435,12436,12429,12433,12435,12429,12431,6,down,2,2,12430,12422,12425,8,down,8,5,12426,12418,12421,8,down,12,4,12430,12424,12425,6,up,8,3,12442,12434,12437,8,up,4,3,12435,12432,12432,3,down,1,1,12432,12428,12429,4,down,4,2,12428,12425,12425,3,down,8,1,12417,12414,12417,3,down,16,2
0.1%,USD,2012-06-29 08:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,accurate,26,2012-06-29 12:30:00+00:00,50.0,2012,2,6,Friday,12620,12647,12619,12641,12647,12636,12637,11,down,4,4,12648,12637,12645,11,up,4,8,12688,12645,12677,43,up,36,32,12689,12676,12678,13,up,37,11,12684,12677,12680,7,up,39,4,12671,12657,12671,14,down,30,8,12684,12676,12682,8,up,41,1,12681,12675,12675,6,down,34,3,12658,12653,12656,5,down,15,0
0.0%,USD,2012-06-29 08:30:00,0.1%,worse,Medium,Personal Spending m/m,0.1%,worse,26,2012-06-29 12:30:00+00:00,100.0,2012,2,6,Friday,12620,12647,12619,12641,12647,12636,12637,11,down,4,4,12648,12637,12645,11,up,4,8,12688,12645,12677,43,up,36,32,12689,12676,12678,13,up,37,11,12684,12677,12680,7,up,39,4,12671,12657,12671,14,down,30,8,12684,12676,12682,8,up,41,1,12681,12675,12675,6,down,34,3,12658,12653,12656,5,down,15,0
0.2%,USD,2012-06-29 08:30:00,0.3%,worse,Low,Personal Income m/m,0.2%,accurate,26,2012-06-29 12:30:00+00:00,33.33,2012,2,6,Friday,12620,12647,12619,12641,12647,12636,12637,11,down,4,4,12648,12637,12645,11,up,4,8,12688,12645,12677,43,up,36,32,12689,12676,12678,13,up,37,11,12684,12677,12680,7,up,39,4,12671,12657,12671,14,down,30,8,12684,12676,12682,8,up,41,1,12681,12675,12675,6,down,34,3,12658,12653,12656,5,down,15,0
52.9,USD,2012-06-29 09:45:00,52.8,accurate,Medium,Chicago PMI,52.7,accurate,26,2012-06-29 13:45:00+00:00,-0.19,2012,2,6,Friday,12667,12673,12666,12670,12674,12666,12668,8,down,2,2,12670,12659,12663,11,down,7,5,12671,12657,12671,14,up,1,8,12681,12676,12678,5,up,8,0,12688,12677,12688,11,up,18,9,12685,12676,12677,9,down,7,3,12676,12670,12673,6,down,3,2,12661,12657,12660,4,down,10,2,12662,12656,12656,6,down,14,4
73.2,USD,2012-06-29 09:55:00,74.2,worse,Medium,Revised UoM Consumer Sentiment,74.1,accurate,26,2012-06-29 13:55:00+00:00,1.35,2012,2,6,Friday,12668,12670,12659,12663,12671,12657,12671,14,up,8,8,12685,12668,12681,17,up,18,10,12683,12675,12677,8,down,14,4,12690,12683,12684,7,up,21,2,12688,12683,12683,5,down,20,1,12688,12678,12678,10,down,15,9,12678,12673,12678,5,down,15,3,12657,12652,12656,5,down,7,1,12658,12656,12656,2,down,7,1
52.5,USD,2012-07-02 09:00:00,53.0,worse,Low,Final Manufacturing PMI,52.9,accurate,27,2012-07-02 13:00:00+00:00,0.94,2012,3,7,Monday,12602,12603,12594,12598,12605,12598,12603,7,up,5,5,12603,12599,12601,4,down,3,2,12602,12597,12598,5,down,0,3,12602,12598,12600,4,up,2,0,12600,12597,12598,3,down,0,2,12583,12570,12571,13,down,27,11,12590,12583,12583,7,up,15,7,12585,12582,12583,3,down,15,0,12592,12587,12592,5,up,6,5
49.7,USD,2012-07-02 10:00:00,52.1,worse,High,ISM Manufacturing PMI,53.5,accurate,27,2012-07-02 14:00:00+00:00,4.61,2012,3,7,Monday,12600,12600,12597,12598,12604,12593,12594,11,down,4,4,12596,12582,12585,14,down,13,9,12592,12585,12586,7,up,12,0,12583,12570,12571,13,down,27,11,12590,12583,12583,7,up,15,7,12579,12571,12572,8,down,26,7,12585,12582,12583,3,up,15,0,12592,12587,12592,5,up,6,5,12579,12577,12579,2,down,19,1
0.9%,USD,2012-07-02 10:00:00,0.3%,better,Low,Construction Spending m/m,0.6%,better,27,2012-07-02 14:00:00+00:00,-200.0,2012,3,7,Monday,12600,12600,12597,12598,12604,12593,12594,11,down,4,4,12596,12582,12585,14,down,13,9,12592,12585,12586,7,up,12,0,12583,12570,12571,13,down,27,11,12590,12583,12583,7,up,15,7,12579,12571,12572,8,down,26,7,12585,12582,12583,3,up,15,0,12592,12587,12592,5,up,6,5,12579,12577,12579,2,down,19,1
37.0,USD,2012-07-02 10:00:00,45.8,worse,Low,ISM Manufacturing Prices,47.5,accurate,27,2012-07-02 14:00:00+00:00,19.21,2012,3,7,Monday,12600,12600,12597,12598,12604,12593,12594,11,down,4,4,12596,12582,12585,14,down,13,9,12592,12585,12586,7,up,12,0,12583,12570,12571,13,down,27,11,12590,12583,12583,7,up,15,7,12579,12571,12572,8,down,26,7,12585,12582,12583,3,up,15,0,12592,12587,12592,5,up,6,5,12579,12577,12579,2,down,19,1
14.1M,USD,2012-07-03 01:00:00,14.0M,accurate,Low,Total Vehicle Sales,13.8M,accurate,27,2012-07-03 05:00:00+00:00,-0.71,2012,3,7,Tuesday,12597,12597,12592,12593,12595,12593,12594,2,up,1,1,12599,12594,12598,5,up,5,4,12600,12598,12598,2,down,5,0,12597,12595,12596,2,down,3,0,12605,12600,12604,5,up,11,4,12606,12601,12603,5,down,10,2,12607,12602,12606,5,up,13,2,12588,12578,12579,10,down,14,8,12602,12596,12596,6,up,3,5
0.7%,USD,2012-07-03 10:00:00,0.1%,better,Medium,Factory Orders m/m,-0.7%,accurate,27,2012-07-03 14:00:00+00:00,-600.0,2012,3,7,Tuesday,12578,12584,12576,12583,12586,12581,12584,5,up,1,1,12585,12580,12582,5,down,1,2,12583,12575,12577,8,down,6,5,12579,12572,12573,7,down,10,5,12609,12604,12606,5,up,23,2,12613,12607,12610,6,up,27,2,12623,12619,12619,4,up,36,4,12612,12607,12611,5,down,28,4,12607,12605,12605,2,down,22,0
176K,USD,2012-07-05 08:15:00,103K,better,High,ADP Non-Farm Employment Change,136K,accurate,27,2012-07-05 12:15:00+00:00,-70.87,2012,3,7,Thursday,12445,12446,12424,12424,12431,12416,12427,15,up,3,3,12426,12398,12408,28,down,16,18,12414,12406,12409,8,up,15,1,12389,12376,12389,13,down,35,4,12390,12381,12385,9,down,39,5,12386,12378,12383,8,down,41,0,12375,12364,12366,11,down,58,4,12389,12379,12384,10,up,40,4,12393,12387,12392,6,up,32,4
374K,USD,2012-07-05 08:30:00,385K,better,High,Unemployment Claims,388K,accurate,27,2012-07-05 12:30:00+00:00,2.86,2012,3,7,Thursday,12408,12414,12406,12409,12412,12397,12406,15,down,3,4,12406,12383,12385,23,down,24,21,12389,12376,12389,13,up,20,4,12405,12395,12397,10,up,12,5,12391,12381,12383,10,down,26,4,12380,12371,12377,9,down,32,3,12380,12369,12377,11,down,32,5,12385,12377,12378,8,up,31,6,12392,12389,12390,3,up,19,2
52.1,USD,2012-07-05 10:00:00,53.1,worse,High,ISM Non-Manufacturing PMI,53.7,accurate,27,2012-07-05 14:00:00+00:00,1.88,2012,3,7,Thursday,12374,12380,12371,12377,12379,12367,12367,12,down,10,10,12373,12364,12370,9,up,7,3,12375,12364,12366,11,down,11,4,12380,12369,12377,11,up,0,5,12392,12379,12380,13,up,3,9,12385,12377,12378,8,down,1,6,12384,12381,12384,3,up,7,2,12393,12391,12393,2,up,16,1,12387,12383,12384,4,down,7,1
-4.3M,USD,2012-07-05 11:00:00,-1.6M,accurate,Medium,Crude Oil Inventories,-0.1M,accurate,27,2012-07-05 15:00:00+00:00,168.75,2012,3,7,Thursday,12389,12392,12379,12380,12384,12380,12382,4,up,2,1,12390,12380,12388,10,up,8,7,12389,12379,12384,10,down,4,4,12385,12377,12378,8,down,2,6,12384,12381,12384,3,up,4,2,12392,12389,12390,3,up,10,2,12393,12391,12393,2,up,13,1,12387,12383,12384,4,down,4,1,12390,12384,12389,6,up,9,3
80K,USD,2012-07-06 08:30:00,97K,worse,High,Non-Farm Employment Change,77K,better,27,2012-07-06 12:30:00+00:00,17.53,2012,3,7,Friday,12373,12381,12372,12376,12379,12355,12363,24,down,13,13,12376,12357,12365,19,up,11,2,12369,12351,12357,18,down,19,8,12341,12325,12328,16,down,48,9,12332,12326,12328,6,down,48,0,12311,12304,12310,7,down,66,0,12317,12309,12310,8,down,66,7,12305,12300,12300,5,down,76,1,12283,12274,12282,9,down,94,2
8.2%,USD,2012-07-06 08:30:00,8.2%,accurate,High,Unemployment Rate,8.2%,accurate,27,2012-07-06 12:30:00+00:00,0.0,2012,3,7,Friday,12373,12381,12372,12376,12379,12355,12363,24,down,13,13,12376,12357,12365,19,up,11,2,12369,12351,12357,18,down,19,8,12341,12325,12328,16,down,48,9,12332,12326,12328,6,down,48,0,12311,12304,12310,7,down,66,0,12317,12309,12310,8,down,66,7,12305,12300,12300,5,down,76,1,12283,12274,12282,9,down,94,2
0.3%,USD,2012-07-06 08:30:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.2%,better,27,2012-07-06 12:30:00+00:00,-50.0,2012,3,7,Friday,12373,12381,12372,12376,12379,12355,12363,24,down,13,13,12376,12357,12365,19,up,11,2,12369,12351,12357,18,down,19,8,12341,12325,12328,16,down,48,9,12332,12326,12328,6,down,48,0,12311,12304,12310,7,down,66,0,12317,12309,12310,8,down,66,7,12305,12300,12300,5,down,76,1,12283,12274,12282,9,down,94,2
39B,USD,2012-07-06 10:30:00,44B,accurate,Low,Natural Gas Storage,57B,accurate,27,2012-07-06 14:30:00+00:00,11.36,2012,3,7,Friday,12317,12317,12309,12310,12314,12307,12311,7,up,1,1,12314,12307,12308,7,down,2,3,12311,12305,12309,6,up,1,1,12309,12305,12307,4,down,3,2,12305,12300,12300,5,down,10,1,12295,12282,12282,13,down,28,13,12283,12274,12282,9,down,28,2,12287,12281,12281,6,down,29,6,12267,12263,12265,4,down,45,1
17.1B,USD,2012-07-09 15:00:00,8.7B,better,Low,Consumer Credit m/m,10.0B,better,28,2012-07-09 19:00:00+00:00,-96.55,2012,3,7,Monday,12309,12311,12308,12309,12312,12306,12312,6,up,3,3,12314,12309,12310,5,down,1,2,12312,12310,12310,2,down,1,0,12319,12313,12319,6,up,10,4,12315,12313,12315,2,down,6,1,12322,12318,12322,4,up,13,3,12313,12312,12312,1,down,3,0,12315,12312,12314,3,up,5,1,12315,12313,12315,2,up,6,1
91.4,USD,2012-07-10 07:30:00,93.3,worse,Low,NFIB Small Business Index,94.4,accurate,28,2012-07-10 11:30:00+00:00,2.04,2012,3,7,Tuesday,12309,12309,12306,12307,12309,12307,12309,2,up,2,2,12314,12309,12313,5,up,6,4,12313,12307,12307,6,down,0,6,12307,12303,12303,4,down,4,3,12276,12264,12269,12,down,38,6,12281,12276,12281,5,up,26,2,12298,12293,12296,5,up,11,3,12262,12254,12257,8,down,50,1,12249,12244,12245,5,down,62,0
