datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_outlier_class,forecast_error_diff_deviation,previous_error_diff_outlier_class,previous_error_diff_deviation,total_error_diff_outlier_class,total_error_diff_deviation
2010-01-15 14:15:00+00:00,0.6%,USD,2010-01-15 09:15:00,0.7%,worse,Medium,Industrial Production m/m,0.6%,worse,3,-0.1,2010,1,1,4,33,9,23,7,39,-20,43,-20,43,-2,43,-4,43,-4,43,-4,43,-2,14373,14384,14370,14381,14389,14375,14385,14,4,4,14391,14379,14385,12,4,0,14396,14382,14389,14,8,4,14398,14387,14390,11,9,-1,14392,14384,14388,8,7,-2,14393,14383,14388,10,7,0,0.8%,-0.2,-0.30000000000000004,0,-0.31,0,-0.96,0,-0.82
2010-02-17 14:15:00+00:00,0.9%,USD,2010-02-17 09:15:00,0.7%,better,Medium,Industrial Production m/m,0.7%,better,8,0.2,2010,1,2,2,34,-23,22,10,28,-7,53,-30,81,-64,116,-86,116,-80,116,-81,116,-82,13719,13719,13700,13701,13706,13692,13700,14,-1,-1,13702,13691,13696,11,-5,-3,13704,13694,13702,10,1,4,13707,13696,13704,11,3,2,13713,13698,13711,15,10,7,13713,13700,13706,13,5,-5,0.6%,0.1,0.30000000000000004,0,0.59,0,0.43,1,0.76
2010-03-15 13:15:00+00:00,0.1%,USD,2010-03-15 09:15:00,0.1%,accurate,Medium,Industrial Production m/m,0.9%,accurate,12,0.0,2010,1,3,0,22,-8,16,0,26,-8,26,-2,56,-33,70,-43,77,-48,77,-45,77,-41,13713,13714,13702,13704,13706,13697,13705,9,1,3,13712,13703,13708,9,4,4,13711,13701,13705,10,1,-1,13710,13699,13702,11,-2,-3,13707,13699,13703,8,-1,1,13709,13696,13708,13,4,6,0.9%,0.0,0.0,0,-0.34,0,0.24,0,-0.29
2010-04-15 13:15:00+00:00,0.1%,USD,2010-04-15 09:15:00,0.6%,worse,Medium,Industrial Production m/m,0.3%,better,16,-0.5,2010,2,4,3,31,-17,28,16,37,23,41,30,52,44,52,25,52,3,52,19,52,24,13544,13547,13535,13537,13552,13532,13550,20,13,14,13556,13547,13551,9,14,0,13560,13550,13557,10,20,5,13559,13550,13556,9,19,-2,13557,13547,13552,10,15,-4,13557,13547,13554,10,17,2,0.1%,0.2,-0.3,1,-2.36,1,1.75,0,-1.04
2010-05-14 13:15:00+00:00,0.8%,USD,2010-05-14 09:15:00,0.6%,better,Medium,Industrial Production m/m,0.2%,better,20,0.2,2010,2,5,4,61,-4,68,-21,90,-47,92,-58,149,-102,154,-110,154,-118,154,-86,154,-73,12490,12492,12481,12485,12492,12482,12487,10,2,1,12511,12485,12507,26,22,21,12509,12493,12497,16,12,-10,12500,12486,12489,14,4,-8,12491,12461,12464,30,-21,-25,12469,12443,12457,26,-28,-8,0.1%,0.1,0.30000000000000004,0,0.69,0,0.63,1,1.15
2010-06-16 13:15:00+00:00,1.2%,USD,2010-06-16 09:15:00,0.9%,better,Medium,Industrial Production m/m,0.7%,worse,25,0.3,2010,2,6,2,46,18,27,9,45,23,45,16,47,30,57,30,57,40,57,23,57,18,12284,12295,12280,12291,12298,12287,12292,11,1,2,12294,12288,12290,6,-1,0,12298,12289,12292,9,1,0,12295,12280,12291,15,0,-2,12301,12286,12299,15,8,6,12307,12294,12306,13,15,7,0.8%,-0.1,0.19999999999999998,1,1.04,0,-0.66,0,0.67
2010-07-15 13:15:00+00:00,0.1%,USD,2010-07-15 09:15:00,0.0%,better,Medium,Industrial Production m/m,1.3%,better,29,0.1,2010,3,7,3,50,40,22,3,41,-7,41,13,60,35,65,42,65,7,65,-1,65,25,12869,12875,12865,12870,12879,12869,12871,10,1,-1,12874,12862,12866,12,-4,-5,12868,12858,12860,10,-10,-7,12870,12857,12865,13,-5,5,12878,12862,12875,16,5,10,12877,12870,12873,7,3,-2,1.2%,0.1,0.2,0,0.31,0,0.88,0,0.78
2010-08-17 13:15:00+00:00,1.0%,USD,2010-08-17 09:15:00,0.5%,better,Medium,Industrial Production m/m,-0.1%,worse,34,0.5,2010,3,8,1,37,26,28,-6,43,-18,70,-49,70,-15,70,3,70,-11,70,-10,70,-9,12878,12894,12873,12890,12892,12875,12884,17,-6,-5,12901,12879,12897,22,7,14,12903,12889,12890,14,0,-7,12891,12880,12886,11,-4,-3,12889,12880,12883,9,-7,-2,12885,12875,12880,10,-10,-3,0.1%,-0.2,0.3,1,1.61,1,-1.75,1,1.26
2010-09-15 13:15:00+00:00,0.2%,USD,2010-09-15 09:15:00,0.3%,worse,Medium,Industrial Production m/m,0.6%,worse,38,-0.1,2010,3,9,2,36,12,42,-14,42,-2,56,32,64,27,64,6,64,15,64,2,64,12,12984,12995,12981,12992,13003,12984,12997,19,5,4,13015,12994,13006,21,14,9,13007,12989,12995,18,3,-9,12995,12984,12989,11,-3,-6,12993,12976,12978,17,-14,-11,12984,12973,12984,11,-8,5,1.0%,-0.4,-0.5,0,-0.27,1,-2.43,1,-1.99
2010-10-18 13:15:00+00:00,-0.2%,USD,2010-10-18 09:15:00,0.3%,worse,Medium,Industrial Production m/m,0.2%,accurate,43,-0.5,2010,4,10,0,43,6,31,11,54,35,54,40,61,43,61,45,73,63,75,67,82,76,13915,13920,13908,13915,13930,13913,13927,17,12,11,13932,13921,13926,11,11,-1,13936,13923,13933,13,18,7,13937,13920,13929,17,14,-5,13930,13918,13927,12,12,0,13944,13925,13941,19,26,14,0.2%,0.0,-0.5,1,-2.24,0,0.21,1,-1.47
2010-11-16 14:15:00+00:00,0.0%,USD,2010-11-16 09:15:00,0.4%,worse,Medium,Industrial Production m/m,-0.2%,accurate,47,-0.4,2010,4,11,1,56,-24,29,3,44,-20,65,-49,90,-72,105,-71,120,-93,151,-125,154,-126,13593,13607,13593,13602,13612,13586,13589,26,-13,-15,13592,13583,13592,9,-10,3,13597,13588,13597,9,-5,5,13608,13591,13596,17,-6,-1,13610,13596,13605,14,3,9,13612,13601,13601,11,-1,-6,-0.2%,0.0,-0.4,0,-1.04,0,0.19,0,-0.99
2010-12-15 14:15:00+00:00,0.4%,USD,2010-12-15 09:15:00,0.4%,accurate,Medium,Industrial Production m/m,-0.2%,worse,51,0.0,2010,4,12,2,43,-23,38,14,38,17,40,12,47,-7,61,-20,77,-43,108,-67,111,-72,13337,13341,13317,13336,13338,13325,13333,13,-3,-2,13343,13331,13335,12,-1,1,13336,13325,13335,11,-1,0,13359,13336,13354,23,18,18,13363,13349,13349,14,13,-5,13358,13349,13357,9,21,8,0.0%,-0.2,-0.2,0,0.4,0,-1.0,0,-0.5
2011-01-14 14:15:00+00:00,0.8%,USD,2011-01-14 09:15:00,0.5%,better,Medium,Industrial Production m/m,0.3%,worse,2,0.3,2011,1,1,4,42,4,20,12,61,48,61,37,61,20,81,-18,89,-19,89,-4,89,-1,13353,13367,13349,13350,13361,13347,13353,14,3,4,13359,13347,13350,12,0,-3,13360,13348,13354,12,4,4,13356,13351,13354,5,4,0,13367,13354,13361,13,11,7,13366,13356,13357,10,7,-4,0.4%,-0.1,0.19999999999999998,1,0.76,0,-0.6,0,0.59
2011-02-16 14:15:00+00:00,-0.1%,USD,2011-02-16 09:15:00,0.5%,worse,Medium,Industrial Production m/m,1.2%,better,7,-0.6,2011,1,2,2,47,-42,22,10,23,17,48,31,54,44,86,69,121,101,121,91,121,80,13476,13476,13466,13467,13478,13467,13475,11,8,8,13481,13473,13480,8,13,5,13482,13478,13481,4,14,1,13486,13481,13485,5,18,3,13489,13475,13477,14,10,-8,13479,13471,13479,8,12,2,0.8%,0.4,-0.19999999999999996,1,-1.87,1,2.39,0,-0.68
2011-03-17 13:15:00+00:00,-0.1%,USD,2011-03-17 09:15:00,0.7%,worse,Medium,Industrial Production m/m,0.3%,better,11,-0.8,2011,1,3,3,35,-17,27,-6,34,-7,35,-12,35,6,48,16,54,29,62,10,62,30,14002,14004,14001,14002,14008,13998,14006,10,4,4,14015,14006,14010,9,8,4,14011,14009,14009,2,7,-1,14011,13994,13995,17,-7,-14,13996,13988,13996,8,-6,1,14006,13993,14002,13,0,6,-0.1%,0.4,-0.4,1,-2.12,1,1.75,0,-1.49
2011-04-15 13:15:00+00:00,0.8%,USD,2011-04-15 09:15:00,0.5%,better,Medium,Industrial Production m/m,0.1%,better,15,0.3,2011,2,4,4,47,-29,38,-8,42,12,42,-7,47,13,65,23,65,32,65,26,65,19,14421,14423,14416,14418,14429,14417,14427,12,9,9,14427,14421,14422,6,4,-5,14422,14410,14411,12,-7,-11,14412,14391,14394,21,-24,-17,14411,14394,14409,17,-9,15,14410,14402,14402,8,-16,-8,-0.1%,0.2,0.5,1,0.67,1,0.71,1,2.04
2011-05-17 13:15:00+00:00,0.0%,USD,2011-05-17 09:15:00,0.5%,worse,Medium,Industrial Production m/m,0.7%,worse,20,-0.5,2011,2,5,1,50,-35,41,16,49,19,70,48,70,6,70,-9,70,10,70,27,70,35,14145,14146,14132,14137,14137,14123,14136,14,-1,-1,14144,14136,14140,8,3,4,14156,14139,14146,17,9,6,14158,14134,14156,24,19,10,14164,14149,14153,15,16,-3,14159,14145,14152,14,15,-1,0.8%,-0.1,-0.6,1,-0.97,0,-0.36,1,-1.65
2011-06-15 13:15:00+00:00,0.1%,USD,2011-06-15 09:15:00,0.3%,worse,Medium,Industrial Production m/m,0.0%,accurate,24,-0.2,2011,2,6,2,29,-18,24,13,34,28,34,4,37,6,82,-31,99,-46,125,-79,125,-87,14270,14276,14265,14275,14286,14272,14286,14,11,11,14293,14284,14291,9,16,5,14295,14287,14291,8,16,0,14292,14283,14291,9,16,0,14293,14286,14288,7,13,-2,14296,14281,14295,15,20,7,0.0%,0.0,-0.2,0,-0.38,0,-0.25,0,-0.45
2011-07-15 13:15:00+00:00,0.2%,USD,2011-07-15 09:15:00,0.4%,worse,Medium,Industrial Production m/m,-0.1%,worse,28,-0.2,2011,3,7,4,41,-23,24,1,39,-9,42,-15,53,1,61,19,92,32,92,17,92,29,14130,14132,14122,14122,14123,14116,14119,7,-3,-4,14122,14117,14121,5,-1,2,14127,14119,14124,8,2,3,14133,14121,14130,12,8,6,14134,14124,14124,10,2,-6,14126,14110,14113,16,-9,-11,0.1%,-0.2,-0.4,0,-0.47,1,-0.88,0,-0.96
2011-08-16 13:15:00+00:00,0.9%,USD,2011-08-16 09:15:00,0.5%,better,Medium,Industrial Production m/m,0.4%,better,33,0.4,2011,3,8,1,44,20,21,5,23,6,29,14,29,20,30,23,83,51,83,17,84,-4,14387,14394,14386,14387,14406,14386,14405,20,18,18,14406,14394,14396,12,9,-9,14405,14394,14396,11,9,1,14399,14389,14397,10,10,1,14404,14391,14391,13,4,-6,14397,14385,14385,12,-2,-7,0.2%,0.2,0.6000000000000001,1,0.98,1,0.83,1,1.41
2011-09-15 13:15:00+00:00,0.2%,USD,2011-09-15 09:15:00,0.1%,better,Medium,Industrial Production m/m,0.9%,accurate,37,0.1,2011,3,9,3,160,98,77,-25,77,-20,105,-65,105,-35,105,-48,105,-40,105,-31,105,-22,13862,13905,13861,13904,13931,13893,13919,38,15,16,13919,13887,13888,32,-16,-31,13897,13878,13887,19,-17,-1,13909,13884,13890,25,-14,3,13894,13872,13878,22,-26,-12,13879,13854,13863,25,-41,-15,0.9%,0.0,0.1,0,0.26,0,0.18,0,0.19
2011-10-17 13:15:00+00:00,0.2%,USD,2011-10-17 09:15:00,0.2%,accurate,Medium,Industrial Production m/m,0.0%,worse,42,0.0,2011,4,10,0,32,-3,38,2,55,-13,64,-29,64,-19,64,-12,64,-19,64,-11,64,-17,13777,13786,13776,13781,13782,13768,13772,14,-9,-9,13779,13765,13779,14,-2,7,13797,13774,13796,23,15,17,13803,13790,13790,13,9,-6,13791,13781,13782,10,1,-8,13790,13778,13789,12,8,6,0.2%,-0.2,-0.2,0,0.34,0,-1.35,0,-0.43
2011-11-16 14:15:00+00:00,0.7%,USD,2011-11-16 09:15:00,0.4%,better,Medium,Industrial Production m/m,-0.1%,worse,46,0.3,2011,4,11,2,43,-9,33,10,47,8,54,28,69,49,69,19,69,19,69,39,69,45,13482,13487,13478,13482,13493,13481,13484,12,2,2,13485,13471,13477,14,-5,-7,13490,13476,13487,14,5,10,13496,13478,13480,18,-2,-6,13494,13481,13491,13,9,10,13504,13491,13496,13,14,4,0.2%,-0.3,0.0,1,1.2,1,-1.79,0,0.39
2011-12-15 14:15:00+00:00,-0.2%,USD,2011-12-15 09:15:00,0.3%,worse,Medium,Industrial Production m/m,0.7%,accurate,50,-0.5,2011,4,12,3,32,20,29,-10,44,-30,52,-36,64,-43,64,-20,64,-17,64,-25,64,-32,13034,13040,13028,13038,13041,13034,13038,7,0,0,13046,13032,13044,14,6,7,13046,13038,13040,8,2,-4,13043,13027,13029,16,-9,-11,13032,13023,13029,9,-9,0,13029,13017,13023,12,-15,-5,0.7%,0.0,-0.5,1,-2.09,0,0.2,1,-1.33
2012-01-18 14:15:00+00:00,0.4%,USD,2012-01-18 09:15:00,0.5%,worse,Medium,Industrial Production m/m,-0.3%,worse,3,-0.1,2012,1,1,2,43,-20,25,13,37,20,37,26,37,12,37,4,37,15,58,39,58,36,12811,12813,12807,12811,12819,12805,12816,14,5,5,12826,12817,12823,9,12,6,12824,12816,12823,8,12,0,12824,12816,12820,8,9,-4,12827,12817,12824,10,13,4,12830,12814,12826,16,15,2,-0.2%,-0.1,-0.2,0,-0.29,0,-0.51,0,-0.49
2012-02-15 14:15:00+00:00,0.0%,USD,2012-02-15 09:15:00,0.7%,worse,Medium,Industrial Production m/m,1.0%,better,7,-0.7,2012,1,2,2,35,20,24,-15,41,-23,47,-29,52,-41,52,-28,52,-25,52,-33,57,-42,13101,13108,13098,13107,13107,13099,13101,8,-6,-6,13110,13096,13106,14,-1,5,13109,13103,13104,6,-3,-2,13105,13092,13093,13,-14,-11,13095,13088,13092,7,-15,-1,13094,13086,13088,8,-19,-4,0.4%,0.6,-0.09999999999999998,1,-2.36,2,4.6,0,-0.43
2012-03-16 13:15:00+00:00,0.0%,USD,2012-03-16 09:15:00,0.4%,worse,Medium,Industrial Production m/m,0.4%,better,11,-0.4,2012,1,3,4,55,30,37,27,64,52,75,64,75,63,75,57,75,45,75,54,75,59,13124,13125,13117,13117,13120,13112,13114,8,-3,-3,13126,13114,13120,12,3,6,13127,13121,13127,6,10,6,13129,13123,13128,6,11,1,13146,13126,13143,20,26,15,13149,13141,13146,8,29,2,0.0%,0.4,0.0,0,-1.0,1,3.07,0,0.19
2012-04-17 13:15:00+00:00,0.0%,USD,2012-04-17 09:15:00,0.4%,worse,Medium,Industrial Production m/m,0.0%,accurate,16,-0.4,2012,2,4,1,16,6,20,-4,35,-26,43,4,53,18,53,-1,53,-15,53,-8,53,-9,13131,13137,13131,13134,13136,13126,13131,10,-3,-3,13137,13130,13135,7,1,4,13138,13131,13133,7,-1,-2,13137,13133,13135,4,1,2,13137,13128,13130,9,-4,-5,13130,13118,13123,12,-11,-7,0.0%,0.0,-0.4,0,-1.03,0,0.25,0,-1.93
2012-05-16 13:15:00+00:00,1.1%,USD,2012-05-16 09:15:00,0.6%,better,Medium,Industrial Production m/m,-0.6%,worse,20,0.5,2012,2,5,2,24,9,34,-29,37,-6,37,-5,56,-34,56,-29,56,-22,56,-8,56,-20,12752,12757,12750,12751,12753,12737,12739,16,-12,-12,12745,12738,12745,7,-6,6,12747,12736,12738,11,-13,-7,12739,12730,12730,9,-21,-8,12730,12721,12722,9,-29,-8,12726,12719,12726,7,-25,4,0.0%,-0.6,-0.09999999999999998,1,2.31,1,-3.08,0,-0.48
2012-06-15 13:15:00+00:00,-0.1%,USD,2012-06-15 09:15:00,0.1%,worse,Medium,Industrial Production m/m,1.0%,worse,24,-0.2,2012,2,6,4,26,3,21,2,30,22,33,24,39,34,48,38,48,34,48,30,58,49,12601,12602,12598,12598,12604,12595,12602,9,4,4,12610,12600,12608,10,10,6,12613,12606,12610,7,12,2,12611,12601,12603,10,5,-8,12605,12599,12600,6,2,-3,12616,12599,12615,17,17,15,1.1%,-0.1,-0.30000000000000004,0,-0.44,0,-0.28,0,-1.98
2012-07-17 13:15:00+00:00,0.4%,USD,2012-07-17 09:15:00,0.4%,accurate,Medium,Industrial Production m/m,-0.2%,worse,29,0.0,2012,3,7,1,15,4,12,-2,60,-51,97,-88,97,-63,97,-62,97,-49,97,-30,97,-33,12281,12285,12279,12282,12282,12277,12280,5,-2,-2,12283,12279,12279,4,-3,-1,12282,12279,12280,3,-2,1,12285,12280,12284,5,2,4,12284,12280,12280,4,-2,-4,12280,12273,12274,7,-8,-6,-0.1%,-0.1,-0.1,0,0.45,0,-0.28,0,-0.61
2012-08-15 13:15:00+00:00,0.6%,USD,2012-08-15 09:15:00,0.5%,better,Medium,Industrial Production m/m,0.1%,worse,33,0.1,2012,3,8,2,23,1,18,6,28,-10,28,-7,28,1,28,6,28,0,28,-2,28,-4,12282,12289,12281,12284,12284,12277,12277,7,-7,-7,12283,12274,12283,9,-1,6,12284,12281,12282,3,-2,-1,12287,12279,12284,8,0,2,12291,12283,12291,8,7,7,12292,12286,12288,6,4,-2,0.4%,-0.3,-0.19999999999999998,0,0.27,1,-0.84,0,-1.22
2012-09-14 13:15:00+00:00,-1.2%,USD,2012-09-14 09:15:00,0.1%,worse,Medium,Industrial Production m/m,0.5%,worse,37,-1.3,2012,3,9,4,26,12,37,21,71,60,71,40,71,43,71,40,71,36,71,30,71,10,13098,13101,13095,13101,13107,13101,13104,6,3,3,13104,13096,13099,8,-2,-5,13103,13097,13102,6,1,3,13113,13102,13113,11,12,11,13124,13113,13122,11,21,9,13133,13121,13132,12,31,10,0.6%,-0.1,-1.4000000000000001,1,-3.83,0,-0.42,2,-10.74
2012-10-16 13:15:00+00:00,0.4%,USD,2012-10-16 09:15:00,0.2%,better,Medium,Industrial Production m/m,-1.4%,worse,42,0.2,2012,4,10,1,16,-1,12,-4,23,0,39,-17,45,-24,45,-11,45,-11,45,0,45,-1,13051,13052,13046,13047,13049,13044,13046,5,-1,-1,13047,13042,13046,5,-1,0,13048,13046,13048,2,1,2,13049,13042,13043,7,-4,-5,13047,13040,13043,7,-4,0,13052,13041,13051,11,4,8,-1.2%,-0.2,0.0,0,0.3,0,-0.91,0,0.09
2012-11-16 14:15:00+00:00,-0.4%,USD,2012-11-16 09:15:00,0.2%,worse,Medium,Industrial Production m/m,0.2%,worse,46,-0.6,2012,4,11,4,16,-3,14,0,53,-30,57,-40,57,-36,57,-39,57,-29,57,-20,57,-19,12740,12743,12739,12742,12742,12738,12739,4,-3,-3,12747,12739,12742,8,0,3,12743,12738,12739,5,-3,-3,12741,12733,12735,8,-7,-4,12742,12734,12742,8,0,7,12742,12737,12739,5,-3,-3,0.4%,-0.2,-0.8,1,-0.98,0,-2.24,1,-7.02
2012-12-14 14:15:00+00:00,1.1%,USD,2012-12-14 09:15:00,0.3%,better,Medium,Industrial Production m/m,-0.7%,worse,50,0.8,2012,4,12,4,30,11,17,-7,17,-5,30,21,53,42,58,40,80,65,90,78,90,76,13092,13092,13088,13091,13097,13090,13093,7,2,2,13100,13092,13095,8,4,2,13096,13091,13092,5,1,-3,13094,13087,13087,7,-4,-5,13090,13084,13084,6,-7,-3,13087,13083,13086,4,-5,2,-0.4%,-0.3,0.5,1,1.27,1,-3.59,1,1.56
2013-01-16 14:15:00+00:00,0.3%,USD,2013-01-16 09:15:00,0.2%,better,Medium,Industrial Production m/m,1.0%,worse,3,0.1,2013,1,1,2,21,-9,35,16,36,25,50,31,52,41,54,46,54,38,54,24,54,17,13267,13267,13259,13262,13268,13257,13267,11,5,5,13279,13267,13278,12,16,11,13292,13275,13292,17,30,14,13292,13283,13285,9,23,-7,13285,13276,13278,9,16,-7,13282,13276,13281,6,19,3,1.1%,-0.1,0.0,0,0.12,0,-1.2,0,0.47
2013-02-15 14:15:00+00:00,-0.1%,USD,2013-02-15 09:15:00,0.2%,worse,Medium,Industrial Production m/m,0.4%,better,7,-0.3,2013,1,2,4,42,21,16,8,19,4,32,11,32,2,32,7,32,4,32,2,32,4,13350,13353,13349,13351,13355,13346,13352,9,1,1,13354,13348,13353,6,2,1,13359,13352,13357,7,6,4,13362,13356,13357,6,6,0,13360,13353,13359,7,8,2,13359,13352,13352,7,1,-7,0.3%,0.1,-0.19999999999999998,0,-0.37,0,1.2,0,-0.43
2013-03-15 13:10:00+00:00,0.7%,USD,2013-03-15 09:12:00,0.4%,better,Medium,Industrial Production m/m,0.0%,better,11,0.3,2013,1,3,4,52,28,23,-8,39,-28,39,-15,48,-30,48,-12,48,-34,48,-30,48,-29,13096,13097,13087,13088,13095,13085,13085,10,-3,-3,13088,13079,13086,9,-2,1,13093,13084,13089,9,1,2,13090,13081,13083,9,-5,-6,13084,13073,13080,11,-8,-4,13083,13072,13072,11,-16,-8,-0.1%,0.1,0.4,1,0.56,0,0.66,1,0.85
2013-04-16 13:15:00+00:00,0.4%,USD,2013-04-16 09:15:00,0.3%,better,Medium,Industrial Production m/m,0.7%,accurate,16,0.1,2013,2,4,1,29,-9,15,-4,25,2,38,10,38,0,38,7,71,50,80,61,80,51,13128,13130,13122,13126,13127,13119,13122,8,-4,-5,13125,13119,13124,6,-2,2,13128,13123,13126,5,0,2,13130,13117,13119,13,-7,-7,13127,13118,13123,9,-3,4,13123,13115,13120,8,-6,-3,0.7%,0.0,0.1,0,0.18,0,0.18,0,0.19
2013-05-15 13:15:00+00:00,-0.5%,USD,2013-05-15 09:15:00,-0.1%,worse,Medium,Industrial Production m/m,0.3%,worse,20,-0.4,2013,2,5,2,25,8,28,-10,29,-8,35,-18,35,-6,38,-19,39,-21,39,-16,39,-15,12873,12882,12871,12873,12885,12873,12882,12,9,9,12882,12866,12866,16,-7,-16,12869,12859,12859,10,-14,-7,12864,12857,12860,7,-13,1,12865,12858,12864,7,-9,3,12869,12859,12866,10,-7,3,0.4%,-0.1,-0.5,0,-1.0,0,-0.6,1,-1.74
2013-06-14 13:15:00+00:00,0.0%,USD,2013-06-14 09:15:00,0.3%,worse,Medium,Industrial Production m/m,-0.4%,better,24,-0.3,2013,2,6,4,26,9,12,-1,31,16,31,14,37,23,42,24,42,3,42,2,42,8,13316,13321,13316,13317,13320,13308,13311,12,-6,-6,13316,13309,13313,7,-4,2,13314,13309,13311,5,-6,-2,13316,13309,13313,7,-4,2,13318,13312,13317,6,0,4,13319,13313,13313,6,-4,-3,-0.5%,0.1,-0.19999999999999998,0,-1.01,0,1.0,0,-0.59
2013-07-16 13:15:00+00:00,0.3%,USD,2013-07-16 09:15:00,0.2%,better,Medium,Industrial Production m/m,0.0%,accurate,29,0.1,2013,3,7,1,42,-9,28,6,32,7,42,19,47,19,60,35,60,28,61,38,61,33,13116,13117,13109,13110,13110,13095,13104,15,-6,-6,13115,13101,13111,14,1,7,13120,13111,13116,9,6,5,13121,13114,13116,7,6,-1,13123,13115,13116,8,6,0,13119,13113,13117,6,7,1,0.0%,0.0,0.1,0,0.33,0,0.09,0,0.29
2013-08-15 13:15:00+00:00,0.0%,USD,2013-08-15 09:15:00,0.5%,worse,Medium,Industrial Production m/m,0.2%,worse,33,-0.5,2013,3,8,3,76,-65,18,-1,41,-26,41,2,53,13,65,27,65,32,65,27,130,32,13232,13237,13230,13235,13245,13234,13240,11,5,6,13246,13236,13236,10,1,-4,13237,13231,13231,6,-4,-5,13236,13231,13232,5,-3,1,13235,13228,13233,7,-2,1,13234,13230,13232,4,-3,-1,0.3%,-0.1,-0.6,1,-1.69,0,-1.2,1,-1.75
2013-09-16 13:15:00+00:00,0.4%,USD,2013-09-16 09:15:00,0.5%,worse,Medium,Industrial Production m/m,0.0%,accurate,38,-0.1,2013,3,9,0,23,16,11,-7,18,-12,30,-25,30,-23,35,-28,36,-26,39,-32,44,-35,13381,13382,13378,13379,13381,13377,13378,4,-1,-1,13379,13373,13374,6,-5,-4,13375,13372,13374,3,-5,0,13375,13372,13373,3,-6,-1,13373,13370,13372,3,-7,-1,13373,13370,13372,3,-7,0,0.0%,0.0,-0.1,0,-0.35,0,0.08,0,-0.31
2013-10-28 13:15:00+00:00,0.6%,USD,2013-10-28 09:15:00,0.5%,better,Medium,Industrial Production m/m,0.4%,accurate,44,0.1,2013,4,10,0,14,-9,15,-5,17,4,17,4,20,2,20,3,20,2,20,2,20,7,13789,13789,13783,13784,13790,13783,13789,7,5,5,13790,13780,13781,10,-3,-8,13784,13780,13780,4,-4,-1,13781,13775,13778,6,-6,-2,13782,13777,13779,5,-5,1,13780,13776,13778,4,-6,-1,0.4%,0.0,0.1,0,0.42,0,0.08,0,0.35
2013-11-15 14:15:00+00:00,-0.1%,USD,2013-11-15 09:15:00,0.1%,worse,Medium,Industrial Production m/m,0.7%,better,46,-0.2,2013,4,11,4,53,34,20,4,25,1,35,-8,35,-8,35,-3,35,-7,35,-5,35,-4,13489,13490,13486,13486,13505,13486,13496,19,10,10,13500,13491,13491,9,5,-5,13495,13486,13487,9,1,-4,13493,13485,13492,8,6,5,13495,13489,13490,6,4,-2,13496,13486,13496,10,10,6,0.6%,0.1,-0.1,0,-0.77,0,1.41,0,-0.35
2013-12-16 14:15:00+00:00,1.1%,USD,2013-12-16 09:15:00,0.6%,better,Medium,Industrial Production m/m,0.1%,better,51,0.5,2013,4,12,0,21,-9,23,-16,23,-8,33,4,33,-13,33,-10,33,-16,42,-29,42,-16,13774,13776,13772,13772,13772,13762,13764,10,-8,-8,13773,13764,13773,9,1,9,13774,13762,13765,12,-7,-8,13768,13760,13761,8,-11,-5,13763,13751,13756,12,-16,-5,13762,13754,13762,8,-10,6,-0.1%,0.2,0.7,1,2.01,1,2.83,1,2.44
2014-01-17 14:15:00+00:00,0.3%,USD,2014-01-17 09:15:00,0.4%,worse,Medium,Industrial Production m/m,1.0%,worse,3,-0.1,2014,1,1,4,18,-1,10,4,18,-1,20,-2,30,-11,30,-12,53,-35,60,-42,65,-50,13578,13578,13572,13573,13576,13569,13569,7,-4,-4,13572,13568,13572,4,-1,3,13577,13572,13575,5,2,3,13577,13572,13572,5,-1,-4,13577,13572,13577,5,4,5,13578,13575,13577,3,4,0,1.1%,-0.1,-0.2,0,-0.27,0,-0.88,0,-0.43
