actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
1.7M,USD,2009-08-05 10:30:00,0.9M,accurate,Medium,Crude Oil Inventories,5.1M,accurate,32,2009-08-05 14:30:00+00:00,-88.89,2009,3,8,Wednesday
550K,USD,2009-08-06 08:30:00,587K,better,High,Unemployment Claims,588K,accurate,32,2009-08-06 12:30:00+00:00,6.3,2009,3,8,Thursday
66B,USD,2009-08-06 10:30:00,60B,accurate,Low,Natural Gas Storage,71B,accurate,32,2009-08-06 14:30:00+00:00,-10.0,2009,3,8,Thursday
-247K,USD,2009-08-07 08:30:00,-320K,better,High,Non-Farm Employment Change,-443K,better,32,2009-08-07 12:30:00+00:00,-22.81,2009,3,8,Friday
9.4%,USD,2009-08-07 08:30:00,9.6%,better,High,Unemployment Rate,9.5%,accurate,32,2009-08-07 12:30:00+00:00,2.08,2009,3,8,Friday
0.2%,USD,2009-08-07 08:30:00,0.1%,better,Medium,Average Hourly Earnings m/m,0.0%,accurate,32,2009-08-07 12:30:00+00:00,-100.0,2009,3,8,Friday
-10.3B,USD,2009-08-07 15:00:00,-4.0B,worse,Low,Consumer Credit m/m,-5.4B,worse,32,2009-08-07 19:00:00+00:00,157.5,2009,3,8,Friday
384K,USD,2009-07-27 10:00:00,353K,better,High,New Home Sales,346K,better,31,2009-07-27 14:00:00+00:00,-8.78,2009,3,7,Monday
-17.1%,USD,2009-07-28 09:00:00,-17.8%,better,Medium,S&P/CS Composite-20 HPI y/y,-18.1%,accurate,31,2009-07-28 13:00:00+00:00,-3.93,2009,3,7,Tuesday
14,USD,2009-07-28 09:59:00,8,better,Low,Richmond Manufacturing Index,6,accurate,31,2009-07-28 14:00:00+00:00,-75.0,2009,3,7,Tuesday
46.6,USD,2009-07-28 10:00:00,49.1,worse,High,CB Consumer Confidence,49.3,accurate,31,2009-07-28 14:00:00+00:00,5.09,2009,3,7,Tuesday
1.1%,USD,2009-07-29 08:30:00,0.1%,better,High,Core Durable Goods Orders m/m,0.8%,worse,31,2009-07-29 12:30:00+00:00,-1000.0,2009,3,7,Wednesday
-2.5%,USD,2009-07-29 08:30:00,-0.6%,worse,Medium,Durable Goods Orders m/m,1.3%,worse,31,2009-07-29 12:30:00+00:00,316.67,2009,3,7,Wednesday
5.1M,USD,2009-07-29 10:30:00,-1.1M,accurate,Medium,Crude Oil Inventories,-1.8M,accurate,31,2009-07-29 14:30:00+00:00,-563.64,2009,3,7,Wednesday
584K,USD,2009-07-30 08:30:00,573K,worse,High,Unemployment Claims,559K,worse,31,2009-07-30 12:30:00+00:00,-1.92,2009,3,7,Thursday
71B,USD,2009-07-30 10:30:00,71B,accurate,Low,Natural Gas Storage,66B,accurate,31,2009-07-30 14:30:00+00:00,0.0,2009,3,7,Thursday
-1.0%,USD,2009-07-31 08:30:00,-1.4%,better,High,Advance GDP q/q,-5.5%,better,31,2009-07-31 12:30:00+00:00,-28.57,2009,3,7,Friday
0.2%,USD,2009-07-31 08:30:00,1.1%,worse,Medium,Advance GDP Price Index q/q,2.8%,accurate,31,2009-07-31 12:30:00+00:00,81.82,2009,3,7,Friday
0.4%,USD,2009-07-31 08:30:00,0.3%,better,Medium,Employment Cost Index q/q,0.3%,accurate,31,2009-07-31 12:30:00+00:00,-33.33,2009,3,7,Friday
43.4,USD,2009-07-31 09:45:00,42.5,better,Medium,Chicago PMI,39.9,accurate,31,2009-07-31 13:45:00+00:00,-2.12,2009,3,7,Friday
0.7%,USD,2009-07-20 10:00:00,0.5%,better,Low,CB Leading Index m/m,1.3%,better,30,2009-07-20 14:00:00+00:00,-40.0,2009,3,7,Monday
0.9%,USD,2009-07-22 10:00:00,-0.2%,better,Low,HPI m/m,-0.3%,worse,30,2009-07-22 14:00:00+00:00,-550.0,2009,3,7,Wednesday
-1.8M,USD,2009-07-22 10:30:00,-1.9M,accurate,Medium,Crude Oil Inventories,-2.8M,accurate,30,2009-07-22 14:30:00+00:00,-5.26,2009,3,7,Wednesday
554K,USD,2009-07-23 08:30:00,551K,accurate,High,Unemployment Claims,524K,accurate,30,2009-07-23 12:30:00+00:00,-0.54,2009,3,7,Thursday
4.89M,USD,2009-07-23 10:00:00,4.82M,better,High,Existing Home Sales,4.72M,worse,30,2009-07-23 14:00:00+00:00,-1.45,2009,3,7,Thursday
66B,USD,2009-07-23 10:30:00,63B,accurate,Low,Natural Gas Storage,90B,accurate,30,2009-07-23 14:30:00+00:00,-4.76,2009,3,7,Thursday
66.0,USD,2009-07-24 09:55:00,65.1,better,Medium,Revised UoM Consumer Sentiment,64.6,accurate,30,2009-07-24 13:55:00+00:00,-1.38,2009,3,7,Friday
-94.3B,USD,2009-07-13 14:00:00,-95.0B,accurate,Medium,Federal Budget Balance,-189.7B,accurate,29,2009-07-13 18:00:00+00:00,-0.74,2009,3,7,Monday
0.3%,USD,2009-07-14 08:30:00,0.5%,worse,High,Core Retail Sales m/m,0.4%,worse,29,2009-07-14 12:30:00+00:00,40.0,2009,3,7,Tuesday
1.8%,USD,2009-07-14 08:30:00,0.9%,better,High,PPI m/m,0.2%,accurate,29,2009-07-14 12:30:00+00:00,-100.0,2009,3,7,Tuesday
0.6%,USD,2009-07-14 08:30:00,0.4%,better,High,Retail Sales m/m,0.5%,accurate,29,2009-07-14 12:30:00+00:00,-50.0,2009,3,7,Tuesday
0.5%,USD,2009-07-14 08:30:00,0.1%,better,Medium,Core PPI m/m,-0.1%,accurate,29,2009-07-14 12:30:00+00:00,-400.0,2009,3,7,Tuesday
-1.0%,USD,2009-07-14 10:00:00,-0.9%,better,Medium,Business Inventories m/m,-1.3%,better,29,2009-07-14 14:00:00+00:00,11.11,2009,3,7,Tuesday
46.3,USD,2009-07-14 10:00:00,49.6,worse,Low,IBD/TIPP Economic Optimism,50.8,accurate,29,2009-07-14 14:00:00+00:00,6.65,2009,3,7,Tuesday
0.2%,USD,2009-07-15 08:30:00,0.2%,accurate,High,Core CPI m/m,0.1%,accurate,29,2009-07-15 12:30:00+00:00,0.0,2009,3,7,Wednesday
0.7%,USD,2009-07-15 08:30:00,0.6%,better,Medium,CPI m/m,0.1%,accurate,29,2009-07-15 12:30:00+00:00,-16.67,2009,3,7,Wednesday
-0.6,USD,2009-07-15 08:30:00,-5.3,better,Medium,Empire State Manufacturing Index,-9.4,accurate,29,2009-07-15 12:30:00+00:00,-88.68,2009,3,7,Wednesday
68.0%,USD,2009-07-15 09:15:00,67.8%,better,Medium,Capacity Utilization Rate,68.2%,accurate,29,2009-07-15 13:15:00+00:00,-0.29,2009,3,7,Wednesday
-0.4%,USD,2009-07-15 09:15:00,-0.6%,better,Medium,Industrial Production m/m,-1.2%,worse,29,2009-07-15 13:15:00+00:00,-33.33,2009,3,7,Wednesday
-2.8M,USD,2009-07-15 10:30:00,-1.9M,accurate,Medium,Crude Oil Inventories,-2.9M,accurate,29,2009-07-15 14:30:00+00:00,47.37,2009,3,7,Wednesday
522K,USD,2009-07-16 08:30:00,550K,better,Medium,Unemployment Claims,569K,accurate,29,2009-07-16 12:30:00+00:00,5.09,2009,3,7,Thursday
-19.8B,USD,2009-07-16 09:00:00,16.7B,worse,High,TIC Long-Term Purchases,11.5B,accurate,29,2009-07-16 13:00:00+00:00,218.56,2009,3,7,Thursday
-7.5,USD,2009-07-16 10:00:00,-4.9,worse,Medium,Philly Fed Manufacturing Index,-2.2,accurate,29,2009-07-16 14:00:00+00:00,53.06,2009,3,7,Thursday
90B,USD,2009-07-16 10:30:00,93B,accurate,Low,Natural Gas Storage,75B,accurate,29,2009-07-16 14:30:00+00:00,3.23,2009,3,7,Thursday
17,USD,2009-07-16 13:00:00,16,better,Low,NAHB Housing Market Index,15,accurate,29,2009-07-16 17:00:00+00:00,-6.25,2009,3,7,Thursday
0.56M,USD,2009-07-17 08:30:00,0.52M,better,High,Building Permits,0.52M,accurate,29,2009-07-17 12:30:00+00:00,-7.69,2009,3,7,Friday
0.58M,USD,2009-07-17 08:30:00,0.53M,better,Medium,Housing Starts,0.56M,better,29,2009-07-17 12:30:00+00:00,-9.43,2009,3,7,Friday
47.0,USD,2009-07-06 10:00:00,45.9,better,High,ISM Non-Manufacturing PMI,44.0,accurate,28,2009-07-06 14:00:00+00:00,-2.4,2009,3,7,Monday
-2.9M,USD,2009-07-08 10:30:00,-2.8M,accurate,Medium,Crude Oil Inventories,-3.7M,accurate,28,2009-07-08 14:30:00+00:00,3.57,2009,3,7,Wednesday
-3.2B,USD,2009-07-08 15:00:00,-9.8B,better,Low,Consumer Credit m/m,-16.5B,worse,28,2009-07-08 19:00:00+00:00,-67.35,2009,3,7,Wednesday
565K,USD,2009-07-09 08:30:00,608K,better,Medium,Unemployment Claims,617K,accurate,28,2009-07-09 12:30:00+00:00,7.07,2009,3,7,Thursday
-0.8%,USD,2009-07-09 10:00:00,-1.0%,worse,Low,Final Wholesale Inventories m/m,-1.3%,worse,28,2009-07-09 14:00:00+00:00,-20.0,2009,3,7,Thursday
75B,USD,2009-07-09 10:30:00,85B,accurate,Low,Natural Gas Storage,70B,accurate,28,2009-07-09 14:30:00+00:00,11.76,2009,3,7,Thursday
-26.0B,USD,2009-07-10 08:30:00,-30.0B,better,High,Trade Balance,-28.8B,accurate,28,2009-07-10 12:30:00+00:00,-13.33,2009,3,7,Friday
3.2%,USD,2009-07-10 08:30:00,1.8%,better,Medium,Import Prices m/m,1.4%,accurate,28,2009-07-10 12:30:00+00:00,-77.78,2009,3,7,Friday
64.6,USD,2009-07-10 09:55:00,70.9,worse,Medium,Prelim UoM Consumer Sentiment,70.8,better,28,2009-07-10 13:55:00+00:00,8.89,2009,3,7,Friday
-18.1%,USD,2009-06-30 09:00:00,-18.7%,better,Medium,S&P/CS Composite-20 HPI y/y,-18.7%,accurate,27,2009-06-30 13:00:00+00:00,-3.21,2009,2,6,Tuesday
39.9,USD,2009-06-30 09:45:00,38.9,better,Medium,Chicago PMI,34.9,accurate,27,2009-06-30 13:45:00+00:00,-2.57,2009,2,6,Tuesday
49.3,USD,2009-06-30 10:00:00,55.4,worse,High,CB Consumer Confidence,54.8,accurate,27,2009-06-30 14:00:00+00:00,11.01,2009,2,6,Tuesday
-473K,USD,2009-07-01 08:15:00,-388K,worse,High,ADP Non-Farm Employment Change,-485K,better,27,2009-07-01 12:15:00+00:00,21.91,2009,3,7,Wednesday
44.8,USD,2009-07-01 10:00:00,44.5,accurate,High,ISM Manufacturing PMI,42.8,accurate,27,2009-07-01 14:00:00+00:00,-0.67,2009,3,7,Wednesday
0.1%,USD,2009-07-01 10:00:00,0.7%,worse,High,Pending Home Sales m/m,7.1%,better,27,2009-07-01 14:00:00+00:00,85.71,2009,3,7,Wednesday
-0.9%,USD,2009-07-01 10:00:00,-0.5%,worse,Low,Construction Spending m/m,0.6%,accurate,27,2009-07-01 14:00:00+00:00,80.0,2009,3,7,Wednesday
50.0,USD,2009-07-01 10:00:00,46.8,better,Low,ISM Manufacturing Prices,43.5,accurate,27,2009-07-01 14:00:00+00:00,-6.84,2009,3,7,Wednesday
-3.7M,USD,2009-07-01 10:30:00,-1.8M,accurate,Medium,Crude Oil Inventories,-3.8M,accurate,27,2009-07-01 14:30:00+00:00,105.56,2009,3,7,Wednesday
9.7M,USD,2009-07-01 01:00:00,9.8M,accurate,Low,Total Vehicle Sales,9.9M,accurate,27,2009-07-01 05:00:00+00:00,1.02,2009,3,7,Wednesday
-467K,USD,2009-07-02 08:30:00,-360K,worse,High,Non-Farm Employment Change,-322K,better,27,2009-07-02 12:30:00+00:00,29.72,2009,3,7,Thursday
9.5%,USD,2009-07-02 08:30:00,9.6%,better,High,Unemployment Rate,9.4%,accurate,27,2009-07-02 12:30:00+00:00,1.04,2009,3,7,Thursday
0.0%,USD,2009-07-02 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.2%,better,27,2009-07-02 12:30:00+00:00,100.0,2009,3,7,Thursday
614K,USD,2009-07-02 08:30:00,612K,accurate,Medium,Unemployment Claims,630K,accurate,27,2009-07-02 12:30:00+00:00,-0.33,2009,3,7,Thursday
1.2%,USD,2009-07-02 10:00:00,0.7%,better,Medium,Factory Orders m/m,0.5%,worse,27,2009-07-02 14:00:00+00:00,-71.43,2009,3,7,Thursday
70B,USD,2009-07-02 10:30:00,74B,accurate,Low,Natural Gas Storage,94B,accurate,27,2009-07-02 14:30:00+00:00,5.41,2009,3,7,Thursday
4.77M,USD,2009-06-23 10:00:00,4.82M,worse,High,Existing Home Sales,4.66M,accurate,26,2009-06-23 14:00:00+00:00,1.04,2009,2,6,Tuesday
-0.1%,USD,2009-06-23 10:00:00,-0.3%,better,Low,HPI m/m,-1.4%,worse,26,2009-06-23 14:00:00+00:00,-66.67,2009,2,6,Tuesday
6,USD,2009-06-23 10:00:00,5,better,Low,Richmond Manufacturing Index,4,accurate,26,2009-06-23 14:00:00+00:00,-20.0,2009,2,6,Tuesday
1.1%,USD,2009-06-24 08:30:00,-0.2%,better,High,Core Durable Goods Orders m/m,0.4%,worse,26,2009-06-24 12:30:00+00:00,-650.0,2009,2,6,Wednesday
1.8%,USD,2009-06-24 08:30:00,-0.6%,better,Medium,Durable Goods Orders m/m,1.8%,accurate,26,2009-06-24 12:30:00+00:00,-400.0,2009,2,6,Wednesday
342K,USD,2009-06-24 10:00:00,360K,worse,High,New Home Sales,344K,worse,26,2009-06-24 14:00:00+00:00,5.0,2009,2,6,Wednesday
-3.8M,USD,2009-06-24 10:30:00,-1.1M,accurate,Medium,Crude Oil Inventories,-3.9M,accurate,26,2009-06-24 14:30:00+00:00,245.45,2009,2,6,Wednesday
<0.25%,USD,2009-06-24 14:18:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,26,2009-06-24 18:20:00+00:00,0.0,2009,2,6,Wednesday
627K,USD,2009-06-25 08:30:00,602K,worse,High,Unemployment Claims,612K,accurate,26,2009-06-25 12:30:00+00:00,-4.15,2009,2,6,Thursday
-5.5%,USD,2009-06-25 08:30:00,-5.7%,better,Medium,Final GDP q/q,-5.7%,accurate,26,2009-06-25 12:30:00+00:00,-3.51,2009,2,6,Thursday
2.8%,USD,2009-06-25 08:30:00,2.8%,accurate,Low,Final GDP Price Index q/q,2.8%,accurate,26,2009-06-25 12:30:00+00:00,0.0,2009,2,6,Thursday
94B,USD,2009-06-25 10:30:00,101B,accurate,Low,Natural Gas Storage,114B,accurate,26,2009-06-25 14:30:00+00:00,6.93,2009,2,6,Thursday
0.1%,USD,2009-06-26 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.3%,accurate,26,2009-06-26 12:30:00+00:00,0.0,2009,2,6,Friday
0.3%,USD,2009-06-26 08:30:00,0.3%,accurate,Medium,Personal Spending m/m,0.0%,better,26,2009-06-26 12:30:00+00:00,0.0,2009,2,6,Friday
1.4%,USD,2009-06-26 08:30:00,0.3%,better,Low,Personal Income m/m,0.7%,better,26,2009-06-26 12:30:00+00:00,-366.67,2009,2,6,Friday
70.8,USD,2009-06-26 09:55:00,69.2,better,Medium,Revised UoM Consumer Sentiment,69.0,accurate,26,2009-06-26 13:55:00+00:00,-2.31,2009,2,6,Friday
-9.4,USD,2009-06-15 08:30:00,-4.7,worse,Medium,Empire State Manufacturing Index,-4.6,accurate,25,2009-06-15 12:30:00+00:00,100.0,2009,2,6,Monday
11.2B,USD,2009-06-15 09:00:00,58.1B,worse,High,TIC Long-Term Purchases,55.4B,accurate,25,2009-06-15 13:00:00+00:00,80.72,2009,2,6,Monday
15,USD,2009-06-15 13:00:00,17,worse,Low,NAHB Housing Market Index,16,accurate,25,2009-06-15 17:00:00+00:00,11.76,2009,2,6,Monday
0.52M,USD,2009-06-16 08:30:00,0.50M,accurate,High,Building Permits,0.50M,accurate,25,2009-06-16 12:30:00+00:00,-4.0,2009,2,6,Tuesday
0.2%,USD,2009-06-16 08:30:00,0.6%,worse,High,PPI m/m,0.3%,accurate,25,2009-06-16 12:30:00+00:00,66.67,2009,2,6,Tuesday
-0.1%,USD,2009-06-16 08:30:00,0.1%,worse,Medium,Core PPI m/m,0.1%,accurate,25,2009-06-16 12:30:00+00:00,200.0,2009,2,6,Tuesday
0.53M,USD,2009-06-16 08:30:00,0.48M,better,Medium,Housing Starts,0.45M,accurate,25,2009-06-16 12:30:00+00:00,-10.42,2009,2,6,Tuesday
68.3%,USD,2009-06-16 09:15:00,68.5%,worse,Medium,Capacity Utilization Rate,69.0%,accurate,25,2009-06-16 13:15:00+00:00,0.29,2009,2,6,Tuesday
-1.1%,USD,2009-06-16 09:15:00,-0.7%,worse,Medium,Industrial Production m/m,-0.7%,worse,25,2009-06-16 13:15:00+00:00,57.14,2009,2,6,Tuesday
0.1%,USD,2009-06-17 08:30:00,0.1%,accurate,High,Core CPI m/m,0.3%,accurate,25,2009-06-17 12:30:00+00:00,0.0,2009,2,6,Wednesday
0.1%,USD,2009-06-17 08:30:00,0.3%,worse,Medium,CPI m/m,0.0%,accurate,25,2009-06-17 12:30:00+00:00,66.67,2009,2,6,Wednesday
-101B,USD,2009-06-17 08:30:00,-85B,worse,Medium,Current Account,-155B,worse,25,2009-06-17 12:30:00+00:00,18.82,2009,2,6,Wednesday
-3.9M,USD,2009-06-17 10:30:00,-1.8M,accurate,Medium,Crude Oil Inventories,-4.4M,accurate,25,2009-06-17 14:30:00+00:00,116.67,2009,2,6,Wednesday
608K,USD,2009-06-18 08:30:00,608K,accurate,High,Unemployment Claims,605K,accurate,25,2009-06-18 12:30:00+00:00,0.0,2009,2,6,Thursday
-2.2,USD,2009-06-18 09:59:00,-17.6,better,High,Philly Fed Manufacturing Index,-22.6,accurate,25,2009-06-18 14:00:00+00:00,-87.5,2009,2,6,Thursday
1.2%,USD,2009-06-18 10:00:00,0.8%,better,Low,CB Leading Index m/m,1.1%,better,25,2009-06-18 14:00:00+00:00,-50.0,2009,2,6,Thursday
114B,USD,2009-06-18 10:30:00,104B,accurate,Low,Natural Gas Storage,106B,accurate,25,2009-06-18 14:30:00+00:00,-9.62,2009,2,6,Thursday
-1.4%,USD,2009-06-09 10:00:00,-1.1%,better,Low,Final Wholesale Inventories m/m,-1.8%,better,24,2009-06-09 14:00:00+00:00,27.27,2009,2,6,Tuesday
50.8,USD,2009-06-09 10:00:00,51.0,accurate,Low,IBD/TIPP Economic Optimism,48.6,accurate,24,2009-06-09 14:00:00+00:00,0.39,2009,2,6,Tuesday
-29.2B,USD,2009-06-10 08:30:00,-28.8B,accurate,High,Trade Balance,-28.5B,worse,24,2009-06-10 12:30:00+00:00,1.39,2009,2,6,Wednesday
-4.4M,USD,2009-06-10 10:30:00,0.1M,accurate,Medium,Crude Oil Inventories,2.9M,accurate,24,2009-06-10 14:30:00+00:00,4500.0,2009,2,6,Wednesday
-189.7B,USD,2009-06-10 14:00:00,-178.0B,worse,Medium,Federal Budget Balance,-20.9B,accurate,24,2009-06-10 18:00:00+00:00,6.57,2009,2,6,Wednesday
0.5%,USD,2009-06-11 08:30:00,0.2%,better,High,Core Retail Sales m/m,-0.2%,better,24,2009-06-11 12:30:00+00:00,-150.0,2009,2,6,Thursday
0.5%,USD,2009-06-11 08:30:00,0.4%,better,High,Retail Sales m/m,-0.2%,better,24,2009-06-11 12:30:00+00:00,-25.0,2009,2,6,Thursday
601K,USD,2009-06-11 08:30:00,614K,better,High,Unemployment Claims,625K,accurate,24,2009-06-11 12:30:00+00:00,2.12,2009,2,6,Thursday
-1.1%,USD,2009-06-11 10:00:00,-1.0%,better,Medium,Business Inventories m/m,-1.3%,better,24,2009-06-11 14:00:00+00:00,10.0,2009,2,6,Thursday
106B,USD,2009-06-11 10:30:00,110B,accurate,Low,Natural Gas Storage,124B,accurate,24,2009-06-11 14:30:00+00:00,3.64,2009,2,6,Thursday
1.3%,USD,2009-06-12 08:30:00,1.3%,accurate,Medium,Import Prices m/m,1.1%,worse,24,2009-06-12 12:30:00+00:00,0.0,2009,2,6,Friday
69.0,USD,2009-06-12 09:55:00,69.5,accurate,Medium,Prelim UoM Consumer Sentiment,68.7,better,24,2009-06-12 13:55:00+00:00,0.72,2009,2,6,Friday
0.3%,USD,2009-06-01 08:30:00,0.2%,better,Medium,Core PCE Price Index m/m,0.2%,accurate,23,2009-06-01 12:30:00+00:00,-50.0,2009,2,6,Monday
-0.1%,USD,2009-06-01 08:30:00,-0.2%,better,Medium,Personal Spending m/m,-0.3%,worse,23,2009-06-01 12:30:00+00:00,-50.0,2009,2,6,Monday
0.5%,USD,2009-06-01 08:30:00,-0.2%,better,Low,Personal Income m/m,-0.2%,better,23,2009-06-01 12:30:00+00:00,-350.0,2009,2,6,Monday
42.8,USD,2009-06-01 10:00:00,42.2,better,High,ISM Manufacturing PMI,40.1,accurate,23,2009-06-01 14:00:00+00:00,-1.42,2009,2,6,Monday
0.8%,USD,2009-06-01 10:00:00,-1.6%,better,Low,Construction Spending m/m,0.4%,accurate,23,2009-06-01 14:00:00+00:00,-150.0,2009,2,6,Monday
43.5,USD,2009-06-01 10:00:00,35.2,better,Low,ISM Manufacturing Prices,32.0,accurate,23,2009-06-01 14:00:00+00:00,-23.58,2009,2,6,Monday
6.7%,USD,2009-06-02 10:00:00,0.4%,better,High,Pending Home Sales m/m,3.2%,accurate,23,2009-06-02 14:00:00+00:00,-1575.0,2009,2,6,Tuesday
9.9M,USD,2009-06-02 01:00:00,9.3M,better,Low,Total Vehicle Sales,9.3M,accurate,23,2009-06-02 05:00:00+00:00,-6.45,2009,2,6,Tuesday
-532K,USD,2009-06-03 08:15:00,-525K,worse,High,ADP Non-Farm Employment Change,-545K,worse,23,2009-06-03 12:15:00+00:00,1.33,2009,2,6,Wednesday
44.0,USD,2009-06-03 10:00:00,45.1,worse,High,ISM Non-Manufacturing PMI,43.7,accurate,23,2009-06-03 14:00:00+00:00,2.44,2009,2,6,Wednesday
0.7%,USD,2009-06-03 10:00:00,0.9%,worse,Medium,Factory Orders m/m,-1.9%,worse,23,2009-06-03 14:00:00+00:00,22.22,2009,2,6,Wednesday
2.9M,USD,2009-06-03 10:30:00,-1.6M,accurate,Medium,Crude Oil Inventories,-5.4M,accurate,23,2009-06-03 14:30:00+00:00,-281.25,2009,2,6,Wednesday
621K,USD,2009-06-04 08:30:00,620K,accurate,High,Unemployment Claims,625K,accurate,23,2009-06-04 12:30:00+00:00,-0.16,2009,2,6,Thursday
1.6%,USD,2009-06-04 08:30:00,1.2%,worse,Medium,Revised Nonfarm Productivity q/q,0.8%,accurate,23,2009-06-04 12:30:00+00:00,-33.33,2009,2,6,Thursday
3.0%,USD,2009-06-04 08:30:00,3.0%,accurate,Low,Revised Unit Labor Costs q/q,3.3%,accurate,23,2009-06-04 12:30:00+00:00,0.0,2009,2,6,Thursday
124B,USD,2009-06-04 10:30:00,116B,accurate,Low,Natural Gas Storage,106B,accurate,23,2009-06-04 14:30:00+00:00,-6.9,2009,2,6,Thursday
-345K,USD,2009-06-05 08:30:00,-520K,better,High,Non-Farm Employment Change,-504K,better,23,2009-06-05 12:30:00+00:00,-33.65,2009,2,6,Friday
9.4%,USD,2009-06-05 08:30:00,9.2%,worse,High,Unemployment Rate,8.9%,accurate,23,2009-06-05 12:30:00+00:00,-2.17,2009,2,6,Friday
0.1%,USD,2009-06-05 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.1%,accurate,23,2009-06-05 12:30:00+00:00,50.0,2009,2,6,Friday
-15.7B,USD,2009-06-05 15:00:00,-6.0B,worse,Low,Consumer Credit m/m,-16.6B,worse,23,2009-06-05 19:00:00+00:00,161.67,2009,2,6,Friday
-18.7%,USD,2009-05-26 09:00:00,-18.4%,worse,Low,S&P/CS Composite-20 HPI y/y,-18.7%,accurate,22,2009-05-26 13:00:00+00:00,1.63,2009,2,5,Tuesday
54.9,USD,2009-05-26 10:00:00,42.7,better,High,CB Consumer Confidence,40.8,better,22,2009-05-26 14:00:00+00:00,-28.57,2009,2,5,Tuesday
4,USD,2009-05-26 10:00:00,-6,better,Low,Richmond Manufacturing Index,-9,accurate,22,2009-05-26 14:00:00+00:00,-166.67,2009,2,5,Tuesday
-1.1%,USD,2009-05-27 09:46:00,0.2%,worse,Low,HPI m/m,0.2%,worse,22,2009-05-27 13:45:00+00:00,650.0,2009,2,5,Wednesday
4.68M,USD,2009-05-27 10:00:00,4.65M,better,High,Existing Home Sales,4.55M,accurate,22,2009-05-27 14:00:00+00:00,-0.65,2009,2,5,Wednesday
0.8%,USD,2009-05-28 08:30:00,-0.4%,better,High,Core Durable Goods Orders m/m,-2.7%,worse,22,2009-05-28 12:30:00+00:00,-300.0,2009,2,5,Thursday
623K,USD,2009-05-28 08:30:00,628K,better,High,Unemployment Claims,636K,worse,22,2009-05-28 12:30:00+00:00,0.8,2009,2,5,Thursday
1.9%,USD,2009-05-28 08:30:00,0.1%,better,Medium,Durable Goods Orders m/m,-2.1%,worse,22,2009-05-28 12:30:00+00:00,-1800.0,2009,2,5,Thursday
352K,USD,2009-05-28 10:00:00,363K,worse,High,New Home Sales,351K,worse,22,2009-05-28 14:00:00+00:00,3.03,2009,2,5,Thursday
106B,USD,2009-05-28 10:30:00,114B,accurate,Low,Natural Gas Storage,103B,accurate,22,2009-05-28 14:30:00+00:00,7.02,2009,2,5,Thursday
-5.4M,USD,2009-05-28 11:00:00,-0.1M,accurate,Medium,Crude Oil Inventories,-2.1M,accurate,22,2009-05-28 15:00:00+00:00,5300.0,2009,2,5,Thursday
-5.7%,USD,2009-05-29 08:30:00,-5.5%,worse,High,Prelim GDP q/q,-6.1%,accurate,22,2009-05-29 12:30:00+00:00,3.64,2009,2,5,Friday
2.8%,USD,2009-05-29 08:30:00,2.9%,accurate,Low,Prelim GDP Price Index q/q,2.9%,accurate,22,2009-05-29 12:30:00+00:00,3.45,2009,2,5,Friday
34.9,USD,2009-05-29 09:45:00,42.1,worse,Medium,Chicago PMI,40.1,accurate,22,2009-05-29 13:45:00+00:00,17.1,2009,2,5,Friday
68.7,USD,2009-05-29 09:55:00,68.0,better,Medium,Revised UoM Consumer Sentiment,67.9,accurate,22,2009-05-29 13:55:00+00:00,-1.03,2009,2,5,Friday
16,USD,2009-05-18 13:00:00,16,accurate,Low,NAHB Housing Market Index,14,accurate,21,2009-05-18 17:00:00+00:00,0.0,2009,2,5,Monday
0.49M,USD,2009-05-19 08:30:00,0.53M,worse,High,Building Permits,0.51M,accurate,21,2009-05-19 12:30:00+00:00,7.55,2009,2,5,Tuesday
0.46M,USD,2009-05-19 08:30:00,0.52M,worse,Medium,Housing Starts,0.53M,accurate,21,2009-05-19 12:30:00+00:00,11.54,2009,2,5,Tuesday
-2.1M,USD,2009-05-20 10:30:00,-1.3M,accurate,Medium,Crude Oil Inventories,-4.7M,accurate,21,2009-05-20 14:30:00+00:00,61.54,2009,2,5,Wednesday
631K,USD,2009-05-21 08:30:00,630K,accurate,High,Unemployment Claims,643K,worse,21,2009-05-21 12:30:00+00:00,-0.16,2009,2,5,Thursday
-22.6,USD,2009-05-21 10:00:00,-18.9,worse,Medium,Philly Fed Manufacturing Index,-24.4,accurate,21,2009-05-21 14:00:00+00:00,19.58,2009,2,5,Thursday
1.0%,USD,2009-05-21 10:00:00,0.7%,better,Low,CB Leading Index m/m,-0.2%,better,21,2009-05-21 14:00:00+00:00,-42.86,2009,2,5,Thursday
103B,USD,2009-05-21 10:30:00,95B,accurate,Low,Natural Gas Storage,95B,accurate,21,2009-05-21 14:30:00+00:00,-8.42,2009,2,5,Thursday
-27.6B,USD,2009-05-12 08:30:00,-29.2B,better,High,Trade Balance,-26.1B,accurate,20,2009-05-12 12:30:00+00:00,-5.48,2009,2,5,Tuesday
