actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
14.3B,USD,2008-08-07 15:00:00,6.6B,better,Low,Consumer Credit m/m,8.1B,better,32,2008-08-07 19:00:00+00:00,-116.67,2008,3,8,Thursday
2.2%,USD,2008-08-08 08:30:00,2.5%,better,Medium,Prelim Nonfarm Productivity q/q,2.6%,worse,32,2008-08-08 12:30:00+00:00,12.0,2008,3,8,Friday
1.3%,USD,2008-08-08 08:30:00,1.4%,accurate,Medium,Prelim Unit Labor Costs q/q,2.2%,accurate,32,2008-08-08 12:30:00+00:00,7.14,2008,3,8,Friday
1.1%,USD,2008-08-08 10:00:00,0.5%,worse,Low,Final Wholesale Inventories m/m,0.9%,worse,32,2008-08-08 14:00:00+00:00,-120.0,2008,3,8,Friday
-15.8%,USD,2008-07-29 09:00:00,-16.1%,better,Low,S&P/CS Composite-20 HPI y/y,-15.2%,accurate,31,2008-07-29 13:00:00+00:00,-1.86,2008,3,7,Tuesday
51.9,USD,2008-07-29 10:00:00,50.0,better,High,CB Consumer Confidence,51.0,better,31,2008-07-29 14:00:00+00:00,-3.8,2008,3,7,Tuesday
9K,USD,2008-07-30 08:15:00,-58K,better,High,ADP Non-Farm Employment Change,-77K,accurate,31,2008-07-30 12:15:00+00:00,-115.52,2008,3,7,Wednesday
-0.1M,USD,2008-07-30 10:35:00,-1.4M,accurate,Medium,Crude Oil Inventories,-1.6M,accurate,31,2008-07-30 14:35:00+00:00,-92.86,2008,3,7,Wednesday
1.9%,USD,2008-07-31 08:30:00,2.2%,worse,High,Advance GDP q/q,1.0%,better,31,2008-07-31 12:30:00+00:00,13.64,2008,3,7,Thursday
1.1%,USD,2008-07-31 08:30:00,2.4%,worse,Medium,Advance GDP Price Index q/q,2.7%,accurate,31,2008-07-31 12:30:00+00:00,54.17,2008,3,7,Thursday
0.7%,USD,2008-07-31 08:30:00,0.7%,accurate,Medium,Employment Cost Index q/q,0.7%,accurate,31,2008-07-31 12:30:00+00:00,0.0,2008,3,7,Thursday
448K,USD,2008-07-31 08:30:00,395K,worse,Medium,Unemployment Claims,404K,accurate,31,2008-07-31 12:30:00+00:00,-13.42,2008,3,7,Thursday
50.8,USD,2008-07-31 09:45:00,49.0,better,Medium,Chicago PMI,49.6,accurate,31,2008-07-31 13:45:00+00:00,-3.67,2008,3,7,Thursday
65B,USD,2008-07-31 10:35:00,69B,accurate,Low,Natural Gas Storage,84B,accurate,31,2008-07-31 14:35:00+00:00,5.8,2008,3,7,Thursday
-51K,USD,2008-08-01 08:30:00,-75K,better,High,Non-Farm Employment Change,-51K,better,31,2008-08-01 12:30:00+00:00,-32.0,2008,3,8,Friday
5.7%,USD,2008-08-01 08:30:00,5.6%,worse,High,Unemployment Rate,5.5%,accurate,31,2008-08-01 12:30:00+00:00,-1.79,2008,3,8,Friday
0.3%,USD,2008-08-01 08:30:00,0.3%,accurate,Medium,Average Hourly Earnings m/m,0.3%,accurate,31,2008-08-01 12:30:00+00:00,0.0,2008,3,8,Friday
50.0,USD,2008-08-01 10:00:00,49.4,better,High,ISM Manufacturing PMI,50.2,accurate,31,2008-08-01 14:00:00+00:00,-1.21,2008,3,8,Friday
-0.4%,USD,2008-08-01 10:00:00,-0.3%,accurate,Low,Construction Spending m/m,0.0%,better,31,2008-08-01 14:00:00+00:00,33.33,2008,3,8,Friday
88.5,USD,2008-08-01 10:00:00,88.0,better,Low,ISM Manufacturing Prices,91.5,accurate,31,2008-08-01 14:00:00+00:00,-0.57,2008,3,8,Friday
12.6M,USD,2008-08-01 01:00:00,13.6M,worse,Low,Total Vehicle Sales,13.6M,accurate,31,2008-08-01 05:00:00+00:00,7.35,2008,3,8,Friday
-0.1%,USD,2008-07-21 10:00:00,-0.1%,accurate,Low,CB Leading Index m/m,-0.2%,worse,30,2008-07-21 14:00:00+00:00,0.0,2008,3,7,Monday
-16,USD,2008-07-22 10:02:00,-9,worse,Low,Richmond Manufacturing Index,-12,accurate,30,2008-07-22 14:00:00+00:00,77.78,2008,3,7,Tuesday
-0.3%,USD,2008-07-22 10:35:00,-0.6%,better,Low,HPI m/m,-0.8%,accurate,30,2008-07-22 14:35:00+00:00,-50.0,2008,3,7,Tuesday
-1.6M,USD,2008-07-23 10:35:00,-0.7M,accurate,Medium,Crude Oil Inventories,3.0M,accurate,30,2008-07-23 14:35:00+00:00,128.57,2008,3,7,Wednesday
406K,USD,2008-07-24 08:30:00,379K,worse,Medium,Unemployment Claims,372K,worse,30,2008-07-24 12:30:00+00:00,-7.12,2008,3,7,Thursday
4.86M,USD,2008-07-24 10:00:00,4.93M,worse,High,Existing Home Sales,4.99M,accurate,30,2008-07-24 14:00:00+00:00,1.42,2008,3,7,Thursday
84B,USD,2008-07-24 10:35:00,83B,accurate,Low,Natural Gas Storage,104B,accurate,30,2008-07-24 14:35:00+00:00,-1.2,2008,3,7,Thursday
2.0%,USD,2008-07-25 08:30:00,-0.2%,better,High,Core Durable Goods Orders m/m,-0.5%,better,30,2008-07-25 12:30:00+00:00,-1100.0,2008,3,7,Friday
0.8%,USD,2008-07-25 08:30:00,-0.3%,better,Medium,Durable Goods Orders m/m,0.1%,accurate,30,2008-07-25 12:30:00+00:00,-366.67,2008,3,7,Friday
61.2,USD,2008-07-25 09:55:00,56.2,better,Medium,Revised UoM Consumer Sentiment,56.6,accurate,30,2008-07-25 13:55:00+00:00,-8.9,2008,3,7,Friday
530K,USD,2008-07-25 10:00:00,504K,better,High,New Home Sales,533K,better,30,2008-07-25 14:00:00+00:00,-5.16,2008,3,7,Friday
0.8%,USD,2008-07-15 08:30:00,0.9%,worse,High,Core Retail Sales m/m,1.2%,accurate,29,2008-07-15 12:30:00+00:00,11.11,2008,3,7,Tuesday
1.8%,USD,2008-07-15 08:30:00,1.3%,better,High,PPI m/m,1.4%,accurate,29,2008-07-15 12:30:00+00:00,-38.46,2008,3,7,Tuesday
0.1%,USD,2008-07-15 08:30:00,0.4%,worse,High,Retail Sales m/m,0.8%,worse,29,2008-07-15 12:30:00+00:00,75.0,2008,3,7,Tuesday
0.2%,USD,2008-07-15 08:30:00,0.3%,worse,Medium,Core PPI m/m,0.2%,accurate,29,2008-07-15 12:30:00+00:00,33.33,2008,3,7,Tuesday
-4.9,USD,2008-07-15 08:30:00,-7.7,better,Medium,Empire State Manufacturing Index,-8.7,accurate,29,2008-07-15 12:30:00+00:00,-36.36,2008,3,7,Tuesday
0.3%,USD,2008-07-15 10:00:00,0.5%,better,Medium,Business Inventories m/m,0.5%,accurate,29,2008-07-15 14:00:00+00:00,40.0,2008,3,7,Tuesday
37.4,USD,2008-07-15 10:00:00,36.8,better,Low,IBD/TIPP Economic Optimism,37.4,accurate,29,2008-07-15 14:00:00+00:00,-1.63,2008,3,7,Tuesday
0.3%,USD,2008-07-16 08:30:00,0.2%,better,High,Core CPI m/m,0.2%,accurate,29,2008-07-16 12:30:00+00:00,-50.0,2008,3,7,Wednesday
1.1%,USD,2008-07-16 08:30:00,0.7%,better,Medium,CPI m/m,0.6%,accurate,29,2008-07-16 12:30:00+00:00,-57.14,2008,3,7,Wednesday
67.0B,USD,2008-07-16 09:00:00,70.0B,worse,High,TIC Long-Term Purchases,111.9B,worse,29,2008-07-16 13:00:00+00:00,4.29,2008,3,7,Wednesday
79.9%,USD,2008-07-16 09:15:00,79.3%,better,Medium,Capacity Utilization Rate,79.6%,better,29,2008-07-16 13:15:00+00:00,-0.76,2008,3,7,Wednesday
0.5%,USD,2008-07-16 09:15:00,0.0%,better,Medium,Industrial Production m/m,-0.2%,accurate,29,2008-07-16 13:15:00+00:00,500.0,2008,3,7,Wednesday
3.0M,USD,2008-07-16 10:35:00,-1.2M,accurate,Medium,Crude Oil Inventories,-5.9M,accurate,29,2008-07-16 14:35:00+00:00,-350.0,2008,3,7,Wednesday
16,USD,2008-07-16 13:00:00,18,worse,Low,NAHB Housing Market Index,18,accurate,29,2008-07-16 17:00:00+00:00,11.11,2008,3,7,Wednesday
1.09M,USD,2008-07-17 08:30:00,0.96M,better,High,Building Permits,0.98M,accurate,29,2008-07-17 12:30:00+00:00,-13.54,2008,3,7,Thursday
1.07M,USD,2008-07-17 08:30:00,0.96M,better,Medium,Housing Starts,0.98M,accurate,29,2008-07-17 12:30:00+00:00,-11.46,2008,3,7,Thursday
366K,USD,2008-07-17 08:30:00,380K,better,Medium,Unemployment Claims,348K,accurate,29,2008-07-17 12:30:00+00:00,3.68,2008,3,7,Thursday
-16.3,USD,2008-07-17 10:00:00,-15.0,worse,Medium,Philly Fed Manufacturing Index,-17.1,accurate,29,2008-07-17 14:00:00+00:00,8.67,2008,3,7,Thursday
104B,USD,2008-07-17 10:35:00,88B,accurate,Low,Natural Gas Storage,90B,accurate,29,2008-07-17 14:35:00+00:00,-18.18,2008,3,7,Thursday
-4.7%,USD,2008-07-08 10:00:00,-2.4%,worse,High,Pending Home Sales m/m,7.1%,better,28,2008-07-08 14:00:00+00:00,95.83,2008,3,7,Tuesday
0.8%,USD,2008-07-08 10:00:00,0.7%,worse,Low,Final Wholesale Inventories m/m,1.4%,worse,28,2008-07-08 14:00:00+00:00,-14.29,2008,3,7,Tuesday
7.8B,USD,2008-07-08 15:00:00,7.5B,better,Low,Consumer Credit m/m,7.8B,worse,28,2008-07-08 19:00:00+00:00,-4.0,2008,3,7,Tuesday
-5.9M,USD,2008-07-09 10:35:00,-1.5M,accurate,Medium,Crude Oil Inventories,-2.0M,accurate,28,2008-07-09 14:35:00+00:00,293.33,2008,3,7,Wednesday
346K,USD,2008-07-10 08:30:00,397K,better,High,Unemployment Claims,404K,accurate,28,2008-07-10 12:30:00+00:00,12.85,2008,3,7,Thursday
90B,USD,2008-07-10 10:35:00,95B,accurate,Low,Natural Gas Storage,85B,accurate,28,2008-07-10 14:35:00+00:00,5.26,2008,3,7,Thursday
-59.8B,USD,2008-07-11 08:30:00,-62.5B,better,High,Trade Balance,-60.5B,accurate,28,2008-07-11 12:30:00+00:00,-4.32,2008,3,7,Friday
2.6%,USD,2008-07-11 08:30:00,2.0%,better,Medium,Import Prices m/m,2.6%,better,28,2008-07-11 12:30:00+00:00,-30.0,2008,3,7,Friday
56.6,USD,2008-07-11 09:55:00,55.5,better,High,Prelim UoM Consumer Sentiment,56.4,accurate,28,2008-07-11 13:55:00+00:00,-1.98,2008,3,7,Friday
50.7B,USD,2008-07-11 14:00:00,27.5B,better,Medium,Federal Budget Balance,-165.9B,accurate,28,2008-07-11 18:00:00+00:00,-84.36,2008,3,7,Friday
49.6,USD,2008-06-30 09:45:00,48.2,better,Medium,Chicago PMI,49.1,accurate,27,2008-06-30 13:45:00+00:00,-2.9,2008,2,6,Monday
50.2,USD,2008-07-01 10:00:00,48.6,better,High,ISM Manufacturing PMI,49.6,accurate,27,2008-07-01 14:00:00+00:00,-3.29,2008,3,7,Tuesday
-0.4%,USD,2008-07-01 10:00:00,-0.5%,accurate,Low,Construction Spending m/m,-0.1%,better,27,2008-07-01 14:00:00+00:00,-20.0,2008,3,7,Tuesday
91.5,USD,2008-07-01 10:00:00,87.1,better,Low,ISM Manufacturing Prices,87.0,accurate,27,2008-07-01 14:00:00+00:00,-5.05,2008,3,7,Tuesday
13.6M,USD,2008-07-01 01:00:00,13.9M,worse,Low,Total Vehicle Sales,14.3M,accurate,27,2008-07-01 05:00:00+00:00,2.16,2008,3,7,Tuesday
-79K,USD,2008-07-02 08:15:00,-20K,worse,High,ADP Non-Farm Employment Change,25K,worse,27,2008-07-02 12:15:00+00:00,295.0,2008,3,7,Wednesday
0.6%,USD,2008-07-02 10:00:00,0.4%,better,Medium,Factory Orders m/m,1.3%,better,27,2008-07-02 14:00:00+00:00,-50.0,2008,3,7,Wednesday
-2.0M,USD,2008-07-02 10:35:00,-0.1M,accurate,Medium,Crude Oil Inventories,0.8M,accurate,27,2008-07-02 14:35:00+00:00,1900.0,2008,3,7,Wednesday
-62K,USD,2008-07-03 08:30:00,-60K,accurate,High,Non-Farm Employment Change,-62K,worse,27,2008-07-03 12:30:00+00:00,3.33,2008,3,7,Thursday
5.5%,USD,2008-07-03 08:30:00,5.4%,worse,High,Unemployment Rate,5.5%,accurate,27,2008-07-03 12:30:00+00:00,-1.85,2008,3,7,Thursday
0.3%,USD,2008-07-03 08:30:00,0.3%,accurate,Medium,Average Hourly Earnings m/m,0.3%,accurate,27,2008-07-03 12:30:00+00:00,0.0,2008,3,7,Thursday
404K,USD,2008-07-03 08:30:00,384K,worse,Medium,Unemployment Claims,388K,accurate,27,2008-07-03 12:30:00+00:00,-5.21,2008,3,7,Thursday
48.2,USD,2008-07-03 10:00:00,51.1,worse,High,ISM Non-Manufacturing PMI,51.7,accurate,27,2008-07-03 14:00:00+00:00,5.68,2008,3,7,Thursday
85B,USD,2008-07-03 10:35:00,89B,accurate,Low,Natural Gas Storage,90B,accurate,27,2008-07-03 14:35:00+00:00,4.49,2008,3,7,Thursday
-15.3%,USD,2008-06-24 09:00:00,-16.0%,better,Low,S&P/CS Composite-20 HPI y/y,-14.3%,accurate,26,2008-06-24 13:00:00+00:00,-4.37,2008,2,6,Tuesday
50.4,USD,2008-06-24 10:00:00,56.4,worse,High,CB Consumer Confidence,58.1,better,26,2008-06-24 14:00:00+00:00,10.64,2008,2,6,Tuesday
-0.8%,USD,2008-06-24 10:00:00,-0.5%,worse,Low,HPI m/m,-0.6%,worse,26,2008-06-24 14:00:00+00:00,60.0,2008,2,6,Tuesday
-12,USD,2008-06-24 10:00:00,-5,worse,Low,Richmond Manufacturing Index,-3,accurate,26,2008-06-24 14:00:00+00:00,140.0,2008,2,6,Tuesday
-0.9%,USD,2008-06-25 08:30:00,-0.9%,accurate,High,Core Durable Goods Orders m/m,1.9%,worse,26,2008-06-25 12:30:00+00:00,0.0,2008,2,6,Wednesday
0.0%,USD,2008-06-25 08:30:00,0.0%,accurate,Medium,Durable Goods Orders m/m,-1.0%,worse,26,2008-06-25 12:30:00+00:00,0.0,2008,2,6,Wednesday
512K,USD,2008-06-25 10:00:00,515K,worse,High,New Home Sales,525K,accurate,26,2008-06-25 14:00:00+00:00,0.58,2008,2,6,Wednesday
0.8M,USD,2008-06-25 10:35:00,-0.1M,accurate,Low,Crude Oil Inventories,-1.2M,accurate,26,2008-06-25 14:35:00+00:00,-900.0,2008,2,6,Wednesday
2.00%,USD,2008-06-25 14:09:00,2.00%,accurate,High,Federal Funds Rate,2.00%,accurate,26,2008-06-25 18:10:00+00:00,0.0,2008,2,6,Wednesday
1.0%,USD,2008-06-26 08:30:00,1.0%,accurate,Medium,Final GDP q/q,0.9%,accurate,26,2008-06-26 12:30:00+00:00,0.0,2008,2,6,Thursday
384K,USD,2008-06-26 08:30:00,375K,worse,Medium,Unemployment Claims,384K,accurate,26,2008-06-26 12:30:00+00:00,-2.4,2008,2,6,Thursday
2.7%,USD,2008-06-26 08:30:00,2.6%,accurate,Low,Final GDP Price Index q/q,2.6%,accurate,26,2008-06-26 12:30:00+00:00,-3.85,2008,2,6,Thursday
4.99M,USD,2008-06-26 10:00:00,4.96M,better,High,Existing Home Sales,4.89M,accurate,26,2008-06-26 14:00:00+00:00,-0.6,2008,2,6,Thursday
90B,USD,2008-06-26 10:35:00,90B,accurate,Low,Natural Gas Storage,57B,accurate,26,2008-06-26 14:35:00+00:00,0.0,2008,2,6,Thursday
0.1%,USD,2008-06-27 08:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,accurate,26,2008-06-27 12:30:00+00:00,50.0,2008,2,6,Friday
0.8%,USD,2008-06-27 08:30:00,0.7%,better,Medium,Personal Spending m/m,0.4%,better,26,2008-06-27 12:30:00+00:00,-14.29,2008,2,6,Friday
1.9%,USD,2008-06-27 08:30:00,0.3%,better,Low,Personal Income m/m,0.3%,better,26,2008-06-27 12:30:00+00:00,-533.33,2008,2,6,Friday
56.4,USD,2008-06-27 09:55:00,56.8,accurate,Medium,Revised UoM Consumer Sentiment,56.7,accurate,26,2008-06-27 13:55:00+00:00,0.7,2008,2,6,Friday
-8.7,USD,2008-06-16 08:30:00,-1.5,worse,Medium,Empire State Manufacturing Index,-3.2,accurate,25,2008-06-16 12:30:00+00:00,480.0,2008,2,6,Monday
115.1B,USD,2008-06-16 09:00:00,63.0B,better,High,TIC Long-Term Purchases,79.6B,accurate,25,2008-06-16 13:00:00+00:00,-82.7,2008,2,6,Monday
18,USD,2008-06-16 13:14:00,19,worse,Low,NAHB Housing Market Index,19,accurate,25,2008-06-16 17:15:00+00:00,5.26,2008,2,6,Monday
0.97M,USD,2008-06-17 08:30:00,0.96M,accurate,High,Building Permits,0.98M,accurate,25,2008-06-17 12:30:00+00:00,-1.04,2008,2,6,Tuesday
1.4%,USD,2008-06-17 08:30:00,1.0%,better,High,PPI m/m,0.2%,accurate,25,2008-06-17 12:30:00+00:00,-40.0,2008,2,6,Tuesday
0.2%,USD,2008-06-17 08:30:00,0.2%,accurate,Medium,Core PPI m/m,0.4%,accurate,25,2008-06-17 12:30:00+00:00,0.0,2008,2,6,Tuesday
-176B,USD,2008-06-17 08:30:00,-174B,accurate,Medium,Current Account,-167B,better,25,2008-06-17 12:30:00+00:00,1.15,2008,2,6,Tuesday
0.98M,USD,2008-06-17 08:30:00,0.99M,accurate,Medium,Housing Starts,1.01M,accurate,25,2008-06-17 12:30:00+00:00,1.01,2008,2,6,Tuesday
79.4%,USD,2008-06-17 09:15:00,79.7%,worse,Medium,Capacity Utilization Rate,79.6%,accurate,25,2008-06-17 13:15:00+00:00,0.38,2008,2,6,Tuesday
-0.2%,USD,2008-06-17 09:15:00,0.1%,worse,Medium,Industrial Production m/m,-0.7%,accurate,25,2008-06-17 13:15:00+00:00,300.0,2008,2,6,Tuesday
-1.2M,USD,2008-06-18 10:35:00,-1.5M,accurate,Medium,Crude Oil Inventories,-4.6M,accurate,25,2008-06-18 14:35:00+00:00,-20.0,2008,2,6,Wednesday
381K,USD,2008-06-19 08:30:00,375K,worse,High,Unemployment Claims,386K,accurate,25,2008-06-19 12:30:00+00:00,-1.6,2008,2,6,Thursday
-17.1,USD,2008-06-19 10:00:00,-10.0,worse,Medium,Philly Fed Manufacturing Index,-15.6,accurate,25,2008-06-19 14:00:00+00:00,71.0,2008,2,6,Thursday
0.1%,USD,2008-06-19 10:00:00,0.0%,better,Low,CB Leading Index m/m,0.1%,accurate,25,2008-06-19 14:00:00+00:00,100.0,2008,2,6,Thursday
57B,USD,2008-06-19 10:35:00,61B,accurate,Low,Natural Gas Storage,80B,accurate,25,2008-06-19 14:35:00+00:00,6.56,2008,2,6,Thursday
6.3%,USD,2008-06-09 10:00:00,-0.5%,better,High,Pending Home Sales m/m,-1.0%,accurate,24,2008-06-09 14:00:00+00:00,-1360.0,2008,2,6,Monday
-60.9B,USD,2008-06-10 08:30:00,-59.5B,worse,High,Trade Balance,-56.5B,better,24,2008-06-10 12:30:00+00:00,2.35,2008,2,6,Tuesday
37.4,USD,2008-06-10 10:00:00,40.0,worse,Low,IBD/TIPP Economic Optimism,40.3,accurate,24,2008-06-10 14:00:00+00:00,6.5,2008,2,6,Tuesday
-4.6M,USD,2008-06-11 10:35:00,-0.9M,accurate,Medium,Crude Oil Inventories,-4.8M,accurate,24,2008-06-11 14:35:00+00:00,411.11,2008,2,6,Wednesday
-165.9B,USD,2008-06-11 14:00:00,-160.0B,worse,Medium,Federal Budget Balance,159.3B,accurate,24,2008-06-11 18:00:00+00:00,3.69,2008,2,6,Wednesday
1.2%,USD,2008-06-12 08:30:00,0.7%,better,High,Core Retail Sales m/m,1.0%,better,24,2008-06-12 12:30:00+00:00,-71.43,2008,2,6,Thursday
1.0%,USD,2008-06-12 08:30:00,0.5%,better,High,Retail Sales m/m,0.4%,better,24,2008-06-12 12:30:00+00:00,-100.0,2008,2,6,Thursday
2.3%,USD,2008-06-12 08:30:00,2.5%,worse,Medium,Import Prices m/m,2.4%,better,24,2008-06-12 12:30:00+00:00,8.0,2008,2,6,Thursday
384K,USD,2008-06-12 08:30:00,370K,worse,Medium,Unemployment Claims,359K,accurate,24,2008-06-12 12:30:00+00:00,-3.78,2008,2,6,Thursday
0.5%,USD,2008-06-12 10:00:00,0.3%,worse,Medium,Business Inventories m/m,0.2%,worse,24,2008-06-12 14:00:00+00:00,-66.67,2008,2,6,Thursday
80B,USD,2008-06-12 10:35:00,94B,accurate,Low,Natural Gas Storage,105B,accurate,24,2008-06-12 14:35:00+00:00,14.89,2008,2,6,Thursday
0.2%,USD,2008-06-13 08:30:00,0.2%,accurate,High,Core CPI m/m,0.1%,accurate,24,2008-06-13 12:30:00+00:00,0.0,2008,2,6,Friday
0.6%,USD,2008-06-13 08:30:00,0.5%,better,Medium,CPI m/m,0.2%,accurate,24,2008-06-13 12:30:00+00:00,-20.0,2008,2,6,Friday
56.7,USD,2008-06-13 09:55:00,59.5,worse,High,Prelim UoM Consumer Sentiment,59.8,accurate,24,2008-06-13 13:55:00+00:00,4.71,2008,2,6,Friday
49.6,USD,2008-06-02 10:00:00,48.6,better,High,ISM Manufacturing PMI,48.6,accurate,23,2008-06-02 14:00:00+00:00,-2.06,2008,2,6,Monday
-0.4%,USD,2008-06-02 10:00:00,-0.5%,accurate,Low,Construction Spending m/m,-0.6%,better,23,2008-06-02 14:00:00+00:00,-20.0,2008,2,6,Monday
87.0,USD,2008-06-02 10:00:00,85.0,better,Low,ISM Manufacturing Prices,84.5,accurate,23,2008-06-02 14:00:00+00:00,-2.35,2008,2,6,Monday
1.1%,USD,2008-06-03 10:00:00,0.0%,better,Medium,Factory Orders m/m,1.5%,accurate,23,2008-06-03 14:00:00+00:00,110.0,2008,2,6,Tuesday
14.3M,USD,2008-06-03 01:00:00,14.5M,worse,Low,Total Vehicle Sales,14.5M,accurate,23,2008-06-03 05:00:00+00:00,1.38,2008,2,6,Tuesday
40K,USD,2008-06-04 08:15:00,-30K,better,High,ADP Non-Farm Employment Change,13K,accurate,23,2008-06-04 12:15:00+00:00,-233.33,2008,2,6,Wednesday
2.6%,USD,2008-06-04 08:30:00,2.5%,accurate,Medium,Revised Nonfarm Productivity q/q,2.2%,accurate,23,2008-06-04 12:30:00+00:00,-4.0,2008,2,6,Wednesday
2.2%,USD,2008-06-04 08:30:00,2.0%,better,Low,Revised Unit Labor Costs q/q,2.2%,accurate,23,2008-06-04 12:30:00+00:00,-10.0,2008,2,6,Wednesday
51.7,USD,2008-06-04 10:00:00,51.0,better,High,ISM Non-Manufacturing PMI,52.0,accurate,23,2008-06-04 14:00:00+00:00,-1.37,2008,2,6,Wednesday
-4.8M,USD,2008-06-04 10:35:00,1.1M,accurate,Medium,Crude Oil Inventories,-8.8M,accurate,23,2008-06-04 14:35:00+00:00,536.36,2008,2,6,Wednesday
357K,USD,2008-06-05 08:30:00,374K,better,High,Unemployment Claims,375K,accurate,23,2008-06-05 12:30:00+00:00,4.55,2008,2,6,Thursday
105B,USD,2008-06-05 10:35:00,103B,accurate,Low,Natural Gas Storage,87B,accurate,23,2008-06-05 14:35:00+00:00,-1.94,2008,2,6,Thursday
-49K,USD,2008-06-06 08:30:00,-57K,better,High,Non-Farm Employment Change,-28K,worse,23,2008-06-06 12:30:00+00:00,-14.04,2008,2,6,Friday
5.5%,USD,2008-06-06 08:30:00,5.1%,worse,High,Unemployment Rate,5.0%,accurate,23,2008-06-06 12:30:00+00:00,-7.84,2008,2,6,Friday
0.3%,USD,2008-06-06 08:30:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.1%,accurate,23,2008-06-06 12:30:00+00:00,-50.0,2008,2,6,Friday
1.3%,USD,2008-06-06 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.1%,worse,23,2008-06-06 14:00:00+00:00,-225.0,2008,2,6,Friday
8.9B,USD,2008-06-06 15:00:00,7.3B,better,Low,Consumer Credit m/m,13.1B,worse,23,2008-06-06 19:00:00+00:00,-21.92,2008,2,6,Friday
-14.4%,USD,2008-05-27 09:00:00,-14.3%,accurate,Low,S&P/CS Composite-20 HPI y/y,-12.7%,accurate,22,2008-05-27 13:00:00+00:00,0.7,2008,2,5,Tuesday
57.2,USD,2008-05-27 10:00:00,60.0,worse,High,CB Consumer Confidence,62.8,better,22,2008-05-27 14:00:00+00:00,4.67,2008,2,5,Tuesday
526K,USD,2008-05-27 10:00:00,522K,better,High,New Home Sales,509K,worse,22,2008-05-27 14:00:00+00:00,-0.77,2008,2,5,Tuesday
-3,USD,2008-05-27 10:00:00,1,worse,Low,Richmond Manufacturing Index,0,accurate,22,2008-05-27 14:00:00+00:00,400.0,2008,2,5,Tuesday
2.5%,USD,2008-05-28 08:30:00,-0.4%,better,High,Core Durable Goods Orders m/m,1.7%,better,22,2008-05-28 12:30:00+00:00,-725.0,2008,2,5,Wednesday
-0.5%,USD,2008-05-28 08:30:00,-1.3%,better,Medium,Durable Goods Orders m/m,-0.3%,accurate,22,2008-05-28 12:30:00+00:00,-61.54,2008,2,5,Wednesday
0.9%,USD,2008-05-29 08:30:00,0.9%,accurate,High,Prelim GDP q/q,0.6%,accurate,22,2008-05-29 12:30:00+00:00,0.0,2008,2,5,Thursday
372K,USD,2008-05-29 08:30:00,370K,accurate,Medium,Unemployment Claims,368K,accurate,22,2008-05-29 12:30:00+00:00,-0.54,2008,2,5,Thursday
2.6%,USD,2008-05-29 08:30:00,2.6%,accurate,Low,Prelim GDP Price Index q/q,2.6%,accurate,22,2008-05-29 12:30:00+00:00,0.0,2008,2,5,Thursday
-8.8M,USD,2008-05-29 10:30:00,-0.3M,accurate,Low,Crude Oil Inventories,-5.4M,accurate,22,2008-05-29 14:30:00+00:00,2833.33,2008,2,5,Thursday
87B,USD,2008-05-29 10:30:00,84B,accurate,Low,Natural Gas Storage,85B,accurate,22,2008-05-29 14:30:00+00:00,-3.57,2008,2,5,Thursday
0.1%,USD,2008-05-30 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.2%,accurate,22,2008-05-30 12:30:00+00:00,0.0,2008,2,5,Friday
0.2%,USD,2008-05-30 08:30:00,0.2%,accurate,Medium,Personal Spending m/m,0.4%,accurate,22,2008-05-30 12:30:00+00:00,0.0,2008,2,5,Friday
0.2%,USD,2008-05-30 08:30:00,0.2%,accurate,Low,Personal Income m/m,0.4%,better,22,2008-05-30 12:30:00+00:00,0.0,2008,2,5,Friday
49.1,USD,2008-05-30 09:45:00,48.5,better,Medium,Chicago PMI,48.3,accurate,22,2008-05-30 13:45:00+00:00,-1.24,2008,2,5,Friday
59.8,USD,2008-05-30 09:55:00,59.5,accurate,Medium,Revised UoM Consumer Sentiment,59.5,accurate,22,2008-05-30 13:55:00+00:00,-0.5,2008,2,5,Friday
0.1%,USD,2008-05-19 10:00:00,0.0%,better,Low,CB Leading Index m/m,0.1%,accurate,21,2008-05-19 14:00:00+00:00,100.0,2008,2,5,Monday
0.2%,USD,2008-05-20 08:30:00,0.4%,worse,High,PPI m/m,1.1%,accurate,21,2008-05-20 12:30:00+00:00,50.0,2008,2,5,Tuesday
0.4%,USD,2008-05-20 08:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,accurate,21,2008-05-20 12:30:00+00:00,-100.0,2008,2,5,Tuesday
40.3,USD,2008-05-20 10:00:00,38.0,better,Low,IBD/TIPP Economic Optimism,39.2,accurate,21,2008-05-20 14:00:00+00:00,-6.05,2008,2,5,Tuesday
-5.4M,USD,2008-05-21 10:30:00,0.5M,accurate,Low,Crude Oil Inventories,0.2M,accurate,21,2008-05-21 14:30:00+00:00,1180.0,2008,2,5,Wednesday
365K,USD,2008-05-22 08:30:00,373K,better,High,Unemployment Claims,374K,accurate,21,2008-05-22 12:30:00+00:00,2.14,2008,2,5,Thursday
