datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_outlier_class,forecast_error_diff_deviation,previous_error_diff_outlier_class,previous_error_diff_deviation,total_error_diff_outlier_class,total_error_diff_deviation
2008-05-14 12:30:00+00:00,0.1%,USD,2008-05-14 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,20,-0.1,2008,2,5,2,40,-9,54,28,54,33,55,6,55,22,55,27,55,30,55,32,55,40,15433,15439,15430,15433,15467,15432,15460,35,27,28,15484,15458,15473,26,40,10,15486,15470,15475,16,42,1,15476,15457,15458,19,25,-16,15468,15456,15460,12,27,-2,15471,15458,15464,13,31,4,0.2%,0.0,-0.1,3,-0.1,0,0.0,3,-0.1
2008-06-13 12:30:00+00:00,0.2%,USD,2008-06-13 08:30:00,0.2%,accurate,High,Core CPI m/m,0.1%,accurate,24,0.0,2008,2,6,4,46,18,52,-18,52,-15,52,-6,52,6,52,3,78,42,82,36,84,54,15331,15339,15325,15336,15356,15315,15344,41,8,12,15345,15322,15325,23,-11,-18,15327,15304,15322,23,-14,2,15332,15309,15320,23,-16,2,15324,15309,15314,15,-22,-9,15342,15313,15333,29,-3,19,0.1%,0.0,0.0,0,0.0,0,0.0,0,0.0
2008-07-16 12:30:00+00:00,0.3%,USD,2008-07-16 08:30:00,0.2%,better,High,Core CPI m/m,0.2%,accurate,29,0.1,2008,3,7,2,52,-25,40,8,40,-10,45,-4,45,4,95,-50,95,-50,95,-41,95,-47,15894,15896,15884,15890,15910,15870,15895,40,5,8,15900,15884,15893,16,3,-3,15908,15893,15900,15,10,5,15903,15891,15899,12,9,-2,15901,15893,15895,8,5,-2,15903,15890,15896,13,6,1,0.2%,0.0,0.1,3,0.1,0,0.0,3,0.1
2008-08-14 12:30:00+00:00,0.3%,USD,2008-08-14 08:30:00,0.2%,better,High,Core CPI m/m,0.3%,accurate,33,0.1,2008,3,8,3,72,27,62,-4,69,-17,75,-25,76,-19,76,-12,79,-32,101,-42,132,-84,14911,14916,14902,14909,14950,14888,14928,62,19,21,14945,14925,14936,20,27,9,14941,14927,14936,14,27,2,14946,14912,14918,34,9,-19,14924,14904,14904,20,-5,-15,14915,14898,14904,17,-5,1,0.3%,0.0,0.1,3,0.1,0,0.0,3,0.1
2008-09-16 12:30:00+00:00,0.2%,USD,2008-09-16 08:30:00,0.2%,accurate,High,Core CPI m/m,0.3%,accurate,38,0.0,2008,3,9,1,83,57,42,7,94,-46,96,-50,98,-57,157,-91,157,-77,166,-95,166,-113,14265,14267,14245,14248,14256,14241,14244,15,-4,-3,14248,14229,14234,19,-14,-9,14266,14229,14262,37,14,28,14271,14257,14257,14,9,-7,14261,14246,14254,15,6,-3,14255,14231,14240,24,-8,-14,0.3%,0.0,0.0,0,0.0,0,0.0,0,0.0
2008-10-16 12:30:00+00:00,0.1%,USD,2008-10-16 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,42,-0.1,2008,4,10,3,30,-16,37,25,67,-20,95,-52,147,-105,150,-94,151,-99,151,-78,151,-58,13502,13503,13495,13496,13507,13496,13503,11,7,6,13527,13508,13526,19,30,18,13533,13515,13522,18,26,-7,13530,13521,13525,9,29,4,13528,13520,13523,8,27,-1,13522,13509,13509,13,13,-13,0.2%,0.0,-0.1,3,-0.1,0,0.0,3,-0.1
2008-11-19 13:30:00+00:00,-0.1%,USD,2008-11-19 08:30:00,0.1%,worse,High,Core CPI m/m,0.1%,accurate,47,-0.2,2008,4,11,2,27,-9,35,-8,148,108,186,129,196,113,196,51,250,-32,250,-31,262,-52,12635,12637,12632,12636,12653,12631,12642,22,6,7,12646,12636,12639,10,3,-3,12641,12630,12640,11,4,0,12645,12626,12627,19,-9,-13,12629,12618,12627,11,-9,0,12632,12621,12630,11,-6,3,0.1%,0.0,-0.2,3,-0.2,0,0.0,3,-0.2
2008-12-16 13:30:00+00:00,0.0%,USD,2008-12-16 08:30:00,0.1%,worse,High,Core CPI m/m,-0.1%,accurate,51,-0.1,2008,4,12,1,57,38,42,33,48,23,70,48,74,65,74,36,94,87,128,108,140,123,13706,13708,13700,13705,13722,13702,13722,20,17,18,13724,13719,13721,5,16,-1,13730,13721,13726,9,21,4,13737,13724,13729,13,24,3,13742,13728,13736,14,31,7,13744,13733,13737,11,32,0,-0.1%,0.0,-0.1,1,-0.1,0,0.0,1,-0.1
2007-01-18 13:30:00+00:00,1.60M,USD,2007-01-18 08:30:00,1.53M,better,Medium,Building Permits,1.51M,accurate,3,0.07,2007,1,1,3,23,-4,26,-9,49,22,63,17,63,38,64,42,64,33,64,29,64,37,12923,12927,12921,12924,12923,12904,12904,19,-20,-12,12909,12897,12908,12,-16,7,12912,12905,12912,7,-12,3,12912,12906,12909,6,-15,-2,12913,12905,12908,8,-16,-2,12915,12906,12913,9,-11,6,1.51M,0.0,0.07,0,1.0,0,0.0,0,1.0
2007-02-16 13:30:00+00:00,1.57M,USD,2007-02-16 08:30:00,1.59M,accurate,Medium,Building Permits,1.61M,accurate,7,-0.02,2007,1,2,4,25,0,36,-21,39,-16,39,-5,39,-7,39,-9,39,6,43,13,43,11,13117,13120,13115,13116,13134,13121,13129,13,13,7,13135,13128,13132,7,16,3,13133,13113,13113,20,-3,-18,13109,13099,13100,10,-16,-7,13109,13099,13103,10,-13,4,13110,13099,13107,11,-9,6,1.60M,0.01,-0.01,0,-0.02,0,1.0,0,-0.01
2007-03-20 12:30:00+00:00,1.53M,USD,2007-03-20 08:30:00,1.55M,accurate,Medium,Building Permits,1.57M,accurate,12,-0.02,2007,1,3,1,13,3,19,3,27,-1,27,9,27,5,27,-2,27,3,27,0,27,1,13288,13290,13286,13289,13289,13281,13282,8,-7,-7,13292,13282,13291,10,2,9,13295,13289,13291,6,2,2,13300,13292,13294,8,5,-1,13295,13289,13292,6,3,-2,13296,13288,13294,8,5,2,1.57M,0.0,-0.02,0,-0.02,0,-0.0,0,-0.02
2007-04-17 12:30:00+00:00,1.54M,USD,2007-04-17 08:30:00,1.51M,better,Medium,Building Permits,1.53M,accurate,16,0.03,2007,2,4,1,27,3,50,40,50,36,50,34,50,34,50,28,50,23,50,22,50,16,13544,13546,13542,13544,13567,13544,13560,23,16,16,13565,13557,13561,8,17,0,13576,13560,13576,16,32,15,13594,13576,13591,18,47,15,13594,13583,13584,11,40,-7,13586,13582,13583,4,39,-1,1.53M,0.0,0.03,0,1.0,0,-0.0,0,1.0
2007-05-16 12:30:00+00:00,1.43M,USD,2007-05-16 08:30:00,1.52M,worse,Medium,Building Permits,1.57M,better,20,-0.09,2007,2,5,2,21,-17,16,-5,21,-3,21,1,21,-2,21,-1,55,-34,69,-48,84,-59,13575,13578,13574,13574,13582,13572,13579,10,5,6,13579,13572,13572,7,-2,-6,13573,13566,13568,7,-6,-4,13569,13566,13567,3,-7,-1,13571,13567,13568,4,-6,0,13580,13567,13580,13,6,12,1.54M,0.03,-0.06,0,-0.09,0,1.0,0,-0.06
2007-06-19 12:30:00+00:00,1.50M,USD,2007-06-19 08:30:00,1.47M,better,Medium,Building Permits,1.46M,better,25,0.03,2007,2,6,1,14,3,13,-4,13,-1,13,0,16,5,16,7,17,8,19,11,26,15,13401,13404,13401,13404,13409,13399,13408,10,4,6,13407,13402,13402,5,-2,-4,13404,13400,13400,4,-4,-2,13402,13399,13399,3,-5,-1,13400,13398,13398,2,-6,-2,13399,13396,13398,3,-6,0,1.43M,0.03,0.06,0,0.5,2,2.3,1,1.21
2007-07-18 12:30:00+00:00,1.41M,USD,2007-07-18 08:30:00,1.49M,worse,Medium,Building Permits,1.52M,accurate,29,-0.08,2007,3,7,2,19,3,27,-18,27,-11,27,-4,44,12,56,26,59,24,59,21,59,27,13780,13785,13779,13785,13784,13773,13773,11,-12,-11,13775,13763,13763,12,-22,-9,13767,13757,13759,10,-26,1,13766,13757,13759,9,-26,2,13767,13760,13766,7,-19,6,13769,13762,13763,7,-22,-3,1.50M,0.02,-0.06,1,-1.62,0,1.63,1,-1.29
2007-08-16 12:30:00+00:00,1.37M,USD,2007-08-16 08:30:00,1.40M,worse,Medium,Building Permits,1.41M,accurate,33,-0.03,2007,3,8,3,32,14,25,2,25,6,31,2,37,-15,38,-11,42,-14,43,-12,58,-25,13415,13421,13408,13417,13426,13414,13424,12,7,6,13425,13415,13421,10,4,-3,13431,13417,13427,14,10,4,13431,13423,13428,8,11,0,13428,13416,13421,12,4,-5,13425,13406,13417,19,0,-3,1.41M,0.0,-0.03,0,-0.52,0,0.01,0,-0.56
2007-09-19 12:30:00+00:00,1.31M,USD,2007-09-19 08:30:00,1.35M,worse,Medium,Building Permits,1.39M,accurate,38,-0.04,2007,3,9,2,29,17,35,-6,35,1,35,3,35,-8,35,-15,46,-19,46,-26,51,-30,13966,13976,13963,13973,13983,13965,13970,18,-3,-3,13972,13948,13953,24,-20,-17,13962,13951,13955,11,-18,1,13967,13954,13967,13,-6,8,13972,13962,13964,10,-9,-3,13976,13964,13973,12,0,6,1.37M,0.02,-0.02,0,-0.69,0,1.53,0,-0.37
2007-10-17 12:30:00+00:00,1.23M,USD,2007-10-17 08:30:00,1.29M,worse,Medium,Building Permits,1.32M,accurate,42,-0.06,2007,4,10,2,32,15,24,6,29,14,43,20,43,21,43,9,43,-1,43,14,43,-5,14195,14200,14193,14197,14211,14191,14195,20,-2,-2,14206,14189,14193,17,-4,-3,14206,14187,14202,19,5,10,14207,14195,14201,12,4,1,14208,14197,14203,11,6,3,14211,14200,14207,11,10,4,1.31M,0.01,-0.049999999999999996,1,-1.26,0,0.88,1,-1.02
2007-11-20 13:30:00+00:00,1.18M,USD,2007-11-20 08:30:00,1.20M,accurate,Medium,Building Permits,1.26M,better,47,-0.02,2007,4,11,1,30,16,22,2,29,7,32,-6,32,-5,42,-17,42,-9,42,-9,44,-7,14794,14798,14790,14792,14797,14785,14787,12,-5,-5,14796,14785,14794,11,2,6,14806,14788,14793,18,1,-1,14796,14787,14794,9,2,1,14797,14789,14793,8,1,0,14807,14790,14806,17,14,12,1.23M,0.03,0.009999999999999998,0,-0.48,1,0.03,0,0.21
2007-12-18 13:30:00+00:00,1.15M,USD,2007-12-18 08:30:00,1.15M,accurate,High,Building Permits,1.17M,accurate,51,0.0,2007,4,12,1,33,9,24,9,38,20,38,14,46,0,52,-1,52,-9,52,-14,52,-9,14400,14410,14399,14405,14422,14398,14415,24,10,10,14418,14408,14414,10,9,-2,14415,14408,14412,7,7,0,14414,14408,14411,6,6,-3,14416,14411,14413,5,8,0,14416,14409,14412,7,7,-2,1.18M,-0.01,-0.01,0,0.02,1,-0.88,0,-0.37
2008-01-17 13:30:00+00:00,1.07M,USD,2008-01-17 08:30:00,1.14M,worse,High,Building Permits,1.16M,accurate,3,-0.07,2008,1,1,3,42,8,43,-19,43,-35,43,-6,64,-31,64,-10,64,-6,64,-6,64,-5,14690,14693,14685,14692,14697,14671,14672,26,-20,-22,14670,14655,14666,15,-26,-1,14678,14657,14674,21,-18,8,14679,14658,14662,21,-30,-15,14671,14654,14670,17,-22,5,14685,14664,14678,21,-14,3,1.15M,0.01,-0.060000000000000005,1,-3.13,0,0.63,1,-2.68
2008-02-20 13:30:00+00:00,1.05M,USD,2008-02-20 08:30:00,1.05M,accurate,High,Building Permits,1.08M,accurate,8,0.0,2008,1,2,2,49,12,52,-35,52,-14,52,-4,52,-6,52,-6,52,-3,55,2,89,32,14657,14667,14653,14664,14664,14618,14626,46,-38,-33,14636,14619,14631,17,-33,7,14640,14623,14636,17,-28,4,14638,14625,14628,13,-36,-10,14635,14620,14625,15,-39,0,14633,14612,14624,21,-40,0,1.07M,0.01,0.01,0,0.03,0,0.67,1,0.35
2008-03-18 12:30:00+00:00,0.98M,USD,2008-03-18 08:30:00,1.02M,worse,High,Building Permits,1.06M,accurate,12,-0.04,2008,1,3,1,60,-27,32,-11,46,-4,46,-18,46,-9,46,-15,51,-32,51,-13,51,-1,15785,15798,15780,15792,15793,15776,15780,17,-12,-11,15801,15775,15794,26,2,15,15807,15792,15798,15,6,3,15801,15780,15783,21,-9,-13,15789,15778,15781,11,-11,-4,15792,15777,15784,15,-8,4,1.05M,0.01,-0.03,0,-1.21,0,0.71,0,-0.9
2008-04-16 12:30:00+00:00,0.93M,USD,2008-04-16 08:30:00,0.97M,worse,High,Building Permits,0.98M,accurate,16,-0.04,2008,2,4,2,43,-17,38,31,38,8,39,19,39,14,39,26,39,28,50,24,51,19,15933,15936,15925,15933,15961,15929,15954,32,21,23,15967,15950,15962,17,29,6,15962,15945,15950,17,17,-10,15958,15946,15955,12,22,4,15964,15953,15961,11,28,6,15966,15954,15956,12,23,-6,0.98M,0.0,-0.04,0,-1.35,0,-0.01,1,-1.35
2008-05-16 12:30:00+00:00,0.98M,USD,2008-05-16 08:30:00,0.92M,better,High,Building Permits,0.93M,accurate,20,0.06,2008,2,5,4,40,29,58,-49,58,-26,58,-20,105,36,120,50,150,86,156,96,156,83,15494,15509,15492,15504,15504,15477,15487,27,-17,-16,15491,15460,15470,31,-34,-17,15473,15461,15470,12,-34,6,15474,15461,15467,13,-37,-3,15468,15446,15454,22,-50,-12,15465,15449,15458,16,-46,4,0.93M,0.0,0.06,1,2.0,0,0.0,1,2.22
2008-06-17 12:30:00+00:00,0.97M,USD,2008-06-17 08:30:00,0.96M,accurate,High,Building Permits,0.98M,accurate,25,0.01,2008,2,6,1,26,-3,30,4,30,10,33,11,33,9,42,30,42,18,50,28,50,29,15484,15488,15474,15482,15496,15474,15495,22,13,13,15504,15490,15495,14,13,3,15496,15481,15482,15,0,-12,15489,15477,15482,12,0,-1,15489,15478,15486,11,4,6,15494,15479,15485,15,3,-1,0.98M,0.0,0.01,1,0.2,0,0.0,0,0.21
2008-07-17 12:30:00+00:00,1.09M,USD,2008-07-17 08:30:00,0.96M,better,High,Building Permits,0.98M,accurate,29,0.13,2008,3,7,3,33,15,47,-23,47,-16,51,0,71,14,79,28,79,19,79,4,79,8,15861,15865,15855,15862,15861,15832,15850,29,-12,-8,15851,15825,15832,26,-30,-14,15833,15814,15817,19,-45,-14,15831,15815,15826,16,-36,10,15838,15822,15835,16,-27,7,15839,15824,15828,15,-34,-7,0.97M,0.01,0.14,2,3.13,0,0.01,2,3.53
2008-08-19 12:30:00+00:00,0.94M,USD,2008-08-19 08:30:00,0.98M,worse,High,Building Permits,1.14M,better,34,-0.04,2008,3,8,1,43,-12,38,-20,50,8,57,6,60,12,76,39,103,54,117,66,155,97,14677,14678,14666,14669,14674,14649,14655,25,-14,-16,14661,14640,14642,21,-27,-14,14654,14636,14649,18,-20,6,14656,14642,14654,14,-15,7,14662,14650,14653,12,-16,0,14654,14644,14648,10,-21,-3,1.09M,0.05,0.010000000000000002,0,-0.91,2,0.05,0,0.25
2008-09-17 12:30:00+00:00,0.85M,USD,2008-09-17 08:30:00,0.93M,worse,High,Building Permits,0.94M,accurate,38,-0.08,2008,3,9,2,51,-9,59,-6,64,-26,78,-5,81,8,81,-5,99,-52,99,-68,122,-43,14198,14213,14190,14200,14216,14197,14202,19,2,5,14209,14171,14174,38,-26,-28,14181,14157,14175,24,-25,2,14178,14167,14173,11,-27,-2,14190,14164,14189,26,-11,18,14198,14183,14186,15,-14,-5,0.94M,0.0,-0.08,1,-1.82,0,0.0,1,-2.12
2008-10-17 12:30:00+00:00,0.79M,USD,2008-10-17 08:30:00,0.84M,worse,High,Building Permits,0.86M,accurate,42,-0.05,2008,4,10,4,25,3,44,22,44,14,73,57,81,28,81,45,94,47,94,29,94,35,13402,13411,13400,13411,13412,13398,13404,14,-7,-5,13413,13402,13409,11,-2,4,13416,13408,13413,8,2,5,13420,13410,13420,10,9,10,13432,13419,13430,13,19,11,13442,13430,13441,12,30,10,0.85M,0.01,-0.04,1,-0.93,0,0.01,0,-0.78
2008-11-19 13:30:00+00:00,0.71M,USD,2008-11-19 08:30:00,0.77M,worse,High,Building Permits,0.81M,accurate,47,-0.06,2008,4,11,2,27,-9,35,-8,148,108,186,129,196,113,196,51,250,-32,250,-31,262,-52,12635,12637,12632,12636,12653,12631,12642,22,6,7,12646,12636,12639,10,3,-3,12641,12630,12640,11,4,0,12645,12626,12627,19,-9,-13,12629,12618,12627,11,-9,0,12632,12621,12630,11,-6,3,0.79M,0.02,-0.039999999999999994,1,-1.85,1,0.02,0,-1.06
2008-12-16 13:30:00+00:00,0.62M,USD,2008-12-16 08:30:00,0.70M,worse,High,Building Permits,0.73M,accurate,51,-0.08,2008,4,12,1,57,38,42,33,48,23,70,48,74,65,74,36,94,87,128,108,140,123,13706,13708,13700,13705,13722,13702,13722,20,17,18,13724,13719,13721,5,16,-1,13730,13721,13726,9,21,4,13737,13724,13729,13,24,3,13742,13728,13736,14,31,7,13744,13733,13737,11,32,0,0.71M,0.02,-0.06,1,-4.47,0,0.02,1,-1.83
2007-01-18 13:30:00+00:00,0.5%,USD,2007-01-18 08:30:00,0.5%,accurate,Medium,CPI m/m,0.0%,accurate,3,0.0,2007,1,1,3,23,-4,26,-9,49,22,63,17,63,38,64,42,64,33,64,29,64,37,12923,12927,12921,12924,12923,12904,12904,19,-20,-12,12909,12897,12908,12,-16,7,12912,12905,12912,7,-12,3,12912,12906,12909,6,-15,-2,12913,12905,12908,8,-16,-2,12915,12906,12913,9,-11,6,0.0%,0.0,0.0,0,0.0,0,0.0,0,0.0
2007-02-21 13:30:00+00:00,0.2%,USD,2007-02-21 08:30:00,0.2%,accurate,Medium,CPI m/m,0.4%,worse,8,0.0,2007,1,2,2,31,12,33,-26,33,-22,33,-21,33,-16,33,-15,33,-17,33,-17,33,-18,13147,13148,13144,13148,13145,13119,13135,26,-13,-6,13133,13114,13116,19,-32,-17,13124,13114,13122,10,-26,7,13122,13118,13119,4,-29,-2,13120,13112,13113,8,-35,-6,13118,13113,13118,5,-30,3,0.5%,-0.1,-0.1,0,-0.0,0,-0.1,0,-0.1
2007-03-16 12:30:00+00:00,0.4%,USD,2007-03-16 08:30:00,0.3%,better,Medium,CPI m/m,0.2%,accurate,11,0.1,2007,1,3,4,14,-11,13,4,22,-10,23,0,23,-2,23,-4,25,-13,33,-17,33,-11,13329,13331,13325,13326,13332,13322,13324,10,-2,1,13328,13320,13325,8,-1,2,13333,13323,13329,10,3,4,13331,13323,13328,8,2,-3,13329,13323,13326,6,0,-2,13328,13323,13327,5,1,0,0.2%,0.0,0.1,0,1.0,0,0.0,0,1.0
2007-04-17 12:30:00+00:00,0.6%,USD,2007-04-17 08:30:00,0.6%,accurate,Medium,CPI m/m,0.4%,accurate,16,0.0,2007,2,4,1,27,3,50,40,50,36,50,34,50,34,50,28,50,23,50,22,50,16,13544,13546,13542,13544,13567,13544,13560,23,16,16,13565,13557,13561,8,17,0,13576,13560,13576,16,32,15,13594,13576,13591,18,47,15,13594,13583,13584,11,40,-7,13586,13582,13583,4,39,-1,0.4%,0.0,0.0,0,-0.0,0,-0.0,0,-0.0
2007-05-15 12:30:00+00:00,0.4%,USD,2007-05-15 08:30:00,0.5%,worse,Medium,CPI m/m,0.6%,accurate,20,-0.1,2007,2,5,1,32,7,22,14,22,4,23,6,23,11,60,53,67,57,67,65,67,61,13539,13541,13538,13539,13563,13541,13559,22,20,18,13561,13552,13553,9,14,-7,13559,13553,13559,6,20,5,13561,13557,13557,4,18,-2,13557,13552,13555,5,16,-2,13557,13554,13555,3,16,0,0.6%,0.0,-0.1,0,-0.1,0,0.0,0,-0.1
2007-06-15 12:30:00+00:00,0.7%,USD,2007-06-15 08:30:00,0.6%,better,Medium,CPI m/m,0.4%,accurate,24,0.1,2007,2,6,4,27,9,24,13,41,29,41,12,41,20,46,38,56,51,56,42,56,43,13318,13320,13316,13319,13334,13317,13317,17,-2,-4,13330,13317,13324,13,5,7,13334,13323,13332,11,13,9,13340,13331,13340,9,21,8,13341,13333,13334,8,15,-4,13340,13333,13335,7,16,1,0.4%,0.0,0.1,3,1.41,0,0.04,1,1.2
2007-07-18 12:30:00+00:00,0.2%,USD,2007-07-18 08:30:00,0.1%,better,Medium,CPI m/m,0.7%,accurate,29,0.1,2007,3,7,2,19,3,27,-18,27,-11,27,-4,44,12,56,26,59,24,59,21,59,27,13780,13785,13779,13785,13784,13773,13773,11,-12,-11,13775,13763,13763,12,-22,-9,13767,13757,13759,10,-26,1,13766,13757,13759,9,-26,2,13767,13760,13766,7,-19,6,13769,13762,13763,7,-22,-3,0.7%,0.0,0.1,1,1.41,0,0.04,1,1.0
2007-08-15 12:30:00+00:00,0.1%,USD,2007-08-15 08:30:00,0.2%,worse,Medium,CPI m/m,0.2%,accurate,33,-0.1,2007,3,8,2,19,8,24,-18,25,-13,42,4,47,15,48,-6,48,5,48,-1,48,6,13475,13479,13470,13478,13481,13470,13474,11,-4,-4,13478,13469,13475,9,-3,2,13478,13470,13472,8,-6,-3,13477,13466,13473,11,-5,1,13476,13459,13462,17,-16,-10,13470,13457,13465,13,-13,5,0.2%,0.0,-0.1,1,-1.2,0,0.0,1,-1.12
2007-09-19 12:30:00+00:00,-0.1%,USD,2007-09-19 08:30:00,0.0%,worse,Medium,CPI m/m,0.1%,accurate,38,-0.1,2007,3,9,2,29,17,35,-6,35,1,35,3,35,-8,35,-15,46,-19,46,-26,51,-30,13966,13976,13963,13973,13983,13965,13970,18,-3,-3,13972,13948,13953,24,-20,-17,13962,13951,13955,11,-18,1,13967,13954,13967,13,-6,8,13972,13962,13964,10,-9,-3,13976,13964,13973,12,0,6,0.1%,0.0,-0.1,1,-1.2,0,0.0,0,-1.0
2007-10-17 12:30:00+00:00,0.3%,USD,2007-10-17 08:30:00,0.2%,better,Medium,CPI m/m,-0.1%,accurate,42,0.1,2007,4,10,2,32,15,24,6,29,14,43,20,43,21,43,9,43,-1,43,14,43,-5,14195,14200,14193,14197,14211,14191,14195,20,-2,-2,14206,14189,14193,17,-4,-3,14206,14187,14202,19,5,10,14207,14195,14201,12,4,1,14208,14197,14203,11,6,3,14211,14200,14207,11,10,4,-0.1%,0.0,0.1,0,1.12,0,0.0,0,0.91
2007-11-15 13:30:00+00:00,0.3%,USD,2007-11-15 08:30:00,0.3%,accurate,Medium,CPI m/m,0.3%,accurate,46,0.0,2007,4,11,3,21,8,44,-22,44,-30,44,-18,44,-9,44,-15,44,-9,44,-10,45,-3,14640,14645,14638,14643,14645,14626,14628,19,-15,-14,14634,14621,14627,13,-16,-2,14627,14610,14619,17,-24,-4,14619,14608,14615,11,-28,-3,14622,14610,14620,12,-23,7,14621,14601,14607,20,-36,-13,0.3%,0.0,0.0,0,-0.1,0,0.0,0,-0.11
2007-12-14 13:30:00+00:00,0.8%,USD,2007-12-14 08:30:00,0.6%,better,Medium,CPI m/m,0.3%,accurate,50,0.2,2007,4,12,4,64,9,47,-13,47,-33,66,-39,87,-77,87,-82,87,-62,99,-88,99,-79,14517,14520,14510,14514,14513,14466,14477,47,-37,-36,14495,14476,14488,19,-26,11,14501,14486,14498,15,-16,9,14502,14488,14493,14,-21,-4,14504,14489,14502,15,-12,9,14505,14489,14489,16,-25,-11,0.3%,0.0,0.2,1,2.0,0,0.0,1,2.0
2008-01-16 13:30:00+00:00,0.3%,USD,2008-01-16 08:30:00,0.2%,better,Medium,CPI m/m,0.8%,accurate,3,0.1,2008,1,1,2,42,18,39,-6,39,11,56,20,56,5,158,-102,241,-157,241,-159,241,-148,14796,14802,14793,14799,14816,14789,14800,27,1,2,14803,14777,14787,26,-12,-14,14796,14779,14791,17,-8,5,14806,14790,14802,16,3,8,14806,14788,14790,18,-9,-12,14801,14787,14793,14,-6,1,0.8%,0.0,0.1,0,0.77,0,0.0,0,0.77
2008-02-20 13:30:00+00:00,0.4%,USD,2008-02-20 08:30:00,0.3%,better,Medium,CPI m/m,0.3%,accurate,8,0.1,2008,1,2,2,49,12,52,-35,52,-14,52,-4,52,-6,52,-6,52,-3,55,2,89,32,14657,14667,14653,14664,14664,14618,14626,46,-38,-33,14636,14619,14631,17,-33,7,14640,14623,14636,17,-28,4,14638,14625,14628,13,-36,-10,14635,14620,14625,15,-39,0,14633,14612,14624,21,-40,0,0.3%,0.0,0.1,0,0.88,0,0.0,0,0.88
2008-03-14 12:30:00+00:00,0.0%,USD,2008-03-14 08:30:00,0.3%,worse,Medium,CPI m/m,0.4%,accurate,11,-0.3,2008,1,3,4,52,35,60,-32,60,-28,115,45,154,48,154,63,154,62,154,29,154,21,15571,15579,15567,15578,15593,15559,15568,34,-10,-14,15570,15544,15550,26,-28,-14,15554,15537,15549,17,-29,-2,15557,15533,15540,24,-38,-12,15550,15534,15549,16,-29,9,15569,15547,15559,22,-19,9,0.4%,0.0,-0.3,2,-4.24,0,0.0,2,-4.24
2008-04-16 12:30:00+00:00,0.3%,USD,2008-04-16 08:30:00,0.3%,accurate,Medium,CPI m/m,0.0%,accurate,16,0.0,2008,2,4,2,43,-17,38,31,38,8,39,19,39,14,39,26,39,28,50,24,51,19,15933,15936,15925,15933,15961,15929,15954,32,21,23,15967,15950,15962,17,29,6,15962,15945,15950,17,17,-10,15958,15946,15955,12,22,4,15964,15953,15961,11,28,6,15966,15954,15956,12,23,-6,0.0%,0.0,0.0,0,0.08,0,0.0,0,0.08
2008-05-14 12:30:00+00:00,0.2%,USD,2008-05-14 08:30:00,0.3%,worse,Medium,CPI m/m,0.3%,accurate,20,-0.1,2008,2,5,2,40,-9,54,28,54,33,55,6,55,22,55,27,55,30,55,32,55,40,15433,15439,15430,15433,15467,15432,15460,35,27,28,15484,15458,15473,26,40,10,15486,15470,15475,16,42,1,15476,15457,15458,19,25,-16,15468,15456,15460,12,27,-2,15471,15458,15464,13,31,4,0.3%,0.0,-0.1,1,-1.2,0,0.0,0,-1.2
2008-06-13 12:30:00+00:00,0.6%,USD,2008-06-13 08:30:00,0.5%,better,Medium,CPI m/m,0.2%,accurate,24,0.1,2008,2,6,4,46,18,52,-18,52,-15,52,-6,52,6,52,3,78,42,82,36,84,54,15331,15339,15325,15336,15356,15315,15344,41,8,12,15345,15322,15325,23,-11,-18,15327,15304,15322,23,-14,2,15332,15309,15320,23,-16,2,15324,15309,15314,15,-22,-9,15342,15313,15333,29,-3,19,0.2%,0.0,0.1,0,1.2,0,0.0,0,1.2
