actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
1.6M,USD,2017-04-05 10:30:00,-0.1M,accurate,High,Crude Oil Inventories,0.9M,accurate,14,2017-04-05 14:30:00+00:00,-1700.0,2017,2,4,Wednesday,10663,10664,10662,10664,10665,10659,10665,6,up,1,1,10667,10664,10666,3,up,2,1,10668,10665,10667,3,up,3,1,10665,10659,10662,6,down,2,2,10666,10662,10663,4,up,1,2,10660,10657,10660,3,down,4,3,10656,10653,10654,3,down,10,1,10648,10646,10646,2,down,18,1,10658,10654,10657,4,up,7,1
234K,USD,2017-04-06 08:30:00,251K,better,High,Unemployment Claims,259K,accurate,14,2017-04-06 12:30:00+00:00,6.77,2017,2,4,Thursday,10662,10664,10658,10658,10658,10655,10656,3,down,2,2,10662,10656,10660,6,up,2,4,10662,10659,10660,3,down,2,0,10662,10660,10660,2,down,2,2,10661,10657,10660,4,down,2,0,10656,10653,10655,3,down,3,0,10663,10660,10661,3,up,3,1,10654,10651,10654,3,down,4,2,10655,10653,10653,2,down,5,1
2B,USD,2017-04-06 10:30:00,10B,accurate,Low,Natural Gas Storage,-43B,accurate,14,2017-04-06 14:30:00+00:00,80.0,2017,2,4,Thursday,10660,10663,10660,10661,10661,10657,10657,4,down,4,4,10662,10656,10661,6,up,0,4,10662,10659,10659,3,down,2,2,10663,10655,10658,8,down,3,5,10654,10651,10654,3,down,7,2,10652,10649,10650,3,down,11,0,10655,10653,10653,2,up,8,1,10639,10638,10639,1,down,22,0,10644,10642,10642,2,up,19,1
0.2%,USD,2017-04-07 08:30:00,0.2%,accurate,High,Average Hourly Earnings m/m,0.3%,better,14,2017-04-07 12:30:00+00:00,0.0,2017,2,4,Friday,10635,10637,10631,10633,10666,10634,10652,32,up,19,18,10657,10637,10639,20,down,6,14,10646,10633,10636,13,down,3,3,10621,10610,10620,11,down,13,7,10621,10616,10619,5,down,14,2,10634,10628,10630,6,up,3,2,10631,10627,10627,4,down,6,3,10620,10616,10616,4,down,17,4,10614,10610,10611,4,down,22,3
98K,USD,2017-04-07 08:30:00,174K,worse,High,Non-Farm Employment Change,219K,worse,14,2017-04-07 12:30:00+00:00,43.68,2017,2,4,Friday,10635,10637,10631,10633,10666,10634,10652,32,up,19,18,10657,10637,10639,20,down,6,14,10646,10633,10636,13,down,3,3,10621,10610,10620,11,down,13,7,10621,10616,10619,5,down,14,2,10634,10628,10630,6,up,3,2,10631,10627,10627,4,down,6,3,10620,10616,10616,4,down,17,4,10614,10610,10611,4,down,22,3
4.5%,USD,2017-04-07 08:30:00,4.7%,better,High,Unemployment Rate,4.7%,accurate,14,2017-04-07 12:30:00+00:00,4.26,2017,2,4,Friday,10635,10637,10631,10633,10666,10634,10652,32,up,19,18,10657,10637,10639,20,down,6,14,10646,10633,10636,13,down,3,3,10621,10610,10620,11,down,13,7,10621,10616,10619,5,down,14,2,10634,10628,10630,6,up,3,2,10631,10627,10627,4,down,6,3,10620,10616,10616,4,down,17,4,10614,10610,10611,4,down,22,3
0.4%,USD,2017-04-07 10:00:00,0.1%,worse,Low,Final Wholesale Inventories m/m,-0.1%,accurate,14,2017-04-07 14:00:00+00:00,-300.0,2017,2,4,Friday,10632,10634,10628,10630,10632,10623,10624,9,down,6,6,10625,10621,10622,4,down,8,2,10633,10622,10631,11,up,1,9,10631,10627,10627,4,down,3,3,10619,10613,10617,6,down,13,2,10620,10616,10616,4,down,14,4,10616,10614,10615,2,down,15,0,10601,10594,10599,7,down,31,1,10589,10581,10585,8,down,45,4
15.2B,USD,2017-04-07 15:00:00,14.2B,better,Low,Consumer Credit m/m,10.9B,better,14,2017-04-07 19:00:00+00:00,-7.04,2017,2,4,Friday,10588,10590,10587,10589,10592,10587,10591,5,up,2,2,10591,10589,10589,2,down,0,2,10591,10588,10590,3,up,1,1,10593,10589,10592,4,up,3,3,10595,10592,10594,3,up,5,0,10599,10596,10596,3,up,7,3,10591,10588,10589,3,down,0,2,10589,10589,10589,0,down,0,0,10589,10589,10589,0,down,0,0
104.7,USD,2017-04-11 06:00:00,104.7,accurate,Low,NFIB Small Business Index,105.3,accurate,15,2017-04-11 10:00:00+00:00,0.0,2017,2,4,Tuesday,10605,10607,10605,10607,10613,10606,10613,7,up,6,6,10614,10610,10613,4,down,6,0,10614,10611,10611,3,down,4,2,10617,10615,10616,2,up,9,1,10615,10611,10612,4,down,5,3,10611,10610,10611,1,down,4,0,10617,10612,10617,5,up,10,5,10612,10608,10612,4,down,5,4,10612,10610,10611,2,down,4,0
5.74M,USD,2017-04-11 10:00:00,5.59M,better,Medium,JOLTS Job Openings,5.63M,accurate,15,2017-04-11 14:00:00+00:00,-2.68,2017,2,4,Tuesday,10611,10612,10610,10611,10613,10610,10612,3,up,1,1,10615,10612,10614,3,up,3,2,10615,10612,10613,3,down,2,1,10618,10615,10615,3,up,4,1,10630,10619,10628,11,up,17,9,10623,10620,10622,3,down,11,2,10615,10613,10613,2,down,2,1,10610,10605,10610,5,down,1,1,10604,10600,10604,4,down,7,3
-0.2%,USD,2017-04-12 08:30:00,-0.3%,accurate,Medium,Import Prices m/m,0.4%,better,15,2017-04-12 12:30:00+00:00,-33.33,2017,2,4,Wednesday,10602,10602,10597,10599,10602,10598,10600,4,up,1,1,10601,10597,10599,4,down,0,1,10600,10598,10599,2,down,0,0,10602,10600,10600,2,up,1,1,10605,10603,10604,2,up,5,0,10610,10608,10610,2,up,11,2,10614,10611,10612,3,up,13,1,10617,10615,10616,2,up,17,0,10606,10602,10604,4,down,5,2
-2.2M,USD,2017-04-12 10:30:00,-0.7M,accurate,High,Crude Oil Inventories,1.6M,accurate,15,2017-04-12 14:30:00+00:00,214.29,2017,2,4,Wednesday,10613,10614,10611,10612,10615,10612,10615,3,up,3,3,10615,10613,10614,2,down,2,1,10618,10613,10618,5,up,6,4,10621,10615,10619,6,up,7,4,10617,10615,10616,2,down,4,0,10614,10610,10611,4,down,1,3,10606,10602,10604,4,down,8,2,10602,10600,10601,2,down,11,1,10601,10599,10599,2,down,13,0
-176.2B,USD,2017-04-12 14:00:00,-150.0B,worse,Low,Federal Budget Balance,-192.0B,accurate,15,2017-04-12 18:00:00+00:00,17.47,2017,2,4,Wednesday,10595,10596,10593,10593,10596,10593,10595,3,up,2,2,10598,10595,10598,3,up,5,3,10599,10598,10598,1,down,5,0,10601,10599,10599,2,up,6,0,10598,10595,10595,3,down,2,3,10651,10639,10646,12,up,53,2,10664,10657,10659,7,up,66,0,10666,10665,10665,1,up,72,1,10670,10666,10668,4,up,75,2
-0.1%,USD,2017-04-13 08:30:00,0.0%,worse,High,PPI m/m,0.3%,accurate,15,2017-04-13 12:30:00+00:00,-100.0,2017,2,4,Thursday,10627,10629,10627,10629,10631,10625,10626,6,down,3,3,10627,10623,10623,4,down,6,3,10626,10623,10624,3,up,5,1,10629,10628,10628,1,up,1,0,10636,10630,10631,6,up,2,4,10619,10616,10618,3,down,11,1,10621,10618,10620,3,up,9,2,10632,10631,10631,1,up,2,1,10628,10626,10627,2,down,2,1
234K,USD,2017-04-13 08:30:00,242K,better,High,Unemployment Claims,235K,accurate,15,2017-04-13 12:30:00+00:00,3.31,2017,2,4,Thursday,10627,10629,10627,10629,10631,10625,10626,6,down,3,3,10627,10623,10623,4,down,6,3,10626,10623,10624,3,up,5,1,10629,10628,10628,1,up,1,0,10636,10630,10631,6,up,2,4,10619,10616,10618,3,down,11,1,10621,10618,10620,3,up,9,2,10632,10631,10631,1,up,2,1,10628,10626,10627,2,down,2,1
0.0%,USD,2017-04-13 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.3%,accurate,15,2017-04-13 12:30:00+00:00,100.0,2017,2,4,Thursday,10627,10629,10627,10629,10631,10625,10626,6,down,3,3,10627,10623,10623,4,down,6,3,10626,10623,10624,3,up,5,1,10629,10628,10628,1,up,1,0,10636,10630,10631,6,up,2,4,10619,10616,10618,3,down,11,1,10621,10618,10620,3,up,9,2,10632,10631,10631,1,up,2,1,10628,10626,10627,2,down,2,1
98.0,USD,2017-04-13 10:00:00,97.1,better,High,Prelim UoM Consumer Sentiment,96.9,worse,15,2017-04-13 14:00:00+00:00,-0.93,2017,2,4,Thursday,10617,10619,10616,10618,10618,10611,10611,7,down,7,7,10618,10609,10614,9,up,4,3,10618,10613,10618,5,up,0,4,10621,10618,10620,3,up,2,2,10630,10624,10624,6,up,6,5,10632,10631,10631,1,up,13,1,10630,10627,10630,3,down,12,3,10628,10622,10622,6,down,4,6,10617,10615,10617,2,down,1,0
10B,USD,2017-04-13 10:30:00,5B,accurate,Low,Natural Gas Storage,2B,accurate,15,2017-04-13 14:30:00+00:00,-100.0,2017,2,4,Thursday,10618,10621,10618,10620,10623,10620,10622,3,up,2,2,10626,10622,10625,4,up,5,3,10627,10625,10626,2,up,6,1,10630,10624,10624,6,down,4,5,10632,10631,10631,1,up,11,1,10630,10627,10630,3,down,10,3,10628,10626,10627,2,down,7,1,10618,10615,10616,3,down,4,2,10617,10615,10617,2,up,3,2
-0.3%,USD,2017-04-14 08:30:00,0.0%,worse,High,CPI m/m,0.1%,accurate,15,2017-04-14 12:30:00+00:00,-300.0,2017,2,4,Friday,10614,10617,10609,10613,10625,10613,10623,12,up,10,10,10623,10621,10622,2,down,9,1,10627,10622,10626,5,up,13,4,10629,10628,10629,1,up,16,1,10629,10627,10629,2,down,16,2,10623,10618,10621,5,down,8,2,10622,10622,10622,0,up,9,0,10627,10626,10626,1,up,13,1,10626,10624,10625,2,down,12,0
-0.1%,USD,2017-04-14 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,15,2017-04-14 12:30:00+00:00,150.0,2017,2,4,Friday,10614,10617,10609,10613,10625,10613,10623,12,up,10,10,10623,10621,10622,2,down,9,1,10627,10622,10626,5,up,13,4,10629,10628,10629,1,up,16,1,10629,10627,10629,2,down,16,2,10623,10618,10621,5,down,8,2,10622,10622,10622,0,up,9,0,10627,10626,10626,1,up,13,1,10626,10624,10625,2,down,12,0
0.0%,USD,2017-04-14 08:30:00,0.2%,worse,High,Core Retail Sales m/m,0.0%,worse,15,2017-04-14 12:30:00+00:00,100.0,2017,2,4,Friday,10614,10617,10609,10613,10625,10613,10623,12,up,10,10,10623,10621,10622,2,down,9,1,10627,10622,10626,5,up,13,4,10629,10628,10629,1,up,16,1,10629,10627,10629,2,down,16,2,10623,10618,10621,5,down,8,2,10622,10622,10622,0,up,9,0,10627,10626,10626,1,up,13,1,10626,10624,10625,2,down,12,0
-0.2%,USD,2017-04-14 08:30:00,0.1%,worse,High,Retail Sales m/m,-0.3%,worse,15,2017-04-14 12:30:00+00:00,300.0,2017,2,4,Friday,10614,10617,10609,10613,10625,10613,10623,12,up,10,10,10623,10621,10622,2,down,9,1,10627,10622,10626,5,up,13,4,10629,10628,10629,1,up,16,1,10629,10627,10629,2,down,16,2,10623,10618,10621,5,down,8,2,10622,10622,10622,0,up,9,0,10627,10626,10626,1,up,13,1,10626,10624,10625,2,down,12,0
0.3%,USD,2017-04-14 10:00:00,0.3%,accurate,Low,Business Inventories m/m,0.3%,accurate,15,2017-04-14 14:00:00+00:00,0.0,2017,2,4,Friday,10623,10623,10618,10621,10623,10621,10621,2,down,0,0,10622,10621,10621,1,down,0,0,10622,10621,10621,1,down,0,1,10622,10622,10622,0,up,1,0,10626,10624,10625,2,up,4,1,10627,10626,10626,1,up,5,1,10623,10622,10623,1,down,2,0,10619,10615,10618,4,down,3,1,10618,10615,10617,3,down,4,0
5.2,USD,2017-04-17 08:30:00,15.2,worse,Medium,Empire State Manufacturing Index,16.4,accurate,16,2017-04-17 12:30:00+00:00,65.79,2017,2,4,Monday,10647,10647,10644,10644,10648,10644,10646,4,up,2,1,10647,10644,10646,3,down,2,1,10648,10646,10648,2,up,4,2,10647,10643,10645,4,down,1,1,10646,10645,10646,1,up,2,0,10656,10655,10655,1,up,11,1,10662,10658,10658,4,up,14,3,10662,10658,10658,4,down,14,3,10656,10654,10655,2,down,11,1
68,USD,2017-04-17 10:00:00,70,worse,Low,NAHB Housing Market Index,71,accurate,16,2017-04-17 14:00:00+00:00,2.86,2017,2,4,Monday,10656,10656,10655,10655,10662,10655,10659,7,up,4,4,10661,10657,10657,4,down,2,2,10659,10657,10659,2,up,4,2,10662,10658,10658,4,down,3,3,10665,10663,10663,2,up,8,2,10662,10658,10658,4,down,3,3,10660,10656,10660,4,up,5,3,10654,10652,10654,2,down,1,2,10655,10654,10654,1,down,1,1
53.4B,USD,2017-04-17 16:00:00,12.4B,better,Low,TIC Long-Term Purchases,5.9B,accurate,16,2017-04-17 20:00:00+00:00,-330.65,2017,2,4,Monday,10641,10641,10639,10639,10641,10639,10640,2,up,1,1,10640,10639,10640,1,down,1,0,10641,10640,10641,1,up,2,1,10645,10643,10645,2,up,6,2,10644,10642,10642,2,down,3,1,10646,10642,10643,4,up,4,1,10649,10645,10645,4,up,6,1,10642,10641,10641,1,down,2,1,10645,10643,10643,2,up,4,0
1.26M,USD,2017-04-18 08:30:00,1.25M,accurate,High,Building Permits,1.22M,accurate,16,2017-04-18 12:30:00+00:00,-0.8,2017,2,4,Tuesday,10688,10691,10687,10689,10690,10686,10686,4,down,3,3,10688,10684,10686,4,down,3,0,10690,10685,10689,5,up,0,3,10699,10694,10697,5,up,8,2,10693,10690,10693,3,down,4,2,10687,10684,10685,3,down,4,2,10697,10693,10697,4,up,8,3,10704,10698,10698,6,up,9,6,10700,10698,10698,2,down,9,1
1.22M,USD,2017-04-18 08:30:00,1.25M,worse,Medium,Housing Starts,1.30M,accurate,16,2017-04-18 12:30:00+00:00,2.4,2017,2,4,Tuesday,10688,10691,10687,10689,10690,10686,10686,4,down,3,3,10688,10684,10686,4,down,3,0,10690,10685,10689,5,up,0,3,10699,10694,10697,5,up,8,2,10693,10690,10693,3,down,4,2,10687,10684,10685,3,down,4,2,10697,10693,10697,4,up,8,3,10704,10698,10698,6,up,9,6,10700,10698,10698,2,down,9,1
76.1%,USD,2017-04-18 09:15:00,76.3%,worse,Medium,Capacity Utilization Rate,75.4%,accurate,16,2017-04-18 13:15:00+00:00,0.26,2017,2,4,Tuesday,10690,10693,10689,10692,10695,10690,10692,5,down,0,1,10695,10690,10691,5,down,1,1,10693,10690,10693,3,up,1,2,10689,10683,10683,6,down,9,6,10693,10689,10691,4,up,1,2,10695,10692,10694,3,up,2,1,10700,10696,10696,4,up,4,3,10700,10698,10698,2,up,6,2,10708,10702,10703,6,up,11,2
0.5%,USD,2017-04-18 09:15:00,0.5%,accurate,Medium,Industrial Production m/m,0.0%,accurate,16,2017-04-18 13:15:00+00:00,0.0,2017,2,4,Tuesday,10690,10693,10689,10692,10695,10690,10692,5,down,0,1,10695,10690,10691,5,down,1,1,10693,10690,10693,3,up,1,2,10689,10683,10683,6,down,9,6,10693,10689,10691,4,up,1,2,10695,10692,10694,3,up,2,1,10700,10696,10696,4,up,4,3,10700,10698,10698,2,up,6,2,10708,10702,10703,6,up,11,2
-1.0M,USD,2017-04-19 10:30:00,-1.0M,accurate,High,Crude Oil Inventories,-2.2M,accurate,16,2017-04-19 14:30:00+00:00,0.0,2017,2,4,Wednesday,10710,10711,10708,10711,10713,10709,10713,4,up,2,2,10718,10713,10717,5,up,6,4,10720,10717,10718,3,up,7,1,10720,10713,10713,7,down,2,3,10711,10707,10711,4,down,0,1,10707,10705,10706,2,down,5,1,10713,10710,10712,3,up,1,2,10711,10710,10710,1,down,1,0,10722,10718,10720,4,up,9,2
22.0,USD,2017-04-20 08:30:00,25.6,worse,High,Philly Fed Manufacturing Index,32.8,accurate,16,2017-04-20 12:30:00+00:00,14.06,2017,2,4,Thursday,10744,10747,10743,10747,10752,10747,10750,5,up,3,3,10751,10746,10746,5,down,1,4,10748,10744,10745,4,down,2,1,10751,10747,10750,4,up,3,3,10766,10762,10765,4,up,18,3,10767,10764,10766,3,up,19,1,10757,10753,10757,4,down,10,3,10771,10765,10770,6,up,23,3,10752,10749,10750,3,down,3,2
244K,USD,2017-04-20 08:30:00,241K,accurate,High,Unemployment Claims,234K,accurate,16,2017-04-20 12:30:00+00:00,-1.24,2017,2,4,Thursday,10744,10747,10743,10747,10752,10747,10750,5,up,3,3,10751,10746,10746,5,down,1,4,10748,10744,10745,4,down,2,1,10751,10747,10750,4,up,3,3,10766,10762,10765,4,up,18,3,10767,10764,10766,3,up,19,1,10757,10753,10757,4,down,10,3,10771,10765,10770,6,up,23,3,10752,10749,10750,3,down,3,2
0.4%,USD,2017-04-20 10:00:00,0.2%,better,Low,CB Leading Index m/m,0.5%,worse,16,2017-04-20 14:00:00+00:00,-100.0,2017,2,4,Thursday,10767,10767,10764,10766,10770,10763,10768,7,up,2,2,10770,10767,10769,3,up,3,1,10769,10762,10762,7,down,4,7,10757,10753,10757,4,down,9,3,10769,10762,10766,7,up,0,3,10771,10765,10770,6,up,4,3,10760,10755,10757,5,down,9,3,10750,10745,10745,5,down,21,3,10718,10715,10718,3,down,48,2
54B,USD,2017-04-20 10:30:00,49B,accurate,Low,Natural Gas Storage,10B,accurate,16,2017-04-20 14:30:00+00:00,-10.2,2017,2,4,Thursday,10754,10757,10753,10757,10759,10756,10759,3,up,2,2,10763,10759,10762,4,up,5,3,10764,10762,10762,2,down,5,0,10769,10762,10766,7,up,9,3,10771,10765,10770,6,up,13,3,10760,10755,10757,5,down,0,3,10752,10749,10750,3,down,7,2,10740,10737,10739,3,down,18,1,10721,10718,10718,3,down,39,0
52.8,USD,2017-04-21 09:45:00,53.9,worse,Low,Flash Manufacturing PMI,53.3,accurate,16,2017-04-21 13:45:00+00:00,2.04,2017,2,4,Friday,10704,10706,10703,10705,10706,10704,10704,2,down,1,1,10706,10703,10704,3,down,1,0,10704,10696,10698,8,down,7,6,10697,10690,10696,7,down,9,6,10694,10691,10692,3,down,13,1,10697,10692,10697,5,up,8,4,10699,10693,10695,6,down,10,3,10686,10683,10685,3,down,20,2,10706,10704,10705,2,up,0,1
52.5,USD,2017-04-21 09:45:00,53.7,worse,Low,Flash Services PMI,52.8,accurate,16,2017-04-21 13:45:00+00:00,2.23,2017,2,4,Friday,10704,10706,10703,10705,10706,10704,10704,2,down,1,1,10706,10703,10704,3,down,1,0,10704,10696,10698,8,down,7,6,10697,10690,10696,7,down,9,6,10694,10691,10692,3,down,13,1,10697,10692,10697,5,up,8,4,10699,10693,10695,6,down,10,3,10686,10683,10685,3,down,20,2,10706,10704,10705,2,up,0,1
5.71M,USD,2017-04-21 10:00:00,5.61M,better,Medium,Existing Home Sales,5.47M,accurate,16,2017-04-21 14:00:00+00:00,-1.78,2017,2,4,Friday,10704,10704,10696,10698,10699,10693,10694,6,down,4,4,10698,10687,10690,11,down,8,4,10697,10690,10696,7,up,2,6,10705,10703,10704,2,up,6,0,10698,10686,10688,12,down,10,5,10700,10696,10697,4,up,1,0,10697,10694,10694,3,down,4,1,10694,10688,10692,6,down,6,3,10709,10696,10699,13,up,1,10
0.8%,USD,2017-04-25 09:00:00,0.1%,better,Low,HPI m/m,0.2%,better,17,2017-04-25 13:00:00+00:00,-700.0,2017,2,4,Tuesday,10894,10894,10889,10889,10889,10879,10884,10,down,5,5,10885,10883,10884,2,down,5,0,10890,10884,10890,6,up,1,6,10892,10885,10885,7,down,4,6,10902,10895,10900,7,up,11,4,10933,10921,10926,12,up,37,4,10928,10922,10928,6,up,39,4,10941,10936,10941,5,up,52,5,10949,10945,10949,4,up,60,1
5.9%,USD,2017-04-25 09:00:00,5.7%,better,Low,S&P/CS Composite-20 HPI y/y,5.7%,accurate,17,2017-04-25 13:00:00+00:00,-3.51,2017,2,4,Tuesday,10894,10894,10889,10889,10889,10879,10884,10,down,5,5,10885,10883,10884,2,down,5,0,10890,10884,10890,6,up,1,6,10892,10885,10885,7,down,4,6,10902,10895,10900,7,up,11,4,10933,10921,10926,12,up,37,4,10928,10922,10928,6,up,39,4,10941,10936,10941,5,up,52,5,10949,10945,10949,4,up,60,1
20,USD,2017-04-25 09:59:00,18,better,Low,Richmond Manufacturing Index,22,accurate,17,2017-04-25 14:00:00+00:00,-11.11,2017,2,4,Tuesday,10896,10902,10895,10900,10913,10890,10904,23,up,4,4,10920,10903,10911,17,up,11,7,10917,10909,10911,8,down,11,0,10933,10921,10926,12,up,26,4,10928,10922,10928,6,up,28,4,10933,10930,10933,3,up,33,2,10941,10936,10941,5,up,41,5,10949,10945,10949,4,up,49,1,10937,10934,10935,3,down,35,0
120.3,USD,2017-04-25 10:00:00,123.7,worse,High,CB Consumer Confidence,124.9,worse,17,2017-04-25 14:00:00+00:00,2.75,2017,2,4,Tuesday,10896,10902,10895,10900,10913,10890,10904,23,up,4,4,10920,10903,10911,17,up,11,7,10917,10909,10911,8,down,11,0,10933,10921,10926,12,up,26,4,10928,10922,10928,6,up,28,4,10933,10930,10933,3,up,33,2,10941,10936,10941,5,up,41,5,10949,10945,10949,4,up,49,1,10937,10934,10935,3,down,35,0
621K,USD,2017-04-25 10:00:00,590K,better,Medium,New Home Sales,587K,worse,17,2017-04-25 14:00:00+00:00,-5.25,2017,2,4,Tuesday,10896,10902,10895,10900,10913,10890,10904,23,up,4,4,10920,10903,10911,17,up,11,7,10917,10909,10911,8,down,11,0,10933,10921,10926,12,up,26,4,10928,10922,10928,6,up,28,4,10933,10930,10933,3,up,33,2,10941,10936,10941,5,up,41,5,10949,10945,10949,4,up,49,1,10937,10934,10935,3,down,35,0
-3.6M,USD,2017-04-26 10:30:00,-1.1M,accurate,High,Crude Oil Inventories,-1.0M,accurate,17,2017-04-26 14:30:00+00:00,227.27,2017,2,4,Wednesday,10894,10894,10892,10893,10895,10892,10894,3,up,1,1,10894,10889,10890,5,down,3,3,10893,10887,10887,6,down,6,3,10883,10876,10876,7,down,17,4,10878,10875,10875,3,down,18,2,10872,10867,10872,5,down,21,0,10877,10872,10876,5,up,17,3,10877,10874,10877,3,up,16,3,10902,10899,10900,3,up,7,2
-0.2%,USD,2017-04-27 08:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,0.5%,accurate,17,2017-04-27 12:30:00+00:00,150.0,2017,2,4,Thursday,10890,10893,10885,10890,10900,10887,10897,13,up,7,7,10929,10897,10921,32,up,31,24,10933,10918,10926,15,up,36,5,10909,10888,10896,21,down,6,3,10883,10877,10881,6,down,9,3,10865,10855,10862,10,down,28,6,10867,10860,10866,7,up,24,5,10867,10864,10864,3,down,26,0,10871,10870,10870,1,up,20,1
257K,USD,2017-04-27 08:30:00,241K,worse,High,Unemployment Claims,243K,accurate,17,2017-04-27 12:30:00+00:00,-6.64,2017,2,4,Thursday,10890,10893,10885,10890,10900,10887,10897,13,up,7,7,10929,10897,10921,32,up,31,24,10933,10918,10926,15,up,36,5,10909,10888,10896,21,down,6,3,10883,10877,10881,6,down,9,3,10865,10855,10862,10,down,28,6,10867,10860,10866,7,up,24,5,10867,10864,10864,3,down,26,0,10871,10870,10870,1,up,20,1
0.7%,USD,2017-04-27 08:30:00,1.5%,worse,Medium,Durable Goods Orders m/m,1.8%,accurate,17,2017-04-27 12:30:00+00:00,53.33,2017,2,4,Thursday,10890,10893,10885,10890,10900,10887,10897,13,up,7,7,10929,10897,10921,32,up,31,24,10933,10918,10926,15,up,36,5,10909,10888,10896,21,down,6,3,10883,10877,10881,6,down,9,3,10865,10855,10862,10,down,28,6,10867,10860,10866,7,up,24,5,10867,10864,10864,3,down,26,0,10871,10870,10870,1,up,20,1
-64.8B,USD,2017-04-27 08:30:00,-65.2B,accurate,Low,Goods Trade Balance,-63.9B,better,17,2017-04-27 12:30:00+00:00,-0.61,2017,2,4,Thursday,10890,10893,10885,10890,10900,10887,10897,13,up,7,7,10929,10897,10921,32,up,31,24,10933,10918,10926,15,up,36,5,10909,10888,10896,21,down,6,3,10883,10877,10881,6,down,9,3,10865,10855,10862,10,down,28,6,10867,10860,10866,7,up,24,5,10867,10864,10864,3,down,26,0,10871,10870,10870,1,up,20,1
-0.1%,USD,2017-04-27 08:30:00,0.3%,better,Low,Prelim Wholesale Inventories m/m,0.2%,better,17,2017-04-27 12:30:00+00:00,133.33,2017,2,4,Thursday,10890,10893,10885,10890,10900,10887,10897,13,up,7,7,10929,10897,10921,32,up,31,24,10933,10918,10926,15,up,36,5,10909,10888,10896,21,down,6,3,10883,10877,10881,6,down,9,3,10865,10855,10862,10,down,28,6,10867,10860,10866,7,up,24,5,10867,10864,10864,3,down,26,0,10871,10870,10870,1,up,20,1
-0.8%,USD,2017-04-27 10:00:00,-0.6%,worse,Medium,Pending Home Sales m/m,5.5%,accurate,17,2017-04-27 14:00:00+00:00,33.33,2017,2,4,Thursday,10856,10865,10855,10862,10865,10855,10855,10,down,7,7,10859,10854,10854,5,down,8,1,10855,10853,10853,2,down,9,1,10867,10860,10866,7,up,4,5,10872,10863,10865,9,down,3,6,10867,10864,10864,3,down,2,0,10866,10861,10863,5,down,1,2,10878,10875,10876,3,up,14,0,10881,10876,10881,5,up,19,5
74B,USD,2017-04-27 10:30:00,72B,accurate,Low,Natural Gas Storage,54B,accurate,17,2017-04-27 14:30:00+00:00,-2.78,2017,2,4,Thursday,10861,10867,10860,10866,10866,10863,10865,3,down,1,1,10869,10864,10868,5,up,2,3,10869,10866,10869,3,up,3,1,10872,10863,10865,9,down,1,6,10867,10864,10864,3,down,2,0,10866,10861,10863,5,down,3,2,10871,10870,10870,1,up,4,1,10877,10874,10876,3,up,10,0,10884,10880,10884,4,up,18,3
0.7%,USD,2017-04-28 08:30:00,1.3%,worse,High,Advance GDP q/q,2.1%,better,17,2017-04-28 12:30:00+00:00,46.15,2017,2,4,Friday,10924,10927,10922,10927,10930,10920,10926,10,down,1,1,10926,10907,10917,19,down,10,9,10923,10912,10915,11,down,12,3,10920,10911,10912,9,down,15,0,10912,10908,10911,4,down,16,1,10920,10914,10917,6,up,10,2,10905,10901,10905,4,down,22,3,10898,10893,10895,5,down,32,1,10895,10893,10895,2,down,32,1
2.3%,USD,2017-04-28 08:30:00,2.0%,better,Medium,Advance GDP Price Index q/q,2.1%,accurate,17,2017-04-28 12:30:00+00:00,-15.0,2017,2,4,Friday,10924,10927,10922,10927,10930,10920,10926,10,down,1,1,10926,10907,10917,19,down,10,9,10923,10912,10915,11,down,12,3,10920,10911,10912,9,down,15,0,10912,10908,10911,4,down,16,1,10920,10914,10917,6,up,10,2,10905,10901,10905,4,down,22,3,10898,10893,10895,5,down,32,1,10895,10893,10895,2,down,32,1
0.8%,USD,2017-04-28 08:30:00,0.6%,better,Medium,Employment Cost Index q/q,0.5%,accurate,17,2017-04-28 12:30:00+00:00,-33.33,2017,2,4,Friday,10924,10927,10922,10927,10930,10920,10926,10,down,1,1,10926,10907,10917,19,down,10,9,10923,10912,10915,11,down,12,3,10920,10911,10912,9,down,15,0,10912,10908,10911,4,down,16,1,10920,10914,10917,6,up,10,2,10905,10901,10905,4,down,22,3,10898,10893,10895,5,down,32,1,10895,10893,10895,2,down,32,1
