actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
218K,USD,2018-06-14 08:30:00,223K,better,Medium,Unemployment Claims,222K,accurate,24,2018-06-14 12:30:00+00:00,2.24,2018,2,6,Thursday
0.6%,USD,2018-06-14 08:30:00,0.5%,accurate,Low,Import Prices m/m,0.6%,better,24,2018-06-14 12:30:00+00:00,-20.0,2018,2,6,Thursday
0.3%,USD,2018-06-14 10:00:00,0.3%,accurate,Low,Business Inventories m/m,-0.1%,better,24,2018-06-14 14:00:00+00:00,0.0,2018,2,6,Thursday
96B,USD,2018-06-14 10:30:00,87B,accurate,Low,Natural Gas Storage,92B,accurate,24,2018-06-14 14:30:00+00:00,-10.34,2018,2,6,Thursday
25.0,USD,2018-06-15 08:30:00,19.1,better,Medium,Empire State Manufacturing Index,20.1,accurate,24,2018-06-15 12:30:00+00:00,-30.89,2018,2,6,Friday
77.9%,USD,2018-06-15 09:15:00,78.1%,worse,Medium,Capacity Utilization Rate,78.1%,accurate,24,2018-06-15 13:15:00+00:00,0.26,2018,2,6,Friday
-0.1%,USD,2018-06-15 09:15:00,0.2%,worse,Medium,Industrial Production m/m,0.9%,better,24,2018-06-15 13:15:00+00:00,150.0,2018,2,6,Friday
99.3,USD,2018-06-15 10:00:00,98.5,better,Medium,Prelim UoM Consumer Sentiment,98.0,worse,24,2018-06-15 14:00:00+00:00,-0.81,2018,2,6,Friday
93.9B,USD,2018-06-15 16:00:00,58.5B,better,Low,TIC Long-Term Purchases,61.8B,accurate,24,2018-06-15 20:00:00+00:00,-60.51,2018,2,6,Friday
-0.8%,USD,2018-06-04 10:00:00,-0.4%,worse,Low,Factory Orders m/m,1.7%,accurate,23,2018-06-04 14:00:00+00:00,100.0,2018,2,6,Monday
56.8,USD,2018-06-05 09:45:00,55.7,better,Low,Final Services PMI,55.7,accurate,23,2018-06-05 13:45:00+00:00,-1.97,2018,2,6,Tuesday
58.6,USD,2018-06-05 10:00:00,57.9,better,High,ISM Non-Manufacturing PMI,56.8,accurate,23,2018-06-05 14:00:00+00:00,-1.21,2018,2,6,Tuesday
6.70M,USD,2018-06-05 10:00:00,6.49M,better,Low,JOLTS Job Openings,6.63M,better,23,2018-06-05 14:00:00+00:00,-3.24,2018,2,6,Tuesday
0.4%,USD,2018-06-06 08:30:00,0.7%,better,Low,Revised Nonfarm Productivity q/q,0.7%,accurate,23,2018-06-06 12:30:00+00:00,42.86,2018,2,6,Wednesday
2.9%,USD,2018-06-06 08:30:00,2.7%,better,Low,Revised Unit Labor Costs q/q,2.7%,accurate,23,2018-06-06 12:30:00+00:00,-7.41,2018,2,6,Wednesday
-46.2B,USD,2018-06-06 08:30:00,-50.0B,better,Low,Trade Balance,-47.2B,better,23,2018-06-06 12:30:00+00:00,-7.6,2018,2,6,Wednesday
2.1M,USD,2018-06-06 10:30:00,-2.0M,accurate,High,Crude Oil Inventories,-3.6M,accurate,23,2018-06-06 14:30:00+00:00,-205.0,2018,2,6,Wednesday
222K,USD,2018-06-07 08:30:00,223K,accurate,Medium,Unemployment Claims,223K,accurate,23,2018-06-07 12:30:00+00:00,0.45,2018,2,6,Thursday
53.9,USD,2018-06-07 10:00:00,54.2,accurate,Low,IBD/TIPP Economic Optimism,53.6,accurate,23,2018-06-07 14:00:00+00:00,0.55,2018,2,6,Thursday
92B,USD,2018-06-07 10:30:00,87B,accurate,Low,Natural Gas Storage,96B,accurate,23,2018-06-07 14:30:00+00:00,-5.75,2018,2,6,Thursday
9.3B,USD,2018-06-07 15:00:00,13.9B,worse,Low,Consumer Credit m/m,12.3B,better,23,2018-06-07 19:00:00+00:00,33.09,2018,2,6,Thursday
0.1%,USD,2018-06-08 10:00:00,0.0%,worse,Low,Final Wholesale Inventories m/m,0.0%,accurate,23,2018-06-08 14:00:00+00:00,100.0,2018,2,6,Friday
6.8%,USD,2018-05-29 09:00:00,6.5%,better,Low,S&P/CS Composite-20 HPI y/y,6.8%,accurate,22,2018-05-29 13:00:00+00:00,-4.62,2018,2,5,Tuesday
128.0,USD,2018-05-29 10:00:00,128.2,accurate,High,CB Consumer Confidence,125.6,worse,22,2018-05-29 14:00:00+00:00,0.16,2018,2,5,Tuesday
178K,USD,2018-05-30 08:15:00,191K,worse,High,ADP Non-Farm Employment Change,163K,worse,22,2018-05-30 12:15:00+00:00,6.81,2018,2,5,Wednesday
2.2%,USD,2018-05-30 08:30:00,2.3%,worse,High,Prelim GDP q/q,2.3%,accurate,22,2018-05-30 12:30:00+00:00,4.35,2018,2,5,Wednesday
-68.2B,USD,2018-05-30 08:30:00,-71.2B,better,Low,Goods Trade Balance,-68.3B,accurate,22,2018-05-30 12:30:00+00:00,-4.21,2018,2,5,Wednesday
1.9%,USD,2018-05-30 08:30:00,2.0%,accurate,Low,Prelim GDP Price Index q/q,2.0%,accurate,22,2018-05-30 12:30:00+00:00,5.0,2018,2,5,Wednesday
0.0%,USD,2018-05-30 08:30:00,0.4%,better,Low,Prelim Wholesale Inventories m/m,0.3%,better,22,2018-05-30 12:30:00+00:00,100.0,2018,2,5,Wednesday
0.2%,USD,2018-05-31 08:30:00,0.1%,better,Medium,Core PCE Price Index m/m,0.2%,accurate,22,2018-05-31 12:30:00+00:00,-100.0,2018,2,5,Thursday
0.6%,USD,2018-05-31 08:30:00,0.4%,better,Medium,Personal Spending m/m,0.5%,better,22,2018-05-31 12:30:00+00:00,-50.0,2018,2,5,Thursday
221K,USD,2018-05-31 08:30:00,228K,better,Medium,Unemployment Claims,234K,accurate,22,2018-05-31 12:30:00+00:00,3.07,2018,2,5,Thursday
0.3%,USD,2018-05-31 08:30:00,0.3%,accurate,Low,Personal Income m/m,0.2%,worse,22,2018-05-31 12:30:00+00:00,0.0,2018,2,5,Thursday
62.7,USD,2018-05-31 09:45:00,58.2,better,Medium,Chicago PMI,57.6,accurate,22,2018-05-31 13:45:00+00:00,-7.73,2018,2,5,Thursday
-1.3%,USD,2018-05-31 10:00:00,0.4%,worse,Low,Pending Home Sales m/m,0.6%,better,22,2018-05-31 14:00:00+00:00,425.0,2018,2,5,Thursday
96B,USD,2018-05-31 10:30:00,100B,accurate,Low,Natural Gas Storage,91B,accurate,22,2018-05-31 14:30:00+00:00,4.0,2018,2,5,Thursday
-3.6M,USD,2018-05-31 11:00:00,-0.4M,accurate,High,Crude Oil Inventories,5.8M,accurate,22,2018-05-31 15:00:00+00:00,800.0,2018,2,5,Thursday
0.3%,USD,2018-06-01 08:30:00,0.2%,better,High,Average Hourly Earnings m/m,0.1%,accurate,22,2018-06-01 12:30:00+00:00,-50.0,2018,2,6,Friday
223K,USD,2018-06-01 08:30:00,189K,better,High,Non-Farm Employment Change,159K,accurate,22,2018-06-01 12:30:00+00:00,-17.99,2018,2,6,Friday
3.8%,USD,2018-06-01 08:30:00,3.9%,better,High,Unemployment Rate,3.9%,accurate,22,2018-06-01 12:30:00+00:00,2.56,2018,2,6,Friday
56.4,USD,2018-06-01 09:45:00,56.6,accurate,Low,Final Manufacturing PMI,56.6,accurate,22,2018-06-01 13:45:00+00:00,0.35,2018,2,6,Friday
58.7,USD,2018-06-01 10:00:00,58.3,better,High,ISM Manufacturing PMI,57.3,accurate,22,2018-06-01 14:00:00+00:00,-0.69,2018,2,6,Friday
1.8%,USD,2018-06-01 10:00:00,0.8%,better,Low,Construction Spending m/m,-1.7%,accurate,22,2018-06-01 14:00:00+00:00,-125.0,2018,2,6,Friday
79.5,USD,2018-06-01 10:00:00,78.1,better,Low,ISM Manufacturing Prices,79.3,accurate,22,2018-06-01 14:00:00+00:00,-1.79,2018,2,6,Friday
16.9M,USD,2018-06-01 01:00:00,17.0M,accurate,Low,Total Vehicle Sales,17.2M,accurate,22,2018-06-01 05:00:00+00:00,0.59,2018,2,6,Friday
16,USD,2018-05-22 09:59:00,9,better,Low,Richmond Manufacturing Index,-3,accurate,21,2018-05-22 14:00:00+00:00,-77.78,2018,2,5,Tuesday
56.6,USD,2018-05-23 09:45:00,56.6,accurate,Low,Flash Manufacturing PMI,56.5,accurate,21,2018-05-23 13:45:00+00:00,0.0,2018,2,5,Wednesday
55.7,USD,2018-05-23 09:45:00,54.9,better,Low,Flash Services PMI,54.6,accurate,21,2018-05-23 13:45:00+00:00,-1.46,2018,2,5,Wednesday
662K,USD,2018-05-23 10:00:00,680K,worse,Low,New Home Sales,672K,worse,21,2018-05-23 14:00:00+00:00,2.65,2018,2,5,Wednesday
5.8M,USD,2018-05-23 10:30:00,-2.5M,accurate,High,Crude Oil Inventories,-1.4M,accurate,21,2018-05-23 14:30:00+00:00,-332.0,2018,2,5,Wednesday
234K,USD,2018-05-24 08:30:00,220K,worse,Medium,Unemployment Claims,223K,accurate,21,2018-05-24 12:30:00+00:00,-6.36,2018,2,5,Thursday
0.1%,USD,2018-05-24 09:00:00,0.5%,worse,Low,HPI m/m,0.6%,accurate,21,2018-05-24 13:00:00+00:00,80.0,2018,2,5,Thursday
5.46M,USD,2018-05-24 10:00:00,5.56M,worse,Medium,Existing Home Sales,5.60M,accurate,21,2018-05-24 14:00:00+00:00,1.8,2018,2,5,Thursday
91B,USD,2018-05-24 10:30:00,92B,accurate,Low,Natural Gas Storage,106B,accurate,21,2018-05-24 14:30:00+00:00,1.09,2018,2,5,Thursday
0.9%,USD,2018-05-25 08:30:00,0.5%,better,High,Core Durable Goods Orders m/m,0.1%,accurate,21,2018-05-25 12:30:00+00:00,-80.0,2018,2,5,Friday
-1.7%,USD,2018-05-25 08:30:00,-1.3%,worse,Medium,Durable Goods Orders m/m,2.7%,accurate,21,2018-05-25 12:30:00+00:00,30.77,2018,2,5,Friday
98.0,USD,2018-05-25 10:00:00,98.8,worse,Medium,Revised UoM Consumer Sentiment,98.8,accurate,21,2018-05-25 14:00:00+00:00,0.81,2018,2,5,Friday
0.3%,USD,2018-05-15 08:30:00,0.5%,worse,High,Core Retail Sales m/m,0.4%,better,20,2018-05-15 12:30:00+00:00,40.0,2018,2,5,Tuesday
0.3%,USD,2018-05-15 08:30:00,0.4%,worse,High,Retail Sales m/m,0.8%,better,20,2018-05-15 12:30:00+00:00,25.0,2018,2,5,Tuesday
20.1,USD,2018-05-15 08:30:00,15.1,better,Medium,Empire State Manufacturing Index,15.8,accurate,20,2018-05-15 12:30:00+00:00,-33.11,2018,2,5,Tuesday
0.0%,USD,2018-05-15 10:00:00,0.2%,better,Low,Business Inventories m/m,0.6%,accurate,20,2018-05-15 14:00:00+00:00,100.0,2018,2,5,Tuesday
70,USD,2018-05-15 10:00:00,70,accurate,Low,NAHB Housing Market Index,68,worse,20,2018-05-15 14:00:00+00:00,0.0,2018,2,5,Tuesday
61.8B,USD,2018-05-15 16:00:00,51.3B,better,Low,TIC Long-Term Purchases,49.0B,accurate,20,2018-05-15 20:00:00+00:00,-20.47,2018,2,5,Tuesday
1.35M,USD,2018-05-16 08:30:00,1.35M,accurate,High,Building Permits,1.38M,better,20,2018-05-16 12:30:00+00:00,0.0,2018,2,5,Wednesday
1.29M,USD,2018-05-16 08:30:00,1.32M,worse,Medium,Housing Starts,1.34M,accurate,20,2018-05-16 12:30:00+00:00,2.27,2018,2,5,Wednesday
78.0%,USD,2018-05-16 09:15:00,78.4%,worse,Medium,Capacity Utilization Rate,77.6%,worse,20,2018-05-16 13:15:00+00:00,0.51,2018,2,5,Wednesday
0.7%,USD,2018-05-16 09:15:00,0.6%,better,Medium,Industrial Production m/m,0.7%,better,20,2018-05-16 13:15:00+00:00,-16.67,2018,2,5,Wednesday
-1.4M,USD,2018-05-16 10:30:00,-1.1M,accurate,High,Crude Oil Inventories,-2.2M,accurate,20,2018-05-16 14:30:00+00:00,27.27,2018,2,5,Wednesday
222K,USD,2018-05-17 08:30:00,216K,worse,Medium,Unemployment Claims,211K,accurate,20,2018-05-17 12:30:00+00:00,-2.78,2018,2,5,Thursday
34.4,USD,2018-05-17 08:32:00,21.1,better,Medium,Philly Fed Manufacturing Index,23.2,accurate,20,2018-05-17 12:30:00+00:00,-63.03,2018,2,5,Thursday
0.4%,USD,2018-05-17 10:00:00,0.4%,accurate,Low,CB Leading Index m/m,0.4%,better,20,2018-05-17 14:00:00+00:00,0.0,2018,2,5,Thursday
106B,USD,2018-05-17 10:30:00,105B,accurate,Low,Natural Gas Storage,89B,accurate,20,2018-05-17 14:30:00+00:00,-0.95,2018,2,5,Thursday
11.6B,USD,2018-05-07 15:00:00,16.2B,worse,Low,Consumer Credit m/m,13.6B,better,19,2018-05-07 19:00:00+00:00,28.4,2018,2,5,Monday
104.8,USD,2018-05-08 06:00:00,105.2,accurate,Low,NFIB Small Business Index,104.7,accurate,19,2018-05-08 10:00:00+00:00,0.38,2018,2,5,Tuesday
6.55M,USD,2018-05-08 10:00:00,6.02M,better,Low,JOLTS Job Openings,6.08M,accurate,19,2018-05-08 14:00:00+00:00,-8.8,2018,2,5,Tuesday
53.6,USD,2018-05-08 10:02:00,51.3,better,Low,IBD/TIPP Economic Optimism,52.6,accurate,19,2018-05-08 14:00:00+00:00,-4.48,2018,2,5,Tuesday
0.1%,USD,2018-05-09 08:30:00,0.2%,worse,High,PPI m/m,0.3%,accurate,19,2018-05-09 12:30:00+00:00,50.0,2018,2,5,Wednesday
0.2%,USD,2018-05-09 08:30:00,0.2%,accurate,Medium,Core PPI m/m,0.3%,accurate,19,2018-05-09 12:30:00+00:00,0.0,2018,2,5,Wednesday
0.3%,USD,2018-05-09 10:00:00,0.6%,better,Low,Final Wholesale Inventories m/m,0.5%,accurate,19,2018-05-09 14:00:00+00:00,50.0,2018,2,5,Wednesday
-2.2M,USD,2018-05-09 10:30:00,-0.2M,accurate,High,Crude Oil Inventories,6.2M,accurate,19,2018-05-09 14:30:00+00:00,1000.0,2018,2,5,Wednesday
0.2%,USD,2018-05-10 08:30:00,0.3%,worse,High,CPI m/m,-0.1%,accurate,19,2018-05-10 12:30:00+00:00,33.33,2018,2,5,Thursday
0.1%,USD,2018-05-10 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,19,2018-05-10 12:30:00+00:00,50.0,2018,2,5,Thursday
211K,USD,2018-05-10 08:30:00,219K,better,Medium,Unemployment Claims,211K,accurate,19,2018-05-10 12:30:00+00:00,3.65,2018,2,5,Thursday
89B,USD,2018-05-10 10:30:00,81B,accurate,Low,Natural Gas Storage,62B,accurate,19,2018-05-10 14:30:00+00:00,-9.88,2018,2,5,Thursday
214.3B,USD,2018-05-10 14:00:00,201.2B,better,Low,Federal Budget Balance,-208.7B,accurate,19,2018-05-10 18:00:00+00:00,-6.51,2018,2,5,Thursday
0.3%,USD,2018-05-11 08:30:00,0.5%,worse,Low,Import Prices m/m,-0.2%,worse,19,2018-05-11 12:30:00+00:00,40.0,2018,2,5,Friday
98.8,USD,2018-05-11 10:00:00,98.4,accurate,Medium,Prelim UoM Consumer Sentiment,98.8,better,19,2018-05-11 14:00:00+00:00,-0.41,2018,2,5,Friday
0.2%,USD,2018-04-30 08:30:00,0.2%,accurate,Medium,Core PCE Price Index m/m,0.2%,accurate,18,2018-04-30 12:30:00+00:00,0.0,2018,2,4,Monday
0.4%,USD,2018-04-30 08:30:00,0.4%,accurate,Medium,Personal Spending m/m,0.0%,worse,18,2018-04-30 12:30:00+00:00,0.0,2018,2,4,Monday
0.3%,USD,2018-04-30 08:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,worse,18,2018-04-30 12:30:00+00:00,25.0,2018,2,4,Monday
57.6,USD,2018-04-30 09:45:00,58.2,worse,Medium,Chicago PMI,57.4,accurate,18,2018-04-30 13:45:00+00:00,1.03,2018,2,4,Monday
0.4%,USD,2018-04-30 10:00:00,0.6%,worse,Low,Pending Home Sales m/m,2.8%,worse,18,2018-04-30 14:00:00+00:00,33.33,2018,2,4,Monday
56.5,USD,2018-05-01 09:45:00,56.5,accurate,Low,Final Manufacturing PMI,56.5,accurate,18,2018-05-01 13:45:00+00:00,0.0,2018,2,5,Tuesday
57.3,USD,2018-05-01 10:00:00,58.4,worse,High,ISM Manufacturing PMI,59.3,accurate,18,2018-05-01 14:00:00+00:00,1.88,2018,2,5,Tuesday
-1.7%,USD,2018-05-01 10:00:00,0.5%,worse,Low,Construction Spending m/m,1.0%,better,18,2018-05-01 14:00:00+00:00,440.0,2018,2,5,Tuesday
79.3,USD,2018-05-01 10:00:00,78.3,better,Low,ISM Manufacturing Prices,78.1,accurate,18,2018-05-01 14:00:00+00:00,-1.28,2018,2,5,Tuesday
17.2M,USD,2018-05-01 01:00:00,17.1M,accurate,Low,Total Vehicle Sales,17.5M,accurate,18,2018-05-01 05:00:00+00:00,-0.58,2018,2,5,Tuesday
204K,USD,2018-05-02 08:15:00,200K,accurate,High,ADP Non-Farm Employment Change,228K,worse,18,2018-05-02 12:15:00+00:00,-2.0,2018,2,5,Wednesday
6.2M,USD,2018-05-02 10:30:00,1.0M,accurate,High,Crude Oil Inventories,2.2M,accurate,18,2018-05-02 14:30:00+00:00,-520.0,2018,2,5,Wednesday
<1.75%,USD,2018-05-02 14:00:00,<1.75%,accurate,High,Federal Funds Rate,<1.75%,accurate,18,2018-05-02 18:00:00+00:00,0.0,2018,2,5,Wednesday
0.7%,USD,2018-05-03 08:30:00,0.9%,better,Medium,Prelim Nonfarm Productivity q/q,0.0%,accurate,18,2018-05-03 12:30:00+00:00,22.22,2018,2,5,Thursday
2.7%,USD,2018-05-03 08:30:00,3.1%,worse,Medium,Prelim Unit Labor Costs q/q,2.5%,better,18,2018-05-03 12:30:00+00:00,12.9,2018,2,5,Thursday
211K,USD,2018-05-03 08:30:00,225K,better,Medium,Unemployment Claims,209K,accurate,18,2018-05-03 12:30:00+00:00,6.22,2018,2,5,Thursday
-49.0B,USD,2018-05-03 08:30:00,-50.0B,better,Low,Trade Balance,-57.7B,accurate,18,2018-05-03 12:30:00+00:00,-2.0,2018,2,5,Thursday
54.6,USD,2018-05-03 09:45:00,54.4,accurate,Low,Final Services PMI,54.4,accurate,18,2018-05-03 13:45:00+00:00,-0.37,2018,2,5,Thursday
56.8,USD,2018-05-03 10:00:00,58.1,worse,High,ISM Non-Manufacturing PMI,58.8,accurate,18,2018-05-03 14:00:00+00:00,2.24,2018,2,5,Thursday
1.6%,USD,2018-05-03 10:00:00,1.3%,better,Low,Factory Orders m/m,1.6%,better,18,2018-05-03 14:00:00+00:00,-23.08,2018,2,5,Thursday
62B,USD,2018-05-03 10:30:00,47B,accurate,Low,Natural Gas Storage,-18B,accurate,18,2018-05-03 14:30:00+00:00,-31.91,2018,2,5,Thursday
0.1%,USD,2018-05-04 08:30:00,0.2%,worse,High,Average Hourly Earnings m/m,0.2%,worse,18,2018-05-04 12:30:00+00:00,50.0,2018,2,5,Friday
164K,USD,2018-05-04 08:30:00,190K,worse,High,Non-Farm Employment Change,135K,better,18,2018-05-04 12:30:00+00:00,13.68,2018,2,5,Friday
3.9%,USD,2018-05-04 08:30:00,4.0%,better,High,Unemployment Rate,4.1%,accurate,18,2018-05-04 12:30:00+00:00,2.5,2018,2,5,Friday
56.5,USD,2018-04-23 09:45:00,55.2,better,Low,Flash Manufacturing PMI,55.6,accurate,17,2018-04-23 13:45:00+00:00,-2.36,2018,2,4,Monday
54.4,USD,2018-04-23 09:45:00,54.3,accurate,Low,Flash Services PMI,54.0,accurate,17,2018-04-23 13:45:00+00:00,-0.18,2018,2,4,Monday
5.60M,USD,2018-04-23 10:00:00,5.55M,better,Medium,Existing Home Sales,5.54M,accurate,17,2018-04-23 14:00:00+00:00,-0.9,2018,2,4,Monday
0.6%,USD,2018-04-24 09:00:00,0.5%,better,Low,HPI m/m,0.9%,better,17,2018-04-24 13:00:00+00:00,-20.0,2018,2,4,Tuesday
6.8%,USD,2018-04-24 09:00:00,6.3%,better,Low,S&P/CS Composite-20 HPI y/y,6.4%,accurate,17,2018-04-24 13:00:00+00:00,-7.94,2018,2,4,Tuesday
-3,USD,2018-04-24 09:59:00,16,worse,Low,Richmond Manufacturing Index,15,accurate,17,2018-04-24 14:00:00+00:00,118.75,2018,2,4,Tuesday
128.7,USD,2018-04-24 10:00:00,126.0,better,High,CB Consumer Confidence,127.0,worse,17,2018-04-24 14:00:00+00:00,-2.14,2018,2,4,Tuesday
694K,USD,2018-04-24 10:00:00,625K,better,Low,New Home Sales,667K,better,17,2018-04-24 14:00:00+00:00,-11.04,2018,2,4,Tuesday
2.2M,USD,2018-04-25 10:30:00,-1.6M,accurate,High,Crude Oil Inventories,-1.1M,accurate,17,2018-04-25 14:30:00+00:00,-237.5,2018,2,4,Wednesday
0.0%,USD,2018-04-26 08:30:00,0.5%,worse,High,Core Durable Goods Orders m/m,1.0%,worse,17,2018-04-26 12:30:00+00:00,100.0,2018,2,4,Thursday
2.6%,USD,2018-04-26 08:30:00,1.6%,better,Medium,Durable Goods Orders m/m,3.0%,accurate,17,2018-04-26 12:30:00+00:00,-62.5,2018,2,4,Thursday
209K,USD,2018-04-26 08:30:00,230K,better,Medium,Unemployment Claims,233K,accurate,17,2018-04-26 12:30:00+00:00,9.13,2018,2,4,Thursday
-68.0B,USD,2018-04-26 08:30:00,-74.8B,better,Low,Goods Trade Balance,-75.9B,accurate,17,2018-04-26 12:30:00+00:00,-9.09,2018,2,4,Thursday
0.5%,USD,2018-04-26 08:30:00,0.6%,better,Low,Prelim Wholesale Inventories m/m,1.0%,better,17,2018-04-26 12:30:00+00:00,16.67,2018,2,4,Thursday
-18B,USD,2018-04-26 10:30:00,-11B,accurate,Low,Natural Gas Storage,-36B,accurate,17,2018-04-26 14:30:00+00:00,63.64,2018,2,4,Thursday
2.3%,USD,2018-04-27 08:30:00,2.0%,better,High,Advance GDP q/q,2.9%,better,17,2018-04-27 12:30:00+00:00,-15.0,2018,2,4,Friday
2.0%,USD,2018-04-27 08:30:00,2.2%,worse,Medium,Advance GDP Price Index q/q,2.3%,accurate,17,2018-04-27 12:30:00+00:00,9.09,2018,2,4,Friday
0.8%,USD,2018-04-27 08:30:00,0.7%,better,Medium,Employment Cost Index q/q,0.6%,accurate,17,2018-04-27 12:30:00+00:00,-14.29,2018,2,4,Friday
98.8,USD,2018-04-27 10:00:00,98.0,better,Medium,Revised UoM Consumer Sentiment,97.8,accurate,17,2018-04-27 14:00:00+00:00,-0.82,2018,2,4,Friday
0.2%,USD,2018-04-16 08:30:00,0.2%,accurate,High,Core Retail Sales m/m,0.2%,accurate,16,2018-04-16 12:30:00+00:00,0.0,2018,2,4,Monday
0.6%,USD,2018-04-16 08:30:00,0.4%,better,High,Retail Sales m/m,-0.1%,accurate,16,2018-04-16 12:30:00+00:00,-50.0,2018,2,4,Monday
15.8,USD,2018-04-16 08:30:00,19.8,worse,Medium,Empire State Manufacturing Index,22.5,accurate,16,2018-04-16 12:30:00+00:00,20.2,2018,2,4,Monday
0.6%,USD,2018-04-16 10:00:00,0.6%,accurate,Low,Business Inventories m/m,0.6%,accurate,16,2018-04-16 14:00:00+00:00,0.0,2018,2,4,Monday
69,USD,2018-04-16 10:00:00,71,worse,Low,NAHB Housing Market Index,70,accurate,16,2018-04-16 14:00:00+00:00,2.82,2018,2,4,Monday
49.0B,USD,2018-04-16 16:00:00,52.3B,worse,Low,TIC Long-Term Purchases,61.4B,accurate,16,2018-04-16 20:00:00+00:00,6.31,2018,2,4,Monday
1.35M,USD,2018-04-17 08:30:00,1.33M,accurate,High,Building Permits,1.32M,accurate,16,2018-04-17 12:30:00+00:00,-1.5,2018,2,4,Tuesday
1.32M,USD,2018-04-17 08:30:00,1.27M,better,Medium,Housing Starts,1.30M,better,16,2018-04-17 12:30:00+00:00,-3.94,2018,2,4,Tuesday
78.0%,USD,2018-04-17 09:15:00,77.9%,accurate,Medium,Capacity Utilization Rate,78.1%,accurate,16,2018-04-17 13:15:00+00:00,-0.13,2018,2,4,Tuesday
0.5%,USD,2018-04-17 09:15:00,0.3%,better,Medium,Industrial Production m/m,1.1%,accurate,16,2018-04-17 13:15:00+00:00,-66.67,2018,2,4,Tuesday
-1.1M,USD,2018-04-18 10:30:00,-0.5M,accurate,High,Crude Oil Inventories,3.3M,accurate,16,2018-04-18 14:30:00+00:00,120.0,2018,2,4,Wednesday
23.2,USD,2018-04-19 08:30:00,20.8,better,Medium,Philly Fed Manufacturing Index,22.3,accurate,16,2018-04-19 12:30:00+00:00,-11.54,2018,2,4,Thursday
232K,USD,2018-04-19 08:30:00,230K,accurate,Medium,Unemployment Claims,233K,accurate,16,2018-04-19 12:30:00+00:00,-0.87,2018,2,4,Thursday
0.3%,USD,2018-04-19 10:00:00,0.3%,accurate,Low,CB Leading Index m/m,0.7%,better,16,2018-04-19 14:00:00+00:00,0.0,2018,2,4,Thursday
-36B,USD,2018-04-19 10:30:00,-23B,accurate,Low,Natural Gas Storage,-19B,accurate,16,2018-04-19 14:30:00+00:00,56.52,2018,2,4,Thursday
104.7,USD,2018-04-10 06:00:00,107.0,worse,Low,NFIB Small Business Index,107.6,accurate,15,2018-04-10 10:00:00+00:00,2.15,2018,2,4,Tuesday
0.3%,USD,2018-04-10 08:30:00,0.1%,better,High,PPI m/m,0.2%,accurate,15,2018-04-10 12:30:00+00:00,-200.0,2018,2,4,Tuesday
0.3%,USD,2018-04-10 08:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,accurate,15,2018-04-10 12:30:00+00:00,-50.0,2018,2,4,Tuesday
1.0%,USD,2018-04-10 10:00:00,0.8%,worse,Low,Final Wholesale Inventories m/m,1.1%,accurate,15,2018-04-10 14:00:00+00:00,-25.0,2018,2,4,Tuesday
-0.1%,USD,2018-04-11 08:30:00,0.0%,worse,High,CPI m/m,0.2%,accurate,15,2018-04-11 12:30:00+00:00,-100.0,2018,2,4,Wednesday
0.2%,USD,2018-04-11 08:30:00,0.2%,accurate,High,Core CPI m/m,0.2%,accurate,15,2018-04-11 12:30:00+00:00,0.0,2018,2,4,Wednesday
3.3M,USD,2018-04-11 10:30:00,-0.6M,accurate,High,Crude Oil Inventories,-4.6M,accurate,15,2018-04-11 14:30:00+00:00,-650.0,2018,2,4,Wednesday
-208.7B,USD,2018-04-11 14:00:00,-191.0B,worse,Low,Federal Budget Balance,-215.2B,accurate,15,2018-04-11 18:00:00+00:00,9.27,2018,2,4,Wednesday
233K,USD,2018-04-12 08:30:00,231K,accurate,Medium,Unemployment Claims,242K,accurate,15,2018-04-12 12:30:00+00:00,-0.87,2018,2,4,Thursday
0.0%,USD,2018-04-12 08:30:00,0.2%,worse,Low,Import Prices m/m,0.3%,accurate,15,2018-04-12 12:30:00+00:00,100.0,2018,2,4,Thursday
-19B,USD,2018-04-12 10:30:00,-11B,accurate,Low,Natural Gas Storage,-29B,accurate,15,2018-04-12 14:30:00+00:00,72.73,2018,2,4,Thursday
97.8,USD,2018-04-13 10:00:00,100.6,worse,Medium,Prelim UoM Consumer Sentiment,101.4,worse,15,2018-04-13 14:00:00+00:00,2.78,2018,2,4,Friday
6.05M,USD,2018-04-13 10:00:00,6.11M,accurate,Low,JOLTS Job Openings,6.23M,worse,15,2018-04-13 14:00:00+00:00,0.98,2018,2,4,Friday
55.6,USD,2018-04-02 09:45:00,55.7,accurate,Low,Final Manufacturing PMI,55.7,accurate,14,2018-04-02 13:45:00+00:00,0.18,2018,2,4,Monday
59.3,USD,2018-04-02 10:00:00,60.1,worse,High,ISM Manufacturing PMI,60.8,accurate,14,2018-04-02 14:00:00+00:00,1.33,2018,2,4,Monday
0.1%,USD,2018-04-02 10:00:00,0.4%,worse,Low,Construction Spending m/m,0.0%,accurate,14,2018-04-02 14:00:00+00:00,75.0,2018,2,4,Monday
78.1,USD,2018-04-02 10:00:00,72.5,better,Low,ISM Manufacturing Prices,74.2,accurate,14,2018-04-02 14:00:00+00:00,-7.72,2018,2,4,Monday
