actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
86.9,USD,2014-10-31 09:55:00,86.4,accurate,Medium,Revised UoM Consumer Sentiment,86.4,accurate,44,2014-10-31 13:55:00+00:00,-0.58,2014,4,10,Friday
5.17M,USD,2014-10-21 10:00:00,5.11M,better,Medium,Existing Home Sales,5.05M,accurate,43,2014-10-21 14:00:00+00:00,-1.17,2014,4,10,Tuesday
0.1%,USD,2014-10-22 08:30:00,0.0%,better,High,CPI m/m,-0.2%,accurate,43,2014-10-22 12:30:00+00:00,100.0,2014,4,10,Wednesday
0.1%,USD,2014-10-22 08:30:00,0.2%,worse,High,Core CPI m/m,0.0%,accurate,43,2014-10-22 12:30:00+00:00,50.0,2014,4,10,Wednesday
7.1M,USD,2014-10-22 10:30:00,2.8M,accurate,Medium,Crude Oil Inventories,8.9M,accurate,43,2014-10-22 14:30:00+00:00,-153.57,2014,4,10,Wednesday
283K,USD,2014-10-23 08:30:00,269K,worse,High,Unemployment Claims,266K,accurate,43,2014-10-23 12:30:00+00:00,-5.2,2014,4,10,Thursday
0.5%,USD,2014-10-23 09:00:00,0.4%,better,Low,HPI m/m,0.2%,better,43,2014-10-23 13:00:00+00:00,-25.0,2014,4,10,Thursday
56.2,USD,2014-10-23 09:45:00,57.2,worse,Medium,Flash Manufacturing PMI,57.5,worse,43,2014-10-23 13:45:00+00:00,1.75,2014,4,10,Thursday
0.8%,USD,2014-10-23 10:00:00,0.8%,accurate,Low,CB Leading Index m/m,0.0%,worse,43,2014-10-23 14:00:00+00:00,0.0,2014,4,10,Thursday
94B,USD,2014-10-23 10:30:00,97B,accurate,Low,Natural Gas Storage,94B,accurate,43,2014-10-23 14:30:00+00:00,3.09,2014,4,10,Thursday
467K,USD,2014-10-24 10:00:00,473K,worse,High,New Home Sales,466K,worse,43,2014-10-24 14:00:00+00:00,1.27,2014,4,10,Friday
95.3,USD,2014-10-14 07:30:00,97.2,worse,Low,NFIB Small Business Index,96.1,accurate,42,2014-10-14 11:30:00+00:00,1.95,2014,4,10,Tuesday
-0.2%,USD,2014-10-15 08:30:00,0.2%,worse,High,Core Retail Sales m/m,0.3%,accurate,42,2014-10-15 12:30:00+00:00,200.0,2014,4,10,Wednesday
-0.1%,USD,2014-10-15 08:30:00,0.1%,worse,High,PPI m/m,0.0%,accurate,42,2014-10-15 12:30:00+00:00,200.0,2014,4,10,Wednesday
-0.3%,USD,2014-10-15 08:30:00,-0.1%,worse,High,Retail Sales m/m,0.6%,accurate,42,2014-10-15 12:30:00+00:00,200.0,2014,4,10,Wednesday
0.0%,USD,2014-10-15 08:30:00,0.1%,worse,Medium,Core PPI m/m,0.1%,accurate,42,2014-10-15 12:30:00+00:00,100.0,2014,4,10,Wednesday
6.2,USD,2014-10-15 08:30:00,20.3,worse,Medium,Empire State Manufacturing Index,27.5,accurate,42,2014-10-15 12:30:00+00:00,69.46,2014,4,10,Wednesday
0.2%,USD,2014-10-15 10:00:00,0.4%,better,Medium,Business Inventories m/m,0.4%,accurate,42,2014-10-15 14:00:00+00:00,50.0,2014,4,10,Wednesday
105.8B,USD,2014-10-15 10:55:00,82.3B,better,Low,Federal Budget Balance,-128.7B,accurate,42,2014-10-15 14:55:00+00:00,-28.55,2014,4,10,Wednesday
264K,USD,2014-10-16 08:30:00,286K,better,High,Unemployment Claims,287K,accurate,42,2014-10-16 12:30:00+00:00,7.69,2014,4,10,Thursday
1.0%,USD,2014-10-16 09:15:00,0.4%,better,High,Industrial Production m/m,-0.2%,worse,42,2014-10-16 13:15:00+00:00,-150.0,2014,4,10,Thursday
79.3%,USD,2014-10-16 09:15:00,79.0%,better,Medium,Capacity Utilization Rate,78.7%,accurate,42,2014-10-16 13:15:00+00:00,-0.38,2014,4,10,Thursday
20.7,USD,2014-10-16 09:59:00,19.9,better,High,Philly Fed Manufacturing Index,22.5,accurate,42,2014-10-16 14:00:00+00:00,-4.02,2014,4,10,Thursday
54,USD,2014-10-16 10:00:00,59,worse,Medium,NAHB Housing Market Index,59,accurate,42,2014-10-16 14:00:00+00:00,8.47,2014,4,10,Thursday
94B,USD,2014-10-16 10:30:00,91B,accurate,Low,Natural Gas Storage,105B,accurate,42,2014-10-16 14:30:00+00:00,-3.3,2014,4,10,Thursday
8.9M,USD,2014-10-16 11:00:00,2.3M,accurate,Medium,Crude Oil Inventories,5.0M,accurate,42,2014-10-16 15:00:00+00:00,-286.96,2014,4,10,Thursday
52.1B,USD,2014-10-16 16:00:00,23.3B,better,Low,TIC Long-Term Purchases,-18.6B,accurate,42,2014-10-16 20:00:00+00:00,-123.61,2014,4,10,Thursday
1.02M,USD,2014-10-17 08:30:00,1.04M,accurate,High,Building Permits,1.00M,accurate,42,2014-10-17 12:30:00+00:00,1.92,2014,4,10,Friday
1.02M,USD,2014-10-17 08:30:00,1.02M,accurate,Medium,Housing Starts,0.96M,accurate,42,2014-10-17 12:30:00+00:00,0.0,2014,4,10,Friday
86.4,USD,2014-10-17 09:55:00,84.3,better,High,Prelim UoM Consumer Sentiment,84.6,accurate,42,2014-10-17 13:55:00+00:00,-2.49,2014,4,10,Friday
4.84M,USD,2014-10-07 10:00:00,4.71M,better,Medium,JOLTS Job Openings,4.61M,accurate,41,2014-10-07 14:00:00+00:00,-2.76,2014,4,10,Tuesday
45.2,USD,2014-10-07 10:00:00,46.3,worse,Low,IBD/TIPP Economic Optimism,45.2,accurate,41,2014-10-07 14:00:00+00:00,2.38,2014,4,10,Tuesday
13.5B,USD,2014-10-07 15:00:00,20.3B,worse,Low,Consumer Credit m/m,21.6B,worse,41,2014-10-07 19:00:00+00:00,33.5,2014,4,10,Tuesday
5.0M,USD,2014-10-08 10:30:00,2.1M,accurate,Medium,Crude Oil Inventories,-1.4M,accurate,41,2014-10-08 14:30:00+00:00,-138.1,2014,4,10,Wednesday
287K,USD,2014-10-09 08:30:00,291K,accurate,High,Unemployment Claims,288K,accurate,41,2014-10-09 12:30:00+00:00,1.37,2014,4,10,Thursday
0.7%,USD,2014-10-09 10:00:00,0.3%,worse,Low,Final Wholesale Inventories m/m,0.3%,worse,41,2014-10-09 14:00:00+00:00,-133.33,2014,4,10,Thursday
105B,USD,2014-10-09 10:30:00,108B,accurate,Low,Natural Gas Storage,112B,accurate,41,2014-10-09 14:30:00+00:00,2.78,2014,4,10,Thursday
-0.5%,USD,2014-10-10 08:30:00,-0.5%,accurate,Medium,Import Prices m/m,-0.6%,better,41,2014-10-10 12:30:00+00:00,0.0,2014,4,10,Friday
0.1%,USD,2014-09-29 08:30:00,0.0%,better,Medium,Core PCE Price Index m/m,0.1%,accurate,40,2014-09-29 12:30:00+00:00,100.0,2014,3,9,Monday
0.5%,USD,2014-09-29 08:30:00,0.5%,accurate,Medium,Personal Spending m/m,0.0%,better,40,2014-09-29 12:30:00+00:00,0.0,2014,3,9,Monday
0.3%,USD,2014-09-29 08:30:00,0.3%,accurate,Low,Personal Income m/m,0.2%,accurate,40,2014-09-29 12:30:00+00:00,0.0,2014,3,9,Monday
-1.0%,USD,2014-09-29 10:00:00,-0.4%,worse,Medium,Pending Home Sales m/m,3.2%,accurate,40,2014-09-29 14:00:00+00:00,150.0,2014,3,9,Monday
6.7%,USD,2014-09-30 09:00:00,7.5%,worse,Low,S&P/CS Composite-20 HPI y/y,8.1%,accurate,40,2014-09-30 13:00:00+00:00,10.67,2014,3,9,Tuesday
60.5,USD,2014-09-30 09:45:00,61.6,worse,Medium,Chicago PMI,64.3,accurate,40,2014-09-30 13:45:00+00:00,1.79,2014,3,9,Tuesday
86.0,USD,2014-09-30 10:00:00,92.2,worse,High,CB Consumer Confidence,93.4,better,40,2014-09-30 14:00:00+00:00,6.72,2014,3,9,Tuesday
213K,USD,2014-10-01 08:15:00,207K,accurate,High,ADP Non-Farm Employment Change,202K,accurate,40,2014-10-01 12:15:00+00:00,-2.9,2014,4,10,Wednesday
57.5,USD,2014-10-01 09:45:00,58.0,worse,Low,Final Manufacturing PMI,57.9,accurate,40,2014-10-01 13:45:00+00:00,0.86,2014,4,10,Wednesday
56.6,USD,2014-10-01 10:00:00,58.6,worse,High,ISM Manufacturing PMI,59.0,accurate,40,2014-10-01 14:00:00+00:00,3.41,2014,4,10,Wednesday
-0.8%,USD,2014-10-01 10:00:00,0.5%,worse,Low,Construction Spending m/m,1.2%,worse,40,2014-10-01 14:00:00+00:00,260.0,2014,4,10,Wednesday
59.5,USD,2014-10-01 10:00:00,56.8,better,Low,ISM Manufacturing Prices,58.0,accurate,40,2014-10-01 14:00:00+00:00,-4.75,2014,4,10,Wednesday
-1.4M,USD,2014-10-01 10:30:00,0.6M,accurate,Medium,Crude Oil Inventories,-4.3M,accurate,40,2014-10-01 14:30:00+00:00,333.33,2014,4,10,Wednesday
16.4M,USD,2014-10-01 01:00:00,16.9M,worse,Low,Total Vehicle Sales,17.5M,accurate,40,2014-10-01 05:00:00+00:00,2.96,2014,4,10,Wednesday
287K,USD,2014-10-02 08:30:00,299K,better,High,Unemployment Claims,295K,accurate,40,2014-10-02 12:30:00+00:00,4.01,2014,4,10,Thursday
-10.1%,USD,2014-10-02 10:00:00,-9.4%,worse,Medium,Factory Orders m/m,10.5%,accurate,40,2014-10-02 14:00:00+00:00,7.45,2014,4,10,Thursday
112B,USD,2014-10-02 10:30:00,107B,accurate,Low,Natural Gas Storage,97B,accurate,40,2014-10-02 14:30:00+00:00,-4.67,2014,4,10,Thursday
248K,USD,2014-10-03 08:30:00,216K,better,High,Non-Farm Employment Change,180K,better,40,2014-10-03 12:30:00+00:00,-14.81,2014,4,10,Friday
-40.1B,USD,2014-10-03 08:30:00,-41.0B,better,High,Trade Balance,-40.3B,accurate,40,2014-10-03 12:30:00+00:00,-2.2,2014,4,10,Friday
5.9%,USD,2014-10-03 08:30:00,6.1%,better,High,Unemployment Rate,6.1%,accurate,40,2014-10-03 12:30:00+00:00,3.28,2014,4,10,Friday
0.0%,USD,2014-10-03 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.3%,better,40,2014-10-03 12:30:00+00:00,100.0,2014,4,10,Friday
58.9,USD,2014-10-03 09:45:00,58.5,better,Low,Final Services PMI,58.5,accurate,40,2014-10-03 13:45:00+00:00,-0.68,2014,4,10,Friday
58.6,USD,2014-10-03 10:00:00,58.5,accurate,High,ISM Non-Manufacturing PMI,59.6,accurate,40,2014-10-03 14:00:00+00:00,-0.17,2014,4,10,Friday
5.05M,USD,2014-09-22 10:00:00,5.21M,worse,Medium,Existing Home Sales,5.14M,accurate,39,2014-09-22 14:00:00+00:00,3.07,2014,3,9,Monday
0.1%,USD,2014-09-23 09:00:00,0.4%,worse,Low,HPI m/m,0.3%,worse,39,2014-09-23 13:00:00+00:00,75.0,2014,3,9,Tuesday
57.9,USD,2014-09-23 09:45:00,58.1,accurate,Low,Flash Manufacturing PMI,57.9,accurate,39,2014-09-23 13:45:00+00:00,0.34,2014,3,9,Tuesday
14,USD,2014-09-23 09:59:00,10,better,Low,Richmond Manufacturing Index,12,accurate,39,2014-09-23 14:00:00+00:00,-40.0,2014,3,9,Tuesday
504K,USD,2014-09-24 10:00:00,432K,better,High,New Home Sales,427K,better,39,2014-09-24 14:00:00+00:00,-16.67,2014,3,9,Wednesday
-4.3M,USD,2014-09-24 10:30:00,0.7M,accurate,Medium,Crude Oil Inventories,3.7M,accurate,39,2014-09-24 14:30:00+00:00,714.29,2014,3,9,Wednesday
0.7%,USD,2014-09-25 08:30:00,0.7%,accurate,High,Core Durable Goods Orders m/m,-0.7%,accurate,39,2014-09-25 12:30:00+00:00,0.0,2014,3,9,Thursday
-18.2%,USD,2014-09-25 08:30:00,-17.7%,worse,High,Durable Goods Orders m/m,22.6%,accurate,39,2014-09-25 12:30:00+00:00,2.82,2014,3,9,Thursday
293K,USD,2014-09-25 08:30:00,294K,accurate,High,Unemployment Claims,281K,accurate,39,2014-09-25 12:30:00+00:00,0.34,2014,3,9,Thursday
58.5,USD,2014-09-25 09:45:00,59.4,worse,Low,Flash Services PMI,59.5,better,39,2014-09-25 13:45:00+00:00,1.52,2014,3,9,Thursday
97B,USD,2014-09-25 10:30:00,98B,accurate,Low,Natural Gas Storage,90B,accurate,39,2014-09-25 14:30:00+00:00,1.02,2014,3,9,Thursday
4.6%,USD,2014-09-26 08:30:00,4.6%,accurate,High,Final GDP q/q,4.2%,accurate,39,2014-09-26 12:30:00+00:00,0.0,2014,3,9,Friday
2.1%,USD,2014-09-26 08:30:00,2.1%,accurate,Low,Final GDP Price Index q/q,2.1%,accurate,39,2014-09-26 12:30:00+00:00,0.0,2014,3,9,Friday
84.6,USD,2014-09-26 09:55:00,85.1,accurate,Medium,Revised UoM Consumer Sentiment,84.6,accurate,39,2014-09-26 13:55:00+00:00,0.59,2014,3,9,Friday
27.5,USD,2014-09-15 08:30:00,16.4,better,Medium,Empire State Manufacturing Index,14.7,accurate,38,2014-09-15 12:30:00+00:00,-67.68,2014,3,9,Monday
78.8%,USD,2014-09-15 09:15:00,79.3%,worse,Medium,Capacity Utilization Rate,79.1%,accurate,38,2014-09-15 13:15:00+00:00,0.63,2014,3,9,Monday
-0.1%,USD,2014-09-15 09:15:00,0.4%,worse,Medium,Industrial Production m/m,0.2%,worse,38,2014-09-15 13:15:00+00:00,125.0,2014,3,9,Monday
0.0%,USD,2014-09-16 08:30:00,0.1%,worse,High,PPI m/m,0.1%,accurate,38,2014-09-16 12:30:00+00:00,100.0,2014,3,9,Tuesday
0.1%,USD,2014-09-16 08:30:00,0.1%,accurate,Medium,Core PPI m/m,0.2%,accurate,38,2014-09-16 12:30:00+00:00,0.0,2014,3,9,Tuesday
-18.6B,USD,2014-09-16 16:00:00,24.3B,worse,Medium,TIC Long-Term Purchases,-18.7B,accurate,38,2014-09-16 20:00:00+00:00,176.54,2014,3,9,Tuesday
-0.2%,USD,2014-09-17 08:30:00,0.1%,worse,High,CPI m/m,0.1%,accurate,38,2014-09-17 12:30:00+00:00,300.0,2014,3,9,Wednesday
0.0%,USD,2014-09-17 08:30:00,0.2%,worse,High,Core CPI m/m,0.1%,accurate,38,2014-09-17 12:30:00+00:00,100.0,2014,3,9,Wednesday
-99B,USD,2014-09-17 08:30:00,-114B,better,Medium,Current Account,-102B,better,38,2014-09-17 12:30:00+00:00,-13.16,2014,3,9,Wednesday
59,USD,2014-09-17 10:00:00,56,better,Medium,NAHB Housing Market Index,55,accurate,38,2014-09-17 14:00:00+00:00,-5.36,2014,3,9,Wednesday
3.7M,USD,2014-09-17 10:30:00,-0.9M,accurate,Medium,Crude Oil Inventories,-1.0M,accurate,38,2014-09-17 14:30:00+00:00,-511.11,2014,3,9,Wednesday
<0.25%,USD,2014-09-17 14:00:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,38,2014-09-17 18:00:00+00:00,0.0,2014,3,9,Wednesday
1.00M,USD,2014-09-18 08:30:00,1.04M,worse,High,Building Permits,1.06M,accurate,38,2014-09-18 12:30:00+00:00,3.85,2014,3,9,Thursday
280K,USD,2014-09-18 08:30:00,312K,better,High,Unemployment Claims,316K,accurate,38,2014-09-18 12:30:00+00:00,10.26,2014,3,9,Thursday
0.96M,USD,2014-09-18 08:30:00,1.04M,worse,Medium,Housing Starts,1.12M,better,38,2014-09-18 12:30:00+00:00,7.69,2014,3,9,Thursday
22.5,USD,2014-09-18 10:00:00,22.8,worse,High,Philly Fed Manufacturing Index,28.0,accurate,38,2014-09-18 14:00:00+00:00,1.32,2014,3,9,Thursday
90B,USD,2014-09-18 10:30:00,91B,accurate,Low,Natural Gas Storage,92B,accurate,38,2014-09-18 14:30:00+00:00,1.1,2014,3,9,Thursday
0.2%,USD,2014-09-19 10:00:00,0.4%,worse,Low,CB Leading Index m/m,1.1%,better,38,2014-09-19 14:00:00+00:00,50.0,2014,3,9,Friday
26.0B,USD,2014-09-08 15:00:00,17.4B,better,Low,Consumer Credit m/m,18.8B,better,37,2014-09-08 19:00:00+00:00,-49.43,2014,3,9,Monday
96.1,USD,2014-09-09 07:30:00,95.9,accurate,Low,NFIB Small Business Index,95.7,accurate,37,2014-09-09 11:30:00+00:00,-0.21,2014,3,9,Tuesday
4.67M,USD,2014-09-09 10:00:00,4.72M,accurate,Medium,JOLTS Job Openings,4.68M,accurate,37,2014-09-09 14:00:00+00:00,1.06,2014,3,9,Tuesday
0.1%,USD,2014-09-10 10:00:00,0.5%,better,Low,Final Wholesale Inventories m/m,0.2%,better,37,2014-09-10 14:00:00+00:00,80.0,2014,3,9,Wednesday
-1.0M,USD,2014-09-10 10:30:00,-1.0M,accurate,Medium,Crude Oil Inventories,-0.9M,accurate,37,2014-09-10 14:30:00+00:00,0.0,2014,3,9,Wednesday
315K,USD,2014-09-11 08:30:00,306K,worse,High,Unemployment Claims,304K,accurate,37,2014-09-11 12:30:00+00:00,-2.94,2014,3,9,Thursday
92B,USD,2014-09-11 10:30:00,84B,accurate,Low,Natural Gas Storage,79B,accurate,37,2014-09-11 14:30:00+00:00,-9.52,2014,3,9,Thursday
-128.7B,USD,2014-09-11 14:00:00,-132.8B,better,Low,Federal Budget Balance,-94.6B,accurate,37,2014-09-11 18:00:00+00:00,-3.09,2014,3,9,Thursday
0.3%,USD,2014-09-12 08:30:00,0.2%,better,High,Core Retail Sales m/m,0.3%,better,37,2014-09-12 12:30:00+00:00,-50.0,2014,3,9,Friday
0.6%,USD,2014-09-12 08:30:00,0.3%,better,High,Retail Sales m/m,0.3%,better,37,2014-09-12 12:30:00+00:00,-100.0,2014,3,9,Friday
-0.9%,USD,2014-09-12 08:30:00,-0.8%,accurate,Medium,Import Prices m/m,-0.3%,accurate,37,2014-09-12 12:30:00+00:00,12.5,2014,3,9,Friday
84.6,USD,2014-09-12 09:55:00,83.2,better,High,Prelim UoM Consumer Sentiment,82.5,better,37,2014-09-12 13:55:00+00:00,-1.68,2014,3,9,Friday
0.4%,USD,2014-09-12 10:00:00,0.5%,better,Medium,Business Inventories m/m,0.4%,accurate,37,2014-09-12 14:00:00+00:00,20.0,2014,3,9,Friday
57.9,USD,2014-09-02 09:45:00,58.0,accurate,Low,Final Manufacturing PMI,58.0,accurate,36,2014-09-02 13:45:00+00:00,0.17,2014,3,9,Tuesday
59.0,USD,2014-09-02 10:00:00,57.0,better,High,ISM Manufacturing PMI,57.1,accurate,36,2014-09-02 14:00:00+00:00,-3.51,2014,3,9,Tuesday
1.8%,USD,2014-09-02 10:00:00,0.9%,better,Low,Construction Spending m/m,-0.9%,better,36,2014-09-02 14:00:00+00:00,-100.0,2014,3,9,Tuesday
45.2,USD,2014-09-02 10:00:00,46.2,worse,Low,IBD/TIPP Economic Optimism,44.5,accurate,36,2014-09-02 14:00:00+00:00,2.16,2014,3,9,Tuesday
58.0,USD,2014-09-02 10:00:00,59.0,worse,Low,ISM Manufacturing Prices,59.5,accurate,36,2014-09-02 14:00:00+00:00,1.69,2014,3,9,Tuesday
10.5%,USD,2014-09-03 10:00:00,10.9%,worse,Medium,Factory Orders m/m,1.5%,better,36,2014-09-03 14:00:00+00:00,3.67,2014,3,9,Wednesday
17.5M,USD,2014-09-03 01:00:00,16.5M,better,Low,Total Vehicle Sales,16.5M,accurate,36,2014-09-03 05:00:00+00:00,-6.06,2014,3,9,Wednesday
204K,USD,2014-09-04 08:15:00,218K,worse,High,ADP Non-Farm Employment Change,212K,accurate,36,2014-09-04 12:15:00+00:00,6.42,2014,3,9,Thursday
-40.5B,USD,2014-09-04 08:30:00,-42.5B,better,High,Trade Balance,-40.8B,accurate,36,2014-09-04 12:30:00+00:00,-4.71,2014,3,9,Thursday
302K,USD,2014-09-04 08:30:00,298K,accurate,High,Unemployment Claims,298K,accurate,36,2014-09-04 12:30:00+00:00,-1.34,2014,3,9,Thursday
2.3%,USD,2014-09-04 08:30:00,2.5%,better,Medium,Revised Nonfarm Productivity q/q,2.5%,accurate,36,2014-09-04 12:30:00+00:00,8.0,2014,3,9,Thursday
-0.1%,USD,2014-09-04 08:30:00,0.6%,worse,Low,Revised Unit Labor Costs q/q,0.6%,accurate,36,2014-09-04 12:30:00+00:00,116.67,2014,3,9,Thursday
59.5,USD,2014-09-04 09:45:00,58.5,better,Low,Final Services PMI,58.5,accurate,36,2014-09-04 13:45:00+00:00,-1.71,2014,3,9,Thursday
59.6,USD,2014-09-04 10:00:00,57.3,better,High,ISM Non-Manufacturing PMI,58.7,accurate,36,2014-09-04 14:00:00+00:00,-4.01,2014,3,9,Thursday
79B,USD,2014-09-04 10:30:00,72B,accurate,Low,Natural Gas Storage,75B,accurate,36,2014-09-04 14:30:00+00:00,-9.72,2014,3,9,Thursday
-0.9M,USD,2014-09-04 11:00:00,-0.9M,accurate,Medium,Crude Oil Inventories,-2.1M,accurate,36,2014-09-04 15:00:00+00:00,0.0,2014,3,9,Thursday
142K,USD,2014-09-05 08:30:00,226K,worse,High,Non-Farm Employment Change,212K,accurate,36,2014-09-05 12:30:00+00:00,37.17,2014,3,9,Friday
6.1%,USD,2014-09-05 08:30:00,6.1%,accurate,High,Unemployment Rate,6.2%,accurate,36,2014-09-05 12:30:00+00:00,0.0,2014,3,9,Friday
0.2%,USD,2014-09-05 08:30:00,0.2%,accurate,Medium,Average Hourly Earnings m/m,0.1%,better,36,2014-09-05 12:30:00+00:00,0.0,2014,3,9,Friday
58.5,USD,2014-08-25 09:45:00,59.2,worse,Low,Flash Services PMI,60.8,accurate,35,2014-08-25 13:45:00+00:00,1.18,2014,3,8,Monday
412K,USD,2014-08-25 10:00:00,426K,worse,High,New Home Sales,422K,better,35,2014-08-25 14:00:00+00:00,3.29,2014,3,8,Monday
-0.8%,USD,2014-08-26 08:30:00,0.5%,worse,High,Core Durable Goods Orders m/m,1.9%,better,35,2014-08-26 12:30:00+00:00,260.0,2014,3,8,Tuesday
22.6%,USD,2014-08-26 08:30:00,7.8%,better,Medium,Durable Goods Orders m/m,1.7%,better,35,2014-08-26 12:30:00+00:00,-189.74,2014,3,8,Tuesday
0.4%,USD,2014-08-26 09:00:00,0.3%,better,Low,HPI m/m,0.2%,worse,35,2014-08-26 13:00:00+00:00,-33.33,2014,3,8,Tuesday
8.1%,USD,2014-08-26 09:00:00,8.2%,accurate,Low,S&P/CS Composite-20 HPI y/y,9.4%,accurate,35,2014-08-26 13:00:00+00:00,1.22,2014,3,8,Tuesday
12,USD,2014-08-26 09:59:00,8,better,Low,Richmond Manufacturing Index,7,accurate,35,2014-08-26 14:00:00+00:00,-50.0,2014,3,8,Tuesday
92.4,USD,2014-08-26 10:00:00,89.1,better,High,CB Consumer Confidence,90.3,worse,35,2014-08-26 14:00:00+00:00,-3.7,2014,3,8,Tuesday
-2.1M,USD,2014-08-27 10:30:00,1.1M,accurate,Medium,Crude Oil Inventories,-4.5M,accurate,35,2014-08-27 14:30:00+00:00,290.91,2014,3,8,Wednesday
4.2%,USD,2014-08-28 08:30:00,3.9%,better,High,Prelim GDP q/q,4.0%,accurate,35,2014-08-28 12:30:00+00:00,-7.69,2014,3,8,Thursday
298K,USD,2014-08-28 08:30:00,299K,accurate,High,Unemployment Claims,299K,accurate,35,2014-08-28 12:30:00+00:00,0.33,2014,3,8,Thursday
2.1%,USD,2014-08-28 08:30:00,2.0%,accurate,Low,Prelim GDP Price Index q/q,2.0%,accurate,35,2014-08-28 12:30:00+00:00,-5.0,2014,3,8,Thursday
3.3%,USD,2014-08-28 10:00:00,0.6%,better,High,Pending Home Sales m/m,-1.3%,worse,35,2014-08-28 14:00:00+00:00,-450.0,2014,3,8,Thursday
75B,USD,2014-08-28 10:30:00,79B,accurate,Low,Natural Gas Storage,88B,accurate,35,2014-08-28 14:30:00+00:00,5.06,2014,3,8,Thursday
0.1%,USD,2014-08-29 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,35,2014-08-29 12:30:00+00:00,0.0,2014,3,8,Friday
-0.1%,USD,2014-08-29 08:30:00,0.2%,worse,Medium,Personal Spending m/m,0.4%,accurate,35,2014-08-29 12:30:00+00:00,150.0,2014,3,8,Friday
0.2%,USD,2014-08-29 08:30:00,0.3%,worse,Low,Personal Income m/m,0.5%,better,35,2014-08-29 12:30:00+00:00,33.33,2014,3,8,Friday
64.3,USD,2014-08-29 09:45:00,56.8,better,High,Chicago PMI,52.6,accurate,35,2014-08-29 13:45:00+00:00,-13.2,2014,3,8,Friday
82.5,USD,2014-08-29 09:55:00,80.2,better,Medium,Revised UoM Consumer Sentiment,79.2,accurate,35,2014-08-29 13:55:00+00:00,-2.87,2014,3,8,Friday
55,USD,2014-08-18 10:00:00,53,better,Medium,NAHB Housing Market Index,53,accurate,34,2014-08-18 14:00:00+00:00,-3.77,2014,3,8,Monday
1.05M,USD,2014-08-19 08:30:00,1.00M,better,High,Building Permits,0.97M,accurate,34,2014-08-19 12:30:00+00:00,-5.0,2014,3,8,Tuesday
0.1%,USD,2014-08-19 08:30:00,0.1%,accurate,High,CPI m/m,0.3%,accurate,34,2014-08-19 12:30:00+00:00,0.0,2014,3,8,Tuesday
0.1%,USD,2014-08-19 08:30:00,0.2%,worse,High,Core CPI m/m,0.1%,accurate,34,2014-08-19 12:30:00+00:00,50.0,2014,3,8,Tuesday
1.09M,USD,2014-08-19 08:30:00,0.97M,better,Medium,Housing Starts,0.95M,better,34,2014-08-19 12:30:00+00:00,-12.37,2014,3,8,Tuesday
-4.5M,USD,2014-08-20 10:30:00,-1.3M,accurate,Medium,Crude Oil Inventories,1.4M,accurate,34,2014-08-20 14:30:00+00:00,246.15,2014,3,8,Wednesday
298K,USD,2014-08-21 08:30:00,302K,accurate,High,Unemployment Claims,312K,accurate,34,2014-08-21 12:30:00+00:00,1.32,2014,3,8,Thursday
58.0,USD,2014-08-21 09:45:00,55.7,better,Medium,Flash Manufacturing PMI,55.8,worse,34,2014-08-21 13:45:00+00:00,-4.13,2014,3,8,Thursday
28.0,USD,2014-08-21 10:00:00,19.7,better,High,Philly Fed Manufacturing Index,23.9,accurate,34,2014-08-21 14:00:00+00:00,-42.13,2014,3,8,Thursday
5.15M,USD,2014-08-21 10:00:00,5.01M,better,Medium,Existing Home Sales,5.03M,accurate,34,2014-08-21 14:00:00+00:00,-2.79,2014,3,8,Thursday
0.9%,USD,2014-08-21 10:00:00,0.6%,better,Low,CB Leading Index m/m,0.6%,better,34,2014-08-21 14:00:00+00:00,-50.0,2014,3,8,Thursday
88B,USD,2014-08-21 10:30:00,83B,accurate,Low,Natural Gas Storage,78B,accurate,34,2014-08-21 14:30:00+00:00,-6.02,2014,3,8,Thursday
95.7,USD,2014-08-12 07:30:00,96.3,accurate,Low,NFIB Small Business Index,95.0,accurate,33,2014-08-12 11:30:00+00:00,0.62,2014,3,8,Tuesday
4.67M,USD,2014-08-12 10:00:00,4.74M,worse,Medium,JOLTS Job Openings,4.58M,accurate,33,2014-08-12 14:00:00+00:00,1.48,2014,3,8,Tuesday
-94.6B,USD,2014-08-12 13:55:00,-98.2B,better,Low,Federal Budget Balance,70.5B,accurate,33,2014-08-12 17:55:00+00:00,-3.67,2014,3,8,Tuesday
0.1%,USD,2014-08-13 08:30:00,0.4%,worse,High,Core Retail Sales m/m,0.4%,accurate,33,2014-08-13 12:30:00+00:00,75.0,2014,3,8,Wednesday
0.0%,USD,2014-08-13 08:30:00,0.2%,worse,High,Retail Sales m/m,0.2%,accurate,33,2014-08-13 12:30:00+00:00,100.0,2014,3,8,Wednesday
0.4%,USD,2014-08-13 10:00:00,0.4%,accurate,Medium,Business Inventories m/m,0.5%,accurate,33,2014-08-13 14:00:00+00:00,0.0,2014,3,8,Wednesday
