,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,num_news
3636,2013-12-06 09:55:00,58,24.81,5.106625131187952,12.93,37.739999999999995,5.242648364384207,0,3,0,0,3,0,1,0,0,1
3637,2013-12-06 15:00:00,12,24.66,1.3632310630627258,18.98,43.64,1.4177884009745012,0,1,0,0,1,0,0,1,0,1
3638,2013-12-10 07:30:00,45,0.22,0.8315692167259091,0.0,0.22,0.8315692167259091,1,0,0,1,0,0,0,1,0,1
3640,2013-12-11 10:30:00,18,763.64,1.005390605659123,0.0,763.64,1.005390605659123,2,0,0,2,0,0,0,0,1,1
3641,2013-12-11 13:59:00,25,10.38,-1.0333398146911617,0.0,10.38,-1.0333398146911053,0,2,0,2,0,0,0,0,1,1
3643,2013-12-12 10:00:00,5,-150.0,-1.533303755999855,0.0,-150.0,-0.8350815402664362,0,0,2,2,0,0,0,0,1,1
3644,2013-12-12 10:30:00,46,-4.71,-1.269833183723592,0.0,-4.71,-1.269833183723592,1,0,0,1,0,0,0,1,0,1
3650,2013-12-17 10:00:00,44,10.9,2.508076950324926,0.0,10.9,2.7678863073149502,0,2,0,2,0,0,0,0,1,1
3653,2013-12-18 09:00:00,33,-0.71,0.0,0.0,-0.71,0.0,0,0,1,0,0,1,0,1,0,1
3654,2013-12-18 10:30:00,18,41.66,-0.3445817698086628,0.0,41.66,-0.3445817698086628,2,0,0,2,0,0,0,0,1,1
3655,2013-12-18 14:00:00,26,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,1
3656,2013-12-19 08:30:00,69,-38.400000000000006,-2.9524117907945198,-0.81,-39.21,-2.8788683396325636,0,0,3,3,0,0,1,0,0,1
3658,2013-12-19 10:30:00,46,9.62,-0.3304198121509538,0.0,9.62,-0.3304198121509538,1,0,0,1,0,0,0,1,0,1
3661,2013-12-23 09:55:00,63,0.96,0.4136451908717267,-19.7,-18.74,-3.2404854459534596,2,0,0,2,0,0,0,0,1,1
3663,2013-12-24 09:00:00,35,0.0,0.4318031380909972,-33.33,-33.33,-0.3917628010893161,1,0,0,0,0,1,0,1,0,1
3664,2013-12-24 09:59:00,64,-13.33,-0.7227730117653195,0.0,-13.33,-0.7227730117653195,0,0,1,1,0,0,0,1,0,1
3665,2013-12-24 10:00:00,47,10.02,2.502416574786343,20.28,30.299999999999997,3.169079680717698,0,3,0,0,3,0,1,0,0,1
3666,2013-12-26 08:30:00,69,6.93,1.2847238092327544,-0.78,6.1499999999999995,1.4641296796278152,0,3,0,3,0,0,1,0,0,1
3667,2013-12-27 10:30:00,46,0.0,-0.7809203251187384,0.0,0.0,-0.7809203251187384,1,0,0,1,0,0,0,1,0,1
3668,2013-12-27 11:00:00,18,294.74,-0.24039096772089935,0.0,294.74,-0.24039096772089935,2,0,0,2,0,0,0,0,1,1
3669,2013-12-30 10:00:00,50,-245.45999999999998,2.1524887001390463,-300.0,-545.46,1.694982533505252,0,0,3,0,0,3,1,0,0,1
3670,2013-12-31 09:00:00,65,2.98,-0.8985924856785763,0.0,2.98,-0.934250805724749,0,2,0,2,0,0,0,0,1,1
3671,2013-12-31 09:45:00,10,-7.18,-1.8226031793473965,0.0,-7.18,-1.8226031793473965,0,0,2,2,0,0,0,0,1,1
3672,2013-12-31 10:00:00,6,6.27,2.4832563155315146,6.8100000000000005,13.079999999999995,3.3098561626673133,0,3,0,0,3,0,1,0,0,1
3673,2014-01-02 08:30:00,69,-4.5,0.5926330559724838,-2.67,-7.17,0.5641353233946674,0,0,3,3,0,0,1,0,0,1
3674,2014-01-02 09:00:00,29,1.1,0.6596344710166117,0.55,1.65,0.44509350887309,0,1,0,1,0,0,0,1,0,1
3676,2014-01-03 00:00:00,67,-3.75,-0.7393764424866766,0.0,-3.75,-0.7393764424866766,0,0,1,1,0,0,0,1,0,1
3677,2014-01-03 10:30:00,46,-22.4,-1.512703690264008,0.0,-22.4,-1.512703690264008,1,0,0,1,0,0,0,1,0,1
3678,2014-01-03 11:00:00,18,408.7,-0.7644041493728277,0.0,408.7,-0.7644041493728277,2,0,0,2,0,0,0,0,1,1
3679,2014-01-06 09:00:00,30,0.54,0.7071067811865476,-0.18,0.36000000000000004,0.7071067811865476,1,0,0,1,0,0,0,1,0,1
3681,2014-01-07 08:30:00,68,44.04,4.819408178380283,9.600000000000001,53.64,4.99724965266134,0,3,0,0,3,0,1,0,0,1
3682,2014-01-08 08:15:00,0,58.800000000000004,2.648137009781761,19.53,78.33,1.2865806883975688,0,3,0,0,3,0,1,0,0,1
3683,2014-01-08 10:30:00,18,137.5,-1.3651219115463187,0.0,137.5,-1.3651219115463187,2,0,0,2,0,0,0,0,1,1
3684,2014-01-08 15:00:00,12,-16.89,-0.965660457017328,-1.65,-18.54,-0.7110934958536606,0,0,1,0,0,1,0,1,0,1
3685,2014-01-09 08:30:00,69,6.24,2.5545565738703413,-5.3100000000000005,0.9300000000000002,2.2566907268216907,0,3,0,0,0,3,1,0,0,1
3686,2014-01-09 10:30:00,46,6.8,0.7066809080377126,0.0,6.8,0.7066809080377126,1,0,0,1,0,0,0,1,0,1
3689,2014-01-13 14:00:00,25,40.18,1.8946913613501664,0.0,40.18,1.89469136135007,0,2,0,2,0,0,0,0,1,1
3690,2014-01-14 07:30:00,45,-0.75,-0.09898451014403954,0.0,-0.75,-0.09898451014403954,1,0,0,1,0,0,0,1,0,1
3692,2014-01-14 10:00:00,5,0.0,1.4363696929192147,-28.58,-28.58,1.7767787211580033,2,0,0,0,0,2,0,0,1,1
3694,2014-01-15 10:30:00,18,2000.0,3.5226448865708937,0.0,2000.0,3.5226448865708937,2,0,0,2,0,0,0,0,1,1
3696,2014-01-16 09:00:00,66,-338.54,-2.2287533384443616,-37.86,-376.4,-2.4099390792091584,0,0,2,0,0,2,0,0,1,1
3698,2014-01-16 10:30:00,46,-3.04,-0.09821331848015212,0.0,-3.04,-0.09821331848015212,1,0,0,1,0,0,0,1,0,1
3701,2014-01-17 09:55:00,58,-10.8,-0.9872578870627035,0.0,-10.8,-1.1693711663104527,0,0,3,3,0,0,1,0,0,1
3702,2014-01-17 10:00:00,43,-2.2800000000000002,0.10096361563779889,0.0,-2.2800000000000002,-0.29771005955598334,3,0,0,3,0,0,1,0,0,1
3703,2014-01-23 08:30:00,69,4.53,1.0857754791340688,0.9299999999999999,5.46,2.1516350844850733,0,3,0,3,0,0,1,0,0,1
3706,2014-01-23 10:30:00,46,-4.46,0.014754046628896181,0.0,-4.46,0.014754046628896181,1,0,0,1,0,0,0,1,0,1
3707,2014-01-23 11:00:00,18,-85.72,-1.5326161999947014,0.0,-85.72,-1.5326161999947014,2,0,0,2,0,0,0,0,1,1
3708,2014-01-27 09:00:00,33,0.71,0.7071067811865476,0.54,1.25,0.7071067811865476,0,1,0,1,0,0,0,1,0,1
3709,2014-01-27 10:00:00,47,-28.23,-1.8081970852177944,-12.27,-40.5,-1.5932604282706992,0,0,3,0,0,3,1,0,0,1
3711,2014-01-28 09:00:00,65,0.0,-2.482409420937304,0.0,0.0,-2.2322479589464432,2,0,0,2,0,0,0,0,1,1
3712,2014-01-28 09:59:00,64,-7.69,-0.4195415278521567,0.0,-7.69,-0.4195415278521567,0,0,1,1,0,0,0,1,0,1
3713,2014-01-28 10:00:00,6,9.209999999999999,3.1001378279662637,-2.31,6.8999999999999995,1.8344315229879038,0,3,0,0,0,3,1,0,0,1
3714,2014-01-29 10:30:00,18,-381.82,-1.7113828029603522,0.0,-381.82,-1.7113828029603522,2,0,0,2,0,0,0,0,1,1
3715,2014-01-29 14:00:00,26,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,1
3717,2014-01-30 10:00:00,50,-25800.0,-5.320069932073221,-750.0,-26550.0,-5.32421988522683,0,0,3,0,0,3,1,0,0,1
3718,2014-01-30 10:30:00,46,2.22,0.5750350627415135,0.0,2.22,0.5750350627415135,1,0,0,1,0,0,0,1,0,1
3720,2014-01-31 09:45:00,10,0.66,-0.9376876183425636,0.0,0.66,-0.9376876183425636,2,0,0,2,0,0,0,0,1,1
3721,2014-01-31 09:55:00,63,-0.24,0.11262824330605993,5.1,4.86,0.643530763626142,2,0,0,2,0,0,0,0,1,1
3722,2014-02-03 00:00:00,67,-2.56,-0.1998345076549673,0.0,-2.56,-0.1998345076549673,0,0,1,1,0,0,0,1,0,1
3723,2014-02-03 09:00:00,29,0.19,-0.8407759309431314,2.36,2.55,0.4633903855243245,1,0,0,1,0,0,0,1,0,1
3726,2014-02-05 08:15:00,0,-25.14,-1.9610733801396822,-13.86,-39.0,-1.5890867682838796,0,0,3,0,0,3,1,0,0,1
3727,2014-02-05 09:00:00,30,-0.18,0.2931051908802745,-1.62,-1.8,-0.4619667520888618,1,0,0,1,0,0,0,1,0,1
3728,2014-02-05 10:00:00,40,2.25,2.3353269610670977,0.0,2.25,2.3353269610670973,0,3,0,3,0,0,1,0,0,1
3729,2014-02-05 10:30:00,18,163.64,-0.4325748858584614,0.0,163.64,-0.4325748858584614,2,0,0,2,0,0,0,0,1,1
3731,2014-02-06 10:30:00,46,-2.96,-0.5675848604830993,0.0,-2.96,-0.5675848604830993,1,0,0,1,0,0,0,1,0,1
3733,2014-02-07 15:00:00,12,51.61,1.4562724710524264,-0.81,50.8,1.1279418002461674,0,1,0,1,0,0,0,1,0,1
3734,2014-02-11 07:30:00,45,-0.53,0.4243230047566296,0.0,-0.53,0.4243230047566296,1,0,0,1,0,0,0,1,0,1
3736,2014-02-12 10:30:00,18,-64.0,-0.8172797981484096,0.0,-64.0,-0.8172797981484096,2,0,0,2,0,0,0,0,1,1
3737,2014-02-12 13:59:00,25,73.18,2.9876305615384036,0.0,73.18,2.9876305615383387,0,2,0,2,0,0,0,0,1,1
3739,2014-02-13 10:00:00,5,-50.0,0.6605782590758158,0.0,-50.0,0.8966877404460144,0,0,2,2,0,0,0,0,1,1
3740,2014-02-13 10:30:00,46,1.28,0.9062408207833336,0.0,1.28,0.9062408207833336,1,0,0,1,0,0,0,1,0,1
3741,2014-02-14 08:30:00,41,400.0,3.2159182388032796,400.0,800.0,2.7988372168334563,0,2,0,0,2,0,0,0,1,1
3743,2014-02-14 09:55:00,58,2.2199999999999998,0.5225769822901228,3.0,5.22,0.47746875478999073,0,3,0,0,3,0,1,0,0,1
3744,2014-02-18 08:30:00,21,-109.1,-0.4743341746835899,0.0,-109.1,-0.4743341746835899,0,0,2,2,0,0,0,0,1,1
3745,2014-02-18 09:00:00,66,-517.64,-2.5616696152615144,-8.88,-526.52,-2.416902143456353,0,0,2,2,0,0,0,0,1,1
3746,2014-02-18 10:00:00,44,-35.72,-3.0986435452794887,0.0,-35.72,-2.8747612939498732,0,0,2,2,0,0,0,0,1,1
3749,2014-02-20 09:00:00,32,11.56,2.7277399056439813,0.0,11.56,2.3769533593564307,0,2,0,2,0,0,0,0,1,1
3751,2014-02-20 10:30:00,46,-1.96,-0.2765525864763045,0.0,-1.96,-0.2765525864763045,1,0,0,1,0,0,0,1,0,1
3752,2014-02-20 11:00:00,18,104.76,1.4792136047040316,0.0,104.76,1.4792136047040316,2,0,0,2,0,0,0,0,1,1
3753,2014-02-21 10:00:00,23,-6.99,-2.1973512202757797,0.0,-6.99,-0.8202528963330943,0,0,3,3,0,0,1,0,0,1
3754,2014-02-24 09:00:00,33,-7.38,-1.1389956991564265,-0.18,-7.56,-1.1284884130214068,0,0,1,1,0,0,0,1,0,1
3756,2014-02-25 09:59:00,64,-146.15,-1.1122472609686378,0.0,-146.15,-1.1122472609686378,0,0,1,1,0,0,0,1,0,1
3757,2014-02-25 10:00:00,6,-7.86,-1.3340708056384187,-4.83,-12.690000000000001,-2.7359090969352127,0,0,3,0,0,3,1,0,0,1
3758,2014-02-26 10:00:00,47,45.81,3.9019163097419147,9.42,55.230000000000004,3.313456222173105,0,3,0,0,3,0,1,0,0,1
3759,2014-02-26 10:30:00,18,181.82,1.5406478695687291,0.0,181.82,1.5406478695687291,2,0,0,2,0,0,0,0,1,1
3761,2014-02-27 10:30:00,46,-13.64,-1.6811759107383162,0.0,-13.64,-1.6811759107383162,1,0,0,1,0,0,0,1,0,1
3763,2014-02-28 09:45:00,10,9.84,-0.48747746375324563,0.0,9.84,-0.48747746375324563,0,3,0,3,0,0,1,0,0,1
3764,2014-02-28 09:55:00,63,-0.5,-0.1213411506901663,0.0,-0.5,0.15336892756331025,2,0,0,2,0,0,0,0,1,1
3765,2014-02-28 10:00:00,50,-289.65,1.5606526227844029,99.99,-189.66,1.5910211246059964,0,0,3,0,3,0,1,0,0,1
3766,2014-03-03 00:00:00,67,0.0,0.3014819351659011,0.0,0.0,0.3014819351659011,1,0,0,1,0,0,0,1,0,1
3768,2014-03-03 09:00:00,29,0.71,-0.2510239241562833,-5.59,-4.88,-1.1511401643348609,0,1,0,1,0,0,0,1,0,1
3770,2014-03-04 10:00:00,37,-1.1,-0.2607708614954941,0.0,-1.1,-0.26077086149549683,0,0,1,1,0,0,0,1,0,1
3771,2014-03-05 08:15:00,0,-37.74,-2.319263322669105,-82.28999999999999,-120.03,-2.9433584057754714,0,0,3,0,0,3,1,0,0,1
3772,2014-03-05 09:00:00,30,1.14,0.9164853995472502,7.05,8.19,1.4605792353408098,0,1,0,1,0,0,0,1,0,1
3773,2014-03-05 09:57:00,40,-12.27,-3.0516849142371516,0.0,-12.27,-3.0516849142371507,0,0,3,3,0,0,1,0,0,1
3774,2014-03-05 10:30:00,18,-111.12,-2.474626929820931,0.0,-111.12,-2.474626929820931,2,0,0,2,0,0,0,0,1,1
3776,2014-03-06 10:00:00,24,-150.0,-3.3970835307158036,-66.66,-216.66,-3.303266049759877,0,0,2,0,0,2,0,0,1,1
3777,2014-03-06 10:30:00,46,13.43,1.4613346330289885,0.0,13.43,1.4613346330289885,1,0,0,1,0,0,0,1,0,1
3779,2014-03-07 15:00:00,12,-6.16,-0.6598417404394579,-15.43,-21.59,-1.018128505437622,0,0,1,0,0,1,0,1,0,1
3780,2014-03-11 07:30:00,45,-4.09,-1.5700074734566054,0.0,-4.09,-1.5700074734566054,0,0,1,1,0,0,0,1,0,1
3782,2014-03-12 10:30:00,18,-390.48,-3.013227092395085,0.0,-390.48,-3.013227092395085,2,0,0,2,0,0,0,0,1,1
3784,2014-03-13 10:00:00,5,0.0,1.7615420242021755,0.0,0.0,1.8107797935837704,2,0,0,2,0,0,0,0,1,1
3785,2014-03-13 10:30:00,46,-2.01,-0.1478371630764074,0.0,-2.01,-0.1478371630764074,1,0,0,1,0,0,0,1,0,1
3786,2014-03-13 13:52:00,25,26.62,-0.6982108055700734,-1.92,24.7,-0.820772852922943,0,2,0,2,0,0,0,0,1,1
3788,2014-03-14 09:55:00,58,-7.32,-1.4017393398159095,-1.47,-8.790000000000001,-1.3175861175150874,0,0,3,3,0,0,1,0,0,1
3789,2014-03-17 08:30:00,21,-30.3,-0.17696443396883746,0.0,-30.3,-0.17696443396883746,0,0,2,2,0,0,0,0,1,1
3791,2014-03-17 10:00:00,44,-12.0,-0.21849070821741964,0.0,-12.0,-0.049906324655670194,0,0,2,2,0,0,0,0,1,1
3793,2014-03-18 09:00:00,66,-137.6,0.4007877697271423,0.0,-137.6,0.3349399277809752,0,0,2,2,0,0,0,0,1,1
3794,2014-03-19 08:30:00,19,15.9,2.2665782669725765,2.1,18.0,1.6586133019858986,0,2,0,2,0,0,0,0,1,1
3795,2014-03-19 10:30:00,18,-291.66,-1.545715478241219,0.0,-291.66,-1.545715478241219,2,0,0,2,0,0,0,0,1,1
3796,2014-03-19 14:00:00,26,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,1
3797,2014-03-20 08:30:00,69,6.42,0.5756465435367488,0.0,6.42,0.6316395352466876,0,3,0,3,0,0,1,0,0,1
3799,2014-03-20 10:30:00,46,-17.24,-1.0761687123705999,0.0,-17.24,-1.0761687123705999,1,0,0,1,0,0,0,1,0,1
3800,2014-03-24 09:45:00,32,-3.88,-1.4376456887633713,1.42,-2.46,-1.3305982416865434,0,0,2,0,2,0,0,0,1,1
3802,2014-03-25 09:59:00,64,-600.0,-1.5216276299802125,0.0,-600.0,-1.5216276299802125,0,0,1,1,0,0,0,1,0,1
3805,2014-03-26 09:45:00,33,2.4,0.8510371897685468,1.14,3.54,0.9213918581582542,0,1,0,0,1,0,0,1,0,1
3806,2014-03-26 10:30:00,18,-255.18,-0.7360963188697018,0.0,-255.18,-0.7360963188697018,2,0,0,2,0,0,0,0,1,1
3808,2014-03-27 10:00:00,50,-2700.0,0.8540644103827164,-900.0,-3600.0,0.6930378608117358,0,0,3,0,0,3,1,0,0,1
3809,2014-03-27 10:30:00,46,16.33,1.1105970829016778,0.0,16.33,1.1105970829016778,1,0,0,1,0,0,0,1,0,1
3811,2014-03-28 09:55:00,63,-1.48,-1.7003775519663484,4.16,2.68,0.6113161987738486,0,0,2,2,0,0,0,0,1,1
3812,2014-03-31 09:45:00,10,-11.14,-2.511720759513898,0.0,-11.14,-2.511720759513898,0,0,2,2,0,0,0,0,1,1
3813,2014-04-01 01:00:00,67,3.8,1.0103180863275316,0.0,3.8,1.0103180863275316,0,1,0,1,0,0,0,1,0,1
3814,2014-04-01 09:45:00,29,-0.72,-1.5895283589718556,2.8,2.08,0.7216292751484098,0,0,1,1,0,0,0,1,0,1
3816,2014-04-02 08:15:00,0,1.56,-0.7726703599950986,84.17999999999999,85.74,1.0895510756260631,3,0,0,0,3,0,1,0,0,1
3817,2014-04-02 10:00:00,24,46.16,1.4615360850549224,-85.72,-39.56,-0.09744988402471393,0,2,0,0,0,2,0,0,1,1
3818,2014-04-02 10:30:00,18,569.24,3.4543425799827676,0.0,569.24,3.4543425799827676,2,0,0,2,0,0,0,0,1,1
3820,2014-04-03 09:45:00,30,0.36,0.328998024879378,-4.13,-3.77,-0.8369561138864204,1,0,0,1,0,0,0,1,0,1
3821,2014-04-03 10:00:00,40,-2.25,1.862324988199203,0.0,-2.25,1.8623249881992021,0,0,3,3,0,0,1,0,0,1
3822,2014-04-03 10:30:00,46,-1.33,-0.23384491189199685,0.0,-1.33,-0.23384491189199685,1,0,0,1,0,0,0,1,0,1
3824,2014-04-07 15:00:00,12,17.02,0.11041778492980607,-0.73,16.29,0.06424561495185767,0,1,0,1,0,0,0,1,0,1
3825,2014-04-08 07:30:00,45,1.19,0.9941214714130898,0.0,1.19,0.9941214714130898,0,1,0,1,0,0,0,1,0,1
3826,2014-04-08 10:00:00,43,13.53,4.853804542302519,-7.5600000000000005,5.97,3.5209788402141924,0,3,0,0,0,3,1,0,0,1
3827,2014-04-09 10:00:00,31,0.0,0.4493876993872222,-33.33,-33.33,0.33764380399420796,1,0,0,0,0,1,0,1,0,1
3828,2014-04-09 10:30:00,18,-600.0,-1.8182508421233008,0.0,-600.0,-1.8182508421233008,2,0,0,2,0,0,0,0,1,1
3830,2014-04-10 10:30:00,46,73.33,1.6845613502939063,0.0,73.33,1.6845613502939063,1,0,0,1,0,0,0,1,0,1
3831,2014-04-10 13:59:00,25,103.52,2.816396764147209,0.0,103.52,2.81301380738903,0,2,0,2,0,0,0,0,1,1
3833,2014-04-11 09:55:00,58,5.16,0.5047400407393018,-0.39,4.7700000000000005,-0.13248689423462223,0,3,0,3,0,0,1,0,0,1
3835,2014-04-14 10:00:00,5,40.0,1.9650578907417635,0.0,40.0,2.181604726947752,0,2,0,2,0,0,0,0,1,1
3837,2014-04-15 09:00:00,66,342.4,2.816315564435956,-10.96,331.44,2.674762177917235,0,2,0,2,0,0,0,0,1,1
3838,2014-04-15 10:00:00,44,-12.0,-0.10279943049989197,-4.26,-16.259999999999998,-0.4301857960925235,0,0,2,0,0,2,0,0,1,1
3841,2014-04-16 10:30:00,18,-1338.46,-2.7783085101951497,0.0,-1338.46,-2.7783085101951497,2,0,0,2,0,0,0,0,1,1
3842,2014-04-17 08:30:00,69,11.399999999999999,1.3121119385542954,-2.0100000000000002,9.39,1.36984758468342,0,3,0,3,0,0,1,0,0,1
3843,2014-04-17 10:00:00,53,218.76,2.0361591033537865,0.0,218.76,2.0361591033537865,0,3,0,3,0,0,1,0,0,1
3844,2014-04-17 10:30:00,46,31.43,0.3144671031053111,0.0,31.43,0.3144671031053111,1,0,0,1,0,0,0,1,0,1
3845,2014-04-21 10:00:00,7,0.0,0.038694829815455536,0.0,0.0,0.6924302046404718,1,0,0,1,0,0,0,1,0,1
3846,2014-04-22 09:04:00,35,0.0,0.011137674628138564,-20.0,-20.0,1.0324468919764982,1,0,0,0,0,1,0,1,0,1
3847,2014-04-22 09:59:00,64,700.0,1.5291530353762939,0.0,700.0,1.5291530353762939,0,1,0,1,0,0,0,1,0,1
3848,2014-04-22 10:00:00,23,-1.32,3.713713953850008,0.0,-1.32,3.9827225833533757,3,0,0,3,0,0,1,0,0,1
3849,2014-04-23 09:45:00,32,-2.84,-0.6864249419405777,0.0,-2.84,-0.8817027526645022,0,0,2,2,0,0,0,0,1,1
3850,2014-04-23 10:00:00,47,-46.8,-3.5323049099339907,6.1499999999999995,-40.650000000000006,-2.7113359809893174,0,0,3,0,3,0,1,0,0,1
3851,2014-04-23 10:30:00,18,-69.24,0.7676706238311356,0.0,-69.24,0.7676706238311356,2,0,0,2,0,0,0,0,1,1
3853,2014-04-24 10:30:00,46,-22.5,-1.1582146645343327,0.0,-22.5,-1.1582146645343327,1,0,0,1,0,0,0,1,0,1
3854,2014-04-25 09:45:00,33,-3.56,-0.4809177937791594,0.0,-3.56,-0.4986042832565821,0,0,1,1,0,0,0,1,0,1
3855,2014-04-25 09:55:00,63,2.16,2.8136810928758966,-6.5,-4.34,-0.2421636643249499,0,2,0,2,0,0,0,0,1,1
3856,2014-04-28 10:00:00,50,720.0,1.6905027475519836,112.5,832.5,1.7697195399972452,0,3,0,0,3,0,1,0,0,1
3857,2014-04-29 09:00:00,65,0.0,-0.6998361994790485,0.0,0.0,-0.6998361994410194,2,0,0,2,0,0,0,0,1,1
3858,2014-04-29 10:00:00,6,-2.16,-2.0591288709039186,5.82,3.66,-0.3169716589619105,0,0,3,0,3,0,1,0,0,1
3859,2014-04-30 08:15:00,0,25.11,1.5891472999879568,28.259999999999998,53.37,1.4074998246284403,0,3,0,0,3,0,1,0,0,1
3861,2014-04-30 09:41:00,10,22.62,3.0622226586855414,0.0,22.62,3.0622226586855414,0,2,0,2,0,0,0,0,1,1
3862,2014-04-30 10:30:00,18,-61.54,0.668790929017477,0.0,-61.54,0.668790929017477,2,0,0,2,0,0,0,0,1,1
3863,2014-04-30 14:00:00,26,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,1
3864,2014-05-01 01:00:00,67,-1.23,-0.16588304053748693,0.0,-1.23,-0.16588304053748693,0,0,1,1,0,0,0,1,0,1
3866,2014-05-01 09:45:00,29,-0.72,-1.0081553308969209,0.18,-0.54,-0.2325088389881257,0,0,1,1,0,0,0,1,0,1
3868,2014-05-01 10:30:00,46,-9.33,-0.6139808396035499,0.0,-9.33,-0.6139808396035499,1,0,0,1,0,0,0,1,0,1
3870,2014-05-02 10:00:00,24,-53.34,-0.74371866683751,12.5,-40.84,-0.017067826747452646,0,0,2,2,0,0,0,0,1,1
3871,2014-05-05 09:45:00,30,1.48,1.241004255880353,1.99,3.47,0.4637799267487603,0,1,0,1,0,0,0,1,0,1
3872,2014-05-05 10:00:00,40,4.9799999999999995,3.3851818691703617,0.0,4.9799999999999995,3.385181869170361,0,3,0,3,0,0,1,0,0,1
3873,2014-05-06 08:30:00,68,2.25,0.41752170128704186,-2.8499999999999996,-0.6000000000000001,-0.1271899394861329,3,0,0,3,0,0,1,0,0,1
3874,2014-05-06 10:00:00,37,-3.78,-1.0628664498525142,0.0,-3.78,-1.062866449852516,0,0,1,1,0,0,0,1,0,1
3876,2014-05-07 10:30:00,18,600.0,2.4741430073670783,0.0,600.0,2.4741430073670783,2,0,0,2,0,0,0,0,1,1
3877,2014-05-07 15:00:00,12,13.64,0.06835845871517557,-21.21,-7.57,-0.3796031470661825,0,1,0,0,0,1,0,1,0,1
3878,2014-05-08 08:30:00,69,8.22,1.7155852077870652,-0.8699999999999999,7.3500000000000005,2.026374979991618,0,3,0,3,0,0,1,0,0,1
3879,2014-05-08 10:30:00,46,-4.23,-0.4627361762096519,0.0,-4.23,-0.4627361762096519,1,0,0,1,0,0,0,1,0,1
3881,2014-05-12 13:59:00,25,-10.12,-2.605305833356863,0.0,-10.12,-2.5741913484387435,0,0,2,2,0,0,0,0,1,1
3882,2014-05-13 07:30:00,45,-0.63,0.17284822361844934,0.0,-0.63,0.17284822361844934,1,0,0,1,0,0,0,1,0,1
3884,2014-05-13 10:00:00,5,0.0,0.12524485821702872,-50.0,-50.0,-1.6887329793250958,2,0,0,0,0,2,0,0,1,1
3886,2014-05-14 10:30:00,18,-650.0,-0.9507422638056175,0.0,-650.0,-0.9507422638056175,2,0,0,2,0,0,0,0,1,1
3888,2014-05-15 09:00:00,66,-175.24,-0.061735743700871926,10.74,-164.5,0.06289610612650813,0,0,2,0,2,0,0,0,1,1
3891,2014-05-15 10:30:00,46,-6.06,-0.195313912626814,0.0,-6.06,-0.195313912626814,1,0,0,1,0,0,0,1,0,1
3893,2014-05-16 09:55:00,58,-10.26,-2.4578566648133116,5.46,-4.800000000000001,-0.7671933366917496,0,0,3,0,3,0,1,0,0,1
3894,2014-05-21 10:30:00,18,14200.0,3.5691128270233574,0.0,14200.0,3.5691128270233574,2,0,0,2,0,0,0,0,1,1
3895,2014-05-22 08:30:00,69,-13.47,-1.1767464480533183,-1.02,-14.49,-1.1778305560005375,0,0,3,3,0,0,1,0,0,1
3896,2014-05-22 09:45:00,32,2.16,0.5355311559706938,0.0,2.16,0.4659920159610086,0,2,0,2,0,0,0,0,1,1
3898,2014-05-22 10:30:00,46,-1.92,0.8483403896724283,0.0,-1.92,0.8483403896724283,1,0,0,1,0,0,0,1,0,1
3899,2014-05-23 10:00:00,47,4.92,0.9131029874337651,17.97,22.89,1.8740913733128086,0,3,0,0,3,0,1,0,0,1
3901,2014-05-27 09:00:00,65,8.4,3.4430991959762403,0.0,8.4,3.443099195940607,0,2,0,2,0,0,0,0,1,1
3902,2014-05-27 09:05:00,35,40.0,0.4907370782695282,0.0,40.0,1.4695073955235165,0,1,0,1,0,0,0,1,0,1
3903,2014-05-27 09:45:00,33,5.04,1.1353376796473933,1.48,6.52,1.1529844081658136,0,1,0,0,1,0,0,1,0,1
3904,2014-05-27 09:59:00,64,40.0,0.09154752940114738,0.0,40.0,0.09154752940114738,0,1,0,1,0,0,0,1,0,1
3905,2014-05-27 10:00:00,6,0.72,-0.6911590012149847,-2.19,-1.47,-1.0350335503621588,3,0,0,0,0,3,1,0,0,1
3907,2014-05-29 10:00:00,50,-190.92000000000002,1.4455271707665922,0.0,-190.92000000000002,1.4812477596427416,0,0,3,3,0,0,1,0,0,1
3908,2014-05-29 10:30:00,46,-3.64,0.4951497289596405,0.0,-3.64,0.4951497289596405,1,0,0,1,0,0,0,1,0,1
3909,2014-05-29 11:00:00,18,-3600.0,-1.6388827067299816,0.0,-3600.0,-1.6388827067299816,2,0,0,2,0,0,0,0,1,1
3911,2014-05-30 09:43:00,10,15.46,1.3187669669163569,0.0,15.46,1.3187669669163569,0,2,0,2,0,0,0,0,1,1
3912,2014-05-30 09:55:00,63,-2.42,-2.2413497442740464,5.46,3.04,1.044088739040297,0,0,2,2,0,0,0,0,1,1
3913,2014-06-02 09:45:00,29,-0.36,-0.2896639745972287,-1.44,-1.7999999999999998,-0.4224718958464509,1,0,0,1,0,0,0,1,0,1
