actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
253K,USD,2016-04-14 08:30:00,270K,better,High,Unemployment Claims,266K,accurate,15,2016-04-14 12:30:00+00:00,6.3,2016,2,4,Thursday,11253,11255,11249,11254,11275,11252,11264,23,up,10,11,11272,11264,11271,8,up,17,7,11295,11265,11290,30,up,36,19,11285,11274,11276,11,down,22,5,11278,11263,11264,15,down,10,10,11284,11278,11280,6,up,26,2,11272,11264,11265,8,down,11,5,11255,11251,11254,4,down,0,0,11270,11268,11268,2,up,14,0
-3B,USD,2016-04-14 10:30:00,1B,accurate,Low,Natural Gas Storage,12B,accurate,15,2016-04-14 14:30:00+00:00,400.0,2016,2,4,Thursday,11270,11272,11264,11265,11266,11252,11258,14,down,7,8,11259,11253,11257,6,down,8,1,11262,11256,11262,6,up,3,5,11266,11260,11263,6,up,2,2,11255,11251,11254,4,down,11,0,11266,11262,11263,4,up,2,1,11270,11268,11268,2,up,3,0,11270,11266,11269,4,up,4,2,11271,11268,11268,3,down,3,0
9.6,USD,2016-04-15 08:25:00,2.1,better,Medium,Empire State Manufacturing Index,0.6,accurate,15,2016-04-15 12:25:00+00:00,-357.14,2016,2,4,Friday,11288,11293,11282,11291,11292,11284,11285,8,down,6,6,11285,11281,11281,4,down,10,4,11283,11276,11279,7,down,12,2,11279,11275,11276,4,down,15,1,11287,11281,11285,6,up,6,3,11292,11285,11290,7,up,1,1,11317,11309,11311,8,up,20,2,11290,11285,11289,5,down,2,2,11299,11295,11297,4,up,6,0
74.8%,USD,2016-04-15 09:15:00,75.4%,worse,Medium,Capacity Utilization Rate,76.7%,accurate,15,2016-04-15 13:15:00+00:00,0.8,2016,2,4,Friday,11275,11276,11272,11274,11285,11274,11282,11,up,8,8,11287,11281,11285,6,up,11,3,11290,11283,11286,7,up,12,1,11286,11282,11285,4,down,11,1,11313,11300,11310,13,up,36,9,11306,11304,11306,2,down,32,1,11300,11288,11290,12,down,16,10,11303,11299,11303,4,up,29,3,11308,11304,11305,4,up,31,1
-0.6%,USD,2016-04-15 09:15:00,-0.1%,worse,Medium,Industrial Production m/m,-0.5%,accurate,15,2016-04-15 13:15:00+00:00,500.0,2016,2,4,Friday,11275,11276,11272,11274,11285,11274,11282,11,up,8,8,11287,11281,11285,6,up,11,3,11290,11283,11286,7,up,12,1,11286,11282,11285,4,down,11,1,11313,11300,11310,13,up,36,9,11306,11304,11306,2,down,32,1,11300,11288,11290,12,down,16,10,11303,11299,11303,4,up,29,3,11308,11304,11305,4,up,31,1
89.7,USD,2016-04-15 10:00:00,91.9,worse,High,Prelim UoM Consumer Sentiment,91.0,better,15,2016-04-15 14:00:00+00:00,2.39,2016,2,4,Friday,11290,11290,11286,11288,11310,11288,11307,22,up,19,19,11309,11299,11301,10,down,13,6,11313,11300,11310,13,up,22,9,11312,11307,11308,5,down,20,3,11306,11295,11295,11,down,7,11,11290,11286,11290,4,down,2,1,11295,11291,11294,4,up,6,1,11305,11297,11298,8,up,10,7,11293,11287,11289,6,down,1,4
72.0B,USD,2016-04-15 16:00:00,32.2B,better,Low,TIC Long-Term Purchases,-11.9B,accurate,15,2016-04-15 20:00:00+00:00,-123.6,2016,2,4,Friday,11286,11286,11282,11283,11284,11281,11281,3,down,2,2,11284,11280,11284,4,up,1,3,11284,11282,11284,2,down,1,0,11284,11283,11284,1,down,1,1,11284,11281,11282,3,down,1,2,11282,11282,11282,0,down,1,0,11282,11282,11282,0,down,1,0,11282,11282,11282,0,down,1,0,11282,11282,11282,0,down,1,0
58,USD,2016-04-18 09:21:00,59,worse,Low,NAHB Housing Market Index,58,accurate,16,2016-04-18 13:20:00+00:00,1.69,2016,2,4,Monday,11308,11310,11307,11307,11310,11307,11307,3,down,0,0,11308,11302,11302,6,down,5,5,11303,11300,11300,3,down,7,1,11305,11299,11300,6,down,7,5,11311,11307,11311,4,up,4,1,11325,11321,11323,4,up,16,2,11323,11320,11320,3,down,13,2,11320,11317,11319,3,down,12,1,11322,11319,11319,3,down,12,2
1.09M,USD,2016-04-19 08:30:00,1.20M,worse,High,Building Permits,1.18M,accurate,16,2016-04-19 12:30:00+00:00,9.17,2016,2,4,Tuesday,11344,11346,11343,11343,11352,11341,11348,11,up,5,5,11355,11347,11355,8,up,12,7,11358,11351,11357,7,up,14,2,11355,11352,11354,3,down,11,1,11368,11365,11367,3,up,24,1,11381,11368,11378,13,up,35,9,11373,11370,11373,3,down,30,3,11379,11376,11378,3,up,35,1,11371,11368,11371,3,down,28,1
1.09M,USD,2016-04-19 08:30:00,1.17M,worse,Medium,Housing Starts,1.19M,accurate,16,2016-04-19 12:30:00+00:00,6.84,2016,2,4,Tuesday,11344,11346,11343,11343,11352,11341,11348,11,up,5,5,11355,11347,11355,8,up,12,7,11358,11351,11357,7,up,14,2,11355,11352,11354,3,down,11,1,11368,11365,11367,3,up,24,1,11381,11368,11378,13,up,35,9,11373,11370,11373,3,down,30,3,11379,11376,11378,3,up,35,1,11371,11368,11371,3,down,28,1
5.33M,USD,2016-04-20 10:00:00,5.29M,better,Medium,Existing Home Sales,5.07M,accurate,16,2016-04-20 14:00:00+00:00,-0.76,2016,2,4,Wednesday,11342,11343,11338,11339,11344,11339,11343,5,up,4,4,11344,11341,11342,3,down,3,1,11342,11331,11334,11,down,5,8,11332,11321,11323,11,down,16,9,11335,11326,11329,9,up,10,1,11334,11326,11328,8,down,11,3,11333,11328,11328,5,down,11,1,11332,11325,11327,7,down,12,5,11314,11312,11313,2,down,26,0
2.1M,USD,2016-04-20 10:30:00,2.2M,accurate,High,Crude Oil Inventories,6.6M,accurate,16,2016-04-20 14:30:00+00:00,4.55,2016,2,4,Wednesday,11332,11332,11321,11323,11327,11318,11320,9,down,3,3,11331,11320,11330,11,up,7,10,11331,11324,11325,7,down,2,5,11335,11326,11329,9,up,6,1,11334,11326,11328,8,down,5,3,11333,11328,11328,5,down,5,1,11327,11325,11326,2,down,3,0,11314,11311,11312,3,down,11,0,11313,11307,11312,6,down,11,5
-1.6,USD,2016-04-21 08:30:00,8.1,worse,High,Philly Fed Manufacturing Index,12.4,accurate,16,2016-04-21 12:30:00+00:00,119.75,2016,2,4,Thursday,11350,11352,11342,11345,11353,11344,11349,9,up,4,4,11356,11326,11340,30,down,5,9,11398,11336,11390,62,up,45,49,11378,11367,11376,11,down,31,5,11375,11360,11362,15,down,17,10,11300,11276,11296,24,down,49,4,11304,11284,11285,20,down,60,18,11296,11289,11294,7,up,51,3,11300,11297,11297,3,up,48,2
247K,USD,2016-04-21 08:30:00,265K,better,High,Unemployment Claims,253K,accurate,16,2016-04-21 12:30:00+00:00,6.79,2016,2,4,Thursday,11350,11352,11342,11345,11353,11344,11349,9,up,4,4,11356,11326,11340,30,down,5,9,11398,11336,11390,62,up,45,49,11378,11367,11376,11,down,31,5,11375,11360,11362,15,down,17,10,11300,11276,11296,24,down,49,4,11304,11284,11285,20,down,60,18,11296,11289,11294,7,up,51,3,11300,11297,11297,3,up,48,2
0.4%,USD,2016-04-21 09:00:00,0.4%,accurate,Low,HPI m/m,0.4%,worse,16,2016-04-21 13:00:00+00:00,0.0,2016,2,4,Thursday,11371,11378,11367,11376,11388,11359,11384,29,up,8,8,11390,11373,11379,17,down,3,3,11389,11378,11386,11,up,10,7,11375,11360,11362,15,down,14,10,11300,11276,11296,24,down,80,4,11304,11284,11285,20,down,91,18,11293,11278,11289,15,up,87,9,11303,11300,11300,3,up,76,0,11307,11297,11298,10,down,78,9
0.2%,USD,2016-04-21 10:00:00,0.4%,worse,Low,CB Leading Index m/m,-0.1%,worse,16,2016-04-21 14:00:00+00:00,50.0,2016,2,4,Thursday,11300,11300,11276,11296,11303,11290,11303,13,up,7,7,11303,11296,11299,7,down,3,4,11303,11297,11297,6,down,1,2,11304,11284,11285,20,down,11,18,11293,11278,11289,15,up,7,9,11296,11289,11294,7,up,2,3,11303,11300,11300,3,up,4,0,11307,11297,11298,10,down,2,9,11294,11291,11291,3,down,5,3
7B,USD,2016-04-21 10:30:00,6B,accurate,Low,Natural Gas Storage,-3B,accurate,16,2016-04-21 14:30:00+00:00,-16.67,2016,2,4,Thursday,11303,11304,11284,11285,11288,11278,11286,10,up,1,1,11293,11282,11290,11,up,5,5,11298,11282,11284,16,down,1,6,11293,11278,11289,15,up,4,9,11296,11289,11294,7,up,9,3,11303,11300,11300,3,up,15,0,11300,11297,11297,3,down,12,2,11300,11298,11299,2,up,14,0,11291,11289,11291,2,down,6,0
50.8,USD,2016-04-22 09:45:00,51.9,worse,Low,Flash Manufacturing PMI,51.5,accurate,16,2016-04-22 13:45:00+00:00,2.12,2016,2,4,Friday,11250,11253,11246,11246,11257,11247,11253,10,up,7,6,11253,11247,11252,6,down,6,1,11259,11252,11252,7,down,6,1,11264,11256,11264,8,up,18,5,11260,11249,11250,11,down,4,8,11248,11242,11246,6,down,0,2,11246,11243,11245,3,down,1,1,11231,11226,11228,5,down,18,3,11222,11220,11222,2,down,24,0
511K,USD,2016-04-25 10:00:00,521K,worse,Medium,New Home Sales,519K,better,17,2016-04-25 14:00:00+00:00,1.92,2016,2,4,Monday,11262,11264,11257,11257,11263,11255,11263,8,up,6,6,11263,11257,11259,6,down,2,4,11265,11257,11264,8,up,7,5,11264,11260,11262,4,down,5,2,11269,11258,11267,11,up,10,9,11278,11273,11275,5,up,18,0,11274,11269,11273,5,down,16,3,11268,11264,11266,4,down,9,2,11276,11273,11274,3,up,17,0
-0.2%,USD,2016-04-26 08:30:00,0.6%,worse,High,Core Durable Goods Orders m/m,-1.3%,worse,17,2016-04-26 12:30:00+00:00,133.33,2016,2,4,Tuesday,11287,11287,11281,11284,11305,11285,11303,20,up,19,18,11316,11303,11309,13,up,25,6,11319,11309,11316,10,up,32,7,11316,11306,11307,10,down,23,1,11339,11331,11333,8,up,49,2,11330,11318,11328,12,down,44,8,11332,11321,11323,11,down,39,3,11313,11307,11310,6,down,26,2,11307,11305,11306,2,down,22,1
0.8%,USD,2016-04-26 08:30:00,1.9%,worse,Medium,Durable Goods Orders m/m,-3.0%,worse,17,2016-04-26 12:30:00+00:00,57.89,2016,2,4,Tuesday,11287,11287,11281,11284,11305,11285,11303,20,up,19,18,11316,11303,11309,13,up,25,6,11319,11309,11316,10,up,32,7,11316,11306,11307,10,down,23,1,11339,11331,11333,8,up,49,2,11330,11318,11328,12,down,44,8,11332,11321,11323,11,down,39,3,11313,11307,11310,6,down,26,2,11307,11305,11306,2,down,22,1
5.4%,USD,2016-04-26 09:00:00,5.5%,accurate,Low,S&P/CS Composite-20 HPI y/y,5.7%,accurate,17,2016-04-26 13:00:00+00:00,1.82,2016,2,4,Tuesday,11308,11316,11306,11307,11313,11306,11307,7,down,0,0,11309,11304,11309,5,up,2,2,11313,11307,11310,6,up,3,1,11339,11331,11333,8,up,26,2,11330,11318,11328,12,down,21,8,11332,11321,11323,11,down,16,3,11313,11305,11305,8,down,2,5,11320,11315,11318,5,up,11,3,11299,11293,11295,6,down,12,3
52.1,USD,2016-04-26 09:45:00,52.3,accurate,Low,Flash Services PMI,51.3,accurate,17,2016-04-26 13:45:00+00:00,0.38,2016,2,4,Tuesday,11328,11329,11323,11327,11327,11320,11321,7,down,6,6,11324,11319,11320,5,down,7,1,11330,11318,11328,12,up,1,8,11338,11332,11333,6,up,6,1,11316,11307,11311,9,down,16,5,11309,11301,11309,8,down,18,6,11315,11311,11313,4,up,14,1,11311,11307,11308,4,down,19,1,11290,11288,11290,2,down,37,2
94.2,USD,2016-04-26 10:00:00,95.8,worse,High,CB Consumer Confidence,96.1,accurate,17,2016-04-26 14:00:00+00:00,1.67,2016,2,4,Tuesday,11320,11330,11318,11328,11337,11328,11333,9,up,5,5,11338,11330,11334,8,up,6,1,11338,11332,11333,6,down,5,1,11332,11321,11323,11,down,5,3,11313,11305,11305,8,down,23,5,11313,11307,11310,6,up,18,2,11320,11315,11318,5,up,10,3,11299,11293,11295,6,down,33,3,11294,11291,11293,3,down,35,2
14,USD,2016-04-26 10:00:00,11,better,Low,Richmond Manufacturing Index,22,accurate,17,2016-04-26 14:00:00+00:00,-27.27,2016,2,4,Tuesday,11320,11330,11318,11328,11337,11328,11333,9,up,5,5,11338,11330,11334,8,up,6,1,11338,11332,11333,6,down,5,1,11332,11321,11323,11,down,5,3,11313,11305,11305,8,down,23,5,11313,11307,11310,6,up,18,2,11320,11315,11318,5,up,10,3,11299,11293,11295,6,down,33,3,11294,11291,11293,3,down,35,2
-56.9B,USD,2016-04-27 08:30:00,-62.5B,better,Low,Goods Trade Balance,-62.9B,accurate,17,2016-04-27 12:30:00+00:00,-8.96,2016,2,4,Wednesday,11307,11315,11307,11312,11318,11311,11314,7,up,2,3,11322,11314,11321,8,up,9,6,11322,11315,11318,7,down,6,3,11317,11313,11316,4,down,4,1,11313,11309,11312,4,down,0,0,11326,11316,11321,10,up,9,5,11327,11323,11324,4,up,12,2,11317,11311,11316,6,down,4,5,11326,11320,11325,6,up,13,5
1.4%,USD,2016-04-27 10:00:00,0.3%,better,Medium,Pending Home Sales m/m,3.4%,accurate,17,2016-04-27 14:00:00+00:00,-366.67,2016,2,4,Wednesday,11326,11326,11316,11321,11323,11313,11323,10,up,2,1,11324,11313,11317,11,down,4,6,11321,11316,11318,5,up,3,1,11327,11323,11324,4,up,3,2,11326,11307,11308,19,down,13,18,11317,11311,11316,6,up,5,5,11324,11319,11322,5,up,1,3,11325,11320,11324,5,up,3,0,11340,11333,11336,7,up,15,0
2.0M,USD,2016-04-27 10:30:00,1.4M,accurate,High,Crude Oil Inventories,2.1M,accurate,17,2016-04-27 14:30:00+00:00,-42.86,2016,2,4,Wednesday,11326,11327,11323,11324,11328,11318,11325,10,up,1,1,11327,11321,11322,6,down,2,3,11328,11321,11327,7,up,3,5,11326,11307,11308,19,down,16,18,11317,11311,11316,6,up,8,5,11324,11319,11322,5,up,2,3,11326,11320,11325,6,up,1,5,11327,11324,11324,3,down,0,0,11326,11314,11315,12,down,9,2
<0.50%,USD,2016-04-27 14:00:00,<0.50%,accurate,High,Federal Funds Rate,<0.50%,accurate,17,2016-04-27 18:00:00+00:00,0.0,2016,2,4,Wednesday,11336,11340,11333,11336,11344,11272,11316,72,down,20,20,11361,11308,11313,53,down,23,3,11316,11299,11314,17,up,22,0,11326,11314,11315,12,up,21,2,11328,11319,11327,9,up,9,6,11315,11311,11312,4,down,24,1,11315,11312,11313,3,up,23,1,11322,11320,11321,2,up,15,0,11324,11324,11324,0,up,12,0
0.5%,USD,2016-04-28 08:30:00,0.7%,worse,High,Advance GDP q/q,1.4%,better,17,2016-04-28 12:30:00+00:00,28.57,2016,2,4,Thursday,11350,11352,11343,11344,11356,11337,11347,19,up,3,3,11348,11337,11343,11,down,1,4,11346,11339,11343,7,down,1,0,11349,11344,11345,5,up,1,2,11331,11325,11327,6,down,17,1,11335,11329,11334,6,up,10,0,11334,11316,11319,18,down,25,15,11320,11314,11317,6,down,27,1,11336,11330,11332,6,up,12,4
257K,USD,2016-04-28 08:30:00,258K,accurate,High,Unemployment Claims,248K,accurate,17,2016-04-28 12:30:00+00:00,0.39,2016,2,4,Thursday,11350,11352,11343,11344,11356,11337,11347,19,up,3,3,11348,11337,11343,11,down,1,4,11346,11339,11343,7,down,1,0,11349,11344,11345,5,up,1,2,11331,11325,11327,6,down,17,1,11335,11329,11334,6,up,10,0,11334,11316,11319,18,down,25,15,11320,11314,11317,6,down,27,1,11336,11330,11332,6,up,12,4
0.7%,USD,2016-04-28 08:30:00,0.5%,better,Medium,Advance GDP Price Index q/q,0.9%,accurate,17,2016-04-28 12:30:00+00:00,-40.0,2016,2,4,Thursday,11350,11352,11343,11344,11356,11337,11347,19,up,3,3,11348,11337,11343,11,down,1,4,11346,11339,11343,7,down,1,0,11349,11344,11345,5,up,1,2,11331,11325,11327,6,down,17,1,11335,11329,11334,6,up,10,0,11334,11316,11319,18,down,25,15,11320,11314,11317,6,down,27,1,11336,11330,11332,6,up,12,4
73B,USD,2016-04-28 10:30:00,71B,accurate,Low,Natural Gas Storage,7B,accurate,17,2016-04-28 14:30:00+00:00,-2.82,2016,2,4,Thursday,11334,11334,11316,11319,11323,11316,11319,7,down,0,0,11321,11314,11319,7,down,0,0,11326,11318,11324,8,up,5,4,11325,11312,11315,13,down,4,10,11320,11314,11317,6,up,2,1,11330,11325,11325,5,up,6,2,11336,11330,11332,6,up,13,4,11342,11340,11340,2,up,21,1,11345,11342,11343,3,up,24,2
0.1%,USD,2016-04-29 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.2%,better,17,2016-04-29 12:30:00+00:00,0.0,2016,2,4,Friday,11406,11408,11403,11403,11429,11403,11425,26,up,22,22,11432,11424,11428,8,up,25,4,11429,11422,11425,7,down,22,3,11420,11411,11415,9,down,12,0,11441,11435,11437,6,up,34,1,11440,11426,11438,14,up,35,8,11442,11433,11436,9,down,33,2,11459,11449,11451,10,up,48,8,11440,11439,11440,1,down,37,0
0.6%,USD,2016-04-29 08:30:00,0.6%,accurate,Medium,Employment Cost Index q/q,0.6%,accurate,17,2016-04-29 12:30:00+00:00,0.0,2016,2,4,Friday,11406,11408,11403,11403,11429,11403,11425,26,up,22,22,11432,11424,11428,8,up,25,4,11429,11422,11425,7,down,22,3,11420,11411,11415,9,down,12,0,11441,11435,11437,6,up,34,1,11440,11426,11438,14,up,35,8,11442,11433,11436,9,down,33,2,11459,11449,11451,10,up,48,8,11440,11439,11440,1,down,37,0
0.1%,USD,2016-04-29 08:30:00,0.2%,worse,Medium,Personal Spending m/m,0.2%,better,17,2016-04-29 12:30:00+00:00,50.0,2016,2,4,Friday,11406,11408,11403,11403,11429,11403,11425,26,up,22,22,11432,11424,11428,8,up,25,4,11429,11422,11425,7,down,22,3,11420,11411,11415,9,down,12,0,11441,11435,11437,6,up,34,1,11440,11426,11438,14,up,35,8,11442,11433,11436,9,down,33,2,11459,11449,11451,10,up,48,8,11440,11439,11440,1,down,37,0
0.4%,USD,2016-04-29 08:30:00,0.3%,better,Low,Personal Income m/m,0.1%,worse,17,2016-04-29 12:30:00+00:00,-33.33,2016,2,4,Friday,11406,11408,11403,11403,11429,11403,11425,26,up,22,22,11432,11424,11428,8,up,25,4,11429,11422,11425,7,down,22,3,11420,11411,11415,9,down,12,0,11441,11435,11437,6,up,34,1,11440,11426,11438,14,up,35,8,11442,11433,11436,9,down,33,2,11459,11449,11451,10,up,48,8,11440,11439,11440,1,down,37,0
50.4,USD,2016-04-29 09:45:00,53.1,worse,Medium,Chicago PMI,53.6,accurate,17,2016-04-29 13:45:00+00:00,5.08,2016,2,4,Friday,11435,11441,11431,11440,11440,11432,11434,8,down,6,5,11435,11429,11430,6,down,10,4,11440,11426,11438,14,up,2,8,11442,11436,11440,6,up,0,0,11445,11439,11441,6,up,1,2,11450,11443,11445,7,up,5,1,11456,11446,11448,10,up,8,6,11440,11436,11439,4,down,1,1,11438,11435,11436,3,down,4,1
89.0,USD,2016-04-29 10:00:00,90.3,worse,Medium,Revised UoM Consumer Sentiment,89.7,accurate,17,2016-04-29 14:00:00+00:00,1.44,2016,2,4,Friday,11430,11440,11426,11438,11446,11439,11445,7,up,7,6,11446,11439,11440,7,down,2,5,11442,11436,11440,6,down,2,0,11442,11433,11436,9,down,2,2,11457,11443,11452,14,up,14,3,11459,11449,11451,10,down,13,8,11447,11440,11440,7,down,2,4,11443,11436,11440,7,down,2,3,11442,11436,11441,6,up,3,5
50.8,USD,2016-05-02 09:45:00,51.0,accurate,Low,Final Manufacturing PMI,50.8,accurate,18,2016-05-02 13:45:00+00:00,0.39,2016,2,5,Monday,11487,11487,11484,11484,11489,11484,11485,5,up,1,1,11493,11484,11490,9,up,6,5,11525,11488,11522,37,up,38,32,11513,11506,11508,7,down,24,0,11507,11499,11502,8,down,18,2,11514,11507,11511,7,up,27,4,11514,11509,11511,5,down,27,2,11524,11517,11521,7,up,37,3,11528,11524,11525,4,up,41,3
50.8,USD,2016-05-02 10:00:00,51.6,worse,High,ISM Manufacturing PMI,51.8,accurate,18,2016-05-02 14:00:00+00:00,1.55,2016,2,5,Monday,11490,11525,11488,11522,11535,11509,11517,26,down,5,5,11518,11507,11508,11,down,14,9,11513,11506,11508,7,down,14,0,11499,11493,11499,6,down,23,2,11514,11507,11512,7,up,10,5,11517,11512,11512,5,down,10,2,11519,11509,11515,10,up,7,1,11530,11522,11524,8,up,2,6,11522,11517,11517,5,down,5,4
0.3%,USD,2016-05-02 10:00:00,0.5%,accurate,Low,Construction Spending m/m,1.0%,better,18,2016-05-02 14:00:00+00:00,40.0,2016,2,5,Monday,11490,11525,11488,11522,11535,11509,11517,26,down,5,5,11518,11507,11508,11,down,14,9,11513,11506,11508,7,down,14,0,11499,11493,11499,6,down,23,2,11514,11507,11512,7,up,10,5,11517,11512,11512,5,down,10,2,11519,11509,11515,10,up,7,1,11530,11522,11524,8,up,2,6,11522,11517,11517,5,down,5,4
59.0,USD,2016-05-02 10:00:00,51.0,better,Low,ISM Manufacturing Prices,51.5,accurate,18,2016-05-02 14:00:00+00:00,-15.69,2016,2,5,Monday,11490,11525,11488,11522,11535,11509,11517,26,down,5,5,11518,11507,11508,11,down,14,9,11513,11506,11508,7,down,14,0,11499,11493,11499,6,down,23,2,11514,11507,11512,7,up,10,5,11517,11512,11512,5,down,10,2,11519,11509,11515,10,up,7,1,11530,11522,11524,8,up,2,6,11522,11517,11517,5,down,5,4
17.4M,USD,2016-05-03 01:00:00,17.3M,accurate,Low,Total Vehicle Sales,16.6M,accurate,18,2016-05-03 05:00:00+00:00,-0.58,2016,2,5,Tuesday,11534,11536,11532,11533,11536,11533,11535,3,up,2,2,11537,11528,11530,9,down,3,5,11533,11528,11531,5,up,2,1,11530,11527,11530,3,down,3,2,11545,11541,11544,4,up,11,1,11566,11559,11559,7,up,26,3,11565,11558,11565,7,up,32,6,11597,11591,11593,6,up,60,1,11598,11590,11592,8,down,59,4
48.7,USD,2016-05-03 10:00:00,46.6,better,Low,IBD/TIPP Economic Optimism,46.3,accurate,18,2016-05-03 14:00:00+00:00,-4.51,2016,2,5,Tuesday,11547,11552,11546,11552,11563,11551,11555,12,up,3,2,11555,11544,11547,11,down,5,8,11548,11533,11534,15,down,18,13,11534,11524,11528,10,down,24,6,11523,11514,11516,9,down,36,4,11513,11503,11513,10,down,39,4,11515,11506,11507,9,down,45,3,11528,11520,11526,8,up,26,6,11529,11524,11524,5,down,28,5
156K,USD,2016-05-04 08:15:00,205K,worse,High,ADP Non-Farm Employment Change,194K,accurate,18,2016-05-04 12:15:00+00:00,23.9,2016,2,5,Wednesday,11502,11512,11500,11502,11524,11502,11514,22,up,12,12,11529,11514,11521,15,up,19,7,11527,11515,11516,12,down,14,5,11509,11494,11503,15,down,1,4,11495,11488,11494,7,down,8,0,11518,11502,11518,16,up,16,14,11478,11466,11473,12,down,29,5,11494,11488,11490,6,up,12,2,11495,11492,11494,3,up,8,0
-1.0%,USD,2016-05-04 08:30:00,-1.3%,worse,Medium,Prelim Nonfarm Productivity q/q,-2.2%,worse,18,2016-05-04 12:30:00+00:00,-23.08,2016,2,5,Wednesday,11521,11527,11515,11516,11516,11491,11493,25,down,23,23,11513,11493,11507,20,up,9,14,11509,11494,11503,15,down,13,4,11496,11486,11493,10,down,23,2,11501,11490,11497,11,up,19,3,11506,11498,11502,8,up,14,2,11506,11476,11505,30,up,11,29,11502,11491,11499,11,down,17,7,11492,11488,11490,4,down,26,2
4.1%,USD,2016-05-04 08:30:00,2.9%,better,Medium,Prelim Unit Labor Costs q/q,3.3%,worse,18,2016-05-04 12:30:00+00:00,-41.38,2016,2,5,Wednesday,11521,11527,11515,11516,11516,11491,11493,25,down,23,23,11513,11493,11507,20,up,9,14,11509,11494,11503,15,down,13,4,11496,11486,11493,10,down,23,2,11501,11490,11497,11,up,19,3,11506,11498,11502,8,up,14,2,11506,11476,11505,30,up,11,29,11502,11491,11499,11,down,17,7,11492,11488,11490,4,down,26,2
-40.4B,USD,2016-05-04 08:30:00,-45.6B,better,Medium,Trade Balance,-47.0B,accurate,18,2016-05-04 12:30:00+00:00,-11.4,2016,2,5,Wednesday,11521,11527,11515,11516,11516,11491,11493,25,down,23,23,11513,11493,11507,20,up,9,14,11509,11494,11503,15,down,13,4,11496,11486,11493,10,down,23,2,11501,11490,11497,11,up,19,3,11506,11498,11502,8,up,14,2,11506,11476,11505,30,up,11,29,11502,11491,11499,11,down,17,7,11492,11488,11490,4,down,26,2
52.8,USD,2016-05-04 09:45:00,52.1,better,Low,Final Services PMI,52.1,accurate,18,2016-05-04 13:45:00+00:00,-1.34,2016,2,5,Wednesday,11504,11518,11502,11518,11518,11505,11509,13,down,9,9,11510,11503,11504,7,down,14,6,11506,11498,11502,8,down,16,2,11478,11466,11473,12,down,45,5,11495,11482,11485,13,up,33,7,11494,11488,11490,6,up,28,2,11498,11493,11495,5,up,23,2,11495,11491,11492,4,down,26,1,11497,11493,11494,4,up,24,0
55.7,USD,2016-05-04 10:00:00,54.9,better,High,ISM Non-Manufacturing PMI,54.5,accurate,18,2016-05-04 14:00:00+00:00,-1.46,2016,2,5,Wednesday,11504,11506,11498,11502,11502,11476,11481,26,down,21,21,11484,11470,11477,14,down,25,4,11478,11466,11473,12,down,29,5,11506,11476,11505,30,up,3,29,11496,11481,11492,15,down,10,8,11502,11491,11499,11,up,3,7,11491,11485,11485,6,down,17,4,11499,11492,11497,7,up,5,5,11494,11491,11491,3,down,11,3
1.1%,USD,2016-05-04 10:00:00,0.7%,better,Medium,Factory Orders m/m,-1.9%,worse,18,2016-05-04 14:00:00+00:00,-57.14,2016,2,5,Wednesday,11504,11506,11498,11502,11502,11476,11481,26,down,21,21,11484,11470,11477,14,down,25,4,11478,11466,11473,12,down,29,5,11506,11476,11505,30,up,3,29,11496,11481,11492,15,down,10,8,11502,11491,11499,11,up,3,7,11491,11485,11485,6,down,17,4,11499,11492,11497,7,up,5,5,11494,11491,11491,3,down,11,3
2.8M,USD,2016-05-04 10:30:00,0.6M,accurate,High,Crude Oil Inventories,2.0M,accurate,18,2016-05-04 14:30:00+00:00,-366.67,2016,2,5,Wednesday,11476,11506,11476,11505,11505,11494,11495,11,down,10,9,11498,11490,11492,8,down,13,3,11495,11482,11485,13,down,20,7,11496,11481,11492,15,up,13,8,11502,11491,11499,11,up,6,7,11491,11485,11485,6,down,20,4,11492,11488,11490,4,up,15,2,11490,11485,11487,5,down,18,2,11498,11495,11497,3,up,8,1
274K,USD,2016-05-05 08:30:00,261K,worse,High,Unemployment Claims,257K,accurate,18,2016-05-05 12:30:00+00:00,-4.98,2016,2,5,Thursday,11431,11434,11431,11431,11437,11431,11434,6,up,3,3,11434,11425,11430,9,down,1,4,11437,11427,11432,10,up,1,2,11436,11428,11434,8,up,3,5,11434,11428,11430,6,down,1,1,11418,11404,11407,14,down,24,11,11413,11406,11412,7,up,19,5,11408,11403,11406,5,down,25,0,11401,11396,11398,5,down,33,1
