actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
67.8,USD,2010-07-30 09:55:00,67.3,accurate,Medium,Revised UoM Consumer Sentiment,66.5,accurate,31,2010-07-30 13:55:00+00:00,-0.74,2010,3,7,Friday,13018,13033,13014,13025,13034,13013,13015,21,down,10,10,13023,13012,13020,11,up,5,4,13029,13018,13019,11,down,6,1,13032,13019,13027,13,up,2,5,13032,13014,13017,18,down,8,14,13047,13037,13039,10,up,14,1,13068,13052,13063,16,up,38,9,13046,13038,13041,8,down,16,2,13057,13049,13053,8,up,28,2
55.5,USD,2010-08-02 10:00:00,54.2,better,High,ISM Manufacturing PMI,56.2,accurate,32,2010-08-02 14:00:00+00:00,-2.4,2010,3,8,Monday,13135,13142,13132,13141,13144,13130,13133,14,down,8,7,13159,13131,13155,28,up,14,20,13167,13152,13163,15,up,22,5,13169,13160,13167,9,up,26,3,13185,13175,13184,10,up,43,6,13192,13185,13190,7,up,49,3,13177,13169,13171,8,down,30,4,13175,13165,13167,10,down,26,1,13177,13170,13173,7,up,32,1
0.1%,USD,2010-08-02 10:00:00,-0.4%,better,Low,Construction Spending m/m,-1.0%,worse,32,2010-08-02 14:00:00+00:00,-125.0,2010,3,8,Monday,13135,13142,13132,13141,13144,13130,13133,14,down,8,7,13159,13131,13155,28,up,14,20,13167,13152,13163,15,up,22,5,13169,13160,13167,9,up,26,3,13185,13175,13184,10,up,43,6,13192,13185,13190,7,up,49,3,13177,13169,13171,8,down,30,4,13175,13165,13167,10,down,26,1,13177,13170,13173,7,up,32,1
57.5,USD,2010-08-02 10:00:00,55.2,better,Low,ISM Manufacturing Prices,57.0,accurate,32,2010-08-02 14:00:00+00:00,-4.17,2010,3,8,Monday,13135,13142,13132,13141,13144,13130,13133,14,down,8,7,13159,13131,13155,28,up,14,20,13167,13152,13163,15,up,22,5,13169,13160,13167,9,up,26,3,13185,13175,13184,10,up,43,6,13192,13185,13190,7,up,49,3,13177,13169,13171,8,down,30,4,13175,13165,13167,10,down,26,1,13177,13170,13173,7,up,32,1
12.1M,USD,2010-08-03 01:00:00,11.5M,better,Low,Total Vehicle Sales,11.1M,accurate,32,2010-08-03 05:00:00+00:00,-5.22,2010,3,8,Tuesday,13172,13175,13169,13173,13179,13169,13175,10,up,2,4,13176,13170,13170,6,down,3,4,13175,13170,13172,5,up,1,2,13168,13162,13165,6,down,8,2,13157,13148,13151,9,down,22,4,13159,13149,13156,10,up,17,4,13185,13170,13179,15,up,6,3,13226,13213,13216,13,up,43,8,13230,13218,13225,12,up,52,2
0.0%,USD,2010-08-03 08:30:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.1%,worse,32,2010-08-03 12:30:00+00:00,100.0,2010,3,8,Tuesday,13218,13230,13215,13227,13235,13222,13233,13,up,6,6,13247,13230,13241,17,up,14,8,13246,13234,13242,12,up,15,1,13235,13228,13231,7,down,4,2,13215,13208,13211,7,down,16,2,13209,13199,13200,10,down,27,8,13192,13184,13187,8,down,40,3,13227,13217,13224,10,up,3,2,13231,13222,13225,9,up,2,6
0.0%,USD,2010-08-03 08:30:00,0.1%,worse,Medium,Personal Spending m/m,0.1%,worse,32,2010-08-03 12:30:00+00:00,100.0,2010,3,8,Tuesday,13218,13230,13215,13227,13235,13222,13233,13,up,6,6,13247,13230,13241,17,up,14,8,13246,13234,13242,12,up,15,1,13235,13228,13231,7,down,4,2,13215,13208,13211,7,down,16,2,13209,13199,13200,10,down,27,8,13192,13184,13187,8,down,40,3,13227,13217,13224,10,up,3,2,13231,13222,13225,9,up,2,6
0.0%,USD,2010-08-03 08:30:00,0.2%,worse,Low,Personal Income m/m,0.3%,worse,32,2010-08-03 12:30:00+00:00,100.0,2010,3,8,Tuesday,13218,13230,13215,13227,13235,13222,13233,13,up,6,6,13247,13230,13241,17,up,14,8,13246,13234,13242,12,up,15,1,13235,13228,13231,7,down,4,2,13215,13208,13211,7,down,16,2,13209,13199,13200,10,down,27,8,13192,13184,13187,8,down,40,3,13227,13217,13224,10,up,3,2,13231,13222,13225,9,up,2,6
-2.6%,USD,2010-08-03 10:00:00,0.5%,worse,High,Pending Home Sales m/m,-29.9%,accurate,32,2010-08-03 14:00:00+00:00,620.0,2010,3,8,Tuesday,13208,13209,13199,13200,13212,13198,13203,14,up,3,2,13205,13188,13195,17,down,5,7,13195,13182,13183,13,down,17,11,13192,13184,13187,8,up,13,3,13222,13208,13220,14,up,20,9,13227,13217,13224,10,up,24,2,13239,13224,13237,15,up,37,10,13235,13225,13227,10,down,27,4,13223,13218,13219,5,down,19,3
-1.2%,USD,2010-08-03 10:00:00,-0.2%,worse,Medium,Factory Orders m/m,-1.8%,worse,32,2010-08-03 14:00:00+00:00,500.0,2010,3,8,Tuesday,13208,13209,13199,13200,13212,13198,13203,14,up,3,2,13205,13188,13195,17,down,5,7,13195,13182,13183,13,down,17,11,13192,13184,13187,8,up,13,3,13222,13208,13220,14,up,20,9,13227,13217,13224,10,up,24,2,13239,13224,13237,15,up,37,10,13235,13225,13227,10,down,27,4,13223,13218,13219,5,down,19,3
42K,USD,2010-08-04 08:15:00,38K,accurate,High,ADP Non-Farm Employment Change,19K,accurate,32,2010-08-04 12:15:00+00:00,-10.53,2010,3,8,Wednesday,13219,13220,13208,13210,13213,13202,13210,11,down,0,2,13220,13206,13216,14,up,6,6,13219,13210,13216,9,down,6,1,13201,13190,13198,11,down,12,0,13214,13201,13207,13,up,3,0,13218,13208,13215,10,up,5,3,13181,13162,13169,19,down,41,10,13150,13140,13143,10,down,67,2,13161,13151,13154,10,up,56,3
54.3,USD,2010-08-04 10:00:00,53.2,better,High,ISM Non-Manufacturing PMI,53.8,accurate,32,2010-08-04 14:00:00+00:00,-2.07,2010,3,8,Wednesday,13217,13221,13211,13214,13216,13193,13193,23,down,21,20,13196,13176,13180,20,down,34,13,13181,13162,13169,19,down,45,10,13170,13159,13164,11,down,50,2,13146,13133,13142,13,down,72,6,13151,13140,13148,11,up,66,4,13163,13152,13156,11,up,58,6,13159,13152,13155,7,down,59,2,13141,13131,13140,10,down,74,7
-2.8M,USD,2010-08-04 10:30:00,-0.9M,accurate,Medium,Crude Oil Inventories,7.3M,accurate,32,2010-08-04 14:30:00+00:00,211.11,2010,3,8,Wednesday,13166,13170,13159,13164,13166,13149,13150,17,down,14,12,13152,13136,13148,16,down,16,1,13150,13132,13143,18,down,21,6,13146,13133,13142,13,down,22,6,13151,13140,13148,11,up,16,4,13163,13152,13156,11,up,8,6,13163,13153,13159,10,up,5,4,13144,13135,13138,9,down,26,3,13153,13142,13149,11,up,15,2
479K,USD,2010-08-05 08:30:00,456K,worse,High,Unemployment Claims,460K,accurate,32,2010-08-05 12:30:00+00:00,-5.04,2010,3,8,Thursday,13183,13189,13181,13185,13219,13183,13212,36,up,27,26,13223,13206,13217,17,up,32,5,13235,13217,13227,18,up,42,8,13219,13207,13212,12,down,27,1,13179,13171,13175,8,down,10,4,13177,13157,13160,20,down,25,13,13179,13170,13176,9,up,9,2,13149,13136,13146,13,down,39,7,13151,13141,13147,10,up,38,2
29B,USD,2010-08-05 10:30:00,32B,accurate,Low,Natural Gas Storage,28B,accurate,32,2010-08-05 14:30:00+00:00,9.38,2010,3,8,Thursday,13174,13179,13170,13176,13177,13169,13171,8,down,5,5,13176,13167,13173,9,up,3,2,13180,13167,13169,13,down,7,5,13160,13146,13153,14,down,23,4,13149,13136,13146,13,down,30,7,13157,13146,13156,11,up,20,4,13151,13141,13147,10,down,29,2,13169,13157,13163,12,up,13,3,13178,13171,13175,7,up,1,2
-131K,USD,2010-08-06 08:30:00,-63K,worse,High,Non-Farm Employment Change,-221K,worse,32,2010-08-06 12:30:00+00:00,107.94,2010,3,8,Friday,13173,13183,13168,13175,13216,13174,13198,42,up,23,19,13220,13190,13217,30,up,42,19,13251,13203,13237,48,up,62,22,13281,13254,13268,27,up,93,12,13276,13264,13267,12,down,92,3,13318,13287,13314,31,up,139,26,13324,13314,13318,10,up,143,3,13303,13290,13294,13,down,119,5,13278,13269,13273,9,down,98,2
9.5%,USD,2010-08-06 08:30:00,9.6%,better,High,Unemployment Rate,9.5%,accurate,32,2010-08-06 12:30:00+00:00,1.04,2010,3,8,Friday,13173,13183,13168,13175,13216,13174,13198,42,up,23,19,13220,13190,13217,30,up,42,19,13251,13203,13237,48,up,62,22,13281,13254,13268,27,up,93,12,13276,13264,13267,12,down,92,3,13318,13287,13314,31,up,139,26,13324,13314,13318,10,up,143,3,13303,13290,13294,13,down,119,5,13278,13269,13273,9,down,98,2
0.2%,USD,2010-08-06 08:30:00,0.1%,better,Medium,Average Hourly Earnings m/m,0.0%,better,32,2010-08-06 12:30:00+00:00,-100.0,2010,3,8,Friday,13173,13183,13168,13175,13216,13174,13198,42,up,23,19,13220,13190,13217,30,up,42,19,13251,13203,13237,48,up,62,22,13281,13254,13268,27,up,93,12,13276,13264,13267,12,down,92,3,13318,13287,13314,31,up,139,26,13324,13314,13318,10,up,143,3,13303,13290,13294,13,down,119,5,13278,13269,13273,9,down,98,2
-1.3B,USD,2010-08-06 15:00:00,-5.2B,better,Low,Consumer Credit m/m,-5.3B,better,32,2010-08-06 19:00:00+00:00,-75.0,2010,3,8,Friday,13275,13280,13271,13275,13280,13270,13273,10,down,2,2,13279,13272,13278,7,up,3,6,13283,13274,13277,9,down,2,1,13284,13277,13279,7,up,4,1,13293,13285,13291,8,up,16,4,13296,13287,13289,9,down,14,5,13282,13272,13275,10,down,0,4,13275,13275,13275,0,down,0,0,13275,13275,13275,0,down,0,0
88.1,USD,2010-08-10 07:30:00,88.1,accurate,Low,NFIB Small Business Index,89.0,accurate,33,2010-08-10 11:30:00+00:00,0.0,2010,3,8,Tuesday,13163,13166,13157,13162,13167,13157,13163,10,up,1,0,13167,13155,13156,12,down,6,7,13157,13147,13152,10,down,10,3,13155,13143,13145,12,down,17,7,13130,13120,13122,10,down,40,5,13133,13117,13132,16,up,30,12,13129,13120,13124,9,down,38,1,13102,13092,13094,10,down,68,0,13100,13089,13092,11,down,70,2
-0.9%,USD,2010-08-10 08:30:00,0.3%,better,Medium,Prelim Nonfarm Productivity q/q,2.8%,better,33,2010-08-10 12:30:00+00:00,400.0,2010,3,8,Tuesday,13127,13130,13120,13122,13135,13122,13131,13,up,9,6,13133,13107,13115,26,down,7,14,13124,13114,13122,10,up,0,8,13133,13117,13132,16,up,10,12,13129,13120,13124,9,down,2,1,13102,13095,13097,7,down,25,1,13102,13092,13094,10,down,28,0,13100,13089,13092,11,down,30,2,13106,13099,13101,7,up,21,1
0.2%,USD,2010-08-10 08:30:00,1.4%,worse,Medium,Prelim Unit Labor Costs q/q,-1.3%,better,33,2010-08-10 12:30:00+00:00,85.71,2010,3,8,Tuesday,13127,13130,13120,13122,13135,13122,13131,13,up,9,6,13133,13107,13115,26,down,7,14,13124,13114,13122,10,up,0,8,13133,13117,13132,16,up,10,12,13129,13120,13124,9,down,2,1,13102,13095,13097,7,down,25,1,13102,13092,13094,10,down,28,0,13100,13089,13092,11,down,30,2,13106,13099,13101,7,up,21,1
0.1%,USD,2010-08-10 10:00:00,0.5%,better,Low,Final Wholesale Inventories m/m,0.5%,accurate,33,2010-08-10 14:00:00+00:00,80.0,2010,3,8,Tuesday,13098,13102,13095,13097,13100,13088,13096,12,down,1,1,13102,13093,13099,9,up,2,3,13104,13097,13100,7,up,3,0,13102,13092,13094,10,down,3,0,13094,13083,13088,11,down,9,0,13100,13089,13092,11,up,5,2,13094,13079,13093,15,up,4,10,13116,13104,13115,12,up,18,9,13106,13098,13101,8,down,4,5
43.6,USD,2010-08-10 10:00:00,45.6,worse,Low,IBD/TIPP Economic Optimism,44.7,accurate,33,2010-08-10 14:00:00+00:00,4.39,2010,3,8,Tuesday,13098,13102,13095,13097,13100,13088,13096,12,down,1,1,13102,13093,13099,9,up,2,3,13104,13097,13100,7,up,3,0,13102,13092,13094,10,down,3,0,13094,13083,13088,11,down,9,0,13100,13089,13092,11,up,5,2,13094,13079,13093,15,up,4,10,13116,13104,13115,12,up,18,9,13106,13098,13101,8,down,4,5
<0.25%,USD,2010-08-10 14:15:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,33,2010-08-10 18:15:00+00:00,0.0,2010,3,8,Tuesday,13115,13120,13101,13113,13182,13115,13172,67,up,59,57,13206,13173,13198,33,up,85,21,13203,13183,13200,20,up,87,7,13214,13198,13208,16,up,95,7,13203,13180,13181,23,down,68,19,13192,13182,13187,10,up,74,3,13183,13176,13181,7,down,68,3,13179,13174,13178,5,down,65,2,13180,13176,13178,4,down,65,0
-49.9B,USD,2010-08-11 08:30:00,-42.0B,worse,High,Trade Balance,-42.0B,accurate,33,2010-08-11 12:30:00+00:00,18.81,2010,3,8,Wednesday,13013,13020,13010,13017,13030,13016,13027,14,up,10,9,13031,13015,13017,16,down,0,11,13019,13004,13009,15,down,8,7,13010,12987,12988,23,down,29,16,12972,12955,12968,17,down,49,10,12972,12959,12963,13,down,54,1,12939,12922,12928,17,down,89,8,12893,12883,12887,10,down,130,1,12909,12899,12902,10,up,115,2
-3.0M,USD,2010-08-11 10:30:00,-1.9M,accurate,Medium,Crude Oil Inventories,-2.8M,accurate,33,2010-08-11 14:30:00+00:00,57.89,2010,3,8,Wednesday,12936,12939,12922,12928,12931,12904,12916,27,down,12,13,12915,12900,12906,15,down,22,8,12910,12893,12902,17,down,26,4,12905,12895,12900,10,down,28,3,12893,12883,12887,10,down,41,1,12900,12890,12896,10,up,32,0,12909,12899,12902,10,up,26,2,12874,12861,12874,13,down,54,4,12875,12865,12866,10,down,62,0
-165.0B,USD,2010-08-11 13:45:00,-168.2B,better,Medium,Federal Budget Balance,-68.4B,accurate,33,2010-08-11 17:45:00+00:00,-1.9,2010,3,8,Wednesday,12877,12877,12871,12876,12877,12867,12871,10,down,5,5,12872,12864,12866,8,down,10,4,12871,12862,12865,9,down,11,3,12876,12866,12872,10,up,4,3,12876,12868,12873,8,up,3,3,12887,12881,12885,6,up,9,1,12888,12881,12885,7,down,9,1,12873,12864,12868,9,down,8,4,12846,12840,12845,6,down,31,2
484K,USD,2010-08-12 08:30:00,465K,worse,High,Unemployment Claims,482K,accurate,33,2010-08-12 12:30:00+00:00,-4.09,2010,3,8,Thursday,12810,12823,12803,12818,12824,12810,12817,14,down,1,0,12820,12809,12812,11,down,6,5,12811,12780,12792,31,down,26,18,12826,12813,12817,13,up,1,4,12838,12822,12832,16,up,14,9,12835,12826,12831,9,down,13,1,12844,12821,12824,23,down,6,19,12861,12851,12858,10,up,40,0,12863,12850,12852,13,down,34,8
0.2%,USD,2010-08-12 08:30:00,0.4%,worse,Medium,Import Prices m/m,-1.3%,accurate,33,2010-08-12 12:30:00+00:00,50.0,2010,3,8,Thursday,12810,12823,12803,12818,12824,12810,12817,14,down,1,0,12820,12809,12812,11,down,6,5,12811,12780,12792,31,down,26,18,12826,12813,12817,13,up,1,4,12838,12822,12832,16,up,14,9,12835,12826,12831,9,down,13,1,12844,12821,12824,23,down,6,19,12861,12851,12858,10,up,40,0,12863,12850,12852,13,down,34,8
37B,USD,2010-08-12 10:30:00,35B,accurate,Low,Natural Gas Storage,29B,accurate,33,2010-08-12 14:30:00+00:00,-5.71,2010,3,8,Thursday,12843,12844,12821,12824,12835,12818,12831,17,up,7,8,12839,12828,12838,11,up,14,7,12850,12834,12847,16,up,23,9,12850,12836,12844,14,down,20,1,12861,12851,12858,10,up,34,0,12869,12856,12865,13,up,41,0,12863,12850,12852,13,down,28,8,12836,12828,12833,8,down,9,1,12833,12823,12830,10,down,6,6
0.1%,USD,2010-08-13 08:30:00,0.1%,accurate,High,Core CPI m/m,0.2%,accurate,33,2010-08-13 12:30:00+00:00,0.0,2010,3,8,Friday,12806,12812,12803,12805,12815,12786,12812,29,up,7,8,12825,12809,12822,16,up,17,11,12823,12808,12810,15,down,5,11,12817,12807,12813,10,up,8,4,12811,12801,12805,10,down,0,1,12829,12813,12822,16,up,17,9,12775,12757,12766,18,down,39,7,12765,12752,12758,13,down,47,4,12779,12772,12777,7,up,28,4
0.2%,USD,2010-08-13 08:30:00,0.3%,worse,High,Core Retail Sales m/m,-0.1%,accurate,33,2010-08-13 12:30:00+00:00,33.33,2010,3,8,Friday,12806,12812,12803,12805,12815,12786,12812,29,up,7,8,12825,12809,12822,16,up,17,11,12823,12808,12810,15,down,5,11,12817,12807,12813,10,up,8,4,12811,12801,12805,10,down,0,1,12829,12813,12822,16,up,17,9,12775,12757,12766,18,down,39,7,12765,12752,12758,13,down,47,4,12779,12772,12777,7,up,28,4
0.4%,USD,2010-08-13 08:30:00,0.5%,worse,High,Retail Sales m/m,-0.3%,better,33,2010-08-13 12:30:00+00:00,20.0,2010,3,8,Friday,12806,12812,12803,12805,12815,12786,12812,29,up,7,8,12825,12809,12822,16,up,17,11,12823,12808,12810,15,down,5,11,12817,12807,12813,10,up,8,4,12811,12801,12805,10,down,0,1,12829,12813,12822,16,up,17,9,12775,12757,12766,18,down,39,7,12765,12752,12758,13,down,47,4,12779,12772,12777,7,up,28,4
0.3%,USD,2010-08-13 08:30:00,0.2%,better,Medium,CPI m/m,-0.1%,accurate,33,2010-08-13 12:30:00+00:00,-50.0,2010,3,8,Friday,12806,12812,12803,12805,12815,12786,12812,29,up,7,8,12825,12809,12822,16,up,17,11,12823,12808,12810,15,down,5,11,12817,12807,12813,10,up,8,4,12811,12801,12805,10,down,0,1,12829,12813,12822,16,up,17,9,12775,12757,12766,18,down,39,7,12765,12752,12758,13,down,47,4,12779,12772,12777,7,up,28,4
69.6,USD,2010-08-13 09:55:00,69.4,accurate,High,Prelim UoM Consumer Sentiment,67.8,better,33,2010-08-13 13:55:00+00:00,-0.29,2010,3,8,Friday,12817,12818,12810,12814,12829,12813,12822,16,up,8,9,12825,12805,12812,20,down,2,11,12819,12807,12815,12,up,1,5,12812,12774,12774,38,down,40,37,12767,12754,12758,13,down,56,1,12762,12753,12760,9,up,54,1,12764,12757,12760,7,down,54,1,12788,12780,12784,8,up,30,1,12783,12773,12778,10,down,36,2
0.3%,USD,2010-08-13 10:00:00,0.3%,accurate,Medium,Business Inventories m/m,0.2%,worse,33,2010-08-13 14:00:00+00:00,0.0,2010,3,8,Friday,12813,12829,12813,12822,12825,12805,12812,20,down,10,11,12819,12807,12815,12,up,7,5,12817,12805,12808,12,down,14,7,12775,12757,12766,18,down,56,7,12763,12749,12761,14,down,61,2,12765,12752,12758,13,down,64,4,12768,12759,12767,9,up,55,7,12791,12778,12789,13,up,33,5,12783,12772,12773,11,down,49,6
7.1,USD,2010-08-16 08:30:00,8.1,worse,Medium,Empire State Manufacturing Index,5.1,accurate,34,2010-08-16 12:30:00+00:00,12.35,2010,3,8,Monday,12823,12837,12820,12828,12846,12823,12846,23,up,18,19,12853,12842,12843,11,down,15,2,12854,12845,12848,9,up,20,1,12849,12839,12848,10,down,20,3,12841,12816,12818,25,down,10,19,12826,12813,12818,13,down,10,5,12850,12840,12843,10,up,15,3,12844,12835,12840,9,down,12,0,12842,12833,12841,9,up,13,4
44.4B,USD,2010-08-16 09:00:00,36.3B,better,High,TIC Long-Term Purchases,35.3B,accurate,34,2010-08-16 13:00:00+00:00,-22.31,2010,3,8,Monday,12845,12849,12839,12848,12851,12838,12843,13,down,5,5,12864,12839,12862,25,up,14,20,12870,12857,12863,13,up,15,1,12841,12816,12818,25,down,30,19,12826,12813,12818,13,down,30,5,12850,12840,12843,10,up,5,3,12846,12838,12841,8,down,7,1,12840,12828,12836,12,down,12,5,12845,12835,12836,10,down,12,5
13,USD,2010-08-16 10:00:00,15,worse,Low,NAHB Housing Market Index,14,accurate,34,2010-08-16 14:00:00+00:00,13.33,2010,3,8,Monday,12823,12826,12813,12818,12826,12810,12822,16,up,4,5,12832,12819,12830,13,up,12,11,12837,12827,12833,10,up,15,3,12850,12840,12843,10,up,25,3,12846,12838,12841,8,down,23,1,12844,12835,12840,9,down,22,0,12840,12828,12836,12,down,18,5,12845,12835,12836,10,down,18,5,12832,12821,12825,11,down,7,5
0.57M,USD,2010-08-17 08:30:00,0.58M,accurate,High,Building Permits,0.58M,accurate,34,2010-08-17 12:30:00+00:00,1.72,2010,3,8,Tuesday,12864,12872,12860,12869,12882,12863,12881,19,up,12,14,12890,12876,12882,14,up,13,3,12888,12878,12885,10,up,16,1,12883,12871,12874,12,down,5,7,12903,12889,12890,14,up,21,7,12884,12870,12874,14,down,5,10,12859,12847,12850,12,down,19,4,12889,12878,12885,11,up,16,4,12879,12873,12875,6,down,6,2
0.2%,USD,2010-08-17 08:30:00,0.2%,accurate,High,PPI m/m,-0.5%,accurate,34,2010-08-17 12:30:00+00:00,0.0,2010,3,8,Tuesday,12864,12872,12860,12869,12882,12863,12881,19,up,12,14,12890,12876,12882,14,up,13,3,12888,12878,12885,10,up,16,1,12883,12871,12874,12,down,5,7,12903,12889,12890,14,up,21,7,12884,12870,12874,14,down,5,10,12859,12847,12850,12,down,19,4,12889,12878,12885,11,up,16,4,12879,12873,12875,6,down,6,2
0.3%,USD,2010-08-17 08:30:00,0.2%,better,Medium,Core PPI m/m,0.1%,accurate,34,2010-08-17 12:30:00+00:00,-50.0,2010,3,8,Tuesday,12864,12872,12860,12869,12882,12863,12881,19,up,12,14,12890,12876,12882,14,up,13,3,12888,12878,12885,10,up,16,1,12883,12871,12874,12,down,5,7,12903,12889,12890,14,up,21,7,12884,12870,12874,14,down,5,10,12859,12847,12850,12,down,19,4,12889,12878,12885,11,up,16,4,12879,12873,12875,6,down,6,2
0.55M,USD,2010-08-17 08:30:00,0.57M,accurate,Medium,Housing Starts,0.54M,accurate,34,2010-08-17 12:30:00+00:00,3.51,2010,3,8,Tuesday,12864,12872,12860,12869,12882,12863,12881,19,up,12,14,12890,12876,12882,14,up,13,3,12888,12878,12885,10,up,16,1,12883,12871,12874,12,down,5,7,12903,12889,12890,14,up,21,7,12884,12870,12874,14,down,5,10,12859,12847,12850,12,down,19,4,12889,12878,12885,11,up,16,4,12879,12873,12875,6,down,6,2
74.8%,USD,2010-08-17 09:15:00,74.6%,better,Medium,Capacity Utilization Rate,74.1%,accurate,34,2010-08-17 13:15:00+00:00,-0.27,2010,3,8,Tuesday,12878,12894,12873,12890,12892,12875,12884,17,down,6,5,12901,12879,12897,22,up,7,14,12903,12889,12890,14,down,0,7,12885,12875,12880,10,down,10,3,12873,12860,12863,13,down,27,8,12851,12837,12849,14,down,41,9,12890,12873,12888,17,up,2,14,12884,12874,12877,10,down,13,1,12886,12879,12886,7,up,4,6
1.0%,USD,2010-08-17 09:15:00,0.5%,better,Medium,Industrial Production m/m,-0.1%,worse,34,2010-08-17 13:15:00+00:00,-100.0,2010,3,8,Tuesday,12878,12894,12873,12890,12892,12875,12884,17,down,6,5,12901,12879,12897,22,up,7,14,12903,12889,12890,14,down,0,7,12885,12875,12880,10,down,10,3,12873,12860,12863,13,down,27,8,12851,12837,12849,14,down,41,9,12890,12873,12888,17,up,2,14,12884,12874,12877,10,down,13,1,12886,12879,12886,7,up,4,6
-0.8M,USD,2010-08-18 10:30:00,-1.1M,accurate,Medium,Crude Oil Inventories,-3.0M,accurate,34,2010-08-18 14:30:00+00:00,-27.27,2010,3,8,Wednesday,12857,12858,12845,12849,12859,12847,12857,12,up,8,7,12864,12855,12860,9,up,11,2,12863,12856,12859,7,down,10,2,12853,12845,12851,8,down,2,1,12866,12857,12860,9,up,11,3,12876,12869,12871,7,up,22,2,12876,12868,12875,8,up,26,4,12878,12871,12876,7,up,27,2,12876,12870,12873,6,down,24,2
500K,USD,2010-08-19 08:30:00,478K,worse,High,Unemployment Claims,488K,accurate,34,2010-08-19 12:30:00+00:00,-4.6,2010,3,8,Thursday,12832,12835,12825,12831,12855,12826,12839,29,up,8,9,12856,12832,12851,24,up,20,12,12876,12850,12869,26,up,38,14,12890,12868,12886,22,up,55,11,12886,12875,12876,11,down,45,1,12881,12870,12878,11,up,47,3,12887,12872,12875,15,down,44,5,12878,12871,12874,7,down,43,2,12812,12803,12811,9,down,20,3
-7.7,USD,2010-08-19 10:00:00,7.1,worse,High,Philly Fed Manufacturing Index,5.1,accurate,34,2010-08-19 14:00:00+00:00,208.45,2010,3,8,Thursday,12875,12881,12870,12878,12898,12870,12873,28,down,5,4,12875,12856,12858,19,down,20,16,12870,12850,12869,20,up,9,12,12887,12872,12875,15,up,3,5,12867,12853,12866,14,down,12,9,12878,12871,12874,7,up,4,2,12837,12824,12832,13,down,46,2,12824,12813,12821,11,down,57,7,12825,12812,12814,13,down,64,6
0.1%,USD,2010-08-19 10:00:00,0.2%,worse,Low,CB Leading Index m/m,-0.3%,worse,34,2010-08-19 14:00:00+00:00,50.0,2010,3,8,Thursday,12875,12881,12870,12878,12898,12870,12873,28,down,5,4,12875,12856,12858,19,down,20,16,12870,12850,12869,20,up,9,12,12887,12872,12875,15,up,3,5,12867,12853,12866,14,down,12,9,12878,12871,12874,7,up,4,2,12837,12824,12832,13,down,46,2,12824,12813,12821,11,down,57,7,12825,12812,12814,13,down,64,6
27B,USD,2010-08-19 10:30:00,32B,accurate,Low,Natural Gas Storage,37B,accurate,34,2010-08-19 14:30:00+00:00,15.62,2010,3,8,Thursday,12880,12887,12872,12875,12877,12867,12873,10,down,2,3,12880,12866,12868,14,down,7,5,12870,12858,12866,12,down,9,3,12867,12853,12866,14,down,9,9,12878,12871,12874,7,up,1,2,12837,12824,12832,13,down,43,2,12812,12803,12811,9,down,64,3,12823,12814,12817,9,up,58,4,12813,12804,12810,9,down,65,0
3.83M,USD,2010-08-24 10:00:00,4.68M,worse,High,Existing Home Sales,5.26M,worse,35,2010-08-24 14:00:00+00:00,18.16,2010,3,8,Tuesday,12627,12638,12624,12633,12668,12613,12667,55,up,34,34,12682,12661,12669,21,up,36,3,12689,12660,12685,29,up,52,14,12718,12695,12699,23,up,66,5,12691,12678,12680,13,down,47,5,12689,12678,12683,11,up,50,5,12682,12669,12673,13,down,40,7,12673,12667,12671,6,down,38,2,12683,12675,12680,8,up,47,2
11,USD,2010-08-24 10:02:00,14,worse,Low,Richmond Manufacturing Index,16,accurate,35,2010-08-24 14:00:00+00:00,21.43,2010,3,8,Tuesday,12627,12638,12624,12633,12668,12613,12667,55,up,34,34,12682,12661,12669,21,up,36,3,12689,12660,12685,29,up,52,14,12718,12695,12699,23,up,66,5,12691,12678,12680,13,down,47,5,12689,12678,12683,11,up,50,5,12682,12669,12673,13,down,40,7,12673,12667,12671,6,down,38,2,12683,12675,12680,8,up,47,2
