actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
78.1%,USD,2018-03-16 09:15:00,77.7%,better,Medium,Capacity Utilization Rate,77.4%,accurate,11,2018-03-16 13:15:00+00:00,-0.51,2018,1,3,Friday,12303,12304,12300,12301,12301,12295,12299,6,down,2,2,12299,12292,12294,7,down,7,5,12298,12290,12297,8,up,4,3,12288,12282,12283,6,down,18,4,12287,12280,12281,7,down,20,4,12282,12271,12271,11,down,30,9,12267,12262,12263,5,down,38,1,12287,12282,12286,5,up,15,4,12289,12286,12286,3,down,15,2
1.1%,USD,2018-03-16 09:15:00,0.3%,better,Medium,Industrial Production m/m,-0.3%,worse,11,2018-03-16 13:15:00+00:00,-266.67,2018,1,3,Friday,12303,12304,12300,12301,12301,12295,12299,6,down,2,2,12299,12292,12294,7,down,7,5,12298,12290,12297,8,up,4,3,12288,12282,12283,6,down,18,4,12287,12280,12281,7,down,20,4,12282,12271,12271,11,down,30,9,12267,12262,12263,5,down,38,1,12287,12282,12286,5,up,15,4,12289,12286,12286,3,down,15,2
102.0,USD,2018-03-16 10:00:00,99.2,better,Medium,Prelim UoM Consumer Sentiment,99.7,accurate,11,2018-03-16 14:00:00+00:00,-2.82,2018,1,3,Friday,12286,12287,12283,12284,12285,12279,12284,6,down,0,0,12287,12279,12286,8,up,2,1,12287,12280,12281,7,down,3,4,12288,12281,12288,7,up,4,6,12270,12260,12262,10,down,22,8,12273,12266,12269,7,up,15,2,12282,12277,12280,5,up,4,2,12291,12288,12291,3,up,7,3,12289,12286,12289,3,down,5,2
6.31M,USD,2018-03-16 10:00:00,5.91M,better,Low,JOLTS Job Openings,5.81M,accurate,11,2018-03-16 14:00:00+00:00,-6.77,2018,1,3,Friday,12286,12287,12283,12284,12285,12279,12284,6,down,0,0,12287,12279,12286,8,up,2,1,12287,12280,12281,7,down,3,4,12288,12281,12288,7,up,4,6,12270,12260,12262,10,down,22,8,12273,12266,12269,7,up,15,2,12282,12277,12280,5,up,4,2,12291,12288,12291,3,up,7,3,12289,12286,12289,3,down,5,2
-128B,USD,2018-03-21 08:30:00,-125B,worse,Medium,Current Account,-101B,accurate,12,2018-03-21 12:30:00+00:00,2.4,2018,1,3,Wednesday,12274,12278,12272,12273,12275,12270,12271,5,down,2,2,12275,12270,12274,5,up,1,3,12277,12273,12274,4,down,1,0,12286,12277,12285,9,up,12,4,12292,12287,12287,5,up,14,4,12292,12288,12289,4,up,16,1,12289,12283,12286,6,down,13,2,12294,12289,12291,5,up,18,2,12265,12262,12262,3,down,11,1
5.54M,USD,2018-03-21 10:00:00,5.41M,better,Medium,Existing Home Sales,5.38M,accurate,12,2018-03-21 14:00:00+00:00,-2.4,2018,1,3,Wednesday,12290,12292,12288,12289,12289,12284,12287,5,down,2,2,12288,12284,12285,4,down,4,2,12288,12284,12285,4,down,4,0,12289,12283,12286,6,up,3,2,12289,12285,12288,4,up,1,3,12294,12289,12291,5,up,2,2,12274,12266,12268,8,down,21,4,12263,12258,12262,5,down,27,4,12283,12267,12278,16,up,11,10
-2.6M,USD,2018-03-21 10:30:00,2.6M,accurate,High,Crude Oil Inventories,5.0M,accurate,12,2018-03-21 14:30:00+00:00,200.0,2018,1,3,Wednesday,12288,12289,12283,12286,12291,12285,12285,6,down,1,1,12286,12282,12285,4,down,1,0,12286,12283,12285,3,down,1,0,12289,12285,12288,4,up,2,3,12294,12289,12291,5,up,5,2,12274,12266,12268,8,down,18,4,12265,12262,12262,3,down,24,1,12265,12262,12264,3,up,22,0,12305,12299,12300,6,up,14,3
<1.75%,USD,2018-03-21 14:00:00,<1.75%,accurate,High,Federal Funds Rate,<1.50%,accurate,12,2018-03-21 18:00:00+00:00,0.0,2018,1,3,Wednesday,12268,12283,12267,12278,12316,12251,12287,65,up,9,8,12297,12276,12292,21,up,14,5,12310,12281,12309,29,up,31,17,12305,12299,12300,6,down,22,3,12332,12313,12329,19,up,51,15,12336,12328,12333,8,up,55,4,12347,12339,12346,8,up,68,6,12342,12337,12338,5,down,60,4,12341,12338,12338,3,down,60,3
229K,USD,2018-03-22 08:30:00,225K,accurate,Medium,Unemployment Claims,226K,accurate,12,2018-03-22 12:30:00+00:00,-1.78,2018,1,3,Thursday,12322,12323,12319,12323,12329,12321,12326,8,up,3,3,12331,12324,12326,7,down,3,0,12331,12323,12330,8,up,7,4,12318,12310,12313,8,down,10,4,12315,12308,12309,7,down,14,6,12322,12308,12322,14,up,1,12,12321,12317,12319,4,down,4,2,12308,12300,12301,8,down,22,5,12316,12305,12314,11,up,9,9
0.8%,USD,2018-03-22 09:00:00,0.4%,better,Low,HPI m/m,0.4%,better,12,2018-03-22 13:00:00+00:00,-100.0,2018,1,3,Thursday,12317,12318,12310,12313,12320,12309,12314,11,up,1,0,12318,12304,12312,14,down,1,3,12316,12311,12316,5,up,3,4,12315,12308,12309,7,down,4,6,12322,12308,12322,14,up,9,12,12321,12317,12319,4,down,6,2,12310,12305,12309,5,down,4,2,12311,12304,12310,7,up,3,1,12315,12306,12306,9,down,7,5
55.7,USD,2018-03-22 09:45:00,55.4,accurate,Low,Flash Manufacturing PMI,55.3,worse,12,2018-03-22 13:45:00+00:00,-0.54,2018,1,3,Thursday,12310,12318,12308,12316,12321,12314,12316,7,down,0,0,12316,12308,12310,8,down,6,6,12322,12308,12322,14,up,6,12,12325,12320,12324,5,up,8,3,12317,12307,12314,10,down,2,1,12308,12304,12308,4,down,8,3,12304,12297,12304,7,down,12,3,12312,12305,12307,7,up,9,5,12309,12302,12308,7,up,8,6
54.1,USD,2018-03-22 09:45:00,55.9,worse,Low,Flash Services PMI,55.9,accurate,12,2018-03-22 13:45:00+00:00,3.22,2018,1,3,Thursday,12310,12318,12308,12316,12321,12314,12316,7,down,0,0,12316,12308,12310,8,down,6,6,12322,12308,12322,14,up,6,12,12325,12320,12324,5,up,8,3,12317,12307,12314,10,down,2,1,12308,12304,12308,4,down,8,3,12304,12297,12304,7,down,12,3,12312,12305,12307,7,up,9,5,12309,12302,12308,7,up,8,6
0.6%,USD,2018-03-22 10:00:00,0.5%,better,Low,CB Leading Index m/m,0.8%,worse,12,2018-03-22 14:00:00+00:00,-20.0,2018,1,3,Thursday,12310,12322,12308,12322,12322,12314,12315,8,down,7,7,12325,12313,12321,12,up,1,6,12325,12320,12324,5,up,2,3,12321,12317,12319,4,down,3,2,12310,12305,12309,5,down,13,2,12308,12300,12301,8,down,21,5,12311,12304,12310,7,up,12,1,12315,12306,12306,9,down,16,5,12308,12302,12303,6,down,19,4
-86B,USD,2018-03-22 10:30:00,-88B,accurate,Low,Natural Gas Storage,-93B,accurate,12,2018-03-22 14:30:00+00:00,-2.27,2018,1,3,Thursday,12321,12321,12317,12319,12320,12315,12318,5,down,1,1,12320,12313,12315,7,down,4,3,12317,12307,12314,10,down,5,1,12310,12305,12309,5,down,10,2,12308,12300,12301,8,down,18,5,12311,12304,12310,7,up,9,1,12316,12305,12314,11,up,5,9,12305,12300,12305,5,down,14,4,12310,12308,12310,2,up,9,2
1.2%,USD,2018-03-23 08:30:00,0.5%,better,High,Core Durable Goods Orders m/m,-0.2%,accurate,12,2018-03-23 12:30:00+00:00,-140.0,2018,1,3,Friday,12356,12358,12354,12355,12356,12345,12346,11,down,9,9,12346,12339,12341,7,down,14,5,12341,12336,12339,5,down,16,2,12341,12334,12338,7,down,17,0,12341,12334,12336,7,down,19,3,12337,12333,12336,4,down,19,1,12348,12341,12346,7,up,9,1,12352,12343,12351,9,up,4,6,12357,12353,12354,4,up,1,2
3.1%,USD,2018-03-23 08:30:00,1.6%,better,Medium,Durable Goods Orders m/m,-3.6%,accurate,12,2018-03-23 12:30:00+00:00,-93.75,2018,1,3,Friday,12356,12358,12354,12355,12356,12345,12346,11,down,9,9,12346,12339,12341,7,down,14,5,12341,12336,12339,5,down,16,2,12341,12334,12338,7,down,17,0,12341,12334,12336,7,down,19,3,12337,12333,12336,4,down,19,1,12348,12341,12346,7,up,9,1,12352,12343,12351,9,up,4,6,12357,12353,12354,4,up,1,2
618K,USD,2018-03-23 10:00:00,621K,worse,Low,New Home Sales,622K,better,12,2018-03-23 14:00:00+00:00,0.48,2018,1,3,Friday,12335,12337,12333,12336,12345,12336,12342,9,up,6,6,12355,12342,12352,13,up,16,10,12353,12346,12348,7,down,12,3,12348,12341,12346,7,down,10,1,12341,12335,12337,6,down,1,2,12352,12343,12351,9,up,15,6,12362,12352,12358,10,up,22,5,12365,12361,12363,4,up,27,0,12365,12362,12362,3,down,26,1
6.4%,USD,2018-03-27 09:00:00,6.1%,better,Low,S&P/CS Composite-20 HPI y/y,6.3%,accurate,13,2018-03-27 13:00:00+00:00,-4.92,2018,1,3,Tuesday,12384,12390,12384,12387,12390,12384,12388,6,up,1,1,12391,12387,12389,4,up,2,1,12389,12377,12381,12,down,6,8,12385,12379,12382,6,up,5,2,12397,12390,12390,7,up,3,6,12400,12392,12400,8,up,13,7,12397,12390,12393,7,down,6,4,12413,12405,12408,8,up,21,3,12416,12412,12413,4,up,26,2
127.7,USD,2018-03-27 10:00:00,131.2,worse,High,CB Consumer Confidence,130.0,worse,13,2018-03-27 14:00:00+00:00,2.67,2018,1,3,Tuesday,12396,12397,12390,12390,12397,12391,12395,6,up,5,4,12405,12395,12405,10,up,15,10,12405,12401,12403,4,down,13,2,12400,12392,12400,8,down,10,7,12397,12390,12393,7,down,3,4,12401,12398,12401,3,up,11,2,12413,12405,12408,8,up,18,3,12416,12412,12413,4,up,23,2,12411,12409,12409,2,down,19,0
15,USD,2018-03-27 10:00:00,23,worse,Low,Richmond Manufacturing Index,28,accurate,13,2018-03-27 14:00:00+00:00,34.78,2018,1,3,Tuesday,12396,12397,12390,12390,12397,12391,12395,6,up,5,4,12405,12395,12405,10,up,15,10,12405,12401,12403,4,down,13,2,12400,12392,12400,8,down,10,7,12397,12390,12393,7,down,3,4,12401,12398,12401,3,up,11,2,12413,12405,12408,8,up,18,3,12416,12412,12413,4,up,23,2,12411,12409,12409,2,down,19,0
2.9%,USD,2018-03-28 08:30:00,2.7%,better,High,Final GDP q/q,2.5%,accurate,13,2018-03-28 12:30:00+00:00,-7.41,2018,1,3,Wednesday,12394,12396,12391,12392,12392,12386,12390,6,down,2,2,12395,12388,12394,7,up,2,4,12395,12388,12389,7,down,3,5,12388,12383,12383,5,down,9,1,12361,12350,12354,11,down,38,6,12344,12340,12343,4,down,49,0,12346,12343,12343,3,down,49,2,12348,12344,12348,4,up,44,3,12348,12345,12346,3,down,46,1
2.3%,USD,2018-03-28 08:30:00,2.3%,accurate,Low,Final GDP Price Index q/q,2.3%,accurate,13,2018-03-28 12:30:00+00:00,0.0,2018,1,3,Wednesday,12394,12396,12391,12392,12392,12386,12390,6,down,2,2,12395,12388,12394,7,up,2,4,12395,12388,12389,7,down,3,5,12388,12383,12383,5,down,9,1,12361,12350,12354,11,down,38,6,12344,12340,12343,4,down,49,0,12346,12343,12343,3,down,49,2,12348,12344,12348,4,up,44,3,12348,12345,12346,3,down,46,1
-75.4B,USD,2018-03-28 08:30:00,-74.4B,worse,Low,Goods Trade Balance,-75.3B,worse,13,2018-03-28 12:30:00+00:00,1.34,2018,1,3,Wednesday,12394,12396,12391,12392,12392,12386,12390,6,down,2,2,12395,12388,12394,7,up,2,4,12395,12388,12389,7,down,3,5,12388,12383,12383,5,down,9,1,12361,12350,12354,11,down,38,6,12344,12340,12343,4,down,49,0,12346,12343,12343,3,down,49,2,12348,12344,12348,4,up,44,3,12348,12345,12346,3,down,46,1
1.1%,USD,2018-03-28 08:30:00,0.6%,worse,Low,Prelim Wholesale Inventories m/m,0.8%,worse,13,2018-03-28 12:30:00+00:00,-83.33,2018,1,3,Wednesday,12394,12396,12391,12392,12392,12386,12390,6,down,2,2,12395,12388,12394,7,up,2,4,12395,12388,12389,7,down,3,5,12388,12383,12383,5,down,9,1,12361,12350,12354,11,down,38,6,12344,12340,12343,4,down,49,0,12346,12343,12343,3,down,49,2,12348,12344,12348,4,up,44,3,12348,12345,12346,3,down,46,1
3.1%,USD,2018-03-28 10:00:00,2.1%,better,Low,Pending Home Sales m/m,-5.0%,worse,13,2018-03-28 14:00:00+00:00,-47.62,2018,1,3,Wednesday,12343,12344,12340,12343,12344,12337,12341,7,down,2,2,12347,12340,12344,7,up,1,3,12349,12340,12348,9,up,5,3,12346,12343,12343,3,down,0,2,12352,12346,12352,6,up,9,4,12348,12344,12348,4,down,5,3,12352,12348,12350,4,up,7,2,12346,12339,12346,7,down,3,7,12320,12316,12317,4,down,26,3
1.6M,USD,2018-03-28 10:30:00,0.5M,accurate,High,Crude Oil Inventories,-2.6M,accurate,13,2018-03-28 14:30:00+00:00,-220.0,2018,1,3,Wednesday,12345,12346,12343,12343,12349,12342,12348,7,up,5,5,12349,12346,12348,3,down,5,0,12349,12345,12348,4,down,5,0,12352,12346,12352,6,up,9,4,12348,12344,12348,4,down,5,3,12352,12348,12350,4,up,7,2,12348,12345,12346,3,down,3,1,12335,12331,12331,4,down,12,2,12310,12303,12310,7,down,33,7
0.2%,USD,2018-03-29 08:30:00,0.2%,accurate,Medium,Core PCE Price Index m/m,0.3%,accurate,13,2018-03-29 12:30:00+00:00,0.0,2018,1,3,Thursday,12318,12321,12314,12314,12317,12311,12314,6,down,0,0,12318,12314,12315,4,up,1,1,12317,12311,12312,6,down,2,3,12319,12307,12319,12,up,5,11,12327,12323,12325,4,up,11,2,12327,12322,12324,5,down,10,0,12321,12314,12321,7,down,7,5,12301,12296,12296,5,down,18,3,12301,12293,12294,8,down,20,3
0.2%,USD,2018-03-29 08:30:00,0.2%,accurate,Medium,Personal Spending m/m,0.2%,accurate,13,2018-03-29 12:30:00+00:00,0.0,2018,1,3,Thursday,12318,12321,12314,12314,12317,12311,12314,6,down,0,0,12318,12314,12315,4,up,1,1,12317,12311,12312,6,down,2,3,12319,12307,12319,12,up,5,11,12327,12323,12325,4,up,11,2,12327,12322,12324,5,down,10,0,12321,12314,12321,7,down,7,5,12301,12296,12296,5,down,18,3,12301,12293,12294,8,down,20,3
215K,USD,2018-03-29 08:30:00,230K,better,Medium,Unemployment Claims,229K,accurate,13,2018-03-29 12:30:00+00:00,6.52,2018,1,3,Thursday,12318,12321,12314,12314,12317,12311,12314,6,down,0,0,12318,12314,12315,4,up,1,1,12317,12311,12312,6,down,2,3,12319,12307,12319,12,up,5,11,12327,12323,12325,4,up,11,2,12327,12322,12324,5,down,10,0,12321,12314,12321,7,down,7,5,12301,12296,12296,5,down,18,3,12301,12293,12294,8,down,20,3
0.4%,USD,2018-03-29 08:30:00,0.4%,accurate,Low,Personal Income m/m,0.4%,accurate,13,2018-03-29 12:30:00+00:00,0.0,2018,1,3,Thursday,12318,12321,12314,12314,12317,12311,12314,6,down,0,0,12318,12314,12315,4,up,1,1,12317,12311,12312,6,down,2,3,12319,12307,12319,12,up,5,11,12327,12323,12325,4,up,11,2,12327,12322,12324,5,down,10,0,12321,12314,12321,7,down,7,5,12301,12296,12296,5,down,18,3,12301,12293,12294,8,down,20,3
57.4,USD,2018-03-29 09:45:00,62.1,worse,Medium,Chicago PMI,61.9,accurate,13,2018-03-29 13:45:00+00:00,7.57,2018,1,3,Thursday,12330,12332,12324,12326,12327,12323,12327,4,up,1,1,12330,12324,12324,6,down,2,3,12327,12322,12324,5,down,2,0,12325,12318,12320,7,down,6,1,12321,12312,12312,9,down,14,5,12300,12292,12298,8,down,28,3,12290,12287,12288,3,down,38,1,12294,12288,12289,6,up,37,4,12296,12293,12296,3,up,30,2
101.4,USD,2018-03-29 10:00:00,101.9,accurate,Medium,Revised UoM Consumer Sentiment,102.0,accurate,13,2018-03-29 14:00:00+00:00,0.49,2018,1,3,Thursday,12324,12327,12322,12324,12326,12318,12321,8,down,3,3,12321,12317,12319,4,down,5,1,12325,12318,12320,7,up,4,1,12321,12314,12321,7,up,3,5,12310,12297,12299,13,down,25,10,12301,12296,12296,5,down,28,3,12289,12285,12288,4,down,36,3,12292,12288,12290,4,up,34,2,12301,12295,12296,6,up,28,2
-63B,USD,2018-03-29 10:30:00,-75B,accurate,Low,Natural Gas Storage,-86B,accurate,13,2018-03-29 14:30:00+00:00,-16.0,2018,1,3,Thursday,12316,12321,12314,12321,12320,12316,12317,4,down,4,3,12324,12315,12316,9,down,5,1,12321,12312,12312,9,down,9,5,12310,12297,12299,13,down,22,10,12301,12296,12296,5,down,25,3,12289,12285,12288,4,down,33,3,12301,12293,12294,8,up,27,3,12297,12294,12297,3,up,24,2,12304,12301,12303,3,up,18,1
55.6,USD,2018-04-02 09:45:00,55.7,accurate,Low,Final Manufacturing PMI,55.7,accurate,14,2018-04-02 13:45:00+00:00,0.18,2018,2,4,Monday,12328,12329,12324,12325,12325,12318,12319,7,down,6,6,12320,12318,12320,2,up,5,1,12324,12320,12322,4,up,3,2,12322,12316,12322,6,down,3,6,12334,12329,12329,5,up,4,3,12307,12302,12307,5,down,18,3,12290,12282,12289,8,down,36,5,12290,12288,12290,2,up,35,2,12298,12294,12298,4,up,27,4
59.3,USD,2018-04-02 10:00:00,60.1,worse,High,ISM Manufacturing PMI,60.8,accurate,14,2018-04-02 14:00:00+00:00,1.33,2018,2,4,Monday,12320,12324,12320,12322,12322,12314,12316,8,down,6,6,12317,12314,12316,3,down,6,0,12322,12316,12322,6,up,0,6,12331,12327,12328,4,up,6,3,12322,12310,12312,12,down,10,9,12306,12303,12303,3,down,19,1,12290,12283,12288,7,down,34,3,12294,12289,12294,5,up,28,4,12305,12303,12305,2,up,17,2
0.1%,USD,2018-04-02 10:00:00,0.4%,worse,Low,Construction Spending m/m,0.0%,accurate,14,2018-04-02 14:00:00+00:00,75.0,2018,2,4,Monday,12320,12324,12320,12322,12322,12314,12316,8,down,6,6,12317,12314,12316,3,down,6,0,12322,12316,12322,6,up,0,6,12331,12327,12328,4,up,6,3,12322,12310,12312,12,down,10,9,12306,12303,12303,3,down,19,1,12290,12283,12288,7,down,34,3,12294,12289,12294,5,up,28,4,12305,12303,12305,2,up,17,2
78.1,USD,2018-04-02 10:00:00,72.5,better,Low,ISM Manufacturing Prices,74.2,accurate,14,2018-04-02 14:00:00+00:00,-7.72,2018,2,4,Monday,12320,12324,12320,12322,12322,12314,12316,8,down,6,6,12317,12314,12316,3,down,6,0,12322,12316,12322,6,up,0,6,12331,12327,12328,4,up,6,3,12322,12310,12312,12,down,10,9,12306,12303,12303,3,down,19,1,12290,12283,12288,7,down,34,3,12294,12289,12294,5,up,28,4,12305,12303,12305,2,up,17,2
17.5M,USD,2018-04-03 01:00:00,16.9M,better,Low,Total Vehicle Sales,17.1M,accurate,14,2018-04-03 05:00:00+00:00,-3.55,2018,2,4,Tuesday,12309,12310,12308,12309,12311,12308,12310,3,up,1,1,12310,12308,12308,2,down,1,2,12308,12306,12307,2,down,2,1,12307,12304,12306,3,down,3,2,12311,12308,12308,3,up,1,1,12314,12311,12314,3,up,5,3,12325,12321,12323,4,up,14,1,12327,12322,12324,5,up,15,0,12320,12314,12317,6,down,8,3
52.6,USD,2018-04-03 10:05:00,55.2,worse,Low,IBD/TIPP Economic Optimism,55.6,accurate,14,2018-04-03 14:05:00+00:00,4.71,2018,2,4,Tuesday,12258,12265,12257,12264,12266,12259,12260,7,down,4,4,12260,12254,12256,6,down,8,4,12263,12256,12261,7,up,3,5,12266,12258,12266,8,up,2,6,12276,12271,12274,5,up,10,1,12275,12269,12272,6,down,8,3,12264,12260,12262,4,down,2,1,12267,12264,12265,3,up,1,2,12265,12262,12265,3,down,1,1
241K,USD,2018-04-04 08:15:00,208K,better,High,ADP Non-Farm Employment Change,246K,better,14,2018-04-04 12:15:00+00:00,-15.87,2018,2,4,Wednesday,12279,12279,12272,12275,12276,12271,12274,5,down,1,2,12278,12274,12275,4,up,0,1,12278,12274,12275,4,down,0,0,12289,12284,12289,5,up,14,5,12298,12295,12295,3,up,20,3,12294,12291,12294,3,down,19,1,12307,12301,12307,6,up,32,2,12302,12295,12297,7,down,22,5,12295,12291,12294,4,down,19,1
54.0,USD,2018-04-04 09:45:00,54.3,accurate,Low,Final Services PMI,54.1,accurate,14,2018-04-04 13:45:00+00:00,0.55,2018,2,4,Wednesday,12293,12294,12291,12294,12298,12294,12296,4,up,2,2,12297,12291,12294,6,down,0,3,12299,12295,12297,4,up,3,2,12307,12301,12307,6,up,13,2,12304,12299,12300,5,down,6,2,12302,12295,12297,7,down,3,5,12296,12294,12296,2,down,2,1,12297,12296,12297,1,up,3,0,12287,12284,12287,3,down,7,1
58.8,USD,2018-04-04 10:00:00,59.0,accurate,High,ISM Non-Manufacturing PMI,59.5,accurate,14,2018-04-04 14:00:00+00:00,0.34,2018,2,4,Wednesday,12295,12299,12295,12297,12304,12295,12302,9,up,5,5,12307,12302,12304,5,up,7,2,12307,12301,12307,6,up,10,2,12307,12303,12305,4,down,8,0,12299,12290,12298,9,down,1,6,12303,12299,12299,4,up,2,4,12295,12290,12291,5,down,6,3,12295,12292,12294,3,up,3,0,12287,12282,12283,5,down,14,4
1.2%,USD,2018-04-04 10:00:00,1.7%,worse,Low,Factory Orders m/m,-1.3%,accurate,14,2018-04-04 14:00:00+00:00,29.41,2018,2,4,Wednesday,12295,12299,12295,12297,12304,12295,12302,9,up,5,5,12307,12302,12304,5,up,7,2,12307,12301,12307,6,up,10,2,12307,12303,12305,4,down,8,0,12299,12290,12298,9,down,1,6,12303,12299,12299,4,up,2,4,12295,12290,12291,5,down,6,3,12295,12292,12294,3,up,3,0,12287,12282,12283,5,down,14,4
-4.6M,USD,2018-04-04 10:30:00,1.4M,accurate,High,Crude Oil Inventories,1.6M,accurate,14,2018-04-04 14:30:00+00:00,428.57,2018,2,4,Wednesday,12305,12307,12303,12305,12310,12305,12308,5,up,3,3,12309,12301,12302,8,down,3,6,12304,12299,12300,5,down,5,2,12299,12290,12298,9,down,7,6,12303,12299,12299,4,up,6,4,12295,12290,12291,5,down,14,3,12297,12296,12296,1,up,9,1,12285,12283,12284,2,down,21,0,12284,12274,12275,10,down,30,8
242K,USD,2018-04-05 08:30:00,225K,worse,Medium,Unemployment Claims,218K,accurate,14,2018-04-05 12:30:00+00:00,-7.56,2018,2,4,Thursday,12243,12244,12240,12242,12255,12236,12251,19,up,9,9,12257,12249,12252,8,up,10,1,12263,12249,12257,14,up,15,5,12252,12246,12250,6,down,8,3,12253,12249,12251,4,up,9,0,12261,12253,12256,8,up,14,1,12244,12236,12238,8,down,4,3,12225,12222,12224,3,down,18,0,12244,12237,12238,7,up,4,2
-57.6B,USD,2018-04-05 08:30:00,-56.9B,accurate,Low,Trade Balance,-56.7B,accurate,14,2018-04-05 12:30:00+00:00,1.23,2018,2,4,Thursday,12243,12244,12240,12242,12255,12236,12251,19,up,9,9,12257,12249,12252,8,up,10,1,12263,12249,12257,14,up,15,5,12252,12246,12250,6,down,8,3,12253,12249,12251,4,up,9,0,12261,12253,12256,8,up,14,1,12244,12236,12238,8,down,4,3,12225,12222,12224,3,down,18,0,12244,12237,12238,7,up,4,2
-29B,USD,2018-04-05 10:30:00,-29B,accurate,Low,Natural Gas Storage,-63B,accurate,14,2018-04-05 14:30:00+00:00,0.0,2018,2,4,Thursday,12241,12244,12236,12238,12243,12236,12242,7,up,4,4,12243,12239,12240,4,down,2,2,12240,12231,12234,9,down,4,6,12230,12223,12229,7,down,9,1,12225,12222,12224,3,down,14,0,12230,12228,12229,2,up,9,1,12244,12237,12238,7,up,0,2,12228,12224,12226,4,down,12,2,12239,12237,12237,2,up,1,1
0.3%,USD,2018-04-06 08:30:00,0.3%,accurate,High,Average Hourly Earnings m/m,0.1%,accurate,14,2018-04-06 12:30:00+00:00,0.0,2018,2,4,Friday,12234,12241,12230,12230,12256,12230,12255,26,up,25,25,12257,12238,12240,19,down,10,15,12242,12232,12234,10,down,4,6,12250,12237,12248,13,up,18,10,12280,12269,12274,11,up,44,0,12270,12266,12268,4,down,38,1,12271,12265,12266,6,down,36,4,12278,12273,12275,5,up,45,1,12277,12268,12268,9,down,38,9
103K,USD,2018-04-06 08:30:00,188K,worse,High,Non-Farm Employment Change,326K,better,14,2018-04-06 12:30:00+00:00,45.21,2018,2,4,Friday,12234,12241,12230,12230,12256,12230,12255,26,up,25,25,12257,12238,12240,19,down,10,15,12242,12232,12234,10,down,4,6,12250,12237,12248,13,up,18,10,12280,12269,12274,11,up,44,0,12270,12266,12268,4,down,38,1,12271,12265,12266,6,down,36,4,12278,12273,12275,5,up,45,1,12277,12268,12268,9,down,38,9
4.1%,USD,2018-04-06 08:30:00,4.0%,worse,High,Unemployment Rate,4.1%,accurate,14,2018-04-06 12:30:00+00:00,-2.5,2018,2,4,Friday,12234,12241,12230,12230,12256,12230,12255,26,up,25,25,12257,12238,12240,19,down,10,15,12242,12232,12234,10,down,4,6,12250,12237,12248,13,up,18,10,12280,12269,12274,11,up,44,0,12270,12266,12268,4,down,38,1,12271,12265,12266,6,down,36,4,12278,12273,12275,5,up,45,1,12277,12268,12268,9,down,38,9
10.6B,USD,2018-04-06 15:00:00,15.3B,worse,Low,Consumer Credit m/m,15.6B,better,14,2018-04-06 19:00:00+00:00,30.72,2018,2,4,Friday,12279,12286,12279,12285,12287,12284,12286,3,up,1,0,12291,12286,12288,5,up,3,2,12290,12288,12289,2,up,4,1,12288,12283,12285,5,down,0,2,12285,12284,12285,1,down,0,0,12282,12281,12281,1,down,4,1,12282,12279,12279,3,down,6,2,12279,12279,12279,0,down,6,0,12279,12279,12279,0,down,6,0
104.7,USD,2018-04-10 06:00:00,107.0,worse,Low,NFIB Small Business Index,107.6,accurate,15,2018-04-10 10:00:00+00:00,2.15,2018,2,4,Tuesday,12321,12322,12320,12322,12325,12321,12325,4,up,3,3,12327,12324,12327,3,up,5,2,12328,12326,12326,2,down,4,1,12327,12321,12323,6,down,1,3,12325,12323,12325,2,up,3,0,12329,12326,12329,3,up,7,0,12368,12360,12360,8,up,38,7,12352,12347,12349,5,down,27,1,12368,12364,12365,4,up,43,1
0.3%,USD,2018-04-10 08:30:00,0.1%,better,High,PPI m/m,0.2%,accurate,15,2018-04-10 12:30:00+00:00,-200.0,2018,2,4,Tuesday,12363,12364,12361,12361,12361,12355,12356,6,down,5,5,12356,12351,12352,5,down,9,4,12356,12351,12355,5,up,6,3,12352,12347,12349,5,down,12,1,12362,12357,12360,5,up,1,1,12368,12364,12365,4,up,4,1,12362,12355,12357,7,down,4,4,12357,12324,12329,33,down,32,27,12345,12339,12344,6,up,17,5
0.3%,USD,2018-04-10 08:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,accurate,15,2018-04-10 12:30:00+00:00,-50.0,2018,2,4,Tuesday,12363,12364,12361,12361,12361,12355,12356,6,down,5,5,12356,12351,12352,5,down,9,4,12356,12351,12355,5,up,6,3,12352,12347,12349,5,down,12,1,12362,12357,12360,5,up,1,1,12368,12364,12365,4,up,4,1,12362,12355,12357,7,down,4,4,12357,12324,12329,33,down,32,27,12345,12339,12344,6,up,17,5
