actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
-5.2%,USD,2009-02-26 08:30:00,-2.4%,worse,Medium,Durable Goods Orders m/m,-4.6%,worse,9,2009-02-26 13:30:00+00:00,116.67,2009,1,2,Thursday,12789,12789,12775,12786,12786,12755,12772,31,down,14,14,12784,12766,12784,18,up,2,13,12793,12779,12792,14,up,6,9,12794,12785,12788,9,down,2,3,12771,12764,12769,7,down,17,2,12761,12755,12758,6,down,28,3,12749,12734,12736,15,down,50,12,12784,12767,12767,17,up,19,11,12752,12742,12749,10,down,37,2
309K,USD,2009-02-26 10:00:00,325K,worse,High,New Home Sales,344K,better,9,2009-02-26 15:00:00+00:00,4.92,2009,1,2,Thursday,12761,12761,12755,12758,12771,12755,12759,16,up,1,1,12765,12733,12743,32,down,15,16,12744,12733,12738,11,down,20,5,12749,12734,12736,15,down,22,12,12755,12739,12750,16,up,8,5,12784,12767,12767,17,up,9,11,12766,12760,12763,6,down,5,1,12758,12751,12752,7,down,6,3,12778,12765,12776,13,up,18,8
-101B,USD,2009-02-26 10:30:00,-98B,accurate,Low,Natural Gas Storage,-24B,accurate,9,2009-02-26 15:30:00+00:00,3.06,2009,1,2,Thursday,12748,12749,12734,12736,12741,12731,12739,10,up,3,3,12743,12731,12733,12,down,3,6,12741,12732,12733,9,down,3,0,12755,12739,12750,16,up,14,5,12784,12767,12767,17,up,31,11,12766,12760,12763,6,down,27,1,12752,12742,12749,10,down,13,2,12770,12753,12765,17,up,29,11,12771,12765,12767,6,up,31,4
-6.2%,USD,2009-02-27 08:30:00,-5.4%,worse,High,Prelim GDP q/q,-3.8%,accurate,9,2009-02-27 13:30:00+00:00,14.81,2009,1,2,Friday,12622,12630,12610,12611,12627,12605,12622,22,up,11,12,12628,12604,12617,24,down,6,6,12631,12616,12620,15,up,9,2,12636,12607,12613,29,down,2,17,12648,12637,12637,11,up,26,0,12653,12640,12640,13,up,29,4,12672,12647,12672,25,up,61,24,12652,12631,12642,21,down,31,3,12691,12674,12680,17,up,69,3
0.5%,USD,2009-02-27 08:30:00,-0.1%,better,Low,Prelim GDP Price Index q/q,-0.1%,accurate,9,2009-02-27 13:30:00+00:00,-600.0,2009,1,2,Friday,12622,12630,12610,12611,12627,12605,12622,22,up,11,12,12628,12604,12617,24,down,6,6,12631,12616,12620,15,up,9,2,12636,12607,12613,29,down,2,17,12648,12637,12637,11,up,26,0,12653,12640,12640,13,up,29,4,12672,12647,12672,25,up,61,24,12652,12631,12642,21,down,31,3,12691,12674,12680,17,up,69,3
34.2,USD,2009-02-27 09:45:00,33.0,better,Medium,Chicago PMI,33.3,accurate,9,2009-02-27 14:45:00+00:00,-3.64,2009,1,2,Friday,12639,12643,12633,12633,12645,12633,12638,12,up,5,5,12648,12638,12645,10,up,12,7,12653,12640,12640,13,down,7,4,12638,12628,12631,10,down,2,4,12712,12687,12711,25,up,78,24,12736,12715,12718,21,up,85,4,12666,12648,12666,18,down,33,17,12689,12680,12687,9,up,54,1,12703,12692,12692,11,up,59,10
56.3,USD,2009-02-27 09:55:00,56.0,accurate,Medium,Revised UoM Consumer Sentiment,56.2,accurate,9,2009-02-27 14:55:00+00:00,-0.54,2009,1,2,Friday,12638,12648,12638,12645,12653,12640,12640,13,down,5,4,12648,12636,12647,12,up,2,7,12652,12634,12636,18,down,9,11,12649,12629,12647,20,up,2,17,12726,12716,12726,10,up,81,5,12703,12644,12646,59,down,1,54,12675,12657,12669,18,up,24,2,12706,12693,12706,13,up,61,12,12707,12691,12692,16,down,47,9
0.1%,USD,2009-03-02 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.0%,accurate,10,2009-03-02 13:30:00+00:00,0.0,2009,1,3,Monday,12596,12598,12591,12595,12615,12595,12604,20,up,9,9,12626,12602,12610,24,up,15,5,12620,12601,12619,19,up,24,8,12618,12606,12610,12,down,15,7,12614,12607,12614,7,up,19,4,12602,12591,12596,11,down,1,3,12616,12601,12602,15,up,7,5,12591,12582,12583,9,down,12,8,12594,12581,12585,13,up,10,9
0.6%,USD,2009-03-02 08:30:00,0.3%,better,Medium,Personal Spending m/m,-1.0%,accurate,10,2009-03-02 13:30:00+00:00,-100.0,2009,1,3,Monday,12596,12598,12591,12595,12615,12595,12604,20,up,9,9,12626,12602,12610,24,up,15,5,12620,12601,12619,19,up,24,8,12618,12606,12610,12,down,15,7,12614,12607,12614,7,up,19,4,12602,12591,12596,11,down,1,3,12616,12601,12602,15,up,7,5,12591,12582,12583,9,down,12,8,12594,12581,12585,13,up,10,9
0.4%,USD,2009-03-02 08:30:00,-0.2%,better,Low,Personal Income m/m,-0.2%,accurate,10,2009-03-02 13:30:00+00:00,-300.0,2009,1,3,Monday,12596,12598,12591,12595,12615,12595,12604,20,up,9,9,12626,12602,12610,24,up,15,5,12620,12601,12619,19,up,24,8,12618,12606,12610,12,down,15,7,12614,12607,12614,7,up,19,4,12602,12591,12596,11,down,1,3,12616,12601,12602,15,up,7,5,12591,12582,12583,9,down,12,8,12594,12581,12585,13,up,10,9
35.8,USD,2009-03-02 10:00:00,34.0,better,High,ISM Manufacturing PMI,35.6,accurate,10,2009-03-02 15:00:00+00:00,-5.29,2009,1,3,Monday,12599,12602,12591,12596,12624,12596,12622,28,up,26,26,12626,12612,12617,14,down,21,4,12623,12594,12597,29,down,1,20,12616,12601,12602,15,up,6,5,12591,12583,12589,8,down,7,1,12591,12582,12583,9,down,13,8,12580,12565,12579,15,down,17,13,12587,12575,12581,12,up,15,2,12591,12586,12591,5,up,5,2
-3.3%,USD,2009-03-02 10:00:00,-1.5%,worse,Low,Construction Spending m/m,-2.4%,worse,10,2009-03-02 15:00:00+00:00,120.0,2009,1,3,Monday,12599,12602,12591,12596,12624,12596,12622,28,up,26,26,12626,12612,12617,14,down,21,4,12623,12594,12597,29,down,1,20,12616,12601,12602,15,up,6,5,12591,12583,12589,8,down,7,1,12591,12582,12583,9,down,13,8,12580,12565,12579,15,down,17,13,12587,12575,12581,12,up,15,2,12591,12586,12591,5,up,5,2
29.0,USD,2009-03-02 10:00:00,35.5,worse,Low,ISM Manufacturing Prices,29.0,accurate,10,2009-03-02 15:00:00+00:00,18.31,2009,1,3,Monday,12599,12602,12591,12596,12624,12596,12622,28,up,26,26,12626,12612,12617,14,down,21,4,12623,12594,12597,29,down,1,20,12616,12601,12602,15,up,6,5,12591,12583,12589,8,down,7,1,12591,12582,12583,9,down,13,8,12580,12565,12579,15,down,17,13,12587,12575,12581,12,up,15,2,12591,12586,12591,5,up,5,2
9.1M,USD,2009-03-03 00:00:00,9.5M,worse,Low,Total Vehicle Sales,9.6M,accurate,10,2009-03-03 05:00:00+00:00,4.21,2009,1,3,Tuesday,12616,12623,12616,12617,12617,12613,12613,4,down,4,3,12618,12613,12616,5,up,1,3,12624,12616,12624,8,up,7,7,12629,12624,12626,5,up,9,0,12629,12624,12627,5,up,10,0,12663,12652,12657,11,up,40,4,12658,12647,12650,11,down,33,6,12654,12640,12654,14,up,37,13,12666,12647,12649,19,down,32,17
-7.7%,USD,2009-03-03 10:00:00,-3.0%,worse,High,Pending Home Sales m/m,4.8%,worse,10,2009-03-03 15:00:00+00:00,156.67,2009,1,3,Tuesday,12592,12595,12584,12591,12592,12572,12588,20,down,3,3,12590,12580,12587,10,down,4,0,12588,12574,12579,14,down,12,9,12591,12584,12591,7,up,0,7,12566,12554,12563,12,down,28,3,12558,12542,12551,16,down,40,7,12551,12539,12547,12,down,44,0,12575,12568,12570,7,up,21,4,12571,12562,12568,9,down,23,0
-697K,USD,2009-03-04 08:15:00,-620K,worse,High,ADP Non-Farm Employment Change,-614K,worse,10,2009-03-04 13:15:00+00:00,12.42,2009,1,3,Wednesday,12549,12561,12549,12552,12555,12531,12532,24,down,20,20,12545,12531,12545,14,up,7,13,12552,12542,12546,10,up,6,1,12550,12545,12548,5,up,4,1,12579,12572,12575,7,up,23,1,12582,12574,12578,8,up,26,1,12571,12550,12554,21,down,2,16,12576,12569,12573,7,up,21,1,12604,12598,12600,6,up,48,2
41.6,USD,2009-03-04 10:00:00,41.2,better,High,ISM Non-Manufacturing PMI,42.9,accurate,10,2009-03-04 15:00:00+00:00,-0.97,2009,1,3,Wednesday,12571,12576,12568,12569,12584,12567,12571,17,up,2,2,12577,12568,12570,9,down,1,1,12571,12550,12554,21,down,15,16,12555,12544,12552,11,down,17,4,12567,12553,12557,14,up,12,10,12594,12571,12589,23,up,20,16,12611,12600,12606,11,up,37,3,12614,12608,12612,6,up,43,2,12611,12604,12606,7,down,37,1
-0.7M,USD,2009-03-04 10:30:00,1.0M,accurate,Medium,Crude Oil Inventories,0.7M,accurate,10,2009-03-04 15:30:00+00:00,170.0,2009,1,3,Wednesday,12548,12555,12544,12552,12561,12548,12556,13,up,4,4,12563,12551,12562,12,up,10,6,12567,12558,12560,9,down,8,2,12567,12553,12557,14,down,5,10,12594,12571,12589,23,up,37,16,12611,12600,12606,11,up,54,3,12628,12613,12620,15,up,68,7,12614,12605,12614,9,down,62,7,12632,12625,12628,7,up,76,3
639K,USD,2009-03-05 08:30:00,647K,better,High,Unemployment Claims,670K,accurate,10,2009-03-05 13:30:00+00:00,1.24,2009,1,3,Thursday,12559,12559,12552,12554,12562,12554,12561,8,up,7,7,12559,12518,12524,41,down,30,35,12526,12505,12516,21,down,38,9,12515,12489,12495,26,down,59,20,12506,12497,12505,9,up,49,4,12528,12521,12525,7,up,29,3,12544,12535,12541,9,up,13,3,12541,12522,12528,19,down,26,12,12566,12558,12566,8,up,12,8
-0.4%,USD,2009-03-05 08:30:00,1.4%,better,Medium,Revised Nonfarm Productivity q/q,3.2%,accurate,10,2009-03-05 13:30:00+00:00,128.57,2009,1,3,Thursday,12559,12559,12552,12554,12562,12554,12561,8,up,7,7,12559,12518,12524,41,down,30,35,12526,12505,12516,21,down,38,9,12515,12489,12495,26,down,59,20,12506,12497,12505,9,up,49,4,12528,12521,12525,7,up,29,3,12544,12535,12541,9,up,13,3,12541,12522,12528,19,down,26,12,12566,12558,12566,8,up,12,8
5.7%,USD,2009-03-05 08:30:00,3.5%,better,Low,Revised Unit Labor Costs q/q,1.8%,accurate,10,2009-03-05 13:30:00+00:00,-62.86,2009,1,3,Thursday,12559,12559,12552,12554,12562,12554,12561,8,up,7,7,12559,12518,12524,41,down,30,35,12526,12505,12516,21,down,38,9,12515,12489,12495,26,down,59,20,12506,12497,12505,9,up,49,4,12528,12521,12525,7,up,29,3,12544,12535,12541,9,up,13,3,12541,12522,12528,19,down,26,12,12566,12558,12566,8,up,12,8
-1.9%,USD,2009-03-05 10:00:00,-3.5%,better,Medium,Factory Orders m/m,-4.9%,worse,10,2009-03-05 15:00:00+00:00,-45.71,2009,1,3,Thursday,12522,12528,12521,12525,12540,12520,12538,20,up,13,14,12552,12535,12547,17,up,22,9,12548,12533,12533,15,down,8,14,12544,12535,12541,9,up,16,3,12559,12546,12548,13,up,23,6,12541,12522,12528,19,down,3,12,12565,12550,12565,15,up,40,10,12544,12535,12544,9,down,19,1,12562,12556,12558,6,up,33,1
-102B,USD,2009-03-05 10:30:00,-95B,accurate,Low,Natural Gas Storage,-101B,accurate,10,2009-03-05 15:30:00+00:00,7.37,2009,1,3,Thursday,12538,12544,12535,12541,12568,12538,12568,30,up,27,28,12572,12565,12565,7,down,24,3,12583,12565,12567,18,up,26,2,12559,12546,12548,13,down,7,6,12541,12522,12528,19,down,13,12,12565,12550,12565,15,up,24,10,12566,12558,12566,8,up,25,8,12574,12564,12568,10,up,27,4,12547,12538,12544,9,down,3,1
-651K,USD,2009-03-06 08:30:00,-647K,accurate,High,Non-Farm Employment Change,-655K,worse,10,2009-03-06 13:30:00+00:00,0.62,2009,1,3,Friday,12671,12685,12667,12685,12730,12667,12730,63,up,45,44,12736,12699,12703,37,down,18,27,12719,12689,12716,30,up,31,13,12729,12715,12726,14,up,41,6,12743,12726,12733,17,up,48,10,12713,12701,12702,12,down,17,5,12693,12680,12691,13,down,6,8,12656,12638,12655,18,down,30,14,12679,12669,12670,10,up,15,3
8.1%,USD,2009-03-06 08:30:00,7.9%,worse,High,Unemployment Rate,7.6%,accurate,10,2009-03-06 13:30:00+00:00,-2.53,2009,1,3,Friday,12671,12685,12667,12685,12730,12667,12730,63,up,45,44,12736,12699,12703,37,down,18,27,12719,12689,12716,30,up,31,13,12729,12715,12726,14,up,41,6,12743,12726,12733,17,up,48,10,12713,12701,12702,12,down,17,5,12693,12680,12691,13,down,6,8,12656,12638,12655,18,down,30,14,12679,12669,12670,10,up,15,3
0.2%,USD,2009-03-06 08:30:00,0.3%,worse,Medium,Average Hourly Earnings m/m,0.2%,worse,10,2009-03-06 13:30:00+00:00,33.33,2009,1,3,Friday,12671,12685,12667,12685,12730,12667,12730,63,up,45,44,12736,12699,12703,37,down,18,27,12719,12689,12716,30,up,31,13,12729,12715,12726,14,up,41,6,12743,12726,12733,17,up,48,10,12713,12701,12702,12,down,17,5,12693,12680,12691,13,down,6,8,12656,12638,12655,18,down,30,14,12679,12669,12670,10,up,15,3
1.8B,USD,2009-03-06 15:00:00,-4.2B,better,Low,Consumer Credit m/m,-7.5B,worse,10,2009-03-06 20:00:00+00:00,-142.86,2009,1,3,Friday,12662,12666,12659,12662,12666,12659,12663,7,up,1,1,12664,12657,12658,7,down,4,5,12661,12653,12653,8,down,9,5,12619,12601,12602,18,down,60,16,12643,12635,12635,8,up,27,4,12645,12640,12642,5,up,20,2,12655,12647,12649,8,up,13,2,12649,12649,12649,0,down,13,0,12649,12649,12649,0,down,13,0
-0.7%,USD,2009-03-10 10:00:00,-1.0%,worse,Low,Final Wholesale Inventories m/m,-1.5%,better,11,2009-03-10 14:00:00+00:00,-30.0,2009,1,3,Tuesday,12792,12796,12789,12789,12796,12788,12795,8,up,6,7,12810,12791,12807,19,up,18,12,12810,12796,12801,14,down,12,6,12794,12786,12787,8,down,2,6,12787,12772,12774,15,down,15,10,12776,12767,12773,9,down,16,2,12759,12749,12751,10,down,38,3,12748,12735,12742,13,down,47,2,12693,12686,12690,7,down,99,3
45.3,USD,2009-03-10 10:00:00,42.8,better,Low,IBD/TIPP Economic Optimism,44.6,accurate,11,2009-03-10 14:00:00+00:00,-5.84,2009,1,3,Tuesday,12792,12796,12789,12789,12796,12788,12795,8,up,6,7,12810,12791,12807,19,up,18,12,12810,12796,12801,14,down,12,6,12794,12786,12787,8,down,2,6,12787,12772,12774,15,down,15,10,12776,12767,12773,9,down,16,2,12759,12749,12751,10,down,38,3,12748,12735,12742,13,down,47,2,12693,12686,12690,7,down,99,3
0.7M,USD,2009-03-11 10:30:00,0.1M,accurate,Medium,Crude Oil Inventories,-0.7M,accurate,11,2009-03-11 14:30:00+00:00,-600.0,2009,1,3,Wednesday,12772,12789,12772,12789,12797,12785,12796,12,up,7,7,12800,12790,12795,10,down,6,1,12809,12790,12792,19,down,3,3,12784,12777,12781,7,down,8,0,12769,12758,12765,11,down,24,5,12777,12763,12773,14,up,16,3,12780,12768,12769,12,down,20,1,12769,12761,12764,8,down,25,1,12784,12774,12781,10,up,8,6
-192.8B,USD,2009-03-11 14:00:00,-203.0B,better,Medium,Federal Budget Balance,-83.8B,accurate,11,2009-03-11 18:00:00+00:00,-5.02,2009,1,3,Wednesday,12777,12784,12776,12784,12789,12781,12783,8,down,1,2,12784,12767,12769,17,down,15,13,12780,12769,12779,11,up,5,10,12784,12774,12781,10,up,3,6,12807,12793,12803,14,up,19,9,12859,12833,12851,26,up,67,12,12849,12844,12848,5,down,64,1,12836,12833,12835,3,down,51,1,12849,12841,12845,8,up,61,4
0.7%,USD,2009-03-12 08:30:00,-0.1%,better,High,Core Retail Sales m/m,1.6%,better,11,2009-03-12 12:30:00+00:00,-800.0,2009,1,3,Thursday,12824,12827,12818,12820,12844,12819,12833,25,up,13,13,12834,12820,12825,14,down,5,8,12827,12810,12813,17,down,7,12,12840,12821,12831,19,up,11,8,12807,12788,12805,19,down,15,14,12775,12761,12769,14,down,51,1,12758,12744,12756,14,down,64,10,12771,12764,12765,7,up,55,3,12795,12781,12792,14,up,28,1
-0.1%,USD,2009-03-12 08:30:00,-0.5%,better,High,Retail Sales m/m,1.8%,better,11,2009-03-12 12:30:00+00:00,-80.0,2009,1,3,Thursday,12824,12827,12818,12820,12844,12819,12833,25,up,13,13,12834,12820,12825,14,down,5,8,12827,12810,12813,17,down,7,12,12840,12821,12831,19,up,11,8,12807,12788,12805,19,down,15,14,12775,12761,12769,14,down,51,1,12758,12744,12756,14,down,64,10,12771,12764,12765,7,up,55,3,12795,12781,12792,14,up,28,1
654K,USD,2009-03-12 08:30:00,642K,worse,High,Unemployment Claims,645K,worse,11,2009-03-12 12:30:00+00:00,-1.87,2009,1,3,Thursday,12824,12827,12818,12820,12844,12819,12833,25,up,13,13,12834,12820,12825,14,down,5,8,12827,12810,12813,17,down,7,12,12840,12821,12831,19,up,11,8,12807,12788,12805,19,down,15,14,12775,12761,12769,14,down,51,1,12758,12744,12756,14,down,64,10,12771,12764,12765,7,up,55,3,12795,12781,12792,14,up,28,1
-1.1%,USD,2009-03-12 10:00:00,-1.2%,worse,Medium,Business Inventories m/m,-1.6%,better,11,2009-03-12 14:00:00+00:00,-8.33,2009,1,3,Thursday,12768,12775,12761,12769,12779,12768,12774,11,up,5,4,12780,12766,12776,14,up,7,2,12788,12762,12774,26,down,5,2,12758,12744,12756,14,down,13,10,12781,12772,12772,9,up,3,3,12771,12764,12765,7,down,4,3,12799,12783,12799,16,up,30,16,12816,12800,12806,16,up,37,6,12839,12829,12839,10,up,70,7
-112B,USD,2009-03-12 10:30:00,-104B,accurate,Low,Natural Gas Storage,-102B,accurate,11,2009-03-12 14:30:00+00:00,7.69,2009,1,3,Thursday,12746,12758,12744,12756,12761,12745,12747,16,down,9,9,12759,12744,12752,15,up,4,4,12769,12751,12767,18,up,11,15,12781,12772,12772,9,up,16,3,12771,12764,12765,7,down,9,3,12799,12783,12799,16,up,43,16,12795,12781,12792,14,down,36,1,12826,12817,12823,9,up,67,5,12819,12812,12818,7,down,62,5
-36.0B,USD,2009-03-13 08:30:00,-38.3B,better,High,Trade Balance,-39.9B,accurate,11,2009-03-13 12:30:00+00:00,-6.01,2009,1,3,Friday,12906,12915,12904,12909,12927,12904,12927,23,up,18,19,12932,12919,12931,13,up,22,4,12931,12927,12927,4,down,18,3,12913,12901,12906,12,down,3,3,12913,12904,12913,9,up,4,1,12913,12906,12907,7,down,2,2,12922,12905,12906,17,down,3,16,12892,12878,12892,14,down,17,8,12897,12887,12890,10,down,19,3
-0.2%,USD,2009-03-13 08:30:00,-0.7%,better,Medium,Import Prices m/m,-1.2%,accurate,11,2009-03-13 12:30:00+00:00,-71.43,2009,1,3,Friday,12906,12915,12904,12909,12927,12904,12927,23,up,18,19,12932,12919,12931,13,up,22,4,12931,12927,12927,4,down,18,3,12913,12901,12906,12,down,3,3,12913,12904,12913,9,up,4,1,12913,12906,12907,7,down,2,2,12922,12905,12906,17,down,3,16,12892,12878,12892,14,down,17,8,12897,12887,12890,10,down,19,3
56.6,USD,2009-03-13 09:55:00,55.0,better,High,Prelim UoM Consumer Sentiment,56.3,accurate,11,2009-03-13 13:55:00+00:00,-2.91,2009,1,3,Friday,12912,12915,12904,12909,12913,12906,12907,7,down,2,2,12925,12907,12920,18,up,11,13,12931,12917,12928,14,up,19,8,12933,12922,12922,11,down,13,6,12919,12912,12918,7,down,9,2,12912,12862,12883,50,down,26,28,12890,12875,12881,15,down,28,4,12886,12871,12876,15,down,33,9,12897,12885,12893,12,up,16,7
-38.2,USD,2009-03-16 08:30:00,-31.5,worse,Medium,Empire State Manufacturing Index,-34.7,accurate,12,2009-03-16 12:30:00+00:00,21.27,2009,1,3,Monday,13062,13067,13051,13052,13053,13042,13047,11,down,5,6,13063,13046,13061,17,up,9,14,13062,13050,13056,12,down,4,5,13045,13034,13038,11,down,14,3,13043,13030,13041,13,up,11,9,13032,13024,13027,8,down,25,4,13007,12991,12992,16,down,60,14,13025,13008,13018,17,up,34,9,13006,12998,12999,8,down,53,3
-43.0B,USD,2009-03-16 09:00:00,44.3B,worse,High,TIC Long-Term Purchases,34.7B,accurate,12,2009-03-16 13:00:00+00:00,197.07,2009,1,3,Monday,13035,13045,13034,13038,13058,13036,13054,22,up,16,18,13057,13046,13048,11,down,10,6,13048,13038,13042,10,down,4,6,13043,13030,13041,13,down,3,9,13032,13024,13027,8,down,11,4,13007,12991,12992,16,down,46,14,13020,13007,13007,13,up,31,4,12997,12983,12995,14,down,43,11,13026,13014,13019,12,up,19,5
70.9%,USD,2009-03-16 09:15:00,71.1%,worse,Medium,Capacity Utilization Rate,71.9%,accurate,12,2009-03-16 13:15:00+00:00,0.28,2009,1,3,Monday,13048,13048,13038,13042,13045,13032,13045,13,up,3,3,13051,13028,13031,23,down,11,14,13043,13030,13041,13,up,1,9,13038,13025,13026,13,down,16,10,13022,12998,13003,24,down,39,19,13014,13000,13006,14,up,36,4,13014,13008,13011,6,up,31,2,13002,12984,13001,18,down,41,16,13013,13002,13005,11,up,37,7
-1.4%,USD,2009-03-16 09:15:00,-1.2%,worse,Medium,Industrial Production m/m,-1.9%,worse,12,2009-03-16 13:15:00+00:00,16.67,2009,1,3,Monday,13048,13048,13038,13042,13045,13032,13045,13,up,3,3,13051,13028,13031,23,down,11,14,13043,13030,13041,13,up,1,9,13038,13025,13026,13,down,16,10,13022,12998,13003,24,down,39,19,13014,13000,13006,14,up,36,4,13014,13008,13011,6,up,31,2,13002,12984,13001,18,down,41,16,13013,13002,13005,11,up,37,7
9,USD,2009-03-16 13:00:00,9,accurate,Low,NAHB Housing Market Index,9,accurate,12,2009-03-16 17:00:00+00:00,0.0,2009,1,3,Monday,13024,13026,13014,13019,13028,13012,13022,16,up,3,3,13021,13009,13011,12,down,8,10,13013,13002,13005,11,down,14,7,13024,13014,13022,10,up,3,5,12999,12997,12998,2,down,21,1,12996,12990,12992,6,down,27,2,12989,12977,12980,12,down,39,9,12963,12954,12954,9,down,65,9,12970,12966,12968,4,up,51,0
0.55M,USD,2009-03-17 08:30:00,0.50M,better,High,Building Permits,0.53M,accurate,12,2009-03-17 12:30:00+00:00,-10.0,2009,1,3,Tuesday,12954,12958,12951,12957,12972,12955,12965,17,up,8,8,12975,12965,12973,10,up,16,8,12977,12970,12970,7,down,13,3,12970,12957,12967,13,down,10,1,12949,12941,12949,8,down,8,2,12954,12944,12944,10,down,13,3,12967,12953,12955,14,up,2,12,12973,12961,12965,12,up,8,2,12991,12976,12983,15,up,26,2
0.1%,USD,2009-03-17 08:30:00,0.3%,worse,High,PPI m/m,0.8%,accurate,12,2009-03-17 12:30:00+00:00,66.67,2009,1,3,Tuesday,12954,12958,12951,12957,12972,12955,12965,17,up,8,8,12975,12965,12973,10,up,16,8,12977,12970,12970,7,down,13,3,12970,12957,12967,13,down,10,1,12949,12941,12949,8,down,8,2,12954,12944,12944,10,down,13,3,12967,12953,12955,14,up,2,12,12973,12961,12965,12,up,8,2,12991,12976,12983,15,up,26,2
0.2%,USD,2009-03-17 08:30:00,0.1%,better,Medium,Core PPI m/m,0.4%,accurate,12,2009-03-17 12:30:00+00:00,-100.0,2009,1,3,Tuesday,12954,12958,12951,12957,12972,12955,12965,17,up,8,8,12975,12965,12973,10,up,16,8,12977,12970,12970,7,down,13,3,12970,12957,12967,13,down,10,1,12949,12941,12949,8,down,8,2,12954,12944,12944,10,down,13,3,12967,12953,12955,14,up,2,12,12973,12961,12965,12,up,8,2,12991,12976,12983,15,up,26,2
0.58M,USD,2009-03-17 08:30:00,0.45M,better,Medium,Housing Starts,0.48M,accurate,12,2009-03-17 12:30:00+00:00,-28.89,2009,1,3,Tuesday,12954,12958,12951,12957,12972,12955,12965,17,up,8,8,12975,12965,12973,10,up,16,8,12977,12970,12970,7,down,13,3,12970,12957,12967,13,down,10,1,12949,12941,12949,8,down,8,2,12954,12944,12944,10,down,13,3,12967,12953,12955,14,up,2,12,12973,12961,12965,12,up,8,2,12991,12976,12983,15,up,26,2
0.2%,USD,2009-03-18 08:30:00,0.1%,better,High,Core CPI m/m,0.2%,accurate,12,2009-03-18 12:30:00+00:00,-100.0,2009,1,3,Wednesday,13057,13088,13057,13076,13116,13075,13103,41,up,27,26,13123,13099,13108,24,up,32,4,13113,13095,13106,18,down,30,2,13134,13119,13120,15,up,44,14,13139,13128,13129,11,up,53,3,13134,13126,13128,8,down,52,2,13147,13138,13140,9,up,64,4,13119,13103,13109,16,down,33,9,13119,13112,13113,7,up,37,5
0.4%,USD,2009-03-18 08:30:00,0.3%,better,Medium,CPI m/m,0.3%,accurate,12,2009-03-18 12:30:00+00:00,-33.33,2009,1,3,Wednesday,13057,13088,13057,13076,13116,13075,13103,41,up,27,26,13123,13099,13108,24,up,32,4,13113,13095,13106,18,down,30,2,13134,13119,13120,15,up,44,14,13139,13128,13129,11,up,53,3,13134,13126,13128,8,down,52,2,13147,13138,13140,9,up,64,4,13119,13103,13109,16,down,33,9,13119,13112,13113,7,up,37,5
-133B,USD,2009-03-18 08:30:00,-137B,better,Medium,Current Account,-181B,worse,12,2009-03-18 12:30:00+00:00,-2.92,2009,1,3,Wednesday,13057,13088,13057,13076,13116,13075,13103,41,up,27,26,13123,13099,13108,24,up,32,4,13113,13095,13106,18,down,30,2,13134,13119,13120,15,up,44,14,13139,13128,13129,11,up,53,3,13134,13126,13128,8,down,52,2,13147,13138,13140,9,up,64,4,13119,13103,13109,16,down,33,9,13119,13112,13113,7,up,37,5
2.0M,USD,2009-03-18 10:30:00,1.2M,accurate,Medium,Crude Oil Inventories,0.7M,accurate,12,2009-03-18 14:30:00+00:00,-66.67,2009,1,3,Wednesday,13144,13147,13138,13140,13141,13120,13121,21,down,19,19,13129,13114,13117,15,down,23,4,13127,13117,13127,10,up,13,10,13134,13128,13129,6,up,11,1,13119,13103,13109,16,down,31,9,13112,13099,13110,13,up,30,8,13119,13112,13113,7,up,27,5,13126,13116,13123,10,up,17,5,13333,13281,13333,52,up,193,32
<0.25%,USD,2009-03-18 14:17:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,12,2009-03-18 18:15:00+00:00,0.0,2009,1,3,Wednesday,13115,13120,13103,13110,13214,13109,13214,105,up,104,102,13337,13215,13303,122,up,193,88,13333,13281,13333,52,up,223,32,13411,13367,13404,44,up,294,20,13493,13463,13478,30,up,368,12,13460,13443,13460,17,down,350,17,13495,13485,13486,10,up,376,7,13505,13480,13504,25,up,394,21,13499,13491,13493,8,down,383,2
