,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
4481,2018-07-23 10:00:00,23,-2.94,-1.2243485844945836,0.74,-2.2,-0.9911091353858246,0,0,2,2,0,0,0,0,1,1,11705,11702,11707,5,3,3,0,0,11707,11705,11709,4,5,2,0,0,11709,11706,11710,4,7,2,0,1,11702,11700,11705,5,0,-1,0,0,11703,11700,11703,3,-1,3,0,0,11700,11700,11705,5,2,-4,0,0,11704,11701,11707,6,-2,-3,0,0,11707,11706,11714,8,-5,-2,0,0,11709,11709,11716,7,-7,-6,-1,-1,11709,11709,11716,7,-7,-4,0,-1,11713,11708,11720,12,-11,-7,-1,-1,11709,11708,11720,12,-7,-11,-1,-1,11720,11712,11727,15,-18,6,1,-1,11714,11712,11719,7,-12,-3,0,-1,11717,11714,11720,6,-15,-1,0,-1,11718,11713,11720,7,-16,2,0,-1,11716,11704,11717,13,-14,12,1,-1,11704,11698,11705,7,-2,4,0,0,0,4
4482,2018-07-24 09:00:00,35,-50.0,-0.4615038691088112,100.0,50.0,0.4093815410911704,0,0,1,0,1,0,0,1,0,1,11694,11694,11701,7,0,0,0,0,11694,11691,11697,6,0,0,0,0,11697,11692,11699,7,3,3,0,0,11694,11690,11696,6,0,1,0,0,11693,11692,11697,5,1,-3,0,0,11696,11690,11696,6,-2,5,0,0,11691,11691,11696,5,3,-2,0,0,11693,11691,11698,7,1,-5,0,0,11698,11697,11701,4,-4,-2,0,0,11698,11697,11706,9,-4,-5,0,0,11704,11702,11708,6,-10,-3,0,-1,11698,11697,11708,11,-4,-9,-1,0,11707,11702,11714,12,-13,2,0,-1,11705,11703,11713,10,-11,-5,0,-1,11710,11700,11717,17,-16,7,1,-1,11703,11695,11707,12,-9,8,1,-1,11695,11681,11696,15,-1,11,1,0,11684,11684,11691,7,10,-5,0,1,1,19
4483,2018-07-24 09:59:00,64,11.11,0.2321472753804974,0.0,11.11,0.2321472753804974,0,1,0,1,0,0,0,1,0,1,11713,11705,11713,8,6,6,1,1,11711,11710,11713,3,4,-2,0,0,11709,11707,11712,5,2,-2,0,0,11707,11705,11713,8,0,1,0,0,11706,11703,11710,7,1,-2,0,0,11708,11702,11709,7,-1,3,0,0,11705,11702,11705,3,2,1,0,0,11704,11692,11704,12,3,11,1,0,11693,11692,11696,4,14,0,0,1,11693,11690,11700,10,14,-6,-1,1,11699,11691,11700,9,8,5,0,1,11693,11690,11700,10,14,-1,0,1,11694,11690,11701,11,13,-4,0,1,11698,11697,11708,11,9,-9,-1,1,11707,11702,11714,12,0,2,0,0,11705,11703,11713,10,2,-5,0,0,11710,11700,11717,17,-3,7,1,0,11703,11695,11707,12,4,8,1,0,0,-3
4484,2018-07-25 10:00:00,47,-5.68,-1.0579046617145451,-3.34,-9.02,-1.0041727500292197,0,0,1,0,0,1,0,1,0,1,11693,11692,11699,7,-4,-4,0,0,11694,11690,11695,5,-3,1,0,0,11694,11690,11694,4,-3,0,0,0,11697,11695,11699,4,0,1,0,0,11696,11695,11706,11,1,-10,-1,0,11705,11705,11712,7,-8,-5,0,-1,11710,11708,11711,3,-13,2,0,-1,11708,11704,11709,5,-11,4,0,-1,11704,11704,11707,3,-7,-3,0,-1,11704,11704,11711,7,-7,-7,-1,-1,11711,11700,11712,12,-14,11,1,-1,11704,11700,11712,12,-7,4,0,-1,11700,11689,11704,15,-3,10,1,0,11690,11686,11697,11,7,-2,0,1,11692,11690,11700,10,5,-3,0,0,11695,11690,11695,5,2,0,0,0,11695,11689,11701,12,2,-3,0,0,11698,11693,11703,10,-1,-4,0,0,-2,-25
4485,2018-07-25 10:30:00,18,403.86,1.0310355505670303,0.0,403.86,1.0310355505670303,3,0,0,3,0,0,1,0,0,1,11696,11691,11697,6,4,4,0,0,11689,11688,11696,8,-3,-7,-1,0,11681,11677,11698,21,-11,-7,-1,-1,11692,11691,11695,4,0,-2,0,0,11694,11689,11695,6,-2,3,0,0,11692,11692,11697,5,0,-2,0,0,11694,11690,11694,4,-2,0,0,0,11694,11690,11695,5,-2,1,0,0,11693,11692,11699,7,-1,-4,0,0,11693,11692,11706,14,-1,-13,-1,0,11705,11704,11712,8,-13,1,0,-1,11693,11692,11712,20,-1,-11,-1,0,11704,11700,11712,12,-12,4,0,-1,11700,11689,11704,15,-8,10,1,-1,11690,11686,11697,11,2,-2,0,0,11692,11690,11700,10,0,-3,0,0,11695,11690,11695,5,-3,0,0,0,11695,11689,11701,12,-3,-3,0,0,-2,-25
4486,2018-07-26 10:30:00,46,38.46,1.5179089493923923,0.0,38.46,1.5179089493923923,1,0,0,1,0,0,0,1,0,1,11660,11653,11660,7,4,4,0,0,11654,11654,11660,6,-2,-6,-1,0,11662,11652,11662,10,6,8,1,1,11656,11655,11662,7,0,-3,0,0,11659,11656,11675,19,-3,-16,-1,0,11675,11671,11676,5,-19,1,0,-1,11674,11671,11677,6,-18,0,0,-1,11674,11672,11679,7,-18,-1,0,-1,11675,11674,11682,8,-19,-7,-1,-1,11675,11674,11686,12,-19,-9,-1,-1,11684,11678,11686,8,-28,3,0,-2,11675,11674,11686,12,-19,-6,-1,-1,11681,11673,11700,27,-25,-14,-1,-2,11695,11692,11731,39,-39,-28,-2,-2,11723,11701,11723,22,-67,7,1,-2,11716,11708,11718,10,-60,3,0,-2,11713,11706,11715,9,-57,3,0,-2,11710,11707,11713,6,-54,-2,0,-2,0,5
4487,2018-07-27 10:00:00,63,1.64,1.694348198646353,2.24,3.88,1.1786499861403583,0,2,0,2,0,0,0,0,1,1,11655,11651,11657,6,1,0,0,0,11656,11652,11660,8,2,1,0,0,11656,11655,11662,7,2,0,0,0,11654,11650,11655,5,0,0,0,0,11654,11652,11656,4,0,1,0,0,11653,11649,11654,5,1,1,0,0,11652,11651,11657,6,2,-2,0,0,11654,11648,11655,7,0,3,0,0,11651,11645,11653,8,3,0,0,0,11651,11643,11655,12,3,8,1,0,11643,11639,11650,11,11,3,0,1,11651,11639,11655,16,3,11,1,0,11640,11626,11642,16,14,14,1,1,11626,11620,11640,20,28,2,0,2,11625,11624,11630,6,29,-4,0,2,11629,11624,11630,6,25,2,0,2,11627,11625,11634,9,27,-3,0,2,11630,11623,11630,7,24,7,1,2,0,0
4488,2018-07-30 10:00:00,50,125.0,1.0206989926001222,0.0,125.0,1.0850675550971638,0,1,0,1,0,0,0,1,0,1,11705,11704,11710,6,-4,-5,0,0,11701,11699,11705,6,-8,-4,0,-1,11707,11701,11707,6,-2,6,1,0,11709,11707,11710,3,0,0,0,0,11709,11704,11709,5,0,4,0,0,11705,11700,11706,6,4,5,0,0,11700,11698,11701,3,9,1,0,1,11700,11695,11701,6,9,5,0,1,11695,11691,11697,6,14,2,0,1,11695,11691,11698,7,14,1,0,1,11694,11692,11696,4,15,1,0,1,11695,11691,11698,7,14,2,0,1,11693,11679,11699,20,16,12,1,1,11681,11681,11688,7,28,-3,0,2,11684,11678,11687,9,25,1,0,2,11683,11682,11687,5,26,-3,0,2,11685,11678,11688,10,24,2,0,2,11683,11682,11687,5,26,-2,0,2,0,0
4489,2018-07-31 09:00:00,65,-1.56,-0.7627760872586679,-1.52,-3.08,-1.0776996080250354,1,0,0,1,0,0,0,1,0,1,11723,11722,11728,6,-4,-4,0,0,11715,11715,11724,9,-12,-8,-1,-1,11711,11708,11716,8,-16,-4,0,-1,11727,11726,11733,7,0,-6,-1,0,11733,11728,11736,8,-6,-3,0,-1,11736,11735,11743,8,-9,-7,-1,-1,11743,11741,11746,5,-16,1,0,-1,11741,11740,11743,3,-14,-1,0,-1,11742,11735,11745,10,-15,7,1,-1,11742,11732,11745,13,-15,9,1,-1,11733,11733,11740,7,-6,-5,0,-1,11742,11732,11745,13,-15,4,0,-1,11738,11731,11741,10,-11,-1,0,-1,11739,11735,11744,9,-12,3,0,-1,11736,11726,11739,13,-9,9,1,-1,11727,11722,11728,6,0,0,0,0,11727,11720,11727,7,0,2,0,0,11725,11714,11729,15,2,11,1,0,-2,-22
4490,2018-07-31 09:45:00,10,11.64,1.075073402328174,0.0,11.64,1.075073402328174,0,2,0,2,0,0,0,0,1,1,11708,11708,11716,8,-7,-7,-1,-1,11706,11699,11709,10,-9,-2,0,-1,11706,11704,11708,4,-9,0,0,-1,11715,11713,11721,8,0,-6,-1,0,11721,11718,11724,6,-6,1,0,-1,11720,11712,11721,9,-5,5,0,0,11715,11715,11727,12,0,-5,0,0,11721,11710,11723,13,-6,8,1,-1,11713,11706,11713,7,2,2,0,0,11713,11706,11724,18,2,-10,-1,0,11723,11722,11736,14,-8,-13,-1,-1,11720,11706,11727,21,-5,-3,0,0,11742,11732,11745,13,-27,4,0,-2,11742,11732,11745,13,-27,4,0,-2,11739,11735,11744,9,-24,3,0,-2,11739,11735,11744,9,-24,3,0,-2,11727,11722,11728,6,-12,0,0,-1,11727,11722,11728,6,-12,0,0,-1,0,-5
4491,2018-07-31 10:00:00,6,2.13,1.3785655293330814,1.6500000000000001,3.7800000000000002,2.6099298518257936,0,3,0,0,3,0,1,0,0,1,11705,11700,11706,6,-1,-1,0,0,11709,11700,11709,9,3,4,0,0,11705,11703,11710,7,-1,-4,0,0,11706,11704,11708,4,0,0,0,0,11706,11699,11709,10,0,-2,0,0,11708,11708,11716,8,-2,-7,-1,0,11715,11713,11721,8,-9,-6,-1,-1,11721,11718,11724,6,-15,1,0,-1,11720,11712,11721,9,-14,5,0,-1,11720,11710,11727,17,-14,7,1,-1,11713,11706,11724,18,-7,-10,-1,-1,11720,11706,11727,21,-14,-3,0,-1,11723,11722,11746,24,-17,-19,-1,-1,11742,11732,11745,13,-36,4,0,-2,11738,11731,11741,10,-32,-1,0,-2,11739,11735,11744,9,-33,3,0,-2,11736,11726,11739,13,-30,9,1,-2,11727,11722,11728,6,-21,0,0,-2,0,-5
4492,2018-08-01 01:00:00,67,-1.75,-1.1932252144953408,0.0,-1.75,-1.1932252144953408,0,0,1,1,0,0,0,1,0,1,11680,11677,11681,4,2,2,0,0,11680,11679,11681,2,2,0,0,0,11678,11677,11680,3,0,-2,0,0,11678,11676,11678,2,0,1,0,0,11677,11676,11678,2,1,-1,0,0,11678,11677,11679,2,0,0,0,0,11679,11676,11679,3,-1,2,0,0,11677,11676,11678,2,1,-1,0,0,11678,11677,11679,2,0,-1,0,0,11678,11677,11682,5,0,-4,0,0,11682,11681,11683,2,-4,1,0,0,11678,11677,11683,6,0,-3,0,0,11681,11680,11684,4,-3,-2,0,0,11683,11682,11687,5,-5,-4,0,0,11687,11682,11688,6,-9,2,0,-1,11685,11682,11690,8,-7,-4,0,-1,11689,11684,11692,8,-11,5,0,-1,11684,11683,11688,5,-6,-3,0,-1,0,3
4493,2018-08-01 08:15:00,0,53.22,3.4678105954144947,-6.779999999999999,46.44,2.4130128238103135,0,3,0,3,0,0,1,0,0,1,11686,11686,11695,9,-9,-9,-1,-1,11687,11683,11687,4,-8,1,0,-1,11698,11687,11698,11,3,11,1,0,11695,11689,11695,6,0,5,0,0,11690,11687,11690,3,5,2,0,0,11688,11683,11689,6,7,2,0,1,11686,11681,11686,5,9,2,0,1,11684,11683,11685,2,11,0,0,1,11684,11681,11685,4,11,-1,0,1,11684,11681,11688,7,11,-3,0,1,11687,11683,11687,4,8,2,0,1,11687,11682,11687,5,8,3,0,1,11687,11682,11687,5,8,3,0,1,11681,11680,11687,7,14,-1,0,1,11681,11680,11687,7,14,-1,0,1,11679,11679,11685,6,16,-3,0,1,11679,11679,11685,6,16,-3,0,1,11690,11681,11690,9,5,5,0,0,-1,-10
4494,2018-08-01 09:45:00,29,0.36,-0.1941246539983862,-0.18,0.18,-0.1623999405836273,1,0,0,1,0,0,0,1,0,1,11680,11678,11682,4,1,1,0,0,11677,11676,11680,4,-2,-3,0,0,11678,11677,11680,3,-1,1,0,0,11679,11678,11682,4,0,0,0,0,11679,11679,11685,6,0,-6,-1,0,11685,11683,11688,5,-6,1,0,-1,11684,11680,11685,5,-5,4,0,0,11680,11680,11684,4,-1,-3,0,0,11683,11681,11689,8,-4,-6,-1,0,11683,11681,11692,11,-4,-7,-1,0,11690,11686,11692,6,-11,-1,0,-1,11685,11680,11692,12,-6,-5,0,-1,11698,11683,11699,16,-19,10,1,-1,11698,11683,11699,16,-19,10,1,-1,11687,11682,11687,5,-8,3,0,-1,11687,11682,11687,5,-8,3,0,-1,11681,11680,11687,7,-2,-1,0,0,11681,11680,11687,7,-2,-1,0,0,0,3
4495,2018-08-01 10:30:00,18,-738.45,-2.5376095575911286,0.0,-738.45,-2.5376095575911286,3,0,0,3,0,0,1,0,0,1,11682,11680,11683,3,2,2,0,0,11683,11680,11683,3,3,1,0,0,11684,11678,11685,7,4,1,0,0,11680,11678,11681,3,0,1,0,0,11679,11678,11680,2,1,1,0,0,11678,11674,11680,6,2,0,0,0,11678,11676,11681,5,2,-3,0,0,11681,11680,11686,6,-1,-1,0,0,11682,11677,11683,6,-2,5,0,0,11682,11676,11683,7,-2,2,0,0,11680,11678,11685,7,0,-5,0,0,11682,11676,11685,9,-2,-3,0,0,11685,11680,11692,12,-5,-5,0,0,11690,11686,11699,13,-10,-8,-1,-1,11698,11683,11699,16,-18,10,1,-1,11688,11681,11689,8,-8,1,0,-1,11687,11682,11687,5,-7,3,0,-1,11684,11681,11688,7,-4,3,0,0,-1,-11
4496,2018-08-01 14:00:00,26,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,1,0,0,1,11668,11661,11677,16,1,1,0,0,11672,11668,11674,6,5,3,0,0,11671,11669,11674,5,4,-1,0,0,11667,11667,11670,3,0,0,0,0,11667,11665,11668,3,0,2,0,0,11665,11662,11665,3,2,1,0,0,11664,11661,11665,4,3,2,0,0,11662,11662,11666,4,5,-4,0,0,11665,11662,11666,4,2,3,0,0,11665,11657,11666,9,2,8,1,0,11657,11657,11663,6,10,-5,0,1,11665,11657,11666,9,2,3,0,0,11662,11662,11669,7,5,-3,0,0,11665,11660,11667,7,2,4,0,0,11661,11660,11672,12,6,-8,-1,1,11669,11665,11676,11,-2,-6,-1,0,11675,11669,11686,17,-8,-7,-1,-1,11682,11674,11686,12,-15,0,0,-1,0,-3
4497,2018-08-02 08:30:00,69,1.82,-0.4202813465618541,0.0,1.82,-0.22909737982898626,2,0,0,2,0,0,0,0,1,1,11613,11612,11618,6,-3,-4,0,0,11617,11613,11620,7,1,4,0,0,11618,11616,11621,5,2,1,0,0,11616,11616,11619,3,0,-1,0,0,11617,11614,11618,4,-1,3,0,0,11614,11613,11618,5,2,-3,0,0,11617,11612,11617,5,-1,4,0,0,11613,11607,11613,6,3,5,0,0,11608,11608,11617,9,8,-9,-1,1,11608,11601,11619,18,8,2,0,1,11606,11605,11623,18,10,-11,-1,1,11608,11601,11623,22,8,-9,-1,1,11617,11611,11621,10,-1,-3,0,0,11620,11614,11630,16,-4,3,0,0,11617,11610,11618,8,-1,1,0,0,11616,11608,11616,8,0,2,0,0,11614,11612,11620,8,2,-5,0,0,11619,11618,11627,9,-3,-5,0,0,1,8
4498,2018-08-02 10:00:00,24,0.0,-0.25281262043232083,0.0,0.0,-0.2989482126255698,1,0,0,1,0,0,0,1,0,1,11622,11621,11627,6,-3,-3,0,0,11621,11618,11623,5,-4,-1,0,0,11623,11619,11623,4,-2,2,0,0,11625,11623,11628,5,0,-3,0,0,11628,11627,11632,5,-3,-2,0,0,11629,11625,11630,5,-4,3,0,0,11626,11623,11630,7,-1,2,0,0,11624,11622,11625,3,1,0,0,0,11624,11624,11628,4,1,-2,0,0,11624,11623,11628,5,1,-1,0,0,11625,11622,11626,4,0,-1,0,0,11624,11622,11628,6,1,-2,0,0,11626,11613,11629,16,-1,13,1,0,11613,11607,11619,12,12,5,0,1,11608,11601,11623,22,17,-9,-1,1,11617,11611,11621,10,8,-3,0,1,11620,11614,11630,16,5,3,0,0,11617,11610,11618,8,8,1,0,1,-1,-9
4499,2018-08-02 10:30:00,46,10.26,-0.29134292267781164,0.0,10.26,-0.29134292267781164,1,0,0,1,0,0,0,1,0,1,11614,11614,11618,4,-2,-1,0,0,11614,11613,11618,5,-2,0,0,0,11609,11609,11615,6,-7,-5,0,-1,11616,11615,11621,6,0,-5,0,0,11621,11620,11622,2,-5,0,0,0,11621,11620,11623,3,-5,-2,0,0,11623,11619,11623,4,-7,2,0,-1,11621,11618,11623,5,-5,-1,0,0,11622,11621,11627,6,-6,-3,0,-1,11622,11621,11632,11,-6,-8,-1,-1,11629,11622,11630,8,-13,5,0,-1,11622,11621,11632,11,-6,-2,0,-1,11624,11622,11628,6,-8,-2,0,-1,11626,11613,11629,16,-10,13,1,-1,11613,11607,11619,12,3,5,0,0,11608,11601,11623,22,8,-9,-1,1,11617,11611,11621,10,-1,-3,0,0,11620,11614,11630,16,-4,3,0,0,0,-4
4500,2018-08-03 09:45:00,30,0.36,-0.15901246396963348,0.53,0.89,0.04504529080739513,1,0,0,1,0,0,0,1,0,1,11574,11565,11576,11,8,8,1,1,11575,11570,11576,6,9,1,0,1,11572,11571,11577,6,6,-3,0,1,11566,11563,11570,7,0,1,0,0,11565,11560,11568,8,1,2,0,0,11563,11562,11570,8,3,-6,-1,0,11569,11568,11577,9,-3,-8,-1,0,11577,11577,11587,10,-11,-9,-1,-1,11586,11584,11591,7,-20,0,0,-1,11586,11583,11592,9,-20,-4,0,-1,11589,11589,11607,18,-23,-12,-1,-2,11563,11562,11592,30,3,-27,-2,0,11598,11585,11609,24,-32,4,0,-2,11598,11585,11609,24,-32,4,0,-2,11607,11580,11608,28,-41,26,2,-2,11607,11580,11608,28,-41,26,2,-2,11575,11572,11577,5,-9,0,0,-1,11575,11572,11577,5,-9,0,0,-1,2,25
4501,2018-08-03 10:00:00,40,-14.850000000000001,-4.537893283060631,0.0,-14.850000000000001,-4.53789328306063,0,0,3,3,0,0,1,0,0,1,11583,11573,11584,11,11,10,1,1,11581,11579,11584,5,9,-2,0,1,11582,11581,11586,5,10,1,0,1,11572,11571,11577,6,0,-3,0,0,11575,11570,11576,6,-3,1,0,0,11574,11565,11576,11,-2,8,1,0,11566,11563,11570,7,6,1,0,1,11565,11560,11568,8,7,2,0,1,11563,11562,11570,8,9,-6,-1,1,11563,11562,11587,25,9,-23,-2,1,11586,11583,11592,9,-14,-4,0,-1,11563,11562,11592,30,9,-27,-2,1,11589,11589,11608,19,-17,-9,-1,-1,11598,11585,11609,24,-26,4,0,-2,11594,11592,11610,18,-22,-13,-1,-2,11607,11580,11608,28,-35,26,2,-2,11581,11573,11583,10,-9,6,1,-1,11575,11572,11577,5,-3,0,0,0,1,19
4502,2018-08-07 10:00:00,43,-1.19,-0.6073189491406445,-0.3,-1.49,-0.7882099225501059,0,0,1,1,0,0,0,1,0,1,11600,11599,11605,6,-5,-5,0,0,11595,11594,11601,7,-10,-5,0,-1,11594,11594,11597,3,-11,-1,0,-1,11605,11599,11606,7,0,6,1,0,11599,11597,11599,2,6,2,0,1,11598,11594,11599,5,7,2,0,1,11596,11592,11596,4,9,2,0,1,11595,11594,11597,3,10,1,0,1,11594,11593,11597,4,11,-3,0,1,11594,11593,11599,6,11,-4,0,1,11598,11597,11604,7,7,-4,0,1,11594,11593,11604,11,11,-8,-1,1,11603,11602,11608,6,2,0,0,0,11603,11596,11604,8,2,3,0,0,11600,11590,11603,13,5,8,1,0,11592,11592,11604,12,13,-3,0,1,11595,11589,11600,11,10,4,0,1,11591,11583,11592,9,14,2,0,1,-1,-14
4503,2018-08-07 10:01:00,37,1.4,0.06621315143792936,0.0,1.4,0.06621315143792944,0,1,0,1,0,0,0,1,0,1,11600,11599,11605,6,-5,-5,0,0,11595,11594,11601,7,-10,-5,0,-1,11594,11594,11597,3,-11,-1,0,-1,11605,11599,11606,7,0,6,1,0,11599,11597,11599,2,6,2,0,1,11598,11594,11599,5,7,2,0,1,11596,11592,11596,4,9,2,0,1,11595,11594,11597,3,10,1,0,1,11594,11593,11597,4,11,-3,0,1,11594,11593,11599,6,11,-4,0,1,11598,11597,11604,7,7,-4,0,1,11594,11593,11604,11,11,-8,-1,1,11603,11602,11608,6,2,0,0,0,11603,11596,11604,8,2,3,0,0,11600,11590,11603,13,5,8,1,0,11592,11592,11604,12,13,-3,0,1,11595,11589,11600,11,10,4,0,1,11591,11583,11592,9,14,2,0,1,-1,-14
4504,2018-08-07 15:00:00,12,-37.04,-0.5253836433558031,-1.22,-38.26,-0.7176250375575612,0,0,1,0,0,1,0,1,0,1,11594,11593,11594,1,0,0,0,0,11596,11593,11596,3,2,2,0,0,11594,11594,11596,2,0,-2,0,0,11594,11593,11594,1,0,0,0,0,11594,11593,11595,2,0,1,0,0,11593,11592,11594,2,1,0,0,0,11593,11591,11594,3,1,0,0,0,11593,11591,11594,3,1,2,0,0,11591,11589,11591,2,3,2,0,0,11591,11584,11591,7,3,5,0,0,11586,11582,11589,7,8,4,0,1,11591,11582,11591,9,3,9,1,0,11582,11582,11590,8,12,-5,0,1,11587,11585,11593,8,7,-5,0,1,11592,11589,11596,7,2,-1,0,0,11593,11591,11597,6,1,-2,0,0,11595,11591,11599,8,-1,3,0,0,11592,11589,11598,9,2,1,0,0,0,5
4505,2018-08-08 10:30:00,18,-150.0,-0.06987246589021102,0.0,-150.0,-0.06987246589021102,3,0,0,3,0,0,1,0,0,1,11591,11586,11591,5,4,4,0,0,11592,11590,11593,3,5,1,0,0,11595,11592,11596,4,8,3,0,1,11587,11587,11590,3,0,-2,0,0,11589,11588,11591,3,-2,0,0,0,11589,11587,11591,4,-2,2,0,0,11587,11587,11592,5,0,-3,0,0,11590,11590,11596,6,-3,-5,0,0,11595,11588,11596,8,-8,7,1,-1,11595,11588,11596,8,-8,1,0,-1,11594,11593,11596,3,-7,0,0,-1,11595,11588,11596,8,-8,1,0,-1,11594,11581,11596,15,-7,12,1,-1,11582,11573,11584,11,5,-2,0,0,11584,11582,11592,10,3,-1,0,0,11585,11580,11599,19,2,-13,-1,0,11598,11590,11598,8,-11,4,0,-1,11594,11592,11603,11,-7,-9,-1,-1,1,19
4506,2018-08-09 10:00:00,31,-100.0,-0.9669150030460616,100.0,0.0,0.3812569839706333,0,0,1,1,0,0,0,1,0,1,11591,11589,11595,6,-1,-1,0,0,11592,11590,11596,6,0,1,0,0,11590,11590,11592,2,-2,-2,0,0,11592,11589,11594,5,0,-2,0,0,11594,11587,11595,8,-2,6,1,0,11588,11586,11589,3,4,2,0,0,11586,11585,11588,3,6,0,0,1,11586,11586,11591,5,6,-5,0,1,11591,11591,11594,3,1,-1,0,0,11591,11590,11594,4,1,0,0,0,11590,11587,11598,11,2,-7,-1,0,11591,11587,11598,11,1,-6,-1,0,11597,11590,11600,10,-5,-2,0,0,11599,11589,11600,11,-7,10,1,-1,11589,11588,11595,7,3,-4,0,0,11593,11588,11594,6,-1,1,0,0,11591,11591,11600,9,1,-7,-1,0,11598,11595,11607,12,-6,2,0,-1,-1,-19
4507,2018-08-09 10:30:00,46,6.12,-0.7719291488077492,0.0,6.12,-0.7719291488077492,1,0,0,1,0,0,0,1,0,1,11582,11581,11585,4,-2,-2,0,0,11581,11580,11583,3,-3,-1,0,0,11580,11579,11583,4,-4,-1,0,0,11584,11582,11587,5,0,-1,0,0,11585,11583,11592,9,-1,-7,-1,0,11592,11590,11593,3,-8,2,0,-1,11590,11590,11592,2,-6,-2,0,-1,11592,11590,11596,6,-8,1,0,-1,11591,11589,11595,6,-7,-1,0,-1,11591,11587,11595,8,-7,3,0,-1,11588,11585,11591,6,-4,-3,0,0,11591,11585,11595,10,-7,0,0,-1,11591,11587,11598,11,-7,-6,-1,-1,11597,11590,11600,10,-13,-2,0,-1,11599,11589,11600,11,-15,10,1,-1,11589,11588,11595,7,-5,-4,0,0,11593,11588,11594,6,-9,1,0,-1,11591,11591,11600,9,-7,-7,-1,-1,-1,-13
4508,2018-08-10 14:00:00,25,0.52,0.11707622619538645,0.0,0.52,0.1170762261953799,1,0,0,1,0,0,0,1,0,1,11396,11390,11397,7,2,2,0,0,11397,11394,11397,3,3,1,0,0,11399,11397,11399,2,5,2,0,0,11394,11394,11397,3,0,-1,0,0,11395,11392,11395,3,-1,0,0,0,11395,11395,11397,2,-1,0,0,0,11395,11391,11398,7,-1,3,0,0,11392,11391,11395,4,2,-1,0,0,11393,11388,11394,6,1,4,0,0,11393,11388,11394,6,1,3,0,0,11390,11390,11397,7,4,-4,0,0,11393,11388,11397,9,1,-1,0,0,11395,11393,11414,21,-1,-19,-1,0,11414,11401,11414,13,-20,13,1,-1,11401,11394,11418,24,-7,-15,-1,-1,11416,11414,11428,14,-22,-9,-1,-2,11424,11423,11438,15,-30,-5,0,-2,11429,11427,11447,20,-35,-1,0,-2,1,6
