actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
307K,USD,2007-08-02 08:30:00,315K,better,Medium,Unemployment Claims,303K,accurate,31,2007-08-02 12:30:00+00:00,2.54,2007,3,8,Thursday
0.6%,USD,2007-08-02 10:00:00,1.2%,worse,Medium,Factory Orders m/m,-0.5%,accurate,31,2007-08-02 14:00:00+00:00,50.0,2007,3,8,Thursday
77B,USD,2007-08-02 10:30:00,74B,accurate,Low,Natural Gas Storage,71B,accurate,31,2007-08-02 14:30:00+00:00,-4.05,2007,3,8,Thursday
92K,USD,2007-08-03 08:30:00,135K,worse,High,Non-Farm Employment Change,126K,accurate,31,2007-08-03 12:30:00+00:00,31.85,2007,3,8,Friday
4.6%,USD,2007-08-03 08:30:00,4.5%,worse,High,Unemployment Rate,4.5%,accurate,31,2007-08-03 12:30:00+00:00,-2.22,2007,3,8,Friday
0.3%,USD,2007-08-03 08:30:00,0.3%,accurate,Medium,Average Hourly Earnings m/m,0.4%,better,31,2007-08-03 12:30:00+00:00,0.0,2007,3,8,Friday
55.8,USD,2007-08-03 10:00:00,59.5,worse,High,ISM Non-Manufacturing PMI,60.7,accurate,31,2007-08-03 14:00:00+00:00,6.22,2007,3,8,Friday
4,USD,2007-07-24 10:00:00,4,accurate,Low,Richmond Manufacturing Index,4,accurate,30,2007-07-24 14:00:00+00:00,0.0,2007,3,7,Tuesday
5.75M,USD,2007-07-25 10:00:00,5.87M,worse,High,Existing Home Sales,5.98M,accurate,30,2007-07-25 14:00:00+00:00,2.04,2007,3,7,Wednesday
-1.1M,USD,2007-07-25 10:30:00,-1.4M,accurate,Low,Crude Oil Inventories,-0.4M,accurate,30,2007-07-25 14:30:00+00:00,-21.43,2007,3,7,Wednesday
-0.5%,USD,2007-07-26 08:30:00,0.5%,worse,High,Core Durable Goods Orders m/m,-0.2%,better,30,2007-07-26 12:30:00+00:00,200.0,2007,3,7,Thursday
1.4%,USD,2007-07-26 08:30:00,1.9%,worse,Medium,Durable Goods Orders m/m,-2.3%,better,30,2007-07-26 12:30:00+00:00,26.32,2007,3,7,Thursday
301K,USD,2007-07-26 08:30:00,310K,better,Low,Unemployment Claims,303K,accurate,30,2007-07-26 12:30:00+00:00,2.9,2007,3,7,Thursday
834K,USD,2007-07-26 10:00:00,900K,worse,High,New Home Sales,893K,worse,30,2007-07-26 14:00:00+00:00,7.33,2007,3,7,Thursday
71B,USD,2007-07-26 10:30:00,70B,accurate,Low,Natural Gas Storage,65B,accurate,30,2007-07-26 14:30:00+00:00,-1.43,2007,3,7,Thursday
3.4%,USD,2007-07-27 08:30:00,3.2%,better,High,Advance GDP q/q,0.7%,worse,30,2007-07-27 12:30:00+00:00,-6.25,2007,3,7,Friday
2.7%,USD,2007-07-27 08:30:00,3.4%,worse,Medium,Advance GDP Price Index q/q,4.2%,better,30,2007-07-27 12:30:00+00:00,20.59,2007,3,7,Friday
90.4,USD,2007-07-27 10:00:00,91.5,worse,Medium,Revised UoM Consumer Sentiment,92.4,accurate,30,2007-07-27 14:00:00+00:00,1.2,2007,3,7,Friday
26.5,USD,2007-07-16 08:30:00,18.0,better,Medium,Empire State Manufacturing Index,25.8,accurate,29,2007-07-16 12:30:00+00:00,-47.22,2007,3,7,Monday
-0.2%,USD,2007-07-17 08:30:00,0.2%,worse,High,PPI m/m,0.9%,accurate,29,2007-07-17 12:30:00+00:00,200.0,2007,3,7,Tuesday
0.3%,USD,2007-07-17 08:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,accurate,29,2007-07-17 12:30:00+00:00,-50.0,2007,3,7,Tuesday
126.1B,USD,2007-07-17 09:00:00,70.0B,better,High,TIC Long-Term Purchases,80.3B,worse,29,2007-07-17 13:00:00+00:00,-80.14,2007,3,7,Tuesday
81.7%,USD,2007-07-17 09:15:00,81.5%,better,Medium,Capacity Utilization Rate,81.4%,accurate,29,2007-07-17 13:15:00+00:00,-0.25,2007,3,7,Tuesday
0.5%,USD,2007-07-17 09:15:00,0.4%,better,Medium,Industrial Production m/m,-0.1%,worse,29,2007-07-17 13:15:00+00:00,-25.0,2007,3,7,Tuesday
48.2,USD,2007-07-17 10:00:00,49.2,worse,Low,IBD/TIPP Economic Optimism,49.1,accurate,29,2007-07-17 14:00:00+00:00,2.03,2007,3,7,Tuesday
24,USD,2007-07-17 13:00:00,28,worse,Low,NAHB Housing Market Index,28,accurate,29,2007-07-17 17:00:00+00:00,14.29,2007,3,7,Tuesday
0.2%,USD,2007-07-18 08:30:00,0.2%,accurate,High,Core CPI m/m,0.1%,accurate,29,2007-07-18 12:30:00+00:00,0.0,2007,3,7,Wednesday
1.41M,USD,2007-07-18 08:30:00,1.49M,worse,Medium,Building Permits,1.52M,accurate,29,2007-07-18 12:30:00+00:00,5.37,2007,3,7,Wednesday
0.2%,USD,2007-07-18 08:30:00,0.1%,better,Medium,CPI m/m,0.7%,accurate,29,2007-07-18 12:30:00+00:00,-100.0,2007,3,7,Wednesday
1.47M,USD,2007-07-18 08:30:00,1.45M,accurate,Medium,Housing Starts,1.43M,worse,29,2007-07-18 12:30:00+00:00,-1.38,2007,3,7,Wednesday
-0.4M,USD,2007-07-18 10:30:00,-0.5M,accurate,Low,Crude Oil Inventories,-1.5M,accurate,29,2007-07-18 14:30:00+00:00,-20.0,2007,3,7,Wednesday
301K,USD,2007-07-19 08:30:00,314K,better,Medium,Unemployment Claims,309K,accurate,29,2007-07-19 12:30:00+00:00,4.14,2007,3,7,Thursday
-0.3%,USD,2007-07-19 10:00:00,0.0%,worse,Low,CB Leading Index m/m,0.2%,worse,29,2007-07-19 14:00:00+00:00,-300.0,2007,3,7,Thursday
65B,USD,2007-07-19 10:30:00,69B,accurate,Low,Natural Gas Storage,106B,accurate,29,2007-07-19 14:30:00+00:00,5.8,2007,3,7,Thursday
9.2,USD,2007-07-19 12:00:00,13.6,worse,Medium,Philly Fed Manufacturing Index,18.0,accurate,29,2007-07-19 16:00:00+00:00,32.35,2007,3,7,Thursday
12.9B,USD,2007-07-09 15:00:00,6.4B,better,Low,Consumer Credit m/m,2.3B,worse,28,2007-07-09 19:00:00+00:00,-101.56,2007,3,7,Monday
0.5%,USD,2007-07-10 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.3%,accurate,28,2007-07-10 14:00:00+00:00,-25.0,2007,3,7,Tuesday
-1.5M,USD,2007-07-11 10:30:00,0.0M,accurate,Low,Crude Oil Inventories,3.2M,accurate,28,2007-07-11 14:30:00+00:00,-150.0,2007,3,7,Wednesday
-60.0B,USD,2007-07-12 08:30:00,-60.0B,accurate,High,Trade Balance,-58.7B,accurate,28,2007-07-12 12:30:00+00:00,0.0,2007,3,7,Thursday
308K,USD,2007-07-12 08:30:00,315K,better,Low,Unemployment Claims,320K,accurate,28,2007-07-12 12:30:00+00:00,2.22,2007,3,7,Thursday
106B,USD,2007-07-12 10:30:00,97B,accurate,Low,Natural Gas Storage,78B,accurate,28,2007-07-12 14:30:00+00:00,-9.28,2007,3,7,Thursday
27.5B,USD,2007-07-12 14:00:00,27.4B,accurate,Medium,Federal Budget Balance,-67.7B,accurate,28,2007-07-12 18:00:00+00:00,-0.36,2007,3,7,Thursday
-0.4%,USD,2007-07-13 08:30:00,0.2%,worse,High,Core Retail Sales m/m,1.6%,better,28,2007-07-13 12:30:00+00:00,300.0,2007,3,7,Friday
-0.9%,USD,2007-07-13 08:30:00,0.0%,worse,High,Retail Sales m/m,1.5%,better,28,2007-07-13 12:30:00+00:00,-900.0,2007,3,7,Friday
1.0%,USD,2007-07-13 08:30:00,0.6%,better,Medium,Import Prices m/m,1.1%,better,28,2007-07-13 12:30:00+00:00,-66.67,2007,3,7,Friday
92.4,USD,2007-07-13 10:00:00,86.0,better,High,Prelim UoM Consumer Sentiment,85.3,better,28,2007-07-13 14:00:00+00:00,-7.44,2007,3,7,Friday
0.5%,USD,2007-07-13 10:00:00,0.3%,worse,Medium,Business Inventories m/m,0.4%,accurate,28,2007-07-13 14:00:00+00:00,-66.67,2007,3,7,Friday
56.0,USD,2007-07-02 10:00:00,55.0,better,High,ISM Manufacturing PMI,55.0,accurate,27,2007-07-02 14:00:00+00:00,-1.82,2007,3,7,Monday
68.0,USD,2007-07-02 10:00:00,69.0,worse,Low,ISM Manufacturing Prices,71.0,accurate,27,2007-07-02 14:00:00+00:00,1.45,2007,3,7,Monday
-3.5%,USD,2007-07-03 10:00:00,0.6%,worse,High,Pending Home Sales m/m,-3.4%,worse,27,2007-07-03 14:00:00+00:00,683.33,2007,3,7,Tuesday
-0.5%,USD,2007-07-03 10:00:00,-0.9%,better,Medium,Factory Orders m/m,0.5%,better,27,2007-07-03 14:00:00+00:00,-44.44,2007,3,7,Tuesday
15.7M,USD,2007-07-03 01:00:00,16.2M,worse,Low,Total Vehicle Sales,16.3M,accurate,27,2007-07-03 05:00:00+00:00,3.09,2007,3,7,Tuesday
150K,USD,2007-07-05 08:15:00,105K,better,Medium,ADP Non-Farm Employment Change,98K,accurate,27,2007-07-05 12:15:00+00:00,-42.86,2007,3,7,Thursday
318K,USD,2007-07-05 08:30:00,315K,accurate,Medium,Unemployment Claims,316K,accurate,27,2007-07-05 12:30:00+00:00,-0.95,2007,3,7,Thursday
60.7,USD,2007-07-05 10:00:00,58.1,better,High,ISM Non-Manufacturing PMI,59.7,accurate,27,2007-07-05 14:00:00+00:00,-4.48,2007,3,7,Thursday
3.2M,USD,2007-07-05 10:30:00,-0.2M,accurate,Low,Crude Oil Inventories,1.6M,accurate,27,2007-07-05 14:30:00+00:00,-1700.0,2007,3,7,Thursday
132K,USD,2007-07-06 08:30:00,125K,better,High,Non-Farm Employment Change,190K,better,27,2007-07-06 12:30:00+00:00,-5.6,2007,3,7,Friday
4.5%,USD,2007-07-06 08:30:00,4.5%,accurate,High,Unemployment Rate,4.5%,accurate,27,2007-07-06 12:30:00+00:00,0.0,2007,3,7,Friday
0.3%,USD,2007-07-06 08:30:00,0.4%,worse,Medium,Average Hourly Earnings m/m,0.4%,better,27,2007-07-06 12:30:00+00:00,25.0,2007,3,7,Friday
78B,USD,2007-07-06 10:30:00,82B,accurate,Low,Natural Gas Storage,99B,accurate,27,2007-07-06 14:30:00+00:00,4.88,2007,3,7,Friday
5.99M,USD,2007-06-25 10:00:00,5.96M,better,High,Existing Home Sales,6.01M,accurate,26,2007-06-25 14:00:00+00:00,-0.5,2007,2,6,Monday
-2.1%,USD,2007-06-26 09:00:00,-2.1%,accurate,Low,S&P/CS Composite-20 HPI y/y,-1.3%,accurate,26,2007-06-26 13:00:00+00:00,0.0,2007,2,6,Tuesday
103.9,USD,2007-06-26 10:00:00,105.5,worse,High,CB Consumer Confidence,108.5,better,26,2007-06-26 14:00:00+00:00,1.52,2007,2,6,Tuesday
915K,USD,2007-06-26 10:00:00,922K,worse,High,New Home Sales,930K,worse,26,2007-06-26 14:00:00+00:00,0.76,2007,2,6,Tuesday
4,USD,2007-06-26 10:00:00,-8,better,Low,Richmond Manufacturing Index,-10,accurate,26,2007-06-26 14:00:00+00:00,-150.0,2007,2,6,Tuesday
-1.0%,USD,2007-06-27 08:30:00,0.2%,worse,High,Core Durable Goods Orders m/m,2.5%,better,26,2007-06-27 12:30:00+00:00,600.0,2007,2,6,Wednesday
-2.8%,USD,2007-06-27 08:30:00,-1.2%,worse,Medium,Durable Goods Orders m/m,1.1%,better,26,2007-06-27 12:30:00+00:00,133.33,2007,2,6,Wednesday
1.6M,USD,2007-06-27 10:30:00,1.6M,accurate,Low,Crude Oil Inventories,6.9M,accurate,26,2007-06-27 14:30:00+00:00,0.0,2007,2,6,Wednesday
0.7%,USD,2007-06-28 08:30:00,0.8%,worse,Medium,Final GDP q/q,0.6%,accurate,26,2007-06-28 12:30:00+00:00,12.5,2007,2,6,Thursday
4.2%,USD,2007-06-28 08:30:00,4.0%,better,Low,Final GDP Price Index q/q,4.0%,accurate,26,2007-06-28 12:30:00+00:00,-5.0,2007,2,6,Thursday
313K,USD,2007-06-28 08:30:00,315K,accurate,Low,Unemployment Claims,326K,accurate,26,2007-06-28 12:30:00+00:00,0.63,2007,2,6,Thursday
99B,USD,2007-06-28 10:30:00,84B,accurate,Low,Natural Gas Storage,89B,accurate,26,2007-06-28 14:30:00+00:00,-17.86,2007,2,6,Thursday
5.25%,USD,2007-06-28 14:15:00,5.25%,accurate,High,Federal Funds Rate,5.25%,accurate,26,2007-06-28 18:15:00+00:00,0.0,2007,2,6,Thursday
0.1%,USD,2007-06-29 08:30:00,0.1%,accurate,High,Core PCE Price Index m/m,0.1%,accurate,26,2007-06-29 12:30:00+00:00,0.0,2007,2,6,Friday
0.5%,USD,2007-06-29 08:30:00,0.7%,worse,Medium,Personal Spending m/m,0.5%,accurate,26,2007-06-29 12:30:00+00:00,28.57,2007,2,6,Friday
0.4%,USD,2007-06-29 08:30:00,0.6%,worse,Low,Personal Income m/m,-0.2%,worse,26,2007-06-29 12:30:00+00:00,33.33,2007,2,6,Friday
60.2,USD,2007-06-29 09:45:00,58.0,better,Medium,Chicago PMI,61.7,accurate,26,2007-06-29 13:45:00+00:00,-3.79,2007,2,6,Friday
85.3,USD,2007-06-29 10:00:00,83.9,better,Medium,Revised UoM Consumer Sentiment,83.7,accurate,26,2007-06-29 14:00:00+00:00,-1.67,2007,2,6,Friday
0.9%,USD,2007-06-29 10:00:00,0.1%,better,Low,Construction Spending m/m,0.2%,accurate,26,2007-06-29 14:00:00+00:00,-800.0,2007,2,6,Friday
28,USD,2007-06-18 13:00:00,29,worse,Low,NAHB Housing Market Index,30,accurate,25,2007-06-18 17:00:00+00:00,3.45,2007,2,6,Monday
1.50M,USD,2007-06-19 08:30:00,1.47M,better,Medium,Building Permits,1.46M,better,25,2007-06-19 12:30:00+00:00,-2.04,2007,2,6,Tuesday
1.47M,USD,2007-06-19 08:30:00,1.48M,accurate,Medium,Housing Starts,1.51M,accurate,25,2007-06-19 12:30:00+00:00,0.68,2007,2,6,Tuesday
6.9M,USD,2007-06-20 10:30:00,0.0M,accurate,Low,Crude Oil Inventories,0.1M,accurate,25,2007-06-20 14:30:00+00:00,690.0,2007,2,6,Wednesday
324K,USD,2007-06-21 08:30:00,312K,worse,Medium,Unemployment Claims,314K,accurate,25,2007-06-21 12:30:00+00:00,-3.85,2007,2,6,Thursday
0.3%,USD,2007-06-21 10:00:00,0.2%,better,Low,CB Leading Index m/m,-0.3%,better,25,2007-06-21 14:00:00+00:00,-50.0,2007,2,6,Thursday
89B,USD,2007-06-21 10:30:00,88B,accurate,Low,Natural Gas Storage,92B,accurate,25,2007-06-21 14:30:00+00:00,-1.14,2007,2,6,Thursday
18.0,USD,2007-06-21 12:00:00,7.5,better,Medium,Philly Fed Manufacturing Index,4.2,accurate,25,2007-06-21 16:00:00+00:00,-140.0,2007,2,6,Thursday
49.1,USD,2007-06-12 10:00:00,47.8,better,Low,IBD/TIPP Economic Optimism,48.0,accurate,24,2007-06-12 14:00:00+00:00,-2.72,2007,2,6,Tuesday
-67.7B,USD,2007-06-12 14:00:00,-70.0B,accurate,Medium,Federal Budget Balance,177.7B,accurate,24,2007-06-12 18:00:00+00:00,-3.29,2007,2,6,Tuesday
1.3%,USD,2007-06-13 08:30:00,0.7%,better,High,Core Retail Sales m/m,0.1%,better,24,2007-06-13 12:30:00+00:00,-85.71,2007,2,6,Wednesday
1.4%,USD,2007-06-13 08:30:00,0.6%,better,High,Retail Sales m/m,-0.1%,better,24,2007-06-13 12:30:00+00:00,-133.33,2007,2,6,Wednesday
0.9%,USD,2007-06-13 08:30:00,0.3%,better,Medium,Import Prices m/m,1.4%,accurate,24,2007-06-13 12:30:00+00:00,-200.0,2007,2,6,Wednesday
0.4%,USD,2007-06-13 10:00:00,0.2%,worse,Medium,Business Inventories m/m,0.0%,worse,24,2007-06-13 14:00:00+00:00,-100.0,2007,2,6,Wednesday
0.1M,USD,2007-06-13 10:30:00,-0.3M,accurate,Low,Crude Oil Inventories,0.1M,accurate,24,2007-06-13 14:30:00+00:00,-133.33,2007,2,6,Wednesday
0.9%,USD,2007-06-14 08:30:00,0.6%,better,High,PPI m/m,0.7%,accurate,24,2007-06-14 12:30:00+00:00,-50.0,2007,2,6,Thursday
0.2%,USD,2007-06-14 08:30:00,0.2%,accurate,Medium,Core PPI m/m,0.0%,accurate,24,2007-06-14 12:30:00+00:00,0.0,2007,2,6,Thursday
311K,USD,2007-06-14 08:30:00,315K,accurate,Low,Unemployment Claims,311K,accurate,24,2007-06-14 12:30:00+00:00,1.27,2007,2,6,Thursday
92B,USD,2007-06-14 10:30:00,98B,accurate,Low,Natural Gas Storage,110B,accurate,24,2007-06-14 14:30:00+00:00,6.12,2007,2,6,Thursday
0.1%,USD,2007-06-15 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,24,2007-06-15 12:30:00+00:00,50.0,2007,2,6,Friday
0.7%,USD,2007-06-15 08:30:00,0.6%,better,Medium,CPI m/m,0.4%,accurate,24,2007-06-15 12:30:00+00:00,-16.67,2007,2,6,Friday
-193B,USD,2007-06-15 08:30:00,-203B,better,Medium,Current Account,-188B,better,24,2007-06-15 12:30:00+00:00,-4.93,2007,2,6,Friday
25.8,USD,2007-06-15 08:30:00,11.1,better,Medium,Empire State Manufacturing Index,8.0,accurate,24,2007-06-15 12:30:00+00:00,-132.43,2007,2,6,Friday
84.1B,USD,2007-06-15 09:00:00,71.8B,better,High,TIC Long-Term Purchases,51.2B,worse,24,2007-06-15 13:00:00+00:00,-17.13,2007,2,6,Friday
81.3%,USD,2007-06-15 09:15:00,81.6%,worse,Medium,Capacity Utilization Rate,81.5%,accurate,24,2007-06-15 13:15:00+00:00,0.37,2007,2,6,Friday
0.0%,USD,2007-06-15 09:15:00,0.1%,worse,Medium,Industrial Production m/m,0.4%,worse,24,2007-06-15 13:15:00+00:00,100.0,2007,2,6,Friday
83.7,USD,2007-06-15 10:00:00,88.5,worse,High,Prelim UoM Consumer Sentiment,88.3,accurate,24,2007-06-15 14:00:00+00:00,5.42,2007,2,6,Friday
0.3%,USD,2007-06-04 10:00:00,0.7%,worse,Medium,Factory Orders m/m,4.1%,better,23,2007-06-04 14:00:00+00:00,57.14,2007,2,6,Monday
59.7,USD,2007-06-05 10:00:00,55.3,better,High,ISM Non-Manufacturing PMI,56.0,accurate,23,2007-06-05 14:00:00+00:00,-7.96,2007,2,6,Tuesday
1.0%,USD,2007-06-06 08:30:00,1.1%,accurate,Medium,Revised Nonfarm Productivity q/q,1.7%,accurate,23,2007-06-06 12:30:00+00:00,9.09,2007,2,6,Wednesday
1.8%,USD,2007-06-06 08:30:00,1.3%,better,Low,Revised Unit Labor Costs q/q,0.6%,accurate,23,2007-06-06 12:30:00+00:00,-38.46,2007,2,6,Wednesday
0.1M,USD,2007-06-06 10:30:00,0.1M,accurate,Low,Crude Oil Inventories,-2.0M,accurate,23,2007-06-06 14:30:00+00:00,0.0,2007,2,6,Wednesday
309K,USD,2007-06-07 08:30:00,315K,better,Medium,Unemployment Claims,310K,accurate,23,2007-06-07 12:30:00+00:00,1.9,2007,2,6,Thursday
0.3%,USD,2007-06-07 10:00:00,0.3%,accurate,Low,Final Wholesale Inventories m/m,0.4%,worse,23,2007-06-07 14:00:00+00:00,0.0,2007,2,6,Thursday
110B,USD,2007-06-07 10:30:00,105B,accurate,Low,Natural Gas Storage,107B,accurate,23,2007-06-07 14:30:00+00:00,-4.76,2007,2,6,Thursday
2.6B,USD,2007-06-07 15:00:00,6.0B,worse,Low,Consumer Credit m/m,14.0B,better,23,2007-06-07 19:00:00+00:00,56.67,2007,2,6,Thursday
-58.5B,USD,2007-06-08 08:30:00,-63.5B,better,High,Trade Balance,-62.4B,better,23,2007-06-08 12:30:00+00:00,-7.87,2007,2,6,Friday
-1.4%,USD,2007-05-29 09:00:00,-1.2%,worse,Low,S&P/CS Composite-20 HPI y/y,-0.8%,better,22,2007-05-29 13:00:00+00:00,16.67,2007,2,5,Tuesday
108.0,USD,2007-05-29 10:00:00,104.5,better,High,CB Consumer Confidence,106.3,better,22,2007-05-29 14:00:00+00:00,-3.35,2007,2,5,Tuesday
97K,USD,2007-05-30 08:15:00,115K,worse,High,ADP Non-Farm Employment Change,61K,accurate,22,2007-05-30 12:15:00+00:00,15.65,2007,2,5,Wednesday
0.6%,USD,2007-05-31 08:30:00,0.7%,worse,High,Prelim GDP q/q,1.3%,accurate,22,2007-05-31 12:30:00+00:00,14.29,2007,2,5,Thursday
4.0%,USD,2007-05-31 08:30:00,4.0%,accurate,Low,Prelim GDP Price Index q/q,4.0%,accurate,22,2007-05-31 12:30:00+00:00,0.0,2007,2,5,Thursday
310K,USD,2007-05-31 08:30:00,314K,accurate,Low,Unemployment Claims,314K,accurate,22,2007-05-31 12:30:00+00:00,1.27,2007,2,5,Thursday
61.7,USD,2007-05-31 09:45:00,54.2,better,Medium,Chicago PMI,52.9,accurate,22,2007-05-31 13:45:00+00:00,-13.84,2007,2,5,Thursday
0.1%,USD,2007-05-31 10:00:00,-0.1%,accurate,Low,Construction Spending m/m,0.6%,better,22,2007-05-31 14:00:00+00:00,-200.0,2007,2,5,Thursday
-2.0M,USD,2007-05-31 10:30:00,1.0M,accurate,Low,Crude Oil Inventories,2.0M,accurate,22,2007-05-31 14:30:00+00:00,300.0,2007,2,5,Thursday
107B,USD,2007-05-31 10:30:00,105B,accurate,Low,Natural Gas Storage,104B,accurate,22,2007-05-31 14:30:00+00:00,-1.9,2007,2,5,Thursday
0.1%,USD,2007-06-01 08:30:00,0.2%,worse,High,Core PCE Price Index m/m,0.0%,accurate,22,2007-06-01 12:30:00+00:00,50.0,2007,2,6,Friday
157K,USD,2007-06-01 08:30:00,135K,better,High,Non-Farm Employment Change,80K,worse,22,2007-06-01 12:30:00+00:00,-16.3,2007,2,6,Friday
4.5%,USD,2007-06-01 08:30:00,4.5%,accurate,High,Unemployment Rate,4.5%,accurate,22,2007-06-01 12:30:00+00:00,0.0,2007,2,6,Friday
0.3%,USD,2007-06-01 08:30:00,0.3%,accurate,Medium,Average Hourly Earnings m/m,0.2%,accurate,22,2007-06-01 12:30:00+00:00,0.0,2007,2,6,Friday
0.5%,USD,2007-06-01 08:30:00,0.4%,better,Medium,Personal Spending m/m,0.4%,better,22,2007-06-01 12:30:00+00:00,-25.0,2007,2,6,Friday
-0.1%,USD,2007-06-01 08:30:00,0.3%,worse,Low,Personal Income m/m,0.8%,better,22,2007-06-01 12:30:00+00:00,133.33,2007,2,6,Friday
55.0,USD,2007-06-01 10:00:00,54.0,better,High,ISM Manufacturing PMI,54.7,accurate,22,2007-06-01 14:00:00+00:00,-1.85,2007,2,6,Friday
-3.2%,USD,2007-06-01 10:00:00,0.3%,worse,High,Pending Home Sales m/m,-4.5%,better,22,2007-06-01 14:00:00+00:00,1166.67,2007,2,6,Friday
88.3,USD,2007-06-01 10:00:00,88.7,accurate,Medium,Revised UoM Consumer Sentiment,88.7,accurate,22,2007-06-01 14:00:00+00:00,0.45,2007,2,6,Friday
71.0,USD,2007-06-01 10:00:00,73.0,worse,Low,ISM Manufacturing Prices,73.0,accurate,22,2007-06-01 14:00:00+00:00,2.74,2007,2,6,Friday
16.3M,USD,2007-06-01 01:00:00,16.3M,accurate,Low,Total Vehicle Sales,16.3M,accurate,22,2007-06-01 05:00:00+00:00,0.0,2007,2,6,Friday
-10,USD,2007-05-22 10:00:00,-6,worse,Low,Richmond Manufacturing Index,-11,accurate,21,2007-05-22 14:00:00+00:00,66.67,2007,2,5,Tuesday
2.0M,USD,2007-05-23 10:30:00,0.6M,accurate,Low,Crude Oil Inventories,1.1M,accurate,21,2007-05-23 14:30:00+00:00,-233.33,2007,2,5,Wednesday
1.5%,USD,2007-05-24 08:30:00,0.5%,better,High,Core Durable Goods Orders m/m,0.3%,worse,21,2007-05-24 12:30:00+00:00,-200.0,2007,2,5,Thursday
0.6%,USD,2007-05-24 08:30:00,0.9%,worse,Medium,Durable Goods Orders m/m,5.0%,better,21,2007-05-24 12:30:00+00:00,33.33,2007,2,5,Thursday
311K,USD,2007-05-24 08:30:00,305K,worse,Medium,Unemployment Claims,296K,accurate,21,2007-05-24 12:30:00+00:00,-1.97,2007,2,5,Thursday
981K,USD,2007-05-24 10:00:00,860K,better,High,New Home Sales,844K,worse,21,2007-05-24 14:00:00+00:00,-14.07,2007,2,5,Thursday
104B,USD,2007-05-24 10:30:00,96B,accurate,Low,Natural Gas Storage,95B,accurate,21,2007-05-24 14:30:00+00:00,-8.33,2007,2,5,Thursday
5.99M,USD,2007-05-25 10:00:00,6.14M,worse,High,Existing Home Sales,6.15M,better,21,2007-05-25 14:00:00+00:00,2.44,2007,2,5,Friday
0.2%,USD,2007-05-15 08:30:00,0.2%,accurate,High,Core CPI m/m,0.1%,accurate,20,2007-05-15 12:30:00+00:00,0.0,2007,2,5,Tuesday
0.4%,USD,2007-05-15 08:30:00,0.5%,worse,Medium,CPI m/m,0.6%,accurate,20,2007-05-15 12:30:00+00:00,20.0,2007,2,5,Tuesday
8.0,USD,2007-05-15 08:30:00,9.0,worse,Medium,Empire State Manufacturing Index,3.8,accurate,20,2007-05-15 12:30:00+00:00,11.11,2007,2,5,Tuesday
67.6B,USD,2007-05-15 09:00:00,72.0B,worse,High,TIC Long-Term Purchases,58.1B,accurate,20,2007-05-15 13:00:00+00:00,6.11,2007,2,5,Tuesday
48.0,USD,2007-05-15 10:00:00,45.0,better,Low,IBD/TIPP Economic Optimism,45.5,accurate,20,2007-05-15 14:00:00+00:00,-6.67,2007,2,5,Tuesday
30,USD,2007-05-15 13:00:00,33,worse,Low,NAHB Housing Market Index,33,accurate,20,2007-05-15 17:00:00+00:00,9.09,2007,2,5,Tuesday
1.43M,USD,2007-05-16 08:30:00,1.52M,worse,Medium,Building Permits,1.57M,better,20,2007-05-16 12:30:00+00:00,5.92,2007,2,5,Wednesday
1.53M,USD,2007-05-16 08:30:00,1.49M,better,Medium,Housing Starts,1.49M,worse,20,2007-05-16 12:30:00+00:00,-2.68,2007,2,5,Wednesday
81.6%,USD,2007-05-16 09:15:00,81.4%,better,Medium,Capacity Utilization Rate,81.2%,worse,20,2007-05-16 13:15:00+00:00,-0.25,2007,2,5,Wednesday
0.7%,USD,2007-05-16 09:15:00,0.3%,better,Medium,Industrial Production m/m,-0.3%,worse,20,2007-05-16 13:15:00+00:00,-133.33,2007,2,5,Wednesday
1.1M,USD,2007-05-16 10:30:00,0.0M,accurate,Low,Crude Oil Inventories,5.5M,accurate,20,2007-05-16 14:30:00+00:00,110.0,2007,2,5,Wednesday
293K,USD,2007-05-17 08:30:00,312K,better,Low,Unemployment Claims,298K,accurate,20,2007-05-17 12:30:00+00:00,6.09,2007,2,5,Thursday
-0.5%,USD,2007-05-17 10:00:00,-0.1%,worse,Low,CB Leading Index m/m,0.6%,better,20,2007-05-17 14:00:00+00:00,400.0,2007,2,5,Thursday
95B,USD,2007-05-17 10:30:00,97B,accurate,Low,Natural Gas Storage,96B,accurate,20,2007-05-17 14:30:00+00:00,2.06,2007,2,5,Thursday
4.2,USD,2007-05-17 12:00:00,3.0,better,Medium,Philly Fed Manufacturing Index,0.2,accurate,20,2007-05-17 16:00:00+00:00,-40.0,2007,2,5,Thursday
88.7,USD,2007-05-18 10:00:00,86.4,better,High,Prelim UoM Consumer Sentiment,87.1,better,20,2007-05-18 14:00:00+00:00,-2.66,2007,2,5,Friday
13.5B,USD,2007-05-07 15:00:00,4.2B,better,Low,Consumer Credit m/m,5.6B,better,19,2007-05-07 19:00:00+00:00,-221.43,2007,2,5,Monday
