actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
0.89M,USD,2013-02-20 08:30:00,0.93M,worse,Medium,Housing Starts,0.97M,accurate,8,2013-02-20 13:30:00+00:00,4.3,2013,1,2,Wednesday,13365,13370,13365,13369,13379,13368,13379,11,up,10,10,13379,13376,13377,3,down,8,2,13382,13376,13376,6,down,7,1,13383,13376,13379,7,up,10,1,13386,13383,13383,3,up,14,2,13377,13370,13371,7,down,2,4,13387,13380,13380,7,up,11,4,13350,13345,13350,5,down,19,2,13350,13348,13349,2,down,20,1
0.3%,USD,2013-02-21 08:30:00,0.2%,better,High,Core CPI m/m,0.1%,accurate,8,2013-02-21 13:30:00+00:00,-50.0,2013,1,2,Thursday,13199,13199,13186,13187,13194,13184,13190,10,up,3,3,13196,13190,13193,6,up,6,3,13197,13192,13193,5,down,6,0,13195,13189,13193,6,down,6,4,13212,13207,13209,5,up,22,1,13198,13195,13195,3,down,8,1,13214,13208,13213,6,up,26,2,13214,13209,13212,5,down,25,1,13204,13199,13204,5,down,17,3
362K,USD,2013-02-21 08:30:00,353K,worse,High,Unemployment Claims,342K,accurate,8,2013-02-21 13:30:00+00:00,-2.55,2013,1,2,Thursday,13199,13199,13186,13187,13194,13184,13190,10,up,3,3,13196,13190,13193,6,up,6,3,13197,13192,13193,5,down,6,0,13195,13189,13193,6,down,6,4,13212,13207,13209,5,up,22,1,13198,13195,13195,3,down,8,1,13214,13208,13213,6,up,26,2,13214,13209,13212,5,down,25,1,13204,13199,13204,5,down,17,3
0.0%,USD,2013-02-21 08:30:00,0.1%,worse,Medium,CPI m/m,0.0%,accurate,8,2013-02-21 13:30:00+00:00,100.0,2013,1,2,Thursday,13199,13199,13186,13187,13194,13184,13190,10,up,3,3,13196,13190,13193,6,up,6,3,13197,13192,13193,5,down,6,0,13195,13189,13193,6,down,6,4,13212,13207,13209,5,up,22,1,13198,13195,13195,3,down,8,1,13214,13208,13213,6,up,26,2,13214,13209,13212,5,down,25,1,13204,13199,13204,5,down,17,3
55.2,USD,2013-02-21 09:00:00,55.6,worse,Medium,Flash Manufacturing PMI,55.8,accurate,8,2013-02-21 14:00:00+00:00,0.72,2013,1,2,Thursday,13189,13195,13189,13193,13197,13188,13196,9,up,3,3,13203,13195,13202,8,up,9,5,13205,13196,13204,9,up,11,2,13212,13207,13209,5,up,16,1,13198,13195,13195,3,down,2,1,13214,13208,13213,6,up,20,2,13223,13217,13221,6,up,28,1,13206,13203,13204,3,down,11,2,13206,13199,13200,7,down,7,4
4.92M,USD,2013-02-21 10:00:00,4.89M,better,High,Existing Home Sales,4.90M,worse,8,2013-02-21 15:00:00+00:00,-0.61,2013,1,2,Thursday,13196,13198,13195,13195,13225,13191,13224,34,up,29,29,13228,13213,13214,15,down,19,9,13217,13207,13211,10,down,16,3,13214,13208,13213,6,up,18,2,13223,13217,13221,6,up,26,1,13214,13209,13212,5,down,17,1,13206,13203,13204,3,down,9,2,13206,13199,13200,7,down,5,4,13182,13177,13179,5,down,16,2
-12.5,USD,2013-02-21 10:00:00,1.1,worse,High,Philly Fed Manufacturing Index,-5.8,accurate,8,2013-02-21 15:00:00+00:00,1236.36,2013,1,2,Thursday,13196,13198,13195,13195,13225,13191,13224,34,up,29,29,13228,13213,13214,15,down,19,9,13217,13207,13211,10,down,16,3,13214,13208,13213,6,up,18,2,13223,13217,13221,6,up,26,1,13214,13209,13212,5,down,17,1,13206,13203,13204,3,down,9,2,13206,13199,13200,7,down,5,4,13182,13177,13179,5,down,16,2
0.2%,USD,2013-02-21 10:00:00,0.2%,accurate,Low,CB Leading Index m/m,0.5%,accurate,8,2013-02-21 15:00:00+00:00,0.0,2013,1,2,Thursday,13196,13198,13195,13195,13225,13191,13224,34,up,29,29,13228,13213,13214,15,down,19,9,13217,13207,13211,10,down,16,3,13214,13208,13213,6,up,18,2,13223,13217,13221,6,up,26,1,13214,13209,13212,5,down,17,1,13206,13203,13204,3,down,9,2,13206,13199,13200,7,down,5,4,13182,13177,13179,5,down,16,2
-127B,USD,2013-02-21 10:30:00,-119B,accurate,Low,Natural Gas Storage,-157B,accurate,8,2013-02-21 15:30:00+00:00,6.72,2013,1,2,Thursday,13211,13214,13208,13213,13219,13211,13217,8,up,4,4,13217,13213,13214,4,down,1,3,13216,13212,13214,4,down,1,0,13223,13217,13221,6,up,8,1,13214,13209,13212,5,down,1,1,13206,13203,13204,3,down,9,2,13204,13199,13204,5,down,9,3,13183,13180,13182,3,down,31,1,13177,13168,13173,9,down,40,4
4.1M,USD,2013-02-21 11:00:00,1.9M,accurate,Medium,Crude Oil Inventories,0.6M,accurate,8,2013-02-21 16:00:00+00:00,-115.79,2013,1,2,Thursday,13220,13223,13217,13221,13229,13221,13227,8,up,6,6,13230,13225,13227,5,down,6,0,13231,13226,13227,5,down,6,1,13214,13209,13212,5,down,9,1,13206,13203,13204,3,down,17,2,13204,13199,13204,5,down,17,3,13206,13199,13200,7,down,21,4,13182,13177,13179,5,down,42,2,13171,13165,13170,6,down,51,5
6.8%,USD,2013-02-26 09:00:00,6.7%,accurate,Medium,S&P/CS Composite-20 HPI y/y,5.4%,accurate,9,2013-02-26 14:00:00+00:00,-1.49,2013,1,2,Tuesday,13076,13079,13070,13074,13092,13073,13092,19,up,18,17,13102,13089,13094,13,up,20,1,13104,13093,13103,11,up,29,9,13088,13080,13087,8,down,13,0,13109,13102,13106,7,up,32,0,13070,13052,13057,18,down,17,5,13078,13060,13072,18,up,2,6,13057,13048,13054,9,down,20,0,13054,13047,13052,7,down,22,5
0.6%,USD,2013-02-26 09:00:00,0.6%,accurate,Low,HPI m/m,0.4%,worse,9,2013-02-26 14:00:00+00:00,0.0,2013,1,2,Tuesday,13076,13079,13070,13074,13092,13073,13092,19,up,18,17,13102,13089,13094,13,up,20,1,13104,13093,13103,11,up,29,9,13088,13080,13087,8,down,13,0,13109,13102,13106,7,up,32,0,13070,13052,13057,18,down,17,5,13078,13060,13072,18,up,2,6,13057,13048,13054,9,down,20,0,13054,13047,13052,7,down,22,5
6,USD,2013-02-26 09:59:00,-4,better,Low,Richmond Manufacturing Index,-12,accurate,9,2013-02-26 15:00:00+00:00,-250.0,2013,1,2,Tuesday,13106,13109,13102,13106,13118,13086,13090,32,down,16,16,13090,13063,13063,27,down,43,27,13074,13055,13055,19,down,51,8,13070,13052,13057,18,up,49,5,13078,13060,13072,18,up,34,6,13061,13054,13057,7,down,49,1,13057,13048,13054,9,down,52,0,13054,13047,13052,7,down,54,5,13052,13046,13048,6,down,58,4
69.6,USD,2013-02-26 10:00:00,60.8,better,High,CB Consumer Confidence,58.4,accurate,9,2013-02-26 15:00:00+00:00,-14.47,2013,1,2,Tuesday,13106,13109,13102,13106,13118,13086,13090,32,down,16,16,13090,13063,13063,27,down,43,27,13074,13055,13055,19,down,51,8,13070,13052,13057,18,up,49,5,13078,13060,13072,18,up,34,6,13061,13054,13057,7,down,49,1,13057,13048,13054,9,down,52,0,13054,13047,13052,7,down,54,5,13052,13046,13048,6,down,58,4
437K,USD,2013-02-26 10:00:00,381K,better,High,New Home Sales,378K,better,9,2013-02-26 15:00:00+00:00,-14.7,2013,1,2,Tuesday,13106,13109,13102,13106,13118,13086,13090,32,down,16,16,13090,13063,13063,27,down,43,27,13074,13055,13055,19,down,51,8,13070,13052,13057,18,up,49,5,13078,13060,13072,18,up,34,6,13061,13054,13057,7,down,49,1,13057,13048,13054,9,down,52,0,13054,13047,13052,7,down,54,5,13052,13046,13048,6,down,58,4
1.9%,USD,2013-02-27 08:30:00,0.3%,better,High,Core Durable Goods Orders m/m,1.0%,worse,9,2013-02-27 13:30:00+00:00,-533.33,2013,1,2,Wednesday,13089,13090,13073,13075,13084,13074,13076,10,up,1,1,13079,13067,13078,12,up,3,2,13084,13075,13083,9,up,8,4,13087,13080,13081,7,down,6,4,13088,13076,13082,12,up,7,5,13097,13088,13095,9,up,20,4,13129,13107,13111,22,up,36,7,13103,13093,13103,10,down,28,1,13107,13103,13106,4,up,31,3
-5.2%,USD,2013-02-27 08:30:00,-4.8%,worse,Medium,Durable Goods Orders m/m,4.3%,worse,9,2013-02-27 13:30:00+00:00,8.33,2013,1,2,Wednesday,13089,13090,13073,13075,13084,13074,13076,10,up,1,1,13079,13067,13078,12,up,3,2,13084,13075,13083,9,up,8,4,13087,13080,13081,7,down,6,4,13088,13076,13082,12,up,7,5,13097,13088,13095,9,up,20,4,13129,13107,13111,22,up,36,7,13103,13093,13103,10,down,28,1,13107,13103,13106,4,up,31,3
4.5%,USD,2013-02-27 10:00:00,1.7%,better,High,Pending Home Sales m/m,-1.9%,better,9,2013-02-27 15:00:00+00:00,-164.71,2013,1,2,Wednesday,13091,13097,13088,13095,13098,13086,13090,12,down,5,5,13096,13086,13093,10,up,2,3,13114,13093,13112,21,up,17,19,13129,13107,13111,22,down,16,7,13112,13101,13109,11,down,14,3,13103,13093,13103,10,down,8,1,13105,13099,13103,6,down,8,2,13099,13097,13098,2,down,3,1,13098,13093,13093,5,down,2,5
1.1M,USD,2013-02-27 10:30:00,2.4M,accurate,Medium,Crude Oil Inventories,4.1M,accurate,9,2013-02-27 15:30:00+00:00,54.17,2013,1,2,Wednesday,13118,13129,13107,13111,13126,13111,13123,15,up,12,11,13126,13114,13116,12,down,5,7,13122,13113,13113,9,down,2,3,13112,13101,13109,11,down,2,3,13103,13093,13103,10,down,8,1,13105,13099,13103,6,down,8,2,13107,13103,13106,4,up,5,3,13095,13093,13093,2,down,18,2,13136,13122,13130,14,up,19,6
0.1%,USD,2013-02-28 08:30:00,0.5%,worse,High,Prelim GDP q/q,-0.1%,accurate,9,2013-02-28 13:30:00+00:00,80.0,2013,1,2,Thursday,13125,13125,13117,13123,13132,13121,13125,11,up,2,2,13134,13124,13134,10,up,11,9,13136,13127,13133,9,down,10,1,13121,13115,13118,6,down,5,1,13113,13108,13110,5,down,13,2,13103,13094,13102,9,down,21,1,13095,13088,13095,7,down,28,3,13088,13077,13084,11,down,39,1,13081,13078,13078,3,down,45,3
344K,USD,2013-02-28 08:30:00,361K,better,High,Unemployment Claims,366K,accurate,9,2013-02-28 13:30:00+00:00,4.71,2013,1,2,Thursday,13125,13125,13117,13123,13132,13121,13125,11,up,2,2,13134,13124,13134,10,up,11,9,13136,13127,13133,9,down,10,1,13121,13115,13118,6,down,5,1,13113,13108,13110,5,down,13,2,13103,13094,13102,9,down,21,1,13095,13088,13095,7,down,28,3,13088,13077,13084,11,down,39,1,13081,13078,13078,3,down,45,3
0.9%,USD,2013-02-28 08:30:00,0.6%,better,Low,Prelim GDP Price Index q/q,0.6%,accurate,9,2013-02-28 13:30:00+00:00,-50.0,2013,1,2,Thursday,13125,13125,13117,13123,13132,13121,13125,11,up,2,2,13134,13124,13134,10,up,11,9,13136,13127,13133,9,down,10,1,13121,13115,13118,6,down,5,1,13113,13108,13110,5,down,13,2,13103,13094,13102,9,down,21,1,13095,13088,13095,7,down,28,3,13088,13077,13084,11,down,39,1,13081,13078,13078,3,down,45,3
56.8,USD,2013-02-28 09:45:00,54.6,better,Medium,Chicago PMI,55.6,accurate,9,2013-02-28 14:45:00+00:00,-4.03,2013,1,2,Thursday,13116,13117,13112,13112,13117,13107,13107,10,down,5,5,13110,13101,13103,9,down,9,4,13103,13094,13102,9,down,10,1,13095,13091,13093,4,down,19,1,13083,13076,13083,7,down,29,5,13087,13077,13079,10,down,33,1,13081,13075,13081,6,up,31,6,13093,13090,13091,3,up,21,0,13088,13084,13087,4,down,25,1
-171B,USD,2013-02-28 10:30:00,-165B,accurate,Low,Natural Gas Storage,-127B,accurate,9,2013-02-28 15:30:00+00:00,3.64,2013,1,2,Thursday,13092,13095,13088,13095,13096,13081,13082,15,down,13,13,13085,13078,13078,7,down,17,4,13083,13076,13083,7,up,12,5,13074,13058,13073,16,down,22,9,13088,13077,13084,11,up,11,1,13084,13078,13078,6,down,17,6,13081,13078,13078,3,down,17,3,13081,13077,13081,4,up,14,4,13077,13075,13076,2,down,19,0
15.4M,USD,2013-03-01 00:00:00,15.1M,better,Low,Total Vehicle Sales,15.3M,accurate,9,2013-03-01 05:00:00+00:00,-1.99,2013,1,3,Friday,13075,13075,13074,13074,13076,13074,13075,2,up,1,1,13075,13075,13075,0,down,1,0,13083,13075,13083,8,up,9,8,13081,13079,13080,2,down,6,0,13084,13082,13082,2,up,8,0,13083,13081,13082,2,down,8,1,13066,13062,13066,4,down,8,1,13077,13074,13076,3,up,2,0,13082,13075,13076,7,down,2,5
0.1%,USD,2013-03-01 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.0%,accurate,9,2013-03-01 13:30:00+00:00,0.0,2013,1,3,Friday,13000,13000,12996,12997,13004,12994,13004,10,up,7,8,13015,13002,13003,13,down,6,1,13010,12998,13009,12,up,12,6,13009,13005,13006,4,down,9,3,13000,12993,12999,7,down,2,6,12990,12984,12990,6,down,7,3,12983,12970,12981,13,down,16,9,12983,12977,12980,6,down,17,1,13009,13003,13006,6,up,9,1
0.2%,USD,2013-03-01 08:30:00,0.2%,accurate,Medium,Personal Spending m/m,0.1%,worse,9,2013-03-01 13:30:00+00:00,0.0,2013,1,3,Friday,13000,13000,12996,12997,13004,12994,13004,10,up,7,8,13015,13002,13003,13,down,6,1,13010,12998,13009,12,up,12,6,13009,13005,13006,4,down,9,3,13000,12993,12999,7,down,2,6,12990,12984,12990,6,down,7,3,12983,12970,12981,13,down,16,9,12983,12977,12980,6,down,17,1,13009,13003,13006,6,up,9,1
-3.6%,USD,2013-03-01 08:30:00,-2.3%,worse,Low,Personal Income m/m,2.6%,accurate,9,2013-03-01 13:30:00+00:00,56.52,2013,1,3,Friday,13000,13000,12996,12997,13004,12994,13004,10,up,7,8,13015,13002,13003,13,down,6,1,13010,12998,13009,12,up,12,6,13009,13005,13006,4,down,9,3,13000,12993,12999,7,down,2,6,12990,12984,12990,6,down,7,3,12983,12970,12981,13,down,16,9,12983,12977,12980,6,down,17,1,13009,13003,13006,6,up,9,1
54.3,USD,2013-03-01 09:00:00,55.2,worse,Low,Final Manufacturing PMI,55.2,accurate,9,2013-03-01 14:00:00+00:00,1.63,2013,1,3,Friday,13009,13009,13005,13006,13008,13004,13005,4,down,1,1,13009,13001,13002,8,down,4,3,13006,13000,13004,6,up,2,2,13000,12993,12999,7,down,7,6,12990,12984,12990,6,down,16,3,12983,12970,12981,13,down,25,9,12988,12977,12983,11,up,23,6,12988,12979,12987,9,up,19,8,13038,13013,13037,25,up,31,22
77.6,USD,2013-03-01 09:55:00,76.3,better,Medium,Revised UoM Consumer Sentiment,76.3,accurate,9,2013-03-01 14:55:00+00:00,-1.7,2013,1,3,Friday,12994,12994,12987,12988,12990,12984,12990,6,up,2,3,12990,12969,12981,21,down,7,9,12993,12978,12993,15,up,5,12,12975,12966,12972,9,down,16,1,12984,12976,12977,8,up,11,4,12985,12975,12979,10,up,9,6,12987,12978,12980,9,up,8,7,13016,13008,13015,8,up,27,7,13020,13017,13019,3,up,31,1
54.2,USD,2013-03-01 10:00:00,52.7,better,High,ISM Manufacturing PMI,53.1,accurate,9,2013-03-01 15:00:00+00:00,-2.85,2013,1,3,Friday,12987,12990,12984,12990,12990,12969,12981,21,down,9,9,12993,12978,12993,15,up,3,12,12996,12983,12986,13,down,4,7,12983,12970,12981,13,down,9,9,12988,12977,12983,11,up,7,6,12983,12977,12980,6,down,10,1,12988,12979,12987,9,up,3,8,13038,13013,13037,25,up,47,22,13020,13016,13016,4,down,26,3
-2.1%,USD,2013-03-01 10:00:00,0.6%,worse,Low,Construction Spending m/m,1.1%,accurate,9,2013-03-01 15:00:00+00:00,450.0,2013,1,3,Friday,12987,12990,12984,12990,12990,12969,12981,21,down,9,9,12993,12978,12993,15,up,3,12,12996,12983,12986,13,down,4,7,12983,12970,12981,13,down,9,9,12988,12977,12983,11,up,7,6,12983,12977,12980,6,down,10,1,12988,12979,12987,9,up,3,8,13038,13013,13037,25,up,47,22,13020,13016,13016,4,down,26,3
61.5,USD,2013-03-01 10:00:00,57.3,better,Low,ISM Manufacturing Prices,56.5,accurate,9,2013-03-01 15:00:00+00:00,-7.33,2013,1,3,Friday,12987,12990,12984,12990,12990,12969,12981,21,down,9,9,12993,12978,12993,15,up,3,12,12996,12983,12986,13,down,4,7,12983,12970,12981,13,down,9,9,12988,12977,12983,11,up,7,6,12983,12977,12980,6,down,10,1,12988,12979,12987,9,up,3,8,13038,13013,13037,25,up,47,22,13020,13016,13016,4,down,26,3
56.0,USD,2013-03-05 10:00:00,55.0,better,High,ISM Non-Manufacturing PMI,55.2,accurate,10,2013-03-05 15:00:00+00:00,-1.82,2013,1,3,Tuesday,13051,13052,13045,13045,13045,13028,13033,17,down,12,12,13034,13026,13028,8,down,17,5,13031,13020,13025,11,down,20,4,13022,13017,13018,5,down,27,2,13029,13024,13025,5,up,20,0,13018,13016,13017,2,down,28,0,13022,13018,13018,4,up,27,1,13029,13025,13025,4,up,20,2,13045,13043,13043,2,up,2,1
42.2,USD,2013-03-05 10:00:00,47.8,worse,Low,IBD/TIPP Economic Optimism,47.3,accurate,10,2013-03-05 15:00:00+00:00,11.72,2013,1,3,Tuesday,13051,13052,13045,13045,13045,13028,13033,17,down,12,12,13034,13026,13028,8,down,17,5,13031,13020,13025,11,down,20,4,13022,13017,13018,5,down,27,2,13029,13024,13025,5,up,20,0,13018,13016,13017,2,down,28,0,13022,13018,13018,4,up,27,1,13029,13025,13025,4,up,20,2,13045,13043,13043,2,up,2,1
198K,USD,2013-03-06 08:15:00,172K,better,High,ADP Non-Farm Employment Change,215K,better,10,2013-03-06 13:15:00+00:00,-15.12,2013,1,3,Wednesday,13034,13039,13033,13037,13037,13026,13030,11,down,7,7,13030,13018,13023,12,down,14,6,13030,13022,13030,8,up,7,7,13032,13024,13026,8,down,11,3,13031,13028,13028,3,up,9,1,13018,13007,13013,11,down,24,4,13003,12993,12997,10,down,40,2,13004,13000,13004,4,up,33,3,12988,12986,12986,2,down,51,2
-2.0%,USD,2013-03-06 10:00:00,-2.2%,better,Medium,Factory Orders m/m,1.3%,worse,10,2013-03-06 15:00:00+00:00,-9.09,2013,1,3,Wednesday,13014,13017,13009,13010,13010,12999,13000,11,down,10,10,13002,12994,12999,8,down,11,1,13003,12993,12997,10,down,13,2,12999,12994,12998,5,up,12,4,13003,12999,12999,4,up,11,0,13002,12996,12996,6,down,14,6,12992,12990,12990,2,down,20,1,12991,12988,12990,3,down,20,1,12989,12986,12988,3,down,22,0
3.8M,USD,2013-03-06 10:30:00,0.9M,accurate,Medium,Crude Oil Inventories,1.1M,accurate,10,2013-03-06 15:30:00+00:00,-322.22,2013,1,3,Wednesday,12994,12999,12994,12998,12998,12990,12995,8,down,3,3,12999,12990,12999,9,up,1,4,13002,12996,13001,6,up,3,2,13003,12999,12999,4,down,1,0,13002,12996,12996,6,down,2,6,12992,12990,12990,2,down,8,1,12988,12983,12984,5,down,14,4,12991,12988,12988,3,up,10,3,12994,12992,12992,2,up,6,0
-44.4B,USD,2013-03-07 08:30:00,-42.8B,worse,High,Trade Balance,-38.1B,accurate,10,2013-03-07 13:30:00+00:00,3.74,2013,1,3,Thursday,13010,13023,13010,13019,13029,12990,13028,39,up,9,9,13063,13029,13060,34,up,41,31,13064,13053,13056,11,down,37,4,13090,13067,13071,23,up,52,4,13081,13073,13080,8,up,61,3,13102,13096,13099,6,up,80,3,13108,13100,13106,8,up,87,3,13101,13094,13094,7,down,75,2,13109,13106,13108,3,up,89,2
340K,USD,2013-03-07 08:30:00,354K,better,High,Unemployment Claims,347K,accurate,10,2013-03-07 13:30:00+00:00,3.95,2013,1,3,Thursday,13010,13023,13010,13019,13029,12990,13028,39,up,9,9,13063,13029,13060,34,up,41,31,13064,13053,13056,11,down,37,4,13090,13067,13071,23,up,52,4,13081,13073,13080,8,up,61,3,13102,13096,13099,6,up,80,3,13108,13100,13106,8,up,87,3,13101,13094,13094,7,down,75,2,13109,13106,13108,3,up,89,2
-1.9%,USD,2013-03-07 08:30:00,-1.6%,better,Medium,Revised Nonfarm Productivity q/q,-2.0%,accurate,10,2013-03-07 13:30:00+00:00,18.75,2013,1,3,Thursday,13010,13023,13010,13019,13029,12990,13028,39,up,9,9,13063,13029,13060,34,up,41,31,13064,13053,13056,11,down,37,4,13090,13067,13071,23,up,52,4,13081,13073,13080,8,up,61,3,13102,13096,13099,6,up,80,3,13108,13100,13106,8,up,87,3,13101,13094,13094,7,down,75,2,13109,13106,13108,3,up,89,2
4.6%,USD,2013-03-07 08:30:00,4.4%,better,Low,Revised Unit Labor Costs q/q,4.5%,accurate,10,2013-03-07 13:30:00+00:00,-4.55,2013,1,3,Thursday,13010,13023,13010,13019,13029,12990,13028,39,up,9,9,13063,13029,13060,34,up,41,31,13064,13053,13056,11,down,37,4,13090,13067,13071,23,up,52,4,13081,13073,13080,8,up,61,3,13102,13096,13099,6,up,80,3,13108,13100,13106,8,up,87,3,13101,13094,13094,7,down,75,2,13109,13106,13108,3,up,89,2
-146B,USD,2013-03-07 10:30:00,-135B,accurate,Low,Natural Gas Storage,-171B,accurate,10,2013-03-07 15:30:00+00:00,8.15,2013,1,3,Thursday,13103,13108,13100,13106,13106,13102,13105,4,down,1,1,13106,13098,13099,8,down,7,6,13101,13096,13097,5,down,9,2,13085,13080,13082,5,down,24,0,13101,13094,13094,7,up,12,2,13098,13092,13098,6,up,8,6,13109,13106,13108,3,up,2,2,13102,13099,13101,3,down,5,0,13113,13111,13112,2,up,6,0
16.2B,USD,2013-03-07 15:00:00,15.2B,better,Low,Consumer Credit m/m,15.1B,better,10,2013-03-07 20:00:00+00:00,-6.58,2013,1,3,Thursday,13105,13108,13103,13108,13108,13104,13106,4,down,2,2,13113,13106,13111,7,up,3,5,13112,13109,13110,3,down,2,1,13110,13109,13110,1,down,2,0,13108,13103,13105,5,down,3,2,13106,13105,13105,1,down,3,1,13108,13106,13106,2,up,2,1,13108,13104,13104,4,down,4,4,13111,13108,13108,3,up,0,2
236K,USD,2013-03-08 08:30:00,162K,better,High,Non-Farm Employment Change,119K,worse,10,2013-03-08 13:30:00+00:00,-45.68,2013,1,3,Friday,13094,13098,13092,13092,13093,13035,13037,58,down,55,55,13037,13010,13028,27,down,64,9,13028,13012,13024,16,down,68,4,13015,12998,13001,17,down,91,14,12985,12975,12981,10,down,111,5,12981,12974,12976,7,down,116,3,13000,12988,12990,12,up,102,4,12988,12983,12987,5,down,105,2,12971,12965,12967,6,down,125,3
7.7%,USD,2013-03-08 08:30:00,7.9%,better,High,Unemployment Rate,7.9%,accurate,10,2013-03-08 13:30:00+00:00,2.53,2013,1,3,Friday,13094,13098,13092,13092,13093,13035,13037,58,down,55,55,13037,13010,13028,27,down,64,9,13028,13012,13024,16,down,68,4,13015,12998,13001,17,down,91,14,12985,12975,12981,10,down,111,5,12981,12974,12976,7,down,116,3,13000,12988,12990,12,up,102,4,12988,12983,12987,5,down,105,2,12971,12965,12967,6,down,125,3
0.2%,USD,2013-03-08 08:30:00,0.2%,accurate,Medium,Average Hourly Earnings m/m,0.1%,worse,10,2013-03-08 13:30:00+00:00,0.0,2013,1,3,Friday,13094,13098,13092,13092,13093,13035,13037,58,down,55,55,13037,13010,13028,27,down,64,9,13028,13012,13024,16,down,68,4,13015,12998,13001,17,down,91,14,12985,12975,12981,10,down,111,5,12981,12974,12976,7,down,116,3,13000,12988,12990,12,up,102,4,12988,12983,12987,5,down,105,2,12971,12965,12967,6,down,125,3
1.2%,USD,2013-03-08 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.1%,worse,10,2013-03-08 15:00:00+00:00,-200.0,2013,1,3,Friday,12979,12981,12974,12976,12993,12973,12991,20,up,15,15,12992,12983,12985,9,down,9,6,12988,12982,12988,6,up,12,3,13000,12988,12990,12,up,14,4,12993,12981,12981,12,down,5,8,12988,12983,12987,5,up,11,2,12992,12987,12992,5,up,16,2,12991,12981,12990,10,down,14,7,12994,12991,12993,3,up,17,1
90.8,USD,2013-03-12 07:30:00,91.3,accurate,Low,NFIB Small Business Index,88.9,accurate,11,2013-03-12 11:30:00+00:00,0.55,2013,1,3,Tuesday,13007,13013,13007,13010,13015,13008,13014,7,up,4,4,13017,13014,13017,3,up,7,3,13017,13014,13014,3,down,4,3,13014,13009,13010,5,down,0,0,13042,13034,13039,8,up,29,5,13041,13036,13039,5,down,29,3,13074,13066,13070,8,up,60,3,13064,13061,13064,3,down,54,0,13031,13016,13018,15,down,8,12
3.69M,USD,2013-03-12 11:00:00,3.67M,accurate,Medium,JOLTS Job Openings,3.61M,accurate,11,2013-03-12 15:00:00+00:00,-0.54,2013,1,3,Tuesday,13047,13047,13041,13043,13043,13038,13041,5,down,2,2,13041,13033,13036,8,down,7,5,13037,13031,13036,6,down,7,1,13031,13016,13018,15,down,25,12,13026,13020,13020,6,up,23,1,13033,13030,13031,3,up,12,1,13032,13026,13027,6,down,16,0,13022,13018,13022,4,down,21,4,13028,13025,13025,3,up,18,1
1.0%,USD,2013-03-13 08:30:00,0.5%,better,High,Core Retail Sales m/m,0.4%,better,11,2013-03-13 12:30:00+00:00,-100.0,2013,1,3,Wednesday,13009,13014,13009,13009,13010,12977,12981,33,down,28,28,12984,12971,12984,13,up,25,3,12984,12971,12973,13,down,36,11,12979,12970,12973,9,down,36,5,12981,12974,12976,7,up,33,2,12944,12935,12941,9,down,68,1,12935,12929,12931,6,down,78,1,12945,12938,12938,7,up,71,6,12956,12952,12952,4,up,57,2
1.1%,USD,2013-03-13 08:30:00,0.5%,better,High,Retail Sales m/m,0.2%,better,11,2013-03-13 12:30:00+00:00,-120.0,2013,1,3,Wednesday,13009,13014,13009,13009,13010,12977,12981,33,down,28,28,12984,12971,12984,13,up,25,3,12984,12971,12973,13,down,36,11,12979,12970,12973,9,down,36,5,12981,12974,12976,7,up,33,2,12944,12935,12941,9,down,68,1,12935,12929,12931,6,down,78,1,12945,12938,12938,7,up,71,6,12956,12952,12952,4,up,57,2
1.1%,USD,2013-03-13 08:30:00,0.5%,better,Medium,Import Prices m/m,0.6%,accurate,11,2013-03-13 12:30:00+00:00,-120.0,2013,1,3,Wednesday,13009,13014,13009,13009,13010,12977,12981,33,down,28,28,12984,12971,12984,13,up,25,3,12984,12971,12973,13,down,36,11,12979,12970,12973,9,down,36,5,12981,12974,12976,7,up,33,2,12944,12935,12941,9,down,68,1,12935,12929,12931,6,down,78,1,12945,12938,12938,7,up,71,6,12956,12952,12952,4,up,57,2
1.0%,USD,2013-03-13 10:00:00,0.5%,worse,Medium,Business Inventories m/m,0.3%,worse,11,2013-03-13 14:00:00+00:00,-100.0,2013,1,3,Wednesday,12942,12944,12935,12941,12941,12935,12937,6,down,4,4,12938,12928,12930,10,down,11,7,12932,12923,12931,9,up,10,1,12935,12929,12931,6,down,10,1,12941,12937,12937,4,up,4,1,12945,12938,12938,7,up,3,6,12955,12948,12949,7,up,8,5,12958,12952,12958,6,up,17,6,12971,12967,12970,4,up,29,3
