,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
2247,2017-06-01 11:00:00,11,137.04,0.7938643761621539,0.0,137.04,0.7938643761621539,1,0,0,1,0,0,1,1,11218,11218,11226,8,-7,-7,-1,-1,11218,11217,11221,4,-7,-1,0,-1,11217,11215,11219,4,-8,-1,0,-1,11225,11222,11227,5,0,0,0,0,11225,11220,11226,6,0,2,0,0,11223,11218,11225,7,2,4,0,0,11219,11217,11219,2,6,1,0,1,11218,11217,11220,3,7,0,0,1,11218,11216,11221,5,7,-2,0,1,11218,11216,11224,8,7,-4,0,1,11221,11221,11228,7,4,-5,0,0,11218,11216,11228,12,7,-8,-1,1,11226,11218,11234,16,-1,7,1,0,11219,11214,11221,7,6,1,0,1,11218,11209,11218,9,7,5,0,1,11213,11202,11225,23,12,-9,-1,1,11222,11218,11223,5,3,1,0,0,11221,11217,11228,11,4,-5,0,0,-1,-15
2248,2017-06-02 08:30:00,22_33_2,-21.490000000000002,0.14377729197561906,-50.87,-72.35999999999999,-0.8951115442692164,1,1,1,1,0,2,3,3,11262,11215,11265,50,47,47,2,2,11266,11255,11269,14,51,4,0,2,11277,11264,11278,14,62,10,1,2,11215,11214,11219,5,0,-2,0,0,11217,11215,11219,4,-2,-1,0,0,11218,11215,11220,5,-3,2,0,0,11216,11210,11217,7,-1,6,1,0,11210,11207,11211,4,5,2,0,0,11208,11205,11209,4,7,2,0,1,11208,11205,11214,9,7,-3,0,1,11211,11209,11215,6,4,-3,0,0,11208,11205,11215,10,7,-6,-1,1,11214,11210,11220,10,1,-4,0,0,11218,11215,11223,8,-3,-4,0,0,11222,11218,11224,6,-7,2,0,-1,11220,11217,11224,7,-5,0,0,0,11220,11218,11224,6,-5,-2,0,0,11223,11219,11227,8,-8,-1,0,-1,2,51
2249,2017-06-05 10:00:00,18,0.35,0.08678811321920424,0.0,0.35,0.08678811321920421,1,0,0,1,0,0,1,1,11249,11247,11253,6,0,-1,0,0,11245,11245,11252,7,-4,-4,0,0,11248,11245,11252,7,-1,3,0,0,11249,11247,11250,3,0,0,0,0,11249,11249,11254,5,0,-4,0,0,11253,11252,11255,3,-4,0,0,0,11253,11252,11255,3,-4,-1,0,0,11254,11253,11256,3,-5,-1,0,0,11255,11252,11255,3,-6,2,0,-1,11255,11248,11255,7,-6,4,0,-1,11251,11238,11251,13,-2,13,1,0,11255,11238,11255,17,-6,17,1,-1,11238,11234,11248,14,11,-5,0,1,11243,11243,11251,8,6,-3,0,1,11246,11238,11249,11,3,1,0,0,11245,11240,11247,7,4,4,0,0,11240,11235,11248,13,9,-7,-1,1,11247,11243,11267,24,2,-19,-1,0,0,2
2250,2017-06-07 10:30:00,11,-206.45,-1.5667995533183232,0.0,-206.45,-1.5667995533183232,1,0,0,1,0,0,1,1,11264,11262,11267,5,1,0,0,0,11272,11264,11275,11,9,8,1,1,11277,11272,11282,10,14,5,0,1,11263,11261,11266,5,0,1,0,0,11262,11262,11265,3,1,-2,0,0,11264,11263,11266,3,-1,1,0,0,11263,11259,11264,5,0,1,0,0,11262,11260,11263,3,1,1,0,0,11261,11260,11268,8,2,-1,0,0,11261,11233,11268,35,2,25,2,0,11236,11230,11238,8,27,3,0,2,11261,11230,11268,38,2,28,2,0,11233,11225,11239,14,30,-3,0,2,11236,11225,11236,11,27,10,1,2,11226,11213,11229,16,37,5,0,2,11221,11213,11227,14,42,8,1,2,11213,11204,11215,11,50,3,0,2,11210,11205,11220,15,53,2,0,2,-1,-16
2251,2017-06-08 08:30:00,32,-1.66,-0.7108853375012909,-2.82,-4.48,-1.1002745923600743,1,0,0,0,0,1,1,1,11231,11222,11250,28,-1,-1,0,0,11214,11206,11242,36,-18,-17,-1,-1,11210,11199,11220,21,-22,-5,0,-2,11232,11228,11234,6,0,3,0,0,11229,11226,11232,6,3,-3,0,0,11232,11228,11232,4,0,4,0,0,11228,11223,11229,6,4,3,0,0,11225,11220,11231,11,7,2,0,1,11223,11217,11225,8,9,-2,0,1,11223,11217,11236,19,9,-10,-1,1,11233,11220,11263,43,-1,-5,0,0,11223,11217,11263,46,9,-15,-1,1,11238,11233,11241,8,-6,3,0,-1,11235,11231,11238,7,-3,-2,0,0,11237,11232,11238,6,-5,2,0,0,11235,11230,11245,15,-3,-9,-1,0,11244,11240,11252,12,-12,-7,-1,-1,11251,11243,11254,11,-19,3,0,-1,-1,-10
2252,2017-06-13 08:30:00,23,0.0,-0.5813183589761807,0.0,0.0,-0.5813183589761807,1,0,0,1,0,0,1,1,11215,11213,11217,4,-1,-1,0,0,11212,11210,11215,5,-4,-3,0,0,11210,11210,11215,5,-6,-2,0,-1,11216,11215,11220,5,0,-2,0,0,11218,11218,11220,2,-2,0,0,0,11218,11216,11219,3,-2,1,0,0,11217,11215,11218,3,-1,2,0,0,11215,11215,11217,2,1,-2,0,0,11217,11216,11220,4,-1,-1,0,0,11217,11213,11220,7,-1,4,0,0,11213,11212,11215,3,3,0,0,0,11217,11212,11220,8,-1,4,0,0,11214,11202,11214,12,2,9,1,0,11205,11200,11208,8,11,-1,0,1,11206,11205,11212,7,10,-4,0,1,11210,11204,11210,6,6,2,0,1,11208,11206,11217,11,8,-5,0,1,11213,11209,11216,7,3,-1,0,0,-1,-10
2253,2017-06-14 08:30:00,10_29_7_5,-850.0,-3.231171112880061,0.0,-850.0,-2.5130014246322134,0,0,4,4,0,0,4,4,11249,11203,11255,52,45,46,2,2,11252,11247,11260,13,48,2,0,2,11252,11248,11257,9,48,0,0,2,11204,11201,11206,5,0,1,0,0,11203,11201,11203,2,1,0,0,0,11203,11201,11204,3,1,0,0,0,11203,11200,11203,3,1,3,0,0,11200,11199,11201,2,4,-1,0,0,11201,11199,11202,3,3,0,0,0,11201,11198,11204,6,3,2,0,0,11199,11198,11206,8,5,-7,-1,0,11201,11198,11206,8,3,-5,0,0,11206,11200,11208,8,-2,5,0,0,11201,11201,11208,7,3,-3,0,0,11205,11201,11208,7,-1,-1,0,0,11206,11203,11216,13,-2,-3,0,0,11209,11207,11212,5,-5,0,0,0,11209,11206,11216,10,-5,-2,0,0,2,66
2254,2017-06-14 10:30:00,11,-26.09,-0.13699302727708548,0.0,-26.09,-0.13699302727708548,1,0,0,1,0,0,1,1,11278,11275,11281,6,2,2,0,0,11277,11274,11279,5,1,-1,0,0,11277,11276,11281,5,1,0,0,0,11276,11275,11282,7,0,-5,0,0,11281,11281,11287,6,-5,-6,-1,0,11287,11286,11295,9,-11,-6,-1,-1,11293,11283,11296,13,-17,9,1,-1,11284,11275,11287,12,-8,8,1,-1,11276,11270,11280,10,0,4,0,0,11276,11270,11280,10,0,1,0,0,11275,11268,11276,8,1,5,0,0,11276,11268,11280,12,0,6,1,0,11270,11264,11278,14,6,-3,0,1,11273,11247,11274,27,3,23,2,0,11249,11199,11255,56,27,48,2,2,11201,11198,11206,8,75,-5,0,2,11206,11200,11208,8,70,5,0,2,11201,11201,11208,7,75,-3,0,2,0,3
2255,2017-06-14 14:00:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,11264,11252,11289,37,-6,-6,-1,-1,11267,11255,11269,14,-3,4,0,0,11252,11252,11268,16,-18,-15,-1,-1,11270,11266,11273,7,0,-2,0,0,11272,11270,11275,5,-2,1,0,0,11270,11268,11271,3,0,2,0,0,11269,11266,11270,4,1,-1,0,0,11270,11269,11270,1,0,1,0,0,11269,11267,11270,3,1,2,0,0,11269,11263,11270,7,1,6,1,0,11263,11263,11270,7,7,-6,-1,1,11269,11263,11270,7,1,0,0,0,11268,11265,11277,12,2,-9,-1,0,11277,11273,11279,6,-7,1,0,-1,11276,11275,11286,11,-6,-3,0,-1,11279,11273,11282,9,-9,2,0,-1,11277,11274,11282,8,-7,-1,0,-1,11278,11275,11296,21,-8,2,0,-1,-2,-51
2256,2017-06-15 08:30:00,32,1.66,0.489171163895372,0.0,1.66,0.5961684577684795,1,0,0,1,0,0,1,1,11156,11152,11165,13,-8,-8,-1,-1,11151,11150,11158,8,-13,-5,0,-1,11152,11150,11154,4,-12,1,0,-1,11164,11159,11166,7,0,3,0,0,11161,11158,11162,4,3,1,0,0,11160,11160,11169,9,4,-6,-1,0,11166,11160,11167,7,-2,5,0,0,11161,11156,11162,6,3,1,0,0,11160,11160,11165,5,4,-2,0,0,11160,11160,11166,6,4,-5,0,0,11166,11160,11166,6,-2,5,0,0,11160,11160,11166,6,4,-1,0,0,11162,11153,11167,14,2,-2,0,0,11164,11163,11172,9,0,-1,0,0,11165,11158,11166,8,-1,2,0,0,11163,11156,11175,19,1,-12,-1,0,11175,11174,11185,11,-11,-7,-1,-1,11182,11175,11191,16,-18,-6,-1,-1,-1,-14
2257,2017-06-16 08:30:00,3,-6.4,-1.0541949610728545,0.0,-6.4,-1.0596194335133775,0,0,1,1,0,0,1,1,11179,11172,11179,7,7,7,1,1,11179,11178,11183,5,7,0,0,1,11177,11175,11180,5,5,-2,0,0,11172,11169,11175,6,0,2,0,0,11170,11167,11171,4,2,2,0,0,11168,11166,11168,2,4,2,0,0,11166,11165,11167,2,6,1,0,1,11165,11163,11166,3,7,1,0,1,11164,11160,11164,4,8,4,0,1,11164,11157,11164,7,8,1,0,1,11163,11163,11173,10,9,-10,-1,1,11164,11157,11173,16,8,-9,-1,1,11174,11169,11181,12,-2,-7,-1,0,11181,11175,11181,6,-9,3,0,-1,11178,11171,11178,7,-6,3,0,-1,11175,11170,11178,8,-3,-3,0,0,11178,11178,11184,6,-6,-2,0,-1,11180,11167,11181,14,-8,9,1,-1,0,-3
2258,2017-06-21 10:30:00,11,108.33,0.6343455945458005,0.0,108.33,0.6343455945458005,1,0,0,1,0,0,1,1,11141,11138,11143,5,-1,-2,0,0,11138,11138,11143,5,-4,-3,0,0,11142,11138,11143,5,0,4,0,0,11142,11140,11143,3,0,2,0,0,11140,11138,11141,3,2,1,0,0,11139,11138,11145,7,3,-5,0,0,11144,11139,11145,6,-2,3,0,0,11140,11138,11141,3,2,0,0,0,11140,11135,11141,6,2,1,0,0,11140,11135,11142,7,2,2,0,0,11138,11134,11141,7,4,3,0,0,11140,11134,11142,8,2,5,0,0,11135,11130,11147,17,7,-11,-1,1,11146,11146,11153,7,-4,-2,0,0,11148,11142,11150,8,-6,3,0,-1,11145,11140,11151,11,-3,-3,0,0,11147,11141,11151,10,-5,-2,0,0,11149,11142,11156,14,-7,3,0,-1,0,-2
2259,2017-06-22 08:30:00,32,0.0,0.1795758638386206,-0.42,-0.42,0.27836304020573,1,0,0,1,0,0,1,1,11165,11165,11170,5,-4,-4,0,0,11167,11164,11168,4,-2,2,0,0,11164,11163,11167,4,-5,-3,0,0,11169,11168,11170,2,0,-1,0,0,11170,11169,11172,3,-1,0,0,0,11170,11169,11170,1,-1,1,0,0,11169,11166,11170,4,0,2,0,0,11167,11165,11168,3,2,1,0,0,11166,11163,11166,3,3,1,0,0,11166,11157,11166,9,3,7,1,0,11159,11157,11160,3,10,-1,0,1,11166,11157,11166,9,3,6,1,0,11159,11159,11166,7,10,-5,0,1,11164,11160,11166,6,5,1,0,0,11163,11161,11167,6,6,-3,0,1,11166,11163,11174,11,3,-6,-1,0,11172,11169,11174,5,-3,3,0,0,11169,11162,11172,10,0,6,1,0,-1,-16
2260,2017-06-26 08:30:00,8,-75.0,0.40125152400373104,25.0,-50.0,0.02765241227890861,0,0,1,1,0,0,1,1,11208,11189,11212,23,20,19,1,1,11206,11202,11210,8,18,-2,0,1,11215,11206,11219,13,27,9,1,2,11188,11185,11189,4,0,3,0,0,11185,11185,11189,4,3,-4,0,0,11189,11186,11190,4,-1,3,0,0,11187,11184,11187,3,1,3,0,0,11185,11182,11185,3,3,2,0,0,11183,11181,11185,4,5,2,0,0,11183,11181,11185,4,5,-1,0,0,11184,11177,11185,8,4,7,1,0,11183,11177,11185,8,5,6,1,0,11177,11172,11181,9,11,-3,0,1,11180,11177,11184,7,8,-1,0,1,11181,11177,11187,10,7,2,0,1,11179,11176,11183,7,9,-3,0,1,11182,11182,11187,5,6,-2,0,1,11184,11182,11191,9,4,-7,-1,0,2,23
2261,2017-06-27 10:00:00,4,2.41,0.03135385471652531,0.25,2.66,0.06135009884592299,0,1,0,1,0,0,1,1,11282,11282,11290,8,-6,-6,-1,-1,11278,11277,11283,6,-10,-4,0,-1,11282,11278,11282,4,-6,4,0,-1,11288,11285,11293,8,0,3,0,0,11285,11283,11287,4,3,0,0,0,11285,11284,11287,3,3,1,0,0,11284,11283,11297,14,4,-10,-1,0,11295,11293,11304,11,-7,2,0,-1,11293,11288,11295,7,-5,5,0,0,11293,11284,11295,11,-5,6,1,0,11288,11282,11290,8,0,4,0,0,11293,11282,11295,13,-5,9,1,0,11284,11272,11287,15,4,1,0,0,11283,11273,11284,11,5,10,1,0,11273,11265,11275,10,15,7,1,1,11266,11262,11270,8,22,3,0,2,11263,11249,11266,17,25,12,1,2,11251,11247,11257,10,37,2,0,2,0,-3
2262,2017-06-28 10:30:00,11,-104.76,-0.5992486956152008,0.0,-104.76,-0.5992486956152008,1,0,0,1,0,0,1,1,11377,11369,11381,12,1,1,0,0,11376,11371,11378,7,0,-1,0,0,11377,11375,11381,6,1,1,0,0,11376,11376,11382,6,0,-4,0,0,11380,11372,11380,8,-4,8,1,0,11373,11373,11377,4,3,-4,0,0,11377,11376,11384,8,-1,-3,0,0,11380,11378,11391,13,-4,-9,-1,0,11389,11366,11390,24,-13,23,2,-1,11389,11349,11390,41,-13,39,2,-1,11350,11335,11373,38,26,15,1,2,11389,11335,11390,55,-13,54,2,-1,11334,11328,11341,13,42,-1,0,2,11335,11320,11343,23,41,8,1,2,11327,11292,11380,88,49,-52,-2,2,11379,11366,11380,14,-3,4,0,0,11375,11362,11376,14,1,12,1,0,11362,11355,11365,10,14,-2,0,1,-1,-20
2263,2017-06-29 08:30:00,32_16,15.430000000000001,1.5164711170065817,42.45,57.88,0.7153864595274103,1,1,0,2,0,0,2,2,11398,11395,11408,13,-6,-6,-1,-1,11396,11395,11403,8,-8,-2,0,-1,11395,11392,11398,6,-9,-1,0,-1,11404,11402,11411,9,0,-7,-1,0,11411,11411,11415,4,-7,-3,0,-1,11414,11411,11415,4,-10,2,0,-1,11412,11406,11414,8,-8,1,0,-1,11411,11411,11418,7,-7,-3,0,-1,11414,11406,11415,9,-10,8,1,-1,11414,11396,11415,19,-10,17,1,-1,11397,11393,11401,8,7,-2,0,1,11414,11393,11415,22,-10,15,1,-1,11399,11392,11408,16,5,-6,-1,0,11405,11400,11412,12,-1,-7,-1,0,11412,11406,11414,8,-8,0,0,-1,11412,11404,11417,13,-8,6,1,-1,11406,11398,11426,28,-2,-19,-1,0,11425,11420,11428,8,-21,0,0,-2,1,6
2264,2017-07-03 10:00:00,17,5.09,1.347697694700161,0.0,5.09,1.347697694700161,0,1,0,1,0,0,1,1,11366,11359,11370,11,-6,4,0,-1,11365,11363,11368,5,-7,-1,0,-1,11372,11364,11372,8,0,6,1,0,11372,11370,11373,3,0,1,0,0,11371,11367,11371,4,1,3,0,0,11368,11364,11370,6,4,3,0,0,11365,11363,11366,3,7,0,0,1,11365,11363,11366,3,7,1,0,1,11364,11359,11365,6,8,5,0,1,11364,11358,11365,7,8,2,0,1,11362,11359,11367,8,10,-2,0,1,11364,11358,11367,9,8,0,0,1,11364,11363,11375,12,8,-4,0,1,11368,11363,11376,13,4,4,0,0,11364,11362,11372,10,8,-7,-1,1,11371,11361,11377,16,1,-5,0,0,11376,11371,11379,8,-4,3,0,0,11373,11371,11379,8,-1,1,0,0,0,-4
2265,2017-07-06 08:15:00,0,-14.13,-1.2716937491715166,-9.09,-23.22,-1.2539775940206754,0,0,1,0,0,1,1,1,11397,11386,11398,12,12,11,1,1,11390,11388,11397,9,5,-6,-1,0,11389,11387,11390,3,4,-1,0,0,11385,11379,11385,6,0,3,0,0,11382,11381,11387,6,3,-4,0,0,11386,11384,11388,4,-1,0,0,0,11387,11382,11387,5,-2,4,0,0,11383,11381,11384,3,2,0,0,0,11383,11379,11384,5,2,4,0,0,11383,11372,11384,12,2,11,1,0,11372,11361,11374,13,13,4,0,1,11372,11361,11374,13,13,1,0,1,11372,11361,11374,13,13,1,0,1,11370,11358,11370,12,15,3,0,1,11370,11358,11370,12,15,3,0,1,11361,11344,11368,24,24,6,1,2,11361,11344,11368,24,24,6,1,2,11346,11346,11355,9,39,-4,0,2,0,0
2266,2017-07-06 08:30:00,32,-2.06,-0.9274574393749752,0.0,-2.06,-0.2973522444805423,0,0,1,1,0,0,1,1,11385,11383,11393,10,-4,-4,0,0,11385,11383,11387,4,-4,0,0,0,11386,11384,11389,5,-3,1,0,0,11389,11387,11390,3,0,-1,0,0,11390,11388,11397,9,-1,-6,-1,0,11397,11386,11398,12,-8,11,1,-1,11385,11379,11385,6,4,3,0,0,11382,11381,11387,6,7,-4,0,1,11386,11384,11388,4,3,0,0,0,11386,11381,11388,7,3,3,0,0,11383,11372,11384,12,6,11,1,1,11386,11372,11388,16,3,14,1,0,11372,11361,11374,13,17,1,0,1,11371,11365,11374,9,18,1,0,1,11370,11358,11370,12,19,3,0,1,11367,11359,11371,12,22,6,1,2,11361,11344,11368,24,28,6,1,2,11355,11344,11355,11,34,9,1,2,0,-4
2267,2017-07-06 10:00:00,18,1.59,0.4159546979383128,0.0,1.59,0.41595469793831263,0,1,0,1,0,0,1,1,11396,11394,11401,7,-4,-3,0,0,11395,11393,11399,6,-5,-1,0,0,11397,11395,11397,2,-3,2,0,0,11400,11397,11402,5,0,3,0,0,11397,11392,11399,7,3,4,0,0,11392,11392,11395,3,8,0,0,1,11392,11389,11394,5,8,3,0,1,11389,11384,11390,6,11,4,0,1,11385,11383,11387,4,15,-2,0,1,11385,11381,11388,7,15,-2,0,1,11387,11382,11388,6,13,2,0,1,11385,11381,11388,7,15,0,0,1,11385,11383,11393,10,15,0,0,1,11385,11379,11398,19,15,-1,0,1,11386,11372,11388,16,14,14,1,1,11372,11361,11374,13,28,1,0,2,11371,11365,11374,9,29,1,0,2,11370,11358,11370,12,30,3,0,2,0,3
2268,2017-07-06 11:00:00,11,162.5,1.1620922510142568,0.0,162.5,1.1620922510142568,1,0,0,1,0,0,1,1,11403,11402,11407,5,-2,-2,0,0,11400,11398,11404,6,-5,-3,0,0,11399,11399,11404,5,-6,-1,0,-1,11405,11394,11406,12,0,9,1,0,11396,11395,11398,3,9,1,0,1,11395,11393,11395,2,10,2,0,1,11393,11393,11396,3,12,-2,0,1,11395,11394,11399,5,10,-4,0,1,11399,11395,11400,5,6,4,0,1,11399,11394,11400,6,6,-1,0,1,11400,11393,11403,10,5,4,0,0,11399,11393,11403,10,6,3,0,1,11396,11384,11402,18,9,11,1,1,11385,11381,11388,7,20,0,0,1,11385,11383,11393,10,20,0,0,1,11385,11379,11398,19,20,-1,0,1,11386,11372,11388,16,19,14,1,1,11372,11361,11374,13,33,1,0,2,0,3
2269,2017-07-07 08:30:00,22_33_2,-8.799999999999997,-1.5316642510613074,-39.86,-48.66,-1.3671996518728977,0,1,2,1,1,1,3,3,11438,11387,11440,53,27,27,2,2,11419,11419,11439,20,8,-19,-1,1,11425,11417,11427,10,14,6,1,1,11411,11405,11413,8,0,0,0,0,11411,11408,11412,4,0,-1,0,0,11412,11409,11413,4,-1,0,0,0,11412,11407,11412,5,-1,3,0,0,11409,11409,11415,6,2,-4,0,0,11413,11408,11413,5,-2,5,0,0,11413,11407,11416,9,-2,-2,0,0,11414,11414,11419,5,-3,-1,0,0,11413,11407,11419,12,-2,-2,0,0,11415,11409,11418,9,-4,3,0,0,11412,11406,11413,7,-1,0,0,0,11412,11410,11415,5,-1,-3,0,0,11415,11413,11422,9,-4,-1,0,0,11416,11415,11423,8,-5,-7,-1,0,11423,11412,11425,13,-12,7,1,-1,-1,-16
2270,2017-07-12 10:30:00,11,137.5,0.7103694881789079,0.0,137.5,0.7103694881789079,1,0,0,1,0,0,1,1,11404,11394,11404,10,5,5,0,0,11407,11403,11409,6,8,3,0,1,11412,11407,11415,8,13,5,0,1,11399,11392,11408,16,0,-5,0,0,11405,11404,11413,9,-6,-8,-1,-1,11413,11408,11414,6,-14,2,0,-1,11411,11405,11418,13,-12,-7,-1,-1,11418,11411,11419,8,-19,5,0,-1,11413,11401,11415,14,-14,-1,0,-1,11413,11401,11419,18,-14,-1,0,-1,11413,11410,11423,13,-14,-9,-1,-1,11413,11401,11423,22,-14,-9,-1,-1,11422,11412,11456,44,-23,-34,-2,-2,11456,11452,11480,28,-57,-8,-1,-2,11464,11425,11465,40,-65,11,1,-2,11453,11451,11458,7,-54,-4,0,-2,11457,11455,11462,7,-58,-3,0,-2,11460,11449,11460,11,-61,2,0,-2,1,14
2271,2017-07-13 08:30:00,32_23,99.18,0.01718917845545115,-0.81,98.37,-0.2851650494397936,1,1,0,2,0,0,2,2,11409,11402,11415,13,-5,-6,-1,0,11412,11408,11413,5,-2,3,0,0,11416,11413,11419,6,2,3,0,0,11414,11412,11418,6,0,-4,0,0,11418,11409,11419,10,-4,7,1,0,11410,11410,11418,8,4,-7,-1,0,11417,11411,11419,8,-3,5,0,0,11412,11410,11418,8,2,-3,0,0,11415,11410,11416,6,-1,5,0,0,11415,11404,11416,12,-1,10,1,0,11405,11401,11413,12,9,1,0,1,11415,11401,11416,15,-1,11,1,0,11404,11370,11404,34,10,19,1,1,11385,11376,11398,22,29,-11,-1,2,11396,11395,11405,10,18,-5,0,1,11401,11386,11408,22,13,-3,0,1,11404,11395,11407,12,10,-1,0,1,11405,11396,11416,20,9,-5,0,1,0,-5
2272,2017-07-14 08:30:00,10_29_7_5,-650.0,-1.0847209405403464,66.67,-583.33,-0.45579847123862044,0,0,4,3,1,0,4,4,11442,11415,11446,31,27,27,2,2,11440,11427,11443,16,25,-2,0,2,11448,11435,11448,13,33,8,1,2,11415,11415,11418,3,0,-1,0,0,11416,11413,11419,6,-1,-2,0,0,11418,11414,11419,5,-3,4,0,0,11414,11414,11418,4,1,-1,0,0,11415,11414,11418,4,0,-2,0,0,11417,11415,11419,4,-2,0,0,0,11417,11415,11419,4,-2,2,0,0,11415,11414,11420,6,0,-3,0,0,11417,11414,11420,6,-2,-1,0,0,11418,11411,11419,8,-3,4,0,0,11414,11411,11416,5,1,-1,0,0,11415,11413,11418,5,0,-1,0,0,11416,11413,11418,5,-1,3,0,0,11413,11408,11416,8,2,0,0,0,11413,11407,11415,8,2,1,0,0,2,27
2273,2017-07-19 08:30:00,3,4.17,1.549179636122224,0.0,4.17,1.623612625185433,0,1,0,1,0,0,1,1,11531,11530,11535,5,-4,-4,0,0,11531,11529,11534,5,-4,0,0,0,11531,11529,11533,4,-4,0,0,0,11535,11533,11535,2,0,2,0,0,11533,11533,11538,5,2,-3,0,0,11536,11531,11536,5,-1,3,0,0,11533,11533,11536,3,2,0,0,0,11533,11532,11535,3,2,-2,0,0,11535,11529,11536,7,0,5,0,0,11535,11521,11536,15,0,14,1,0,11521,11521,11526,5,14,-1,0,1,11535,11521,11536,15,0,13,1,0,11522,11522,11529,7,13,-5,0,1,11527,11523,11537,14,8,-10,-1,1,11537,11532,11538,6,-2,4,0,0,11533,11528,11535,7,2,-2,0,0,11535,11529,11538,9,0,4,0,0,11530,11522,11531,9,5,5,0,0,0,-1
2274,2017-07-19 10:30:00,11,30.56,-0.3358975044106211,0.0,30.56,-0.3358975044106211,1,0,0,1,0,0,1,1,11515,11513,11516,3,-1,-1,0,0,11514,11510,11518,8,-2,-1,0,0,11517,11513,11517,4,1,3,0,0,11516,11513,11517,4,0,-1,0,0,11517,11514,11517,3,-1,2,0,0,11515,11512,11518,6,1,0,0,0,11515,11514,11521,7,1,-5,0,0,11520,11519,11529,10,-4,-9,-1,0,11529,11521,11529,8,-13,5,0,-1,11529,11521,11536,15,-13,-4,0,-1,11533,11531,11537,6,-17,-1,0,-1,11529,11521,11537,16,-13,-5,0,-1,11534,11526,11534,8,-18,7,1,-1,11527,11524,11538,14,-11,-4,0,-1,11531,11530,11538,8,-15,-4,0,-1,11535,11521,11536,15,-19,13,1,-1,11522,11522,11529,7,-6,-5,0,-1,11527,11523,11537,14,-11,-10,-1,-1,0,2
