actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
52.9,USD,2015-08-21 09:45:00,53.9,worse,Medium,Flash Manufacturing PMI,53.8,accurate,34,2015-08-21 13:45:00+00:00,1.86,2015,3,8,Friday
95.4,USD,2015-08-11 06:00:00,95.4,accurate,Low,NFIB Small Business Index,94.1,accurate,33,2015-08-11 10:00:00+00:00,0.0,2015,3,8,Tuesday
0.5%,USD,2015-08-11 08:30:00,0.0%,better,High,Prelim Unit Labor Costs q/q,6.7%,better,33,2015-08-11 12:30:00+00:00,500.0,2015,3,8,Tuesday
1.3%,USD,2015-08-11 08:30:00,1.6%,better,Medium,Prelim Nonfarm Productivity q/q,-3.1%,better,33,2015-08-11 12:30:00+00:00,18.75,2015,3,8,Tuesday
0.9%,USD,2015-08-11 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.6%,better,33,2015-08-11 14:00:00+00:00,-125.0,2015,3,8,Tuesday
5.25M,USD,2015-08-12 10:00:00,5.33M,worse,Medium,JOLTS Job Openings,5.36M,accurate,33,2015-08-12 14:00:00+00:00,1.5,2015,3,8,Wednesday
-1.7M,USD,2015-08-12 10:30:00,-1.6M,accurate,Medium,Crude Oil Inventories,-4.4M,accurate,33,2015-08-12 14:30:00+00:00,6.25,2015,3,8,Wednesday
-149.2B,USD,2015-08-12 14:00:00,-133.5B,worse,Low,Federal Budget Balance,50.5B,accurate,33,2015-08-12 18:00:00+00:00,11.76,2015,3,8,Wednesday
0.4%,USD,2015-08-13 08:30:00,0.4%,accurate,High,Core Retail Sales m/m,0.4%,better,33,2015-08-13 12:30:00+00:00,0.0,2015,3,8,Thursday
0.6%,USD,2015-08-13 08:30:00,0.6%,accurate,High,Retail Sales m/m,0.0%,better,33,2015-08-13 12:30:00+00:00,0.0,2015,3,8,Thursday
274K,USD,2015-08-13 08:30:00,272K,accurate,High,Unemployment Claims,269K,accurate,33,2015-08-13 12:30:00+00:00,-0.74,2015,3,8,Thursday
-0.9%,USD,2015-08-13 08:30:00,-1.0%,accurate,Medium,Import Prices m/m,0.0%,accurate,33,2015-08-13 12:30:00+00:00,-10.0,2015,3,8,Thursday
0.8%,USD,2015-08-13 10:00:00,0.3%,worse,Low,Business Inventories m/m,0.3%,accurate,33,2015-08-13 14:00:00+00:00,-166.67,2015,3,8,Thursday
65B,USD,2015-08-13 10:30:00,47B,accurate,Low,Natural Gas Storage,32B,accurate,33,2015-08-13 14:30:00+00:00,-38.3,2015,3,8,Thursday
0.2%,USD,2015-08-14 08:30:00,0.1%,better,High,PPI m/m,0.4%,accurate,33,2015-08-14 12:30:00+00:00,-100.0,2015,3,8,Friday
0.3%,USD,2015-08-14 08:30:00,0.1%,better,Medium,Core PPI m/m,0.3%,accurate,33,2015-08-14 12:30:00+00:00,-200.0,2015,3,8,Friday
78.0%,USD,2015-08-14 09:15:00,78.0%,accurate,Medium,Capacity Utilization Rate,77.7%,worse,33,2015-08-14 13:15:00+00:00,0.0,2015,3,8,Friday
0.6%,USD,2015-08-14 09:15:00,0.3%,better,Medium,Industrial Production m/m,0.1%,worse,33,2015-08-14 13:15:00+00:00,-100.0,2015,3,8,Friday
92.9,USD,2015-08-14 10:00:00,93.5,worse,High,Prelim UoM Consumer Sentiment,93.1,accurate,33,2015-08-14 14:00:00+00:00,0.64,2015,3,8,Friday
0.1%,USD,2015-08-03 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,32,2015-08-03 12:30:00+00:00,0.0,2015,3,8,Monday
0.2%,USD,2015-08-03 08:30:00,0.2%,accurate,Medium,Personal Spending m/m,0.7%,worse,32,2015-08-03 12:30:00+00:00,0.0,2015,3,8,Monday
0.4%,USD,2015-08-03 08:30:00,0.4%,accurate,Low,Personal Income m/m,0.4%,worse,32,2015-08-03 12:30:00+00:00,0.0,2015,3,8,Monday
52.7,USD,2015-08-03 09:45:00,53.6,worse,High,ISM Manufacturing PMI,53.5,accurate,32,2015-08-03 13:45:00+00:00,1.68,2015,3,8,Monday
53.8,USD,2015-08-03 09:45:00,53.8,accurate,Low,Final Manufacturing PMI,53.8,accurate,32,2015-08-03 13:45:00+00:00,0.0,2015,3,8,Monday
44.0,USD,2015-08-03 09:45:00,49.5,worse,Low,ISM Manufacturing Prices,49.5,accurate,32,2015-08-03 13:45:00+00:00,11.11,2015,3,8,Monday
0.1%,USD,2015-08-03 10:00:00,0.8%,worse,Low,Construction Spending m/m,1.8%,better,32,2015-08-03 14:00:00+00:00,87.5,2015,3,8,Monday
17.6M,USD,2015-08-03 01:00:00,17.2M,better,Low,Total Vehicle Sales,17.2M,accurate,32,2015-08-03 05:00:00+00:00,-2.33,2015,3,8,Monday
1.8%,USD,2015-08-04 10:00:00,1.8%,accurate,Medium,Factory Orders m/m,-1.1%,accurate,32,2015-08-04 14:00:00+00:00,0.0,2015,3,8,Tuesday
46.9,USD,2015-08-04 10:00:00,48.0,worse,Low,IBD/TIPP Economic Optimism,48.1,accurate,32,2015-08-04 14:00:00+00:00,2.29,2015,3,8,Tuesday
185K,USD,2015-08-05 08:15:00,216K,worse,High,ADP Non-Farm Employment Change,229K,worse,32,2015-08-05 12:15:00+00:00,14.35,2015,3,8,Wednesday
-43.8B,USD,2015-08-05 08:30:00,-42.8B,worse,High,Trade Balance,-40.9B,better,32,2015-08-05 12:30:00+00:00,2.34,2015,3,8,Wednesday
55.7,USD,2015-08-05 09:45:00,55.2,better,Low,Final Services PMI,55.2,accurate,32,2015-08-05 13:45:00+00:00,-0.91,2015,3,8,Wednesday
60.3,USD,2015-08-05 10:00:00,56.3,better,High,ISM Non-Manufacturing PMI,56.0,accurate,32,2015-08-05 14:00:00+00:00,-7.1,2015,3,8,Wednesday
-4.4M,USD,2015-08-05 10:30:00,-1.3M,accurate,Medium,Crude Oil Inventories,-4.2M,accurate,32,2015-08-05 14:30:00+00:00,238.46,2015,3,8,Wednesday
270K,USD,2015-08-06 08:30:00,273K,accurate,High,Unemployment Claims,267K,accurate,32,2015-08-06 12:30:00+00:00,1.1,2015,3,8,Thursday
32B,USD,2015-08-06 10:30:00,46B,accurate,Low,Natural Gas Storage,52B,accurate,32,2015-08-06 14:30:00+00:00,30.43,2015,3,8,Thursday
0.2%,USD,2015-08-07 08:30:00,0.2%,accurate,High,Average Hourly Earnings m/m,0.0%,accurate,32,2015-08-07 12:30:00+00:00,0.0,2015,3,8,Friday
215K,USD,2015-08-07 08:30:00,222K,worse,High,Non-Farm Employment Change,231K,better,32,2015-08-07 12:30:00+00:00,3.15,2015,3,8,Friday
5.3%,USD,2015-08-07 08:30:00,5.3%,accurate,High,Unemployment Rate,5.3%,accurate,32,2015-08-07 12:30:00+00:00,0.0,2015,3,8,Friday
20.7B,USD,2015-08-07 15:00:00,17.2B,better,Low,Consumer Credit m/m,16.5B,better,32,2015-08-07 19:00:00+00:00,-20.35,2015,3,8,Friday
0.8%,USD,2015-07-27 08:30:00,0.4%,better,High,Core Durable Goods Orders m/m,0.0%,worse,31,2015-07-27 12:30:00+00:00,-100.0,2015,3,7,Monday
3.4%,USD,2015-07-27 08:30:00,3.2%,better,Medium,Durable Goods Orders m/m,-2.2%,worse,31,2015-07-27 12:30:00+00:00,-6.25,2015,3,7,Monday
4.9%,USD,2015-07-28 09:00:00,5.2%,worse,Low,S&P/CS Composite-20 HPI y/y,5.0%,accurate,31,2015-07-28 13:00:00+00:00,5.77,2015,3,7,Tuesday
55.2,USD,2015-07-28 09:45:00,55.1,accurate,Low,Flash Services PMI,54.8,accurate,31,2015-07-28 13:45:00+00:00,-0.18,2015,3,7,Tuesday
13,USD,2015-07-28 09:59:00,6,better,Low,Richmond Manufacturing Index,6,accurate,31,2015-07-28 14:00:00+00:00,-116.67,2015,3,7,Tuesday
90.9,USD,2015-07-28 10:00:00,100.1,worse,High,CB Consumer Confidence,99.8,worse,31,2015-07-28 14:00:00+00:00,9.19,2015,3,7,Tuesday
-1.8%,USD,2015-07-29 10:00:00,1.0%,worse,Medium,Pending Home Sales m/m,0.6%,worse,31,2015-07-29 14:00:00+00:00,280.0,2015,3,7,Wednesday
-4.2M,USD,2015-07-29 10:30:00,-0.1M,accurate,Medium,Crude Oil Inventories,2.5M,accurate,31,2015-07-29 14:30:00+00:00,4100.0,2015,3,7,Wednesday
<0.25%,USD,2015-07-29 14:00:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,31,2015-07-29 18:00:00+00:00,0.0,2015,3,7,Wednesday
2.3%,USD,2015-07-30 08:30:00,2.6%,worse,High,Advance GDP q/q,-0.2%,worse,31,2015-07-30 12:30:00+00:00,11.54,2015,3,7,Thursday
267K,USD,2015-07-30 08:30:00,268K,accurate,High,Unemployment Claims,255K,accurate,31,2015-07-30 12:30:00+00:00,0.37,2015,3,7,Thursday
2.0%,USD,2015-07-30 08:30:00,1.5%,better,Medium,Advance GDP Price Index q/q,0.0%,accurate,31,2015-07-30 12:30:00+00:00,-33.33,2015,3,7,Thursday
52B,USD,2015-07-30 10:30:00,53B,accurate,Low,Natural Gas Storage,61B,accurate,31,2015-07-30 14:30:00+00:00,1.89,2015,3,7,Thursday
0.2%,USD,2015-07-31 08:30:00,0.6%,worse,Medium,Employment Cost Index q/q,0.7%,accurate,31,2015-07-31 12:30:00+00:00,66.67,2015,3,7,Friday
54.7,USD,2015-07-31 09:45:00,50.7,better,Medium,Chicago PMI,49.4,accurate,31,2015-07-31 13:45:00+00:00,-7.89,2015,3,7,Friday
93.1,USD,2015-07-31 10:00:00,94.2,worse,Medium,Revised UoM Consumer Sentiment,93.3,accurate,31,2015-07-31 14:00:00+00:00,1.17,2015,3,7,Friday
0.4%,USD,2015-07-22 09:00:00,0.5%,worse,Low,HPI m/m,0.4%,better,30,2015-07-22 13:00:00+00:00,20.0,2015,3,7,Wednesday
5.49M,USD,2015-07-22 10:00:00,5.40M,better,Medium,Existing Home Sales,5.32M,worse,30,2015-07-22 14:00:00+00:00,-1.67,2015,3,7,Wednesday
2.5M,USD,2015-07-22 10:30:00,-1.7M,accurate,Medium,Crude Oil Inventories,-4.3M,accurate,30,2015-07-22 14:30:00+00:00,-247.06,2015,3,7,Wednesday
255K,USD,2015-07-23 08:30:00,279K,better,High,Unemployment Claims,281K,accurate,30,2015-07-23 12:30:00+00:00,8.6,2015,3,7,Thursday
0.6%,USD,2015-07-23 10:00:00,0.1%,better,Low,CB Leading Index m/m,0.8%,better,30,2015-07-23 14:00:00+00:00,-500.0,2015,3,7,Thursday
61B,USD,2015-07-23 10:30:00,71B,accurate,Low,Natural Gas Storage,99B,accurate,30,2015-07-23 14:30:00+00:00,14.08,2015,3,7,Thursday
53.8,USD,2015-07-24 09:45:00,53.7,accurate,Medium,Flash Manufacturing PMI,53.6,accurate,30,2015-07-24 13:45:00+00:00,-0.19,2015,3,7,Friday
482K,USD,2015-07-24 10:00:00,543K,worse,Medium,New Home Sales,517K,worse,30,2015-07-24 14:00:00+00:00,11.23,2015,3,7,Friday
51.8B,USD,2015-07-13 14:00:00,41.2B,better,Low,Federal Budget Balance,-82.4B,accurate,29,2015-07-13 18:00:00+00:00,-25.73,2015,3,7,Monday
94.1,USD,2015-07-14 06:00:00,98.6,worse,Low,NFIB Small Business Index,98.3,accurate,29,2015-07-14 10:00:00+00:00,4.56,2015,3,7,Tuesday
-0.1%,USD,2015-07-14 08:30:00,0.7%,worse,High,Core Retail Sales m/m,0.8%,worse,29,2015-07-14 12:30:00+00:00,114.29,2015,3,7,Tuesday
-0.3%,USD,2015-07-14 08:30:00,0.2%,worse,High,Retail Sales m/m,1.0%,worse,29,2015-07-14 12:30:00+00:00,250.0,2015,3,7,Tuesday
-0.1%,USD,2015-07-14 08:30:00,0.1%,worse,Medium,Import Prices m/m,1.2%,accurate,29,2015-07-14 12:30:00+00:00,200.0,2015,3,7,Tuesday
0.3%,USD,2015-07-14 10:00:00,0.3%,accurate,Medium,Business Inventories m/m,0.4%,accurate,29,2015-07-14 14:00:00+00:00,0.0,2015,3,7,Tuesday
0.4%,USD,2015-07-15 08:30:00,0.2%,better,High,PPI m/m,0.5%,accurate,29,2015-07-15 12:30:00+00:00,-100.0,2015,3,7,Wednesday
0.3%,USD,2015-07-15 08:30:00,0.1%,better,Medium,Core PPI m/m,0.1%,accurate,29,2015-07-15 12:30:00+00:00,-200.0,2015,3,7,Wednesday
3.9,USD,2015-07-15 08:30:00,3.4,better,Medium,Empire State Manufacturing Index,-2.0,accurate,29,2015-07-15 12:30:00+00:00,-14.71,2015,3,7,Wednesday
78.4%,USD,2015-07-15 09:15:00,78.1%,better,Medium,Capacity Utilization Rate,78.2%,accurate,29,2015-07-15 13:15:00+00:00,-0.38,2015,3,7,Wednesday
0.3%,USD,2015-07-15 09:15:00,0.2%,better,Medium,Industrial Production m/m,-0.2%,accurate,29,2015-07-15 13:15:00+00:00,-50.0,2015,3,7,Wednesday
-4.3M,USD,2015-07-15 10:30:00,-2.0M,accurate,Medium,Crude Oil Inventories,0.4M,accurate,29,2015-07-15 14:30:00+00:00,115.0,2015,3,7,Wednesday
281K,USD,2015-07-16 08:30:00,284K,accurate,High,Unemployment Claims,296K,accurate,29,2015-07-16 12:30:00+00:00,1.06,2015,3,7,Thursday
5.7,USD,2015-07-16 10:00:00,11.9,worse,High,Philly Fed Manufacturing Index,15.2,accurate,29,2015-07-16 14:00:00+00:00,52.1,2015,3,7,Thursday
60,USD,2015-07-16 10:00:00,59,better,Low,NAHB Housing Market Index,60,better,29,2015-07-16 14:00:00+00:00,-1.69,2015,3,7,Thursday
99B,USD,2015-07-16 10:30:00,89B,accurate,Low,Natural Gas Storage,91B,accurate,29,2015-07-16 14:30:00+00:00,-11.24,2015,3,7,Thursday
93.0B,USD,2015-07-16 16:00:00,30.3B,better,Low,TIC Long-Term Purchases,54.4B,accurate,29,2015-07-16 20:00:00+00:00,-206.93,2015,3,7,Thursday
1.34M,USD,2015-07-17 08:30:00,1.11M,better,High,Building Permits,1.25M,worse,29,2015-07-17 12:30:00+00:00,-20.72,2015,3,7,Friday
0.3%,USD,2015-07-17 08:30:00,0.3%,accurate,High,CPI m/m,0.4%,accurate,29,2015-07-17 12:30:00+00:00,0.0,2015,3,7,Friday
0.2%,USD,2015-07-17 08:30:00,0.2%,accurate,High,Core CPI m/m,0.1%,accurate,29,2015-07-17 12:30:00+00:00,0.0,2015,3,7,Friday
1.17M,USD,2015-07-17 08:30:00,1.10M,better,Medium,Housing Starts,1.07M,better,29,2015-07-17 12:30:00+00:00,-6.36,2015,3,7,Friday
93.3,USD,2015-07-17 10:00:00,96.0,worse,High,Prelim UoM Consumer Sentiment,96.1,better,29,2015-07-17 14:00:00+00:00,2.81,2015,3,7,Friday
54.8,USD,2015-07-06 09:45:00,54.8,accurate,Low,Final Services PMI,54.8,accurate,28,2015-07-06 13:45:00+00:00,0.0,2015,3,7,Monday
56.0,USD,2015-07-06 10:00:00,56.5,worse,High,ISM Non-Manufacturing PMI,55.7,accurate,28,2015-07-06 14:00:00+00:00,0.88,2015,3,7,Monday
-41.9B,USD,2015-07-07 08:30:00,-42.5B,accurate,High,Trade Balance,-40.7B,accurate,28,2015-07-07 12:30:00+00:00,-1.41,2015,3,7,Tuesday
5.36M,USD,2015-07-07 10:00:00,5.33M,accurate,Medium,JOLTS Job Openings,5.33M,accurate,28,2015-07-07 14:00:00+00:00,-0.56,2015,3,7,Tuesday
48.1,USD,2015-07-07 10:00:00,48.9,worse,Low,IBD/TIPP Economic Optimism,48.1,accurate,28,2015-07-07 14:00:00+00:00,1.64,2015,3,7,Tuesday
0.4M,USD,2015-07-08 10:30:00,-0.6M,accurate,Medium,Crude Oil Inventories,2.4M,accurate,28,2015-07-08 14:30:00+00:00,-166.67,2015,3,7,Wednesday
16.1B,USD,2015-07-08 15:00:00,18.5B,worse,Low,Consumer Credit m/m,21.4B,better,28,2015-07-08 19:00:00+00:00,12.97,2015,3,7,Wednesday
297K,USD,2015-07-09 08:30:00,274K,worse,High,Unemployment Claims,282K,accurate,28,2015-07-09 12:30:00+00:00,-8.39,2015,3,7,Thursday
91B,USD,2015-07-09 10:30:00,86B,accurate,Low,Natural Gas Storage,69B,accurate,28,2015-07-09 14:30:00+00:00,-5.81,2015,3,7,Thursday
0.8%,USD,2015-07-10 10:00:00,0.3%,worse,Low,Final Wholesale Inventories m/m,0.4%,accurate,28,2015-07-10 14:00:00+00:00,-166.67,2015,3,7,Friday
0.9%,USD,2015-06-29 10:00:00,1.3%,worse,Medium,Pending Home Sales m/m,2.7%,worse,27,2015-06-29 14:00:00+00:00,30.77,2015,2,6,Monday
4.9%,USD,2015-06-30 09:00:00,5.3%,worse,Low,S&P/CS Composite-20 HPI y/y,5.0%,accurate,27,2015-06-30 13:00:00+00:00,7.55,2015,2,6,Tuesday
49.4,USD,2015-06-30 09:45:00,50.2,worse,Medium,Chicago PMI,46.2,accurate,27,2015-06-30 13:45:00+00:00,1.59,2015,2,6,Tuesday
101.4,USD,2015-06-30 10:00:00,97.1,better,High,CB Consumer Confidence,94.6,worse,27,2015-06-30 14:00:00+00:00,-4.43,2015,2,6,Tuesday
237K,USD,2015-07-01 08:15:00,219K,better,High,ADP Non-Farm Employment Change,203K,accurate,27,2015-07-01 12:15:00+00:00,-8.22,2015,3,7,Wednesday
53.6,USD,2015-07-01 09:45:00,53.4,accurate,Low,Final Manufacturing PMI,53.4,accurate,27,2015-07-01 13:45:00+00:00,-0.37,2015,3,7,Wednesday
53.5,USD,2015-07-01 10:00:00,53.2,accurate,High,ISM Manufacturing PMI,52.8,accurate,27,2015-07-01 14:00:00+00:00,-0.56,2015,3,7,Wednesday
0.8%,USD,2015-07-01 10:00:00,0.4%,better,Low,Construction Spending m/m,2.1%,accurate,27,2015-07-01 14:00:00+00:00,-100.0,2015,3,7,Wednesday
49.5,USD,2015-07-01 10:00:00,51.1,worse,Low,ISM Manufacturing Prices,49.5,accurate,27,2015-07-01 14:00:00+00:00,3.13,2015,3,7,Wednesday
2.4M,USD,2015-07-01 10:30:00,-1.9M,accurate,Medium,Crude Oil Inventories,-4.9M,accurate,27,2015-07-01 14:30:00+00:00,-226.32,2015,3,7,Wednesday
17.2M,USD,2015-07-01 01:00:00,17.2M,accurate,Low,Total Vehicle Sales,17.8M,accurate,27,2015-07-01 05:00:00+00:00,0.0,2015,3,7,Wednesday
223K,USD,2015-07-02 08:30:00,231K,worse,High,Non-Farm Employment Change,254K,worse,27,2015-07-02 12:30:00+00:00,3.46,2015,3,7,Thursday
5.3%,USD,2015-07-02 08:30:00,5.4%,better,High,Unemployment Rate,5.5%,accurate,27,2015-07-02 12:30:00+00:00,1.85,2015,3,7,Thursday
0.0%,USD,2015-07-02 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.2%,worse,27,2015-07-02 12:30:00+00:00,100.0,2015,3,7,Thursday
281K,USD,2015-07-02 08:30:00,270K,worse,Medium,Unemployment Claims,271K,accurate,27,2015-07-02 12:30:00+00:00,-4.07,2015,3,7,Thursday
-1.0%,USD,2015-07-02 10:00:00,-0.5%,worse,Medium,Factory Orders m/m,-0.7%,worse,27,2015-07-02 14:00:00+00:00,100.0,2015,3,7,Thursday
69B,USD,2015-07-02 10:30:00,74B,accurate,Low,Natural Gas Storage,75B,accurate,27,2015-07-02 14:30:00+00:00,6.76,2015,3,7,Thursday
5.35M,USD,2015-06-22 10:00:00,5.27M,better,High,Existing Home Sales,5.09M,better,26,2015-06-22 14:00:00+00:00,-1.52,2015,2,6,Monday
0.5%,USD,2015-06-23 08:30:00,0.6%,accurate,High,Core Durable Goods Orders m/m,-0.2%,worse,26,2015-06-23 12:30:00+00:00,16.67,2015,2,6,Tuesday
-1.8%,USD,2015-06-23 08:30:00,-0.6%,worse,Medium,Durable Goods Orders m/m,-1.0%,worse,26,2015-06-23 12:30:00+00:00,200.0,2015,2,6,Tuesday
0.3%,USD,2015-06-23 09:00:00,0.6%,worse,Low,HPI m/m,0.3%,accurate,26,2015-06-23 13:00:00+00:00,50.0,2015,2,6,Tuesday
53.4,USD,2015-06-23 09:45:00,54.2,worse,Medium,Flash Manufacturing PMI,54.0,accurate,26,2015-06-23 13:45:00+00:00,1.48,2015,2,6,Tuesday
6,USD,2015-06-23 09:59:00,3,better,Low,Richmond Manufacturing Index,1,accurate,26,2015-06-23 14:00:00+00:00,-100.0,2015,2,6,Tuesday
546K,USD,2015-06-23 10:00:00,524K,better,Medium,New Home Sales,534K,better,26,2015-06-23 14:00:00+00:00,-4.2,2015,2,6,Tuesday
-0.2%,USD,2015-06-24 08:30:00,-0.2%,accurate,High,Final GDP q/q,-0.7%,accurate,26,2015-06-24 12:30:00+00:00,0.0,2015,2,6,Wednesday
0.0%,USD,2015-06-24 08:30:00,-0.1%,accurate,Low,Final GDP Price Index q/q,-0.1%,accurate,26,2015-06-24 12:30:00+00:00,-100.0,2015,2,6,Wednesday
-4.9M,USD,2015-06-24 10:30:00,-1.8M,accurate,Medium,Crude Oil Inventories,-2.7M,accurate,26,2015-06-24 14:30:00+00:00,172.22,2015,2,6,Wednesday
271K,USD,2015-06-25 08:30:00,271K,accurate,High,Unemployment Claims,268K,accurate,26,2015-06-25 12:30:00+00:00,0.0,2015,2,6,Thursday
0.1%,USD,2015-06-25 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,26,2015-06-25 12:30:00+00:00,0.0,2015,2,6,Thursday
0.9%,USD,2015-06-25 08:30:00,0.7%,better,Medium,Personal Spending m/m,0.1%,better,26,2015-06-25 12:30:00+00:00,-28.57,2015,2,6,Thursday
0.5%,USD,2015-06-25 08:30:00,0.6%,worse,Low,Personal Income m/m,0.5%,better,26,2015-06-25 12:30:00+00:00,16.67,2015,2,6,Thursday
54.8,USD,2015-06-25 09:45:00,56.5,worse,Low,Flash Services PMI,56.2,accurate,26,2015-06-25 13:45:00+00:00,3.01,2015,2,6,Thursday
75B,USD,2015-06-25 10:30:00,79B,accurate,Low,Natural Gas Storage,89B,accurate,26,2015-06-25 14:30:00+00:00,5.06,2015,2,6,Thursday
96.1,USD,2015-06-26 10:00:00,94.6,better,Medium,Revised UoM Consumer Sentiment,94.6,accurate,26,2015-06-26 14:00:00+00:00,-1.59,2015,2,6,Friday
-2.0,USD,2015-06-15 08:30:00,5.8,worse,Medium,Empire State Manufacturing Index,3.1,accurate,25,2015-06-15 12:30:00+00:00,134.48,2015,2,6,Monday
78.1%,USD,2015-06-15 09:15:00,78.3%,worse,Medium,Capacity Utilization Rate,78.3%,accurate,25,2015-06-15 13:15:00+00:00,0.26,2015,2,6,Monday
-0.2%,USD,2015-06-15 09:15:00,0.2%,worse,Medium,Industrial Production m/m,-0.5%,worse,25,2015-06-15 13:15:00+00:00,200.0,2015,2,6,Monday
59,USD,2015-06-15 10:00:00,56,better,Medium,NAHB Housing Market Index,54,accurate,25,2015-06-15 14:00:00+00:00,-5.36,2015,2,6,Monday
53.9B,USD,2015-06-15 16:00:00,22.5B,better,Low,TIC Long-Term Purchases,25.6B,better,25,2015-06-15 20:00:00+00:00,-139.56,2015,2,6,Monday
1.28M,USD,2015-06-16 08:30:00,1.11M,better,High,Building Permits,1.14M,accurate,25,2015-06-16 12:30:00+00:00,-15.32,2015,2,6,Tuesday
1.04M,USD,2015-06-16 08:30:00,1.10M,worse,Medium,Housing Starts,1.17M,better,25,2015-06-16 12:30:00+00:00,5.45,2015,2,6,Tuesday
-2.7M,USD,2015-06-17 10:30:00,-1.6M,accurate,Medium,Crude Oil Inventories,-6.8M,accurate,25,2015-06-17 14:30:00+00:00,68.75,2015,2,6,Wednesday
<0.25%,USD,2015-06-17 14:00:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,25,2015-06-17 18:00:00+00:00,0.0,2015,2,6,Wednesday
0.4%,USD,2015-06-18 08:30:00,0.5%,worse,High,CPI m/m,0.1%,accurate,25,2015-06-18 12:30:00+00:00,20.0,2015,2,6,Thursday
0.1%,USD,2015-06-18 08:30:00,0.2%,worse,High,Core CPI m/m,0.3%,accurate,25,2015-06-18 12:30:00+00:00,50.0,2015,2,6,Thursday
267K,USD,2015-06-18 08:30:00,278K,better,High,Unemployment Claims,279K,accurate,25,2015-06-18 12:30:00+00:00,3.96,2015,2,6,Thursday
-113B,USD,2015-06-18 08:30:00,-116B,better,Medium,Current Account,-103B,better,25,2015-06-18 12:30:00+00:00,-2.59,2015,2,6,Thursday
15.2,USD,2015-06-18 10:00:00,8.1,better,High,Philly Fed Manufacturing Index,6.7,accurate,25,2015-06-18 14:00:00+00:00,-87.65,2015,2,6,Thursday
0.7%,USD,2015-06-18 10:00:00,0.4%,better,Low,CB Leading Index m/m,0.7%,accurate,25,2015-06-18 14:00:00+00:00,-75.0,2015,2,6,Thursday
89B,USD,2015-06-18 10:30:00,95B,accurate,Low,Natural Gas Storage,111B,accurate,25,2015-06-18 14:30:00+00:00,6.32,2015,2,6,Thursday
98.3,USD,2015-06-09 06:00:00,97.1,better,Low,NFIB Small Business Index,96.9,accurate,24,2015-06-09 10:00:00+00:00,-1.24,2015,2,6,Tuesday
5.38M,USD,2015-06-09 10:00:00,5.03M,better,Medium,JOLTS Job Openings,5.11M,better,24,2015-06-09 14:00:00+00:00,-6.96,2015,2,6,Tuesday
0.4%,USD,2015-06-09 10:00:00,0.2%,worse,Low,Final Wholesale Inventories m/m,0.2%,worse,24,2015-06-09 14:00:00+00:00,-100.0,2015,2,6,Tuesday
-6.8M,USD,2015-06-10 10:30:00,-1.5M,accurate,Medium,Crude Oil Inventories,-1.9M,accurate,24,2015-06-10 14:30:00+00:00,353.33,2015,2,6,Wednesday
-82.4B,USD,2015-06-10 14:00:00,-97.4B,better,Low,Federal Budget Balance,156.7B,accurate,24,2015-06-10 18:00:00+00:00,-15.4,2015,2,6,Wednesday
1.0%,USD,2015-06-11 08:30:00,0.7%,better,High,Core Retail Sales m/m,0.1%,accurate,24,2015-06-11 12:30:00+00:00,-42.86,2015,2,6,Thursday
1.2%,USD,2015-06-11 08:30:00,1.1%,better,High,Retail Sales m/m,0.2%,better,24,2015-06-11 12:30:00+00:00,-9.09,2015,2,6,Thursday
279K,USD,2015-06-11 08:30:00,277K,accurate,High,Unemployment Claims,277K,accurate,24,2015-06-11 12:30:00+00:00,-0.72,2015,2,6,Thursday
1.3%,USD,2015-06-11 08:30:00,0.9%,better,Medium,Import Prices m/m,-0.2%,accurate,24,2015-06-11 12:30:00+00:00,-44.44,2015,2,6,Thursday
0.4%,USD,2015-06-11 10:00:00,0.2%,worse,Medium,Business Inventories m/m,0.1%,accurate,24,2015-06-11 14:00:00+00:00,-100.0,2015,2,6,Thursday
111B,USD,2015-06-11 10:30:00,114B,accurate,Low,Natural Gas Storage,132B,accurate,24,2015-06-11 14:30:00+00:00,2.63,2015,2,6,Thursday
0.5%,USD,2015-06-12 08:30:00,0.4%,better,High,PPI m/m,-0.4%,accurate,24,2015-06-12 12:30:00+00:00,-25.0,2015,2,6,Friday
0.1%,USD,2015-06-12 08:30:00,0.1%,accurate,Medium,Core PPI m/m,-0.2%,accurate,24,2015-06-12 12:30:00+00:00,0.0,2015,2,6,Friday
94.6,USD,2015-06-12 10:00:00,91.3,better,High,Prelim UoM Consumer Sentiment,90.7,better,24,2015-06-12 14:00:00+00:00,-3.61,2015,2,6,Friday
0.1%,USD,2015-06-01 08:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,accurate,23,2015-06-01 12:30:00+00:00,50.0,2015,2,6,Monday
0.0%,USD,2015-06-01 08:30:00,0.2%,worse,Medium,Personal Spending m/m,0.5%,better,23,2015-06-01 12:30:00+00:00,100.0,2015,2,6,Monday
