actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
34.4B,USD,2017-08-15 16:00:00,28.3B,better,Low,TIC Long-Term Purchases,91.9B,accurate,33,2017-08-15 20:00:00+00:00,-21.55,2017,3,8,Tuesday
1.22M,USD,2017-08-16 08:30:00,1.25M,worse,High,Building Permits,1.28M,better,33,2017-08-16 12:30:00+00:00,2.4,2017,3,8,Wednesday
1.16M,USD,2017-08-16 08:30:00,1.22M,worse,Medium,Housing Starts,1.21M,accurate,33,2017-08-16 12:30:00+00:00,4.92,2017,3,8,Wednesday
-8.9M,USD,2017-08-16 10:30:00,-3.0M,accurate,High,Crude Oil Inventories,-6.5M,accurate,33,2017-08-16 14:30:00+00:00,196.67,2017,3,8,Wednesday
232K,USD,2017-08-17 08:30:00,240K,better,High,Unemployment Claims,244K,accurate,33,2017-08-17 12:30:00+00:00,3.33,2017,3,8,Thursday
18.9,USD,2017-08-17 08:30:00,18.3,better,Medium,Philly Fed Manufacturing Index,19.5,accurate,33,2017-08-17 12:30:00+00:00,-3.28,2017,3,8,Thursday
76.7%,USD,2017-08-17 08:47:00,76.7%,accurate,Medium,Capacity Utilization Rate,76.7%,accurate,33,2017-08-17 12:45:00+00:00,0.0,2017,3,8,Thursday
0.2%,USD,2017-08-17 08:47:00,0.3%,worse,Medium,Industrial Production m/m,0.4%,accurate,33,2017-08-17 12:45:00+00:00,33.33,2017,3,8,Thursday
0.3%,USD,2017-08-17 10:00:00,0.3%,accurate,Low,CB Leading Index m/m,0.6%,accurate,33,2017-08-17 14:00:00+00:00,0.0,2017,3,8,Thursday
53B,USD,2017-08-17 10:30:00,47B,accurate,Low,Natural Gas Storage,28B,accurate,33,2017-08-17 14:30:00+00:00,-12.77,2017,3,8,Thursday
97.6,USD,2017-08-18 10:00:00,94.0,better,Medium,Prelim UoM Consumer Sentiment,93.4,accurate,33,2017-08-18 14:00:00+00:00,-3.83,2017,3,8,Friday
12.4B,USD,2017-08-07 15:00:00,15.6B,worse,Low,Consumer Credit m/m,18.3B,accurate,32,2017-08-07 19:00:00+00:00,20.51,2017,3,8,Monday
105.2,USD,2017-08-08 06:00:00,103.6,better,Low,NFIB Small Business Index,103.6,accurate,32,2017-08-08 10:00:00+00:00,-1.54,2017,3,8,Tuesday
6.16M,USD,2017-08-08 10:00:00,5.74M,better,Medium,JOLTS Job Openings,5.70M,accurate,32,2017-08-08 14:00:00+00:00,-7.32,2017,3,8,Tuesday
52.2,USD,2017-08-08 10:00:00,50.6,better,Low,IBD/TIPP Economic Optimism,50.2,accurate,32,2017-08-08 14:00:00+00:00,-3.16,2017,3,8,Tuesday
0.9%,USD,2017-08-09 08:30:00,0.7%,worse,Medium,Prelim Nonfarm Productivity q/q,0.0%,worse,32,2017-08-09 12:30:00+00:00,-28.57,2017,3,8,Wednesday
0.6%,USD,2017-08-09 08:30:00,1.1%,worse,Medium,Prelim Unit Labor Costs q/q,2.2%,worse,32,2017-08-09 12:30:00+00:00,45.45,2017,3,8,Wednesday
0.7%,USD,2017-08-09 10:00:00,0.6%,worse,Low,Final Wholesale Inventories m/m,0.6%,accurate,32,2017-08-09 14:00:00+00:00,-16.67,2017,3,8,Wednesday
-6.5M,USD,2017-08-09 10:30:00,-2.6M,accurate,High,Crude Oil Inventories,-1.5M,accurate,32,2017-08-09 14:30:00+00:00,150.0,2017,3,8,Wednesday
-0.1%,USD,2017-08-10 08:30:00,0.1%,worse,High,PPI m/m,0.1%,accurate,32,2017-08-10 12:30:00+00:00,200.0,2017,3,8,Thursday
244K,USD,2017-08-10 08:30:00,240K,accurate,High,Unemployment Claims,241K,accurate,32,2017-08-10 12:30:00+00:00,-1.67,2017,3,8,Thursday
-0.1%,USD,2017-08-10 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.1%,accurate,32,2017-08-10 12:30:00+00:00,150.0,2017,3,8,Thursday
28B,USD,2017-08-10 10:30:00,38B,accurate,Low,Natural Gas Storage,20B,accurate,32,2017-08-10 14:30:00+00:00,26.32,2017,3,8,Thursday
-42.9B,USD,2017-08-10 14:00:00,-60.9B,better,Low,Federal Budget Balance,-90.2B,accurate,32,2017-08-10 18:00:00+00:00,-29.56,2017,3,8,Thursday
0.1%,USD,2017-08-11 08:30:00,0.2%,worse,High,CPI m/m,0.0%,accurate,32,2017-08-11 12:30:00+00:00,50.0,2017,3,8,Friday
0.1%,USD,2017-08-11 08:30:00,0.2%,worse,High,Core CPI m/m,0.1%,accurate,32,2017-08-11 12:30:00+00:00,50.0,2017,3,8,Friday
58.9,USD,2017-07-31 09:45:00,60.8,worse,Medium,Chicago PMI,65.7,accurate,31,2017-07-31 13:45:00+00:00,3.12,2017,3,7,Monday
1.5%,USD,2017-07-31 10:00:00,0.9%,better,Medium,Pending Home Sales m/m,-0.7%,accurate,31,2017-07-31 14:00:00+00:00,-66.67,2017,3,7,Monday
0.1%,USD,2017-08-01 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,31,2017-08-01 12:30:00+00:00,0.0,2017,3,8,Tuesday
0.1%,USD,2017-08-01 08:30:00,0.1%,accurate,Medium,Personal Spending m/m,0.2%,better,31,2017-08-01 12:30:00+00:00,0.0,2017,3,8,Tuesday
0.0%,USD,2017-08-01 08:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,worse,31,2017-08-01 12:30:00+00:00,100.0,2017,3,8,Tuesday
53.3,USD,2017-08-01 09:45:00,53.2,accurate,Low,Final Manufacturing PMI,53.2,accurate,31,2017-08-01 13:45:00+00:00,-0.19,2017,3,8,Tuesday
56.3,USD,2017-08-01 10:00:00,56.4,accurate,High,ISM Manufacturing PMI,57.8,accurate,31,2017-08-01 14:00:00+00:00,0.18,2017,3,8,Tuesday
-1.3%,USD,2017-08-01 10:00:00,0.4%,worse,Low,Construction Spending m/m,0.3%,better,31,2017-08-01 14:00:00+00:00,425.0,2017,3,8,Tuesday
62.0,USD,2017-08-01 10:00:00,56.5,better,Low,ISM Manufacturing Prices,55.0,accurate,31,2017-08-01 14:00:00+00:00,-9.73,2017,3,8,Tuesday
16.7M,USD,2017-08-01 01:00:00,16.8M,accurate,Low,Total Vehicle Sales,16.5M,accurate,31,2017-08-01 05:00:00+00:00,0.6,2017,3,8,Tuesday
178K,USD,2017-08-02 08:15:00,187K,worse,High,ADP Non-Farm Employment Change,191K,better,31,2017-08-02 12:15:00+00:00,4.81,2017,3,8,Wednesday
-1.5M,USD,2017-08-02 10:30:00,-3.2M,accurate,High,Crude Oil Inventories,-7.2M,accurate,31,2017-08-02 14:30:00+00:00,-53.13,2017,3,8,Wednesday
240K,USD,2017-08-03 08:30:00,242K,accurate,High,Unemployment Claims,245K,accurate,31,2017-08-03 12:30:00+00:00,0.83,2017,3,8,Thursday
54.7,USD,2017-08-03 09:45:00,54.2,better,Low,Final Services PMI,54.2,accurate,31,2017-08-03 13:45:00+00:00,-0.92,2017,3,8,Thursday
53.9,USD,2017-08-03 10:00:00,56.9,worse,High,ISM Non-Manufacturing PMI,57.4,accurate,31,2017-08-03 14:00:00+00:00,5.27,2017,3,8,Thursday
3.0%,USD,2017-08-03 10:00:00,2.9%,accurate,Medium,Factory Orders m/m,-0.3%,better,31,2017-08-03 14:00:00+00:00,-3.45,2017,3,8,Thursday
20B,USD,2017-08-03 10:30:00,23B,accurate,Low,Natural Gas Storage,17B,accurate,31,2017-08-03 14:30:00+00:00,13.04,2017,3,8,Thursday
0.3%,USD,2017-08-04 08:30:00,0.3%,accurate,High,Average Hourly Earnings m/m,0.2%,accurate,31,2017-08-04 12:30:00+00:00,0.0,2017,3,8,Friday
209K,USD,2017-08-04 08:30:00,182K,better,High,Non-Farm Employment Change,231K,better,31,2017-08-04 12:30:00+00:00,-14.84,2017,3,8,Friday
4.3%,USD,2017-08-04 08:30:00,4.3%,accurate,High,Unemployment Rate,4.4%,accurate,31,2017-08-04 12:30:00+00:00,0.0,2017,3,8,Friday
-43.6B,USD,2017-08-04 08:30:00,-43.9B,accurate,Low,Trade Balance,-46.4B,accurate,31,2017-08-04 12:30:00+00:00,-0.68,2017,3,8,Friday
53.2,USD,2017-07-24 09:45:00,52.3,better,Low,Flash Manufacturing PMI,52.0,accurate,30,2017-07-24 13:45:00+00:00,-1.72,2017,3,7,Monday
54.2,USD,2017-07-24 09:45:00,54.3,accurate,Low,Flash Services PMI,54.2,better,30,2017-07-24 13:45:00+00:00,0.18,2017,3,7,Monday
5.52M,USD,2017-07-24 10:00:00,5.59M,worse,Medium,Existing Home Sales,5.62M,accurate,30,2017-07-24 14:00:00+00:00,1.25,2017,3,7,Monday
0.4%,USD,2017-07-25 09:00:00,0.5%,worse,Low,HPI m/m,0.6%,worse,30,2017-07-25 13:00:00+00:00,20.0,2017,3,7,Tuesday
5.7%,USD,2017-07-25 09:00:00,5.8%,accurate,Low,S&P/CS Composite-20 HPI y/y,5.8%,accurate,30,2017-07-25 13:00:00+00:00,1.72,2017,3,7,Tuesday
14,USD,2017-07-25 09:59:00,7,better,Low,Richmond Manufacturing Index,7,accurate,30,2017-07-25 14:00:00+00:00,-100.0,2017,3,7,Tuesday
121.1,USD,2017-07-25 10:00:00,116.5,better,High,CB Consumer Confidence,117.3,worse,30,2017-07-25 14:00:00+00:00,-3.95,2017,3,7,Tuesday
610K,USD,2017-07-26 10:00:00,615K,worse,Medium,New Home Sales,605K,worse,30,2017-07-26 14:00:00+00:00,0.81,2017,3,7,Wednesday
-7.2M,USD,2017-07-26 10:30:00,-3.3M,accurate,High,Crude Oil Inventories,-4.7M,accurate,30,2017-07-26 14:30:00+00:00,118.18,2017,3,7,Wednesday
<1.25%,USD,2017-07-26 14:00:00,<1.25%,accurate,Medium,Federal Funds Rate,<1.25%,accurate,30,2017-07-26 18:00:00+00:00,0.0,2017,3,7,Wednesday
0.2%,USD,2017-07-27 08:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,0.3%,better,30,2017-07-27 12:30:00+00:00,50.0,2017,3,7,Thursday
244K,USD,2017-07-27 08:30:00,240K,accurate,High,Unemployment Claims,234K,accurate,30,2017-07-27 12:30:00+00:00,-1.67,2017,3,7,Thursday
6.5%,USD,2017-07-27 08:30:00,3.5%,better,Medium,Durable Goods Orders m/m,-0.8%,better,30,2017-07-27 12:30:00+00:00,-85.71,2017,3,7,Thursday
-63.9B,USD,2017-07-27 08:30:00,-65.0B,better,Low,Goods Trade Balance,-66.3B,accurate,30,2017-07-27 12:30:00+00:00,-1.69,2017,3,7,Thursday
0.6%,USD,2017-07-27 08:30:00,0.3%,worse,Low,Prelim Wholesale Inventories m/m,0.4%,worse,30,2017-07-27 12:30:00+00:00,-100.0,2017,3,7,Thursday
17B,USD,2017-07-27 10:30:00,28B,accurate,Low,Natural Gas Storage,28B,accurate,30,2017-07-27 14:30:00+00:00,39.29,2017,3,7,Thursday
2.6%,USD,2017-07-28 08:30:00,2.5%,better,High,Advance GDP q/q,1.4%,better,30,2017-07-28 12:30:00+00:00,-4.0,2017,3,7,Friday
1.0%,USD,2017-07-28 08:30:00,1.3%,worse,Medium,Advance GDP Price Index q/q,1.9%,worse,30,2017-07-28 12:30:00+00:00,23.08,2017,3,7,Friday
0.5%,USD,2017-07-28 08:30:00,0.6%,worse,Medium,Employment Cost Index q/q,0.8%,accurate,30,2017-07-28 12:30:00+00:00,16.67,2017,3,7,Friday
93.4,USD,2017-07-28 10:00:00,93.2,accurate,Medium,Revised UoM Consumer Sentiment,93.1,accurate,30,2017-07-28 14:00:00+00:00,-0.21,2017,3,7,Friday
9.8,USD,2017-07-17 08:30:00,15.2,worse,Medium,Empire State Manufacturing Index,19.8,accurate,29,2017-07-17 12:30:00+00:00,35.53,2017,3,7,Monday
-0.2%,USD,2017-07-18 08:30:00,-0.2%,accurate,Medium,Import Prices m/m,-0.1%,better,29,2017-07-18 12:30:00+00:00,0.0,2017,3,7,Tuesday
64,USD,2017-07-18 10:00:00,67,worse,Low,NAHB Housing Market Index,66,worse,29,2017-07-18 14:00:00+00:00,4.48,2017,3,7,Tuesday
91.9B,USD,2017-07-18 16:00:00,20.3B,better,Low,TIC Long-Term Purchases,9.7B,better,29,2017-07-18 20:00:00+00:00,-352.71,2017,3,7,Tuesday
1.25M,USD,2017-07-19 08:30:00,1.20M,better,High,Building Permits,1.17M,accurate,29,2017-07-19 12:30:00+00:00,-4.17,2017,3,7,Wednesday
1.22M,USD,2017-07-19 08:30:00,1.16M,better,Medium,Housing Starts,1.12M,better,29,2017-07-19 12:30:00+00:00,-5.17,2017,3,7,Wednesday
-4.7M,USD,2017-07-19 10:30:00,-3.6M,accurate,High,Crude Oil Inventories,-7.6M,accurate,29,2017-07-19 14:30:00+00:00,30.56,2017,3,7,Wednesday
233K,USD,2017-07-20 08:30:00,245K,better,High,Unemployment Claims,248K,accurate,29,2017-07-20 12:30:00+00:00,4.9,2017,3,7,Thursday
19.5,USD,2017-07-20 08:30:00,23.4,worse,Medium,Philly Fed Manufacturing Index,27.6,accurate,29,2017-07-20 12:30:00+00:00,16.67,2017,3,7,Thursday
0.6%,USD,2017-07-20 10:00:00,0.4%,better,Low,CB Leading Index m/m,0.2%,worse,29,2017-07-20 14:00:00+00:00,-50.0,2017,3,7,Thursday
28B,USD,2017-07-20 10:30:00,39B,accurate,Low,Natural Gas Storage,57B,accurate,29,2017-07-20 14:30:00+00:00,28.21,2017,3,7,Thursday
18.4B,USD,2017-07-10 15:00:00,12.1B,better,Low,Consumer Credit m/m,12.9B,better,28,2017-07-10 19:00:00+00:00,-52.07,2017,3,7,Monday
103.6,USD,2017-07-11 06:00:00,104.4,accurate,Low,NFIB Small Business Index,104.5,accurate,28,2017-07-11 10:00:00+00:00,0.77,2017,3,7,Tuesday
5.67M,USD,2017-07-11 10:00:00,5.98M,worse,Medium,JOLTS Job Openings,5.97M,worse,28,2017-07-11 14:00:00+00:00,5.18,2017,3,7,Tuesday
0.4%,USD,2017-07-11 10:00:00,0.3%,worse,Low,Final Wholesale Inventories m/m,0.3%,accurate,28,2017-07-11 14:00:00+00:00,-33.33,2017,3,7,Tuesday
-7.6M,USD,2017-07-12 10:30:00,-3.2M,accurate,High,Crude Oil Inventories,-6.3M,accurate,28,2017-07-12 14:30:00+00:00,137.5,2017,3,7,Wednesday
0.1%,USD,2017-07-13 08:30:00,0.0%,better,High,PPI m/m,0.0%,accurate,28,2017-07-13 12:30:00+00:00,100.0,2017,3,7,Thursday
247K,USD,2017-07-13 08:30:00,245K,accurate,High,Unemployment Claims,250K,accurate,28,2017-07-13 12:30:00+00:00,-0.82,2017,3,7,Thursday
0.1%,USD,2017-07-13 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.3%,accurate,28,2017-07-13 12:30:00+00:00,50.0,2017,3,7,Thursday
57B,USD,2017-07-13 10:30:00,59B,accurate,Low,Natural Gas Storage,72B,accurate,28,2017-07-13 14:30:00+00:00,3.39,2017,3,7,Thursday
-90.2B,USD,2017-07-13 13:58:00,-36.2B,worse,Low,Federal Budget Balance,-88.4B,accurate,28,2017-07-13 18:00:00+00:00,149.17,2017,3,7,Thursday
0.0%,USD,2017-07-14 08:30:00,0.1%,worse,High,CPI m/m,-0.1%,accurate,28,2017-07-14 12:30:00+00:00,100.0,2017,3,7,Friday
0.1%,USD,2017-07-14 08:30:00,0.2%,worse,High,Core CPI m/m,0.1%,accurate,28,2017-07-14 12:30:00+00:00,50.0,2017,3,7,Friday
-0.2%,USD,2017-07-14 08:30:00,0.2%,worse,High,Core Retail Sales m/m,-0.3%,accurate,28,2017-07-14 12:30:00+00:00,200.0,2017,3,7,Friday
-0.2%,USD,2017-07-14 08:30:00,0.1%,worse,High,Retail Sales m/m,-0.1%,better,28,2017-07-14 12:30:00+00:00,300.0,2017,3,7,Friday
76.6%,USD,2017-07-14 09:15:00,76.7%,accurate,Medium,Capacity Utilization Rate,76.4%,worse,28,2017-07-14 13:15:00+00:00,0.13,2017,3,7,Friday
0.4%,USD,2017-07-14 09:15:00,0.3%,better,Medium,Industrial Production m/m,0.1%,better,28,2017-07-14 13:15:00+00:00,-33.33,2017,3,7,Friday
93.1,USD,2017-07-14 10:00:00,95.1,worse,Medium,Prelim UoM Consumer Sentiment,95.1,better,28,2017-07-14 14:00:00+00:00,2.1,2017,3,7,Friday
0.3%,USD,2017-07-14 10:00:00,0.3%,accurate,Low,Business Inventories m/m,-0.2%,accurate,28,2017-07-14 14:00:00+00:00,0.0,2017,3,7,Friday
52.0,USD,2017-07-03 09:45:00,52.1,accurate,Low,Final Manufacturing PMI,52.1,accurate,27,2017-07-03 13:45:00+00:00,0.19,2017,3,7,Monday
57.8,USD,2017-07-03 10:00:00,55.0,better,High,ISM Manufacturing PMI,54.9,accurate,27,2017-07-03 14:00:00+00:00,-5.09,2017,3,7,Monday
0.0%,USD,2017-07-03 10:00:00,0.3%,worse,Low,Construction Spending m/m,-0.7%,better,27,2017-07-03 14:00:00+00:00,100.0,2017,3,7,Monday
55.0,USD,2017-07-03 10:00:00,58.5,worse,Low,ISM Manufacturing Prices,60.5,accurate,27,2017-07-03 14:00:00+00:00,5.98,2017,3,7,Monday
16.5M,USD,2017-07-03 01:00:00,16.5M,accurate,Low,Total Vehicle Sales,16.7M,accurate,27,2017-07-03 05:00:00+00:00,0.0,2017,3,7,Monday
-0.8%,USD,2017-07-05 10:00:00,-0.5%,worse,Medium,Factory Orders m/m,-0.3%,accurate,27,2017-07-05 14:00:00+00:00,60.0,2017,3,7,Wednesday
50.2,USD,2017-07-05 10:13:00,51.6,worse,Low,IBD/TIPP Economic Optimism,51.3,accurate,27,2017-07-05 14:15:00+00:00,2.71,2017,3,7,Wednesday
158K,USD,2017-07-06 08:15:00,184K,worse,High,ADP Non-Farm Employment Change,230K,worse,27,2017-07-06 12:15:00+00:00,14.13,2017,3,7,Thursday
248K,USD,2017-07-06 08:30:00,243K,worse,High,Unemployment Claims,244K,accurate,27,2017-07-06 12:30:00+00:00,-2.06,2017,3,7,Thursday
-46.5B,USD,2017-07-06 08:30:00,-46.3B,accurate,Medium,Trade Balance,-47.6B,accurate,27,2017-07-06 12:30:00+00:00,0.43,2017,3,7,Thursday
54.2,USD,2017-07-06 09:45:00,53.0,better,Low,Final Services PMI,53.0,accurate,27,2017-07-06 13:45:00+00:00,-2.26,2017,3,7,Thursday
57.4,USD,2017-07-06 10:00:00,56.5,better,High,ISM Non-Manufacturing PMI,56.9,accurate,27,2017-07-06 14:00:00+00:00,-1.59,2017,3,7,Thursday
-6.3M,USD,2017-07-06 11:00:00,-2.4M,accurate,High,Crude Oil Inventories,0.1M,accurate,27,2017-07-06 15:00:00+00:00,162.5,2017,3,7,Thursday
0.2%,USD,2017-07-07 08:30:00,0.3%,worse,High,Average Hourly Earnings m/m,0.1%,worse,27,2017-07-07 12:30:00+00:00,33.33,2017,3,7,Friday
222K,USD,2017-07-07 08:30:00,175K,better,High,Non-Farm Employment Change,152K,better,27,2017-07-07 12:30:00+00:00,-26.86,2017,3,7,Friday
4.4%,USD,2017-07-07 08:30:00,4.3%,worse,High,Unemployment Rate,4.3%,accurate,27,2017-07-07 12:30:00+00:00,-2.33,2017,3,7,Friday
72B,USD,2017-07-07 10:30:00,61B,accurate,Low,Natural Gas Storage,46B,accurate,27,2017-07-07 14:30:00+00:00,-18.03,2017,3,7,Friday
0.1%,USD,2017-06-26 08:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,-0.5%,accurate,26,2017-06-26 12:30:00+00:00,75.0,2017,2,6,Monday
-1.1%,USD,2017-06-26 08:30:00,-0.5%,worse,Medium,Durable Goods Orders m/m,-0.8%,accurate,26,2017-06-26 12:30:00+00:00,120.0,2017,2,6,Monday
5.7%,USD,2017-06-27 09:00:00,5.9%,worse,Low,S&P/CS Composite-20 HPI y/y,5.9%,accurate,26,2017-06-27 13:00:00+00:00,3.39,2017,2,6,Tuesday
7,USD,2017-06-27 09:59:00,4,better,Low,Richmond Manufacturing Index,1,accurate,26,2017-06-27 14:00:00+00:00,-75.0,2017,2,6,Tuesday
118.9,USD,2017-06-27 10:00:00,116.1,better,High,CB Consumer Confidence,117.6,accurate,26,2017-06-27 14:00:00+00:00,-2.41,2017,2,6,Tuesday
-65.9B,USD,2017-06-28 08:30:00,-66.2B,accurate,Low,Goods Trade Balance,-67.1B,accurate,26,2017-06-28 12:30:00+00:00,-0.45,2017,2,6,Wednesday
0.3%,USD,2017-06-28 08:30:00,0.2%,worse,Low,Prelim Wholesale Inventories m/m,-0.5%,better,26,2017-06-28 12:30:00+00:00,-50.0,2017,2,6,Wednesday
-0.8%,USD,2017-06-28 10:00:00,0.9%,worse,Medium,Pending Home Sales m/m,-1.7%,worse,26,2017-06-28 14:00:00+00:00,188.89,2017,2,6,Wednesday
0.1M,USD,2017-06-28 10:30:00,-2.1M,accurate,High,Crude Oil Inventories,-2.5M,accurate,26,2017-06-28 14:30:00+00:00,-104.76,2017,2,6,Wednesday
1.4%,USD,2017-06-29 08:30:00,1.2%,better,High,Final GDP q/q,1.2%,accurate,26,2017-06-29 12:30:00+00:00,-16.67,2017,2,6,Thursday
244K,USD,2017-06-29 08:30:00,241K,accurate,High,Unemployment Claims,242K,accurate,26,2017-06-29 12:30:00+00:00,-1.24,2017,2,6,Thursday
1.9%,USD,2017-06-29 08:30:00,2.2%,worse,Low,Final GDP Price Index q/q,2.2%,accurate,26,2017-06-29 12:30:00+00:00,13.64,2017,2,6,Thursday
46B,USD,2017-06-29 10:30:00,50B,accurate,Low,Natural Gas Storage,61B,accurate,26,2017-06-29 14:30:00+00:00,8.0,2017,2,6,Thursday
0.1%,USD,2017-06-30 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,worse,26,2017-06-30 12:30:00+00:00,0.0,2017,2,6,Friday
0.1%,USD,2017-06-30 08:30:00,0.1%,accurate,Medium,Personal Spending m/m,0.4%,accurate,26,2017-06-30 12:30:00+00:00,0.0,2017,2,6,Friday
0.4%,USD,2017-06-30 08:30:00,0.3%,better,Low,Personal Income m/m,0.3%,worse,26,2017-06-30 12:30:00+00:00,-33.33,2017,2,6,Friday
65.7,USD,2017-06-30 09:45:00,58.1,better,Medium,Chicago PMI,59.4,accurate,26,2017-06-30 13:45:00+00:00,-13.08,2017,2,6,Friday
95.1,USD,2017-06-30 10:00:00,94.5,better,Medium,Revised UoM Consumer Sentiment,94.5,accurate,26,2017-06-30 14:00:00+00:00,-0.63,2017,2,6,Friday
-117B,USD,2017-06-20 08:30:00,-124B,better,Medium,Current Account,-114B,accurate,25,2017-06-20 12:30:00+00:00,-5.65,2017,2,6,Tuesday
5.62M,USD,2017-06-21 10:00:00,5.54M,better,Medium,Existing Home Sales,5.56M,accurate,25,2017-06-21 14:00:00+00:00,-1.44,2017,2,6,Wednesday
-2.5M,USD,2017-06-21 10:30:00,-1.2M,accurate,High,Crude Oil Inventories,-1.7M,accurate,25,2017-06-21 14:30:00+00:00,108.33,2017,2,6,Wednesday
241K,USD,2017-06-22 08:30:00,241K,accurate,High,Unemployment Claims,238K,accurate,25,2017-06-22 12:30:00+00:00,0.0,2017,2,6,Thursday
0.7%,USD,2017-06-22 09:00:00,0.4%,better,Low,HPI m/m,0.7%,better,25,2017-06-22 13:00:00+00:00,-75.0,2017,2,6,Thursday
0.3%,USD,2017-06-22 10:00:00,0.4%,worse,Low,CB Leading Index m/m,0.2%,worse,25,2017-06-22 14:00:00+00:00,25.0,2017,2,6,Thursday
61B,USD,2017-06-22 10:30:00,55B,accurate,Low,Natural Gas Storage,78B,accurate,25,2017-06-22 14:30:00+00:00,-10.91,2017,2,6,Thursday
52.1,USD,2017-06-23 09:45:00,53.1,worse,Low,Flash Manufacturing PMI,52.7,accurate,25,2017-06-23 13:45:00+00:00,1.88,2017,2,6,Friday
53.0,USD,2017-06-23 09:45:00,53.9,worse,Low,Flash Services PMI,53.6,worse,25,2017-06-23 13:45:00+00:00,1.67,2017,2,6,Friday
610K,USD,2017-06-23 10:00:00,599K,better,Medium,New Home Sales,593K,better,25,2017-06-23 14:00:00+00:00,-1.84,2017,2,6,Friday
-88.4B,USD,2017-06-12 14:00:00,-87.3B,accurate,Low,Federal Budget Balance,182.4B,accurate,24,2017-06-12 18:00:00+00:00,1.26,2017,2,6,Monday
104.5,USD,2017-06-13 05:57:00,105.2,accurate,Low,NFIB Small Business Index,104.5,accurate,24,2017-06-13 09:55:00+00:00,0.67,2017,2,6,Tuesday
0.0%,USD,2017-06-13 08:30:00,0.0%,accurate,High,PPI m/m,0.5%,accurate,24,2017-06-13 12:30:00+00:00,0.0,2017,2,6,Tuesday
0.3%,USD,2017-06-13 08:30:00,0.2%,better,Medium,Core PPI m/m,0.4%,accurate,24,2017-06-13 12:30:00+00:00,-50.0,2017,2,6,Tuesday
-0.1%,USD,2017-06-14 08:30:00,0.2%,worse,High,CPI m/m,0.2%,accurate,24,2017-06-14 12:30:00+00:00,150.0,2017,2,6,Wednesday
0.1%,USD,2017-06-14 08:30:00,0.2%,worse,High,Core CPI m/m,0.1%,accurate,24,2017-06-14 12:30:00+00:00,50.0,2017,2,6,Wednesday
-0.3%,USD,2017-06-14 08:30:00,0.2%,worse,High,Core Retail Sales m/m,0.3%,accurate,24,2017-06-14 12:30:00+00:00,250.0,2017,2,6,Wednesday
-0.3%,USD,2017-06-14 08:30:00,0.1%,worse,High,Retail Sales m/m,0.4%,accurate,24,2017-06-14 12:30:00+00:00,400.0,2017,2,6,Wednesday
-0.2%,USD,2017-06-14 10:00:00,-0.1%,better,Low,Business Inventories m/m,0.2%,accurate,24,2017-06-14 14:00:00+00:00,100.0,2017,2,6,Wednesday
-1.7M,USD,2017-06-14 10:30:00,-2.3M,accurate,High,Crude Oil Inventories,3.3M,accurate,24,2017-06-14 14:30:00+00:00,-26.09,2017,2,6,Wednesday
<1.25%,USD,2017-06-14 14:00:00,<1.25%,accurate,High,Federal Funds Rate,<1.00%,accurate,24,2017-06-14 18:00:00+00:00,0.0,2017,2,6,Wednesday
237K,USD,2017-06-15 08:30:00,241K,accurate,High,Unemployment Claims,245K,accurate,24,2017-06-15 12:30:00+00:00,1.66,2017,2,6,Thursday
19.8,USD,2017-06-15 08:30:00,5.2,better,Medium,Empire State Manufacturing Index,-1.0,accurate,24,2017-06-15 12:30:00+00:00,-280.77,2017,2,6,Thursday
-0.3%,USD,2017-06-15 08:30:00,0.1%,worse,Medium,Import Prices m/m,0.2%,worse,24,2017-06-15 12:30:00+00:00,400.0,2017,2,6,Thursday
27.6,USD,2017-06-15 08:30:00,25.5,better,Medium,Philly Fed Manufacturing Index,38.8,accurate,24,2017-06-15 12:30:00+00:00,-8.24,2017,2,6,Thursday
76.6%,USD,2017-06-15 09:15:00,76.8%,worse,Medium,Capacity Utilization Rate,76.7%,accurate,24,2017-06-15 13:15:00+00:00,0.26,2017,2,6,Thursday
0.0%,USD,2017-06-15 09:15:00,0.2%,worse,Medium,Industrial Production m/m,1.1%,better,24,2017-06-15 13:15:00+00:00,100.0,2017,2,6,Thursday
67,USD,2017-06-15 10:00:00,70,worse,Low,NAHB Housing Market Index,69,worse,24,2017-06-15 14:00:00+00:00,4.29,2017,2,6,Thursday
78B,USD,2017-06-15 10:30:00,88B,accurate,Low,Natural Gas Storage,106B,accurate,24,2017-06-15 14:30:00+00:00,11.36,2017,2,6,Thursday
1.8B,USD,2017-06-15 16:00:00,37.3B,worse,Low,TIC Long-Term Purchases,59.7B,accurate,24,2017-06-15 20:00:00+00:00,95.17,2017,2,6,Thursday
1.17M,USD,2017-06-16 08:30:00,1.25M,worse,High,Building Permits,1.23M,accurate,24,2017-06-16 12:30:00+00:00,6.4,2017,2,6,Friday
