,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
6,clf,ada,all,ALL_NO_3_2_1,30_90,included,basic,0.64,{'n_estimators': 10},0.64,0.65,0.63,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6267123287671232, 'recall': 0.5884244372990354, 'f1-score': 0.6069651741293532, 'support': 311}, '1': {'precision': 0.6298136645962733, 'recall': 0.7812018489984591, 'f1-score': 0.6973865199449794, 'support': 649}, '2': {'precision': 0.7025641025641025, 'recall': 0.4126506024096386, 'f1-score': 0.5199240986717267, 'support': 332}, 'micro avg': {'precision': 0.6400928792569659, 'recall': 0.6400928792569659, 'f1-score': 0.6400928792569659, 'support': 1292}, 'macro avg': {'precision': 0.653030031975833, 'recall': 0.594092296235711, 'f1-score': 0.6080919309153532, 'support': 1292}, 'weighted avg': {'precision': 0.6477615206043644, 'recall': 0.6400928792569659, 'f1-score': 0.6300192115770386, 'support': 1292}}",0.77
0,reg,kn,all,ALL_NO_3_2_1,30_90,included,basic,24.87,{'n_neighbors': 11},,,,,,,,,24.71,6.16
1,reg,svr-rbf,all,ALL_NO_3_2_1,30_90,included,basic,30.60,"{'C': 1, 'gamma': 1}",,,,,,,,,30.31,5.94
2,reg,dtree,all,ALL_NO_3_2_1,30_90,included,basic,22.28,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.78,0.54
3,reg,rforest,all,ALL_NO_3_2_1,30_90,included,basic,22.10,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,22.00,54.14
4,reg,xgb,all,ALL_NO_3_2_1,30_90,included,basic,22.21,{'n_estimators': 50},,,,,,,,,22.00,0.31
5,reg,gboosting,all,ALL_NO_3_2_1,30_90,included,basic,22.27,{'n_estimators': 50},,,,,,,,,22.18,0.68
6,reg,ada,all,ALL_NO_3_2_1,30_90,included,basic,22.97,{'n_estimators': 10},,,,,,,,,22.60,1.08
0,clf,kn,basic,ALL_YES_1_1_1,30_90,included,basic,0.65,{'n_neighbors': 71},0.65,0.65,0.66,0.64,0.66,203.00,512.00,202.00,"{'0': {'precision': 0.6557377049180327, 'recall': 0.39408866995073893, 'f1-score': 0.4923076923076922, 'support': 203}, '1': {'precision': 0.6432664756446992, 'recall': 0.876953125, 'f1-score': 0.7421487603305784, 'support': 512}, '2': {'precision': 0.6597938144329897, 'recall': 0.31683168316831684, 'f1-score': 0.4280936454849499, 'support': 202}, 'micro avg': {'precision': 0.6466739367502726, 'recall': 0.6466739367502726, 'f1-score': 0.6466739367502726, 'support': 917}, 'macro avg': {'precision': 0.6529326649985738, 'recall': 0.5292911593730186, 'f1-score': 0.5541833660410735, 'support': 917}, 'weighted avg': {'precision': 0.6496679827087355, 'recall': 0.6466739367502726, 'f1-score': 0.617659261958209, 'support': 917}}",3.47
1,clf,svc-rbf,basic,ALL_YES_1_1_1,30_90,included,basic,0.54,"{'C': 1, 'gamma': 1}",0.56,0.31,0.00,0.56,0.00,203.00,512.00,202.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 203}, '1': {'precision': 0.5583424209378408, 'recall': 1.0, 'f1-score': 0.7165850244926523, 'support': 512}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 202}, 'micro avg': {'precision': 0.5583424209378408, 'recall': 0.5583424209378408, 'f1-score': 0.5583424209378408, 'support': 917}, 'macro avg': {'precision': 0.1861141403126136, 'recall': 0.3333333333333333, 'f1-score': 0.23886167483088408, 'support': 917}, 'weighted avg': {'precision': 0.311746259018729, 'recall': 0.5583424209378408, 'f1-score': 0.4000998173830294, 'support': 917}}",3.49
2,clf,dtree,basic,ALL_YES_1_1_1,30_90,included,basic,0.66,"{'max_depth': 3, 'min_samples_leaf': 100}",0.67,0.68,0.62,0.68,0.73,203.00,512.00,202.00,"{'0': {'precision': 0.6235294117647059, 'recall': 0.5221674876847291, 'f1-score': 0.5683646112600536, 'support': 203}, '1': {'precision': 0.6767036450079239, 'recall': 0.833984375, 'f1-score': 0.747156605424322, 'support': 512}, '2': {'precision': 0.7327586206896551, 'recall': 0.4207920792079208, 'f1-score': 0.5345911949685533, 'support': 202}, 'micro avg': {'precision': 0.6739367502726281, 'recall': 0.6739367502726281, 'f1-score': 0.6739367502726281, 'support': 917}, 'macro avg': {'precision': 0.6776638924874283, 'recall': 0.5923146472975499, 'f1-score': 0.6167041372176431, 'support': 917}, 'weighted avg': {'precision': 0.6772802379624893, 'recall': 0.6739367502726281, 'f1-score': 0.6607520386550616, 'support': 917}}",0.31
3,clf,rforest,basic,ALL_YES_1_1_1,30_90,included,basic,0.65,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 50}",0.66,0.66,0.67,0.67,0.63,203.00,512.00,202.00,"{'0': {'precision': 0.6690140845070423, 'recall': 0.46798029556650245, 'f1-score': 0.5507246376811593, 'support': 203}, '1': {'precision': 0.6661490683229814, 'recall': 0.837890625, 'f1-score': 0.7422145328719723, 'support': 512}, '2': {'precision': 0.6259541984732825, 'recall': 0.40594059405940597, 'f1-score': 0.4924924924924925, 'support': 202}, 'micro avg': {'precision': 0.6608505997818975, 'recall': 0.6608505997818975, 'f1-score': 0.6608505997818975, 'support': 917}, 'macro avg': {'precision': 0.6537057837677688, 'recall': 0.5706038382086361, 'f1-score': 0.5951438876818748, 'support': 917}, 'weighted avg': {'precision': 0.6579290405974908, 'recall': 0.6608505997818975, 'f1-score': 0.6448139866556256, 'support': 917}}",12.21
4,clf,xgb,basic,ALL_YES_1_1_1,30_90,included,basic,0.66,{'n_estimators': 10},0.68,0.68,0.66,0.68,0.68,203.00,512.00,202.00,"{'0': {'precision': 0.6621621621621622, 'recall': 0.4827586206896552, 'f1-score': 0.5584045584045584, 'support': 203}, '1': {'precision': 0.6781789638932496, 'recall': 0.84375, 'f1-score': 0.7519582245430809, 'support': 512}, '2': {'precision': 0.6818181818181818, 'recall': 0.44554455445544555, 'f1-score': 0.5389221556886228, 'support': 202}, 'micro avg': {'precision': 0.6761177753544165, 'recall': 0.6761177753544165, 'f1-score': 0.6761177753544165, 'support': 917}, 'macro avg': {'precision': 0.6740531026245312, 'recall': 0.5906843917150336, 'f1-score': 0.616428312878754, 'support': 917}, 'weighted avg': {'precision': 0.6754349194760475, 'recall': 0.6761177753544165, 'f1-score': 0.6621821284310627, 'support': 917}}",0.50
5,clf,gboosting,basic,ALL_YES_1_1_1,30_90,included,basic,0.65,{'n_estimators': 10},0.68,0.68,0.67,0.67,0.70,203.00,512.00,202.00,"{'0': {'precision': 0.6666666666666666, 'recall': 0.4729064039408867, 'f1-score': 0.5533141210374639, 'support': 203}, '1': {'precision': 0.6728110599078341, 'recall': 0.85546875, 'f1-score': 0.7532244196044712, 'support': 512}, '2': {'precision': 0.6967213114754098, 'recall': 0.4207920792079208, 'f1-score': 0.5246913580246914, 'support': 202}, 'micro avg': {'precision': 0.6750272628135223, 'recall': 0.6750272628135223, 'f1-score': 0.6750272628135223, 'support': 917}, 'macro avg': {'precision': 0.6787330126833035, 'recall': 0.5830557443829357, 'f1-score': 0.6104099662222088, 'support': 917}, 'weighted avg': {'precision': 0.6767178854134974, 'recall': 0.6750272628135223, 'f1-score': 0.658627397741638, 'support': 917}}",1.45
6,clf,ada,basic,ALL_YES_1_1_1,30_90,included,basic,0.63,{'n_estimators': 10},0.66,0.65,0.64,0.68,0.60,203.00,512.00,202.00,"{'0': {'precision': 0.64, 'recall': 0.5517241379310345, 'f1-score': 0.5925925925925927, 'support': 203}, '1': {'precision': 0.6806020066889632, 'recall': 0.794921875, 'f1-score': 0.7333333333333334, 'support': 512}, '2': {'precision': 0.6041666666666666, 'recall': 0.4306930693069307, 'f1-score': 0.5028901734104045, 'support': 202}, 'micro avg': {'precision': 0.6608505997818975, 'recall': 0.6608505997818975, 'f1-score': 0.6608505997818975, 'support': 917}, 'macro avg': {'precision': 0.6415895577852099, 'recall': 0.5924463607459883, 'f1-score': 0.6096053664454435, 'support': 917}, 'weighted avg': {'precision': 0.6547763294344774, 'recall': 0.6608505997818975, 'f1-score': 0.651414152662884, 'support': 917}}",0.48
0,reg,kn,basic,ALL_YES_1_1_1,30_90,included,basic,23.07,{'n_neighbors': 21},,,,,,,,,21.45,3.62
1,reg,svr-rbf,basic,ALL_YES_1_1_1,30_90,included,basic,29.64,"{'C': 1, 'gamma': 1}",,,,,,,,,26.67,2.66
2,reg,dtree,basic,ALL_YES_1_1_1,30_90,included,basic,22.34,"{'max_depth': 3, 'min_samples_leaf': 10}",,,,,,,,,20.75,0.31
3,reg,rforest,basic,ALL_YES_1_1_1,30_90,included,basic,22.10,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,20.03,29.12
4,reg,xgb,basic,ALL_YES_1_1_1,30_90,included,basic,22.10,{'n_estimators': 50},,,,,,,,,20.20,0.19
5,reg,gboosting,basic,ALL_YES_1_1_1,30_90,included,basic,22.19,{'n_estimators': 50},,,,,,,,,20.05,0.38
6,reg,ada,basic,ALL_YES_1_1_1,30_90,included,basic,22.70,{'n_estimators': 10},,,,,,,,,20.57,0.57
0,clf,kn,all,ALL_YES_1_1_1,30_90,included,basic,0.65,{'n_neighbors': 41},0.65,0.65,0.64,0.65,0.66,203.00,512.00,202.00,"{'0': {'precision': 0.6356589147286822, 'recall': 0.4039408866995074, 'f1-score': 0.4939759036144578, 'support': 203}, '1': {'precision': 0.6456808199121523, 'recall': 0.861328125, 'f1-score': 0.7380753138075313, 'support': 512}, '2': {'precision': 0.6571428571428571, 'recall': 0.3415841584158416, 'f1-score': 0.4495114006514659, 'support': 202}, 'micro avg': {'precision': 0.6455834242093784, 'recall': 0.6455834242093784, 'f1-score': 0.6455834242093784, 'support': 917}, 'macro avg': {'precision': 0.6461608639278972, 'recall': 0.535617723371783, 'f1-score': 0.5605208726911517, 'support': 917}, 'weighted avg': {'precision': 0.6459871282745927, 'recall': 0.6455834242093784, 'f1-score': 0.6204721614337918, 'support': 917}}",4.43
1,clf,svc-rbf,all,ALL_YES_1_1_1,30_90,included,basic,0.54,"{'C': 1, 'gamma': 1}",0.56,0.31,0.00,0.56,0.00,203.00,512.00,202.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 203}, '1': {'precision': 0.5583424209378408, 'recall': 1.0, 'f1-score': 0.7165850244926523, 'support': 512}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 202}, 'micro avg': {'precision': 0.5583424209378408, 'recall': 0.5583424209378408, 'f1-score': 0.5583424209378408, 'support': 917}, 'macro avg': {'precision': 0.1861141403126136, 'recall': 0.3333333333333333, 'f1-score': 0.23886167483088408, 'support': 917}, 'weighted avg': {'precision': 0.311746259018729, 'recall': 0.5583424209378408, 'f1-score': 0.4000998173830294, 'support': 917}}",3.89
2,clf,dtree,all,ALL_YES_1_1_1,30_90,included,basic,0.66,"{'max_depth': 3, 'min_samples_leaf': 100}",0.67,0.68,0.62,0.68,0.73,203.00,512.00,202.00,"{'0': {'precision': 0.6235294117647059, 'recall': 0.5221674876847291, 'f1-score': 0.5683646112600536, 'support': 203}, '1': {'precision': 0.6767036450079239, 'recall': 0.833984375, 'f1-score': 0.747156605424322, 'support': 512}, '2': {'precision': 0.7327586206896551, 'recall': 0.4207920792079208, 'f1-score': 0.5345911949685533, 'support': 202}, 'micro avg': {'precision': 0.6739367502726281, 'recall': 0.6739367502726281, 'f1-score': 0.6739367502726281, 'support': 917}, 'macro avg': {'precision': 0.6776638924874283, 'recall': 0.5923146472975499, 'f1-score': 0.6167041372176431, 'support': 917}, 'weighted avg': {'precision': 0.6772802379624893, 'recall': 0.6739367502726281, 'f1-score': 0.6607520386550616, 'support': 917}}",0.36
3,clf,rforest,all,ALL_YES_1_1_1,30_90,included,basic,0.66,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 200}",0.66,0.66,0.68,0.66,0.63,203.00,512.00,202.00,"{'0': {'precision': 0.6783216783216783, 'recall': 0.47783251231527096, 'f1-score': 0.5606936416184971, 'support': 203}, '1': {'precision': 0.6640986132511556, 'recall': 0.841796875, 'f1-score': 0.7424633936261842, 'support': 512}, '2': {'precision': 0.632, 'recall': 0.3910891089108911, 'f1-score': 0.48318042813455664, 'support': 202}, 'micro avg': {'precision': 0.6619411123227917, 'recall': 0.6619411123227917, 'f1-score': 0.6619411123227917, 'support': 917}, 'macro avg': {'precision': 0.6581400971909447, 'recall': 0.5702394987420539, 'f1-score': 0.5954458211264126, 'support': 917}, 'weighted avg': {'precision': 0.6601764347697845, 'recall': 0.6619411123227917, 'f1-score': 0.645108520467112, 'support': 917}}",12.47
4,clf,xgb,all,ALL_YES_1_1_1,30_90,included,basic,0.66,{'n_estimators': 10},0.67,0.67,0.66,0.68,0.69,203.00,512.00,202.00,"{'0': {'precision': 0.6554054054054054, 'recall': 0.47783251231527096, 'f1-score': 0.5527065527065527, 'support': 203}, '1': {'precision': 0.675, 'recall': 0.84375, 'f1-score': 0.75, 'support': 512}, '2': {'precision': 0.689922480620155, 'recall': 0.4405940594059406, 'f1-score': 0.5377643504531722, 'support': 202}, 'micro avg': {'precision': 0.6739367502726281, 'recall': 0.6739367502726281, 'f1-score': 0.6739367502726281, 'support': 917}, 'macro avg': {'precision': 0.6734426286751868, 'recall': 0.5873921905737371, 'f1-score': 0.6134903010532416, 'support': 917}, 'weighted avg': {'precision': 0.673949442074775, 'recall': 0.6739367502726281, 'f1-score': 0.6595723325964786, 'support': 917}}",0.41
5,clf,gboosting,all,ALL_YES_1_1_1,30_90,included,basic,0.66,{'n_estimators': 10},0.67,0.67,0.66,0.67,0.68,203.00,512.00,202.00,"{'0': {'precision': 0.6643356643356644, 'recall': 0.46798029556650245, 'f1-score': 0.5491329479768786, 'support': 203}, '1': {'precision': 0.6656534954407295, 'recall': 0.85546875, 'f1-score': 0.7487179487179486, 'support': 512}, '2': {'precision': 0.6810344827586207, 'recall': 0.3910891089108911, 'f1-score': 0.49685534591194974, 'support': 202}, 'micro avg': {'precision': 0.6673936750272628, 'recall': 0.6673936750272628, 'f1-score': 0.6673936750272628, 'support': 917}, 'macro avg': {'precision': 0.6703412141783381, 'recall': 0.5715127181591312, 'f1-score': 0.598235414202259, 'support': 917}, 'weighted avg': {'precision': 0.6687499400687402, 'recall': 0.6673936750272628, 'f1-score': 0.6490538255802726, 'support': 917}}",1.18
6,clf,ada,all,ALL_YES_1_1_1,30_90,included,basic,0.63,{'n_estimators': 10},0.66,0.65,0.64,0.68,0.60,203.00,512.00,202.00,"{'0': {'precision': 0.64, 'recall': 0.5517241379310345, 'f1-score': 0.5925925925925927, 'support': 203}, '1': {'precision': 0.6806020066889632, 'recall': 0.794921875, 'f1-score': 0.7333333333333334, 'support': 512}, '2': {'precision': 0.6041666666666666, 'recall': 0.4306930693069307, 'f1-score': 0.5028901734104045, 'support': 202}, 'micro avg': {'precision': 0.6608505997818975, 'recall': 0.6608505997818975, 'f1-score': 0.6608505997818975, 'support': 917}, 'macro avg': {'precision': 0.6415895577852099, 'recall': 0.5924463607459883, 'f1-score': 0.6096053664454435, 'support': 917}, 'weighted avg': {'precision': 0.6547763294344774, 'recall': 0.6608505997818975, 'f1-score': 0.651414152662884, 'support': 917}}",0.38
0,reg,kn,all,ALL_YES_1_1_1,30_90,included,basic,23.07,{'n_neighbors': 21},,,,,,,,,21.26,2.93
1,reg,svr-rbf,all,ALL_YES_1_1_1,30_90,included,basic,29.64,"{'C': 1, 'gamma': 1}",,,,,,,,,26.67,2.15
2,reg,dtree,all,ALL_YES_1_1_1,30_90,included,basic,22.32,"{'max_depth': 3, 'min_samples_leaf': 10}",,,,,,,,,20.75,0.27
3,reg,rforest,all,ALL_YES_1_1_1,30_90,included,basic,22.12,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,20.03,25.16
4,reg,xgb,all,ALL_YES_1_1_1,30_90,included,basic,22.25,{'n_estimators': 50},,,,,,,,,20.25,0.16
5,reg,gboosting,all,ALL_YES_1_1_1,30_90,included,basic,22.28,{'n_estimators': 50},,,,,,,,,20.05,0.33
6,reg,ada,all,ALL_YES_1_1_1,30_90,included,basic,22.89,{'n_estimators': 10},,,,,,,,,20.60,0.53
0,clf,kn,basic,ALL_YES_3_2_1,30_90,included,basic,0.65,{'n_neighbors': 51},0.65,0.65,0.67,0.65,0.64,203.00,512.00,202.00,"{'0': {'precision': 0.6666666666666666, 'recall': 0.41379310344827586, 'f1-score': 0.5106382978723404, 'support': 203}, '1': {'precision': 0.6549707602339181, 'recall': 0.875, 'f1-score': 0.7491638795986622, 'support': 512}, '2': {'precision': 0.6355140186915887, 'recall': 0.33663366336633666, 'f1-score': 0.44012944983818775, 'support': 202}, 'micro avg': {'precision': 0.6543075245365322, 'recall': 0.6543075245365322, 'f1-score': 0.6543075245365322, 'support': 917}, 'macro avg': {'precision': 0.6523838151973912, 'recall': 0.5418089222715375, 'f1-score': 0.5666438757697301, 'support': 917}, 'weighted avg': {'precision': 0.6532739305875684, 'recall': 0.6543075245365322, 'f1-score': 0.6282853104579216, 'support': 917}}",3.32
1,clf,svc-rbf,basic,ALL_YES_3_2_1,30_90,included,basic,0.54,"{'C': 1, 'gamma': 1}",0.56,0.31,0.00,0.56,0.00,203.00,512.00,202.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 203}, '1': {'precision': 0.5583424209378408, 'recall': 1.0, 'f1-score': 0.7165850244926523, 'support': 512}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 202}, 'micro avg': {'precision': 0.5583424209378408, 'recall': 0.5583424209378408, 'f1-score': 0.5583424209378408, 'support': 917}, 'macro avg': {'precision': 0.1861141403126136, 'recall': 0.3333333333333333, 'f1-score': 0.23886167483088408, 'support': 917}, 'weighted avg': {'precision': 0.311746259018729, 'recall': 0.5583424209378408, 'f1-score': 0.4000998173830294, 'support': 917}}",2.96
2,clf,dtree,basic,ALL_YES_3_2_1,30_90,included,basic,0.66,"{'max_depth': 3, 'min_samples_leaf': 100}",0.67,0.68,0.62,0.68,0.73,203.00,512.00,202.00,"{'0': {'precision': 0.6235294117647059, 'recall': 0.5221674876847291, 'f1-score': 0.5683646112600536, 'support': 203}, '1': {'precision': 0.6767036450079239, 'recall': 0.833984375, 'f1-score': 0.747156605424322, 'support': 512}, '2': {'precision': 0.7327586206896551, 'recall': 0.4207920792079208, 'f1-score': 0.5345911949685533, 'support': 202}, 'micro avg': {'precision': 0.6739367502726281, 'recall': 0.6739367502726281, 'f1-score': 0.6739367502726281, 'support': 917}, 'macro avg': {'precision': 0.6776638924874283, 'recall': 0.5923146472975499, 'f1-score': 0.6167041372176431, 'support': 917}, 'weighted avg': {'precision': 0.6772802379624893, 'recall': 0.6739367502726281, 'f1-score': 0.6607520386550616, 'support': 917}}",0.23
3,clf,rforest,basic,ALL_YES_3_2_1,30_90,included,basic,0.66,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.66,0.66,0.68,0.66,0.63,203.00,512.00,202.00,"{'0': {'precision': 0.6764705882352942, 'recall': 0.45320197044334976, 'f1-score': 0.5427728613569321, 'support': 203}, '1': {'precision': 0.664624808575804, 'recall': 0.84765625, 'f1-score': 0.7450643776824035, 'support': 512}, '2': {'precision': 0.6328125, 'recall': 0.400990099009901, 'f1-score': 0.49090909090909096, 'support': 202}, 'micro avg': {'precision': 0.6619411123227917, 'recall': 0.6619411123227917, 'f1-score': 0.6619411123227917, 'support': 917}, 'macro avg': {'precision': 0.6579692989370327, 'recall': 0.5672827731510836, 'f1-score': 0.5929154433161422, 'support': 917}, 'weighted avg': {'precision': 0.6602394290104432, 'recall': 0.6619411123227917, 'f1-score': 0.6442960617148137, 'support': 917}}",9.30
4,clf,xgb,basic,ALL_YES_3_2_1,30_90,included,basic,0.65,{'n_estimators': 50},0.68,0.67,0.65,0.68,0.66,203.00,512.00,202.00,"{'0': {'precision': 0.6538461538461539, 'recall': 0.5024630541871922, 'f1-score': 0.5682451253481895, 'support': 203}, '1': {'precision': 0.682615629984051, 'recall': 0.8359375, 'f1-score': 0.7515364354697104, 'support': 512}, '2': {'precision': 0.664179104477612, 'recall': 0.4405940594059406, 'f1-score': 0.5297619047619049, 'support': 202}, 'micro avg': {'precision': 0.6750272628135223, 'recall': 0.6750272628135223, 'f1-score': 0.6750272628135223, 'support': 917}, 'macro avg': {'precision': 0.6668802961026056, 'recall': 0.5929982045310442, 'f1-score': 0.6165144885266016, 'support': 917}, 'weighted avg': {'precision': 0.6721855516762061, 'recall': 0.6750272628135223, 'f1-score': 0.6621072193763129, 'support': 917}}",0.38
5,clf,gboosting,basic,ALL_YES_3_2_1,30_90,included,basic,0.66,{'n_estimators': 50},0.67,0.66,0.64,0.68,0.62,203.00,512.00,202.00,"{'0': {'precision': 0.6363636363636364, 'recall': 0.5172413793103449, 'f1-score': 0.5706521739130435, 'support': 203}, '1': {'precision': 0.6825657894736842, 'recall': 0.810546875, 'f1-score': 0.7410714285714287, 'support': 512}, '2': {'precision': 0.625, 'recall': 0.44554455445544555, 'f1-score': 0.5202312138728324, 'support': 202}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.6479764752791068, 'recall': 0.5911109362552635, 'f1-score': 0.6106516054524349, 'support': 917}, 'weighted avg': {'precision': 0.6596570364147705, 'recall': 0.6652126499454744, 'f1-score': 0.6546975659053779, 'support': 917}}",1.08
6,clf,ada,basic,ALL_YES_3_2_1,30_90,included,basic,0.63,{'n_estimators': 10},0.65,0.65,0.62,0.67,0.60,203.00,512.00,202.00,"{'0': {'precision': 0.6190476190476191, 'recall': 0.5123152709359606, 'f1-score': 0.5606469002695418, 'support': 203}, '1': {'precision': 0.6743801652892562, 'recall': 0.796875, 'f1-score': 0.7305282005371531, 'support': 512}, '2': {'precision': 0.6041666666666666, 'recall': 0.4306930693069307, 'f1-score': 0.5028901734104045, 'support': 202}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.6325314836678473, 'recall': 0.5799611134142971, 'f1-score': 0.5980217580723665, 'support': 917}, 'weighted avg': {'precision': 0.6466640981040703, 'recall': 0.653217011995638, 'f1-score': 0.642775980870928, 'support': 917}}",0.35
0,reg,kn,basic,ALL_YES_3_2_1,30_90,included,basic,23.13,{'n_neighbors': 21},,,,,,,,,21.52,2.63
1,reg,svr-rbf,basic,ALL_YES_3_2_1,30_90,included,basic,29.64,"{'C': 1, 'gamma': 1}",,,,,,,,,26.67,2.03
2,reg,dtree,basic,ALL_YES_3_2_1,30_90,included,basic,22.34,"{'max_depth': 3, 'min_samples_leaf': 10}",,,,,,,,,20.75,0.21
3,reg,rforest,basic,ALL_YES_3_2_1,30_90,included,basic,22.11,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,20.03,22.90
4,reg,xgb,basic,ALL_YES_3_2_1,30_90,included,basic,22.13,{'n_estimators': 50},,,,,,,,,20.26,0.13
5,reg,gboosting,basic,ALL_YES_3_2_1,30_90,included,basic,22.22,{'n_estimators': 50},,,,,,,,,20.06,0.27
6,reg,ada,basic,ALL_YES_3_2_1,30_90,included,basic,22.75,{'n_estimators': 10},,,,,,,,,20.58,0.45
