,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,clf_report,elapsed_time
4,clf,xgb,basic,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.68,0.69,0.72,0.69,0.63,153.00,231.00,120.00,"{'0': {'precision': 0.7159763313609467, 'recall': 0.7908496732026143, 'f1-score': 0.7515527950310559, 'support': 153}, '1': {'precision': 0.6941747572815534, 'recall': 0.6190476190476191, 'f1-score': 0.6544622425629292, 'support': 231}, '2': {'precision': 0.627906976744186, 'recall': 0.675, 'f1-score': 0.6506024096385542, 'support': 120}, 'micro avg': {'precision': 0.6845238095238095, 'recall': 0.6845238095238095, 'f1-score': 0.6845238095238095, 'support': 504}, 'macro avg': {'precision': 0.6793526884622287, 'recall': 0.6949657640834112, 'f1-score': 0.685539149077513, 'support': 504}, 'weighted avg': {'precision': 0.6850150492848531, 'recall': 0.6845238095238095, 'f1-score': 0.6830171524373307, 'support': 504}}",0.20
5,clf,gboosting,basic,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.67,0.67,0.73,0.66,0.60,162.00,220.00,122.00,"{'0': {'precision': 0.7337278106508875, 'recall': 0.7654320987654321, 'f1-score': 0.7492447129909365, 'support': 162}, '1': {'precision': 0.6553398058252428, 'recall': 0.6136363636363636, 'f1-score': 0.6338028169014085, 'support': 220}, '2': {'precision': 0.6046511627906976, 'recall': 0.639344262295082, 'f1-score': 0.6215139442231076, 'support': 122}, 'micro avg': {'precision': 0.6686507936507936, 'recall': 0.6686507936507936, 'f1-score': 0.6686507936507936, 'support': 504}, 'macro avg': {'precision': 0.6645729264222761, 'recall': 0.6728042415656259, 'f1-score': 0.6681871580384842, 'support': 504}, 'weighted avg': {'precision': 0.6682660802925839, 'recall': 0.6686507936507936, 'f1-score': 0.6679344532104379, 'support': 504}}",0.67
6,clf,ada,basic,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.68,0.68,0.69,0.67,0.67,149.00,217.00,138.00,"{'0': {'precision': 0.6923076923076923, 'recall': 0.785234899328859, 'f1-score': 0.7358490566037735, 'support': 149}, '1': {'precision': 0.6747572815533981, 'recall': 0.6405529953917051, 'f1-score': 0.657210401891253, 'support': 217}, '2': {'precision': 0.6744186046511628, 'recall': 0.6304347826086957, 'f1-score': 0.651685393258427, 'support': 138}, 'micro avg': {'precision': 0.6805555555555556, 'recall': 0.6805555555555556, 'f1-score': 0.6805555555555556, 'support': 504}, 'macro avg': {'precision': 0.680494526170751, 'recall': 0.6854075591097533, 'f1-score': 0.6815816172511511, 'support': 504}, 'weighted avg': {'precision': 0.6798530628825278, 'recall': 0.6805555555555556, 'f1-score': 0.6789459343532284, 'support': 504}}",0.25
0,clf,kn,all,High_NO_1_1_1,30_60,included,basic,0.66,{'n_neighbors': 11},0.64,0.66,0.69,0.71,0.47,158.00,251.00,95.00,"{'0': {'precision': 0.6863905325443787, 'recall': 0.7341772151898734, 'f1-score': 0.7094801223241591, 'support': 158}, '1': {'precision': 0.7135922330097088, 'recall': 0.5856573705179283, 'f1-score': 0.6433260393873086, 'support': 251}, '2': {'precision': 0.4728682170542636, 'recall': 0.6421052631578947, 'f1-score': 0.5446428571428572, 'support': 95}, 'micro avg': {'precision': 0.6428571428571429, 'recall': 0.6428571428571429, 'f1-score': 0.6428571428571429, 'support': 504}, 'macro avg': {'precision': 0.6242836608694503, 'recall': 0.6539799496218989, 'f1-score': 0.6324830062847749, 'support': 504}, 'weighted avg': {'precision': 0.6596901493008012, 'recall': 0.6428571428571429, 'f1-score': 0.645463822702387, 'support': 504}}",0.66
1,clf,svc-rbf,all,High_NO_1_1_1,30_60,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.41,1.00,0.00,1.00,0.00,0.00,504.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.4087301587301587, 'f1-score': 0.5802816901408451, 'support': 504}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4087301587301587, 'recall': 0.4087301587301587, 'f1-score': 0.4087301587301588, 'support': 504}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13624338624338625, 'f1-score': 0.19342723004694837, 'support': 504}, 'weighted avg': {'precision': 1.0, 'recall': 0.4087301587301587, 'f1-score': 0.5802816901408451, 'support': 504}}",0.75
2,clf,dtree,all,High_NO_1_1_1,30_60,included,basic,0.70,"{'max_depth': 2, 'min_samples_leaf': 10}",0.68,0.68,0.76,0.64,0.64,172.00,208.00,124.00,"{'0': {'precision': 0.757396449704142, 'recall': 0.7441860465116279, 'f1-score': 0.750733137829912, 'support': 172}, '1': {'precision': 0.6407766990291263, 'recall': 0.6346153846153846, 'f1-score': 0.6376811594202898, 'support': 208}, '2': {'precision': 0.6434108527131783, 'recall': 0.6693548387096774, 'f1-score': 0.6561264822134388, 'support': 124}, 'micro avg': {'precision': 0.6805555555555556, 'recall': 0.6805555555555556, 'f1-score': 0.6805555555555556, 'support': 504}, 'macro avg': {'precision': 0.6805280004821489, 'recall': 0.68271875661223, 'f1-score': 0.681513593154547, 'support': 504}, 'weighted avg': {'precision': 0.6812235882611205, 'recall': 0.6805555555555556, 'f1-score': 0.6808005251203008, 'support': 504}}",0.14
3,clf,rforest,all,High_NO_1_1_1,30_60,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.69,0.70,0.72,0.73,0.60,150.00,237.00,117.00,"{'0': {'precision': 0.7218934911242604, 'recall': 0.8133333333333334, 'f1-score': 0.7648902821316614, 'support': 150}, '1': {'precision': 0.7330097087378641, 'recall': 0.6371308016877637, 'f1-score': 0.6817155756207676, 'support': 237}, '2': {'precision': 0.5968992248062015, 'recall': 0.6581196581196581, 'f1-score': 0.6260162601626015, 'support': 117}, 'micro avg': {'precision': 0.6944444444444444, 'recall': 0.6944444444444444, 'f1-score': 0.6944444444444444, 'support': 504}, 'macro avg': {'precision': 0.6839341415561085, 'recall': 0.7028612643802518, 'f1-score': 0.6908740393050102, 'support': 504}, 'weighted avg': {'precision': 0.6981042340115841, 'recall': 0.6944444444444444, 'f1-score': 0.6935397543271737, 'support': 504}}",7.47
4,clf,xgb,all,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.69,0.69,0.72,0.69,0.64,156.00,224.00,124.00,"{'0': {'precision': 0.7218934911242604, 'recall': 0.782051282051282, 'f1-score': 0.7507692307692309, 'support': 156}, '1': {'precision': 0.6893203883495146, 'recall': 0.6339285714285714, 'f1-score': 0.6604651162790698, 'support': 224}, '2': {'precision': 0.6434108527131783, 'recall': 0.6693548387096774, 'f1-score': 0.6561264822134388, 'support': 124}, 'micro avg': {'precision': 0.6884920634920635, 'recall': 0.6884920634920635, 'f1-score': 0.6884920634920635, 'support': 504}, 'macro avg': {'precision': 0.6848749107289844, 'recall': 0.695111564063177, 'f1-score': 0.6891202764205798, 'support': 504}, 'weighted avg': {'precision': 0.68810733599625, 'recall': 0.6884920634920635, 'f1-score': 0.6873489480971787, 'support': 504}}",0.23
5,clf,gboosting,all,High_NO_1_1_1,30_60,included,basic,0.71,{'n_estimators': 10},0.68,0.68,0.73,0.67,0.63,159.00,220.00,125.00,"{'0': {'precision': 0.727810650887574, 'recall': 0.7735849056603774, 'f1-score': 0.7500000000000001, 'support': 159}, '1': {'precision': 0.6699029126213593, 'recall': 0.6272727272727273, 'f1-score': 0.647887323943662, 'support': 220}, '2': {'precision': 0.627906976744186, 'recall': 0.648, 'f1-score': 0.6377952755905513, 'support': 125}, 'micro avg': {'precision': 0.6785714285714286, 'recall': 0.6785714285714286, 'f1-score': 0.6785714285714286, 'support': 504}, 'macro avg': {'precision': 0.6752068467510398, 'recall': 0.682952544311035, 'f1-score': 0.6785608665114045, 'support': 504}, 'weighted avg': {'precision': 0.6777557665889812, 'recall': 0.6785714285714286, 'f1-score': 0.6775984538024297, 'support': 504}}",0.77
6,clf,ada,all,High_NO_1_1_1,30_60,included,basic,0.69,{'n_estimators': 10},0.68,0.69,0.69,0.70,0.65,148.00,230.00,126.00,"{'0': {'precision': 0.6923076923076923, 'recall': 0.7905405405405406, 'f1-score': 0.7381703470031545, 'support': 148}, '1': {'precision': 0.6990291262135923, 'recall': 0.6260869565217392, 'f1-score': 0.6605504587155964, 'support': 230}, '2': {'precision': 0.6511627906976745, 'recall': 0.6666666666666666, 'f1-score': 0.6588235294117646, 'support': 126}, 'micro avg': {'precision': 0.6845238095238095, 'recall': 0.6845238095238095, 'f1-score': 0.6845238095238095, 'support': 504}, 'macro avg': {'precision': 0.6808332030729863, 'recall': 0.6944313879096488, 'f1-score': 0.6858481117101718, 'support': 504}, 'weighted avg': {'precision': 0.6850887879336739, 'recall': 0.6845238095238095, 'f1-score': 0.6829118681883658, 'support': 504}}",0.27
0,clf,kn,basic,High_YES_1_1_1,30_60,included,basic,0.69,{'n_neighbors': 31},0.67,0.72,0.60,0.83,0.50,91.00,230.00,68.00,"{'0': {'precision': 0.603448275862069, 'recall': 0.7692307692307693, 'f1-score': 0.676328502415459, 'support': 91}, '1': {'precision': 0.8333333333333334, 'recall': 0.5869565217391305, 'f1-score': 0.6887755102040817, 'support': 230}, '2': {'precision': 0.4954954954954955, 'recall': 0.8088235294117647, 'f1-score': 0.6145251396648044, 'support': 68}, 'micro avg': {'precision': 0.6683804627249358, 'recall': 0.6683804627249358, 'f1-score': 0.6683804627249358, 'support': 389}, 'macro avg': {'precision': 0.6440923682302994, 'recall': 0.7216702734605548, 'f1-score': 0.6598763840947817, 'support': 389}, 'weighted avg': {'precision': 0.7204991091614619, 'recall': 0.6683804627249358, 'f1-score': 0.6728842430949931, 'support': 389}}",0.47
1,clf,svc-rbf,basic,High_YES_1_1_1,30_60,included,basic,0.46,"{'C': 1, 'gamma': 1}",0.42,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.41645244215938304, 'recall': 0.41645244215938304, 'f1-score': 0.41645244215938304, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13881748071979436, 'f1-score': 0.1960072595281307, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}}",0.42
2,clf,dtree,basic,High_YES_1_1_1,30_60,included,basic,0.69,"{'max_depth': 4, 'min_samples_leaf': 20}",0.69,0.72,0.54,0.79,0.69,71.00,212.00,106.00,"{'0': {'precision': 0.5431034482758621, 'recall': 0.8873239436619719, 'f1-score': 0.6737967914438503, 'support': 71}, '1': {'precision': 0.7901234567901234, 'recall': 0.6037735849056604, 'f1-score': 0.6844919786096257, 'support': 212}, '2': {'precision': 0.6936936936936937, 'recall': 0.7264150943396226, 'f1-score': 0.7096774193548386, 'support': 106}, 'micro avg': {'precision': 0.6889460154241646, 'recall': 0.6889460154241646, 'f1-score': 0.6889460154241646, 'support': 389}, 'macro avg': {'precision': 0.6756401995865597, 'recall': 0.7391708743024182, 'f1-score': 0.6893220631361049, 'support': 389}, 'weighted avg': {'precision': 0.7187610519244831, 'recall': 0.6889460154241646, 'f1-score': 0.6894027714893751, 'support': 389}}",0.09
3,clf,rforest,basic,High_YES_1_1_1,30_60,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.66,0.68,0.63,0.76,0.54,98.00,211.00,80.00,"{'0': {'precision': 0.6293103448275862, 'recall': 0.7448979591836735, 'f1-score': 0.6822429906542057, 'support': 98}, '1': {'precision': 0.7592592592592593, 'recall': 0.5829383886255924, 'f1-score': 0.6595174262734586, 'support': 211}, '2': {'precision': 0.5405405405405406, 'recall': 0.75, 'f1-score': 0.6282722513089005, 'support': 80}, 'micro avg': {'precision': 0.6580976863753213, 'recall': 0.6580976863753213, 'f1-score': 0.6580976863753213, 'support': 389}, 'macro avg': {'precision': 0.6430367148757953, 'recall': 0.6926121159364219, 'f1-score': 0.6566775560788549, 'support': 389}, 'weighted avg': {'precision': 0.6815407731106694, 'recall': 0.6580976863753213, 'f1-score': 0.6588168898008328, 'support': 389}}",6.12
4,clf,xgb,basic,High_YES_1_1_1,30_60,included,basic,0.69,{'n_estimators': 100},0.64,0.65,0.63,0.67,0.61,105.00,187.00,97.00,"{'0': {'precision': 0.6293103448275862, 'recall': 0.6952380952380952, 'f1-score': 0.6606334841628959, 'support': 105}, '1': {'precision': 0.6728395061728395, 'recall': 0.5828877005347594, 'f1-score': 0.6246418338108882, 'support': 187}, '2': {'precision': 0.6126126126126126, 'recall': 0.7010309278350515, 'f1-score': 0.6538461538461537, 'support': 97}, 'micro avg': {'precision': 0.6426735218508998, 'recall': 0.6426735218508998, 'f1-score': 0.6426735218508998, 'support': 389}, 'macro avg': {'precision': 0.6382541545376794, 'recall': 0.659718907869302, 'f1-score': 0.6463738239399793, 'support': 389}, 'weighted avg': {'precision': 0.6460719724540899, 'recall': 0.6426735218508998, 'f1-score': 0.6416391148658537, 'support': 389}}",0.18
5,clf,gboosting,basic,High_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 50},0.66,0.66,0.66,0.69,0.62,106.00,187.00,96.00,"{'0': {'precision': 0.6551724137931034, 'recall': 0.7169811320754716, 'f1-score': 0.6846846846846846, 'support': 106}, '1': {'precision': 0.6851851851851852, 'recall': 0.5935828877005348, 'f1-score': 0.6361031518624642, 'support': 187}, '2': {'precision': 0.6216216216216216, 'recall': 0.71875, 'f1-score': 0.6666666666666667, 'support': 96}, 'micro avg': {'precision': 0.6580976863753213, 'recall': 0.6580976863753213, 'f1-score': 0.6580976863753213, 'support': 389}, 'macro avg': {'precision': 0.6539930735333034, 'recall': 0.6764380065920022, 'f1-score': 0.6624848344046051, 'support': 389}, 'weighted avg': {'precision': 0.6613202600703709, 'recall': 0.6580976863753213, 'f1-score': 0.6568839742284251, 'support': 389}}",0.57
6,clf,ada,basic,High_YES_1_1_1,30_60,included,basic,0.68,{'n_estimators': 10},0.67,0.67,0.78,0.64,0.59,127.00,167.00,95.00,"{'0': {'precision': 0.7758620689655172, 'recall': 0.7086614173228346, 'f1-score': 0.7407407407407407, 'support': 127}, '1': {'precision': 0.6358024691358025, 'recall': 0.6167664670658682, 'f1-score': 0.6261398176291794, 'support': 167}, '2': {'precision': 0.5945945945945946, 'recall': 0.6947368421052632, 'f1-score': 0.6407766990291263, 'support': 95}, 'micro avg': {'precision': 0.6658097686375322, 'recall': 0.6658097686375322, 'f1-score': 0.6658097686375322, 'support': 389}, 'macro avg': {'precision': 0.6687530442319715, 'recall': 0.6733882421646554, 'f1-score': 0.6692190857996821, 'support': 389}, 'weighted avg': {'precision': 0.6714652483053629, 'recall': 0.6658097686375322, 'f1-score': 0.6671290746167455, 'support': 389}}",0.21
0,clf,kn,all,High_YES_1_1_1,30_60,included,basic,0.69,{'n_neighbors': 21},0.68,0.73,0.60,0.84,0.51,90.00,229.00,70.00,"{'0': {'precision': 0.603448275862069, 'recall': 0.7777777777777778, 'f1-score': 0.6796116504854369, 'support': 90}, '1': {'precision': 0.8395061728395061, 'recall': 0.5938864628820961, 'f1-score': 0.6956521739130435, 'support': 229}, '2': {'precision': 0.5135135135135135, 'recall': 0.8142857142857143, 'f1-score': 0.6298342541436465, 'support': 70}, 'micro avg': {'precision': 0.6760925449871465, 'recall': 0.6760925449871465, 'f1-score': 0.6760925449871465, 'support': 389}, 'macro avg': {'precision': 0.6521559874050294, 'recall': 0.7286499849818627, 'f1-score': 0.668366026180709, 'support': 389}, 'weighted avg': {'precision': 0.7262293171048304, 'recall': 0.6760925449871465, 'f1-score': 0.6800971572232173, 'support': 389}}",0.56
1,clf,svc-rbf,all,High_YES_1_1_1,30_60,included,basic,0.46,"{'C': 1, 'gamma': 1}",0.42,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.41645244215938304, 'recall': 0.41645244215938304, 'f1-score': 0.41645244215938304, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13881748071979436, 'f1-score': 0.1960072595281307, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}}",0.46
2,clf,dtree,all,High_YES_1_1_1,30_60,included,basic,0.68,"{'max_depth': 2, 'min_samples_leaf': 200}",0.68,0.68,0.75,0.63,0.69,122.00,161.00,106.00,"{'0': {'precision': 0.75, 'recall': 0.7131147540983607, 'f1-score': 0.7310924369747899, 'support': 122}, '1': {'precision': 0.6296296296296297, 'recall': 0.6335403726708074, 'f1-score': 0.6315789473684211, 'support': 161}, '2': {'precision': 0.6936936936936937, 'recall': 0.7264150943396226, 'f1-score': 0.7096774193548386, 'support': 106}, 'micro avg': {'precision': 0.6838046272493573, 'recall': 0.6838046272493573, 'f1-score': 0.6838046272493573, 'support': 389}, 'macro avg': {'precision': 0.6911077744411078, 'recall': 0.6910234070362636, 'f1-score': 0.6907829345660166, 'support': 389}, 'weighted avg': {'precision': 0.6848377940922928, 'recall': 0.6838046272493573, 'f1-score': 0.6840701652669744, 'support': 389}}",0.11
3,clf,rforest,all,High_YES_1_1_1,30_60,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.67,0.69,0.65,0.75,0.59,100.00,203.00,86.00,"{'0': {'precision': 0.646551724137931, 'recall': 0.75, 'f1-score': 0.6944444444444444, 'support': 100}, '1': {'precision': 0.7530864197530864, 'recall': 0.6009852216748769, 'f1-score': 0.6684931506849315, 'support': 203}, '2': {'precision': 0.5855855855855856, 'recall': 0.7558139534883721, 'f1-score': 0.6598984771573604, 'support': 86}, 'micro avg': {'precision': 0.6735218508997429, 'recall': 0.6735218508997429, 'f1-score': 0.6735218508997429, 'support': 389}, 'macro avg': {'precision': 0.6617412431588677, 'recall': 0.702266391721083, 'f1-score': 0.6742786907622454, 'support': 389}, 'weighted avg': {'precision': 0.6886685757944218, 'recall': 0.6735218508997429, 'f1-score': 0.6732643266555746, 'support': 389}}",6.39
4,clf,xgb,all,High_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.67,0.69,0.63,0.77,0.57,93.00,210.00,86.00,"{'0': {'precision': 0.6293103448275862, 'recall': 0.7849462365591398, 'f1-score': 0.6985645933014354, 'support': 93}, '1': {'precision': 0.7654320987654321, 'recall': 0.5904761904761905, 'f1-score': 0.6666666666666666, 'support': 210}, '2': {'precision': 0.5675675675675675, 'recall': 0.7325581395348837, 'f1-score': 0.6395939086294417, 'support': 86}, 'micro avg': {'precision': 0.6683804627249358, 'recall': 0.6683804627249358, 'f1-score': 0.6683804627249358, 'support': 389}, 'macro avg': {'precision': 0.6541033370535286, 'recall': 0.702660188856738, 'f1-score': 0.6682750561991813, 'support': 389}, 'weighted avg': {'precision': 0.6891450221607123, 'recall': 0.6683804627249358, 'f1-score': 0.6683074121315308, 'support': 389}}",0.19
5,clf,gboosting,all,High_YES_1_1_1,30_60,included,basic,0.69,{'n_estimators': 10},0.68,0.69,0.66,0.77,0.57,96.00,207.00,86.00,"{'0': {'precision': 0.6551724137931034, 'recall': 0.7916666666666666, 'f1-score': 0.7169811320754716, 'support': 96}, '1': {'precision': 0.7654320987654321, 'recall': 0.5990338164251208, 'f1-score': 0.6720867208672087, 'support': 207}, '2': {'precision': 0.5675675675675675, 'recall': 0.7325581395348837, 'f1-score': 0.6395939086294417, 'support': 86}, 'micro avg': {'precision': 0.6760925449871465, 'recall': 0.6760925449871465, 'f1-score': 0.6760925449871465, 'support': 389}, 'macro avg': {'precision': 0.662724026708701, 'recall': 0.7077528742088903, 'f1-score': 0.6762205871907073, 'support': 389}, 'weighted avg': {'precision': 0.6944776529033244, 'recall': 0.6760925449871465, 'f1-score': 0.6759825605164254, 'support': 389}}",0.62
6,clf,ada,all,High_YES_1_1_1,30_60,included,basic,0.68,{'n_estimators': 10},0.65,0.66,0.75,0.64,0.57,124.00,175.00,90.00,"{'0': {'precision': 0.75, 'recall': 0.7016129032258065, 'f1-score': 0.725, 'support': 124}, '1': {'precision': 0.6419753086419753, 'recall': 0.5942857142857143, 'f1-score': 0.6172106824925816, 'support': 175}, '2': {'precision': 0.5675675675675675, 'recall': 0.7, 'f1-score': 0.626865671641791, 'support': 90}, 'micro avg': {'precision': 0.6529562982005142, 'recall': 0.6529562982005142, 'f1-score': 0.6529562982005142, 'support': 389}, 'macro avg': {'precision': 0.6531809587365143, 'recall': 0.6652995391705069, 'f1-score': 0.6563587847114576, 'support': 389}, 'weighted avg': {'precision': 0.6591947560242333, 'recall': 0.6529562982005142, 'f1-score': 0.6538040613983623, 'support': 389}}",0.23
