,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,clf_report,elapsed_time
2,clf,dtree,all,ALL_YES_3_2_1,60_240,included,basic,0.64,"{'max_depth': 3, 'min_samples_leaf': 100}",0.64,0.71,0.40,0.84,0.40,124.00,651.00,142.00,"{'0': {'precision': 0.39901477832512317, 'recall': 0.6532258064516129, 'f1-score': 0.49541284403669733, 'support': 124}, '1': {'precision': 0.8387096774193549, 'recall': 0.6390168970814132, 'f1-score': 0.7253705318221448, 'support': 651}, '2': {'precision': 0.4036697247706422, 'recall': 0.6197183098591549, 'f1-score': 0.48888888888888893, 'support': 142}, 'micro avg': {'precision': 0.6379498364231189, 'recall': 0.6379498364231189, 'f1-score': 0.6379498364231189, 'support': 917}, 'macro avg': {'precision': 0.54713139350504, 'recall': 0.6373203377973936, 'f1-score': 0.5698907549159103, 'support': 917}, 'weighted avg': {'precision': 0.7118854235875097, 'recall': 0.6379498364231189, 'f1-score': 0.6576549957458986, 'support': 917}}",0.29
3,clf,rforest,all,ALL_YES_3_2_1,60_240,included,basic,0.64,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",0.62,0.70,0.34,0.83,0.39,117.00,657.00,143.00,"{'0': {'precision': 0.3399014778325123, 'recall': 0.5897435897435898, 'f1-score': 0.43124999999999997, 'support': 117}, '1': {'precision': 0.8326612903225806, 'recall': 0.6286149162861492, 'f1-score': 0.7163920208152644, 'support': 657}, '2': {'precision': 0.3944954128440367, 'recall': 0.6013986013986014, 'f1-score': 0.47645429362880887, 'support': 143}, 'micro avg': {'precision': 0.6194111232279171, 'recall': 0.6194111232279171, 'f1-score': 0.6194111232279171, 'support': 917}, 'macro avg': {'precision': 0.5223527269997099, 'recall': 0.6065857024761133, 'f1-score': 0.5413654381480244, 'support': 917}, 'weighted avg': {'precision': 0.7014610520011306, 'recall': 0.6194111232279171, 'f1-score': 0.6425940803321138, 'support': 917}}",10.51
4,clf,xgb,all,ALL_YES_3_2_1,60_240,included,basic,0.64,{'n_estimators': 100},0.65,0.70,0.46,0.82,0.44,156.00,609.00,152.00,"{'0': {'precision': 0.4630541871921182, 'recall': 0.6025641025641025, 'f1-score': 0.5236768802228412, 'support': 156}, '1': {'precision': 0.8185483870967742, 'recall': 0.6666666666666666, 'f1-score': 0.7348416289592758, 'support': 609}, '2': {'precision': 0.44495412844036697, 'recall': 0.6381578947368421, 'f1-score': 0.5243243243243243, 'support': 152}, 'micro avg': {'precision': 0.6510359869138496, 'recall': 0.6510359869138496, 'f1-score': 0.6510359869138496, 'support': 917}, 'macro avg': {'precision': 0.5755189009097531, 'recall': 0.6357962213225371, 'f1-score': 0.5942809445021471, 'support': 917}, 'weighted avg': {'precision': 0.696145527226654, 'recall': 0.6510359869138496, 'f1-score': 0.6640233834768369, 'support': 917}}",0.52
5,clf,gboosting,all,ALL_YES_3_2_1,60_240,included,basic,0.64,{'n_estimators': 10},0.63,0.72,0.40,0.85,0.37,132.00,659.00,126.00,"{'0': {'precision': 0.39901477832512317, 'recall': 0.6136363636363636, 'f1-score': 0.48358208955223886, 'support': 132}, '1': {'precision': 0.8467741935483871, 'recall': 0.637329286798179, 'f1-score': 0.7272727272727272, 'support': 659}, '2': {'precision': 0.37155963302752293, 'recall': 0.6428571428571429, 'f1-score': 0.47093023255813954, 'support': 126}, 'micro avg': {'precision': 0.6346782988004362, 'recall': 0.6346782988004362, 'f1-score': 0.6346782988004362, 'support': 917}, 'macro avg': {'precision': 0.5391162016336777, 'recall': 0.6312742644305618, 'f1-score': 0.5605950164610352, 'support': 917}, 'weighted avg': {'precision': 0.7170236183737962, 'recall': 0.6346782988004362, 'f1-score': 0.6569713984688641, 'support': 917}}",1.40
6,clf,ada,all,ALL_YES_3_2_1,60_240,included,basic,0.63,{'n_estimators': 10},0.64,0.67,0.47,0.78,0.48,164.00,579.00,174.00,"{'0': {'precision': 0.46798029556650245, 'recall': 0.5792682926829268, 'f1-score': 0.5177111716621253, 'support': 164}, '1': {'precision': 0.7842741935483871, 'recall': 0.6718480138169257, 'f1-score': 0.7237209302325581, 'support': 579}, '2': {'precision': 0.481651376146789, 'recall': 0.603448275862069, 'f1-score': 0.5357142857142857, 'support': 174}, 'micro avg': {'precision': 0.6423118865866958, 'recall': 0.6423118865866958, 'f1-score': 0.6423118865866958, 'support': 917}, 'macro avg': {'precision': 0.577968621753893, 'recall': 0.6181881941206405, 'f1-score': 0.5923821292029897, 'support': 917}, 'weighted avg': {'precision': 0.6702844776302768, 'recall': 0.6423118865866958, 'f1-score': 0.6512032022590244, 'support': 917}}",0.44
0,clf,kn,basic,High_NO_1_1_1,60_240,included,basic,0.56,{'n_neighbors': 11},0.55,0.57,0.59,0.63,0.38,158.00,254.00,92.00,"{'0': {'precision': 0.5870967741935483, 'recall': 0.5759493670886076, 'f1-score': 0.5814696485623003, 'support': 158}, '1': {'precision': 0.6301369863013698, 'recall': 0.5433070866141733, 'f1-score': 0.5835095137420718, 'support': 254}, '2': {'precision': 0.38461538461538464, 'recall': 0.5434782608695652, 'f1-score': 0.45045045045045046, 'support': 92}, 'micro avg': {'precision': 0.5535714285714286, 'recall': 0.5535714285714286, 'f1-score': 0.5535714285714286, 'support': 504}, 'macro avg': {'precision': 0.5339497150367676, 'recall': 0.5542449048574486, 'f1-score': 0.5384765375849409, 'support': 504}, 'weighted avg': {'precision': 0.5718267861661586, 'recall': 0.5535714285714286, 'f1-score': 0.5585814730253396, 'support': 504}}",0.63
1,clf,svc-rbf,basic,High_NO_1_1_1,60_240,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.43,1.00,0.00,1.00,0.00,0.00,504.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.43452380952380953, 'f1-score': 0.6058091286307054, 'support': 504}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.43452380952380953, 'recall': 0.43452380952380953, 'f1-score': 0.43452380952380953, 'support': 504}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.14484126984126985, 'f1-score': 0.2019363762102351, 'support': 504}, 'weighted avg': {'precision': 1.0, 'recall': 0.43452380952380953, 'f1-score': 0.6058091286307054, 'support': 504}}",0.74
2,clf,dtree,basic,High_NO_1_1_1,60_240,included,basic,0.60,"{'max_depth': 3, 'min_samples_leaf': 100}",0.56,0.58,0.49,0.68,0.45,113.00,281.00,110.00,"{'0': {'precision': 0.49032258064516127, 'recall': 0.672566371681416, 'f1-score': 0.5671641791044776, 'support': 113}, '1': {'precision': 0.6757990867579908, 'recall': 0.5266903914590747, 'f1-score': 0.5920000000000001, 'support': 281}, '2': {'precision': 0.4461538461538462, 'recall': 0.5272727272727272, 'f1-score': 0.48333333333333334, 'support': 110}, 'micro avg': {'precision': 0.5595238095238095, 'recall': 0.5595238095238095, 'f1-score': 0.5595238095238095, 'support': 504}, 'macro avg': {'precision': 0.537425171185666, 'recall': 0.5755098301377393, 'f1-score': 0.5474991708126037, 'support': 504}, 'weighted avg': {'precision': 0.5840930914063923, 'recall': 0.5595238095238095, 'f1-score': 0.562714720050541, 'support': 504}}",0.14
3,clf,rforest,basic,High_NO_1_1_1,60_240,included,basic,0.60,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.56,0.59,0.49,0.68,0.45,123.00,277.00,104.00,"{'0': {'precision': 0.49032258064516127, 'recall': 0.6178861788617886, 'f1-score': 0.5467625899280576, 'support': 123}, '1': {'precision': 0.680365296803653, 'recall': 0.5379061371841155, 'f1-score': 0.6008064516129032, 'support': 277}, '2': {'precision': 0.4461538461538462, 'recall': 0.5576923076923077, 'f1-score': 0.49572649572649574, 'support': 104}, 'micro avg': {'precision': 0.5615079365079365, 'recall': 0.5615079365079365, 'f1-score': 0.5615079365079365, 'support': 504}, 'macro avg': {'precision': 0.5389472412008868, 'recall': 0.5711615412460705, 'f1-score': 0.5477651790891521, 'support': 504}, 'weighted avg': {'precision': 0.5856564774483467, 'recall': 0.5615079365079365, 'f1-score': 0.565934010344208, 'support': 504}}",7.01
4,clf,xgb,basic,High_NO_1_1_1,60_240,included,basic,0.60,{'n_estimators': 50},0.57,0.58,0.54,0.64,0.50,136.00,255.00,113.00,"{'0': {'precision': 0.535483870967742, 'recall': 0.6102941176470589, 'f1-score': 0.570446735395189, 'support': 136}, '1': {'precision': 0.639269406392694, 'recall': 0.5490196078431373, 'f1-score': 0.5907172995780591, 'support': 255}, '2': {'precision': 0.5, 'recall': 0.5752212389380531, 'f1-score': 0.5349794238683128, 'support': 113}, 'micro avg': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 504}, 'macro avg': {'precision': 0.5582510924534786, 'recall': 0.5781783214760831, 'f1-score': 0.5653811529471869, 'support': 504}, 'weighted avg': {'precision': 0.5800387005590276, 'recall': 0.5714285714285714, 'f1-score': 0.5727506791731549, 'support': 504}}",0.23
5,clf,gboosting,basic,High_NO_1_1_1,60_240,included,basic,0.60,{'n_estimators': 50},0.56,0.56,0.53,0.62,0.48,137.00,251.00,116.00,"{'0': {'precision': 0.5290322580645161, 'recall': 0.5985401459854015, 'f1-score': 0.5616438356164384, 'support': 137}, '1': {'precision': 0.6210045662100456, 'recall': 0.5418326693227091, 'f1-score': 0.5787234042553191, 'support': 251}, '2': {'precision': 0.4846153846153846, 'recall': 0.5431034482758621, 'f1-score': 0.5121951219512195, 'support': 116}, 'micro avg': {'precision': 0.5575396825396826, 'recall': 0.5575396825396826, 'f1-score': 0.5575396825396826, 'support': 504}, 'macro avg': {'precision': 0.5448840696299821, 'recall': 0.5611587545279909, 'f1-score': 0.550854120607659, 'support': 504}, 'weighted avg': {'precision': 0.5646129962082238, 'recall': 0.5575396825396826, 'f1-score': 0.5587686787576956, 'support': 504}}",0.75
6,clf,ada,basic,High_NO_1_1_1,60_240,included,basic,0.58,{'n_estimators': 50},0.56,0.57,0.52,0.62,0.51,130.00,247.00,127.00,"{'0': {'precision': 0.5161290322580645, 'recall': 0.6153846153846154, 'f1-score': 0.5614035087719298, 'support': 130}, '1': {'precision': 0.6210045662100456, 'recall': 0.5506072874493927, 'f1-score': 0.5836909871244635, 'support': 247}, '2': {'precision': 0.5076923076923077, 'recall': 0.5196850393700787, 'f1-score': 0.5136186770428015, 'support': 127}, 'micro avg': {'precision': 0.5595238095238095, 'recall': 0.5595238095238095, 'f1-score': 0.5595238095238095, 'support': 504}, 'macro avg': {'precision': 0.5482753020534726, 'recall': 0.5618923140680289, 'f1-score': 0.5529043909797317, 'support': 504}, 'weighted avg': {'precision': 0.565400446675303, 'recall': 0.5595238095238095, 'f1-score': 0.5602851229058118, 'support': 504}}",0.27
0,clf,kn,all,High_NO_1_1_1,60_240,included,basic,0.56,{'n_neighbors': 21},0.54,0.56,0.52,0.65,0.36,139.00,276.00,89.00,"{'0': {'precision': 0.5161290322580645, 'recall': 0.5755395683453237, 'f1-score': 0.54421768707483, 'support': 139}, '1': {'precision': 0.6529680365296804, 'recall': 0.5181159420289855, 'f1-score': 0.5777777777777777, 'support': 276}, '2': {'precision': 0.36153846153846153, 'recall': 0.5280898876404494, 'f1-score': 0.4292237442922374, 'support': 89}, 'micro avg': {'precision': 0.5357142857142857, 'recall': 0.5357142857142857, 'f1-score': 0.5357142857142857, 'support': 504}, 'macro avg': {'precision': 0.5102118434420688, 'recall': 0.5405817993382528, 'f1-score': 0.5170730697149484, 'support': 504}, 'weighted avg': {'precision': 0.56376594572021, 'recall': 0.5357142857142857, 'f1-score': 0.5422893619287245, 'support': 504}}",0.72
1,clf,svc-rbf,all,High_NO_1_1_1,60_240,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.43,1.00,0.00,1.00,0.00,0.00,504.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.43452380952380953, 'f1-score': 0.6058091286307054, 'support': 504}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.43452380952380953, 'recall': 0.43452380952380953, 'f1-score': 0.43452380952380953, 'support': 504}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.14484126984126985, 'f1-score': 0.2019363762102351, 'support': 504}, 'weighted avg': {'precision': 1.0, 'recall': 0.43452380952380953, 'f1-score': 0.6058091286307054, 'support': 504}}",0.82
2,clf,dtree,all,High_NO_1_1_1,60_240,included,basic,0.60,"{'max_depth': 3, 'min_samples_leaf': 100}",0.56,0.58,0.49,0.68,0.45,113.00,281.00,110.00,"{'0': {'precision': 0.49032258064516127, 'recall': 0.672566371681416, 'f1-score': 0.5671641791044776, 'support': 113}, '1': {'precision': 0.6757990867579908, 'recall': 0.5266903914590747, 'f1-score': 0.5920000000000001, 'support': 281}, '2': {'precision': 0.4461538461538462, 'recall': 0.5272727272727272, 'f1-score': 0.48333333333333334, 'support': 110}, 'micro avg': {'precision': 0.5595238095238095, 'recall': 0.5595238095238095, 'f1-score': 0.5595238095238095, 'support': 504}, 'macro avg': {'precision': 0.537425171185666, 'recall': 0.5755098301377393, 'f1-score': 0.5474991708126037, 'support': 504}, 'weighted avg': {'precision': 0.5840930914063923, 'recall': 0.5595238095238095, 'f1-score': 0.562714720050541, 'support': 504}}",0.16
3,clf,rforest,all,High_NO_1_1_1,60_240,included,basic,0.61,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 50}",0.56,0.57,0.52,0.65,0.45,126.00,267.00,111.00,"{'0': {'precision': 0.5161290322580645, 'recall': 0.6349206349206349, 'f1-score': 0.5693950177935944, 'support': 126}, '1': {'precision': 0.6529680365296804, 'recall': 0.5355805243445693, 'f1-score': 0.588477366255144, 'support': 267}, '2': {'precision': 0.45384615384615384, 'recall': 0.5315315315315315, 'f1-score': 0.4896265560165975, 'support': 111}, 'micro avg': {'precision': 0.5595238095238095, 'recall': 0.5595238095238095, 'f1-score': 0.5595238095238095, 'support': 504}, 'macro avg': {'precision': 0.5409810742112996, 'recall': 0.5673442302655786, 'f1-score': 0.549166313355112, 'support': 504}, 'weighted avg': {'precision': 0.5749040612993331, 'recall': 0.5595238095238095, 'f1-score': 0.5619360649800766, 'support': 504}}",7.38
4,clf,xgb,all,High_NO_1_1_1,60_240,included,basic,0.59,{'n_estimators': 100},0.59,0.60,0.55,0.67,0.48,137.00,260.00,107.00,"{'0': {'precision': 0.5548387096774193, 'recall': 0.6277372262773723, 'f1-score': 0.589041095890411, 'support': 137}, '1': {'precision': 0.6666666666666666, 'recall': 0.5615384615384615, 'f1-score': 0.6096033402922756, 'support': 260}, '2': {'precision': 0.4846153846153846, 'recall': 0.5887850467289719, 'f1-score': 0.5316455696202531, 'support': 107}, 'micro avg': {'precision': 0.5853174603174603, 'recall': 0.5853174603174603, 'f1-score': 0.5853174603174603, 'support': 504}, 'macro avg': {'precision': 0.5687069203198235, 'recall': 0.5926869115149352, 'f1-score': 0.5767633352676466, 'support': 504}, 'weighted avg': {'precision': 0.597619211732115, 'recall': 0.5853174603174603, 'f1-score': 0.5874634415919545, 'support': 504}}",0.29
5,clf,gboosting,all,High_NO_1_1_1,60_240,included,basic,0.59,{'n_estimators': 10},0.55,0.57,0.51,0.66,0.43,130.00,271.00,103.00,"{'0': {'precision': 0.5096774193548387, 'recall': 0.6076923076923076, 'f1-score': 0.5543859649122806, 'support': 130}, '1': {'precision': 0.6575342465753424, 'recall': 0.5313653136531366, 'f1-score': 0.5877551020408164, 'support': 271}, '2': {'precision': 0.4307692307692308, 'recall': 0.5436893203883495, 'f1-score': 0.48068669527896996, 'support': 103}, 'micro avg': {'precision': 0.5535714285714286, 'recall': 0.5535714285714286, 'f1-score': 0.5535714285714286, 'support': 504}, 'macro avg': {'precision': 0.532660298899804, 'recall': 0.5609156472445979, 'f1-score': 0.5409425874106889, 'support': 504}, 'weighted avg': {'precision': 0.5730537224350747, 'recall': 0.5535714285714286, 'f1-score': 0.5572669398916501, 'support': 504}}",0.83
6,clf,ada,all,High_NO_1_1_1,60_240,included,basic,0.57,{'n_estimators': 10},0.56,0.58,0.47,0.65,0.52,114.00,260.00,130.00,"{'0': {'precision': 0.47096774193548385, 'recall': 0.6403508771929824, 'f1-score': 0.5427509293680297, 'support': 114}, '1': {'precision': 0.6529680365296804, 'recall': 0.55, 'f1-score': 0.5970772442588727, 'support': 260}, '2': {'precision': 0.5230769230769231, 'recall': 0.5230769230769231, 'f1-score': 0.5230769230769231, 'support': 130}, 'micro avg': {'precision': 0.5634920634920635, 'recall': 0.5634920634920635, 'f1-score': 0.5634920634920635, 'support': 504}, 'macro avg': {'precision': 0.5490042338473624, 'recall': 0.5711426000899685, 'f1-score': 0.5543016989012751, 'support': 504}, 'weighted avg': {'precision': 0.5782976430126231, 'recall': 0.5634920634920635, 'f1-score': 0.565701764792187, 'support': 504}}",0.30
0,clf,kn,basic,High_YES_1_1_1,60_240,included,basic,0.60,{'n_neighbors': 61},0.59,0.65,0.41,0.79,0.43,68.00,241.00,80.00,"{'0': {'precision': 0.41346153846153844, 'recall': 0.6323529411764706, 'f1-score': 0.5, 'support': 68}, '1': {'precision': 0.7865168539325843, 'recall': 0.5809128630705395, 'f1-score': 0.6682577565632458, 'support': 241}, '2': {'precision': 0.42990654205607476, 'recall': 0.575, 'f1-score': 0.49197860962566836, 'support': 80}, 'micro avg': {'precision': 0.5886889460154242, 'recall': 0.5886889460154242, 'f1-score': 0.5886889460154242, 'support': 389}, 'macro avg': {'precision': 0.5432949781500659, 'recall': 0.59608860141567, 'f1-score': 0.5534121220629714, 'support': 389}, 'weighted avg': {'precision': 0.6479652179373352, 'recall': 0.5886889460154242, 'f1-score': 0.6025923087449762, 'support': 389}}",0.52
1,clf,svc-rbf,basic,High_YES_1_1_1,60_240,included,basic,0.45,"{'C': 1, 'gamma': 1}",0.46,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.45758354755784064, 'f1-score': 0.6278659611992945, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.45758354755784064, 'recall': 0.45758354755784064, 'f1-score': 0.45758354755784064, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.1525278491859469, 'f1-score': 0.20928865373309816, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.45758354755784064, 'f1-score': 0.6278659611992945, 'support': 389}}",0.33
2,clf,dtree,basic,High_YES_1_1_1,60_240,included,basic,0.59,"{'max_depth': 2, 'min_samples_leaf': 200}",0.58,0.65,0.46,0.78,0.36,80.00,248.00,61.00,"{'0': {'precision': 0.46153846153846156, 'recall': 0.6, 'f1-score': 0.5217391304347826, 'support': 80}, '1': {'precision': 0.7808988764044944, 'recall': 0.5604838709677419, 'f1-score': 0.6525821596244131, 'support': 248}, '2': {'precision': 0.35514018691588783, 'recall': 0.6229508196721312, 'f1-score': 0.45238095238095233, 'support': 61}, 'micro avg': {'precision': 0.5784061696658098, 'recall': 0.5784061696658098, 'f1-score': 0.5784061696658098, 'support': 389}, 'macro avg': {'precision': 0.5325258416196147, 'recall': 0.594478230213291, 'f1-score': 0.5422340808133826, 'support': 389}, 'weighted avg': {'precision': 0.6484564258952717, 'recall': 0.5784061696658098, 'f1-score': 0.594279547858291, 'support': 389}}",0.07
3,clf,rforest,basic,High_YES_1_1_1,60_240,included,basic,0.60,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.60,0.64,0.43,0.75,0.51,71.00,224.00,94.00,"{'0': {'precision': 0.4326923076923077, 'recall': 0.6338028169014085, 'f1-score': 0.5142857142857142, 'support': 71}, '1': {'precision': 0.7528089887640449, 'recall': 0.5982142857142857, 'f1-score': 0.6666666666666666, 'support': 224}, '2': {'precision': 0.514018691588785, 'recall': 0.5851063829787234, 'f1-score': 0.5472636815920398, 'support': 94}, 'micro avg': {'precision': 0.6015424164524421, 'recall': 0.6015424164524421, 'f1-score': 0.6015424164524421, 'support': 389}, 'macro avg': {'precision': 0.5665066626817126, 'recall': 0.6057078285314725, 'f1-score': 0.5760720208481401, 'support': 389}, 'weighted avg': {'precision': 0.6366789828756959, 'recall': 0.6015424164524421, 'f1-score': 0.6100010414325726, 'support': 389}}",3.96
4,clf,xgb,basic,High_YES_1_1_1,60_240,included,basic,0.59,{'n_estimators': 10},0.59,0.60,0.46,0.69,0.54,83.00,203.00,103.00,"{'0': {'precision': 0.46153846153846156, 'recall': 0.5783132530120482, 'f1-score': 0.5133689839572193, 'support': 83}, '1': {'precision': 0.6910112359550562, 'recall': 0.6059113300492611, 'f1-score': 0.6456692913385828, 'support': 203}, '2': {'precision': 0.5420560747663551, 'recall': 0.5631067961165048, 'f1-score': 0.5523809523809523, 'support': 103}, 'micro avg': {'precision': 0.5886889460154242, 'recall': 0.5886889460154242, 'f1-score': 0.5886889460154242, 'support': 389}, 'macro avg': {'precision': 0.5648685907532909, 'recall': 0.5824437930592714, 'f1-score': 0.5704730758922514, 'support': 389}, 'weighted avg': {'precision': 0.602608609016718, 'recall': 0.5886889460154242, 'f1-score': 0.5927396655666314, 'support': 389}}",0.12
5,clf,gboosting,basic,High_YES_1_1_1,60_240,included,basic,0.60,{'n_estimators': 50},0.60,0.62,0.46,0.71,0.55,79.00,210.00,100.00,"{'0': {'precision': 0.46153846153846156, 'recall': 0.6075949367088608, 'f1-score': 0.5245901639344263, 'support': 79}, '1': {'precision': 0.7134831460674157, 'recall': 0.6047619047619047, 'f1-score': 0.654639175257732, 'support': 210}, '2': {'precision': 0.5514018691588785, 'recall': 0.59, 'f1-score': 0.5700483091787439, 'support': 100}, 'micro avg': {'precision': 0.6015424164524421, 'recall': 0.6015424164524421, 'f1-score': 0.6015424164524421, 'support': 389}, 'macro avg': {'precision': 0.5754744922549185, 'recall': 0.6007856138235885, 'f1-score': 0.5830925494569673, 'support': 389}, 'weighted avg': {'precision': 0.620650863885819, 'recall': 0.6015424164524421, 'f1-score': 0.6064824695959325, 'support': 389}}",0.40
6,clf,ada,basic,High_YES_1_1_1,60_240,included,basic,0.57,{'n_estimators': 10},0.54,0.54,0.49,0.55,0.57,94.00,177.00,118.00,"{'0': {'precision': 0.49038461538461536, 'recall': 0.5425531914893617, 'f1-score': 0.5151515151515151, 'support': 94}, '1': {'precision': 0.550561797752809, 'recall': 0.5536723163841808, 'f1-score': 0.552112676056338, 'support': 177}, '2': {'precision': 0.5700934579439252, 'recall': 0.5169491525423728, 'f1-score': 0.5422222222222222, 'support': 118}, 'micro avg': {'precision': 0.5398457583547558, 'recall': 0.5398457583547558, 'f1-score': 0.5398457583547558, 'support': 389}, 'macro avg': {'precision': 0.5370132903604499, 'recall': 0.5377248868053051, 'f1-score': 0.5364954711433584, 'support': 389}, 'weighted avg': {'precision': 0.5419450387809363, 'recall': 0.5398457583547558, 'f1-score': 0.5401809982222018, 'support': 389}}",0.16
0,clf,kn,all,High_YES_1_1_1,60_240,included,basic,0.60,{'n_neighbors': 61},0.60,0.67,0.42,0.81,0.42,69.00,245.00,75.00,"{'0': {'precision': 0.4230769230769231, 'recall': 0.6376811594202898, 'f1-score': 0.5086705202312138, 'support': 69}, '1': {'precision': 0.8089887640449438, 'recall': 0.5877551020408164, 'f1-score': 0.6808510638297872, 'support': 245}, '2': {'precision': 0.4205607476635514, 'recall': 0.6, 'f1-score': 0.4945054945054944, 'support': 75}, 'micro avg': {'precision': 0.5989717223650386, 'recall': 0.5989717223650386, 'f1-score': 0.5989717223650386, 'support': 389}, 'macro avg': {'precision': 0.550875478261806, 'recall': 0.6084787538203688, 'f1-score': 0.5613423595221652, 'support': 389}, 'weighted avg': {'precision': 0.6656468148022758, 'recall': 0.5989717223650386, 'f1-score': 0.6143822329618603, 'support': 389}}",0.41
1,clf,svc-rbf,all,High_YES_1_1_1,60_240,included,basic,0.45,"{'C': 1, 'gamma': 1}",0.46,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.45758354755784064, 'f1-score': 0.6278659611992945, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.45758354755784064, 'recall': 0.45758354755784064, 'f1-score': 0.45758354755784064, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.1525278491859469, 'f1-score': 0.20928865373309816, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.45758354755784064, 'f1-score': 0.6278659611992945, 'support': 389}}",0.34
2,clf,dtree,all,High_YES_1_1_1,60_240,included,basic,0.59,"{'max_depth': 2, 'min_samples_leaf': 200}",0.58,0.65,0.46,0.78,0.36,80.00,248.00,61.00,"{'0': {'precision': 0.46153846153846156, 'recall': 0.6, 'f1-score': 0.5217391304347826, 'support': 80}, '1': {'precision': 0.7808988764044944, 'recall': 0.5604838709677419, 'f1-score': 0.6525821596244131, 'support': 248}, '2': {'precision': 0.35514018691588783, 'recall': 0.6229508196721312, 'f1-score': 0.45238095238095233, 'support': 61}, 'micro avg': {'precision': 0.5784061696658098, 'recall': 0.5784061696658098, 'f1-score': 0.5784061696658098, 'support': 389}, 'macro avg': {'precision': 0.5325258416196147, 'recall': 0.594478230213291, 'f1-score': 0.5422340808133826, 'support': 389}, 'weighted avg': {'precision': 0.6484564258952717, 'recall': 0.5784061696658098, 'f1-score': 0.594279547858291, 'support': 389}}",0.08
3,clf,rforest,all,High_YES_1_1_1,60_240,included,basic,0.60,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.60,0.64,0.43,0.75,0.51,72.00,222.00,95.00,"{'0': {'precision': 0.4326923076923077, 'recall': 0.625, 'f1-score': 0.5113636363636364, 'support': 72}, '1': {'precision': 0.7528089887640449, 'recall': 0.6036036036036037, 'f1-score': 0.67, 'support': 222}, '2': {'precision': 0.514018691588785, 'recall': 0.5789473684210527, 'f1-score': 0.5445544554455445, 'support': 95}, 'micro avg': {'precision': 0.6015424164524421, 'recall': 0.6015424164524421, 'f1-score': 0.6015424164524421, 'support': 389}, 'macro avg': {'precision': 0.5665066626817126, 'recall': 0.6025169906748854, 'f1-score': 0.5753060306030603, 'support': 389}, 'weighted avg': {'precision': 0.6352422040113077, 'recall': 0.6015424164524421, 'f1-score': 0.6100021981632611, 'support': 389}}",4.16
4,clf,xgb,all,High_YES_1_1_1,60_240,included,basic,0.59,{'n_estimators': 50},0.60,0.61,0.51,0.69,0.54,83.00,205.00,101.00,"{'0': {'precision': 0.5096153846153846, 'recall': 0.6385542168674698, 'f1-score': 0.5668449197860962, 'support': 83}, '1': {'precision': 0.6910112359550562, 'recall': 0.6, 'f1-score': 0.6422976501305484, 'support': 205}, '2': {'precision': 0.5420560747663551, 'recall': 0.5742574257425742, 'f1-score': 0.5576923076923076, 'support': 101}, 'micro avg': {'precision': 0.6015424164524421, 'recall': 0.6015424164524421, 'f1-score': 0.6015424164524421, 'support': 389}, 'macro avg': {'precision': 0.580894231778932, 'recall': 0.6042705475366814, 'f1-score': 0.588944959202984, 'support': 389}, 'weighted avg': {'precision': 0.6136325034582655, 'recall': 0.6015424164524421, 'f1-score': 0.6042315416347852, 'support': 389}}",0.14
