,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,clf_report,elapsed_time
3,clf,rforest,all,ALL_YES_3_2_1,60_180,included,basic,0.67,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",0.65,0.69,0.45,0.81,0.45,148.00,617.00,152.00,"{'0': {'precision': 0.4489795918367347, 'recall': 0.5945945945945946, 'f1-score': 0.5116279069767442, 'support': 148}, '1': {'precision': 0.8126232741617357, 'recall': 0.6677471636952999, 'f1-score': 0.7330960854092528, 'support': 617}, '2': {'precision': 0.4485981308411215, 'recall': 0.631578947368421, 'f1-score': 0.5245901639344263, 'support': 152}, 'micro avg': {'precision': 0.6499454743729552, 'recall': 0.6499454743729552, 'f1-score': 0.6499454743729552, 'support': 917}, 'macro avg': {'precision': 0.5700669989465307, 'recall': 0.6313069018861052, 'f1-score': 0.5897713854401411, 'support': 917}, 'weighted avg': {'precision': 0.6935926451880896, 'recall': 0.6499454743729552, 'f1-score': 0.662790534185496, 'support': 917}}",10.49
4,clf,xgb,all,ALL_YES_3_2_1,60_180,included,basic,0.67,{'n_estimators': 10},0.66,0.69,0.48,0.81,0.47,163.00,602.00,152.00,"{'0': {'precision': 0.47959183673469385, 'recall': 0.5766871165644172, 'f1-score': 0.5236768802228412, 'support': 163}, '1': {'precision': 0.8106508875739645, 'recall': 0.6827242524916943, 'f1-score': 0.7412082957619477, 'support': 602}, '2': {'precision': 0.4672897196261682, 'recall': 0.6578947368421053, 'f1-score': 0.5464480874316939, 'support': 152}, 'micro avg': {'precision': 0.6597600872410033, 'recall': 0.6597600872410033, 'f1-score': 0.6597600872410033, 'support': 917}, 'macro avg': {'precision': 0.5858441479782756, 'recall': 0.6391020352994056, 'f1-score': 0.603777754472161, 'support': 917}, 'weighted avg': {'precision': 0.6948891396842521, 'recall': 0.6597600872410033, 'f1-score': 0.6702582713354778, 'support': 917}}",0.45
5,clf,gboosting,all,ALL_YES_3_2_1,60_180,included,basic,0.68,{'n_estimators': 50},0.65,0.68,0.50,0.79,0.48,167.00,587.00,163.00,"{'0': {'precision': 0.5, 'recall': 0.5868263473053892, 'f1-score': 0.5399449035812672, 'support': 167}, '1': {'precision': 0.7869822485207101, 'recall': 0.6797274275979557, 'f1-score': 0.7294332723948812, 'support': 587}, '2': {'precision': 0.4766355140186916, 'recall': 0.6257668711656442, 'f1-score': 0.5411140583554376, 'support': 163}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.5878725875131339, 'recall': 0.6307735486896631, 'f1-score': 0.603497411443862, 'support': 917}, 'weighted avg': {'precision': 0.6795530737913887, 'recall': 0.653217011995638, 'f1-score': 0.6614500777598725, 'support': 917}}",1.47
6,clf,ada,all,ALL_YES_3_2_1,60_180,included,basic,0.66,{'n_estimators': 10},0.67,0.68,0.52,0.78,0.53,162.00,568.00,187.00,"{'0': {'precision': 0.5204081632653061, 'recall': 0.6296296296296297, 'f1-score': 0.5698324022346369, 'support': 162}, '1': {'precision': 0.7790927021696252, 'recall': 0.6954225352112676, 'f1-score': 0.7348837209302325, 'support': 568}, '2': {'precision': 0.5280373831775701, 'recall': 0.6042780748663101, 'f1-score': 0.5635910224438903, 'support': 187}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.6091794162041672, 'recall': 0.6431100799024024, 'f1-score': 0.6227690485362533, 'support': 917}, 'weighted avg': {'precision': 0.6821960391881488, 'recall': 0.6652126499454744, 'f1-score': 0.6707942462894119, 'support': 917}}",0.44
0,clf,kn,basic,High_NO_1_1_1,60_180,included,basic,0.58,{'n_neighbors': 21},0.55,0.58,0.46,0.67,0.49,131.00,271.00,102.00,"{'0': {'precision': 0.46107784431137727, 'recall': 0.5877862595419847, 'f1-score': 0.5167785234899329, 'support': 131}, '1': {'precision': 0.6699507389162561, 'recall': 0.5018450184501845, 'f1-score': 0.5738396624472574, 'support': 271}, '2': {'precision': 0.48507462686567165, 'recall': 0.6372549019607843, 'f1-score': 0.5508474576271186, 'support': 102}, 'micro avg': {'precision': 0.5515873015873016, 'recall': 0.5515873015873016, 'f1-score': 0.5515873015873016, 'support': 504}, 'macro avg': {'precision': 0.5387010700311017, 'recall': 0.5756287266509844, 'f1-score': 0.5471552145214362, 'support': 504}, 'weighted avg': {'precision': 0.5782449599035602, 'recall': 0.5515873015873016, 'f1-score': 0.5543551106713375, 'support': 504}}",0.63
1,clf,svc-rbf,basic,High_NO_1_1_1,60_180,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.40,1.00,0.00,1.00,0.00,0.00,504.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.4027777777777778, 'f1-score': 0.5742574257425743, 'support': 504}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4027777777777778, 'recall': 0.4027777777777778, 'f1-score': 0.4027777777777778, 'support': 504}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13425925925925927, 'f1-score': 0.19141914191419143, 'support': 504}, 'weighted avg': {'precision': 1.0, 'recall': 0.4027777777777778, 'f1-score': 0.5742574257425743, 'support': 504}}",0.76
2,clf,dtree,basic,High_NO_1_1_1,60_180,included,basic,0.61,"{'max_depth': 3, 'min_samples_leaf': 10}",0.57,0.61,0.53,0.71,0.41,126.00,289.00,89.00,"{'0': {'precision': 0.5269461077844312, 'recall': 0.6984126984126984, 'f1-score': 0.6006825938566553, 'support': 126}, '1': {'precision': 0.7093596059113301, 'recall': 0.4982698961937716, 'f1-score': 0.5853658536585366, 'support': 289}, '2': {'precision': 0.41044776119402987, 'recall': 0.6179775280898876, 'f1-score': 0.49327354260089695, 'support': 89}, 'micro avg': {'precision': 0.5694444444444444, 'recall': 0.5694444444444444, 'f1-score': 0.5694444444444444, 'support': 504}, 'macro avg': {'precision': 0.5489178249632637, 'recall': 0.6048867075654525, 'f1-score': 0.559773996705363, 'support': 504}, 'weighted avg': {'precision': 0.6109721953084947, 'recall': 0.5694444444444444, 'f1-score': 0.5729327060014592, 'support': 504}}",0.14
3,clf,rforest,basic,High_NO_1_1_1,60_180,included,basic,0.62,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",0.58,0.59,0.54,0.65,0.51,143.00,250.00,111.00,"{'0': {'precision': 0.5389221556886228, 'recall': 0.6293706293706294, 'f1-score': 0.5806451612903226, 'support': 143}, '1': {'precision': 0.6502463054187192, 'recall': 0.528, 'f1-score': 0.5827814569536424, 'support': 250}, '2': {'precision': 0.5149253731343284, 'recall': 0.6216216216216216, 'f1-score': 0.563265306122449, 'support': 111}, 'micro avg': {'precision': 0.5773809523809523, 'recall': 0.5773809523809523, 'f1-score': 0.5773809523809523, 'support': 504}, 'macro avg': {'precision': 0.5680312780805569, 'recall': 0.592997416997417, 'f1-score': 0.5755639747888046, 'support': 504}, 'weighted avg': {'precision': 0.5888574623731415, 'recall': 0.5773809523809523, 'f1-score': 0.5778771255605527, 'support': 504}}",6.95
4,clf,xgb,basic,High_NO_1_1_1,60_180,included,basic,0.61,{'n_estimators': 50},0.58,0.59,0.56,0.64,0.51,147.00,244.00,113.00,"{'0': {'precision': 0.5568862275449101, 'recall': 0.6326530612244898, 'f1-score': 0.5923566878980893, 'support': 147}, '1': {'precision': 0.6403940886699507, 'recall': 0.5327868852459017, 'f1-score': 0.5816554809843402, 'support': 244}, '2': {'precision': 0.5074626865671642, 'recall': 0.6017699115044248, 'f1-score': 0.5506072874493927, 'support': 113}, 'micro avg': {'precision': 0.5773809523809523, 'recall': 0.5773809523809523, 'f1-score': 0.5773809523809523, 'support': 504}, 'macro avg': {'precision': 0.5682476675940084, 'recall': 0.5890699526582721, 'f1-score': 0.5748731521106074, 'support': 504}, 'weighted avg': {'precision': 0.5862335648148002, 'recall': 0.5773809523809523, 'f1-score': 0.5778154642122609, 'support': 504}}",0.24
5,clf,gboosting,basic,High_NO_1_1_1,60_180,included,basic,0.62,{'n_estimators': 50},0.58,0.59,0.56,0.65,0.52,148.00,242.00,114.00,"{'0': {'precision': 0.5568862275449101, 'recall': 0.6283783783783784, 'f1-score': 0.5904761904761905, 'support': 148}, '1': {'precision': 0.645320197044335, 'recall': 0.5413223140495868, 'f1-score': 0.5887640449438202, 'support': 242}, '2': {'precision': 0.5223880597014925, 'recall': 0.6140350877192983, 'f1-score': 0.5645161290322579, 'support': 114}, 'micro avg': {'precision': 0.5833333333333334, 'recall': 0.5833333333333334, 'f1-score': 0.5833333333333334, 'support': 504}, 'macro avg': {'precision': 0.5748648280969125, 'recall': 0.5945785933824211, 'f1-score': 0.5812521214840896, 'support': 504}, 'weighted avg': {'precision': 0.5915454130304482, 'recall': 0.5833333333333334, 'f1-score': 0.5837821701915835, 'support': 504}}",0.75
6,clf,ada,basic,High_NO_1_1_1,60_180,included,basic,0.60,{'n_estimators': 10},0.53,0.53,0.52,0.54,0.51,152.00,224.00,128.00,"{'0': {'precision': 0.5209580838323353, 'recall': 0.5723684210526315, 'f1-score': 0.5454545454545454, 'support': 152}, '1': {'precision': 0.5369458128078818, 'recall': 0.48660714285714285, 'f1-score': 0.5105386416861826, 'support': 224}, '2': {'precision': 0.5149253731343284, 'recall': 0.5390625, 'f1-score': 0.5267175572519084, 'support': 128}, 'micro avg': {'precision': 0.5257936507936508, 'recall': 0.5257936507936508, 'f1-score': 0.5257936507936508, 'support': 504}, 'macro avg': {'precision': 0.5242764232581819, 'recall': 0.5326793546365914, 'f1-score': 0.5275702481308788, 'support': 504}, 'weighted avg': {'precision': 0.526531624152132, 'recall': 0.5257936507936508, 'f1-score': 0.5251777658234922, 'support': 504}}",0.27
0,clf,kn,all,High_NO_1_1_1,60_180,included,basic,0.58,{'n_neighbors': 21},0.55,0.58,0.46,0.68,0.47,129.00,274.00,101.00,"{'0': {'precision': 0.4550898203592814, 'recall': 0.5891472868217055, 'f1-score': 0.5135135135135136, 'support': 129}, '1': {'precision': 0.6798029556650246, 'recall': 0.5036496350364964, 'f1-score': 0.578616352201258, 'support': 274}, '2': {'precision': 0.4701492537313433, 'recall': 0.6237623762376238, 'f1-score': 0.5361702127659574, 'support': 101}, 'micro avg': {'precision': 0.5496031746031746, 'recall': 0.5496031746031746, 'f1-score': 0.5496031746031746, 'support': 504}, 'macro avg': {'precision': 0.5350140099185497, 'recall': 0.5721864326986085, 'f1-score': 0.5427666928269096, 'support': 504}, 'weighted avg': {'precision': 0.5802731573520432, 'recall': 0.5496031746031746, 'f1-score': 0.5534470540391857, 'support': 504}}",0.70
1,clf,svc-rbf,all,High_NO_1_1_1,60_180,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.40,1.00,0.00,1.00,0.00,0.00,504.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.4027777777777778, 'f1-score': 0.5742574257425743, 'support': 504}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4027777777777778, 'recall': 0.4027777777777778, 'f1-score': 0.4027777777777778, 'support': 504}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13425925925925927, 'f1-score': 0.19141914191419143, 'support': 504}, 'weighted avg': {'precision': 1.0, 'recall': 0.4027777777777778, 'f1-score': 0.5742574257425743, 'support': 504}}",0.83
2,clf,dtree,all,High_NO_1_1_1,60_180,included,basic,0.61,"{'max_depth': 3, 'min_samples_leaf': 20}",0.57,0.61,0.53,0.71,0.41,126.00,289.00,89.00,"{'0': {'precision': 0.5269461077844312, 'recall': 0.6984126984126984, 'f1-score': 0.6006825938566553, 'support': 126}, '1': {'precision': 0.7093596059113301, 'recall': 0.4982698961937716, 'f1-score': 0.5853658536585366, 'support': 289}, '2': {'precision': 0.41044776119402987, 'recall': 0.6179775280898876, 'f1-score': 0.49327354260089695, 'support': 89}, 'micro avg': {'precision': 0.5694444444444444, 'recall': 0.5694444444444444, 'f1-score': 0.5694444444444444, 'support': 504}, 'macro avg': {'precision': 0.5489178249632637, 'recall': 0.6048867075654525, 'f1-score': 0.559773996705363, 'support': 504}, 'weighted avg': {'precision': 0.6109721953084947, 'recall': 0.5694444444444444, 'f1-score': 0.5729327060014592, 'support': 504}}",0.16
3,clf,rforest,all,High_NO_1_1_1,60_180,included,basic,0.62,"{'max_depth': 5, 'min_samples_leaf': 30, 'n_estimators': 50}",0.57,0.59,0.51,0.67,0.50,133.00,260.00,111.00,"{'0': {'precision': 0.5089820359281437, 'recall': 0.6390977443609023, 'f1-score': 0.5666666666666668, 'support': 133}, '1': {'precision': 0.6650246305418719, 'recall': 0.5192307692307693, 'f1-score': 0.5831533477321815, 'support': 260}, '2': {'precision': 0.5, 'recall': 0.6036036036036037, 'f1-score': 0.5469387755102041, 'support': 111}, 'micro avg': {'precision': 0.5694444444444444, 'recall': 0.5694444444444444, 'f1-score': 0.5694444444444444, 'support': 504}, 'macro avg': {'precision': 0.5580022221566718, 'recall': 0.5873107057317584, 'f1-score': 0.5655862633030174, 'support': 504}, 'weighted avg': {'precision': 0.5875020133320036, 'recall': 0.5694444444444444, 'f1-score': 0.5708268673783066, 'support': 504}}",7.31
4,clf,xgb,all,High_NO_1_1_1,60_180,included,basic,0.62,{'n_estimators': 50},0.59,0.60,0.57,0.66,0.51,149.00,248.00,107.00,"{'0': {'precision': 0.5748502994011976, 'recall': 0.6442953020134228, 'f1-score': 0.6075949367088607, 'support': 149}, '1': {'precision': 0.6600985221674877, 'recall': 0.5403225806451613, 'f1-score': 0.5942350332594235, 'support': 248}, '2': {'precision': 0.5074626865671642, 'recall': 0.6355140186915887, 'f1-score': 0.5643153526970954, 'support': 107}, 'micro avg': {'precision': 0.5912698412698413, 'recall': 0.5912698412698413, 'f1-score': 0.5912698412698413, 'support': 504}, 'macro avg': {'precision': 0.5808038360452832, 'recall': 0.6067106337833909, 'f1-score': 0.5887151075551266, 'support': 504}, 'weighted avg': {'precision': 0.6024913404186546, 'recall': 0.5912698412698413, 'f1-score': 0.5918326915804494, 'support': 504}}",0.27
5,clf,gboosting,all,High_NO_1_1_1,60_180,included,basic,0.61,{'n_estimators': 50},0.59,0.59,0.57,0.64,0.53,148.00,243.00,113.00,"{'0': {'precision': 0.5688622754491018, 'recall': 0.6418918918918919, 'f1-score': 0.6031746031746033, 'support': 148}, '1': {'precision': 0.6354679802955665, 'recall': 0.5308641975308642, 'f1-score': 0.5784753363228701, 'support': 243}, '2': {'precision': 0.5298507462686567, 'recall': 0.6283185840707964, 'f1-score': 0.5748987854251012, 'support': 113}, 'micro avg': {'precision': 0.5853174603174603, 'recall': 0.5853174603174603, 'f1-score': 0.5853174603174603, 'support': 504}, 'macro avg': {'precision': 0.5780603340044417, 'recall': 0.6003582244978508, 'f1-score': 0.5855162416408581, 'support': 504}, 'weighted avg': {'precision': 0.5922291077512857, 'recall': 0.5853174603174603, 'f1-score': 0.5849264102169349, 'support': 504}}",0.83
6,clf,ada,all,High_NO_1_1_1,60_180,included,basic,0.60,{'n_estimators': 10},0.53,0.53,0.52,0.54,0.51,152.00,224.00,128.00,"{'0': {'precision': 0.5209580838323353, 'recall': 0.5723684210526315, 'f1-score': 0.5454545454545454, 'support': 152}, '1': {'precision': 0.5369458128078818, 'recall': 0.48660714285714285, 'f1-score': 0.5105386416861826, 'support': 224}, '2': {'precision': 0.5149253731343284, 'recall': 0.5390625, 'f1-score': 0.5267175572519084, 'support': 128}, 'micro avg': {'precision': 0.5257936507936508, 'recall': 0.5257936507936508, 'f1-score': 0.5257936507936508, 'support': 504}, 'macro avg': {'precision': 0.5242764232581819, 'recall': 0.5326793546365914, 'f1-score': 0.5275702481308788, 'support': 504}, 'weighted avg': {'precision': 0.526531624152132, 'recall': 0.5257936507936508, 'f1-score': 0.5251777658234922, 'support': 504}}",0.30
0,clf,kn,basic,High_YES_1_1_1,60_180,included,basic,0.60,{'n_neighbors': 91},0.61,0.66,0.42,0.78,0.51,71.00,237.00,81.00,"{'0': {'precision': 0.4166666666666667, 'recall': 0.6338028169014085, 'f1-score': 0.5027932960893855, 'support': 71}, '1': {'precision': 0.7845303867403315, 'recall': 0.5991561181434599, 'f1-score': 0.6794258373205742, 'support': 237}, '2': {'precision': 0.51, 'recall': 0.6296296296296297, 'f1-score': 0.5635359116022101, 'support': 81}, 'micro avg': {'precision': 0.6118251928020566, 'recall': 0.6118251928020566, 'f1-score': 0.6118251928020566, 'support': 389}, 'macro avg': {'precision': 0.5703990178023327, 'recall': 0.6208628548914993, 'f1-score': 0.5819183483373899, 'support': 389}, 'weighted avg': {'precision': 0.660223740336226, 'recall': 0.6118251928020566, 'f1-score': 0.6230556717406207, 'support': 389}}",0.52
1,clf,svc-rbf,basic,High_YES_1_1_1,60_180,included,basic,0.45,"{'C': 1, 'gamma': 1}",0.47,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.4652956298200514, 'f1-score': 0.6350877192982456, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4652956298200514, 'recall': 0.4652956298200514, 'f1-score': 0.4652956298200514, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.15509854327335046, 'f1-score': 0.21169590643274852, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.4652956298200514, 'f1-score': 0.6350877192982456, 'support': 389}}",0.45
2,clf,dtree,basic,High_YES_1_1_1,60_180,included,basic,0.61,"{'max_depth': 2, 'min_samples_leaf': 250}",0.63,0.66,0.55,0.76,0.48,92.00,226.00,71.00,"{'0': {'precision': 0.5462962962962963, 'recall': 0.6413043478260869, 'f1-score': 0.59, 'support': 92}, '1': {'precision': 0.7624309392265194, 'recall': 0.6106194690265486, 'f1-score': 0.6781326781326782, 'support': 226}, '2': {'precision': 0.48, 'recall': 0.676056338028169, 'f1-score': 0.5614035087719298, 'support': 71}, 'micro avg': {'precision': 0.6298200514138818, 'recall': 0.6298200514138818, 'f1-score': 0.6298200514138818, 'support': 389}, 'macro avg': {'precision': 0.5962424118409385, 'recall': 0.6426600516269348, 'f1-score': 0.6098453956348693, 'support': 389}, 'weighted avg': {'precision': 0.6597651710140171, 'recall': 0.6298200514138818, 'f1-score': 0.63598363594034, 'support': 389}}",0.11
3,clf,rforest,basic,High_YES_1_1_1,60_180,included,basic,0.62,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.60,0.61,0.51,0.68,0.56,91.00,201.00,97.00,"{'0': {'precision': 0.5092592592592593, 'recall': 0.6043956043956044, 'f1-score': 0.5527638190954774, 'support': 91}, '1': {'precision': 0.6795580110497238, 'recall': 0.6119402985074627, 'f1-score': 0.6439790575916231, 'support': 201}, '2': {'precision': 0.56, 'recall': 0.5773195876288659, 'f1-score': 0.5685279187817258, 'support': 97}, 'micro avg': {'precision': 0.6015424164524421, 'recall': 0.6015424164524421, 'f1-score': 0.6015424164524421, 'support': 389}, 'macro avg': {'precision': 0.5829390901029944, 'recall': 0.5978851635106442, 'f1-score': 0.5884235984896088, 'support': 389}, 'weighted avg': {'precision': 0.6099068195722033, 'recall': 0.6015424164524421, 'f1-score': 0.6038264941784887, 'support': 389}}",3.95
4,clf,xgb,basic,High_YES_1_1_1,60_180,included,basic,0.60,{'n_estimators': 100},0.62,0.62,0.54,0.68,0.59,97.00,197.00,95.00,"{'0': {'precision': 0.5370370370370371, 'recall': 0.5979381443298969, 'f1-score': 0.5658536585365854, 'support': 97}, '1': {'precision': 0.6795580110497238, 'recall': 0.6243654822335025, 'f1-score': 0.6507936507936508, 'support': 197}, '2': {'precision': 0.59, 'recall': 0.6210526315789474, 'f1-score': 0.6051282051282052, 'support': 95}, 'micro avg': {'precision': 0.6169665809768637, 'recall': 0.6169665809768637, 'f1-score': 0.6169665809768637, 'support': 389}, 'macro avg': {'precision': 0.6021983493622537, 'recall': 0.614452086047449, 'f1-score': 0.6072585048194804, 'support': 389}, 'weighted avg': {'precision': 0.6221478683017692, 'recall': 0.6169665809768637, 'f1-score': 0.6184610117521272, 'support': 389}}",0.13
5,clf,gboosting,basic,High_YES_1_1_1,60_180,included,basic,0.61,{'n_estimators': 50},0.60,0.61,0.52,0.66,0.59,95.00,195.00,99.00,"{'0': {'precision': 0.5185185185185185, 'recall': 0.5894736842105263, 'f1-score': 0.5517241379310344, 'support': 95}, '1': {'precision': 0.6574585635359116, 'recall': 0.6102564102564103, 'f1-score': 0.6329787234042554, 'support': 195}, '2': {'precision': 0.59, 'recall': 0.5959595959595959, 'f1-score': 0.5929648241206029, 'support': 99}, 'micro avg': {'precision': 0.6015424164524421, 'recall': 0.6015424164524421, 'f1-score': 0.6015424164524421, 'support': 389}, 'macro avg': {'precision': 0.5886590273514766, 'recall': 0.5985632301421776, 'f1-score': 0.5925558951519643, 'support': 389}, 'weighted avg': {'precision': 0.606359072361856, 'recall': 0.6015424164524421, 'f1-score': 0.6029515726355211, 'support': 389}}",0.40
6,clf,ada,basic,High_YES_1_1_1,60_180,included,basic,0.59,{'n_estimators': 10},0.60,0.60,0.55,0.61,0.64,98.00,176.00,115.00,"{'0': {'precision': 0.5462962962962963, 'recall': 0.6020408163265306, 'f1-score': 0.5728155339805826, 'support': 98}, '1': {'precision': 0.6132596685082873, 'recall': 0.6306818181818182, 'f1-score': 0.6218487394957983, 'support': 176}, '2': {'precision': 0.64, 'recall': 0.5565217391304348, 'f1-score': 0.5953488372093023, 'support': 115}, 'micro avg': {'precision': 0.6015424164524421, 'recall': 0.6015424164524421, 'f1-score': 0.6015424164524421, 'support': 389}, 'macro avg': {'precision': 0.5998519882681945, 'recall': 0.5964147912129278, 'f1-score': 0.5966710368952278, 'support': 389}, 'weighted avg': {'precision': 0.6042949580835363, 'recall': 0.6015424164524421, 'f1-score': 0.6016617397440291, 'support': 389}}",0.15
0,clf,kn,all,High_YES_1_1_1,60_180,included,basic,0.60,{'n_neighbors': 81},0.62,0.67,0.44,0.80,0.49,72.00,240.00,77.00,"{'0': {'precision': 0.4351851851851852, 'recall': 0.6527777777777778, 'f1-score': 0.5222222222222221, 'support': 72}, '1': {'precision': 0.7955801104972375, 'recall': 0.6, 'f1-score': 0.684085510688836, 'support': 240}, '2': {'precision': 0.49, 'recall': 0.6363636363636364, 'f1-score': 0.5536723163841808, 'support': 77}, 'micro avg': {'precision': 0.6169665809768637, 'recall': 0.6169665809768637, 'f1-score': 0.6169665809768637, 'support': 389}, 'macro avg': {'precision': 0.5735884318941409, 'recall': 0.6297138047138047, 'f1-score': 0.5866600164317464, 'support': 389}, 'weighted avg': {'precision': 0.66838704332306, 'recall': 0.6169665809768637, 'f1-score': 0.6283118018686441, 'support': 389}}",0.41
1,clf,svc-rbf,all,High_YES_1_1_1,60_180,included,basic,0.45,"{'C': 1, 'gamma': 1}",0.47,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.4652956298200514, 'f1-score': 0.6350877192982456, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4652956298200514, 'recall': 0.4652956298200514, 'f1-score': 0.4652956298200514, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.15509854327335046, 'f1-score': 0.21169590643274852, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.4652956298200514, 'f1-score': 0.6350877192982456, 'support': 389}}",0.34
2,clf,dtree,all,High_YES_1_1_1,60_180,included,basic,0.61,"{'max_depth': 2, 'min_samples_leaf': 250}",0.63,0.66,0.55,0.76,0.48,92.00,226.00,71.00,"{'0': {'precision': 0.5462962962962963, 'recall': 0.6413043478260869, 'f1-score': 0.59, 'support': 92}, '1': {'precision': 0.7624309392265194, 'recall': 0.6106194690265486, 'f1-score': 0.6781326781326782, 'support': 226}, '2': {'precision': 0.48, 'recall': 0.676056338028169, 'f1-score': 0.5614035087719298, 'support': 71}, 'micro avg': {'precision': 0.6298200514138818, 'recall': 0.6298200514138818, 'f1-score': 0.6298200514138818, 'support': 389}, 'macro avg': {'precision': 0.5962424118409385, 'recall': 0.6426600516269348, 'f1-score': 0.6098453956348693, 'support': 389}, 'weighted avg': {'precision': 0.6597651710140171, 'recall': 0.6298200514138818, 'f1-score': 0.63598363594034, 'support': 389}}",0.08
3,clf,rforest,all,High_YES_1_1_1,60_180,included,basic,0.61,"{'max_depth': 4, 'min_samples_leaf': 30, 'n_estimators': 100}",0.60,0.62,0.46,0.71,0.54,82.00,216.00,91.00,"{'0': {'precision': 0.46296296296296297, 'recall': 0.6097560975609756, 'f1-score': 0.5263157894736843, 'support': 82}, '1': {'precision': 0.7071823204419889, 'recall': 0.5925925925925926, 'f1-score': 0.6448362720403022, 'support': 216}, '2': {'precision': 0.54, 'recall': 0.5934065934065934, 'f1-score': 0.5654450261780104, 'support': 91}, 'micro avg': {'precision': 0.596401028277635, 'recall': 0.596401028277635, 'f1-score': 0.596401028277635, 'support': 389}, 'macro avg': {'precision': 0.5700484278016507, 'recall': 0.5985850945200539, 'f1-score': 0.5788656958973323, 'support': 389}, 'weighted avg': {'precision': 0.6165921444175645, 'recall': 0.596401028277635, 'f1-score': 0.601280274755132, 'support': 389}}",4.11
4,clf,xgb,all,High_YES_1_1_1,60_180,included,basic,0.60,{'n_estimators': 10},0.60,0.61,0.56,0.66,0.56,103.00,191.00,95.00,"{'0': {'precision': 0.5555555555555556, 'recall': 0.5825242718446602, 'f1-score': 0.5687203791469194, 'support': 103}, '1': {'precision': 0.6574585635359116, 'recall': 0.6230366492146597, 'f1-score': 0.6397849462365592, 'support': 191}, '2': {'precision': 0.56, 'recall': 0.5894736842105263, 'f1-score': 0.5743589743589743, 'support': 95}, 'micro avg': {'precision': 0.6041131105398457, 'recall': 0.6041131105398457, 'f1-score': 0.6041131105398457, 'support': 389}, 'macro avg': {'precision': 0.5910047063638224, 'recall': 0.598344868423282, 'f1-score': 0.594288099914151, 'support': 389}, 'weighted avg': {'precision': 0.6066755986056076, 'recall': 0.6041131105398457, 'f1-score': 0.6049902990936198, 'support': 389}}",0.14
5,clf,gboosting,all,High_YES_1_1_1,60_180,included,basic,0.61,{'n_estimators': 50},0.60,0.60,0.53,0.66,0.56,97.00,195.00,97.00,"{'0': {'precision': 0.5277777777777778, 'recall': 0.5876288659793815, 'f1-score': 0.5560975609756098, 'support': 97}, '1': {'precision': 0.6629834254143646, 'recall': 0.6153846153846154, 'f1-score': 0.6382978723404256, 'support': 195}, '2': {'precision': 0.56, 'recall': 0.5773195876288659, 'f1-score': 0.5685279187817258, 'support': 97}, 'micro avg': {'precision': 0.5989717223650386, 'recall': 0.5989717223650386, 'f1-score': 0.5989717223650386, 'support': 389}, 'macro avg': {'precision': 0.5835870677307141, 'recall': 0.5934443563309543, 'f1-score': 0.5876411173659204, 'support': 389}, 'weighted avg': {'precision': 0.6035892349620707, 'recall': 0.5989717223650386, 'f1-score': 0.6004029733749218, 'support': 389}}",0.44
