,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,clf_report,elapsed_time
4,clf,xgb,basic,High_NO_1_1_1,0_60,included,basic,0.49,{'n_estimators': 50},0.48,0.57,0.30,0.74,0.29,91.00,309.00,104.00,"{'0': {'precision': 0.2958579881656805, 'recall': 0.5494505494505495, 'f1-score': 0.38461538461538464, 'support': 91}, '1': {'precision': 0.7427184466019418, 'recall': 0.49514563106796117, 'f1-score': 0.5941747572815533, 'support': 309}, '2': {'precision': 0.2868217054263566, 'recall': 0.3557692307692308, 'f1-score': 0.3175965665236052, 'support': 104}, 'micro avg': {'precision': 0.47619047619047616, 'recall': 0.47619047619047616, 'f1-score': 0.47619047619047616, 'support': 504}, 'macro avg': {'precision': 0.44179938006465963, 'recall': 0.46678847042924715, 'f1-score': 0.43212890280684774, 'support': 504}, 'weighted avg': {'precision': 0.5679613775544008, 'recall': 0.47619047619047616, 'f1-score': 0.49926595817153757, 'support': 504}}",0.17
5,clf,gboosting,basic,High_NO_1_1_1,0_60,included,basic,0.48,{'n_estimators': 100},0.47,0.52,0.34,0.68,0.31,107.00,280.00,117.00,"{'0': {'precision': 0.33727810650887574, 'recall': 0.5327102803738317, 'f1-score': 0.41304347826086957, 'support': 107}, '1': {'precision': 0.6844660194174758, 'recall': 0.5035714285714286, 'f1-score': 0.580246913580247, 'support': 280}, '2': {'precision': 0.31007751937984496, 'recall': 0.3418803418803419, 'f1-score': 0.3252032520325203, 'support': 117}, 'micro avg': {'precision': 0.4722222222222222, 'recall': 0.4722222222222222, 'f1-score': 0.4722222222222222, 'support': 504}, 'macro avg': {'precision': 0.4439405484353989, 'recall': 0.45938735027520067, 'f1-score': 0.4394978812912123, 'support': 504}, 'weighted avg': {'precision': 0.5238458583348904, 'recall': 0.4722222222222222, 'f1-score': 0.48554279457179983, 'support': 504}}",0.65
6,clf,ada,basic,High_NO_1_1_1,0_60,included,basic,0.48,{'n_estimators': 50},0.49,0.53,0.39,0.69,0.30,127.00,269.00,108.00,"{'0': {'precision': 0.3905325443786982, 'recall': 0.5196850393700787, 'f1-score': 0.4459459459459459, 'support': 127}, '1': {'precision': 0.6893203883495146, 'recall': 0.5278810408921933, 'f1-score': 0.5978947368421053, 'support': 269}, '2': {'precision': 0.3023255813953488, 'recall': 0.3611111111111111, 'f1-score': 0.32911392405063294, 'support': 108}, 'micro avg': {'precision': 0.49007936507936506, 'recall': 0.49007936507936506, 'f1-score': 0.49007936507936506, 'support': 504}, 'macro avg': {'precision': 0.46072617137452054, 'recall': 0.4695590637911278, 'f1-score': 0.4576515356128947, 'support': 504}, 'weighted avg': {'precision': 0.5311031357000233, 'recall': 0.49007936507936506, 'f1-score': 0.5020101649665274, 'support': 504}}",0.26
0,clf,kn,all,High_NO_1_1_1,0_60,included,basic,0.47,{'n_neighbors': 151},0.44,0.61,0.19,0.80,0.22,67.00,344.00,93.00,"{'0': {'precision': 0.1893491124260355, 'recall': 0.47761194029850745, 'f1-score': 0.2711864406779661, 'support': 67}, '1': {'precision': 0.7961165048543689, 'recall': 0.47674418604651164, 'f1-score': 0.5963636363636363, 'support': 344}, '2': {'precision': 0.21705426356589147, 'recall': 0.3010752688172043, 'f1-score': 0.2522522522522523, 'support': 93}, 'micro avg': {'precision': 0.4444444444444444, 'recall': 0.4444444444444444, 'f1-score': 0.4444444444444444, 'support': 504}, 'macro avg': {'precision': 0.4008399602820986, 'recall': 0.41847713172074114, 'f1-score': 0.3732674430979516, 'support': 504}, 'weighted avg': {'precision': 0.6086041958612602, 'recall': 0.4444444444444444, 'f1-score': 0.4896389720118533, 'support': 504}}",0.43
1,clf,svc-rbf,all,High_NO_1_1_1,0_60,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.41,1.00,0.00,1.00,0.00,0.00,504.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.4087301587301587, 'f1-score': 0.5802816901408451, 'support': 504}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4087301587301587, 'recall': 0.4087301587301587, 'f1-score': 0.4087301587301588, 'support': 504}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13624338624338625, 'f1-score': 0.19342723004694837, 'support': 504}, 'weighted avg': {'precision': 1.0, 'recall': 0.4087301587301587, 'f1-score': 0.5802816901408451, 'support': 504}}",0.69
2,clf,dtree,all,High_NO_1_1_1,0_60,included,basic,0.47,"{'max_depth': 4, 'min_samples_leaf': 50}",0.45,0.64,0.17,0.81,0.25,59.00,361.00,84.00,"{'0': {'precision': 0.17159763313609466, 'recall': 0.4915254237288136, 'f1-score': 0.2543859649122807, 'support': 59}, '1': {'precision': 0.8058252427184466, 'recall': 0.4598337950138504, 'f1-score': 0.5855379188712523, 'support': 361}, '2': {'precision': 0.24806201550387597, 'recall': 0.38095238095238093, 'f1-score': 0.3004694835680751, 'support': 84}, 'micro avg': {'precision': 0.4503968253968254, 'recall': 0.4503968253968254, 'f1-score': 0.4503968253968254, 'support': 504}, 'macro avg': {'precision': 0.40849496378613903, 'recall': 0.444103866565015, 'f1-score': 0.3801311224505361, 'support': 504}, 'weighted avg': {'precision': 0.6386198061085603, 'recall': 0.4503968253968254, 'f1-score': 0.4992607088533034, 'support': 504}}",0.09
3,clf,rforest,all,High_NO_1_1_1,0_60,included,basic,0.50,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",0.49,0.58,0.33,0.74,0.29,94.00,308.00,102.00,"{'0': {'precision': 0.33136094674556216, 'recall': 0.5957446808510638, 'f1-score': 0.42585551330798477, 'support': 94}, '1': {'precision': 0.7427184466019418, 'recall': 0.4967532467532468, 'f1-score': 0.5953307392996109, 'support': 308}, '2': {'precision': 0.29457364341085274, 'recall': 0.37254901960784315, 'f1-score': 0.32900432900432897, 'support': 102}, 'micro avg': {'precision': 0.49007936507936506, 'recall': 0.49007936507936506, 'f1-score': 0.49007936507936506, 'support': 504}, 'macro avg': {'precision': 0.45621767891945225, 'recall': 0.4883489824040512, 'f1-score': 0.45006352720397486, 'support': 504}, 'weighted avg': {'precision': 0.5753010360622776, 'recall': 0.49007936507936506, 'f1-score': 0.5098228720509371, 'support': 504}}",7.72
4,clf,xgb,all,High_NO_1_1_1,0_60,included,basic,0.49,{'n_estimators': 50},0.48,0.57,0.30,0.74,0.29,91.00,309.00,104.00,"{'0': {'precision': 0.2958579881656805, 'recall': 0.5494505494505495, 'f1-score': 0.38461538461538464, 'support': 91}, '1': {'precision': 0.7427184466019418, 'recall': 0.49514563106796117, 'f1-score': 0.5941747572815533, 'support': 309}, '2': {'precision': 0.2868217054263566, 'recall': 0.3557692307692308, 'f1-score': 0.3175965665236052, 'support': 104}, 'micro avg': {'precision': 0.47619047619047616, 'recall': 0.47619047619047616, 'f1-score': 0.47619047619047616, 'support': 504}, 'macro avg': {'precision': 0.44179938006465963, 'recall': 0.46678847042924715, 'f1-score': 0.43212890280684774, 'support': 504}, 'weighted avg': {'precision': 0.5679613775544008, 'recall': 0.47619047619047616, 'f1-score': 0.49926595817153757, 'support': 504}}",0.17
5,clf,gboosting,all,High_NO_1_1_1,0_60,included,basic,0.48,{'n_estimators': 100},0.47,0.52,0.34,0.68,0.31,107.00,280.00,117.00,"{'0': {'precision': 0.33727810650887574, 'recall': 0.5327102803738317, 'f1-score': 0.41304347826086957, 'support': 107}, '1': {'precision': 0.6844660194174758, 'recall': 0.5035714285714286, 'f1-score': 0.580246913580247, 'support': 280}, '2': {'precision': 0.31007751937984496, 'recall': 0.3418803418803419, 'f1-score': 0.3252032520325203, 'support': 117}, 'micro avg': {'precision': 0.4722222222222222, 'recall': 0.4722222222222222, 'f1-score': 0.4722222222222222, 'support': 504}, 'macro avg': {'precision': 0.4439405484353989, 'recall': 0.45938735027520067, 'f1-score': 0.4394978812912123, 'support': 504}, 'weighted avg': {'precision': 0.5238458583348904, 'recall': 0.4722222222222222, 'f1-score': 0.48554279457179983, 'support': 504}}",0.63
6,clf,ada,all,High_NO_1_1_1,0_60,included,basic,0.48,{'n_estimators': 50},0.49,0.53,0.39,0.69,0.30,127.00,269.00,108.00,"{'0': {'precision': 0.3905325443786982, 'recall': 0.5196850393700787, 'f1-score': 0.4459459459459459, 'support': 127}, '1': {'precision': 0.6893203883495146, 'recall': 0.5278810408921933, 'f1-score': 0.5978947368421053, 'support': 269}, '2': {'precision': 0.3023255813953488, 'recall': 0.3611111111111111, 'f1-score': 0.32911392405063294, 'support': 108}, 'micro avg': {'precision': 0.49007936507936506, 'recall': 0.49007936507936506, 'f1-score': 0.49007936507936506, 'support': 504}, 'macro avg': {'precision': 0.46072617137452054, 'recall': 0.4695590637911278, 'f1-score': 0.4576515356128947, 'support': 504}, 'weighted avg': {'precision': 0.5311031357000233, 'recall': 0.49007936507936506, 'f1-score': 0.5020101649665274, 'support': 504}}",0.25
0,clf,kn,basic,High_YES_1_1_1,0_60,included,basic,0.51,{'n_neighbors': 51},0.47,0.66,0.27,0.83,0.15,76.00,278.00,35.00,"{'0': {'precision': 0.2672413793103448, 'recall': 0.40789473684210525, 'f1-score': 0.3229166666666667, 'support': 76}, '1': {'precision': 0.8271604938271605, 'recall': 0.48201438848920863, 'f1-score': 0.6090909090909091, 'support': 278}, '2': {'precision': 0.15315315315315314, 'recall': 0.4857142857142857, 'f1-score': 0.2328767123287671, 'support': 35}, 'micro avg': {'precision': 0.46786632390745503, 'recall': 0.46786632390745503, 'f1-score': 0.46786632390745503, 'support': 389}, 'macro avg': {'precision': 0.4158516754302195, 'recall': 0.4585411370151999, 'f1-score': 0.38829476269544766, 'support': 389}, 'weighted avg': {'precision': 0.6571242222927948, 'recall': 0.46786632390745503, 'f1-score': 0.519330653792921, 'support': 389}}",0.35
1,clf,svc-rbf,basic,High_YES_1_1_1,0_60,included,basic,0.46,"{'C': 1, 'gamma': 1}",0.42,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.41645244215938304, 'recall': 0.41645244215938304, 'f1-score': 0.41645244215938304, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13881748071979436, 'f1-score': 0.1960072595281307, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}}",0.45
2,clf,dtree,basic,High_YES_1_1_1,0_60,included,basic,0.49,"{'max_depth': 2, 'min_samples_leaf': 250}",0.45,0.80,0.22,0.92,0.00,65.00,324.00,0.00,"{'0': {'precision': 0.21551724137931033, 'recall': 0.38461538461538464, 'f1-score': 0.27624309392265195, 'support': 65}, '1': {'precision': 0.9197530864197531, 'recall': 0.45987654320987653, 'f1-score': 0.6131687242798354, 'support': 324}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4473007712082262, 'recall': 0.4473007712082262, 'f1-score': 0.4473007712082262, 'support': 389}, 'macro avg': {'precision': 0.3784234425996878, 'recall': 0.28149730927508704, 'f1-score': 0.29647060606749576, 'support': 389}, 'weighted avg': {'precision': 0.8020787164258488, 'recall': 0.4473007712082262, 'f1-score': 0.5568700970993291, 'support': 389}}",0.07
3,clf,rforest,basic,High_YES_1_1_1,0_60,included,basic,0.50,"{'max_depth': 4, 'min_samples_leaf': 30, 'n_estimators': 10}",0.46,0.67,0.20,0.86,0.14,66.00,283.00,40.00,"{'0': {'precision': 0.19827586206896552, 'recall': 0.3484848484848485, 'f1-score': 0.2527472527472528, 'support': 66}, '1': {'precision': 0.8580246913580247, 'recall': 0.4911660777385159, 'f1-score': 0.6247191011235955, 'support': 283}, '2': {'precision': 0.14414414414414414, 'recall': 0.4, 'f1-score': 0.2119205298013245, 'support': 40}, 'micro avg': {'precision': 0.45758354755784064, 'recall': 0.45758354755784064, 'f1-score': 0.45758354755784064, 'support': 389}, 'macro avg': {'precision': 0.4001482325237115, 'recall': 0.4132169754077881, 'f1-score': 0.3631289612240576, 'support': 389}, 'weighted avg': {'precision': 0.6726811319193791, 'recall': 0.45758354755784064, 'f1-score': 0.5191610423942139, 'support': 389}}",6.86
4,clf,xgb,basic,High_YES_1_1_1,0_60,included,basic,0.49,{'n_estimators': 10},0.45,0.61,0.22,0.80,0.18,73.00,267.00,49.00,"{'0': {'precision': 0.21551724137931033, 'recall': 0.3424657534246575, 'f1-score': 0.26455026455026454, 'support': 73}, '1': {'precision': 0.7962962962962963, 'recall': 0.48314606741573035, 'f1-score': 0.6013986013986014, 'support': 267}, '2': {'precision': 0.18018018018018017, 'recall': 0.40816326530612246, 'f1-score': 0.25, 'support': 49}, 'micro avg': {'precision': 0.4473007712082262, 'recall': 0.4473007712082262, 'f1-score': 0.4473007712082262, 'support': 389}, 'macro avg': {'precision': 0.3973312392852622, 'recall': 0.4112583620488368, 'f1-score': 0.3719829553162886, 'support': 389}, 'weighted avg': {'precision': 0.6096984538833665, 'recall': 0.4473007712082262, 'f1-score': 0.49392184032286857, 'support': 389}}",0.13
5,clf,gboosting,basic,High_YES_1_1_1,0_60,included,basic,0.49,{'n_estimators': 10},0.47,0.71,0.23,0.87,0.13,62.00,297.00,30.00,"{'0': {'precision': 0.23275862068965517, 'recall': 0.43548387096774194, 'f1-score': 0.30337078651685395, 'support': 62}, '1': {'precision': 0.8703703703703703, 'recall': 0.47474747474747475, 'f1-score': 0.6143790849673203, 'support': 297}, '2': {'precision': 0.12612612612612611, 'recall': 0.4666666666666667, 'f1-score': 0.19858156028368795, 'support': 30}, 'micro avg': {'precision': 0.46786632390745503, 'recall': 0.46786632390745503, 'f1-score': 0.46786632390745503, 'support': 389}, 'macro avg': {'precision': 0.4097517057287172, 'recall': 0.45896600412729444, 'f1-score': 0.3721104772559541, 'support': 389}, 'weighted avg': {'precision': 0.711349147214762, 'recall': 0.46786632390745503, 'f1-score': 0.5327429917939581, 'support': 389}}",0.50
6,clf,ada,basic,High_YES_1_1_1,0_60,included,basic,0.48,{'n_estimators': 10},0.46,0.50,0.32,0.68,0.28,95.00,209.00,85.00,"{'0': {'precision': 0.31896551724137934, 'recall': 0.3894736842105263, 'f1-score': 0.35071090047393366, 'support': 95}, '1': {'precision': 0.6790123456790124, 'recall': 0.5263157894736842, 'f1-score': 0.5929919137466307, 'support': 209}, '2': {'precision': 0.27927927927927926, 'recall': 0.36470588235294116, 'f1-score': 0.31632653061224486, 'support': 85}, 'micro avg': {'precision': 0.45758354755784064, 'recall': 0.45758354755784064, 'f1-score': 0.45758354755784064, 'support': 389}, 'macro avg': {'precision': 0.4257523807332237, 'recall': 0.42683178534571725, 'f1-score': 0.42000978161093644, 'support': 389}, 'weighted avg': {'precision': 0.5037379000606257, 'recall': 0.45758354755784064, 'f1-score': 0.47336915326506507, 'support': 389}}",0.22
0,clf,kn,all,High_YES_1_1_1,0_60,included,basic,0.51,{'n_neighbors': 51},0.47,0.66,0.27,0.83,0.15,76.00,278.00,35.00,"{'0': {'precision': 0.2672413793103448, 'recall': 0.40789473684210525, 'f1-score': 0.3229166666666667, 'support': 76}, '1': {'precision': 0.8271604938271605, 'recall': 0.48201438848920863, 'f1-score': 0.6090909090909091, 'support': 278}, '2': {'precision': 0.15315315315315314, 'recall': 0.4857142857142857, 'f1-score': 0.2328767123287671, 'support': 35}, 'micro avg': {'precision': 0.46786632390745503, 'recall': 0.46786632390745503, 'f1-score': 0.46786632390745503, 'support': 389}, 'macro avg': {'precision': 0.4158516754302195, 'recall': 0.4585411370151999, 'f1-score': 0.38829476269544766, 'support': 389}, 'weighted avg': {'precision': 0.6571242222927948, 'recall': 0.46786632390745503, 'f1-score': 0.519330653792921, 'support': 389}}",0.36
1,clf,svc-rbf,all,High_YES_1_1_1,0_60,included,basic,0.46,"{'C': 1, 'gamma': 1}",0.42,1.00,0.00,1.00,0.00,0.00,389.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.41645244215938304, 'recall': 0.41645244215938304, 'f1-score': 0.41645244215938304, 'support': 389}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.13881748071979436, 'f1-score': 0.1960072595281307, 'support': 389}, 'weighted avg': {'precision': 1.0, 'recall': 0.41645244215938304, 'f1-score': 0.5880217785843921, 'support': 389}}",0.47
2,clf,dtree,all,High_YES_1_1_1,0_60,included,basic,0.49,"{'max_depth': 2, 'min_samples_leaf': 250}",0.45,0.80,0.22,0.92,0.00,65.00,324.00,0.00,"{'0': {'precision': 0.21551724137931033, 'recall': 0.38461538461538464, 'f1-score': 0.27624309392265195, 'support': 65}, '1': {'precision': 0.9197530864197531, 'recall': 0.45987654320987653, 'f1-score': 0.6131687242798354, 'support': 324}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.4473007712082262, 'recall': 0.4473007712082262, 'f1-score': 0.4473007712082262, 'support': 389}, 'macro avg': {'precision': 0.3784234425996878, 'recall': 0.28149730927508704, 'f1-score': 0.29647060606749576, 'support': 389}, 'weighted avg': {'precision': 0.8020787164258488, 'recall': 0.4473007712082262, 'f1-score': 0.5568700970993291, 'support': 389}}",0.07
3,clf,rforest,all,High_YES_1_1_1,0_60,included,basic,0.50,"{'max_depth': 4, 'min_samples_leaf': 30, 'n_estimators': 10}",0.46,0.67,0.20,0.86,0.14,66.00,283.00,40.00,"{'0': {'precision': 0.19827586206896552, 'recall': 0.3484848484848485, 'f1-score': 0.2527472527472528, 'support': 66}, '1': {'precision': 0.8580246913580247, 'recall': 0.4911660777385159, 'f1-score': 0.6247191011235955, 'support': 283}, '2': {'precision': 0.14414414414414414, 'recall': 0.4, 'f1-score': 0.2119205298013245, 'support': 40}, 'micro avg': {'precision': 0.45758354755784064, 'recall': 0.45758354755784064, 'f1-score': 0.45758354755784064, 'support': 389}, 'macro avg': {'precision': 0.4001482325237115, 'recall': 0.4132169754077881, 'f1-score': 0.3631289612240576, 'support': 389}, 'weighted avg': {'precision': 0.6726811319193791, 'recall': 0.45758354755784064, 'f1-score': 0.5191610423942139, 'support': 389}}",7.23
4,clf,xgb,all,High_YES_1_1_1,0_60,included,basic,0.49,{'n_estimators': 10},0.45,0.61,0.22,0.80,0.18,73.00,267.00,49.00,"{'0': {'precision': 0.21551724137931033, 'recall': 0.3424657534246575, 'f1-score': 0.26455026455026454, 'support': 73}, '1': {'precision': 0.7962962962962963, 'recall': 0.48314606741573035, 'f1-score': 0.6013986013986014, 'support': 267}, '2': {'precision': 0.18018018018018017, 'recall': 0.40816326530612246, 'f1-score': 0.25, 'support': 49}, 'micro avg': {'precision': 0.4473007712082262, 'recall': 0.4473007712082262, 'f1-score': 0.4473007712082262, 'support': 389}, 'macro avg': {'precision': 0.3973312392852622, 'recall': 0.4112583620488368, 'f1-score': 0.3719829553162886, 'support': 389}, 'weighted avg': {'precision': 0.6096984538833665, 'recall': 0.4473007712082262, 'f1-score': 0.49392184032286857, 'support': 389}}",0.12
5,clf,gboosting,all,High_YES_1_1_1,0_60,included,basic,0.49,{'n_estimators': 10},0.47,0.71,0.23,0.87,0.13,62.00,297.00,30.00,"{'0': {'precision': 0.23275862068965517, 'recall': 0.43548387096774194, 'f1-score': 0.30337078651685395, 'support': 62}, '1': {'precision': 0.8703703703703703, 'recall': 0.47474747474747475, 'f1-score': 0.6143790849673203, 'support': 297}, '2': {'precision': 0.12612612612612611, 'recall': 0.4666666666666667, 'f1-score': 0.19858156028368795, 'support': 30}, 'micro avg': {'precision': 0.46786632390745503, 'recall': 0.46786632390745503, 'f1-score': 0.46786632390745503, 'support': 389}, 'macro avg': {'precision': 0.4097517057287172, 'recall': 0.45896600412729444, 'f1-score': 0.3721104772559541, 'support': 389}, 'weighted avg': {'precision': 0.711349147214762, 'recall': 0.46786632390745503, 'f1-score': 0.5327429917939581, 'support': 389}}",0.50
6,clf,ada,all,High_YES_1_1_1,0_60,included,basic,0.48,{'n_estimators': 10},0.46,0.50,0.32,0.68,0.28,95.00,209.00,85.00,"{'0': {'precision': 0.31896551724137934, 'recall': 0.3894736842105263, 'f1-score': 0.35071090047393366, 'support': 95}, '1': {'precision': 0.6790123456790124, 'recall': 0.5263157894736842, 'f1-score': 0.5929919137466307, 'support': 209}, '2': {'precision': 0.27927927927927926, 'recall': 0.36470588235294116, 'f1-score': 0.31632653061224486, 'support': 85}, 'micro avg': {'precision': 0.45758354755784064, 'recall': 0.45758354755784064, 'f1-score': 0.45758354755784064, 'support': 389}, 'macro avg': {'precision': 0.4257523807332237, 'recall': 0.42683178534571725, 'f1-score': 0.42000978161093644, 'support': 389}, 'weighted avg': {'precision': 0.5037379000606257, 'recall': 0.45758354755784064, 'f1-score': 0.47336915326506507, 'support': 389}}",0.22
