,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
357,2008-11-07 08:30:00,22_33,-0.20999999999999996,0,-10.73,2,0,0,2,1,0,1,2,2008,45,4,2,46,-22,26,-16,62,36,25,34,20,35,48,-4,86,0,86,18,50,-3,31,2
358,2008-11-07 11:30:00,24,-0.23,0,0.24,0,0,0,1,1,0,0,1,2008,45,4,1,22,16,17,10,12,8,13,2,31,7,13,10,46,0,54,-9,81,-50,-18,0
359,2008-11-13 08:30:00,31,-3.56,0,-1.39,0,1,0,0,1,0,0,1,2008,46,3,1,27,11,23,28,14,19,17,3,26,-10,29,-27,73,-18,73,-9,61,-45,39,2
360,2008-11-14 08:30:00,10_29,-4.78,1,0.10999999999999999,0,0,0,2,0,1,1,2,2008,46,4,2,36,2,30,19,12,17,33,45,11,36,13,46,72,17,72,25,101,-42,35,2
361,2008-11-14 09:55:00,28,0.3,0,0.04,0,0,1,0,1,0,0,1,2008,46,4,1,44,29,30,10,26,0,22,-4,25,-1,20,-16,82,-25,91,-18,84,7,46,2
362,2008-11-18 08:30:00,23,-2.17,0,0.0,0,0,0,1,1,0,0,1,2008,47,1,1,16,-10,40,21,29,34,21,15,16,8,16,3,65,-8,65,-6,30,8,-2,1
363,2008-11-18 09:00:00,30,1.33,0,0.91,1,0,1,0,0,1,0,1,2008,47,1,1,25,-22,18,-12,13,-20,20,-2,14,-10,12,-15,38,5,44,10,65,1,1,1
364,2008-11-19 08:30:00,7_3,-3.12,2,0.96,0,0,0,2,2,0,0,2,2008,47,2,2,22,6,10,3,11,4,19,-9,11,-9,11,-6,116,43,148,108,27,-9,113,2
365,2008-11-20 08:30:00,32,2.2,0,-0.39,0,0,0,1,1,0,0,1,2008,47,3,1,39,-32,19,-21,11,-15,20,-4,17,-9,19,-13,58,8,89,43,71,-14,-12,1
366,2008-11-24 10:00:00,14,-0.33,0,-3.65,1,0,0,1,0,0,1,1,2008,48,0,1,25,11,15,14,18,27,18,32,30,58,31,85,93,40,93,39,66,28,86,2
367,2008-11-25 08:30:00,26,0.33,0,-1.38,2,1,0,0,1,0,0,1,2008,48,1,1,52,50,50,100,49,133,26,134,23,122,48,150,204,175,222,203,107,15,156,2
368,2008-11-25 10:00:00,4,0.85,0,1.17,0,0,1,0,0,1,0,1,2008,48,1,1,20,11,19,27,18,22,34,-3,11,-2,17,12,69,-14,80,-47,69,6,13,1
369,2008-11-26 08:30:00,32_8,-2.02,0,-1.4,0,0,1,1,1,0,1,2,2008,48,2,2,26,2,12,7,27,31,25,44,19,34,13,26,62,33,62,14,41,-17,34,2
370,2008-11-26 10:00:00,21,-0.41,0,-0.4,0,0,0,1,0,0,1,1,2008,48,2,1,13,4,20,-12,21,-22,28,-2,21,2,16,1,92,-49,92,-60,36,10,-132,0
371,2008-12-01 10:00:00,17,-0.33,0,0.0,0,0,0,1,1,0,0,1,2008,49,0,1,26,19,15,16,20,6,11,5,11,10,14,0,43,-10,61,-30,45,23,5,1
372,2008-12-03 08:15:00,0,-0.86,0,-2.71,0,0,0,1,0,0,1,1,2008,49,2,1,13,-1,17,-4,20,-7,24,8,21,12,24,-4,42,8,42,1,45,-19,21,2
373,2008-12-03 10:00:00,18,-2.55,0,0.0,0,0,0,1,1,0,0,1,2008,49,2,1,19,11,15,17,20,-1,10,2,18,-11,21,8,36,12,79,48,37,2,48,2
374,2008-12-04 08:30:00,32,-1.65,0,0.38,0,0,1,0,1,0,0,1,2008,49,3,1,15,2,13,-4,16,8,24,-5,17,-12,18,-4,57,14,79,49,37,-1,70,2
375,2008-12-05 08:30:00,22_33,-7.21,2,-1.4,2,0,1,1,1,0,1,2,2008,49,4,2,80,28,44,16,55,-29,37,-55,27,-37,26,-24,121,11,121,16,83,4,-20,0
376,2008-12-09 10:00:00,24,0.47,0,0.77,0,0,1,0,0,1,0,1,2008,50,1,1,12,11,8,14,16,30,14,37,13,32,11,33,75,58,75,52,40,17,112,2
377,2008-12-11 08:30:00,31_32,0.48,0,2.18,0,0,0,2,1,0,1,2,2008,50,3,2,36,19,15,30,30,16,16,24,10,25,15,31,65,45,66,46,44,-17,55,2
378,2008-12-12 08:30:00,10_29_23,0.53,0,-1.99,0,0,2,1,1,0,2,3,2008,50,4,3,21,1,19,14,17,27,16,34,12,39,36,24,60,43,62,13,45,5,16,2
379,2008-12-12 09:55:00,28,0.68,0,-0.96,0,0,1,0,0,0,1,1,2008,50,4,1,12,4,8,5,16,-5,20,-12,21,-9,10,-11,35,-11,35,-10,61,4,-54,0
380,2008-12-15 09:00:00,30,-1.11,0,-0.11,0,0,0,1,1,0,0,1,2008,51,0,1,17,3,20,22,29,9,13,17,21,6,12,9,45,35,52,49,81,63,124,2
381,2008-12-16 08:30:00,7_3,-1.71,0,1.04,0,0,0,2,2,0,0,2,2008,51,1,2,20,17,5,16,9,21,13,24,14,31,11,32,42,4,48,23,57,38,65,2
382,2008-12-16 14:21:00,15,-0.25,2,0.22,0,0,0,1,1,0,0,1,2008,51,1,1,113,111,39,103,83,170,26,176,25,171,18,164,196,182,204,192,127,-28,306,2
383,2008-12-18 08:30:00,32,-0.13,0,0.76,0,1,0,0,1,0,0,1,2008,51,3,1,9,4,25,25,28,13,27,-6,23,-12,59,-45,172,-97,184,-147,93,-48,-165,0
384,2008-12-23 10:00:00,14_21,-3.4899999999999998,2,-3.99,2,0,0,2,0,0,2,2,2008,52,1,2,8,-1,8,-4,11,-2,12,4,8,2,7,1,47,-15,60,-36,47,-35,-17,0
385,2008-12-24 08:30:00,32_8,2.9400000000000004,0,-2.3,1,0,1,1,1,0,1,2,2008,52,2,2,14,-13,8,-7,6,-5,7,-6,7,0,7,4,20,-6,24,5,23,-6,-5,1
386,2008-12-30 10:00:00,4,-0.84,0,-0.29,0,0,0,1,1,0,0,1,2008,52,1,1,23,10,12,18,12,11,15,19,18,5,22,8,35,14,35,1,55,-8,-26,0
387,2008-12-31 08:30:00,32,-2.72,2,-2.07,0,0,1,0,1,0,0,1,2008,52,2,1,30,26,19,42,20,24,8,26,28,44,25,22,91,65,118,109,112,-103,130,2
388,2009-01-02 10:00:00,17,-1.17,0,0.0,0,0,0,1,1,0,0,1,2009,1,4,1,33,28,14,29,16,44,30,56,18,68,17,57,73,34,73,51,51,16,37,2
389,2009-01-06 10:00:00,24_18,0.67,0,-11.8,2,0,1,1,1,0,1,2,2009,2,1,2,33,15,24,-9,13,-2,21,-12,32,-39,19,-30,83,-18,83,-38,59,24,24,2
390,2009-01-07 08:15:00,0,-3.55,1,-22.83,2,0,0,1,0,0,1,1,2009,2,2,1,40,29,21,31,62,84,28,107,49,135,22,121,156,135,156,82,49,-24,71,2
391,2009-01-08 08:30:00,32,-1.52,2,-0.44,0,0,1,0,1,0,0,1,2009,2,3,1,74,63,21,57,17,56,34,77,44,102,20,93,176,153,176,120,101,33,102,2
392,2009-01-09 08:30:00,22_33,1.0,0,-0.83,1,1,0,1,1,0,1,2,2009,2,4,2,29,4,31,18,58,-32,60,-89,26,-71,24,-78,166,-124,205,-124,43,9,-169,0
393,2009-01-13 08:30:00,31,2.96,1,0.44,0,0,1,0,1,0,0,1,2009,3,1,1,30,2,24,12,58,-13,19,-22,41,-45,26,-51,93,-25,95,-46,63,-9,-40,0
394,2009-01-14 08:30:00,10_29,-7.74,1,-7.34,1,0,0,2,0,0,2,2,2009,3,2,2,30,9,80,-58,28,-46,23,-54,23,-44,35,-75,107,-46,108,-58,71,-57,-24,0
395,2009-01-15 08:30:00,32_23,0.38,0,1.12,0,0,1,1,2,0,0,2,2009,3,3,2,17,-5,17,-6,63,35,24,33,19,31,53,57,134,110,134,42,105,-52,-36,0
396,2009-01-16 08:30:00,7,-0.88,0,0.0,0,0,0,1,1,0,0,1,2009,3,4,1,24,19,15,8,36,36,22,29,19,21,21,37,69,57,69,29,40,15,-45,0
397,2009-01-16 09:00:00,30,-0.86,0,-0.27,0,0,0,1,1,0,0,1,2009,3,4,1,28,3,21,21,25,5,31,-8,16,-6,17,4,69,-32,69,-33,76,36,-68,0
398,2009-01-16 09:55:00,28,0.42,0,0.33,0,0,1,0,0,1,0,1,2009,3,4,1,10,1,16,-7,24,-22,32,-40,27,-61,20,-50,73,-34,73,-34,69,-33,-29,0
399,2009-01-22 08:30:00,32_3,-1.98,0,1.85,0,0,0,2,2,0,0,2,2009,4,3,2,26,-17,21,-30,24,-39,19,-51,17,-41,18,-23,79,-43,79,-46,46,-8,-42,0
400,2009-01-26 09:59:00,14,1.4,1,-1.13,0,0,1,0,0,0,1,1,2009,5,0,1,40,22,17,13,20,15,12,11,28,24,17,14,53,3,54,-6,112,60,15,1
401,2009-01-27 10:00:00,4,-0.11,0,0.7,0,0,0,1,0,1,0,1,2009,5,1,1,55,-47,34,-77,22,-58,19,-61,24,-52,16,-56,85,-60,85,-37,98,-5,-34,0
402,2009-01-28 14:15:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,5,2,1,48,-32,89,-92,49,-125,30,-130,30,-118,10,-121,170,-147,173,-144,54,22,-122,0
403,2009-01-29 08:30:00,32_8,-0.21000000000000002,0,-5.050000000000001,2,0,0,2,1,0,1,2,2009,5,3,2,22,-11,14,-11,19,2,18,18,16,26,13,30,67,29,67,10,50,-20,-65,0
404,2009-01-29 10:00:00,21,-2.87,0,-1.63,0,0,0,1,0,0,1,1,2009,5,3,1,27,-10,13,-12,15,-8,36,-35,18,-38,16,-37,52,-33,52,-21,95,-66,-89,0
405,2009-01-30 08:30:00,1,2.87,0,-0.49,0,0,1,0,0,0,1,1,2009,5,4,1,34,-6,26,-11,29,11,30,25,24,11,11,10,62,18,89,37,59,16,35,2
406,2009-02-02 10:00:00,17,1.39,0,0.0,0,0,1,0,1,0,0,1,2009,6,0,1,20,5,48,37,18,39,20,51,22,42,12,32,67,25,67,10,49,18,30,2
407,2009-02-03 10:00:00,24,1.29,0,0.17,0,0,1,0,0,1,0,1,2009,6,1,1,30,10,57,66,23,77,24,56,22,67,12,60,81,49,81,38,65,23,94,2
408,2009-02-04 08:15:00,0,0.07,0,0.36,1,1,0,0,0,1,0,1,2009,6,2,1,26,18,29,36,18,51,16,58,22,39,9,35,71,50,80,60,48,-44,90,2
409,2009-02-04 10:00:00,18,1.09,0,0.0,0,0,1,0,1,0,0,1,2009,6,2,1,30,25,18,37,21,51,22,44,21,38,13,35,66,17,66,21,57,0,-19,0
410,2009-02-05 08:30:00,32,0.71,0,1.02,0,0,0,1,1,0,0,1,2009,6,3,1,35,-25,36,-47,20,-30,21,-26,21,-18,22,-15,56,-34,56,-8,85,-49,-17,0
411,2009-02-06 08:30:00,22_33,-0.29000000000000004,0,-0.97,1,0,0,2,1,0,1,2,2009,6,4,2,42,4,21,-2,32,-22,16,-17,41,9,24,21,85,21,108,41,47,10,63,2
412,2009-02-11 08:30:00,31,-0.47,0,-1.08,1,0,0,1,0,0,1,1,2009,7,2,1,30,25,22,30,14,23,30,46,9,44,36,14,56,11,64,0,57,-9,-34,0
413,2009-02-12 08:30:00,32_10_29,5.19,2,-0.81,0,0,2,1,0,0,3,3,2009,7,3,3,37,23,21,8,22,12,19,8,14,8,13,10,74,-20,125,-79,57,-14,-76,0
414,2009-02-13 09:55:00,28,-0.68,0,-0.36,0,0,0,1,0,0,1,1,2009,7,4,1,17,10,11,18,17,31,15,29,13,24,27,50,76,63,77,60,31,-3,54,2
415,2009-02-17 09:00:00,30,0.38,0,-1.1,0,0,1,0,0,0,1,1,2009,8,1,1,18,14,29,-7,19,4,17,0,14,-1,15,9,45,14,45,1,53,-41,-17,0
416,2009-02-18 08:30:00,3,0.02,0,0.01,0,1,0,0,1,0,0,1,2009,8,2,1,16,-11,22,7,11,4,15,5,18,-9,8,-11,31,-3,31,-6,37,30,-51,0
417,2009-02-19 08:30:00,32_23,1.9100000000000001,0,1.15,0,0,1,1,2,0,0,2,2009,8,3,2,20,1,30,25,10,24,15,28,12,21,13,25,70,45,70,43,41,9,10,1
418,2009-02-20 08:30:00,7,1.41,0,0.0,0,0,1,0,1,0,0,1,2009,8,4,1,21,-2,13,0,14,-3,8,1,10,3,9,-1,47,-21,55,-24,41,-29,23,2
419,2009-02-24 10:00:00,4,-1.2,0,-0.4,0,0,0,1,1,0,0,1,2009,9,1,1,40,-24,15,-28,18,-23,19,-24,11,-23,21,-7,49,-11,64,16,46,-5,11,1
420,2009-02-25 10:00:00,14,-0.99,1,0.04,0,0,0,1,1,0,0,1,2009,9,2,1,28,-19,27,-36,18,-48,16,-53,14,-43,14,-44,81,-64,109,-85,61,-24,-47,0
421,2009-02-26 08:30:00,32_8,1.9899999999999998,0,-0.8499999999999999,0,0,0,2,1,0,1,2,2009,9,3,2,31,-14,18,-2,14,6,12,2,8,5,9,2,41,-17,41,-19,56,28,-38,0
422,2009-02-26 10:00:00,21,-0.51,0,1.44,0,0,0,1,0,1,0,1,2009,9,3,1,16,1,32,-15,11,-20,18,-27,19,-10,15,-22,49,-27,49,-15,52,-4,2,1
423,2009-02-27 08:30:00,26,-2.45,2,-1.39,0,0,0,1,1,0,0,1,2009,9,4,1,22,11,24,6,15,9,10,18,12,19,29,2,39,27,44,27,71,-46,38,2
424,2009-03-02 10:00:00,17,0.53,0,0.0,0,0,1,0,1,0,0,1,2009,10,0,1,28,26,14,21,29,1,17,-4,21,11,15,6,46,8,46,-8,33,-12,-30,0
425,2009-03-03 10:00:00,24,-0.94,0,-0.88,1,0,0,1,0,0,1,1,2009,10,1,1,20,-3,10,-4,14,-12,14,-5,7,-7,7,0,27,-19,41,-25,77,-45,-44,0
426,2009-03-04 08:15:00,0,-0.83,0,-0.9,2,0,0,1,0,0,1,1,2009,10,2,1,24,-20,14,-7,10,-6,20,3,14,-3,5,-4,42,-3,48,24,30,19,18,2
427,2009-03-04 10:00:00,18,0.1,0,0.0,0,0,1,0,1,0,0,1,2009,10,2,1,17,2,9,1,21,-15,13,-22,9,-21,11,-17,44,-7,44,-2,28,-1,34,2
428,2009-03-05 08:30:00,32,-0.47,0,0.82,0,0,1,0,1,0,0,1,2009,10,3,1,8,7,41,-30,21,-38,9,-45,16,-39,26,-59,81,-63,81,-53,33,0,-16,0
429,2009-03-06 08:30:00,22_33,1.48,0,-1.15,1,1,0,1,1,0,1,2,2009,10,4,2,63,45,37,18,30,31,20,31,24,34,14,41,78,39,80,57,87,15,-3,1
430,2009-03-12 08:30:00,32_10_29,1.54,0,16.32,1,0,2,1,0,2,1,3,2009,11,3,3,25,13,14,5,17,-7,10,-2,10,3,19,11,64,-6,93,-29,66,41,-74,0
431,2009-03-13 08:30:00,31,0.39,0,0.79,0,0,1,0,1,0,0,1,2009,11,4,1,23,18,13,22,4,18,13,10,13,0,12,-3,45,-16,45,4,55,29,14,1
432,2009-03-13 09:55:00,28,0.29,0,0.06,0,0,1,0,1,0,0,1,2009,11,4,1,7,-2,18,11,14,19,11,18,9,19,11,13,37,-5,37,7,35,3,-24,0
433,2009-03-16 09:00:00,30,-2.42,0,-0.02,0,0,0,1,1,0,0,1,2009,12,0,1,22,16,11,10,10,4,13,7,23,-7,13,3,36,0,41,-5,40,5,-25,0
434,2009-03-17 08:30:00,23_3,1.33,0,1.0,0,0,1,1,2,0,0,2,2009,12,1,2,17,8,10,16,7,13,10,12,10,11,13,10,35,-5,40,-10,55,-28,10,1
435,2009-03-18 08:30:00,7,0.91,0,0.0,0,0,1,0,1,0,0,1,2009,12,2,1,41,27,24,32,18,30,36,63,16,58,15,44,67,38,67,55,89,37,67,2
436,2009-03-18 14:17:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,12,2,1,105,104,122,193,52,223,95,288,29,274,44,294,329,297,384,354,111,-7,381,2
437,2009-03-19 08:30:00,32,-0.35,0,3.51,0,0,1,0,1,0,0,1,2009,12,3,1,15,-7,24,-16,16,-8,18,-7,14,-13,17,-7,67,10,69,27,180,141,22,2
438,2009-03-23 10:00:00,14,0.83,1,0.03,0,0,1,0,1,0,0,1,2009,13,0,1,28,25,15,34,13,30,23,43,15,32,11,28,54,48,54,15,104,-87,59,2
439,2009-03-25 08:30:00,8,2.23,1,-4.41,1,0,1,0,0,0,1,1,2009,13,2,1,21,20,16,11,15,17,13,12,16,13,13,8,34,1,73,-38,51,-25,51,2
440,2009-03-25 10:00:00,21,1.25,0,1.07,0,0,1,0,0,1,0,1,2009,13,2,1,58,25,43,-4,32,-16,58,-38,32,-52,27,-57,128,-36,128,-33,201,100,-50,0
441,2009-03-26 08:30:00,32,0.16,0,-1.83,0,1,0,0,1,0,0,1,2009,13,3,1,16,-7,7,-7,17,7,12,14,24,33,13,27,51,4,51,-4,48,24,-58,0
442,2009-03-31 10:00:00,4,-0.22,0,0.38,0,0,0,1,1,0,0,1,2009,14,1,1,16,-6,15,-4,16,-14,21,-2,8,-4,10,-1,29,1,50,-30,35,-5,-41,0
443,2009-04-01 08:15:00,0,-1.09,0,-0.09,0,0,0,1,0,0,1,1,2009,14,2,1,15,-2,24,20,15,5,22,17,13,15,12,22,37,22,49,33,41,-26,19,2
444,2009-04-01 10:00:00,17_24,0.61,0,-1.66,0,0,2,0,2,0,0,2,2009,14,2,2,15,13,13,15,17,7,14,14,15,8,9,2,29,7,52,-7,49,-27,-29,0
445,2009-04-02 08:30:00,32,1.05,0,1.67,0,0,0,1,0,0,1,1,2009,14,3,1,29,-24,40,6,67,70,44,58,53,11,29,35,115,18,115,11,99,70,27,2
446,2009-04-03 08:30:00,22_33,-0.18,0,31.2,0,2,0,0,2,0,0,2,2009,14,4,2,35,26,34,2,41,-32,43,-60,24,-56,23,-46,108,-73,108,-48,51,18,-20,0
447,2009-04-03 10:00:00,18,-0.28,0,0.0,0,0,0,1,1,0,0,1,2009,14,4,1,18,-15,20,0,15,2,23,16,13,14,13,23,47,6,47,11,55,35,41,2
448,2009-04-09 08:30:00,31_32,0.87,1,1.29,0,0,2,0,1,0,1,2,2009,15,3,2,22,-9,7,-8,14,-2,21,-17,13,-12,13,-17,51,-37,51,-32,59,41,-15,1
449,2009-04-14 08:30:00,10_29_23,-4.07,0,1.3900000000000001,0,0,0,3,1,2,0,3,2009,16,1,3,21,-12,18,-19,17,-23,21,-13,15,-19,10,-17,33,-4,41,4,49,-15,6,1
450,2009-04-15 08:30:00,7,0.75,0,0.0,0,0,1,0,1,0,0,1,2009,16,2,1,31,-15,16,-15,14,-8,7,-7,7,-7,6,-3,34,-10,40,-22,68,-38,9,1
451,2009-04-15 09:00:00,30,0.1,0,1.5,1,0,1,0,0,1,0,1,2009,16,2,1,6,-4,7,-8,9,0,14,-9,10,-17,17,-23,36,-13,41,-1,34,-3,3,1
452,2009-04-16 08:30:00,32_3,-4.46,1,3.8,1,0,1,1,1,0,1,2,2009,16,3,2,18,0,16,-6,23,2,9,3,14,14,9,13,38,24,38,10,51,37,-2,1
453,2009-04-23 08:30:00,32,0.2,0,0.76,0,0,0,1,1,0,0,1,2009,17,3,1,17,-1,6,-4,16,-15,9,-7,7,-7,16,-2,29,-8,39,-23,46,-36,-6,1
454,2009-04-23 10:00:00,14,-0.33,0,-0.33,0,0,0,1,1,0,0,1,2009,17,3,1,16,6,24,20,6,16,16,26,8,26,9,30,45,38,58,40,33,-14,48,2
455,2009-04-24 08:30:00,8,0.16,0,-2.22,0,0,1,0,0,0,1,1,2009,17,4,1,21,-9,26,-18,13,-22,25,0,14,13,13,10,60,27,80,48,33,-3,22,2
456,2009-04-24 10:00:00,21,0.46,0,1.4,0,0,1,0,0,1,0,1,2009,17,4,1,19,-6,11,-9,10,-10,10,-4,13,-11,9,-3,30,-4,30,-14,49,16,15,1
457,2009-04-28 10:00:00,4,1.44,0,1.86,0,0,1,0,0,1,0,1,2009,18,1,1,28,24,9,24,13,18,7,22,11,24,17,12,33,19,34,26,35,-11,8,1
458,2009-04-29 08:30:00,1,-1.53,0,-4.71,2,0,0,1,0,0,1,1,2009,18,2,1,17,-12,14,-9,12,-15,15,-31,21,-12,15,-17,37,-30,41,-33,30,8,-15,1
459,2009-04-29 14:15:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,18,2,1,66,-54,40,-64,29,-65,35,-59,25,-45,13,-46,82,-49,82,-47,67,17,-70,0
460,2009-04-30 08:30:00,32,-0.31,0,1.25,0,0,1,0,0,0,1,1,2009,18,3,1,31,-16,15,-19,24,-32,15,-38,18,-51,13,-40,63,-55,73,-56,53,-19,-38,0
461,2009-05-01 10:00:00,17,0.69,0,0.0,0,0,1,0,1,0,0,1,2009,18,4,1,19,3,14,-8,19,-4,27,-23,11,-15,9,-13,36,-13,36,-6,40,15,-9,1
462,2009-05-04 10:00:00,24,0.7,0,-0.06,0,0,1,0,1,0,0,1,2009,19,0,1,32,28,10,23,12,31,16,39,15,52,8,48,56,40,56,42,77,40,64,2
463,2009-05-05 10:00:00,18,0.32,0,0.0,0,0,1,0,1,0,0,1,2009,19,1,1,19,9,17,0,25,-20,16,-20,17,-35,14,-27,68,-32,71,-47,48,-34,-18,0
464,2009-05-06 08:15:00,0,2.05,0,0.33,1,0,1,0,0,1,0,1,2009,19,2,1,36,25,24,35,13,34,14,38,11,36,18,46,53,47,55,44,72,34,-32,0
465,2009-05-07 08:30:00,32,-1.53,0,1.83,0,0,1,0,1,0,0,1,2009,19,3,1,20,-14,75,-34,35,-16,56,16,23,24,46,27,155,69,155,55,88,46,51,2
466,2009-05-08 08:30:00,22_33,0.6900000000000001,0,-1.23,0,1,1,0,1,0,1,2,2009,19,4,2,60,47,27,45,21,46,14,44,22,48,17,60,95,69,95,67,67,13,37,2
467,2009-05-12 08:30:00,31,0.23,0,-0.16,0,0,1,0,1,0,0,1,2009,20,1,1,36,21,13,17,24,2,10,-7,25,-23,11,-22,62,-26,66,-21,53,23,-39,0
468,2009-05-13 08:30:00,10_29,-0.75,0,-0.9099999999999999,0,0,0,2,0,0,2,2,2009,20,2,2,39,-36,28,-47,15,-39,19,-24,10,-21,17,-15,57,-17,57,-31,57,-9,-22,0
469,2009-05-14 08:30:00,32_23,1.48,0,1.75,0,0,1,1,2,0,0,2,2009,20,3,2,23,9,13,12,17,24,11,18,13,22,15,13,43,18,61,35,42,-5,40,2
470,2009-05-15 08:30:00,7,1.83,0,0.0,0,0,1,0,1,0,0,1,2009,20,4,1,17,7,23,21,12,16,19,28,10,30,13,25,35,13,45,31,49,-23,45,2
471,2009-05-15 09:00:00,30,0.56,0,3.8,0,0,1,0,1,0,0,1,2009,20,4,1,19,-3,12,-10,9,-11,25,8,12,9,5,11,51,26,63,40,52,38,44,2
472,2009-05-19 08:30:00,3,-0.8,0,0.0,0,0,0,1,1,0,0,1,2009,21,1,1,21,-21,15,-29,12,-32,15,-28,10,-28,7,-29,51,-46,51,-29,32,-11,-34,0
473,2009-05-21 08:30:00,32,0.03,0,2.56,0,1,0,0,0,0,1,1,2009,21,3,1,11,-4,13,-1,12,-9,29,-19,16,-32,19,-29,46,-28,46,-24,28,0,-13,1
474,2009-05-26 10:00:00,4,1.59,0,3.12,0,0,1,0,0,1,0,1,2009,22,1,1,27,16,9,16,24,39,15,51,16,41,11,42,54,42,66,62,75,17,55,2
475,2009-05-27 10:00:00,14,0.09,0,-0.66,0,0,1,0,1,0,0,1,2009,22,2,1,32,-23,16,-31,15,-27,27,-53,20,-56,11,-51,83,-53,83,-43,67,24,-41,0
476,2009-05-28 08:30:00,32_8,0.19000000000000003,0,1.1699999999999995,0,0,2,0,0,0,2,2,2009,22,3,2,14,4,23,19,10,15,17,7,12,-1,8,-3,37,-8,82,57,31,-5,41,2
477,2009-05-28 10:00:00,21,-0.29,0,-0.28,0,0,0,1,0,0,1,1,2009,22,3,1,26,-22,13,-22,14,-29,15,-24,12,-29,15,-24,36,-16,40,-6,94,67,4,1
478,2009-05-29 08:30:00,26,-0.38,0,0.04,0,0,0,1,1,0,0,1,2009,22,4,1,24,13,19,4,11,-3,14,12,7,7,5,10,44,27,44,13,44,-19,50,2
479,2009-06-01 10:00:00,17,0.25,0,0.0,0,0,1,0,1,0,0,1,2009,23,0,1,27,16,35,-16,16,-2,13,-2,14,-11,31,-42,69,-14,70,-19,54,11,-10,1
480,2009-06-02 10:00:00,24,1.39,0,1.58,0,0,1,0,1,0,0,1,2009,23,1,1,17,13,18,3,8,-4,14,6,9,5,21,6,51,34,55,30,67,18,16,2
481,2009-06-03 08:15:00,0,-0.05,0,-0.49,1,0,0,1,0,0,1,1,2009,23,2,1,21,0,25,-16,16,-1,18,10,13,-1,17,-13,68,-47,68,-32,45,-11,-15,1
482,2009-06-03 10:00:00,18,-0.52,0,0.0,0,0,0,1,1,0,0,1,2009,23,2,1,29,4,21,17,14,10,19,0,19,14,20,24,52,17,52,7,50,1,7,1
483,2009-06-04 08:30:00,32,0.04,0,2.39,0,1,0,0,1,0,0,1,2009,23,3,1,23,11,32,13,23,17,27,25,35,54,29,67,85,69,85,41,89,-57,69,2
484,2009-06-05 08:30:00,22_33,6.15,1,1.49,0,0,1,1,1,1,0,2,2009,23,4,2,87,70,25,60,35,29,42,15,81,-58,35,-73,196,-78,238,-134,106,-2,-168,0
485,2009-06-10 08:30:00,31,-0.07,0,-1.45,0,1,0,0,0,0,1,1,2009,24,2,1,19,3,21,-9,7,-8,15,-5,13,-12,20,-30,47,-1,47,-20,62,-23,-66,0
486,2009-06-11 08:30:00,32_10_29,-0.24000000000000005,0,3.5900000000000003,0,0,3,0,1,2,0,3,2009,24,3,3,35,-14,30,9,27,14,14,12,25,0,18,11,77,37,85,38,67,-26,102,2
487,2009-06-15 09:00:00,30,-1.03,0,-0.11,0,0,0,1,1,0,0,1,2009,25,0,1,4,-2,8,-6,5,-9,8,-16,8,-8,5,-8,35,-29,43,-32,42,32,-35,0
488,2009-06-16 08:30:00,23_3,-0.12,0,0.01,0,1,0,1,2,0,0,2,2009,25,1,2,14,8,13,2,12,15,5,11,17,-6,3,-7,25,0,48,-20,30,5,-37,0
489,2009-06-17 08:30:00,7,-0.11,0,0.0,0,1,0,0,1,0,0,1,2009,25,2,1,9,7,7,3,9,12,14,26,17,43,6,47,49,38,49,30,44,-25,23,2
490,2009-06-18 08:30:00,32,-15.84,0,2.7,0,1,0,0,1,0,0,1,2009,25,3,1,14,14,16,30,8,24,8,20,11,26,9,27,33,27,50,42,26,-12,57,2
491,2009-06-18 09:59:00,25,1.38,0,0.0,0,0,1,0,1,0,0,1,2009,25,3,1,12,13,7,12,8,17,5,16,7,13,9,7,38,-9,38,-10,39,23,-4,1
492,2009-06-23 10:00:00,14,-0.19,0,-1.2,0,0,0,1,1,0,0,1,2009,26,1,1,22,7,16,2,18,-15,12,-10,15,-7,20,-23,50,-18,50,-24,40,10,11,1
493,2009-06-24 08:30:00,8,0.48,0,-0.59,0,0,1,0,0,0,1,1,2009,26,2,1,29,18,16,8,12,13,10,15,16,27,15,35,40,26,40,13,65,7,-28,0
494,2009-06-24 10:00:00,21,-0.48,0,-0.49,0,0,0,1,0,0,1,1,2009,26,2,1,15,-8,13,-8,9,-5,12,0,21,-15,8,-15,27,-8,36,10,55,-33,-18,0
