,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_180_after,direction_agg_0_180_after
42,2007-04-02 10:00:00,17,-0.4,0,0.0,0,0,0,1,1,0,0,1,2007,14,0,1,12,8,5,9,4,8,10,1,3,3,2,1,12,2,21,3,15,-7,5,1
43,2007-04-03 10:00:00,24,1.0,0,-0.1,0,0,1,0,1,0,0,1,2007,14,1,1,5,-4,10,5,4,4,8,-1,2,-1,3,0,13,0,13,2,12,0,-8,1
44,2007-04-04 08:15:00,0,-19.0,0,1.0,0,0,0,1,0,1,0,1,2007,14,2,1,7,6,3,8,3,8,2,7,9,-3,6,-5,13,-3,17,8,12,4,21,2
45,2007-04-04 10:00:00,18,-2.4,0,0.0,0,0,0,1,1,0,0,1,2007,14,2,1,13,9,10,7,5,7,8,14,5,14,5,14,20,14,29,16,20,-5,16,1
46,2007-04-06 08:30:00,22_33,0.8,0,1.0,0,0,2,0,1,1,0,2,2007,14,4,2,41,-39,19,-26,22,-42,9,-41,7,-37,4,-36,41,-32,41,-36,53,-5,-43,0
47,2007-04-13 08:30:00,31_23,2.0,0,1.0,0,0,2,0,2,0,0,2,2007,15,4,2,17,4,9,-4,8,1,2,1,6,4,4,6,17,6,17,10,20,-9,-30,0
48,2007-04-13 10:00:00,28,-2.2,0,-0.4,0,0,0,1,1,0,0,1,2007,15,4,1,16,-4,5,-9,5,-9,8,-3,8,-8,7,-4,19,-5,47,-23,20,8,-28,0
49,2007-04-16 08:30:00,10_29,1.0,0,2.0,0,1,1,0,0,2,0,2,2007,16,0,2,10,5,6,2,5,5,3,5,3,6,3,6,12,6,22,3,15,-9,1,1
50,2007-04-16 09:00:00,30,-22.4,0,1.0,0,0,0,1,1,0,0,1,2007,16,0,1,17,-2,3,-3,6,0,2,0,3,-2,9,-9,22,-3,23,-4,21,2,-2,1
51,2007-04-17 08:30:00,7,-0.1,0,0.0,0,0,0,1,1,0,0,1,2007,16,1,1,23,16,8,17,16,32,18,47,11,40,4,39,50,40,50,36,27,3,23,2
