,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,clf,rforest,all,ALL_YES_3_2_1,30_60,included,basic,0.71,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.69,0.70,0.74,0.67,0.74,225.00,471.00,221.00,"{'0': {'precision': 0.7378048780487805, 'recall': 0.5377777777777778, 'f1-score': 0.6221079691516709, 'support': 225}, '1': {'precision': 0.6666666666666666, 'recall': 0.8450106157112527, 'f1-score': 0.745318352059925, 'support': 471}, '2': {'precision': 0.7371794871794872, 'recall': 0.5203619909502263, 'f1-score': 0.610079575596817, 'support': 221}, 'micro avg': {'precision': 0.6913849509269356, 'recall': 0.6913849509269356, 'f1-score': 0.6913849509269356, 'support': 917}, 'macro avg': {'precision': 0.7138836772983114, 'recall': 0.6343834614797522, 'f1-score': 0.6591686322694711, 'support': 917}, 'weighted avg': {'precision': 0.701115337216622, 'recall': 0.6913849509269356, 'f1-score': 0.6824938092543591, 'support': 917}}",9.63
4,clf,xgb,all,ALL_YES_3_2_1,30_60,included,basic,0.71,{'n_estimators': 100},0.70,0.70,0.71,0.69,0.71,225.00,471.00,221.00,"{'0': {'precision': 0.7142857142857143, 'recall': 0.5777777777777777, 'f1-score': 0.6388206388206389, 'support': 225}, '1': {'precision': 0.6875, 'recall': 0.8174097664543525, 'f1-score': 0.7468477206595538, 'support': 471}, '2': {'precision': 0.7142857142857143, 'recall': 0.5656108597285068, 'f1-score': 0.6313131313131314, 'support': 221}, 'micro avg': {'precision': 0.697928026172301, 'recall': 0.697928026172301, 'f1-score': 0.697928026172301, 'support': 917}, 'macro avg': {'precision': 0.7053571428571429, 'recall': 0.653599467986879, 'f1-score': 0.6723271635977747, 'support': 917}, 'weighted avg': {'precision': 0.7005277301760399, 'recall': 0.697928026172301, 'f1-score': 0.6924974069634631, 'support': 917}}",0.48
5,clf,gboosting,all,ALL_YES_3_2_1,30_60,included,basic,0.71,{'n_estimators': 50},0.70,0.70,0.73,0.69,0.71,225.00,471.00,221.00,"{'0': {'precision': 0.7252747252747253, 'recall': 0.5866666666666667, 'f1-score': 0.6486486486486487, 'support': 225}, '1': {'precision': 0.6850533807829181, 'recall': 0.8174097664543525, 'f1-score': 0.74540174249758, 'support': 471}, '2': {'precision': 0.7109826589595376, 'recall': 0.5565610859728507, 'f1-score': 0.6243654822335025, 'support': 221}, 'micro avg': {'precision': 0.697928026172301, 'recall': 0.697928026172301, 'f1-score': 0.697928026172301, 'support': 917}, 'macro avg': {'precision': 0.7071035883390603, 'recall': 0.6535458396979567, 'f1-score': 0.672805291126577, 'support': 917}, 'weighted avg': {'precision': 0.7011713447825795, 'recall': 0.697928026172301, 'f1-score': 0.6924917538014288, 'support': 917}}",1.26
6,clf,ada,all,ALL_YES_3_2_1,30_60,included,basic,0.69,{'n_estimators': 10},0.70,0.69,0.68,0.70,0.69,225.00,471.00,221.00,"{'0': {'precision': 0.6826923076923077, 'recall': 0.6311111111111111, 'f1-score': 0.6558891454965359, 'support': 225}, '1': {'precision': 0.7049504950495049, 'recall': 0.7558386411889597, 'f1-score': 0.7295081967213115, 'support': 471}, '2': {'precision': 0.6862745098039216, 'recall': 0.6334841628959276, 'f1-score': 0.6588235294117647, 'support': 221}, 'micro avg': {'precision': 0.6957470010905126, 'recall': 0.6957470010905126, 'f1-score': 0.6957470010905126, 'support': 917}, 'macro avg': {'precision': 0.691305770848578, 'recall': 0.6734779717319994, 'f1-score': 0.6814069572098708, 'support': 917}, 'weighted avg': {'precision': 0.6949881342047467, 'recall': 0.6957470010905126, 'f1-score': 0.6944093984650581, 'support': 917}}",0.40
0,reg,kn,all,ALL_YES_3_2_1,30_60,included,basic,16.50,{'n_neighbors': 11},,,,,,,,,15.64,3.50
1,reg,svr-rbf,all,ALL_YES_3_2_1,30_60,included,basic,24.98,"{'C': 5, 'gamma': 1}",,,,,,,,,23.35,2.15
2,reg,dtree,all,ALL_YES_3_2_1,30_60,included,basic,15.72,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,14.91,0.26
3,reg,rforest,all,ALL_YES_3_2_1,30_60,included,basic,15.41,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,14.55,25.31
4,reg,xgb,all,ALL_YES_3_2_1,30_60,included,basic,15.38,{'n_estimators': 50},,,,,,,,,14.52,0.16
5,reg,gboosting,all,ALL_YES_3_2_1,30_60,included,basic,15.45,{'n_estimators': 50},,,,,,,,,14.27,0.34
6,reg,ada,all,ALL_YES_3_2_1,30_60,included,basic,16.58,{'n_estimators': 10},,,,,,,,,15.45,0.46
0,clf,kn,basic,High_NO_1_1_1,30_60,included,basic,0.65,{'n_neighbors': 21},0.65,0.66,0.77,0.58,0.65,169.00,206.00,129.00,"{'0': {'precision': 0.7659574468085106, 'recall': 0.6390532544378699, 'f1-score': 0.6967741935483872, 'support': 169}, '1': {'precision': 0.583011583011583, 'recall': 0.7330097087378641, 'f1-score': 0.6494623655913979, 'support': 206}, '2': {'precision': 0.6538461538461539, 'recall': 0.5271317829457365, 'f1-score': 0.5836909871244635, 'support': 129}, 'micro avg': {'precision': 0.6488095238095238, 'recall': 0.6488095238095238, 'f1-score': 0.6488095238095238, 'support': 504}, 'macro avg': {'precision': 0.6676050612220825, 'recall': 0.6330649153738235, 'f1-score': 0.6433091820880829, 'support': 504}, 'weighted avg': {'precision': 0.6624868024944013, 'recall': 0.6488095238095238, 'f1-score': 0.6484925066677802, 'support': 504}}",0.61
1,clf,svc-rbf,basic,High_NO_1_1_1,30_60,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.41,0.17,0.00,0.41,0.00,169.00,206.00,129.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 169}, '1': {'precision': 0.4087301587301587, 'recall': 1.0, 'f1-score': 0.5802816901408451, 'support': 206}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 129}, 'micro avg': {'precision': 0.4087301587301587, 'recall': 0.4087301587301587, 'f1-score': 0.4087301587301588, 'support': 504}, 'macro avg': {'precision': 0.13624338624338625, 'recall': 0.3333333333333333, 'f1-score': 0.19342723004694837, 'support': 504}, 'weighted avg': {'precision': 0.16706034265558076, 'recall': 0.4087301587301587, 'f1-score': 0.2371786273194724, 'support': 504}}",0.74
2,clf,dtree,basic,High_NO_1_1_1,30_60,included,basic,0.70,"{'max_depth': 2, 'min_samples_leaf': 10}",0.68,0.68,0.74,0.63,0.67,169.00,206.00,129.00,"{'0': {'precision': 0.7441860465116279, 'recall': 0.757396449704142, 'f1-score': 0.750733137829912, 'support': 169}, '1': {'precision': 0.6346153846153846, 'recall': 0.6407766990291263, 'f1-score': 0.6376811594202898, 'support': 206}, '2': {'precision': 0.6693548387096774, 'recall': 0.6434108527131783, 'f1-score': 0.6561264822134388, 'support': 129}, 'micro avg': {'precision': 0.6805555555555556, 'recall': 0.6805555555555556, 'f1-score': 0.6805555555555556, 'support': 504}, 'macro avg': {'precision': 0.68271875661223, 'recall': 0.6805280004821489, 'f1-score': 0.681513593154547, 'support': 504}, 'weighted avg': {'precision': 0.6802479866761563, 'recall': 0.6805555555555556, 'f1-score': 0.6803105859908104, 'support': 504}}",0.13
3,clf,rforest,basic,High_NO_1_1_1,30_60,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 50}",0.68,0.69,0.80,0.61,0.65,169.00,206.00,129.00,"{'0': {'precision': 0.8013245033112583, 'recall': 0.7159763313609467, 'f1-score': 0.7562499999999999, 'support': 169}, '1': {'precision': 0.6125, 'recall': 0.7135922330097088, 'f1-score': 0.6591928251121076, 'support': 206}, '2': {'precision': 0.6548672566371682, 'recall': 0.5736434108527132, 'f1-score': 0.6115702479338844, 'support': 129}, 'micro avg': {'precision': 0.6785714285714286, 'recall': 0.6785714285714286, 'f1-score': 0.6785714285714286, 'support': 504}, 'macro avg': {'precision': 0.6895639199828089, 'recall': 0.6677373250744562, 'f1-score': 0.675671024348664, 'support': 504}, 'weighted avg': {'precision': 0.6866601531067408, 'recall': 0.6785714285714286, 'f1-score': 0.6795486784852485, 'support': 504}}",6.91
4,clf,xgb,basic,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.68,0.68,0.73,0.65,0.67,169.00,206.00,129.00,"{'0': {'precision': 0.7325581395348837, 'recall': 0.7455621301775148, 'f1-score': 0.7390029325513197, 'support': 169}, '1': {'precision': 0.6517412935323383, 'recall': 0.6359223300970874, 'f1-score': 0.6437346437346438, 'support': 206}, '2': {'precision': 0.6717557251908397, 'recall': 0.6821705426356589, 'f1-score': 0.6769230769230768, 'support': 129}, 'micro avg': {'precision': 0.6845238095238095, 'recall': 0.6845238095238095, 'f1-score': 0.6845238095238095, 'support': 504}, 'macro avg': {'precision': 0.6853517194193538, 'recall': 0.6878850009700871, 'f1-score': 0.6865535510696801, 'support': 504}, 'weighted avg': {'precision': 0.6839633345211813, 'recall': 0.6845238095238095, 'f1-score': 0.6841744228841002, 'support': 504}}",0.20
5,clf,gboosting,basic,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.69,0.69,0.78,0.64,0.67,169.00,206.00,129.00,"{'0': {'precision': 0.782051282051282, 'recall': 0.7218934911242604, 'f1-score': 0.7507692307692309, 'support': 169}, '1': {'precision': 0.6367713004484304, 'recall': 0.6893203883495146, 'f1-score': 0.662004662004662, 'support': 206}, '2': {'precision': 0.672, 'recall': 0.6511627906976745, 'f1-score': 0.6614173228346458, 'support': 129}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 504}, 'macro avg': {'precision': 0.6969408608332376, 'recall': 0.6874588900571498, 'f1-score': 0.6913970718695129, 'support': 504}, 'weighted avg': {'precision': 0.6945030844425462, 'recall': 0.6904761904761905, 'f1-score': 0.6916186409099796, 'support': 504}}",0.68
6,clf,ada,basic,High_NO_1_1_1,30_60,included,basic,0.71,{'n_estimators': 10},0.67,0.67,0.72,0.65,0.65,169.00,206.00,129.00,"{'0': {'precision': 0.7197802197802198, 'recall': 0.7751479289940828, 'f1-score': 0.7464387464387464, 'support': 169}, '1': {'precision': 0.6473684210526316, 'recall': 0.5970873786407767, 'f1-score': 0.6212121212121212, 'support': 206}, '2': {'precision': 0.6515151515151515, 'recall': 0.6666666666666666, 'f1-score': 0.6590038314176245, 'support': 129}, 'micro avg': {'precision': 0.6746031746031746, 'recall': 0.6746031746031746, 'f1-score': 0.6746031746031746, 'support': 504}, 'macro avg': {'precision': 0.6728879307826676, 'recall': 0.6796339914338421, 'f1-score': 0.6755515663561641, 'support': 504}, 'weighted avg': {'precision': 0.6727107270340353, 'recall': 0.6746031746031746, 'f1-score': 0.6728756733546005, 'support': 504}}",0.25
0,reg,kn,basic,High_NO_1_1_1,30_60,included,basic,21.83,{'n_neighbors': 11},,,,,,,,,18.00,0.53
1,reg,svr-rbf,basic,High_NO_1_1_1,30_60,included,basic,32.79,"{'C': 1, 'gamma': 1}",,,,,,,,,29.72,0.55
2,reg,dtree,basic,High_NO_1_1_1,30_60,included,basic,18.44,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,16.95,0.12
3,reg,rforest,basic,High_NO_1_1_1,30_60,included,basic,18.06,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,16.36,12.04
4,reg,xgb,basic,High_NO_1_1_1,30_60,included,basic,18.17,{'n_estimators': 50},,,,,,,,,16.23,0.08
5,reg,gboosting,basic,High_NO_1_1_1,30_60,included,basic,18.10,{'n_estimators': 50},,,,,,,,,16.27,0.16
6,reg,ada,basic,High_NO_1_1_1,30_60,included,basic,20.38,{'n_estimators': 10},,,,,,,,,18.25,0.23
0,clf,kn,all,High_NO_1_1_1,30_60,included,basic,0.66,{'n_neighbors': 11},0.66,0.67,0.75,0.60,0.67,169.00,206.00,129.00,"{'0': {'precision': 0.7483870967741936, 'recall': 0.6863905325443787, 'f1-score': 0.7160493827160493, 'support': 169}, '1': {'precision': 0.6032388663967612, 'recall': 0.7233009708737864, 'f1-score': 0.6578366445916115, 'support': 206}, '2': {'precision': 0.6666666666666666, 'recall': 0.5271317829457365, 'f1-score': 0.5887445887445888, 'support': 129}, 'micro avg': {'precision': 0.6607142857142857, 'recall': 0.6607142857142857, 'f1-score': 0.6607142857142857, 'support': 504}, 'macro avg': {'precision': 0.6727642099458738, 'recall': 0.6456077621213004, 'f1-score': 0.6542102053507498, 'support': 504}, 'weighted avg': {'precision': 0.6681440988741498, 'recall': 0.6607142857142857, 'f1-score': 0.659672115898683, 'support': 504}}",0.63
1,clf,svc-rbf,all,High_NO_1_1_1,30_60,included,basic,0.42,"{'C': 1, 'gamma': 1}",0.41,0.17,0.00,0.41,0.00,169.00,206.00,129.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 169}, '1': {'precision': 0.4087301587301587, 'recall': 1.0, 'f1-score': 0.5802816901408451, 'support': 206}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 129}, 'micro avg': {'precision': 0.4087301587301587, 'recall': 0.4087301587301587, 'f1-score': 0.4087301587301588, 'support': 504}, 'macro avg': {'precision': 0.13624338624338625, 'recall': 0.3333333333333333, 'f1-score': 0.19342723004694837, 'support': 504}, 'weighted avg': {'precision': 0.16706034265558076, 'recall': 0.4087301587301587, 'f1-score': 0.2371786273194724, 'support': 504}}",0.76
2,clf,dtree,all,High_NO_1_1_1,30_60,included,basic,0.70,"{'max_depth': 2, 'min_samples_leaf': 10}",0.68,0.68,0.74,0.63,0.67,169.00,206.00,129.00,"{'0': {'precision': 0.7441860465116279, 'recall': 0.757396449704142, 'f1-score': 0.750733137829912, 'support': 169}, '1': {'precision': 0.6346153846153846, 'recall': 0.6407766990291263, 'f1-score': 0.6376811594202898, 'support': 206}, '2': {'precision': 0.6693548387096774, 'recall': 0.6434108527131783, 'f1-score': 0.6561264822134388, 'support': 129}, 'micro avg': {'precision': 0.6805555555555556, 'recall': 0.6805555555555556, 'f1-score': 0.6805555555555556, 'support': 504}, 'macro avg': {'precision': 0.68271875661223, 'recall': 0.6805280004821489, 'f1-score': 0.681513593154547, 'support': 504}, 'weighted avg': {'precision': 0.6802479866761563, 'recall': 0.6805555555555556, 'f1-score': 0.6803105859908104, 'support': 504}}",0.14
3,clf,rforest,all,High_NO_1_1_1,30_60,included,basic,0.71,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 50}",0.68,0.69,0.80,0.62,0.65,169.00,206.00,129.00,"{'0': {'precision': 0.803921568627451, 'recall': 0.727810650887574, 'f1-score': 0.7639751552795031, 'support': 169}, '1': {'precision': 0.6218487394957983, 'recall': 0.7184466019417476, 'f1-score': 0.6666666666666666, 'support': 206}, '2': {'precision': 0.6548672566371682, 'recall': 0.5736434108527132, 'f1-score': 0.6115702479338844, 'support': 129}, 'micro avg': {'precision': 0.6845238095238095, 'recall': 0.6845238095238095, 'f1-score': 0.6845238095238095, 'support': 504}, 'macro avg': {'precision': 0.6935458549201391, 'recall': 0.673300221227345, 'f1-score': 0.6807373566266848, 'support': 504}, 'weighted avg': {'precision': 0.6913521062308896, 'recall': 0.6845238095238095, 'f1-score': 0.6851938423790485, 'support': 504}}",6.88
4,clf,xgb,all,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.69,0.69,0.73,0.66,0.67,169.00,206.00,129.00,"{'0': {'precision': 0.7325581395348837, 'recall': 0.7455621301775148, 'f1-score': 0.7390029325513197, 'support': 169}, '1': {'precision': 0.655, 'recall': 0.6359223300970874, 'f1-score': 0.645320197044335, 'support': 206}, '2': {'precision': 0.6742424242424242, 'recall': 0.689922480620155, 'f1-score': 0.6819923371647509, 'support': 129}, 'micro avg': {'precision': 0.6865079365079365, 'recall': 0.6865079365079365, 'f1-score': 0.6865079365079365, 'support': 504}, 'macro avg': {'precision': 0.687266854592436, 'recall': 0.6904689802982524, 'f1-score': 0.6887718222534686, 'support': 504}, 'weighted avg': {'precision': 0.6859317426759287, 'recall': 0.6865079365079365, 'f1-score': 0.6861199755685693, 'support': 504}}",0.24
5,clf,gboosting,all,High_NO_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.70,0.70,0.78,0.65,0.67,169.00,206.00,129.00,"{'0': {'precision': 0.78125, 'recall': 0.7396449704142012, 'f1-score': 0.7598784194528875, 'support': 169}, '1': {'precision': 0.6513761467889908, 'recall': 0.6893203883495146, 'f1-score': 0.669811320754717, 'support': 206}, '2': {'precision': 0.6746031746031746, 'recall': 0.6589147286821705, 'f1-score': 0.6666666666666666, 'support': 129}, 'micro avg': {'precision': 0.6984126984126984, 'recall': 0.6984126984126984, 'f1-score': 0.6984126984126984, 'support': 504}, 'macro avg': {'precision': 0.7024097737973886, 'recall': 0.6959600291486288, 'f1-score': 0.6987854689580905, 'support': 504}, 'weighted avg': {'precision': 0.7008701304808366, 'recall': 0.6984126984126984, 'f1-score': 0.6992075098472414, 'support': 504}}",0.77
6,clf,ada,all,High_NO_1_1_1,30_60,included,basic,0.71,{'n_estimators': 10},0.68,0.68,0.73,0.65,0.65,169.00,206.00,129.00,"{'0': {'precision': 0.7318435754189944, 'recall': 0.7751479289940828, 'f1-score': 0.7528735632183907, 'support': 169}, '1': {'precision': 0.6526315789473685, 'recall': 0.6019417475728155, 'f1-score': 0.6262626262626262, 'support': 206}, '2': {'precision': 0.6518518518518519, 'recall': 0.6821705426356589, 'f1-score': 0.6666666666666667, 'support': 129}, 'micro avg': {'precision': 0.6805555555555556, 'recall': 0.6805555555555556, 'f1-score': 0.6805555555555556, 'support': 504}, 'macro avg': {'precision': 0.678775668739405, 'recall': 0.6864200730675191, 'f1-score': 0.6819342853825612, 'support': 504}, 'weighted avg': {'precision': 0.6789931714243191, 'recall': 0.6805555555555556, 'f1-score': 0.6790589944325576, 'support': 504}}",0.27
0,reg,kn,all,High_NO_1_1_1,30_60,included,basic,22.03,{'n_neighbors': 11},,,,,,,,,17.70,0.65
1,reg,svr-rbf,all,High_NO_1_1_1,30_60,included,basic,32.79,"{'C': 1, 'gamma': 1}",,,,,,,,,29.72,0.60
2,reg,dtree,all,High_NO_1_1_1,30_60,included,basic,18.48,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,16.95,0.15
3,reg,rforest,all,High_NO_1_1_1,30_60,included,basic,18.06,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,16.39,14.09
4,reg,xgb,all,High_NO_1_1_1,30_60,included,basic,18.23,{'n_estimators': 50},,,,,,,,,16.28,0.09
5,reg,gboosting,all,High_NO_1_1_1,30_60,included,basic,18.03,{'n_estimators': 50},,,,,,,,,16.32,0.18
6,reg,ada,all,High_NO_1_1_1,30_60,included,basic,20.46,{'n_estimators': 10},,,,,,,,,17.97,0.32
0,clf,kn,basic,High_YES_1_1_1,30_60,included,basic,0.70,{'n_neighbors': 21},0.68,0.70,0.75,0.61,0.78,116.00,162.00,111.00,"{'0': {'precision': 0.7475728155339806, 'recall': 0.6637931034482759, 'f1-score': 0.7031963470319635, 'support': 116}, '1': {'precision': 0.6135265700483091, 'recall': 0.7839506172839507, 'f1-score': 0.6883468834688347, 'support': 162}, '2': {'precision': 0.7848101265822784, 'recall': 0.5585585585585585, 'f1-score': 0.6526315789473685, 'support': 111}, 'micro avg': {'precision': 0.6838046272493573, 'recall': 0.6838046272493573, 'f1-score': 0.6838046272493573, 'support': 389}, 'macro avg': {'precision': 0.7153031707215227, 'recall': 0.6687674264302617, 'f1-score': 0.6813916031493888, 'support': 389}, 'weighted avg': {'precision': 0.7023744858622126, 'recall': 0.6838046272493573, 'f1-score': 0.6825837445779354, 'support': 389}}",0.48
1,clf,svc-rbf,basic,High_YES_1_1_1,30_60,included,basic,0.46,"{'C': 1, 'gamma': 1}",0.42,0.17,0.00,0.42,0.00,116.00,162.00,111.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 116}, '1': {'precision': 0.41645244215938304, 'recall': 1.0, 'f1-score': 0.5880217785843921, 'support': 162}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 111}, 'micro avg': {'precision': 0.41645244215938304, 'recall': 0.41645244215938304, 'f1-score': 0.41645244215938304, 'support': 389}, 'macro avg': {'precision': 0.13881748071979436, 'recall': 0.3333333333333333, 'f1-score': 0.1960072595281307, 'support': 389}, 'weighted avg': {'precision': 0.17343263658051425, 'recall': 0.41645244215938304, 'f1-score': 0.24488310573437408, 'support': 389}}",0.42
2,clf,dtree,basic,High_YES_1_1_1,30_60,included,basic,0.68,"{'max_depth': 2, 'min_samples_leaf': 200}",0.68,0.68,0.71,0.63,0.73,116.00,162.00,111.00,"{'0': {'precision': 0.7131147540983607, 'recall': 0.75, 'f1-score': 0.7310924369747899, 'support': 116}, '1': {'precision': 0.6335403726708074, 'recall': 0.6296296296296297, 'f1-score': 0.6315789473684211, 'support': 162}, '2': {'precision': 0.7264150943396226, 'recall': 0.6936936936936937, 'f1-score': 0.7096774193548386, 'support': 111}, 'micro avg': {'precision': 0.6838046272493573, 'recall': 0.6838046272493573, 'f1-score': 0.6838046272493573, 'support': 389}, 'macro avg': {'precision': 0.6910234070362636, 'recall': 0.6911077744411078, 'f1-score': 0.6907829345660166, 'support': 389}, 'weighted avg': {'precision': 0.6837710213876059, 'recall': 0.6838046272493573, 'f1-score': 0.6835390892317401, 'support': 389}}",0.09
3,clf,rforest,basic,High_YES_1_1_1,30_60,included,basic,0.71,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.68,0.69,0.75,0.61,0.75,116.00,162.00,111.00,"{'0': {'precision': 0.7523809523809524, 'recall': 0.6810344827586207, 'f1-score': 0.7149321266968326, 'support': 116}, '1': {'precision': 0.6130653266331658, 'recall': 0.7530864197530864, 'f1-score': 0.6759002770083102, 'support': 162}, '2': {'precision': 0.7529411764705882, 'recall': 0.5765765765765766, 'f1-score': 0.653061224489796, 'support': 111}, 'micro avg': {'precision': 0.6812339331619537, 'recall': 0.6812339331619537, 'f1-score': 0.6812339331619537, 'support': 389}, 'macro avg': {'precision': 0.7061291518282354, 'recall': 0.6702324930294279, 'f1-score': 0.6812978760649795, 'support': 389}, 'weighted avg': {'precision': 0.6945224780951121, 'recall': 0.6812339331619537, 'f1-score': 0.6810225385361085, 'support': 389}}",5.66
4,clf,xgb,basic,High_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.70,0.70,0.78,0.63,0.73,116.00,162.00,111.00,"{'0': {'precision': 0.7821782178217822, 'recall': 0.6810344827586207, 'f1-score': 0.728110599078341, 'support': 116}, '1': {'precision': 0.6344086021505376, 'recall': 0.7283950617283951, 'f1-score': 0.6781609195402298, 'support': 162}, '2': {'precision': 0.7254901960784313, 'recall': 0.6666666666666666, 'f1-score': 0.6948356807511736, 'support': 111}, 'micro avg': {'precision': 0.6966580976863753, 'recall': 0.6966580976863753, 'f1-score': 0.6966580976863753, 'support': 389}, 'macro avg': {'precision': 0.7140256720169171, 'recall': 0.6920320703845607, 'f1-score': 0.7003690664565815, 'support': 389}, 'weighted avg': {'precision': 0.7044634410807703, 'recall': 0.6966580976863753, 'f1-score': 0.69781403347554, 'support': 389}}",0.17
5,clf,gboosting,basic,High_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.68,0.70,0.81,0.60,0.73,116.00,162.00,111.00,"{'0': {'precision': 0.8080808080808081, 'recall': 0.6896551724137931, 'f1-score': 0.744186046511628, 'support': 116}, '1': {'precision': 0.599009900990099, 'recall': 0.7469135802469136, 'f1-score': 0.6648351648351649, 'support': 162}, '2': {'precision': 0.7272727272727273, 'recall': 0.5765765765765766, 'f1-score': 0.6432160804020101, 'support': 111}, 'micro avg': {'precision': 0.6812339331619537, 'recall': 0.6812339331619537, 'f1-score': 0.6812339331619537, 'support': 389}, 'macro avg': {'precision': 0.7114544787812115, 'recall': 0.6710484430790945, 'f1-score': 0.684079097249601, 'support': 389}, 'weighted avg': {'precision': 0.6979543712726028, 'recall': 0.6812339331619537, 'f1-score': 0.6823286967179143, 'support': 389}}",0.56
6,clf,ada,basic,High_YES_1_1_1,30_60,included,basic,0.68,{'n_estimators': 10},0.68,0.68,0.75,0.61,0.73,116.00,162.00,111.00,"{'0': {'precision': 0.7475728155339806, 'recall': 0.6637931034482759, 'f1-score': 0.7031963470319635, 'support': 116}, '1': {'precision': 0.6096256684491979, 'recall': 0.7037037037037037, 'f1-score': 0.6532951289398281, 'support': 162}, '2': {'precision': 0.7272727272727273, 'recall': 0.6486486486486487, 'f1-score': 0.6857142857142857, 'support': 111}, 'micro avg': {'precision': 0.6760925449871465, 'recall': 0.6760925449871465, 'f1-score': 0.6760925449871465, 'support': 389}, 'macro avg': {'precision': 0.694823737085302, 'recall': 0.6720484852668761, 'f1-score': 0.6807352538953592, 'support': 389}, 'weighted avg': {'precision': 0.684331819069369, 'recall': 0.6760925449871465, 'f1-score': 0.6774264083759528, 'support': 389}}",0.22
0,reg,kn,basic,High_YES_1_1_1,30_60,included,basic,17.89,{'n_neighbors': 11},,,,,,,,,19.81,0.47
1,reg,svr-rbf,basic,High_YES_1_1_1,30_60,included,basic,29.21,"{'C': 1, 'gamma': 1}",,,,,,,,,32.28,0.34
2,reg,dtree,basic,High_YES_1_1_1,30_60,included,basic,17.47,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,19.85,0.09
3,reg,rforest,basic,High_YES_1_1_1,30_60,included,basic,16.67,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,19.47,9.25
4,reg,xgb,basic,High_YES_1_1_1,30_60,included,basic,16.66,{'n_estimators': 50},,,,,,,,,18.33,0.06
5,reg,gboosting,basic,High_YES_1_1_1,30_60,included,basic,16.78,{'n_estimators': 50},,,,,,,,,17.99,0.12
6,reg,ada,basic,High_YES_1_1_1,30_60,included,basic,17.90,{'n_estimators': 10},,,,,,,,,19.16,0.18
0,clf,kn,all,High_YES_1_1_1,30_60,included,basic,0.69,{'n_neighbors': 11},0.67,0.68,0.74,0.60,0.75,116.00,162.00,111.00,"{'0': {'precision': 0.7383177570093458, 'recall': 0.6810344827586207, 'f1-score': 0.7085201793721974, 'support': 116}, '1': {'precision': 0.599009900990099, 'recall': 0.7469135802469136, 'f1-score': 0.6648351648351649, 'support': 162}, '2': {'precision': 0.75, 'recall': 0.5405405405405406, 'f1-score': 0.6282722513089005, 'support': 111}, 'micro avg': {'precision': 0.6683804627249358, 'recall': 0.6683804627249358, 'f1-score': 0.6683804627249358, 'support': 389}, 'macro avg': {'precision': 0.695775885999815, 'recall': 0.6561628678486916, 'f1-score': 0.667209198505421, 'support': 389}, 'weighted avg': {'precision': 0.6836361536593321, 'recall': 0.6683804627249358, 'f1-score': 0.6674289393464257, 'support': 389}}",0.55
